,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DE,DE_6m,DE_12m,DE_6m_ret,DE_12m_ret
54,54,54,54,2019-04-24,154.55738830566406,151.92083740234375,154.29559326171875,0.017354768104244522,0.0016967110881853653
55,55,55,55,2019-04-25,151.28504943847656,153.85618591308594,154.26754760742188,-0.016711297367411837,-0.01933328308644111
56,56,56,56,2019-04-26,154.2769317626953,154.6883087158203,148.4989013671875,-0.0026593926621871766,0.038909583453554886
57,57,57,57,2019-04-29,155.4736328125,158.0541229248047,148.31187438964844,-0.01632662321331768,0.04828850321206257
58,58,58,58,2019-04-30,154.85658264160156,158.14761352539062,149.74237060546875,-0.020809867505592772,0.03415340638360398
59,59,59,59,2019-05-01,153.8374786376953,156.84803771972656,150.95779418945312,-0.019194113779165356,0.01907608986806042
60,60,60,60,2019-05-02,153.44480895996094,154.55738830566406,151.92083740234375,-0.0071984869691431586,0.010031353063050474
61,61,61,61,2019-05-03,156.05331420898438,151.28504943847656,153.85618591308594,0.03151841367145103,0.014280402720626473
62,62,62,62,2019-05-06,149.7610626220703,154.2769317626953,154.6883087158203,-0.029271188433869,-0.03185273751232165
63,63,63,63,2019-05-07,147.49850463867188,155.4736328125,158.0541229248047,-0.05129569580101123,-0.06678483351652087
64,64,64,64,2019-05-08,145.46963500976562,154.85658264160156,158.14761352539062,-0.06061703979068811,-0.0801654747296553
65,65,65,65,2019-05-09,145.3667755126953,153.8374786376953,156.84803771972656,-0.05506267523370856,-0.0731999097594529
66,66,66,66,2019-05-10,145.8997039794922,153.44480895996094,154.55738830566406,-0.049171458008967495,-0.05601598487837933
67,67,67,67,2019-05-13,136.76519775390625,156.05331420898438,151.28504943847656,-0.12359953105031629,-0.09597677852810649
68,68,68,68,2019-05-14,137.5412139892578,149.7610626220703,154.2769317626953,-0.08159563252866275,-0.10847841982740447
69,69,69,69,2019-05-15,135.41885375976562,147.49850463867188,155.4736328125,-0.08189676843502824,-0.1289915125153105
70,70,70,70,2019-05-16,136.49404907226562,145.46963500976562,154.85658264160156,-0.06170075244154871,-0.11857767526637208
71,71,71,71,2019-05-17,126.05062103271484,145.3667755126953,153.8374786376953,-0.13287874352206108,-0.1806247596557512
72,72,72,72,2019-05-20,126.5648193359375,145.8997039794922,153.44480895996094,-0.1325217537540201,-0.175176923912997
73,73,73,73,2019-05-21,129.85592651367188,136.76519775390625,156.05331420898438,-0.05051922092539096,-0.16787459996030163
74,74,74,74,2019-05-22,129.7530517578125,137.5412139892578,149.7610626220703,-0.05662420743249785,-0.13359955193927175
75,75,75,75,2019-05-23,127.5932846069336,135.41885375976562,147.49850463867188,-0.05778788503641208,-0.13495201243226318
76,76,76,76,2019-05-24,129.9119873046875,136.49404907226562,145.46963500976562,-0.04822233505647788,-0.10694773314055339
77,77,77,77,2019-05-28,128.6217803955078,126.05062103271484,145.3667755126953,0.020397831773678154,-0.11519135000504366
78,78,78,78,2019-05-29,131.9501953125,126.5648193359375,145.8997039794922,0.04255033906593142,-0.09561026024393404
79,79,79,79,2019-05-30,132.4644012451172,129.85592651367188,136.76519775390625,0.020087452313319654,-0.031446571053316275
80,80,80,80,2019-05-31,131.0526580810547,129.7530517578125,137.5412139892578,0.010015998125947334,-0.04717535726207778
81,81,81,81,2019-06-03,133.9696807861328,127.5932846069336,135.41885375976562,0.049974386965916606,-0.010701412199247029
82,82,82,82,2019-06-04,136.14813232421875,129.9119873046875,136.49404907226562,0.048002845225555646,-0.0025342991170532736
83,83,83,83,2019-06-05,136.7091064453125,128.6217803955078,126.05062103271484,0.06287680068598345,0.08455718286252134
84,84,84,84,2019-06-06,136.9615478515625,131.9501953125,126.5648193359375,0.03797912179814533,0.08214548537401423
85,85,85,85,2019-06-07,139.0371551513672,132.4644012451172,129.85592651367188,0.04961902099332738,0.07070319302468397
86,86,86,86,2019-06-10,140.0655975341797,131.0526580810547,129.7530517578125,0.06877341967036332,0.07947825223884397
87,87,87,87,2019-06-11,140.2432403564453,133.9696807861328,127.5932846069336,0.04682820421381395,0.09914280197803071
88,88,88,88,2019-06-12,139.1119384765625,136.14813232421875,129.9119873046875,0.02176898134221794,0.07081679960986209
89,89,89,89,2019-06-13,141.67373657226562,136.7091064453125,128.6217803955078,0.036315284738834164,0.10147547434519621
90,90,90,90,2019-06-14,141.655029296875,136.9615478515625,131.9501953125,0.03426860691147593,0.07354922030536493
91,91,91,91,2019-06-17,144.32896423339844,139.0371551513672,132.4644012451172,0.03806039526822991,0.08956793581338585
92,92,92,92,2019-06-18,149.01309204101562,140.0655975341797,131.0526580810547,0.06388074348272799,0.1370474603334837
93,93,93,93,2019-06-19,149.5366973876953,140.2432403564453,133.9696807861328,0.06626670210720698,0.11619805697987329
94,94,94,94,2019-06-20,152.1732635498047,139.1119384765625,136.14813232421875,0.09389075600756391,0.11770364346551743
95,95,95,95,2019-06-21,153.59437561035156,141.67373657226562,136.7091064453125,0.08414148822852141,0.12351239507072376
96,96,96,96,2019-06-24,156.02528381347656,141.655029296875,136.9615478515625,0.10144542405539969,0.1391904243267983
97,97,97,97,2019-06-25,155.49234008789062,144.32896423339844,139.0371551513672,0.07734674681403231,0.11835098983871606
98,98,98,98,2019-06-26,155.31472778320312,149.01309204101562,140.0655975341797,0.042289141550414744,0.10887134683662958
99,99,99,99,2019-06-27,154.80751037597656,149.5366973876953,140.2432403564453,0.03524762202428411,0.10385006780016193
100,100,100,100,2019-06-28,155.6434783935547,152.1732635498047,139.1119384765625,0.022804366304559398,0.11883624150473193
101,101,101,101,2019-07-01,155.10806274414062,153.59437561035156,141.67373657226562,0.009855094809129605,0.0948258053815243
102,102,102,102,2019-07-02,155.0987091064453,156.02528381347656,141.655029296875,-0.005938618949342445,0.09490435938843778
103,103,103,103,2019-07-03,155.2489471435547,155.49234008789062,144.32896423339844,-0.0015653050445980643,0.0756603705164629
104,104,104,104,2019-07-05,153.49256896972656,155.31472778320312,149.01309204101562,-0.01173204138129147,0.030060962210474607
105,105,105,105,2019-07-08,153.93402099609375,154.80751037597656,149.5366973876953,-0.005642422501087929,0.0294063175475765
106,106,106,106,2019-07-09,153.42681884765625,155.6434783935547,152.1732635498047,-0.014241904439410313,0.008237684259438272
107,107,107,107,2019-07-10,151.0410919189453,155.10806274414062,153.59437561035156,-0.026220241251442955,-0.016623549405764604
108,108,108,108,2019-07-11,151.46376037597656,155.0987091064453,156.02528381347656,-0.02343635708775671,-0.029235796442794282
109,109,109,109,2019-07-12,155.32408142089844,155.2489471435547,155.49234008789062,0.0004839599799300043,-0.0010821026096660136
110,110,110,110,2019-07-15,155.91583251953125,153.49256896972656,155.31472778320312,0.015787497506036363,0.0038702365506970704
111,111,111,111,2019-07-16,156.0566864013672,153.93402099609375,154.80751037597656,0.013789449476716342,0.008069221075623467
112,112,112,112,2019-07-17,153.17323303222656,153.42681884765625,155.6434783935547,-0.0016528128350329352,-0.015871178071990566
113,113,113,113,2019-07-18,153.323486328125,151.0410919189453,155.10806274414062,0.01511108255496807,-0.011505374926636724
114,114,114,114,2019-07-19,155.54949951171875,151.46376037597656,155.0987091064453,0.026975027726765965,0.0029064742567526114
115,115,115,115,2019-07-22,155.10806274414062,155.32408142089844,155.2489471435547,-0.0013907610125981629,-0.0009074741053399782
116,116,116,116,2019-07-23,158.12310791015625,155.91583251953125,153.49256896972656,0.014156839334122706,0.0301678379058401
117,117,117,117,2019-07-24,157.02415466308594,156.0566864013672,153.93402099609375,0.006199466899037498,0.02007440361134072
118,118,118,118,2019-07-25,156.7705535888672,153.17323303222656,153.42681884765625,0.023485308009943084,0.021793678356396562
119,119,119,119,2019-07-26,160.03916931152344,153.323486328125,151.0410919189453,0.04380074536673595,0.05957370460090994
120,120,120,120,2019-07-29,159.91705322265625,155.54949951171875,151.46376037597656,0.028078224132173757,0.05581066273342339
121,121,121,121,2019-07-30,159.70101928710938,155.10806274414062,155.32408142089844,0.029611333297000053,0.028179389996521476
122,122,122,122,2019-07-31,155.58706665039062,158.12310791015625,155.91583251953125,-0.01603839750738123,-0.002108611189947207
123,123,123,123,2019-08-01,151.4168243408203,157.02415466308594,156.0566864013672,-0.035709985729882265,-0.029731901705342234
124,124,124,124,2019-08-02,149.0592498779297,156.7705535888672,153.17323303222656,-0.049188470247802374,-0.02685836861216684
125,125,125,125,2019-08-05,141.88340759277344,160.03916931152344,153.323486328125,-0.11344573829553561,-0.07461400082482372
126,126,126,126,2019-08-06,143.49891662597656,159.91705322265625,155.54949951171875,-0.10266657786534084,-0.07747104891735335
127,127,127,127,2019-08-07,142.05247497558594,159.70101928710938,155.10806274414062,-0.11050990400878413,-0.08417091631200757
128,128,128,128,2019-08-08,145.64041137695312,155.58706665039062,158.12310791015625,-0.06392983354964821,-0.07894289897397955
129,129,129,129,2019-08-09,145.43377685546875,151.4168243408203,157.02415466308594,-0.03951375622489928,-0.07381270628385628
130,130,130,130,2019-08-12,138.1170196533203,149.0592498779297,156.7705535888672,-0.07340859580046444,-0.1189862095178027
131,131,131,131,2019-08-13,138.229736328125,141.88340759277344,160.03916931152344,-0.02575122296988397,-0.13627559476358808
132,132,132,132,2019-08-14,134.47268676757812,143.49891662597656,159.91705322265625,-0.06290103138496084,-0.15910977561380735
133,133,133,133,2019-08-15,134.97987365722656,142.05247497558594,159.70101928710938,-0.04978865253544451,-0.15479641733180993
134,134,134,134,2019-08-16,140.16455078125,145.64041137695312,155.58706665039062,-0.03759849717486896,-0.09912466505841089
135,135,135,135,2019-08-19,143.13259887695312,145.43377685546875,151.4168243408203,-0.015822857855108285,-0.054711393531939545
136,136,136,136,2019-08-20,142.8602294921875,138.1170196533203,149.0592498779297,0.03434196488436281,-0.04158762633529156
137,137,137,137,2019-08-21,145.4525909423828,138.229736328125,141.88340759277344,0.052252538463304576,0.025155748724709603
138,138,138,138,2019-08-22,145.93154907226562,134.47268676757812,143.49891662597656,0.08521330673263727,0.01695227046647063
139,139,139,139,2019-08-23,138.08885192871094,134.97987365722656,142.05247497558594,0.023032902515373932,-0.027902527200291405
140,140,140,140,2019-08-26,141.6486053466797,140.16455078125,145.64041137695312,0.010587945077110028,-0.02740864292082823
141,141,141,141,2019-08-27,140.98171997070312,143.13259887695312,145.43377685546875,-0.0150271770590783,-0.030612262027617243
142,142,142,142,2019-08-28,143.4425506591797,142.8602294921875,138.1170196533203,0.0040761600976151335,0.038558108328913265
143,143,143,143,2019-08-29,146.97415161132812,145.4525909423828,138.229736328125,0.010460870164547664,0.06326001564848482
144,144,144,144,2019-08-30,145.49954223632812,145.93154907226562,134.47268676757812,-0.0029603388621850524,0.08200070760695644
145,145,145,145,2019-09-03,141.65802001953125,138.08885192871094,134.97987365722656,0.025846895248741175,0.04947512678270427
146,146,146,146,2019-09-04,142.50332641601562,141.6486053466797,140.16455078125,0.006034094492099129,0.01668592823028181
147,147,147,147,2019-09-05,146.80506896972656,140.98171997070312,143.13259887695312,0.04130570261331434,0.025657817447516384
148,148,148,148,2019-09-06,147.01171875,143.4425506591797,142.8602294921875,0.024882212944614235,0.029059796925774428
149,149,149,149,2019-09-09,148.73995971679688,146.97415161132812,145.4525909423828,0.012014412644057337,0.022600964019377834
150,150,150,150,2019-09-10,154.07489013671875,145.49954223632812,145.93154907226562,0.058937284396826994,0.0558024712012104
151,151,151,151,2019-09-11,155.11749267578125,141.65802001953125,138.08885192871094,0.09501384146407155,0.12331654952031479
152,152,152,152,2019-09-12,153.34228515625,142.50332641601562,141.6486053466797,0.07606109283787355,0.08255414715132892
153,153,153,153,2019-09-13,155.37106323242188,146.80506896972656,140.98171997070312,0.05834944476244042,0.10206531218876425
154,154,154,154,2019-09-16,154.59149169921875,147.01171875,143.4425506591797,0.05155897103759788,0.07772408527877483
155,155,155,155,2019-09-17,154.02796936035156,148.73995971679688,146.97415161132812,0.035552044343854394,0.04799359391899882
156,156,156,156,2019-09-18,155.33346557617188,154.07489013671875,145.49954223632812,0.008168595404068224,0.06758731463134748
157,157,157,157,2019-09-19,154.45059204101562,155.11749267578125,141.65802001953125,-0.004299325777264551,0.09030602022900358
158,158,158,158,2019-09-20,154.10308837890625,153.34228515625,142.50332641601562,0.004961470489897923,0.0813999381953161
159,159,159,159,2019-09-23,155.17385864257812,155.37106323242188,146.80506896972656,-0.0012692491493654368,0.05700613562994428
160,160,160,160,2019-09-24,155.8782501220703,154.59149169921875,147.01171875,0.008323604415145569,0.060311731931712576
161,161,161,161,2019-09-25,155.15504455566406,154.02796936035156,148.73995971679688,0.007317341129621013,0.04312953190979485
162,162,162,162,2019-09-26,156.30093383789062,155.33346557617188,154.07489013671875,0.006228331146351351,0.014447803267596537
163,163,163,163,2019-09-27,156.87649536132812,154.45059204101562,155.11749267578125,0.01570666248833974,0.01133980865216433
164,164,164,164,2019-09-30,159.15994262695312,154.10308837890625,153.34228515625,0.03281474953709673,0.037939029438456284
165,165,165,165,2019-10-01,156.1593780517578,155.17385864257812,155.37106323242188,0.0063510659450036755,0.005073755710589989
166,166,166,166,2019-10-02,154.03636169433594,155.8782501220703,154.59149169921875,-0.011816199028998442,-0.003590947980260828
167,167,167,167,2019-10-03,155.52720642089844,155.15504455566406,154.02796936035156,0.002398644957372742,0.009733537790395541
168,168,168,168,2019-10-04,158.2257843017578,156.30093383789062,155.33346557617188,0.012315028558073537,0.018620061780361352
169,169,169,169,2019-10-07,157.1501007080078,156.87649536132812,154.45059204101562,0.0017440812025377728,0.01747813738567805
170,170,170,170,2019-10-08,155.65931701660156,159.15994262695312,154.10308837890625,-0.02199438849105706,0.010098620696483929
171,171,171,171,2019-10-09,157.0369110107422,156.1593780517578,155.17385864257812,0.005619470120414638,0.012006225690728956
172,172,172,172,2019-10-10,158.32955932617188,154.03636169433594,155.8782501220703,0.02787132586496166,0.01572579370234073
173,173,173,173,2019-10-11,161.3018035888672,155.52720642089844,155.15504455566406,0.037129176951466114,0.03961688162190491
174,174,174,174,2019-10-14,159.3957977294922,158.2257843017578,156.30093383789062,0.007394581312379467,0.019800674350490155
175,175,175,175,2019-10-15,162.89642333984375,157.1501007080078,156.87649536132812,0.03656582214040616,0.038373677105994375
176,176,176,176,2019-10-16,161.4055633544922,155.65931701660156,159.15994262695312,0.036915530968684385,0.014109207948148406
177,177,177,177,2019-10-17,162.42465209960938,157.0369110107422,156.1593780517578,0.034308756165603915,0.04012102331615974
178,178,178,178,2019-10-18,164.10415649414062,158.32955932617188,154.03636169433594,0.03647200934900985,0.06535985847148762
179,179,179,179,2019-10-21,164.2079620361328,161.3018035888672,155.52720642089844,0.018016899889557125,0.05581502950513961
180,180,180,180,2019-10-22,165.26475524902344,159.3957977294922,158.2257843017578,0.03682002664519013,0.04448687663852158
181,181,181,181,2019-10-23,165.12318420410156,162.89642333984375,157.1501007080078,0.013669795926778638,0.050735465393739076
182,182,182,182,2019-10-24,162.39633178710938,161.4055633544922,155.65931701660156,0.006138378455029958,0.04328051092366847
183,183,183,183,2019-10-25,163.33990478515625,162.42465209960938,157.0369110107422,0.005634937022894748,0.040137020868825646
184,184,184,184,2019-10-28,163.5663604736328,164.10415649414062,158.32955932617188,-0.003277162699575009,0.03307532194081775
185,185,185,185,2019-10-29,164.2834930419922,164.2079620361328,161.3018035888672,0.00045997164158673165,0.01848515879416235
186,186,186,186,2019-10-30,164.0098419189453,165.26475524902344,159.3957977294922,-0.007593351215068211,0.028947088036056945
187,187,187,187,2019-10-31,164.31175231933594,165.12318420410156,162.89642333984375,-0.004914100274148403,0.008688520904718944
188,188,188,188,2019-11-01,166.17056274414062,162.39633178710938,161.4055633544922,0.02324086335877973,0.02952190302872748
189,189,189,189,2019-11-04,168.99183654785156,163.33990478515625,162.42465209960938,0.03460227168694252,0.04043219033164225
190,190,190,190,2019-11-05,168.8219757080078,163.5663604736328,164.10415649414062,0.0321313943720245,0.02874893186532801
191,191,191,191,2019-11-06,166.03848266601562,164.2834930419922,164.2079620361328,0.010682689974061077,0.01114757535009181
192,192,192,192,2019-11-07,167.85011291503906,164.0098419189453,165.26475524902344,0.023414881394688614,0.015643732761531526
193,193,193,193,2019-11-08,168.29356384277344,164.31175231933594,165.12318420410156,0.024233272831872377,0.019200087825057333
194,194,194,194,2019-11-11,169.65228271484375,166.17056274414062,162.39633178710938,0.020952688088708316,0.04468051000835671
195,195,195,195,2019-11-12,166.4347686767578,168.99183654785156,163.33990478515625,-0.015131310028515421,0.018947383957841124
196,196,196,196,2019-11-13,165.75538635253906,168.8219757080078,163.5663604736328,-0.018164633736858282,0.013383105624943825
197,197,197,197,2019-11-14,164.5382080078125,166.03848266601562,164.2834930419922,-0.009035704459073535,0.001550459885554023
198,198,198,198,2019-11-15,164.63255310058594,167.85011291503906,164.0098419189453,-0.019169244265458185,0.003796791548329015
199,199,199,199,2019-11-18,165.03831481933594,168.29356384277344,164.31175231933594,-0.019342682804427858,0.0044218535177444895
200,200,200,200,2019-11-19,163.84939575195312,169.65228271484375,166.17056274414062,-0.0342045911203227,-0.013968581160560212
201,201,201,201,2019-11-20,162.35858154296875,166.4347686767578,168.99183654785156,-0.02449119956242829,-0.03925192565739444
202,202,202,202,2019-11-21,166.09510803222656,165.75538635253906,168.8219757080078,0.0020495362905730286,-0.016152326522333782
203,203,203,203,2019-11-22,165.4817657470703,164.5382080078125,166.03848266601562,0.005734581351542367,-0.0033529390898201505
204,204,204,204,2019-11-25,166.6423797607422,164.63255310058594,167.85011291503906,0.01220795415186382,-0.007195307368712878
205,205,205,205,2019-11-26,166.68006896972656,165.03831481933594,168.29356384277344,0.009947715184730477,-0.009587383119144532
206,206,206,206,2019-11-27,159.51844787597656,163.84939575195312,169.65228271484375,-0.026432492204811475,-0.059732970736977475
207,207,207,207,2019-11-29,158.56546020507812,162.35858154296875,166.4347686767578,-0.023362616880751474,-0.047281637930852716
208,208,208,208,2019-12-02,155.96121215820312,166.09510803222656,165.75538635253906,-0.0610126089448535,-0.059088120210495365
209,209,209,209,2019-12-03,154.2722625732422,165.4817657470703,164.5382080078125,-0.06773860022113387,-0.062392471383199144
210,210,210,210,2019-12-04,155.9423828125,166.6423797607422,164.63255310058594,-0.0642093383664154,-0.05278524887345026
211,211,211,211,2019-12-05,155.2913360595703,166.68006896972656,165.03831481933594,-0.06832690303376787,-0.05905888441987206
212,212,212,212,2019-12-06,155.88580322265625,159.51844787597656,163.84939575195312,-0.022772567697904367,-0.04860312418455748
213,213,213,213,2019-12-09,158.42391967773438,158.56546020507812,162.35858154296875,-0.0008926315173600763,-0.024234394189955766
214,214,214,214,2019-12-10,160.31106567382812,155.96121215820312,166.09510803222656,0.027890611104077756,-0.03482367678930187
215,215,215,215,2019-12-11,160.1223602294922,154.2722625732422,165.4817657470703,0.03792060580865986,-0.032386683169490005
216,216,216,216,2019-12-12,164.0098419189453,155.9423828125,166.6423797607422,0.05173358878416878,-0.015797529089398243
217,217,217,217,2019-12-13,162.7643280029297,155.2913360595703,166.68006896972656,0.04812240098502807,-0.023492556674596043
218,218,218,218,2019-12-16,163.09458923339844,155.88580322265625,159.51844787597656,0.04624401877344586,0.022418356027399833
219,219,219,219,2019-12-17,164.02865600585938,158.42391967773438,158.56546020507812,0.03537809403735337,0.03445388291823148
220,220,220,220,2019-12-18,162.8681182861328,160.31106567382812,155.96121215820312,0.015950568362556483,0.044286050565723434
221,221,221,221,2019-12-19,163.00962829589844,160.1223602294922,154.2722625732422,0.01803163569577748,0.05663601205374236
222,222,222,222,2019-12-20,164.79296875,164.0098419189453,155.9423828125,0.004774877055498283,0.05675548736575142
223,223,223,223,2019-12-23,165.17039489746094,162.7643280029297,155.2913360595703,0.014782519757572166,0.06361629108594302
224,224,224,224,2019-12-24,164.6514892578125,163.09458923339844,155.88580322265625,0.009545994332074592,0.05623145824662412
225,225,225,225,2019-12-26,164.93450927734375,164.02865600585938,158.42391967773438,0.005522530596434372,0.04109600124055257
226,226,226,226,2019-12-27,165.887451171875,162.8681182861328,160.31106567382812,0.018538513967710335,0.0347847821646492
227,227,227,227,2019-12-30,165.0441131591797,163.00962829589844,160.1223602294922,0.01248076499866757,0.030737449302105535
228,228,228,228,2019-12-31,164.19117736816406,164.79296875,164.0098419189453,-0.0036518025398819542,0.0011056376074576324
229,229,229,229,2020-01-02,167.60275268554688,165.17039489746094,162.7643280029297,0.01472635449952131,0.029726566883439665
230,230,230,230,2020-01-03,166.36134338378906,164.6514892578125,163.09458923339844,0.010384686671732757,0.020029813163916277
231,231,231,231,2020-01-06,167.5553741455078,164.93450927734375,164.02865600585938,0.01589033659267125,0.021500622059126506
232,232,232,232,2020-01-07,164.64610290527344,165.887451171875,162.8681182861328,-0.007483075168328468,0.010916713705852565
233,233,233,233,2020-01-08,166.69302368164062,165.0441131591797,163.00962829589844,0.00999072606043594,0.02259618296322974
234,234,234,234,2020-01-09,168.3040008544922,164.19117736816406,164.79296875,0.02504899198759003,0.02130571547514637
235,235,235,235,2020-01-10,164.352294921875,167.60275268554688,165.17039489746094,-0.019393820874591072,-0.004953066656369187
236,236,236,236,2020-01-13,165.5937042236328,166.36134338378906,164.6514892578125,-0.004614288058406357,0.005722480677626818
237,237,237,237,2020-01-14,164.5797576904297,167.5553741455078,164.93450927734375,-0.017759003375767857,-0.0021508633242879327
238,238,238,238,2020-01-15,163.8689727783203,164.64610290527344,165.887451171875,-0.004720003165821884,-0.012167758195665734
239,239,239,239,2020-01-16,166.2855224609375,166.69302368164062,165.0441131591797,-0.0024446207267881936,0.007521681797644675
240,240,240,240,2020-01-17,166.97727966308594,168.3040008544922,164.19117736816406,-0.007882885639499904,0.016968648008867326
241,241,241,241,2020-01-21,163.52783203125,164.352294921875,167.60275268554688,-0.005016436740459929,-0.02431296973947772
242,242,242,242,2020-01-22,162.2010955810547,165.5937042236328,166.36134338378906,-0.020487546060304562,-0.025007298679578738
243,243,243,243,2020-01-23,163.05398559570312,164.5797576904297,167.5553741455078,-0.009270715403509766,-0.026865080113130935
244,244,244,244,2020-01-24,161.2155303955078,163.8689727783203,164.64610290527344,-0.016192463636188426,-0.02083603832238501
245,245,245,245,2020-01-27,154.73358154296875,166.2855224609375,166.69302368164062,-0.06947051521386927,-0.07174530687926484
246,246,246,246,2020-01-28,154.4492645263672,166.97727966308594,168.3040008544922,-0.07502826230009751,-0.0823197087281553
247,247,247,247,2020-01-29,151.77688598632812,163.52783203125,164.352294921875,-0.07185899732760037,-0.07651495795373353
248,248,248,248,2020-01-30,152.6771240234375,162.2010955810547,165.5937042236328,-0.058717060593822534,-0.0780016381706854
249,249,249,249,2020-01-31,150.2795867919922,163.05398559570312,164.5797576904297,-0.0783445970795551,-0.0868890020201376
250,250,250,250,2020-02-03,150.00473022460938,161.2155303955078,163.8689727783203,-0.06953920719297413,-0.08460565974540091
251,251,251,251,2020-02-04,155.82337951660156,154.73358154296875,166.2855224609375,0.007043060483481245,-0.06291673977085777
252,252,252,252,2020-02-05,159.53817749023438,154.4492645263672,166.97727966308594,0.032948767865439876,-0.044551583232530945
253,253,253,253,2020-02-06,160.02151489257812,151.77688598632812,163.52783203125,0.05432071459808885,-0.02144171481464896
254,254,254,254,2020-02-07,158.68531799316406,152.6771240234375,162.2010955810547,0.03935228678268943,-0.021675424418657663
255,255,255,255,2020-02-10,159.4339141845703,150.2795867919922,163.05398559570312,0.06091530851258575,-0.02220167386836458
256,256,256,256,2020-02-11,161.34820556640625,150.00473022460938,161.2155303955078,0.0756207842566814,0.0008229676791866591
257,257,257,257,2020-02-12,162.8360595703125,155.82337951660156,154.73358154296875,0.04500403004649112,0.052364056635590295
258,258,258,258,2020-02-13,161.82205200195312,159.53817749023438,154.4492645263672,0.014315535927809764,0.04773598306340454
259,259,259,259,2020-02-14,159.27285766601562,160.02151489257812,151.77688598632812,-0.004678478559992816,0.04938809773948538
260,260,260,260,2020-02-18,157.5955047607422,158.68531799316406,152.6771240234375,-0.006867763484387557,0.03221426110010861
261,261,261,261,2020-02-19,156.2971954345703,159.4339141845703,150.2795867919922,-0.01967409986791613,0.040042754781508316
262,262,262,262,2020-02-20,157.15008544921875,161.34820556640625,150.00473022460938,-0.026019007168069708,0.04763419936098212
263,263,263,263,2020-02-21,168.1429443359375,162.8360595703125,155.82337951660156,0.03259035363314888,0.07906108093377218
264,264,264,264,2020-02-24,162.8644561767578,161.82205200195312,159.53817749023438,0.006441669487617929,0.020849421366412768
265,265,265,265,2020-02-25,157.9271697998047,159.27285766601562,160.02151489257812,-0.008448946580921879,-0.01308789692548129
266,266,266,266,2020-02-26,158.1830596923828,157.5955047607422,158.68531799316406,0.003728246770316357,-0.0031651214311010367
267,267,267,267,2020-02-27,151.6157989501953,156.2971954345703,159.4339141845703,-0.02995189050807212,-0.049036713890899475
268,268,268,268,2020-02-28,148.28948974609375,157.15008544921875,161.34820556640625,-0.056383015496279776,-0.08093499257999437
269,269,269,269,2020-03-02,155.34005737304688,168.1429443359375,162.8360595703125,-0.07614287363323069,-0.04603404317843285
270,270,270,270,2020-03-03,149.52145385742188,162.8644561767578,161.82205200195312,-0.08192703695184844,-0.07601311435837421
271,271,271,271,2020-03-04,154.53457641601562,157.9271697998047,159.27285766601562,-0.02148201217111445,-0.02974945837875187
272,272,272,272,2020-03-05,150.7439422607422,158.1830596923828,157.5955047607422,-0.04702853419391062,-0.04347562140431527
273,273,273,273,2020-03-06,155.45376586914062,151.6157989501953,156.2971954345703,0.02531376641167893,-0.005396319256302795
274,274,274,274,2020-03-09,142.14865112304688,148.28948974609375,157.15008544921875,-0.04141115215624136,-0.09545928201877696
275,275,275,275,2020-03-10,146.87750244140625,155.34005737304688,168.1429443359375,-0.05447760915472,-0.1264724010782423
276,276,276,276,2020-03-11,138.2443389892578,149.52145385742188,162.8644561767578,-0.07542138320108571,-0.15116936970445927
277,277,277,277,2020-03-12,123.56512451171876,154.53457641601562,157.9271697998047,-0.2004046772091016,-0.21758159366526186
278,278,278,278,2020-03-13,131.68653869628906,150.7439422607422,158.1830596923828,-0.1264223508994443,-0.16750542724120587
279,279,279,279,2020-03-16,113.7663345336914,155.45376586914062,151.6157989501953,-0.2681661077965861,-0.24964063559719907
280,280,280,280,2020-03-17,120.07772064208984,142.14865112304688,148.28948974609375,-0.15526654883170132,-0.1902479343094986
281,281,281,281,2020-03-18,108.23200225830078,146.87750244140625,155.34005737304688,-0.2631138162124066,-0.30325761372430027
282,282,282,282,2020-03-19,113.39674377441406,138.2443389892578,149.52145385742188,-0.17973680077254028,-0.24160218584722293
283,283,283,283,2020-03-20,105.78704071044922,123.56512451171876,154.53457641601562,-0.14387622617240592,-0.3154474347173628
284,284,284,284,2020-03-23,105.33216094970705,131.68653869628906,150.7439422607422,-0.20012962606119955,-0.3012511191493603
285,285,285,285,2020-03-24,119.4048843383789,113.7663345336914,155.45376586914062,0.049562551415574196,-0.23189455288659455
286,286,286,286,2020-03-25,121.7645492553711,120.07772064208984,142.14865112304688,0.014047806739345914,-0.14339989656342833
287,287,287,287,2020-03-26,131.80972290039062,108.23200225830078,146.87750244140625,0.2178442618646239,-0.10258738942695877
288,288,288,288,2020-03-27,128.03805541992188,113.39674377441406,138.2443389892578,0.129115803136592,-0.07382785902089639
289,289,289,289,2020-03-30,134.5948028564453,105.78704071044922,123.56512451171876,0.27231844233970115,0.08926206636631129
290,290,290,290,2020-03-31,131.6690673828125,105.33216094970705,131.68653869628906,0.2500367047978873,-0.00013267349608803158
291,291,291,291,2020-04-01,127.3899917602539,119.4048843383789,113.7663345336914,0.06687421093467316,0.11975121886807316
292,292,292,292,2020-04-02,132.8317108154297,121.7645492553711,120.07772064208984,0.09088984953122892,0.10621445931135787
293,293,293,293,2020-04-03,129.153076171875,131.80972290039062,108.23200225830078,-0.020155165112692552,0.1932984096851973
