,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,V,V_6m,V_12m,V_6m_ret,V_12m_ret
487,487,487,487,2021-01-11,208.3472137451172,214.06260681152344,201.4476318359375,-0.02669963311919543,0.03425000257535338
488,488,488,488,2021-01-12,204.40321350097656,213.11331176757807,200.91915893554688,-0.04087073770455396,0.01734057908607589
489,489,489,489,2021-01-13,204.8827667236328,209.93263244628903,204.24661254882807,-0.0240546963271574,0.0031146375788859704
490,490,490,490,2021-01-14,197.5525817871093,208.0829467773437,208.0927734375,-0.0506065737405299,-0.05065140646778121
491,491,491,491,2021-01-15,197.288330078125,209.24758911132807,209.7956085205078,-0.057153628789674005,-0.05961649307430672
492,492,492,492,2021-01-19,197.3568420410156,210.85256958007807,213.70050048828125,-0.06400551610985716,-0.0764792708015295
493,493,493,493,2021-01-20,201.614013671875,208.3472137451172,214.06260681152344,-0.032317207186074004,-0.05815398272996408
494,494,494,494,2021-01-21,200.7625732421875,204.40321350097656,213.11331176757807,-0.01781107154057371,-0.05795385761195582
495,495,495,495,2021-01-22,197.7091522216797,204.8827667236328,209.93263244628903,-0.035013264495933116,-0.058225727378218406
496,496,496,496,2021-01-25,196.6913604736328,197.5525817871093,208.0829467773437,-0.004359453598053009,-0.05474541032860469
497,497,497,497,2021-01-26,197.6993560791016,197.288330078125,209.24758911132807,0.0020833771607973173,-0.055189324193753775
498,498,498,498,2021-01-27,190.8096160888672,197.3568420410156,210.85256958007807,-0.033174557742405186,-0.09505671916224345
499,499,499,499,2021-01-28,193.99024963378903,201.614013671875,208.3472137451172,-0.03781366135834974,-0.0689088366158418
500,500,500,500,2021-01-29,189.1262969970703,200.7625732421875,204.40321350097656,-0.057960386028126365,-0.07473912098663393
501,501,501,501,2021-02-01,194.1272430419922,197.7091522216797,204.8827667236328,-0.01811706306681904,-0.05249599004170413
502,502,502,502,2021-02-02,198.2865600585937,196.6913604736328,197.5525817871093,0.008110166003832742,0.0037153565134135924
503,503,503,503,2021-02-03,197.063232421875,197.6993560791016,197.288330078125,-0.0032176314068118606,-0.001140957785799368
504,504,504,504,2021-02-04,204.78488159179688,190.8096160888672,197.3568420410156,0.07324193502082665,0.03763760847590758
505,505,505,505,2021-02-05,204.3151092529297,193.99024963378903,201.614013671875,0.05322360086979483,0.013397360291882876
506,506,506,506,2021-02-08,202.4752655029297,189.1262969970703,200.7625732421875,0.07058229721521037,0.008530933993738499
507,507,507,507,2021-02-09,202.11314392089844,194.1272430419922,197.7091522216797,0.04113745579325401,0.022275102845420225
508,508,508,508,2021-02-10,202.0348358154297,198.2865600585937,196.6913604736328,0.018903327364842015,0.027166802491628506
509,509,509,509,2021-02-11,206.48489379882807,197.063232421875,197.6993560791016,0.04781034625872316,0.04443887878021857
510,510,510,510,2021-02-12,205.7987365722656,204.78488159179688,190.8096160888672,0.004950829243780097,0.07855537257837897
511,511,511,511,2021-02-16,203.7795562744141,204.3151092529297,193.99024963378903,-0.0026212108368971476,0.05046287975351915
512,512,512,512,2021-02-17,203.39727783203125,202.4752655029297,189.1262969970703,0.004553703519347696,0.0754574115897908
513,513,513,513,2021-02-18,205.20083618164065,202.11314392089844,194.1272430419922,0.015277048295041284,0.057042962987184254
514,514,514,514,2021-02-19,200.6724090576172,202.0348358154297,198.2865600585937,-0.006743523968595011,0.01203232835507606
515,515,515,515,2021-02-22,204.1912384033203,206.48489379882807,197.063232421875,-0.01110810264765616,0.03617116137720511
516,516,516,516,2021-02-23,207.90611267089844,205.7987365722656,204.78488159179688,0.010239985598224699,0.015241511262160445
517,517,517,517,2021-02-24,215.08102416992188,203.7795562744141,204.3151092529297,0.055459282089558526,0.052692700781441726
518,518,518,518,2021-02-25,209.5136108398437,203.39727783203125,202.4752655029297,0.03007086954656013,0.034761506890391924
519,519,519,519,2021-02-26,208.1805725097656,205.20083618164065,202.11314392089844,0.014521073030556941,0.030019960459581885
520,520,520,520,2021-03-01,212.3365478515625,200.6724090576172,202.0348358154297,0.05812527416559932,0.05098978101748752
521,521,521,521,2021-03-02,211.4936065673828,204.1912384033203,206.48489379882807,0.03576239715848528,0.024257042132266537
522,522,522,522,2021-03-03,210.591796875,207.90611267089844,205.7987365722656,0.01291777413179207,0.023290037551087384
523,523,523,523,2021-03-04,207.3082275390625,215.08102416992188,203.7795562744141,-0.03613892327720447,0.017316120071910523
524,524,524,524,2021-03-05,211.14073181152344,209.5136108398437,203.39727783203125,0.0077661826606747475,0.03807058807289865
525,525,525,525,2021-03-08,215.9043884277344,208.1805725097656,205.20083618164065,0.03710152116911147,0.052161348098109794
526,526,526,526,2021-03-09,215.9926147460937,212.3365478515625,200.6724090576172,0.01721826473832966,0.07634435526250027
527,527,527,527,2021-03-10,218.74693298339844,211.4936065673828,204.1912384033203,0.03429572427147898,0.07128461874219894
528,528,528,528,2021-03-11,221.6678466796875,210.591796875,207.90611267089844,0.05259487771625726,0.06619206059887706
529,529,529,529,2021-03-12,219.913330078125,207.3082275390625,215.08102416992188,0.06080367715597479,0.02246737445505853
530,530,530,530,2021-03-15,218.84494018554688,211.14073181152344,209.5136108398437,0.03648849896428641,0.04453805797293153
531,531,531,531,2021-03-16,220.24659729003903,215.9043884277344,208.1805725097656,0.02011172118327753,0.05795941780161762
532,532,532,532,2021-03-17,218.5998992919922,215.9926147460937,212.3365478515625,0.012071174511977922,0.02949728392875728
533,533,533,533,2021-03-18,216.28668212890625,218.74693298339844,211.4936065673828,-0.011247018739590331,0.02266298087831964
534,534,534,534,2021-03-19,202.7993927001953,221.6678466796875,210.591796875,-0.08512039189317933,-0.03700241077970379
535,535,535,535,2021-03-22,203.87759399414065,219.913330078125,207.3082275390625,-0.07291843599606984,-0.016548467881118856
536,536,536,536,2021-03-23,204.0246124267578,218.84494018554688,211.14073181152344,-0.06772067814875549,-0.03370320507896074
537,537,537,537,2021-03-24,203.9461975097656,220.24659729003903,215.9043884277344,-0.07400976896277633,-0.055386511617717016
538,538,538,538,2021-03-25,203.84815979003903,218.5998992919922,215.9926147460937,-0.06748282844471354,-0.056226250931453614
539,539,539,539,2021-03-26,209.2979736328125,216.28668212890625,218.74693298339844,-0.032312246076845796,-0.04319584837929158
540,540,540,540,2021-03-29,210.258529663086,202.7993927001953,221.6678466796875,0.03678086439794104,-0.05147032908696092
541,541,541,541,2021-03-30,207.7002716064453,203.87759399414065,219.913330078125,0.018749866218327638,-0.05553578069751819
542,542,542,542,2021-03-31,207.53366088867188,204.0246124267578,218.84494018554688,0.017199142888575603,-0.05168627288017158
543,543,543,543,2021-04-01,212.56198120117188,203.9461975097656,220.24659729003903,0.04224537547945073,-0.03489096396230551
544,544,544,544,2021-04-05,214.69876098632807,203.84815979003903,218.5998992919922,0.05322884056184285,-0.01784602059881657
545,545,545,545,2021-04-06,214.31646728515625,209.2979736328125,216.28668212890625,0.023977746010805046,-0.009109274895510056
546,546,546,546,2021-04-07,214.9242401123047,210.258529663086,202.7993927001953,0.022190350406687154,0.059787395073879424
547,547,547,547,2021-04-08,216.3258819580078,207.7002716064453,203.87759399414065,0.041529124082738234,0.061057655821781465
548,548,548,548,2021-04-09,218.1098022460937,207.53366088867188,204.0246124267578,0.050961088972912405,0.06903671891249052
549,549,549,549,2021-04-12,217.0806121826172,212.56198120117188,203.9461975097656,0.021257945357447516,0.06440137072044538
550,550,550,550,2021-04-13,216.6395263671875,214.69876098632807,203.84815979003903,0.009039481047508291,0.06274948270479075
551,551,551,551,2021-04-14,217.5805206298828,214.31646728515625,209.2979736328125,0.015230063214804801,0.03957299181310292
552,552,552,552,2021-04-15,221.79527282714844,214.9242401123047,210.258529663086,0.03196955685991232,0.054869322935667375
553,553,553,553,2021-04-16,221.92271423339844,216.3258819580078,207.7002716064453,0.025872226775329077,0.0684758017741165
554,554,554,554,2021-04-19,221.31497192382807,218.1098022460937,207.53366088867188,0.014695211516069229,0.06640518447052779
555,555,555,555,2021-04-20,218.854736328125,217.0806121826172,212.56198120117188,0.008172651291472155,0.029604330423499192
556,556,556,556,2021-04-21,222.94207763671875,216.6395263671875,214.69876098632807,0.029092342358840506,0.03839480308372911
557,557,557,557,2021-04-22,223.05972290039065,217.5805206298828,214.31646728515625,0.025182411801598192,0.040796004740042635
558,558,558,558,2021-04-23,225.44155883789065,221.79527282714844,214.9242401123047,0.016439872519663057,0.04893500481886237
559,559,559,559,2021-04-26,225.7748260498047,221.92271423339844,216.3258819580078,0.017357897904740627,0.04367921215100412
560,560,560,560,2021-04-27,225.3533477783203,221.31497192382807,218.1098022460937,0.018247187794787623,0.033210545595074636
561,561,561,561,2021-04-28,228.8231658935547,218.854736328125,217.0806121826172,0.04554815551482605,0.05409305599829062
562,562,562,562,2021-04-29,232.16558837890625,222.94207763671875,216.6395263671875,0.04137178068833247,0.07166772505495267
563,563,563,563,2021-04-30,228.9309997558593,223.05972290039065,217.5805206298828,0.026321546441131938,0.052166798264465575
564,564,564,564,2021-05-03,227.9998321533203,225.44155883789065,221.79527282714844,0.011347833685222408,0.027974263144044942
565,565,565,565,2021-05-04,227.43130493164065,225.7748260498047,221.92271423339844,0.0073368626202399145,0.024822113037283655
566,566,566,566,2021-05-05,224.667221069336,225.3533477783203,221.31497192382807,-0.003044670583989939,0.015146960534878406
567,567,567,567,2021-05-06,226.73538208007807,228.8231658935547,218.854736328125,-0.009124005453398087,0.036008568442118305
568,568,568,568,2021-05-07,227.51953125,232.16558837890625,222.94207763671875,-0.020011825013979467,0.020532030838701365
569,569,569,569,2021-05-10,221.4914093017578,228.9309997558593,223.05972290039065,-0.032497086292530675,-0.007030913417449103
570,570,570,570,2021-05-11,221.0111541748047,227.9998321533203,225.44155883789065,-0.030652118962158026,-0.01965212042501785
571,571,571,571,2021-05-12,216.2572631835937,227.43130493164065,225.7748260498047,-0.04913150259330201,-0.04215511105791514
572,572,572,572,2021-05-13,219.62417602539065,224.667221069336,225.3533477783203,-0.02244673263835395,-0.025423060315773238
573,573,573,573,2021-05-14,222.76528930664065,226.73538208007807,228.8231658935547,-0.01750980696976201,-0.02647405284888016
574,574,574,574,2021-05-17,222.27452087402344,227.51953125,232.16558837890625,-0.02305301152459438,-0.04260350370589838
575,575,575,575,2021-05-18,221.4205474853516,221.4914093017578,228.9309997558593,-0.00031993031526422744,-0.032806619804732096
576,576,576,576,2021-05-19,220.45855712890625,221.0111541748047,227.9998321533203,-0.0025003129274704383,-0.03307579200033306
577,577,577,577,2021-05-20,222.27452087402344,216.2572631835937,227.43130493164065,0.027824534546714075,-0.022674029237827242
578,578,578,578,2021-05-21,222.59841918945312,219.62417602539065,224.667221069336,0.013542421503353275,-0.009208294249762439
579,579,579,579,2021-05-24,225.1015167236328,222.76528930664065,226.73538208007807,0.010487394262650662,-0.007206044956266311
580,580,580,580,2021-05-25,224.8070526123047,222.27452087402344,227.51953125,0.011393711381416427,-0.011921959502961599
581,581,581,581,2021-05-26,222.8929138183593,221.4205474853516,221.4914093017578,0.006649637306605838,0.006327579570781783
582,582,582,582,2021-05-27,222.686767578125,220.45855712890625,221.0111541748047,0.010107162444666917,0.007581578448276005
583,583,583,583,2021-05-28,223.1186981201172,222.27452087402344,216.2572631835937,0.0037979037938054017,0.031728113245835354
584,584,584,584,2021-06-01,222.4610290527344,222.59841918945312,219.62417602539065,-0.0006172107475830302,0.012916852227669917
585,585,585,585,2021-06-02,225.43527221679688,225.1015167236328,222.76528930664065,0.0014826887798087274,0.011985632584261996
586,586,586,586,2021-06-03,223.91375732421875,224.8070526123047,222.27452087402344,-0.00397360882457054,0.0073748284047561175
587,587,587,587,2021-06-04,225.90643310546875,222.8929138183593,221.4205474853516,0.013520031819249434,0.020259572433827255
588,588,588,588,2021-06-07,227.0647430419922,222.686767578125,220.45855712890625,0.019659791695217255,0.029965658848176036
589,589,589,589,2021-06-08,227.7812957763672,223.1186981201172,222.27452087402344,0.02089738643840544,0.024774656495445857
590,590,590,590,2021-06-09,228.03651428222656,222.4610290527344,222.59841918945312,0.025062750330847816,0.0244300705843965
591,591,591,591,2021-06-10,229.64634704589844,225.43527221679688,225.1015167236328,0.01867975134366673,0.02019013638120226
592,592,592,592,2021-06-11,230.6377868652344,223.91375732421875,224.8070526123047,0.030029550758149837,0.02593661624568888
593,593,593,593,2021-06-14,229.7739715576172,225.90643310546875,222.8929138183593,0.017120089937159078,0.03087158591710737
594,594,594,594,2021-06-15,228.69419860839844,227.0647430419922,222.686767578125,0.007176171626543049,0.026977045361107344
595,595,595,595,2021-06-16,225.3763885498047,227.7812957763672,223.1186981201172,-0.010557966220912207,0.010118786317371065
596,596,596,596,2021-06-17,227.8794860839844,228.03651428222656,222.4610290527344,-0.0006886098866071277,0.024356881986577372
597,597,597,597,2021-06-18,226.1714782714844,229.64634704589844,225.43527221679688,-0.015131391459579868,0.0032657092541381605
598,598,598,598,2021-06-21,230.00955200195312,230.6377868652344,223.91375732421875,-0.0027239025825736007,0.02722385060471244
599,599,599,599,2021-06-22,231.5899353027344,229.7739715576172,225.90643310546875,0.007903261334636591,0.025158655816641673
600,600,600,600,2021-06-23,230.36289978027344,228.69419860839844,227.0647430419922,0.007296648459073518,0.014525182087257393
601,601,601,601,2021-06-24,231.89422607421875,225.3763885498047,227.7812957763672,0.028919788653786638,0.018056488281151806
602,602,602,602,2021-06-25,232.95437622070312,227.8794860839844,228.03651428222656,0.022270061355362136,0.021566116084330345
603,603,603,603,2021-06-28,229.7837677001953,226.1714782714844,229.64634704589844,0.015971463140789677,0.0005984012202442379
604,604,604,604,2021-06-29,231.6095428466797,230.00955200195312,230.6377868652344,0.006956193039813208,0.004213342465053671
605,605,605,605,2021-06-30,229.5187530517578,231.5899353027344,229.7739715576172,-0.008943317196704381,-0.0011107372350718236
606,606,606,606,2021-07-01,230.8242950439453,230.36289978027344,228.69419860839844,0.0020029061281654492,0.009314169089152724
607,607,607,607,2021-07-02,234.24026489257807,231.89422607421875,225.3763885498047,0.010116848780911347,0.0393292145632842
608,608,608,608,2021-07-06,235.19241333007807,232.95437622070312,227.8794860839844,0.009607190668333265,0.0320912047493318
609,609,609,609,2021-07-07,235.58502197265625,229.7837677001953,226.1714782714844,0.025246579993544183,0.041621267956131636
610,610,610,610,2021-07-08,232.2574157714844,231.6095428466797,230.00955200195312,0.0027972635187729633,0.009772914863606097
611,611,611,611,2021-07-09,234.08322143554688,229.5187530517578,231.5899353027344,0.01988712609796961,0.010765952024440306
612,612,612,612,2021-07-12,233.4942169189453,230.8242950439453,230.36289978027344,0.011566901458495371,0.013592975004476093
613,613,613,613,2021-07-13,237.8918609619141,234.24026489257807,231.89422607421875,0.015589104934673026,0.02586366633283821
614,614,614,614,2021-07-14,241.4648895263672,235.19241333007807,232.95437622070312,0.02666955157046713,0.0365329617057768
615,615,615,615,2021-07-15,243.977783203125,235.58502197265625,229.7837677001953,0.03562519026121658,0.06177118447047558
616,616,616,616,2021-07-16,243.5557098388672,232.2574157714844,231.6095428466797,0.04864556866721981,0.05157890666057563
617,617,617,617,2021-07-19,235.98751831054688,234.08322143554688,229.5187530517578,0.008135127598303038,0.028184038004643197
618,618,618,618,2021-07-20,238.2353973388672,233.4942169189453,230.8242950439453,0.0203053441000971,0.032107115472879144
619,619,619,619,2021-07-21,239.177734375,237.8918609619141,234.24026489257807,0.005405285443085273,0.021078653939732517
620,620,620,620,2021-07-22,239.6488800048828,241.4648895263672,235.19241333007807,-0.007520801575112923,0.018948173589895312
621,621,621,621,2021-07-23,244.4391021728516,243.977783203125,235.58502197265625,0.0018908236793941935,0.03758337489393959
622,622,622,622,2021-07-26,245.646484375,243.5557098388672,232.2574157714844,0.008584379062662961,0.0576475397310412
623,623,623,623,2021-07-27,246.31399536132807,235.98751831054688,234.08322143554688,0.04375857301567998,0.05224968218898529
624,624,624,624,2021-07-28,242.3973999023437,238.2353973388672,233.4942169189453,0.017470126647705753,0.03813020768085673
625,625,625,625,2021-07-29,243.35939025878903,239.177734375,237.8918609619141,0.01748346640508247,0.022983254974621836
626,626,626,626,2021-07-30,241.8575134277344,239.6488800048828,241.4648895263672,0.009216122448836739,0.0016260082454941926
627,627,627,627,2021-08-02,235.369140625,244.4391021728516,243.977783203125,-0.03710519907505594,-0.035284534784701393
628,628,628,628,2021-08-03,232.7285919189453,245.646484375,243.5557098388672,-0.052587328855618565,-0.04445437935774499
629,629,629,629,2021-08-04,232.3163146972656,246.31399536132807,235.98751831054688,-0.05682860465776096,-0.015556770288376764
630,630,630,630,2021-08-05,235.79122924804688,242.3973999023437,238.2353973388672,-0.02725347160059588,-0.010259466553342311
631,631,631,631,2021-08-06,236.9593048095703,243.35939025878903,239.177734375,-0.026298904851844274,-0.009275234466229465
632,632,632,632,2021-08-09,235.58502197265625,241.8575134277344,239.6488800048828,-0.025934656179090854,-0.01695755069726912
633,633,633,633,2021-08-10,233.69058227539065,235.369140625,244.4391021728516,-0.00713159909218386,-0.04397217876320081
634,634,634,634,2021-08-11,230.7359619140625,232.7285919189453,245.646484375,-0.008562033519185275,-0.060699107902457694
635,635,635,635,2021-08-12,227.83624267578125,232.3163146972656,246.31399536132807,-0.019284362475026295,-0.07501706372161698
636,636,636,636,2021-08-13,228.6815948486328,235.79122924804688,242.3973999023437,-0.030152242821275155,-0.05658396112844721
637,637,637,637,2021-08-16,231.3453521728516,236.9593048095703,243.35939025878903,-0.023691631950179426,-0.04936747282758103
638,638,638,638,2021-08-17,230.529541015625,235.58502197265625,241.8575134277344,-0.02145926304949064,-0.04683738061953624
639,639,639,639,2021-08-18,227.67898559570312,233.69058227539065,235.369140625,-0.025724599687133365,-0.032672741247541714
640,640,640,640,2021-08-19,227.6200408935547,230.7359619140625,232.7285919189453,-0.013504271265995071,-0.021950680761948838
641,641,641,641,2021-08-20,227.41357421875,227.83624267578125,232.3163146972656,-0.0018551414475032058,-0.021103728702413393
642,642,642,642,2021-08-23,230.14617919921875,228.6815948486328,235.79122924804688,0.006404469723745754,-0.023940882223781323
643,643,643,643,2021-08-24,230.2444610595703,231.3453521728516,236.9593048095703,-0.004758648068532323,-0.02833753988009169
644,644,644,644,2021-08-25,228.62261962890625,230.529541015625,235.58502197265625,-0.008271917682729835,-0.02955367147474297
645,645,645,645,2021-08-26,226.5879364013672,227.67898559570312,233.69058227539065,-0.004792050489338284,-0.03039337659595287
646,646,646,646,2021-08-27,228.72091674804688,227.6200408935547,230.7359619140625,0.004836462774413741,-0.008733121396855004
647,647,647,647,2021-08-30,227.2857818603516,227.41357421875,227.83624267578125,-0.000561938128967987,-0.002416037101757307
648,648,648,648,2021-08-31,225.19216918945312,230.14617919921875,228.6815948486328,-0.021525493175697408,-0.015258882821284292
649,649,649,649,2021-09-01,226.1947631835937,230.2444610595703,231.3453521728516,-0.017588687507791412,-0.022263637202486697
650,650,650,650,2021-09-02,220.35606384277344,228.62261962890625,230.529541015625,-0.03615808356824379,-0.04413090456013191
651,651,651,651,2021-09-03,221.2701873779297,226.5879364013672,227.67898559570312,-0.023468809098547427,-0.028148395869760923
652,652,652,652,2021-09-07,222.4104156494141,228.72091674804688,227.6200408935547,-0.0275903978890758,-0.022887375046983904
653,653,653,653,2021-09-08,225.18231201171875,227.2857818603516,227.41357421875,-0.009254735740246378,-0.009811473280328387
654,654,654,654,2021-09-09,223.609603881836,225.19216918945312,230.14617919921875,-0.007027621401371809,-0.028401841560552588
655,655,655,655,2021-09-10,221.07362365722656,226.1947631835937,230.2444610595703,-0.022640398275757145,-0.039830870893224235
656,656,656,656,2021-09-13,220.79840087890625,220.35606384277344,228.62261962890625,0.002007374012854113,-0.034223292352699164
657,657,657,657,2021-09-14,219.2256774902344,221.2701873779297,226.5879364013672,-0.009239879587588762,-0.03249183971600156
658,658,658,658,2021-09-15,219.99237060546875,222.4104156494141,228.72091674804688,-0.010871995526310685,-0.03816243073296732
659,659,659,659,2021-09-16,220.50352478027344,225.18231201171875,227.2857818603516,-0.020777774193924348,-0.029840217124735502
660,660,660,660,2021-09-17,217.9675445556641,223.609603881836,225.19216918945312,-0.025231739729539515,-0.0320820420167941
661,661,661,661,2021-09-20,216.2965087890625,221.07362365722656,226.1947631835937,-0.02160870568426998,-0.043759874257111586
662,662,662,662,2021-09-21,216.4144592285156,220.79840087890625,220.35606384277344,-0.019854951996663095,-0.017887434298473504
663,663,663,663,2021-09-22,218.9504547119141,219.2256774902344,221.2701873779297,-0.0012554313047228316,-0.010483710858225526
664,664,664,664,2021-09-23,224.4156188964844,219.99237060546875,222.4104156494141,0.020106371320250283,0.009015779414895286
665,665,665,665,2021-09-24,227.63966369628903,220.50352478027344,225.18231201171875,0.032362924461758924,0.010912720731113268
666,666,666,666,2021-09-27,225.68360900878903,217.9675445556641,223.609603881836,0.03540006136626661,0.009275116501923808
667,667,667,667,2021-09-28,221.7125396728516,216.2965087890625,221.07362365722656,0.025039844212515483,0.0028900599042771535
668,668,668,668,2021-09-29,222.8133850097656,216.4144592285156,220.79840087890625,0.029567921681671328,0.00912590001937752
669,669,669,669,2021-09-30,218.9504547119141,218.9504547119141,219.2256774902344,0.0,-0.0012554313047228316
670,670,670,670,2021-10-01,226.5289459228516,224.4156188964844,219.99237060546875,0.009417022918275508,0.02971273639805183
671,671,671,671,2021-10-04,220.8966827392578,227.63966369628903,220.50352478027344,-0.0296212920347112,0.0017830007904686695
672,672,672,672,2021-10-05,220.45437622070312,225.68360900878903,217.9675445556641,-0.023170636144347778,0.011409183280513435
673,673,673,673,2021-10-06,222.6463165283203,221.7125396728516,216.2965087890625,0.00421165558270431,0.02935695899488744
674,674,674,674,2021-10-07,226.617416381836,222.8133850097656,216.4144592285156,0.017072723758959407,0.047145450399628475
675,675,675,675,2021-10-08,226.3421936035156,218.9504547119141,218.9504547119141,0.03375987001866365,0.03375987001866365
676,676,676,676,2021-10-11,221.2701873779297,226.5289459228516,224.4156188964844,-0.02321451028476007,-0.014016098941872723
677,677,677,677,2021-10-12,220.2282867431641,220.8966827392578,227.63966369628903,-0.003025830844561317,-0.032557493860178144
678,678,678,678,2021-10-13,218.66542053222656,220.45437622070312,225.68360900878903,-0.008114856775107038,-0.03109746652575529
679,679,679,679,2021-10-14,221.3389892578125,222.6463165283203,221.7125396728516,-0.0058717668942056545,-0.001684841171321616
680,680,680,680,2021-10-15,227.0498962402344,226.617416381836,222.8133850097656,0.0019084140367644498,0.019013719621391312
681,681,681,681,2021-10-18,226.7156982421875,226.3421936035156,218.9504547119141,0.0016501768085104285,0.03546575658173712
682,682,682,682,2021-10-19,229.5367584228516,221.2701873779297,226.5289459228516,0.037359624190142604,0.013277828525385837
683,683,683,683,2021-10-20,227.47254943847656,220.2282867431641,220.8966827392578,0.032894333432112344,0.029768969898840814
684,684,684,684,2021-10-21,226.31271362304688,218.66542053222656,220.45437622070312,0.03497257624093919,0.02657392201858033
685,685,685,685,2021-10-22,227.2857818603516,221.3389892578125,222.6463165283203,0.026867352301913394,0.020837826577926544
686,686,686,686,2021-10-25,229.890625,227.0498962402344,226.617416381836,0.012511473499022818,0.014443764607433573
687,687,687,687,2021-10-26,227.86575317382807,226.7156982421875,226.3421936035156,0.005072674457734516,0.006731222075992083
688,688,688,688,2021-10-27,212.099349975586,229.5367584228516,221.2701873779297,-0.0759678256636459,-0.04144633089083938
689,689,689,689,2021-10-28,206.2606811523437,227.47254943847656,220.2282867431641,-0.09325023321932713,-0.06342330405135366
690,690,690,690,2021-10-29,208.15774536132807,226.31271362304688,218.66542053222656,-0.08022071748014237,-0.04805366639738029
691,691,691,691,2021-11-01,208.8360137939453,227.2857818603516,221.3389892578125,-0.0811743168243676,-0.05648790349044153
692,692,692,692,2021-11-02,205.5726013183593,229.890625,227.0498962402344,-0.10578084113539088,-0.09459284182693772
693,693,693,693,2021-11-03,204.5503387451172,227.86575317382807,226.7156982421875,-0.10232083629927768,-0.09776720213433265
694,694,694,694,2021-11-04,205.2187347412109,212.099349975586,229.5367584228516,-0.032440529568653065,-0.10594391873759113
695,695,695,695,2021-11-05,212.97418212890625,206.2606811523437,227.47254943847656,0.032548622156464146,-0.06373677766992103
696,696,696,696,2021-11-08,216.72900390625,208.15774536132807,226.31271362304688,0.04117674569372198,-0.04234719986946811
697,697,697,697,2021-11-09,209.75010681152344,208.8360137939453,227.2857818603516,0.004377085163481675,-0.07715253855871362
698,698,698,698,2021-11-10,212.256103515625,205.5726013183593,229.890625,0.03251163897525111,-0.07670831067763206
699,699,699,699,2021-11-11,207.1949005126953,204.5503387451172,227.86575317382807,0.01292865992695047,-0.09071504766828187
700,700,700,700,2021-11-12,208.8392944335937,205.2187347412109,212.099349975586,0.017642442328418273,-0.01537041741225309
701,701,701,701,2021-11-15,209.0460662841797,212.97418212890625,206.2606811523437,-0.01844409404680325,0.013504198261513167
702,702,702,702,2021-11-16,211.88194274902344,216.72900390625,208.15774536132807,-0.022364616963418738,0.017891226585063036
703,703,703,703,2021-11-17,201.91702270507807,209.75010681152344,208.8360137939453,-0.03734483965476121,-0.03313121603486502
704,704,704,704,2021-11-18,200.21356201171875,212.256103515625,205.5726013183593,-0.056735902075106925,-0.02606884026505696
705,705,705,705,2021-11-19,197.78140258789065,207.1949005126953,204.5503387451172,-0.045433057963836676,-0.033091786592742145
706,706,706,706,2021-11-22,192.58233642578125,208.8392944335937,205.2187347412109,-0.0778443446282654,-0.06157526666054469
707,707,707,707,2021-11-23,195.4477386474609,209.0460662841797,212.97418212890625,-0.06504943086674997,-0.0822937470929559
708,708,708,708,2021-11-24,200.13478088378903,211.88194274902344,216.72900390625,-0.05544201508077096,-0.07656669261322813
709,709,709,709,2021-11-26,194.62060546875,201.91702270507807,209.75010681152344,-0.03613572119169606,-0.07213107813274422
710,710,710,710,2021-11-29,193.2814483642578,200.21356201171875,212.256103515625,-0.03462359681236371,-0.08939509788923639
711,711,711,711,2021-11-30,190.8000640869141,197.78140258789065,207.1949005126953,-0.03529825559748556,-0.07912760586873935
712,712,712,712,2021-12-01,187.24542236328125,192.58233642578125,208.8392944335937,-0.0277123757118648,-0.1033994686147478
713,713,713,713,2021-12-02,195.2507781982422,195.4477386474609,209.0460662841797,-0.0010077397189741655,-0.06599161769054307
714,714,714,714,2021-12-03,193.31100463867188,200.13478088378903,211.88194274902344,-0.034095903845316466,-0.0876475733109029
715,715,715,715,2021-12-06,199.57351684570312,194.62060546875,201.91702270507807,0.025449059543432684,-0.011606281768515858
716,716,716,716,2021-12-07,204.191635131836,193.2814483642578,200.21356201171875,0.05644714927330674,0.019869149123296737
717,717,717,717,2021-12-08,205.7868194580078,190.8000640869141,197.78140258789065,0.07854690952444798,0.04047608503817579
718,718,718,718,2021-12-09,208.15000915527344,187.24542236328125,192.58233642578125,0.11164271215898935,0.08083645166228304
719,719,719,719,2021-12-10,210.12918090820312,195.2507781982422,195.4477386474609,0.07620150274051452,0.0751169717405833
720,720,720,720,2021-12-13,207.78567504882807,193.31100463867188,200.13478088378903,0.07487763274114467,0.03822870832972125
721,721,721,721,2021-12-14,206.7616424560547,199.57351684570312,194.62060546875,0.03601743219221287,0.062383101512106576
722,722,722,722,2021-12-15,209.0559234619141,204.191635131836,193.2814483642578,0.02382217237712747,0.08161401537062019
723,723,723,723,2021-12-16,211.08433532714844,205.7868194580078,190.8000640869141,0.025742736503207464,0.10631165842268464
724,724,724,724,2021-12-17,208.63250732421875,208.15000915527344,187.24542236328125,0.0023180309763299878,0.11421953440038535
725,725,725,725,2021-12-20,205.5406036376953,210.12918090820312,195.2507781982422,-0.021836935025756232,0.052700560450548606
726,726,726,726,2021-12-21,212.0788726806641,207.78567504882807,193.31100463867188,0.020661663181675838,0.09708639235035932
727,727,727,727,2021-12-22,214.6193389892578,206.7616424560547,199.57351684570312,0.038003647290977716,0.07538987327254998
