,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BDX,BDX_6m,BDX_12m,BDX_6m_ret,BDX_12m_ret
486,486,486,486,2021-01-08,238.5264129638672,230.68963623046875,231.79312133789065,0.03397108279961558,0.029048712002808896
487,487,487,487,2021-01-11,240.44354248046875,234.0001373291016,229.960189819336,0.02753590329011235,0.04558768484827236
488,488,488,488,2021-01-12,246.0265350341797,234.4490509033203,228.4171600341797,0.049381663462709335,0.07709304763864933
489,489,489,489,2021-01-13,245.96109008789065,234.75762939453125,231.91473388671875,0.04772352115777667,0.0605668987293968
490,490,490,490,2021-01-14,241.06076049804688,237.198471069336,232.06434631347656,0.016282944031211333,0.03876689516285192
491,491,491,491,2021-01-15,244.7733764648437,237.0675048828125,232.2513732910156,0.03250496767087663,0.053915733613931316
492,492,492,492,2021-01-19,243.8662872314453,238.5264129638672,230.68963623046875,0.0223869306599056,0.05711852173459819
493,493,493,493,2021-01-20,246.23228454589844,240.44354248046875,234.0001373291016,0.024075265260658396,0.05227410272667221
494,494,494,494,2021-01-21,244.92306518554688,246.0265350341797,234.4490509033203,-0.004485165994308371,0.04467501251069561
495,495,495,495,2021-01-22,241.97723388671875,245.96109008789065,234.75762939453125,-0.016197099304399498,0.030753439242029
496,496,496,496,2021-01-25,243.37062072753903,241.06076049804688,237.198471069336,0.00958206646622961,0.026021034749413863
497,497,497,497,2021-01-26,241.6031646728516,244.7733764648437,237.0675048828125,-0.012951620138505704,0.019132355538483248
498,498,498,498,2021-01-27,234.62673950195312,243.8662872314453,238.5264129638672,-0.03788776150400508,-0.01634902153374851
499,499,499,499,2021-01-28,239.60186767578125,246.23228454589844,240.44354248046875,-0.02692748793012667,-0.003500509084189196
500,500,500,500,2021-01-29,244.82017517089844,244.92306518554688,246.0265350341797,-0.00042009116034247285,-0.004903372976063913
501,501,501,501,2021-02-01,244.4273834228516,241.97723388671875,245.96109008789065,0.01012553741844946,-0.006235566221027167
502,502,502,502,2021-02-02,241.5002899169922,243.37062072753903,241.06076049804688,-0.007685113367240537,0.0018233138319037057
503,503,503,503,2021-02-03,244.0158843994141,241.6031646728516,244.7733764648437,0.009986291900726973,-0.003094666897069165
504,504,504,504,2021-02-04,238.3674468994141,234.62673950195312,243.8662872314453,0.015943227124928017,-0.02254858756599043
505,505,505,505,2021-02-05,238.1710662841797,239.60186767578125,246.23228454589844,-0.005971578625328822,-0.03273826694409809
506,506,506,506,2021-02-08,240.1723480224609,244.82017517089844,244.92306518554688,-0.01898465739268862,-0.01939677326627831
507,507,507,507,2021-02-09,237.6941070556641,244.4273834228516,241.97723388671875,-0.02754714415749049,-0.017700536377979303
508,508,508,508,2021-02-10,236.5064239501953,241.5002899169922,243.37062072753903,-0.020678509199775097,-0.02820470587954982
509,509,509,509,2021-02-11,236.9646911621093,244.0158843994141,241.6031646728516,-0.028896451780832222,-0.019198728282483923
510,510,510,510,2021-02-12,239.7047271728516,238.3674468994141,234.62673950195312,0.005610163178035865,0.02164283440871917
511,511,511,511,2021-02-16,240.6586303710937,238.1710662841797,239.60186767578125,0.010444442835662926,0.004410494398743303
512,512,512,512,2021-02-17,240.1723480224609,240.1723480224609,244.82017517089844,0.0,-0.01898465739268862
513,513,513,513,2021-02-18,239.2371368408203,237.6941070556641,244.4273834228516,0.006491661927465753,-0.021234308976962324
514,514,514,514,2021-02-19,231.85861206054688,236.5064239501953,241.5002899169922,-0.019651947765390032,-0.03992408398250502
515,515,515,515,2021-02-22,230.0724334716797,236.9646911621093,244.0158843994141,-0.029085589319780003,-0.0571415707713161
516,516,516,516,2021-02-23,231.6434936523437,239.7047271728516,238.3674468994141,-0.033629847919915745,-0.028208353676363207
517,517,517,517,2021-02-24,230.7177124023437,240.6586303710937,238.1710662841797,-0.041307132652675604,-0.031294119802708686
518,518,518,518,2021-02-25,231.129150390625,240.1723480224609,240.1723480224609,-0.03765295091752274,-0.03765295091752274
519,519,519,519,2021-02-26,225.51808166503903,239.2371368408203,237.6941070556641,-0.05734500653596031,-0.051225609004154404
520,520,520,520,2021-03-01,230.1098022460937,231.85861206054688,236.5064239501953,-0.007542570012437189,-0.027046291585925974
521,521,521,521,2021-03-02,228.86602783203125,230.0724334716797,236.9646911621093,-0.005243590557305722,-0.03417666695557475
522,522,522,522,2021-03-03,225.9950256347656,231.6434936523437,239.7047271728516,-0.024384315434542114,-0.05719412253476297
523,523,523,523,2021-03-04,225.2656097412109,230.7177124023437,240.6586303710937,-0.023631053742527497,-0.06396205532353805
524,524,524,524,2021-03-05,230.4745330810547,231.129150390625,240.1723480224609,-0.0028322576726647064,-0.04037856573105281
525,525,525,525,2021-03-08,230.1472320556641,225.51808166503903,239.2371368408203,0.020526737175339704,-0.03799537523810237
526,526,526,526,2021-03-09,227.87643432617188,230.1098022460937,231.85861206054688,-0.00970566181067467,-0.01717502618938782
527,527,527,527,2021-03-10,223.2222442626953,228.86602783203125,230.0724334716797,-0.024659769834769918,-0.02977405465582461
528,528,528,528,2021-03-11,223.5131378173828,225.9950256347656,231.6434936523437,-0.010982046221644781,-0.0350985719770015
529,529,529,529,2021-03-12,223.5507202148437,225.2656097412109,230.7177124023437,-0.007612744476785949,-0.031063901045454312
530,530,530,530,2021-03-15,225.91531372070312,230.4745330810547,231.129150390625,-0.019781879149086468,-0.022558109442751384
531,531,531,531,2021-03-16,224.7799072265625,230.1472320556641,225.51808166503903,-0.023321266048524247,-0.0032732383719588087
532,532,532,532,2021-03-17,224.60162353515625,227.87643432617188,230.1098022460937,-0.014370993651446229,-0.023937175457856674
533,533,533,533,2021-03-18,224.45147705078125,223.2222442626953,228.86602783203125,0.0055067665507355645,-0.019288798879709246
534,534,534,534,2021-03-19,224.2825927734375,223.5131378173828,225.9950256347656,0.003442549120684646,-0.007577303334523777
535,535,535,535,2021-03-22,226.72227478027344,223.5507202148437,225.2656097412109,0.01418718115683859,0.006466433295059915
536,536,536,536,2021-03-23,225.44610595703125,225.91531372070312,230.4745330810547,-0.002076918806185768,-0.021817712598445782
537,537,537,537,2021-03-24,226.863021850586,224.7799072265625,230.1472320556641,0.009267352450341049,-0.014270039990243122
538,538,538,538,2021-03-25,226.8255157470703,224.60162353515625,227.87643432617188,0.009901496600561943,-0.004611791395670695
539,539,539,539,2021-03-26,230.0064849853516,224.45147705078125,223.2222442626953,0.02474925987372112,0.03039231482088489
540,540,540,540,2021-03-29,231.9019470214844,224.2825927734375,223.5131378173828,0.033972115953482485,0.037531615752070424
541,541,541,541,2021-03-30,230.07215881347656,226.72227478027344,223.5507202148437,0.014775275329473647,0.029172075994053692
542,542,542,542,2021-03-31,228.1579132080078,225.44610595703125,225.91531372070312,0.012028627593565266,0.009926726304517741
543,543,543,543,2021-04-01,226.6847381591797,226.863021850586,224.7799072265625,-0.000785864923917523,0.008474204639195237
544,544,544,544,2021-04-05,229.97833251953125,226.8255157470703,224.60162353515625,0.013899744753480991,0.02393886962946823
545,545,545,545,2021-04-06,229.5373077392578,230.0064849853516,224.45147705078125,-0.002039843555383447,0.022658931700083818
546,546,546,546,2021-04-07,228.9742889404297,231.9019470214844,224.2825927734375,-0.012624551534202832,0.020918681690698993
547,547,547,547,2021-04-08,227.8951873779297,230.07215881347656,226.72227478027344,-0.009462124608096478,0.005173345225090831
548,548,548,548,2021-04-09,232.6432342529297,228.1579132080078,225.44610595703125,0.019658844972134215,0.03192394149078881
549,549,549,549,2021-04-12,232.1552734375,226.6847381591797,226.863021850586,0.024132790424024275,0.023327960386596347
550,550,550,550,2021-04-13,235.242431640625,229.97833251953125,226.8255157470703,0.022889543825380443,0.037107447395557935
551,551,551,551,2021-04-14,234.41668701171875,229.5373077392578,230.0064849853516,0.02125745623018127,0.019174250789702807
552,552,552,552,2021-04-15,241.9515838623047,228.9742889404297,231.9019470214844,0.0566757734325849,0.04333571567594152
553,553,553,553,2021-04-16,244.85104370117188,227.8951873779297,230.07215881347656,0.07440199382149948,0.06423586827677319
554,554,554,554,2021-04-19,242.9931182861328,232.6432342529297,228.1579132080078,0.0444882227778467,0.0650216548246565
555,555,555,555,2021-04-20,240.6285095214844,232.1552734375,226.6847381591797,0.036498141776071025,0.061511734206443514
556,556,556,556,2021-04-21,242.2237091064453,235.242431640625,229.97833251953125,0.02967694823221967,0.053245783864765306
557,557,557,557,2021-04-22,241.2759704589844,234.41668701171875,229.5373077392578,0.029261071533370542,0.051140543710920694
558,558,558,558,2021-04-23,240.07489013671875,241.9515838623047,228.9742889404297,-0.007756484564506838,0.048479684106266685
559,559,559,559,2021-04-26,241.57623291015625,244.85104370117188,227.8951873779297,-0.013374706276573445,0.06003218273117206
560,560,560,560,2021-04-27,242.2893524169922,242.9931182861328,232.6432342529297,-0.0028962378609912465,0.041463136441677984
561,561,561,561,2021-04-28,241.63253784179688,240.6285095214844,232.1552734375,0.004172524370902986,0.04082295553302728
562,562,562,562,2021-04-29,235.9180450439453,242.2237091064453,235.242431640625,-0.02603239825598147,0.0028719878408349775
563,563,563,563,2021-04-30,233.46893310546875,241.2759704589844,234.41668701171875,-0.03235729334613868,-0.0040430308879957355
564,564,564,564,2021-05-03,237.51321411132807,240.07489013671875,241.9515838623047,-0.010670320515118625,-0.01834404090325159
565,565,565,565,2021-05-04,236.01187133789065,241.57623291015625,244.85104370117188,-0.023033563795719192,-0.036100202922022206
566,566,566,566,2021-05-05,234.3697662353516,242.2893524169922,242.9931182861328,-0.03268648045255651,-0.035488050491318535
567,567,567,567,2021-05-06,225.9622497558593,241.63253784179688,240.6285095214844,-0.06485172992801713,-0.06094980098073388
568,568,568,568,2021-05-07,224.6297607421875,235.9180450439453,242.2237091064453,-0.047848329277462076,-0.07263512076980927
569,569,569,569,2021-05-10,231.4233856201172,233.46893310546875,241.2759704589844,-0.008761540382023703,-0.04083533399585726
570,570,570,570,2021-05-11,226.3281707763672,237.51321411132807,240.07489013671875,-0.04709229916664004,-0.057260129755856704
571,571,571,571,2021-05-12,226.74102783203125,236.01187133789065,241.57623291015625,-0.039281259257449075,-0.06141003566208558
572,572,572,572,2021-05-13,229.03062438964844,234.3697662353516,242.2893524169922,-0.02278084725459706,-0.05472270198867346
573,573,573,573,2021-05-14,227.43540954589844,225.9622497558593,241.63253784179688,0.006519495144126086,-0.0587550353222448
574,574,574,574,2021-05-17,226.2249450683593,224.6297607421875,235.9180450439453,0.007101393514827414,-0.04108672557786097
575,575,575,575,2021-05-18,227.24777221679688,231.4233856201172,233.46893310546875,-0.018043178273152605,-0.026646632620116018
576,576,576,576,2021-05-19,227.67938232421875,226.3281707763672,237.51321411132807,0.005970143014970342,-0.041403303912598166
577,577,577,577,2021-05-20,229.69683837890625,226.74102783203125,236.01187133789065,0.013036063985141011,-0.026757268281405122
578,578,578,578,2021-05-21,229.4059295654297,229.03062438964844,234.3697662353516,0.0016386680898303752,-0.02117950941222202
579,579,579,579,2021-05-24,228.69276428222656,227.43540954589844,225.9622497558593,0.005528403597480969,0.01208394114201572
580,580,580,580,2021-05-25,227.53863525390625,226.2249450683593,224.6297607421875,0.00580700852927607,0.012949639896813636
581,581,581,581,2021-05-26,227.0975952148437,227.24777221679688,231.4233856201172,-0.0006608513715589126,-0.01869210578560243
582,582,582,582,2021-05-27,226.08419799804688,227.67938232421875,226.3281707763672,-0.0070062748321246815,-0.0010779602799042554
583,583,583,583,2021-05-28,226.97561645507807,229.69683837890625,226.74102783203125,-0.01184701514845965,0.001034610389173185
584,584,584,584,2021-06-01,223.7665100097656,229.4059295654297,229.03062438964844,-0.02458271050947558,-0.022984325322918497
585,585,585,585,2021-06-02,223.96356201171875,228.69276428222656,227.43540954589844,-0.020679282465935644,-0.015265202288032631
586,586,586,586,2021-06-03,225.8777770996093,227.53863525390625,226.2249450683593,-0.007299235808651328,-0.0015346140039733669
587,587,587,587,2021-06-04,225.8214569091797,227.0975952148437,227.24777221679688,-0.005619338700864396,-0.006276476524735619
588,588,588,588,2021-06-07,224.789291381836,226.08419799804688,227.67938232421875,-0.005727541454365936,-0.012693687556948885
589,589,589,589,2021-06-08,225.27891540527344,226.97561645507807,229.69683837890625,-0.007475256929813989,-0.019233712596187447
590,590,590,590,2021-06-09,229.1394958496093,223.7665100097656,229.4059295654297,0.024011572775609835,-0.0011614072762857752
591,591,591,591,2021-06-10,231.07920837402344,223.96356201171875,228.69276428222656,0.031771446651363666,0.01043515346577295
592,592,592,592,2021-06-11,228.470947265625,225.8777770996093,227.53863525390625,0.011480412988446265,0.004097378938211493
593,593,593,593,2021-06-14,228.5463104248047,225.8214569091797,227.0975952148437,0.012066406589170464,0.006379262662779217
594,594,594,594,2021-06-15,227.341049194336,224.789291381836,226.08419799804688,0.011351776576249195,0.005559217350962209
595,595,595,595,2021-06-16,226.24880981445312,225.27891540527344,226.97561645507807,0.004305304859244741,-0.0032021353305533573
596,596,596,596,2021-06-17,226.22052001953125,229.1394958496093,223.7665100097656,-0.012738859441297934,0.010966833283758914
597,597,597,597,2021-06-18,226.4935913085937,231.07920837402344,223.96356201171875,-0.01984435163031839,0.01129661126189152
598,598,598,598,2021-06-21,226.76666259765625,228.470947265625,225.8777770996093,-0.007459524672024598,0.00393524989248939
599,599,599,599,2021-06-22,226.2864532470703,228.5463104248047,225.8214569091797,-0.009887961759408537,0.0020591326628347506
600,600,600,600,2021-06-23,226.19227600097656,227.341049194336,224.789291381836,-0.005053083010879589,0.006241332096009078
601,601,601,601,2021-06-24,225.8156280517578,226.24880981445312,225.27891540527344,-0.0019146255975912574,0.0023824362147644162
602,602,602,602,2021-06-25,227.11505126953125,226.22052001953125,229.1394958496093,0.003954244512932581,-0.00883498749341205
603,603,603,603,2021-06-28,229.4690704345703,226.4935913085937,231.07920837402344,0.013137144891320895,-0.00696790486163934
604,604,604,604,2021-06-29,232.4727783203125,226.76666259765625,228.470947265625,0.025162939107942872,0.017515710870821932
605,605,605,605,2021-06-30,228.9888458251953,226.2864532470703,228.5463104248047,0.011942352444644033,0.0019363051609455617
606,606,606,606,2021-07-01,232.3598022460937,226.19227600097656,227.341049194336,0.027266741173294973,0.022075877055830695
607,607,607,607,2021-07-02,233.9416656494141,225.8156280517578,226.24880981445312,0.035985275544320405,0.03400175161703567
608,608,608,608,2021-07-06,234.7891387939453,227.11505126953125,226.22052001953125,0.03378942734758139,0.03787728351819841
609,609,609,609,2021-07-07,237.2655487060547,229.4690704345703,226.4935913085937,0.03397616182747121,0.04755965647957061
610,610,610,610,2021-07-08,236.3427734375,232.4727783203125,226.76666259765625,0.01664708937170789,0.04222891817583552
611,611,611,611,2021-07-09,235.2128753662109,228.9888458251953,226.2864532470703,0.02718049221387342,0.03944744367615449
612,612,612,612,2021-07-12,235.00572204589844,232.3598022460937,226.19227600097656,0.01138716668816242,0.03896439878824087
613,613,613,613,2021-07-13,234.1017608642578,233.9416656494141,225.8156280517578,0.0006843381849030994,0.03669423982737263
614,614,614,614,2021-07-14,231.63478088378903,234.7891387939453,227.11505126953125,-0.013434854467116564,0.019900616841523
615,615,615,615,2021-07-15,232.21856689453125,237.2655487060547,229.4690704345703,-0.02127144812657178,0.011981991537046488
616,616,616,616,2021-07-16,233.5838928222656,236.3427734375,232.4727783203125,-0.011673217569159067,0.004779546706419779
617,617,617,617,2021-07-19,232.811752319336,235.2128753662109,228.9888458251953,-0.010208297667109067,0.01669472799150662
618,618,618,618,2021-07-20,232.57638549804688,235.00572204589844,232.3598022460937,-0.010337350625773678,0.0009321029276991855
619,619,619,619,2021-07-21,231.96432495117188,234.1017608642578,233.9416656494141,-0.009130370934395948,-0.008452281010965623
620,620,620,620,2021-07-22,234.7891387939453,231.63478088378903,234.7891387939453,0.01361780773215937,0.0
621,621,621,621,2021-07-23,236.4181365966797,232.21856689453125,237.2655487060547,0.01808455610724602,-0.0035715767164530288
622,622,622,622,2021-07-26,234.86444091796875,233.5838928222656,236.3427734375,0.005482176361695901,-0.006255035844885626
623,623,623,623,2021-07-27,239.8173065185547,232.811752319336,235.2128753662109,0.030091067694939744,0.01957559145167953
624,624,624,624,2021-07-28,238.67794799804688,232.57638549804688,235.00572204589844,0.02623466044041356,0.015626112931119263
625,625,625,625,2021-07-29,240.401107788086,231.96432495117188,234.1017608642578,0.036371036100874665,0.02690858411560959
626,626,626,626,2021-07-30,240.81539916992188,234.7891387939453,231.63478088378903,0.025666691427601807,0.039634023228742876
627,627,627,627,2021-08-02,241.17320251464844,236.4181365966797,232.21856689453125,0.020112948974302824,0.038561238835756795
628,628,628,628,2021-08-03,240.8342437744141,234.86444091796875,233.5838928222656,0.02541807875688784,0.031039601509104564
629,629,629,629,2021-08-04,239.8643951416016,239.8173065185547,232.811752319336,0.00019635206370427483,0.030293328201884906
630,630,630,630,2021-08-05,228.8852386474609,238.67794799804688,232.57638549804688,-0.04102896573698589,-0.01587068628090349
631,631,631,631,2021-08-06,226.9644012451172,240.401107788086,231.96432495117188,-0.055892864498832906,-0.021554709790426507
632,632,632,632,2021-08-09,224.6103973388672,240.81539916992188,234.7891387939453,-0.06729221589197565,-0.043352693005152765
633,633,633,633,2021-08-10,224.6951141357422,241.17320251464844,236.4181365966797,-0.06832470692056014,-0.049585969290234844
634,634,634,634,2021-08-11,226.6065673828125,240.8342437744141,234.86444091796875,-0.059076633657331734,-0.035160169427437826
635,635,635,635,2021-08-12,231.7289276123047,239.8643951416016,239.8173065185547,-0.03391694513266219,-0.03372725273112931
636,636,636,636,2021-08-13,232.37863159179688,228.8852386474609,238.67794799804688,0.01526263976208897,-0.0263925362987516
637,637,637,637,2021-08-16,235.03396606445312,226.9644012451172,240.401107788086,0.035554319422194114,-0.022325777834451666
638,638,638,638,2021-08-17,238.67794799804688,224.6103973388672,240.81539916992188,0.06263089699252045,-0.008875890741383952
639,639,639,639,2021-08-18,233.8098602294922,224.6951141357422,241.17320251464844,0.04056495010498362,-0.03053134514274658
640,640,640,640,2021-08-19,233.405014038086,226.6065673828125,240.8342437744141,0.030001101617627368,-0.03084789612928529
641,641,641,641,2021-08-20,234.74205017089844,231.7289276123047,239.8643951416016,0.013002789896110256,-0.02135517014802979
642,642,642,642,2021-08-23,235.2599334716797,232.37863159179688,228.8852386474609,0.012399168805435679,0.02785105261435117
643,643,643,643,2021-08-24,233.3955535888672,235.03396606445312,226.9644012451172,-0.006970960423382522,0.028335511245239253
644,644,644,644,2021-08-25,232.57638549804688,238.67794799804688,224.6103973388672,-0.02556399764275641,0.03546580324668369
645,645,645,645,2021-08-26,233.075439453125,233.8098602294922,224.6951141357422,-0.0031411026705474576,0.03729642876133088
646,646,646,646,2021-08-27,233.98878479003903,233.405014038086,226.6065673828125,0.0025011063038165027,0.03257724386582117
647,647,647,647,2021-08-30,235.8437347412109,234.74205017089844,231.7289276123047,0.004693170948751657,0.01775698516065516
648,648,648,648,2021-08-31,237.00192260742188,235.2599334716797,232.37863159179688,0.0074045295772893205,0.019895508394878636
649,649,649,649,2021-09-01,237.7269287109375,233.3955535888672,235.03396606445312,0.018558087570512027,0.011457759453141758
650,650,650,650,2021-09-02,240.2316131591797,232.57638549804688,238.67794799804688,0.03291489651771684,0.006509462537969801
651,651,651,651,2021-09-03,242.77392578125,233.075439453125,233.8098602294922,0.041610932283903335,0.038339125402834906
652,652,652,652,2021-09-07,242.77392578125,233.98878479003903,233.405014038086,0.03754513704190554,0.04014014772465524
653,653,653,653,2021-09-08,248.3284606933593,235.8437347412109,234.74205017089844,0.05293643253168345,0.057878043207723495
654,654,654,654,2021-09-09,245.7495574951172,237.00192260742188,235.2599334716797,0.03690955242664917,0.04458737987656636
655,655,655,655,2021-09-10,244.03033447265625,237.7269287109375,233.3955535888672,0.026515320733324854,0.04556548194796606
656,656,656,656,2021-09-13,244.285385131836,240.2316131591797,232.57638549804688,0.016874431800823153,0.05034474849505921
657,657,657,657,2021-09-14,246.03298950195312,242.77392578125,233.075439453125,0.013424274086335286,0.05559380293020566
658,658,658,658,2021-09-15,247.19488525390625,242.77392578125,233.98878479003903,0.018210190647243163,0.056439031792558714
659,659,659,659,2021-09-16,248.1300811767578,248.3284606933593,235.8437347412109,-0.0007988593657271004,0.052095284401040276
660,660,660,660,2021-09-17,247.449935913086,245.7495574951172,237.00192260742188,0.0069191514943118815,0.04408408670578834
661,661,661,661,2021-09-20,244.9183044433593,244.03033447265625,237.7269287109375,0.0036387688138113106,0.03025057266930875
662,662,662,662,2021-09-21,244.6632080078125,244.285385131836,240.2316131591797,0.0015466454359216453,0.01844717599967316
663,663,663,663,2021-09-22,242.58502197265625,246.03298950195312,242.77392578125,-0.01401424880572577,-0.0007781058364725313
664,664,664,664,2021-09-23,239.7699737548828,247.19488525390625,242.77392578125,-0.030036671233698575,-0.012373454096029524
665,665,665,665,2021-09-24,239.1654052734375,248.1300811767578,248.3284606933593,-0.03612893632567771,-0.036898933752247176
666,666,666,666,2021-09-27,237.51226806640625,247.449935913086,245.7495574951172,-0.040160316914247374,-0.03351904073672485
667,667,667,667,2021-09-28,235.9063720703125,244.9183044433593,244.03033447265625,-0.036795667002222476,-0.0332907891139822
668,668,668,668,2021-09-29,237.85232543945312,244.6632080078125,244.285385131836,-0.027837788214327253,-0.0263341979664935
669,669,669,669,2021-09-30,232.2127990722656,242.58502197265625,246.03298950195312,-0.04275706231178522,-0.05617210300807163
670,670,670,670,2021-10-01,231.13589477539065,239.7699737548828,247.19488525390625,-0.03600984245141048,-0.06496489788621884
671,671,671,671,2021-10-04,227.2345123291016,239.1654052734375,248.1300811767578,-0.049885529768384895,-0.08421215496548795
672,672,672,672,2021-10-05,229.6055908203125,237.51226806640625,247.449935913086,-0.03328955304272163,-0.07211295095683967
673,673,673,673,2021-10-06,231.67434692382807,235.9063720703125,244.9183044433593,-0.01793942702498541,-0.05407500084418582
674,674,674,674,2021-10-07,228.3680725097656,237.85232543945312,244.6632080078125,-0.03987454363611764,-0.06660231274955963
675,675,675,675,2021-10-08,225.37356567382807,232.2127990722656,242.58502197265625,-0.029452439425223575,-0.07095020194927049
676,676,676,676,2021-10-11,222.7758026123047,231.13589477539065,239.7699737548828,-0.03616959698626643,-0.07087697794867043
677,677,677,677,2021-10-12,225.19406127929688,227.2345123291016,239.1654052734375,-0.008979494482992734,-0.058417077412041274
678,678,678,678,2021-10-13,226.56382751464844,229.6055908203125,237.51226806640625,-0.013247775434373166,-0.04609631595407415
679,679,679,679,2021-10-14,229.24659729003903,231.67434692382807,235.9063720703125,-0.01047914741543332,-0.028230584540075543
680,680,680,680,2021-10-15,227.8107452392578,228.3680725097656,237.85232543945312,-0.0024404780597513387,-0.042217708746982385
681,681,681,681,2021-10-18,225.25076293945312,225.37356567382807,232.2127990722656,-0.0005448852619772682,-0.029981276487028863
682,682,682,682,2021-10-19,229.2938537597656,222.7758026123047,231.13589477539065,0.02925834435800123,-0.007969515152179585
683,683,683,683,2021-10-20,233.23301696777344,225.19406127929688,227.2345123291016,0.0356979027013784,0.026397859098024057
684,684,684,684,2021-10-21,232.82681274414065,226.56382751464844,229.6055908203125,0.027643359040124382,0.014029370592935742
685,685,685,685,2021-10-22,233.4125061035156,229.24659729003903,231.67434692382807,0.01817217294704676,0.007502596652442461
686,686,686,686,2021-10-25,232.77012634277344,227.8107452392578,228.3680725097656,0.0217697418017182,0.019276135164733255
687,687,687,687,2021-10-26,232.7134552001953,225.25076293945312,225.37356567382807,0.03313059704374077,0.03256765940771378
688,688,688,688,2021-10-27,231.43820190429688,229.2938537597656,222.7758026123047,0.009351965215683267,0.03888393259238887
689,689,689,689,2021-10-28,225.4491577148437,233.23301696777344,225.19406127929688,-0.03337374508174917,0.001132784914920304
690,690,690,690,2021-10-29,226.32765197753903,232.82681274414065,226.56382751464844,-0.02791414223302413,-0.0010424238489444848
691,691,691,691,2021-11-01,229.59616088867188,233.4125061035156,229.24659729003903,-0.01635021738360165,0.0015248365854285684
692,692,692,692,2021-11-02,229.45445251464844,232.77012634277344,227.8107452392578,-0.014244413062019845,0.00721523154522119
693,693,693,693,2021-11-03,233.3558349609375,232.7134552001953,225.25076293945312,0.0027603894247951732,0.035982439818252665
694,694,694,694,2021-11-04,230.5691375732422,231.43820190429688,229.2938537597656,-0.0037550599853608535,0.00556178803995655
695,695,695,695,2021-11-05,230.2196044921875,225.4491577148437,233.23301696777344,0.021159745397574925,-0.012920179633067574
696,696,696,696,2021-11-08,231.6932678222656,226.32765197753903,232.82681274414065,0.02370729249318182,-0.004868618474456965
697,697,697,697,2021-11-09,230.17237854003903,229.59616088867188,233.4125061035156,0.0025097007246848158,-0.013881550811333132
698,698,698,698,2021-11-10,232.2694854736328,229.45445251464844,232.77012634277344,0.012268373649470421,-0.0021507951944116366
699,699,699,699,2021-11-11,231.43820190429688,233.3558349609375,232.7134552001953,-0.008217634913485816,-0.005479929361202562
700,700,700,700,2021-11-12,230.49354553222656,230.5691375732422,231.43820190429688,-0.0003278497799455993,-0.0040816786697165375
701,701,701,701,2021-11-15,230.19126892089844,230.2196044921875,225.4491577148437,-0.00012308061840160534,0.021034060424624634
702,702,702,702,2021-11-16,230.59747314453125,231.6932678222656,226.32765197753903,-0.004729505902497544,0.018865662810905404
703,703,703,703,2021-11-17,236.0291748046875,230.17237854003903,229.59616088867188,0.025445261076926684,0.02801882179177606
704,704,704,704,2021-11-18,235.5568389892578,232.2694854736328,229.45445251464844,0.014153187229573483,0.026595197468307186
705,705,705,705,2021-11-19,234.848373413086,231.43820190429688,233.3558349609375,0.014734695831240874,0.006395976566852646
706,706,706,706,2021-11-22,231.712142944336,230.49354553222656,230.5691375732422,0.005286904712648699,0.004957321622156563
707,707,707,707,2021-11-23,232.9307403564453,230.19126892089844,230.2196044921875,0.011900848578615175,0.011776303196410876
708,708,708,708,2021-11-24,230.9280700683593,230.59747314453125,231.6932678222656,0.0014336537140666739,-0.0033026326621337088
709,709,709,709,2021-11-26,231.5232086181641,236.0291748046875,230.17237854003903,-0.01909071702789311,0.005868775770113022
710,710,710,710,2021-11-29,230.1251220703125,235.5568389892578,232.2694854736328,-0.023059049961156153,-0.009232221783019079
711,711,711,711,2021-11-30,224.0132751464844,234.848373413086,231.43820190429688,-0.046136569349548906,-0.032081681834370546
712,712,712,712,2021-12-01,228.29254150390625,231.712142944336,230.49354553222656,-0.014757972529956032,-0.009549091811825061
713,713,713,713,2021-12-02,228.54757690429688,232.9307403564453,230.19126892089844,-0.018817453829584885,-0.007140548919630785
714,714,714,714,2021-12-03,230.6068878173828,230.9280700683593,230.59747314453125,-0.0013908324392153393,4.0827302759227635e-05
715,715,715,715,2021-12-06,232.5150756835937,231.5232086181641,236.0291748046875,0.004284093466696115,-0.014888409977290684
716,716,716,716,2021-12-07,236.5015106201172,230.1251220703125,235.5568389892578,0.027708354882942432,0.004010376582199049
717,717,717,717,2021-12-08,232.80792236328125,224.0132751464844,234.848373413086,0.039259491255801526,-0.008688376334698766
718,718,718,718,2021-12-09,232.3623809814453,228.29254150390625,231.712142944336,0.017827299353401882,0.002806232029305189
719,719,719,719,2021-12-10,232.22964477539065,228.54757690429688,232.9307403564453,0.016110728107328054,-0.0030098886045775153
720,720,720,720,2021-12-13,239.6619415283203,230.6068878173828,230.9280700683593,0.03926618930007053,0.03782074417101233
721,721,721,721,2021-12-14,235.04519653320312,232.5150756835937,231.5232086181641,0.01088153463671504,0.01521224561485579
722,722,722,722,2021-12-15,236.4481964111328,236.5015106201172,230.1251220703125,-0.00022542861922780766,0.02747668000753234
723,723,723,723,2021-12-16,243.83306884765625,232.80792236328125,224.0132751464844,0.047357265046895636,0.08847597843570432
724,724,724,724,2021-12-17,243.5391998291016,232.3623809814453,228.29254150390625,0.048100810468751254,0.06678561736952093
725,725,725,725,2021-12-20,239.28273010253903,232.22964477539065,228.54757690429688,0.03037116701431475,0.046971196735712706
