,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UBER,UBER_6m,UBER_12m,UBER_6m_ret,UBER_12m_ret
248,248,248,248,2020-05-05,28.06999969482422,30.07999992370605,28.0,-0.06682181628922645,0.002499989100865019
249,249,249,249,2020-05-06,27.81999969482422,30.1200008392334,28.190000534057617,-0.07636125764688784,-0.01312525123177577
250,250,250,250,2020-05-07,30.93000030517578,31.3700008392334,27.190000534057617,-0.014026156273076129,0.1375505589429291
251,251,251,251,2020-05-08,32.790000915527344,30.270000457763672,28.239999771118164,0.08325075717391806,0.16111902200022654
252,252,252,252,2020-05-11,31.63999938964844,28.38999938964844,28.32999992370605,0.11447693095706835,0.11683725643686427
253,253,253,253,2020-05-12,32.400001525878906,27.420000076293945,29.489999771118164,0.18161930837813656,0.09867757807210054
254,254,254,254,2020-05-13,33.02000045776367,28.06999969482422,30.07999992370605,0.17634488125242753,0.09773937970460578
255,255,255,255,2020-05-14,32.790000915527344,27.81999969482422,30.1200008392334,0.17864850018771827,0.08864541838976603
256,256,256,256,2020-05-15,32.470001220703125,30.93000030517578,31.3700008392334,0.04978987715268923,0.035065360281852254
257,257,257,257,2020-05-18,33.619998931884766,32.790000915527344,30.270000457763672,0.025312534101345152,0.11067057890519072
258,258,258,258,2020-05-19,33.400001525878906,31.63999938964844,28.38999938964844,0.05562585872888093,0.1764706672750831
259,259,259,259,2020-05-20,34.47999954223633,32.400001525878906,27.420000076293945,0.06419746661727976,0.2574762744820751
260,260,260,260,2020-05-21,34.2599983215332,33.02000045776367,28.06999969482422,0.03755293296726725,0.2205200817244879
261,261,261,261,2020-05-22,34.83000183105469,32.790000915527344,27.81999969482422,0.062214115845337536,0.2519770745193304
262,262,262,262,2020-05-26,34.560001373291016,32.470001220703125,30.93000030517578,0.06436711037926579,0.11736181805041213
263,263,263,263,2020-05-27,34.880001068115234,33.619998931884766,32.790000915527344,0.03747775658123231,0.06373894767408173
264,264,264,264,2020-05-28,34.150001525878906,33.400001525878906,31.63999938964844,0.022455088794498534,0.07933003112040682
265,265,265,265,2020-05-29,36.31999969482422,34.47999954223633,32.400001525878906,0.05336427427540946,0.12098759210903998
266,266,266,266,2020-06-01,35.81999969482422,34.2599983215332,33.02000045776367,0.04553419292815675,0.08479706839017354
267,267,267,267,2020-06-02,35.810001373291016,34.83000183105469,32.790000915527344,0.028136649173602812,0.09210126177012645
268,268,268,268,2020-06-03,36.75,34.560001373291016,32.470001220703125,0.0633680133011072,0.1318139395870399
269,269,269,269,2020-06-04,36.43000030517578,34.880001068115234,33.619998931884766,0.044438050160424014,0.0835812451685134
270,270,270,270,2020-06-05,37.209999084472656,34.150001525878906,33.400001525878906,0.08960460971794926,0.11407177798006085
271,271,271,271,2020-06-08,37.08000183105469,36.31999969482422,34.47999954223633,0.020925169124898835,0.07540609986474855
272,272,272,272,2020-06-09,36.59000015258789,35.81999969482422,34.2599983215332,0.021496383705299937,0.06800939711635157
273,273,273,273,2020-06-10,34.83000183105469,35.810001373291016,34.83000183105469,-0.027366643525662204,0.0
274,274,274,274,2020-06-11,31.100000381469727,36.75,34.560001373291016,-0.1537414862185108,-0.10011576546103029
275,275,275,275,2020-06-12,32.2400016784668,36.43000030517578,34.880001068115234,-0.11501505878696605,-0.07568805357812136
276,276,276,276,2020-06-15,32.66999816894531,37.209999084472656,34.150001525878906,-0.12201023991483617,-0.04333831012604916
277,277,277,277,2020-06-16,33.4900016784668,37.08000183105469,36.31999969482422,-0.09681769081201197,-0.07791844824163674
278,278,278,278,2020-06-17,33.290000915527344,36.59000015258789,35.81999969482422,-0.09018855488654998,-0.07063089896291774
279,279,279,279,2020-06-18,33.400001525878906,34.83000183105469,35.810001373291016,-0.04105656703987837,-0.06729963013097273
280,280,280,280,2020-06-19,32.29999923706055,31.100000381469727,36.75,0.038585171732210544,-0.12108845613440689
281,281,281,281,2020-06-22,32.68000030517578,32.2400016784668,36.43000030517578,0.013647599373509456,-0.10293713885770184
282,282,282,282,2020-06-23,33.04999923706055,32.66999816894531,37.209999084472656,0.011631499522900102,-0.11179790243929444
283,283,283,283,2020-06-24,30.459999084472656,33.4900016784668,37.08000183105469,-0.09047484150896157,-0.17853296708949318
284,284,284,284,2020-06-25,30.57999992370605,33.290000915527344,36.59000015258789,-0.08140585513042975,-0.16425253358346248
285,285,285,285,2020-06-26,29.61000061035156,33.400001525878906,34.83000183105469,-0.11347307611919688,-0.14987082820216613
286,286,286,286,2020-06-29,29.6299991607666,32.29999923706055,31.100000381469727,-0.0826625430142558,-0.047266919700071575
287,287,287,287,2020-06-30,31.07999992370605,32.68000030517578,32.2400016784668,-0.048959619538814,-0.03598020143824976
288,288,288,288,2020-07-01,30.43000030517578,33.04999923706055,32.66999816894531,-0.07927379704586601,-0.06856437065548338
289,289,289,289,2020-07-02,30.68000030517578,30.459999084472656,33.4900016784668,0.00722262729204326,-0.08390568027644418
290,290,290,290,2020-07-06,32.52000045776367,30.57999992370605,33.290000915527344,0.06344017458789142,-0.02313008220448931
291,291,291,291,2020-07-07,32.81999969482422,29.61000061035156,33.400001525878906,0.10840928802110383,-0.017365323489739737
292,292,292,292,2020-07-08,33.93000030517578,29.6299991607666,32.29999923706055,0.1451232286939399,0.050464430545403616
293,293,293,293,2020-07-09,33.150001525878906,31.07999992370605,32.68000030517578,0.0666023683157726,0.014381922163834382
294,294,294,294,2020-07-10,33.13999938964844,30.43000030517578,33.04999923706055,0.08905682081152388,0.0027231514270951163
295,295,295,295,2020-07-13,31.71999931335449,30.68000030517578,30.459999084472656,0.03389827241961463,0.04136573429918888
296,296,296,296,2020-07-14,30.93000030517578,32.52000045776367,30.57999992370605,-0.0488929929337778,0.01144540164627017
297,297,297,297,2020-07-15,32.810001373291016,32.81999969482422,29.61000061035156,-0.00030464112206496363,0.10807162097189371
298,298,298,298,2020-07-16,32.349998474121094,33.93000030517578,29.6299991607666,-0.04656651390638711,0.09179883194043659
299,299,299,299,2020-07-17,32.54999923706055,33.150001525878906,31.07999992370605,-0.01809961572248986,0.047297275320559606
300,300,300,300,2020-07-20,33.65999984741211,33.13999938964844,30.43000030517578,0.015691021947517036,0.10614523528897046
301,301,301,301,2020-07-21,32.54999923706055,31.71999931335449,30.68000030517578,0.026166454655521365,0.06095172468330423
302,302,302,302,2020-07-22,32.65999984741211,30.93000030517578,32.52000045776367,0.055932736022211715,0.004305024221333165
303,303,303,303,2020-07-23,32.16999816894531,32.810001373291016,32.81999969482422,-0.019506344942329057,-0.019805043629583352
304,304,304,304,2020-07-24,31.18000030517578,32.349998474121094,33.93000030517578,-0.03616686937037328,-0.08104921825127442
305,305,305,305,2020-07-27,30.989999771118164,32.54999923706055,33.150001525878906,-0.047926251997149394,-0.06515842097547153
306,306,306,306,2020-07-28,30.809999465942383,33.65999984741211,33.13999938964844,-0.08467024344591145,-0.07030778414660588
307,307,307,307,2020-07-29,31.020000457763672,32.54999923706055,31.71999931335449,-0.047004571894270875,-0.02206806023782315
308,308,308,308,2020-07-30,30.239999771118164,32.65999984741211,30.93000030517578,-0.07409675712186814,-0.02230845545585569
309,309,309,309,2020-07-31,30.26000022888184,32.16999816894531,32.810001373291016,-0.05937202514071804,-0.07772023888072754
310,310,310,310,2020-08-03,31.190000534057617,31.18000030517578,32.349998474121094,0.00032072574675945376,-0.035857743269800624
311,311,311,311,2020-08-04,32.68000030517578,30.989999771118164,32.54999923706055,0.05453373819101004,0.003993888514971733
312,312,312,312,2020-08-05,33.20000076293945,30.809999465942383,33.65999984741211,0.07757226025398012,-0.013666045352285439
313,313,313,313,2020-08-06,34.709999084472656,31.020000457763672,32.54999923706055,0.11895546654595401,0.06635944387220727
314,314,314,314,2020-08-07,32.900001525878906,30.239999771118164,32.65999984741211,0.08796302165654368,0.007348489883284959
315,315,315,315,2020-08-10,32.27000045776367,30.26000022888184,32.16999816894531,0.06642432959942202,0.0031085574917717462
316,316,316,316,2020-08-11,31.209999084472656,31.190000534057617,31.18000030517578,0.000641184676903217,0.0009621160680968188
317,317,317,317,2020-08-12,30.84000015258789,32.68000030517578,30.989999771118164,-0.05630355371497586,-0.004840258781481754
318,318,318,318,2020-08-13,30.459999084472656,33.20000076293945,30.809999465942383,-0.08253016914160471,-0.011359960647082112
319,319,319,319,2020-08-14,29.989999771118164,34.709999084472656,31.020000457763672,-0.13598385012536518,-0.03320440591378904
320,320,320,320,2020-08-17,29.479999542236328,32.900001525878906,30.239999771118164,-0.1039514232530484,-0.025132282891341284
321,321,321,321,2020-08-18,30.07999992370605,32.27000045776367,30.26000022888184,-0.06786490557767377,-0.005948456834576787
322,322,322,322,2020-08-19,29.420000076293945,31.209999084472656,31.190000534057617,-0.057353382271300934,-0.05674897170427862
323,323,323,323,2020-08-20,31.40999984741211,30.84000015258789,32.68000030517578,0.018482480285473946,-0.03886170275104106
324,324,324,324,2020-08-21,30.82999992370605,30.459999084472656,33.20000076293945,0.012147106052344148,-0.07138556580634148
325,325,325,325,2020-08-24,31.040000915527344,29.989999771118164,34.709999084472656,0.035011708983752055,-0.1057331681286926
326,326,326,326,2020-08-25,31.190000534057617,29.479999542236328,32.900001525878906,0.05800546195298795,-0.05197571162652426
327,327,327,327,2020-08-26,32.29999923706055,30.07999992370605,32.27000045776367,0.0738031688492431,0.0009296181862823438
328,328,328,328,2020-08-27,32.79999923706055,29.420000076293945,31.209999084472656,0.11488780258332287,0.05094521625215087
329,329,329,329,2020-08-28,33.79999923706055,31.40999984741211,30.84000015258789,0.07609039800251227,0.09597921756898153
330,330,330,330,2020-08-31,33.630001068115234,30.82999992370605,30.459999084472656,0.0908206666019542,0.10407098092325695
331,331,331,331,2020-09-01,34.29999923706055,31.040000915527344,29.989999771118164,0.10502571602381727,0.14371455481280537
332,332,332,332,2020-09-02,34.369998931884766,31.190000534057617,29.479999542236328,0.10195570193577841,0.16587515147829235
333,333,333,333,2020-09-03,33.40999984741211,32.29999923706055,30.07999992370605,0.034365344785456386,0.11070478497846281
334,334,334,334,2020-09-04,33.2400016784668,32.79999923706055,29.420000076293945,0.013414708891489546,0.12984369790165062
335,335,335,335,2020-09-08,34.31999969482422,33.79999923706055,31.40999984741211,0.015384629275183803,0.092645649842366
336,336,336,336,2020-09-09,35.0099983215332,33.630001068115234,30.82999992370605,0.04103470739185755,0.13558217347295654
337,337,337,337,2020-09-10,35.97999954223633,34.29999923706055,31.040000915527344,0.04897960182344763,0.15914943559933392
338,338,338,338,2020-09-11,36.97999954223633,34.369998931884766,31.190000534057617,0.07593833841904152,0.18563638695217
339,339,339,339,2020-09-14,37.95000076293945,33.40999984741211,32.29999923706055,0.1358874868680673,0.17492265199177393
340,340,340,340,2020-09-15,37.470001220703125,33.2400016784668,32.79999923706055,0.12725629749220402,0.14237811256916033
341,341,341,341,2020-09-16,37.65999984741211,34.31999969482422,33.79999923706055,0.09731935263075164,0.11420120406746048
342,342,342,342,2020-09-17,37.060001373291016,35.0099983215332,33.630001068115234,0.05855478863296426,0.10199227464276772
343,343,343,343,2020-09-18,37.119998931884766,35.97999954223633,34.29999923706055,0.031684252477830466,0.08221573637171575
344,344,344,344,2020-09-21,36.4900016784668,36.97999954223633,34.369998931884766,-0.013250348021499714,0.06168178098531518
345,345,345,345,2020-09-22,34.400001525878906,37.95000076293945,33.40999984741211,-0.09354411503799875,0.029631897126257467
346,346,346,346,2020-09-23,33.54999923706055,37.470001220703125,33.2400016784668,-0.10461707648615393,0.009326039197963487
347,347,347,347,2020-09-24,33.349998474121094,37.65999984741211,34.31999969482422,-0.11444507144859128,-0.028263439082996555
348,348,348,348,2020-09-25,34.459999084472656,37.060001373291016,35.0099983215332,-0.07015656212825105,-0.015709776161921818
349,349,349,349,2020-09-28,35.560001373291016,37.119998931884766,35.97999954223633,-0.042025797507600826,-0.011673101008583542
350,350,350,350,2020-09-29,35.43000030517578,36.4900016784668,36.97999954223633,-0.029049090834011526,-0.041914528292252395
351,351,351,351,2020-09-30,36.47999954223633,34.400001525878906,37.95000076293945,0.060465055932996226,-0.0387352092529778
352,352,352,352,2020-10-01,37.13999938964844,33.54999923706055,37.470001220703125,0.107004477920293,-0.008807094216809142
353,353,353,353,2020-10-02,37.720001220703125,33.349998474121094,37.65999984741211,0.13103457111019257,0.0015932388086596916
354,354,354,354,2020-10-05,37.13999938964844,34.459999084472656,37.060001373291016,0.07777133999934915,0.0021586080246362993
355,355,355,355,2020-10-06,36.2599983215332,35.560001373291016,37.119998931884766,0.019684952789905008,-0.02316812055759121
356,356,356,356,2020-10-07,36.77999877929688,35.43000030517578,36.4900016784668,0.03810325889057031,0.007947303027974861
357,357,357,357,2020-10-08,37.34000015258789,36.47999954223633,34.400001525878906,0.02357457843045907,0.08546507256684976
358,358,358,358,2020-10-09,37.27000045776367,37.13999938964844,33.54999923706055,0.0035002980681648754,0.11087932355580721
359,359,359,359,2020-10-12,36.2599983215332,37.720001220703125,33.349998474121094,-0.03870633223544484,0.08725637123102747
360,360,360,360,2020-10-13,35.560001373291016,37.13999938964844,34.459999084472656,-0.042541681268788434,0.031921135172461756
361,361,361,361,2020-10-14,35.11000061035156,36.2599983215332,35.560001373291016,-0.031715327203937216,-0.012654689132758246
362,362,362,362,2020-10-15,34.2599983215332,36.77999877929688,35.43000030517578,-0.06851551227299557,-0.03302291768458321
363,363,363,363,2020-10-16,33.720001220703125,37.34000015258789,36.47999954223633,-0.09694694475339682,-0.07565784967562006
364,364,364,364,2020-10-19,34.220001220703125,37.27000045776367,37.13999938964844,-0.08183523476252619,-0.0786213844085083
365,365,365,365,2020-10-20,36.310001373291016,36.2599983215332,37.720001220703125,0.0013790141773977194,-0.03738069463895488
366,366,366,366,2020-10-21,35.20000076293945,35.560001373291016,37.13999938964844,-0.010123751306206574,-0.052234751173681926
367,367,367,367,2020-10-22,36.70000076293945,35.11000061035156,36.2599983215332,0.04528624679428539,0.012134651455429024
368,368,368,368,2020-10-23,36.75,34.2599983215332,36.77999877929688,0.07267956218496874,-0.000815627522907092
369,369,369,369,2020-10-26,35.4900016784668,33.720001220703125,37.34000015258789,0.05249111487804292,-0.04954468308947979
370,370,370,370,2020-10-27,34.15999984741211,34.220001220703125,37.27000045776367,-0.00175340067652352,-0.0834451454830536
371,371,371,371,2020-10-28,33.650001525878906,36.310001373291016,36.2599983215332,-0.073258048658978,-0.07198005836928945
372,372,372,372,2020-10-29,34.060001373291016,35.20000076293945,35.560001373291016,-0.03238634559487552,-0.04218222559256268
373,373,373,373,2020-10-30,33.40999984741211,36.70000076293945,35.11000061035156,-0.08964579964940123,-0.04841927466210971
374,374,374,374,2020-11-02,34.810001373291016,36.75,34.2599983215332,-0.05278907827779544,0.01605379680979513
375,375,375,375,2020-11-03,35.77000045776367,35.4900016784668,33.720001220703125,0.007889511582265252,0.06079475571910442
376,376,376,376,2020-11-04,40.9900016784668,34.15999984741211,34.220001220703125,0.19994150648604636,0.19783752823678502
377,377,377,377,2020-11-05,41.959999084472656,33.650001525878906,36.310001373291016,0.24695385384166646,0.15560444774143356
378,378,378,378,2020-11-06,44.869998931884766,34.060001373291016,35.20000076293945,0.3173810077139536,0.27471585111800434
379,379,379,379,2020-11-09,48.18000030517578,33.40999984741211,36.70000076293945,0.4420832243406232,0.312806520533621
380,380,380,380,2020-11-10,47.0,34.810001373291016,36.75,0.3501866746854574,0.2789115646258504
381,381,381,381,2020-11-11,46.22999954223633,35.77000045776367,35.4900016784668,0.2924237895054982,0.3026203819619968
382,382,382,382,2020-11-12,46.400001525878906,40.9900016784668,34.15999984741211,0.1319834014609016,0.35831386806619303
383,383,383,383,2020-11-13,47.61000061035156,41.959999084472656,33.650001525878906,0.1346520888740843,0.4148587949910363
384,384,384,384,2020-11-16,49.209999084472656,44.869998931884766,34.060001373291016,0.09672387465790355,0.4448032031807809
385,385,385,385,2020-11-17,48.88999938964844,48.18000030517578,33.40999984741211,0.014736386051794614,0.4633343194533235
386,386,386,386,2020-11-18,49.11000061035156,47.0,34.810001373291016,0.044893630007480034,0.4108014556998161
387,387,387,387,2020-11-19,49.2599983215332,46.22999954223633,35.77000045776367,0.06554183018169035,0.37713161004004414
388,388,388,388,2020-11-20,48.43000030517578,46.400001525878906,40.9900016784668,0.04374997225301103,0.18150764386568508
389,389,389,389,2020-11-23,50.040000915527344,47.61000061035156,41.959999084472656,0.051039703298122685,0.19256439483681254
390,390,390,390,2020-11-24,51.2599983215332,49.209999084472656,44.869998931884766,0.04165818482421768,0.14241140052953472
391,391,391,391,2020-11-25,50.79999923706055,48.88999938964844,48.18000030517578,0.039067291291816186,0.05437938803008491
392,392,392,392,2020-11-27,50.720001220703125,49.11000061035156,47.0,0.03278355915988729,0.07914896214261957
393,393,393,393,2020-11-30,49.65999984741211,49.2599983215332,46.22999954223633,0.00812020989663842,0.07419425349641395
394,394,394,394,2020-12-01,49.630001068115234,48.43000030517578,46.400001525878906,0.024778045743914845,0.06961205681070592
395,395,395,395,2020-12-02,53.09000015258789,50.040000915527344,47.61000061035156,0.060951222647043,0.11510185826472852
396,396,396,396,2020-12-03,52.52000045776367,51.2599983215332,49.209999084472656,0.02458061212423357,0.067262780631415
397,397,397,397,2020-12-04,54.86000061035156,50.79999923706055,48.88999938964844,0.07992128807610466,0.12211088760960731
398,398,398,398,2020-12-07,53.79999923706055,50.720001220703125,49.11000061035156,0.06072551147929017,0.09549986903727326
399,399,399,399,2020-12-08,53.0099983215332,49.65999984741211,49.2599983215332,0.06745868877193861,0.07612667738075718
400,400,400,400,2020-12-09,53.790000915527344,49.630001068115234,48.43000030517578,0.08382026511953278,0.11067521322684626
401,401,401,401,2020-12-10,54.34999847412109,53.09000015258789,50.040000915527344,0.023733251420451795,0.08613104475896116
402,402,402,402,2020-12-11,52.630001068115234,52.52000045776367,51.2599983215332,0.002094451816313736,0.026726546848256927
403,403,403,403,2020-12-14,51.459999084472656,54.86000061035156,50.79999923706055,-0.06197596587772103,0.012992123175675552
404,404,404,404,2020-12-15,51.0,53.79999923706055,50.720001220703125,-0.05204459622244284,0.005520480531506555
405,405,405,405,2020-12-16,50.4900016784668,53.0099983215332,49.65999984741211,-0.04753813851834732,0.016713689762484885
406,406,406,406,2020-12-17,50.630001068115234,53.790000915527344,49.630001068115234,-0.05874697515574734,0.020149102931260154
407,407,407,407,2020-12-18,50.619998931884766,54.34999847412109,53.09000015258789,-0.06862924833406148,-0.04652479211911853
408,408,408,408,2020-12-21,51.79999923706055,52.630001068115234,52.52000045776367,-0.01577050758521692,-0.013709086337159282
409,409,409,409,2020-12-22,53.77999877929688,51.459999084472656,54.86000061035156,0.04508355491837257,-0.019686507820615873
410,410,410,410,2020-12-23,53.709999084472656,51.0,53.79999923706055,0.053137236950444144,-0.0016728653134606697
411,411,411,411,2020-12-24,52.880001068115234,50.4900016784668,53.0099983215332,0.04733609249745263,-0.0024523157429560127
412,412,412,412,2020-12-28,51.970001220703125,50.630001068115234,53.790000915527344,0.026466524280438275,-0.03383527911967088
413,413,413,413,2020-12-29,52.27000045776367,50.619998931884766,54.34999847412109,0.03259584276363148,-0.03827043375811334
414,414,414,414,2020-12-30,53.150001525878906,51.79999923706055,52.630001068115234,0.026061820631311683,0.009880304906144222
415,415,415,415,2020-12-31,51.0,53.77999877929688,51.459999084472656,-0.0516920573149412,-0.008938964101370406
416,416,416,416,2021-01-04,51.13999938964844,53.709999084472656,51.0,-0.047849557598804604,0.0027450860715378944
417,417,417,417,2021-01-05,54.0099983215332,52.880001068115234,50.4900016784668,0.021369085298663437,0.06971670679439956
418,418,418,418,2021-01-06,52.47999954223633,51.970001220703125,50.630001068115234,0.009813321330653269,0.036539570118361064
419,419,419,419,2021-01-07,56.130001068115234,52.27000045776367,50.619998931884766,0.07384734219527322,0.10885030131361395
420,420,420,420,2021-01-08,53.27999877929688,53.150001525878906,51.79999923706055,0.002445856061823015,0.028571420155108163
421,421,421,421,2021-01-11,54.59000015258789,51.0,53.77999877929688,0.07039215985466463,0.015061386977993418
422,422,422,422,2021-01-12,58.540000915527344,51.13999938964844,53.709999084472656,0.14470085283921197,0.0899274234478813
423,423,423,423,2021-01-13,59.400001525878906,54.0099983215332,52.880001068115234,0.0997963964423374,0.12329803944907636
424,424,424,424,2021-01-14,56.90999984741211,52.47999954223633,51.970001220703125,0.08441311630748927,0.09505481067298982
425,425,425,425,2021-01-15,55.52000045776367,56.130001068115234,52.27000045776367,-0.010867639386133443,0.062177156524537036
426,426,426,426,2021-01-19,56.29999923706055,53.27999877929688,53.150001525878906,0.05668169157198166,0.059266182892730335
427,427,427,427,2021-01-20,56.380001068115234,54.59000015258789,51.0,0.03278990493724132,0.10549021702186745
428,428,428,428,2021-01-21,55.790000915527344,58.540000915527344,51.13999938964844,-0.04697642564044757,0.0909268983452538
429,429,429,429,2021-01-22,54.310001373291016,59.400001525878906,54.0099983215332,-0.08569023605782777,0.005554583615645203
430,430,430,430,2021-01-25,54.290000915527344,56.90999984741211,52.47999954223633,-0.04603758458811358,0.034489355737023386
431,431,431,431,2021-01-26,51.91999816894531,55.52000045776367,56.130001068115234,-0.06484153924957237,-0.07500450416989968
432,432,432,432,2021-01-27,48.11000061035156,56.29999923706055,53.27999877929688,-0.14547067029652394,-0.09703450239105926
433,433,433,433,2021-01-28,51.58000183105469,56.380001068115234,54.59000015258789,-0.08513655810792642,-0.055138272817727985
434,434,434,434,2021-01-29,50.93000030517578,55.790000915527344,58.540000915527344,-0.08711239524283532,-0.1299965919257965
435,435,435,435,2021-02-01,52.7599983215332,54.310001373291016,59.400001525878906,-0.0285399192149548,-0.11178456285818172
436,436,436,436,2021-02-02,56.459999084472656,54.290000915527344,56.90999984741211,0.03997049424113519,-0.007907235356633291
437,437,437,437,2021-02-03,57.119998931884766,51.91999816894531,55.52000045776367,0.10015410143156944,0.028818416083016496
438,438,438,438,2021-02-04,57.84999847412109,48.11000061035156,56.29999923706055,0.20245266556229935,0.02753107030310975
439,439,439,439,2021-02-05,58.58000183105469,51.58000183105469,56.380001068115234,0.1357115112738425,0.03902094220043617
440,440,440,440,2021-02-08,59.290000915527344,50.93000030517578,55.790000915527344,0.16414687925108806,0.06273525618505382
441,441,441,441,2021-02-09,59.61000061035156,52.7599983215332,54.310001373291016,0.1298332544870957,0.09758790467766443
442,442,442,442,2021-02-10,63.18000030517578,56.459999084472656,54.290000915527344,0.1190223402350572,0.16375021624112418
443,443,443,443,2021-02-11,60.709999084472656,57.119998931884766,51.91999816894531,0.06285014390264498,0.1692989450216289
444,444,444,444,2021-02-12,60.630001068115234,57.84999847412109,48.11000061035156,0.04805536157857926,0.26023696318702205
445,445,445,445,2021-02-16,60.52000045776367,58.58000183105469,51.58000183105469,0.03311708033577676,0.17332296063096475
446,446,446,446,2021-02-17,60.810001373291016,59.290000915527344,50.93000030517578,0.025636708286263632,0.19399177319681216
447,447,447,447,2021-02-18,59.0,59.61000061035156,52.7599983215332,-0.010233192486255982,0.11827145331655609
448,448,448,448,2021-02-19,58.38999938964844,63.18000030517578,56.459999084472656,-0.07581514549525792,0.03418349869769233
449,449,449,449,2021-02-22,55.310001373291016,60.709999084472656,57.119998931884766,-0.0889474187549899,-0.03168763292086474
450,450,450,450,2021-02-23,56.0,60.630001068115234,57.84999847412109,-0.07636485216145095,-0.031979231165385036
451,451,451,451,2021-02-24,53.90999984741211,60.52000045776367,58.58000183105469,-0.10922010179039277,-0.0797200723398902
452,452,452,452,2021-02-25,51.45000076293945,60.810001373291016,59.290000915527344,-0.15392205885498733,-0.13223140549041024
453,453,453,453,2021-02-26,51.75,59.0,59.61000061035156,-0.1228813559322034,-0.13185707985023298
454,454,454,454,2021-03-01,54.400001525878906,58.38999938964844,63.18000030517578,-0.06833358289907587,-0.13896800786462815
455,455,455,455,2021-03-02,54.650001525878906,55.310001373291016,60.709999084472656,-0.0119327396677813,-0.09981877203064682
456,456,456,456,2021-03-03,56.11000061035156,56.0,60.630001068115234,0.0019642966134207906,-0.07455055876851535
457,457,457,457,2021-03-04,53.06999969482422,53.90999984741211,60.52000045776367,-0.015581527638016013,-0.12309981339373477
458,458,458,458,2021-03-05,55.540000915527344,51.45000076293945,60.810001373291016,0.07949465679180334,-0.08666338330454904
459,459,459,459,2021-03-08,53.20000076293945,51.75,59.0,0.028019338414289052,-0.09830507181458559
460,460,460,460,2021-03-09,55.25,54.400001525878906,58.38999938964844,0.015624971512486763,-0.053776321672733385
461,461,461,461,2021-03-10,57.68000030517578,54.650001525878906,55.310001373291016,0.055443708960594584,0.04284937394757016
462,462,462,462,2021-03-11,58.95000076293945,56.11000061035156,56.0,0.050614865829531785,0.052678585052490234
463,463,463,463,2021-03-12,60.34999847412109,53.06999969482422,53.90999984741211,0.13717729076992757,0.1194583313844717
464,464,464,464,2021-03-15,60.18999862670898,55.540000915527344,51.45000076293945,0.08372339997354294,0.1698736197116859
465,465,465,465,2021-03-16,58.84999847412109,53.20000076293945,51.75,0.10620296297284226,0.13719803814726728
466,466,466,466,2021-03-17,56.36000061035156,55.25,54.400001525878906,0.02009050878464369,0.03602939392456195
467,467,467,467,2021-03-18,55.68999862670898,57.68000030517578,54.650001525878906,-0.03450072239837065,0.019030138550638398
468,468,468,468,2021-03-19,57.08000183105469,58.95000076293945,56.11000061035156,-0.031721779604460876,0.017287492606517185
469,469,469,469,2021-03-22,55.68999862670898,60.34999847412109,53.06999969482422,-0.07721623803205868,0.049368738401185164
470,470,470,470,2021-03-23,53.4900016784668,60.18999862670898,55.540000915527344,-0.11131412362699566,-0.03691032054858012
471,471,471,471,2021-03-24,52.56999969482422,58.84999847412109,53.20000076293945,-0.10671196163341379,-0.011842125170684392
472,472,472,472,2021-03-25,53.88999938964844,56.36000061035156,55.25,-0.04382542927526978,-0.02461539566247173
473,473,473,473,2021-03-26,54.709999084472656,55.68999862670898,57.68000030517578,-0.01759740647158703,-0.05149100563435016
474,474,474,474,2021-03-29,53.34999847412109,57.08000183105469,58.95000076293945,-0.06534693828450922,-0.09499579671488256
475,475,475,475,2021-03-30,53.459999084472656,55.68999862670898,60.34999847412109,-0.040043088475976596,-0.11416734985673538
476,476,476,476,2021-03-31,54.5099983215332,53.4900016784668,60.18999862670898,0.019068921500464686,-0.09436784241186713
477,477,477,477,2021-04-01,57.59999847412109,52.56999969482422,58.84999847412109,0.09568192521393715,-0.021240442351917466
478,478,478,478,2021-04-05,57.400001525878906,53.88999938964844,56.36000061035156,0.06513271805500698,0.018452819451111324
479,479,479,479,2021-04-06,58.04999923706055,54.709999084472656,55.68999862670898,0.06104917215280703,0.04237745858409325
480,480,480,480,2021-04-07,56.88999938964844,53.34999847412109,57.08000183105469,0.06635428335100202,-0.0033287041925580407
481,481,481,481,2021-04-08,57.83000183105469,53.459999084472656,55.68999862670898,0.08174341229742543,0.038427065130494764
482,482,482,482,2021-04-09,57.68000030517578,54.5099983215332,53.4900016784668,0.05815450525138477,0.07833237044738639
483,483,483,483,2021-04-12,59.43999862670898,57.59999847412109,52.56999969482422,0.031944447939778575,0.13068287943249013
484,484,484,484,2021-04-13,60.63999938964844,57.400001525878906,53.88999938964844,0.05644595431428301,0.1252551507969879
485,485,485,485,2021-04-14,59.22999954223633,58.04999923706055,54.709999084472656,0.020327309572511387,0.08261744714681418
486,486,486,486,2021-04-15,60.7400016784668,56.88999938964844,53.34999847412109,0.06767450044161705,0.13851927677055964
487,487,487,487,2021-04-16,60.34999847412109,57.83000183105469,53.459999084472656,0.04357593918859548,0.12888139744936167
488,488,488,488,2021-04-19,57.84999847412109,57.68000030517578,54.5099983215332,0.0029472636623764092,0.06127316557389206
489,489,489,489,2021-04-20,55.47999954223633,59.43999862670898,57.59999847412109,-0.06662178963599852,-0.036805537986902004
490,490,490,490,2021-04-21,55.77000045776367,60.63999938964844,57.400001525878906,-0.08031000957952017,-0.02839723039694253
