,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,INTU,INTU_6m,INTU_12m,INTU_6m_ret,INTU_12m_ret
487,487,487,487,2021-01-11,365.4320983886719,372.2061767578125,372.32373046875,-0.018199801056897558,-0.018509784674217933
488,488,488,488,2021-01-12,358.8858947753906,364.2201843261719,369.3351745605469,-0.014645782360057757,-0.028292132742540166
489,489,489,489,2021-01-13,358.1890563964844,361.4470825195313,373.4898071289063,-0.009013839869272955,-0.040966983409914115
490,490,490,490,2021-01-14,358.7288818359375,353.7355041503906,373.4506530761719,0.014116133741056247,-0.03942092782264228
491,491,491,491,2021-01-15,364.12689208984375,361.2119445800781,370.71673583984375,0.00806990896481663,-0.017775954287769014
492,492,492,492,2021-01-19,377.8081970214844,367.5128784179688,367.99267578125,0.02801349070496184,0.026673142935239147
493,493,493,493,2021-01-20,382.2344665527344,365.4320983886719,372.2061767578125,0.04597945346933252,0.02694283550658838
494,494,494,494,2021-01-21,374.6676025390625,358.8858947753906,364.2201843261719,0.04397416558694478,0.028684347168235425
495,495,495,495,2021-01-22,367.8956298828125,358.1890563964844,361.4470825195313,0.027099023024265145,0.017840916900837778
496,496,496,496,2021-01-25,367.4834289550781,358.7288818359375,353.7355041503906,0.024404355384868293,0.03886498427040164
497,497,497,497,2021-01-26,367.8465881347656,364.12689208984375,361.2119445800781,0.010215384048053444,0.018367730232178525
498,498,498,498,2021-01-27,356.3734436035156,377.8081970214844,367.5128784179688,-0.056734484817834274,-0.030310325075967537
499,499,499,499,2021-01-28,363.0865783691406,382.2344665527344,365.4320983886719,-0.0500946143247708,-0.006418483843848244
500,500,500,500,2021-01-29,354.5283203125,374.6676025390625,358.8858947753906,-0.05375239836612988,-0.012141949645632644
501,501,501,501,2021-02-01,366.6491088867188,367.8956298828125,358.1890563964844,-0.003388246271070816,0.023618958589482597
502,502,502,502,2021-02-02,376.9837951660156,367.4834289550781,358.7288818359375,0.02585250235078984,0.050887771390615066
503,503,503,503,2021-02-03,373.0973205566406,367.8465881347656,364.12689208984375,0.014274245273008468,0.024635446218521873
504,504,504,504,2021-02-04,385.4438781738281,356.3734436035156,377.8081970214844,0.08157295413587251,0.020210469790070684
505,505,505,505,2021-02-05,382.1559753417969,363.0865783691406,382.2344665527344,0.05252024753520046,-0.00020534833408769604
506,506,506,506,2021-02-08,382.5093688964844,354.5283203125,374.6676025390625,0.07892472048303611,0.02092992910056668
507,507,507,507,2021-02-09,384.2857971191406,366.6491088867188,367.8956298828125,0.048102362190305836,0.044551133269914
508,508,508,508,2021-02-10,389.9192810058594,376.9837951660156,367.4834289550781,0.034313108429892214,0.06105269049702877
509,509,509,509,2021-02-11,401.23541259765625,373.0973205566406,367.8465881347656,0.07541756665267685,0.0907683407699793
510,510,510,510,2021-02-12,406.3094482421875,385.4438781738281,356.3734436035156,0.054133873307878444,0.1401226874082917
511,511,511,511,2021-02-16,414.4259948730469,382.1559753417969,363.0865783691406,0.08444201219773673,0.14139717511593286
512,512,512,512,2021-02-17,408.095703125,382.5093688964844,354.5283203125,0.0668907386564952,0.15109479199089892
513,513,513,513,2021-02-18,407.68353271484375,384.2857971191406,366.6491088867188,0.06088628768252158,0.1119174241353551
514,514,514,514,2021-02-19,403.7184753417969,389.9192810058594,376.9837951660156,0.03538987428459617,0.07091731930813605
515,515,515,515,2021-02-22,394.1002807617188,401.23541259765625,373.0973205566406,-0.017782906522989972,0.05629351659171111
516,516,516,516,2021-02-23,391.6858825683594,406.3094482421875,385.4438781738281,-0.03599120260947386,0.016194327496145133
517,517,517,517,2021-02-24,405.5144653320313,414.4259948730469,382.1559753417969,-0.02150330734862682,0.06112292230768546
518,518,518,518,2021-02-25,380.7820129394531,408.095703125,382.5093688964844,-0.06692961963674648,-0.004515852675751608
519,519,519,519,2021-02-26,382.9019470214844,407.68353271484375,384.2857971191406,-0.06078632984838506,-0.003601096132176851
520,520,520,520,2021-03-01,398.87005615234375,403.7184753417969,389.9192810058594,-0.012009406270912737,0.02295545663552323
521,521,521,521,2021-03-02,394.2965393066406,394.1002807617188,401.23541259765625,0.0004979913857012797,-0.01729377087154982
522,522,522,522,2021-03-03,381.4984436035156,391.6858825683594,406.3094482421875,-0.026009206402954232,-0.06106430639506777
523,523,523,523,2021-03-04,369.3481140136719,405.5144653320313,414.4259948730469,-0.08918634083434429,-0.10877184688471075
524,524,524,524,2021-03-05,375.1190185546875,380.7820129394531,408.095703125,-0.014872011261902962,-0.08080625284165688
525,525,525,525,2021-03-08,363.5477600097656,382.9019470214844,407.68353271484375,-0.050546065806849505,-0.10825988582656121
526,526,526,526,2021-03-09,377.445068359375,398.87005615234375,403.7184753417969,-0.053714204569885626,-0.06507853513559969
527,527,527,527,2021-03-10,375.7177429199219,394.2965393066406,394.1002807617188,-0.04711884212676343,-0.04664431551854542
528,528,528,528,2021-03-11,391.764404296875,381.4984436035156,391.6858825683594,0.02690957424725071,0.0002004711734839848
529,529,529,529,2021-03-12,388.6041870117188,369.3481140136719,405.5144653320313,0.052135295314745145,-0.04170080173703916
530,530,530,530,2021-03-15,389.47760009765625,375.1190185546875,380.7820129394531,0.03827740219168718,0.022836128973312997
531,531,531,531,2021-03-16,388.0839538574219,363.5477600097656,382.9019470214844,0.06749097793092473,0.013533508712210152
532,532,532,532,2021-03-17,384.45263671875,377.445068359375,398.87005615234375,0.018565796580240157,-0.036145654985159315
533,533,533,533,2021-03-18,367.031982421875,375.7177429199219,394.2965393066406,-0.023117780998429205,-0.06914734005200651
534,534,534,534,2021-03-19,374.206298828125,391.764404296875,381.4984436035156,-0.04481802143373048,-0.01911448106186564
535,535,535,535,2021-03-22,375.9140319824219,388.6041870117188,369.3481140136719,-0.03265573417229872,0.01777704479765374
536,536,536,536,2021-03-23,376.0906982421875,389.47760009765625,375.1190185546875,-0.034371429453483704,0.0025903237091091658
537,537,537,537,2021-03-24,370.2903442382813,388.0839538574219,363.5477600097656,-0.04584989779216109,0.018546625698737884
538,538,538,538,2021-03-25,365.4812316894531,384.45263671875,377.445068359375,-0.04934653379208209,-0.0316968949201657
539,539,539,539,2021-03-26,369.5934753417969,367.031982421875,375.7177429199219,0.006978936557571203,-0.01630018196779781
540,540,540,540,2021-03-29,367.669921875,374.206298828125,391.764404296875,-0.017467308737438403,-0.06150247995378477
541,541,541,541,2021-03-30,366.7277221679688,375.9140319824219,388.6041870117188,-0.02443726233364607,-0.05629497976327846
542,542,542,542,2021-03-31,375.9532470703125,376.0906982421875,389.47760009765625,-0.0003654734682815297,-0.03472434107623312
543,543,543,543,2021-04-01,387.89752197265625,370.2903442382813,388.0839538574219,0.04754965396301225,-0.000480390603405656
544,544,544,544,2021-04-05,394.6793212890625,365.4812316894531,384.45263671875,0.07988943635939916,0.026600635796377503
545,545,545,545,2021-04-06,393.75677490234375,369.5934753417969,367.031982421875,0.06537804688841131,0.07281325268747474
546,546,546,546,2021-04-07,393.6095275878906,367.669921875,374.206298828125,0.07055134012759834,0.05185168935031115
547,547,547,547,2021-04-08,403.6890563964844,366.7277221679688,375.9140319824219,0.10078685628131079,0.07388663910093496
548,548,548,548,2021-04-09,410.4510498046875,375.9532470703125,376.0906982421875,0.09176088517177527,0.09136187553453734
549,549,549,549,2021-04-12,408.79986572265625,387.89752197265625,370.2903442382813,0.053886252337217666,0.10399817895222818
550,550,550,550,2021-04-13,411.75823974609375,394.6793212890625,365.4812316894531,0.04327289912542098,0.12661938300558728
551,551,551,551,2021-04-14,404.2394104003906,393.75677490234375,369.5934753417969,0.026622108281556978,0.09374065661346842
552,552,552,552,2021-04-15,410.4018859863281,393.6095275878906,367.669921875,0.042662479491652805,0.11622371472055337
553,553,553,553,2021-04-16,408.6917419433594,403.6890563964844,366.7277221679688,0.0123924229988579,0.1144282726359318
554,554,554,554,2021-04-19,395.3936462402344,410.4510498046875,375.9532470703125,-0.03668501657290968,0.05170961900559412
555,555,555,555,2021-04-20,398.4209289550781,408.79986572265625,387.89752197265625,-0.025388796909780686,0.027129348310618306
556,556,556,556,2021-04-21,401.93951416015625,411.75823974609375,394.6793212890625,-0.023845850885685027,0.018395169139799883
557,557,557,557,2021-04-22,399.80670166015625,404.2394104003906,393.75677490234375,-0.01096555315040626,0.015364628987813544
558,558,558,558,2021-04-23,407.8072204589844,410.4018859863281,393.6095275878906,-0.006322255369533569,0.03607050103207543
559,559,559,559,2021-04-26,411.1194152832031,408.6917419433594,403.6890563964844,0.00594010862147587,0.018406143959030175
560,560,560,560,2021-04-27,408.9865417480469,395.3936462402344,410.4510498046875,0.03437813337939599,-0.003568045586282431
561,561,561,561,2021-04-28,408.6720275878906,398.4209289550781,408.79986572265625,0.02572931763323183,-0.00031271569656621256
562,562,562,562,2021-04-29,409.0160827636719,401.93951416015625,411.75823974609375,0.017606053533457455,-0.006659628679471674
563,563,563,563,2021-04-30,405.0945129394531,399.80670166015625,404.2394104003906,0.013225919568981226,0.0021153368945783235
564,564,564,564,2021-05-03,404.28851318359375,407.8072204589844,410.4018859863281,-0.008628359427845234,-0.014896064105655804
565,565,565,565,2021-05-04,390.8037414550781,411.1194152832031,408.6917419433594,-0.049415505745770694,-0.043768930596009836
566,566,566,566,2021-05-05,385.3194274902344,408.9865417480469,395.3936462402344,-0.05786770918342943,-0.025478959628701503
567,567,567,567,2021-05-06,387.3145446777344,408.6720275878906,398.4209289550781,-0.05226069187121696,-0.027876006178872204
568,568,568,568,2021-05-07,394.1651611328125,409.0160827636719,401.93951416015625,-0.03630889409167848,-0.0193420968913397
569,569,569,569,2021-05-10,385.8108215332031,405.0945129394531,399.80670166015625,-0.04760294398046372,-0.03500661711981479
570,570,570,570,2021-05-11,388.21875,404.28851318359375,407.8072204589844,-0.039748255662896415,-0.04803365285425221
571,571,571,571,2021-05-12,393.0348205566406,390.8037414550781,411.1194152832031,0.005708950209267538,-0.043988666198371495
572,572,572,572,2021-05-13,396.6025695800781,385.3194274902344,408.9865417480469,0.029282567358038802,-0.030279656917409747
573,573,573,573,2021-05-14,410.1070556640625,387.3145446777344,408.6720275878906,0.05884754729593911,0.0035114418881121434
574,574,574,574,2021-05-17,412.2300109863281,394.1651611328125,409.0160827636719,0.045830660938166234,0.007857706232332395
575,575,575,575,2021-05-18,410.2741088867188,385.8108215332031,405.0945129394531,0.06340746808578146,0.012786141954087338
576,576,576,576,2021-05-19,413.9795227050781,388.21875,404.28851318359375,0.06635633313712463,0.023970528979841532
577,577,577,577,2021-05-20,427.8082580566406,393.0348205566406,390.8037414550781,0.0884741902784889,0.0946882352348617
578,578,578,578,2021-05-21,425.9998168945313,396.6025695800781,385.3194274902344,0.07412268494775232,0.1055757548205325
579,579,579,579,2021-05-24,432.8601989746094,410.1070556640625,387.3145446777344,0.05548098477287611,0.1175934519442623
580,580,580,580,2021-05-25,431.4645385742188,412.2300109863281,394.1651611328125,0.04665969743898302,0.0946288031499527
581,581,581,581,2021-05-26,435.2190246582031,410.2741088867188,385.8108215332031,0.060800609229698876,0.12806329000480843
582,582,582,582,2021-05-27,424.7024230957031,413.9795227050781,388.21875,0.02590200674796206,0.09397710207377452
583,583,583,583,2021-05-28,431.5627746582031,427.8082580566406,393.0348205566406,0.008776166730903645,0.09802682125465823
584,584,584,584,2021-06-01,431.1402282714844,425.9998168945313,396.6025695800781,0.012066698559698441,0.08708379960315105
585,585,585,585,2021-06-02,437.803955078125,432.8601989746094,410.1070556640625,0.011421138083905102,0.06753577884490314
586,586,586,586,2021-06-03,442.8362121582031,431.4645385742188,412.2300109863281,0.02635598656974736,0.07424544636778063
587,587,587,587,2021-06-04,454.0112915039063,435.2190246582031,410.2741088867188,0.04317887266178588,0.1066047836551729
588,588,588,588,2021-06-07,449.3721618652344,424.7024230957031,413.9795227050781,0.058087115655500066,0.08549369526514039
589,589,589,589,2021-06-08,457.28424072265625,431.5627746582031,427.8082580566406,0.05960075236985962,0.0688999852408485
590,590,590,590,2021-06-09,460.3015441894531,431.1402282714844,425.9998168945313,0.06763765941044642,0.08052052121753417
591,591,591,591,2021-06-10,463.2501220703125,437.803955078125,432.8601989746094,0.05812228669256014,0.07020724743853313
592,592,592,592,2021-06-11,464.0659484863281,442.8362121582031,431.4645385742188,0.04794038008919799,0.07555988267272484
593,593,593,593,2021-06-14,468.79345703125,454.0112915039063,435.2190246582031,0.03255902618275841,0.07714376089008135
594,594,594,594,2021-06-15,462.64068603515625,449.3721618652344,424.7024230957031,0.02952680494236115,0.0893290475314854
595,595,595,595,2021-06-16,461.2942199707031,457.28424072265625,431.5627746582031,0.00876911752241849,0.06889251589423395
596,596,596,596,2021-06-17,466.5918884277344,460.3015441894531,431.1402282714844,0.013665703097646364,0.08222767867981573
597,597,597,597,2021-06-18,465.28460693359375,463.2501220703125,437.803955078125,0.004391763253485781,0.06276930926895097
598,598,598,598,2021-06-21,469.7075500488281,464.0659484863281,442.8362121582031,0.012156896193098232,0.06068008250649837
599,599,599,599,2021-06-22,469.3733825683594,468.79345703125,454.0112915039063,0.0012370597934150407,0.033836363438376926
600,600,600,600,2021-06-23,470.3856506347656,462.64068603515625,449.3721618652344,0.0167407770941721,0.04676188369637635
601,601,601,601,2021-06-24,474.3465576171875,461.2942199707031,457.28424072265625,0.028295038353858715,0.03731227839290341
602,602,602,602,2021-06-25,477.7570495605469,466.5918884277344,460.3015441894531,0.023929179674416323,0.037921891836863564
603,603,603,603,2021-06-28,478.6417236328125,465.28460693359375,463.2501220703125,0.02870741155020662,0.033225250958841324
604,604,604,604,2021-06-29,482.97607421875,469.7075500488281,464.0659484863281,0.028248479651950653,0.040748789679790454
605,605,605,605,2021-06-30,481.7671813964844,469.3733825683594,468.79345703125,0.02640498862612861,0.02767471296931845
606,606,606,606,2021-07-01,482.6320190429688,470.3856506347656,462.64068603515625,0.026034740625436203,0.04321135950912325
607,607,607,607,2021-07-02,489.109130859375,474.3465576171875,461.2942199707031,0.031121914990476895,0.06029754912263674
608,608,608,608,2021-07-06,492.3820495605469,477.7570495605469,466.5918884277344,0.030611793197928616,0.05527348797193432
609,609,609,609,2021-07-07,497.414306640625,478.6417236328125,465.28460693359375,0.03922053193635455,0.06905386343807596
610,610,610,610,2021-07-08,497.414306640625,482.97607421875,469.7075500488281,0.02989430158673989,0.0589872498087729
611,611,611,611,2021-07-09,495.8693542480469,481.7671813964844,469.3733825683594,0.02927175904901813,0.05644966813990271
612,612,612,612,2021-07-12,497.0206604003906,482.6320190429688,470.3856506347656,0.029812861123374335,0.05662377185545986
613,613,613,613,2021-07-13,498.5852661132813,489.109130859375,474.3465576171875,0.019374275915185812,0.051099155473697255
614,614,614,614,2021-07-14,497.4733276367188,492.3820495605469,477.7570495605469,0.01034009684292081,0.04126841894705158
615,615,615,615,2021-07-15,495.1215515136719,497.414306640625,478.6417236328125,-0.00460934696960702,0.034430403926720254
616,616,616,616,2021-07-16,493.4880981445313,497.414306640625,482.97607421875,-0.007893235967839418,0.021765102842382644
617,617,617,617,2021-07-19,490.8017578125,495.8693542480469,481.7671813964844,-0.0102196201320639,0.018752992658875867
618,618,618,618,2021-07-20,500.42529296875,497.0206604003906,482.6320190429688,0.006850082581308925,0.03686716426536352
619,619,619,619,2021-07-21,506.2210388183594,498.5852661132813,489.109130859375,0.01531487836494394,0.03498586895917977
620,620,620,620,2021-07-22,512.971435546875,497.4733276367188,492.3820495605469,0.031153645932699536,0.041815874491574645
621,621,621,621,2021-07-23,519.9774780273438,495.1215515136719,497.414306640625,0.05020166550553706,0.04536092164116279
622,622,622,622,2021-07-26,520.8434448242188,493.4880981445313,497.414306640625,0.05543263714472735,0.047101858291584975
623,623,623,623,2021-07-27,514.5457763671875,490.8017578125,495.8693542480469,0.048378022647095786,0.03766399750083815
624,624,624,624,2021-07-28,514.732666015625,500.42529296875,497.0206604003906,0.02859042747818985,0.03563635684875943
625,625,625,625,2021-07-29,517.104248046875,506.2210388183594,498.5852661132813,0.02149892713649293,0.037143058955508845
626,626,626,626,2021-07-30,521.4927978515625,512.971435546875,497.4733276367188,0.016611767662273236,0.048282930723039685
627,627,627,627,2021-08-02,519.072265625,519.9774780273438,495.1215515136719,-0.0017408684810309438,0.048373402527332354
628,628,628,628,2021-08-03,521.699462890625,520.8434448242188,493.4880981445313,0.0016435227800459806,0.05716726472667877
629,629,629,629,2021-08-04,527.4854736328125,514.5457763671875,490.8017578125,0.025147805812307356,0.07474242957851573
630,630,630,630,2021-08-05,529.404296875,514.732666015625,500.42529296875,0.028503399585931177,0.05790875144286445
631,631,631,631,2021-08-06,525.7437744140625,517.104248046875,506.2210388183594,0.016707513813354558,0.03856563457195272
632,632,632,632,2021-08-09,526.6687622070312,521.4927978515625,512.971435546875,0.009925284446482552,0.026701928627962834
633,633,633,633,2021-08-10,521.6503295898438,519.072265625,519.9774780273438,0.004966676387033742,0.003217161575625127
634,634,634,634,2021-08-11,523.716796875,521.699462890625,520.8434448242188,0.003866850797962007,0.005516728835381679
635,635,635,635,2021-08-12,528.3317260742188,527.4854736328125,514.5457763671875,0.0016043142109261055,0.026792465005471833
636,636,636,636,2021-08-13,532.090576171875,529.404296875,514.732666015625,0.0050741546918522396,0.03372218493652612
637,637,637,637,2021-08-16,534.2554931640625,525.7437744140625,517.104248046875,0.016189861229429114,0.033167867372910775
638,638,638,638,2021-08-17,527.2886352539062,526.6687622070312,521.4927978515625,0.0011769694566228228,0.011113935659747165
639,639,639,639,2021-08-18,524.4547119140625,521.6503295898438,519.072265625,0.005375981122112572,0.010369358267642514
640,640,640,640,2021-08-19,534.7474975585938,523.716796875,521.699462890625,0.02106233893855136,0.025010634658644948
641,641,641,641,2021-08-20,536.5775756835938,528.3317260742188,527.4854736328125,0.015607333806443968,0.017236687084790425
642,642,642,642,2021-08-23,543.6526489257812,532.090576171875,529.404296875,0.02172951988191474,0.0269139335190276
643,643,643,643,2021-08-24,545.158203125,534.2554931640625,525.7437744140625,0.020407295948175586,0.03692754846707369
644,644,644,644,2021-08-25,546.7227172851562,527.2886352539062,526.6687622070312,0.03685662980749038,0.03807697839167057
645,645,645,645,2021-08-26,543.80029296875,524.4547119140625,521.6503295898438,0.036887038318491605,0.04246132346225484
646,646,646,646,2021-08-27,556.887451171875,534.7474975585938,523.716796875,0.04140263154921131,0.0633370067464003
647,647,647,647,2021-08-30,556.5234985351562,536.5775756835938,528.3317260742188,0.037172486804264215,0.053359984020677986
648,648,648,648,2021-08-31,557.0546875,543.6526489257812,532.090576171875,0.02465184084120664,0.04691703338880626
649,649,649,649,2021-09-01,554.1224975585938,545.158203125,534.2554931640625,0.016443473439834433,0.037186336216912474
650,650,650,650,2021-09-02,550.8359375,546.7227172851562,527.2886352539062,0.0075234119322289406,0.04465732934819466
651,651,651,651,2021-09-03,554.240478515625,543.80029296875,524.4547119140625,0.01919856550624366,0.056793782046224095
652,652,652,652,2021-09-07,551.5050048828125,556.887451171875,534.7474975585938,-0.009665231776611383,0.03133723374251529
653,653,653,653,2021-09-08,558.5111694335938,556.5234985351562,536.5775756835938,0.0035715848543131923,0.04087683634944472
654,654,654,654,2021-09-09,558.6685791015625,557.0546875,543.6526489257812,0.002897187004754276,0.027620448838889367
655,655,655,655,2021-09-10,558.304443359375,554.1224975585938,545.158203125,0.007546969883385879,0.024114541722048966
656,656,656,656,2021-09-13,548.5037231445312,550.8359375,546.7227172851562,-0.004233954607343993,0.003257603540271603
657,657,657,657,2021-09-14,559.1802978515625,554.240478515625,543.80029296875,0.00891277257331935,0.028282450527654213
658,658,658,658,2021-09-15,562.9588623046875,551.5050048828125,556.887451171875,0.020768365328450278,0.010902402487318108
659,659,659,659,2021-09-16,563.7164916992188,558.5111694335938,556.5234985351562,0.009319996717171986,0.012924868730602501
660,660,660,660,2021-09-17,552.8629150390625,558.6685791015625,557.0546875,-0.010391964537967313,-0.00752488499782622
661,661,661,661,2021-09-20,545.5320434570312,558.304443359375,554.1224975585938,-0.02287712386004115,-0.015502806941445568
662,662,662,662,2021-09-21,546.3685302734375,548.5037231445312,550.8359375,-0.0038927591208549606,-0.00811023196278382
663,663,663,663,2021-09-22,553.7977294921875,559.1802978515625,554.240478515625,-0.00962581904272286,-0.0007988392053631665
664,664,664,664,2021-09-23,568.1346435546875,562.9588623046875,551.5050048828125,0.009193888926112503,0.030153196298569496
665,665,665,665,2021-09-24,568.6758422851562,563.7164916992188,558.5111694335938,0.008797597123668455,0.018199587417152108
666,666,666,666,2021-09-27,557.9403076171875,552.8629150390625,558.6685791015625,0.009183818339065564,-0.0013035841134043658
667,667,667,667,2021-09-28,536.292236328125,545.5320434570312,558.304443359375,-0.016937239965509,-0.03942688848901199
668,668,668,668,2021-09-29,538.1815795898438,546.3685302734375,548.5037231445312,-0.014984301309404646,-0.01881873015466773
669,669,669,669,2021-09-30,530.8801879882812,553.7977294921875,559.1802978515625,-0.0413825125735362,-0.050609991038693014
670,670,670,670,2021-10-01,535.268798828125,568.1346435546875,562.9588623046875,-0.05784868974179869,-0.04918665524369337
671,671,671,671,2021-10-04,516.9467163085938,568.6758422851562,563.7164916992188,-0.0909641699719389,-0.08296683896837254
672,672,672,672,2021-10-05,524.81884765625,557.9403076171875,552.8629150390625,-0.059363805605639586,-0.050725173673171864
673,673,673,673,2021-10-06,526.0587158203125,536.292236328125,545.5320434570312,-0.01908198518382287,-0.03569602898725521
674,674,674,674,2021-10-07,529.8026123046875,538.1815795898438,546.3685302734375,-0.01556903395233633,-0.030320044165902726
675,675,675,675,2021-10-08,523.2899780273438,530.8801879882812,553.7977294921875,-0.014297406708093319,-0.055088256668762936
676,676,676,676,2021-10-11,517.6641845703125,535.268798828125,568.1346435546875,-0.03288929654849049,-0.08883538357842957
677,677,677,677,2021-10-12,519.280029296875,516.9467163085938,568.6758422851562,0.0045136431176948655,-0.08686110665399471
678,678,678,678,2021-10-13,527.0537109375,524.81884765625,557.9403076171875,0.0042583517936340964,-0.05535824578008319
679,679,679,679,2021-10-14,535.763427734375,526.0587158203125,536.292236328125,0.018447963358860786,-0.000986045588447504
680,680,680,680,2021-10-15,544.0199584960938,529.8026123046875,538.1815795898438,0.026835175707344172,0.010848343993303367
681,681,681,681,2021-10-18,556.237060546875,523.2899780273438,530.8801879882812,0.06296142464591514,0.04776383284273833
682,682,682,682,2021-10-19,564.35546875,517.6641845703125,535.268798828125,0.09019608767881748,0.05434030525514477
683,683,683,683,2021-10-20,562.1190795898438,519.280029296875,516.9467163085938,0.08249701100767237,0.08738301619133249
684,684,684,684,2021-10-21,569.8237915039062,527.0537109375,524.81884765625,0.08114937752801077,0.08575329191899361
685,685,685,685,2021-10-22,582.0902099609375,535.763427734375,526.0587158203125,0.08646872822668805,0.10651186351556219
686,686,686,686,2021-10-25,593.6768798828125,544.0199584960938,529.8026123046875,0.091277756654355,0.12056238699969102
687,687,687,687,2021-10-26,599.6376342773438,556.237060546875,523.2899780273438,0.07802531835580795,0.14589932820385587
688,688,688,688,2021-10-27,604.0911254882812,564.35546875,517.6641845703125,0.07040891590240528,0.16695561233332668
689,689,689,689,2021-10-28,606.33740234375,562.1190795898438,519.280029296875,0.07866362192539467,0.16765014661694955
690,690,690,690,2021-10-29,616.761474609375,569.8237915039062,527.0537109375,0.08237227684296689,0.17020611336234936
691,691,691,691,2021-11-01,599.834716796875,582.0902099609375,535.763427734375,0.030484118324423104,0.11958876949373587
692,692,692,692,2021-11-02,609.2735595703125,593.6768798828125,544.0199584960938,0.026271327410591905,0.11994707189531773
693,693,693,693,2021-11-03,613.6875,599.6376342773438,556.237060546875,0.023430593611070583,0.10328409149264806
694,694,694,694,2021-11-04,616.4561157226562,604.0911254882812,564.35546875,0.020468750015786963,0.09231884841668103
695,695,695,695,2021-11-05,605.923583984375,606.33740234375,562.1190795898438,-0.0006824885909650913,0.07792744630994153
696,696,696,696,2021-11-08,606.1798095703125,616.761474609375,569.8237915039062,-0.01715681908595923,0.06380221150551413
697,697,697,697,2021-11-09,603.7462768554688,599.834716796875,582.0902099609375,0.00652106313466061,0.03720397031928191
698,698,698,698,2021-11-10,595.0758666992188,609.2735595703125,593.6768798828125,-0.023302657153063788,0.002356478521923222
699,699,699,699,2021-11-11,597.9234008789062,613.6875,599.6376342773438,-0.02568750238695383,-0.0028587822051953093
700,700,700,700,2021-11-12,617.7467651367188,616.4561157226562,604.0911254882812,0.002093659842354656,0.022605264458072982
701,701,701,701,2021-11-15,616.9093627929688,605.923583984375,606.33740234375,0.018130634124446043,0.01743577158254417
702,702,702,702,2021-11-16,636.2400512695312,606.1798095703125,616.761474609375,0.049589645225113665,0.031582025567490124
703,703,703,703,2021-11-17,625.6978149414062,603.7462768554688,599.834716796875,0.036358879429069235,0.04311704111199255
704,704,704,704,2021-11-18,619.66796875,595.0758666992188,609.2735595703125,0.041325994594923365,0.017060331958304698
705,705,705,705,2021-11-19,682.13330078125,597.9234008789062,613.6875,0.14083727075836294,0.11153201064263163
706,706,706,706,2021-11-22,651.8760986328125,617.7467651367188,616.4561157226562,0.05524809747654502,0.05745742804195286
707,707,707,707,2021-11-23,660.743408203125,616.9093627929688,605.923583984375,0.07105427158975819,0.09047316471537714
708,708,708,708,2021-11-24,673.9163208007812,636.2400512695312,606.1798095703125,0.0592170666654388,0.11174326521776345
709,709,709,709,2021-11-26,657.0782470703125,625.6978149414062,603.7462768554688,0.05015269572556336,0.08833507097156135
710,710,710,710,2021-11-29,684.4190673828125,619.66796875,595.0758666992188,0.10449321555772695,0.15013749621399497
711,711,711,711,2021-11-30,642.68359375,682.13330078125,597.9234008789062,-0.057832841449124484,0.07485940975934269
712,712,712,712,2021-12-01,654.1026611328125,651.8760986328125,617.7467651367188,0.0034156222396706237,0.058852426346656106
713,713,713,713,2021-12-02,662.2113647460938,660.743408203125,616.9093627929688,0.0022216741396796635,0.0734338051671426
714,714,714,714,2021-12-03,638.4075927734375,673.9163208007812,636.2400512695312,-0.05269011438267368,0.0034067982667567165
715,715,715,715,2021-12-06,635.8262329101562,657.0782470703125,625.6978149414062,-0.03234320152114567,0.01618739545973713
716,716,716,716,2021-12-07,663.3739624023438,684.4190673828125,619.66796875,-0.03074885838722219,0.0705313100828946
717,717,717,717,2021-12-08,663.137451171875,642.68359375,682.13330078125,0.03182570337999224,-0.027847708926714176
718,718,718,718,2021-12-09,655.6988525390625,654.1026611328125,651.8760986328125,0.002440276582097445,0.0058642338847327835
719,719,719,719,2021-12-10,667.9555053710938,662.2113647460938,660.743408203125,0.008674180074216054,0.01091512541544959
720,720,720,720,2021-12-13,658.8812866210938,638.4075927734375,673.9163208007812,0.03206994102108385,-0.022309942222236256
721,721,721,721,2021-12-14,630.0525512695312,635.8262329101562,657.0782470703125,-0.009080596775944638,-0.041130102725633666
722,722,722,722,2021-12-15,637.9444580078125,663.3739624023438,684.4190673828125,-0.0383335883465199,-0.06790373265420091
723,723,723,723,2021-12-16,624.6140747070312,663.137451171875,642.68359375,-0.05809259663553379,-0.02811573100463749
724,724,724,724,2021-12-17,611.1258544921875,655.6988525390625,654.1026611328125,-0.06797784970078102,-0.06570345787340981
725,725,725,725,2021-12-20,595.7163696289062,667.9555053710938,662.2113647460938,-0.10814962248429083,-0.10041355171046196
726,726,726,726,2021-12-21,611.9139404296875,658.8812866210938,638.4075927734375,-0.07128347267573254,-0.04149958841913748
727,727,727,727,2021-12-22,622.3478393554688,630.0525512695312,635.8262329101562,-0.012228681398936958,-0.021198234449996356
728,728,728,728,2021-12-23,626.3381958007812,637.9444580078125,663.3739624023438,-0.018193217389607108,-0.05582939443001511
729,729,729,729,2021-12-27,643.146728515625,624.6140747070312,663.137451171875,0.029670567089424393,-0.030145669831982858
730,730,730,730,2021-12-28,640.2007446289062,611.1258544921875,655.6988525390625,0.047575945155975186,-0.023636014993991372
