,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HSIC,HSIC_6m,HSIC_12m,HSIC_6m_ret,HSIC_12m_ret
245,245,245,245,2020-01-27,70.79000091552734,69.37999725341797,67.93000030517578,0.02032291320161317,0.04210217278820849
246,246,246,246,2020-01-28,70.41000366210938,69.29000091552734,66.19999694824219,0.01616398804709851,0.0635952705127576
247,247,247,247,2020-01-29,70.44999694824219,69.61000061035156,66.62000274658203,0.012067179004818351,0.05749015376401578
248,248,248,248,2020-01-30,71.47000122070312,70.73999786376953,66.22000122070312,0.010319527551293284,0.07928118247087301
249,249,249,249,2020-01-31,68.94000244140625,71.0,67.47000122070312,-0.029014050121038748,0.021787478792160586
250,250,250,250,2020-02-03,69.62000274658203,71.19999694824219,68.5,-0.022190930749740212,0.016350405059591733
251,251,251,251,2020-02-04,69.75,70.79000091552734,69.37999725341797,-0.014691353327828893,0.0053329887752886496
252,252,252,252,2020-02-05,71.11000061035156,70.41000366210938,69.29000091552734,0.009941725775237886,0.02626641175893485
253,253,253,253,2020-02-06,70.97000122070312,70.44999694824219,69.61000061035156,0.007381182327700797,0.019537431380934667
254,254,254,254,2020-02-07,69.97000122070312,71.47000122070312,70.73999786376953,-0.0209878267018343,-0.01088488360643236
255,255,255,255,2020-02-10,70.18000030517578,68.94000244140625,71.0,0.017986623438597027,-0.011549291476397494
256,256,256,256,2020-02-11,70.88999938964844,69.62000274658203,71.19999694824219,0.018241835578335364,-0.0043538984814718296
257,257,257,257,2020-02-12,71.86000061035156,69.75,70.79000091552734,0.030250904807907597,0.015115124749059294
258,258,258,258,2020-02-13,71.51000213623047,71.11000061035156,70.41000366210938,0.005625109301724329,0.015622758371095724
259,259,259,259,2020-02-14,72.12999725341797,70.97000122070312,70.44999694824219,0.016344878297345433,0.02384670515188292
260,260,260,260,2020-02-18,72.98999786376953,69.97000122070312,71.47000122070312,0.04316130613661939,0.02126761742136507
261,261,261,261,2020-02-19,73.70999908447266,70.18000030517578,68.94000244140625,0.050299212937400695,0.06919054937836044
262,262,262,262,2020-02-20,68.91999816894531,70.88999938964844,69.62000274658203,-0.027789550538362517,-0.010054647371743775
263,263,263,263,2020-02-21,67.54000091552734,71.86000061035156,69.75,-0.060116889203058466,-0.031684574687779965
264,264,264,264,2020-02-24,64.93000030517578,71.51000213623047,71.11000061035156,-0.09201512563961922,-0.08690761147702974
265,265,265,265,2020-02-25,63.130001068115234,72.12999725341797,70.97000122070312,-0.12477466418974881,-0.1104692125931771
266,266,266,266,2020-02-26,63.18000030517578,72.98999786376953,69.97000122070312,-0.13440194335809397,-0.09704160064410972
267,267,267,267,2020-02-27,62.52000045776367,73.70999908447266,70.18000030517578,-0.15181113506574728,-0.10914790273728714
268,268,268,268,2020-02-28,60.93999862670898,68.91999816894531,70.88999938964844,-0.11578641547080082,-0.14035831356478168
269,269,269,269,2020-03-02,62.91999816894531,67.54000091552734,71.86000061035156,-0.06840394853355558,-0.1244086051415706
270,270,270,270,2020-03-03,60.560001373291016,64.93000030517578,71.51000213623047,-0.06730323288688511,-0.15312544309646503
271,271,271,271,2020-03-04,61.630001068115234,63.130001068115234,72.12999725341797,-0.02376049381626888,-0.1455704503691102
272,272,272,272,2020-03-05,59.25,63.18000030517578,72.98999786376953,-0.06220323339969702,-0.18824494130571467
273,273,273,273,2020-03-06,57.68999862670898,62.52000045776367,73.70999908447266,-0.07725530703278982,-0.21733822624803645
274,274,274,274,2020-03-09,54.5099983215332,60.93999862670898,68.91999816894531,-0.1055136273396241,-0.2090829981174479
275,275,275,275,2020-03-10,57.869998931884766,62.91999816894531,67.54000091552734,-0.08026063865260913,-0.14317444259050138
276,276,276,276,2020-03-11,57.68000030517578,60.560001373291016,64.93000030517578,-0.04755615922732481,-0.11165870885452744
277,277,277,277,2020-03-12,55.060001373291016,61.630001068115234,63.130001068115234,-0.10660391985979145,-0.12783145189744172
278,278,278,278,2020-03-13,56.709999084472656,59.25,63.18000030517578,-0.04286921376417463,-0.10240584345443715
279,279,279,279,2020-03-16,51.650001525878906,57.68999862670898,62.52000045776367,-0.10469747347218183,-0.17386434504632098
280,280,280,280,2020-03-17,54.61000061035156,54.5099983215332,60.93999862670898,0.001834567820539812,-0.10387263142443004
281,281,281,281,2020-03-18,50.7400016784668,57.869998931884766,62.91999816894531,-0.12320714333881799,-0.19357909798049
282,282,282,282,2020-03-19,49.810001373291016,57.68000030517578,60.560001373291016,-0.13644242181424837,-0.17750990350441287
283,283,283,283,2020-03-20,45.0099983215332,55.060001373291016,61.630001068115234,-0.18252820198135622,-0.2696739000249754
284,284,284,284,2020-03-23,43.18000030517578,56.709999084472656,59.25,-0.23858224295054564,-0.271223623541337
285,285,285,285,2020-03-24,46.97999954223633,51.650001525878906,57.68999862670898,-0.09041629904507753,-0.18564741444653454
286,286,286,286,2020-03-25,50.02999877929688,54.61000061035156,54.5099983215332,-0.08386745614111057,-0.08218674885679789
287,287,287,287,2020-03-26,53.560001373291016,50.7400016784668,57.869998931884766,0.05557744583246582,-0.07447723584143806
288,288,288,288,2020-03-27,50.0,49.810001373291016,57.68000030517578,0.0038144674055533567,-0.13314840957944019
289,289,289,289,2020-03-30,52.09000015258789,45.0099983215332,55.060001373291016,0.15729842468506705,-0.053941175928554186
290,290,290,290,2020-03-31,50.52000045776367,43.18000030517578,56.709999084472656,0.16998610701047356,-0.10915180262106228
291,291,291,291,2020-04-01,48.56999969482422,46.97999954223633,51.650001525878906,0.03384419259430671,-0.05963217308931679
292,292,292,292,2020-04-02,48.43999862670898,50.02999877929688,54.61000061035156,-0.03178093526649994,-0.11298300521302385
293,293,293,293,2020-04-03,46.34999847412109,53.560001373291016,50.7400016784668,-0.13461543529319941,-0.08651957152395506
294,294,294,294,2020-04-06,47.13999938964844,50.0,49.810001373291016,-0.0572000122070313,-0.05360373238363891
295,295,295,295,2020-04-07,49.29999923706055,52.09000015258789,45.0099983215332,-0.053561161592523665,0.09531217674973713
296,296,296,296,2020-04-08,52.369998931884766,50.52000045776367,43.18000030517578,0.03661913019315488,0.21282998058727265
297,297,297,297,2020-04-09,52.25,48.56999969482422,46.97999954223633,0.07576694108087323,0.11217540462140274
298,298,298,298,2020-04-13,51.70000076293945,48.43999862670898,50.02999877929688,0.06729979827936994,0.03338001248030498
299,299,299,299,2020-04-14,53.54999923706055,46.34999847412109,53.560001373291016,0.15533982739955188,-0.0001867463774087863
300,300,300,300,2020-04-15,52.15999984741211,47.13999938964844,50.0,0.1064913135927199,0.04319999694824217
301,301,301,301,2020-04-16,52.58000183105469,49.29999923706055,52.09000015258789,0.0665314938083903,0.009406828125003486
302,302,302,302,2020-04-17,53.63999938964844,52.369998931884766,50.52000045776367,0.024250534345351182,0.061757698012951945
303,303,303,303,2020-04-20,53.150001525878906,52.25,48.56999969482422,0.017224909586199155,0.09429692937681344
304,304,304,304,2020-04-21,52.02999877929688,51.70000076293945,48.43999862670898,0.006382940260882597,0.07411230913223932
305,305,305,305,2020-04-22,51.709999084472656,53.54999923706055,46.34999847412109,-0.03436041416998703,0.11564187242302193
306,306,306,306,2020-04-23,51.630001068115234,52.15999984741211,47.13999938964844,-0.010161019571459429,0.0952482336996543
307,307,307,307,2020-04-24,52.38999938964844,52.58000183105469,49.29999923706055,-0.003613587576827171,0.06267748885206936
308,308,308,308,2020-04-27,54.86000061035156,53.63999938964844,52.369998931884766,0.022744243746926074,0.04754633815642095
309,309,309,309,2020-04-28,55.27000045776367,53.150001525878906,52.25,0.0398870907059623,0.05779905182322809
310,310,310,310,2020-04-29,56.95000076293945,52.02999877929688,51.70000076293945,0.09456087063373664,0.10154738728289159
311,311,311,311,2020-04-30,54.560001373291016,51.709999084472656,53.54999923706055,0.055115110022776026,0.01886091784538202
312,312,312,312,2020-05-01,52.150001525878906,51.630001068115234,52.15999984741211,0.010071672419251776,-0.00019168561277704832
313,313,313,313,2020-05-04,52.4900016784668,52.38999938964844,52.58000183105469,0.001908804924287022,-0.0017116802863010872
314,314,314,314,2020-05-05,53.70000076293945,54.86000061035156,53.63999938964844,-0.021144729028552467,0.0011185938473854407
315,315,315,315,2020-05-06,52.68999862670898,55.27000045776367,53.150001525878906,-0.046679967607857864,-0.008654805004021493
316,316,316,316,2020-05-07,53.88999938964844,56.95000076293945,52.02999877929688,-0.053731366677739034,0.03574861914261018
317,317,317,317,2020-05-08,54.02999877929688,54.560001373291016,51.709999084472656,-0.009714123545707776,0.04486559148907188
318,318,318,318,2020-05-11,55.470001220703125,52.150001525878906,51.630001068115234,0.06366250427004694,0.07437536457769567
319,319,319,319,2020-05-12,53.060001373291016,52.4900016784668,52.38999938964844,0.010859205117115689,0.012788738145604217
320,320,320,320,2020-05-13,51.130001068115234,53.70000076293945,54.86000061035156,-0.04785846663521609,-0.06799124135504497
321,321,321,321,2020-05-14,52.0,52.68999862670898,55.27000045776367,-0.013095438312636598,-0.05916411128424992
322,322,322,322,2020-05-15,51.7599983215332,53.88999938964844,56.95000076293945,-0.03952497851622505,-0.09113261408037898
323,323,323,323,2020-05-18,56.40999984741211,54.02999877929688,54.560001373291016,0.04404962283706726,0.03390759581297842
324,324,324,324,2020-05-19,57.04999923706055,55.470001220703125,52.150001525878906,0.028483828764866104,0.0939596849052835
325,325,325,325,2020-05-20,57.77999877929688,53.060001373291016,52.4900016784668,0.08895584779200161,0.10078104270665755
326,326,326,326,2020-05-21,57.18000030517578,51.130001068115234,53.70000076293945,0.11832581871063841,0.06480445982857441
327,327,327,327,2020-05-22,56.709999084472656,52.0,52.68999862670898,0.09057690547062802,0.0762953228798513
328,328,328,328,2020-05-26,59.56999969482422,51.7599983215332,53.88999938964844,0.15088874858100398,0.10539989551877471
329,329,329,329,2020-05-27,62.2400016784668,56.40999984741211,54.02999877929688,0.10335050251417699,0.1519526760070149
330,330,330,330,2020-05-28,61.45000076293945,57.04999923706055,55.470001220703125,0.07712535643682528,0.1078060106478671
331,331,331,331,2020-05-29,60.720001220703125,57.77999877929688,53.060001373291016,0.05088270168776243,0.14436486334634635
332,332,332,332,2020-06-01,61.130001068115234,57.18000030517578,51.130001068115234,0.0690801109104211,0.19557989030115674
333,333,333,333,2020-06-02,63.220001220703125,56.709999084472656,52.0,0.11479460838173283,0.21576925424429083
334,334,334,334,2020-06-03,63.2400016784668,59.56999969482422,51.7599983215332,0.061608225657947324,0.22179296231077505
335,335,335,335,2020-06-04,63.27999877929688,62.2400016784668,56.40999984741211,0.01670946453701494,0.1217868986078352
336,336,336,336,2020-06-05,65.83000183105469,61.45000076293945,57.04999923706055,0.07127747784759708,0.1539001351693361
337,337,337,337,2020-06-08,66.95999908447266,60.720001220703125,57.77999877929688,0.10276676117130812,0.15887851331116765
338,338,338,338,2020-06-09,61.15999984741211,61.130001068115234,57.18000030517578,0.0004907374247131724,0.0696047485308613
339,339,339,339,2020-06-10,58.81999969482422,63.220001220703125,56.709999084472656,-0.06959825120088747,0.03720685319018613
340,340,340,340,2020-06-11,55.81999969482422,63.2400016784668,59.56999969482422,-0.1173308315418512,-0.06295115023016895
341,341,341,341,2020-06-12,56.630001068115234,63.27999877929688,62.2400016784668,-0.10508846143273487,-0.09013496881527971
342,342,342,342,2020-06-15,58.18000030517578,65.83000183105469,61.45000076293945,-0.11620843556273597,-0.0532140019066657
343,343,343,343,2020-06-16,59.790000915527344,66.95999908447266,60.720001220703125,-0.10707882716515693,-0.015316210251634321
344,344,344,344,2020-06-17,59.77000045776367,61.15999984741211,61.130001068115234,-0.022727262804387527,-0.022247678498093837
345,345,345,345,2020-06-18,59.369998931884766,58.81999969482422,63.220001220703125,0.009350548111426438,-0.060898484885785975
346,346,346,346,2020-06-19,60.41999816894531,55.81999969482422,63.2400016784668,0.08240771227642307,-0.044592084672282595
347,347,347,347,2020-06-22,59.5,56.630001068115234,63.27999877929688,0.05067983185154268,-0.059734495136140486
348,348,348,348,2020-06-23,59.34999847412109,58.18000030517578,65.83000183105469,0.020109971859887166,-0.09843541207189699
349,349,349,349,2020-06-24,56.18000030517578,59.790000915527344,66.95999908447266,-0.0603779989140969,-0.16099162076895324
350,350,350,350,2020-06-25,56.400001525878906,59.77000045776367,61.15999984741211,-0.056382782433909595,-0.07782861892427906
351,351,351,351,2020-06-26,56.66999816894531,59.369998931884766,58.81999969482422,-0.045477527564673936,-0.03655221926272967
352,352,352,352,2020-06-29,58.060001373291016,60.41999816894531,55.81999969482422,-0.03905986208498913,0.04012901631517729
353,353,353,353,2020-06-30,58.38999938964844,59.5,56.630001068115234,-0.01865547244288346,0.031078903202143016
354,354,354,354,2020-07-01,58.86000061035156,59.34999847412109,58.18000030517578,-0.008256072053366315,0.011687870429854419
355,355,355,355,2020-07-02,59.06999969482422,56.18000030517578,59.790000915527344,0.051441783089171356,-0.012042167748422705
356,356,356,356,2020-07-06,59.52000045776367,56.400001525878906,59.77000045776367,0.05531912850132037,-0.00418270031931256
357,357,357,357,2020-07-07,58.5099983215332,56.66999816894531,59.369998931884766,0.03246868205469955,-0.014485440893105661
358,358,358,358,2020-07-08,57.18999862670898,58.060001373291016,60.41999816894531,-0.014984545745847289,-0.0534591135405974
359,359,359,359,2020-07-09,56.08000183105469,58.38999938964844,59.5,-0.03956152736325036,-0.05747896082261028
360,360,360,360,2020-07-10,57.15999984741211,58.86000061035156,59.34999847412109,-0.028882105764716504,-0.036899725071836365
361,361,361,361,2020-07-13,57.84999847412109,59.06999969482422,56.18000030517578,-0.020653482766312403,0.029725848342358363
362,362,362,362,2020-07-14,59.68999862670898,59.52000045776367,56.400001525878906,0.0028561520100447435,0.05833328035142826
363,363,363,363,2020-07-15,63.68000030517578,58.5099983215332,56.66999816894531,0.08836100037521089,0.12369864765712824
364,364,364,364,2020-07-16,64.76000213623047,57.18999862670898,58.060001373291016,0.1323658627609432,0.11539787468936602
365,365,365,365,2020-07-17,66.97000122070312,56.08000183105469,58.38999938964844,0.19418685866764762,0.1469430025816334
366,366,366,366,2020-07-20,66.44000244140625,57.15999984741211,58.86000061035156,0.1623513404262944,0.12878018607634223
367,367,367,367,2020-07-21,67.66000366210938,57.84999847412109,59.06999969482422,0.1695765850776425,0.1454207552338589
368,368,368,368,2020-07-22,67.75,59.68999862670898,59.52000045776367,0.13503101957996155,0.13827284070799806
369,369,369,369,2020-07-23,68.37999725341797,63.68000030517578,58.5099983215332,0.0738064843862789,0.1686890995560386
370,370,370,370,2020-07-24,67.02999877929688,64.76000213623047,57.18999862670898,0.03505244855136347,0.17205805890669157
371,371,371,371,2020-07-27,67.02999877929688,66.97000122070312,56.08000183105469,0.0008958870763049465,0.19525671524102117
372,372,372,372,2020-07-28,65.9000015258789,66.44000244140625,57.15999984741211,-0.008127647436551144,0.15290415853390682
373,373,373,373,2020-07-29,68.70999908447266,67.66000366210938,57.84999847412109,0.015518701825777415,0.18772689536387355
374,374,374,374,2020-07-30,68.6500015258789,67.75,59.68999862670898,0.01328415536352634,0.15010894798648344
375,375,375,375,2020-07-31,68.7300033569336,68.37999725341797,63.68000030517578,0.005118545153175225,0.07930281136238237
376,376,376,376,2020-08-03,70.9000015258789,67.02999877929688,64.76000213623047,0.05773538441085768,0.09481159955387608
377,377,377,377,2020-08-04,69.12999725341797,67.02999877929688,66.97000122070312,0.03132923336363991,0.03225318789522591
378,378,378,378,2020-08-05,67.12999725341797,65.9000015258789,66.44000244140625,0.018664578134433674,0.010385231587253907
379,379,379,379,2020-08-06,66.9800033569336,68.70999908447266,67.66000366210938,-0.025178223702378322,-0.010050255222740834
380,380,380,380,2020-08-07,67.80000305175781,68.6500015258789,67.75,-0.012381623528452068,0.0007380524244695597
381,381,381,381,2020-08-10,67.98999786376953,68.7300033569336,68.37999725341797,-0.010766847912417665,-0.005703413356439424
382,382,382,382,2020-08-11,67.19999694824219,70.9000015258789,67.02999877929688,-0.05218624115665493,0.00253615056006562
383,383,383,383,2020-08-12,66.66999816894531,69.12999725341797,67.02999877929688,-0.03558511763648342,-0.005370738727549451
384,384,384,384,2020-08-13,66.95999908447266,67.12999725341797,65.9000015258789,-0.002532372648602399,0.016084939818665767
385,385,385,385,2020-08-14,67.2300033569336,66.9800033569336,68.70999908447266,0.0037324572629200414,-0.021539743083383578
386,386,386,386,2020-08-17,66.77999877929688,67.80000305175781,68.6500015258789,-0.015044310126096527,-0.02723966067032202
387,387,387,387,2020-08-18,66.27999877929688,67.98999786376953,68.7300033569336,-0.025150744788946078,-0.0356467984573372
388,388,388,388,2020-08-19,65.13999938964844,67.19999694824219,70.9000015258789,-0.030654726966436785,-0.08124121314902988
389,389,389,389,2020-08-20,65.13999938964844,66.66999816894531,69.12999725341797,-0.0229488348780178,-0.05771731552574677
390,390,390,390,2020-08-21,66.1500015258789,66.95999908447266,67.12999725341797,-0.012096737898277254,-0.014598477098688778
391,391,391,391,2020-08-24,65.66000366210938,67.2300033569336,66.9800033569336,-0.023352664233688425,-0.019707369791995943
392,392,392,392,2020-08-25,65.48999786376953,66.77999877929688,67.80000305175781,-0.0193171748893064,-0.034070871445608164
393,393,393,393,2020-08-26,65.66999816894531,66.27999877929688,67.98999786376953,-0.009203388979875826,-0.03412266168139566
394,394,394,394,2020-08-27,66.44999694824219,65.13999938964844,67.19999694824219,0.020110493872708357,-0.011160714792556536
395,395,395,395,2020-08-28,66.44000244140625,65.13999938964844,66.66999816894531,0.01995706269479025,-0.0034497635196605314
396,396,396,396,2020-08-31,66.44000244140625,66.1500015258789,66.95999908447266,0.004383989551593359,-0.007765780319238247
397,397,397,397,2020-09-01,65.16000366210938,65.66000366210938,67.2300033569336,-0.007614985868307778,-0.03078981989386942
398,398,398,398,2020-09-02,66.88999938964844,65.48999786376953,66.77999877929688,0.021377333509632335,0.0016472089302532744
399,399,399,399,2020-09-03,65.9800033569336,65.66999816894531,66.27999877929688,0.00472065169228042,-0.004526183281358009
400,400,400,400,2020-09-04,65.63999938964844,66.44999694824219,65.13999938964844,-0.012189580072135331,0.007675775325221457
401,401,401,401,2020-09-08,63.7400016784668,66.44000244140625,65.13999938964844,-0.04063817976708528,-0.021492135773708898
402,402,402,402,2020-09-09,64.7699966430664,66.44000244140625,66.1500015258789,-0.02513554691411446,-0.02086175133756607
403,403,403,403,2020-09-10,63.75,65.16000366210938,65.66000366210938,-0.021639097342919467,-0.02908930179075797
404,404,404,404,2020-09-11,64.37000274658203,66.88999938964844,65.48999786376953,-0.037673742952020195,-0.017101773610029514
405,405,405,405,2020-09-14,63.72999954223633,65.9800033569336,65.66999816894531,-0.03410129888180469,-0.02954162754379963
406,406,406,406,2020-09-15,63.75,65.63999938964844,66.44999694824219,-0.028793409616431176,-0.0406320101164972
407,407,407,407,2020-09-16,64.1500015258789,63.7400016784668,66.44000244140625,0.006432378986751974,-0.03446720095392686
408,408,408,408,2020-09-17,62.84999847412109,64.7699966430664,66.44000244140625,-0.029643326670619086,-0.05403377235651374
409,409,409,409,2020-09-18,60.970001220703125,63.75,65.16000366210938,-0.04360782398897056,-0.06430328738367985
410,410,410,410,2020-09-21,59.79999923706055,64.37000274658203,66.88999938964844,-0.07099585699123101,-0.1059949202763052
411,411,411,411,2020-09-22,59.02999877929688,63.72999954223633,65.9800033569336,-0.0737486395214011,-0.10533501400475997
412,412,412,412,2020-09-23,57.18000030517578,63.75,65.63999938964844,-0.10305881874234069,-0.12888481357613812
413,413,413,413,2020-09-24,58.27999877929688,64.1500015258789,63.7400016784668,-0.09150432746621207,-0.08566053899265047
414,414,414,414,2020-09-25,58.790000915527344,62.84999847412109,64.7699966430664,-0.06459821252446762,-0.0923266332788859
415,415,415,415,2020-09-28,59.650001525878906,60.970001220703125,63.75,-0.0216499863604398,-0.06431370155484073
416,416,416,416,2020-09-29,58.56999969482422,59.79999923706055,64.37000274658203,-0.020568554480416168,-0.09010412931923928
417,417,417,417,2020-09-30,58.77999877929688,59.02999877929688,63.72999954223633,-0.0042351347648627025,-0.07767143885916539
418,418,418,418,2020-10-01,57.91999816894531,57.18000030517578,63.75,0.012941550539001145,-0.09145100911458337
419,419,419,419,2020-10-02,57.970001220703125,58.27999877929688,64.1500015258789,-0.005319107156602776,-0.09633671329972915
420,420,420,420,2020-10-05,60.5099983215332,58.790000915527344,62.84999847412109,0.029256631726834792,-0.037231506911673096
421,421,421,421,2020-10-06,58.84000015258789,59.650001525878906,60.970001220703125,-0.013579234745528024,-0.0349352308589419
422,422,422,422,2020-10-07,59.459999084472656,58.56999969482422,59.79999923706055,0.015195482231274315,-0.005685621353272219
423,423,423,423,2020-10-08,61.09000015258789,58.77999877929688,59.02999877929688,0.03929910549954996,0.0348975337267583
424,424,424,424,2020-10-09,60.459999084472656,57.91999816894531,57.18000030517578,0.04385360835334429,0.05736269258116766
425,425,425,425,2020-10-12,59.88999938964844,57.970001220703125,58.27999877929688,0.0331205473264613,0.027625268429543715
426,426,426,426,2020-10-13,59.65999984741211,60.5099983215332,58.790000915527344,-0.014047240087570967,0.0147984167092432
427,427,427,427,2020-10-14,60.869998931884766,58.84000015258789,59.650001525878906,0.034500319069213914,0.020452596392249278
428,428,428,428,2020-10-15,61.36000061035156,59.459999084472656,58.56999969482422,0.03195428111560594,0.047635324057785366
429,429,429,429,2020-10-16,62.34000015258789,61.09000015258789,58.77999877929688,0.02046161396100521,0.06056484258629968
430,430,430,430,2020-10-19,61.869998931884766,60.459999084472656,57.91999816894531,0.02332120193124898,0.06819752914041532
431,431,431,431,2020-10-20,62.5099983215332,59.88999938964844,57.970001220703125,0.04374685187152649,0.07831631887578228
432,432,432,432,2020-10-21,63.619998931884766,59.65999984741211,60.5099983215332,0.06637611623534778,0.05139647490693844
433,433,433,433,2020-10-22,66.62999725341797,60.869998931884766,58.84000015258789,0.0946278696008982,0.13239288036418295
434,434,434,434,2020-10-23,67.79000091552734,61.36000061035156,59.459999084472656,0.10479139897679568,0.14009421391380372
435,435,435,435,2020-10-26,66.87000274658203,62.34000015258789,61.09000015258789,0.07266606645662788,0.09461454541753334
436,436,436,436,2020-10-27,65.61000061035156,61.869998931884766,60.459999084472656,0.06044935741124413,0.08518031101329493
437,437,437,437,2020-10-28,61.97999954223633,62.5099983215332,59.88999938964844,-0.008478624116588729,0.034897314641634924
438,438,438,438,2020-10-29,62.900001525878906,63.619998931884766,59.65999984741211,-0.011317155267115409,0.054307772154768674
439,439,439,439,2020-10-30,63.58000183105469,66.62999725341797,60.869998931884766,-0.04577510953156794,0.04452115897361009
440,440,440,440,2020-11-02,62.220001220703125,67.79000091552734,61.36000061035156,-0.08216550552588064,0.01401565517922232
441,441,441,441,2020-11-03,60.40999984741211,66.87000274658203,62.34000015258789,-0.0966053930587002,-0.03095926051414455
442,442,442,442,2020-11-04,59.93999862670898,65.61000061035156,61.869998931884766,-0.08641978251632576,-0.031194445425812956
443,443,443,443,2020-11-05,61.56999969482422,61.97999954223633,62.5099983215332,-0.006615034695712008,-0.015037572419597689
444,444,444,444,2020-11-06,61.66999816894531,62.900001525878906,63.619998931884766,-0.019554901861608576,-0.030650751268123
445,445,445,445,2020-11-09,68.0,63.58000183105469,66.62999725341797,0.06951868577623155,0.020561350788765864
446,446,446,446,2020-11-10,68.08000183105469,62.220001220703125,67.79000091552734,0.09418194303091232,0.004277930544487107
447,447,447,447,2020-11-11,63.58000183105469,60.40999984741211,66.87000274658203,0.05247478880399936,-0.049199951852783586
448,448,448,448,2020-11-12,63.36000061035156,59.93999862670898,65.61000061035156,0.057057091458101006,-0.034293552493047996
449,449,449,449,2020-11-13,65.6500015258789,61.56999969482422,61.97999954223633,0.06626606872303853,0.059212681683575186
450,450,450,450,2020-11-16,64.44999694824219,61.66999816894531,62.900001525878906,0.04507862594192158,0.024642215973962545
451,451,451,451,2020-11-17,64.61000061035156,68.0,63.58000183105469,-0.0498529322007123,0.016200043246834106
452,452,452,452,2020-11-18,64.23999786376953,68.08000183105469,62.220001220703125,-0.056404287074116044,0.03246539060488263
453,453,453,453,2020-11-19,63.5,63.58000183105469,60.40999984741211,-0.0012582860766073845,0.05115047443126697
454,454,454,454,2020-11-20,63.58000183105469,63.36000061035156,59.93999862670898,0.003472241454921754,0.06072744891128079
455,455,455,455,2020-11-23,63.709999084472656,65.6500015258789,61.56999969482422,-0.02955068387380788,0.034757177200836153
456,456,456,456,2020-11-24,64.56999969482422,64.44999694824219,61.66999816894531,0.001861951160035069,0.04702451130182195
457,457,457,457,2020-11-25,64.12999725341797,64.61000061035156,68.0,-0.007429242414473625,-0.05691180509679461
458,458,458,458,2020-11-27,63.68000030517578,64.23999786376953,68.08000183105469,-0.008717272372600449,-0.06462986791330905
459,459,459,459,2020-11-30,64.30999755859375,63.5,63.58000183105469,0.012755867064468518,0.01148153045793876
460,460,460,460,2020-12-01,64.91000366210938,63.58000183105469,63.36000061035156,0.02091855603572923,0.0244634317680954
461,461,461,461,2020-12-02,66.48999786376953,63.709999084472656,65.6500015258789,0.043635203566882774,0.012795069586700736
462,462,462,462,2020-12-03,66.47000122070312,64.56999969482422,64.44999694824219,0.02942545353660897,0.03134219345399103
463,463,463,463,2020-12-04,68.41999816894531,64.12999725341797,64.61000061035156,0.06689538592329658,0.05896916147038889
464,464,464,464,2020-12-07,68.7300033569336,63.68000030517578,64.23999786376953,0.07930281136238237,0.06989423478322321
465,465,465,465,2020-12-08,70.44999694824219,64.30999755859375,63.5,0.0954750368953785,0.10944877083845972
466,466,466,466,2020-12-09,71.1500015258789,64.91000366210938,63.58000183105469,0.09613306904513497,0.1190625900725717
467,467,467,467,2020-12-10,71.30999755859375,66.48999786376953,63.709999084472656,0.07249210181507082,0.11929051300164528
468,468,468,468,2020-12-11,69.94999694824219,66.47000122070312,64.56999969482422,0.05235438037655937,0.08332038530037678
469,469,469,469,2020-12-14,68.06999969482422,68.41999816894531,64.12999725341797,-0.005115441150069344,0.06143774536332547
470,470,470,470,2020-12-15,68.94000244140625,68.7300033569336,63.68000030517578,0.0030554208382920223,0.08260053566304615
471,471,471,471,2020-12-16,69.1500015258789,70.44999694824219,64.30999755859375,-0.018452739228908,0.07526052170776953
472,472,472,472,2020-12-17,68.88999938964844,71.1500015258789,64.91000366210938,-0.03176390847171595,0.06131559856716429
473,473,473,473,2020-12-18,67.77999877929688,71.30999755859375,66.48999786376953,-0.049502158184711154,0.019401428139167676
474,474,474,474,2020-12-21,66.45999908447266,69.94999694824219,66.47000122070312,-0.04989275219485534,-0.00015047594473871495
475,475,475,475,2020-12-22,66.0999984741211,68.06999969482422,68.41999816894531,-0.02894081430197093,-0.033908210419643425
476,476,476,476,2020-12-23,66.44000244140625,68.94000244140625,68.7300033569336,-0.03626341618024764,-0.03331879533942039
477,477,477,477,2020-12-24,65.83000183105469,69.1500015258789,70.44999694824219,-0.04801156358010683,-0.06557835794629907
478,478,478,478,2020-12-28,66.22000122070312,68.88999938964844,71.1500015258789,-0.038757413160124266,-0.06929023470762152
479,479,479,479,2020-12-29,65.72000122070312,67.77999877929688,71.30999755859375,-0.0303924106771003,-0.07839007894085903
480,480,480,480,2020-12-30,65.83999633789062,66.45999908447266,69.94999694824219,-0.009328961106273681,-0.058756265756418236
481,481,481,481,2020-12-31,66.86000061035156,66.0999984741211,68.06999969482422,0.011497763294624264,-0.017775805639744457
482,482,482,482,2021-01-04,66.48999786376953,66.44000244140625,68.94000244140625,0.0007524897731208124,-0.035538214256940814
483,483,483,483,2021-01-05,67.77999877929688,65.83000183105469,69.1500015258789,0.029621705818065003,-0.01981204217427701
484,484,484,484,2021-01-06,69.55999755859375,66.22000122070312,68.88999938964844,0.05043787792692456,0.009725623093066682
485,485,485,485,2021-01-07,70.01000213623047,65.72000122070312,67.77999877929688,0.06527694515891014,0.032900610756793736
486,486,486,486,2021-01-08,72.0999984741211,65.83999633789062,66.45999908447266,0.09507901707807154,0.08486306751945372
