,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TDY,TDY_6m,TDY_12m,TDY_6m_ret,TDY_12m_ret
248,248,248,248,2020-01-30,373.989990234375,375.3800048828125,369.8800048828125,-0.003702953354884797,0.011111672156662422
249,249,249,249,2020-01-31,365.05999755859375,368.1300048828125,370.4400024414063,-0.008339465089774567,-0.014523282710709795
250,250,250,250,2020-02-03,369.3399963378906,361.8699951171875,375.010009765625,0.020642775918141787,-0.015119632223358659
251,251,251,251,2020-02-04,378.0,370.4100036621094,377.5400085449219,0.020490797394376647,0.0012183912821610576
252,252,252,252,2020-02-05,379.8200073242188,380.5299987792969,376.8800048828125,-0.0018657962771808645,0.007800897907333848
253,253,253,253,2020-02-06,380.8200073242188,376.1700134277344,383.3299865722656,0.012361415664456477,-0.006547829118434101
254,254,254,254,2020-02-07,384.239990234375,373.989990234375,375.3800048828125,0.027407150639450206,0.023602709884157136
255,255,255,255,2020-02-10,382.4100036621094,365.05999755859375,368.1300048828125,0.04752645104790165,0.03879064077877237
256,256,256,256,2020-02-11,386.9400024414063,369.3399963378906,361.8699951171875,0.047652586446159884,0.06927904402822938
257,257,257,257,2020-02-12,385.55999755859375,378.0,370.4100036621094,0.01999999354125337,0.0409006067511728
258,258,258,258,2020-02-13,392.0199890136719,379.8200073242188,380.5299987792969,0.032120429293339026,0.030194702838761023
259,259,259,259,2020-02-14,389.4800109863281,380.8200073242188,376.1700134277344,0.02274041146881345,0.03538293081181698
260,260,260,260,2020-02-18,388.6000061035156,384.239990234375,373.989990234375,0.01134711633341734,0.03906525909954084
261,261,261,261,2020-02-19,394.05999755859375,382.4100036621094,365.05999755859375,0.03046466824852767,0.07943899686063349
262,262,262,262,2020-02-20,392.1499938964844,386.9400024414063,369.3399963378906,0.01346459766942032,0.06175880701998504
263,263,263,263,2020-02-21,385.6600036621094,385.55999755859375,378.0,0.00025937883636495407,0.02026455995267029
264,264,264,264,2020-02-24,370.05999755859375,392.0199890136719,379.8200073242188,-0.05601752989772224,-0.025696407712650582
265,265,265,265,2020-02-25,357.8399963378906,389.4800109863281,380.8200073242188,-0.08123655580760514,-0.06034349704416575
266,266,266,266,2020-02-26,355.1600036621094,388.6000061035156,384.239990234375,-0.08605250107098161,-0.0756818324779982
267,267,267,267,2020-02-27,339.1700134277344,394.05999755859375,382.4100036621094,-0.13929346919487218,-0.11307233027455288
268,268,268,268,2020-02-28,337.32000732421875,392.1499938964844,386.9400024414063,-0.1398189147664224,-0.1282369225309069
269,269,269,269,2020-03-02,345.8999938964844,385.6600036621094,385.55999755859375,-0.10309601563054538,-0.10286337771874854
270,270,270,270,2020-03-03,353.42999267578125,370.05999755859375,392.0199890136719,-0.044938672087029286,-0.09843884857755247
271,271,271,271,2020-03-04,365.7799987792969,357.8399963378906,389.4800109863281,0.022188694731342773,-0.06085039421410299
272,272,272,272,2020-03-05,361.0299987792969,355.1600036621094,388.6000061035156,0.016527748216750515,-0.07094700692535405
273,273,273,273,2020-03-06,337.6199951171875,339.1700134277344,394.05999755859375,-0.004570033461631873,-0.14322692684129668
274,274,274,274,2020-03-09,303.8900146484375,337.32000732421875,392.1499938964844,-0.09910468383113025,-0.2250668892560147
275,275,275,275,2020-03-10,315.8099975585937,345.8999938964844,385.6600036621094,-0.08699045061820831,-0.1811180973921107
276,276,276,276,2020-03-11,299.8299865722656,353.42999267578125,370.05999755859375,-0.15165664265705248,-0.18978006660989666
277,277,277,277,2020-03-12,274.25,365.7799987792969,357.8399963378906,-0.25023237761702755,-0.23359601272452712
278,278,278,278,2020-03-13,292.3399963378906,361.0299987792969,355.1600036621094,-0.19026120453607376,-0.17687804560331122
279,279,279,279,2020-03-16,254.8699951171875,337.6199951171875,339.1700134277344,-0.2450980427604046,-0.24854796996524087
280,280,280,280,2020-03-17,260.8900146484375,303.8900146484375,337.32000732421875,-0.14149856174032438,-0.22658007534762015
281,281,281,281,2020-03-18,201.17999267578125,315.8099975585937,345.8999938964844,-0.36297142512578184,-0.4183868279107652
282,282,282,282,2020-03-19,226.2400054931641,299.8299865722656,353.42999267578125,-0.24543903003299083,-0.3598732134182364
283,283,283,283,2020-03-20,233.6600036621093,274.25,365.7799987792969,-0.14800363295493424,-0.3612007096016907
284,284,284,284,2020-03-23,234.3999938964844,292.3399963378906,361.0299987792969,-0.19819389466790016,-0.3507464900727635
285,285,285,285,2020-03-24,265.6199951171875,254.8699951171875,337.6199951171875,0.042178366249260524,-0.21325751152566919
286,286,286,286,2020-03-25,286.7900085449219,260.8900146484375,303.8900146484375,0.09927552777896054,-0.05627037835809834
287,287,287,287,2020-03-26,305.5299987792969,201.17999267578125,315.8099975585937,0.5186897798116763,-0.03255121389052773
288,288,288,288,2020-03-27,282.2300109863281,226.2400054931641,299.8299865722656,0.24748056989795186,-0.05869985116280396
289,289,289,289,2020-03-30,295.3800048828125,233.6600036621093,274.25,0.26414448452185746,0.07704650823268011
290,290,290,290,2020-03-31,297.2699890136719,234.3999938964844,292.3399963378906,0.2682167097024417,0.016863900723605108
291,291,291,291,2020-04-01,277.1099853515625,265.6199951171875,254.8699951171875,0.043257248872795806,0.08726013520794873
292,292,292,292,2020-04-02,292.4700012207031,286.7900085449219,260.8900146484375,0.019805406417746863,0.1210471263717059
293,293,293,293,2020-04-03,288.7300109863281,305.5299987792969,201.17999267578125,-0.054986377311854184,0.4351825305592947
294,294,294,294,2020-04-06,308.3900146484375,282.2300109863281,226.2400054931641,0.09269036829459165,0.36311000336214017
295,295,295,295,2020-04-07,315.1199951171875,295.3800048828125,233.6600036621093,0.06682913503981602,0.34862616698780746
296,296,296,296,2020-04-08,329.8099975585937,297.2699890136719,234.3999938964844,0.10946281073608555,0.40703927536894136
297,297,297,297,2020-04-09,327.9200134277344,277.1099853515625,265.6199951171875,0.18335690073279198,0.23454566469313076
298,298,298,298,2020-04-13,319.0799865722656,292.4700012207031,286.7900085449219,0.09098364016992688,0.1125910145586051
299,299,299,299,2020-04-14,324.42999267578125,288.7300109863281,305.5299987792969,0.12364485966491223,0.0618596994468521
300,300,300,300,2020-04-15,313.25,308.3900146484375,282.2300109863281,0.01575921761637722,0.10991031359586545
301,301,301,301,2020-04-16,305.7699890136719,315.1199951171875,295.3800048828125,-0.029671256183024908,0.03517497447053475
302,302,302,302,2020-04-17,318.0799865722656,329.8099975585937,297.2699890136719,-0.03556596547454305,0.07000369471415646
303,303,303,303,2020-04-20,317.69000244140625,327.9200134277344,277.1099853515625,-0.03119666555082823,0.14644011127336642
304,304,304,304,2020-04-21,304.79998779296875,319.0799865722656,292.4700012207031,-0.04475366484968413,0.04215812398127361
305,305,305,305,2020-04-22,311.1700134277344,324.42999267578125,288.7300109863281,-0.04087161960176178,0.07771967439321315
306,306,306,306,2020-04-23,314.54998779296875,313.25,308.3900146484375,0.004150000935255305,0.019974619319479414
307,307,307,307,2020-04-24,316.0400085449219,305.7699890136719,315.1199951171875,0.03358740196962495,0.00291956537823701
308,308,308,308,2020-04-27,319.94000244140625,318.0799865722656,329.8099975585937,0.005847635650342964,-0.02992630663184781
309,309,309,309,2020-04-28,325.8999938964844,317.69000244140625,327.9200134277344,0.025842775636580884,-0.006160098342686715
310,310,310,310,2020-04-29,338.6099853515625,304.79998779296875,319.0799865722656,0.11092519328300865,0.06120721950975039
311,311,311,311,2020-04-30,325.6700134277344,311.1700134277344,324.42999267578125,0.04659832044956169,0.003822152020304559
312,312,312,312,2020-05-01,319.8299865722656,314.54998779296875,313.25,0.016785881367676447,0.021005543726306808
313,313,313,313,2020-05-04,317.95001220703125,316.0400085449219,305.7699890136719,0.00604355021664249,0.03983393933671753
314,314,314,314,2020-05-05,319.1700134277344,319.94000244140625,318.0799865722656,-0.0024066668994068285,0.0034268954397767004
315,315,315,315,2020-05-06,316.8699951171875,325.8999938964844,317.69000244140625,-0.027707882627837854,-0.002581155585372863
316,316,316,316,2020-05-07,320.239990234375,338.6099853515625,304.79998779296875,-0.05425119137616341,0.05065617801761091
317,317,317,317,2020-05-08,332.7200012207031,325.6700134277344,311.1700134277344,0.021647641791660233,0.06925470599040695
318,318,318,318,2020-05-11,334.6499938964844,319.8299865722656,314.54998779296875,0.04633714143895684,0.06390083256574508
319,319,319,319,2020-05-12,325.4200134277344,317.95001220703125,316.0400085449219,0.023494263041069052,0.02967980201620346
320,320,320,320,2020-05-13,319.5199890136719,319.1700134277344,319.94000244140625,0.0010965177529647097,-0.0013127880994228125
321,321,321,321,2020-05-14,314.7300109863281,316.8699951171875,325.8999938964844,-0.006753508264700003,-0.03427426547821344
322,322,322,322,2020-05-15,315.07000732421875,320.239990234375,338.6099853515625,-0.01614408902015163,-0.06951944433328894
323,323,323,323,2020-05-18,330.17999267578125,332.7200012207031,325.6700134277344,-0.0076340722998404775,0.013848309829260996
324,324,324,324,2020-05-19,327.8299865722656,334.6499938964844,319.8299865722656,-0.02037952322906167,0.02501328935957159
325,325,325,325,2020-05-20,333.0,325.4200134277344,317.95001220703125,0.023292933008095096,0.04733444634425443
326,326,326,326,2020-05-21,339.2200012207031,319.5199890136719,319.1700134277344,0.06165502279792667,0.06281914637794883
327,327,327,327,2020-05-22,338.2900085449219,314.7300109863281,316.8699951171875,0.07485780426454847,0.06759874320007064
328,328,328,328,2020-05-26,351.6700134277344,315.07000732421875,320.239990234375,0.11616467849271617,0.09814521656198094
329,329,329,329,2020-05-27,361.3800048828125,330.17999267578125,332.7200012207031,0.09449395147836226,0.08613850552103819
330,330,330,330,2020-05-28,369.9299926757813,327.8299865722656,334.6499938964844,0.12842024167375943,0.10542357514642564
331,331,331,331,2020-05-29,374.1199951171875,333.0,325.4200134277344,0.12348346882038297,0.14965269399531844
332,332,332,332,2020-06-01,365.1400146484375,339.2200012207031,319.5199890136719,0.07641062830746903,0.1427767501356969
333,333,333,333,2020-06-02,359.8999938964844,338.2900085449219,314.7300109863281,0.06388005795534135,0.1435197830947188
334,334,334,334,2020-06-03,365.2200012207031,351.6700134277344,315.07000732421875,0.03853040428695298,0.1591709548058573
335,335,335,335,2020-06-04,372.55999755859375,361.3800048828125,330.17999267578125,0.030936943175388754,0.12835424866105494
336,336,336,336,2020-06-05,377.0,369.9299926757813,327.8299865722656,0.0191117440169688,0.14998632047619442
337,337,337,337,2020-06-08,380.4400024414063,374.1199951171875,333.0,0.01689299531354682,0.1424624697940129
338,338,338,338,2020-06-09,366.1600036621094,365.1400146484375,339.2200012207031,0.0027934188879681354,0.07941749408779275
339,339,339,339,2020-06-10,361.8999938964844,359.8999938964844,338.2900085449219,0.005557099288463041,0.06979214506841491
340,340,340,340,2020-06-11,341.82000732421875,365.2200012207031,351.6700134277344,-0.06407095399559926,-0.028009229469147634
341,341,341,341,2020-06-12,333.5400085449219,372.55999755859375,361.3800048828125,-0.10473477901377504,-0.07703800974522235
342,342,342,342,2020-06-15,335.44000244140625,377.0,369.9299926757813,-0.11023872031457227,-0.09323383050101375
343,343,343,343,2020-06-16,338.2900085449219,380.4400024414063,374.1199951171875,-0.11079274951633455,-0.09577137560114213
344,344,344,344,2020-06-17,332.4100036621094,366.1600036621094,365.1400146484375,-0.09217281970300706,-0.08963687811055465
345,345,345,345,2020-06-18,327.8099975585937,361.8999938964844,359.8999938964844,-0.09419728353916901,-0.08916364790803666
346,346,346,346,2020-06-19,320.9700012207031,341.82000732421875,365.2200012207031,-0.060997032522263184,-0.12115984845326044
347,347,347,347,2020-06-22,325.6499938964844,333.5400085449219,372.55999755859375,-0.023655377005169287,-0.12591261533582032
348,348,348,348,2020-06-23,317.1400146484375,335.44000244140625,377.0,-0.05455517427789591,-0.15877980199353448
349,349,349,349,2020-06-24,307.6499938964844,338.2900085449219,380.4400024414063,-0.09057321787370731,-0.19133111154927174
350,350,350,350,2020-06-25,308.510009765625,332.4100036621094,366.1600036621094,-0.0718991415215603,-0.15744481461629956
351,351,351,351,2020-06-26,299.17999267578125,327.8099975585937,361.8999938964844,-0.08733719256898209,-0.17330754981621566
352,352,352,352,2020-06-29,304.7799987792969,320.9700012207031,341.82000732421875,-0.050440858584393955,-0.108361148415134
353,353,353,353,2020-06-30,310.95001220703125,325.6499938964844,333.5400085449219,-0.04514043287261926,-0.06772799592001022
354,354,354,354,2020-07-01,304.19000244140625,317.1400146484375,335.44000244140625,-0.04083373780942423,-0.09316122040470909
355,355,355,355,2020-07-02,298.45001220703125,307.6499938964844,338.2900085449219,-0.029904052891184696,-0.11776876446707185
356,356,356,356,2020-07-06,304.7900085449219,308.510009765625,332.4100036621094,-0.012057959557063347,-0.08309014413796911
357,357,357,357,2020-07-07,296.95001220703125,299.17999267578125,327.8099975585937,-0.00745364169844942,-0.09413985412707382
358,358,358,358,2020-07-08,302.19000244140625,304.7799987792969,320.9700012207031,-0.008497920953684845,-0.058510137108992666
359,359,359,359,2020-07-09,290.8599853515625,310.95001220703125,325.6499938964844,-0.06460854178096243,-0.10683251711032027
360,360,360,360,2020-07-10,296.3900146484375,304.19000244140625,317.1400146484375,-0.025641828233560093,-0.06542851435194075
361,361,361,361,2020-07-13,295.69000244140625,298.45001220703125,307.6499938964844,-0.009247812540581934,-0.038875318356425326
362,362,362,362,2020-07-14,303.2099914550781,304.7900085449219,308.510009765625,-0.005183953035031608,-0.017179404696052836
363,363,363,363,2020-07-15,321.8900146484375,296.95001220703125,299.17999267578125,0.0839872080019255,0.07590755574777663
364,364,364,364,2020-07-16,322.95001220703125,302.19000244140625,304.7799987792969,0.06869853270427195,0.05961681705003219
365,365,365,365,2020-07-17,326.3500061035156,290.8599853515625,310.95001220703125,0.1220175429392818,0.04952562563731644
366,366,366,366,2020-07-20,324.9200134277344,296.3900146484375,304.19000244140625,0.09625829943406727,0.06814823242036416
367,367,367,367,2020-07-21,329.7200012207031,295.69000244140625,298.45001220703125,0.11508674117597284,0.10477462802708892
368,368,368,368,2020-07-22,336.82000732421875,303.2099914550781,304.7900085449219,0.11084732303130607,0.1050887426796212
369,369,369,369,2020-07-23,321.7900085449219,321.8900146484375,296.95001220703125,-0.0003106840814085521,0.08365043043194875
370,370,370,370,2020-07-24,308.95001220703125,322.95001220703125,302.19000244140625,-0.04335036219483135,0.022370064234457088
371,371,371,371,2020-07-27,307.2900085449219,326.3500061035156,290.8599853515625,-0.05840354589283525,0.05648773987766109
372,372,372,372,2020-07-28,303.7900085449219,324.9200134277344,296.3900146484375,-0.0650314046829622,0.024967082326514456
373,373,373,373,2020-07-29,303.5599975585937,329.7200012207031,295.69000244140625,-0.07934005691271007,0.02661569566846267
374,374,374,374,2020-07-30,304.1199951171875,336.82000732421875,303.2099914550781,-0.09708453030094089,0.0030012324387542755
375,375,375,375,2020-07-31,306.70001220703125,321.7900085449219,321.8900146484375,-0.04689392441401441,-0.047190039299592756
376,376,376,376,2020-08-03,310.6199951171875,308.95001220703125,322.95001220703125,0.005405349875944321,-0.038179336193798985
377,377,377,377,2020-08-04,315.3500061035156,307.2900085449219,326.3500061035156,0.026229286128629514,-0.03370614308035558
378,378,378,378,2020-08-05,323.0,303.7900085449219,324.9200134277344,0.06323444127438282,-0.005909187948994754
379,379,379,379,2020-08-06,321.9200134277344,303.5599975585937,329.7200012207031,0.060482329743057894,-0.023656398653679855
380,380,380,380,2020-08-07,324.0599975585937,304.1199951171875,336.82000732421875,0.06556623293947728,-0.03788376428999485
381,381,381,381,2020-08-10,329.2699890136719,306.70001220703125,321.7900085449219,0.07358974864143542,0.02324491211698332
382,382,382,382,2020-08-11,331.0199890136719,310.6199951171875,308.95001220703125,0.06567508279300593,0.07143542946957804
383,383,383,383,2020-08-12,331.25,315.3500061035156,307.2900085449219,0.05042014773662351,0.07797191834688455
384,384,384,384,2020-08-13,331.6000061035156,323.0,303.7900085449219,0.026625405893237142,0.09154348983298255
385,385,385,385,2020-08-14,332.17999267578125,321.9200134277344,303.5599975585937,0.03187120657333731,0.09428118114167283
386,386,386,386,2020-08-17,330.3800048828125,324.0599975585937,304.1199951171875,0.019502584002445644,0.08634752790754896
387,387,387,387,2020-08-18,320.0899963378906,329.2699890136719,306.70001220703125,-0.027879834124208913,0.04365824453186118
388,388,388,388,2020-08-19,316.8800048828125,331.0199890136719,310.6199951171875,-0.042716405655718104,0.02015327365922892
389,389,389,389,2020-08-20,313.239990234375,331.25,315.3500061035156,-0.05436984080188678,-0.006691028470911187
390,390,390,390,2020-08-21,309.79998779296875,331.6000061035156,323.0,-0.0657419116685467,-0.040866910857681904
391,391,391,391,2020-08-24,316.32000732421875,332.17999267578125,321.9200134277344,-0.04774515534125612,-0.017395644476675964
392,392,392,392,2020-08-25,318.6000061035156,330.3800048828125,324.0599975585937,-0.03565590715296252,-0.016848705474950987
393,393,393,393,2020-08-26,320.760009765625,320.0899963378906,329.2699890136719,0.0020932032722045246,-0.025844989012021813
394,394,394,394,2020-08-27,321.6400146484375,316.8800048828125,331.0199890136719,0.015021489814055489,-0.0283365798941132
395,395,395,395,2020-08-28,316.44000244140625,313.239990234375,331.25,0.01021584825308186,-0.04470942659198118
396,396,396,396,2020-08-31,313.6099853515625,309.79998779296875,331.6000061035156,0.012298249543960083,-0.05425217255978332
397,397,397,397,2020-09-01,314.8900146484375,316.32000732421875,332.17999267578125,-0.004520715233531036,-0.05205002832370864
398,398,398,398,2020-09-02,322.79998779296875,318.6000061035156,330.3800048828125,0.013182616475181375,-0.022943328826853238
399,399,399,399,2020-09-03,318.7300109863281,320.760009765625,320.0899963378906,-0.0063287152933440005,-0.004248759308700389
400,400,400,400,2020-09-04,318.07000732421875,321.6400146484375,316.8800048828125,-0.011099388016509337,0.003755372453513761
401,401,401,401,2020-09-08,312.8900146484375,316.44000244140625,313.239990234375,-0.011218517777713877,-0.0011172761998735625
402,402,402,402,2020-09-09,312.4700012207031,313.6099853515625,309.79998779296875,-0.003635037735107316,0.008618507207684756
403,403,403,403,2020-09-10,308.0,314.8900146484375,316.32000732421875,-0.021880702238621152,-0.026302501048221627
404,404,404,404,2020-09-11,313.2099914550781,322.79998779296875,318.6000061035156,-0.02970878779599362,-0.0169178108762692
405,405,405,405,2020-09-14,321.739990234375,318.7300109863281,320.760009765625,0.009443664368887994,0.0030551828124274483
406,406,406,406,2020-09-15,319.5599975585937,318.07000732421875,321.6400146484375,0.004684472600574807,-0.006466910194980913
407,407,407,407,2020-09-16,321.8099975585937,312.8900146484375,316.44000244140625,0.02850836553598124,0.01697002615268839
408,408,408,408,2020-09-17,324.6600036621094,312.4700012207031,313.6099853515625,0.039011752788377985,0.03523490585977229
409,409,409,409,2020-09-18,325.07000732421875,308.0,314.8900146484375,0.0554221017020089,0.0323287249586075
410,410,410,410,2020-09-21,312.5899963378906,313.2099914550781,322.79998779296875,-0.00197948703458406,-0.03162946667032218
411,411,411,411,2020-09-22,316.82000732421875,321.739990234375,318.7300109863281,-0.015291797909772531,-0.005992544147941259
412,412,412,412,2020-09-23,309.1099853515625,319.5599975585937,318.07000732421875,-0.03270125261881407,-0.028169968140136614
413,413,413,413,2020-09-24,309.4200134277344,321.8099975585937,312.8900146484375,-0.03850092981838893,-0.011090162863145459
414,414,414,414,2020-09-25,311.9800109863281,324.6600036621094,312.4700012207031,-0.03905622045448498,-0.0015681192833257862
415,415,415,415,2020-09-28,315.3900146484375,325.07000732421875,308.0,-0.02977817841596997,0.02399355405336845
416,416,416,416,2020-09-29,311.94000244140625,312.5899963378906,313.2099914550781,-0.0020793816312079105,-0.0040547525568130904
417,417,417,417,2020-09-30,310.2099914550781,316.82000732421875,321.739990234375,-0.020863631451078946,-0.035836386925037544
418,418,418,418,2020-10-01,307.75,309.1099853515625,319.5599975585937,-0.0043996810714986845,-0.03695705860815146
419,419,419,419,2020-10-02,309.8099975585937,309.4200134277344,321.8099975585937,0.0012603713849634879,-0.037289083903663034
420,420,420,420,2020-10-05,315.5199890136719,311.9800109863281,324.6600036621094,0.011346810381062777,-0.028152573601120223
421,421,421,421,2020-10-06,314.8699951171875,315.3900146484375,325.07000732421875,-0.00164881418909113,-0.03137789392196355
422,422,422,422,2020-10-07,317.8699951171875,311.94000244140625,312.5899963378906,0.01901004240998283,0.016891131645778934
423,423,423,423,2020-10-08,325.5,310.2099914550781,316.82000732421875,0.04928922009636838,0.02739723652268755
424,424,424,424,2020-10-09,325.1400146484375,307.75,309.1099853515625,0.05650695255381799,0.051858658912760314
425,425,425,425,2020-10-12,327.5299987792969,309.8099975585937,309.4200134277344,0.05719635053853245,0.05852881056703896
426,426,426,426,2020-10-13,320.0199890136719,315.5199890136719,311.9800109863281,0.014262170882000769,0.025770811411683914
427,427,427,427,2020-10-14,322.9599914550781,314.8699951171875,315.3900146484375,0.025693131969845906,0.024001954580200602
428,428,428,428,2020-10-15,327.6700134277344,317.8699951171875,311.94000244140625,0.030830271686806965,0.05042639886906719
429,429,429,429,2020-10-16,333.20001220703125,325.5,310.2099914550781,0.02365595148089472,0.07411115497639398
430,430,430,430,2020-10-19,334.29998779296875,325.1400146484375,307.75,0.028172395681397733,0.08627128446131205
431,431,431,431,2020-10-20,339.4599914550781,327.5299987792969,309.8099975585937,0.03642412212696322,0.09570379952272767
432,432,432,432,2020-10-21,328.6000061035156,320.0199890136719,315.5199890136719,0.02681087864632481,0.04145543086107595
433,433,433,433,2020-10-22,336.8399963378906,322.9599914550781,314.8699951171875,0.04297747476483682,0.0697748326655463
434,434,434,434,2020-10-23,340.4599914550781,327.6700134277344,317.8699951171875,0.03903310496297374,0.0710667778805687
435,435,435,435,2020-10-26,326.69000244140625,333.20001220703125,325.5,-0.019537843718865355,0.003655921478974644
436,436,436,436,2020-10-27,315.6700134277344,334.29998779296875,325.1400146484375,-0.055728313028751475,-0.02912591743265658
437,437,437,437,2020-10-28,306.95001220703125,339.4599914550781,327.5299987792969,-0.09576969323746953,-0.06283389811304962
438,438,438,438,2020-10-29,309.3599853515625,328.6000061035156,320.0199890136719,-0.058551492375481407,-0.033310430685796866
439,439,439,439,2020-10-30,309.1499938964844,336.8399963378906,322.9599914550781,-0.0822052094242095,-0.04276070697293988
440,440,440,440,2020-11-02,313.3800048828125,340.4599914550781,327.6700134277344,-0.07953940918734559,-0.04361097433187444
441,441,441,441,2020-11-03,326.9800109863281,326.69000244140625,333.20001220703125,0.0008877178449129275,-0.01866746996647284
442,442,442,442,2020-11-04,331.82000732421875,315.6700134277344,334.29998779296875,0.05116100107551569,-0.007418428236036445
443,443,443,443,2020-11-05,336.2099914550781,306.95001220703125,339.4599914550781,0.09532490009582295,-0.009574029581716048
444,444,444,444,2020-11-06,336.8299865722656,309.3599853515625,328.6000061035156,0.08879623261387759,0.02504558830153325
445,445,445,445,2020-11-09,364.1199951171875,309.1499938964844,336.8399963378906,0.17781013199408058,0.08098800343155155
446,446,446,446,2020-11-10,369.7200012207031,313.3800048828125,340.4599914550781,0.17978172014822325,0.0859425791576034
447,447,447,447,2020-11-11,367.25,326.9800109863281,326.69000244140625,0.12315734191884786,0.12415438873391427
448,448,448,448,2020-11-12,366.7900085449219,331.82000732421875,315.6700134277344,0.10538846497744236,0.16194124542301602
449,449,449,449,2020-11-13,379.30999755859375,336.2099914550781,306.95001220703125,0.12819370988049394,0.23573866256358778
450,450,450,450,2020-11-16,390.8800048828125,336.8299865722656,309.3599853515625,0.1604667650305851,0.2635118418389151
451,451,451,451,2020-11-17,394.1700134277344,364.1199951171875,309.1499938964844,0.08252778950212725,0.275012198640761
452,452,452,452,2020-11-18,391.8699951171875,369.7200012207031,313.3800048828125,0.059910185608979205,0.25046266198038425
453,453,453,453,2020-11-19,390.8200073242188,367.25,326.9800109863281,0.06417973403463262,0.1952412814022444
454,454,454,454,2020-11-20,382.0199890136719,366.7900085449219,331.82000732421875,0.04152234279545475,0.15128678374237725
455,455,455,455,2020-11-23,383.8599853515625,379.30999755859375,336.2099914550781,0.011995433345428408,0.14172688232809705
456,456,456,456,2020-11-24,392.3299865722656,390.8800048828125,336.8299865722656,0.003709531496469909,0.16477155304607272
457,457,457,457,2020-11-25,388.1600036621094,394.1700134277344,364.1199951171875,-0.015247252608998507,0.06602221483932769
458,458,458,458,2020-11-27,386.239990234375,391.8699951171875,369.7200012207031,-0.014367022106729244,0.044682432541187644
459,459,459,459,2020-11-30,377.9400024414063,390.8200073242188,367.25,-0.03295636006712277,0.029108243543652268
460,460,460,460,2020-12-01,381.6499938964844,382.0199890136719,366.7900085449219,-0.0009685229250511185,0.04051360452950448
461,461,461,461,2020-12-02,385.8200073242188,383.8599853515625,379.30999755859375,0.0051060856756435236,0.017162768731450173
462,462,462,462,2020-12-03,383.6300048828125,392.3299865722656,390.8800048828125,-0.02217516373261119,-0.018547891704446706
463,463,463,463,2020-12-04,392.7900085449219,388.1600036621094,394.1700134277344,0.011928083365443598,-0.003501039743769141
464,464,464,464,2020-12-07,390.739990234375,386.239990234375,391.8699951171875,0.01165078736997005,-0.0028836218564644023
465,465,465,465,2020-12-08,395.3599853515625,377.9400024414063,390.8200073242188,0.04609192675458296,0.011616544553148644
466,466,466,466,2020-12-09,394.7000122070313,381.6499938964844,382.0199890136719,0.03419368143390167,0.03319204114449015
467,467,467,467,2020-12-10,391.7900085449219,385.8200073242188,383.8599853515625,0.015473539752660415,0.02065863464798645
468,468,468,468,2020-12-11,387.510009765625,383.6300048828125,392.3299865722656,0.010113924441331745,-0.012285517221745201
469,469,469,469,2020-12-14,380.8999938964844,392.7900085449219,388.1600036621094,-0.030270664705764005,-0.01870365235245819
470,470,470,470,2020-12-15,387.3800048828125,390.739990234375,386.239990234375,-0.00859903116020222,0.002951570726132502
471,471,471,471,2020-12-16,379.80999755859375,395.3599853515625,377.9400024414063,-0.03933121299349851,0.004947862372619127
472,472,472,472,2020-12-17,380.9299926757813,394.7000122070313,381.6499938964844,-0.03488730454871947,-0.0018865484926441356
473,473,473,473,2020-12-18,380.4700012207031,391.7900085449219,385.8200073242188,-0.02889304749312105,-0.013866585459420877
474,474,474,474,2020-12-21,378.3500061035156,387.510009765625,383.6300048828125,-0.023638108516602085,-0.013763258118743238
475,475,475,475,2020-12-22,378.8299865722656,380.8999938964844,392.7900085449219,-0.005434516559171487,-0.03554067483633483
476,476,476,476,2020-12-23,385.7999877929688,387.3800048828125,390.739990234375,-0.004078726495761353,-0.012642684559732609
477,477,477,477,2020-12-24,383.4800109863281,379.80999755859375,395.3599853515625,0.009662761515824014,-0.030048499608958834
478,478,478,478,2020-12-28,386.7999877929688,380.9299926757813,394.7000122070313,0.015409642795398248,-0.020015262654511146
479,479,479,479,2020-12-29,384.9100036621094,380.4700012207031,391.7900085449219,0.011669783234317777,-0.017560439860026866
480,480,480,480,2020-12-30,391.1000061035156,378.3500061035156,387.510009765625,0.03369895544949886,0.0092642673670853
481,481,481,481,2020-12-31,391.9800109863281,378.8299865722656,380.8999938964844,0.03471220568637334,0.029089045070593844
482,482,482,482,2021-01-04,362.3900146484375,385.7999877929688,387.3800048828125,-0.060679040656408056,-0.06451027394130682
483,483,483,483,2021-01-05,375.489990234375,383.4800109863281,379.80999755859375,-0.020835559932843473,-0.011374127463699257
484,484,484,484,2021-01-06,368.8900146484375,386.7999877929688,380.9299926757813,-0.04630293099729221,-0.0316067998289421
485,485,485,485,2021-01-07,356.1700134277344,384.9100036621094,380.4700012207031,-0.07466677914561093,-0.06386834103872696
486,486,486,486,2021-01-08,368.3299865722656,391.1000061035156,378.3500061035156,-0.05822045301943379,-0.026483466022486413
487,487,487,487,2021-01-11,372.1900024414063,391.9800109863281,378.8299865722656,-0.0504872901429968,-0.017527609656614818
488,488,488,488,2021-01-12,382.510009765625,362.3900146484375,385.7999877929688,0.055520280095759045,-0.008527677893834684
489,489,489,489,2021-01-13,386.9599914550781,375.489990234375,383.4800109863281,0.030546756289145716,0.00907473758488564
