,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HST,HST_6m,HST_12m,HST_6m_ret,HST_12m_ret
243,243,243,243,2020-01-23,15.76693630218506,15.974753379821776,15.875360488891602,-0.013009094581655,-0.006829714939853404
244,244,244,244,2020-01-24,15.432621955871582,15.938607215881348,15.83018398284912,-0.03174588928357547,-0.025114176020207157
245,245,245,245,2020-01-27,15.053130149841309,16.155460357666016,15.938607215881348,-0.06823267077633188,-0.05555548574895197
246,246,246,246,2020-01-28,15.260946273803713,16.155460357666016,15.748860359191896,-0.05536914851441188,-0.030980913809640187
247,247,247,247,2020-01-29,15.152522087097168,15.893434524536133,15.83018398284912,-0.0466175159494413,-0.04280821350441344
248,248,248,248,2020-01-30,14.953740119934082,15.83018398284912,15.96571445465088,-0.055365361758562104,-0.06338421857607546
249,249,249,249,2020-01-31,14.763995170593262,15.76693630218506,15.974753379821776,-0.06361040042083543,-0.0757919812870389
250,250,250,250,2020-02-03,14.773030281066896,15.432621955871582,15.938607215881348,-0.0427400915211128,-0.0731291585912891
251,251,251,251,2020-02-04,15.215768814086914,15.053130149841309,16.155460357666016,0.010804308647216487,-0.05816556896400682
252,252,252,252,2020-02-05,15.396480560302734,15.260946273803713,16.155460357666016,0.008881119431740192,-0.04697976910346191
253,253,253,253,2020-02-06,15.36033821105957,15.152522087097168,15.893434524536133,0.01371495271664136,-0.03354192025981384
254,254,254,254,2020-02-07,15.089273452758787,14.953740119934082,15.83018398284912,0.009063507305709706,-0.04680365881363446
255,255,255,255,2020-02-10,15.080238342285156,14.763995170593262,15.76693630218506,0.021419891298920524,-0.04355303698441004
256,256,256,256,2020-02-11,15.297091484069824,14.773030281066896,15.432621955871582,0.035474184580435386,-0.008782076836282071
257,257,257,257,2020-02-12,15.441658973693848,15.215768814086914,15.053130149841309,0.01484579335865055,0.025810500539426684
258,258,258,258,2020-02-13,15.242878913879396,15.396480560302734,15.260946273803713,-0.009976412844593496,-0.0011838951268264841
259,259,259,259,2020-02-14,15.279016494750977,15.36033821105957,15.152522087097168,-0.005294265998000092,0.008348076110809455
260,260,260,260,2020-02-18,15.224804878234863,15.089273452758787,14.953740119934082,0.008981971590639848,0.018126887061481023
261,261,261,261,2020-02-19,15.098309516906738,15.080238342285156,14.763995170593262,0.0011983348148358886,0.02264389431522984
262,262,262,262,2020-02-20,15.522976875305176,15.297091484069824,14.773030281066896,0.014766558170262956,0.050764574360848025
263,263,263,263,2020-02-21,15.703685760498049,15.441658973693848,15.215768814086914,0.01696882357333407,0.03206653258029357
264,264,264,264,2020-02-24,14.845314979553224,15.242878913879396,15.396480560302734,-0.026081945318359168,-0.035798153908666586
265,265,265,265,2020-02-25,13.905624389648438,15.279016494750977,15.36033821105957,-0.08988746792533153,-0.09470584575824814
266,266,266,266,2020-02-26,13.453848838806152,15.224804878234863,15.089273452758787,-0.11632044243538653,-0.10838325775411195
267,267,267,267,2020-02-27,13.354458808898926,15.098309516906738,15.080238342285156,-0.11549973234123256,-0.11443980487676542
268,268,268,268,2020-02-28,13.083392143249512,15.522976875305176,15.297091484069824,-0.15715959326955464,-0.14471374137532145
269,269,269,269,2020-03-02,13.526132583618164,15.703685760498049,15.441658973693848,-0.13866510130745402,-0.12404926137398464
270,270,270,270,2020-03-03,12.80329418182373,14.845314979553224,15.242878913879396,-0.1375532146365378,-0.16004750453238226
271,271,271,271,2020-03-04,12.89365005493164,13.905624389648438,15.279016494750977,-0.07277446207091043,-0.15612041787105968
272,272,272,272,2020-03-05,11.881672859191896,13.453848838806152,15.224804878234863,-0.11685696773100995,-0.21958455597826776
273,273,273,273,2020-03-06,12.161773681640623,13.354458808898926,15.098309516906738,-0.08930988101618464,-0.19449434600462057
274,274,274,274,2020-03-09,10.905839920043944,13.083392143249512,15.522976875305176,-0.16643636446600696,-0.2974388863908206
275,275,275,275,2020-03-10,11.402791976928713,13.526132583618164,15.703685760498049,-0.1569806146408088,-0.2738779831157887
276,276,276,276,2020-03-11,10.435994148254396,12.80329418182373,14.845314979553224,-0.1848977302208743,-0.2970176676865315
277,277,277,277,2020-03-12,9.496302604675291,12.89365005493164,13.905624389648438,-0.26348996876620767,-0.31708909009907627
278,278,278,278,2020-03-13,10.309496879577637,11.881672859191896,13.453848838806152,-0.13231941312018136,-0.23371393546202013
279,279,279,279,2020-03-16,8.692145347595215,12.161773681640623,13.354458808898926,-0.2852896645563425,-0.3491203595758531
280,280,280,280,2020-03-17,9.09874153137207,10.905839920043944,13.083392143249512,-0.16570006546222915,-0.3045579134409233
281,281,281,281,2020-03-18,8.412044525146484,11.402791976928713,13.526132583618164,-0.26228203214032253,-0.37808945216650314
282,282,282,282,2020-03-19,9.351736068725586,10.435994148254396,12.80329418182373,-0.10389600301856927,-0.26958359810228905
283,283,283,283,2020-03-20,9.613764762878418,9.496302604675291,12.89365005493164,0.012369251812310189,-0.2543798907275844
284,284,284,284,2020-03-23,9.649909019470217,10.309496879577637,11.881672859191896,-0.06397866625422,-0.1878324598034311
285,285,285,285,2020-03-24,10.038432121276855,8.692145347595215,12.161773681640623,0.15488544195295884,-0.1745914383828041
286,286,286,286,2020-03-25,10.969088554382324,9.09874153137207,10.905839920043944,0.20556106760054438,0.00579951978041926
287,287,287,287,2020-03-26,11.258225440979004,8.412044525146484,11.402791976928713,0.33834591665846614,-0.01267817006941896
288,288,288,288,2020-03-27,10.192036628723145,9.351736068725586,10.435994148254396,0.08985503374156623,-0.023376548133850594
289,289,289,289,2020-03-30,10.504788398742676,9.613764762878418,9.496302604675291,0.09268207178365362,0.10619773148034262
290,290,290,290,2020-03-31,10.155241012573242,9.649909019470217,10.309496879577637,0.052366503361165107,-0.014962501934499217
291,291,291,291,2020-04-01,9.456148147583008,10.038432121276855,8.692145347595215,-0.0580054700434417,0.08789576904614971
292,292,292,292,2020-04-02,8.784651756286621,10.969088554382324,9.09874153137207,-0.1991447864848339,-0.03452013380119445
293,293,293,293,2020-04-03,8.333921432495117,11.258225440979004,8.412044525146484,-0.2597482190967383,-0.009287051728962048
294,294,294,294,2020-04-06,9.584927558898926,10.192036628723145,9.351736068725586,-0.059567002350959686,0.024935636384477045
295,295,295,295,2020-04-07,9.833290100097656,10.504788398742676,9.613764762878418,-0.0639230675722503,0.02283448187404069
296,296,296,296,2020-04-08,10.357610702514648,10.155241012573242,9.649909019470217,0.019927610747086266,0.07333765340341891
297,297,297,297,2020-04-09,10.95551872253418,9.456148147583008,10.038432121276855,0.15856039388875387,0.09135755366752174
298,298,298,298,2020-04-13,10.49558925628662,8.784651756286621,10.969088554382324,0.1947644081366786,-0.04316669482137914
299,299,299,299,2020-04-14,10.523183822631836,8.333921432495117,11.258225440979004,0.2626929480760978,-0.06528929645267878
300,300,300,300,2020-04-15,10.366809844970703,9.584927558898926,10.192036628723145,0.08157414662418128,0.017148016889481532
301,301,301,301,2020-04-16,10.118447303771973,9.833290100097656,10.504788398742676,0.02899916515953138,-0.03677761800675061
302,302,302,302,2020-04-17,10.458795547485352,10.357610702514648,10.155241012573242,0.009769129954472655,0.0298914161206294
303,303,303,303,2020-04-20,9.93447494506836,10.95551872253418,9.456148147583008,-0.09319903541998942,0.050583682702519006
304,304,304,304,2020-04-21,9.71370792388916,10.49558925628662,8.784651756286621,-0.07449618247294976,0.10575902077594268
305,305,305,305,2020-04-22,9.768900871276855,10.523183822631836,8.333921432495117,-0.07167820728673113,0.17218538120440563
306,306,306,306,2020-04-23,9.943674087524414,10.366809844970703,9.584927558898926,-0.040816390362515165,0.037428194049564656
307,307,307,307,2020-04-24,10.210433959960938,10.118447303771973,9.833290100097656,0.009090985348579439,0.03835378149369717
308,308,308,308,2020-04-27,10.642765045166016,10.458795547485352,10.357610702514648,0.01758993154091204,0.027530899822498345
309,309,309,309,2020-04-28,10.75314998626709,9.93447494506836,10.95551872253418,0.08240747958251537,-0.01847185344595703
310,310,310,310,2020-04-29,11.56262493133545,9.71370792388916,10.49558925628662,0.19034101312632656,0.10166515180743185
311,311,311,311,2020-04-30,11.323461532592772,9.768900871276855,10.523183822631836,0.159133630466733,0.07604900982911711
312,312,312,312,2020-05-01,10.523183822631836,9.943674087524414,10.366809844970703,0.05827923662889245,0.015084098194103168
313,313,313,313,2020-05-04,10.219632148742676,10.210433959960938,10.118447303771973,0.0009008616889163434,0.010000036757910724
314,314,314,314,2020-05-05,10.09085178375244,10.642765045166016,10.458795547485352,-0.051858070630268926,-0.03518031900158691
315,315,315,315,2020-05-06,9.686113357543944,10.75314998626709,9.93447494506836,-0.09923014466327218,-0.024999971201065563
316,316,316,316,2020-05-07,10.164440155029297,11.56262493133545,9.71370792388916,-0.12092278220639874,0.046401666044707746
317,317,317,317,2020-05-08,10.173638343811035,11.323461532592772,9.768900871276855,-0.10154343576583491,0.0414312191174151
318,318,318,318,2020-05-11,9.35496425628662,10.523183822631836,9.943674087524414,-0.11101388952578861,-0.05920445763366333
319,319,319,319,2020-05-12,9.04221248626709,10.219632148742676,10.210433959960938,-0.11521155021420648,-0.1144144781969989
320,320,320,320,2020-05-13,8.692665100097656,10.09085178375244,10.642765045166016,-0.13855982761594443,-0.18323245291918777
321,321,321,321,2020-05-14,9.23538303375244,9.686113357543944,10.75314998626709,-0.04653366186763208,-0.14114626453206724
322,322,322,322,2020-05-15,9.25378131866455,10.164440155029297,11.56262493133545,-0.08959262118476419,-0.19968161437233733
323,323,323,323,2020-05-18,10.835935592651367,10.173638343811035,11.323461532592772,0.06509935054288918,-0.0430544969431953
324,324,324,324,2020-05-19,10.624370574951172,9.35496425628662,10.523183822631836,0.13569333712969556,0.00961560246640536
325,325,325,325,2020-05-20,10.615169525146484,9.04221248626709,10.219632148742676,0.17395709747678811,0.03870368039151706
326,326,326,326,2020-05-21,10.513985633850098,8.692665100097656,10.09085178375244,0.20952383564529375,0.04193242148090581
327,327,327,327,2020-05-22,10.330015182495115,9.23538303375244,9.686113357543944,0.11852590680236408,0.06647680046503623
328,328,328,328,2020-05-26,11.19468116760254,9.25378131866455,10.164440155029297,0.20974127030895606,0.10135737894659025
329,329,329,329,2020-05-27,11.516632080078123,10.835935592651367,10.173638343811035,0.062818432391605,0.1320072220853099
330,330,330,330,2020-05-28,11.06590175628662,10.624370574951172,9.35496425628662,0.04155833780651763,0.1828908644787428
331,331,331,331,2020-05-29,10.983113288879396,10.615169525146484,9.04221248626709,0.0346620713744874,0.2146488821801147
332,332,332,332,2020-06-01,11.268269538879396,10.513985633850098,8.692665100097656,0.07174100586564047,0.2962962922329546
333,333,333,333,2020-06-02,11.295866012573242,10.330015182495115,9.23538303375244,0.09349945890833,0.2231074738633343
334,334,334,334,2020-06-03,11.599419593811035,11.19468116760254,9.25378131866455,0.03615452911511308,0.25347889628809517
335,335,335,335,2020-06-04,12.013355255126951,11.516632080078123,10.835935592651367,0.043130940677359675,0.10865879114989174
336,336,336,336,2020-06-05,12.887221336364746,11.06590175628662,10.624370574951172,0.1645884465803631,0.21298680664891756
337,337,337,337,2020-06-08,13.63230800628662,10.983113288879396,10.615169525146484,0.2412061723964536,0.2842289493345138
338,338,338,338,2020-06-09,13.291959762573242,11.268269538879396,10.513985633850098,0.17959192551362224,0.26421703676095687
339,339,339,339,2020-06-10,12.224923133850098,11.295866012573242,10.330015182495115,0.08224753376524974,0.18343709257717533
340,340,340,340,2020-06-11,11.19468116760254,11.599419593811035,11.19468116760254,-0.03489298950996189,0.0
341,341,341,341,2020-06-12,11.627015113830566,12.013355255126951,11.516632080078123,-0.03215922055842857,0.00958466268479552
342,342,342,342,2020-06-15,11.452241897583008,12.887221336364746,11.06590175628662,-0.11134901786256746,0.034912666839546524
343,343,343,343,2020-06-16,11.783391952514648,13.63230800628662,10.983113288879396,-0.13562751464530676,0.07286446407190827
344,344,344,344,2020-06-17,11.323461532592772,13.291959762573242,11.268269538879396,-0.14809691461173824,0.004898000844135275
345,345,345,345,2020-06-18,11.222277641296388,12.224923133850098,11.295866012573242,-0.08201650689953566,-0.006514628554813218
346,346,346,346,2020-06-19,10.734752655029297,11.19468116760254,11.599419593811035,-0.04108455664680111,-0.07454398315266464
347,347,347,347,2020-06-22,10.385205268859863,11.627015113830566,12.013355255126951,-0.10680383854438669,-0.13552833090257954
348,348,348,348,2020-06-23,10.339213371276855,11.452241897583008,12.887221336364746,-0.09718870211264541,-0.1977158534476322
349,349,349,349,2020-06-24,10.100049018859863,11.783391952514648,13.63230800628662,-0.14285724691484525,-0.25910938821202056
350,350,350,350,2020-06-25,9.989667892456056,11.323461532592772,13.291959762573242,-0.11779027431652445,-0.24844281273071522
351,351,351,351,2020-06-26,9.879283905029297,11.222277641296388,12.224923133850098,-0.1196721181915038,-0.19187353598370394
352,352,352,352,2020-06-29,10.08165168762207,10.734752655029297,11.19468116760254,-0.0608398710613276,-0.09942484857912548
353,353,353,353,2020-06-30,9.92527675628662,10.385205268859863,11.627015113830566,-0.044286896663693676,-0.1463607246471793
354,354,354,354,2020-07-01,10.017263412475586,10.339213371276855,11.452241897583008,-0.03113872857055755,-0.1253010980679926
355,355,355,355,2020-07-02,10.072453498840332,10.100049018859863,11.783391952514648,-0.0027322164444947283,-0.1451991464401039
356,356,356,356,2020-07-06,10.311617851257324,9.989667892456056,11.323461532592772,0.032228294500600496,-0.08935815946590342
357,357,357,357,2020-07-07,9.971269607543944,9.879283905029297,11.222277641296388,0.009310968628790883,-0.11147541290093488
358,358,358,358,2020-07-08,9.870084762573242,10.08165168762207,10.734752655029297,-0.02098534363258986,-0.08054846909313296
359,359,359,359,2020-07-09,9.667716979980469,9.92527675628662,10.385205268859863,-0.025949883578109123,-0.06908754042934429
360,360,360,360,2020-07-10,9.971269607543944,10.017263412475586,10.339213371276855,-0.00459145407660555,-0.03558721060492753
361,361,361,361,2020-07-13,9.95287036895752,10.072453498840332,10.100049018859863,-0.011872294063862476,-0.014572072831281924
362,362,362,362,2020-07-14,9.759702682495115,10.311617851257324,9.989667892456056,-0.05352362516953746,-0.023020305823640563
363,363,363,363,2020-07-15,10.688759803771973,9.971269607543944,9.879283905029297,0.07195575132029308,0.0819366976922884
364,364,364,364,2020-07-16,10.348413467407228,9.870084762573242,10.08165168762207,0.04846247183689645,0.026460126579524568
365,365,365,365,2020-07-17,10.127646446228027,9.667716979980469,9.92527675628662,0.047573741266936365,0.02038932464157517
366,366,366,366,2020-07-20,9.75050449371338,9.971269607543944,10.017263412475586,-0.022140120819071907,-0.02662991954768623
367,367,367,367,2020-07-21,10.017263412475586,9.95287036895752,10.072453498840332,0.006469796262885685,-0.005479309124743037
368,368,368,368,2020-07-22,9.998866081237791,9.759702682495115,10.311617851257324,0.024505193090731847,-0.030330038848501162
369,369,369,369,2020-07-23,9.870084762573242,10.688759803771973,9.971269607543944,-0.07659214504098288,-0.010147639062346503
370,370,370,370,2020-07-24,9.658516883850098,10.348413467407228,9.870084762573242,-0.0666668939862124,-0.02143526462157619
371,371,371,371,2020-07-27,9.492942810058594,10.127646446228027,9.667716979980469,-0.06267039825485066,-0.018078122299586386
372,372,372,372,2020-07-28,9.676915168762209,9.75050449371338,9.971269607543944,-0.007547232555876304,-0.029520256734311467
373,373,373,373,2020-07-29,10.136844635009766,10.017263412475586,9.95287036895752,0.011937514030553764,0.018484543577102386
374,374,374,374,2020-07-30,9.971269607543944,9.998866081237791,9.759702682495115,-0.002759960326464528,0.021677599403544523
375,375,375,375,2020-07-31,9.916077613830566,9.870084762573242,10.688759803771973,0.004659823331176094,-0.0722892275742536
376,376,376,376,2020-08-03,9.483744621276855,9.658516883850098,10.348413467407228,-0.018095144904232363,-0.08355569178344913
377,377,377,377,2020-08-04,10.035659790039062,9.492942810058594,10.127646446228027,0.05717057300770989,-0.009082727825992065
378,378,378,378,2020-08-05,10.017263412475586,9.676915168762209,9.75050449371338,0.03517115090685574,0.02735847349582765
379,379,379,379,2020-08-06,9.89768123626709,10.136844635009766,10.017263412475586,-0.023593475815607667,-0.011937609233632407
380,380,380,380,2020-08-07,10.578376770019531,9.971269607543944,9.998866081237791,0.060885643089649166,0.057957640803806054
381,381,381,381,2020-08-10,10.927924156188965,9.916077613830566,9.870084762573242,0.1020410067128874,0.10717632310788106
382,382,382,382,2020-08-11,10.734752655029297,9.483744621276855,9.658516883850098,0.13191076770939136,0.11142867834902903
383,383,383,383,2020-08-12,10.642765045166016,10.035659790039062,9.492942810058594,0.0604948023177847,0.12112389783799027
384,384,384,384,2020-08-13,10.366809844970703,10.017263412475586,9.676915168762209,0.034894403601265944,0.07129283084298654
385,385,385,385,2020-08-14,10.348413467407228,9.89768123626709,10.136844635009766,0.045539174315754494,0.020871271092265165
386,386,386,386,2020-08-17,10.017263412475586,10.578376770019531,9.971269607543944,-0.05304342714793564,0.0046126327681326185
387,387,387,387,2020-08-18,9.916077613830566,10.927924156188965,9.916077613830566,-0.09259274935444584,0.0
388,388,388,388,2020-08-19,9.92527675628662,10.734752655029297,9.483744621276855,-0.07540703775446878,0.04655672971403968
389,389,389,389,2020-08-20,9.879283905029297,10.642765045166016,10.035659790039062,-0.07173710374105224,-0.015582023332932904
390,390,390,390,2020-08-21,9.75050449371338,10.366809844970703,10.017263412475586,-0.05944985588370888,-0.02662991954768623
391,391,391,391,2020-08-24,10.201233863830566,10.348413467407228,9.89768123626709,-0.014222431683872161,0.030669064836236437
392,392,392,392,2020-08-25,10.394403457641602,10.017263412475586,10.578376770019531,0.03764900947860883,-0.01739145016079724
393,393,393,393,2020-08-26,10.127646446228027,9.916077613830566,10.927924156188965,0.021335939535444215,-0.07323236312064862
394,394,394,394,2020-08-27,10.42199993133545,9.92527675628662,10.734752655029297,0.050046279539178284,-0.029134599905971892
395,395,395,395,2020-08-28,10.75314998626709,9.879283905029297,10.642765045166016,0.08845439503898955,0.010371829184673276
396,396,396,396,2020-08-31,10.330015182495115,9.75050449371338,10.366809844970703,0.059433918435233046,-0.003549275334054469
397,397,397,397,2020-09-01,10.37600803375244,10.201233863830566,10.348413467407228,0.01713265005535769,0.0026665504265095397
398,398,398,398,2020-09-02,10.504788398742676,10.394403457641602,10.017263412475586,0.010619651387489881,0.048668480221846
399,399,399,399,2020-09-03,10.642765045166016,10.127646446228027,9.916077613830566,0.05086261666745284,0.07328375791672848
400,400,400,400,2020-09-04,10.983113288879396,10.42199993133545,9.92527675628662,0.05383931694883892,0.10658005399423742
401,401,401,401,2020-09-08,10.70715618133545,10.75314998626709,9.879283905029297,-0.004277240156640549,0.08379881419185686
402,402,402,402,2020-09-09,10.716355323791504,10.330015182495115,9.75050449371338,0.03739976509919041,0.09905649812282569
403,403,403,403,2020-09-10,10.486390113830566,10.37600803375244,10.201233863830566,0.010638203027509396,0.027953113692555265
404,404,404,404,2020-09-11,10.238029479980469,10.504788398742676,10.394403457641602,-0.025394030668350775,-0.015044055033881953
405,405,405,405,2020-09-14,10.964716911315918,10.642765045166016,10.127646446228027,0.0302507726876986,0.0826520228102603
406,406,406,406,2020-09-15,11.056703567504885,10.983113288879396,10.42199993133545,0.006700311349788102,0.06090036848504421
407,407,407,407,2020-09-16,11.093497276306152,10.70715618133545,10.75314998626709,0.03608251233358928,0.03165093860624291
408,408,408,408,2020-09-17,10.716355323791504,10.716355323791504,10.330015182495115,0.0,0.03739976509919041
409,409,409,409,2020-09-18,10.256426811218262,10.486390113830566,10.37600803375244,-0.02192969173529069,-0.011524781220792035
410,410,410,410,2020-09-21,9.649319648742676,10.238029479980469,10.504788398742676,-0.057502259823431934,-0.08143607634232708
411,411,411,411,2020-09-22,9.56653118133545,10.964716911315918,10.642765045166016,-0.1275168106289638,-0.10112351999346225
412,412,412,412,2020-09-23,9.419352531433104,11.056703567504885,10.983113288879396,-0.14808672639862352,-0.14237864222247698
413,413,413,413,2020-09-24,9.37336254119873,11.093497276306152,10.70715618133545,-0.15505793099001708,-0.12457029836379596
414,414,414,414,2020-09-25,9.787297248840332,10.716355323791504,10.716355323791504,-0.08669534061534512,-0.08669534061534512
415,415,415,415,2020-09-28,10.054058074951172,10.256426811218262,10.486390113830566,-0.01973091993848608,-0.041227918681872144
416,416,416,416,2020-09-29,9.870084762573242,9.649319648742676,10.238029479980469,0.022878826888000692,-0.035939017183600486
417,417,417,417,2020-09-30,9.92527675628662,9.56653118133545,10.964716911315918,0.03750006853592791,-0.09479863123110499
418,418,418,418,2020-10-01,10.247227668762209,9.419352531433104,11.056703567504885,0.0878908751494778,-0.07321132323034196
419,419,419,419,2020-10-02,10.385205268859863,9.37336254119873,11.093497276306152,0.10794874552368827,-0.0638474946001999
420,420,420,420,2020-10-05,10.467992782592772,9.787297248840332,10.716355323791504,0.06954887712571445,-0.02317602708145927
421,421,421,421,2020-10-06,10.394403457641602,10.054058074951172,10.256426811218262,0.033851543342321655,0.01345270131235421
422,422,422,422,2020-10-07,10.679559707641602,9.870084762573242,9.649319648742676,0.08201296792686508,0.10676815531063566
423,423,423,423,2020-10-08,10.9003267288208,9.92527675628662,9.56653118133545,0.09823907146131616,0.13942311190994938
424,424,424,424,2020-10-09,10.65196418762207,10.247227668762209,9.419352531433104,0.03949717249804707,0.1308594887043082
425,425,425,425,2020-10-12,10.569177627563477,10.385205268859863,9.37336254119873,0.01771485049556576,0.12757589190738994
426,426,426,426,2020-10-13,10.274823188781738,10.467992782592772,9.787297248840332,-0.01845335565498818,0.049812111305720386
427,427,427,427,2020-10-14,10.072453498840332,10.394403457641602,10.054058074951172,-0.030973394491877526,0.0018296516443436772
428,428,428,428,2020-10-15,10.136844635009766,10.679559707641602,9.870084762573242,-0.05081811305792916,0.02702711059261209
429,429,429,429,2020-10-16,10.072453498840332,10.9003267288208,9.92527675628662,-0.0759493958829276,0.014828477448801891
430,430,430,430,2020-10-19,9.81489372253418,10.65196418762207,10.247227668762209,-0.0785836724893042,-0.042190332859097235
431,431,431,431,2020-10-20,9.916077613830566,10.569177627563477,10.385205268859863,-0.0617928884107013,-0.04517268969502031
432,432,432,432,2020-10-21,10.155241012573242,10.274823188781738,10.467992782592772,-0.011638368272756106,-0.029876956978763358
433,433,433,433,2020-10-22,10.559978485107422,10.072453498840332,10.394403457641602,0.04840181057407911,0.01592924770916948
434,434,434,434,2020-10-23,10.70715618133545,10.136844635009766,10.679559707641602,0.05626124961568313,0.00258404601400386
435,435,435,435,2020-10-26,10.293219566345217,10.072453498840332,10.9003267288208,0.02191780458756165,-0.05569623531287127
436,436,436,436,2020-10-27,9.989667892456056,9.81489372253418,10.65196418762207,0.017807036414526856,-0.06217597839238176
437,437,437,437,2020-10-28,9.61252498626709,9.916077613830566,10.569177627563477,-0.030612167369494236,-0.09051344153792262
438,438,438,438,2020-10-29,9.676915168762209,10.155241012573242,10.274823188781738,-0.047101377822428514,-0.058191562913932904
439,439,439,439,2020-10-30,9.640119552612305,10.559978485107422,10.072453498840332,-0.08710803092945507,-0.042922406767904486
440,440,440,440,2020-11-02,10.063254356384276,10.70715618133545,10.136844635009766,-0.060137520555982316,-0.007259682995567451
441,441,441,441,2020-11-03,10.467992782592772,10.293219566345217,10.072453498840332,0.016979450901736692,0.03926940777616683
442,442,442,442,2020-11-04,10.10925006866455,9.989667892456056,9.81489372253418,0.01197058575879173,0.0299907828298287
443,443,443,443,2020-11-05,10.054058074951172,9.61252498626709,9.916077613830566,0.04593310179322052,0.013914822623832146
444,444,444,444,2020-11-06,9.649319648742676,9.676915168762209,10.155241012573242,-0.002851685639305157,-0.04981874513900586
445,445,445,445,2020-11-09,12.546874046325684,9.640119552612305,10.559978485107422,0.30152680968834034,0.18815337209449345
446,446,446,446,2020-11-10,12.307710647583008,10.063254356384276,10.70715618133545,0.2230348366157331,0.14948455398807203
447,447,447,447,2020-11-11,11.79258918762207,10.467992782592772,10.293219566345217,0.12653776445394294,0.14566575711444107
448,448,448,448,2020-11-12,11.231475830078123,10.10925006866455,9.989667892456056,0.1110097933863674,0.12430923139695649
449,449,449,449,2020-11-13,12.188129425048828,10.054058074951172,9.61252498626709,0.21225969993295668,0.2679425481297961
450,450,450,450,2020-11-16,12.629661560058594,9.649319648742676,9.676915168762209,0.3088654972378557,0.3051330242956005
451,451,451,451,2020-11-17,13.006803512573242,12.546874046325684,9.640119552612305,0.03665689673375239,0.34923674354729606
452,452,452,452,2020-11-18,13.01600170135498,12.307710647583008,10.063254356384276,0.05754856236493233,0.2934187331851985
453,453,453,453,2020-11-19,13.291959762573242,11.79258918762207,10.467992782592772,0.1271451545624065,0.26977158263582734
454,454,454,454,2020-11-20,13.01600170135498,11.231475830078123,10.10925006866455,0.1588861426828574,0.28753385394040576
455,455,455,455,2020-11-23,13.531123161315918,12.188129425048828,10.054058074951172,0.11018866713927356,0.3458369804952248
456,456,456,456,2020-11-24,13.641505241394045,12.629661560058594,9.649319648742676,0.08011645256872235,0.41372715776614966
457,457,457,457,2020-11-25,13.549519538879396,13.006803512573242,12.546874046325684,0.041725549692630315,0.07991197559262453
458,458,458,458,2020-11-27,13.448336601257324,13.01600170135498,12.307710647583008,0.03321564562006296,0.09267572063845297
459,459,459,459,2020-11-30,12.905619621276855,13.291959762573242,11.79258918762207,-0.029065701988071124,0.09438388940259723
460,460,460,460,2020-12-01,13.347152709960938,13.01600170135498,11.231475830078123,0.02544183814692369,0.18837033635570744
461,461,461,461,2020-12-02,13.705897331237791,13.531123161315918,12.188129425048828,0.012916456959133571,0.12452837127489591
462,462,462,462,2020-12-03,13.899066925048828,13.641505241394045,12.629661560058594,0.01888073779961119,0.10050984810271868
463,463,463,463,2020-12-04,14.395791053771973,13.549519538879396,13.006803512573242,0.06245767700207083,0.10678930760013738
464,464,464,464,2020-12-07,13.954259872436523,13.448336601257324,13.01600170135498,0.03761976563940994,0.07208497606326136
465,465,465,465,2020-12-08,13.926663398742676,12.905619621276855,13.291959762573242,0.0791162150620397,0.047750944744551216
466,466,466,466,2020-12-09,13.963457107543944,13.347152709960938,13.01600170135498,0.04617497161945705,0.07279158592076174
467,467,467,467,2020-12-10,13.641505241394045,13.705897331237791,13.531123161315918,-0.004698130176197024,0.008157643586727437
468,468,468,468,2020-12-11,13.347152709960938,13.899066925048828,13.641505241394045,-0.03970872419451654,-0.021577716404779013
469,469,469,469,2020-12-14,12.905619621276855,14.395791053771973,13.549519538879396,-0.10351438326167317,-0.047521974174428494
470,470,470,470,2020-12-15,13.347152709960938,13.954259872436523,13.448336601257324,-0.04350694110798303,-0.007523896396743002
471,471,471,471,2020-12-16,13.264364242553713,13.926663398742676,12.905619621276855,-0.047556197577716786,0.027797551129231435
472,472,472,472,2020-12-17,13.144783020019531,13.963457107543944,13.347152709960938,-0.05862975631458145,-0.015162012029005911
473,473,473,473,2020-12-18,12.960810661315918,13.641505241394045,13.705897331237791,-0.049898788149317586,-0.05436248732315463
474,474,474,474,2020-12-21,12.666457176208496,13.347152709960938,13.899066925048828,-0.050999306634473496,-0.08868291342773005
475,475,475,475,2020-12-22,12.52847671508789,12.905619621276855,14.395791053771973,-0.02922315373119999,-0.12971252025742686
476,476,476,476,2020-12-23,12.914816856384276,13.347152709960938,13.954259872436523,-0.032391616622023944,-0.07448929757324008
477,477,477,477,2020-12-24,13.061993598937988,13.264364242553713,13.926663398742676,-0.015256716410613547,-0.062087362568319926
478,478,478,478,2020-12-28,13.393144607543944,13.144783020019531,13.963457107543944,0.018894308650523772,-0.04084321637597044
479,479,479,479,2020-12-29,13.199975967407228,12.960810661315918,13.641505241394045,0.01845295887279219,-0.032366609562046844
480,480,480,480,2020-12-30,13.429939270019531,12.666457176208496,13.347152709960938,0.06027589902921626,0.006202563337483147
481,481,481,481,2020-12-31,13.457534790039062,12.52847671508789,12.905619621276855,0.07415570911604275,0.042765491697298375
482,482,482,482,2021-01-04,13.01600170135498,12.914816856384276,13.347152709960938,0.00783478744576116,-0.024810610607520767
