,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AES,AES_6m,AES_12m,AES_6m_ret,AES_12m_ret
244,244,244,244,2020-01-24,17.926179885864258,17.996545791625977,17.679895401000977,-0.003909967311308216,0.013930200336441878
245,245,245,245,2020-01-27,17.662302017211914,18.09330177307129,17.64470863342285,-0.023820956576363628,0.0009970912047669866
246,246,246,246,2020-01-28,17.750261306762695,18.03173446655273,17.820632934570312,-0.01560987714809925,-0.00394888487215872
247,247,247,247,2020-01-29,17.873403549194336,18.00534439086914,17.750261306762695,-0.007327871037096867,0.006937488992611263
248,248,248,248,2020-01-30,17.876060485839844,17.94377326965332,17.86461067199707,-0.003773608972645337,0.0006409215433236248
249,249,249,249,2020-01-31,17.59259796142578,18.08450698852539,17.94377326965332,-0.02720057712448154,-0.019570873023760815
250,250,250,250,2020-02-03,17.991220474243164,17.926179885864258,17.996545791625977,0.0036282458835634745,-0.00029590775054677554
251,251,251,251,2020-02-04,18.25697135925293,17.662302017211914,18.09330177307129,0.03366884687293359,0.009045866157233684
252,252,252,252,2020-02-05,18.38984680175781,17.750261306762695,18.03173446655273,0.03603245518145903,0.019860115834632763
253,253,253,253,2020-02-06,18.23039627075196,17.873403549194336,18.00534439086914,0.019973404649822113,0.012499171079279447
254,254,254,254,2020-02-07,18.15952682495117,17.876060485839844,17.94377326965332,0.015857315952576112,0.012023867670170052
255,255,255,255,2020-02-10,18.17724800109864,17.59259796142578,18.08450698852539,0.033232728955369994,0.005128202423881012
256,256,256,256,2020-02-11,18.416418075561523,17.991220474243164,17.926179885864258,0.023633616292295878,0.02734761074688552
257,257,257,257,2020-02-12,18.5670108795166,18.25697135925293,17.662302017211914,0.016981979878417208,0.05122259043147648
258,258,258,258,2020-02-13,18.45185089111328,18.38984680175781,17.750261306762695,0.003371647954649948,0.03952559188992266
259,259,259,259,2020-02-14,18.540433883666992,18.23039627075196,17.873403549194336,0.01700663048188611,0.03731971544405277
260,260,260,260,2020-02-18,18.629016876220703,18.15952682495117,17.876060485839844,0.025853650031478548,0.04212093548113116
261,261,261,261,2020-02-19,18.522720336914062,18.17724800109864,17.59259796142578,0.01900575575546659,0.05287009784044994
262,262,262,262,2020-02-20,18.425277709960938,18.416418075561523,17.991220474243164,0.00048107261483010255,0.024126058392713423
263,263,263,263,2020-02-21,18.3809871673584,18.5670108795166,18.25697135925293,-0.010019044711361058,0.006792791951366839
264,264,264,264,2020-02-24,17.938068389892578,18.45185089111328,18.38984680175781,-0.027844496698602117,-0.02456673058429437
265,265,265,265,2020-02-25,17.16739273071289,18.540433883666992,18.23039627075196,-0.07405658150015937,-0.05830940393459827
266,266,266,266,2020-02-26,16.55617332458496,18.629016876220703,18.15952682495117,-0.11126961585834705,-0.08829269153440722
267,267,267,267,2020-02-27,16.201845169067383,18.522720336914062,18.17724800109864,-0.1252988289857938,-0.10867447217047721
268,268,268,268,2020-02-28,14.819947242736816,18.425277709960938,18.416418075561523,-0.1956730598027857,-0.19528612013848679
269,269,269,269,2020-03-02,16.13983726501465,18.3809871673584,18.5670108795166,-0.12192761367700988,-0.13072506017539132
270,270,270,270,2020-03-03,15.440030097961426,17.938068389892578,18.45185089111328,-0.13925904604860928,-0.16322594469926044
271,271,271,271,2020-03-04,15.794356346130373,17.16739273071289,18.540433883666992,-0.07997931928976743,-0.14811290581261682
272,272,272,272,2020-03-05,14.819947242736816,16.55617332458496,18.629016876220703,-0.10486880318351999,-0.20446970759611216
273,273,273,273,2020-03-06,14.89966869354248,16.201845169067383,18.522720336914062,-0.08037210959224705,-0.19560040736301443
274,274,274,274,2020-03-09,12.915410995483398,14.819947242736816,18.425277709960938,-0.12851167524815732,-0.2990384623347542
275,275,275,275,2020-03-10,13.473484992980955,16.13983726501465,18.3809871673584,-0.16520316953959535,-0.26698795498276384
276,276,276,276,2020-03-11,12.543362617492676,15.440030097961426,17.938068389892578,-0.1876076317267803,-0.3007406179496793
277,277,277,277,2020-03-12,10.78941822052002,15.794356346130373,17.16739273071289,-0.3168814237141463,-0.3715167824396839
278,278,278,278,2020-03-13,11.51579761505127,14.819947242736816,16.55617332458496,-0.2229528603284937,-0.30444086388302205
279,279,279,279,2020-03-16,9.735279083251951,14.89966869354248,16.201845169067383,-0.3466110365614221,-0.39912528593727226
280,280,280,280,2020-03-17,10.240201950073242,12.915410995483398,14.819947242736816,-0.20713309443622774,-0.30902574871905064
281,281,281,281,2020-03-18,8.468541145324707,13.473484992980955,16.13983726501465,-0.37146616857209447,-0.47530194968685013
282,282,282,282,2020-03-19,9.735279083251951,12.543362617492676,15.440030097961426,-0.22387007534364334,-0.3694779724207068
283,283,283,283,2020-03-20,10.514811515808104,10.78941822052002,15.794356346130373,-0.025451483953940257,-0.3342678051971242
284,284,284,284,2020-03-23,10.514811515808104,11.51579761505127,14.819947242736816,-0.08692286307071484,-0.29049602244965067
285,285,285,285,2020-03-24,11.21461582183838,9.735279083251951,14.89966869354248,0.15195627428199776,-0.24732448402031937
286,286,286,286,2020-03-25,11.356348991394045,10.240201950073242,12.915410995483398,0.10899658490747055,-0.12071330944362269
287,287,287,287,2020-03-26,11.958714485168455,8.468541145324707,13.473484992980955,0.41213395317451984,-0.11242603592178446
288,288,288,288,2020-03-27,11.914421081542969,9.735279083251951,12.543362617492676,0.22383970502087558,-0.050141381950689956
289,289,289,289,2020-03-30,12.100446701049805,10.514811515808104,10.78941822052002,0.15080015298969807,0.1215105813616888
290,290,290,290,2020-03-31,12.047298431396484,10.514811515808104,11.51579761505127,0.14574554315923027,0.046154060197318714
291,291,291,291,2020-04-01,11.338632583618164,11.21461582183838,9.735279083251951,0.011058494000149688,0.16469517582958004
292,292,292,292,2020-04-02,11.55123233795166,11.356348991394045,10.240201950073242,0.017160739486370202,0.1280277863923418
293,293,293,293,2020-04-03,10.842567443847656,11.958714485168455,8.468541145324707,-0.09333336310563123,0.28033474216909204
294,294,294,294,2020-04-06,12.06501293182373,11.914421081542969,9.735279083251951,0.012639460134076463,0.23930837818298678
295,295,295,295,2020-04-07,11.719539642333984,12.100446701049805,10.514811515808104,-0.031478760092614855,0.11457439105919076
296,296,296,296,2020-04-08,12.5167875289917,12.047298431396484,10.514811515808104,0.03897048788728252,0.19039580597082506
297,297,297,297,2020-04-09,13.03942584991455,11.338632583618164,11.21461582183838,0.14999985701570928,0.16271712353469048
298,298,298,298,2020-04-13,12.569936752319336,11.55123233795166,11.356348991394045,0.0881901068703046,0.10686425380595121
299,299,299,299,2020-04-14,12.410486221313477,10.842567443847656,11.958714485168455,0.14460770344163243,0.037777617042811906
300,300,300,300,2020-04-15,11.241191864013672,12.06501293182373,11.914421081542969,-0.06828182219656609,-0.056505407432025256
301,301,301,301,2020-04-16,10.771698951721191,11.719539642333984,12.100446701049805,-0.08087695588220456,-0.10980980968358256
302,302,302,302,2020-04-17,11.622099876403809,12.5167875289917,12.047298431396484,-0.0714790157231312,-0.03529409995228183
303,303,303,303,2020-04-20,11.250049591064451,13.03942584991455,11.338632583618164,-0.13722814788366045,-0.007812493429030898
304,304,304,304,2020-04-21,11.037450790405272,12.569936752319336,11.55123233795166,-0.12191675997345797,-0.04447850519449392
305,305,305,305,2020-04-22,11.232332229614258,12.410486221313477,10.842567443847656,-0.09493213808786027,0.03594764688208274
306,306,306,306,2020-04-23,11.241191864013672,11.241191864013672,12.06501293182373,0.0,-0.06828182219656609
307,307,307,307,2020-04-24,11.391780853271484,10.771698951721191,11.719539642333984,0.0575658402940431,-0.027966865513944894
308,308,308,308,2020-04-27,11.76383113861084,11.622099876403809,12.5167875289917,0.012194978851867155,-0.06015572195635999
309,309,309,309,2020-04-28,12.073874473571776,11.250049591064451,13.03942584991455,0.0732285556466934,-0.0740486113005584
310,310,310,310,2020-04-29,12.68509292602539,11.037450790405272,12.569936752319336,0.14927741621755586,0.009161237321644089
311,311,311,311,2020-04-30,11.855647087097168,11.232332229614258,12.410486221313477,0.05549291498336628,-0.04470728417259273
312,312,312,312,2020-05-01,11.578271865844728,11.241191864013672,11.241191864013672,0.029986144343834953,0.029986144343834953
313,313,313,313,2020-05-04,11.461949348449709,11.391780853271484,10.771698951721191,0.006159572070601582,0.06407999330674041
314,314,314,314,2020-05-05,11.676692962646484,11.76383113861084,11.622099876403809,-0.007407295713243722,0.0046973513240506914
315,315,315,315,2020-05-06,11.211417198181152,12.073874473571776,11.250049591064451,-0.07143169139934624,-0.0034339753412272467
316,316,316,316,2020-05-07,10.844562530517578,12.68509292602539,11.037450790405272,-0.1450939623573183,-0.017475797949230154
317,317,317,317,2020-05-08,11.515636444091797,11.855647087097168,11.232332229614258,-0.028679214260300845,0.02522220752432891
318,318,318,318,2020-05-11,11.095096588134766,11.578271865844728,11.241191864013672,-0.04173120853512724,-0.012996422234069271
319,319,319,319,2020-05-12,11.15773105621338,11.461949348449709,11.391780853271484,-0.026541584069857627,-0.020545496799202367
320,320,320,320,2020-05-13,10.38823127746582,11.676692962646484,11.76383113861084,-0.11034474309656239,-0.11693468266728801
321,321,321,321,2020-05-14,10.576132774353027,11.211417198181152,12.073874473571776,-0.05666406062662521,-0.12404814233385653
322,322,322,322,2020-05-15,10.513498306274414,10.844562530517578,12.68509292602539,-0.030528130877711224,-0.1711926457626196
323,323,323,323,2020-05-18,11.667743682861328,11.515636444091797,11.855647087097168,0.013208756590051163,-0.015849274430607907
324,324,324,324,2020-05-19,11.461949348449709,11.095096588134766,11.578271865844728,0.033064404388084334,-0.010046621701651715
325,325,325,325,2020-05-20,11.605113983154297,11.15773105621338,11.461949348449709,0.04009622786989331,0.012490426397142596
326,326,326,326,2020-05-21,11.014568328857422,10.38823127746582,11.676692962646484,0.06029294445438982,-0.056704808108527516
327,327,327,327,2020-05-22,10.951931953430176,10.576132774353027,11.211417198181152,0.03553275919421672,-0.02314473185362087
328,328,328,328,2020-05-26,11.524584770202637,10.513498306274414,10.844562530517578,0.09617031690819888,0.06270628600936323
329,329,329,329,2020-05-27,11.426159858703612,11.667743682861328,11.515636444091797,-0.020705273506528732,-0.007770007834355663
330,330,330,330,2020-05-28,11.533533096313477,11.461949348449709,11.095096588134766,0.006245338003822987,0.039516240773206146
331,331,331,331,2020-05-29,11.175625801086426,11.605113983154297,11.15773105621338,-0.03700852767937535,0.0016037978315563972
332,332,332,332,2020-06-01,11.229310035705566,11.014568328857422,10.38823127746582,0.019496152771192765,0.0809645776816903
333,333,333,333,2020-06-02,11.730379104614258,10.951931953430176,10.576132774353027,0.07107852335954945,0.10913689860818132
334,334,334,334,2020-06-03,12.195658683776855,11.524584770202637,10.513498306274414,0.05822976939779312,0.16000006168246927
335,335,335,335,2020-06-04,12.383560180664062,11.426159858703612,11.667743682861328,0.08379020894156075,0.06135003624172786
336,336,336,336,2020-06-05,12.795150756835938,11.533533096313477,11.461949348449709,0.10938691986115856,0.11631541615271157
337,337,337,337,2020-06-08,13.394645690917969,11.175625801086426,11.605113983154297,0.19855889319556708,0.1542019932213774
338,338,338,338,2020-06-09,12.383560180664062,11.229310035705566,11.014568328857422,0.10278905304852692,0.12428919690115992
339,339,339,339,2020-06-10,11.784067153930664,11.730379104614258,10.951931953430176,0.0045768383815734115,0.07598067665494046
340,340,340,340,2020-06-11,10.916143417358398,12.195658683776855,11.524584770202637,-0.10491563429210415,-0.052795078085363434
341,341,341,341,2020-06-12,11.33668327331543,12.383560180664062,11.426159858703612,-0.08453763635624323,-0.00783085362839775
342,342,342,342,2020-06-15,11.524584770202637,12.795150756835938,11.533533096313477,-0.09930058744751313,-0.000775852987641712
343,343,343,343,2020-06-16,12.222501754760742,13.394645690917969,11.175625801086426,-0.08750839426473078,0.09367492902031005
344,344,344,344,2020-06-17,11.998809814453123,12.383560180664062,11.229310035705566,-0.031069446960147684,0.06852600705660428
345,345,345,345,2020-06-18,12.025652885437012,11.784067153930664,11.730379104614258,0.020501048436894376,0.025171716803816357
346,346,346,346,2020-06-19,11.936176300048828,10.916143417358398,12.195658683776855,0.09344260547808636,-0.021276619037658095
347,347,347,347,2020-06-22,12.50882625579834,11.33668327331543,12.383560180664062,0.10339381935825354,0.010115513899619177
348,348,348,348,2020-06-23,12.383560180664062,11.524584770202637,12.795150756835938,0.07453417434026322,-0.0321677004041534
349,349,349,349,2020-06-24,12.383560180664062,12.222501754760742,13.394645690917969,0.013177206200079894,-0.0754843042201151
350,350,350,350,2020-06-25,12.41934871673584,11.998809814453123,12.383560180664062,0.03504838469696869,0.002890003807439756
351,351,351,351,2020-06-26,12.30303192138672,12.025652885437012,11.784067153930664,0.023065611371970718,0.04403952902482833
352,352,352,352,2020-06-29,12.830942153930664,11.936176300048828,10.916143417358398,0.07496251993849778,0.17540981859284033
353,353,353,353,2020-06-30,12.965155601501465,12.50882625579834,11.33668327331543,0.03648058869564985,0.14364627545158415
354,354,354,354,2020-07-01,12.893576622009276,12.383560180664062,11.524584770202637,0.04118496085976653,0.11878882225294851
355,355,355,355,2020-07-02,12.956207275390623,12.383560180664062,12.222501754760742,0.046242525281275926,0.06002907877219954
356,356,356,356,2020-07-06,12.947260856628418,12.41934871673584,11.998809814453123,0.04250723221751418,0.07904542674164583
357,357,357,357,2020-07-07,12.651989936828612,12.30303192138672,12.025652885437012,0.028363578804935674,0.05208341346273926
358,358,358,358,2020-07-08,12.920417785644531,12.830942153930664,11.936176300048828,0.006973426474879529,0.08245869203454004
359,359,359,359,2020-07-09,12.455141067504885,12.965155601501465,12.50882625579834,-0.039337324569981735,-0.004291784632356688
360,360,360,360,2020-07-10,12.848835945129396,12.893576622009276,12.383560180664062,-0.0034699973631449055,0.03757205179103695
361,361,361,361,2020-07-13,13.099372863769531,12.956207275390623,12.383560180664062,0.011049961253000395,0.05780346464687547
362,362,362,362,2020-07-14,13.206744194030762,12.947260856628418,12.41934871673584,0.020041562479951036,0.06340070604780257
363,363,363,363,2020-07-15,13.48412036895752,12.651989936828612,12.30303192138672,0.06577071561736414,0.09599978729777003
364,364,364,364,2020-07-16,13.314114570617676,12.920417785644531,12.830942153930664,0.030470902064062333,0.03765681513410879
365,365,365,365,2020-07-17,13.985187530517578,12.455141067504885,12.965155601501465,0.12284457114697345,0.07867486981012295
366,366,366,366,2020-07-20,13.654128074645996,12.848835945129396,12.893576622009276,0.06267432574869636,0.05898684864046655
367,367,367,367,2020-07-21,13.797289848327637,13.099372863769531,12.956207275390623,0.05327865630028872,0.06491734464101917
368,368,368,368,2020-07-22,13.958346366882324,13.206744194030762,12.947260856628418,0.05691048163038359,0.07809261908369414
369,369,369,369,2020-07-23,14.02992820739746,13.48412036895752,12.651989936828612,0.040477823061893625,0.10891079406867177
370,370,370,370,2020-07-24,13.779394149780272,13.314114570617676,12.920417785644531,0.03494634034390853,0.0664820889220874
371,371,371,371,2020-07-27,13.64517879486084,13.985187530517578,12.455141067504885,-0.024312061237276472,0.09554590517330475
372,372,372,372,2020-07-28,13.600441932678224,13.654128074645996,12.848835945129396,-0.003931861608026055,0.05849603736545017
373,373,373,373,2020-07-29,13.92255687713623,13.797289848327637,13.099372863769531,0.0090791039534317,0.0628414827127699
374,374,374,374,2020-07-30,13.797289848327637,13.958346366882324,13.206744194030762,-0.011538366674781142,0.04471546095091261
375,375,375,375,2020-07-31,13.754839897155762,14.02992820739746,13.48412036895752,-0.019607250028311207,0.020076914236206278
376,376,376,376,2020-08-03,13.655497550964355,13.779394149780272,13.314114570617676,-0.008991440223653946,0.025640682190016806
377,377,377,377,2020-08-04,13.97159481048584,13.64517879486084,13.985187530517578,0.023921710410122143,-0.0009719369155456459
378,378,378,378,2020-08-05,13.90837574005127,13.600441932678224,13.654128074645996,0.022641455983364978,0.01862057130380812
379,379,379,379,2020-08-06,14.946988105773926,13.92255687713623,13.797289848327637,0.07358068188753664,0.08332783250078957
380,380,380,380,2020-08-07,15.49790382385254,13.797289848327637,13.958346366882324,0.12325710296874237,0.11029655064463673
381,381,381,381,2020-08-10,15.886252403259276,13.754839897155762,14.02992820739746,0.15495727482398758,0.13231173876449676
382,382,382,382,2020-08-11,15.33534049987793,13.655497550964355,13.779394149780272,0.1230158727387376,0.11291834264879275
383,383,383,383,2020-08-12,15.58821964263916,13.97159481048584,13.64517879486084,0.11570796706328945,0.14239760995364348
384,384,384,384,2020-08-13,16.066883087158203,13.90837574005127,13.600441932678224,0.15519478244258145,0.181350074261468
385,385,385,385,2020-08-14,15.868189811706545,14.946988105773926,13.92255687713623,0.06163125971691685,0.13974681172001202
386,386,386,386,2020-08-17,15.958505630493164,15.49790382385254,13.797289848327637,0.02972026487425472,0.15664060159086146
387,387,387,387,2020-08-18,16.021726608276367,15.886252403259276,13.754839897155762,0.008527763602024674,0.16480647743412513
388,388,388,388,2020-08-19,15.913350105285645,15.33534049987793,13.655497550964355,0.037691344734883225,0.16534385114087913
389,389,389,389,2020-08-20,16.211381912231445,15.58821964263916,13.97159481048584,0.03997648762195527,0.1603100527983119
390,390,390,390,2020-08-21,16.27460289001465,16.066883087158203,13.90837574005127,0.012928444286899099,0.17012965382790668
391,391,391,391,2020-08-24,16.31976318359375,15.868189811706545,14.946988105773926,0.02845777478374134,0.09184292300932051
392,392,392,392,2020-08-25,16.15719985961914,15.958505630493164,15.49790382385254,0.012450678887270916,0.04254098123591965
393,393,393,393,2020-08-26,16.0126953125,16.021726608276367,15.886252403259276,-0.0005636905432965245,0.007959266039030188
394,394,394,394,2020-08-27,16.175260543823242,15.913350105285645,15.33534049987793,0.01645853555692245,0.054770224629312914
395,395,395,395,2020-08-28,16.166227340698242,16.211381912231445,15.58821964263916,-0.0027853622706361936,0.03707977635098447
396,396,396,396,2020-08-31,16.0307559967041,16.27460289001465,16.066883087158203,-0.014983277623330515,-0.0022485438064198116
397,397,397,397,2020-09-01,16.175260543823242,16.31976318359375,15.868189811706545,-0.008854456902645302,0.019351339740728335
398,398,398,398,2020-09-02,16.41910743713379,16.15719985961914,15.958505630493164,0.016209960871327755,0.028862464776182817
399,399,399,399,2020-09-03,15.976567268371582,16.0126953125,16.021726608276367,-0.0022562125503140518,-0.0028186312879322495
400,400,400,400,2020-09-04,15.868189811706545,16.175260543823242,15.913350105285645,-0.018983974402437487,-0.0028378872632293106
401,401,401,401,2020-09-08,15.723689079284668,16.166227340698242,16.211381912231445,-0.027374244595675723,-0.03008335967822795
402,402,402,402,2020-09-09,15.841096878051758,16.0307559967041,16.27460289001465,-0.011830952869056,-0.02663696404100102
403,403,403,403,2020-09-10,15.678532600402832,16.175260543823242,16.31976318359375,-0.030709115446680868,-0.0392916598100852
404,404,404,404,2020-09-11,16.07591438293457,16.41910743713379,16.15719985961914,-0.020902053020436795,-0.005030913610700738
405,405,405,405,2020-09-14,16.211381912231445,15.976567268371582,16.0126953125,0.014697440314648924,0.012408067215039287
406,406,406,406,2020-09-15,16.066883087158203,15.868189811706545,16.175260543823242,0.01252148340859116,-0.006700198514355549
407,407,407,407,2020-09-16,16.310728073120117,15.723689079284668,16.166227340698242,0.03733468595540024,0.008938432534478569
408,408,408,408,2020-09-17,16.644893646240234,15.841096878051758,16.0307559967041,0.05074123177051937,0.03830996177986856
409,409,409,409,2020-09-18,16.97002410888672,15.678532600402832,16.175260543823242,0.08237323870798363,0.0491345139641024
410,410,410,410,2020-09-21,16.58167266845703,16.07591438293457,16.41910743713379,0.03146062323268839,0.009900978597386034
411,411,411,411,2020-09-22,16.473295211791992,16.211381912231445,15.976567268371582,0.01615613653287218,0.031091030699928357
412,412,412,412,2020-09-23,16.03978729248047,16.066883087158203,15.868189811706545,-0.0016864375330764014,0.010813929175924608
413,413,413,413,2020-09-24,16.220420837402344,16.310728073120117,15.723689079284668,-0.00553667716811479,0.031591298683977476
414,414,414,414,2020-09-25,16.247512817382812,16.644893646240234,15.841096878051758,-0.023874038326894498,0.025655795331581688
415,415,415,415,2020-09-28,16.139137268066406,16.97002410888672,15.678532600402832,-0.04896203066589644,0.029378047002417862
416,416,416,416,2020-09-29,16.25654411315918,16.58167266845703,16.07591438293457,-0.019607705555322985,0.011236047040432018
417,417,417,417,2020-09-30,16.35589027404785,16.473295211791992,16.211381912231445,-0.007126985599098523,0.008914006381366857
418,418,418,418,2020-10-01,16.18429183959961,16.03978729248047,16.066883087158203,0.009009131136476167,0.007307500266510836
419,419,419,419,2020-10-02,16.74423599243164,16.220420837402344,16.310728073120117,0.032293561324959086,0.026578085133179163
420,420,420,420,2020-10-05,16.780363082885742,16.247512817382812,16.644893646240234,0.032795805209819395,0.008138798572384198
421,421,421,421,2020-10-06,16.852611541748047,16.139137268066406,16.97002410888672,0.04420770836947718,-0.006918821469274583
422,422,422,422,2020-10-07,16.933895111083984,16.25654411315918,16.58167266845703,0.04166635868053348,0.02124167143264022
423,423,423,423,2020-10-08,17.557065963745117,16.35589027404785,16.473295211791992,0.07343994546131127,0.06578955442851142
424,424,424,424,2020-10-09,17.448686599731445,16.18429183959961,16.03978729248047,0.07812481217362399,0.08783777998798503
425,425,425,425,2020-10-12,17.629318237304688,16.74423599243164,16.220420837402344,0.05285892084136301,0.08685948496808393
426,426,426,426,2020-10-13,17.656410217285156,16.780363082885742,16.247512817382812,0.05220668528280492,0.08671465077380947
427,427,427,427,2020-10-14,17.728660583496094,16.852611541748047,16.139137268066406,0.05198298433319115,0.09848874131424523
428,428,428,428,2020-10-15,17.936384201049805,16.933895111083984,16.25654411315918,0.05920014759685421,0.10333316086109878
429,429,429,429,2020-10-16,17.972511291503906,17.557065963745117,16.35589027404785,0.023662571446543046,0.09884029486436297
430,430,430,430,2020-10-19,17.972511291503906,17.448686599731445,16.18429183959961,0.030020866543646996,0.11049105327728292
431,431,431,431,2020-10-20,18.06282615661621,17.629318237304688,16.74423599243164,0.02459016925533719,0.07874889990684375
432,432,432,432,2020-10-21,18.25248336791992,17.656410217285156,16.780363082885742,0.033759588914128225,0.0877287504306501
433,433,433,433,2020-10-22,18.4331111907959,17.728660583496094,16.852611541748047,0.039735128549733156,0.09378366344780265
434,434,434,434,2020-10-23,18.649864196777344,17.936384201049805,16.933895111083984,0.039778362669427025,0.10133339520747242
435,435,435,435,2020-10-26,18.586645126342773,17.972511291503906,17.557065963745117,0.03417073022673156,0.05864186901864521
436,436,436,436,2020-10-27,18.369892120361328,17.972511291503906,17.448686599731445,0.02211047874234895,0.05279512101753614
437,437,437,437,2020-10-28,17.61125373840332,18.06282615661621,17.629318237304688,-0.025000097675605737,-0.0010246850535117202
438,438,438,438,2020-10-29,17.768653869628906,18.25248336791992,17.656410217285156,-0.02650759836556693,0.006357104924638923
439,439,439,439,2020-10-30,17.741355895996094,18.4331111907959,17.728660583496094,-0.03752786426771049,0.0007160897711482317
440,440,440,440,2020-11-02,18.196266174316406,18.649864196777344,17.936384201049805,-0.024321786886754793,0.014489094923122225
441,441,441,441,2020-11-03,18.44191551208496,18.586645126342773,17.972511291503906,-0.00778675297634468,0.02611789821509003
442,442,442,442,2020-11-04,18.141677856445312,18.369892120361328,17.972511291503906,-0.012423277307277214,0.009412516826258877
443,443,443,443,2020-11-05,19.07878303527832,17.61125373840332,18.06282615661621,0.0833290643967548,0.056245731972013546
444,444,444,444,2020-11-06,18.569286346435547,17.768653869628906,18.25248336791992,0.045058701839823856,0.017356705503013048
445,445,445,445,2020-11-09,19.07878303527832,17.741355895996094,18.4331111907959,0.07538471958527482,0.035027827793108646
446,446,446,446,2020-11-10,18.94231033325196,18.196266174316406,18.649864196777344,0.04099984863864958,0.015680872170916516
447,447,447,447,2020-11-11,19.369922637939453,18.44191551208496,18.586645126342773,0.050320538842419715,0.04214195226047246
448,448,448,448,2020-11-12,18.68756484985352,18.141677856445312,18.369892120361328,0.03009021534434675,0.017293118947611097
449,449,449,449,2020-11-13,18.98780632019043,19.07878303527832,17.61125373840332,-0.004768475794271976,0.07816323597594765
450,450,450,450,2020-11-16,19.40631484985352,18.569286346435547,17.768653869628906,0.04507596510722367,0.09216573141895612
451,451,451,451,2020-11-17,19.42451286315918,19.07878303527832,17.741355895996094,0.01812116775171524,0.09487194648651087
452,452,452,452,2020-11-18,19.442710876464844,18.94231033325196,18.196266174316406,0.02641708083171168,0.0685000257859365
453,453,453,453,2020-11-19,18.99690055847168,19.369922637939453,18.44191551208496,-0.019257799137366916,0.03009367687554132
454,454,454,454,2020-11-20,18.57838630676269,18.68756484985352,18.141677856445312,-0.0058423097909240385,0.024072109193705504
455,455,455,455,2020-11-23,18.61477851867676,18.98780632019043,19.07878303527832,-0.01964565022537723,-0.024320446212086733
456,456,456,456,2020-11-24,19.242551803588867,19.40631484985352,18.569286346435547,-0.008438647292475898,0.03625693764383975
457,457,457,457,2020-11-25,19.08788299560547,19.42451286315918,19.07878303527832,-0.01733015751412581,0.0004769675461124834
458,458,458,458,2020-11-27,19.14246940612793,19.442710876464844,18.94231033325196,-0.015442366666078011,0.010566771917182916
459,459,459,459,2020-11-30,18.596582412719727,18.99690055847168,19.369922637939453,-0.021072813668724044,-0.03992479679319949
460,460,460,460,2020-12-01,18.74215316772461,18.57838630676269,18.68756484985352,0.008814913106974576,0.0029211038628993435
461,461,461,461,2020-12-02,19.25164794921875,18.61477851867676,18.98780632019043,0.03421310814431644,0.01389531916321296
462,462,462,462,2020-12-03,19.25164794921875,19.242551803588867,19.40631484985352,0.0004727099463068818,-0.00796992637867755
463,463,463,463,2020-12-04,19.16976547241211,19.08788299560547,19.42451286315918,0.004289762087576365,-0.01311473767922533
464,464,464,464,2020-12-07,18.98780632019043,19.14246940612793,19.442710876464844,-0.008079578588120362,-0.023397177439133277
465,465,465,465,2020-12-08,19.278942108154297,18.596582412719727,18.99690055847168,0.03669274710216919,0.014846714010767537
466,466,466,466,2020-12-09,18.969606399536133,18.74215316772461,18.57838630676269,0.01213591788392887,0.021057808052523663
467,467,467,467,2020-12-10,18.969606399536133,19.25164794921875,18.61477851867676,-0.014650254899039039,0.019061622490074814
468,468,468,468,2020-12-11,19.242551803588867,19.25164794921875,19.242551803588867,-0.0004724865971929004,0.0
469,469,469,469,2020-12-14,19.3790225982666,19.16976547241211,19.08788299560547,0.010915998224164003,0.015252587347070357
470,470,470,470,2020-12-15,20.270639419555664,18.98780632019043,19.14246940612793,0.06756089027520518,0.05893544816462293
471,471,471,471,2020-12-16,19.924909591674805,19.278942108154297,18.596582412719727,0.03350637601880058,0.07142856410253784
472,472,472,472,2020-12-17,20.0977725982666,18.969606399536133,18.74215316772461,0.059472304009325905,0.07232997289108001
473,473,473,473,2020-12-18,20.50718879699707,18.969606399536133,19.25164794921875,0.08105505011946557,0.06521731807532194
474,474,474,474,2020-12-21,20.57997703552246,19.242551803588867,19.25164794921875,0.06950352768098855,0.06899820159850867
475,475,475,475,2020-12-22,20.761934280395508,19.3790225982666,19.16976547241211,0.07136127093698752,0.08305624866797379
476,476,476,476,2020-12-23,21.37151336669922,20.270639419555664,18.98780632019043,0.05430879235518882,0.125538832991682
477,477,477,477,2020-12-24,21.17135238647461,19.924909591674805,19.278942108154297,0.06255701131615687,0.09815944607872917
478,478,478,478,2020-12-28,21.19864845275879,20.0977725982666,18.969606399536133,0.05477601306858926,0.11750597277954933
479,479,479,479,2020-12-29,21.207744598388672,20.50718879699707,18.969606399536133,0.034161474218942445,0.11798548434337941
480,480,480,480,2020-12-30,20.72554397583008,20.57997703552246,19.242551803588867,0.007073231425689164,0.07706837364286723
481,481,481,481,2020-12-31,21.38061141967773,20.761934280395508,19.3790225982666,0.02979862718602333,0.10328636603118291
482,482,482,482,2021-01-04,21.14406394958496,21.37151336669922,20.270639419555664,-0.010642644402930612,0.04308815878726935
483,483,483,483,2021-01-05,21.85371208190918,21.17135238647461,19.924909591674805,0.03223033101421047,0.09680357551234686
484,484,484,484,2021-01-06,22.72713279724121,21.19864845275879,20.0977725982666,0.07210291485745657,0.1308284381325613
