,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MCK,MCK_6m,MCK_12m,MCK_6m_ret,MCK_12m_ret
485,485,485,485,2021-01-07,179.24166870117188,170.5841827392578,169.9672088623047,0.050751985458975746,0.054566171327674606
486,486,486,486,2021-01-08,179.7607421875,169.83987426757812,167.8811492919922,0.05841306679426661,0.07076192261970937
487,487,487,487,2021-01-11,179.6138458251953,170.3295440673828,166.50027465820312,0.05450787653220979,0.07876005726664492
488,488,488,488,2021-01-12,179.4865264892578,170.8290252685547,166.5590362548828,0.050679333954478434,0.07761506385394945
489,489,489,489,2021-01-13,179.6138458251953,171.97488403320312,167.25439453125,0.04441905476451624,0.07389612290059167
490,490,490,490,2021-01-14,179.0458526611328,175.23614501953125,170.72128295898438,0.021740421424911727,0.04876117117833756
491,491,491,491,2021-01-15,180.61280822753903,179.24166870117188,170.5841827392578,0.007649669500974676,0.05878989087522979
492,492,492,492,2021-01-19,178.7030487060547,179.7607421875,169.83987426757812,-0.00588389583050386,0.052185474563605005
493,493,493,493,2021-01-20,180.358154296875,179.6138458251953,170.3295440673828,0.004143937057079938,0.05887769079875449
494,494,494,494,2021-01-21,179.01641845703125,179.4865264892578,170.8290252685547,-0.0026191828513362214,0.04792741266073164
495,495,495,495,2021-01-22,181.1905975341797,179.6138458251953,171.97488403320312,0.008778564379267939,0.053587554675700755
496,496,496,496,2021-01-25,179.36900329589844,179.0458526611328,175.23614501953125,0.0018048484785471164,0.023584508069990573
497,497,497,497,2021-01-26,180.61280822753903,180.61280822753903,179.24166870117188,0.0,0.007649669500974676
498,498,498,498,2021-01-27,174.5114288330078,178.7030487060547,179.7607421875,-0.023455782670734338,-0.02920166711938066
499,499,499,499,2021-01-28,176.41136169433594,180.358154296875,179.6138458251953,-0.021883083789172697,-0.017829828853929808
500,500,500,500,2021-01-29,170.8682098388672,179.01641845703125,179.4865264892578,-0.0455165436131203,-0.048016510313972915
501,501,501,501,2021-02-01,176.0195770263672,181.1905975341797,179.6138458251953,-0.02853912166627215,-0.020011089803879334
502,502,502,502,2021-02-02,176.82269287109375,179.36900329589844,179.0458526611328,-0.014195933399953953,-0.012416706430205204
503,503,503,503,2021-02-03,177.76284790039062,180.61280822753903,180.61280822753903,-0.015779392143429716,-0.015779392143429716
504,504,504,504,2021-02-04,182.2287139892578,174.5114288330078,178.7030487060547,0.04422223351133514,0.019729183742144274
505,505,505,505,2021-02-05,179.28085327148438,176.41136169433594,180.358154296875,0.016265911387954413,-0.005973120703028245
506,506,506,506,2021-02-08,180.00559997558594,170.8682098388672,179.01641845703125,0.053476244325000755,0.0055256469047955115
507,507,507,507,2021-02-09,181.1612243652344,176.0195770263672,181.1905975341797,0.029210656142509617,-0.0001621119933651327
508,508,508,508,2021-02-10,180.24061584472656,176.82269287109375,179.36900329589844,0.019329662489217636,0.004859326487923088
509,509,509,509,2021-02-11,178.01751708984375,177.76284790039062,180.61280822753903,0.0014326345041222321,-0.014369363740946328
510,510,510,510,2021-02-12,178.477783203125,182.2287139892578,174.5114288330078,-0.020583642961744864,0.02272833588402201
511,511,511,511,2021-02-16,177.0675048828125,179.28085327148438,176.41136169433594,-0.012345704230446786,0.0037193930264731723
512,512,512,512,2021-02-17,177.54739379882812,180.00559997558594,170.8682098388672,-0.013656276121916333,0.03908968184461914
513,513,513,513,2021-02-18,174.0511016845703,181.1612243652344,176.0195770263672,-0.039247486351326244,-0.01118327503708294
514,514,514,514,2021-02-19,173.95314025878906,180.24061584472656,176.82269287109375,-0.03488378885341814,-0.016228418229082386
515,515,515,515,2021-02-22,174.31553649902344,178.01751708984375,177.76284790039062,-0.020795597261094034,-0.019392755247141902
516,516,516,516,2021-02-23,176.85205078125,178.477783203125,182.2287139892578,-0.009108878386419494,-0.029505027447676357
517,517,517,517,2021-02-24,177.54739379882812,177.0675048828125,179.28085327148438,0.002710203186819804,-0.009668960410575855
518,518,518,518,2021-02-25,170.5156707763672,177.54739379882812,180.00559997558594,-0.03960476620923148,-0.05272018870805051
519,519,519,519,2021-02-26,166.02040100097656,174.0511016845703,181.1612243652344,-0.04613990147645053,-0.08357651267432831
520,520,520,520,2021-03-01,170.58572387695312,173.95314025878906,180.24061584472656,-0.01935818104132092,-0.053566683194707476
521,521,521,521,2021-03-02,170.5562286376953,174.31553649902344,178.01751708984375,-0.021566109004570455,-0.04191322614831661
522,522,522,522,2021-03-03,169.07376098632812,176.85205078125,178.477783203125,-0.04398190329465235,-0.052690155872757494
523,523,523,523,2021-03-04,169.1719207763672,177.54739379882812,177.0675048828125,-0.04717316792580384,-0.044590813609028945
524,524,524,524,2021-03-05,171.9209442138672,170.5156707763672,177.54739379882812,0.008241315482041767,-0.031689846100112495
525,525,525,525,2021-03-08,172.88307189941406,166.02040100097656,174.0511016845703,0.04133631082120526,-0.00671084396393562
526,526,526,526,2021-03-09,175.4652099609375,170.58572387695312,173.95314025878906,0.028604305056055157,0.008692396698898097
527,527,527,527,2021-03-10,180.1679534912109,170.5562286376953,174.31553649902344,0.05635516762001891,0.033573696927584384
528,528,528,528,2021-03-11,179.79490661621094,169.07376098632812,176.85205078125,0.06341105543130232,0.016640213228858558
529,529,529,529,2021-03-12,184.13438415527344,169.1719207763672,177.54739379882812,0.0884453123795026,0.03709989888057019
530,530,530,530,2021-03-15,185.4303131103516,171.9209442138672,170.5156707763672,0.07857895940635906,0.08746786888311919
531,531,531,531,2021-03-16,183.1427764892578,172.88307189941406,166.02040100097656,0.05934476104064723,0.10313416534983877
532,532,532,532,2021-03-17,183.60418701171875,175.4652099609375,170.58572387695312,0.04638513271430367,0.07631625225658456
533,533,533,533,2021-03-18,184.5663604736328,180.1679534912109,170.5562286376953,0.024412815360288054,0.08214377128201256
534,534,534,534,2021-03-19,186.3139495849609,179.79490661621094,169.07376098632812,0.03625821827458919,0.10196844559474183
535,535,535,535,2021-03-22,188.8764190673828,184.13438415527344,169.1719207763672,0.025753120113137573,0.11647617524579346
536,536,536,536,2021-03-23,184.99835205078125,185.4303131103516,171.9209442138672,-0.00232950617579597,0.07606640305933854
537,537,537,537,2021-03-24,184.3798217773437,183.1427764892578,172.88307189941406,0.006754540429053879,0.06650014805740279
538,538,538,538,2021-03-25,187.9633331298828,183.60418701171875,175.4652099609375,0.023742084475915748,0.07122849692954913
539,539,539,539,2021-03-26,190.5552673339844,184.5663604736328,180.1679534912109,0.032448528783809216,0.057653504086009555
540,540,540,540,2021-03-29,192.43045043945312,186.3139495849609,179.79490661621094,0.03282900109260489,0.0702775404545466
541,541,541,541,2021-03-30,192.9508514404297,188.8764190673828,184.13438415527344,0.021571948436788668,0.04788061352909323
542,542,542,542,2021-03-31,191.4879608154297,184.99835205078125,185.4303131103516,0.03507927877577566,0.03266805520342908
543,543,543,543,2021-04-01,190.04473876953125,184.3798217773437,183.1427764892578,0.03072417001806449,0.037686238095654634
544,544,544,544,2021-04-05,191.06581115722656,187.9633331298828,183.60418701171875,0.016505761925385443,0.04063972759527301
545,545,545,545,2021-04-06,187.9633331298828,190.5552673339844,184.5663604736328,-0.013602007650403758,0.01840515599664383
546,546,546,546,2021-04-07,189.7404022216797,192.43045043945312,186.3139495849609,-0.013979327136792397,0.01839074660996487
547,547,547,547,2021-04-08,186.0194091796875,192.9508514404297,188.8764190673828,-0.03592335669418978,-0.015126345055684554
548,548,548,548,2021-04-09,187.39390563964844,191.4879608154297,184.99835205078125,-0.021380222330151577,0.012949053666216459
549,549,549,549,2021-04-12,188.21864318847656,190.04473876953125,184.3798217773437,-0.009608766824474979,0.020820181808010485
550,550,550,550,2021-04-13,185.715072631836,191.06581115722656,187.9633331298828,-0.028004688504881137,-0.011961165300751864
551,551,551,551,2021-04-14,187.13868713378903,187.9633331298828,190.5552673339844,-0.004387270550921474,-0.017929602513727216
552,552,552,552,2021-04-15,187.88478088378903,189.7404022216797,192.43045043945312,-0.009779790261657983,-0.02362240251105352
553,553,553,553,2021-04-16,189.6618194580078,186.0194091796875,192.9508514404297,0.019580807693039715,-0.017045957340267592
554,554,554,554,2021-04-19,190.1625823974609,187.39390563964844,191.4879608154297,0.01477463607133811,-0.006921471262865797
555,555,555,555,2021-04-20,190.98727416992188,188.21864318847656,190.04473876953125,0.01470965327633822,0.004959544823462059
556,556,556,556,2021-04-21,192.4697723388672,185.715072631836,191.06581115722656,0.03637130584668169,0.007348050251048344
557,557,557,557,2021-04-22,191.772705078125,187.13868713378903,187.9633331298828,0.024762479716569974,0.020266569467620066
558,558,558,558,2021-04-23,192.52867126464844,187.88478088378903,189.7404022216797,0.024716692640111892,0.01469517830847189
559,559,559,559,2021-04-26,188.13026428222656,189.6618194580078,186.0194091796875,-0.008075189725364584,0.011347499230577984
560,560,560,560,2021-04-27,185.88198852539065,190.1625823974609,187.39390563964844,-0.022510179542699627,-0.008068123182005449
561,561,561,561,2021-04-28,184.51727294921875,190.98727416992188,188.21864318847656,-0.03387660905064671,-0.01966526894762155
562,562,562,562,2021-04-29,186.8048553466797,192.4697723388672,185.715072631836,-0.02943276195190636,0.005868035907909741
563,563,563,563,2021-04-30,184.14419555664065,191.772705078125,187.13868713378903,-0.03977891180278559,-0.016001456582879436
564,564,564,564,2021-05-03,188.62115478515625,192.52867126464844,187.88478088378903,-0.020295764022185248,0.003919284456694205
565,565,565,565,2021-05-04,190.1429138183593,188.13026428222656,189.6618194580078,0.01069816992928585,0.0025365904520282534
566,566,566,566,2021-05-05,185.63650512695312,185.88198852539065,190.1625823974609,-0.0013206411249683248,-0.023801092798833468
567,567,567,567,2021-05-06,181.7191619873047,184.51727294921875,190.98727416992188,-0.015164493367968546,-0.04852738080533747
568,568,568,568,2021-05-07,194.0111694335937,186.8048553466797,192.4697723388672,0.0385766958441216,0.008008515186544107
569,569,569,569,2021-05-10,198.4488677978516,184.14419555664065,191.772705078125,0.07768190682291132,0.03481289329994497
570,570,570,570,2021-05-11,194.33517456054688,188.62115478515625,192.52867126464844,0.030293631601922,0.00938303518136907
571,571,571,571,2021-05-12,193.4810028076172,190.1429138183593,188.13026428222656,0.017555684417704498,0.02844166804211601
572,572,572,572,2021-05-13,192.19483947753903,185.63650512695312,185.88198852539065,0.03532890444204817,0.03396160651297353
573,573,573,573,2021-05-14,191.4486846923828,181.7191619873047,184.51727294921875,0.05354153408300366,0.037565110476522445
574,574,574,574,2021-05-17,195.72930908203125,194.0111694335937,186.8048553466797,0.008855880068418642,0.04777420650437181
575,575,575,575,2021-05-18,193.69696044921875,198.4488677978516,184.14419555664065,-0.023945247969231698,0.051876546332082274
576,576,576,576,2021-05-19,195.1205902099609,194.33517456054688,188.62115478515625,0.004041551670664445,0.03445761654999768
577,577,577,577,2021-05-20,196.7601928710937,193.4810028076172,190.1429138183593,0.01694838261065401,0.03480160748486161
578,578,578,578,2021-05-21,198.9888458251953,192.19483947753903,185.63650512695312,0.03534957736703581,0.07192734364995057
579,579,579,579,2021-05-24,196.00421142578125,191.4486846923828,181.7191619873047,0.023795027585163053,0.07861058394862375
580,580,580,580,2021-05-25,192.4501190185547,195.72930908203125,194.0111694335937,-0.01675369968277074,-0.00804618836944504
581,581,581,581,2021-05-26,190.7614288330078,193.69696044921875,198.4488677978516,-0.015155279718395698,-0.038737630756727315
582,582,582,582,2021-05-27,190.77127075195312,195.1205902099609,194.33517456054688,-0.022290417701830822,-0.01833895390606899
583,583,583,583,2021-05-28,189.29537963867188,196.7601928710937,193.4810028076172,-0.037938635470398996,-0.021633251369423512
584,584,584,584,2021-06-01,188.74441528320312,198.9888458251953,192.19483947753903,-0.05148243611097458,-0.017952741102287173
585,585,585,585,2021-06-02,188.30165100097656,196.00421142578125,191.4486846923828,-0.03929793328813924,-0.01643800110960736
586,586,586,586,2021-06-03,190.74176025390625,192.4501190185547,195.72930908203125,-0.008876891182819868,-0.02548187009659697
587,587,587,587,2021-06-04,191.8043365478516,190.7614288330078,193.69696044921875,0.0054670785453003745,-0.009771056277691814
588,588,588,588,2021-06-07,191.89292907714844,190.77127075195312,195.1205902099609,0.00587959770239066,-0.016541878688145273
589,589,589,589,2021-06-08,188.8427581787109,189.29537963867188,196.7601928710937,-0.0023910856188087415,-0.04023900656353718
590,590,590,590,2021-06-09,187.4849853515625,188.74441528320312,198.9888458251953,-0.006672673889454694,-0.0578115844932261
591,591,591,591,2021-06-10,192.3652191162109,188.30165100097656,196.00421142578125,0.021580098175630225,-0.0185658883709664
592,592,592,592,2021-06-11,192.3553924560547,190.74176025390625,192.4501190185547,0.008459774094568662,-0.0004922135823198781
593,593,593,593,2021-06-14,189.8070373535156,191.8043365478516,190.7614288330078,-0.010413211871451611,-0.005003063173361411
594,594,594,594,2021-06-15,191.1352996826172,191.89292907714844,190.77127075195312,-0.003948188180642465,0.0019081957635926905
595,595,595,595,2021-06-16,188.3410186767578,188.8427581787109,189.29537963867188,-0.0026569168274818145,-0.005041649530673986
596,596,596,596,2021-06-17,186.3534698486328,187.4849853515625,188.74441528320312,-0.006035232639072019,-0.012667635389279175
597,597,597,597,2021-06-18,181.91604614257807,192.3652191162109,188.30165100097656,-0.054319450374863965,-0.033911571271169505
598,598,598,598,2021-06-21,185.68443298339844,192.3553924560547,190.74176025390625,-0.03468038710783894,-0.026514001253714614
599,599,599,599,2021-06-22,187.042236328125,189.8070373535156,191.8043365478516,-0.014566377853741819,-0.0248279069464028
600,600,600,600,2021-06-23,185.79266357421875,191.1352996826172,191.89292907714844,-0.02795211620914584,-0.031789944174947404
601,601,601,601,2021-06-24,185.9402313232422,188.3410186767578,188.8427581787109,-0.012747023300516358,-0.01537007234729082
602,602,602,602,2021-06-25,188.2622985839844,186.3534698486328,187.4849853515625,0.01024305443253648,0.004146002577029462
603,603,603,603,2021-06-28,188.97071838378903,181.91604614257807,192.3652191162109,0.03877982393967505,-0.017646125157226078
604,604,604,604,2021-06-29,188.71490478515625,185.68443298339844,192.3553924560547,0.01632054854069942,-0.0189258415083432
605,605,605,605,2021-06-30,188.1639099121093,187.042236328125,189.8070373535156,0.00599689998368369,-0.008656830981171537
606,606,606,606,2021-07-01,189.57090759277344,185.79266357421875,191.1352996826172,0.020335808453735726,-0.008184736636515866
607,607,607,607,2021-07-02,189.4823455810547,185.9402313232422,188.3410186767578,0.019049746429834258,0.006059895567707807
608,608,608,608,2021-07-06,186.29444885253903,188.2622985839844,186.3534698486328,-0.01045270214082461,-0.00031671530528365466
609,609,609,609,2021-07-07,186.78640747070312,188.97071838378903,181.91604614257807,-0.01155899142347383,0.026772576863878683
610,610,610,610,2021-07-08,185.5368804931641,188.71490478515625,185.68443298339844,-0.01684034600028128,-0.0007946411439214707
611,611,611,611,2021-07-09,186.05831909179688,188.1639099121093,187.042236328125,-0.011190194874755366,-0.005260401370533518
612,612,612,612,2021-07-12,186.90447998046875,189.57090759277344,185.79266357421875,-0.014065595012250354,0.0059841781955285445
613,613,613,613,2021-07-13,186.2747802734375,189.4823455810547,185.9402313232422,-0.016928043073253463,0.0017992284284820137
614,614,614,614,2021-07-14,186.05831909179688,186.29444885253903,188.2622985839844,-0.0012675083031007395,-0.01170696155717188
615,615,615,615,2021-07-15,186.45187377929688,186.78640747070312,188.97071838378903,-0.0017909959077655468,-0.013329285224902065
616,616,616,616,2021-07-16,186.17637634277344,185.5368804931641,188.71490478515625,0.0034467317112885087,-0.013451658443580872
617,617,617,617,2021-07-19,185.3892517089844,186.05831909179688,188.1639099121093,-0.0035960089614824886,-0.014745963795187556
618,618,618,618,2021-07-20,191.23370361328125,186.90447998046875,189.57090759277344,0.023162760107542146,0.008771367092253124
619,619,619,619,2021-07-21,194.36257934570312,186.2747802734375,189.4823455810547,0.043418647765378404,0.025755611952570145
620,620,620,620,2021-07-22,195.82858276367188,186.05831909179688,186.29444885253903,0.052511834566529636,0.05117776707710475
621,621,621,621,2021-07-23,199.3706970214844,186.45187377929688,186.78640747070312,0.06928770937147855,0.06737261945977036
622,622,622,622,2021-07-26,199.24278259277344,186.17637634277344,185.5368804931641,0.07018294429548444,0.0738715777864678
623,623,623,623,2021-07-27,200.8367156982422,185.3892517089844,186.05831909179688,0.08332448535639214,0.07942884079885726
624,624,624,624,2021-07-28,200.87608337402344,191.23370361328125,186.90447998046875,0.05042196840072344,0.07475264046648156
625,625,625,625,2021-07-29,201.9190368652344,194.36257934570312,186.2747802734375,0.03887815002748529,0.08398483449467653
626,626,626,626,2021-07-30,200.5514068603516,195.82858276367188,186.05831909179688,0.0241171336177175,0.07789540311499943
627,627,627,627,2021-08-02,200.2955474853516,199.3706970214844,186.45187377929688,0.0046388485253052725,0.07424797308522346
628,628,628,628,2021-08-03,203.0997467041016,199.24278259277344,186.17637634277344,0.01935811205373139,0.09089966564914853
629,629,629,629,2021-08-04,202.0665740966797,200.8367156982422,185.3892517089844,0.006123673125014495,0.08995841039303931
630,630,630,630,2021-08-05,196.45831298828125,200.87608337402344,191.23370361328125,-0.021992515542611724,0.027320546934369805
631,631,631,631,2021-08-06,196.714111328125,201.9190368652344,194.36257934570312,-0.02577728983812111,0.012098686847735962
632,632,632,632,2021-08-09,193.6639862060547,200.5514068603516,195.82858276367188,-0.03434242004142496,-0.01105352715660235
633,633,633,633,2021-08-10,191.93231201171875,200.2955474853516,199.3706970214844,-0.04175447521740083,-0.03730931937788273
634,634,634,634,2021-08-11,194.1362762451172,203.0997467041016,199.24278259277344,-0.04413334139723668,-0.02562956751157852
635,635,635,635,2021-08-12,194.8053131103516,202.0665740966797,200.8367156982422,-0.035934993300049234,-0.030031374327753935
636,636,636,636,2021-08-13,195.2382354736328,196.45831298828125,200.87608337402344,-0.006210363390024676,-0.028066297419256037
637,637,637,637,2021-08-16,196.7337951660156,196.714111328125,201.9190368652344,0.00010006317166411094,-0.025679806023835017
638,638,638,638,2021-08-17,199.85281372070312,193.6639862060547,200.5514068603516,0.03195652240713276,-0.003483361949861097
639,639,639,639,2021-08-18,196.5074920654297,191.93231201171875,200.2955474853516,0.023837466478450864,-0.018912329642269965
640,640,640,640,2021-08-19,196.0548858642578,194.1362762451172,203.0997467041016,0.009882798085187217,-0.034686704213902964
641,641,641,641,2021-08-20,197.1864013671875,194.8053131103516,202.0665740966797,0.012222912295452026,-0.02415131127604131
642,642,642,642,2021-08-23,199.0755157470703,195.2382354736328,196.45831298828125,0.019654348258826282,0.0133219242239202
643,643,643,643,2021-08-24,197.1864013671875,196.7337951660156,196.714111328125,0.0023006021959266487,0.002400895573143158
644,644,644,644,2021-08-25,197.07818603515625,199.85281372070312,193.6639862060547,-0.013883355625027405,0.017629503016987957
645,645,645,645,2021-08-26,194.46095275878903,196.5074920654297,191.93231201171875,-0.010414561221712804,0.01317464850272776
646,646,646,646,2021-08-27,197.88494873046875,196.0548858642578,194.1362762451172,0.009334441516943404,0.019309490002880736
647,647,647,647,2021-08-30,197.9341735839844,197.1864013671875,194.8053131103516,0.0037922098664626702,0.016061474010518495
648,648,648,648,2021-08-31,201.3267517089844,199.0755157470703,195.2382354736328,0.011308452239673361,0.03118506075708649
649,649,649,649,2021-09-01,200.192626953125,197.1864013671875,196.7337951660156,0.015245602968023686,0.017581279231616787
650,650,650,650,2021-09-02,203.9501037597656,197.07818603515625,199.85281372070312,0.03486899216427486,0.020501537920744495
651,651,651,651,2021-09-03,203.43728637695312,194.46095275878903,196.5074920654297,0.04616008247834924,0.03526478425166646
652,652,652,652,2021-09-07,202.6581878662109,197.88494873046875,196.0548858642578,0.024121284445153046,0.03368088468106323
653,653,653,653,2021-09-08,203.32879638671875,197.9341735839844,197.1864013671875,0.02725463069390277,0.03115019583978973
654,654,654,654,2021-09-09,201.8198699951172,201.3267517089844,199.0755157470703,0.002449343080076938,0.013785493598990062
655,655,655,655,2021-09-10,199.93618774414065,200.192626953125,197.1864013671875,-0.0012809623055917152,0.013945111619703798
656,656,656,656,2021-09-13,203.20057678222656,203.9501037597656,197.07818603515625,-0.003675050729181839,0.03106579612001381
657,657,657,657,2021-09-14,201.1788330078125,203.43728637695312,194.46095275878903,-0.011101472150763403,0.034546165457475464
658,658,658,658,2021-09-15,205.7844696044922,202.6581878662109,197.88494873046875,0.015426377642067779,0.039919766130283474
659,659,659,659,2021-09-16,204.90670776367188,203.32879638671875,197.9341735839844,0.007760393043157787,0.03522653038349133
660,660,660,660,2021-09-17,204.8870086669922,201.8198699951172,201.3267517089844,0.015197406835854244,0.01768397357919982
661,661,661,661,2021-09-20,199.10777282714844,199.93618774414065,200.192626953125,-0.0041433965823752805,-0.005419051353127924
662,662,662,662,2021-09-21,198.32864379882807,203.20057678222656,203.9501037597656,-0.023975980090941484,-0.027562917877007265
663,663,663,663,2021-09-22,199.83758544921875,201.1788330078125,203.43728637695312,-0.006666941738058818,-0.017694401020786454
664,664,664,664,2021-09-23,199.8868865966797,205.7844696044922,202.6581878662109,-0.02865902863878589,-0.013674755995354837
665,665,665,665,2021-09-24,200.35040283203125,204.90670776367188,203.32879638671875,-0.0222359969635334,-0.014648163996519137
666,666,666,666,2021-09-27,201.65220642089844,204.8870086669922,201.8198699951172,-0.015788225262009403,-0.0008307585086780866
667,667,667,667,2021-09-28,199.798095703125,199.10777282714844,199.93618774414065,0.003467081501513425,-0.0006906805745059419
668,668,668,668,2021-09-29,202.61871337890625,198.32864379882807,203.20057678222656,0.021631114386229333,-0.0028634928725812525
669,669,669,669,2021-09-30,196.63233947753903,199.83758544921875,201.1788330078125,-0.016039254900296118,-0.022599263860412777
670,670,670,670,2021-10-01,197.2635498046875,199.8868865966797,205.7844696044922,-0.013124106521732015,-0.04140701101585309
671,671,671,671,2021-10-04,197.2043914794922,200.35040283203125,204.90670776367188,-0.01570254568031293,-0.03758938088577912
672,672,672,672,2021-10-05,195.4883575439453,201.65220642089844,204.8870086669922,-0.030566731633412614,-0.04587236245087034
673,673,673,673,2021-10-06,195.478515625,199.798095703125,199.10777282714844,-0.0216197259684765,-0.018227601818936012
674,674,674,674,2021-10-07,196.84933471679688,202.61871337890625,198.32864379882807,-0.028474066219739358,-0.007458877616950299
675,675,675,675,2021-10-08,197.4410400390625,196.63233947753903,199.83758544921875,0.0041127546143844285,-0.011992465805514052
676,676,676,676,2021-10-11,198.99929809570312,197.2635498046875,199.8868865966797,0.008799133406725224,-0.0044404538791356085
677,677,677,677,2021-10-12,197.37203979492188,197.2043914794922,200.35040283203125,0.000850124655804807,-0.014865770145749857
678,678,678,678,2021-10-13,196.5140075683593,195.4883575439453,201.65220642089844,0.005246604131826205,-0.025480499042070726
679,679,679,679,2021-10-14,200.2616577148437,195.478515625,199.798095703125,0.024468888944396916,0.0023201523021896264
680,680,680,680,2021-10-15,201.3563537597656,196.84933471679688,202.61871337890625,0.022895779909304137,-0.006230222263725382
681,681,681,681,2021-10-18,198.0328063964844,197.4410400390625,196.63233947753903,0.002997180106551367,0.007122261387249251
682,682,682,682,2021-10-19,199.798095703125,198.99929809570312,197.2635498046875,0.004014072487018128,0.012848526253060877
683,683,683,683,2021-10-20,203.24989318847656,197.37203979492188,197.2043914794922,0.02978057783494581,0.03065601969423204
684,684,684,684,2021-10-21,204.3347320556641,196.5140075683593,195.4883575439453,0.03979728765433821,0.04525269240000718
685,685,685,685,2021-10-22,206.20855712890625,200.2616577148437,195.478515625,0.029695646595168324,0.054891155018234494
686,686,686,686,2021-10-25,204.5911560058593,201.3563537597656,196.84933471679688,0.016065061696305172,0.03932866372243726
687,687,687,687,2021-10-26,205.1039886474609,198.0328063964844,197.4410400390625,0.0357071253982999,0.03881132619075722
688,688,688,688,2021-10-27,200.23208618164065,199.798095703125,198.99929809570312,0.0021721452198448787,0.006194936855227873
689,689,689,689,2021-10-28,202.19464111328125,203.24989318847656,197.37203979492188,-0.005191894857316193,0.0244340653487205
690,690,690,690,2021-10-29,205.0152130126953,204.3347320556641,196.5140075683593,0.003330226585492424,0.04326004822520746
691,691,691,691,2021-11-01,205.2124786376953,206.20855712890625,200.2616577148437,-0.004830442078057273,0.0247217614162627
692,692,692,692,2021-11-02,215.9129333496093,204.5911560058593,201.3563537597656,0.05533854720203912,0.07229262607332898
693,693,693,693,2021-11-03,221.1399078369141,205.1039886474609,198.0328063964844,0.07818433612725206,0.11668319941983052
694,694,694,694,2021-11-04,220.0156097412109,200.23208618164065,199.798095703125,0.09880296378485331,0.10118972339018995
695,695,695,695,2021-11-05,218.63491821289065,202.19464111328125,203.24989318847656,0.08130916333434679,0.07569511985006239
696,696,696,696,2021-11-08,217.19503784179688,205.0152130126953,204.3347320556641,0.05940937089555076,0.06293744414742686
697,697,697,697,2021-11-09,216.4356384277344,205.2124786376953,206.20855712890625,0.05469043532120521,0.04959581426310522
698,698,698,698,2021-11-10,216.6131591796875,215.9129333496093,204.5911560058593,0.00324309349706442,0.05876110878167151
699,699,699,699,2021-11-11,219.78878784179688,221.1399078369141,205.1039886474609,-0.006109797224450486,0.0715968484629359
700,700,700,700,2021-11-12,221.7316131591797,220.0156097412109,200.23208618164065,0.007799462138105451,0.1073730358981313
701,701,701,701,2021-11-15,218.87159729003903,218.63491821289065,202.19464111328125,0.0010825310022890555,0.08247971402671528
702,702,702,702,2021-11-16,217.56979370117188,217.19503784179688,205.0152130126953,0.001725434720327046,0.06123731260713394
703,703,703,703,2021-11-17,220.7355499267578,216.4356384277344,205.2124786376953,0.01986692917238342,0.07564389549852191
704,704,704,704,2021-11-18,222.333236694336,216.6131591796875,215.9129333496093,0.02640687914026274,0.02973561261534452
705,705,705,705,2021-11-19,217.8558044433593,219.78878784179688,221.1399078369141,-0.008794731603092187,-0.014850794800804423
706,706,706,706,2021-11-22,219.0097045898437,221.7316131591797,220.0156097412109,-0.012275690103701886,-0.00457197174577928
707,707,707,707,2021-11-23,223.329330444336,218.87159729003903,218.63491821289065,0.02036688729597813,0.021471466085185353
708,708,708,708,2021-11-24,222.90524291992188,217.56979370117188,217.19503784179688,0.024522931827927197,0.026290679266274264
709,709,709,709,2021-11-26,218.55601501464844,220.7355499267578,216.4356384277344,-0.00987396417492592,0.009796799650543697
710,710,710,710,2021-11-29,220.19317626953125,222.333236694336,216.6131591796875,-0.009625463365816489,0.016527237326676048
711,711,711,711,2021-11-30,214.22381591796875,217.8558044433593,219.78878784179688,-0.016671525161657264,-0.02531963517553848
712,712,712,712,2021-12-01,212.8896026611328,219.0097045898437,221.7316131591797,-0.027944432600246927,-0.03987708550922442
713,713,713,713,2021-12-02,217.83108520507807,223.329330444336,218.87159729003903,-0.024619449797832704,-0.004753984061175998
714,714,714,714,2021-12-03,216.10157775878903,222.90524291992188,217.56979370117188,-0.030522678928539326,-0.006748252675182531
715,715,715,715,2021-12-06,221.37908935546875,218.55601501464844,220.7355499267578,0.012916937292396735,0.0029154317413957465
716,716,716,716,2021-12-07,221.9424285888672,220.19317626953125,222.333236694336,0.007944171336148553,-0.001757758359835715
717,717,717,717,2021-12-08,224.02772521972656,214.22381591796875,217.8558044433593,0.045764796317100176,0.028330302202124402
718,718,718,718,2021-12-09,228.0402374267578,212.8896026611328,219.0097045898437,0.07116662615854019,0.04123348257021897
719,719,719,719,2021-12-10,230.3627014160156,217.83108520507807,223.329330444336,0.05752905375805106,0.031493270309305155
720,720,720,720,2021-12-13,228.0995178222656,216.10157775878903,222.90524291992188,0.05551990960875153,0.023302614305082736
721,721,721,721,2021-12-14,226.9432067871093,221.37908935546875,218.55601501464844,0.025133888877400867,0.038375479036340865
722,722,722,722,2021-12-15,229.5720672607422,221.9424285888672,220.19317626953125,0.03437665668698431,0.04259392207381829
723,723,723,723,2021-12-16,229.730209350586,224.02772521972656,214.22381591796875,0.025454367870166195,0.07238407814822523
724,724,724,724,2021-12-17,230.3627014160156,228.0402374267578,212.8896026611328,0.010184448216090436,0.08207586719345605
725,725,725,725,2021-12-20,231.5289306640625,230.3627014160156,217.83108520507807,0.0050625784507569715,0.06288287755665611
