,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMD,AMD_6m,AMD_12m,AMD_6m_ret,AMD_12m_ret
247,247,247,247,2020-01-29,47.5099983215332,51.04999923706055,48.16999816894531,-0.06934379957752135,-0.013701471299569334
248,248,248,248,2020-01-30,48.77999877929688,51.43000030517578,48.75,-0.051526375853670925,0.000615359575320662
249,249,249,249,2020-01-31,47.0,51.709999084472656,48.209999084472656,-0.09108488044601348,-0.025098508762726124
250,250,250,250,2020-02-03,48.02000045776367,50.34999847412109,48.54999923706055,-0.046276029532652085,-0.010916555872822808
251,251,251,251,2020-02-04,49.45000076293945,49.2599983215332,49.77000045776367,0.003857134548930663,-0.00642956985897114
252,252,252,252,2020-02-05,49.84000015258789,50.52999877929688,50.93000030517578,-0.013655227456520258,-0.021401927077489558
253,253,253,253,2020-02-06,49.31999969482422,47.5099983215332,51.04999923706055,0.038097272936982174,-0.03388833629953136
254,254,254,254,2020-02-07,49.72999954223633,48.77999877929688,51.43000030517578,0.019475210879723148,-0.03305465200956592
255,255,255,255,2020-02-10,52.2599983215332,47.0,51.709999084472656,0.1119148579049618,0.010636226006542238
256,256,256,256,2020-02-11,53.79999923706055,48.02000045776367,50.34999847412109,0.12036648738437039,0.06852037472677774
257,257,257,257,2020-02-12,53.88999938964844,49.45000076293945,49.2599983215332,0.0897876351507878,0.09399109268932526
258,258,258,258,2020-02-13,54.52999877929688,49.84000015258789,50.52999877929688,0.09410109575341696,0.07916089643047597
259,259,259,259,2020-02-14,55.310001373291016,49.31999969482422,47.5099983215332,0.12145177849819411,0.16417603298930405
260,260,260,260,2020-02-18,56.88999938964844,49.72999954223633,48.77999877929688,0.14397747664025262,0.1662566792394753
261,261,261,261,2020-02-19,58.900001525878906,52.2599983215332,47.0,0.12705708797563742,0.2531915218272107
262,262,262,262,2020-02-20,57.27000045776367,53.79999923706055,48.02000045776367,0.06449816486824012,0.1926280698005387
263,263,263,263,2020-02-21,53.27999877929688,53.88999938964844,49.45000076293945,-0.011319365694198336,0.07745193037950049
264,264,264,264,2020-02-24,49.119998931884766,54.52999877929688,49.84000015258789,-0.09921144266495208,-0.014446252377584345
265,265,265,265,2020-02-25,47.56999969482422,55.310001373291016,49.31999969482422,-0.13993855516706633,-0.035482563074379914
266,266,266,266,2020-02-26,47.4900016784668,56.88999938964844,49.72999954223633,-0.16523110936949736,-0.045043190918734544
267,267,267,267,2020-02-27,44.0099983215332,58.900001525878906,52.2599983215332,-0.2528014060883085,-0.1578645286063982
268,268,268,268,2020-02-28,45.47999954223633,57.27000045776367,53.79999923706055,-0.20586696038569807,-0.1546468366693381
269,269,269,269,2020-03-02,47.459999084472656,53.27999877929688,53.88999938964844,-0.10923423100913654,-0.11931713449621784
270,270,270,270,2020-03-03,46.75,49.119998931884766,54.52999877929688,-0.04824916497191434,-0.14267373837262354
271,271,271,271,2020-03-04,50.11000061035156,47.56999969482422,55.310001373291016,0.05339501643519462,-0.09401556018493451
272,272,272,272,2020-03-05,48.11000061035156,47.4900016784668,56.88999938964844,0.013055357127222278,-0.15433290338362105
273,273,273,273,2020-03-06,48.59000015258789,44.0099983215332,58.900001525878906,0.10406730301586453,-0.1750424636026725
274,274,274,274,2020-03-09,43.27000045776367,45.47999954223633,57.27000045776367,-0.04859276839746396,-0.24445608325644985
275,275,275,275,2020-03-10,45.380001068115234,47.459999084472656,53.27999877929688,-0.0438263391589051,-0.1482732337120729
276,276,276,276,2020-03-11,45.70000076293945,46.75,49.119998931884766,-0.022459876728567862,-0.06962537140295666
277,277,277,277,2020-03-12,39.0099983215332,50.11000061035156,47.56999969482422,-0.2215127150991365,-0.17994537372726482
278,278,278,278,2020-03-13,43.900001525878906,48.11000061035156,47.4900016784668,-0.08750777449723857,-0.07559486261748627
279,279,279,279,2020-03-16,38.709999084472656,48.59000015258789,44.0099983215332,-0.20333404068921423,-0.1204271628991943
280,280,280,280,2020-03-17,41.880001068115234,43.27000045776367,45.47999954223633,-0.03212385890786462,-0.07915564006938591
281,281,281,281,2020-03-18,39.119998931884766,45.380001068115234,47.459999084472656,-0.13794627564759698,-0.17572693454426258
282,282,282,282,2020-03-19,39.81999969482422,45.70000076293945,46.75,-0.12866522910178235,-0.1482353006454713
283,283,283,283,2020-03-20,39.61000061035156,39.0099983215332,50.11000061035156,0.015380730957047062,-0.20953901161659427
284,284,284,284,2020-03-23,41.63999938964844,43.900001525878906,48.11000061035156,-0.05148068468512934,-0.13448349903597823
285,285,285,285,2020-03-24,46.220001220703125,38.709999084472656,48.59000015258789,0.1940067763846287,-0.048775446067960915
286,286,286,286,2020-03-25,44.630001068115234,41.880001068115234,43.27000045776367,0.06566379966245206,0.03143056611887651
287,287,287,287,2020-03-26,47.5,39.119998931884766,45.380001068115234,0.2142127120889339,0.04671659061229749
288,288,288,288,2020-03-27,46.58000183105469,39.81999969482422,45.70000076293945,0.16976399266796394,0.019256040556324683
289,289,289,289,2020-03-30,47.86000061035156,39.61000061035156,39.0099983215332,0.20828073397817537,0.2268649748680771
290,290,290,290,2020-03-31,45.47999954223633,41.63999938964844,43.900001525878906,0.09221902518909508,0.03599084194623581
291,291,291,291,2020-04-01,43.65999984741211,46.220001220703125,38.709999084472656,-0.055387306483763665,0.12787395711732263
292,292,292,292,2020-04-02,44.4900016784668,44.630001068115234,41.880001068115234,-0.003136889677299526,0.0623209298898193
293,293,293,293,2020-04-03,42.59000015258789,47.5,39.119998931884766,-0.10336841784025497,0.08870146511877586
294,294,294,294,2020-04-06,47.52000045776367,46.58000183105469,39.81999969482422,0.020180304631982393,0.19337018638752768
295,295,295,295,2020-04-07,47.560001373291016,47.86000061035156,39.61000061035156,-0.006268266469592554,0.20070690836752525
296,296,296,296,2020-04-08,48.790000915527344,45.47999954223633,41.63999938964844,0.07277927455159894,0.17170993349381192
297,297,297,297,2020-04-09,48.380001068115234,43.65999984741211,46.220001220703125,0.10810813644523853,0.04673301147479392
298,298,298,298,2020-04-13,50.93999862670898,44.4900016784668,44.630001068115234,0.1449763251270899,0.14138466071204636
299,299,299,299,2020-04-14,54.93000030517578,42.59000015258789,47.5,0.28973937798490645,0.1564210590563322
300,300,300,300,2020-04-15,54.9900016784668,47.52000045776367,46.58000183105469,0.1571969938708766,0.18054958172640512
301,301,301,301,2020-04-16,56.95000076293945,47.560001373291016,47.86000061035156,0.1974348006415685,0.18992896023118377
302,302,302,302,2020-04-17,56.59999847412109,48.790000915527344,45.47999954223633,0.16007373256900714,0.24450305725174526
303,303,303,303,2020-04-20,56.970001220703125,48.380001068115234,43.65999984741211,0.17755270696447156,0.3048557356804469
304,304,304,304,2020-04-21,52.91999816894531,50.93999862670898,44.4900016784668,0.03886925001207553,0.1894806961663622
305,305,305,305,2020-04-22,55.91999816894531,54.93000030517578,42.59000015258789,0.01802289929490941,0.31298422091100764
306,306,306,306,2020-04-23,55.900001525878906,54.9900016784668,47.52000045776367,0.016548460077033367,0.1763468221252118
307,307,307,307,2020-04-24,56.18000030517578,56.95000076293945,47.560001373291016,-0.0135206399903115,0.1812447157902235
308,308,308,308,2020-04-27,56.4900016784668,56.59999847412109,48.790000915527344,-0.001943406336036957,0.1578192379268626
309,309,309,309,2020-04-28,55.5099983215332,56.970001220703125,48.380001068115234,-0.025627573598143938,0.14737488830104595
310,310,310,310,2020-04-29,53.65999984741211,52.91999816894531,50.93999862670898,0.013983403327119781,0.05339617773913674
311,311,311,311,2020-04-30,52.38999938964844,55.91999816894531,54.93000030517578,-0.06312587437202799,-0.04624068635382861
312,312,312,312,2020-05-01,49.880001068115234,55.900001525878906,54.9900016784668,-0.10769231294165016,-0.092925994805935
313,313,313,313,2020-05-04,52.560001373291016,56.18000030517578,56.95000076293945,-0.06443572289463406,-0.07708515067317179
314,314,314,314,2020-05-05,52.18999862670898,56.4900016784668,56.59999847412109,-0.07611971895899095,-0.07791519375090561
315,315,315,315,2020-05-06,52.15999984741211,55.5099983215332,56.970001220703125,-0.060349460915432585,-0.08443042426235792
316,316,316,316,2020-05-07,51.95000076293945,53.65999984741211,52.91999816894531,-0.031867295738636225,-0.018329505660774514
317,317,317,317,2020-05-08,53.18999862670898,52.38999938964844,55.91999816894531,0.015270075326983212,-0.04881973590178723
318,318,318,318,2020-05-11,55.7400016784668,49.880001068115234,55.900001525878906,0.11748196641674591,-0.002862251217256917
319,319,319,319,2020-05-12,53.7599983215332,52.560001373291016,56.18000030517578,0.02283099156941759,-0.04307586277139319
320,320,320,320,2020-05-13,52.18000030517578,52.18999862670898,56.4900016784668,-0.0001915754320038765,-0.07629671172295127
321,321,321,321,2020-05-14,54.5099983215332,52.15999984741211,55.5099983215332,0.04505365185958077,-0.01801477265784901
322,322,322,322,2020-05-15,54.20000076293945,51.95000076293945,53.65999984741211,0.04331087520609089,0.010063378998563133
323,323,323,323,2020-05-18,54.59000015258789,53.18999862670898,52.38999938964844,0.026320766347527558,0.041992761759301445
324,324,324,324,2020-05-19,55.470001220703125,55.7400016784668,49.880001068115234,-0.004843926258222164,0.11206896617653017
325,325,325,325,2020-05-20,56.38999938964844,53.7599983215332,52.560001373291016,0.04892115234798666,0.07286906233422741
326,326,326,326,2020-05-21,54.650001525878906,52.18000030517578,52.18999862670898,0.04733616723375378,0.04713552335506255
327,327,327,327,2020-05-22,55.16999816894531,54.5099983215332,52.15999984741211,0.012107867689135299,0.05770702320434418
328,328,328,328,2020-05-26,53.18999862670898,54.20000076293945,51.95000076293945,-0.018634725498400506,0.023869063437129467
329,329,329,329,2020-05-27,52.7400016784668,54.59000015258789,53.18999862670898,-0.033888962611285045,-0.008460179730409245
330,330,330,330,2020-05-28,51.7400016784668,55.470001220703125,55.7400016784668,-0.06724354534256216,-0.07176174882580355
331,331,331,331,2020-05-29,53.79999923706055,56.38999938964844,53.7599983215332,-0.045930132658652534,0.000744064672177025
332,332,332,332,2020-06-01,53.630001068115234,54.650001525878906,52.18000030517578,-0.01866423475360124,0.027788439142566013
333,333,333,333,2020-06-02,53.540000915527344,55.16999816894531,54.5099983215332,-0.029544993792214425,-0.017794852978791575
334,334,334,334,2020-06-03,52.72999954223633,53.18999862670898,54.20000076293945,-0.008648225161669076,-0.027121793358133583
335,335,335,335,2020-06-04,52.630001068115234,52.7400016784668,54.59000015258789,-0.002085714957352325,-0.03590399485242979
336,336,336,336,2020-06-05,53.09999847412109,51.7400016784668,55.470001220703125,0.026285209732034076,-0.04272584630298293
337,337,337,337,2020-06-08,52.970001220703125,53.79999923706055,56.38999938964844,-0.015427472641777906,-0.060649019435405904
338,338,338,338,2020-06-09,56.38999938964844,53.630001068115234,54.650001525878906,0.0514637006631371,0.031838935319070005
339,339,339,339,2020-06-10,57.43999862670898,53.540000915527344,55.16999816894531,0.07284269040889346,0.04114555978074019
340,340,340,340,2020-06-11,52.83000183105469,52.72999954223633,53.18999862670898,0.001896497054551638,-0.006768129440663628
341,341,341,341,2020-06-12,53.5,52.630001068115234,52.7400016784668,0.016530475284596502,0.014410282467691049
342,342,342,342,2020-06-15,54.68000030517578,53.09999847412109,51.7400016784668,0.02975521424590477,0.05682254602501402
343,343,343,343,2020-06-16,54.459999084472656,52.970001220703125,53.79999923706055,0.028129088718751527,0.012267655330326921
344,344,344,344,2020-06-17,54.54999923706055,56.38999938964844,53.630001068115234,-0.03262990197736482,0.017154543177741566
345,345,345,345,2020-06-18,54.040000915527344,57.43999862670898,53.540000915527344,-0.05919216212516887,0.00933881194340791
346,346,346,346,2020-06-19,54.22999954223633,52.83000183105469,52.72999954223633,0.026500050400503516,0.028446804722585206
347,347,347,347,2020-06-22,54.7599983215332,53.5,52.630001068115234,0.0235513704959478,0.04047116112844584
348,348,348,348,2020-06-23,53.9900016784668,54.68000030517578,53.09999847412109,-0.012618848260022242,0.016760889452368977
349,349,349,349,2020-06-24,52.38999938964844,54.459999084472656,52.970001220703125,-0.03800954332763484,-0.010949628425305669
350,350,350,350,2020-06-25,51.93000030517578,54.54999923706055,56.38999938964844,-0.04802931198035243,-0.07909202221575806
351,351,351,351,2020-06-26,50.09999847412109,54.040000915527344,57.43999862670898,-0.07290900027120784,-0.1277855210319394
352,352,352,352,2020-06-29,50.27999877929688,54.22999954223633,52.83000183105469,-0.07283792727792737,-0.048268085621357204
353,353,353,353,2020-06-30,52.61000061035156,54.7599983215332,53.5,-0.03926219461435232,-0.01663550261025115
354,354,354,354,2020-07-01,52.58000183105469,53.9900016784668,54.68000030517578,-0.026115943759536298,-0.038405238888089666
355,355,355,355,2020-07-02,52.34000015258789,52.38999938964844,54.459999084472656,-0.0009543660554122146,-0.038927634365113484
356,356,356,356,2020-07-06,53.400001525878906,51.93000030517578,54.54999923706055,0.028307360139888438,-0.021081534871962848
357,357,357,357,2020-07-07,52.93000030517578,50.09999847412109,54.040000915527344,0.056487064216509175,-0.020540351434979787
358,358,358,358,2020-07-08,53.43000030517578,50.27999877929688,54.22999954223633,0.0626491965464393,-0.014751968353558187
359,359,359,359,2020-07-09,57.2599983215332,52.61000061035156,54.7599983215332,0.08838619382693391,0.045653763269326575
360,360,360,360,2020-07-10,55.880001068115234,52.58000183105469,53.9900016784668,0.06276148958046468,0.035006470288780234
361,361,361,361,2020-07-13,53.59000015258789,52.34000015258789,52.38999938964844,0.023882307916619272,0.02290514939720656
362,362,362,362,2020-07-14,54.720001220703125,53.400001525878906,51.93000030517578,0.024719094702357225,0.05372618715831723
363,363,363,363,2020-07-15,55.34000015258789,52.93000030517578,50.09999847412109,0.04553183135304928,0.10459085505109345
364,364,364,364,2020-07-16,54.91999816894531,53.43000030517578,50.27999877929688,0.02788691475311844,0.09228320410299973
365,365,365,365,2020-07-17,55.040000915527344,57.2599983215332,52.61000061035156,-0.0387704762675658,0.04618894272922036
366,366,366,366,2020-07-20,57.459999084472656,55.880001068115234,52.58000183105469,0.028274838692853077,0.09281089926732866
367,367,367,367,2020-07-21,57.0,53.59000015258789,52.34000015258789,0.06363127146301073,0.0890332409978356
368,368,368,368,2020-07-22,61.790000915527344,54.720001220703125,53.400001525878906,0.129203207914939,0.15711608894959395
369,369,369,369,2020-07-23,59.56999969482422,55.34000015258789,52.93000030517578,0.07643656542416033,0.1254486935833088
370,370,370,370,2020-07-24,69.4000015258789,54.91999816894531,53.43000030517578,0.2636562971540912,0.2988957725900687
371,371,371,371,2020-07-27,68.97000122070312,55.040000915527344,57.2599983215332,0.2530886641254757,0.20450581981184346
372,372,372,372,2020-07-28,67.61000061035156,57.459999084472656,55.880001068115234,0.17664465171600963,0.20991408944208834
373,373,373,373,2020-07-29,76.08999633789062,57.0,53.59000015258789,0.33491221645422153,0.4198543780787094
374,374,374,374,2020-07-30,78.19999694824219,61.790000915527344,54.720001220703125,0.2655768860587788,0.4290934796005723
375,375,375,375,2020-07-31,77.43000030517578,59.56999969482422,55.34000015258789,0.29981535507550694,0.39916877650306404
376,376,376,376,2020-08-03,77.66999816894531,69.4000015258789,54.91999816894531,0.1191642141388507,0.4142389067460688
377,377,377,377,2020-08-04,85.04000091552734,68.97000122070312,55.040000915527344,0.23299984646078853,0.5450581304684661
378,378,378,378,2020-08-05,85.30999755859375,67.61000061035156,57.459999084472656,0.26179554486695555,0.48468497942679156
379,379,379,379,2020-08-06,86.70999908447266,76.08999633789062,57.0,0.13957160280862801,0.5212280541135554
380,380,380,380,2020-08-07,84.8499984741211,78.19999694824219,61.790000915527344,0.08503838600249947,0.3731995018112866
381,381,381,381,2020-08-10,82.23999786376953,77.43000030517578,59.56999969482422,0.06212059330538611,0.3805606561202486
382,382,382,382,2020-08-11,76.87999725341797,77.66999816894531,69.4000015258789,-0.010171249313138397,0.107780915894502
383,383,383,383,2020-08-12,82.61000061035156,85.04000091552734,68.97000122070312,-0.028574791615884054,0.19776713278575442
384,384,384,384,2020-08-13,81.83999633789062,85.30999755859375,67.61000061035156,-0.04067520009386727,0.210471758601942
385,385,385,385,2020-08-14,81.30000305175781,86.70999908447266,76.08999633789062,-0.06239183588785924,0.06847163838372738
386,386,386,386,2020-08-17,82.41999816894531,84.8499984741211,78.19999694824219,-0.028638778419270317,0.0539642120893713
387,387,387,387,2020-08-18,81.66000366210938,82.23999786376953,77.43000030517578,-0.007052458860965838,0.05463003151571533
388,388,388,388,2020-08-19,81.08999633789062,76.87999725341797,77.66999816894531,0.05476065602077651,0.04403242242269978
389,389,389,389,2020-08-20,82.7699966430664,82.61000061035156,85.04000091552734,0.0019367634854465798,-0.026693370743443356
390,390,390,390,2020-08-21,83.80999755859375,81.83999633789062,85.30999755859375,0.02407137474163168,-0.017582933336385942
391,391,391,391,2020-08-24,83.08000183105469,81.30000305175781,86.70999908447266,0.021894203105548238,-0.04186365230936784
392,392,392,392,2020-08-25,86.3499984741211,82.41999816894531,84.8499984741211,0.047682606072376066,0.01767825606334572
393,393,393,393,2020-08-26,86.0199966430664,81.66000366210938,82.23999786376953,0.053392025293039325,0.045963021370190704
394,394,394,394,2020-08-27,83.80000305175781,81.08999633789062,76.87999725341797,0.033419741475569475,0.09001048446359294
395,395,395,395,2020-08-28,85.55000305175781,82.7699966430664,82.61000061035156,0.03358712723741886,0.03558894104447985
396,396,396,396,2020-08-31,90.81999969482422,83.80999755859375,81.83999633789062,0.08364159814382033,0.10972634113836088
397,397,397,397,2020-09-01,92.18000030517578,83.08000183105469,81.30000305175781,0.10953295947954089,0.13382529944668597
398,398,398,398,2020-09-02,90.22000122070312,86.3499984741211,82.41999816894531,0.044817635378903375,0.09463726310414722
399,399,399,399,2020-09-03,82.54000091552734,86.0199966430664,81.66000366210938,-0.04045565988544553,0.01077635579174352
400,400,400,400,2020-09-04,82.01000213623047,83.80000305175781,81.08999633789062,-0.02136039200883777,0.011345490687979742
401,401,401,401,2020-09-08,78.69000244140625,85.55000305175781,82.7699966430664,-0.08018702940549582,-0.04929315412751001
402,402,402,402,2020-09-09,81.91000366210938,90.81999969482422,83.80999755859375,-0.09810610066785341,-0.022670253571550836
403,403,403,403,2020-09-10,78.9800033569336,92.18000030517578,83.08000183105469,-0.14319805711153843,-0.04935000461914463
404,404,404,404,2020-09-11,76.33999633789062,90.22000122070312,86.3499984741211,-0.1538462058857455,-0.11592359366665705
405,405,405,405,2020-09-14,77.9000015258789,82.54000091552734,86.0199966430664,-0.0562151603850487,-0.09439659886155094
406,406,406,406,2020-09-15,78.93000030517578,82.01000213623047,83.80000305175781,-0.0375564169104442,-0.05811458913162748
407,407,407,407,2020-09-16,76.66000366210938,78.69000244140625,85.55000305175781,-0.025797416651606286,-0.10391582784947395
408,408,408,408,2020-09-17,76.55000305175781,81.91000366210938,90.81999969482422,-0.06543768002333805,-0.15712394506735117
409,409,409,409,2020-09-18,74.93000030517578,78.9800033569336,92.18000030517578,-0.05127884122079196,-0.18713386789858188
410,410,410,410,2020-09-21,77.94000244140625,76.33999633789062,90.22000122070312,0.02095894917827601,-0.13611171151789936
411,411,411,411,2020-09-22,77.69999694824219,77.9000015258789,82.54000091552734,-0.002567452807690551,-0.058638283421373893
412,412,412,412,2020-09-23,74.7300033569336,78.93000030517578,82.01000213623047,-0.05321166770560337,-0.08876964503919593
413,413,413,413,2020-09-24,75.81999969482422,76.66000366210938,78.69000244140625,-0.01095752579125353,-0.03647226658455216
414,414,414,414,2020-09-25,78.05999755859375,76.55000305175781,81.91000366210938,0.019725596951511326,-0.04700288037340905
415,415,415,415,2020-09-28,79.4800033569336,74.93000030517578,78.9800033569336,0.060723382266468784,0.006330716368045053
416,416,416,416,2020-09-29,81.7699966430664,77.94000244140625,76.33999633789062,0.04914028844866247,0.07112916643513967
417,417,417,417,2020-09-30,81.98999786376953,77.69999694824219,77.9000015258789,0.05521236916373384,0.05250316120381471
418,418,418,418,2020-10-01,84.86000061035156,74.7300033569336,78.93000030517578,0.13555462061247292,0.07512986547887968
419,419,419,419,2020-10-02,81.80000305175781,75.81999969482422,76.66000366210938,0.07887105488002022,0.06704929747073551
420,420,420,420,2020-10-05,86.1500015258789,78.05999755859375,76.55000305175781,0.10363828106979645,0.12540820498243788
421,421,421,421,2020-10-06,84.4800033569336,79.4800033569336,74.93000030517578,0.06290890524432546,0.1274523290119105
422,422,422,422,2020-10-07,86.69000244140625,81.7699966430664,77.94000244140625,0.06016883943160867,0.11226584200556156
423,423,423,423,2020-10-08,86.51000213623047,81.98999786376953,77.69999694824219,0.055128727774467645,0.11338488460761242
424,424,424,424,2020-10-09,83.0999984741211,84.86000061035156,74.7300033569336,-0.020740067447227672,0.11200314119095944
425,425,425,425,2020-10-12,84.29000091552734,81.80000305175781,75.81999969482422,0.030440070548579667,0.1117119659033885
426,426,426,426,2020-10-13,85.27999877929688,86.1500015258789,78.05999755859375,-0.010098696821504882,0.09249297266866563
427,427,427,427,2020-10-14,84.20999908447266,84.4800033569336,79.4800033569336,-0.00319607317391013,0.0595117706059638
428,428,428,428,2020-10-15,83.12999725341797,86.69000244140625,81.7699966430664,-0.041065925570765605,0.016632024779065224
429,429,429,429,2020-10-16,83.16999816894531,86.51000213623047,81.98999786376953,-0.038608298287006515,0.014392003121361352
430,430,430,430,2020-10-19,82.0,83.0999984741211,84.86000061035156,-0.01323704565967776,-0.033702575887121666
431,431,431,431,2020-10-20,81.55999755859375,84.29000091552734,81.80000305175781,-0.03238822312589029,-0.0029340523742059643
432,432,432,432,2020-10-21,79.19999694824219,85.27999877929688,86.1500015258789,-0.07129458159104374,-0.08067329604804452
433,433,433,433,2020-10-22,79.41999816894531,84.20999908447266,84.4800033569336,-0.05688161700040395,-0.05989589236413051
434,434,434,434,2020-10-23,81.95999908447266,83.12999725341797,86.69000244140625,-0.014074319831608118,-0.0545622704317098
435,435,435,435,2020-10-26,82.2300033569336,83.16999816894531,86.51000213623047,-0.011302090089052141,-0.049474033910633874
436,436,436,436,2020-10-27,78.87999725341797,82.0,83.0999984741211,-0.03804881398270765,-0.050782205754399734
437,437,437,437,2020-10-28,76.4000015258789,81.55999755859375,84.29000091552734,-0.06326626026451065,-0.09360540163661324
438,438,438,438,2020-10-29,78.0199966430664,79.19999694824219,85.27999877929688,-0.01489899432631192,-0.08513135835073382
439,439,439,439,2020-10-30,75.29000091552734,79.41999816894531,84.20999908447266,-0.05200198122181365,-0.10592564144309624
440,440,440,440,2020-11-02,74.69999694824219,81.95999908447266,83.12999725341797,-0.08857982207574078,-0.10140744116082812
441,441,441,441,2020-11-03,76.58000183105469,82.2300033569336,83.16999816894531,-0.06870973239967038,-0.07923525890314675
442,442,442,442,2020-11-04,81.3499984741211,78.87999725341797,82.0,0.03131340398970539,-0.007926847876572052
443,443,443,443,2020-11-05,83.0,76.4000015258789,81.55999755859375,0.08638741285738694,0.017655744047463173
444,444,444,444,2020-11-06,85.87999725341797,78.0199966430664,79.19999694824219,0.10074341128608699,0.08434344144661043
445,445,445,445,2020-11-09,83.12000274658203,75.29000091552734,79.41999816894531,0.10399789793919201,0.046587819981636525
446,446,446,446,2020-11-10,77.98999786376953,74.69999694824219,81.95999908447266,0.04404285207410252,-0.048438278002070456
447,447,447,447,2020-11-11,81.27999877929688,76.58000183105469,82.2300033569336,0.06137368550357292,-0.011553016403429539
448,448,448,448,2020-11-12,81.83999633789062,81.3499984741211,78.87999725341797,0.006023329722930626,0.037525344669613325
449,449,449,449,2020-11-13,81.43000030517578,83.0,76.4000015258789,-0.018915658973785776,0.06583767904236315
450,450,450,450,2020-11-16,83.7300033569336,85.87999725341797,78.0199966430664,-0.025034862194278973,0.0731864516732792
451,451,451,451,2020-11-17,83.36000061035156,83.12000274658203,75.29000091552734,0.0028873659268424667,0.10718554385300738
452,452,452,452,2020-11-18,82.54000091552734,77.98999786376953,74.69999694824219,0.058340853652869784,0.1049532033142826
453,453,453,453,2020-11-19,85.54000091552734,81.27999877929688,76.58000183105469,0.05241144439233869,0.11700181340083482
454,454,454,454,2020-11-20,84.63999938964844,81.83999633789062,81.3499984741211,0.03421313754948763,0.04044254428073479
455,455,455,455,2020-11-23,85.30999755859375,81.43000030517578,83.0,0.04764825296422548,0.02783129588667177
456,456,456,456,2020-11-24,85.06999969482422,83.7300033569336,85.87999725341797,0.016003777429439925,-0.009431737127372997
457,457,457,457,2020-11-25,86.70999908447266,83.36000061035156,83.12000274658203,0.04018712151622861,0.043190522368435014
458,458,458,458,2020-11-27,87.19000244140625,82.54000091552734,77.98999786376953,0.056336339645038036,0.11796390344447749
459,459,459,459,2020-11-30,92.66000366210938,85.54000091552734,81.27999877929688,0.08323594424102465,0.14000990469639563
460,460,460,460,2020-12-01,92.62999725341795,84.63999938964844,81.83999633789062,0.09439978640579594,0.1318426368322274
461,461,461,461,2020-12-02,93.73999786376952,85.30999755859375,81.43000030517578,0.09881608892774563,0.1511727558941358
462,462,462,462,2020-12-03,92.30999755859376,85.06999969482422,83.7300033569336,0.0851063581725866,0.10247215881605087
463,463,463,463,2020-12-04,94.04000091552734,86.70999908447266,83.36000061035156,0.08453467775860335,0.12811900464225223
464,464,464,464,2020-12-07,94.06999969482422,87.19000244140625,82.54000091552734,0.07890809795585785,0.1396898310080812
465,465,465,465,2020-12-08,92.91999816894533,92.66000366210938,85.54000091552734,0.0028058978692040437,0.08627539366881587
466,466,466,466,2020-12-09,89.83000183105469,92.62999725341795,84.63999938964844,-0.030227739451432978,0.06131855480661774
467,467,467,467,2020-12-10,91.66000366210938,93.73999786376952,85.30999755859375,-0.022188972147011987,0.0744344893358393
468,468,468,468,2020-12-11,91.6500015258789,92.30999755859376,85.06999969482422,-0.007149778465717405,0.07734808809991134
469,469,469,469,2020-12-14,94.77999877929688,94.04000091552734,86.70999908447266,0.007868969125534697,0.09306884765345735
470,470,470,470,2020-12-15,97.12000274658205,94.06999969482422,87.19000244140625,0.0324226965201706,0.11388920778903522
471,471,471,471,2020-12-16,96.8499984741211,92.91999816894533,92.66000366210938,0.04229445095371531,0.045219022732729375
472,472,472,472,2020-12-17,96.83999633789062,89.83000183105469,92.62999725341795,0.07803622803013854,0.04544962981003797
473,473,473,473,2020-12-18,95.91999816894533,91.66000366210938,93.73999786376952,0.046476045566611335,0.023255817739018525
474,474,474,474,2020-12-21,93.2300033569336,91.6500015258789,92.30999755859376,0.01723951778231614,0.00996648058359928
475,475,475,475,2020-12-22,93.16000366210938,94.77999877929688,94.04000091552734,-0.0170921622499679,-0.009357690821466869
476,476,476,476,2020-12-23,91.5500030517578,97.12000274658205,94.06999969482422,-0.05735172505460284,-0.02678852611078586
477,477,477,477,2020-12-24,91.80999755859376,96.8499984741211,92.91999816894533,-0.05203924620477973,-0.011945766597340923
478,478,478,478,2020-12-28,91.5999984741211,96.83999633789062,89.83000183105469,-0.0541098519405796,0.01970384734484676
479,479,479,479,2020-12-29,90.62000274658205,95.91999816894533,91.66000366210938,-0.05525433198016039,-0.011346289264411724
480,480,480,480,2020-12-30,92.29000091552734,93.2300033569336,91.6500015258789,-0.0100826172643953,0.006983081058298923
481,481,481,481,2020-12-31,91.70999908447266,93.16000366210938,94.77999877929688,-0.015564668534104764,-0.032390796944120726
482,482,482,482,2021-01-04,92.3000030517578,91.5500030517578,97.12000274658205,0.008192244401957982,-0.049629320001166044
483,483,483,483,2021-01-05,92.7699966430664,91.80999755859376,96.8499984741211,0.010456367607024175,-0.04212702008606528
484,484,484,484,2021-01-06,90.33000183105467,91.5999984741211,96.83999633789062,-0.013864592404171483,-0.0672242333025449
485,485,485,485,2021-01-07,95.16000366210938,90.62000274658205,95.91999816894533,0.05009932440879972,-0.007923212274226321
486,486,486,486,2021-01-08,94.58000183105467,92.29000091552734,93.2300033569336,0.024813098849390647,0.014480300606153351
487,487,487,487,2021-01-11,97.25,91.70999908447266,93.16000366210938,0.060407817804299935,0.043902921609202616
488,488,488,488,2021-01-12,95.36000061035156,92.3000030517578,91.5500030517578,0.03315273518331141,0.04161657489448456
