,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FICO,FICO_6m,FICO_12m,FICO_6m_ret,FICO_12m_ret
494,494,494,494,2021-01-21,491.3200073242188,492.2799987792969,505.260009765625,-0.001950092340656795,-0.027589760068034153
495,495,495,495,2021-01-22,496.1600036621094,488.9599914550781,505.010009765625,0.014725156112681104,-0.017524417204369702
496,496,496,496,2021-01-25,511.0799865722656,481.3800048828125,497.010009765625,0.06169758068094944,0.02830924232949683
497,497,497,497,2021-01-26,511.55999755859375,483.2999877929688,490.1099853515625,0.05847301982082964,0.04376571146912034
498,498,498,498,2021-01-27,469.0700073242188,483.7200012207031,500.3599853515625,-0.03028610324053993,-0.06253493273519617
499,499,499,499,2021-01-28,491.1499938964844,503.0499877929688,495.6700134277344,-0.02365568866961565,-0.009119009439349512
500,500,500,500,2021-01-29,450.1099853515625,491.3200073242188,492.2799987792969,-0.08387613237468283,-0.08566265851203192
501,501,501,501,2021-02-01,451.9800109863281,496.1600036621094,488.9599914550781,-0.08904384140134824,-0.07562986975417485
502,502,502,502,2021-02-02,464.2699890136719,511.0799865722656,481.3800048828125,-0.09159035530336679,-0.03554367795834379
503,503,503,503,2021-02-03,463.6300048828125,511.55999755859375,483.2999877929688,-0.09369378548855622,-0.04069932424368761
504,504,504,504,2021-02-04,477.5499877929688,469.0700073242188,483.7200012207031,0.018078283276143692,-0.012755340718109354
505,505,505,505,2021-02-05,477.9200134277344,491.1499938964844,503.0499877929688,-0.02693674159250503,-0.0499552230892345
506,506,506,506,2021-02-08,477.6799926757813,450.1099853515625,491.3200073242188,0.061251712295795846,-0.027761976807585076
507,507,507,507,2021-02-09,476.9800109863281,451.9800109863281,496.1600036621094,0.05531218061047438,-0.038656869828715634
508,508,508,508,2021-02-10,472.0700073242188,464.2699890136719,511.0799865722656,0.016800608471630563,-0.07632852053096562
509,509,509,509,2021-02-11,470.3299865722656,463.6300048828125,511.55999755859375,0.014451139095595478,-0.0805966283194488
510,510,510,510,2021-02-12,473.7799987792969,477.5499877929688,469.0700073242188,-0.007894438509139512,0.010041126871329853
511,511,511,511,2021-02-16,466.1300048828125,477.9200134277344,491.1499938964844,-0.02466941792280608,-0.0509416457794869
512,512,512,512,2021-02-17,469.239990234375,477.6799926757813,450.1099853515625,-0.01766873758753984,0.04250073427691414
513,513,513,513,2021-02-18,473.0899963378906,476.9800109863281,451.9800109863281,-0.00815550874006965,0.0467055728980037
514,514,514,514,2021-02-19,473.8200073242188,472.0700073242188,464.2699890136719,0.003707077282709248,0.020569966908340787
515,515,515,515,2021-02-22,459.3399963378906,470.3299865722656,463.6300048828125,-0.023366552310366884,-0.009253086512393094
516,516,516,516,2021-02-23,458.5700073242188,473.7799987792969,477.5499877929688,-0.03210349000436252,-0.03974448948573395
517,517,517,517,2021-02-24,465.05999755859375,466.1300048828125,477.9200134277344,-0.002295512653144427,-0.026908301614962937
518,518,518,518,2021-02-25,448.25,469.239990234375,477.6799926757813,-0.044731887032669504,-0.0616102686464336
519,519,519,519,2021-02-26,457.5499877929688,473.0899963378906,476.9800109863281,-0.03284789081404038,-0.04073550829348327
520,520,520,520,2021-03-01,471.9500122070313,473.8200073242188,472.0700073242188,-0.0039466360395962186,-0.0002541892416925151
521,521,521,521,2021-03-02,466.3800048828125,459.3399963378906,470.3299865722656,0.015326356513799544,-0.008398319907774399
522,522,522,522,2021-03-03,455.1300048828125,458.5700073242188,473.7799987792969,-0.007501586205951205,-0.03936424911253411
523,523,523,523,2021-03-04,439.2699890136719,465.05999755859375,466.1300048828125,-0.05545522874534603,-0.057623443219222414
524,524,524,524,2021-03-05,444.739990234375,448.25,469.239990234375,-0.00783047354294475,-0.05221208871767902
525,525,525,525,2021-03-08,429.8599853515625,457.5499877929688,473.0899963378906,-0.0605179831278575,-0.09137798583982815
526,526,526,526,2021-03-09,457.1700134277344,471.9500122070313,473.8200073242188,-0.03131687339127209,-0.03513991312969489
527,527,527,527,2021-03-10,458.7300109863281,466.3800048828125,459.3399963378906,-0.016402919971679752,-0.0013279604572334902
528,528,528,528,2021-03-11,469.0899963378906,455.1300048828125,458.5700073242188,0.030672535990398098,0.022940857111559687
529,529,529,529,2021-03-12,464.3299865722656,439.2699890136719,465.05999755859375,0.05704919112471796,-0.0015697135641862259
530,530,530,530,2021-03-15,486.4700012207031,444.739990234375,448.25,0.09383012974465532,0.08526492185321399
531,531,531,531,2021-03-16,480.0,429.8599853515625,457.5499877929688,0.11664266588440486,0.049065703870566635
532,532,532,532,2021-03-17,483.5199890136719,457.1700134277344,471.9500122070313,0.057637147695608126,0.02451525904731855
533,533,533,533,2021-03-18,461.6199951171875,458.7300109863281,466.3800048828125,0.006299967435410503,-0.010206290397936413
534,534,534,534,2021-03-19,458.8699951171875,469.0899963378906,455.1300048828125,-0.021786866700396534,0.00821741083701566
535,535,535,535,2021-03-22,471.7999877929688,464.3299865722656,439.2699890136719,0.01608769934469989,0.07405468070409071
536,536,536,536,2021-03-23,471.9299926757813,486.4700012207031,444.739990234375,-0.029888808165840608,0.06113685083070086
537,537,537,537,2021-03-24,475.3900146484375,480.0,429.8599853515625,-0.009604136149088505,0.10591827769136986
538,538,538,538,2021-03-25,479.4800109863281,483.5199890136719,457.1700134277344,-0.008355348525683204,0.04880022071290191
539,539,539,539,2021-03-26,492.9100036621094,461.6199951171875,458.7300109863281,0.06778304422662318,0.07451004263333427
540,540,540,540,2021-03-29,485.1400146484375,458.8699951171875,469.0899963378906,0.05724937304854949,0.034215221888862946
541,541,541,541,2021-03-30,484.0,471.7999877929688,464.3299865722656,0.025858441124811282,0.04236214329584986
542,542,542,542,2021-03-31,486.0499877929688,471.9299926757813,486.4700012207031,0.02991968159753733,-0.0008633901919550269
543,543,543,543,2021-04-01,500.9500122070313,475.3900146484375,480.0,0.0537663744946264,0.04364585876464866
544,544,544,544,2021-04-05,498.7900085449219,479.4800109863281,483.5199890136719,0.04027278951393942,0.03158094779576581
545,545,545,545,2021-04-06,505.010009765625,492.9100036621094,461.6199951171875,0.02454810414399744,0.09399509359949287
546,546,546,546,2021-04-07,501.4800109863281,485.1400146484375,458.8699951171875,0.03368099073363706,0.09285857938534159
547,547,547,547,2021-04-08,513.739990234375,484.0,471.7999877929688,0.061446260814824294,0.08889360645725564
548,548,548,548,2021-04-09,518.3499755859375,486.0499877929688,471.9299926757813,0.0664540450656832,0.09836201053245408
549,549,549,549,2021-04-12,525.1099853515625,500.9500122070313,475.3900146484375,0.04822831132010519,0.10458774726241171
550,550,550,550,2021-04-13,524.780029296875,498.7900085449219,479.4800109863281,0.0521061374660885,0.09447738648658399
551,551,551,551,2021-04-14,521.5700073242188,505.010009765625,492.9100036621094,0.0327914244041998,0.058144495849501654
552,552,552,552,2021-04-15,530.9099731445312,501.4800109863281,485.1400146484375,0.05868621183986833,0.09434381233067635
553,553,553,553,2021-04-16,532.9500122070312,513.739990234375,484.0,0.03739249880838047,0.10113638885750253
554,554,554,554,2021-04-19,529.989990234375,518.3499755859375,486.0499877929688,0.022455898903592564,0.09040222928700548
555,555,555,555,2021-04-20,523.5999755859375,525.1099853515625,500.9500122070313,-0.002875606649555551,0.04521401901782074
556,556,556,556,2021-04-21,527.6400146484375,524.780029296875,498.7900085449219,0.005449874598685511,0.05783998397978607
557,557,557,557,2021-04-22,534.010009765625,521.5700073242188,505.010009765625,0.02385106939953574,0.057424604342909635
558,558,558,558,2021-04-23,542.489990234375,530.9099731445312,501.4800109863281,0.021811639780010772,0.08177789413258374
559,559,559,559,2021-04-26,544.4199829101562,532.9500122070312,513.739990234375,0.02152166327124383,0.05971891084784864
560,560,560,560,2021-04-27,542.5499877929688,529.989990234375,518.3499755859375,0.023698556180352437,0.04668662746569208
561,561,561,561,2021-04-28,539.469970703125,523.5999755859375,525.1099853515625,0.0303093885736494,0.02734662404476751
562,562,562,562,2021-04-29,533.0,527.6400146484375,524.780029296875,0.010158413317333137,0.015663649994719808
563,563,563,563,2021-04-30,521.4099731445312,534.010009765625,521.5700073242188,-0.023595131908901612,-0.00030683163801636937
564,564,564,564,2021-05-03,515.75,542.489990234375,530.9099731445312,-0.04929121406059933,-0.02855469648599762
565,565,565,565,2021-05-04,507.239990234375,544.4199829101562,532.9500122070312,-0.06829285081902836,-0.04824096328694494
566,566,566,566,2021-05-05,496.3599853515625,542.5499877929688,529.989990234375,-0.08513501701345882,-0.0634540378167151
567,567,567,567,2021-05-06,494.2099914550781,539.469970703125,523.5999755859375,-0.08389712441094122,-0.05613060638127487
568,568,568,568,2021-05-07,496.1700134277344,533.0,527.6400146484375,-0.0690994119554702,-0.05964293902476547
569,569,569,569,2021-05-10,492.8999938964844,521.4099731445312,534.010009765625,-0.05467862280444735,-0.07698360539568094
570,570,570,570,2021-05-11,487.05999755859375,515.75,542.489990234375,-0.05562773134543142,-0.10217698699257749
571,571,571,571,2021-05-12,466.1600036621094,507.239990234375,544.4199829101562,-0.08098727892744462,-0.14374927758844191
572,572,572,572,2021-05-13,475.7799987792969,496.3599853515625,542.5499877929688,-0.04146181638249746,-0.12306698095282342
573,573,573,573,2021-05-14,491.4100036621094,494.2099914550781,539.469970703125,-0.005665583135470165,-0.08908738141323425
574,574,574,574,2021-05-17,490.1900024414063,496.1700134277344,533.0,-0.012052342593249166,-0.08031894476283996
575,575,575,575,2021-05-18,489.9200134277344,492.8999938964844,521.4099731445312,-0.006045811535099865,-0.06039385769107275
576,576,576,576,2021-05-19,483.7699890136719,487.05999755859375,515.75,-0.0067548321796352395,-0.06200680753529453
577,577,577,577,2021-05-20,501.239990234375,466.1600036621094,507.239990234375,0.0752531025756833,-0.011828720360213762
578,578,578,578,2021-05-21,491.7300109863281,475.7799987792969,496.3599853515625,0.03352392334262477,-0.009327855793925588
579,579,579,579,2021-05-24,500.2999877929688,491.4100036621094,494.2099914550781,0.01809076751512806,0.01232268963231653
580,580,580,580,2021-05-25,506.6000061035156,490.1900024414063,496.1700134277344,0.033476822416570684,0.021021005690623706
581,581,581,581,2021-05-26,503.510009765625,489.9200134277344,492.8999938964844,0.0277392144950519,0.02152569689698325
582,582,582,582,2021-05-27,501.6499938964844,483.7699890136719,487.05999755859375,0.03695972319255869,0.02995523428535196
583,583,583,583,2021-05-28,506.05999755859375,501.239990234375,466.1600036621094,0.009616166742731247,0.08559291570069028
584,584,584,584,2021-06-01,498.9599914550781,491.7300109863281,475.7799987792969,0.014703150727465086,0.0487199813679724
585,585,585,585,2021-06-02,494.6900024414063,500.2999877929688,491.4100036621094,-0.011213243031067188,0.006674668311295262
586,586,586,586,2021-06-03,479.760009765625,506.6000061035156,490.1900024414063,-0.05298064748227871,-0.021277448792987208
587,587,587,587,2021-06-04,490.3399963378906,503.510009765625,489.9200134277344,-0.026156408357928762,0.0008572479152624268
588,588,588,588,2021-06-07,484.7099914550781,501.6499938964844,483.7699890136719,-0.033768569017269434,0.0019430772118020911
589,589,589,589,2021-06-08,488.1700134277344,506.05999755859375,501.239990234375,-0.03535150815548904,-0.02607528740978793
590,590,590,590,2021-06-09,491.1900024414063,498.9599914550781,491.7300109863281,-0.015572368820619853,-0.0010981809791080765
591,591,591,591,2021-06-10,496.4200134277344,494.6900024414063,500.2999877929688,0.0034971618140453575,-0.0077552957423616675
592,592,592,592,2021-06-11,504.7799987792969,479.760009765625,506.6000061035156,0.052151051576588836,-0.003592592385099347
593,593,593,593,2021-06-14,505.6000061035156,490.3399963378906,503.510009765625,0.031121282945699935,0.004150853602420845
594,594,594,594,2021-06-15,499.5199890136719,484.7099914550781,501.6499938964844,0.030554347588616526,-0.00424599802397696
595,595,595,595,2021-06-16,493.6000061035156,488.1700134277344,506.05999755859375,0.011123158994658544,-0.024621569606744997
596,596,596,596,2021-06-17,500.9400024414063,491.1900024414063,498.9599914550781,0.019849752542882904,0.003968276054667319
597,597,597,597,2021-06-18,502.3500061035156,496.4200134277344,494.6900024414063,0.011945514917569788,0.015484452130233972
598,598,598,598,2021-06-21,506.3200073242188,504.7799987792969,479.760009765625,0.0030508509620945645,0.05536100762456009
599,599,599,599,2021-06-22,506.0199890136719,505.6000061035156,490.3399963378906,0.0008306623913889588,0.031977796616403875
600,600,600,600,2021-06-23,496.9599914550781,499.5199890136719,484.7099914550781,-0.005124915148337905,0.025272844001474004
601,601,601,601,2021-06-24,501.010009765625,493.6000061035156,488.1700134277344,0.015012162825126518,0.02630230449374249
602,602,602,602,2021-06-25,500.9800109863281,500.9400024414063,491.1900024414063,7.986693960715385e-05,0.0199312048214777
603,603,603,603,2021-06-28,506.3699951171875,502.3500061035156,496.4200134277344,0.008002366805671901,0.020043474115294835
604,604,604,604,2021-06-29,511.7699890136719,506.3200073242188,504.7799987792969,0.01076390743130018,0.013847597470737272
605,605,605,605,2021-06-30,502.6799926757813,506.0199890136719,505.6000061035156,-0.006600522529556341,-0.005775342943996065
606,606,606,606,2021-07-01,500.3200073242188,496.9599914550781,499.5199890136719,0.006761139582489806,0.00160157416748552
607,607,607,607,2021-07-02,507.80999755859375,501.010009765625,493.6000061035156,0.013572558752169117,0.02878847503923665
608,608,608,608,2021-07-06,516.7100219726562,500.9800109863281,500.9400024414063,0.03139848026143577,0.03148085490156971
609,609,609,609,2021-07-07,521.3699951171875,506.3699951171875,502.3500061035156,0.029622608260050143,0.03786202604275979
610,610,610,610,2021-07-08,515.0700073242188,511.7699890136719,506.3200073242188,0.006448245073742864,0.017281560818111164
611,611,611,611,2021-07-09,524.0499877929688,502.6799926757813,506.0199890136719,0.04251212586248809,0.03563100108839712
612,612,612,612,2021-07-12,517.7000122070312,500.3200073242188,496.9599914550781,0.034737777079439924,0.041733783621549
613,613,613,613,2021-07-13,516.989990234375,507.80999755859375,501.010009765625,0.018077613122853053,0.03189553134123102
614,614,614,614,2021-07-14,521.6199951171875,516.7100219726562,500.9800109863281,0.009502376450501782,0.04119921689135553
615,615,615,615,2021-07-15,519.3300170898438,521.3699951171875,506.3699951171875,-0.0039127261761299215,0.025593976929175977
616,616,616,616,2021-07-16,523.9299926757812,515.0700073242188,511.7699890136719,0.017201516736705447,0.023760681406006734
617,617,617,617,2021-07-19,521.8800048828125,524.0499877929688,502.6799926757813,-0.004140793742396842,0.03819529817534395
618,618,618,618,2021-07-20,533.2999877929688,517.7000122070312,500.3200073242188,0.03013323395422085,0.06591777259744513
619,619,619,619,2021-07-21,540.8300170898438,516.989990234375,507.80999755859375,0.046113130439258576,0.0650243588940762
620,620,620,620,2021-07-22,550.239990234375,521.6199951171875,516.7100219726562,0.054867519238325446,0.06489126751153496
621,621,621,621,2021-07-23,552.8800048828125,519.3300170898438,521.3699951171875,0.06460244293401707,0.06043694508837727
622,622,622,622,2021-07-26,539.9400024414062,523.9299926757812,515.0700073242188,0.030557536291937915,0.04828468900060168
623,623,623,623,2021-07-27,529.7899780273438,521.8800048828125,524.0499877929688,0.015156689412362923,0.010953134945292042
624,624,624,624,2021-07-28,527.4600219726562,533.2999877929688,517.7000122070312,-0.010950620577511838,0.018852635764903036
625,625,625,625,2021-07-29,527.780029296875,540.8300170898438,516.989990234375,-0.02412955527725613,0.02087088583206098
626,626,626,626,2021-07-30,523.9099731445312,550.239990234375,521.6199951171875,-0.047851878375158585,0.004390127005827749
627,627,627,627,2021-08-02,526.0499877929688,552.8800048828125,519.3300170898438,-0.04852773993071169,0.012939692453714846
628,628,628,628,2021-08-03,513.6099853515625,539.9400024414062,523.9299926757812,-0.0487647089876454,-0.019697302060363242
629,629,629,629,2021-08-04,501.30999755859375,529.7899780273438,521.8800048828125,-0.053757114422576135,-0.039415204897220946
630,630,630,630,2021-08-05,487.0,527.4600219726562,533.2999877929688,-0.0767072769256315,-0.0868179052179967
631,631,631,631,2021-08-06,477.6099853515625,527.780029296875,540.8300170898438,-0.09505862510968932,-0.1168944580377812
632,632,632,632,2021-08-09,469.8999938964844,523.9099731445312,550.239990234375,-0.10309019109500162,-0.1460090101842103
633,633,633,633,2021-08-10,459.5199890136719,526.0499877929688,552.8800048828125,-0.12647086840249167,-0.168861262922556
634,634,634,634,2021-08-11,460.0400085449219,513.6099853515625,539.9400024414062,-0.10430088653742264,-0.14797939314591724
635,635,635,635,2021-08-12,454.2200012207031,501.30999755859375,529.7899780273438,-0.09393388635220001,-0.1426413860979837
636,636,636,636,2021-08-13,451.6499938964844,487.0,527.4600219726562,-0.07258728152672611,-0.14372658574700836
637,637,637,637,2021-08-16,448.1199951171875,477.6099853515625,527.780029296875,-0.06174491978568619,-0.1509341577130402
638,638,638,638,2021-08-17,457.3299865722656,469.8999938964844,523.9099731445312,-0.026750388353884103,-0.12708287680161834
639,639,639,639,2021-08-18,450.0400085449219,459.5199890136719,526.0499877929688,-0.020630180830866873,-0.14449193234837832
640,640,640,640,2021-08-19,447.1600036621094,460.0400085449219,513.6099853515625,-0.027997575522944573,-0.12937829011242563
641,641,641,641,2021-08-20,442.3800048828125,454.2200012207031,501.30999755859375,-0.026066655598764865,-0.11755199968636854
642,642,642,642,2021-08-23,448.4299926757813,451.6499938964844,487.0,-0.007129417168642904,-0.07919919368422734
643,643,643,643,2021-08-24,454.2799987792969,448.1199951171875,477.6099853515625,0.01374632627249417,-0.048847359326235074
644,644,644,644,2021-08-25,458.1499938964844,457.3299865722656,469.8999938964844,0.0017930320518992904,-0.02500532060570415
645,645,645,645,2021-08-26,450.5499877929688,450.0400085449219,459.5199890136719,0.0011331864686781046,-0.01952037220395253
646,646,646,646,2021-08-27,459.5,447.1600036621094,460.0400085449219,0.02759637766533163,-0.001173829525457748
647,647,647,647,2021-08-30,455.1400146484375,442.3800048828125,454.2200012207031,0.028844002045266937,0.0020254797790979495
648,648,648,648,2021-08-31,459.739990234375,448.4299926757813,451.6499938964844,0.025221322711058924,0.017912092211263886
649,649,649,649,2021-09-01,468.9800109863281,454.2799987792969,448.1199951171875,0.03235892455430989,0.04655006716155463
650,650,650,650,2021-09-02,471.9700012207031,458.1499938964844,457.3299865722656,0.030164809578369756,0.03201192810068254
651,651,651,651,2021-09-03,467.2300109863281,450.5499877929688,450.0400085449219,0.03702147074748985,0.03819660944586967
652,652,652,652,2021-09-07,462.2900085449219,459.5,447.1600036621094,0.00607183578873105,0.033835774127610296
653,653,653,653,2021-09-08,462.6400146484375,455.1400146484375,442.3800048828125,0.016478445662030383,0.045797752027675775
654,654,654,654,2021-09-09,461.5899963378906,459.739990234375,448.4299926757813,0.0040240269343818635,0.02934684092735096
655,655,655,655,2021-09-10,451.3800048828125,468.9800109863281,454.2799987792969,-0.03752826493926775,-0.006383714678781849
656,656,656,656,2021-09-13,444.3500061035156,471.9700012207031,458.1499938964844,-0.05852065818961194,-0.030121113121932663
657,657,657,657,2021-09-14,439.2699890136719,467.2300109863281,450.5499877929688,-0.05984209343409319,-0.02503606499814215
658,658,658,658,2021-09-15,440.5,462.2900085449219,459.5,-0.047134932925560924,-0.041349292709466856
659,659,659,659,2021-09-16,444.4400024414063,462.6400146484375,455.1400146484375,-0.03933946833557289,-0.02350927596488339
660,660,660,660,2021-09-17,434.25,461.5899963378906,459.739990234375,-0.059230045180349467,-0.05544436154309795
661,661,661,661,2021-09-20,426.55999755859375,451.3800048828125,468.9800109863281,-0.054986944604829224,-0.09045164491876612
662,662,662,662,2021-09-21,419.8200073242188,444.3500061035156,471.9700012207031,-0.055204227393624294,-0.11049429786131237
663,663,663,663,2021-09-22,417.9599914550781,439.2699890136719,467.2300109863281,-0.04851230016064334,-0.10545131599582058
664,664,664,664,2021-09-23,423.3500061035156,440.5,462.2900085449219,-0.03893301679111094,-0.08423284458163316
665,665,665,665,2021-09-24,419.30999755859375,444.4400024414063,462.6400146484375,-0.0565430761064889,-0.09365816988997466
666,666,666,666,2021-09-27,416.3599853515625,434.25,461.5899963378906,-0.04119750062967764,-0.0979874159864138
667,667,667,667,2021-09-28,404.4200134277344,426.55999755859375,451.3800048828125,-0.05190356399469487,-0.10403649020135464
668,668,668,668,2021-09-29,399.75,419.8200073242188,444.3500061035156,-0.04780621927034345,-0.10037134126453828
669,669,669,669,2021-09-30,397.9299926757813,417.9599914550781,439.2699890136719,-0.047923244302797374,-0.09411067765115155
670,670,670,670,2021-10-01,406.0799865722656,423.3500061035156,440.5,-0.040793715087433347,-0.07813850948407353
671,671,671,671,2021-10-04,396.1199951171875,419.30999755859375,444.4400024414063,-0.05530515030986283,-0.10872110309330041
672,672,672,672,2021-10-05,395.7699890136719,416.3599853515625,434.25,-0.04945238990847067,-0.08861257567375502
673,673,673,673,2021-10-06,400.1600036621094,404.4200134277344,426.55999755859375,-0.010533627476836616,-0.06189045866369125
674,674,674,674,2021-10-07,406.4500122070313,399.75,419.8200073242188,0.01676050583372435,-0.031846969853588036
675,675,675,675,2021-10-08,400.9599914550781,397.9299926757813,417.9599914550781,0.007614401616028887,-0.04067374951563307
676,676,676,676,2021-10-11,394.5400085449219,406.0799865722656,423.3500061035156,-0.028417992535788472,-0.06805243213236012
677,677,677,677,2021-10-12,399.1600036621094,396.1199951171875,419.30999755859375,0.007674463754404837,-0.048055123926943
678,678,678,678,2021-10-13,397.260009765625,395.7699890136719,416.3599853515625,0.003764865435265774,-0.04587370606666252
679,679,679,679,2021-10-14,408.2300109863281,400.1600036621094,404.4200134277344,0.02016695134537483,0.00942089271572244
680,680,680,680,2021-10-15,409.7999877929688,406.4500122070313,399.75,0.008242035884676424,0.025140682408927528
681,681,681,681,2021-10-18,415.2200012207031,400.9599914550781,397.9299926757813,0.035564669965887585,0.04344987526237842
682,682,682,682,2021-10-19,415.4500122070313,394.5400085449219,406.0799865722656,0.05299843668383919,0.02307433496996092
683,683,683,683,2021-10-20,410.6400146484375,399.1600036621094,396.1199951171875,0.028760424093106307,0.03665560867977491
684,684,684,684,2021-10-21,407.8299865722656,397.260009765625,395.7699890136719,0.026607200691750155,0.03047223865722959
685,685,685,685,2021-10-22,410.0499877929688,408.2300109863281,400.1600036621094,0.004458214138258532,0.024715074071246734
686,686,686,686,2021-10-25,413.989990234375,409.7999877929688,406.4500122070313,0.010224506018099211,0.018550812648279846
687,687,687,687,2021-10-26,410.8200073242188,415.2200012207031,400.9599914550781,-0.010596777331411733,0.024591021745982156
688,688,688,688,2021-10-27,395.0499877929688,415.4500122070313,394.5400085449219,-0.04910343919762972,0.0012925919729351865
689,689,689,689,2021-10-28,395.3399963378906,410.6400146484375,399.1600036621094,-0.037258956177579794,-0.009570115465407203
690,690,690,690,2021-10-29,398.2000122070313,407.8299865722656,397.260009765625,-0.023612717755681634,0.002366214615865614
691,691,691,691,2021-11-01,400.260009765625,410.0499877929688,408.2300109863281,-0.023875084303835448,-0.01952331040397237
692,692,692,692,2021-11-02,390.5400085449219,413.989990234375,409.7999877929688,-0.056643837393694496,-0.046998486631915415
693,693,693,693,2021-11-03,384.0,410.8200073242188,415.2200012207031,-0.0652840826787009,-0.07518905912268103
694,694,694,694,2021-11-04,382.8500061035156,395.0499877929688,415.4500122070313,-0.03088212141863611,-0.0784691422448921
695,695,695,695,2021-11-05,380.2000122070313,395.3399963378906,410.6400146484375,-0.03829611036349434,-0.07412819344326904
696,696,696,696,2021-11-08,398.1799926757813,398.2000122070313,407.8299865722656,-5.0275064380489454e-05,-0.023661805689156656
697,697,697,697,2021-11-09,403.739990234375,400.260009765625,410.0499877929688,0.008694299664829597,-0.015388361776466297
698,698,698,698,2021-11-10,388.6099853515625,390.5400085449219,413.989990234375,-0.004941934631871092,-0.06130584188386767
699,699,699,699,2021-11-11,377.80999755859375,384.0,410.8200073242188,-0.01611979802449548,-0.08035151447620126
700,700,700,700,2021-11-12,375.6700134277344,382.8500061035156,395.0499877929688,-0.018754061803096578,-0.04905701800803686
701,701,701,701,2021-11-15,390.6600036621094,380.2000122070313,395.3399963378906,0.02751181251772894,-0.011837893254244225
702,702,702,702,2021-11-16,377.8599853515625,398.1799926757813,398.2000122070313,-0.05103221582698758,-0.051079925243431856
703,703,703,703,2021-11-17,362.5799865722656,403.739990234375,400.260009765625,-0.10194680898024389,-0.09413886542256167
704,704,704,704,2021-11-18,352.760009765625,388.6099853515625,390.5400085449219,-0.09225181271012695,-0.09673784491391291
705,705,705,705,2021-11-19,357.510009765625,377.80999755859375,384.0,-0.053730679241277834,-0.06898434956868493
706,706,706,706,2021-11-22,354.17999267578125,375.6700134277344,382.8500061035156,-0.05720451455752684,-0.07488575935919539
707,707,707,707,2021-11-23,349.92999267578125,390.6600036621094,380.2000122070313,-0.10425948549766673,-0.07961604039814452
708,708,708,708,2021-11-24,353.3699951171875,377.8599853515625,398.1799926757813,-0.06481234103576594,-0.11253703948676397
709,709,709,709,2021-11-26,345.6199951171875,362.5799865722656,403.739990234375,-0.046775862108147104,-0.14395402120916556
710,710,710,710,2021-11-29,350.6600036621094,352.760009765625,388.6099853515625,-0.0059530730394039555,-0.09765570397045009
711,711,711,711,2021-11-30,353.1300048828125,357.510009765625,377.80999755859375,-0.012251418878268416,-0.06532382106154744
712,712,712,712,2021-12-01,363.5799865722656,354.17999267578125,375.6700134277344,0.026540160626998377,-0.03218257093547461
713,713,713,713,2021-12-02,380.5499877929688,349.92999267578125,390.6600036621094,0.08750320280650459,-0.02587932159516626
714,714,714,714,2021-12-03,381.510009765625,353.3699951171875,377.8599853515625,0.07963328816048887,0.009659727294665688
715,715,715,715,2021-12-06,399.2799987792969,345.6199951171875,362.5799865722656,0.15525723170013683,0.10121907873069147
716,716,716,716,2021-12-07,400.3299865722656,350.6600036621094,352.760009765625,0.14164712938866408,0.13485082064218745
717,717,717,717,2021-12-08,404.3999938964844,353.1300048828125,357.510009765625,0.14518729166241773,0.13115712245819156
718,718,718,718,2021-12-09,406.989990234375,363.5799865722656,354.17999267578125,0.11939602086288414,0.14910497106180798
719,719,719,719,2021-12-10,407.489990234375,380.5499877929688,349.92999267578125,0.070792283026067,0.16449003733133694
720,720,720,720,2021-12-13,414.0400085449219,381.510009765625,353.3699951171875,0.08526643586437266,0.17168977068246694
721,721,721,721,2021-12-14,407.7699890136719,399.2799987792969,345.6199951171875,0.02126324949992764,0.17982175445437276
722,722,722,722,2021-12-15,415.010009765625,400.3299865722656,350.6600036621094,0.036669806623914836,0.1835111088560939
723,723,723,723,2021-12-16,408.4599914550781,404.3999938964844,353.1300048828125,0.010039558901756562,0.15668446693060556
724,724,724,724,2021-12-17,412.25,406.989990234375,363.5799865722656,0.012924174775394093,0.13386329067939684
725,725,725,725,2021-12-20,423.1300048828125,407.489990234375,380.5499877929688,0.03838134683858585,0.1118907330329717
726,726,726,726,2021-12-21,424.7200012207031,414.0400085449219,381.510009765625,0.025794590994513866,0.11326043969756783
727,727,727,727,2021-12-22,430.260009765625,407.7699890136719,399.2799987792969,0.05515369290994854,0.07758968914306275
728,728,728,728,2021-12-23,435.1000061035156,415.010009765625,400.3299865722656,0.0484084621217602,0.08685339769064115
729,729,729,729,2021-12-27,434.8800048828125,408.4599914550781,404.3999938964844,0.06468201043048794,0.07537094818584533
730,730,730,730,2021-12-28,433.7000122070313,412.25,406.989990234375,0.05203156387393881,0.06562820367467692
731,731,731,731,2021-12-29,439.6300048828125,423.1300048828125,407.489990234375,0.03899510743647161,0.07887313901858439
732,732,732,732,2021-12-30,437.1099853515625,424.7200012207031,414.0400085449219,0.02917212303458494,0.055719197011217414
733,733,733,733,2021-12-31,433.6700134277344,430.260009765625,407.7699890136719,0.007925448762869935,0.06351625944005934
734,734,734,734,2022-01-03,443.1300048828125,435.1000061035156,415.010009765625,0.018455524400490253,0.0677573900761288
735,735,735,735,2022-01-04,445.8299865722656,434.8800048828125,408.4599914550781,0.025179317435860993,0.09148997673936798
736,736,736,736,2022-01-05,425.8900146484375,433.7000122070313,412.25,-0.018007833384301675,0.03308675475667067
