,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KLAC,KLAC_6m,KLAC_12m,KLAC_6m_ret,KLAC_12m_ret
487,487,487,487,2021-01-11,278.7411804199219,249.62423706054688,248.3516082763672,0.11664309404504114,0.12236511111994486
488,488,488,488,2021-01-12,280.5537109375,250.9932861328125,243.7237091064453,0.11777376702038822,0.1511137425492295
489,489,489,489,2021-01-13,279.695556640625,256.2575378417969,249.7881774902344,0.09146274874964977,0.11973096345426448
490,490,490,490,2021-01-14,292.9814147949219,255.6982879638672,248.3419342041016,0.14580905929383148,0.17975007214904348
491,491,491,491,2021-01-15,293.222412109375,268.2127685546875,245.2374420166016,0.09324553670377611,0.19566738952335427
492,492,492,492,2021-01-19,302.81561279296875,273.0237731933594,250.8197631835937,0.10911811543425687,0.2073036388736058
493,493,493,493,2021-01-20,293.415283203125,278.7411804199219,249.62423706054688,0.052644186844214014,0.17542786172624947
494,494,494,494,2021-01-21,294.2540588378906,280.5537109375,250.9932861328125,0.04883324428185065,0.17235828643713913
495,495,495,495,2021-01-22,294.0708923339844,279.695556640625,256.2575378417969,0.051396367772227336,0.1475599695940728
496,496,496,496,2021-01-25,297.8212890625,292.9814147949219,255.6982879638672,0.016519390047201155,0.16473712606392277
497,497,497,497,2021-01-26,292.6632385253906,293.222412109375,268.2127685546875,-0.0019069946937609883,0.09116072326630409
498,498,498,498,2021-01-27,274.23858642578125,302.81561279296875,273.0237731933594,-0.09437104680175545,0.0044494778539359015
499,499,499,499,2021-01-28,280.6597595214844,293.415283203125,278.7411804199219,-0.04347259468693132,0.006883012759981044
500,500,500,500,2021-01-29,270.0252990722656,294.2540588378906,280.5537109375,-0.08233959409536307,-0.03752725932603984
501,501,501,501,2021-02-01,282.1252136230469,294.0708923339844,279.695556640625,-0.040621765099316476,0.008686791494309176
502,502,502,502,2021-02-02,288.0643005371094,297.8212890625,292.9814147949219,-0.03276121917309627,-0.016783024483837394
503,503,503,503,2021-02-03,276.0318603515625,292.6632385253906,293.222412109375,-0.05682769813396027,-0.05862632270892121
504,504,504,504,2021-02-04,283.677490234375,274.23858642578125,302.81561279296875,0.03441858394769781,-0.06320058065063594
505,505,505,505,2021-02-05,277.69989013671875,280.6597595214844,293.415283203125,-0.010546112452359035,-0.053560240267126136
506,506,506,506,2021-02-08,291.41949462890625,270.0252990722656,294.2540588378906,0.07923033741706909,-0.00963305050125407
507,507,507,507,2021-02-09,287.61114501953125,282.1252136230469,294.0708923339844,0.01944502345619581,-0.021966632818309018
508,508,508,508,2021-02-10,286.936279296875,288.0643005371094,297.8212890625,-0.003915866138675006,-0.03654879676294964
509,509,509,509,2021-02-11,312.84259033203125,276.0318603515625,292.6632385253906,0.13335681588924375,0.06895075687782337
510,510,510,510,2021-02-12,319.9096374511719,283.677490234375,274.23858642578125,0.1277230251397874,0.166537654750313
511,511,511,511,2021-02-16,325.08709716796875,277.69989013671875,280.6597595214844,0.17064179250456335,0.15829607251937894
512,512,512,512,2021-02-17,318.453857421875,291.41949462890625,270.0252990722656,0.09276785970476786,0.17934822594770528
513,513,513,513,2021-02-18,314.35479736328125,287.61114501953125,282.1252136230469,0.09298545208299869,0.11423857983603325
514,514,514,514,2021-02-19,319.6817321777344,286.936279296875,288.0643005371094,0.11412099216279192,0.1097582434951947
515,515,515,515,2021-02-22,305.65380859375,312.84259033203125,276.0318603515625,-0.022978910034760713,0.10731351157964197
516,516,516,516,2021-02-23,308.186767578125,319.9096374511719,283.677490234375,-0.03664431608390084,0.0863983861514721
517,517,517,517,2021-02-24,317.5160827636719,325.08709716796875,277.69989013671875,-0.02328918763695198,0.1433784961432667
518,518,518,518,2021-02-25,294.6617431640625,318.453857421875,291.41949462890625,-0.07471133950277031,0.011125709140649365
519,519,519,519,2021-02-26,300.8876953125,314.35479736328125,287.61114501953125,-0.042840453410412316,0.04616145974477859
520,520,520,520,2021-03-01,315.1571655273437,319.6817321777344,286.936279296875,-0.014153347517133485,0.09835245058457853
521,521,521,521,2021-03-02,299.5245056152344,305.65380859375,312.84259033203125,-0.020053088841638478,-0.04257120075198806
522,522,522,522,2021-03-03,293.7142028808594,308.186767578125,319.9096374511719,-0.04696037020342492,-0.08188385563817446
523,523,523,523,2021-03-04,278.0621337890625,317.5160827636719,325.08709716796875,-0.1242581120023929,-0.14465342915350776
524,524,524,524,2021-03-05,286.0380249023437,294.6617431640625,318.453857421875,-0.02926650120615515,-0.10179130120125413
525,525,525,525,2021-03-08,264.9335021972656,300.8876953125,314.35479736328125,-0.11949373030323684,-0.15721501812775696
526,526,526,526,2021-03-09,284.32684326171875,315.1571655273437,319.6817321777344,-0.09782523019597988,-0.1105940232342062
527,527,527,527,2021-03-10,274.0307922363281,299.5245056152344,305.65380859375,-0.085113948611788,-0.10346023988025155
528,528,528,528,2021-03-11,286.5117492675781,293.7142028808594,308.186767578125,-0.02452197933445799,-0.07033078831021611
529,529,529,529,2021-03-12,284.4912414550781,278.0621337890625,317.5160827636719,0.023121118932694085,-0.10400997965565806
530,530,530,530,2021-03-15,289.0253601074219,286.0380249023437,294.6617431640625,0.010443839437424662,-0.019128316408222656
531,531,531,531,2021-03-16,291.916015625,264.9335021972656,300.8876953125,0.10184636221523835,-0.029817369826911855
532,532,532,532,2021-03-17,295.2417297363281,284.32684326171875,315.1571655273437,0.03838851917531527,-0.06319207674587257
533,533,533,533,2021-03-18,279.14501953125,274.0307922363281,299.5245056152344,0.018662965768136308,-0.06803946155298435
534,534,534,534,2021-03-19,283.1474304199219,286.5117492675781,293.7142028808594,-0.01174234165355037,-0.03597637552864186
535,535,535,535,2021-03-22,295.21270751953125,284.4912414550781,278.0621337890625,0.0376864539295354,0.061678925845685795
536,536,536,536,2021-03-23,287.1884460449219,289.0253601074219,286.0380249023437,-0.0063555463154418845,0.004021916816727256
537,537,537,537,2021-03-24,287.9909362792969,291.916015625,264.9335021972656,-0.01344591983862009,0.08703102435441723
538,538,538,538,2021-03-25,289.4604797363281,295.2417297363281,284.32684326171875,-0.01958141217084408,0.018055405587871
539,539,539,539,2021-03-26,309.30816650390625,279.14501953125,274.0307922363281,0.10805547246842262,0.1287350738202968
540,540,540,540,2021-03-29,303.8652648925781,283.1474304199219,286.5117492675781,0.07316977746162356,0.06056825128240462
541,541,541,541,2021-03-30,306.5335388183594,295.21270751953125,284.4912414550781,0.03834804874745834,0.07747970464940224
542,542,542,542,2021-03-31,319.42059326171875,287.1884460449219,289.0253601074219,0.11223343996142221,0.105164588820164
543,543,543,543,2021-04-01,335.7494201660156,287.9909362792969,291.916015625,0.16583328803237762,0.15015758709629945
544,544,544,544,2021-04-05,343.28045654296875,289.4604797363281,295.2417297363281,0.18593203761586263,0.16270981358069747
545,545,545,545,2021-04-06,335.082275390625,309.30816650390625,279.14501953125,0.08332825213780204,0.20038779826094255
546,546,546,546,2021-04-07,336.4744567871094,303.8652648925781,283.1474304199219,0.10731464126397983,0.188336607145263
547,547,547,547,2021-04-08,342.27508544921875,306.5335388183594,295.21270751953125,0.11659913877169092,0.15941853697667763
548,548,548,548,2021-04-09,341.1245422363281,319.42059326171875,287.1884460449219,0.06794787008872083,0.18780733324825194
549,549,549,549,2021-04-12,333.632080078125,335.7494201660156,287.9909362792969,-0.006306310482513067,0.15848118134719646
550,550,550,550,2021-04-13,332.6943664550781,343.28045654296875,289.4604797363281,-0.03083802146646686,0.1493602399820939
551,551,551,551,2021-04-14,325.3179016113281,335.082275390625,309.30816650390625,-0.029140227628912885,0.051759820273674206
552,552,552,552,2021-04-15,327.29010009765625,336.4744567871094,303.8652648925781,-0.027295851153611217,0.07708954563582382
553,553,553,553,2021-04-16,321.9342041015625,342.27508544921875,306.5335388183594,-0.05942846035947924,0.05024137111576876
554,554,554,554,2021-04-19,313.6103210449219,341.1245422363281,319.42059326171875,-0.08065740744136973,-0.01819003639516814
555,555,555,555,2021-04-20,308.3221130371094,333.632080078125,335.7494201660156,-0.07586191062648684,-0.08168981234679262
556,556,556,556,2021-04-21,320.764404296875,332.6943664550781,343.28045654296875,-0.03585862389351269,-0.06559083634659346
557,557,557,557,2021-04-22,314.27740478515625,325.3179016113281,335.082275390625,-0.03393756313897056,-0.062088842452843296
558,558,558,558,2021-04-23,321.0351257324219,327.29010009765625,336.4744567871094,-0.019111407168649563,-0.04588559619684929
559,559,559,559,2021-04-26,324.6508483886719,321.9342041015625,342.27508544921875,0.008438507783572913,-0.051491440101215535
560,560,560,560,2021-04-27,319.507568359375,313.6103210449219,341.1245422363281,0.018804378933716226,-0.06336974096099213
561,561,561,561,2021-04-28,314.0453491210937,308.3221130371094,333.632080078125,0.018562522251835523,-0.05870757677872218
562,562,562,562,2021-04-29,315.5148620605469,320.764404296875,332.6943664550781,-0.01636572564164429,-0.05163749713462884
563,563,563,563,2021-04-30,304.8708190917969,314.27740478515625,325.3179016113281,-0.02993083673893082,-0.06285262021627169
564,564,564,564,2021-05-03,300.8876953125,321.0351257324219,327.29010009765625,-0.06275771342452563,-0.08066973237894559
565,565,565,565,2021-05-04,297.7069396972656,324.6508483886719,321.9342041015625,-0.08299349539708889,-0.07525532887041031
566,566,566,566,2021-05-05,301.5547180175781,319.507568359375,313.6103210449219,-0.05618912388830777,-0.03844134653214071
567,567,567,567,2021-05-06,305.392822265625,314.0453491210937,308.3221130371094,-0.027551838865578437,-0.009500748235764078
568,568,568,568,2021-05-07,309.076171875,315.5148620605469,320.764404296875,-0.020406931526133043,-0.03643868292523278
569,569,569,569,2021-05-10,289.93414306640625,304.8708190917969,314.27740478515625,-0.048993459163742314,-0.07745788067516768
570,570,570,570,2021-05-11,290.301513671875,300.8876953125,321.0351257324219,-0.035183165697853735,-0.09573286409214576
571,571,571,571,2021-05-12,277.21142578125,297.7069396972656,324.6508483886719,-0.06884459575197421,-0.1461244375084072
572,572,572,572,2021-05-13,286.8984680175781,301.5547180175781,319.507568359375,-0.048602290477662735,-0.10206049424506558
573,573,573,573,2021-05-14,296.4888916015625,305.392822265625,314.0453491210937,-0.029155664491413713,-0.055904211186905806
574,574,574,574,2021-05-17,288.7021179199219,309.076171875,315.5148620605469,-0.06591919989004535,-0.0849809228177647
575,575,575,575,2021-05-18,285.0173034667969,289.93414306640625,304.8708190917969,-0.016958470456800323,-0.06512107549073787
576,576,576,576,2021-05-19,294.7337646484375,290.301513671875,300.8876953125,0.015267750141916947,-0.02045258333901312
577,577,577,577,2021-05-20,303.8683776855469,277.21142578125,297.7069396972656,0.0961610865395286,0.020696319657669937
578,578,578,578,2021-05-21,300.7460021972656,286.8984680175781,301.5547180175781,0.048266323188728366,-0.0026818211488416344
579,579,579,579,2021-05-24,307.9314880371094,296.4888916015625,305.392822265625,0.03859367672676273,0.008312787945213396
580,580,580,580,2021-05-25,308.29034423828125,288.7021179199219,309.076171875,0.06784926435417638,-0.0025425047552244395
581,581,581,581,2021-05-26,307.7763671875,285.0173034667969,289.93414306640625,0.07985151583386041,0.06153888580486089
582,582,582,582,2021-05-27,306.9521484375,294.7337646484375,290.301513671875,0.04145566356686947,0.057356348422092696
583,583,583,583,2021-05-28,307.29150390625,303.8683776855469,277.21142578125,0.011265161076568164,0.10850951774526219
584,584,584,584,2021-06-01,306.1666259765625,300.7460021972656,286.8984680175781,0.018023926302240145,0.06716019814300234
585,585,585,585,2021-06-02,306.0308532714844,307.9314880371094,296.4888916015625,-0.006172265063701277,0.03218320126052099
586,586,586,586,2021-06-03,299.4271545410156,308.29034423828125,288.7021179199219,-0.02874948847056713,0.03714914424032245
587,587,587,587,2021-06-04,307.38848876953125,307.7763671875,285.0173034667969,-0.0012602605635814168,0.07849062155393138
588,588,588,588,2021-06-07,308.9012145996094,306.9521484375,294.7337646484375,0.00634973943668693,0.048068635665381
589,589,589,589,2021-06-08,304.2951354980469,307.29150390625,303.8683776855469,-0.009750898967637145,0.0014044166614191056
590,590,590,590,2021-06-09,304.64422607421875,306.1666259765625,300.7460021972656,-0.004972455431704326,0.012961847700293516
591,591,591,591,2021-06-10,309.63818359375,306.0308532714844,307.9314880371094,0.011787472680297117,0.0055424522107818674
592,592,592,592,2021-06-11,310.4139404296875,299.4271545410156,308.29034423828125,0.036692683753126065,0.006888299394044228
593,593,593,593,2021-06-14,315.35943603515625,307.38848876953125,307.7763671875,0.02593118336191602,0.02463824275057669
594,594,594,594,2021-06-15,310.87945556640625,308.9012145996094,306.9521484375,0.006404121684536079,0.012794525625240638
595,595,595,595,2021-06-16,306.3314514160156,304.2951354980469,307.29150390625,0.006691910847131499,-0.0031242402670763614
596,596,596,596,2021-06-17,308.77520751953125,304.64422607421875,306.1666259765625,0.013560018840816923,0.008520136819773594
597,597,597,597,2021-06-18,295.2573547363281,309.63818359375,306.0308532714844,-0.04644397758220198,-0.03520396201881948
598,598,598,598,2021-06-21,299.4561767578125,310.4139404296875,299.4271545410156,-0.03530048829864674,9.692580100617576e-05
599,599,599,599,2021-06-22,299.2720031738281,315.35943603515625,307.38848876953125,-0.051013006186168774,-0.026404650441508748
600,600,600,600,2021-06-23,301.4441223144531,310.87945556640625,308.9012145996094,-0.0303504560465806,-0.024140702375748058
601,601,601,601,2021-06-24,306.3218078613281,306.3314514160156,304.2951354980469,-3.148078541370669e-05,0.006660219395108413
602,602,602,602,2021-06-25,306.6806030273437,308.77520751953125,304.64422607421875,-0.006783590266245976,0.0066844429627523905
603,603,603,603,2021-06-28,312.4988098144531,295.2573547363281,309.63818359375,0.05839466757236922,0.009238609358515948
604,604,604,604,2021-06-29,315.34979248046875,299.4561767578125,310.4139404296875,0.053074930344517046,0.01590087108829219
605,605,605,605,2021-06-30,314.38970947265625,299.2720031738281,315.35943603515625,0.05051493670808638,-0.003074988256866029
606,606,606,606,2021-07-01,302.2974853515625,301.4441223144531,310.87945556640625,0.002830916159709318,-0.027605459483348138
607,607,607,607,2021-07-02,302.3750305175781,306.3218078613281,306.3314514160156,-0.01288441515576555,-0.012915490329670543
608,608,608,608,2021-07-06,301.82232666015625,306.6806030273437,308.77520751953125,-0.01584148563433685,-0.0225176137528309
609,609,609,609,2021-07-07,297.7592468261719,312.4988098144531,295.2573547363281,-0.04716678120160811,0.00847359786203472
610,610,610,610,2021-07-08,293.9095153808594,315.34979248046875,299.4561767578125,-0.06798887334272552,-0.01852244771507594
611,611,611,611,2021-07-09,299.40777587890625,314.38970947265625,299.2720031738281,-0.0476540202886413,0.00045367660067840987
612,612,612,612,2021-07-12,304.5084228515625,302.2974853515625,301.4441223144531,0.007313780653612545,0.010165401513162697
613,613,613,613,2021-07-13,302.1714172363281,302.3750305175781,306.3218078613281,-0.0006733799444400557,-0.01354911899344391
614,614,614,614,2021-07-14,299.7568664550781,301.82232666015625,306.6806030273437,-0.006843298267340536,-0.02257637589048389
615,615,615,615,2021-07-15,294.5494689941406,297.7592468261719,312.4988098144531,-0.01077977549394149,-0.05743810938342442
616,616,616,616,2021-07-16,284.33837890625,293.9095153808594,315.34979248046875,-0.03256490849643545,-0.09833973039997945
617,617,617,617,2021-07-19,285.414794921875,299.40777587890625,314.38970947265625,-0.046735529549809085,-0.0921624139650834
618,618,618,618,2021-07-20,293.5992126464844,304.5084228515625,302.2974853515625,-0.03582564351724349,-0.028773883762090557
619,619,619,619,2021-07-21,307.2818298339844,302.1714172363281,302.3750305175781,0.016912296485207978,0.016227528139500347
620,620,620,620,2021-07-22,304.83807373046875,299.7568664550781,301.82232666015625,0.016951095517780512,0.009991795847853702
621,621,621,621,2021-07-23,311.0443115234375,294.5494689941406,297.7592468261719,0.05600024534291381,0.04461679977657007
622,622,622,622,2021-07-26,308.9787292480469,284.33837890625,293.9095153808594,0.08665854548576823,0.051271609385154626
623,623,623,623,2021-07-27,299.6404724121094,285.414794921875,299.40777587890625,0.049842116608314946,0.0007771893449328715
624,624,624,624,2021-07-28,306.011474609375,293.5992126464844,304.5084228515625,0.04227620997688408,0.004935994031748603
625,625,625,625,2021-07-29,309.7545471191406,307.2818298339844,302.1714172363281,0.008047066390135083,0.025095457247969133
626,626,626,626,2021-07-30,337.6142883300781,304.83807373046875,299.7568664550781,0.10752008172243399,0.12629376041557117
627,627,627,627,2021-08-02,335.4324645996094,311.0443115234375,294.5494689941406,0.07840732709986953,0.13879840199705806
628,628,628,628,2021-08-03,336.3828125,308.9787292480469,284.33837890625,0.08869245892312949,0.18303696389473223
629,629,629,629,2021-08-04,343.08349609375,299.6404724121094,285.414794921875,0.14498383122921865,0.20205224885998052
630,630,630,630,2021-08-05,342.9961853027344,306.011474609375,293.5992126464844,0.12086053550956066,0.16824627086356547
631,631,631,631,2021-08-06,342.64715576171875,309.7545471191406,307.2818298339844,0.10618926807853013,0.11509084655881296
632,632,632,632,2021-08-09,340.8725280761719,337.6142883300781,304.83807373046875,0.009650775629816533,0.11820850953665318
633,633,633,633,2021-08-10,331.64093017578125,335.4324645996094,311.0443115234375,-0.011303421177058404,0.06621763488123378
634,634,634,634,2021-08-11,332.2809143066406,336.3828125,308.9787292480469,-0.012194137277330097,0.07541679362622689
635,635,635,635,2021-08-12,318.5595703125,343.08349609375,299.6404724121094,-0.0714809253737716,0.06313932743494788
636,636,636,636,2021-08-13,318.96807861328125,342.9961853027344,306.011474609375,-0.07005356828748843,0.042340255444490715
637,637,637,637,2021-08-16,320.2425231933594,342.64715576171875,309.7545471191406,-0.06538689200134451,0.033858989873633005
638,638,638,638,2021-08-17,313.6856994628906,340.8725280761719,337.6142883300781,-0.0797565845705408,-0.07087552184341506
639,639,639,639,2021-08-18,308.9188537597656,331.64093017578125,335.4324645996094,-0.0685140896329417,-0.07904306719831622
640,640,640,640,2021-08-19,313.58843994140625,332.2809143066406,336.3828125,-0.05625503470230697,-0.06776319036393619
641,641,641,641,2021-08-20,311.2730712890625,318.5595703125,343.08349609375,-0.02287326987630478,-0.09271919275299412
642,642,642,642,2021-08-23,319.6101379394531,318.96807861328125,342.9961853027344,0.002012926588024877,-0.0681816543896554
643,643,643,643,2021-08-24,319.0848693847656,320.2425231933594,342.64715576171875,-0.0036149284518807168,-0.06876545151694957
644,644,644,644,2021-08-25,324.9412536621094,313.6856994628906,340.8725280761719,0.03588162998342326,-0.04673675084341933
645,645,645,645,2021-08-26,324.6785583496094,308.9188537597656,331.64093017578125,0.051015677411840654,-0.02099370491598118
646,646,646,646,2021-08-27,333.6090393066406,313.58843994140625,332.2809143066406,0.06384355038398493,0.003996994539308352
647,647,647,647,2021-08-30,332.8113098144531,311.2730712890625,318.5595703125,0.06919403093944232,0.04473806731963026
648,648,648,648,2021-08-31,330.7197570800781,319.6101379394531,318.96807861328125,0.034759908469266465,0.036842804201246304
649,649,649,649,2021-09-01,326.3323669433594,319.0848693847656,320.2425231933594,0.022713385227471905,0.019016349513093944
650,650,650,650,2021-09-02,328.5309143066406,324.9412536621094,313.6856994628906,0.011047106527950934,0.04732512470019756
651,651,651,651,2021-09-03,332.4610900878906,324.6785583496094,308.9188537597656,0.02396995901990273,0.07620848012867776
652,652,652,652,2021-09-07,332.5195007324219,333.6090393066406,313.58843994140625,-0.003265914426309302,0.06036912838544972
653,653,653,653,2021-09-08,327.5970458984375,332.8113098144531,311.2730712890625,-0.015667327888954974,0.0524426174798005
654,654,654,654,2021-09-09,338.37579345703125,330.7197570800781,319.6101379394531,0.023149619014443568,0.05871420612175049
655,655,655,655,2021-09-10,341.0413818359375,326.3323669433594,319.0848693847656,0.045073723548639366,0.0688108856227081
656,656,656,656,2021-09-13,345.9346618652344,328.5309143066406,324.9412536621094,0.0529744593300272,0.06460678035345735
657,657,657,657,2021-09-14,346.70318603515625,332.4610900878906,324.6785583496094,0.0428383843158926,0.06783517765232605
658,658,658,658,2021-09-15,357.3555603027344,332.5195007324219,333.6090393066406,0.07469053548921956,0.07118068816554723
659,659,659,659,2021-09-16,361.9083862304688,327.5970458984375,332.8113098144531,0.10473641554957314,0.08742814789628905
660,660,660,660,2021-09-17,359.7584533691406,338.37579345703125,330.7197570800781,0.06319204956611246,0.08780454045275343
661,661,661,661,2021-09-20,345.52606201171875,341.0413818359375,326.3323669433594,0.01314995896286475,0.05881640012647216
662,662,662,662,2021-09-21,346.8880310058594,345.9346618652344,328.5309143066406,0.0027559225649276264,0.055876375402787115
663,663,663,663,2021-09-22,355.5753479003906,346.70318603515625,332.4610900878906,0.025590078841486896,0.06952470078946504
664,664,664,664,2021-09-23,360.8966369628906,357.3555603027344,332.5195007324219,0.009909113089373589,0.08533976554146161
665,665,665,665,2021-09-24,359.4860534667969,361.9083862304688,327.5970458984375,-0.006693220869795957,0.09734217071739315
666,666,666,666,2021-09-27,355.83795166015625,359.7584533691406,338.37579345703125,-0.010897594406104605,0.051605813834145975
667,667,667,667,2021-09-28,337.5976257324219,345.52606201171875,341.0413818359375,-0.022945986282875475,-0.010097766097993066
668,668,668,668,2021-09-29,326.1864013671875,346.8880310058594,345.9346618652344,-0.05967813181286208,-0.05708667755803032
669,669,669,669,2021-09-30,325.4179077148437,355.5753479003906,346.70318603515625,-0.08481307931953452,-0.061393373864623735
670,670,670,670,2021-10-01,325.9140319824219,360.8966369628906,357.3555603027344,-0.09693247705177666,-0.08798387883954217
671,671,671,671,2021-10-04,320.1257629394531,359.4860534667969,361.9083862304688,-0.10949045212675867,-0.1154508292173364
672,672,672,672,2021-10-05,322.2270812988281,355.83795166015625,359.7584533691406,-0.0944555526034172,-0.1043238087078453
673,673,673,673,2021-10-06,320.1549377441406,337.5976257324219,345.52606201171875,-0.05166709318656826,-0.07342752705790867
674,674,674,674,2021-10-07,321.12774658203125,326.1864013671875,346.8880310058594,-0.01550847847719361,-0.07426109326727681
675,675,675,675,2021-10-08,317.1878356933594,325.4179077148437,355.5753479003906,-0.025290777877830073,-0.10795886844715952
676,676,676,676,2021-10-11,316.3609619140625,325.9140319824219,360.8966369628906,-0.02931162555429534,-0.12340285413467988
677,677,677,677,2021-10-12,310.8644714355469,320.1257629394531,359.4860534667969,-0.028930166128672052,-0.1352530412859002
678,678,678,678,2021-10-13,311.7011108398437,322.2270812988281,355.83795166015625,-0.032666312268219366,-0.12403635029482618
679,679,679,679,2021-10-14,320.8164367675781,320.1549377441406,337.5976257324219,0.00206618404232195,-0.049707662867701674
680,680,680,680,2021-10-15,320.1549377441406,321.12774658203125,326.1864013671875,-0.003029351553220927,-0.01849084939705159
681,681,681,681,2021-10-18,317.8882141113281,317.1878356933594,325.4179077148437,0.0022080872566809795,-0.023138534865492666
682,682,682,682,2021-10-19,323.1123352050781,316.3609619140625,325.9140319824219,0.021340728167496215,-0.008596428819900748
683,683,683,683,2021-10-20,322.0325012207031,310.8644714355469,320.1257629394531,0.03592571944160494,0.005956216281195248
684,684,684,684,2021-10-21,326.3907165527344,311.7011108398437,322.2270812988281,0.04712721643279094,0.012921431796246052
685,685,685,685,2021-10-22,333.7063293457031,320.8164367675781,320.1549377441406,0.04017840453562349,0.04232760455624285
686,686,686,686,2021-10-25,333.9009094238281,320.1549377441406,321.12774658203125,0.04293537303076955,0.039775955138569685
687,687,687,687,2021-10-26,332.67510986328125,317.8882141113281,317.1878356933594,0.04651602385854603,0.04882682255474058
688,688,688,688,2021-10-27,331.3132019042969,323.1123352050781,316.3609619140625,0.025380853052278773,0.04726322710542297
689,689,689,689,2021-10-28,345.6817321777344,322.0325012207031,310.8644714355469,0.07343740419797995,0.11200141521932117
690,690,690,690,2021-10-29,362.6282958984375,326.3907165527344,311.7011108398437,0.11102515331451923,0.16338467617704744
691,691,691,691,2021-11-01,369.9244079589844,333.7063293457031,320.8164367675781,0.1085327889473775,0.1530718677827081
692,692,692,692,2021-11-02,378.18359375,333.9009094238281,320.1549377441406,0.13262223335235923,0.18125179144428616
693,693,693,693,2021-11-03,382.9699096679688,332.67510986328125,317.8882141113281,0.1511829358840735,0.20473138879520802
694,694,694,694,2021-11-04,397.9610900878906,331.3132019042969,323.1123352050781,0.2011627903763571,0.23164932665076465
695,695,695,695,2021-11-05,405.4031677246094,345.6817321777344,322.0325012207031,0.17276422207977382,0.2588889822855758
696,696,696,696,2021-11-08,401.6188354492188,362.6282958984375,326.3907165527344,0.10752205493004752,0.23048486087786735
697,697,697,697,2021-11-09,405.7727661132813,369.9244079589844,333.7063293457031,0.09690725289549329,0.21595765626884744
698,698,698,698,2021-11-10,393.359619140625,378.18359375,333.9009094238281,0.040128724887672274,0.17807291935621694
699,699,699,699,2021-11-11,401.57025146484375,382.9699096679688,332.67510986328125,0.048568676878560035,0.20709436792513936
700,700,700,700,2021-11-12,403.0721740722656,397.9610900878906,331.3132019042969,0.012843175153747222,0.21658953448132445
701,701,701,701,2021-11-15,402.8576354980469,405.4031677246094,345.6817321777344,-0.006279014149913276,0.16540041893482282
702,702,702,702,2021-11-16,412.7472229003906,401.6188354492188,362.6282958984375,0.02770882854317458,0.13821019365788856
703,703,703,703,2021-11-17,409.47015380859375,405.7727661132813,369.9244079589844,0.009111966115242565,0.10690223461544068
704,704,704,704,2021-11-18,412.7861328125,393.359619140625,378.18359375,0.049386141145642215,0.09149666890461194
705,705,705,705,2021-11-19,411.9473876953125,401.57025146484375,382.9699096679688,0.025841396848036213,0.07566515618019931
706,706,706,706,2021-11-22,397.8250732421875,403.0721740722656,397.9610900878906,-0.013017769936997436,-0.00034178428266207206
707,707,707,707,2021-11-23,401.8043212890625,402.8576354980469,405.4031677246094,-0.002614606541296305,-0.00887720353974042
708,708,708,708,2021-11-24,403.0916442871094,412.7472229003906,401.6188354492188,-0.02339344295385226,0.0036671806894794656
709,709,709,709,2021-11-26,389.1058349609375,409.47015380859375,405.7727661132813,-0.04973334114401784,-0.04107454354807738
710,710,710,710,2021-11-29,403.6183471679688,412.7861328125,393.359619140625,-0.02220952913816865,0.02607976906667764
711,711,711,711,2021-11-30,398.0494079589844,411.9473876953125,401.57025146484375,-0.033737268766484974,-0.008767690069212297
712,712,712,712,2021-12-01,401.9993591308594,397.8250732421875,403.0721740722656,0.010492767222167076,-0.002661595144530904
713,713,713,713,2021-12-02,392.5876770019531,401.8043212890625,402.8576354980469,-0.0229381412761831,-0.025492773603253527
714,714,714,714,2021-12-03,390.7834167480469,403.0916442871094,412.7472229003906,-0.03053456382314823,-0.053213698200082926
715,715,715,715,2021-12-06,389.6618347167969,389.1058349609375,409.47015380859375,0.0014289165206560206,-0.048375489416149886
716,716,716,716,2021-12-07,408.7971496582031,403.6183471679688,412.7861328125,0.012830939243897,-0.009663559013279088
717,717,717,717,2021-12-08,410.8745727539063,398.0494079589844,411.9473876953125,0.03222003233388415,-0.002604252323113787
718,718,718,718,2021-12-09,399.2587585449219,401.9993591308594,397.8250732421875,-0.0068174252612313024,0.0036038083046152636
719,719,719,719,2021-12-10,400.5461730957031,392.5876770019531,401.8043212890625,0.020271894814748448,-0.003131246048631353
720,720,720,720,2021-12-13,389.8763732910156,390.7834167480469,403.0916442871094,-0.0023210899392285267,-0.03278478029348808
721,721,721,721,2021-12-14,389.5935363769531,389.6618347167969,389.1058349609375,-0.00017527592840438366,0.0012533901375819667
722,722,722,722,2021-12-15,399.785400390625,408.7971496582031,403.6183471679688,-0.02204455015186113,-0.009496463191621674
723,723,723,723,2021-12-16,387.4966735839844,410.8745727539063,398.0494079589844,-0.05689789712035587,-0.026511116871419604
724,724,724,724,2021-12-17,381.8788757324219,399.2587585449219,401.9993591308594,-0.04353037332440768,-0.050051033518906274
725,725,725,725,2021-12-20,375.9783325195313,400.5461730957031,392.5876770019531,-0.06133585146075482,-0.04230735057519186
726,726,726,726,2021-12-21,399.28802490234375,389.8763732910156,390.7834167480469,0.02414009223457869,0.021762970970132356
727,727,727,727,2021-12-22,403.00390625,389.5935363769531,389.6618347167969,0.03442143829632638,0.0342401291183676
728,728,728,728,2021-12-23,410.3674011230469,399.785400390625,408.7971496582031,0.02646920253236451,0.0038411507177988913
