,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BBWI,BBWI_6m,BBWI_12m,BBWI_6m_ret,BBWI_12m_ret
243,243,243,243,2020-01-23,15.973343849182127,15.235528945922852,13.81314182281494,0.048427258802637096,0.15638745001511656
244,244,244,244,2020-01-24,15.77558135986328,15.052974700927734,13.70665168762207,0.04800424323379815,0.15094347761894156
245,245,245,245,2020-01-27,15.349624633789062,15.425688743591309,13.805534362792969,-0.004931002502811865,0.11184574464263708
246,246,246,246,2020-01-28,15.638666152954102,15.334412574768066,14.421649932861328,0.019841228133294697,0.08438814045261678
247,247,247,247,2020-01-29,17.661956787109375,15.433298110961914,14.763935089111328,0.1444058593389379,0.19629060142206867
248,248,248,248,2020-01-30,17.80647850036621,15.197498321533203,15.357233047485352,0.17167168724976056,0.15948481378824342
249,249,249,249,2020-01-31,17.616315841674805,15.973343849182127,15.235528945922852,0.10285711044633916,0.1562654571562525
250,250,250,250,2020-02-03,17.06865882873535,15.77558135986328,15.052974700927734,0.08196702481988782,0.13390603305029058
251,251,251,251,2020-02-04,18.103126525878903,15.349624633789062,15.425688743591309,0.17938561741950143,0.1735700639882256
252,252,252,252,2020-02-05,18.68881797790528,15.638666152954102,15.334412574768066,0.1950391289844764,0.21875017297087096
253,253,253,253,2020-02-06,18.24004364013672,17.661956787109375,15.433298110961914,0.032730623225692757,0.18186297633823578
254,254,254,254,2020-02-07,17.9357852935791,17.80647850036621,15.197498321533203,0.007261783581196557,0.18018011347078366
255,255,255,255,2020-02-10,18.361736297607425,17.616315841674805,15.973343849182127,0.042314208182461455,0.14952363581327344
256,256,256,256,2020-02-11,18.70402908325196,17.06865882873535,15.77558135986328,0.09581129196650395,0.1856316833330356
257,257,257,257,2020-02-12,18.80290985107422,18.103126525878903,15.349624633789062,0.038655384979768836,0.22497522250045487
258,258,258,258,2020-02-13,18.468231201171875,18.68881797790528,15.638666152954102,-0.011803142231584296,0.180933912172764
259,259,259,259,2020-02-14,18.51387023925781,18.24004364013672,17.661956787109375,0.0150123872795207,0.048234375296977605
260,260,260,260,2020-02-18,18.32370948791504,17.9357852935791,17.80647850036621,0.021628503463119175,0.029047348555650165
261,261,261,261,2020-02-19,18.711633682250977,18.361736297607425,17.616315841674805,0.019055789658037003,0.06217632849116983
262,262,262,262,2020-02-20,18.034008026123047,18.70402908325196,17.06865882873535,-0.03582228482144878,0.056556827755120054
263,263,263,263,2020-02-21,18.53452682495117,18.80290985107422,18.103126525878903,-0.014273483638901685,0.023830154335803044
264,264,264,264,2020-02-24,18.21111488342285,18.468231201171875,18.68881797790528,-0.013922086795876143,-0.025560904656848238
265,265,265,265,2020-02-25,18.09561347961425,18.51387023925781,18.24004364013672,-0.022591535656151684,-0.007918301259140281
266,266,266,266,2020-02-26,17.54119300842285,18.32370948791504,17.9357852935791,-0.04270513456941005,-0.02200027925721837
267,267,267,267,2020-02-27,17.749099731445312,18.711633682250977,18.361736297607425,-0.05144040157854746,-0.03336484939291606
268,268,268,268,2020-02-28,16.67876625061035,18.034008026123047,18.70402908325196,-0.07514922770077337,-0.10827949548341309
269,269,269,269,2020-03-02,17.133079528808594,18.53452682495117,18.80290985107422,-0.0756127906246814,-0.08880701633371002
270,270,270,270,2020-03-03,17.00217628479004,18.21111488342285,18.468231201171875,-0.06638465609446464,-0.07938252994627926
271,271,271,271,2020-03-04,18.75013542175293,18.09561347961425,18.51387023925781,0.036170199085874266,0.012761523087384097
272,272,272,272,2020-03-05,17.949308395385742,17.54119300842285,18.32370948791504,0.02326611347169627,-0.020432603604429778
273,273,273,273,2020-03-06,17.133079528808594,17.749099731445312,18.711633682250977,-0.03470712385177166,-0.08436217704174753
274,274,274,274,2020-03-09,15.862539291381836,16.67876625061035,18.034008026123047,-0.04893808972223268,-0.12040965777522905
275,275,275,275,2020-03-10,15.993444442749023,17.133079528808594,18.53452682495117,-0.0665166518455319,-0.13709993280116228
276,276,276,276,2020-03-11,15.10791301727295,17.00217628479004,18.21111488342285,-0.1114129883014845,-0.17040153148309845
277,277,277,277,2020-03-12,12.197211265563965,18.75013542175293,18.09561347961425,-0.3494867641641992,-0.32595757091602195
278,278,278,278,2020-03-13,12.412822723388672,17.949308395385742,17.54119300842285,-0.30845119767513407,-0.2923615447690281
279,279,279,279,2020-03-16,8.970805168151855,17.133079528808594,17.749099731445312,-0.4764043934385641,-0.49457689100373536
280,280,280,280,2020-03-17,7.800364017486572,15.862539291381836,16.67876625061035,-0.5082525014311843,-0.5323176846368285
281,281,281,281,2020-03-18,7.538555145263672,15.993444442749023,17.133079528808594,-0.5286471796460681,-0.55999999109396
282,282,282,282,2020-03-19,8.270079612731934,15.10791301727295,17.00217628479004,-0.4525994686839465,-0.5135869976756884
283,283,283,283,2020-03-20,7.530855178833008,12.197211265563965,18.75013542175293,-0.3825756548060577,-0.5983572913240882
284,284,284,284,2020-03-23,7.06113862991333,12.412822723388672,17.949308395385742,-0.4311415874321247,-0.6066066460962614
285,285,285,285,2020-03-24,9.817831993103027,8.970805168151855,17.133079528808594,0.0944203791158329,-0.4269662977636488
286,286,286,286,2020-03-25,10.726463317871094,7.800364017486572,15.862539291381836,0.3751234293457202,-0.3237864933958705
287,287,287,287,2020-03-26,10.11814308166504,7.538555145263672,15.993444442749023,0.3421859874596891,-0.3673568493713484
288,288,288,288,2020-03-27,9.694628715515137,8.270079612731934,15.10791301727295,0.17225337233635396,-0.3583078811460444
289,289,289,289,2020-03-30,9.078609466552734,7.530855178833008,12.197211265563965,0.20552171711786515,-0.2556815431914251
290,290,290,290,2020-03-31,8.90150260925293,7.06113862991333,12.412822723388672,0.2606327500133203,-0.28287845499634756
291,291,291,291,2020-04-01,7.87736701965332,9.817831993103027,8.970805168151855,-0.19764699322751422,-0.12188851814332768
292,292,292,292,2020-04-02,7.815765857696533,10.726463317871094,7.800364017486572,-0.27135667870369906,0.0019745027508246693
293,293,293,293,2020-04-03,8.732093811035156,10.11814308166504,7.538555145263672,-0.13698652602981343,0.15832459175169156
294,294,294,294,2020-04-06,9.663826942443848,9.694628715515137,8.270079612731934,-0.0031771998675921287,0.1685288890769825
295,295,295,295,2020-04-07,10.195143699645996,9.078609466552734,7.530855178833008,0.12298515947918887,0.3537829977532312
296,296,296,296,2020-04-08,11.226980209350586,8.90150260925293,7.06113862991333,0.26124551125563555,0.5899673972961481
297,297,297,297,2020-04-09,11.496487617492676,7.87736701965332,9.817831993103027,0.4594327760544832,0.1709802760496304
298,298,298,298,2020-04-13,10.55705738067627,7.815765857696533,10.726463317871094,0.35073869571978844,-0.01579327054729973
299,299,299,299,2020-04-14,10.834267616271973,8.732093811035156,10.11814308166504,0.24074109265525756,0.07077628066997899
300,300,300,300,2020-04-15,9.717728614807127,9.663826942443848,9.694628715515137,0.0055776735949752965,0.002382752343575767
301,301,301,301,2020-04-16,9.425119400024414,10.195143699645996,9.078609466552734,-0.07552853812627669,0.03816773204622215
302,302,302,302,2020-04-17,10.61095905303955,11.226980209350586,8.90150260925293,-0.05486971071686497,0.19204133491009445
303,303,303,303,2020-04-20,9.656126976013184,11.496487617492676,7.87736701965332,-0.16008025257029457,0.22580640865431523
304,304,304,304,2020-04-21,9.28651523590088,10.55705738067627,7.815765857696533,-0.12035002737609446,0.18817725671196195
305,305,305,305,2020-04-22,7.846565723419189,10.834267616271973,8.732093811035156,-0.2757640847236926,-0.10141073913989385
306,306,306,306,2020-04-23,8.185378074645996,9.717728614807127,9.663826942443848,-0.15768608086320224,-0.1529879287577528
307,307,307,307,2020-04-24,7.938969612121582,9.425119400024414,10.195143699645996,-0.15767967755389733,-0.22129890014230547
308,308,308,308,2020-04-27,8.855299949645996,10.61095905303955,11.226980209350586,-0.1654571556272889,-0.21124828007884922
309,309,309,309,2020-04-28,9.686929702758787,9.656126976013184,11.496487617492676,0.0031899670356574372,-0.15740093626339624
310,310,310,310,2020-04-29,9.840932846069336,9.28651523590088,10.55705738067627,0.0597013622532081,-0.06783372570445001
311,311,311,311,2020-04-30,9.155609130859377,7.846565723419189,10.834267616271973,0.16683010804754517,-0.15493972872623352
312,312,312,312,2020-05-01,9.240311622619627,8.185378074645996,9.717728614807127,0.12888024699082146,-0.049128454921044895
313,313,313,313,2020-05-04,9.271113395690918,7.938969612121582,9.425119400024414,0.16779807061301222,-0.01633995260931098
314,314,314,314,2020-05-05,8.947702407836914,8.855299949645996,10.61095905303955,0.010434706753734702,-0.15674894577283194
315,315,315,315,2020-05-06,8.462587356567383,9.686929702758787,9.656126976013184,-0.1263911666296823,-0.12360438324917189
316,316,316,316,2020-05-07,8.608891487121582,9.840932846069336,9.28651523590088,-0.12519558645701512,-0.07296857126338008
317,317,317,317,2020-05-08,9.409719467163086,9.155609130859377,7.846565723419189,0.027754607331064385,0.19921501951846832
318,318,318,318,2020-05-11,8.878400802612305,9.240311622619627,8.185378074645996,-0.03916651675700966,0.08466593988039839
319,319,319,319,2020-05-12,8.6550931930542,9.271113395690918,7.938969612121582,-0.06644511574230516,0.09020359264749
320,320,320,320,2020-05-13,8.162278175354004,8.947702407836914,8.855299949645996,-0.0877794317114291,-0.07826067758661259
321,321,321,321,2020-05-14,8.069872856140137,8.462587356567383,9.686929702758787,-0.046405961188983214,-0.1669318242454182
322,322,322,322,2020-05-15,8.362483024597168,8.608891487121582,9.840932846069336,-0.028622554122447408,-0.15023472313020514
323,323,323,323,2020-05-18,9.833233833312988,9.409719467163086,9.155609130859377,0.045008181979051765,0.07401197372762969
324,324,324,324,2020-05-19,9.633027076721191,8.878400802612305,9.240311622619627,0.08499574313955871,0.042500239184599
325,325,325,325,2020-05-20,9.409719467163086,8.6550931930542,9.271113395690918,0.08718869424935627,0.014950315626232058
326,326,326,326,2020-05-21,11.126874923706056,8.162278175354004,8.947702407836914,0.36320702194439436,0.24354548425308575
327,327,327,327,2020-05-22,11.611992835998535,8.069872856140137,8.462587356567383,0.43893132432232806,0.37215633313221397
328,328,328,328,2020-05-26,12.844035148620604,8.362483024597168,8.608891487121582,0.5359116557655814,0.49194994127113323
329,329,329,329,2020-05-27,13.244446754455566,9.833233833312988,9.409719467163086,0.3469065191540637,0.4075283328769208
330,330,330,330,2020-05-28,12.536025047302246,9.633027076721191,8.878400802612305,0.3013588509053742,0.4119688135293187
331,331,331,331,2020-05-29,12.46672248840332,9.409719467163086,8.6550931930542,0.3248771689643031,0.44039147936708445
332,332,332,332,2020-06-01,12.73622989654541,11.126874923706056,8.162278175354004,0.1446367451664785,0.5603768485865199
333,333,333,333,2020-06-02,12.93643856048584,11.611992835998535,8.069872856140137,0.11405843451619857,0.6030535785508531
334,334,334,334,2020-06-03,14.099177360534668,12.844035148620604,8.362483024597168,0.09772179828150507,0.6860037047685181
335,335,335,335,2020-06-04,13.744964599609377,13.244446754455566,9.833233833312988,0.037790770307973176,0.3978071540457264
336,336,336,336,2020-06-05,14.384088516235352,12.536025047302246,9.633027076721191,0.14742021190607058,0.493205448471685
337,337,337,337,2020-06-08,14.869203567504885,12.46672248840332,9.409719467163086,0.19271152312377038,0.5801962661473228
338,338,338,338,2020-06-09,13.898969650268556,12.73622989654541,11.126874923706056,0.09129387292534097,0.2491350667253831
339,339,339,339,2020-06-10,13.444656372070312,12.93643856048584,11.611992835998535,0.03928575930757461,0.15782506602917512
340,340,340,340,2020-06-11,11.920002937316896,14.099177360534668,12.844035148620604,-0.1545603950850033,-0.0719425165543045
341,341,341,341,2020-06-12,12.050908088684082,13.744964599609377,13.244446754455566,-0.1232492451070728,-0.09011615871157219
342,342,342,342,2020-06-15,11.9508056640625,14.384088516235352,12.536025047302246,-0.1691648969920061,-0.0466830100475657
343,343,343,343,2020-06-16,12.42821979522705,14.869203567504885,12.46672248840332,-0.16416372008063385,-0.0030884374952666604
344,344,344,344,2020-06-17,11.904603958129885,13.898969650268556,12.73622989654541,-0.14349018253307266,-0.06529608409793985
345,345,345,345,2020-06-18,12.027807235717772,13.444656372070312,12.93643856048584,-0.10538381176449241,-0.07023813552081248
346,346,346,346,2020-06-19,11.149977684020996,11.920002937316896,14.099177360534668,-0.06459941808279679,-0.20917530158666164
347,347,347,347,2020-06-22,11.280881881713867,12.050908088684082,13.744964599609377,-0.06389777445014921,-0.1792716670922192
348,348,348,348,2020-06-23,11.31168270111084,11.9508056640625,14.384088516235352,-0.053479487569074835,-0.21359753255527314
349,349,349,349,2020-06-24,10.672561645507812,12.42821979522705,14.869203567504885,-0.14126384781137225,-0.2822371691223867
350,350,350,350,2020-06-25,10.880470275878906,11.904603958129885,13.898969650268556,-0.08602837069196057,-0.2171743266114209
351,351,351,351,2020-06-26,10.672561645507812,12.027807235717772,13.444656372070312,-0.11267603176956664,-0.2061856138116851
352,352,352,352,2020-06-29,11.642792701721191,11.149977684020996,11.920002937316896,0.04419874475681218,-0.023255886517264845
353,353,353,353,2020-06-30,11.527289390563965,11.280881881713867,12.050908088684082,0.02184292960726064,-0.043450559432263836
354,354,354,354,2020-07-01,11.627394676208496,11.31168270111084,11.9508056640625,0.027910257336572153,-0.027061856492783476
355,355,355,355,2020-07-02,11.635093688964844,10.672561645507812,12.42821979522705,0.09018753654725153,-0.06381654970141426
356,356,356,356,2020-07-06,12.027807235717772,10.880470275878906,11.904603958129885,0.10544920676658753,0.010349212625737847
357,357,357,357,2020-07-07,11.66589641571045,10.672561645507812,12.027807235717772,0.09307369713069225,-0.030089509493683275
358,358,358,358,2020-07-08,12.066309928894045,11.642792701721191,11.149977684020996,0.036375914097503736,0.08218242859680713
359,359,359,359,2020-07-09,11.9508056640625,11.527289390563965,11.280881881713867,0.03674031761926777,0.059385763398034364
360,360,360,360,2020-07-10,12.26651382446289,11.627394676208496,11.31168270111084,0.054966668462895996,0.08441105966120177
361,361,361,361,2020-07-13,12.620725631713867,11.635093688964844,10.672561645507812,0.08471199021661802,0.18253949247752121
362,362,362,362,2020-07-14,12.82863426208496,12.027807235717772,10.880470275878906,0.06658129870830076,0.17905145060916805
363,363,363,363,2020-07-15,13.891268730163574,11.66589641571045,10.672561645507812,0.19075879256532913,0.3015871157802632
364,364,364,364,2020-07-16,14.214679718017578,12.066309928894045,11.642792701721191,0.17804695899440115,0.220899493977607
365,365,365,365,2020-07-17,14.245482444763184,11.9508056640625,11.527289390563965,0.19201021631546156,0.23580505026830356
366,366,366,366,2020-07-20,14.076075553894045,12.26651382446289,11.627394676208496,0.14752045734643682,0.21059583387978908
367,367,367,367,2020-07-21,14.530390739440918,12.620725631713867,11.635093688964844,0.15131183130456205,0.24884174789431057
368,368,368,368,2020-07-22,14.946206092834473,12.82863426208496,12.027807235717772,0.1650660380121678,0.24263764790395248
369,369,369,369,2020-07-23,14.907705307006836,13.891268730163574,11.66589641571045,0.0731708958042232,0.27788768010408926
370,370,370,370,2020-07-24,14.776799201965332,14.214679718017578,12.066309928894045,0.03954499820599189,0.22463282387440886
371,371,371,371,2020-07-27,14.753698348999023,14.245482444763184,11.9508056640625,0.03567558390573611,0.23453587680411836
372,372,372,372,2020-07-28,14.72289752960205,14.076075553894045,12.26651382446289,0.045951868703139054,0.20025116673658627
373,373,373,373,2020-07-29,19.92827415466309,14.530390739440918,12.620725631713867,0.37148921264521095,0.5790117570250097
374,374,374,374,2020-07-30,18.89643859863281,14.946206092834473,12.82863426208496,0.26429667042341687,0.4729891126821857
375,375,375,375,2020-07-31,18.79633522033692,14.907705307006836,13.891268730163574,0.26084698035333265,0.3531042833778357
376,376,376,376,2020-08-03,18.77323532104492,14.776799201965332,14.214679718017578,0.2704534361235724,0.32069351497587517
377,377,377,377,2020-08-04,19.21214866638184,14.753698348999023,14.245482444763184,0.30219204784577314,0.3486485095100773
378,378,378,378,2020-08-05,19.651063919067383,14.72289752960205,14.076075553894045,0.33472802344488883,0.39606127033262895
379,379,379,379,2020-08-06,19.450857162475582,19.92827415466309,14.530390739440918,-0.023956765572486605,0.3386327670926754
380,380,380,380,2020-08-07,20.05147933959961,18.89643859863281,14.946206092834473,0.0611247847015135,0.34157653220188844
381,381,381,381,2020-08-10,21.16801643371582,18.79633522033692,14.907705307006836,0.1261778525216357,0.4199379446927052
382,382,382,382,2020-08-11,20.736801147460938,18.77323532104492,14.776799201965332,0.10459389619512471,0.40333511094222074
383,383,383,383,2020-08-12,20.79070472717285,19.21214866638184,14.753698348999023,0.08216447250136216,0.4091859705524896
384,384,384,384,2020-08-13,20.43649101257324,19.651063919067383,14.72289752960205,0.03996868041041579,0.3880753412487836
385,385,385,385,2020-08-14,20.43649101257324,19.450857162475582,19.92827415466309,0.05067302905288584,0.025502301602531308
386,386,386,386,2020-08-17,22.17675018310547,20.05147933959961,18.89643859863281,0.1059907255475494,0.173594170528514
387,387,387,387,2020-08-18,21.69933319091797,21.16801643371582,18.79633522033692,0.02509997849188572,0.15444489239796666
388,388,388,388,2020-08-19,21.922643661499023,20.736801147460938,18.77323532104492,0.05718541184850401,0.16776055307438664
389,389,389,389,2020-08-20,22.769672393798828,20.79070472717285,19.21214866638184,0.09518521342085728,0.18517052877287377
390,390,390,390,2020-08-21,23.077680587768555,20.43649101257324,19.651063919067383,0.1292388978895822,0.17437308650634087
391,391,391,391,2020-08-24,22.81587219238281,20.43649101257324,19.450857162475582,0.11642806871031297,0.17300086067152787
392,392,392,392,2020-08-25,23.57819938659668,22.17675018310547,20.05147933959961,0.06319452543406712,0.17588328458300628
393,393,393,393,2020-08-26,23.686004638671875,21.69933319091797,21.16801643371582,0.09155449295489904,0.11895248725078811
394,394,394,394,2020-08-27,23.0468807220459,21.922643661499023,20.736801147460938,0.05128200220310486,0.11139999646800947
395,395,395,395,2020-08-28,22.8466739654541,22.769672393798828,20.79070472717285,0.003381760190640515,0.09888886717698209
396,396,396,396,2020-08-31,22.638765335083008,23.077680587768555,20.43649101257324,-0.019019036640890885,0.10776186191430082
397,397,397,397,2020-09-01,24.28662300109864,22.81587219238281,20.43649101257324,0.06446173945552025,0.18839496399634692
398,398,398,398,2020-09-02,24.063316345214844,23.57819938659668,22.17675018310547,0.020574809410337513,0.08506955016098727
399,399,399,399,2020-09-03,22.80817031860352,23.686004638671875,21.69933319091797,-0.037061308289838224,0.05110005537633944
400,400,400,400,2020-09-04,23.208589553833008,23.0468807220459,21.922643661499023,0.007016517060915106,0.05865834030739592
401,401,401,401,2020-09-08,22.269155502319336,22.8466739654541,22.769672393798828,-0.02527801044510969,-0.021981734423891175
402,402,402,402,2020-09-09,22.01504898071289,22.638765335083008,23.077680587768555,-0.02755081141300364,-0.04604585816214435
403,403,403,403,2020-09-10,21.56842613220215,24.28662300109864,22.81587219238281,-0.11192156557844746,-0.054674484922698996
404,404,404,404,2020-09-11,21.56072998046875,24.063316345214844,23.57819938659668,-0.10400006087455815,-0.08556503289537809
405,405,405,405,2020-09-14,22.3692569732666,22.80817031860352,23.686004638671875,-0.01924368939751897,-0.05559180138196185
406,406,406,406,2020-09-15,22.323057174682617,23.208589553833008,23.0468807220459,-0.038155372479502514,-0.03140657324055551
407,407,407,407,2020-09-16,22.977577209472656,22.269155502319336,22.8466739654541,0.03181179039679072,0.00572964118175312
408,408,408,408,2020-09-17,23.347192764282227,22.01504898071289,22.638765335083008,0.06051059821563021,0.0312926707226997
409,409,409,409,2020-09-18,23.22398567199707,21.56842613220215,24.28662300109864,0.07675847693509419,-0.04375401755334607
410,410,410,410,2020-09-21,22.67726707458496,21.56072998046875,24.063316345214844,0.051785681427653385,-0.05760009346781114
411,411,411,411,2020-09-22,23.5242977142334,22.3692569732666,22.80817031860352,0.05163518584221105,0.03139784496636144
412,412,412,412,2020-09-23,23.17778205871582,22.323057174682617,23.208589553833008,0.038288881193323965,-0.0013274178099331735
413,413,413,413,2020-09-24,22.80817031860352,22.977577209472656,22.269155502319336,-0.007372704673114905,0.02420454678795725
414,414,414,414,2020-09-25,23.354888916015625,23.347192764282227,22.01504898071289,0.00032963927659745984,0.060860184162049746
415,415,415,415,2020-09-28,24.278919219970703,23.22398567199707,21.56842613220215,0.04542431100642852,0.12566948887020213
416,416,416,416,2020-09-29,23.377992630004883,22.67726707458496,21.56072998046875,0.030899911930095225,0.08428576635310314
417,417,417,417,2020-09-30,24.49452781677246,23.5242977142334,22.3692569732666,0.04124374356782701,0.09500855777399142
418,418,418,418,2020-10-01,25.58026885986328,23.17778205871582,22.323057174682617,0.10365473258231916,0.14591243751661342
419,419,419,419,2020-10-02,25.510963439941406,22.80817031860352,22.977577209472656,0.11850109340569714,0.11025471516746088
420,420,420,420,2020-10-05,25.57256507873535,23.354888916015625,23.347192764282227,0.09495554317104693,0.09531648352420419
421,421,421,421,2020-10-06,24.871841430664062,24.278919219970703,23.22398567199707,0.024421276965477468,0.07095490765196
422,422,422,422,2020-10-07,25.40315818786621,23.377992630004883,22.67726707458496,0.0866270081402154,0.12020368699261086
423,423,423,423,2020-10-08,25.08745002746582,24.49452781677246,23.5242977142334,0.024206313145884062,0.06644841568582227
424,424,424,424,2020-10-09,24.84104347229004,25.58026885986328,23.17778205871582,-0.028898264972231136,0.07176102568229825
425,425,425,425,2020-10-12,24.67933654785156,25.510963439941406,22.80817031860352,-0.032598803806359045,0.0820392957045668
426,426,426,426,2020-10-13,24.594633102416992,25.57256507873535,23.354888916015625,-0.03824145029281989,0.05308285519402367
427,427,427,427,2020-10-14,24.62543487548828,24.871841430664062,24.278919219970703,-0.009907049136779644,0.014272285037817856
428,428,428,428,2020-10-15,25.880577087402344,25.40315818786621,23.377992630004883,0.018793682895860142,0.1070487315572799
429,429,429,429,2020-10-16,25.6418685913086,25.08745002746582,24.49452781677246,0.022099438692884332,0.046840697772116524
430,430,430,430,2020-10-19,25.510963439941406,24.84104347229004,25.58026885986328,0.026968270008409956,-0.002709331176366847
431,431,431,431,2020-10-20,25.457061767578125,24.67933654785156,25.510963439941406,0.031513214231614795,-0.002112882662788418
432,432,432,432,2020-10-21,24.779441833496094,24.594633102416992,25.57256507873535,0.0075141893887793465,-0.031014614404042407
433,433,433,433,2020-10-22,26.103883743286133,24.62543487548828,24.871841430664062,0.0600374724455921,0.049535629119245916
434,434,434,434,2020-10-23,26.76610565185547,25.880577087402344,25.40315818786621,0.0342159512696556,0.05365267790365791
435,435,435,435,2020-10-26,26.30409049987793,25.6418685913086,25.08745002746582,0.025825805409274816,0.04849597990549559
436,436,436,436,2020-10-27,25.87287712097168,25.510963439941406,24.84104347229004,0.01418659400623179,0.041537451912301515
437,437,437,437,2020-10-28,24.848743438720703,25.457061767578125,24.67933654785156,-0.02389585783352932,0.006864321110929161
438,438,438,438,2020-10-29,25.310760498046875,24.779441833496094,24.594633102416992,0.021441914152907193,0.029117222145489396
439,439,439,439,2020-10-30,24.64853477478028,26.103883743286133,24.62543487548828,-0.055752200814952135,0.0009380504104312681
440,440,440,440,2020-11-02,25.426258087158203,26.76610565185547,25.880577087402344,-0.05005762071347075,-0.017554438554822083
441,441,441,441,2020-11-03,25.97298049926757,26.30409049987793,25.6418685913086,-0.012587776057563893,0.012912939896712494
442,442,442,442,2020-11-04,25.949880599975582,25.87287712097168,25.510963439941406,0.002976224045121212,0.017205040533552873
443,443,443,443,2020-11-05,26.211685180664062,24.848743438720703,25.457061767578125,0.05484952369138907,0.02964298943749344
444,444,444,444,2020-11-06,25.65726852416992,25.310760498046875,24.779441833496094,0.013690146771756728,0.035425603876484635
445,445,445,445,2020-11-09,25.041248321533203,24.64853477478028,26.103883743286133,0.015932531095306235,-0.04070794339276196
446,446,446,446,2020-11-10,26.21938705444336,25.426258087158203,26.76610565185547,0.03119330278825938,-0.02042578044498644
447,447,447,447,2020-11-11,26.28868865966797,25.97298049926757,26.30409049987793,0.012155253433825175,-0.0005855302318866773
448,448,448,448,2020-11-12,25.457061767578125,25.949880599975582,25.87287712097168,-0.018991179188621032,-0.01607147714764623
449,449,449,449,2020-11-13,26.44269561767578,26.211685180664062,24.848743438720703,0.00881326154421136,0.06414618843346798
450,450,450,450,2020-11-16,26.76610565185547,25.65726852416992,25.310760498046875,0.0432172710294938,0.05749906858471898
451,451,451,451,2020-11-17,27.29742431640625,25.041248321533203,24.64853477478028,0.09009838351121413,0.10746640990344969
452,452,452,452,2020-11-18,25.880577087402344,26.21938705444336,25.426258087158203,-0.01292211623168349,0.017868103072296027
453,453,453,453,2020-11-19,30.454532623291016,26.28868865966797,25.97298049926757,0.15846526304730713,0.17254670191393018
454,454,454,454,2020-11-20,30.777942657470703,25.457061767578125,25.949880599975582,0.20901394428280806,0.18605334382539174
455,455,455,455,2020-11-23,30.78564453125,26.44269561767578,26.211685180664062,0.16424002213568367,0.17450077395100383
456,456,456,456,2020-11-24,30.562334060668945,26.76610565185547,25.65726852416992,0.14182968782200533,0.19117645091013125
457,457,457,457,2020-11-25,29.992515563964844,27.29742431640625,25.041248321533203,0.09873060609380624,0.19772445761715485
458,458,458,458,2020-11-27,29.907814025878903,25.880577087402344,26.21938705444336,0.15560846749576007,0.14067556056046215
459,459,459,459,2020-11-30,29.88471412658692,30.454532623291016,26.28868865966797,-0.018710465983914237,0.1367898381495143
460,460,460,460,2020-12-01,29.95401382446289,30.777942657470703,25.457061767578125,-0.02677010748175601,0.17664851104741564
461,461,461,461,2020-12-02,29.77691078186035,30.78564453125,26.44269561767578,-0.032766367725895695,0.12609210544918104
462,462,462,462,2020-12-03,29.530500411987305,30.562334060668945,26.76610565185547,-0.03376161148665413,0.10327967751783129
463,463,463,463,2020-12-04,29.4534969329834,29.992515563964844,27.29742431640625,-0.01797177131847727,0.07898447090047656
464,464,464,464,2020-12-07,30.985855102539062,29.907814025878903,25.880577087402344,0.036045465433459656,0.1972629125654919
465,465,465,465,2020-12-08,31.540267944335938,29.88471412658692,30.454532623291016,0.05539801420673962,0.035651025562433825
466,466,466,466,2020-12-09,32.0176887512207,29.95401382446289,30.777942657470703,0.06889477112654752,0.04028034321680285
467,467,467,467,2020-12-10,31.586471557617188,29.77691078186035,30.78564453125,0.06077060139022872,0.02601300179225685
468,468,468,468,2020-12-11,30.44683265686035,29.530500411987305,30.562334060668945,0.031030027669327387,-0.003779207555918762
469,469,469,469,2020-12-14,29.414995193481445,29.4534969329834,29.992515563964844,-0.001307204356398084,-0.01925548289711565
470,470,470,470,2020-12-15,30.277427673339844,30.985855102539062,29.907814025878903,-0.022862929774081553,0.012358430714498825
471,471,471,471,2020-12-16,29.80000686645508,31.540267944335938,29.88471412658692,-0.05517584951884902,-0.0028344678076234198
472,472,472,472,2020-12-17,30.177322387695312,32.0176887512207,29.95401382446289,-0.057479675620096926,0.007455046410175914
473,473,473,473,2020-12-18,29.7461051940918,31.586471557617188,29.77691078186035,-0.05826438575667936,-0.0010345461285163893
474,474,474,474,2020-12-21,29.769210815429688,30.44683265686035,29.530500411987305,-0.022255905862772263,0.008083520431827251
475,475,475,475,2020-12-22,29.260990142822266,29.414995193481445,29.4534969329834,-0.0052355966623890415,-0.006535957024021655
476,476,476,476,2020-12-23,30.177322387695312,30.277427673339844,30.985855102539062,-0.003306267848264932,-0.026093606652717427
477,477,477,477,2020-12-24,30.000215530395508,29.80000686645508,31.540267944335938,0.006718409993582641,-0.04882813350407811
478,478,478,478,2020-12-28,29.89241409301757,30.177322387695312,32.0176887512207,-0.009441138979047081,-0.0663781409931441
479,479,479,479,2020-12-29,28.94528007507324,29.7461051940918,31.586471557617188,-0.026922015967913104,-0.08361780700089039
480,480,480,480,2020-12-30,29.28409194946289,29.769210815429688,30.44683265686035,-0.016295993500618944,-0.03818921726610103
481,481,481,481,2020-12-31,28.637269973754883,29.260990142822266,29.414995193481445,-0.021315757464905216,-0.026439753418654677
482,482,482,482,2021-01-04,30.493030548095703,30.177322387695312,30.277427673339844,0.010461768487754153,0.007120911230702243
483,483,483,483,2021-01-05,31.132156372070312,30.000215530395508,29.80000686645508,0.037731090315932914,0.044702993243763034
