,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FDX,FDX_6m,FDX_12m,FDX_6m_ret,FDX_12m_ret
485,485,485,485,2021-01-07,233.4688415527344,248.2059936523437,261.500732421875,-0.05937468262853984,-0.10719622315977761
486,486,486,486,2021-01-08,232.4535217285156,246.7066802978516,258.0560607910156,-0.057773703379770724,-0.09921308952799224
487,487,487,487,2021-01-11,232.78564453125,246.36502075195312,259.32763671875,-0.05511892954306696,-0.10234926181927051
488,488,488,488,2021-01-12,236.32521057128903,240.2633209228516,256.8888244628906,-0.016390809618531343,-0.08004869006892956
489,489,489,489,2021-01-13,239.34283447265625,240.2538146972656,255.0953063964844,-0.003791740937629795,-0.06175132010992279
490,490,490,490,2021-01-14,243.18606567382807,240.61441040039065,249.5155487060547,0.010687868898450859,-0.025367088604498766
491,491,491,491,2021-01-15,239.66549682617188,233.4688415527344,248.2059936523437,0.026541679961340048,-0.03440890649133277
492,492,492,492,2021-01-19,236.7806854248047,232.4535217285156,246.7066802978516,0.0186151780541437,-0.0402339931008886
493,493,493,493,2021-01-20,239.0961303710937,232.78564453125,246.36502075195312,0.02710856957073471,-0.029504555308514924
494,494,494,494,2021-01-21,240.9750518798828,236.32521057128903,240.2633209228516,0.01967560421231962,0.0029622955110146787
495,495,495,495,2021-01-22,241.1078643798828,239.34283447265625,240.2538146972656,0.007374484016266614,0.003554780945698388
496,496,496,496,2021-01-25,240.5385284423828,243.18606567382807,240.61441040039065,-0.010886878835386304,-0.00031536747064142556
497,497,497,497,2021-01-26,236.9230194091797,239.66549682617188,233.4688415527344,-0.011442937983606738,0.014795027179954845
498,498,498,498,2021-01-27,230.4322509765625,236.7806854248047,232.4535217285156,-0.026811453969957766,-0.008695375905355185
499,499,499,499,2021-01-28,230.3943023681641,239.0961303710937,232.78564453125,-0.03639468355018449,-0.010272721790474892
500,500,500,500,2021-01-29,223.3246459960937,240.9750518798828,236.32521057128903,-0.07324578103042467,-0.055011331815881914
501,501,501,501,2021-02-01,227.02557373046875,241.1078643798828,239.34283447265625,-0.058406600239411466,-0.05146283476305491
502,502,502,502,2021-02-02,230.11911010742188,240.5385284423828,243.18606567382807,-0.043317045308426505,-0.05373233672003297
503,503,503,503,2021-02-03,228.97085571289065,236.9230194091797,239.66549682617188,-0.033564335437390236,-0.04462319881212595
504,504,504,504,2021-02-04,235.4521484375,230.4322509765625,236.7806854248047,0.021784700013402603,-0.005610833438213891
505,505,505,505,2021-02-05,241.99038696289065,230.3943023681641,239.0961303710937,0.050331472938060395,0.012104991357680506
506,506,506,506,2021-02-08,244.30584716796875,223.3246459960937,240.9750518798828,0.09394933137940376,0.013822158194808587
507,507,507,507,2021-02-09,245.90000915527344,227.02557373046875,241.1078643798828,0.08313792633429462,0.0198755224667424
508,508,508,508,2021-02-10,244.31532287597656,230.11911010742188,240.5385284423828,0.06169071643779489,0.01570141157032312
509,509,509,509,2021-02-11,241.37356567382807,228.97085571289065,236.9230194091797,0.054167199237309616,0.018784777755014304
510,510,510,510,2021-02-12,249.572509765625,235.4521484375,230.4322509765625,0.05997125709758899,0.08306241295628913
511,511,511,511,2021-02-16,248.46221923828125,241.99038696289065,230.3943023681641,0.0267441709425551,0.07842171739666148
512,512,512,512,2021-02-17,245.8621063232422,244.30584716796875,223.3246459960937,0.006370126516879626,0.10091792702334668
513,513,513,513,2021-02-18,242.5787506103516,245.90000915527344,227.02557373046875,-0.013506540956753854,0.06850847957044714
514,514,514,514,2021-02-19,241.6392822265625,244.31532287597656,230.11911010742188,-0.010953224783091131,0.05006177937053069
515,515,515,515,2021-02-22,241.6677398681641,241.37356567382807,228.97085571289065,0.0012187506677245885,0.05545196621527326
516,516,516,516,2021-02-23,241.6297912597656,249.572509765625,235.4521484375,-0.03182529403305856,0.026237360173867463
517,517,517,517,2021-02-24,246.78257751464844,248.46221923828125,241.99038696289065,-0.006760149405338756,0.019803226945922736
518,518,518,518,2021-02-25,241.24073791503903,245.8621063232422,244.30584716796875,-0.018796586742518606,-0.012546196861274228
519,519,519,519,2021-02-26,241.5064239501953,242.5787506103516,245.90000915527344,-0.004420530064806583,-0.017867364951189568
520,520,520,520,2021-03-01,248.7089233398437,241.6392822265625,244.31532287597656,0.029257002620346473,0.01798331931107522
521,521,521,521,2021-03-02,246.34605407714844,241.6677398681641,241.37356567382807,0.019358455586734546,0.020600799385131374
522,522,522,522,2021-03-03,245.55841064453125,241.6297912597656,249.572509765625,0.016258836976530633,-0.01608389932394161
523,523,523,523,2021-03-04,237.52085876464844,246.78257751464844,248.46221923828125,-0.03752987282682163,-0.044036314684687716
524,524,524,524,2021-03-05,244.7896881103516,241.24073791503903,245.8621063232422,0.014711239179522106,-0.004361868646324263
525,525,525,525,2021-03-08,239.1287384033203,241.5064239501953,242.5787506103516,-0.009845226921853412,-0.014222235865057109
526,526,526,526,2021-03-09,245.3890838623047,248.7089233398437,241.6392822265625,-0.013348292586199961,0.01551817900297503
527,527,527,527,2021-03-10,247.76760864257807,246.34605407714844,241.6677398681641,0.005770559511314222,0.025240724218059007
528,528,528,528,2021-03-11,255.4455108642578,245.55841064453125,241.6297912597656,0.040263740890712496,0.05717721946645038
529,529,529,529,2021-03-12,257.07244873046875,237.52085876464844,246.78257751464844,0.08231525461598865,0.04169610075172159
530,530,530,530,2021-03-15,253.9137420654297,244.7896881103516,241.24073791503903,0.037273032314028454,0.05253260398686832
531,531,531,531,2021-03-16,248.129135131836,239.1287384033203,241.5064239501953,0.037638289687019544,0.027422505262246988
532,532,532,532,2021-03-17,252.9242401123047,245.3890838623047,248.7089233398437,0.030706974130227493,0.0169487958689003
533,533,533,533,2021-03-18,250.7074584960937,247.76760864257807,246.34605407714844,0.011865351849751127,0.017704381080037024
534,534,534,534,2021-03-19,265.9966735839844,255.4455108642578,245.55841064453125,0.04130494477678792,0.08323177726149811
535,535,535,535,2021-03-22,260.70684814453125,257.07244873046875,237.52085876464844,0.014137646535094195,0.09761664512529
536,536,536,536,2021-03-23,253.84718322753903,253.9137420654297,244.7896881103516,-0.0002621316883018032,0.03700113018283813
537,537,537,537,2021-03-24,255.2552490234375,248.129135131836,239.1287384033203,0.028719375851671947,0.06743861372662718
538,538,538,538,2021-03-25,260.85906982421875,252.9242401123047,245.3890838623047,0.03137235762136048,0.06304268192547124
539,539,539,539,2021-03-26,267.67120361328125,250.7074584960937,247.76760864257807,0.06766350398566967,0.08033170711759774
540,540,540,540,2021-03-29,265.6541442871094,265.9966735839844,255.4455108642578,-0.0012877202269481192,0.0399640353369779
541,541,541,541,2021-03-30,272.0286865234375,260.70684814453125,257.07244873046875,0.043427468282803305,0.05817907701439373
542,542,542,542,2021-03-31,270.2400207519531,253.84718322753903,253.9137420654297,0.06457758292208493,0.06429852340294517
543,543,543,543,2021-04-01,269.76434326171875,255.2552490234375,248.129135131836,0.056841511756528185,0.08719334034831316
544,544,544,544,2021-04-05,267.8900756835937,260.85906982421875,252.9242401123047,0.026953273520881726,0.059171218878205645
545,545,545,545,2021-04-06,268.4608764648437,267.67120361328125,250.7074584960937,0.002950159901037752,0.07081328204292969
546,546,546,546,2021-04-07,265.5495300292969,265.6541442871094,265.9966735839844,-0.0003937987043011182,-0.0016810118286924025
547,547,547,547,2021-04-08,270.62060546875,272.0286865234375,260.70684814453125,-0.005176222672259145,0.038026455364619904
548,548,548,548,2021-04-09,272.6565856933594,270.2400207519531,253.84718322753903,0.008942291133201108,0.07409734560245362
549,549,549,549,2021-04-12,276.662109375,269.76434326171875,255.2552490234375,0.02556959911706791,0.08386452554241863
550,550,550,550,2021-04-13,276.7572326660156,267.8900756835937,260.85906982421875,0.03309998311731022,0.06094540953668948
551,551,551,551,2021-04-14,273.8268737792969,268.4608764648437,267.67120361328125,0.01998800490080299,0.022997132612400994
552,552,552,552,2021-04-15,277.0522155761719,265.5495300292969,265.6541442871094,0.04331653513228195,0.04290567843257098
553,553,553,553,2021-04-16,273.6175537109375,270.62060546875,272.0286865234375,0.011074353473551568,0.005840807481761967
554,554,554,554,2021-04-19,269.4884033203125,272.6565856933594,270.2400207519531,-0.01161968035721661,-0.002781295788644611
555,555,555,555,2021-04-20,266.71978759765625,276.662109375,269.76434326171875,-0.0359366947638915,-0.011285982525528815
556,556,556,556,2021-04-21,264.74090576171875,276.7572326660156,267.8900756835937,-0.043418294035328486,-0.011755455717569974
557,557,557,557,2021-04-22,263.1044311523437,273.8268737792969,268.4608764648437,-0.03915774401162475,-0.019952424290030413
558,558,558,558,2021-04-23,264.2461242675781,277.0522155761719,265.5495300292969,-0.046222663413687415,-0.00490833390507206
559,559,559,559,2021-04-26,262.36236572265625,273.6175537109375,270.62060546875,-0.0411347438628582,-0.03051593108288786
560,560,560,560,2021-04-27,273.54150390625,269.4884033203125,272.6565856933594,0.015039981446326012,0.0032455413121246224
561,561,561,561,2021-04-28,273.4272766113281,266.71978759765625,276.662109375,0.0251480742170882,-0.011692359213842485
562,562,562,562,2021-04-29,281.6760559082031,264.74090576171875,276.7572326660156,0.0639687701368179,0.017773061230610843
563,563,563,563,2021-04-30,276.20538330078125,263.1044311523437,273.8268737792969,0.04979373433985157,0.008686180025563983
564,564,564,564,2021-05-03,289.7535400390625,264.2461242675781,277.0522155761719,0.09652900621412841,0.04584451503654763
565,565,565,565,2021-05-04,289.4967041015625,262.36236572265625,273.6175537109375,0.1034231350375534,0.05803410700543177
566,566,566,566,2021-05-05,291.6373596191406,273.54150390625,269.4884033203125,0.06615396733028334,0.08218890321785755
567,567,567,567,2021-05-06,295.8521728515625,273.4272766113281,266.71978759765625,0.08201411548311244,0.10922468676321873
568,568,568,568,2021-05-07,299.40093994140625,281.6760559082031,264.74090576171875,0.06292648473812612,0.13092058471267531
569,569,569,569,2021-05-10,294.2442321777344,276.20538330078125,263.1044311523437,0.06530954850112103,0.11835528914889304
570,570,570,570,2021-05-11,290.7906188964844,289.7535400390625,264.2461242675781,0.0035791757963752335,0.10045367629319335
571,571,571,571,2021-05-12,281.6285095214844,289.4967041015625,262.36236572265625,-0.027178874469388714,0.07343333616374847
572,572,572,572,2021-05-13,288.6593933105469,291.6373596191406,273.54150390625,-0.010211196235224373,0.05526725995291071
573,573,573,573,2021-05-14,294.396484375,295.8521728515625,273.4272766113281,-0.004920323763492718,0.07669025571826626
574,574,574,574,2021-05-17,294.2347717285156,299.40093994140625,281.6760559082031,-0.017255016680647883,0.04458567051366735
575,575,575,575,2021-05-18,291.1806335449219,294.2442321777344,276.20538330078125,-0.01041175424285623,0.05421780728955938
576,576,576,576,2021-05-19,292.9692687988281,290.7906188964844,289.7535400390625,0.007492160203143694,0.011098151757980679
577,577,577,577,2021-05-20,294.0348815917969,281.6285095214844,289.4967041015625,0.04405225909618382,0.015676093806727076
578,578,578,578,2021-05-21,294.5582580566406,288.6593933105469,291.6373596191406,0.020435381223667948,0.010015515300627165
579,579,579,579,2021-05-24,296.6893615722656,294.396484375,295.8521728515625,0.0077883987036508895,0.0028297534969370375
580,580,580,580,2021-05-25,293.59722900390625,294.2347717285156,299.40093994140625,-0.0021667823991843305,-0.019384411213390962
581,581,581,581,2021-05-26,295.6523132324219,291.1806335449219,294.2442321777344,0.015357064214952754,0.004785415993598718
582,582,582,582,2021-05-27,300.2572021484375,292.9692687988281,290.7906188964844,0.024876101781903026,0.032554637724826474
583,583,583,583,2021-05-28,299.5150756835937,294.0348815917969,281.6285095214844,0.018637904666715333,0.06351120556828715
584,584,584,584,2021-06-01,295.7474975585937,294.5582580566406,288.6593933105469,0.004037366019880473,0.02455525235730427
585,585,585,585,2021-06-02,291.6753845214844,296.6893615722656,294.396484375,-0.01689975341283001,-0.009242976726751673
586,586,586,586,2021-06-03,291.42803955078125,293.59722900390625,294.2347717285156,-0.007388317187067672,-0.009539090710611542
587,587,587,587,2021-06-04,287.441650390625,295.6523132324219,291.1806335449219,-0.027771346525343077,-0.01284076866231576
588,588,588,588,2021-06-07,288.6023254394531,300.2572021484375,292.9692687988281,-0.038816310235324725,-0.014905806937633548
589,589,589,589,2021-06-08,287.8792724609375,299.5150756835937,294.0348815917969,-0.03884880651199074,-0.020934962197461604
590,590,590,590,2021-06-09,278.86932373046875,295.7474975585937,294.5582580566406,-0.057069540629945736,-0.05326258523417482
591,591,591,591,2021-06-10,278.6125183105469,291.6753845214844,296.6893615722656,-0.04478563123305079,-0.0609285185216043
592,592,592,592,2021-06-11,281.7045593261719,291.42803955078125,293.59722900390625,-0.03336494401704626,-0.04050675041478724
593,593,593,593,2021-06-14,278.75518798828125,287.441650390625,295.6523132324219,-0.030219915556910726,-0.05715201433535633
594,594,594,594,2021-06-15,284.7586364746094,288.6023254394531,300.2572021484375,-0.013318288267397005,-0.05161763169353095
595,595,595,595,2021-06-16,280.363037109375,287.8792724609375,299.5150756835937,-0.026108984114451617,-0.06394348775435532
596,596,596,596,2021-06-17,273.5985107421875,278.86932373046875,295.7474975585937,-0.018900655395770793,-0.07489154430467504
597,597,597,597,2021-06-18,271.4578552246094,278.6125183105469,291.6753845214844,-0.025679618164043738,-0.0693151714877942
598,598,598,598,2021-06-21,278.9169006347656,281.7045593261719,291.42803955078125,-0.009895681838001602,-0.04293045698451248
599,599,599,599,2021-06-22,283.2268371582031,278.75518798828125,287.441650390625,0.01604149218600326,-0.014663195910175397
600,600,600,600,2021-06-23,282.9224548339844,284.7586364746094,288.6023254394531,-0.006448203514939688,-0.01968061274911781
601,601,601,601,2021-06-24,288.93536376953125,280.363037109375,287.8792724609375,0.030575808953061223,0.0036685215283676076
602,602,602,602,2021-06-25,278.453369140625,273.5985107421875,278.86932373046875,0.01774446207791036,-0.0014915752807783678
603,603,603,603,2021-06-28,280.3990783691406,271.4578552246094,278.6125183105469,0.032937794845292245,0.00641234668645585
604,604,604,604,2021-06-29,284.1187744140625,278.9169006347656,281.7045593261719,0.018650263814987023,0.0085700249000773
605,605,605,605,2021-06-30,284.5384216308594,283.2268371582031,278.75518798828125,0.0046308622650883535,0.020746640391931415
606,606,606,606,2021-07-01,285.2919311523437,282.9224548339844,284.7586364746094,0.008375002683154609,0.0018727954464758945
607,607,607,607,2021-07-02,285.5399169921875,288.93536376953125,280.363037109375,-0.01175157908345248,0.018464915832656192
608,608,608,608,2021-07-06,280.99041748046875,278.453369140625,273.5985107421875,0.009111214375583598,0.027017350051465217
609,609,609,609,2021-07-07,279.9794921875,280.3990783691406,271.4578552246094,-0.0014963893037061027,0.03139211777769213
610,610,610,610,2021-07-08,279.6837463378906,284.1187744140625,278.9169006347656,-0.01560976772942313,0.002749369799319501
611,611,611,611,2021-07-09,282.6977233886719,284.5384216308594,283.2268371582031,-0.006469067451901123,-0.0018681625471660412
612,612,612,612,2021-07-12,285.8165283203125,285.2919311523437,282.9224548339844,0.0018388082896345637,0.010229210997148686
613,613,613,613,2021-07-13,285.2537536621094,285.5399169921875,288.93536376953125,-0.0010021832782347584,-0.012741985125636957
614,614,614,614,2021-07-14,282.1826171875,280.99041748046875,278.453369140625,0.0042428482712018045,0.013392720146947257
615,615,615,615,2021-07-15,282.3924560546875,279.9794921875,280.3990783691406,0.008618359324587876,0.007109073600172877
616,616,616,616,2021-07-16,278.9683837890625,279.6837463378906,284.1187744140625,-0.0025577551723863223,-0.01812759693765975
617,617,617,617,2021-07-19,281.1907043457031,282.6977233886719,284.5384216308594,-0.005330849590524656,-0.011765431416848715
618,618,618,618,2021-07-20,284.2427673339844,285.8165283203125,285.2919311523437,-0.0055061930657992475,-0.0036775096096183235
619,619,619,619,2021-07-21,284.5575256347656,285.2537536621094,285.5399169921875,-0.0024407322196658976,-0.0034404694368834754
620,620,620,620,2021-07-22,282.9075012207031,282.1826171875,280.99041748046875,0.002568847225346449,0.006822594725557352
621,621,621,621,2021-07-23,283.3367004394531,282.3924560546875,279.9794921875,0.003343730912495735,0.011990907711572074
622,622,622,622,2021-07-26,283.7468566894531,278.9683837890625,279.6837463378906,0.017129084075720113,0.014527516899941029
623,623,623,623,2021-07-27,269.56427001953125,281.1907043457031,282.6977233886719,-0.04134715033779368,-0.04645758448887072
624,624,624,624,2021-07-28,268.8012084960937,284.2427673339844,285.8165283203125,-0.054325248036115936,-0.059532315797880875
625,625,625,625,2021-07-29,268.8870849609375,284.5575256347656,285.2537536621094,-0.05506950005582145,-0.05737582237238015
626,626,626,626,2021-07-30,267.0080871582031,282.9075012207031,282.1826171875,-0.0562000441624787,-0.053775566264643304
627,627,627,627,2021-08-02,263.3933410644531,283.3367004394531,282.3924560546875,-0.07038749072770312,-0.0672791166438067
628,628,628,628,2021-08-03,267.82843017578125,283.7468566894531,278.9683837890625,-0.05610080301645004,-0.039932674312313954
629,629,629,629,2021-08-04,262.4013977050781,269.56427001953125,281.1907043457031,-0.026572039068583297,-0.06682051131222655
630,630,630,630,2021-08-05,263.0500183105469,268.8012084960937,284.2427673339844,-0.021395700628445646,-0.0745586219210147
631,631,631,631,2021-08-06,263.49822998046875,268.8870849609375,284.5575256347656,-0.020041330662094126,-0.07400716465790058
632,632,632,632,2021-08-09,260.064697265625,267.0080871582031,282.9075012207031,-0.02600441794283237,-0.08074301266850425
633,633,633,633,2021-08-10,258.7198791503906,263.3933410644531,283.3367004394531,-0.01774328043061224,-0.0868818661715266
634,634,634,634,2021-08-11,263.49822998046875,267.82843017578125,283.7468566894531,-0.016167813821969967,-0.07136158949998694
635,635,635,635,2021-08-12,263.3361511230469,262.4013977050781,269.56427001953125,0.003562303501978059,-0.023104393234433918
636,636,636,636,2021-08-13,264.3661804199219,263.0500183105469,268.8012084960937,0.005003467088989799,-0.016499286223396137
637,637,637,637,2021-08-16,268.6390991210937,263.49822998046875,268.8870849609375,0.019510070868430596,-0.0009222675751787701
638,638,638,638,2021-08-17,265.0147399902344,260.064697265625,267.0080871582031,0.019033889553850214,-0.007465493608018292
639,639,639,639,2021-08-18,260.1505126953125,258.7198791503906,263.3933410644531,0.005529662233995758,-0.01231173254432083
640,640,640,640,2021-08-19,255.19091796875,263.49822998046875,267.82843017578125,-0.03152701258120216,-0.04718510353339633
641,641,641,641,2021-08-20,254.2276306152344,263.3361511230469,262.4013977050781,-0.0345889482661893,-0.031149861095749576
642,642,642,642,2021-08-23,254.5614624023437,264.3661804199219,263.0500183105469,-0.037087641096921975,-0.03226974079956879
643,643,643,643,2021-08-24,255.4293212890625,268.6390991210937,263.49822998046875,-0.049172953137683995,-0.0306222500697797
644,644,644,644,2021-08-25,257.8710327148437,265.0147399902344,260.064697265625,-0.026955886588247546,-0.008435072402544264
645,645,645,645,2021-08-26,255.0955810546875,260.1505126953125,258.7198791503906,-0.01943079638111389,-0.01400857988804316
646,646,646,646,2021-08-27,255.5152282714844,255.19091796875,263.49822998046875,0.0012708536233021483,-0.030296225176070668
647,647,647,647,2021-08-30,253.26434326171875,254.2276306152344,263.3361511230469,-0.0037890741898687352,-0.03824696236492786
648,648,648,648,2021-08-31,253.4073944091797,254.5614624023437,264.3661804199219,-0.004533553438422544,-0.041453055732526556
649,649,649,649,2021-09-01,253.63626098632807,255.4293212890625,268.6390991210937,-0.007019790420635719,-0.05584755973292943
650,650,650,650,2021-09-02,255.463134765625,257.8710327148437,265.0147399902344,-0.009337605406348093,-0.03604178856225637
651,651,651,651,2021-09-03,254.45884704589844,255.0955810546875,260.1505126953125,-0.0024960605203606656,-0.021878356457748493
652,652,652,652,2021-09-07,252.163330078125,255.5152282714844,255.19091796875,-0.013118193447938187,-0.01186401112831037
653,653,653,653,2021-09-08,249.6573944091797,253.26434326171875,254.2276306152344,-0.014241834464679082,-0.017976945287161317
654,654,654,654,2021-09-09,247.9357147216797,253.4073944091797,254.5614624023437,-0.021592423142415607,-0.02602808617665686
655,655,655,655,2021-09-10,246.33840942382807,253.63626098632807,255.4293212890625,-0.02877290310983327,-0.03559071378084466
656,656,656,656,2021-09-13,250.4607849121093,255.463134765625,257.8710327148437,-0.019581494050423864,-0.028736255192062354
657,657,657,657,2021-09-14,244.0907287597656,254.45884704589844,255.0955810546875,-0.0407457567559546,-0.043140113401504476
658,658,658,658,2021-09-15,245.42022705078125,252.163330078125,255.5152282714844,-0.02674101355361469,-0.03950841321276255
659,659,659,659,2021-09-16,247.13232421875,249.6573944091797,253.26434326171875,-0.010114141407288724,-0.02421193194429283
660,660,660,660,2021-09-17,244.1098480224609,247.9357147216797,253.4073944091797,-0.015430881765111981,-0.03669011477899464
661,661,661,661,2021-09-20,239.8822479248047,246.33840942382807,253.63626098632807,-0.026208505259589843,-0.05422731358693533
662,662,662,662,2021-09-21,241.09698486328125,250.4607849121093,255.463134765625,-0.03738629203814858,-0.05623570663346
663,663,663,663,2021-09-22,219.1077880859375,244.0907287597656,254.45884704589844,-0.10235104299441189,-0.13892642904879793
664,664,664,664,2021-09-23,218.9547271728516,245.42022705078125,252.163330078125,-0.10783748428548856,-0.13169481421023732
665,665,665,665,2021-09-24,216.7740020751953,247.13232421875,249.6573944091797,-0.12284237701209377,-0.13171407324747475
666,666,666,666,2021-09-27,216.649642944336,244.1098480224609,247.9357147216797,-0.11249118091949428,-0.12618622457221984
667,667,667,667,2021-09-28,212.71856689453125,239.8822479248047,246.33840942382807,-0.1132375624510088,-0.13647828045951815
668,668,668,668,2021-09-29,211.4655914306641,241.09698486328125,250.4607849121093,-0.12290238075528082,-0.15569380849432868
669,669,669,669,2021-09-30,209.74395751953125,219.1077880859375,244.0907287597656,-0.04273618317361505,-0.14071313324660717
670,670,670,670,2021-10-01,212.8429107666016,218.9547271728516,245.42022705078125,-0.027913607918705008,-0.13274095894890892
671,671,671,671,2021-10-04,208.38575744628903,216.7740020751953,247.13232421875,-0.03869580553297414,-0.15678469781299964
672,672,672,672,2021-10-05,214.5071563720703,216.649642944336,244.1098480224609,-0.009889176567053681,-0.12126791233619882
673,673,673,673,2021-10-06,214.4402008056641,212.71856689453125,239.8822479248047,0.008093482088878723,-0.10606056654561558
674,674,674,674,2021-10-07,213.24462890625,211.4655914306641,241.09698486328125,0.00841289338634188,-0.11552345199516068
675,675,675,675,2021-10-08,213.7132873535156,209.74395751953125,219.1077880859375,0.01892464450907827,-0.024620305738772275
676,676,676,676,2021-10-11,210.2509002685547,212.8429107666016,218.9547271728516,-0.01217804477824136,-0.039751719529790064
677,677,677,677,2021-10-12,211.6855926513672,208.38575744628903,216.7740020751953,0.015835224275961846,-0.023473338016166023
678,678,678,678,2021-10-13,213.9906616210937,214.5071563720703,216.649642944336,-0.002407820604738875,-0.012273185808690523
679,679,679,679,2021-10-14,217.5487060546875,214.4402008056641,212.71856689453125,0.014495907191583335,0.022706711645679167
680,680,680,680,2021-10-15,219.14602661132807,213.24462890625,211.4655914306641,0.027674308775544887,0.036320023171156235
681,681,681,681,2021-10-18,218.0556640625,213.7132873535156,209.74395751953125,0.020318702513809628,0.03962787124484746
682,682,682,682,2021-10-19,219.3373260498047,210.2509002685547,212.8429107666016,0.043217060044184574,0.030512715973541216
683,683,683,683,2021-10-20,221.2311553955078,211.6855926513672,208.38575744628903,0.04509311486238721,0.061642398725496594
684,684,684,684,2021-10-21,222.7041015625,213.9906616210937,214.5071563720703,0.04071878592924261,0.03821292179274338
685,685,685,685,2021-10-22,222.8380279541016,217.5487060546875,214.4402008056641,0.0243132767615013,0.03916162695654268
686,686,686,686,2021-10-25,225.15264892578125,219.14602661132807,213.24462890625,0.0274092230068419,0.05584206308317596
687,687,687,687,2021-10-26,227.4768829345703,218.0556640625,213.7132873535156,0.04320556823220123,0.06440215183386111
688,688,688,688,2021-10-27,225.0474548339844,219.3373260498047,210.2509002685547,0.026033547900931042,0.07037570134791338
689,689,689,689,2021-10-28,225.68829345703125,221.2311553955078,211.6855926513672,0.02014697276048283,0.06614857737968793
690,690,690,690,2021-10-29,225.27700805664065,222.7041015625,213.9906616210937,0.011553026981043768,0.05274223814276224
691,691,691,691,2021-11-01,225.3822021484375,222.8380279541016,217.5487060546875,0.011417145528051176,0.03600801050860225
692,692,692,692,2021-11-02,225.5065460205078,225.15264892578125,219.14602661132807,0.0015718095985768343,0.029024114685230362
693,693,693,693,2021-11-03,229.5715484619141,227.4768829345703,218.0556640625,0.009208256682268212,0.05281167287685484
694,694,694,694,2021-11-04,234.3443298339844,225.0474548339844,219.3373260498047,0.041310731582626437,0.06841974439303633
695,695,695,695,2021-11-05,232.20184326171875,225.68829345703125,221.2311553955078,0.02886082261917422,0.049589253586810544
696,696,696,696,2021-11-08,237.71109008789065,225.27700805664065,222.7041015625,0.055194634101868756,0.06738532617990001
697,697,697,697,2021-11-09,238.61973571777344,225.3822021484375,222.8380279541016,0.05873371296912633,0.07082142984554873
698,698,698,698,2021-11-10,237.70152282714844,225.5065460205078,225.15264892578125,0.05407814993331317,0.05573496008702872
699,699,699,699,2021-11-11,240.0640106201172,229.5715484619141,227.4768829345703,0.04570454060401041,0.05533365642770538
700,700,700,700,2021-11-12,242.8282165527344,234.3443298339844,225.0474548339844,0.03620265412335866,0.0790089438330539
701,701,701,701,2021-11-15,241.3169708251953,232.20184326171875,225.68829345703125,0.03925519037849634,0.06924895008406629
702,702,702,702,2021-11-16,242.15866088867188,237.71109008789065,225.27700805664065,0.01870998445691696,0.0749373093049368
703,703,703,703,2021-11-17,236.5824584960937,238.61973571777344,225.3822021484375,-0.008537756592310264,0.049694502231723
704,704,704,704,2021-11-18,234.0669708251953,237.70152282714844,225.5065460205078,-0.01529040268116455,0.037960870563416016
705,705,705,705,2021-11-19,232.12530517578125,240.0640106201172,229.5715484619141,-0.03306911945622004,0.011124012234864589
706,706,706,706,2021-11-22,237.1945953369141,242.8282165527344,234.3443298339844,-0.023200027145926283,0.01216272441901567
707,707,707,707,2021-11-23,235.7025146484375,241.3169708251953,232.20184326171875,-0.02326589861276185,0.015075984486363714
708,708,708,708,2021-11-24,232.96701049804688,242.15866088867188,237.71109008789065,-0.037957140813768775,-0.019957333871506444
709,709,709,709,2021-11-26,227.782943725586,236.5824584960937,238.61973571777344,-0.037194282392889244,-0.045414483255503346
710,710,710,710,2021-11-29,230.0976104736328,234.0669708251953,237.70152282714844,-0.016958224979665704,-0.031989329572133296
711,711,711,711,2021-11-30,220.3416290283203,232.12530517578125,240.0640106201172,-0.05076428930718058,-0.0821546784161914
712,712,712,712,2021-12-01,217.8643798828125,237.1945953369141,242.8282165527344,-0.0814951766782237,-0.10280451351295317
713,713,713,713,2021-12-02,225.0570068359375,235.7025146484375,241.3169708251953,-0.04516501586068489,-0.06738010979358833
714,714,714,714,2021-12-03,230.35585021972656,232.96701049804688,242.15866088867188,-0.011208283407758257,-0.04873998982993821
715,715,715,715,2021-12-06,234.382568359375,227.782943725586,236.5824584960937,0.028973304698966862,-0.009298618970751016
716,716,716,716,2021-12-07,236.3050842285156,230.0976104736328,234.0669708251953,0.026977567225080268,0.009561850591007781
717,717,717,717,2021-12-08,234.0956420898437,220.3416290283203,232.12530517578125,0.06242130968250037,0.00848824695166428
718,718,718,718,2021-12-09,234.5738525390625,217.8643798828125,237.1945953369141,0.07669667095299326,-0.011048914475176197
719,719,719,719,2021-12-10,236.2815856933593,225.0570068359375,235.7025146484375,0.04987438078568385,0.0024567877257717363
720,720,720,720,2021-12-13,231.1200256347656,230.35585021972656,232.96701049804688,0.0033173692541783595,-0.007928096168348997
721,721,721,721,2021-12-14,230.29495239257807,234.382568359375,227.782943725586,-0.01743993162720814,0.011028080618794345
722,722,722,722,2021-12-15,231.0048828125,236.3050842285156,230.0976104736328,-0.022429485312682074,0.003942988964551475
723,723,723,723,2021-12-16,228.83663940429688,234.0956420898437,220.3416290283203,-0.022465188324729546,0.03855381488027709
724,724,724,724,2021-12-17,240.15760803222656,234.5738525390625,217.8643798828125,0.023803827377709252,0.10232617264651256
