,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BALL,BALL_6m,BALL_12m,BALL_6m_ret,BALL_12m_ret
484,484,484,484,2021-01-06,88.54991149902344,88.26010131835938,88.849365234375,0.003283592204576191,-0.0033703531202686765
485,485,485,485,2021-01-07,87.59359741210938,89.10050964355469,89.05221557617188,-0.016912498452295033,-0.016379358499113983
486,486,486,486,2021-01-08,87.48735046386719,89.69939422607422,89.57383728027344,-0.0246606321178926,-0.02329348479152127
487,487,487,487,2021-01-11,87.4776840209961,90.00850677490234,89.34200286865234,-0.028117595153927533,-0.020867215730512645
488,488,488,488,2021-01-12,87.16857147216797,86.70491790771484,88.49195098876953,0.005347488650489396,-0.014954800993928985
489,489,489,489,2021-01-13,87.9896469116211,87.53565979003906,89.19709014892578,0.0051863106152505445,-0.013536800755368894
490,490,490,490,2021-01-14,86.86912536621094,88.54991149902344,88.26010131835938,-0.01898122882743969,-0.015759963237874652
491,491,491,491,2021-01-15,87.34245300292969,87.59359741210938,89.10050964355469,-0.00286715486747402,-0.019731162567510285
492,492,492,492,2021-01-19,87.34245300292969,87.48735046386719,89.69939422607422,-0.001656210414068271,-0.026275999336229705
493,493,493,493,2021-01-20,89.11982727050781,87.4776840209961,90.00850677490234,0.01877213906483366,-0.009873283495492102
494,494,494,494,2021-01-21,88.1925048828125,87.16857147216797,86.70491790771484,0.011746589319425293,0.017156892722982375
495,495,495,495,2021-01-22,87.65155792236328,87.9896469116211,87.53565979003906,-0.0038423723827122336,0.0013240104958620602
496,496,496,496,2021-01-25,86.80149841308594,86.86912536621094,88.54991149902344,-0.0007784923911677843,-0.019744944476390414
497,497,497,497,2021-01-26,85.77759552001953,87.34245300292969,87.59359741210938,-0.017916344562221798,-0.02073213049517697
498,498,498,498,2021-01-27,82.42568969726562,87.34245300292969,87.48735046386719,-0.05629293816031411,-0.05785591562396275
499,499,499,499,2021-01-28,85.25597381591797,89.11982727050781,87.4776840209961,-0.04335571076525746,-0.025397451132163962
500,500,500,500,2021-01-29,85.02415466308594,88.1925048828125,87.16857147216797,-0.03592539098346925,-0.024600802478066508
501,501,501,501,2021-02-01,86.37648010253906,87.65155792236328,87.9896469116211,-0.014547121010143438,-0.01833359793683831
502,502,502,502,2021-02-02,87.42938995361328,86.80149841308594,86.86912536621094,0.0072336486351793905,0.006449524903588744
503,503,503,503,2021-02-03,87.86407470703125,85.77759552001953,87.34245300292969,0.02432429091026167,0.005972143970859989
504,504,504,504,2021-02-04,85.87419891357422,82.42568969726562,87.34245300292969,0.0418377963105232,-0.01681031433026292
505,505,505,505,2021-02-05,86.34750366210938,85.25597381591797,89.11982727050781,0.012802972006961122,-0.03110782070956586
506,506,506,506,2021-02-08,86.6662826538086,85.02415466308594,88.1925048828125,0.01931366441959592,-0.017305577509470926
507,507,507,507,2021-02-09,85.7679214477539,86.37648010253906,87.65155792236328,-0.0070454208606639535,-0.021490051280980027
508,508,508,508,2021-02-10,86.84982299804688,87.42938995361328,86.80149841308594,-0.00662897174364252,0.0005567252391307509
509,509,509,509,2021-02-11,85.51678466796875,87.86407470703125,85.77759552001953,-0.02671501460510639,-0.003040547481771183
510,510,510,510,2021-02-12,86.6276626586914,85.87419891357422,82.42568969726562,0.008774041035020108,0.05097892388718672
511,511,511,511,2021-02-16,87.11062622070312,86.34750366210938,85.25597381591797,0.008837806841295093,0.021753929041848252
512,512,512,512,2021-02-17,86.80149841308594,86.6662826538086,85.02415466308594,0.0015601887508833734,0.02090398613244493
513,513,513,513,2021-02-18,87.29415130615234,85.7679214477539,86.37648010253906,0.01779487986459083,0.0106240865861158
514,514,514,514,2021-02-19,87.40040588378906,86.84982299804688,87.42938995361328,0.006339481955588644,-0.0003315140348068013
515,515,515,515,2021-02-22,85.07242584228516,85.51678466796875,87.86407470703125,-0.005196159179848503,-0.03177235831657477
516,516,516,516,2021-02-23,83.56554412841797,86.6276626586914,85.87419891357422,-0.03534804514278578,-0.026884149306356075
517,517,517,517,2021-02-24,83.32404327392578,87.11062622070312,86.34750366210938,-0.04346866864650556,-0.035015029502356465
518,518,518,518,2021-02-25,83.32404327392578,86.80149841308594,86.6662826538086,-0.040062155639422725,-0.03856447141310426
519,519,519,519,2021-02-26,82.62732696533203,87.29415130615234,85.7679214477539,-0.05346090512356472,-0.03661735564310009
520,520,520,520,2021-03-01,83.70143127441406,87.40040588378906,86.84982299804688,-0.042322167408390565,-0.0362509860694088
521,521,521,521,2021-03-02,83.55626678466797,85.07242584228516,85.51678466796875,-0.017821979831960766,-0.022925533167702405
522,522,522,522,2021-03-03,81.86289978027344,83.56554412841797,86.6276626586914,-0.020374956758828944,-0.05500278701032135
523,523,523,523,2021-03-04,80.79847717285156,83.32404327392578,87.11062622070312,-0.030310172212496767,-0.07246129802647872
524,524,524,524,2021-03-05,79.55022430419922,83.32404327392578,86.80149841308594,-0.04529087669594023,-0.08353858218412435
525,525,525,525,2021-03-08,79.91792297363281,82.62732696533203,87.29415130615234,-0.032790652816785504,-0.08449853996117229
526,526,526,526,2021-03-09,83.46919250488281,83.70143127441406,87.40040588378906,-0.0027746092987329662,-0.04497934922788971
527,527,527,527,2021-03-10,82.46282958984375,83.55626678466797,85.07242584228516,-0.013086238015421414,-0.030674995177395137
528,528,528,528,2021-03-11,80.8275146484375,81.86289978027344,83.56554412841797,-0.012647794478512164,-0.03276505297174692
529,529,529,529,2021-03-12,81.90160369873047,80.79847717285156,83.32404327392578,0.01365281332615953,-0.017071178009438137
530,530,530,530,2021-03-15,82.63700866699219,79.55022430419922,83.32404327392578,0.038802962402584074,-0.008245334478968913
531,531,531,531,2021-03-16,81.185546875,79.91792297363281,82.62732696533203,0.015861572150535075,-0.017449191971766864
532,532,532,532,2021-03-17,80.81783294677734,83.46919250488281,83.70143127441406,-0.0317645286666739,-0.0344510038087984
533,533,533,533,2021-03-18,79.95662689208984,82.46282958984375,83.55626678466797,-0.030391907605151758,-0.04308042988390948
534,534,534,534,2021-03-19,78.62128448486328,80.8275146484375,81.86289978027344,-0.02729553386826633,-0.039598100044231366
535,535,535,535,2021-03-22,81.59194946289062,81.90160369873047,80.79847717285156,-0.003780807967801003,0.009820386692952043
536,536,536,536,2021-03-23,82.56928253173828,82.63700866699219,79.55022430419922,-0.0008195617961781476,0.03795159918084212
537,537,537,537,2021-03-24,82.588623046875,81.185546875,79.91792297363281,0.017282339355738863,0.033418036578895194
538,538,538,538,2021-03-25,81.3306884765625,80.81783294677734,83.46919250488281,0.006345821350133285,-0.025620279340730523
539,539,539,539,2021-03-26,81.36939239501953,79.95662689208984,82.46282958984375,0.01766914836010236,-0.013259758369471353
540,540,540,540,2021-03-29,82.34671020507812,78.62128448486328,80.8275146484375,0.047384442325310694,0.01879552480672486
541,541,541,541,2021-03-30,81.79515075683594,81.59194946289062,81.90160369873047,0.0024904576405264667,-0.0012997662693652323
542,542,542,542,2021-03-31,81.99837493896484,82.56928253173828,82.63700866699219,-0.006914285497805928,-0.007728180609742119
543,543,543,543,2021-04-01,83.47884368896484,82.588623046875,81.185546875,0.010778974261195451,0.028247599508023136
544,544,544,544,2021-04-05,84.0594482421875,81.3306884765625,80.81783294677734,0.033551416036658344,0.04011014867900409
545,545,545,545,2021-04-06,85.14321899414062,81.36939239501953,79.95662689208984,0.04637894530169895,0.06486757012712219
546,546,546,546,2021-04-07,83.7304458618164,82.34671020507812,78.62128448486328,0.01680377580709891,0.0649844556779886
547,547,547,547,2021-04-08,84.79486083984375,81.79515075683594,81.59194946289062,0.03667344647270698,0.03925523777820583
548,548,548,548,2021-04-09,86.95271301269531,81.99837493896484,82.56928253173828,0.06041995438834258,0.053087908076131285
549,549,549,549,2021-04-12,87.7655258178711,83.47884368896484,82.588623046875,0.05135052115573213,0.06268300136276439
550,550,550,550,2021-04-13,87.82360076904297,84.0594482421875,81.3306884765625,0.044779648279517525,0.07983348492557729
551,551,551,551,2021-04-14,86.57532501220703,85.14321899414062,81.36939239501953,0.01681996564124466,0.0639790032093952
552,552,552,552,2021-04-15,87.6203842163086,83.7304458618164,82.34671020507812,0.046457872216659535,0.06404231569296193
553,553,553,553,2021-04-16,88.06551361083984,84.79486083984375,81.79515075683594,0.03857135607750495,0.07665934711269995
554,554,554,554,2021-04-19,87.95906829833984,86.95271301269531,81.99837493896484,0.011573592712369907,0.0726928230445032
555,555,555,555,2021-04-20,89.3041000366211,87.7655258178711,83.47884368896484,0.017530507615744373,0.06978122947366949
556,556,556,556,2021-04-21,89.89436340332031,87.82360076904297,84.0594482421875,0.023578657856707652,0.06941415014195162
557,557,557,557,2021-04-22,89.6911392211914,86.57532501220703,85.14321899414062,0.03598963340357142,0.053414943442104956
558,558,558,558,2021-04-23,90.93942260742188,87.6203842163086,83.7304458618164,0.037879751621718194,0.08609743649881807
559,559,559,559,2021-04-26,89.89436340332031,88.06551361083984,84.79486083984375,0.02076692359465615,0.06013928807676505
560,560,560,560,2021-04-27,89.89436340332031,87.95906829833984,86.95271301269531,0.02200222378909622,0.03383046127836753
561,561,561,561,2021-04-28,88.39449310302734,89.3041000366211,87.7655258178711,-0.010185500253860114,0.007166450372113831
562,562,562,562,2021-04-29,90.35882568359376,89.89436340332031,87.82360076904297,0.00516675643154163,0.028867239470377504
563,563,563,563,2021-04-30,90.61042785644533,89.6911392211914,86.57532501220703,0.010249492237876634,0.04660800110966212
564,564,564,564,2021-05-03,90.24271392822266,90.93942260742188,87.6203842163086,-0.007661239308796253,0.029928306470790034
565,565,565,565,2021-05-04,90.62008666992188,89.89436340332031,88.06551361083984,0.008073067533116873,0.02900764390440802
566,566,566,566,2021-05-05,89.86531829833984,89.89436340332031,87.95906829833984,-0.00032310262713752813,0.021672012185649514
567,567,567,567,2021-05-06,87.63006591796875,88.39449310302734,89.3041000366211,-0.008647905069919082,-0.018745322084494087
568,568,568,568,2021-05-07,87.7655258178711,90.35882568359376,89.89436340332031,-0.028700017359715724,-0.023681546927452723
569,569,569,569,2021-05-10,86.96240234375,90.61042785644533,89.6911392211914,-0.040260548360668946,-0.030423706300707676
570,570,570,570,2021-05-11,87.66875457763672,90.24271392822266,90.93942260742188,-0.02852262790581872,-0.03596534853651279
571,571,571,571,2021-05-12,84.98839569091797,90.62008666992188,89.89436340332031,-0.062146166329734354,-0.054574808994321655
572,572,572,572,2021-05-13,85.59801483154297,89.86531829833984,89.89436340332031,-0.047485543339756964,-0.04779330326309039
573,573,573,573,2021-05-14,86.21730041503906,87.63006591796875,88.39449310302734,-0.01612192673975832,-0.024630410917687806
574,574,574,574,2021-05-17,85.76251220703125,87.7655258178711,90.35882568359376,-0.022822327926302788,-0.05086734407834448
575,575,575,575,2021-05-18,84.23362731933594,86.96240234375,90.61042785644533,-0.03137879072875194,-0.07037601176778674
576,576,576,576,2021-05-19,83.04342651367188,87.66875457763672,90.24271392822266,-0.052759139630172314,-0.0797769382276885
577,577,577,577,2021-05-20,84.45618438720703,84.98839569091797,90.62008666992188,-0.006262164374139512,-0.06801916119509444
578,578,578,578,2021-05-21,83.97236633300781,85.59801483154297,89.86531829833984,-0.018991661217078848,-0.06557537520501833
579,579,579,579,2021-05-24,84.29168701171875,86.21730041503906,87.63006591796875,-0.02233442005317554,-0.0380962729090617
580,580,580,580,2021-05-25,83.09181213378906,85.76251220703125,87.7655258178711,-0.0311406464726115,-0.05325227235327923
581,581,581,581,2021-05-26,79.5792465209961,84.23362731933594,86.96240234375,-0.0552556140161784,-0.08490055039612798
582,582,582,582,2021-05-27,79.9759750366211,83.04342651367188,87.66875457763672,-0.03693792038489374,-0.08774824711583118
583,583,583,583,2021-05-28,79.6463851928711,84.45618438720703,84.98839569091797,-0.05695023081180661,-0.06285576347945743
584,584,584,584,2021-06-01,79.7045669555664,83.97236633300781,85.59801483154297,-0.05082385508247633,-0.06885028686208294
585,585,585,585,2021-06-02,79.30709838867188,84.29168701171875,86.21730041503906,-0.059134996578652954,-0.08014867077839782
586,586,586,586,2021-06-03,80.81938171386719,83.09181213378906,85.76251220703125,-0.027348427739943282,-0.05763742649272341
587,587,587,587,2021-06-04,80.01476287841797,79.5792465209961,84.23362731933594,0.00547273788659175,-0.05008527562185994
588,588,588,588,2021-06-07,78.87085723876953,79.9759750366211,83.04342651367188,-0.013818122221648799,-0.05024562990805048
589,589,589,589,2021-06-08,78.1244125366211,79.6463851928711,84.45618438720703,-0.019109124068398153,-0.074971085853898
590,590,590,590,2021-06-09,78.42493438720703,79.7045669555664,83.97236633300781,-0.01605469569984297,-0.06606258925467723
591,591,591,591,2021-06-10,77.99839782714844,79.30709838867188,84.29168701171875,-0.016501682549394214,-0.07466085218694674
592,592,592,592,2021-06-11,79.0356674194336,80.81938171386719,83.09181213378906,-0.02207037787975974,-0.04881521548506518
593,593,593,593,2021-06-14,78.6382064819336,80.01476287841797,79.5792465209961,-0.01720378023960456,-0.011825194132922823
594,594,594,594,2021-06-15,78.91931915283203,78.87085723876953,79.9759750366211,0.0006144463970485514,-0.013212166320013208
595,595,595,595,2021-06-16,78.02748107910156,78.1244125366211,79.6463851928711,-0.0012407319859729649,-0.02032614675291544
596,596,596,596,2021-06-17,77.49430847167969,78.42493438720703,79.7045669555664,-0.011866454499439794,-0.027730637883258136
597,597,597,597,2021-06-18,76.76725006103516,77.99839782714844,79.30709838867188,-0.015784269939000728,-0.03202548547658768
598,598,598,598,2021-06-21,77.51370239257812,79.0356674194336,80.81938171386719,-0.019256685956462793,-0.0409020615004515
599,599,599,599,2021-06-22,79.18106842041016,78.6382064819336,80.01476287841797,0.0069032848377750256,-0.010419257997109965
600,600,600,600,2021-06-23,78.99688720703125,78.91931915283203,78.87085723876953,0.000982877893928702,0.0015979282167579711
601,601,601,601,2021-06-24,79.5203628540039,78.02748107910156,78.1244125366211,0.019132769048239684,0.01786829842372839
602,602,602,602,2021-06-25,80.27649688720703,77.49430847167969,78.42493438720703,0.03590184195971102,0.02360935988621038
603,603,603,603,2021-06-28,79.36526489257812,76.76725006103516,77.99839782714844,0.03384274973347834,0.017524296697206454
604,604,604,604,2021-06-29,79.13260650634766,77.51370239257812,79.0356674194336,0.020885392695737526,0.001226523291055548
605,605,605,605,2021-06-30,78.541259765625,79.18106842041016,78.6382064819336,-0.008080323586796112,-0.0012328195243219708
606,606,606,606,2021-07-01,79.86935424804688,78.99688720703125,78.91931915283203,0.011044321768389542,0.012038054882037796
607,607,607,607,2021-07-02,79.32647705078125,79.5203628540039,78.02748107910156,-0.0024381906251940144,0.01664792908491841
608,608,608,608,2021-07-06,79.55913543701172,80.27649688720703,77.49430847167969,-0.008936132965583266,0.026644885360666448
609,609,609,609,2021-07-07,80.28619384765625,79.36526489257812,76.76725006103516,0.011603677708687865,0.04583912780284938
610,610,610,610,2021-07-08,82.68063354492188,79.13260650634766,77.51370239257812,0.04483647380286415,0.0666582938610667
611,611,611,611,2021-07-09,82.19591522216797,78.541259765625,79.18106842041016,0.04653166332509606,0.03807534884160124
612,612,612,612,2021-07-12,82.1668472290039,79.86935424804688,78.99688720703125,0.02876563861805881,0.04012765735521939
613,613,613,613,2021-07-13,81.7306137084961,79.32647705078125,79.5203628540039,0.03030686281675954,0.027794778282766552
614,614,614,614,2021-07-14,82.00204467773438,79.55913543701172,80.27649688720703,0.030705578024496694,0.021495055930901286
615,615,615,615,2021-07-15,82.34134674072266,80.28619384765625,79.36526489257812,0.025597836870509427,0.03749854362828242
616,616,616,616,2021-07-16,83.12655639648438,82.68063354492188,79.13260650634766,0.005393316819714666,0.05047160793087668
617,617,617,617,2021-07-19,81.18772888183594,82.19591522216797,78.541259765625,-0.012265650155570351,0.033695272066023296
618,618,618,618,2021-07-20,81.83724212646484,82.1668472290039,79.86935424804688,-0.0040114123111044675,0.024638835470065068
619,619,619,619,2021-07-21,80.16985321044922,81.7306137084961,79.32647705078125,-0.01909640007859903,0.010631710760684365
620,620,620,620,2021-07-22,79.22954559326172,82.00204467773438,79.55913543701172,-0.03381012138622275,-0.00414270268196848
621,621,621,621,2021-07-23,77.55247497558594,82.34134674072266,80.28619384765625,-0.05815877386868562,-0.03404967580425555
622,622,622,622,2021-07-26,78.68669128417969,83.12655639648438,82.68063354492188,-0.05341091108271223,-0.04830565622809613
623,623,623,623,2021-07-27,78.6382064819336,81.18772888183594,82.19591522216797,-0.03140280477131008,-0.043283279109651795
624,624,624,624,2021-07-28,78.68669128417969,81.83724212646484,82.1668472290039,-0.038497764103738286,-0.042354746009966915
625,625,625,625,2021-07-29,78.53157806396484,80.16985321044922,81.7306137084961,-0.02043505234048304,-0.03914121648396118
626,626,626,626,2021-07-30,78.40553283691406,79.22954559326172,82.00204467773438,-0.010400321624686182,-0.04385880687432242
627,627,627,627,2021-08-02,78.89994049072266,77.55247497558594,82.34134674072266,0.01737488733352377,-0.0417943886785862
628,628,628,628,2021-08-03,77.97901916503906,78.68669128417969,83.12655639648438,-0.008993542714673897,-0.06192410048713404
629,629,629,629,2021-08-04,76.61213684082031,78.6382064819336,81.18772888183594,-0.025764443668724213,-0.056358172645463944
630,630,630,630,2021-08-05,78.30859375,78.68669128417969,81.83724212646484,-0.004805101447386773,-0.04311787988910898
631,631,631,631,2021-08-06,82.63215637207031,78.53157806396484,80.16985321044922,0.05221566163824565,0.03071357951919218
632,632,632,632,2021-08-09,84.6776123046875,78.40553283691406,79.22954559326172,0.07999536819448139,0.06876306901208751
633,633,633,633,2021-08-10,86.1123275756836,78.89994049072266,77.55247497558594,0.09141181907239826,0.11037497646325733
634,634,634,634,2021-08-11,86.80060577392578,77.97901916503906,78.68669128417969,0.11312769387642896,0.1031167324146649
635,635,635,635,2021-08-12,86.71336364746094,76.61213684082031,78.6382064819336,0.13184891093206663,0.10268745342485075
636,636,636,636,2021-08-13,85.9669189453125,78.30859375,78.68669128417969,0.09779674016062256,0.09252171545554022
637,637,637,637,2021-08-16,86.3449935913086,82.63215637207031,78.53157806396484,0.044932110963199046,0.09949393250419125
638,638,638,638,2021-08-17,86.65518951416016,84.6776123046875,78.40553283691406,0.02335419192450683,0.10521778730087372
639,639,639,639,2021-08-18,87.93480682373047,86.1123275756836,78.89994049072266,0.021163976161776787,0.11451043279392792
640,640,640,640,2021-08-19,89.6700439453125,86.80060577392578,77.97901916503906,0.033057812739927694,0.14992526073622336
641,641,641,641,2021-08-20,91.73487854003906,86.71336364746094,76.61213684082031,0.057909354237409616,0.19739355045845786
642,642,642,642,2021-08-23,91.94815063476562,85.9669189453125,78.30859375,0.06957596902196839,0.17417701214645587
643,643,643,643,2021-08-24,91.6185531616211,86.3449935913086,82.63215637207031,0.06107545268082948,0.1087518126610112
644,644,644,644,2021-08-25,91.76395416259766,86.65518951416016,84.6776123046875,0.05895509175019109,0.08368613220235877
645,645,645,645,2021-08-26,91.42466735839844,87.93480682373047,86.1123275756836,0.039686907388829074,0.061690816312517605
646,646,646,646,2021-08-27,91.48284149169922,89.6700439453125,86.80060577392578,0.02021631156434256,0.0539424313462562
647,647,647,647,2021-08-30,92.762451171875,91.73487854003906,86.71336364746094,0.011201547853878058,0.06975957649396514
648,648,648,648,2021-08-31,93.21903228759766,91.94815063476562,85.9669189453125,0.013821720655156966,0.08435934928525879
649,649,649,649,2021-09-01,93.89904022216795,91.6185531616211,86.3449935913086,0.024891105369498012,0.08748679357849576
650,650,650,650,2021-09-02,94.99674224853516,91.76395416259766,86.65518951416016,0.03522938952924015,0.09626143317143088
651,651,651,651,2021-09-03,94.59846496582033,91.42466735839844,87.93480682373047,0.034714893683781556,0.07577952784325181
652,652,652,652,2021-09-07,94.16131591796876,91.48284149169922,89.6700439453125,0.029278434978569967,0.05008664850655564
653,653,653,653,2021-09-08,93.91845703125,92.762451171875,91.73487854003906,0.01246200207919368,0.023803143645716895
654,654,654,654,2021-09-09,92.7332992553711,93.21903228759766,91.94815063476562,-0.0052106637486644125,0.008539036567730696
655,655,655,655,2021-09-10,92.1212921142578,93.89904022216795,91.6185531616211,-0.01893254823163204,0.005487305084919125
656,656,656,656,2021-09-13,91.37329864501952,94.99674224853516,91.76395416259766,-0.038142819614127466,-0.004257178334816869
657,657,657,657,2021-09-14,90.00357818603516,94.59846496582033,91.42466735839844,-0.048572530024090343,-0.015543826556047469
658,658,658,658,2021-09-15,90.54757690429688,94.16131591796876,91.48284149169922,-0.03837817025433354,-0.010223388038151482
659,659,659,659,2021-09-16,90.10071563720705,93.91845703125,92.762451171875,-0.0406495327406482,-0.028694105222986765
660,660,660,660,2021-09-17,89.72185516357422,92.7332992553711,93.21903228759766,-0.03247424728741599,-0.03751569865297477
661,661,661,661,2021-09-20,90.10071563720705,92.1212921142578,93.89904022216795,-0.021933870342858763,-0.04045115451631831
662,662,662,662,2021-09-21,89.88699340820312,91.37329864501952,94.99674224853516,-0.016266297253759165,-0.0537886744259467
663,663,663,663,2021-09-22,90.29499053955078,90.00357818603516,94.59846496582033,0.0032377863123762562,-0.04549201118458368
664,664,664,664,2021-09-23,90.58643341064452,90.54757690429688,94.16131591796876,0.0004291280636776751,-0.0379655113405446
665,665,665,665,2021-09-24,89.66357421875,90.10071563720705,93.91845703125,-0.004851697518332809,-0.04530401102186177
666,666,666,666,2021-09-27,88.22584533691406,89.72185516357422,92.7332992553711,-0.016673861947378854,-0.04860663811867949
667,667,667,667,2021-09-28,87.14755249023438,90.10071563720705,92.1212921142578,-0.032776245183930186,-0.053991205614598914
668,668,668,668,2021-09-29,87.17668914794922,89.88699340820312,91.37329864501952,-0.03015235194201704,-0.04592818207618732
669,669,669,669,2021-09-30,87.40011596679688,90.29499053955078,90.00357818603516,-0.032060190221581575,-0.028926207954277028
670,670,670,670,2021-10-01,87.28355407714844,90.58643341064452,90.54757690429688,-0.03646108152336158,-0.036047599932997665
671,671,671,671,2021-10-04,87.25439453125,89.66357421875,90.10071563720705,-0.02686910162227507,-0.031590438386947306
672,672,672,672,2021-10-05,88.87669372558594,88.22584533691406,89.72185516357422,0.007377071720723549,-0.009419794502102619
673,673,673,673,2021-10-06,89.80928802490234,87.14755249023438,90.10071563720705,0.030542860454586318,-0.00323446501222191
674,674,674,674,2021-10-07,89.28471374511719,87.17668914794922,89.88699340820312,0.02418105823668526,-0.006700409483614722
675,675,675,675,2021-10-08,88.78927612304688,87.40011596679688,90.29499053955078,0.01589425987464077,-0.016675503341953113
676,676,676,676,2021-10-11,88.34242248535156,87.28355407714844,90.58643341064452,0.012131362195302087,-0.024772041914051912
677,677,677,677,2021-10-12,87.87612915039062,87.25439453125,89.66357421875,0.007125539320749663,-0.01993501914164819
678,678,678,678,2021-10-13,88.18698120117188,88.87669372558594,88.22584533691406,-0.007760330582769037,-0.0004405073773311452
679,679,679,679,2021-10-14,89.39157104492188,89.80928802490234,87.14755249023438,-0.004651155678515595,0.02574964517722922
680,680,680,680,2021-10-15,88.69213104248047,89.28471374511719,87.17668914794922,-0.006637000644123425,0.017383567893469287
681,681,681,681,2021-10-18,87.53612518310547,88.78927612304688,87.40011596679688,-0.014113764574505083,0.001556167458178992
682,682,682,682,2021-10-19,88.05097961425781,88.34242248535156,87.28355407714844,-0.0032990138021410376,0.00879232686183995
683,683,683,683,2021-10-20,89.93555450439453,87.87612915039062,87.25439453125,0.02343554926593794,0.030728079514485307
684,684,684,684,2021-10-21,90.38243103027344,88.18698120117188,88.87669372558594,0.02489539611400593,0.016941869027403245
685,685,685,685,2021-10-22,89.57614135742188,89.39157104492188,89.80928802490234,0.0020647395536570468,-0.0025960195499581395
686,686,686,686,2021-10-25,84.98125457763672,88.69213104248047,89.28471374511719,-0.04183997409044515,-0.04819928279958019
687,687,687,687,2021-10-26,86.59383392333984,87.53612518310547,88.78927612304688,-0.010764598704758432,-0.024726434267405506
688,688,688,688,2021-10-27,88.83784484863281,88.05097961425781,88.34242248535156,0.008936473368293951,0.00560797801716828
689,689,689,689,2021-10-28,89.18756103515625,89.93555450439453,87.87612915039062,-0.008316994022666835,0.014923641920108421
690,690,690,690,2021-10-29,88.86698913574219,90.38243103027344,88.18698120117188,-0.01676699638698209,0.007710978710327776
691,691,691,691,2021-11-01,90.2464370727539,89.57614135742188,89.39157104492188,0.007482971527624338,0.009563161468573389
692,692,692,692,2021-11-02,90.56700897216795,84.98125457763672,88.69213104248047,0.06572925314285905,0.021139168803932407
693,693,693,693,2021-11-03,91.43158721923828,86.59383392333984,87.53612518310547,0.055867179875431106,0.04450119339854708
694,694,694,694,2021-11-04,88.86698913574219,88.83784484863281,88.05097961425781,0.00032806161787268806,0.009267466700077831
695,695,695,695,2021-11-05,87.90526580810547,89.18756103515625,89.93555450439453,-0.014377511977766932,-0.022574928319253895
696,696,696,696,2021-11-08,88.42012023925781,88.86698913574219,90.38243103027344,-0.005028513971614301,-0.021711197283002415
697,697,697,697,2021-11-09,88.67269134521484,90.2464370727539,89.57614135742188,-0.017438314226968954,-0.010085833108194886
698,698,698,698,2021-11-10,88.64356231689453,90.56700897216795,84.98125457763672,-0.021237829062727642,0.04309547743746256
699,699,699,699,2021-11-11,89.04186248779297,91.43158721923828,86.59383392333984,-0.02613675212391464,0.02827024111925014
700,700,700,700,2021-11-12,90.89729309082033,88.86698913574219,88.83784484863281,0.022846548249506826,0.023182104942961246
701,701,701,701,2021-11-15,93.14130401611328,87.90526580810547,89.18756103515625,0.05956455691104923,0.04433065480284326
702,702,702,702,2021-11-16,94.1127471923828,88.42012023925781,88.86698913574219,0.06438157896326291,0.05902932132231742
703,703,703,703,2021-11-17,92.34474182128906,88.67269134521484,90.2464370727539,0.04141128931993765,0.023250832017263745
704,704,704,704,2021-11-18,91.52872467041016,88.64356231689453,90.56700897216795,0.03254790622246628,0.010618830291036163
705,705,705,705,2021-11-19,92.9664535522461,89.04186248779297,91.43158721923828,0.044075797100393777,0.016787046793002247
706,706,706,706,2021-11-22,92.24758911132812,90.89729309082033,88.86698913574219,0.014855184071968397,0.038041122001130745
707,707,707,707,2021-11-23,91.42186737060548,93.14130401611328,87.90526580810547,-0.01846051720738562,0.04000444717585694
708,708,708,708,2021-11-24,90.94586944580078,94.1127471923828,88.42012023925781,-0.03364982790384785,0.02856532200712336
709,709,709,709,2021-11-26,91.9950180053711,92.34474182128906,88.67269134521484,-0.003787154623213662,0.037467303740922775
710,710,710,710,2021-11-29,92.10187530517578,91.52872467041016,88.64356231689453,0.006261975536417719,0.03901369595141069
711,711,711,711,2021-11-30,90.97261810302734,92.9664535522461,89.04186248779297,-0.021446827033132276,0.02168368407050192
712,712,712,712,2021-12-01,88.49996948242188,92.24758911132812,90.89729309082033,-0.040625664746462564,-0.026373982402349005
713,713,713,713,2021-12-02,91.09918212890624,91.42186737060548,93.14130401611328,-0.0035296286433436075,-0.02192498708042312
714,714,714,714,2021-12-03,90.75846862792967,90.94586944580078,94.1127471923828,-0.0020605753621695255,-0.03564106525969746
715,715,715,715,2021-12-06,90.22303009033205,91.9950180053711,92.34474182128906,-0.019261781273151035,-0.022975988552364712
716,716,716,716,2021-12-07,90.97261810302734,92.10187530517578,91.52872467041016,-0.012260957753647106,-0.006075760034735755
717,717,717,717,2021-12-08,91.44963073730467,90.97261810302734,92.9664535522461,0.005243474841375884,-0.016315808089731876
718,718,718,718,2021-12-09,90.16462707519533,88.49996948242188,92.24758911132812,0.01880969679999822,-0.022580124382643674
719,719,719,719,2021-12-10,91.02130889892578,91.09918212890624,91.42186737060548,-0.000854818102211552,-0.004381429555096683
720,720,720,720,2021-12-13,91.17706298828124,90.75846862792967,90.94586944580078,0.004612179631055868,0.0025421005251726747
721,721,721,721,2021-12-14,89.87257385253906,90.22303009033205,91.9950180053711,-0.003884332386554723,-0.023071294498883788
722,722,722,722,2021-12-15,89.42477416992188,90.97261810302734,92.10187530517578,-0.017014393620644386,-0.029066738612904874
