,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SNA,SNA_6m,SNA_12m,SNA_6m_ret,SNA_12m_ret
243,243,243,243,2020-01-23,151.69610595703125,151.7230987548828,149.37254333496094,-0.00017790829526342922,0.015555486772825589
244,244,244,244,2020-01-24,149.4716033935547,150.55235290527344,148.4088897705078,-0.0071785627448728295,0.0071607140562146565
245,245,245,245,2020-01-27,146.706787109375,151.90321350097656,150.04795837402344,-0.03420879829884671,-0.022267355723161075
246,246,246,246,2020-01-28,148.41793823242188,153.10098266601562,150.093017578125,-0.03058794497622297,-0.011160274959701066
247,247,247,247,2020-01-29,148.53500366210938,152.029296875,149.99395751953125,-0.022984341075810377,-0.009726750874160417
248,248,248,248,2020-01-30,147.10305786132812,150.98460388183594,150.8314971923828,-0.025708224022269244,-0.024719235706446185
249,249,249,249,2020-01-31,143.7618408203125,151.69610595703125,151.7230987548828,-0.052303683648716515,-0.052472286684785985
250,250,250,250,2020-02-03,145.73414611816406,149.4716033935547,150.55235290527344,-0.025004463660900145,-0.03200353029448144
251,251,251,251,2020-02-04,146.45462036132812,146.706787109375,151.90321350097656,-0.0017188485482875215,-0.03586884710383964
252,252,252,252,2020-02-05,147.46331787109375,148.41793823242188,153.10098266601562,-0.006431974279505148,-0.036823178380378185
253,253,253,253,2020-02-06,144.14910888671875,148.53500366210938,152.029296875,-0.029527684836954338,-0.05183335153329305
254,254,254,254,2020-02-07,140.25851440429688,147.10305786132812,150.98460388183594,-0.04652889991915399,-0.07104094855879184
255,255,255,255,2020-02-10,140.13246154785156,143.7618408203125,151.69610595703125,-0.02524577629050595,-0.0762290128426576
256,256,256,256,2020-02-11,140.06040954589844,145.73414611816406,149.4716033935547,-0.038932101524547624,-0.0629630888676348
257,257,257,257,2020-02-12,141.39328002929688,146.45462036132812,146.706787109375,-0.03455910315116095,-0.036218549835166924
258,258,258,258,2020-02-13,139.89830017089844,147.46331787109375,148.41793823242188,-0.051301013766748005,-0.05740302124519292
259,259,259,259,2020-02-14,140.72683715820312,144.14910888671875,148.53500366210938,-0.023741192401023126,-0.052567854791106594
260,260,260,260,2020-02-18,141.87960815429688,140.25851440429688,147.10305786132812,0.01155789904723492,-0.03550877719996359
261,261,261,261,2020-02-19,142.2938690185547,140.13246154785156,143.7618408203125,0.015424031283180373,-0.010211136650598585
262,262,262,262,2020-02-20,144.05006408691406,140.06040954589844,145.73414611816406,0.028485241146665397,-0.011555850678155455
263,263,263,263,2020-02-21,145.13807678222656,141.39328002929688,146.45462036132812,0.026484969810119496,-0.0089894301446648
264,264,264,264,2020-02-24,144.25857543945312,139.89830017089844,147.46331787109375,0.031167464245299703,-0.021732472033770933
265,265,265,265,2020-02-25,139.2988739013672,140.72683715820312,144.14910888671875,-0.010147057133321646,-0.033647346298638414
266,266,266,266,2020-02-26,135.50877380371094,141.87960815429688,140.25851440429688,-0.044903100829384424,-0.033864187288443315
267,267,267,267,2020-02-27,133.29635620117188,142.2938690185547,140.13246154785156,-0.0632319078779815,-0.04878316752000633
268,268,268,268,2020-02-28,131.24720764160156,144.05006408691406,140.06040954589844,-0.08887782540372746,-0.06292429054627857
269,269,269,269,2020-03-02,134.83779907226562,145.13807678222656,141.39328002929688,-0.07096881768259933,-0.046363454866263365
270,270,270,270,2020-03-03,130.69407653808594,144.25857543945312,139.89830017089844,-0.09402906454639404,-0.06579224780836301
271,271,271,271,2020-03-04,135.59947204589844,139.2988739013672,140.72683715820312,-0.02655729907829818,-0.036434877780565644
272,272,272,272,2020-03-05,128.32754516601562,135.50877380371094,141.87960815429688,-0.05299456585813078,-0.09551804635337813
273,273,273,273,2020-03-06,128.5452117919922,133.29635620117188,142.2938690185547,-0.035643468018054625,-0.09662157140986671
274,274,274,274,2020-03-09,119.63217163085938,131.24720764160156,144.05006408691406,-0.08849739525475864,-0.16950976461434897
275,275,275,275,2020-03-10,127.2848663330078,134.83779907226562,145.13807678222656,-0.05601495123196032,-0.12300845405307892
276,276,276,276,2020-03-11,117.38350677490234,130.69407653808594,144.25857543945312,-0.10184524131286643,-0.1862978930901098
277,277,277,277,2020-03-12,107.73605346679688,135.59947204589844,139.2988739013672,-0.2054832379411492,-0.2265834572138672
278,278,278,278,2020-03-13,114.44573974609376,128.32754516601562,135.50877380371094,-0.10817479132763863,-0.15543668108256736
279,279,279,279,2020-03-16,105.61433410644533,128.5452117919922,133.29635620117188,-0.1783876456063792,-0.20767275928344675
280,280,280,280,2020-03-17,113.7385025024414,119.63217163085938,131.24720764160156,-0.0492649180239213,-0.13340249635612367
281,281,281,281,2020-03-18,100.66365051269533,127.2848663330078,134.83779907226562,-0.2091467476633473,-0.2534463540246221
282,282,282,282,2020-03-19,97.04586029052734,117.38350677490234,130.69407653808594,-0.17325812665807472,-0.2574578522520343
283,283,283,283,2020-03-20,90.55376434326172,107.73605346679688,135.59947204589844,-0.15948504303464728,-0.3321967779298536
284,284,284,284,2020-03-23,86.65489959716797,114.44573974609376,128.32754516601562,-0.24282983543626702,-0.32473655998746265
285,285,285,285,2020-03-24,96.64689636230467,105.61433410644533,128.5452117919922,-0.08490739273234127,-0.24814860845462194
286,286,286,286,2020-03-25,99.68440246582033,113.7385025024414,119.63217163085938,-0.12356501736357406,-0.16674251493645442
287,287,287,287,2020-03-26,102.9485855102539,100.66365051269533,127.2848663330078,0.022698709871150635,-0.19119539913790173
288,288,288,288,2020-03-27,97.7893524169922,97.04586029052734,117.38350677490234,0.007661245149860552,-0.1669242544907471
289,289,289,289,2020-03-30,102.48614501953124,90.55376434326172,107.73605346679688,0.1317712274338756,-0.048729355478791536
290,290,290,290,2020-03-31,98.66888427734376,86.65489959716797,114.44573974609376,0.1386417240805209,-0.1378544583988195
291,291,291,291,2020-04-01,94.53425598144533,96.64689636230467,105.61433410644533,-0.02185937117876602,-0.10491074169754966
292,292,292,292,2020-04-02,91.37889099121094,99.68440246582033,113.7385025024414,-0.08331806450319224,-0.1965878837797299
293,293,293,293,2020-04-03,86.60955047607422,102.9485855102539,100.66365051269533,-0.15871063165362564,-0.13961444836384762
294,294,294,294,2020-04-06,96.16632843017578,97.7893524169922,97.04586029052734,-0.016597144236067174,-0.009063053876986582
295,295,295,295,2020-04-07,99.58464813232422,102.48614501953124,90.55376434326172,-0.028311113532995758,0.09972952372061727
296,296,296,296,2020-04-08,105.55992126464844,98.66888427734376,86.65489959716797,0.06984002137832013,0.2181644864325516
297,297,297,297,2020-04-09,110.72821044921876,94.53425598144533,96.64689636230467,0.1713025008728255,0.14569856474362952
298,298,298,298,2020-04-13,103.5107421875,91.37889099121094,99.68440246582033,0.13276426387639062,0.038384537871826385
299,299,299,299,2020-04-14,105.34232330322266,86.60955047607422,102.9485855102539,0.2162899209634317,0.023251779333387068
300,300,300,300,2020-04-15,99.43959045410156,96.16632843017578,97.7893524169922,0.034037506446993326,0.01687543680698922
301,301,301,301,2020-04-16,100.4551239013672,99.58464813232422,102.48614501953124,0.008741063862437226,-0.019817518921967148
302,302,302,302,2020-04-17,107.29174041748048,105.55992126464844,98.66888427734376,0.01640602922097889,0.08739184803082534
303,303,303,303,2020-04-20,103.96410369873048,110.72821044921876,94.53425598144533,-0.06108747466473663,0.09975058902601397
304,304,304,304,2020-04-21,100.22843170166016,103.5107421875,91.37889099121094,-0.031709853648757,0.09684447485032832
305,305,305,305,2020-04-22,103.14806365966795,105.34232330322266,86.60955047607422,-0.020829801116486024,0.1909548438097768
306,306,306,306,2020-04-23,103.06645965576172,99.43959045410156,96.16632843017578,0.03647309069856042,0.0717520502053477
307,307,307,307,2020-04-24,105.24256896972656,100.4551239013672,99.58464813232422,0.04765754978372194,0.056815191332345805
308,308,308,308,2020-04-27,113.37582397460938,107.29174041748048,105.55992126464844,0.056705982524425824,0.07404233175170472
309,309,309,309,2020-04-28,114.5998764038086,103.96410369873048,110.72821044921876,0.10230235558898948,0.03496548836906754
310,310,310,310,2020-04-29,122.87822723388672,100.22843170166016,103.5107421875,0.22598174138497873,0.1871060397896127
311,311,311,311,2020-04-30,118.13606262207033,103.14806365966795,105.34232330322266,0.14530567448996967,0.12144918507276059
312,312,312,312,2020-05-01,112.47817993164062,103.06645965576172,99.43959045410156,0.09131700368202922,0.13112070773820506
313,313,313,313,2020-05-04,110.07538604736328,105.24256896972656,100.4551239013672,0.04592074409573654,0.09576676402730655
314,314,314,314,2020-05-05,110.32018280029295,113.37582397460938,107.29174041748048,-0.026951435210744168,0.02822623969961313
315,315,315,315,2020-05-06,108.53394317626952,114.5998764038086,103.96410369873048,-0.052931411602617384,0.04395593589477409
316,316,316,316,2020-05-07,110.80982971191406,122.87822723388672,100.22843170166016,-0.09821428737738569,0.10557281831716647
317,317,317,317,2020-05-08,115.45220947265624,118.13606262207033,103.14806365966795,-0.02271832232973614,0.11928625101083057
318,318,318,318,2020-05-11,113.19447326660156,112.47817993164062,103.06645965576172,0.0063682870348389375,0.09826682360747663
319,319,319,319,2020-05-12,111.29037475585938,110.07538604736328,105.24256896972656,0.011037787393934906,0.05746539489997149
320,320,320,320,2020-05-13,108.85131072998048,110.32018280029295,113.37582397460938,-0.013314626870873592,-0.039907213778152206
321,321,321,321,2020-05-14,112.33309936523438,108.53394317626952,114.5998764038086,0.035004313653238084,-0.019779925683225952
322,322,322,322,2020-05-15,111.48078918457033,110.80982971191406,122.87822723388672,0.006055053729444815,-0.09275392643501013
323,323,323,323,2020-05-18,121.85359954833984,115.45220947265624,118.13606262207033,0.055446232730606226,0.03146826501372657
324,324,324,324,2020-05-19,120.47542572021484,113.19447326660156,112.47817993164062,0.0643225083654464,0.07110041959635716
325,325,325,325,2020-05-20,122.23970794677734,111.29037475585938,110.07538604736328,0.09838526660493163,0.11050900965434729
326,326,326,326,2020-05-21,121.46268463134766,108.85131072998048,110.32018280029295,0.11585872339793224,0.10100148085527927
327,327,327,327,2020-05-22,117.81524658203124,112.33309936523438,108.53394317626952,0.048802599125058244,0.08551521426516295
328,328,328,328,2020-05-26,125.23811340332033,111.48078918457033,110.80982971191406,0.12340533574778556,0.13020761541568326
329,329,329,329,2020-05-27,124.51592254638672,121.85359954833984,115.45220947265624,0.021848537982587235,0.07850618983499946
330,330,330,330,2020-05-28,122.2671356201172,120.47542572021484,113.19447326660156,0.014871994759025231,0.08015110713176976
331,331,331,331,2020-05-29,118.5557098388672,122.23970794677734,111.29037475585938,-0.030137491080346357,0.06528269042984158
332,332,332,332,2020-06-01,118.84821319580078,121.46268463134766,108.85131072998048,-0.021524894196782163,0.09183998243823521
333,333,333,333,2020-06-02,122.87962341308594,117.81524658203124,112.33309936523438,0.0429857508088185,0.09388616629868918
334,334,334,334,2020-06-03,128.87643432617188,125.23811340332033,111.48078918457033,0.029051227489626852,0.15604163971965512
335,335,335,335,2020-06-04,130.64071655273438,124.51592254638672,121.85359954833984,0.04918884172476767,0.07211208398409807
336,336,336,336,2020-06-05,139.13314819335938,122.2671356201172,120.47542572021484,0.13794395761134637,0.15486745418500658
337,337,337,337,2020-06-08,142.6617431640625,118.5557098388672,122.23970794677734,0.20333085060144773,0.16706547782474113
338,338,338,338,2020-06-09,138.43836975097656,118.84821319580078,121.46268463134766,0.16483341253857353,0.13976049657680423
339,339,339,339,2020-06-10,133.05406188964844,122.87962341308594,117.81524658203124,0.08280004604472913,0.12934501899978512
340,340,340,340,2020-06-11,121.88320922851562,128.87643432617188,125.23811340332033,-0.05426302437850805,-0.026788204354376344
341,341,341,341,2020-06-12,123.41893005371094,130.64071655273438,124.51592254638672,-0.0552797526650759,-0.008810057944734884
342,342,342,342,2020-06-15,123.830322265625,139.13314819335938,122.2671356201172,-0.10998691632038238,0.012785010768262328
343,343,343,343,2020-06-16,125.47575378417967,142.6617431640625,118.5557098388672,-0.12046669975228574,0.05836955431938051
344,344,344,344,2020-06-17,124.2965316772461,138.43836975097656,118.84821319580078,-0.10215259034882351,0.04584266212289867
345,345,345,345,2020-06-18,123.96745300292967,133.05406188964844,122.87962341308594,-0.06829260796453518,0.008852806996215934
346,346,346,346,2020-06-19,124.2234115600586,121.88320922851562,128.87643432617188,0.019200366862308194,-0.03610452749132553
347,347,347,347,2020-06-22,123.30924224853516,123.41893005371094,130.64071655273438,-0.0008887437699228729,-0.05611936689921471
348,348,348,348,2020-06-23,125.31126403808594,123.830322265625,139.13314819335938,0.011959443740154452,-0.09934285491811456
349,349,349,349,2020-06-24,119.58868408203124,125.47575378417967,142.6617431640625,-0.046917986340805684,-0.1617326311195918
350,350,350,350,2020-06-25,120.38397979736328,124.2965316772461,138.43836975097656,-0.031477562785438895,-0.13041463855786217
351,351,351,351,2020-06-26,122.09344482421876,123.96745300292967,133.05406188964844,-0.015116937013028853,-0.08237716992450872
352,352,352,352,2020-06-29,124.41537475585938,124.2234115600586,121.88320922851562,0.0015453061012413727,0.020775343407608116
353,353,353,353,2020-06-30,126.61846160888672,123.30924224853516,123.41893005371094,0.026836750433367307,0.025924155668691773
354,354,354,354,2020-07-01,122.60535430908205,125.31126403808594,123.830322265625,-0.02159350757312195,-0.00989231017194081
355,355,355,355,2020-07-02,124.31484985351562,119.58868408203124,125.47575378417967,0.03952017540591468,-0.009252017984771932
356,356,356,356,2020-07-06,125.24723815917967,120.38397979736328,124.2965316772461,0.04039788657928156,0.0076486967826441266
357,357,357,357,2020-07-07,122.64192962646484,122.09344482421876,123.96745300292967,0.004492336202289504,-0.01069251117415071
358,358,358,358,2020-07-08,121.43526458740234,124.41537475585938,124.2234115600586,-0.023952909150536383,-0.022444617625947738
359,359,359,359,2020-07-09,117.82437896728516,126.61846160888672,123.30924224853516,-0.06945339984279475,-0.044480552967757436
360,360,360,360,2020-07-10,120.57595825195312,122.60535430908205,125.31126403808594,-0.01655226289720524,-0.037788349056104065
361,361,361,361,2020-07-13,121.9289093017578,124.31484985351562,119.58868408203124,-0.019192723593112637,0.019568952009884955
362,362,362,362,2020-07-14,124.72620391845705,125.24723815917967,120.38397979736328,-0.004160045749355579,0.036069783773578834
363,363,363,363,2020-07-15,129.29690551757812,122.64192962646484,122.09344482421876,0.0542634636570265,0.05899956958156416
364,364,364,364,2020-07-16,130.55848693847656,121.43526458740234,124.41537475585938,0.07512827828120572,0.049375828306363445
365,365,365,365,2020-07-17,127.9348373413086,117.82437896728516,126.61846160888672,0.08580956218602842,0.01039639651039237
366,366,366,366,2020-07-20,125.38436126708984,120.57595825195312,122.60535430908205,0.03987862161616973,0.022666277289995485
367,367,367,367,2020-07-21,127.69718170166016,121.9289093017578,124.31484985351562,0.047308488470331866,0.027207786134400225
368,368,368,368,2020-07-22,127.42292785644533,124.72620391845705,125.24723815917967,0.021621149792639738,0.01737115907099307
369,369,369,369,2020-07-23,130.11053466796875,129.29690551757812,122.64192962646484,0.006292719436197247,0.06089764784565377
370,370,370,370,2020-07-24,129.58029174804688,130.55848693847656,121.43526458740234,-0.007492390677678817,0.06707299719170279
371,371,371,371,2020-07-27,133.10890197753906,127.9348373413086,117.82437896728516,0.040442968809402124,0.12972292444246847
372,372,372,372,2020-07-28,130.72299194335938,125.38436126708984,120.57595825195312,0.04257812236166636,0.08415470080862408
373,373,373,373,2020-07-29,133.48374938964844,127.69718170166016,121.9289093017578,0.045314764279664965,0.09476702575345719
374,374,374,374,2020-07-30,132.8255615234375,127.42292785644533,124.72620391845705,0.04239922718679634,0.06493709702153372
375,375,375,375,2020-07-31,133.34658813476562,130.11053466796875,129.29690551757812,0.02487157150691144,0.031320800764539136
376,376,376,376,2020-08-03,131.28977966308594,129.58029174804688,130.55848693847656,0.013192499352933762,0.0056012653160877335
377,377,377,377,2020-08-04,131.41773986816406,133.10890197753906,127.9348373413086,-0.012705101493965976,0.02722403529199524
378,378,378,378,2020-08-05,135.44000244140625,130.72299194335938,125.38436126708984,0.03608401573374853,0.08019852773262692
379,379,379,379,2020-08-06,133.67567443847656,133.48374938964844,127.69718170166016,0.0014378158368018035,0.04681773440218917
380,380,380,380,2020-08-07,134.65380859375,132.8255615234375,127.42292785644533,0.01376427134463798,0.05674709299923619
381,381,381,381,2020-08-10,137.2042999267578,133.34658813476562,130.11053466796875,0.02892996248313029,0.054521067620633135
382,382,382,382,2020-08-11,140.66893005371094,131.28977966308594,129.58029174804688,0.07143854163434238,0.08557349390156155
383,383,383,383,2020-08-12,140.2118377685547,131.41773986816406,133.10890197753906,0.06691712937091077,0.0533618389566024
384,384,384,384,2020-08-13,139.95587158203125,135.44000244140625,130.72299194335938,0.03334221101021195,0.0706293476106512
385,385,385,385,2020-08-14,140.4495086669922,133.67567443847656,133.48374938964844,0.05067364916593897,0.05218432437802001
386,386,386,386,2020-08-17,139.99246215820312,134.65380859375,132.8255615234375,0.03964725261176838,0.053957239499424325
387,387,387,387,2020-08-18,138.7400665283203,137.2042999267578,133.34658813476562,0.01119328331825109,0.0404470670678414
388,388,388,388,2020-08-19,138.3809814453125,140.66893005371094,131.28977966308594,-0.01626477579323904,0.054011833978424795
389,389,389,389,2020-08-20,137.0643768310547,140.2118377685547,131.41773986816406,-0.02244789732159036,0.04296708320014653
390,390,390,390,2020-08-21,136.17132568359375,139.95587158203125,135.44000244140625,-0.027040994105197558,0.005399610373633124
391,391,391,391,2020-08-24,137.42343139648438,140.4495086669922,133.67567443847656,-0.021545659356364766,0.02803619262630086
392,392,392,392,2020-08-25,136.10687255859375,139.99246215820312,134.65380859375,-0.02775570584092113,0.010791109289954415
393,393,393,393,2020-08-26,135.53604125976562,138.7400665283203,137.2042999267578,-0.02309372734732451,-0.012158938662146457
394,394,394,394,2020-08-27,135.91351318359375,138.3809814453125,140.66893005371094,-0.01783097818751833,-0.03380573711836332
395,395,395,395,2020-08-28,138.4178009033203,137.0643768310547,140.2118377685547,0.009874367823040187,-0.012795188293557413
396,396,396,396,2020-08-31,136.511962890625,136.17132568359375,139.95587158203125,0.002501534044125897,-0.02460710402841293
397,397,397,397,2020-09-01,139.32931518554688,137.42343139648438,140.4495086669922,0.01386869596905771,-0.007975773586373358
398,398,398,398,2020-09-02,142.8555908203125,136.10687255859375,139.99246215820312,0.04958396394578424,0.020452020187156972
399,399,399,399,2020-09-03,139.3016815185547,135.53604125976562,138.7400665283203,0.027783313012454736,0.004047965409615273
400,400,400,400,2020-09-04,139.22802734375,135.91351318359375,138.3809814453125,0.024386936092800182,0.0061211149797506526
401,401,401,401,2020-09-08,135.9595489501953,138.4178009033203,137.0643768310547,-0.01775965184450512,-0.008060649356186667
402,402,402,402,2020-09-09,138.51910400390625,136.511962890625,136.17132568359375,0.01470304192233618,0.01724135612638289
403,403,403,403,2020-09-10,135.9963836669922,139.32931518554688,137.42343139648438,-0.023921250988108045,-0.010384311576204008
404,404,404,404,2020-09-11,136.09768676757812,142.8555908203125,136.10687255859375,-0.04730584231200752,-6.748954584689937e-05
405,405,405,405,2020-09-14,140.7103729248047,139.3016815185547,135.53604125976562,0.010112522626386067,0.038176795020315346
406,406,406,406,2020-09-15,140.83006286621094,139.22802734375,135.91351318359375,0.011506559081710943,0.03617410489548489
407,407,407,407,2020-09-16,137.2669677734375,135.9595489501953,138.4178009033203,0.009616233897047799,-0.008314198913524362
408,408,408,408,2020-09-17,136.91708374023438,138.51910400390625,136.511962890625,-0.011565338046271911,0.0029676582259239304
409,409,409,409,2020-09-18,135.83065795898438,135.9963836669922,139.32931518554688,-0.0012186037859184262,-0.025110704247008564
410,410,410,410,2020-09-21,129.74484252929688,136.09768676757812,142.8555908203125,-0.04667856147423266,-0.09177623511778876
411,411,411,411,2020-09-22,133.03173828125,140.7103729248047,139.3016815185547,-0.05457049458363761,-0.045009817318461764
412,412,412,412,2020-09-23,129.90135192871094,140.83006286621094,139.22802734375,-0.07760211644499737,-0.06698849070102653
413,413,413,413,2020-09-24,130.17758178710938,137.2669677734375,135.9595489501953,-0.05164670059609189,-0.04252711345198701
414,414,414,414,2020-09-25,130.77601623535156,136.91708374023438,138.51910400390625,-0.04485245622477574,-0.05589906045260251
415,415,415,415,2020-09-28,135.07571411132812,135.83065795898438,135.9963836669922,-0.005557978287083154,-0.006769809099618884
416,416,416,416,2020-09-29,133.8695526123047,129.74484252929688,136.09768676757812,0.03179093675400968,-0.0163715799158185
417,417,417,417,2020-09-30,135.46240234375,133.03173828125,140.7103729248047,0.01827130949278577,-0.0372962594865639
418,418,418,418,2020-10-01,133.6117401123047,129.90135192871094,140.83006286621094,0.028563122157727827,-0.05125555301898632
419,419,419,419,2020-10-02,136.3738555908203,130.17758178710938,137.2669677734375,0.047598624268841094,-0.006506388223649684
420,420,420,420,2020-10-05,139.6055145263672,130.77601623535156,136.91708374023438,0.06751618947564197,0.019635466317946326
421,421,421,421,2020-10-06,143.67501831054688,135.07571411132812,135.83065795898438,0.06366284461862093,0.057751029623453576
422,422,422,422,2020-10-07,145.838623046875,133.8695526123047,129.74484252929688,0.08940845921277973,0.12404177463889621
423,423,423,423,2020-10-08,145.82943725585938,135.46240234375,133.03173828125,0.07653071799067868,0.09620034391757715
424,424,424,424,2020-10-09,144.7429962158203,133.6117401123047,129.90135192871094,0.08331046429123279,0.11425319341752793
425,425,425,425,2020-10-12,145.24937438964844,136.3738555908203,130.17758178710938,0.06508226052842914,0.1157787108627295
426,426,426,426,2020-10-13,143.14100646972656,139.6055145263672,130.77601623535156,0.0253248731280713,0.09455090153627488
427,427,427,427,2020-10-14,144.39315795898438,143.67501831054688,135.07571411132812,0.0049983612800750254,0.06897941579621714
428,428,428,428,2020-10-15,145.44273376464844,145.838623046875,133.8695526123047,-0.0027145709000510054,0.08645118271113117
429,429,429,429,2020-10-16,146.53836059570312,145.82943725585938,135.46240234375,0.0048613184908608,0.08176407667602659
430,430,430,430,2020-10-19,143.59214782714844,144.7429962158203,133.6117401123047,-0.007950978069818926,0.0746970865468477
431,431,431,431,2020-10-20,142.64378356933594,145.24937438964844,136.3738555908203,-0.01793874039913379,0.04597602635308684
432,432,432,432,2020-10-21,142.9568634033203,143.14100646972656,139.6055145263672,-0.0012864452398914095,0.024005848825693565
433,433,433,433,2020-10-22,156.01235961914062,144.39315795898438,143.67501831054688,0.0804691982944008,0.08586977369946913
434,434,434,434,2020-10-23,155.9571075439453,145.44273376464844,145.838623046875,0.07229219024658162,0.06938137707058623
435,435,435,435,2020-10-26,151.22471618652344,146.53836059570312,145.82943725585938,0.031980401389571256,0.03699718679705244
436,436,436,436,2020-10-27,145.85707092285156,143.59214782714844,144.7429962158203,0.015773307454315377,0.0076969161628386296
437,437,437,437,2020-10-28,142.4136505126953,142.64378356933594,145.24937438964844,-0.0016133409454101022,-0.01952314004014888
438,438,438,438,2020-10-29,143.5460968017578,142.9568634033203,143.14100646972656,0.00412175662231129,0.0028300089682331553
439,439,439,439,2020-10-30,145.03762817382812,156.01235961914062,144.39315795898438,-0.0703452692601032,0.0044633016131332415
440,440,440,440,2020-11-02,150.81961059570312,155.9571075439453,145.44273376464844,-0.032941730127910684,0.036969030297212324
441,441,441,441,2020-11-03,150.92088317871094,151.22471618652344,146.53836059570312,-0.0020091491356329927,0.029906998858129086
442,442,442,442,2020-11-04,145.12969970703125,145.85707092285156,143.59214782714844,-0.004986876612962043,0.010707771303300362
443,443,443,443,2020-11-05,148.8861541748047,142.4136505126953,142.64378356933594,0.045448618435157684,0.043761953372713824
444,444,444,444,2020-11-06,149.75160217285156,143.5460968017578,142.9568634033203,0.04323005298892779,0.047529993368429224
445,445,445,445,2020-11-09,154.91671752929688,145.03762817382812,156.01235961914062,0.06811397483436932,-0.007022790325833417
446,446,446,446,2020-11-10,158.97702026367188,150.81961059570312,155.9571075439453,0.05408719486642921,0.01936373896185284
447,447,447,447,2020-11-11,156.6844940185547,150.92088317871094,151.22471618652344,0.03818961775501162,0.03610373998187599
448,448,448,448,2020-11-12,154.14334106445312,145.12969970703125,145.85707092285156,0.06210748989088666,0.056810890889098076
449,449,449,449,2020-11-13,157.7340850830078,148.8861541748047,142.4136505126953,0.0594274931557095,0.10757700905185885
450,450,450,450,2020-11-16,160.76318359375,149.75160217285156,143.5460968017578,0.07353231124825133,0.11994116994883952
451,451,451,451,2020-11-17,158.89414978027344,154.91671752929688,145.03762817382812,0.025674648381472265,0.09553742556957845
452,452,452,452,2020-11-18,157.63282775878906,158.97702026367188,150.81961059570312,-0.008455262921983286,0.04517461049113769
453,453,453,453,2020-11-19,159.2464141845703,156.6844940185547,150.92088317871094,0.016350821324490727,0.055164870695865176
454,454,454,454,2020-11-20,160.35922241210938,154.14334106445312,145.12969970703125,0.04032533163438545,0.10493732665210143
455,455,455,455,2020-11-23,163.2433319091797,157.7340850830078,148.8861541748047,0.03492743387247366,0.09643057686558598
456,456,456,456,2020-11-24,166.05323791503906,160.76318359375,149.75160217285156,0.032905881825885386,0.108857838618456
457,457,457,457,2020-11-25,162.25106811523438,158.89414978027344,154.91671752929688,0.021126758534552925,0.04734382901284029
458,458,458,458,2020-11-27,164.1428680419922,157.63282775878906,158.97702026367188,0.04129875975558117,0.03249430496151251
459,459,459,459,2020-11-30,163.07643127441406,159.2464141845703,156.6844940185547,0.024050884344589907,0.04079495738169503
460,460,460,460,2020-12-01,163.020751953125,160.35922241210938,154.14334106445312,0.01659729637610563,0.05759191949109166
461,461,461,461,2020-12-02,163.2340545654297,163.2433319091797,157.7340850830078,-5.683137952094963e-05,0.034868617518702516
462,462,462,462,2020-12-03,164.5601806640625,166.05323791503906,160.76318359375,-0.008991437142228387,0.02361857351561003
463,463,463,463,2020-12-04,167.9728546142578,162.25106811523438,158.89414978027344,0.03526501591323705,0.05713680992370618
464,464,464,464,2020-12-07,166.78587341308594,164.1428680419922,157.63282775878906,0.01610185932913999,0.0580656059047735
465,465,465,465,2020-12-08,167.77810668945312,163.07643127441406,159.2464141845703,0.028831115436463106,0.0535754136039408
466,466,466,466,2020-12-09,168.8538818359375,163.020751953125,160.35922241210938,0.03578151746281821,0.05297269028904106
467,467,467,467,2020-12-10,167.6482696533203,163.2340545654297,163.2433319091797,0.027042243725688087,0.026983875498150844
468,468,468,468,2020-12-11,167.6482696533203,164.5601806640625,166.05323791503906,0.018765712195965012,0.009605544332097482
469,469,469,469,2020-12-14,162.45504760742188,167.9728546142578,162.25106811523438,-0.03284939712138213,0.0012571842796291754
470,470,470,470,2020-12-15,162.2324981689453,166.78587341308594,164.1428680419922,-0.027300724881315852,-0.011638457983798256
471,471,471,471,2020-12-16,159.43186950683594,167.77810668945312,163.07643127441406,-0.049745687010675055,-0.022348795218883
472,472,472,472,2020-12-17,158.7270965576172,168.8538818359375,163.020751953125,-0.059973659878069796,-0.026338090973487938
473,473,473,473,2020-12-18,157.52149963378906,167.6482696533203,163.2340545654297,-0.0604048585796465,-0.03499609776188484
474,474,474,474,2020-12-21,157.38241577148438,167.6482696533203,164.5601806640625,-0.06123447562605144,-0.04361787197615563
475,475,475,475,2020-12-22,155.37002563476562,162.45504760742188,167.9728546142578,-0.043612199663856877,-0.07502896231914391
476,476,476,476,2020-12-23,155.64822387695312,162.2324981689453,166.78587341308594,-0.04058542133238596,-0.06677813479171402
477,477,477,477,2020-12-24,157.43804931640625,159.43186950683594,167.77810668945312,-0.012505781915479575,-0.06162936021316345
478,478,478,478,2020-12-28,157.99444580078125,158.7270965576172,168.8538818359375,-0.004615788814419486,-0.06431262294406437
479,479,479,479,2020-12-29,156.59414672851562,157.52149963378906,167.6482696533203,-0.005887151324926343,-0.0659363973613536
480,480,480,480,2020-12-30,158.53231811523438,157.38241577148438,167.6482696533203,0.007306421992020029,-0.05437545855341541
481,481,481,481,2020-12-31,158.70852661132812,155.37002563476562,162.45504760742188,0.021487419873447378,-0.02306189343619136
482,482,482,482,2021-01-04,154.7950897216797,155.64822387695312,162.2324981689453,-0.005481168586593532,-0.04584413438249879
