,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ANSS,ANSS_6m,ANSS_12m,ANSS_6m_ret,ANSS_12m_ret
246,246,246,246,2020-01-28,278.3599853515625,270.2799987792969,261.42999267578125,0.0298948742369336,0.0647591827643792
247,247,247,247,2020-01-29,277.7200012207031,273.82000732421875,260.79998779296875,0.014242910642634499,0.06487735513686466
248,248,248,248,2020-01-30,280.1400146484375,274.7300109863281,264.04998779296875,0.019692073838917468,0.06093553341908997
249,249,249,249,2020-01-31,274.3299865722656,277.7099914550781,262.8699951171875,-0.012170987673517875,0.04359566199242049
250,250,250,250,2020-02-03,281.3299865722656,277.3399963378906,264.2799987792969,0.014386638375497363,0.06451486253867955
251,251,251,251,2020-02-04,289.2200012207031,270.70001220703125,266.8099975585937,0.06841517613049763,0.08399236860375892
252,252,252,252,2020-02-05,283.95001220703125,278.3599853515625,270.2799987792969,0.020082005854428653,0.050577229130805756
253,253,253,253,2020-02-06,285.8800048828125,277.7200012207031,273.82000732421875,0.029382124536376564,0.04404352215327356
254,254,254,254,2020-02-07,284.8299865722656,280.1400146484375,274.7300109863281,0.016741528088066282,0.03676327733427032
255,255,255,255,2020-02-10,286.5199890136719,274.3299865722656,277.7099914550781,0.044435544920624626,0.03172373277761187
256,256,256,256,2020-02-11,288.2900085449219,281.3299865722656,277.3399963378906,0.024739708900062274,0.03948226852101988
257,257,257,257,2020-02-12,292.4599914550781,289.2200012207031,270.70001220703125,0.011202510962935008,0.08038410885406555
258,258,258,258,2020-02-13,291.67999267578125,283.95001220703125,278.3599853515625,0.027223032704481787,0.04785173166105716
259,259,259,259,2020-02-14,291.9800109863281,285.8800048828125,277.7200012207031,0.021337645163452823,0.05134671504733501
260,260,260,260,2020-02-18,290.8999938964844,284.8299865722656,280.1400146484375,0.021310984132208555,0.03840929065970866
261,261,261,261,2020-02-19,296.1400146484375,286.5199890136719,274.3299865722656,0.03357540836114792,0.07950289484823259
262,262,262,262,2020-02-20,294.0199890136719,288.2900085449219,281.3299865722656,0.019875751149582843,0.045107180347255804
263,263,263,263,2020-02-21,287.1099853515625,292.4599914550781,289.2200012207031,-0.018293121315150485,-0.007295539244294824
264,264,264,264,2020-02-24,276.739990234375,291.67999267578125,283.95001220703125,-0.05122052528989507,-0.02539187062052084
265,265,265,265,2020-02-25,266.44000244140625,291.9800109863281,285.8800048828125,-0.0874717706141801,-0.06800056705391155
266,266,266,266,2020-02-26,270.19000244140625,290.8999938964844,284.8299865722656,-0.07119282189620013,-0.051399026861748576
267,267,267,267,2020-02-27,244.1499938964844,296.1400146484375,286.5199890136719,-0.17555891868808415,-0.14787797271333036
268,268,268,268,2020-02-28,242.19000244140625,294.0199890136719,288.2900085449219,-0.17628048605176816,-0.1599084419754777
269,269,269,269,2020-03-02,258.8099975585937,287.1099853515625,292.4599914550781,-0.09856845542420212,-0.11505845202643072
270,270,270,270,2020-03-03,249.07000732421875,276.739990234375,291.67999267578125,-0.09998548777400096,-0.14608470385874528
271,271,271,271,2020-03-04,259.5,266.44000244140625,291.9800109863281,-0.026047148993449065,-0.11124052936572082
272,272,272,272,2020-03-05,248.0599975585937,270.19000244140625,290.8999938964844,-0.08190534321347331,-0.14726709259792947
273,273,273,273,2020-03-06,237.77999877929688,244.1499938964844,296.1400146484375,-0.02609049877710956,-0.1970689977118516
274,274,274,274,2020-03-09,222.4100036621093,242.19000244140625,294.0199890136719,-0.08167140914118609,-0.24355481949301327
275,275,275,275,2020-03-10,229.1199951171875,258.8099975585937,287.1099853515625,-0.11471737074099886,-0.2019783121209351
276,276,276,276,2020-03-11,217.72999572753903,249.07000732421875,276.739990234375,-0.1258281233190951,-0.21323262480734917
277,277,277,277,2020-03-12,204.4600067138672,259.5,266.44000244140625,-0.21210016680590682,-0.23262271115302702
278,278,278,278,2020-03-13,235.4199981689453,248.0599975585937,270.19000244140625,-0.05095541205374199,-0.1286872347543696
279,279,279,279,2020-03-16,206.3500061035156,237.77999877929688,244.1499938964844,-0.13218097753021707,-0.15482280867471732
280,280,280,280,2020-03-17,234.2899932861328,222.4100036621093,242.19000244140625,0.053414816907569884,-0.032619055599475866
281,281,281,281,2020-03-18,221.6699981689453,229.1199951171875,258.8099975585937,-0.03251569966397627,-0.14350295483171982
282,282,282,282,2020-03-19,221.08999633789065,217.72999572753903,249.07000732421875,0.015431960117044285,-0.11233793778271361
283,283,283,283,2020-03-20,213.1100006103516,204.4600067138672,259.5,0.042306532389924545,-0.17876685699286476
284,284,284,284,2020-03-23,208.3500061035156,235.4199981689453,248.0599975585937,-0.1149859496898109,-0.16008220529671768
285,285,285,285,2020-03-24,217.42999267578125,206.3500061035156,237.77999877929688,0.05369511143463379,-0.08558333841360699
286,286,286,286,2020-03-25,212.3099975585937,234.2899932861328,222.4100036621093,-0.09381534148876547,-0.04541165386993906
287,287,287,287,2020-03-26,230.3699951171875,221.6699981689453,229.1199951171875,0.03924751666940285,0.005455656540847453
288,288,288,288,2020-03-27,223.0200042724609,221.08999633789065,217.72999572753903,0.008729512716715737,0.024296186325845737
289,289,289,289,2020-03-30,235.1300048828125,213.1100006103516,204.4600067138672,0.10332694012197985,0.1500048770509268
290,290,290,290,2020-03-31,232.47000122070312,208.3500061035156,235.4199981689453,0.11576671183395049,-0.012530783158553827
291,291,291,291,2020-04-01,211.25,217.42999267578125,206.3500061035156,-0.028422907988579493,0.023746032234311265
292,292,292,292,2020-04-02,216.1999969482422,212.3099975585937,234.2899932861328,0.018322261948945373,-0.07721198880140712
293,293,293,293,2020-04-03,218.3000030517578,230.3699951171875,221.6699981689453,-0.05239394157772059,-0.015202757003764944
294,294,294,294,2020-04-06,242.4600067138672,223.0200042724609,221.08999633789065,0.0871670794950603,0.09665751834070702
295,295,295,295,2020-04-07,239.6499938964844,235.1300048828125,213.1100006103516,0.01922336120362278,0.12453659241763271
296,296,296,296,2020-04-08,244.3699951171875,232.47000122070312,208.3500061035156,0.051189374259032805,0.1728821116317889
297,297,297,297,2020-04-09,237.9199981689453,211.25,217.42999267578125,0.12624851204234466,0.09423725421229046
298,298,298,298,2020-04-13,242.92999267578125,216.1999969482422,212.3099975585937,0.1236355046477553,0.14422304869904679
299,299,299,299,2020-04-14,254.8000030517578,218.3000030517578,230.3699951171875,0.1672010970670763,0.10604683097789258
300,300,300,300,2020-04-15,253.97999572753903,242.4600067138672,223.0200042724609,0.04751294520612159,0.13882158937300826
301,301,301,301,2020-04-16,257.82000732421875,239.6499938964844,235.1300048828125,0.07581896052783876,0.09649981699577137
302,302,302,302,2020-04-17,263.8999938964844,244.3699951171875,232.47000122070312,0.07991979035695973,0.13520020867527816
303,303,303,303,2020-04-20,266.7200012207031,237.9199981689453,211.25,0.12104910589023765,0.26257988743528116
304,304,304,304,2020-04-21,253.27999877929688,242.92999267578125,216.1999969482422,0.0426048920082458,0.17150787397990364
305,305,305,305,2020-04-22,263.2699890136719,254.8000030517578,218.3000030517578,0.03324170274909122,0.20600084898419313
306,306,306,306,2020-04-23,258.95001220703125,253.97999572753903,242.4600067138672,0.019568535172446833,0.06801123911798079
307,307,307,307,2020-04-24,259.45001220703125,257.82000732421875,239.6499938964844,0.006322259081944281,0.08262056672156382
308,308,308,308,2020-04-27,262.8699951171875,263.8999938964844,244.3699951171875,-0.0039029890228072794,0.07570487526968406
309,309,309,309,2020-04-28,257.3500061035156,266.7200012207031,237.9199981689453,-0.03513045543755111,0.08166614023245411
310,310,310,310,2020-04-29,265.8399963378906,253.27999877929688,242.92999267578125,0.04958937783925954,0.09430701993510326
311,311,311,311,2020-04-30,261.8299865722656,263.2699890136719,254.8000030517578,-0.005469679422258289,0.027590201869345465
312,312,312,312,2020-05-01,255.63999938964844,258.95001220703125,253.97999572753903,-0.01278243931781109,0.0065359622412553
313,313,313,313,2020-05-04,258.79998779296875,259.45001220703125,257.82000732421875,-0.0025053936538025345,0.003801025680360226
314,314,314,314,2020-05-05,262.2300109863281,262.8699951171875,263.8999938964844,-0.0024346031983378813,-0.0063280899915871824
315,315,315,315,2020-05-06,268.07000732421875,257.3500061035156,266.7200012207031,0.041655336959234956,0.0050615105629012724
316,316,316,316,2020-05-07,260.760009765625,265.8399963378906,253.27999877929688,-0.01910918839243747,0.029532576683428013
317,317,317,317,2020-05-08,263.0199890136719,261.8299865722656,263.2699890136719,0.004544943293108172,-0.0009495955119556143
318,318,318,318,2020-05-11,265.8500061035156,255.63999938964844,258.95001220703125,0.03993900304429676,0.02664604584365815
319,319,319,319,2020-05-12,259.7900085449219,258.79998779296875,259.45001220703125,0.003825428124614616,0.0013104502674654572
320,320,320,320,2020-05-13,252.1100006103516,262.2300109863281,262.8699951171875,-0.03859211361015491,-0.040932760325266826
321,321,321,321,2020-05-14,252.1499938964844,268.07000732421875,257.3500061035156,-0.05938752188893626,-0.020205992165158837
322,322,322,322,2020-05-15,253.92999267578125,260.760009765625,265.8399963378906,-0.02619273214471296,-0.04480139868408439
323,323,323,323,2020-05-18,263.510009765625,263.0199890136719,261.8299865722656,0.001863055176113182,0.0064164659493486376
324,324,324,324,2020-05-19,262.4100036621094,265.8500061035156,255.63999938964844,-0.01293963649587726,0.02648257036701862
325,325,325,325,2020-05-20,272.2099914550781,259.7900085449219,258.79998779296875,0.047807777441943644,0.0518160907829599
326,326,326,326,2020-05-21,266.2799987792969,252.1100006103516,262.2300109863281,0.0562056171299834,0.015444409958019323
327,327,327,327,2020-05-22,269.8699951171875,252.1499938964844,268.07000732421875,0.07027563612782695,0.006714618360090352
328,328,328,328,2020-05-26,268.9700012207031,253.92999267578125,260.760009765625,0.05922895671534567,0.031484856372176795
329,329,329,329,2020-05-27,269.3099975585937,263.510009765625,263.0199890136719,0.022010502743813776,0.023914564700992624
330,330,330,330,2020-05-28,275.1000061035156,262.4100036621094,265.8500061035156,0.048359446150332275,0.03479405600012764
331,331,331,331,2020-05-29,283.0,272.2099914550781,259.7900085449219,0.03963854701748715,0.08934135529336462
332,332,332,332,2020-06-01,286.70001220703125,266.2799987792969,252.1100006103516,0.07668624576139971,0.13720206065978413
333,333,333,333,2020-06-02,288.1400146484375,269.8699951171875,252.1499938964844,0.06769933620562929,0.14273258625073826
334,334,334,334,2020-06-03,286.8999938964844,268.9700012207031,253.92999267578125,0.06666168195117339,0.12983894054137735
335,335,335,335,2020-06-04,282.1600036621094,269.3099975585937,263.510009765625,0.047714552820193434,0.07077527685977603
336,336,336,336,2020-06-05,289.1000061035156,275.1000061035156,262.4100036621094,0.05089058411264458,0.10171107072493113
337,337,337,337,2020-06-08,290.75,283.0,272.2099914550781,0.02738515901060068,0.0681092139411108
338,338,338,338,2020-06-09,285.2699890136719,286.70001220703125,266.2799987792969,-0.004987872802484361,0.07131587171935738
339,339,339,339,2020-06-10,286.0,288.1400146484375,269.8699951171875,-0.0074269956952995875,0.05976953783175576
340,340,340,340,2020-06-11,271.94000244140625,286.8999938964844,268.9700012207031,-0.052143575368899464,0.011042128145235308
341,341,341,341,2020-06-12,270.2699890136719,282.1600036621094,269.3099975585937,-0.04213926316316596,0.003564633559024477
342,342,342,342,2020-06-15,274.8299865722656,289.1000061035156,275.1000061035156,-0.04936014953296286,-0.0009815322619382005
343,343,343,343,2020-06-16,282.5899963378906,290.75,283.0,-0.028065360832706387,-0.001448776191199208
344,344,344,344,2020-06-17,285.6400146484375,285.2699890136719,286.70001220703125,0.0012971067725875418,-0.003697235833489576
345,345,345,345,2020-06-18,289.3599853515625,286.0,288.1400146484375,0.011748200529938746,0.004233950999875891
346,346,346,346,2020-06-19,281.5899963378906,271.94000244140625,286.8999938964844,0.035485746156686204,-0.01850818289145606
347,347,347,347,2020-06-22,289.3599853515625,270.2699890136719,282.1600036621094,0.0706330599544478,0.025517371689841584
348,348,348,348,2020-06-23,289.6600036621094,274.8299865722656,289.1000061035156,0.0539606950275211,0.00193703751909724
349,349,349,349,2020-06-24,285.25,282.5899963378906,290.75,0.00941294347493038,-0.018916595012897663
350,350,350,350,2020-06-25,287.19000244140625,285.6400146484375,285.2699890136719,0.00542636785282502,0.006730513203905053
351,351,351,351,2020-06-26,283.0799865722656,289.3599853515625,286.0,-0.021703065721636938,-0.010209837159910418
352,352,352,352,2020-06-29,282.1300048828125,281.5899963378906,271.94000244140625,0.001917712106057623,0.037471509707740935
353,353,353,353,2020-06-30,291.7300109863281,289.3599853515625,270.2699890136719,0.008190578361711331,0.07940216392864352
354,354,354,354,2020-07-01,294.32000732421875,289.6600036621094,274.8299865722656,0.0160878395470343,0.07091664557800459
355,355,355,355,2020-07-02,297.9700012207031,285.25,282.5899963378906,0.04459246703138686,0.05442515687789151
356,356,356,356,2020-07-06,301.6400146484375,287.19000244140625,285.6400146484375,0.050315164470181806,0.05601456091399726
357,357,357,357,2020-07-07,299.32000732421875,283.0799865722656,289.3599853515625,0.05736901767093783,0.03442086838840264
358,358,358,358,2020-07-08,301.8999938964844,282.1300048828125,281.5899963378906,0.07007403917170629,0.07212613311100369
359,359,359,359,2020-07-09,304.5,291.7300109863281,289.3599853515625,0.04377331276441887,0.05232241987447894
360,360,360,360,2020-07-10,301.6499938964844,294.32000732421875,289.6600036621094,0.0249048192098984,0.04139332349232938
361,361,361,361,2020-07-13,295.5599975585937,297.9700012207031,285.25,-0.008088074813693669,0.03614372500821639
362,362,362,362,2020-07-14,301.0400085449219,301.6400146484375,287.19000244140625,-0.0019891462484343814,0.0482259340011022
363,363,363,363,2020-07-15,301.0400085449219,299.32000732421875,283.0799865722656,0.005746362350045109,0.0634450431841862
364,364,364,364,2020-07-16,295.29998779296875,301.8999938964844,282.1300048828125,-0.02186156421645591,0.04668054684799161
365,365,365,365,2020-07-17,301.1300048828125,304.5,291.7300109863281,-0.011067307445607577,0.032221552608534765
366,366,366,366,2020-07-20,309.1099853515625,301.6499938964844,294.32000732421875,0.024730620275225768,0.050251351112027276
367,367,367,367,2020-07-21,305.75,295.5599975585937,297.9700012207031,0.034476933704082224,0.026110006871243208
368,368,368,368,2020-07-22,306.8900146484375,301.0400085449219,301.6400146484375,0.019432653260248234,0.017404852622484146
369,369,369,369,2020-07-23,300.1499938964844,301.0400085449219,299.32000732421875,-0.0029564663273143887,0.0027729070959383595
370,370,370,370,2020-07-24,293.510009765625,295.29998779296875,301.8999938964844,-0.006061558081061236,-0.027790607156276237
371,371,371,371,2020-07-27,300.1700134277344,301.1300048828125,304.5,-0.003187963469305277,-0.01421998874307262
372,372,372,372,2020-07-28,298.2200012207031,309.1099853515625,301.6499938964844,-0.035230127291015156,-0.011370769916071333
373,373,373,373,2020-07-29,306.04998779296875,305.75,295.5599975585937,0.0009811538608952564,0.03549191474159308
374,374,374,374,2020-07-30,309.6700134277344,306.8900146484375,301.0400085449219,0.009058615942527659,0.028667302145404694
375,375,375,375,2020-07-31,310.6000061035156,300.1499938964844,301.0400085449219,0.03481596674839604,0.03175656818773698
376,376,376,376,2020-08-03,315.2300109863281,293.510009765625,295.29998779296875,0.07400088752696066,0.06749076876810456
377,377,377,377,2020-08-04,308.7799987792969,300.1700134277344,301.1300048828125,0.028683695793735087,0.025404289750074582
378,378,378,378,2020-08-05,312.2699890136719,298.2200012207031,309.1099853515625,0.04711282856769494,0.010222910329199975
379,379,379,379,2020-08-06,315.25,306.04998779296875,305.75,0.030060488724001244,0.03107113654946847
380,380,380,380,2020-08-07,312.3699951171875,309.6700134277344,306.8900146484375,0.008718899384435153,0.017856496487927975
381,381,381,381,2020-08-10,308.7799987792969,310.6000061035156,300.1499938964844,-0.005859649995023419,0.028752307373988595
382,382,382,382,2020-08-11,301.9200134277344,315.2300109863281,293.510009765625,-0.04222312944426798,0.02865320902965096
383,383,383,383,2020-08-12,308.3999938964844,308.7799987792969,300.1700134277344,-0.0012306654715810161,0.027417730288143316
384,384,384,384,2020-08-13,314.7699890136719,312.2699890136719,298.2200012207031,0.008005892618424326,0.05549590143258243
385,385,385,385,2020-08-14,313.19000244140625,315.25,306.04998779296875,-0.006534488687053974,0.023329570113453046
386,386,386,386,2020-08-17,317.3599853515625,312.3699951171875,309.6700134277344,0.01597461443921011,0.024832794879645848
387,387,387,387,2020-08-18,320.4700012207031,308.7799987792969,310.6000061035156,0.03785867765924111,0.03177718906386007
388,388,388,388,2020-08-19,319.5299987792969,301.9200134277344,315.2300109863281,0.0583266579503432,0.01364079447738642
389,389,389,389,2020-08-20,328.32000732421875,308.3999938964844,308.7799987792969,0.06459148450703478,0.06328132852571278
390,390,390,390,2020-08-21,324.5,314.7699890136719,312.2699890136719,0.030911495142268874,0.03916486187147705
391,391,391,391,2020-08-24,325.25,313.19000244140625,315.25,0.03850696850021573,0.031720856463124614
392,392,392,392,2020-08-25,326.489990234375,317.3599853515625,312.3699951171875,0.0287686075883149,0.04520278944170131
393,393,393,393,2020-08-26,331.4800109863281,320.4700012207031,308.7799987792969,0.034355820275491444,0.07351516386026113
394,394,394,394,2020-08-27,332.3399963378906,319.5299987792969,301.9200134277344,0.04009012489447583,0.10075510584672576
395,395,395,395,2020-08-28,336.7099914550781,328.32000732421875,308.3999938964844,0.025554288327528596,0.09179636225315924
396,396,396,396,2020-08-31,339.010009765625,324.5,314.7699890136719,0.04471497616525433,0.07700867807604195
397,397,397,397,2020-09-01,343.8900146484375,325.25,313.19000244140625,0.0573098067592237,0.09802360218307049
398,398,398,398,2020-09-02,350.5899963378906,326.489990234375,317.3599853515625,0.07381545169643688,0.10470762704856074
399,399,399,399,2020-09-03,332.1400146484375,331.4800109863281,320.4700012207031,0.0019910813329151456,0.03641530684083416
400,400,400,400,2020-09-04,321.2099914550781,332.3399963378906,319.5299987792969,-0.03348981466406653,0.005257699377834157
401,401,401,401,2020-09-08,308.6099853515625,336.7099914550781,328.32000732421875,-0.08345462509764745,-0.06003296032213001
402,402,402,402,2020-09-09,320.04998779296875,339.010009765625,324.5,-0.05592761696259141,-0.013713442856798874
403,403,403,403,2020-09-10,317.4200134277344,343.8900146484375,325.25,-0.07697228792107758,-0.02407374810842622
404,404,404,404,2020-09-11,314.0799865722656,350.5899963378906,326.489990234375,-0.10413876649930842,-0.03801036489112786
405,405,405,405,2020-09-14,321.6000061035156,332.1400146484375,331.4800109863281,-0.03173363063790502,-0.029805733544578605
406,406,406,406,2020-09-15,328.2099914550781,321.2099914550781,332.3399963378906,0.021792597323296414,-0.012427047386175949
407,407,407,407,2020-09-16,317.8900146484375,308.6099853515625,336.7099914550781,0.030070411643691175,-0.05589372838421247
408,408,408,408,2020-09-17,308.8800048828125,320.04998779296875,339.010009765625,-0.03490074468423909,-0.08887644616642121
409,409,409,409,2020-09-18,305.0799865722656,317.4200134277344,343.8900146484375,-0.03887602020493941,-0.11285593190557686
410,410,410,410,2020-09-21,309.19000244140625,314.0799865722656,350.5899963378906,-0.015569231851499277,-0.1180866377504508
411,411,411,411,2020-09-22,315.44000244140625,321.6000061035156,332.1400146484375,-0.019154239879356827,-0.05028003694378058
412,412,412,412,2020-09-23,302.54998779296875,328.2099914550781,321.2099914550781,-0.07818166518438074,-0.05809284940851234
413,413,413,413,2020-09-24,304.4100036621094,317.8900146484375,308.6099853515625,-0.04240463797277816,-0.013609351248530022
414,414,414,414,2020-09-25,312.1600036621094,308.8800048828125,320.04998779296875,0.010619006499113848,-0.02465234941975125
415,415,415,415,2020-09-28,318.79998779296875,305.0799865722656,317.4200134277344,0.044971816653247565,0.004347471195443431
416,416,416,416,2020-09-29,319.510009765625,309.19000244140625,314.0799865722656,0.033377558273975705,0.017288663479072097
417,417,417,417,2020-09-30,327.2300109863281,315.44000244140625,321.6000061035156,0.03737638997486337,0.017506233756103606
418,418,418,418,2020-10-01,334.79998779296875,302.54998779296875,328.2099914550781,0.1065939557137523,0.02007859757308017
419,419,419,419,2020-10-02,321.5799865722656,304.4100036621094,317.8900146484375,0.05640413489569385,0.011607700002496113
420,420,420,420,2020-10-05,323.8699951171875,312.1600036621094,308.8800048828125,0.03751278612795428,0.048530141146760686
421,421,421,421,2020-10-06,316.4700012207031,318.79998779296875,305.0799865722656,-0.007308615625728154,0.03733451930561005
422,422,422,422,2020-10-07,330.3999938964844,319.510009765625,309.19000244140625,0.03408338955905532,0.06859856815421317
423,423,423,423,2020-10-08,333.5400085449219,327.2300109863281,315.44000244140625,0.01928306495964205,0.0573801862903478
424,424,424,424,2020-10-09,336.82000732421875,334.79998779296875,302.54998779296875,0.006033511364699207,0.11327060292165858
425,425,425,425,2020-10-12,347.8599853515625,321.5799865722656,304.4100036621094,0.08172149970965692,0.1427350650988526
426,426,426,426,2020-10-13,351.3099975585937,323.8699951171875,312.1600036621094,0.08472536158058563,0.12541643207712583
427,427,427,427,2020-10-14,351.3999938964844,316.4700012207031,318.79998779296875,0.11037378753451388,0.1022584923205403
428,428,428,428,2020-10-15,351.70001220703125,330.3999938964844,319.510009765625,0.06446736895891192,0.10074802496804103
429,429,429,429,2020-10-16,349.7200012207031,333.5400085449219,327.2300109863281,0.048509900645403725,0.06872838517037683
430,430,430,430,2020-10-19,336.25,336.82000732421875,334.79998779296875,-0.0016923202654943736,0.004330980465650169
431,431,431,431,2020-10-20,331.9599914550781,347.8599853515625,321.5799865722656,-0.045708027844637344,0.03227814328078504
432,432,432,432,2020-10-21,327.8599853515625,351.3099975585937,323.8699951171875,-0.06675019888416367,0.012319727960385052
433,433,433,433,2020-10-22,326.7799987792969,351.3999938964844,316.4700012207031,-0.0700625940376085,0.03257811962848156
434,434,434,434,2020-10-23,330.2200012207031,351.70001220703125,330.3999938964844,-0.06107480875969873,-0.0005447720311932969
435,435,435,435,2020-10-26,321.0,349.7200012207031,333.5400085449219,-0.08212284433391148,-0.03759671470786374
436,436,436,436,2020-10-27,322.1700134277344,336.25,336.82000732421875,-0.041873566014172914,-0.04349502279531292
437,437,437,437,2020-10-28,308.0299987792969,331.9599914550781,347.8599853515625,-0.07208697822556587,-0.11450005246223338
438,438,438,438,2020-10-29,310.8500061035156,327.8599853515625,351.3099975585937,-0.0518818398341816,-0.11516891559093734
439,439,439,439,2020-10-30,304.3699951171875,326.7799987792969,351.3999938964844,-0.06857825982564136,-0.13383608308528028
440,440,440,440,2020-11-02,311.2300109863281,330.2200012207031,351.70001220703125,-0.057507086682138886,-0.11506966112039851
441,441,441,441,2020-11-03,315.9100036621094,321.0,349.7200012207031,-0.015856686410874232,-0.09667733455501382
442,442,442,442,2020-11-04,329.25,322.1700134277344,336.25,0.021975932821735933,-0.020817843866171026
443,443,443,443,2020-11-05,328.3500061035156,308.0299987792969,331.9599914550781,0.06596762459742767,-0.010874760346085255
444,444,444,444,2020-11-06,336.79998779296875,310.8500061035156,327.8599853515625,0.08348071796663104,0.027267744893662238
445,445,445,445,2020-11-09,328.4700012207031,304.3699951171875,326.7799987792969,0.07917996678429717,0.005171682623536844
446,446,446,446,2020-11-10,319.42999267578125,311.2300109863281,330.2200012207031,0.026347014747923225,-0.03267521199514001
447,447,447,447,2020-11-11,328.9599914550781,315.9100036621094,321.0,0.04130919452277526,0.024797481168467694
448,448,448,448,2020-11-12,323.6400146484375,329.25,322.1700134277344,-0.017038679883257357,0.004562812053992893
449,449,449,449,2020-11-13,328.2099914550781,328.3500061035156,308.0299987792969,-0.0004264189000604546,0.06551307585544675
450,450,450,450,2020-11-16,322.6700134277344,336.79998779296875,310.8500061035156,-0.041953607118062286,0.038024793605063056
451,451,451,451,2020-11-17,319.7900085449219,328.4700012207031,304.3699951171875,-0.026425526360165374,0.05066206812467633
452,452,452,452,2020-11-18,317.989990234375,319.42999267578125,311.2300109863281,-0.0045080376746833295,0.021720203738140986
453,453,453,453,2020-11-19,324.1199951171875,328.9599914550781,315.9100036621094,-0.014713024269249364,0.025988387071969266
454,454,454,454,2020-11-20,318.260009765625,323.6400146484375,329.25,-0.016623423060515785,-0.03337886175968108
455,455,455,455,2020-11-23,313.4200134277344,328.2099914550781,328.3500061035156,-0.04506254657810449,-0.04546974995661923
456,456,456,456,2020-11-24,320.1199951171875,322.6700134277344,336.79998779296875,-0.00790286733947776,-0.04952492066607339
457,457,457,457,2020-11-25,322.8699951171875,319.7900085449219,328.4700012207031,0.009631278307536517,-0.017048759651426715
458,458,458,458,2020-11-27,330.4100036621094,317.989990234375,319.42999267578125,0.03905787543368966,0.03437376338505804
459,459,459,459,2020-11-30,338.0599975585937,324.1199951171875,328.9599914550781,0.04300877036717865,0.02766295701572652
460,460,460,460,2020-12-01,340.8500061035156,318.260009765625,323.6400146484375,0.07097968844570346,0.05317633999545124
461,461,461,461,2020-12-02,334.92999267578125,313.4200134277344,328.2099914550781,0.06862988426553196,0.020474700331061912
462,462,462,462,2020-12-03,337.5400085449219,320.1199951171875,322.6700134277344,0.05441713636587231,0.046084217616700895
463,463,463,463,2020-12-04,343.4700012207031,322.8699951171875,319.7900085449219,0.06380278878512313,0.07404856950824601
464,464,464,464,2020-12-07,341.8900146484375,330.4100036621094,317.989990234375,0.034744743981989235,0.07515967529810275
465,465,465,465,2020-12-08,341.2799987792969,338.0599975585937,324.1199951171875,0.009524940081516498,0.0529433664094221
466,466,466,466,2020-12-09,334.54998779296875,340.8500061035156,318.260009765625,-0.018483257144591536,0.051184495467527125
467,467,467,467,2020-12-10,334.0400085449219,334.92999267578125,313.4200134277344,-0.0026572243463454104,0.06579029491982924
468,468,468,468,2020-12-11,335.19000244140625,337.5400085449219,320.1199951171875,-0.006962155726801367,0.047076120061485094
469,469,469,469,2020-12-14,343.3900146484375,343.4700012207031,322.8699951171875,-0.00023287789903436718,0.06355505262668393
470,470,470,470,2020-12-15,343.0299987792969,341.8900146484375,330.4100036621094,0.0033343592442487413,0.0381949546845235
471,471,471,471,2020-12-16,343.6199951171875,341.2799987792969,338.0599975585937,0.0068565293784002,0.01644677749141299
472,472,472,472,2020-12-17,346.6300048828125,334.54998779296875,340.8500061035156,0.036108257452154735,0.016957602100031943
473,473,473,473,2020-12-18,357.8099975585937,334.0400085449219,334.92999267578125,0.07115910790810331,0.06831279784776023
474,474,474,474,2020-12-21,355.95001220703125,335.19000244140625,337.5400085449219,0.061935050611343856,0.054541693417239134
475,475,475,475,2020-12-22,362.30999755859375,343.3900146484375,343.4700012207031,0.055097650202573734,0.054851941278518224
476,476,476,476,2020-12-23,362.2200012207031,343.0299987792969,341.8900146484375,0.05594263624084084,0.059463528331386906
477,477,477,477,2020-12-24,364.1700134277344,343.6199951171875,341.2799987792969,0.059804489268846295,0.06707106988487865
478,478,478,478,2020-12-28,363.7200012207031,346.6300048828125,334.54998779296875,0.04930328043490739,0.08719179343024153
479,479,479,479,2020-12-29,360.8500061035156,357.8099975585937,334.0400085449219,0.008496153169739618,0.08025983975805207
480,480,480,480,2020-12-30,362.3200073242188,355.95001220703125,335.19000244140625,0.01789575754665962,0.08093918280738421
481,481,481,481,2020-12-31,363.7999877929688,362.30999755859375,343.3900146484375,0.004112473418937501,0.05943671124341532
482,482,482,482,2021-01-04,357.6700134277344,362.2200012207031,343.0299987792969,-0.012561393014286937,0.04267852578647724
483,483,483,483,2021-01-05,359.8299865722656,364.1700134277344,343.6199951171875,-0.011917584357422628,0.04717417986560979
484,484,484,484,2021-01-06,349.8999938964844,363.7200012207031,346.6300048828125,-0.037996280869450616,0.009433658274266676
485,485,485,485,2021-01-07,365.0199890136719,360.8500061035156,357.8099975585937,0.011556000664054267,0.02015033538546529
486,486,486,486,2021-01-08,374.6600036621094,362.3200073242188,355.95001220703125,0.03405828021759838,0.052563536489488305
487,487,487,487,2021-01-11,373.3299865722656,363.7999877929688,362.30999755859375,0.026195709453184834,0.030415912030938852
488,488,488,488,2021-01-12,373.2699890136719,357.6700134277344,362.2200012207031,0.04361555344389911,0.030506288321267894
489,489,489,489,2021-01-13,375.5799865722656,359.8299865722656,364.1700134277344,0.04377067111619648,0.03133144609336558
