,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMG,CMG_6m,CMG_12m,CMG_6m_ret,CMG_12m_ret
493,493,493,493,2021-01-20,1480.6199951171875,1402.6199951171875,1386.7099609375,0.05561021536234634,0.06772146795296585
494,494,494,494,2021-01-21,1503.6800537109375,1401.6400146484375,1319.1199951171875,0.07280046088588144,0.13991150105897243
495,495,495,495,2021-01-22,1494.1800537109375,1395.0,1355.1099853515625,0.07109681269601253,0.10262640661104383
496,496,496,496,2021-01-25,1486.3199462890625,1411.800048828125,1343.4100341796875,0.052783605952410495,0.10637847602250394
497,497,497,497,2021-01-26,1489.25,1405.739990234375,1368.1400146484375,0.05940644098180736,0.08852163086735199
498,498,498,498,2021-01-27,1466.3599853515625,1429.47998046875,1402.43994140625,0.025799595228132466,0.04557774066333198
499,499,499,499,2021-01-28,1480.5400390625,1480.6199951171875,1402.6199951171875,-5.40017391033043e-05,0.05555321057490148
500,500,500,500,2021-01-29,1480.0,1503.6800537109375,1401.6400146484375,-0.015748066653206827,0.05590592772225955
501,501,501,501,2021-02-01,1509.02001953125,1494.1800537109375,1395.0,0.00993184575276329,0.08173478102598564
502,502,502,502,2021-02-02,1523.050048828125,1486.3199462890625,1411.800048828125,0.02471211035737464,0.07880011060514125
503,503,503,503,2021-02-03,1499.989990234375,1489.25,1405.739990234375,0.007211677176011344,0.06704653823235551
504,504,504,504,2021-02-04,1479.550048828125,1466.3599853515625,1429.47998046875,0.008995105982382734,0.035026771303894755
505,505,505,505,2021-02-05,1506.8800048828125,1480.5400390625,1480.6199951171875,0.017790782501897917,0.017735820029599614
506,506,506,506,2021-02-08,1504.0,1480.0,1503.6800537109375,0.016216216216216273,0.00021277550917364607
507,507,507,507,2021-02-09,1550.489990234375,1509.02001953125,1494.1800537109375,0.027481392006984073,0.03768617870623192
508,508,508,508,2021-02-10,1544.6600341796875,1523.050048828125,1486.3199462890625,0.01418862457487191,0.03925136578856003
509,509,509,509,2021-02-11,1543.1099853515625,1499.989990234375,1489.25,0.028746855244313974,0.036165845460172985
510,510,510,510,2021-02-12,1527.699951171875,1479.550048828125,1466.3599853515625,0.032543611743237166,0.04183145096229968
511,511,511,511,2021-02-16,1484.0,1506.8800048828125,1480.5400390625,-0.01518369399598729,0.002336958708452741
512,512,512,512,2021-02-17,1459.5,1504.0,1480.0,-0.029587765957446832,-0.013851351351351404
513,513,513,513,2021-02-18,1456.31005859375,1550.489990234375,1509.02001953125,-0.06074204427878216,-0.03492992820192897
514,514,514,514,2021-02-19,1473.0899658203125,1544.6600341796875,1523.050048828125,-0.04633386426507968,-0.03280265349536815
515,515,515,515,2021-02-22,1430.5400390625,1543.1099853515625,1499.989990234375,-0.07295004721482379,-0.046300276417860164
516,516,516,516,2021-02-23,1416.239990234375,1527.699951171875,1479.550048828125,-0.07295932742028355,-0.042790075701659824
517,517,517,517,2021-02-24,1449.06005859375,1484.0,1506.8800048828125,-0.023544434909872014,-0.038370637410879316
518,518,518,518,2021-02-25,1410.739990234375,1459.5,1504.0,-0.03340870830121612,-0.06200798521650597
519,519,519,519,2021-02-26,1442.0,1456.31005859375,1550.489990234375,-0.009826244424602892,-0.06997142252945177
520,520,520,520,2021-03-01,1484.949951171875,1473.0899658203125,1544.6600341796875,0.008051093705575552,-0.038655808842443684
521,521,521,521,2021-03-02,1475.5699462890625,1430.5400390625,1543.1099853515625,0.031477558122785965,-0.04376877844330229
522,522,522,522,2021-03-03,1408.219970703125,1416.239990234375,1527.699951171875,-0.0056628958273680086,-0.07820906217683565
523,523,523,523,2021-03-04,1351.1199951171875,1449.06005859375,1484.0,-0.06758868474479185,-0.08954178226604614
524,524,524,524,2021-03-05,1332.280029296875,1410.739990234375,1459.5,-0.05561617412182729,-0.08716681788497771
525,525,525,525,2021-03-08,1335.0,1442.0,1456.31005859375,-0.07420249653259359,-0.08329960908935152
526,526,526,526,2021-03-09,1427.6099853515625,1484.949951171875,1473.0899658203125,-0.03861407300297337,-0.030873864817498653
527,527,527,527,2021-03-10,1416.6700439453125,1475.5699462890625,1430.5400390625,-0.03991671319402945,-0.00969563573087906
528,528,528,528,2021-03-11,1462.06005859375,1408.219970703125,1416.239990234375,0.038232725718087,0.032353321947780955
529,529,529,529,2021-03-12,1453.239990234375,1351.1199951171875,1449.06005859375,0.0755817362530633,0.0028845813641993345
530,530,530,530,2021-03-15,1485.6099853515625,1332.280029296875,1410.739990234375,0.11508838433584345,0.05307143459139407
531,531,531,531,2021-03-16,1482.68994140625,1335.0,1442.0,0.11062916959269664,0.028217712486997115
532,532,532,532,2021-03-17,1478.5999755859375,1427.6099853515625,1484.949951171875,0.03571703109222657,-0.004276221956791448
533,533,533,533,2021-03-18,1429.3599853515625,1416.6700439453125,1475.5699462890625,0.008957584343994185,-0.03131668617520589
534,534,534,534,2021-03-19,1421.199951171875,1462.06005859375,1408.219970703125,-0.027946941838473682,0.009217296117643548
535,535,535,535,2021-03-22,1444.3299560546875,1453.239990234375,1351.1199951171875,-0.0061311512479439445,0.06898718194856968
536,536,536,536,2021-03-23,1451.2900390625,1485.6099853515625,1332.280029296875,-0.023101585629784815,0.08932807454033043
537,537,537,537,2021-03-24,1422.9599609375,1482.68994140625,1335.0,-0.04028487602208952,0.06588761118913866
538,538,538,538,2021-03-25,1431.8299560546875,1478.5999755859375,1427.6099853515625,-0.03163128655721503,0.002955968889560401
539,539,539,539,2021-03-26,1445.47998046875,1429.3599853515625,1416.6700439453125,0.011277771367877332,0.020336377300111508
540,540,540,540,2021-03-29,1424.6099853515625,1421.199951171875,1462.06005859375,0.0023994049372684234,-0.025614592931434088
541,541,541,541,2021-03-30,1406.3299560546875,1444.3299560546875,1453.239990234375,-0.026309777652054223,-0.03227961967391357
542,542,542,542,2021-03-31,1420.8199462890625,1451.2900390625,1485.6099853515625,-0.020995178050777885,-0.043611741777009994
543,543,543,543,2021-04-01,1438.4599609375,1422.9599609375,1482.68994140625,0.010892787165837081,-0.0298309034367632
544,544,544,544,2021-04-05,1452.0899658203125,1431.8299560546875,1478.5999755859375,0.014149731733124282,-0.017929129043248948
545,545,545,545,2021-04-06,1487.47998046875,1445.47998046875,1429.3599853515625,0.029056092486580143,0.04066155182236497
546,546,546,546,2021-04-07,1500.02001953125,1424.6099853515625,1421.199951171875,0.05293380992347729,0.0554602245056246
547,547,547,547,2021-04-08,1524.050048828125,1406.3299560546875,1444.3299560546875,0.08370730657241277,0.055195208296586085
548,548,548,548,2021-04-09,1531.4200439453125,1420.8199462890625,1451.2900390625,0.07784244438932486,0.055212950358685564
549,549,549,549,2021-04-12,1539.5,1438.4599609375,1422.9599609375,0.0702418154181006,0.08189973172942899
550,550,550,550,2021-04-13,1537.739990234375,1452.0899658203125,1431.8299560546875,0.05898396547742624,0.07396830449861214
551,551,551,551,2021-04-14,1516.6600341796875,1487.47998046875,1445.47998046875,0.01961710684787965,0.04924319580535097
552,552,552,552,2021-04-15,1542.3900146484375,1500.02001953125,1424.6099853515625,0.028246286426515832,0.08267527990673851
553,553,553,553,2021-04-16,1535.0400390625,1524.050048828125,1406.3299560546875,0.0072110428675393745,0.0915219664159721
554,554,554,554,2021-04-19,1550.010009765625,1531.4200439453125,1420.8199462890625,0.012139037812526121,0.09092641457771244
555,555,555,555,2021-04-20,1532.0899658203125,1539.5,1438.4599609375,-0.00481327325734815,0.06509044910905293
556,556,556,556,2021-04-21,1507.6199951171875,1537.739990234375,1452.0899658203125,-0.019587183339490832,0.03824145239203891
557,557,557,557,2021-04-22,1480.0,1516.6600341796875,1487.47998046875,-0.024171556811356076,-0.005028625976124301
558,558,558,558,2021-04-23,1468.530029296875,1542.3900146484375,1500.02001953125,-0.04788671130524513,-0.020993046642281188
559,559,559,559,2021-04-26,1470.7900390625,1535.0400390625,1524.050048828125,-0.04185558575999071,-0.03494636531561268
560,560,560,560,2021-04-27,1468.8699951171875,1550.010009765625,1531.4200439453125,-0.0523480584881556,-0.04084447573702954
561,561,561,561,2021-04-28,1476.1600341796875,1532.0899658203125,1539.5,-0.03650564450415872,-0.04114320611907274
562,562,562,562,2021-04-29,1484.1099853515625,1507.6199951171875,1537.739990234375,-0.01559412175599173,-0.034875860173629536
563,563,563,563,2021-04-30,1492.030029296875,1480.0,1516.6600341796875,0.008128398173564255,-0.016239634676029513
564,564,564,564,2021-05-03,1471.0400390625,1468.530029296875,1542.3900146484375,0.0017091988012167825,-0.04625936041358547
565,565,565,565,2021-05-04,1450.0,1470.7900390625,1535.0400390625,-0.014135286825678994,-0.0553992318756954
566,566,566,566,2021-05-05,1426.5,1468.8699951171875,1550.010009765625,-0.028845299623543097,-0.07968336267989706
567,567,567,567,2021-05-06,1411.4100341796875,1476.1600341796875,1532.0899658203125,-0.043863807785571196,-0.07876817571611106
568,568,568,568,2021-05-07,1426.050048828125,1484.1099853515625,1507.6199951171875,-0.03912104702245767,-0.05410511040795929
569,569,569,569,2021-05-10,1391.8399658203125,1492.030029296875,1480.0,-0.06715016555248388,-0.05956759066195105
570,570,570,570,2021-05-11,1393.25,1471.0400390625,1468.530029296875,-0.052880980120755816,-0.05126216542736872
571,571,571,571,2021-05-12,1342.02001953125,1450.0,1470.7900390625,-0.07446895204741377,-0.08755159887629482
572,572,572,572,2021-05-13,1322.699951171875,1426.5,1468.8699951171875,-0.07276554421880477,-0.0995118999170862
573,573,573,573,2021-05-14,1356.2099609375,1411.4100341796875,1476.1600341796875,-0.03910987728967774,-0.08125817693529724
574,574,574,574,2021-05-17,1331.5799560546875,1426.050048828125,1484.1099853515625,-0.06624598684391869,-0.10277542150000629
575,575,575,575,2021-05-18,1324.510009765625,1391.8399658203125,1492.030029296875,-0.048374782811330674,-0.1122765736894682
576,576,576,576,2021-05-19,1307.18994140625,1393.25,1471.0400390625,-0.061769286627489706,-0.11138384633002396
577,577,577,577,2021-05-20,1341.780029296875,1342.02001953125,1450.0,-0.00017882761127430147,-0.07463446255387929
578,578,578,578,2021-05-21,1330.0,1322.699951171875,1426.5,0.005519051256981822,-0.06764808973010861
579,579,579,579,2021-05-24,1342.3599853515625,1356.2099609375,1411.4100341796875,-0.01021226505102757,-0.048922741907709955
580,580,580,580,2021-05-25,1346.1300048828125,1331.5799560546875,1426.050048828125,0.010926905862442604,-0.05604294464348414
581,581,581,581,2021-05-26,1345.81005859375,1324.510009765625,1391.8399658203125,0.016081455535314593,-0.03307126419482698
582,582,582,582,2021-05-27,1365.5999755859375,1307.18994140625,1393.25,0.04468366251108935,-0.019845702073613802
583,583,583,583,2021-05-28,1371.97998046875,1341.780029296875,1342.02001953125,0.02250737864067065,0.022324526088637997
584,584,584,584,2021-06-01,1361.1300048828125,1330.0,1322.699951171875,0.023406018708881593,0.029054248982839592
585,585,585,585,2021-06-02,1362.3900146484375,1342.3599853515625,1356.2099609375,0.014921503557504545,0.004556856157187816
586,586,586,586,2021-06-03,1333.0400390625,1346.1300048828125,1331.5799560546875,-0.009724146830418556,0.001096504195015502
587,587,587,587,2021-06-04,1326.3399658203125,1345.81005859375,1324.510009765625,-0.014467192193363454,0.00138160983397273
588,588,588,588,2021-06-07,1323.260009765625,1365.5999755859375,1307.18994140625,-0.031004662109887393,0.012293598543213324
589,589,589,589,2021-06-08,1336.6400146484375,1371.97998046875,1341.780029296875,-0.025758368433508982,-0.0038307431443371787
590,590,590,590,2021-06-09,1328.5699462890625,1361.1300048828125,1330.0,-0.02392134364604892,-0.0010752283540883534
591,591,591,591,2021-06-10,1344.68994140625,1362.3900146484375,1342.3599853515625,-0.01299192819374484,0.0017357162609978882
592,592,592,592,2021-06-11,1366.800048828125,1333.0400390625,1346.1300048828125,0.025325578209464572,0.015355161737971912
593,593,593,593,2021-06-14,1391.3299560546875,1326.3399658203125,1345.81005859375,0.048999496289912514,0.03382341896634489
594,594,594,594,2021-06-15,1370.6400146484375,1323.260009765625,1365.5999755859375,0.03580551405857446,0.0036907140836301977
595,595,595,595,2021-06-16,1383.3800048828125,1336.6400146484375,1371.97998046875,0.034968270979578886,0.00830917693869515
596,596,596,596,2021-06-17,1394.22998046875,1328.5699462890625,1361.1300048828125,0.04942158624247672,0.024318011848388554
597,597,597,597,2021-06-18,1399.6300048828125,1344.68994140625,1362.3900146484375,0.04085704948391844,0.02733430943707016
598,598,598,598,2021-06-21,1426.5999755859375,1366.800048828125,1333.0400390625,0.043751773940222005,0.0701853911224124
599,599,599,599,2021-06-22,1447.6400146484375,1391.3299560546875,1326.3399658203125,0.04047210968807513,0.09145471896649338
600,600,600,600,2021-06-23,1455.3699951171875,1370.6400146484375,1323.260009765625,0.061817822012501855,0.09983675496621536
601,601,601,601,2021-06-24,1489.219970703125,1383.3800048828125,1336.6400146484375,0.07650823739445212,0.11415186915141029
602,602,602,602,2021-06-25,1518.75,1394.22998046875,1328.5699462890625,0.08931096108648129,0.14314643669469196
603,603,603,603,2021-06-28,1507.81005859375,1399.6300048828125,1344.68994140625,0.0772918938101752,0.12130686202420171
604,604,604,604,2021-06-29,1534.280029296875,1426.5999755859375,1366.800048828125,0.07548020156576185,0.12253436822185138
605,605,605,605,2021-06-30,1550.3399658203125,1447.6400146484375,1391.3299560546875,0.07094301769270728,0.11428634097444457
606,606,606,606,2021-07-01,1538.22998046875,1455.3699951171875,1370.6400146484375,0.05693396567852882,0.12227132144781172
607,607,607,607,2021-07-02,1566.3699951171875,1489.219970703125,1383.3800048828125,0.051805660635639184,0.1322774578123791
608,608,608,608,2021-07-06,1566.4100341796875,1518.75,1394.22998046875,0.03138109246399168,0.12349472907837589
609,609,609,609,2021-07-07,1583.989990234375,1507.81005859375,1399.6300048828125,0.05052355978555667,0.13172051521358918
610,610,610,610,2021-07-08,1576.050048828125,1534.280029296875,1426.5999755859375,0.027224508390683022,0.10475962133730232
611,611,611,611,2021-07-09,1592.25,1550.3399658203125,1447.6400146484375,0.02703280254889906,0.09989360883111642
612,612,612,612,2021-07-12,1615.56005859375,1538.22998046875,1455.3699951171875,0.05027211737313486,0.11006827405677266
613,613,613,613,2021-07-13,1607.2900390625,1566.3699951171875,1489.219970703125,0.026124123976373204,0.07928316211313557
614,614,614,614,2021-07-14,1619.97998046875,1566.4100341796875,1518.75,0.034199184836757324,0.06665348508230462
615,615,615,615,2021-07-15,1581.8599853515625,1583.989990234375,1507.81005859375,-0.0013447085498926592,0.04911091177284943
616,616,616,616,2021-07-16,1560.489990234375,1576.050048828125,1534.280029296875,-0.009872820095605306,0.01708290562154513
617,617,617,617,2021-07-19,1551.1600341796875,1592.25,1550.3399658203125,-0.02580622755240225,0.0005289603425409073
618,618,618,618,2021-07-20,1574.3499755859375,1615.56005859375,1538.22998046875,-0.02550823337616026,0.023481531094706964
619,619,619,619,2021-07-21,1755.989990234375,1607.2900390625,1566.3699951171875,0.09251594146542996,0.12105696336643712
620,620,620,620,2021-07-22,1798.4000244140625,1619.97998046875,1566.4100341796875,0.1101371906421249,0.14810297761905344
621,621,621,621,2021-07-23,1830.9200439453125,1581.8599853515625,1583.989990234375,0.15744760023017923,0.15589117054609702
622,622,622,622,2021-07-26,1806.8699951171875,1560.489990234375,1576.050048828125,0.15788630905976397,0.14645470583925246
623,623,623,623,2021-07-27,1835.1199951171875,1551.1600341796875,1592.25,0.1830629687978449,0.1525325766162271
624,624,624,624,2021-07-28,1816.260009765625,1574.3499755859375,1615.56005859375,0.15365708891357155,0.12422933465350239
625,625,625,625,2021-07-29,1846.1500244140625,1755.989990234375,1607.2900390625,0.05134427569695532,0.1486103811673496
626,626,626,626,2021-07-30,1863.43994140625,1798.4000244140625,1619.97998046875,0.03616543377960535,0.15028578369656986
627,627,627,627,2021-08-02,1864.4200439453125,1830.9200439453125,1581.8599853515625,0.018296812092249093,0.17862520147821548
628,628,628,628,2021-08-03,1884.489990234375,1806.8699951171875,1560.489990234375,0.042958262258460556,0.20762709278983427
629,629,629,629,2021-08-04,1898.8299560546875,1835.1199951171875,1551.1600341796875,0.03471705452886842,0.2241354303966845
630,630,630,630,2021-08-05,1899.97998046875,1816.260009765625,1574.3499755859375,0.046094705743110254,0.20683457295549568
631,631,631,631,2021-08-06,1887.1500244140625,1846.1500244140625,1755.989990234375,0.0222083793071004,0.07469292815398187
632,632,632,632,2021-08-09,1875.0699462890625,1863.43994140625,1798.4000244140625,0.006241148225059501,0.04263229583750694
633,633,633,633,2021-08-10,1866.7900390625,1864.4200439453125,1830.9200439453125,0.0012711701555043753,0.019591240609226235
634,634,634,634,2021-08-11,1856.4599609375,1884.489990234375,1806.8699951171875,-0.01487406642759026,0.02744523178442404
635,635,635,635,2021-08-12,1877.3499755859373,1898.8299560546875,1835.1199951171875,-0.011312219085367947,0.023012108516671237
636,636,636,636,2021-08-13,1887.81005859375,1899.97998046875,1816.260009765625,-0.006405289529417879,0.03939416627763448
637,637,637,637,2021-08-16,1877.3699951171875,1887.1500244140625,1846.1500244140625,-0.0051824333891586916,0.01691085247150137
638,638,638,638,2021-08-17,1869.6099853515625,1875.0699462890625,1863.43994140625,-0.0029118705402461087,0.0033111042691593706
639,639,639,639,2021-08-18,1851.47998046875,1866.7900390625,1864.4200439453125,-0.008201275062212465,-0.006940530122804267
640,640,640,640,2021-08-19,1870.739990234375,1856.4599609375,1884.489990234375,0.007692075023079781,-0.007296403839369803
641,641,641,641,2021-08-20,1891.5400390625,1877.3499755859373,1898.8299560546875,0.00755856055668791,-0.0038391626216673913
642,642,642,642,2021-08-23,1912.0,1887.81005859375,1899.97998046875,0.012813758087648619,0.00632639272771951
643,643,643,643,2021-08-24,1920.52001953125,1877.3699951171875,1887.1500244140625,0.022984294266069183,0.017682746302879915
644,644,644,644,2021-08-25,1924.5,1869.6099853515625,1875.0699462890625,0.029359072254909968,0.026361711897075812
645,645,645,645,2021-08-26,1906.530029296875,1851.47998046875,1866.7900390625,0.029732997066588718,0.021287873517009004
646,646,646,646,2021-08-27,1918.949951171875,1870.739990234375,1856.4599609375,0.025770529944923126,0.03366083381772378
647,647,647,647,2021-08-30,1916.0699462890625,1891.5400390625,1877.3499755859373,0.01296821992661612,0.02062480155893165
648,648,648,648,2021-08-31,1903.3299560546875,1912.0,1887.81005859375,-0.004534541812401982,0.008221111753424104
649,649,649,649,2021-09-01,1898.3399658203125,1920.52001953125,1877.3699951171875,-0.011548983340642804,0.011169865693851255
650,650,650,650,2021-09-02,1902.800048828125,1924.5,1869.6099853515625,-0.01127563064269943,0.01775239955745178
651,651,651,651,2021-09-03,1920.010009765625,1906.530029296875,1851.47998046875,0.00707042651393297,0.037013648551319944
652,652,652,652,2021-09-07,1894.8199462890625,1918.949951171875,1870.739990234375,-0.012574587924024105,0.012871888226257733
653,653,653,653,2021-09-08,1905.699951171875,1916.0699462890625,1891.5400390625,-0.005412117202334699,0.007485917198132963
654,654,654,654,2021-09-09,1909.699951171875,1903.3299560546875,1912.0,0.0033467634431558757,-0.001202954408015211
655,655,655,655,2021-09-10,1901.030029296875,1898.3399658203125,1920.52001953125,0.0014170609716894766,-0.010148287982507997
656,656,656,656,2021-09-13,1867.18994140625,1902.800048828125,1924.5,-0.018714581936134622,-0.02977919386528971
657,657,657,657,2021-09-14,1859.7900390625,1920.010009765625,1906.530029296875,-0.0313644045587429,-0.024515737762395795
658,658,658,658,2021-09-15,1880.0799560546875,1894.8199462890625,1918.949951171875,-0.007779098094910175,-0.020255867065970157
659,659,659,659,2021-09-16,1917.8800048828125,1905.699951171875,1916.0699462890625,0.0063913806071347334,0.0009446725038695369
660,660,660,660,2021-09-17,1909.02001953125,1909.699951171875,1903.3299560546875,-0.00035604108394504674,0.0029895307739269406
661,661,661,661,2021-09-20,1884.3299560546875,1901.030029296875,1898.3399658203125,-0.008784749838151806,-0.007380137392603903
662,662,662,662,2021-09-21,1897.4200439453125,1867.18994140625,1902.800048828125,0.016190159270189186,-0.0028274147281664996
663,663,663,663,2021-09-22,1935.0400390625,1859.7900390625,1920.010009765625,0.040461556637830354,0.007828099447622083
664,664,664,664,2021-09-23,1944.050048828125,1880.0799560546875,1894.8199462890625,0.03402519800683246,0.02598141455892833
665,665,665,665,2021-09-24,1937.219970703125,1917.8800048828125,1905.699951171875,0.010084033292528272,0.016539864794490544
666,666,666,666,2021-09-27,1899.5,1909.02001953125,1909.699951171875,-0.0049868620726081225,-0.005341127628775366
667,667,667,667,2021-09-28,1839.4000244140625,1884.3299560546875,1901.030029296875,-0.023843983107235123,-0.03241926951864471
668,668,668,668,2021-09-29,1846.5400390625,1897.4200439453125,1867.18994140625,-0.02681536175670285,-0.011059347464242308
669,669,669,669,2021-09-30,1817.52001953125,1935.0400390625,1859.7900390625,-0.06073260354250176,-0.022728382582669293
670,670,670,670,2021-10-01,1828.5999755859373,1944.050048828125,1880.0799560546875,-0.05938636883951687,-0.027381803791355797
671,671,671,671,2021-10-04,1804.77001953125,1937.219970703125,1917.8800048828125,-0.06837114688829149,-0.05897657051723304
672,672,672,672,2021-10-05,1830.1199951171875,1899.5,1909.02001953125,-0.036525403992004435,-0.041330118912758174
673,673,673,673,2021-10-06,1833.8900146484373,1839.4000244140625,1884.3299560546875,-0.0029955472939500183,-0.02676810462211132
674,674,674,674,2021-10-07,1846.6700439453125,1846.5400390625,1897.4200439453125,7.04045837416345e-05,-0.026746845097343486
675,675,675,675,2021-10-08,1817.6099853515625,1817.52001953125,1935.0400390625,4.949921835573079e-05,-0.060686110540550176
676,676,676,676,2021-10-11,1783.8599853515625,1828.5999755859373,1944.050048828125,-0.024466800192337712,-0.08240017461130966
677,677,677,677,2021-10-12,1803.5699462890625,1804.77001953125,1937.219970703125,-0.0006649452446573223,-0.0689906290639537
678,678,678,678,2021-10-13,1810.550048828125,1830.1199951171875,1899.5,-0.010693258552048834,-0.04682808695544882
679,679,679,679,2021-10-14,1840.68994140625,1833.8900146484373,1839.4000244140625,0.003707925068296092,0.0007012705094415761
680,680,680,680,2021-10-15,1830.9300537109373,1846.6700439453125,1846.5400390625,-0.008523444827613913,-0.008453640333457413
681,681,681,681,2021-10-18,1852.6700439453125,1817.6099853515625,1817.52001953125,0.01928909880354146,0.01933955281721067
682,682,682,682,2021-10-19,1841.1400146484373,1783.8599853515625,1828.5999755859373,0.03211015985965182,0.006857726801883901
683,683,683,683,2021-10-20,1823.0899658203125,1803.5699462890625,1804.77001953125,0.010822990021215118,0.010150848080810126
684,684,684,684,2021-10-21,1843.8299560546875,1810.550048828125,1830.1199951171875,0.01838110316149666,0.007491290720869959
685,685,685,685,2021-10-22,1792.2099609375,1840.68994140625,1833.8900146484373,-0.0263379395835196,-0.02272767362165251
686,686,686,686,2021-10-25,1774.97998046875,1830.9300537109373,1846.6700439453125,-0.03055828000025851,-0.038821263014263474
687,687,687,687,2021-10-26,1748.47998046875,1852.6700439453125,1817.6099853515625,-0.05623778708845906,-0.03803346451655931
688,688,688,688,2021-10-27,1766.06005859375,1841.1400146484373,1783.8599853515625,-0.040779058331977924,-0.009978320554292042
689,689,689,689,2021-10-28,1777.6300048828125,1823.0899658203125,1803.5699462890625,-0.02493566515629686,-0.014382553590240765
690,690,690,690,2021-10-29,1779.030029296875,1843.8299560546875,1810.550048828125,-0.03514419892410647,-0.017409084908562078
691,691,691,691,2021-11-01,1801.18994140625,1792.2099609375,1840.68994140625,0.005010562749050207,-0.02145934473343336
692,692,692,692,2021-11-02,1799.6400146484375,1774.97998046875,1830.9300537109373,0.013893133697865823,-0.017089696572013202
693,693,693,693,2021-11-03,1777.1099853515625,1748.47998046875,1852.6700439453125,0.016374225157063105,-0.04078441211951733
694,694,694,694,2021-11-04,1808.1600341796875,1766.06005859375,1841.1400146484373,0.023838360072227838,-0.0179128041356742
695,695,695,695,2021-11-05,1794.3499755859375,1777.6300048828125,1823.0899658203125,0.009405765348918793,-0.015764438822657434
696,696,696,696,2021-11-08,1799.9100341796875,1779.030029296875,1843.8299560546875,0.011736735490105676,-0.02381994160078471
697,697,697,697,2021-11-09,1814.9000244140625,1801.18994140625,1792.2099609375,0.007611680863101267,0.012660382416741722
698,698,698,698,2021-11-10,1812.010009765625,1799.6400146484375,1774.97998046875,0.006873594172445596,0.02086222363313417
699,699,699,699,2021-11-11,1816.0,1777.1099853515625,1748.47998046875,0.021883853542550513,0.038616409844823396
700,700,700,700,2021-11-12,1863.0,1808.1600341796875,1766.06005859375,0.030329154933010027,0.05489051232121733
701,701,701,701,2021-11-15,1839.3800048828125,1794.3499755859375,1777.6300048828125,0.02509545512835132,0.03473726243953146
702,702,702,702,2021-11-16,1827.5400390625,1799.9100341796875,1779.030029296875,0.01535076995968021,0.027267673376372148
703,703,703,703,2021-11-17,1806.0,1814.9000244140625,1801.18994140625,-0.0049038648379190475,0.0026704893710403077
704,704,704,704,2021-11-18,1779.1700439453125,1812.010009765625,1799.6400146484375,-0.018123501329090463,-0.01137448074976477
705,705,705,705,2021-11-19,1754.9000244140625,1816.0,1777.1099853515625,-0.03364536100547222,-0.012497797615551809
706,706,706,706,2021-11-22,1721.4200439453125,1863.0,1808.1600341796875,-0.07599568226231213,-0.047971412150875525
707,707,707,707,2021-11-23,1708.469970703125,1839.3800048828125,1794.3499755859375,-0.07117073896213622,-0.04786134591986091
708,708,708,708,2021-11-24,1707.9300537109375,1827.5400390625,1799.9100341796875,-0.06544862645686311,-0.0511025433060992
709,709,709,709,2021-11-26,1686.8800048828125,1806.0,1814.9000244140625,-0.0659579153472799,-0.07053833148334498
710,710,710,710,2021-11-29,1678.0999755859375,1779.1700439453125,1812.010009765625,-0.05680742473341782,-0.07390137662484997
711,711,711,711,2021-11-30,1643.4100341796875,1754.9000244140625,1816.0,-0.06353067906053511,-0.0950385274340928
712,712,712,712,2021-12-01,1602.0799560546875,1721.4200439453125,1863.0,-0.0693265355602054,-0.14005370045373722
713,713,713,713,2021-12-02,1611.43994140625,1708.469970703125,1839.3800048828125,-0.05679352342197863,-0.12392222535390918
714,714,714,714,2021-12-03,1592.0999755859375,1707.9300537109375,1827.5400390625,-0.06781898232502437,-0.12882894954101232
715,715,715,715,2021-12-06,1623.4599609375,1686.8800048828125,1806.0,-0.03759606122648795,-0.10107421875
716,716,716,716,2021-12-07,1711.739990234375,1678.0999755859375,1779.1700439453125,0.020046490160213093,-0.0378997240541501
717,717,717,717,2021-12-08,1739.2099609375,1643.4100341796875,1754.9000244140625,0.05829338069341361,-0.008940716427308315
718,718,718,718,2021-12-09,1722.5999755859375,1602.0799560546875,1721.4200439453125,0.07522721888865336,0.0006854408630683206
719,719,719,719,2021-12-10,1721.4000244140625,1611.43994140625,1708.469970703125,0.06823715869413904,0.007568206601615612
720,720,720,720,2021-12-13,1690.9300537109375,1592.0999755859375,1707.9300537109375,0.06207529655204458,-0.009953569212663549
721,721,721,721,2021-12-14,1677.199951171875,1623.4599609375,1686.8800048828125,0.03310213465525913,-0.005738436452455309
722,722,722,722,2021-12-15,1701.1700439453125,1711.739990234375,1678.0999755859375,-0.006174971870357093,0.01374773177701738
723,723,723,723,2021-12-16,1678.969970703125,1739.2099609375,1643.4100341796875,-0.034636410546949326,0.02163789668059768
724,724,724,724,2021-12-17,1683.8399658203125,1722.5999755859375,1602.0799560546875,-0.022500876764752542,0.05103366374233209
725,725,725,725,2021-12-20,1679.8399658203125,1721.4000244140625,1611.43994140625,-0.024143173001229812,0.042446524165444366
726,726,726,726,2021-12-21,1723.8900146484375,1690.9300537109375,1592.0999755859375,0.01949220836495602,0.08277748953170949
727,727,727,727,2021-12-22,1744.6600341796875,1677.199951171875,1623.4599609375,0.04022184889802638,0.0746554126115917
728,728,728,728,2021-12-23,1748.6700439453125,1701.1700439453125,1711.739990234375,0.027921958871224284,0.02157456969027227
729,729,729,729,2021-12-27,1766.239990234375,1678.969970703125,1739.2099609375,0.051978308757185676,0.015541556168586323
