,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,APD,APD_6m,APD_12m,APD_6m_ret,APD_12m_ret
245,245,245,245,2020-01-27,212.73182678222656,214.82752990722656,207.8297271728516,-0.00975528195061881,0.023587095436534478
246,246,246,246,2020-01-28,215.4471130371093,215.94825744628903,212.7591552734375,-0.0023206689190552465,0.012633805394730135
247,247,247,247,2020-01-29,216.1942901611328,216.1122436523437,211.3923797607422,0.0003796476655024694,0.0227156267686921
248,248,248,248,2020-01-30,219.96652221679688,216.8958740234375,215.8206787109375,0.014157245762211002,0.01920966763065457
249,249,249,249,2020-01-31,217.50634765625,216.21250915527344,213.6885681152344,0.005984105665446826,0.017866091643034432
250,250,250,250,2020-02-03,221.42442321777344,222.2809295654297,214.54507446289065,-0.003853260598337238,0.032064817950750335
251,251,251,251,2020-02-04,225.1419677734375,212.73182678222656,214.82752990722656,0.058337020740743206,0.048012644704639174
252,252,252,252,2020-02-05,228.04864501953125,215.4471130371093,215.94825744628903,0.05849014082751447,0.05603373565656966
253,253,253,253,2020-02-06,228.7593688964844,216.1942901611328,216.1122436523437,0.05811938292166108,0.05852109547521023
254,254,254,254,2020-02-07,227.7206420898437,219.96652221679688,216.8958740234375,0.03525136368435389,0.04990767166569743
255,255,255,255,2020-02-10,229.3516387939453,217.50634765625,216.21250915527344,0.05445951929833215,0.060769516481749886
256,256,256,256,2020-02-11,229.98944091796875,221.42442321777344,222.2809295654297,0.038681449750335384,0.0346791394457886
257,257,257,257,2020-02-12,231.52932739257807,225.1419677734375,212.73182678222656,0.0283703641853581,0.088362427450005
258,258,258,258,2020-02-13,232.24005126953125,228.04864501953125,215.4471130371093,0.018379439393910957,0.07794459621990613
259,259,259,259,2020-02-14,233.26968383789065,228.7593688964844,216.1942901611328,0.0197164162637955,0.0789817051321351
260,260,260,260,2020-02-18,233.023666381836,227.7206420898437,219.96652221679688,0.023287411467512342,0.059359688162774704
261,261,261,261,2020-02-19,233.09657287597656,229.3516387939453,217.50634765625,0.016328351093212845,0.07167710454301579
262,262,262,262,2020-02-20,232.71383666992188,229.98944091796875,221.42442321777344,0.0118457427483587,0.050985403001570395
263,263,263,263,2020-02-21,232.32205200195312,231.52932739257807,225.1419677734375,0.0034238626194897925,0.031891363034283415
264,264,264,264,2020-02-24,223.7205810546875,232.24005126953125,228.04864501953125,-0.03668389740818778,-0.018978687483423018
265,265,265,265,2020-02-25,214.57241821289065,233.26968383789065,228.7593688964844,-0.08015300281365989,-0.06201691651813168
266,266,266,266,2020-02-26,214.5997314453125,233.023666381836,227.7206420898437,-0.07906465134032248,-0.057618450941107624
267,267,267,267,2020-02-27,204.1849975585937,233.09657287597656,229.3516387939453,-0.1240326057164548,-0.10972950255638636
268,268,268,268,2020-02-28,200.1029357910156,232.71383666992188,229.98944091796875,-0.1401330550239741,-0.12994729239597091
269,269,269,269,2020-03-02,210.16229248046875,232.32205200195312,231.52932739257807,-0.09538379732156499,-0.0922865157202295
270,270,270,270,2020-03-03,207.16456604003903,223.7205810546875,232.24005126953125,-0.07400309321832765,-0.10797226874700572
271,271,271,271,2020-03-04,216.1305084228516,214.57241821289065,233.26968383789065,0.007261372281385459,-0.07347365132517536
272,272,272,272,2020-03-05,213.21473693847656,214.5997314453125,233.023666381836,-0.006453850140016981,-0.08500823006921632
273,273,273,273,2020-03-06,209.30581665039065,204.1849975585937,233.09657287597656,0.025079311178714203,-0.1020639468528104
274,274,274,274,2020-03-09,186.92735290527344,200.1029357910156,232.71383666992188,-0.06584402589426541,-0.19675015641459837
275,275,275,275,2020-03-10,195.5197296142578,210.16229248046875,232.32205200195312,-0.06967264533228168,-0.15841080117261497
276,276,276,276,2020-03-11,189.34197998046875,207.16456604003903,223.7205810546875,-0.08603105444261006,-0.15366758351935017
277,277,277,277,2020-03-12,171.05471801757812,216.1305084228516,214.57241821289065,-0.2085582027923809,-0.20281124926380756
278,278,278,278,2020-03-13,188.0298767089844,213.21473693847656,214.5997314453125,-0.11811969749895523,-0.12381122081272977
279,279,279,279,2020-03-16,164.3302459716797,209.30581665039065,204.1849975585937,-0.21487969803455065,-0.19518942166883313
280,280,280,280,2020-03-17,186.8817901611328,186.92735290527344,200.1029357910156,-0.00024374573026619828,-0.06607172242435633
281,281,281,281,2020-03-18,183.6653594970703,195.5197296142578,210.16229248046875,-0.06063004557430118,-0.12607843524480444
282,282,282,282,2020-03-19,174.0706787109375,189.34197998046875,207.16456604003903,-0.08065459794550867,-0.15974685228122176
283,283,283,283,2020-03-20,172.34857177734375,171.05471801757812,216.1305084228516,0.007563975871350603,-0.20257175613472422
284,284,284,284,2020-03-23,161.03179931640625,188.0298767089844,213.21473693847656,-0.14358397646754473,-0.24474357810045644
285,285,285,285,2020-03-24,177.15045166015625,164.3302459716797,209.30581665039065,0.07801488771997556,-0.15362862583004278
286,286,286,286,2020-03-25,174.17086791992188,186.8817901611328,186.92735290527344,-0.06801584161972851,-0.06824300877900935
287,287,287,287,2020-03-26,183.455795288086,183.6653594970703,195.5197296142578,-0.0011410110733900414,-0.06170187709431085
288,288,288,288,2020-03-27,176.01150512695312,174.0706787109375,189.34197998046875,0.01114964582426059,-0.07040422232243848
289,289,289,289,2020-03-30,188.1847686767578,172.34857177734375,171.05471801757812,0.09188470050029052,0.10014369002917145
290,290,290,290,2020-03-31,183.06724548339844,161.03179931640625,188.0298767089844,0.1368390979951446,-0.0263927802987749
291,291,291,291,2020-04-01,173.59332275390625,177.15045166015625,164.3302459716797,-0.02007970554359051,0.05636866620295167
292,292,292,292,2020-04-02,178.38067626953125,174.17086791992188,186.8817901611328,0.024170565375748687,-0.04548925759043587
293,293,293,293,2020-04-03,171.1354522705078,183.455795288086,183.6653594970703,-0.06715701184708389,-0.06822139602630062
294,294,294,294,2020-04-06,177.7937469482422,176.01150512695312,174.0706787109375,0.010125712066399117,0.021388255993918692
295,295,295,295,2020-04-07,185.28663635253903,188.1847686767578,172.34857177734375,-0.015400461708975244,0.07506917197961993
296,296,296,296,2020-04-08,197.8787841796875,183.06724548339844,161.03179931640625,0.08090763946973922,0.22881806587083942
297,297,297,297,2020-04-09,201.1437530517578,173.59332275390625,177.15045166015625,0.15870673975696814,0.13544024961127432
298,298,298,298,2020-04-13,198.27313232421875,178.38067626953125,174.17086791992188,0.11151687767250196,0.13838286903053332
299,299,299,299,2020-04-14,202.491928100586,171.1354522705078,183.455795288086,0.1832260669198693,0.10376413992595324
300,300,300,300,2020-04-15,196.0995483398437,177.7937469482422,176.01150512695312,0.102960884203259,0.11412914853720224
301,301,301,301,2020-04-16,195.2374725341797,185.28663635253903,188.1847686767578,0.053705093780792135,0.03747754883146892
302,302,302,302,2020-04-17,203.14309692382807,197.8787841796875,183.06724548339844,0.026603724931725026,0.10966380898679229
303,303,303,303,2020-04-20,196.60397338867188,201.1437530517578,173.59332275390625,-0.022569826774176627,0.13255492935858237
304,304,304,304,2020-04-21,190.2024688720703,198.27313232421875,178.38067626953125,-0.040704776070976556,0.06627283206773171
305,305,305,305,2020-04-22,196.6681671142578,202.491928100586,171.1354522705078,-0.028760459940088468,0.14919594102215195
306,306,306,306,2020-04-23,193.7608795166016,196.0995483398437,177.7937469482422,-0.011925926617582738,0.0898070536361868
307,307,307,307,2020-04-24,198.8142852783203,195.2374725341797,185.28663635253903,0.01832031882872509,0.07300930705030795
308,308,308,308,2020-04-27,203.8401031494141,203.14309692382807,197.8787841796875,0.003431109578128533,0.03012611480528049
309,309,309,309,2020-04-28,205.08737182617188,196.60397338867188,201.1437530517578,0.0431496794865327,0.01960597192098379
310,310,310,310,2020-04-29,211.5531005859375,190.2024688720703,198.27313232421875,0.1122521271173802,0.0669781533485998
311,311,311,311,2020-04-30,206.8849334716797,196.6681671142578,202.491928100586,0.05194926310309422,0.02169471846261195
312,312,312,312,2020-05-01,203.83091735839844,193.7608795166016,196.0995483398437,0.051971470541007925,0.03942573597954513
313,313,313,313,2020-05-04,204.8397827148437,198.8142852783203,195.2374725341797,0.03030716544381251,0.04918272120626299
314,314,314,314,2020-05-05,205.7110595703125,203.8401031494141,203.14309692382807,0.009178549225551613,0.01264115141184119
315,315,315,315,2020-05-06,204.8672790527344,205.08737182617188,196.60397338867188,-0.0010731658974303393,0.04203020682459235
316,316,316,316,2020-05-07,208.0038452148437,211.5531005859375,190.2024688720703,-0.01677713709354034,0.09359172069815003
317,317,317,317,2020-05-08,214.1302185058593,206.8849334716797,196.6681671142578,0.03502084425674923,0.08878941441222965
318,318,318,318,2020-05-11,213.38739013671875,203.83091735839844,193.7608795166016,0.04688431422558459,0.1012924315222028
319,319,319,319,2020-05-12,211.1770782470703,204.8397827148437,198.8142852783203,0.030937816122607043,0.06218261907811762
320,320,320,320,2020-05-13,207.1233825683593,205.7110595703125,203.8401031494141,0.006865566688523339,0.01610713185588697
321,321,321,321,2020-05-14,206.921615600586,204.8672790527344,205.08737182617188,0.01002764598305017,0.008943718757919328
322,322,322,322,2020-05-15,209.1410980224609,208.0038452148437,211.5531005859375,0.005467460500273802,-0.011401404927633196
323,323,323,323,2020-05-18,219.1468963623047,214.1302185058593,206.8849334716797,0.0234281639062921,0.05926948224242512
324,324,324,324,2020-05-19,216.46890258789065,213.38739013671875,203.83091735839844,0.014440930409231667,0.06200229775383237
325,325,325,325,2020-05-20,219.92645263671875,211.1770782470703,204.8397827148437,0.041431458670964094,0.07365107364362489
326,326,326,326,2020-05-21,216.0195159912109,207.1233825683593,205.7110595703125,0.04295088904274502,0.05011133792432276
327,327,327,327,2020-05-22,214.9281463623047,206.921615600586,204.8672790527344,0.03869354459890473,0.04910919574902217
328,328,328,328,2020-05-26,218.0922088623047,209.1410980224609,208.0038452148437,0.04279938722939325,0.04850085168877949
329,329,329,329,2020-05-27,215.67100524902344,219.1468963623047,214.1302185058593,-0.01586100999365614,0.007195559570785104
330,330,330,330,2020-05-28,220.7335205078125,216.46890258789065,213.38739013671875,0.0197008340179039,0.0344262628001919
331,331,331,331,2020-05-29,221.6231384277344,219.92645263671875,211.1770782470703,0.00771478724216168,0.04946588080190484
332,332,332,332,2020-06-01,222.49444580078125,216.0195159912109,207.1233825683593,0.029973818707351274,0.07421210991158311
333,333,333,333,2020-06-02,224.9706573486328,214.9281463623047,206.921615600586,0.046724969048025145,0.08722646832067227
334,334,334,334,2020-06-03,227.8687744140625,218.0922088623047,209.1410980224609,0.044827669923460656,0.08954565395649938
335,335,335,335,2020-06-04,223.75086975097656,215.67100524902344,219.1468963623047,0.0374638421730531,0.02100861780428942
336,336,336,336,2020-06-05,227.9788360595703,220.7335205078125,216.46890258789065,0.032823811875466236,0.053171302362963635
337,337,337,337,2020-06-08,228.8959503173828,221.6231384277344,219.92645263671875,0.032816121733696635,0.04078407837314657
338,338,338,338,2020-06-09,230.0790252685547,222.49444580078125,216.0195159912109,0.03408884855743577,0.06508444023139015
339,339,339,339,2020-06-10,227.31846618652344,224.9706573486328,214.9281463623047,0.010436066932285604,0.057648660884705105
340,340,340,340,2020-06-11,213.7633819580078,227.8687744140625,218.0922088623047,-0.06190138377811982,-0.019848608654470246
341,341,341,341,2020-06-12,215.5609130859375,223.75086975097656,215.67100524902344,-0.03660301599790017,-0.0005104634392500973
342,342,342,342,2020-06-15,217.36767578125,227.9788360595703,220.7335205078125,-0.04654449711966968,-0.01524845306149758
343,343,343,343,2020-06-16,218.3123321533203,228.8959503173828,221.6231384277344,-0.04623768200960943,-0.014938901677424177
344,344,344,344,2020-06-17,217.7711944580078,230.0790252685547,222.49444580078125,-0.05349392799357011,-0.021228625846249516
345,345,345,345,2020-06-18,218.3765411376953,227.31846618652344,224.9706573486328,-0.03933655368539635,-0.029311005660256906
346,346,346,346,2020-06-19,215.99197387695312,213.7633819580078,227.8687744140625,0.010425508328564481,-0.0521212288416838
347,347,347,347,2020-06-22,216.8724060058593,215.5609130859375,223.75086975097656,0.006084094287534203,-0.03074161791090535
348,348,348,348,2020-06-23,219.2752990722656,217.36767578125,227.9788360595703,0.008776021016737356,-0.03817695158786805
349,349,349,349,2020-06-24,213.81838989257807,218.3123321533203,228.8959503173828,-0.020584921687273994,-0.06587080463371453
350,350,350,350,2020-06-25,217.6336364746093,217.7711944580078,230.0790252685547,-0.0006316628961919868,-0.054091800760276976
351,351,351,351,2020-06-26,216.459701538086,218.3765411376953,227.31846618652344,-0.00877768092498854,-0.04776895089344568
352,352,352,352,2020-06-29,218.8350830078125,215.99197387695312,213.7633819580078,0.013163031384115342,0.023725771006004148
353,353,353,353,2020-06-30,222.6995391845703,216.8724060058593,215.5609130859375,0.02686894698145048,0.03311651447582653
354,354,354,354,2020-07-01,224.81163024902344,219.2752990722656,217.36767578125,0.02524831205421485,0.034245912788177124
355,355,355,355,2020-07-02,228.19647216796875,213.81838989257807,218.3123321533203,0.0672443669724303,0.04527522525711847
356,356,356,356,2020-07-06,229.5707244873047,217.6336364746093,217.7711944580078,0.05484946263850188,0.054183153371885284
357,357,357,357,2020-07-07,244.53048706054688,216.459701538086,218.3765411376953,0.12968134633375095,0.11976536392872172
358,358,358,358,2020-07-08,248.82839965820312,218.8350830078125,215.99197387695312,0.13705899546883837,0.15202613871178539
359,359,359,359,2020-07-09,250.4977569580078,222.6995391845703,216.8724060058593,0.12482386750876362,0.15504670036832646
360,360,360,360,2020-07-10,251.96424865722656,224.81163024902344,219.2752990722656,0.12077942043357015,0.14907720898461907
361,361,361,361,2020-07-13,253.0340576171875,228.19647216796875,213.81838989257807,0.10884298610425724,0.1834064307766572
362,362,362,362,2020-07-14,259.1581420898437,229.5707244873047,217.6336364746093,0.12888149248392167,0.19080003572921478
363,363,363,363,2020-07-15,260.06201171875,244.53048706054688,216.459701538086,0.0635156983691667,0.20143384598075964
364,364,364,364,2020-07-16,264.8765563964844,248.82839965820312,218.8350830078125,0.06449487582737912,0.21039347419000531
365,365,365,365,2020-07-17,271.15740966796875,250.4977569580078,222.6995391845703,0.08247440201001166,0.21759304334813745
366,366,366,366,2020-07-20,268.2705383300781,251.96424865722656,224.81163024902344,0.06471668008358877,0.19331254363003958
367,367,367,367,2020-07-21,267.8278503417969,253.0340576171875,228.19647216796875,0.05846561867569133,0.17367217730104367
368,368,368,368,2020-07-22,272.5500183105469,259.1581420898437,229.5707244873047,0.051674533984197746,0.18721591753141387
369,369,369,369,2020-07-23,270.4656677246094,260.06201171875,244.53048706054688,0.04000452021847245,0.10606113362723901
370,370,370,370,2020-07-24,268.8700866699219,264.8765563964844,248.82839965820312,0.01507694877858401,0.08054421054529359
371,371,371,371,2020-07-27,271.81219482421875,271.15740966796875,250.4977569580078,0.002414778770205128,0.08508833821527584
372,372,372,372,2020-07-28,266.794921875,268.2705383300781,251.96424865722656,-0.0055004789726949,0.058860228372911605
373,373,373,373,2020-07-29,266.4075012207031,267.8278503417969,253.0340576171875,-0.005303216671758149,0.052852346160247476
374,374,374,374,2020-07-30,262.68145751953125,272.5500183105469,259.1581420898437,-0.036208255835709635,0.013595233401797246
375,375,375,375,2020-07-31,264.3599853515625,270.4656677246094,260.06201171875,-0.02257470393345351,0.016526726085087207
376,376,376,376,2020-08-03,256.7786865234375,268.8700866699219,264.8765563964844,-0.044971161709514984,-0.030572240832538844
377,377,377,377,2020-08-04,257.85772705078125,271.81219482421875,271.15740966796875,-0.05133863762978652,-0.04904783031182114
378,378,378,378,2020-08-05,262.50616455078125,266.794921875,268.2705383300781,-0.016075108529345017,-0.021487166705590477
379,379,379,379,2020-08-06,261.0028076171875,266.4075012207031,267.8278503417969,-0.020287317657163628,-0.025482946287697095
380,380,380,380,2020-08-07,259.8038330078125,262.68145751953125,272.5500183105469,-0.010954806398943417,-0.04676640780192942
381,381,381,381,2020-08-10,259.3887634277344,264.3599853515625,270.4656677246094,-0.018804744285399577,-0.04095493668406591
382,382,382,382,2020-08-11,259.72076416015625,256.7786865234375,268.8700866699219,0.011457639559388388,-0.03402878551156119
383,383,383,383,2020-08-12,263.2256164550781,257.85772705078125,271.81219482421875,0.020817252465890723,-0.03159011454468985
384,384,384,384,2020-08-13,265.9095153808594,262.50616455078125,266.794921875,0.012964841552967732,-0.003318678211407078
385,385,385,385,2020-08-14,267.3021545410156,261.0028076171875,266.4075012207031,0.024135169201196405,0.0033582136997385437
386,386,386,386,2020-08-17,267.0623779296875,259.8038330078125,262.68145751953125,0.02793855978890325,0.016677691876407108
387,387,387,387,2020-08-18,264.101806640625,259.3887634277344,264.3599853515625,0.018169804854340388,-0.0009766179650606555
388,388,388,388,2020-08-19,264.6551513671875,259.72076416015625,256.7786865234375,0.018998816759943304,0.03067413791382201
389,389,389,389,2020-08-20,263.8435363769531,263.2256164550781,257.85772705078125,0.0023474915937007346,0.023213612384759275
390,390,390,390,2020-08-21,264.18475341796875,265.9095153808594,262.50616455078125,-0.006486273950822241,0.006394474088103896
391,391,391,391,2020-08-24,265.30078125,267.3021545410156,261.0028076171875,-0.007487306993287035,0.016467154786765192
392,392,392,392,2020-08-25,266.9332275390625,267.0623779296875,259.8038330078125,-0.0004835963478877492,0.02744145245553642
393,393,393,393,2020-08-26,271.1205139160156,264.101806640625,259.3887634277344,0.026575763962649823,0.04522844526204661
394,394,394,394,2020-08-27,270.0045471191406,264.6551513671875,259.72076416015625,0.02021270216853366,0.03959553635320012
395,395,395,395,2020-08-28,273.7029724121094,263.8435363769531,263.2256164550781,0.037368495626400655,0.03980370944945366
396,396,396,396,2020-08-31,269.5525207519531,264.18475341796875,265.9095153808594,0.020318232844769746,0.01370016926951978
397,397,397,397,2020-09-01,279.2091064453125,265.30078125,267.3021545410156,0.05242474270064923,0.0445449155647184
398,398,398,398,2020-09-02,286.2001953125,266.9332275390625,267.0623779296875,0.0721789788070426,0.07166047696860955
399,399,399,399,2020-09-03,274.0902709960937,271.1205139160156,264.101806640625,0.01095364211723937,0.03782050748732835
400,400,400,400,2020-09-04,275.2431945800781,270.0045471191406,264.6551513671875,0.01940207124965898,0.04000694170581465
401,401,401,401,2020-09-08,271.636962890625,273.7029724121094,263.8435363769531,-0.007548363480589515,0.029538061158100204
402,402,402,402,2020-09-09,279.7071533203125,269.5525207519531,264.18475341796875,0.03767218551706231,0.058755850598939174
403,403,403,403,2020-09-10,272.2918395996094,279.2091064453125,265.30078125,-0.02477450300159889,0.026351442753655308
404,404,404,404,2020-09-11,276.9862976074219,286.2001953125,266.9332275390625,-0.032193890346641885,0.03766136633135431
405,405,405,405,2020-09-14,280.3527526855469,274.0902709960937,271.1205139160156,0.022848245093465724,0.03405215871046585
406,406,406,406,2020-09-15,280.4173278808594,275.2431945800781,270.0045471191406,0.01879840592852844,0.03856520518939277
407,407,407,407,2020-09-16,278.9600830078125,271.636962890625,273.7029724121094,0.026959218065385926,0.019207356607686465
408,408,408,408,2020-09-17,278.51739501953125,279.7071533203125,269.5525207519531,-0.004253585532790316,0.033258358120968
409,409,409,409,2020-09-18,272.8267822265625,272.2918395996094,279.2091064453125,0.0019645929446130417,-0.02285858187078893
410,410,410,410,2020-09-21,268.18756103515625,276.9862976074219,286.2001953125,-0.03176596332839632,-0.06293718373488832
411,411,411,411,2020-09-22,270.65008544921875,280.3527526855469,274.0902709960937,-0.03460878177005444,-0.01255128660485716
412,412,412,412,2020-09-23,263.25323486328125,280.4173278808594,275.2431945800781,-0.06120910268737245,-0.04356133031768228
413,413,413,413,2020-09-24,267.4588928222656,278.9600830078125,271.636962890625,-0.04122880256393091,-0.015381080777440714
414,414,414,414,2020-09-25,268.1230163574219,278.51739501953125,279.7071533203125,-0.03732039308130275,-0.04141523313000439
415,415,415,415,2020-09-28,269.93072509765625,272.8267822265625,272.2918395996094,-0.010615003062643957,-0.008671264278154678
416,416,416,416,2020-09-29,271.0282592773437,268.18756103515625,276.9862976074219,0.010592207301572287,-0.02151022769553257
417,417,417,417,2020-09-30,275.9759216308594,270.65008544921875,280.3527526855469,0.019677940144747774,-0.015611871161460344
418,418,418,418,2020-10-01,273.02032470703125,263.25323486328125,280.4173278808594,0.037101499811853955,-0.026378552387357757
419,419,419,419,2020-10-02,274.2897033691406,267.4588928222656,278.9600830078125,0.025539665085708263,-0.01674210728759029
420,420,420,420,2020-10-05,278.2552185058594,268.1230163574219,278.51739501953125,0.03778937849532005,-0.0009413290457261914
421,421,421,421,2020-10-06,274.4379577636719,269.93072509765625,272.8267822265625,0.016697738519336758,0.005905488911170709
422,422,422,422,2020-10-07,279.91363525390625,271.0282592773437,268.18756103515625,0.0327839465901234,0.04372340825014187
423,423,423,423,2020-10-08,277.6437072753906,275.9759216308594,270.65008544921875,0.00604322882473074,0.025840087264572764
424,424,424,424,2020-10-09,278.5146179199219,273.02032470703125,263.25323486328125,0.02012411793439317,0.05797225270400386
425,425,425,425,2020-10-12,280.6271057128906,274.2897033691406,267.4588928222656,0.023104776686498907,0.04923453003066025
426,426,426,426,2020-10-13,278.9778747558594,278.2552185058594,268.1230163574219,0.00259709864160107,0.040484619880478245
427,427,427,427,2020-10-14,276.02227783203125,274.4379577636719,269.93072509765625,0.005772962607904608,0.022567096547349896
428,428,428,428,2020-10-15,274.2155456542969,279.91363525390625,271.0282592773437,-0.020356598900374112,0.011759978038642815
429,429,429,429,2020-10-16,276.2354431152344,277.6437072753906,275.9759216308594,-0.005072199092772567,0.0009403772721960912
430,430,430,430,2020-10-19,272.5477905273437,278.5146179199219,273.02032470703125,-0.021423749450356522,-0.0017307655764992047
431,431,431,431,2020-10-20,272.8535461425781,280.6271057128906,274.2897033691406,-0.02770067257246922,-0.005235913739823128
432,432,432,432,2020-10-21,271.7138977050781,278.9778747558594,278.2552185058594,-0.026037824888938355,-0.02350834904698651
433,433,433,433,2020-10-22,270.7781066894531,276.02227783203125,274.4379577636719,-0.018999086536664933,-0.013335804944920815
434,434,434,434,2020-10-23,272.3995056152344,274.2155456542969,279.91363525390625,-0.006622673542192148,-0.02684445733361973
435,435,435,435,2020-10-26,265.3578796386719,276.2354431152344,277.6437072753906,-0.039377870391616665,-0.04425033708591353
436,436,436,436,2020-10-27,262.6709899902344,272.5477905273437,278.5146179199219,-0.036238784097273435,-0.05688616291674442
437,437,437,437,2020-10-28,252.9239044189453,272.8535461425781,280.6271057128906,-0.07304153457187867,-0.09871890751098167
438,438,438,438,2020-10-29,256.4353942871094,271.7138977050781,278.9778747558594,-0.056230113906621915,-0.08080382893617455
439,439,439,439,2020-10-30,255.9444122314453,270.7781066894531,276.02227783203125,-0.054781734902298096,-0.07274001851692558
440,440,440,440,2020-11-02,265.62664794921875,272.3995056152344,274.2155456542969,-0.024863692945105154,-0.03132170236586851
441,441,441,441,2020-11-03,267.8039245605469,265.3578796386719,276.2354431152344,0.009217909508493438,-0.030522942529030206
442,442,442,442,2020-11-04,268.0355834960937,262.6709899902344,272.5477905273437,0.020423243183644857,-0.0165556544139267
443,443,443,443,2020-11-05,281.0533142089844,252.9239044189453,272.8535461425781,0.11121688894793147,0.03005190213698561
444,444,444,444,2020-11-06,284.1849670410156,256.4353942871094,271.7138977050781,0.10821272481144839,0.04589779706253294
445,445,445,445,2020-11-09,289.6978454589844,255.9444122314453,270.7781066894531,0.1318779844938225,0.06987174480553437
446,446,446,446,2020-11-10,287.1961975097656,265.62664794921875,272.3995056152344,0.08120250632636239,0.05431981919758555
447,447,447,447,2020-11-11,260.2064208984375,267.8039245605469,265.3578796386719,-0.028369650200520846,-0.019413249560363277
448,448,448,448,2020-11-12,245.8173828125,268.0355834960937,262.6709899902344,-0.08289272787513113,-0.0641624230310357
449,449,449,449,2020-11-13,244.4832305908203,281.0533142089844,252.9239044189453,-0.13011795901104883,-0.03337238466058079
450,450,450,450,2020-11-16,246.8644256591797,284.1849670410156,256.4353942871094,-0.13132482611738416,-0.037323118575487535
451,451,451,451,2020-11-17,246.7254180908203,289.6978454589844,255.9444122314453,-0.14833533642640817,-0.03601951712971352
452,452,452,452,2020-11-18,248.03184509277344,287.1961975097656,265.62664794921875,-0.136367935079156,-0.0662388468637718
453,453,453,453,2020-11-19,250.4963531494141,260.2064208984375,267.8039245605469,-0.03731678763151425,-0.0646277736203219
454,454,454,454,2020-11-20,250.60752868652344,245.8173828125,268.0355834960937,0.019486603507113065,-0.06502142208974371
455,455,455,455,2020-11-23,255.03634643554688,244.4832305908203,281.0533142089844,0.04316498853203066,-0.09256951068754138
456,456,456,456,2020-11-24,263.1527099609375,246.8644256591797,284.1849670410156,0.06598068659858414,-0.07400904171346478
457,457,457,457,2020-11-25,257.6862487792969,246.7254180908203,289.6978454589844,0.04442521882541439,-0.11049994738127844
458,458,458,458,2020-11-27,257.41754150390625,248.03184509277344,287.1961975097656,0.037840691011358674,-0.10368750096298474
459,459,459,459,2020-11-30,259.5578308105469,250.4963531494141,260.2064208984375,0.03617409015023809,-0.002492598321175876
460,460,460,460,2020-12-01,262.3744201660156,250.60752868652344,245.8173828125,0.04695346361366104,0.06735503064949921
461,461,461,461,2020-12-02,253.7577362060547,255.03634643554688,244.4832305908203,-0.005013443171384635,0.037935140143647184
462,462,462,462,2020-12-03,247.6148376464844,263.1527099609375,246.8644256591797,-0.059045078109815186,0.003039773694816228
463,463,463,463,2020-12-04,253.6465759277344,257.6862487792969,246.7254180908203,-0.015676711003008825,0.028052066505634077
464,464,464,464,2020-12-07,249.4030303955078,257.41754150390625,248.03184509277344,-0.03113428502803417,0.005528263123719013
465,465,465,465,2020-12-08,248.5229034423828,259.5578308105469,250.4963531494141,-0.04251433036600827,-0.007878157435107114
466,466,466,466,2020-12-09,250.6909637451172,262.3744201660156,250.60752868652344,-0.04452970839728132,0.00033293117342103606
467,467,467,467,2020-12-10,249.06951904296875,253.7577362060547,255.03634643554688,-0.01847516940046723,-0.023395988359980913
468,468,468,468,2020-12-11,247.716796875,247.6148376464844,263.1527099609375,0.0004117654236099888,-0.05865762540780528
469,469,469,469,2020-12-14,245.9008026123047,253.6465759277344,257.6862487792969,-0.03053766165420868,-0.045735642560756795
470,470,470,470,2020-12-15,250.17208862304688,249.4030303955078,257.41754150390625,0.0030835961628832287,-0.028146694426997465
471,471,471,471,2020-12-16,249.1436462402344,248.5229034423828,259.5578308105469,0.0024977287374863266,-0.04012279089323201
472,472,472,472,2020-12-17,248.8657073974609,250.6909637451172,262.3744201660156,-0.007280902033278136,-0.051486393986148404
473,473,473,473,2020-12-18,249.74581909179688,249.06951904296875,253.7577362060547,0.002715306358749725,-0.015810028786669483
474,474,474,474,2020-12-21,245.05763244628903,247.716796875,247.6148376464844,-0.010734695677713013,-0.010327350430616167
475,475,475,475,2020-12-22,244.61289978027344,245.9008026123047,253.6465759277344,-0.005237489338584256,-0.03561521031545378
476,476,476,476,2020-12-23,246.68836975097656,250.17208862304688,249.4030303955078,-0.01392528995238751,-0.01088463376016835
477,477,477,477,2020-12-24,248.6340484619141,249.1436462402344,248.5229034423828,-0.002045397448462105,0.0004472224410376757
478,478,478,478,2020-12-28,248.8657073974609,248.8657073974609,250.6909637451172,0.0,-0.007280902033278136
479,479,479,479,2020-12-29,248.9861297607422,249.74581909179688,249.06951904296875,-0.0030418500450469788,-0.0003348032410669388
480,480,480,480,2020-12-30,251.1820373535156,245.05763244628903,247.716796875,0.024991692142332544,0.013988718255000698
481,481,481,481,2020-12-31,254.4037170410156,244.61289978027344,245.9008026123047,0.04002576016856385,0.034578636337827984
482,482,482,482,2021-01-04,249.72946166992188,246.68836975097656,250.17208862304688,0.01232766636714655,-0.0017692899138398444
483,483,483,483,2021-01-05,262.9421691894531,248.6340484619141,249.1436462402344,0.05754690806046536,0.055383804313089424
484,484,484,484,2021-01-06,270.00018310546875,248.8657073974609,248.8657073974609,0.08492321392538904,0.08492321392538904
485,485,485,485,2021-01-07,265.6425170898437,248.9861297607422,249.74581909179688,0.06689684821040864,0.06365150798461938
