,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HUM,HUM_6m,HUM_12m,HUM_6m_ret,HUM_12m_ret
245,245,245,245,2020-01-27,337.47821044921875,357.1484680175781,364.8045349121094,-0.05507585592496855,-0.07490675648940115
246,246,246,246,2020-01-28,343.2567749023437,356.5842590332031,354.5997314453125,-0.03737541350533491,-0.03198805734210819
247,247,247,247,2020-01-29,342.0115051269531,354.949951171875,354.2203369140625,-0.03645146591006787,-0.0344667725559511
248,248,248,248,2020-01-30,333.90802001953125,355.7767333984375,347.1772155761719,-0.06146751972792808,-0.0382202372774354
249,249,249,249,2020-01-31,327.0982971191406,353.6949768066406,347.537109375,-0.07519665653052232,-0.05881044557404502
250,250,250,250,2020-02-03,324.0339660644531,347.1965637207031,354.17169189453125,-0.06671321112176332,-0.08509354790289914
251,251,251,251,2020-02-04,333.43133544921875,337.47821044921875,357.1484680175781,-0.011991514932514269,-0.06640692790873759
252,252,252,252,2020-02-05,354.8818054199219,343.2567749023437,356.5842590332031,0.03386686401422234,-0.004774337537773121
253,253,253,253,2020-02-06,349.38543701171875,342.0115051269531,354.949951171875,0.021560479031336843,-0.015676897945146595
254,254,254,254,2020-02-07,343.6556091308594,333.90802001953125,355.7767333984375,0.029192437817929573,-0.0340694686574784
255,255,255,255,2020-02-10,343.402587890625,327.0982971191406,353.6949768066406,0.04984523280946873,-0.029099618572311026
256,256,256,256,2020-02-11,347.4592590332031,324.0339660644531,347.1965637207031,0.07229270824062461,0.0007566184114407015
257,257,257,257,2020-02-12,363.6954650878906,333.43133544921875,337.47821044921875,0.09076570322311861,0.07768577000504417
258,258,258,258,2020-02-13,369.8630981445313,354.8818054199219,343.2567749023437,0.042214879703067476,0.07751142930757049
259,259,259,259,2020-02-14,365.6313781738281,349.38543701171875,342.0115051269531,0.046498621410956176,0.06906163299420998
260,260,260,260,2020-02-18,362.0028381347656,343.6556091308594,333.90802001953125,0.053388417114180964,0.08413939297891382
261,261,261,261,2020-02-19,368.2288208007813,343.402587890625,327.0982971191406,0.07229483348583132,0.12574361910132326
262,262,262,262,2020-02-20,360.903564453125,347.4592590332031,324.0339660644531,0.03869318508687991,0.11378312846789096
263,263,263,263,2020-02-21,359.6194763183594,363.6954650878906,333.43133544921875,-0.01120714762980679,0.07854133095756688
264,264,264,264,2020-02-24,336.74859619140625,369.8630981445313,354.8818054199219,-0.0895317811353673,-0.051096474802530656
265,265,265,265,2020-02-25,322.9930419921875,365.6313781738281,349.38543701171875,-0.11661563729732616,-0.07553948225565577
266,266,266,266,2020-02-26,319.7341003417969,362.0028381347656,343.6556091308594,-0.11676355359742518,-0.06960895778643761
267,267,267,267,2020-02-27,305.7839660644531,368.2288208007813,343.402587890625,-0.1695816601224488,-0.10954670451742066
268,268,268,268,2020-02-28,310.98858642578125,360.903564453125,347.4592590332031,-0.13830558338480148,-0.10496388183437855
269,269,269,269,2020-03-02,335.9703369140625,359.6194763183594,363.6954650878906,-0.06576156454707993,-0.07623171261464057
270,270,270,270,2020-03-03,316.5238342285156,336.74859619140625,369.8630981445313,-0.060058934741319514,-0.14421353247620372
271,271,271,271,2020-03-04,362.2168273925781,322.9930419921875,365.6313781738281,0.12143848411861247,-0.00933877939662675
272,272,272,272,2020-03-05,360.5241394042969,319.7341003417969,362.0028381347656,0.127574878684805,-0.004084771097618511
273,273,273,273,2020-03-06,357.03173828125,305.7839660644531,368.2288208007813,0.16759470052133096,-0.03040794714324968
274,274,274,274,2020-03-09,328.0322265625,310.98858642578125,360.903564453125,0.054804712715031734,-0.09108066843405871
275,275,275,275,2020-03-10,339.8031921386719,335.9703369140625,359.6194763183594,0.011408314376247342,-0.055103478773059544
276,276,276,276,2020-03-11,319.2963562011719,316.5238342285156,336.74859619140625,0.00875928341830523,-0.05182572455421497
277,277,277,277,2020-03-12,285.08251953125,362.2168273925781,322.9930419921875,-0.21295064731415236,-0.1173725669974478
278,278,278,278,2020-03-13,305.3753356933594,360.5241394042969,319.7341003417969,-0.15296840816834423,-0.04490845559822343
279,279,279,279,2020-03-16,262.8635559082031,357.03173828125,305.7839660644531,-0.26375297284877897,-0.14036187282364976
280,280,280,280,2020-03-17,265.16912841796875,328.0322265625,310.98858642578125,-0.19163695836620476,-0.14733485410001534
281,281,281,281,2020-03-18,239.8759613037109,339.8031921386719,335.9703369140625,-0.2940738437624246,-0.28602041624565044
282,282,282,282,2020-03-19,249.22471618652344,319.2963562011719,316.5238342285156,-0.21945643491935118,-0.2126194326124753
283,283,283,283,2020-03-20,224.34014892578125,285.08251953125,362.2168273925781,-0.21306943233610065,-0.38064680611142143
284,284,284,284,2020-03-23,208.60011291503903,305.3753356933594,360.5241394042969,-0.316905825280849,-0.42139765381670624
285,285,285,285,2020-03-24,227.6963806152344,262.8635559082031,357.03173828125,-0.1337849028613527,-0.3622517098581648
286,286,286,286,2020-03-25,261.69610595703125,265.16912841796875,328.0322265625,-0.013097386116015741,-0.20222440124439944
287,287,287,287,2020-03-26,296.2018127441406,239.8759613037109,339.8031921386719,0.23481240527105007,-0.1283136250725324
288,288,288,288,2020-03-27,288.99322509765625,249.22471618652344,319.2963562011719,0.1595688803247326,-0.09490597219475694
289,289,289,289,2020-03-30,303.4065856933594,224.34014892578125,285.08251953125,0.3524399762867938,0.06427635827071732
290,290,290,290,2020-03-31,306.12646484375,208.60011291503903,305.3753356933594,0.4675278002770429,0.002459691607657799
291,291,291,291,2020-04-01,291.2403259277344,227.6963806152344,262.8635559082031,0.2790731461817908,0.1079524695672951
292,292,292,292,2020-04-02,292.56610107421875,261.69610595703125,265.16912841796875,0.1179612321868333,0.10331886226614562
293,293,293,293,2020-04-03,284.2993469238281,296.2018127441406,239.8759613037109,-0.04018363598130259,0.18519315307244155
294,294,294,294,2020-04-06,319.23834228515625,288.99322509765625,249.22471618652344,0.1046568381569486,0.28092569296471215
295,295,295,295,2020-04-07,312.0049133300781,303.4065856933594,224.34014892578125,0.028339291373881803,0.3907671668404711
296,296,296,296,2020-04-08,328.7822265625,306.12646484375,208.60011291503903,0.07400785074336436,0.576136378681684
297,297,297,297,2020-04-09,333.3056640625,291.2403259277344,227.6963806152344,0.14443514304129468,0.46381625901083656
298,298,298,298,2020-04-13,339.5057373046875,292.56610107421875,261.69610595703125,0.16044113127980264,0.297328197005851
299,299,299,299,2020-04-14,343.3564453125,284.2993469238281,296.2018127441406,0.20772857562875435,0.15919765018147136
300,300,300,300,2020-04-15,344.6531066894531,319.23834228515625,288.99322509765625,0.07961062641277405,0.19259926101377767
301,301,301,301,2020-04-16,367.8255615234375,312.0049133300781,303.4065856933594,0.17890951651234177,0.21231897680422707
302,302,302,302,2020-04-17,364.1990661621094,328.7822265625,306.12646484375,0.10772127182755975,0.18970134237822345
303,303,303,303,2020-04-20,358.096435546875,333.3056640625,291.2403259277344,0.07437848844874817,0.2295564991083332
304,304,304,304,2020-04-21,349.8393249511719,339.5057373046875,292.56610107421875,0.030437151750429825,0.19576165409000668
305,305,305,305,2020-04-22,357.9404296875,343.3564453125,284.2993469238281,0.042474765143047266,0.25902656323513273
306,306,306,306,2020-04-23,356.8681335449219,344.6531066894531,319.23834228515625,0.03544151095227188,0.11787365825297136
307,307,307,307,2020-04-24,359.8121032714844,367.8255615234375,312.0049133300781,-0.02178602873265112,0.15322575991240805
308,308,308,308,2020-04-27,364.13079833984375,364.1990661621094,328.7822265625,-0.0001874464506046447,0.10751363340689624
309,309,309,309,2020-04-28,353.7485656738281,358.096435546875,333.3056640625,-0.012141617289228024,0.061333796018224085
310,310,310,310,2020-04-29,367.893798828125,349.8393249511719,339.5057373046875,0.05160790279787175,0.08361585211728184
311,311,311,311,2020-04-30,372.2222290039063,357.9404296875,343.3564453125,0.0398999334299146,0.08406943887462082
312,312,312,312,2020-05-01,362.8829956054688,356.8681335449219,344.6531066894531,0.016854578750976623,0.052893441440647004
313,313,313,313,2020-05-04,368.34222412109375,359.8121032714844,367.8255615234375,0.02370715373955412,0.001404640274363711
314,314,314,314,2020-05-05,374.4058532714844,364.13079833984375,364.1990661621094,0.028218033131190756,0.028025297310432462
315,315,315,315,2020-05-06,365.5638122558594,353.7485656738281,358.096435546875,0.03340012576312579,0.020852976929469857
316,316,316,316,2020-05-07,362.0835876464844,367.893798828125,349.8393249511719,-0.015793175096041945,0.034999675056603285
317,317,317,317,2020-05-08,368.0108337402344,372.2222290039063,357.9404296875,-0.011314196024622025,0.02813430173709719
318,318,318,318,2020-05-11,370.4869079589844,362.8829956054688,356.8681335449219,0.02095417102922803,0.038161923505978246
319,319,319,319,2020-05-12,374.0646057128906,368.34222412109375,359.8121032714844,0.01553550263060699,0.03961095891944599
320,320,320,320,2020-05-13,367.9328308105469,374.4058532714844,364.13079833984375,-0.01728878542997525,0.010441392181154363
321,321,321,321,2020-05-14,376.1119384765625,365.5638122558594,353.7485656738281,0.028854404804489864,0.06321827131690583
322,322,322,322,2020-05-15,388.2099304199219,362.0835876464844,367.893798828125,0.07215555652013039,0.0552228160858137
323,323,323,323,2020-05-18,382.5069885253906,368.0108337402344,372.2222290039063,0.03939056532066276,0.027630696718482062
324,324,324,324,2020-05-19,384.55419921875,370.4869079589844,362.8829956054688,0.03796973916639179,0.05971953460404755
325,325,325,325,2020-05-20,381.3566589355469,374.0646057128906,368.34222412109375,0.019494101049092993,0.0353324543378295
326,326,326,326,2020-05-21,385.33404541015625,367.9328308105469,374.4058532714844,0.047294541672932455,0.02918809105996467
327,327,327,327,2020-05-22,384.5151672363281,376.1119384765625,365.5638122558594,0.022342361143341538,0.05184144148054948
328,328,328,328,2020-05-26,387.1083679199219,388.2099304199219,362.0835876464844,-0.002837543333341408,0.06911326866842171
329,329,329,329,2020-05-27,389.30181884765625,382.5069885253906,368.0108337402344,0.017763937721662293,0.057854234591502296
330,330,330,330,2020-05-28,393.6593933105469,384.55419921875,370.4869079589844,0.023677271267079414,0.06254603024765415
331,331,331,331,2020-05-29,400.3274841308594,381.3566589355469,374.0646057128906,0.04974562460313248,0.07020947188498905
332,332,332,332,2020-06-01,391.4075012207031,385.33404541015625,367.9328308105469,0.015761534395649424,0.06380151061388606
333,333,333,333,2020-06-02,394.7219848632813,384.5151672363281,376.1119384765625,0.026544642439760846,0.04948007357091244
334,334,334,334,2020-06-03,383.8327941894531,387.1083679199219,388.2099304199219,-0.008461645373541327,-0.011275178421463972
335,335,335,335,2020-06-04,382.4095458984375,389.30181884765625,382.5069885253906,-0.017704188923699515,-0.00025474731149033314
336,336,336,336,2020-06-05,380.0600280761719,393.6593933105469,384.55419921875,-0.03454601989808703,-0.011686704115332458
337,337,337,337,2020-06-08,388.093017578125,400.3274841308594,381.3566589355469,-0.030561145656277655,0.017664195667595806
338,338,338,338,2020-06-09,380.3721008300781,391.4075012207031,385.33404541015625,-0.028194146397829134,-0.012876995010385195
339,339,339,339,2020-06-10,382.64349365234375,394.7219848632813,384.5151672363281,-0.03059999613429476,-0.004867619650576804
340,340,340,340,2020-06-11,364.1503601074219,383.8327941894531,387.1083679199219,-0.051278667117527044,-0.059306410594691994
341,341,341,341,2020-06-12,369.2000732421875,382.4095458984375,389.30181884765625,-0.034542737747865315,-0.051635375516534854
342,342,342,342,2020-06-15,369.3268432617188,380.0600280761719,393.6593933105469,-0.028240762041679135,-0.0618111760123371
343,343,343,343,2020-06-16,368.4981689453125,388.093017578125,400.3274841308594,-0.05049008290613721,-0.0795081937845229
344,344,344,344,2020-06-17,370.4479675292969,380.3721008300781,391.4075012207031,-0.026090592025871606,-0.05354913645251724
345,345,345,345,2020-06-18,369.5412902832031,382.64349365234375,394.7219848632813,-0.03424128094817369,-0.06379349401782108
346,346,346,346,2020-06-19,371.1888427734375,364.1503601074219,383.8327941894531,0.019328506674933132,-0.03294130050225674
347,347,347,347,2020-06-22,370.2626953125,369.2000732421875,382.4095458984375,0.0028781740506738096,-0.03176398370861677
348,348,348,348,2020-06-23,372.1831970214844,369.3268432617188,380.0600280761719,0.007733945722817159,-0.020725228839663212
349,349,349,349,2020-06-24,362.45404052734375,368.4981689453125,388.093017578125,-0.016402058211762105,-0.06606399983895617
350,350,350,350,2020-06-25,366.67523193359375,370.4479675292969,380.3721008300781,-0.010184252381961745,-0.03600913123384697
351,351,351,351,2020-06-26,365.2226867675781,369.5412902832031,382.64349365234375,-0.011686389665185648,-0.045527513661563934
352,352,352,352,2020-06-29,370.4420166015625,371.1888427734375,364.1503601074219,-0.002011984428990088,0.017277633591477493
353,353,353,353,2020-06-30,378.634765625,370.2626953125,369.2000732421875,0.0226111634212407,0.02555441633572908
354,354,354,354,2020-07-01,382.3454895019531,372.1831970214844,369.3268432617188,0.02730454400358684,0.03524966158771403
355,355,355,355,2020-07-02,382.6774597167969,362.45404052734375,368.4981689453125,0.05579581665038025,0.03847859220594563
356,356,356,356,2020-07-06,387.1400146484375,366.67523193359375,370.4479675292969,0.05581174001561684,0.045059086787459623
357,357,357,357,2020-07-07,382.4919128417969,365.2226867675781,369.5412902832031,0.04728410008441952,0.03504513000067955
358,358,358,358,2020-07-08,376.9259033203125,370.4420166015625,371.1888427734375,0.017503108254925293,0.015455907844667438
359,359,359,359,2020-07-09,373.9183349609375,378.634765625,370.2626953125,-0.012456412068440836,0.009873097383878093
360,360,360,360,2020-07-10,372.60980224609375,382.3454895019531,372.1831970214844,-0.02546306291867384,0.001146223762984011
361,361,361,361,2020-07-13,372.8929748535156,382.6774597167969,362.45404052734375,-0.025568490160152946,0.028800711701224335
362,362,362,362,2020-07-14,387.21820068359375,387.1400146484375,366.67523193359375,0.00020195803119760214,0.056024969675945835
363,363,363,363,2020-07-15,386.07568359375,382.4919128417969,365.2226867675781,0.00936953339830593,0.05709666343767528
364,364,364,364,2020-07-16,386.5834655761719,376.9259033203125,370.4420166015625,0.02562191181552298,0.04357348316665344
365,365,365,365,2020-07-17,394.9812622070313,373.9183349609375,378.634765625,0.05633028732943579,0.04317220199008576
366,366,366,366,2020-07-20,387.4329833984375,372.60980224609375,382.3454895019531,0.03978204830626986,0.013306012588539806
367,367,367,367,2020-07-21,388.2434997558594,372.8929748535156,382.6774597167969,0.04116603405675301,0.014544990559887339
368,368,368,368,2020-07-22,392.91107177734375,387.21820068359375,387.1400146484375,0.014701971869348629,0.01490689908183973
369,369,369,369,2020-07-23,388.3996887207031,386.07568359375,382.4919128417969,0.0060195584070987795,0.015445492258942872
370,370,370,370,2020-07-24,382.9215698242188,386.5834655761719,376.9259033203125,-0.009472458286583274,0.01590675103804462
371,371,371,371,2020-07-27,381.8279418945313,394.9812622070313,373.9183349609375,-0.033301124815398486,0.021153300584792367
372,372,372,372,2020-07-28,377.5606384277344,387.4329833984375,372.60980224609375,-0.025481426191714784,0.013286918786883595
373,373,373,373,2020-07-29,387.0814514160156,388.2434997558594,372.8929748535156,-0.002993091553559757,0.03804972879436441
374,374,374,374,2020-07-30,389.1712036132813,392.91107177734375,387.21820068359375,-0.009518357798229071,0.005043675442527595
375,375,375,375,2020-07-31,383.2243041992188,388.3996887207031,386.07568359375,-0.013324893587146835,-0.00738554515526435
376,376,376,376,2020-08-03,385.2749633789063,382.9215698242188,386.5834655761719,0.006145889237234137,-0.0033847857287826466
377,377,377,377,2020-08-04,381.9841918945313,381.8279418945313,394.9812622070313,0.0004092157300608079,-0.03290553642944083
378,378,378,378,2020-08-05,394.4149169921875,377.5606384277344,387.4329833984375,0.044639924952555754,0.018021009807958954
379,379,379,379,2020-08-06,398.0474243164063,387.0814514160156,388.2434997558594,0.028329884731689292,0.025251999239425782
380,380,380,380,2020-08-07,408.1151123046875,389.1712036132813,392.91107177734375,0.0486775704767477,0.038695882145972194
381,381,381,381,2020-08-10,409.8922729492188,383.2243041992188,388.3996887207031,0.06958840673147049,0.05533625502972761
382,382,382,382,2020-08-11,405.99609375,385.2749633789063,382.9215698242188,0.053782706743690234,0.06025913853944975
383,383,383,383,2020-08-12,410.185302734375,381.9841918945313,381.8279418945313,0.07382795266991105,0.0742673799595226
384,384,384,384,2020-08-13,409.6384582519531,394.4149169921875,377.5606384277344,0.0385977827001589,0.08496070977578474
385,385,385,385,2020-08-14,412.09912109375,398.0474243164063,387.0814514160156,0.03530156438388121,0.06463153836541413
386,386,386,386,2020-08-17,410.1364440917969,408.1151123046875,389.1712036132813,0.004952847189839682,0.05387151023473136
387,387,387,387,2020-08-18,407.36322021484375,409.8922729492188,383.2243041992188,-0.0061700424752538785,0.0629890008308982
388,388,388,388,2020-08-19,408.1737060546875,405.99609375,385.2749633789063,0.0053636287102516444,0.05943480592394734
389,389,389,389,2020-08-20,404.2286987304688,410.185302734375,381.9841918945313,-0.014521739233946951,0.05823410315911559
390,390,390,390,2020-08-21,408.9450988769531,409.6384582519531,394.4149169921875,-0.0016926129884355934,0.03683983860340012
391,391,391,391,2020-08-24,396.5338745117188,412.09912109375,398.0474243164063,-0.03777063765804589,-0.003802435871270382
392,392,392,392,2020-08-25,396.299560546875,410.1364440917969,408.1151123046875,-0.03373726900949314,-0.028951517357659995
393,393,393,393,2020-08-26,394.2391662597656,407.36322021484375,409.8922729492188,-0.032217081228286815,-0.038188342943933584
394,394,394,394,2020-08-27,397.8716735839844,408.1737060546875,405.99609375,-0.025239333935250685,-0.02001107964112181
395,395,395,395,2020-08-28,398.4478454589844,404.2286987304688,410.185302734375,-0.014300947185689528,-0.028615011793807432
396,396,396,396,2020-08-31,405.41021728515625,408.9450988769531,409.6384582519531,-0.008643902571529472,-0.010321884778201729
397,397,397,397,2020-09-01,405.09771728515625,396.5338745117188,412.09912109375,0.02159674954373747,-0.016989611115916348
398,398,398,398,2020-09-02,417.7140197753906,396.299560546875,410.1364440917969,0.05403604081459146,0.01847574335992852
399,399,399,399,2020-09-03,411.3766174316406,394.2391662597656,407.36322021484375,0.04346968195590972,0.009852134453081529
400,400,400,400,2020-09-04,403.4767150878906,397.8716735839844,408.1737060546875,0.01408756108072895,-0.011507333512971507
401,401,401,401,2020-09-08,395.8405456542969,398.4478454589844,404.2286987304688,-0.006543641368380482,-0.02075100828445875
402,402,402,402,2020-09-09,398.6235961914063,405.41021728515625,408.9450988769531,-0.01674013333752855,-0.02523933582745408
403,403,403,403,2020-09-10,384.1226806640625,405.09771728515625,396.5338745117188,-0.05177772109322698,-0.031299202023885364
404,404,404,404,2020-09-11,382.1599731445313,417.7140197753906,396.299560546875,-0.08511576089779582,-0.035679038813042685
405,405,405,405,2020-09-14,394.1414794921875,411.3766174316406,394.2391662597656,-0.04189625080554593,-0.00024778554729831814
406,406,406,406,2020-09-15,390.5870666503906,403.4767150878906,397.8716735839844,-0.03194644933770763,-0.018308935813336036
407,407,407,407,2020-09-16,389.6887512207031,395.8405456542969,398.4478454589844,-0.015541092243153809,-0.021983038277422207
408,408,408,408,2020-09-17,388.1556091308594,398.6235961914063,405.41021728515625,-0.026260329695888207,-0.04256086161282013
409,409,409,409,2020-09-18,393.1649475097656,384.1226806640625,405.09771728515625,0.02354004931463849,-0.029456521886522813
410,410,410,410,2020-09-21,385.2359313964844,382.1599731445313,417.7140197753906,0.008048876041734987,-0.07775197106472531
411,411,411,411,2020-09-22,377.6680908203125,394.1414794921875,411.3766174316406,-0.0417956229653863,-0.08194079386860031
412,412,412,412,2020-09-23,376.3595886230469,390.5870666503906,403.4767150878906,-0.03642588104454203,-0.06720865281887889
413,413,413,413,2020-09-24,377.90234375,389.6887512207031,395.8405456542969,-0.03024569591444992,-0.04531673700743888
414,414,414,414,2020-09-25,391.42681884765625,388.1556091308594,398.6235961914063,0.008427572962610652,-0.018054067577811916
415,415,415,415,2020-09-28,390.5968322753906,393.1649475097656,384.1226806640625,-0.006531902832744851,0.016854385167092367
416,416,416,416,2020-09-29,392.6751098632813,385.2359313964844,382.1599731445313,0.0193107077001613,0.027515013234453045
417,417,417,417,2020-09-30,404.7928161621094,377.6680908203125,394.1414794921875,0.07182159679649058,0.027024145450626147
418,418,418,418,2020-10-01,406.23040771484375,376.3595886230469,390.5870666503906,0.07936776422007097,0.04005084243727741
419,419,419,419,2020-10-02,399.33544921875,377.90234375,389.6887512207031,0.0567159897873748,0.02475487929232889
420,420,420,420,2020-10-05,410.3968200683594,391.42681884765625,388.1556091308594,0.04846372375952668,0.05729972829016061
421,421,421,421,2020-10-06,407.0520324707031,390.5968322753906,393.1649475097656,0.04212835034901352,0.03532126922528511
422,422,422,422,2020-10-07,419.97161865234375,392.6751098632813,385.2359313964844,0.06951423225823072,0.09016730897853198
423,423,423,423,2020-10-08,417.9275512695313,404.7928161621094,377.6680908203125,0.032448043994342424,0.1066001111234296
424,424,424,424,2020-10-09,423.9130554199219,406.23040771484375,376.3595886230469,0.043528616689596955,0.12635114989591356
425,425,425,425,2020-10-12,421.0571899414063,399.33544921875,377.90234375,0.05439472194405015,0.11419576222569083
426,426,426,426,2020-10-13,423.296875,410.3968200683594,391.42681884765625,0.03143312594257397,0.08142021603467997
427,427,427,427,2020-10-14,413.7025451660156,407.0520324707031,390.5968322753906,0.016338237288598068,0.059154890622191036
428,428,428,428,2020-10-15,425.7908325195313,419.97161865234375,392.6751098632813,0.013856207440543056,0.08433364332101423
429,429,429,429,2020-10-16,428.0990295410156,417.9275512695313,404.7928161621094,0.024337898376373124,0.057575659567961956
430,430,430,430,2020-10-19,423.5609130859375,423.9130554199219,406.23040771484375,-0.0008306947131777598,0.042661762984663065
431,431,431,431,2020-10-20,426.8177795410156,421.0571899414063,399.33544921875,0.013681252184319481,0.06882016203678232
432,432,432,432,2020-10-21,427.6197814941406,423.296875,410.3968200683594,0.010212469662433943,0.04196660545009201
433,433,433,433,2020-10-22,431.4634399414063,413.7025451660156,407.0520324707031,0.04293155791019698,0.05997122117910103
434,434,434,434,2020-10-23,434.5440979003906,425.7908325195313,419.97161865234375,0.020557665201628827,0.03469872391569884
435,435,435,435,2020-10-26,425.56585693359375,428.0990295410156,417.9275512695313,-0.005917258467364017,0.018276626273763696
436,436,436,436,2020-10-27,422.64166259765625,423.5609130859375,423.9130554199219,-0.002170291119602763,-0.0029991829834215
437,437,437,437,2020-10-28,404.1668701171875,426.8177795410156,421.0571899414063,-0.05306927337513001,-0.04011407530309419
438,438,438,438,2020-10-29,388.0295104980469,427.6197814941406,423.296875,-0.09258288018800698,-0.08331591038075381
439,439,439,439,2020-10-30,390.5039367675781,431.4634399414063,413.7025451660156,-0.09493157329712709,-0.056075575723441795
440,440,440,440,2020-11-02,399.5994873046875,434.5440979003906,425.7908325195313,-0.08041671895797642,-0.061512233741299216
441,441,441,441,2020-11-03,414.1230773925781,425.56585693359375,428.0990295410156,-0.026888387201610464,-0.032646540132131974
442,442,442,442,2020-11-04,442.074951171875,422.64166259765625,423.5609130859375,0.04598053219547049,0.04371044993516948
443,443,443,443,2020-11-05,431.10150146484375,404.1668701171875,426.8177795410156,0.0666423532929521,0.010036418652556334
444,444,444,444,2020-11-06,423.0426025390625,388.0295104980469,427.6197814941406,0.09023306499568884,-0.010703852237810563
445,445,445,445,2020-11-09,413.6927490234375,390.5039367675781,431.4634399414063,0.05938176308235521,-0.04118701440933703
446,446,446,446,2020-11-10,421.2040100097656,399.5994873046875,434.5440979003906,0.05406544150194326,-0.030699042870633853
447,447,447,447,2020-11-11,416.63665771484375,414.1230773925781,425.56585693359375,0.006069645618620889,-0.020981944564559707
448,448,448,448,2020-11-12,422.3091125488281,442.074951171875,422.64166259765625,-0.04471151005197327,-0.0007868368839555329
449,449,449,449,2020-11-13,423.87396240234375,431.10150146484375,404.1668701171875,-0.016765283901683192,0.048759791418436116
450,450,450,450,2020-11-16,419.1207275390625,423.0426025390625,388.0295104980469,-0.009270638409609955,0.08012590846791312
451,451,451,451,2020-11-17,412.9494323730469,413.6927490234375,390.5039367675781,-0.001796784333651713,0.05747828252709253
452,452,452,452,2020-11-18,409.2427368164063,421.2040100097656,399.5994873046875,-0.028397814144936584,0.02413228699757064
453,453,453,453,2020-11-19,398.2205505371094,416.63665771484375,414.1230773925781,-0.044201840708742446,-0.03840048459891443
454,454,454,454,2020-11-20,397.2815551757813,422.3091125488281,442.074951171875,-0.05926359775187917,-0.10132534285725314
455,455,455,455,2020-11-23,400.29388427734375,423.87396240234375,431.10150146484375,-0.055629928272446394,-0.07146256063321166
456,456,456,456,2020-11-24,399.2180480957031,419.1207275390625,423.0426025390625,-0.0474867457885495,-0.056317151748704775
457,457,457,457,2020-11-25,392.2252807617188,412.9494323730469,413.6927490234375,-0.05018568857749739,-0.05189230005213963
458,458,458,458,2020-11-27,397.555419921875,409.2427368164063,421.2040100097656,-0.028558397848303052,-0.05614521591886634
459,459,459,459,2020-11-30,391.7167053222656,398.2205505371094,416.63665771484375,-0.016332269156053236,-0.05981219350514744
460,460,460,460,2020-12-01,396.8023376464844,397.2815551757813,422.3091125488281,-0.0012062415761660006,-0.06039835311248376
461,461,461,461,2020-12-02,396.8316955566406,400.29388427734375,423.87396240234375,-0.008649117202860768,-0.06379789570569194
462,462,462,462,2020-12-03,394.9538269042969,399.2180480957031,419.1207275390625,-0.01068143389745746,-0.057660953149861194
463,463,463,463,2020-12-04,403.7071533203125,392.2252807617188,412.9494323730469,0.029273667766380074,-0.022381139985162113
464,464,464,464,2020-12-07,394.8658447265625,397.555419921875,409.2427368164063,-0.006765283682564349,-0.03513047586790419
465,465,465,465,2020-12-08,400.2840881347656,391.7167053222656,398.2205505371094,0.02187137463400135,0.0051818963006127206
466,466,466,466,2020-12-09,399.1691589355469,396.8023376464844,397.2815551757813,0.005964736254077119,0.0047512997650505095
467,467,467,467,2020-12-10,388.7434997558594,396.8316955566406,400.29388427734375,-0.02038192989961607,-0.028854761401954643
468,468,468,468,2020-12-11,382.5330810546875,394.9538269042969,399.2180480957031,-0.03144860235173541,-0.04179412008200545
469,469,469,469,2020-12-14,379.6967468261719,403.7071533203125,392.2252807617188,-0.059474810631086616,-0.03194218871158938
470,470,470,470,2020-12-15,383.7066345214844,394.8658447265625,397.555419921875,-0.028260763381055876,-0.034834854982261576
471,471,471,471,2020-12-16,384.127197265625,400.2840881347656,391.7167053222656,-0.04036356015156162,-0.01937499206319715
472,472,472,472,2020-12-17,387.6284790039063,399.1691589355469,396.8023376464844,-0.02891175250717204,-0.023119467231443536
473,473,473,473,2020-12-18,383.0122680664063,388.7434997558594,396.8316955566406,-0.014742964687647353,-0.03482440451448732
474,474,474,474,2020-12-21,380.4596557617188,382.5330810546875,394.9538269042969,-0.005420250942093752,-0.03669839397730468
475,475,475,475,2020-12-22,379.9021911621094,379.6967468261719,403.7071533203125,0.0005410747857461651,-0.05896591616575986
476,476,476,476,2020-12-23,396.1862182617188,383.7066345214844,394.8658447265625,0.032523763254178606,0.0033438534955350097
477,477,477,477,2020-12-24,395.931884765625,384.127197265625,400.2840881347656,0.03073119420866477,-0.01087278634886768
478,478,478,478,2020-12-28,401.1741333007813,387.6284790039063,399.1691589355469,0.03494494091786926,0.005022868927501811
479,479,479,479,2020-12-29,399.08111572265625,383.0122680664063,388.7434997558594,0.041953871967004286,0.02659238282643739
480,480,480,480,2020-12-30,397.7929992675781,380.4596557617188,382.5330810546875,0.04555895281762856,0.03989176091860425
481,481,481,481,2020-12-31,401.8678894042969,379.9021911621094,379.6967468261719,0.05781935127827276,0.058391710657123674
482,482,482,482,2021-01-04,403.74853515625,396.1862182617188,383.7066345214844,0.019087783839910166,0.052232353656745056
483,483,483,483,2021-01-05,404.71826171875,395.931884765625,384.127197265625,0.02219163773164201,0.05360480746924634
484,484,484,484,2021-01-06,428.8634033203125,401.1741333007813,387.6284790039063,0.0690205766551033,0.10637743754630224
485,485,485,485,2021-01-07,438.52154541015625,399.08111572265625,383.0122680664063,0.0988281031942122,0.1449281967493683
486,486,486,486,2021-01-08,427.8251647949219,397.7929992675781,380.4596557617188,0.07549696848018783,0.1244954841226793
