,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PFG,PFG_6m,PFG_12m,PFG_6m_ret,PFG_12m_ret
297,297,297,297,2020-04-09,28.18302726745605,23.687578201293945,25.59814453125,0.18978086438218233,0.10097930078683826
298,298,298,298,2020-04-13,27.23206901550293,22.995969772338867,28.17438697814941,0.18421050667145744,-0.03344590827751792
299,299,299,299,2020-04-14,27.301231384277344,22.83171272277832,29.26366806030273,0.19575923697743258,-0.06706051585814377
300,300,300,300,2020-04-15,25.61543273925781,24.43105697631836,28.18302726745605,0.048478285818231104,-0.0911042842854265
301,301,301,301,2020-04-16,24.75092506408692,24.906538009643555,28.710384368896484,-0.0062478753769946715,-0.1379103551500711
302,302,302,302,2020-04-17,26.40214157104492,26.315689086914062,27.09374618530273,0.003285206929042328,-0.02552635613870846
303,303,303,303,2020-04-20,25.75375938415528,28.18302726745605,23.687578201293945,-0.08619613004121573,0.08722635827534564
304,304,304,304,2020-04-21,24.578020095825195,27.23206901550293,22.995969772338867,-0.09746042132042232,0.06879685175918637
305,305,305,305,2020-04-22,25.114017486572266,27.301231384277344,22.83171272277832,-0.08011411159148973,0.0999620480296679
306,306,306,306,2020-04-23,25.47711181640625,25.61543273925781,24.43105697631836,-0.005399905762262236,0.04281660188103431
307,307,307,307,2020-04-24,25.918012619018555,24.75092506408692,24.906538009643555,0.04715329030772475,0.040610807049272335
308,308,308,308,2020-04-27,27.39632606506348,26.40214157104492,26.315689086914062,0.03765544894694739,0.04106436181778661
309,309,309,309,2020-04-28,29.056190490722656,25.75375938415528,28.18302726745605,0.12823103055778184,0.03098188193128837
310,310,310,310,2020-04-29,31.59784698486328,24.578020095825195,27.23206901550293,0.28561401047232726,0.16031752735625626
311,311,311,311,2020-04-30,31.47681427001953,25.114017486572266,27.301231384277344,0.2533563889907009,0.15294485537919322
312,312,312,312,2020-05-01,30.34430885314941,25.47711181640625,25.61543273925781,0.19104194666245022,0.1846104323915716
313,313,313,313,2020-05-04,30.231922149658203,25.918012619018555,24.75092506408692,0.16644445675877617,0.22144615085615915
314,314,314,314,2020-05-05,30.13682556152344,27.39632606506348,26.40214157104492,0.1000316425622747,0.14145382791880534
315,315,315,315,2020-05-06,29.358762741088867,29.056190490722656,25.75375938415528,0.010413348937219347,0.1399796939607787
316,316,316,316,2020-05-07,31.37307357788086,31.59784698486328,24.578020095825195,-0.007113567170892954,0.27646870885299135
317,317,317,317,2020-05-08,33.032928466796875,31.47681427001953,25.114017486572266,0.04943683891986117,0.3153183669024129
318,318,318,318,2020-05-11,31.649715423583984,30.34430885314941,25.47711181640625,0.043019815569109054,0.24228035154294147
319,319,319,319,2020-05-12,30.19733238220215,30.231922149658203,25.918012619018555,-0.0011441471463449204,0.16510987266220578
320,320,320,320,2020-05-13,28.10522079467773,30.13682556152344,27.39632606506348,-0.06741269954588447,0.025875539951258464
321,321,321,321,2020-05-14,29.064830780029297,29.358762741088867,29.056190490722656,-0.01001172847955889,0.00029736483553821635
322,322,322,322,2020-05-15,29.26366806030273,31.37307357788086,31.59784698486328,-0.06723617666409754,-0.07387145477597645
323,323,323,323,2020-05-18,31.78803825378418,33.032928466796875,31.47681427001953,-0.03768634119932779,0.009887404141183387
324,324,324,324,2020-05-19,30.5172061920166,31.649715423583984,30.34430885314941,-0.0357826039321506,0.005697850615214994
325,325,325,325,2020-05-20,31.22610664367676,30.19733238220215,30.231922149658203,0.03406838221514419,0.03288525582650714
326,326,326,326,2020-05-21,31.98687171936035,28.10522079467773,30.13682556152344,0.1381113833988341,0.06138822266001753
327,327,327,327,2020-05-22,31.92635536193848,29.064830780029297,29.358762741088867,0.09845316504905854,0.0874557502130755
328,328,328,328,2020-05-26,33.82828521728516,29.26366806030273,31.37307357788086,0.1559823993211058,0.0782585624997647
329,329,329,329,2020-05-27,35.43627166748047,31.78803825378418,33.032928466796875,0.11476749161335831,0.0727559835664986
330,330,330,330,2020-05-28,35.27201461791992,30.5172061920166,31.649715423583984,0.15580746140343593,0.11444966079021235
331,331,331,331,2020-05-29,33.85201644897461,31.22610664367676,30.19733238220215,0.08409341053184383,0.12102671919876196
332,332,332,332,2020-06-01,34.640907287597656,31.98687171936035,28.10522079467773,0.08297265176547186,0.2325435028839049
333,333,333,333,2020-06-02,34.80744934082031,31.92635536193848,29.064830780029297,0.0902418690207456,0.19757963169483928
334,334,334,334,2020-06-03,37.71756362915039,33.82828521728516,29.26366806030273,0.11497119605335282,0.2888870783876778
335,335,335,335,2020-06-04,39.12879180908203,35.43627166748047,31.78803825378418,0.10420171106742449,0.230928171681811
336,336,336,336,2020-06-05,41.24125671386719,35.27201461791992,30.5172061920166,0.16923450958524477,0.3514099703090132
337,337,337,337,2020-06-08,42.70508575439453,33.85201644897461,31.22610664367676,0.2615226575576146,0.36760840029482966
338,338,338,338,2020-06-09,41.4341049194336,34.640907287597656,31.98687171936035,0.19610334034952048,0.2953472062838587
339,339,339,339,2020-06-10,38.865840911865234,34.80744934082031,31.92635536193848,0.11659548883650772,0.21735915268924733
340,340,340,340,2020-06-11,35.10546875,37.71756362915039,33.82828521728516,-0.06925407231583769,0.03775490021179784
341,341,341,341,2020-06-12,36.70953750610352,39.12879180908203,35.43627166748047,-0.061827983720595836,0.03593114565129363
342,342,342,342,2020-06-15,37.70003509521485,41.24125671386719,35.27201461791992,-0.08586599683955842,0.06883702288049554
343,343,343,343,2020-06-16,38.74311828613281,42.70508575439453,33.85201644897461,-0.0927750734666073,0.1444848003229171
344,344,344,344,2020-06-17,37.559791564941406,41.4341049194336,34.640907287597656,-0.09350541931642031,0.08426119596436754
345,345,345,345,2020-06-18,37.03386688232422,38.865840911865234,34.80744934082031,-0.04713583925008391,0.06396382336734119
346,346,346,346,2020-06-19,36.96374130249024,35.10546875,37.71756362915039,0.052933990590575464,-0.01998597613758779
347,347,347,347,2020-06-22,36.157318115234375,36.70953750610352,39.12879180908203,-0.015042940564896301,-0.0759408496011359
348,348,348,348,2020-06-23,36.71830368041992,37.70003509521485,41.24125671386719,-0.026040596840705255,-0.10967059187423944
349,349,349,349,2020-06-24,34.658443450927734,38.74311828613281,42.70508575439453,-0.10542968702307809,-0.18842351353055797
350,350,350,350,2020-06-25,35.06163787841797,37.559791564941406,41.4341049194336,-0.06651138311574745,-0.1537976276646148
351,351,351,351,2020-06-26,34.307823181152344,37.03386688232422,38.865840911865234,-0.0736094804745594,-0.11727567508571224
352,352,352,352,2020-06-29,35.36842727661133,36.96374130249024,35.10546875,-0.04315888948642321,0.0074905288541782244
353,353,353,353,2020-06-30,36.41151809692383,36.157318115234375,36.70953750610352,0.007030388174236624,-0.008118310102112947
354,354,354,354,2020-07-01,35.20188903808594,36.71830368041992,37.70003509521485,-0.0412986028856942,-0.06626375945856866
355,355,355,355,2020-07-02,35.75411605834961,34.658443450927734,38.74311828613281,0.03161343956410567,-0.0771492424979392
356,356,356,356,2020-07-06,37.04263305664063,35.06163787841797,37.559791564941406,0.05650036045355589,-0.013768939782495826
357,357,357,357,2020-07-07,35.94695281982422,34.307823181152344,37.03386688232422,0.04777713905125758,-0.029349191807425568
358,358,358,358,2020-07-08,36.70077133178711,35.36842727661133,36.96374130249024,0.03767043540714177,-0.007114268237923604
359,359,359,359,2020-07-09,34.93016815185547,36.41151809692383,36.157318115234375,-0.04068355351526831,-0.03393918651455141
360,360,360,360,2020-07-10,36.71830368041992,35.20188903808594,36.71830368041992,0.043077649631056314,0.0
361,361,361,361,2020-07-13,36.692012786865234,35.75411605834961,34.658443450927734,0.026231853333613664,0.05867457200773574
362,362,362,362,2020-07-14,37.27928924560547,37.04263305664063,35.06163787841797,0.006388751809380588,0.06325007904301483
363,363,363,363,2020-07-15,39.05867385864258,35.94695281982422,34.307823181152344,0.08656425078406893,0.13847718208190507
364,364,364,364,2020-07-16,39.23398208618164,36.70077133178711,35.36842727661133,0.06902336551712951,0.10929394115656788
365,365,365,365,2020-07-17,39.01483917236328,34.93016815185547,36.41151809692383,0.11693820089127849,0.07149718582207076
366,366,366,366,2020-07-20,38.44509506225586,36.71830368041992,35.20188903808594,0.04702808160380112,0.09213159045700658
367,367,367,367,2020-07-21,39.26904296875,36.692012786865234,35.75411605834961,0.07023409145892567,0.09830831517870942
368,368,368,368,2020-07-22,39.42681884765625,37.27928924560547,37.04263305664063,0.05760650606566853,0.06436329154490839
369,369,369,369,2020-07-23,39.46188354492188,39.05867385864258,35.94695281982422,0.010323179116079606,0.09778104816604172
370,370,370,370,2020-07-24,39.24274444580078,39.23398208618164,36.70077133178711,0.0002233359744083785,0.0692621168921328
371,371,371,371,2020-07-27,39.19015502929688,39.01483917236328,34.93016815185547,0.0044935686178040335,0.12195723933882996
372,372,372,372,2020-07-28,38.06818008422852,38.44509506225586,36.71830368041992,-0.009803980908799415,0.036763038280780425
373,373,373,373,2020-07-29,38.462623596191406,39.26904296875,36.692012786865234,-0.020535753142757684,0.04825602835176168
374,374,374,374,2020-07-30,37.20916748046875,39.42681884765625,37.27928924560547,-0.05624728121628131,-0.001880984497175886
375,375,375,375,2020-07-31,37.1916389465332,39.46188354492188,39.05867385864258,-0.057530061782386066,-0.04780077579864517
376,376,376,376,2020-08-03,37.66497039794922,39.24274444580078,39.23398208618164,-0.040205497095919696,-0.03999114045538177
377,377,377,377,2020-08-04,37.90164566040039,39.19015502929688,39.01483917236328,-0.03287839427869721,-0.02853256698162776
378,378,378,378,2020-08-05,39.13755798339844,38.06818008422852,38.44509506225586,0.02809112221293053,0.01801173647824883
379,379,379,379,2020-08-06,37.64744186401367,38.462623596191406,39.26904296875,-0.021194127076096136,-0.041294642857142905
380,380,380,380,2020-08-07,38.84830093383789,37.20916748046875,39.42681884765625,0.044051871201620685,-0.014673208002241589
381,381,381,381,2020-08-10,39.93521881103516,37.1916389465332,39.46188354492188,0.0737687271175691,0.011994745906501292
382,382,382,382,2020-08-11,40.47867584228516,37.66497039794922,39.24274444580078,0.0747035087140051,0.03149451991542951
383,383,383,383,2020-08-12,39.821266174316406,37.90164566040039,39.19015502929688,0.05064741861384747,0.0161038185367659
384,384,384,384,2020-08-13,39.34792709350586,39.13755798339844,38.06818008422852,0.005375121007719974,0.03361723640178771
385,385,385,385,2020-08-14,39.6371955871582,37.64744186401367,38.462623596191406,0.05285229552466597,0.0305380101809567
386,386,386,386,2020-08-17,38.91842651367188,38.84830093383789,37.20916748046875,0.0018051131747929272,0.04593650298949381
387,387,387,387,2020-08-18,38.35743713378906,39.93521881103516,37.1916389465332,-0.03950852716525288,0.03134570619304555
388,388,388,388,2020-08-19,38.29608154296875,40.47867584228516,37.66497039794922,-0.05391960714872035,0.0167559177227945
389,389,389,389,2020-08-20,37.81398391723633,39.821266174316406,37.90164566040039,-0.05040729363785823,-0.002312874326078407
390,390,390,390,2020-08-21,37.34941482543945,39.34792709350586,39.13755798339844,-0.05079078913908652,-0.045688674769066795
391,391,391,391,2020-08-24,39.11126327514648,39.6371955871582,37.64744186401367,-0.013268655973787347,0.03888236062413686
392,392,392,392,2020-08-25,38.83953857421875,38.91842651367188,38.84830093383789,-0.0020270074234738367,-0.00022555322648631915
393,393,393,393,2020-08-26,38.31361770629883,38.35743713378906,39.93521881103516,-0.0011423971663537813,-0.040605789902126266
394,394,394,394,2020-08-27,38.865840911865234,38.29608154296875,40.47867584228516,0.014877745866955339,-0.0398440634941698
395,395,395,395,2020-08-28,38.8570671081543,37.81398391723633,39.821266174316406,0.027584588632633134,-0.024213169464309736
396,396,396,396,2020-08-31,37.38338851928711,37.34941482543945,39.34792709350586,0.0009096178348828587,-0.04992737151185245
397,397,397,397,2020-09-01,38.06695556640625,39.11126327514648,39.6371955871582,-0.026700945489629313,-0.03961531580353994
398,398,398,398,2020-09-02,38.4398193359375,38.83953857421875,38.91842651367188,-0.01029155476493171,-0.012297701130497884
399,399,399,399,2020-09-03,37.74737930297852,38.31361770629883,38.35743713378906,-0.014779037773486325,-0.015904551408966294
400,400,400,400,2020-09-04,38.54634475708008,38.865840911865234,38.29608154296875,-0.008220487381442876,0.00653495616334876
401,401,401,401,2020-09-08,37.36563873291016,38.8570671081543,37.81398391723633,-0.03838242271587067,-0.011856597424578674
402,402,402,402,2020-09-09,37.1525764465332,37.38338851928711,37.34941482543945,-0.006174188105896983,-0.005270186422631107
403,403,403,403,2020-09-10,36.19380187988281,38.06695556640625,39.11126327514648,-0.04920681621769829,-0.0745938931897806
404,404,404,404,2020-09-11,36.46012878417969,38.4398193359375,38.83953857421875,-0.05150103684038376,-0.06126256586422185
405,405,405,405,2020-09-14,36.68206787109375,37.74737930297852,38.31361770629883,-0.0282221296300883,-0.04258407148372334
406,406,406,406,2020-09-15,35.46583557128906,38.54634475708008,38.865840911865234,-0.07991702469337758,-0.08748055518176612
407,407,407,407,2020-09-16,36.93951797485352,37.36563873291016,38.8570671081543,-0.011404080660912919,-0.04934878713217061
408,408,408,408,2020-09-17,36.65543365478516,37.1525764465332,37.38338851928711,-0.013381112140728235,-0.01947268274320224
409,409,409,409,2020-09-18,35.65226364135742,36.19380187988281,38.06695556640625,-0.014962181655373108,-0.06343275655013958
410,410,410,410,2020-09-21,34.62247085571289,36.46012878417969,38.4398193359375,-0.050401849629894024,-0.09930713895566512
411,411,411,411,2020-09-22,34.46268081665039,36.68206787109375,37.74737930297852,-0.06050332446476614,-0.08701792142875853
412,412,412,412,2020-09-23,33.54829406738281,35.46583557128906,38.54634475708008,-0.05406728681330075,-0.12966341481131594
413,413,413,413,2020-09-24,33.938907623291016,36.93951797485352,37.36563873291016,-0.08123036022303176,-0.09170808330384617
414,414,414,414,2020-09-25,34.294002532958984,36.65543365478516,37.1525764465332,-0.06442240307578262,-0.07694147181657862
415,415,415,415,2020-09-28,35.599002838134766,35.65226364135742,36.19380187988281,-0.001493896818402063,-0.01643372651820385
416,416,416,416,2020-09-29,35.56349563598633,34.62247085571289,36.46012878417969,0.027179596285750396,-0.02459215526913927
417,417,417,417,2020-09-30,35.74991989135742,34.46268081665039,36.68206787109375,0.03735168141896583,-0.02541154394599654
418,418,418,418,2020-10-01,35.8298225402832,33.54829406738281,35.46583557128906,0.06800728729508188,0.010263030974203335
419,419,419,419,2020-10-02,36.442378997802734,33.938907623291016,36.93951797485352,0.07376405281806053,-0.013458187986892911
420,420,420,420,2020-10-05,37.17920684814453,34.294002532958984,36.65543365478516,0.08413145454260285,0.01428910099092473
421,421,421,421,2020-10-06,37.046043395996094,35.599002838134766,35.65226364135742,0.04064834524834526,0.0390937239963034
422,422,422,422,2020-10-07,38.25339126586914,35.56349563598633,34.62247085571289,0.07563642386045233,0.10487178761122795
423,423,423,423,2020-10-08,38.57298278808594,35.74991989135742,34.46268081665039,0.0789669712633676,0.11926820183558329
424,424,424,424,2020-10-09,37.70298767089844,35.8298225402832,33.54829406738281,0.05227949785431529,0.12384217197961811
425,425,425,425,2020-10-12,37.99594497680664,36.442378997802734,33.938907623291016,0.04263075083812651,0.1195394206126843
426,426,426,426,2020-10-13,36.61992263793945,37.17920684814453,34.294002532958984,-0.01504293011116209,0.06782294084060592
427,427,427,427,2020-10-14,36.61104583740234,37.046043395996094,35.599002838134766,-0.011742078740877626,0.0284289704368752
428,428,428,428,2020-10-15,36.8951301574707,38.25339126586914,35.56349563598633,-0.03550694627198503,0.03744385915024928
429,429,429,429,2020-10-16,36.57552719116211,38.57298278808594,35.74991989135742,-0.051783799243567574,0.02309396223302529
430,430,430,430,2020-10-19,36.28257751464844,37.70298767089844,35.8298225402832,-0.03767367638470631,0.012636260585890513
431,431,431,431,2020-10-20,36.593292236328125,37.99594497680664,36.442378997802734,-0.03691585355581284,0.00414114672739907
432,432,432,432,2020-10-21,36.47787857055664,36.61992263793945,37.17920684814453,-0.0038788740431594526,-0.01886345452318039
433,433,433,433,2020-10-22,38.1202278137207,36.61104583740234,37.046043395996094,0.04122203946374481,0.028995928289624162
434,434,434,434,2020-10-23,38.63512802124024,36.8951301574707,38.25339126586914,0.047160637632747804,0.009979161134184178
435,435,435,435,2020-10-26,37.27687454223633,36.57552719116211,38.57298278808594,0.01917531762176994,-0.033601452419954936
436,436,436,436,2020-10-27,34.93319320678711,36.28257751464844,37.70298767089844,-0.0371909715432025,-0.07346352730155736
437,437,437,437,2020-10-28,33.956661224365234,36.593292236328125,37.99594497680664,-0.07205230387402439,-0.10630828513166479
438,438,438,438,2020-10-29,34.72899627685547,36.47787857055664,36.61992263793945,-0.04794364042630461,-0.05163654712707999
439,439,439,439,2020-10-30,34.81778335571289,38.1202278137207,36.61104583740234,-0.08663233793212421,-0.04898146012145399
440,440,440,440,2020-11-02,35.252777099609375,38.63512802124024,36.8951301574707,-0.08754600010051394,-0.044514087654702994
441,441,441,441,2020-11-03,37.108192443847656,37.27687454223633,36.57552719116211,-0.004525113772549494,0.014563433355357258
442,442,442,442,2020-11-04,37.03717041015625,34.93319320678711,36.28257751464844,0.060228596650602206,0.02079766508328018
443,443,443,443,2020-11-05,38.182376861572266,33.956661224365234,36.593292236328125,0.12444437953678777,0.043425571412964326
444,444,444,444,2020-11-06,36.72645568847656,34.72899627685547,36.47787857055664,0.05751561017478246,0.006814462015358513
445,445,445,445,2020-11-09,42.29268646240234,34.81778335571289,38.1202278137207,0.2146863581269014,0.1094552390681105
446,446,446,446,2020-11-10,41.93758392333984,35.252777099609375,38.63512802124024,0.18962497067513406,0.08547806287283488
447,447,447,447,2020-11-11,40.43727111816406,37.108192443847656,37.27687454223633,0.0897127683961969,0.0847816941398043
448,448,448,448,2020-11-12,39.58502960205078,37.03717041015625,34.93319320678711,0.0687919504562331,0.13316378974367216
449,449,449,449,2020-11-13,41.10308837890625,38.182376861572266,33.956661224365234,0.07649370619128382,0.21045729753351528
450,450,450,450,2020-11-16,42.8963623046875,36.72645568847656,34.72899627685547,0.16799624413925773,0.23517426080278137
451,451,451,451,2020-11-17,43.49115753173828,42.29268646240234,34.81778335571289,0.028337548866784967,0.2491075921581396
452,452,452,452,2020-11-18,43.49115753173828,41.93758392333984,35.252777099609375,0.037044900136314673,0.23369450891346077
453,453,453,453,2020-11-19,43.43788909912109,40.43727111816406,37.108192443847656,0.07420426497596111,0.17057410340995638
454,454,454,454,2020-11-20,43.50003433227539,39.58502960205078,37.03717041015625,0.09890114443723408,0.1744966975216582
455,455,455,455,2020-11-23,44.95595169067383,41.10308837890625,38.182376861572266,0.0937365892375337,0.17740055454532655
456,456,456,456,2020-11-24,46.69594955444336,42.8963623046875,36.72645568847656,0.08857597813930851,0.2714526539269311
457,457,457,457,2020-11-25,46.16330337524414,43.49115753173828,42.29268646240234,0.06144112953433867,0.09151976941173356
458,458,458,458,2020-11-27,45.63064956665039,43.49115753173828,41.93758392333984,0.049193724801433136,0.08806100156035046
459,459,459,459,2020-11-30,44.201358795166016,43.43788909912109,40.43727111816406,0.017576123331010995,0.09308461161987647
460,460,460,460,2020-12-01,44.551517486572266,43.50003433227539,39.58502960205078,0.024172007457858857,0.12546379109602035
461,461,461,461,2020-12-02,45.66485595703125,44.95595169067383,41.10308837890625,0.015768863514115772,0.11098357223361499
462,462,462,462,2020-12-03,46.11378479003906,46.69594955444336,42.8963623046875,-0.012467136228283437,0.07500455312500898
463,463,463,463,2020-12-04,46.9398078918457,46.16330337524414,43.49115753173828,0.0168208178320699,0.07929543741370226
464,464,464,464,2020-12-07,45.53017044067383,45.63064956665039,43.49115753173828,-0.0022020095468900935,0.046883390202883124
465,465,465,465,2020-12-08,45.58406066894531,44.201358795166016,43.43788909912109,0.0312818861561901,0.04940782377630892
466,466,466,466,2020-12-09,44.93759536743164,44.551517486572266,43.50003433227539,0.008665874983399657,0.03304735403598591
467,467,467,467,2020-12-10,44.7310905456543,45.66485595703125,44.95595169067383,-0.020448228551417924,-0.005001810362434855
468,468,468,468,2020-12-11,43.788352966308594,46.11378479003906,46.69594955444336,-0.05042812760475868,-0.06226656949645626
469,469,469,469,2020-12-14,42.93537902832031,46.9398078918457,46.16330337524414,-0.08530986902954563,-0.06992403296369942
470,470,470,470,2020-12-15,43.40227127075195,45.53017044067383,45.63064956665039,-0.04673602469146354,-0.04883512106579935
471,471,471,471,2020-12-16,43.294525146484375,45.58406066894531,44.201358795166016,-0.05022666890272698,-0.020515967685156622
472,472,472,472,2020-12-17,43.45613861083984,44.93759536743164,44.551517486572266,-0.03296697886210187,-0.024586791596101665
473,473,473,473,2020-12-18,43.05210113525391,44.7310905456543,45.66485595703125,-0.03753517720938959,-0.0572158778785119
474,474,474,474,2020-12-21,42.648067474365234,43.788352966308594,46.11378479003906,-0.02604083996538331,-0.07515577676943253
475,475,475,475,2020-12-22,42.55828094482422,42.93537902832031,46.9398078918457,-0.008782921963897405,-0.09334352107100619
476,476,476,476,2020-12-23,43.58183670043945,43.40227127075195,45.53017044067383,0.004137235781218385,-0.04279214686387056
477,477,477,477,2020-12-24,43.52797317504883,43.294525146484375,45.58406066894531,0.00539209121187012,-0.04510540447084865
478,478,478,478,2020-12-28,43.70753860473633,43.45613861083984,44.93759536743164,0.005785143409722693,-0.027372554152881756
479,479,479,479,2020-12-29,43.44716262817383,43.05210113525391,44.7310905456543,0.009176358005821283,-0.028703255427453556
480,480,480,480,2020-12-30,43.797325134277344,42.648067474365234,43.788352966308594,0.026947473308208014,0.00020489850293414769
481,481,481,481,2020-12-31,44.54254150390625,42.55828094482422,42.93537902832031,0.04662454673990646,0.037432125020390394
482,482,482,482,2021-01-04,43.37533187866211,43.58183670043945,43.40227127075195,-0.004738323058680605,-0.00062069083716354
483,483,483,483,2021-01-05,43.82426071166992,43.52797317504883,43.294525146484375,0.006806830527797958,0.012235624790737809
484,484,484,484,2021-01-06,45.88034439086914,43.70753860473633,43.45613861083984,0.049712380415248614,0.05578511707491196
485,485,485,485,2021-01-07,46.45497512817383,43.44716262817383,43.05210113525391,0.06922920434968871,0.07904083431908071
486,486,486,486,2021-01-08,46.56271362304688,43.797325134277344,42.648067474365234,0.06314057948267826,0.09178953187116035
487,487,487,487,2021-01-11,46.50883483886719,44.54254150390625,42.55828094482422,0.044144165747446173,0.09282691420653877
488,488,488,488,2021-01-12,47.19121170043945,43.37533187866211,43.58183670043945,0.0879735014466716,0.08281833151753348
489,489,489,489,2021-01-13,47.31690979003906,43.82426071166992,43.52797317504883,0.07969670273157825,0.08704601520849442
490,490,490,490,2021-01-14,48.21476364135742,45.88034439086914,43.70753860473633,0.05088059563373437,0.10312237157488147
491,491,491,491,2021-01-15,47.86460113525391,46.45497512817383,43.44716262817383,0.03034391909996259,0.10167380882579313
492,492,492,492,2021-01-19,48.77143096923828,46.56271362304688,43.797325134277344,0.04743532269343853,0.11357099593892839
493,493,493,493,2021-01-20,48.196807861328125,46.50883483886719,44.54254150390625,0.036293599448556924,0.08203991586563175
494,494,494,494,2021-01-21,48.017234802246094,47.19121170043945,43.37533187866211,0.017503748516780382,0.10701711600891528
495,495,495,495,2021-01-22,47.99927520751953,47.31690979003906,43.82426071166992,0.014421174597165187,0.09526719739365386
496,496,496,496,2021-01-25,47.6221809387207,48.21476364135742,45.88034439086914,-0.012290482372673384,0.03796476619731326
497,497,497,497,2021-01-26,47.0206184387207,47.86460113525391,46.45497512817383,-0.01763271136739064,0.01217616216532691
498,498,498,498,2021-01-27,45.979103088378906,48.77143096923828,46.56271362304688,-0.05725335150860322,-0.012533860019256049
499,499,499,499,2021-01-28,47.182228088378906,48.196807861328125,46.50883483886719,-0.021050767010719174,0.01447882433186587
500,500,500,500,2021-01-29,44.23727416992188,48.017234802246094,47.19121170043945,-0.07872091443606821,-0.06259507700858769
501,501,501,501,2021-02-01,45.00942993164063,47.99927520751953,47.31690979003906,-0.062289383807414445,-0.04876649528968591
502,502,502,502,2021-02-02,45.42243194580078,47.6221809387207,48.21476364135742,-0.046191689451403284,-0.05791445367911019
503,503,503,503,2021-02-03,45.925235748291016,47.0206184387207,47.86460113525391,-0.023295795053338897,-0.04051773839048012
504,504,504,504,2021-02-04,47.424652099609375,45.979103088378906,48.77143096923828,0.03143926075399728,-0.02761409380172508
505,505,505,505,2021-02-05,47.236106872558594,47.182228088378906,48.196807861328125,0.0011419296282229041,-0.019932875877042733
506,506,506,506,2021-02-08,48.537994384765625,44.23727416992188,48.017234802246094,0.09721937654485768,0.010845263886273937
507,507,507,507,2021-02-09,48.84326171875,45.00942993164063,47.99927520751953,0.08517841245561453,0.017583317822646105
508,508,508,508,2021-02-10,48.6816520690918,45.42243194580078,47.6221809387207,0.07175353638440152,0.02224742986328998
509,509,509,509,2021-02-11,48.52901077270508,45.925235748291016,47.0206184387207,0.056695953368316676,0.032079381004955776
510,510,510,510,2021-02-12,48.60084533691406,47.424652099609375,45.979103088378906,0.024801304495270626,0.05702029992833402
511,511,511,511,2021-02-16,48.924072265625,47.236106872558594,47.182228088378906,0.03573464251870884,0.03691737859397781
512,512,512,512,2021-02-17,48.726539611816406,48.537994384765625,44.23727416992188,0.0038844873885015563,0.10148151137546568
513,513,513,513,2021-02-18,47.95439147949219,48.84326171875,45.00942993164063,-0.018198420989493203,0.06542987885703733
514,514,514,514,2021-02-19,49.47175979614258,48.6816520690918,45.42243194580078,0.016230092724244694,0.08914819565745757
515,515,515,515,2021-02-22,53.4941520690918,48.52901077270508,45.925235748291016,0.10231284786829686,0.1648095256883344
516,516,516,516,2021-02-23,52.686073303222656,48.60084533691406,47.424652099609375,0.08405672654433682,0.11094274750950928
517,517,517,517,2021-02-24,54.2752799987793,48.924072265625,47.236106872558594,0.1093778069842759,0.1490210263350482
518,518,518,518,2021-02-25,52.40774917602539,48.726539611816406,48.537994384765625,0.07554834785181974,0.0797263018447738
519,519,519,519,2021-02-26,51.29268646240234,47.95439147949219,48.84326171875,0.0696139577610484,0.050148672661474825
520,520,520,520,2021-03-01,52.770355224609375,49.47175979614258,48.6816520690918,0.06667633094232461,0.08398858670027587
521,521,521,521,2021-03-02,52.39867782592773,53.4941520690918,48.52901077270508,-0.020478392511936283,0.07973925269869975
522,522,522,522,2021-03-03,52.4984016418457,52.686073303222656,48.60084533691406,-0.00356207342112691,0.08019523689171937
523,523,523,523,2021-03-04,51.374271392822266,54.2752799987793,48.924072265625,-0.05344990585073495,0.05008166764807154
524,524,524,524,2021-03-05,53.19643783569336,52.40774917602539,48.726539611816406,0.015049084764525045,0.09173436610698671
525,525,525,525,2021-03-08,54.53814315795898,51.29268646240234,47.95439147949219,0.06327328356910233,0.13729194501993303
526,526,526,526,2021-03-09,54.19364929199219,52.770355224609375,49.47175979614258,0.026971470275778175,0.09544615989621175
527,527,527,527,2021-03-10,55.544410705566406,52.39867782592773,53.4941520690918,0.0600345850345505,0.0383267807259855
528,528,528,528,2021-03-11,55.39029693603516,52.4984016418457,52.686073303222656,0.05508539695967385,0.051327105310144505
529,529,529,529,2021-03-12,55.79824066162109,51.374271392822266,54.2752799987793,0.08611254522661538,0.02805993194095069
530,530,530,530,2021-03-15,55.544410705566406,53.19643783569336,52.40774917602539,0.04413778375772415,0.059851101771337234
531,531,531,531,2021-03-16,54.13925552368164,54.53814315795898,51.29268646240234,-0.007313920335021984,0.05549658747872077
532,532,532,532,2021-03-17,54.63785934448242,54.19364929199219,52.770355224609375,0.008196717849666468,0.03538926565728584
533,533,533,533,2021-03-18,54.91889953613281,55.544410705566406,52.39867782592773,-0.011261460180923444,0.04809704776478241
534,534,534,534,2021-03-19,54.74664688110352,55.39029693603516,52.4984016418457,-0.011620267276684415,0.04282502264727572
535,535,535,535,2021-03-22,54.00326919555664,55.79824066162109,51.374271392822266,-0.03216896168733607,0.05117343237108529
536,536,536,536,2021-03-23,52.52559280395508,55.544410705566406,53.19643783569336,-0.05434962516055275,-0.01261071340547848
537,537,537,537,2021-03-24,52.53466796875,54.13925552368164,54.53814315795898,-0.029638153303193526,-0.03673530254607871
