,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ICE,ICE_6m,ICE_12m,ICE_6m_ret,ICE_12m_ret
244,244,244,244,2020-01-24,92.07992553710938,90.809326171875,89.53875732421875,0.013991947950692918,0.028380650891647763
245,245,245,245,2020-01-27,93.09449768066406,91.2834243774414,88.75172424316406,0.01984011134085173,0.04893170780098388
246,246,246,246,2020-01-28,93.81513214111328,91.75753784179688,89.53875732421875,0.022424253611338152,0.04776004207217022
247,247,247,247,2020-01-29,93.78669738769533,91.748046875,89.36807250976562,0.022220097126131044,0.04944299181843559
248,248,248,248,2020-01-30,94.9814224243164,91.43514251708984,90.107666015625,0.038784648982897796,0.05408814393046524
249,249,249,249,2020-01-31,94.5736846923828,92.26009368896484,88.91291809082031,0.02507683344889866,0.06366641342015433
250,250,250,250,2020-02-03,94.85814666748048,92.07992553710938,90.809326171875,0.030171843799454923,0.04458595461816639
251,251,251,251,2020-02-04,87.7940444946289,93.09449768066406,91.2834243774414,-0.05693626710589228,-0.0382257776437539
252,252,252,252,2020-02-05,88.06903839111328,93.81513214111328,91.75753784179688,-0.061249114283151385,-0.04019832634396858
253,253,253,253,2020-02-06,85.44251251220703,93.78669738769533,91.748046875,-0.08896981243507396,-0.0687266331825439
254,254,254,254,2020-02-07,87.83198547363281,94.9814224243164,91.43514251708984,-0.07527195074784698,-0.039406697952962366
255,255,255,255,2020-02-10,89.90853881835938,94.5736846923828,92.26009368896484,-0.04932816025089448,-0.0254883208609481
256,256,256,256,2020-02-11,89.85163879394531,94.85814666748048,92.07992553710938,-0.05277889194994689,-0.024199484634314095
257,257,257,257,2020-02-12,89.50080108642578,87.7940444946289,93.09449768066406,0.019440459789972442,-0.038602674527183134
258,258,258,258,2020-02-13,89.31117248535156,88.06903839111328,93.81513214111328,0.014104095115947457,-0.04800888250082114
259,259,259,259,2020-02-14,91.84288024902344,85.44251251220703,93.78669738769533,0.0749084682628216,-0.020725936543394163
260,260,260,260,2020-02-18,91.21707153320312,87.83198547363281,94.9814224243164,0.03854047066471611,-0.039632496492804314
261,261,261,261,2020-02-19,90.47745513916016,89.90853881835938,94.5736846923828,0.006327722909057032,-0.043312572271518635
262,262,262,262,2020-02-20,90.27833557128906,89.85163879394531,94.85814666748048,0.004748903671331739,-0.048280630152365056
263,263,263,263,2020-02-21,89.84215545654297,89.50080108642578,87.7940444946289,0.0038139811708228777,0.023328586508386318
264,264,264,264,2020-02-24,88.98875427246094,89.31117248535156,88.06903839111328,-0.0036100546428669,0.010443123919023689
265,265,265,265,2020-02-25,87.20616912841797,91.84288024902344,85.44251251220703,-0.05048525381644675,0.020641441413125294
266,266,266,266,2020-02-26,88.99826049804688,91.21707153320312,87.83198547363281,-0.024324515113912648,0.01327847728962217
267,267,267,267,2020-02-27,87.06394958496094,90.47745513916016,89.90853881835938,-0.0377276919310896,-0.0316386994025708
268,268,268,268,2020-02-28,84.59861755371094,90.27833557128906,89.85163879394531,-0.06291341086027324,-0.05846327691675168
269,269,269,269,2020-03-02,88.56210327148438,89.84215545654297,89.50080108642578,-0.014247790233369417,-0.010488149866222485
270,270,270,270,2020-03-03,90.02232360839844,88.98875427246094,89.31117248535156,0.011614606186900467,0.0079626221810436
271,271,271,271,2020-03-04,94.9814224243164,87.20616912841797,91.84288024902344,0.0891594410534049,0.03417295022524458
272,272,272,272,2020-03-05,92.8384780883789,88.99826049804688,91.21707153320312,0.04314935560359978,0.017775253337151797
273,273,273,273,2020-03-06,89.16896057128906,87.06394958496094,90.47745513916016,0.024177756653159355,-0.014462106232525529
274,274,274,274,2020-03-09,84.0296859741211,84.59861755371094,90.27833557128906,-0.006725069463796363,-0.06921538326582977
275,275,275,275,2020-03-10,85.8597183227539,88.56210327148438,89.84215545654297,-0.030514010495509503,-0.04432704350816008
276,276,276,276,2020-03-11,81.73502349853516,90.02232360839844,88.98875427246094,-0.09205827818790202,-0.081512892648398
277,277,277,277,2020-03-12,71.69356536865234,94.9814224243164,87.20616912841797,-0.24518328385975074,-0.17788424735091957
278,278,278,278,2020-03-13,78.81456756591797,92.8384780883789,88.99826049804688,-0.1510570919647205,-0.11442575253875209
279,279,279,279,2020-03-16,70.54483032226562,89.16896057128906,87.06394958496094,-0.20886337723017157,-0.1897354684854402
280,280,280,280,2020-03-17,73.0761947631836,84.0296859741211,84.59861755371094,-0.1303526376893861,-0.1362010766099323
281,281,281,281,2020-03-18,66.6906967163086,85.8597183227539,88.56210327148438,-0.22325977747081982,-0.24696123677335968
282,282,282,282,2020-03-19,70.1166000366211,81.73502349853516,90.02232360839844,-0.14214742915100875,-0.2211198597624321
283,283,283,283,2020-03-20,69.4599838256836,71.69356536865234,94.9814224243164,-0.031154560824023014,-0.2686992671537315
284,284,284,284,2020-03-23,63.616920471191406,78.81456756591797,92.8384780883789,-0.19282789418359414,-0.31475696520326
285,285,285,285,2020-03-24,70.09757232666016,70.54483032226562,89.16896057128906,-0.006340053460505701,-0.21387922571309614
286,286,286,286,2020-03-25,70.91597747802734,73.0761947631836,84.0296859741211,-0.029561162730993518,-0.15606042488522953
287,287,287,287,2020-03-26,75.95967864990234,66.6906967163086,85.8597183227539,0.13898463188984955,-0.11530482356856198
288,288,288,288,2020-03-27,77.32049560546875,70.1166000366211,81.73502349853516,0.10274165554355386,-0.054010235809689666
289,289,289,289,2020-03-30,79.7566909790039,69.4599838256836,71.69356536865234,0.1482394119060102,0.11246651730724389
290,290,290,290,2020-03-31,76.84468078613281,63.616920471191406,78.81456756591797,0.20792833442686876,-0.024993942625360588
291,291,291,291,2020-04-01,75.47432708740234,70.09757232666016,70.54483032226562,0.0767038655159995,0.06987750544749494
292,292,292,292,2020-04-02,77.21583557128906,70.91597747802734,73.0761947631836,0.0888355250438968,0.05664828090078733
293,293,293,293,2020-04-03,77.07307434082031,75.95967864990234,66.6906967163086,0.014657719868057972,0.15567954955811403
294,294,294,294,2020-04-06,80.34671020507812,77.32049560546875,70.1166000366211,0.03913858254415192,0.1459014008539199
295,295,295,295,2020-04-07,78.3197250366211,79.7566909790039,69.4599838256836,-0.018016870117656958,0.1275517315577248
296,296,296,296,2020-04-08,81.21269989013672,76.84468078613281,63.616920471191406,0.05684217904633604,0.2765896130875034
297,297,297,297,2020-04-09,83.15403747558594,75.47432708740234,70.09757232666016,0.10175261820208314,0.18626130286055598
298,298,298,298,2020-04-13,81.0604248046875,77.21583557128906,70.91597747802734,0.04979016551402782,0.14304882605338576
299,299,299,299,2020-04-14,82.79243469238281,77.07307434082031,75.95967864990234,0.07420698344367649,0.08995240848730535
300,300,300,300,2020-04-15,82.07868957519531,80.34671020507812,77.32049560546875,0.021556319676268698,0.06153858601741846
301,301,301,301,2020-04-16,83.83920288085938,78.3197250366211,79.7566909790039,0.07047366217970574,0.05118707724384142
302,302,302,302,2020-04-17,86.0279769897461,81.21269989013672,76.84468078613281,0.05929216866479514,0.11950464377842107
303,303,303,303,2020-04-20,85.07633209228516,83.15403747558594,75.47432708740234,0.02311727337669689,0.1272221346705522
304,304,304,304,2020-04-21,83.2967758178711,81.0604248046875,77.21583557128906,0.027588691011328992,0.07875250201712625
305,305,305,305,2020-04-22,84.87650299072266,82.79243469238281,77.07307434082031,0.02517220693029798,0.10124714391689182
306,306,306,306,2020-04-23,84.21986389160156,82.07868957519531,80.34671020507812,0.026086848212222513,0.04820550432790016
307,307,307,307,2020-04-24,84.61956024169922,83.83920288085938,78.3197250366211,0.009307786024024711,0.08043740197162874
308,308,308,308,2020-04-27,87.8836669921875,86.0279769897461,81.21269989013672,0.021570773455042325,0.082141920057764
309,309,309,309,2020-04-28,85.92329406738281,85.07633209228516,83.15403747558594,0.00995531840957753,0.03330273160350061
310,310,310,310,2020-04-29,86.31346130371094,83.2967758178711,81.0604248046875,0.03621611348362208,0.06480395965948182
311,311,311,311,2020-04-30,85.1239242553711,84.87650299072266,82.79243469238281,0.00291507373572486,0.028160659505315655
312,312,312,312,2020-05-01,84.38164520263672,84.21986389160156,82.07868957519531,0.001920940067575705,0.028057899551765964
313,313,313,313,2020-05-04,85.33329772949219,84.61956024169922,83.83920288085938,0.008434663164808676,0.017820957228756207
314,314,314,314,2020-05-05,88.47369384765625,87.8836669921875,86.0279769897461,0.00671372594774855,0.02842931966424911
315,315,315,315,2020-05-06,87.30316925048828,85.92329406738281,85.07633209228516,0.016059384106285934,0.026174578798103365
316,316,316,316,2020-05-07,88.58787536621094,86.31346130371094,83.2967758178711,0.026350629764423816,0.06352106064595908
317,317,317,317,2020-05-08,88.99707794189453,85.1239242553711,84.87650299072266,0.0455001777749815,0.04854788788390896
318,318,318,318,2020-05-11,89.54902648925781,84.38164520263672,84.21986389160156,0.061238214474391706,0.06327678948181825
319,319,319,319,2020-05-12,88.0739974975586,85.33329772949219,84.61956024169922,0.03211758880753046,0.04082315301559647
320,320,320,320,2020-05-13,88.7877197265625,88.47369384765625,87.8836669921875,0.003549370047180034,0.010286925492712706
321,321,321,321,2020-05-14,88.74014282226562,87.30316925048828,85.92329406738281,0.01645958083897736,0.0327832956761851
322,322,322,322,2020-05-15,88.94950866699219,88.58787536621094,86.31346130371094,0.0040821985998231725,0.030540396868175668
323,323,323,323,2020-05-18,91.3571319580078,88.99707794189453,85.1239242553711,0.026518331508076365,0.07322509808097122
324,324,324,324,2020-05-19,88.46417236328125,89.54902648925781,84.38164520263672,-0.012114638969377256,0.04838169664552794
325,325,325,325,2020-05-20,88.93045806884766,88.0739974975586,85.33329772949219,0.009724329491378025,0.04215424031494153
326,326,326,326,2020-05-21,88.3690185546875,88.7877197265625,88.47369384765625,-0.004715755435148794,-0.0011831233490600113
327,327,327,327,2020-05-22,89.2349853515625,88.74014282226562,87.30316925048828,0.005576309813789315,0.02212767437493013
328,328,328,328,2020-05-26,89.67273712158203,88.94950866699219,88.58787536621094,0.008130775149050695,0.012246165187802749
329,329,329,329,2020-05-27,88.34044647216797,91.3571319580078,88.99707794189453,-0.03302079893692855,-0.007378123921723323
330,330,330,330,2020-05-28,90.28177642822266,88.46417236328125,89.54902648925781,0.02054621680602353,0.008182667837854707
331,331,331,331,2020-05-29,92.54669952392578,88.93045806884766,88.0739974975586,0.040663699857235835,0.050783456564364116
332,332,332,332,2020-06-01,92.8988037109375,88.3690185546875,88.7877197265625,0.051259878522320834,0.04630239403642533
333,333,333,333,2020-06-02,91.69021606445312,89.2349853515625,88.74014282226562,0.027514216573439887,0.03324395418312642
334,334,334,334,2020-06-03,93.14620971679688,89.67273712158203,88.94950866699219,0.038734990217878185,0.047180710862791075
335,335,335,335,2020-06-04,91.15731048583984,88.34044647216797,91.3571319580078,0.03188645887769348,-0.0021872564066459654
336,336,336,336,2020-06-05,93.0796127319336,90.28177642822266,88.46417236328125,0.030990044883923096,0.052172989870960196
337,337,337,337,2020-06-08,92.76557159423828,92.54669952392578,88.93045806884766,0.0023649905554536943,0.04312485967880186
338,338,338,338,2020-06-09,92.72750091552734,92.8988037109375,88.3690185546875,-0.0018439720272737103,0.04932138471293057
339,339,339,339,2020-06-10,92.6037826538086,91.69021606445312,89.2349853515625,0.009963621295354885,0.03775197910297079
340,340,340,340,2020-06-11,87.58866119384766,93.14620971679688,89.67273712158203,-0.05966478442704726,-0.023240909050302516
341,341,341,341,2020-06-12,88.7496566772461,91.15731048583984,88.34044647216797,-0.02641207595706485,0.0046321953467491905
342,342,342,342,2020-06-15,89.52297973632812,93.0796127319336,90.28177642822266,-0.03821065527902934,-0.008404760317247462
343,343,343,343,2020-06-16,90.37266540527344,92.76557159423828,92.54669952392578,-0.025795196944740972,-0.02349121178643765
344,344,344,344,2020-06-17,90.33447265625,92.72750091552734,92.8988037109375,-0.02580710399450259,-0.027603488443905366
345,345,345,345,2020-06-18,90.11488342285156,92.6037826538086,91.69021606445312,-0.026876863553852548,-0.017181033148555236
346,346,346,346,2020-06-19,90.23899841308594,87.58866119384766,93.14620971679688,0.030258907752598985,-0.031211267882504945
347,347,347,347,2020-06-22,90.03852081298828,88.7496566772461,91.15731048583984,0.014522468976182923,-0.012273175534565084
348,348,348,348,2020-06-23,89.26520538330078,89.52297973632812,93.0796127319336,-0.002879421057996101,-0.040980051771575265
349,349,349,349,2020-06-24,86.60157775878906,90.37266540527344,92.76557159423828,-0.04172818882316953,-0.06644699891906958
350,350,350,350,2020-06-25,88.62554931640625,90.33447265625,92.72750091552734,-0.018917731953190464,-0.04423662407183693
351,351,351,351,2020-06-26,86.30561065673828,90.11488342285156,92.6037826538086,-0.042271294390281766,-0.06801203813256196
352,352,352,352,2020-06-29,86.30561065673828,90.23899841308594,87.58866119384766,-0.04358855733683831,-0.014648591719763626
353,353,353,353,2020-06-30,87.45125579833984,90.03852081298828,88.7496566772461,-0.02873509017348519,-0.014629925652874576
354,354,354,354,2020-07-01,89.07425689697266,89.26520538330078,89.52297973632812,-0.0021391144008261476,-0.00501237604777105
355,355,355,355,2020-07-02,88.08136749267578,86.60157775878906,90.37266540527344,0.01708732995613982,-0.02535388219792345
356,356,356,356,2020-07-06,88.33914184570312,88.62554931640625,90.33447265625,-0.003231658059242082,-0.022088254371503524
357,357,357,357,2020-07-07,88.37732696533203,86.30561065673828,90.11488342285156,0.024004422109166867,-0.019281570274760185
358,358,358,358,2020-07-08,89.58979797363281,86.30561065673828,90.23899841308594,0.03805299901018788,-0.007194233655844595
359,359,359,359,2020-07-09,87.966796875,87.45125579833984,90.03852081298828,0.005895182086909978,-0.023009306675431662
360,360,360,360,2020-07-10,88.35823059082031,89.07425689697266,89.26520538330078,-0.008038532468258808,-0.010160451528520631
361,361,361,361,2020-07-13,87.67084503173828,88.08136749267578,86.60157775878906,-0.0046607185222418135,0.012346972198675754
362,362,362,362,2020-07-14,87.56582641601562,88.33914184570312,88.62554931640625,-0.008753938667846795,-0.011957306990642791
363,363,363,363,2020-07-15,89.0169677734375,88.37732696533203,86.30561065673828,0.007237612067135579,0.03141576887142428
364,364,364,364,2020-07-16,88.18639373779297,89.58979797363281,86.30561065673828,-0.015664777324901236,0.021792129929247395
365,365,365,365,2020-07-17,89.58025360107422,87.966796875,87.45125579833984,0.01834165598148263,0.02434496547017906
366,366,366,366,2020-07-20,89.9812240600586,88.35823059082031,89.07425689697266,0.01836833375211233,0.010182146836599237
367,367,367,367,2020-07-21,90.8022918701172,87.67084503173828,88.08136749267578,0.03571822351256326,0.03089103240441493
368,368,368,368,2020-07-22,91.70924377441406,87.56582641601562,88.33914184570312,0.04731774401024347,0.038149588713430216
369,369,369,369,2020-07-23,91.50877380371094,89.0169677734375,88.37732696533203,0.027992483821910108,0.03543269462774412
370,370,370,370,2020-07-24,91.9574737548828,88.18639373779297,89.58979797363281,0.0427626060807349,0.026427962053746423
371,371,371,371,2020-07-27,90.25809478759766,89.58025360107422,87.966796875,0.00756685942799451,0.026047304141965766
372,372,372,372,2020-07-28,88.71147155761719,89.9812240600586,88.35823059082031,-0.014111305060641288,0.003997827530439091
373,373,373,373,2020-07-29,90.02894592285156,90.8022918701172,87.67084503173828,-0.008516810879309333,0.026897207278652413
374,374,374,374,2020-07-30,90.09580993652344,91.70924377441406,87.56582641601562,-0.01759292489489217,0.028892361598783278
375,375,375,375,2020-07-31,92.39663696289062,91.50877380371094,89.0169677734375,0.009702492146645758,0.037966572823002975
376,376,376,376,2020-08-03,91.9192886352539,91.9574737548828,88.18639373779297,-0.0004152475929327659,0.04232960141855968
377,377,377,377,2020-08-04,91.44192504882812,90.25809478759766,89.58025360107422,0.013116056393793318,0.020782163176769286
378,378,378,378,2020-08-05,91.80472564697266,88.71147155761719,89.9812240600586,0.03486870452088531,0.020265356533680334
379,379,379,379,2020-08-06,93.04584503173828,90.02894592285156,90.8022918701172,0.03351032357384254,0.024708111606150274
380,380,380,380,2020-08-07,96.38731384277344,90.09580993652344,91.70924377441406,0.0698312597520645,0.05100979874903855
381,381,381,381,2020-08-10,94.66886138916016,92.39663696289062,91.50877380371094,0.024592068509832643,0.03453316500806469
382,382,382,382,2020-08-11,94.14376831054688,91.9192886352539,91.9574737548828,0.024200357817388607,0.023775061084124083
383,383,383,383,2020-08-12,94.92662811279295,91.44192504882812,90.25809478759766,0.03810837383513155,0.05172426180922218
384,384,384,384,2020-08-13,95.66175079345705,91.80472564697266,88.71147155761719,0.04201336172297121,0.07834701773970365
385,385,385,385,2020-08-14,97.84803009033205,93.04584503173828,90.02894592285156,0.05161095648017078,0.08685077990561929
386,386,386,386,2020-08-17,99.33738708496094,96.38731384277344,90.09580993652344,0.030606447306952056,0.10257499383099633
387,387,387,387,2020-08-18,99.65242004394533,94.66886138916016,92.39663696289062,0.052642004790772745,0.07852864908891499
388,388,388,388,2020-08-19,98.84091186523438,94.14376831054688,91.9192886352539,0.04989330296608996,0.07530109656794948
389,389,389,389,2020-08-20,99.05096435546876,94.92662811279295,91.44192504882812,0.04344762185985607,0.08321171391107063
390,390,390,390,2020-08-21,99.48058319091795,95.66175079345705,91.80472564697266,0.0399201599990171,0.08361070184406594
391,391,391,391,2020-08-24,101.01765441894533,97.84803009033205,93.04584503173828,0.032393338176426534,0.08567614582346827
392,392,392,392,2020-08-25,99.70970916748048,99.33738708496094,96.38731384277344,0.0037480559278362247,0.03446921791104707
393,393,393,393,2020-08-26,100.2443389892578,99.65242004394533,94.66886138916016,0.005939835129457505,0.05889452474957135
394,394,394,394,2020-08-27,100.25389099121094,98.84091186523438,94.14376831054688,0.014295488571605786,0.06490204068004735
395,395,395,395,2020-08-28,100.77897644042967,99.05096435546876,94.92662811279295,0.017445686634200985,0.06165128209002524
396,396,396,396,2020-08-31,101.41864013671876,99.48058319091795,95.66175079345705,0.019481760999343845,0.06017963601451748
397,397,397,397,2020-09-01,101.69548797607422,101.01765441894533,97.84803009033205,0.0067100504464074895,0.03932074955612541
398,398,398,398,2020-09-02,101.51410675048828,99.70970916748048,99.33738708496094,0.018096508334779937,0.0219123909879535
399,399,399,399,2020-09-03,98.54496002197266,100.2443389892578,99.65242004394533,-0.016952368427181175,-0.011113227571235007
400,400,400,400,2020-09-04,95.54717254638672,100.25389099121094,98.84091186523438,-0.046947987736823626,-0.03332364358736939
401,401,401,401,2020-09-08,94.34425354003906,100.77897644042967,99.05096435546876,-0.06384985368643992,-0.04751807159129229
402,402,402,402,2020-09-09,96.62599182128906,101.41864013671876,99.48058319091795,-0.04725608930438141,-0.028694960142629178
403,403,403,403,2020-09-10,93.8000717163086,101.69548797607422,101.01765441894533,-0.07763782264974406,-0.0714487259098654
404,404,404,404,2020-09-11,93.78096771240234,101.51410675048828,99.70970916748048,-0.07617797452617336,-0.059460021542332875
405,405,405,405,2020-09-14,95.90997314453124,98.54496002197266,100.2443389892578,-0.026738930908834835,-0.04323801112790049
406,406,406,406,2020-09-15,96.2642593383789,95.54717254638672,100.25389099121094,0.0075050550726034615,-0.039795279897732794
407,407,407,407,2020-09-16,96.62814331054688,94.34425354003906,100.77897644042967,0.02420804325446846,-0.041187490451804254
408,408,408,408,2020-09-17,95.71845245361328,96.62599182128906,101.41864013671876,-0.009392290320334173,-0.056204536714565156
409,409,409,409,2020-09-18,95.00028228759766,93.8000717163086,101.69548797607422,0.012795412085813807,-0.06583581849817899
410,410,410,410,2020-09-21,95.05773162841795,93.78096771240234,101.51410675048828,0.01361431799180246,-0.06360076770354162
411,411,411,411,2020-09-22,94.60767364501952,95.90997314453124,98.54496002197266,-0.013578353291260115,-0.03995421354958428
412,412,412,412,2020-09-23,92.88406372070312,96.2642593383789,95.54717254638672,-0.03511371344783365,-0.027872188728459646
413,413,413,413,2020-09-24,94.1576156616211,96.62814331054688,94.34425354003906,-0.025567371619528267,-0.001978264403128316
414,414,414,414,2020-09-25,96.29298400878906,95.71845245361328,96.62599182128906,0.006002307187887412,-0.00344635854414721
415,415,415,415,2020-09-28,96.9345703125,95.00028228759766,93.8000717163086,0.020360866076656547,0.03341680383434542
416,416,416,416,2020-09-29,94.9619598388672,95.05773162841795,93.78096771240234,-0.0010075118342306455,0.012593089571080185
417,417,417,417,2020-09-30,95.8046417236328,94.60767364501952,95.90997314453124,0.012651913238078905,-0.0010982322009381873
418,418,418,418,2020-10-01,97.1260757446289,92.88406372070312,96.2642593383789,0.045669965912357835,0.008952610368305303
419,419,419,419,2020-10-02,97.0398941040039,94.1576156616211,96.62814331054688,0.030611208898290387,0.004261189125136511
420,420,420,420,2020-10-05,97.48995208740234,96.29298400878906,95.71845245361328,0.01243048069321473,0.0185073994447158
421,421,421,421,2020-10-06,96.7238998413086,96.9345703125,95.00028228759766,-0.0021733265078933695,0.018143288758795117
422,422,422,422,2020-10-07,96.57069396972656,94.9619598388672,95.05773162841795,0.016940826975233803,0.015916247057343957
423,423,423,423,2020-10-08,97.13565063476562,95.8046417236328,94.60767364501952,0.01389294805748964,0.026720633669013116
424,424,424,424,2020-10-09,97.08778381347656,97.1260757446289,92.88406372070312,-0.00039424975073654167,0.04525771078894403
425,425,425,425,2020-10-12,98.59115600585938,97.0398941040039,94.1576156616211,0.015985816103559314,0.04708637015800532
426,426,426,426,2020-10-13,98.2943115234375,97.48995208740234,96.29298400878906,0.00825069064875561,0.02078373139278522
427,427,427,427,2020-10-14,97.96874237060548,96.7238998413086,96.9345703125,0.01287006139474589,0.010668764041265044
428,428,428,428,2020-10-15,97.73892974853516,96.57069396972656,94.9619598388672,0.01209720807406467,0.029242971758164593
429,429,429,429,2020-10-16,97.00159454345705,97.13565063476562,95.8046417236328,-0.001380091556833607,0.012493682960342367
430,430,430,430,2020-10-19,94.27252197265624,97.08778381347656,97.1260757446289,-0.02899707594756684,-0.029379893608338925
431,431,431,431,2020-10-20,95.70889282226562,98.59115600585938,97.0398941040039,-0.029234500338168767,-0.013716021580895021
432,432,432,432,2020-10-21,95.2492446899414,98.2943115234375,97.48995208740234,-0.03097907484473328,-0.022983982959106197
433,433,433,433,2020-10-22,95.14392852783205,97.96874237060548,96.7238998413086,-0.028833827753830477,-0.016334859492522003
434,434,434,434,2020-10-23,94.75131225585938,97.73892974853516,96.57069396972656,-0.03056732358705372,-0.018839894786689015
435,435,435,435,2020-10-26,93.61181640625,97.00159454345705,97.13565063476562,-0.03494559190661972,-0.03627745534711446
436,436,436,436,2020-10-27,93.42030334472656,94.27252197265624,97.08778381347656,-0.009039947273043802,-0.03777489118297217
437,437,437,437,2020-10-28,89.79110717773438,95.70889282226562,98.59115600585938,-0.06183109500097095,-0.08925799417142455
438,438,438,438,2020-10-29,91.63921356201172,95.2492446899414,98.2943115234375,-0.03790088981472961,-0.06770583015721032
439,439,439,439,2020-10-30,90.3943862915039,95.14392852783205,97.96874237060548,-0.049919551460803735,-0.07731400746626493
440,440,440,440,2020-11-02,90.64334869384766,94.75131225585938,97.73892974853516,-0.043355215502650535,-0.07259728618824823
441,441,441,441,2020-11-03,91.98394012451172,93.61181640625,97.00159454345705,-0.017389645284455746,-0.051727545743564085
442,442,442,442,2020-11-04,94.18635559082033,93.42030334472656,94.27252197265624,0.008200061642563705,-0.0009140137553644845
443,443,443,443,2020-11-05,96.67601776123048,89.79110717773438,95.70889282226562,0.07667697614940838,0.010104859751756123
444,444,444,444,2020-11-06,96.38876342773438,91.63921356201172,95.2492446899414,0.05182879338558122,0.011963546183514362
445,445,445,445,2020-11-09,94.05227661132812,90.3943862915039,95.14392852783205,0.040465901367240376,-0.011473689739273096
446,446,446,446,2020-11-10,93.84162902832033,90.64334869384766,94.75131225585938,0.03528422526924757,-0.00960074542379541
447,447,447,447,2020-11-11,95.73760223388672,91.98394012451172,93.61181640625,0.04080779866891926,0.022708520240771524
448,448,448,448,2020-11-12,94.1384735107422,94.18635559082033,93.42030334472656,-0.0005083759720584391,0.00768751695619696
449,449,449,449,2020-11-13,95.13433837890624,96.67601776123048,89.79110717773438,-0.015946864776038572,0.059507354003279556
450,450,450,450,2020-11-16,95.47906494140624,96.38876342773438,91.63921356201172,-0.009437806378854163,0.04190183688990423
451,451,451,451,2020-11-17,95.78547668457033,94.05227661132812,90.3943862915039,0.018428050183247224,0.05963965921159331
452,452,452,452,2020-11-18,95.23966217041016,93.84162902832033,90.64334869384766,0.014897792766021878,0.0507076751112403
453,453,453,453,2020-11-19,96.61857604980467,95.73760223388672,91.98394012451172,0.009201962398909247,0.0503852728967622
454,454,454,454,2020-11-20,96.7717742919922,94.1384735107422,94.18635559082033,0.027972630987579405,0.027450034402051404
455,455,455,455,2020-11-23,98.0166244506836,95.13433837890624,96.67601776123048,0.03029701074177482,0.013867003632318964
456,456,456,456,2020-11-24,98.6964874267578,95.47906494140624,96.38876342773438,0.033697674849727965,0.0239418363402244
457,457,457,457,2020-11-25,99.5199966430664,95.78547668457033,94.05227661132812,0.03898837368418784,0.05813490357425044
458,458,458,458,2020-11-27,100.53501892089844,95.23966217041016,93.84162902832033,0.05560033109959406,0.07132644607605987
459,459,459,459,2020-11-30,101.032958984375,96.61857604980467,95.73760223388672,0.04568876001955169,0.055311148670213584
460,460,460,460,2020-12-01,102.61294555664062,96.7717742919922,94.1384735107422,0.06036027868026572,0.09002134546967544
461,461,461,461,2020-12-02,102.03840637207033,98.0166244506836,95.13433837890624,0.041031630541513486,0.07257177703455708
462,462,462,462,2020-12-03,102.90021514892578,98.6964874267578,95.47906494140624,0.04259247549501244,0.07772541773501618
463,463,463,463,2020-12-04,104.59510040283205,99.5199966430664,95.78547668457033,0.05099581924191332,0.09197243698303614
464,464,464,464,2020-12-07,105.60055541992188,100.53501892089844,95.23966217041016,0.05038579147241262,0.10878758926058785
465,465,465,465,2020-12-08,105.38988494873048,101.032958984375,96.61857604980467,0.04312380839038177,0.09078284174261064
466,466,466,466,2020-12-09,105.49522399902344,102.61294555664062,96.7717742919922,0.028088838369734193,0.09014456716180197
467,467,467,467,2020-12-10,104.60468292236328,102.03840637207033,98.0166244506836,0.025150104176807186,0.06721368450098408
468,468,468,468,2020-12-11,104.20250701904295,102.90021514892578,98.6964874267578,0.012655871207192249,0.05578739158646506
469,469,469,469,2020-12-14,103.1396026611328,104.59510040283205,99.5199966430664,-0.013915544189867624,0.03637064047588634
470,470,470,470,2020-12-15,106.56768035888672,105.60055541992188,100.53501892089844,0.009158331934136621,0.06000557320961786
471,471,471,471,2020-12-16,106.8845443725586,105.38988494873048,101.032958984375,0.014182190487779911,0.05791758894331256
472,472,472,472,2020-12-17,108.3057098388672,105.49522399902344,102.61294555664062,0.02664088224382355,0.05547803204893165
473,473,473,473,2020-12-18,108.34412384033205,104.60468292236328,102.03840637207033,0.035748312728447695,0.06179749069452045
474,474,474,474,2020-12-21,108.06563568115234,104.20250701904295,102.90021514892578,0.03707327945001748,0.05019834530715728
475,475,475,475,2020-12-22,108.66099548339844,103.1396026611328,104.59510040283205,0.05353319849802296,0.03887271071883114
476,476,476,476,2020-12-23,107.71996307373048,106.56768035888672,105.60055541992188,0.010812684586576582,0.020070042675256472
477,477,477,477,2020-12-24,108.20967864990234,106.8845443725586,105.38988494873048,0.012397810040007728,0.026755828631406242
478,478,478,478,2020-12-28,109.07389831542967,108.3057098388672,105.49522399902344,0.007092779112988223,0.03392261924994222
479,479,479,479,2020-12-29,108.41132354736328,108.34412384033205,104.60468292236328,0.000620243208854232,0.036390728585499854
480,480,480,480,2020-12-30,108.6513900756836,108.06563568115234,104.20250701904295,0.005420357645047558,0.042694587528758765
481,481,481,481,2020-12-31,110.7063217163086,108.66099548339844,103.1396026611328,0.018823002898244567,0.0733638569467483
482,482,482,482,2021-01-04,108.7954330444336,107.71996307373048,106.56768035888672,0.009983942994549633,0.02090458080765667
483,483,483,483,2021-01-05,109.02588653564452,108.20967864990234,106.8845443725586,0.007542836240951312,0.020034160931837075
484,484,484,484,2021-01-06,111.13842010498048,109.07389831542967,108.3057098388672,0.018927734512435235,0.026154763865429365
