,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ABBV,ABBV_6m,ABBV_12m,ABBV_6m_ret,ABBV_12m_ret
243,243,243,243,2020-01-23,71.60591125488281,74.06639862060547,74.07334899902344,-0.03322002165011628,-0.033310735608473085
244,244,244,244,2020-01-24,70.15314483642578,74.95655822753906,73.6507797241211,-0.06408263005529125,-0.047489448187740146
245,245,245,245,2020-01-27,70.55621337890625,74.95655822753906,74.1727523803711,-0.0587052681271073,-0.048758322772203266
246,246,246,246,2020-01-28,70.34627532958984,73.89845275878906,74.74446868896484,-0.04806835998033454,-0.05884306138661932
247,247,247,247,2020-01-29,69.86763000488281,73.89004516601562,73.7916259765625,-0.05443784953839559,-0.053176711039353064
248,248,248,248,2020-01-30,68.6751708984375,73.23505401611328,73.3442153930664,-0.06226366838853581,-0.06365934204363022
249,249,249,249,2020-01-31,68.03694152832031,71.60591125488281,74.06639862060547,-0.04984183098876671,-0.08140610593435471
250,250,250,250,2020-02-03,69.1118392944336,70.15314483642578,74.95655822753906,-0.014843319489385332,-0.0779747505930457
251,251,251,251,2020-02-04,70.84175109863281,70.55621337890625,74.95655822753906,0.004046953571518186,-0.054895892050103035
252,252,252,252,2020-02-05,72.74797058105469,70.34627532958984,73.89845275878906,0.03414104357639847,-0.015568420376670833
253,253,253,253,2020-02-06,73.20984649658203,69.86763000488281,73.89004516601562,0.04783640852660431,-0.009205552221619673
254,254,254,254,2020-02-07,77.5009994506836,68.6751708984375,73.23505401611328,0.12851556737002445,0.05825004831199698
255,255,255,255,2020-02-10,79.56678771972656,68.03694152832031,71.60591125488281,0.1694644987327505,0.11117624683954985
256,256,256,256,2020-02-11,80.61649322509766,69.1118392944336,70.15314483642578,0.16646429972224275,0.14915009744850338
257,257,257,257,2020-02-12,82.11965942382812,70.84175109863281,70.55621337890625,0.15919861028693516,0.16388983324293482
258,258,258,258,2020-02-13,80.07064056396484,72.74797058105469,70.34627532958984,0.10065806543361022,0.13823568040829337
259,259,259,259,2020-02-14,78.97897338867188,73.20984649658203,69.86763000488281,0.07880260877693801,0.13040865108995825
260,260,260,260,2020-02-18,78.6094741821289,77.5009994506836,68.6751708984375,0.01430271531079641,0.1446564042539198
261,261,261,261,2020-02-19,79.0545425415039,79.56678771972656,68.03694152832031,-0.006437927091226037,0.16193557155413174
262,262,262,262,2020-02-20,79.13013458251953,80.61649322509766,69.1118392944336,-0.01843740136931915,0.14495772924528194
263,263,263,263,2020-02-21,79.74315643310547,82.11965942382812,70.84175109863281,-0.028939513478219325,0.12565196648060328
264,264,264,264,2020-02-24,78.21479034423828,80.07064056396484,72.74797058105469,-0.023177661707901587,0.07514738513691666
265,265,265,265,2020-02-25,74.88937377929688,78.97897338867188,73.20984649658203,-0.051780865639380114,0.022941275840446584
266,266,266,266,2020-02-26,74.24275207519531,78.6094741821289,77.5009994506836,-0.05554956514295484,-0.042041359448036664
267,267,267,267,2020-02-27,71.73188018798828,79.0545425415039,79.56678771972656,-0.09262797706622872,-0.09846957199449458
268,268,268,268,2020-02-28,71.97541046142578,79.13013458251953,80.61649322509766,-0.09041718630760787,-0.10718752972228918
269,269,269,269,2020-03-02,74.47789764404297,79.74315643310547,82.11965942382812,-0.06602771980162825,-0.09305642319271235
270,270,270,270,2020-03-03,73.53734588623047,78.21479034423828,80.07064056396484,-0.059802557002601175,-0.08159413527502901
271,271,271,271,2020-03-04,77.04753112792969,74.88937377929688,78.97897338867188,0.028817938243054675,-0.0244551451844931
272,272,272,272,2020-03-05,76.09022521972656,74.24275207519531,78.6094741821289,0.02488422226940168,-0.03204765059953896
273,273,273,273,2020-03-06,74.5870590209961,71.73188018798828,79.0545425415039,0.03980348522198529,-0.056511408160541454
274,274,274,274,2020-03-09,71.60591125488281,71.97541046142578,79.13013458251953,-0.00513368668791403,-0.09508669948981585
275,275,275,275,2020-03-10,73.50377655029297,74.47789764404297,79.74315643310547,-0.013079331245434478,-0.07824345262839649
276,276,276,276,2020-03-11,71.25321960449219,73.53734588623047,78.21479034423828,-0.031060765849124428,-0.08900580963148896
277,277,277,277,2020-03-12,66.01315307617188,77.04753112792969,74.88937377929688,-0.14321520612304028,-0.11852443484550579
278,278,278,278,2020-03-13,71.68989562988281,76.09022521972656,74.24275207519531,-0.05783041878423767,-0.034385261509795484
279,279,279,279,2020-03-16,62.36861038208008,74.5870590209961,71.73188018798828,-0.1638145919585936,-0.1305314984267778
280,280,280,280,2020-03-17,61.31891250610352,71.60591125488281,71.97541046142578,-0.14366130628744456,-0.14805748083970238
281,281,281,281,2020-03-18,59.647796630859375,73.50377655029297,74.47789764404297,-0.18850704779710215,-0.19912083292229932
282,282,282,282,2020-03-19,59.67300415039063,71.25321960449219,73.53734588623047,-0.16252199575514303,-0.18853470394878458
283,283,283,283,2020-03-20,57.79193878173828,66.01315307617188,77.04753112792969,-0.12453903368238173,-0.2499183564262355
284,284,284,284,2020-03-23,54.16420364379883,71.68989562988281,76.09022521972656,-0.2444653020080374,-0.28815818999893517
285,285,285,285,2020-03-24,56.67506790161133,62.36861038208008,74.5870590209961,-0.09128858965414166,-0.2401487785480666
286,286,286,286,2020-03-25,57.02775955200195,61.31891250610352,71.60591125488281,-0.0699809044016304,-0.20358866254755992
287,287,287,287,2020-03-26,61.999114990234375,59.647796630859375,73.50377655029297,0.03942003715454123,-0.15651796547061547
288,288,288,288,2020-03-27,61.025001525878906,59.67300415039063,71.25321960449219,0.0226567674065965,-0.1435474514048266
289,289,289,289,2020-03-30,63.18317031860352,57.79193878173828,66.01315307617188,0.09328691250913379,-0.04286998311234835
290,290,290,290,2020-03-31,63.9809455871582,54.16420364379883,71.68989562988281,0.18124040017125376,-0.10753189100070681
291,291,291,291,2020-04-01,61.65481185913086,56.67506790161133,62.36861038208008,0.08786480796396101,-0.01144483608944269
292,292,292,292,2020-04-02,63.09080123901367,57.02775955200195,61.31891250610352,0.10631737481257719,0.028896284367955438
293,293,293,293,2020-04-03,61.61282730102539,61.999114990234375,59.647796630859375,-0.006230535536996484,0.0329438936751838
294,294,294,294,2020-04-06,63.59465789794922,61.025001525878906,59.67300415039063,0.04210825576105215,0.06571906012432449
295,295,295,295,2020-04-07,63.30913162231445,63.18317031860352,57.79193878173828,0.0019935894808027488,0.09546647779741124
296,296,296,296,2020-04-08,65.97115325927734,63.9809455871582,54.16420364379883,0.03110625599316874,0.21798436644845376
297,297,297,297,2020-04-09,66.97046661376953,61.65481185913086,56.67506790161133,0.08621638107961305,0.18165657481048192
298,298,298,298,2020-04-13,67.43233489990234,63.09080123901367,57.02775955200195,0.06881405174172972,0.18244755588570438
299,299,299,299,2020-04-14,69.99768829345703,61.61282730102539,61.999114990234375,0.136089534594237,0.12901108837573783
300,300,300,300,2020-04-15,69.73348999023438,63.59465789794922,61.025001525878906,0.09653062529459921,0.14270361731433057
301,301,301,301,2020-04-16,69.767578125,63.30913162231445,63.18317031860352,0.10201445411090027,0.10421141853430838
302,302,302,302,2020-04-17,71.12271118164062,65.97115325927734,63.9809455871582,0.07808803799619546,0.11162332048927803
303,303,303,303,2020-04-20,71.58293914794922,66.97046661376953,61.65481185913086,0.0688732327457211,0.16102761470592397
304,304,304,304,2020-04-21,68.48915100097656,67.43233489990234,63.09080123901367,0.015672245409312557,0.08556476785754774
305,305,305,305,2020-04-22,69.43519592285156,69.99768829345703,61.61282730102539,-0.00803587067400402,0.1269600660201482
306,306,306,306,2020-04-23,69.92098236083984,69.73348999023438,63.59465789794922,0.00268869908320557,0.09947886618153556
307,307,307,307,2020-04-24,71.24201965332031,69.767578125,63.30913162231445,0.02113362062932178,0.12530400951210918
308,308,308,308,2020-04-27,72.17951965332031,71.12271118164062,65.97115325927734,0.014858945252813838,0.09410728913049438
309,309,309,309,2020-04-28,70.53462219238281,71.58293914794922,66.97046661376953,-0.014644787822971628,0.05321981104250617
310,310,310,310,2020-04-29,71.38690948486328,68.48915100097656,67.43233489990234,0.04230974455860026,0.05864507866784052
311,311,311,311,2020-04-30,70.05735778808594,69.43519592285156,69.99768829345703,0.00896032418379944,0.0008524495034571977
312,312,312,312,2020-05-01,70.60281372070312,69.92098236083984,69.73348999023438,0.009751455669552378,0.012466373482676651
313,313,313,313,2020-05-04,69.767578125,71.24201965332031,69.767578125,-0.020696234265890734,0.0
314,314,314,314,2020-05-05,72.75908660888672,72.17951965332031,71.12271118164062,0.00802952081629349,0.023007776279323044
315,315,315,315,2020-05-06,72.80168914794922,70.53462219238281,71.58293914794922,0.03214119371594548,0.017025704930626828
316,316,316,316,2020-05-07,71.7789535522461,71.38690948486328,68.48915100097656,0.005491820141982018,0.04803392220795111
317,317,317,317,2020-05-08,71.557373046875,70.05735778808594,69.43519592285156,0.021411245101855103,0.030563420982945955
318,318,318,318,2020-05-11,74.91534423828125,70.60281372070312,69.92098236083984,0.061081567296142225,0.07142865716140978
319,319,319,319,2020-05-12,77.09716796875,69.767578125,71.24201965332031,0.10505724923714332,0.08218672552971062
320,320,320,320,2020-05-13,75.74205780029297,72.75908660888672,72.17951965332031,0.04099791971607725,0.049356634182155856
321,321,321,321,2020-05-14,76.65399932861328,72.80168914794922,70.53462219238281,0.052915120868079146,0.08675706973434827
322,322,322,322,2020-05-15,77.31024932861328,71.7789535522461,71.38690948486328,0.07706013396170652,0.08297515449952297
323,323,323,323,2020-05-18,77.95797729492188,71.557373046875,70.05735778808594,0.08944716631581828,0.11277358661932757
324,324,324,324,2020-05-19,77.72785186767578,74.91534423828125,70.60281372070312,0.03754247755238049,0.10091719821760248
325,325,325,325,2020-05-20,77.71934509277344,77.09716796875,69.767578125,0.00807003863326905,0.11397510393046106
326,326,326,326,2020-05-21,79.27901458740234,75.74205780029297,72.75908660888672,0.04669739494581959,0.0896098107108354
327,327,327,327,2020-05-22,78.49491882324219,76.65399932861328,72.80168914794922,0.02401596147302043,0.07820188984520748
328,328,328,328,2020-05-26,77.31024932861328,77.31024932861328,71.7789535522461,0.0,0.07706013396170652
329,329,329,329,2020-05-27,76.68809509277344,77.95797729492188,71.557373046875,-0.016289316965528267,0.07170081610650336
330,330,330,330,2020-05-28,76.73068237304688,77.72785186767578,74.91534423828125,-0.012828985629584788,0.02423186001777733
331,331,331,331,2020-05-29,78.980712890625,77.71934509277344,77.09716796875,0.016229779038228864,0.02443079261534553
332,332,332,332,2020-06-01,77.30172729492188,79.27901458740234,75.74205780029297,-0.02494086616453306,0.02059185530371055
333,333,333,333,2020-06-02,77.59148406982422,78.49491882324219,76.65399932861328,-0.011509467962535935,0.012230082571321077
334,334,334,334,2020-06-03,77.46365356445312,77.31024932861328,77.31024932861328,0.0019842677674959397,0.0019842677674959397
335,335,335,335,2020-06-04,79.29605102539062,76.68809509277344,77.95797729492188,0.03400731142770219,0.01716403858718274
336,336,336,336,2020-06-05,79.98639678955078,76.73068237304688,77.72785186767578,0.04243041135324943,0.029057086586156577
337,337,337,337,2020-06-08,80.61709594726562,78.980712890625,77.71934509277344,0.02071876787066662,0.03728480793338074
338,338,338,338,2020-06-09,81.96369171142578,77.30172729492188,79.27901458740234,0.06030867070689849,0.03386365405770375
339,339,339,339,2020-06-10,82.58586883544922,77.59148406982422,78.49491882324219,0.06436769222161765,0.052117386367634744
340,340,340,340,2020-06-11,78.63129425048828,77.46365356445312,77.31024932861328,0.015073400650585489,0.017087578081139032
341,341,341,341,2020-06-12,78.80174255371094,79.29605102539062,76.68809509277344,-0.006233708555315243,0.02756161120419698
342,342,342,342,2020-06-15,79.33014678955078,79.98639678955078,76.73068237304688,-0.008204520097669032,0.03387777009288029
343,343,343,343,2020-06-16,81.86993408203125,80.61709594726562,78.980712890625,0.015540601159649281,0.03658135113831307
344,344,344,344,2020-06-17,81.59721374511719,81.96369171142578,77.30172729492188,-0.00447122327772731,0.05556779389685773
345,345,345,345,2020-06-18,82.01483154296875,82.58586883544922,77.59148406982422,-0.006914467336031183,0.05700815658022451
346,346,346,346,2020-06-19,82.42391967773438,78.63129425048828,77.46365356445312,0.04823302812699848,0.06403346453513326
347,347,347,347,2020-06-22,82.90120697021484,78.80174255371094,79.29605102539062,0.05202250970160627,0.04546450798249513
348,348,348,348,2020-06-23,82.93529510498047,79.33014678955078,79.98639678955078,0.045444871355066585,0.03686749789702892
349,349,349,349,2020-06-24,81.08585357666016,81.86993408203125,80.61709594726562,-0.009577148365424004,0.005814618151231299
350,350,350,350,2020-06-25,82.66255950927734,81.59721374511719,81.96369171142578,0.013056153700149009,0.008526553444079932
351,351,351,351,2020-06-26,81.92961120605469,82.01483154296875,82.58586883544922,-0.0010390844596128712,-0.007946367080088668
352,352,352,352,2020-06-29,82.19381713867188,82.42391967773438,78.63129425048828,-0.0027916961479406144,0.04530668002023219
353,353,353,353,2020-06-30,83.67677307128906,82.90120697021484,78.80174255371094,0.00935530530156048,0.061864501463978705
354,354,354,354,2020-07-01,84.49496459960938,82.93529510498047,79.33014678955078,0.018805859346791465,0.06510536056059446
355,355,355,355,2020-07-02,84.27336883544922,81.08585357666016,81.86993408203125,0.03931037435248208,0.02935674469958416
356,356,356,356,2020-07-06,84.3841781616211,82.66255950927734,81.59721374511719,0.020827066843369657,0.0341551419293491
357,357,357,357,2020-07-07,84.67393493652344,81.92961120605469,82.01483154296875,0.03349611562987542,0.032422225877054345
358,358,358,358,2020-07-08,84.61428833007812,82.19381713867188,82.42391967773438,0.029448336574058764,0.026574429618341
359,359,359,359,2020-07-09,83.47222900390625,83.67677307128906,82.90120697021484,-0.0024444545346956614,0.006887982148396921
360,360,360,360,2020-07-10,82.52619934082031,84.49496459960938,82.93529510498047,-0.023300385627928466,-0.004932710055981837
361,361,361,361,2020-07-13,83.40403747558594,84.27336883544922,81.08585357666016,-0.010315611822291348,0.028589251967781504
362,362,362,362,2020-07-14,85.29331970214844,84.3841781616211,82.66255950927734,0.01077383889176553,0.031825293197893734
363,363,363,363,2020-07-15,86.68224334716797,84.67393493652344,81.92961120605469,0.023718141977812524,0.058008723233902826
364,364,364,364,2020-07-16,86.19914245605469,84.61428833007812,82.19381713867188,0.018730336888187038,0.04873025072707482
365,365,365,365,2020-07-17,86.98416137695312,83.47222900390625,83.67677307128906,0.042073063280513745,0.03952576305549349
366,366,366,366,2020-07-20,85.8713150024414,82.52619934082031,84.49496459960938,0.040533984217621555,0.01628914112638613
367,367,367,367,2020-07-21,84.0251693725586,83.40403747558594,84.27336883544922,0.007447264134598619,-0.002945170773643313
368,368,368,368,2020-07-22,84.28398895263672,85.29331970214844,84.3841781616211,-0.01183364363160433,-0.0011872985098282385
369,369,369,369,2020-07-23,84.56865692138672,86.68224334716797,84.67393493652344,-0.024383153275304603,-0.0012433343887424675
370,370,370,370,2020-07-24,83.77499389648438,86.19914245605469,84.61428833007812,-0.02812265285360782,-0.00991906272755827
371,371,371,371,2020-07-27,83.8181381225586,86.98416137695312,83.47222900390625,-0.03639769820478356,0.004144002415895187
372,372,372,372,2020-07-28,83.42993927001953,85.8713150024414,82.52619934082031,-0.02843063172320659,0.010950945716849514
373,373,373,373,2020-07-29,83.68873596191406,84.0251693725586,83.40403747558594,-0.0040039599224468425,0.0034134856650249734
374,374,374,374,2020-07-30,82.85191345214844,84.28398895263672,85.29331970214844,-0.01699107408517453,-0.02862365140113665
375,375,375,375,2020-07-31,81.87709045410156,84.56865692138672,86.68224334716797,-0.03182699791232557,-0.05543410861924114
376,376,376,376,2020-08-03,82.76567840576172,83.77499389648438,86.19914245605469,-0.012047932727632382,-0.03983176575153735
377,377,377,377,2020-08-04,81.34223937988281,83.8181381225586,86.98416137695312,-0.029538937491733974,-0.06486148636440348
378,378,378,378,2020-08-05,80.44505310058594,83.42993927001953,85.8713150024414,-0.03577715860217834,-0.06319062310506363
379,379,379,379,2020-08-06,79.85841369628906,83.68873596191406,84.0251693725586,-0.04576867151354924,-0.049589375509552225
380,380,380,380,2020-08-07,80.16036224365234,82.85191345214844,84.28398895263672,-0.03248628904691031,-0.048925386188136466
381,381,381,381,2020-08-10,79.69451141357422,81.87709045410156,84.56865692138672,-0.026656773322335514,-0.0576353661657818
382,382,382,382,2020-08-11,79.94469451904297,82.76567840576172,83.77499389648438,-0.03408398192411077,-0.04572127313043162
383,383,383,383,2020-08-12,82.39469909667969,81.34223937988281,83.8181381225586,0.012938661694346765,-0.016982470116403192
384,384,384,384,2020-08-13,81.67867279052734,80.44505310058594,83.42993927001953,0.015334935367609548,-0.020990863649369862
385,385,385,385,2020-08-14,82.01512145996094,79.85841369628906,83.68873596191406,0.027006644182466344,-0.019998085557353495
386,386,386,386,2020-08-17,83.11935424804688,80.16036224365234,82.85191345214844,0.036913406097149215,0.003227937470061004
387,387,387,387,2020-08-18,82.51548767089844,79.69451141357422,81.87709045410156,0.03539737188028891,0.007797018839534209
388,388,388,388,2020-08-19,82.90367889404297,79.94469451904297,82.76567840576172,0.037012892385187124,0.0016673637060606872
389,389,389,389,2020-08-20,82.12726593017578,82.39469909667969,81.34223937988281,-0.0032457569411122877,0.009650909002231423
390,390,390,390,2020-08-21,81.83395385742188,81.67867279052734,80.44505310058594,0.0019011213281190376,0.017265210268421427
391,391,391,391,2020-08-24,81.53202819824219,82.01512145996094,79.85841369628906,-0.005890295022663472,0.020957272057996024
392,392,392,392,2020-08-25,81.1438217163086,83.11935424804688,80.16036224365234,-0.023767419148166713,0.012268650554085214
393,393,393,393,2020-08-26,81.39397430419922,82.51548767089844,79.69451141357422,-0.013591549881789677,0.021324716852904047
394,394,394,394,2020-08-27,81.3508529663086,82.90367889404297,79.94469451904297,-0.018730482753594124,0.017589140289111738
395,395,395,395,2020-08-28,81.23870849609375,82.12726593017578,82.39469909667969,-0.010819274500596165,-0.01402991470640036
396,396,396,396,2020-08-31,82.61900329589844,81.83395385742188,81.67867279052734,0.00959319941749781,0.011512558581634469
397,397,397,397,2020-09-01,79.57373046875,81.53202819824219,82.01512145996094,-0.02401875401321618,-0.029767571488665046
398,398,398,398,2020-09-02,81.04891204833984,81.1438217163086,83.11935424804688,-0.0011696474970154247,-0.02490926714286501
399,399,399,399,2020-09-03,79.2545394897461,81.39397430419922,82.51548767089844,-0.02628492874002286,-0.03951922570170319
400,400,400,400,2020-09-04,79.2545394897461,81.3508529663086,82.90367889404297,-0.025768795287625212,-0.044016616065503444
401,401,401,401,2020-09-08,77.83112335205078,81.23870849609375,82.12726593017578,-0.041945338707678026,-0.05231079507477532
402,402,402,402,2020-09-09,79.0475082397461,82.61900329589844,81.83395385742188,-0.04322849361134384,-0.034049993753577756
403,403,403,403,2020-09-10,77.33938598632812,79.57373046875,81.53202819824219,-0.028078920885823533,-0.05142325420532656
404,404,404,404,2020-09-11,77.38252258300781,81.04891204833984,81.1438217163086,-0.04523675115028436,-0.04635348759454372
405,405,405,405,2020-09-14,78.06403350830078,79.2545394897461,81.39397430419922,-0.015021297065253125,-0.040911392082333076
406,406,406,406,2020-09-15,78.4263687133789,79.2545394897461,81.3508529663086,-0.010449505879399301,-0.035949029989161385
407,407,407,407,2020-09-16,77.45155334472656,77.83112335205078,81.23870849609375,-0.004876840921430925,-0.046617618884835954
408,408,408,408,2020-09-17,77.32213592529297,79.0475082397461,82.61900329589844,-0.0218270297555766,-0.06411197375057687
409,409,409,409,2020-09-18,77.73622131347656,77.33938598632812,79.57373046875,0.005131089704003999,-0.02309190664367633
410,410,410,410,2020-09-21,76.8563003540039,77.38252258300781,81.04891204833984,-0.006800272353998715,-0.05172940127605097
411,411,411,411,2020-09-22,76.43357849121094,78.06403350830078,79.2545394897461,-0.020886123145513302,-0.03559368355045622
412,412,412,412,2020-09-23,75.174072265625,78.4263687133789,79.2545394897461,-0.041469425412770544,-0.05148559628750382
413,413,413,413,2020-09-24,74.11297607421875,77.45155334472656,77.83112335205078,-0.043105362337256814,-0.047771985263708294
414,414,414,414,2020-09-25,74.3890151977539,77.32213592529297,79.0475082397461,-0.03793377785596852,-0.05893282591354143
415,415,415,415,2020-09-28,75.29483032226562,77.73622131347656,77.33938598632812,-0.031406092937883656,-0.026436150713996298
416,416,416,416,2020-09-29,74.9583740234375,76.8563003540039,77.38252258300781,-0.024694479461338403,-0.03132682262935982
417,417,417,417,2020-09-30,75.56227111816406,76.43357849121094,78.06403350830078,-0.011399536568172941,-0.03204756758912153
418,418,418,418,2020-10-01,75.174072265625,75.174072265625,78.4263687133789,0.0,-0.041469425412770544
419,419,419,419,2020-10-02,74.29412078857422,74.11297607421875,77.45155334472656,0.002444170021914438,-0.040766549149750864
420,420,420,420,2020-10-05,75.8555679321289,74.3890151977539,77.32213592529297,0.019714641072695382,-0.018966987598234897
421,421,421,421,2020-10-06,74.095703125,75.29483032226562,77.73622131347656,-0.01592575734792545,-0.046831684470434065
422,422,422,422,2020-10-07,75.11367797851562,74.9583740234375,76.8563003540039,0.0020718693154893053,-0.022673773880107162
423,423,423,423,2020-10-08,75.34659576416016,75.56227111816406,76.43357849121094,-0.002854273049398337,-0.014221272227569082
424,424,424,424,2020-10-09,75.65716552734375,75.174072265625,75.174072265625,0.006426328216087018,0.006426328216087018
425,425,425,425,2020-10-12,76.19200897216797,74.29412078857422,74.11297607421875,0.025545603924632898,0.028052211745851707
426,426,426,426,2020-10-13,75.7693099975586,75.8555679321289,74.3890151977539,-0.001137133857431416,0.018555089029413052
427,427,427,427,2020-10-14,75.26213836669922,74.095703125,75.29483032226562,0.015742279140416926,-0.00043418592520205745
428,428,428,428,2020-10-15,74.52764129638672,75.11367797851562,74.9583740234375,-0.007801996891917962,-0.005746292294388611
429,429,429,429,2020-10-16,75.4370346069336,75.34659576416016,75.56227111816406,0.0012003042985049284,-0.001657394747103691
430,430,430,430,2020-10-19,73.7231674194336,75.65716552734375,75.174072265625,-0.025562656153318097,-0.019300601955747232
431,431,431,431,2020-10-20,73.67069244384766,76.19200897216797,74.29412078857422,-0.0330916137050713,-0.008391355037375203
432,432,432,432,2020-10-21,72.48145294189453,75.7693099975586,75.8555679321289,-0.043392991908861256,-0.044480782126017915
433,433,433,433,2020-10-22,73.7231674194336,75.26213836669922,74.095703125,-0.020448142727054974,-0.005027763957350384
434,434,434,434,2020-10-23,73.74937438964844,74.52764129638672,75.11367797851562,-0.010442661181818691,-0.018163184463652726
435,435,435,435,2020-10-26,73.38212585449219,75.4370346069336,75.34659576416016,-0.02724005209309399,-0.026072444146207907
436,436,436,436,2020-10-27,72.32406616210938,73.7231674194336,75.65716552734375,-0.018977769218247342,-0.0440553031824823
437,437,437,437,2020-10-28,70.3828353881836,73.67069244384766,76.19200897216797,-0.04462910482577709,-0.07624386943395067
438,438,438,438,2020-10-29,70.54022216796875,72.48145294189453,75.7693099975586,-0.026782448407622117,-0.069013269749432
439,439,439,439,2020-10-30,74.41395568847656,73.7231674194336,75.26213836669922,0.0093700297101027,-0.011269712721821201
440,440,440,440,2020-11-02,77.16839599609375,73.74937438964844,74.52764129638672,0.046360008267747554,0.03543322522720249
441,441,441,441,2020-11-03,76.9148178100586,73.38212585449219,75.4370346069336,0.04814104135619224,0.019589624788739712
442,442,442,442,2020-11-04,82.63359069824219,72.32406616210938,73.7231674194336,0.14254625165881474,0.12086327257366025
443,443,443,443,2020-11-05,81.92530059814453,70.3828353881836,73.67069244384766,0.1639954563680277,0.11204738112905077
444,444,444,444,2020-11-06,81.1907730102539,70.54022216796875,72.48145294189453,0.1509855018165991,0.12015929199627506
445,445,445,445,2020-11-09,83.17573547363281,74.41395568847656,73.7231674194336,0.11774377136778202,0.1282170637137805
446,446,446,446,2020-11-10,86.45484161376953,77.16839599609375,73.74937438964844,0.12034001093071645,0.172278983100153
447,447,447,447,2020-11-11,85.82526397705078,76.9148178100586,73.38212585449219,0.115848238618943,0.16956633482153172
448,448,448,448,2020-11-12,85.34432220458984,82.63359069824219,72.32406616210938,0.032804232315724935,0.1800266043296912
449,449,449,449,2020-11-13,86.60350036621094,81.92530059814453,70.3828353881836,0.05710323592236355,0.2304633635255704
450,450,450,450,2020-11-16,86.0088882446289,81.1907730102539,70.54022216796875,0.05934313784358847,0.21928859310687354
451,451,451,451,2020-11-17,86.75214385986328,83.17573547363281,74.41395568847656,0.04299821775984425,0.16580476144876366
452,452,452,452,2020-11-18,86.32367706298828,86.45484161376953,77.16839599609375,-0.0015171452325043466,0.11864029242434904
453,453,453,453,2020-11-19,87.15438842773438,85.82526397705078,76.9148178100586,0.015486400962763103,0.13312871185578867
454,454,454,454,2020-11-20,88.17745208740234,85.34432220458984,82.63359069824219,0.03319646591159087,0.06708968280714056
455,455,455,455,2020-11-23,89.34920501708984,86.60350036621094,81.92530059814453,0.0317043149441818,0.09061796984255976
456,456,456,456,2020-11-24,90.90567779541016,86.0088882446289,81.1907730102539,0.05693352920518713,0.11965528132032088
457,457,457,457,2020-11-25,91.11555480957033,86.75214385986328,83.17573547363281,0.05029744229440092,0.09545836043078304
458,458,458,458,2020-11-27,91.71891021728516,86.32367706298828,86.45484161376953,0.0625000386667971,0.06088807179859801
459,459,459,459,2020-11-30,91.44783782958984,87.15438842773438,85.82526397705078,0.049262572766665125,0.06551187368375011
460,460,460,460,2020-12-01,90.97563934326172,88.17745208740234,85.34432220458984,0.03173359163389966,0.06598350063841774
461,461,461,461,2020-12-02,91.80635833740234,89.34920501708984,86.60350036621094,0.027500561642854304,0.060076763054502935
462,462,462,462,2020-12-03,91.5877456665039,90.90567779541016,86.0088882446289,0.007503028277604296,0.06486373136236168
463,463,463,463,2020-12-04,93.80878448486328,91.11555480957033,86.75214385986328,0.0295583962685817,0.0813425502936167
464,464,464,464,2020-12-07,92.54961395263672,91.71891021728516,86.32367706298828,0.009057060680110585,0.0721231659896222
465,465,465,465,2020-12-08,94.16729736328124,91.44783782958984,87.15438842773438,0.02973782210968201,0.08046535650194753
466,466,466,466,2020-12-09,95.02425384521484,90.97563934326172,88.17745208740234,0.04450218246532156,0.077647988184393
467,467,467,467,2020-12-10,93.99241638183594,91.80635833740234,89.34920501708984,0.02381161919525776,0.051967013739607326
468,468,468,468,2020-12-11,92.9868392944336,91.5877456665039,90.90567779541016,0.015275991539568823,0.0228936360136629
469,469,469,469,2020-12-14,91.11555480957033,93.80878448486328,91.11555480957033,-0.028709781179688254,0.0
470,470,470,470,2020-12-15,89.90884399414062,92.54961395263672,91.71891021728516,-0.028533559954637244,-0.019734929458455452
471,471,471,471,2020-12-16,91.5002899169922,94.16729736328124,91.44783782958984,-0.028322013278135993,0.0005735738388927825
472,472,472,472,2020-12-17,91.71891021728516,95.02425384521484,90.97563934326172,-0.03478421028502643,0.008169998907278764
473,473,473,473,2020-12-18,91.33415985107422,93.99241638183594,91.80635833740234,-0.028281606464534148,-0.005143418112640075
474,474,474,474,2020-12-21,90.68708038330078,92.9868392944336,91.5877456665039,-0.024732090353677405,-0.009833906017107319
475,475,475,475,2020-12-22,89.891357421875,91.11555480957033,93.80878448486328,-0.013435657503857334,-0.04175970389660455
476,476,476,476,2020-12-23,90.31108856201172,89.90884399414062,92.54961395263672,0.004473915468174772,-0.024187301221705648
477,477,477,477,2020-12-24,90.2935791015625,91.5002899169922,94.16729736328124,-0.01318805455725236,-0.041136555579105116
478,478,478,478,2020-12-28,90.45973205566406,91.71891021728516,95.02425384521484,-0.01372866466291478,-0.04803533418937378
479,479,479,479,2020-12-29,91.55276489257812,91.33415985107422,93.99241638183594,0.0023934641963132552,-0.02595583328070794
480,480,480,480,2020-12-30,92.05117797851562,90.68708038330078,92.9868392944336,0.015041807382587535,-0.010062298310358653
481,481,481,481,2020-12-31,93.69512939453124,89.891357421875,91.11555480957033,0.04231521340593969,0.028311023187557405
482,482,482,482,2021-01-04,92.17361450195312,90.31108856201172,89.90884399414062,0.020623446905553733,0.025189629931846147
483,483,483,483,2021-01-05,93.1267318725586,90.2935791015625,91.5002899169922,0.03137712337008325,0.017775265597976597
