,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CTRA,CTRA_6m,CTRA_12m,CTRA_6m_ret,CTRA_12m_ret
243,243,243,243,2020-01-23,12.367792129516602,14.127152442932127,14.054542541503906,-0.12453750467566738,-0.12001460787544171
244,244,244,244,2020-01-24,11.888672828674316,13.989995956420898,14.13521957397461,-0.15020183953535393,-0.15893256794090238
245,245,245,245,2020-01-27,11.710017204284668,14.014204025268556,13.5946626663208,-0.1644179588672524,-0.1386312781931046
246,246,246,246,2020-01-28,11.945518493652344,13.562393188476562,13.925455093383787,-0.11921750625826233,-0.14218110549738117
247,247,247,247,2020-01-29,11.62881088256836,12.521614074707031,14.111017227172852,-0.07130096701687083,-0.17590555695904309
248,248,248,248,2020-01-30,11.620689392089844,12.449000358581545,13.868978500366213,-0.06653634369290673,-0.16210920712127452
249,249,249,249,2020-01-31,11.442035675048828,12.367792129516602,14.127152442932127,-0.0748522003582508,-0.19006779878181845
250,250,250,250,2020-02-03,11.49888038635254,11.888672828674316,13.989995956420898,-0.03278687604066577,-0.17806406648209405
251,251,251,251,2020-02-04,11.701896667480469,11.710017204284668,14.014204025268556,-0.000693469246247358,-0.16499740931549456
252,252,252,252,2020-02-05,12.075448036193848,11.945518493652344,13.562393188476562,0.0108768441161049,-0.10963737237363935
253,253,253,253,2020-02-06,11.99424171447754,11.62881088256836,12.521614074707031,0.03142460872392072,-0.04211696328309256
254,254,254,254,2020-02-07,11.888672828674316,11.620689392089844,12.449000358581545,0.02306088972371012,-0.04500984125371754
255,255,255,255,2020-02-10,11.896793365478516,11.442035675048828,12.367792129516602,0.03974447409051152,-0.03808268760549549
256,256,256,256,2020-02-11,11.986120223999023,11.49888038635254,11.888672828674316,0.042372806853853584,0.008196658847375637
257,257,257,257,2020-02-12,12.148533821105955,11.701896667480469,11.710017204284668,0.038167928355297365,0.03744799082454242
258,258,258,258,2020-02-13,12.23786163330078,12.075448036193848,11.945518493652344,0.01344990236553767,0.02447303897304942
259,259,259,259,2020-02-14,12.018603324890137,11.99424171447754,11.62881088256836,0.002031108843103535,0.03351954436769433
260,260,260,260,2020-02-18,12.424637794494627,11.888672828674316,11.620689392089844,0.045081984637310946,0.06918250503726808
261,261,261,261,2020-02-19,12.668258666992188,11.896793365478516,11.442035675048828,0.06484649079913152,0.10716825456306989
262,262,262,262,2020-02-20,12.465242385864258,11.986120223999023,11.49888038635254,0.03997308160700075,0.08403966012714115
263,263,263,263,2020-02-21,12.091690063476562,12.148533821105955,11.701896667480469,-0.004679063207663536,0.03331027499835382
264,264,264,264,2020-02-24,12.221619606018066,12.23786163330078,12.075448036193848,-0.001327194878435023,0.012104856845567724
265,265,265,265,2020-02-25,11.85619068145752,12.018603324890137,11.99424171447754,-0.013513437380553661,-0.011509775799614541
266,266,266,266,2020-02-26,11.904912948608398,12.424637794494627,11.888672828674316,-0.04183018084571599,0.0013660162213322558
267,267,267,267,2020-02-27,10.97103786468506,12.668258666992188,11.896793365478516,-0.13397427751687174,-0.0778155484720583
268,268,268,268,2020-02-28,11.31210708618164,12.465242385864258,11.986120223999023,-0.09250805271065465,-0.05623280304396172
269,269,269,269,2020-03-02,11.81558609008789,12.091690063476562,12.148533821105955,-0.022834192072343606,-0.027406412652004608
270,270,270,270,2020-03-03,12.010482788085938,12.221619606018066,12.23786163330078,-0.01727568233494703,-0.018579949016265696
271,271,271,271,2020-03-04,12.132294654846191,11.85619068145752,12.018603324890137,0.023287747372390477,0.009459612475985812
272,272,272,272,2020-03-05,12.116050720214844,11.904912948608398,12.424637794494627,0.017735347794468836,-0.024836705856851493
273,273,273,273,2020-03-06,13.293550491333008,10.97103786468506,12.668258666992188,0.2116948875114122,0.0493589403861836
274,274,274,274,2020-03-09,13.715825080871582,11.31210708618164,12.465242385864258,0.21249073902652627,0.1003255818294797
275,275,275,275,2020-03-10,13.756430625915527,11.81558609008789,12.091690063476562,0.16426138500703003,0.13767641691936694
276,276,276,276,2020-03-11,13.163619041442873,12.010482788085938,12.221619606018066,0.0960108160265476,0.07707648133320677
277,277,277,277,2020-03-12,13.025568962097168,12.132294654846191,11.85619068145752,0.07362781177542232,0.09863018502802068
278,278,278,278,2020-03-13,14.917686462402344,12.116050720214844,11.904912948608398,0.2312334115202368,0.2530697642897186
279,279,279,279,2020-03-16,13.89448070526123,13.293550491333008,10.97103786468506,0.04520464373456967,0.2664691232163652
280,280,280,280,2020-03-17,15.502370834350586,13.715825080871582,11.31210708618164,0.13025434073015152,0.37042292087984063
281,281,281,281,2020-03-18,15.023252487182615,13.756430625915527,11.81558609008789,0.09208943044284634,0.27147755283892683
282,282,282,282,2020-03-19,13.732068061828612,13.163619041442873,12.010482788085938,0.043183338760875545,0.1433402223806055
283,283,283,283,2020-03-20,12.116050720214844,13.025568962097168,12.132294654846191,-0.06982560566290141,-0.001338900438332069
284,284,284,284,2020-03-23,11.482640266418455,14.917686462402344,12.116050720214844,-0.23026668408947837,-0.052278623490704335
285,285,285,285,2020-03-24,13.277310371398926,13.89448070526123,13.293550491333008,-0.0444183807192311,-0.0012216540603408044
286,286,286,286,2020-03-25,13.3666353225708,15.502370834350586,13.715825080871582,-0.13776831522100885,-0.025458895563473583
287,287,287,287,2020-03-26,13.699585914611816,15.023252487182615,13.756430625915527,-0.08810785638463514,-0.004132228253790005
288,288,288,288,2020-03-27,13.187981605529783,13.732068061828612,13.163619041442873,-0.0396215962409362,0.0018507497072204337
289,289,289,289,2020-03-30,14.219305992126465,12.116050720214844,13.025568962097168,0.17359247831494096,0.09164567271517488
290,290,290,290,2020-03-31,13.959447860717772,11.482640266418455,14.917686462402344,0.21570018191224372,-0.06423506782366417
291,291,291,291,2020-04-01,13.512807846069336,13.277310371398926,13.89448070526123,0.01773683585628172,-0.027469386390768236
292,292,292,292,2020-04-02,13.561534881591797,13.3666353225708,15.502370834350586,0.014581048582352762,-0.12519607313600256
293,293,293,293,2020-04-03,14.08937931060791,13.699585914611816,15.023252487182615,0.028452932696333866,-0.06216185059603152
294,294,294,294,2020-04-06,14.844599723815918,13.187981605529783,13.732068061828612,0.12561574377625062,0.08101705125390679
295,295,295,295,2020-04-07,14.925808906555176,14.219305992126465,12.116050720214844,0.049686174193024346,0.23190379862412036
296,296,296,296,2020-04-08,15.583579063415527,13.959447860717772,11.482640266418455,0.11634637837418338,0.3571424952665694
297,297,297,297,2020-04-09,15.33184051513672,13.512807846069336,13.277310371398926,0.13461544704763284,0.15473993499191852
298,298,298,298,2020-04-13,15.413049697875977,13.561534881591797,13.3666353225708,0.1365269368438078,0.1530986913250798
299,299,299,299,2020-04-14,15.867807388305664,14.08937931060791,13.699585914611816,0.12622472846328825,0.1582691248632011
300,300,300,300,2020-04-15,16.233238220214844,14.844599723815918,13.187981605529783,0.09354502797209574,0.23091150001363125
301,301,301,301,2020-04-16,15.681029319763184,14.925808906555176,14.219305992126465,0.05059829037984853,0.10279850004255531
302,302,302,302,2020-04-17,17.02094268798828,15.583579063415527,13.959447860717772,0.09223578349515038,0.21931346123549988
303,303,303,303,2020-04-20,17.394493103027344,15.33184051513672,13.512807846069336,0.13453391886344113,0.287259709541946
304,304,304,304,2020-04-21,17.077787399291992,15.413049697875977,13.561534881591797,0.10800832632398683,0.25928130911443503
305,305,305,305,2020-04-22,16.8260498046875,15.867807388305664,14.08937931060791,0.06038908797746356,0.19423641267285263
306,306,306,306,2020-04-23,16.273841857910156,16.233238220214844,14.844599723815918,0.0025012654372773557,0.0962802743546689
307,307,307,307,2020-04-24,16.59866714477539,15.681029319763184,14.925808906555176,0.05851897897134117,0.11207822964191383
308,308,308,308,2020-04-27,17.12651252746582,17.02094268798828,15.583579063415527,0.00620234974130085,0.09901021182435099
309,309,309,309,2020-04-28,16.679872512817383,17.394493103027344,15.33184051513672,-0.04108315120062844,0.08792369033253289
310,310,310,310,2020-04-29,16.86665153503418,17.077787399291992,15.413049697875977,-0.012363186127177461,0.09430981315518094
311,311,311,311,2020-04-30,17.55690574645996,16.8260498046875,15.867807388305664,0.04343597875057137,0.10644812587019037
312,312,312,312,2020-05-01,16.420011520385742,16.273841857910156,16.233238220214844,0.00898187801945105,0.011505609517780346
313,313,313,313,2020-05-04,16.452495574951172,16.59866714477539,15.681029319763184,-0.008806223328011509,0.04919742444558084
314,314,314,314,2020-05-05,16.558061599731445,17.12651252746582,17.02094268798828,-0.0331912832120812,-0.027194797417624317
315,315,315,315,2020-05-06,15.91653060913086,16.679872512817383,17.394493103027344,-0.04576425288022712,-0.0849672643601933
316,316,316,316,2020-05-07,16.225116729736328,16.86665153503418,17.077787399291992,-0.0380356945162057,-0.049928638272602854
317,317,317,317,2020-05-08,16.65550994873047,17.55690574645996,16.8260498046875,-0.05134138160485613,-0.01013546601469828
318,318,318,318,2020-05-11,15.713510513305664,16.420011520385742,16.273841857910156,-0.04302682773413069,-0.034431411432951475
319,319,319,319,2020-05-12,15.42928981781006,16.452495574951172,16.59866714477539,-0.06219152301119202,-0.07045007389845781
320,320,320,320,2020-05-13,15.323159217834473,16.558061599731445,17.12651252746582,-0.07458012971258676,-0.10529600271738371
321,321,321,321,2020-05-14,15.225196838378906,15.91653060913086,16.679872512817383,-0.04343495374270534,-0.08721143841601031
322,322,322,322,2020-05-15,14.898653030395508,16.225116729736328,16.86665153503418,-0.0817537230354568,-0.1166798579167233
323,323,323,323,2020-05-18,15.078251838684082,16.65550994873047,17.55690574645996,-0.09469887832324286,-0.14117828867855353
324,324,324,324,2020-05-19,14.865995407104492,15.713510513305664,16.420011520385742,-0.05393544017318885,-0.09464159701422326
325,325,325,325,2020-05-20,15.43744945526123,15.42928981781006,16.452495574951172,0.0005288407663295303,-0.06169557165755102
326,326,326,326,2020-05-21,15.20887279510498,15.323159217834473,16.558061599731445,-0.007458411226092032,-0.08148229166198706
327,327,327,327,2020-05-22,15.42928981781006,15.225196838378906,15.91653060913086,0.013404948494109892,-0.030612248566360467
328,328,328,328,2020-05-26,15.894615173339844,14.898653030395508,16.225116729736328,0.06684914004725284,-0.020369749068785636
329,329,329,329,2020-05-27,16.596691131591797,15.078251838684082,16.65550994873047,0.10070393498880792,-0.0035314930206118422
330,330,330,330,2020-05-28,15.7721586227417,14.865995407104492,15.713510513305664,0.060955434925275886,0.00373233653844407
331,331,331,331,2020-05-29,16.196672439575195,15.43744945526123,15.42928981781006,0.04918059725567003,0.049735446726740795
332,332,332,332,2020-06-01,16.188512802124023,15.20887279510498,15.323159217834473,0.06441240059120901,0.05647357519344798
333,333,333,333,2020-06-02,16.49872589111328,15.42928981781006,15.225196838378906,0.06931207372025439,0.0836461469926042
334,334,334,334,2020-06-03,16.61301612854004,15.894615173339844,14.898653030395508,0.04519775706210072,0.11506832830101965
335,335,335,335,2020-06-04,16.310962677001953,16.596691131591797,15.078251838684082,-0.017215989158583578,0.08175422797723031
336,336,336,336,2020-06-05,16.67015838623047,15.7721586227417,14.865995407104492,0.05693575527410388,0.12136173392491179
337,337,337,337,2020-06-08,18.262073516845703,16.196672439575195,15.43744945526123,0.12752008691759897,0.18297219820997146
338,338,338,338,2020-06-09,17.902875900268555,16.188512802124023,15.20887279510498,0.10589997482162761,0.17713364701364642
339,339,339,339,2020-06-10,16.52322006225586,16.49872589111328,15.42928981781006,0.0014846098604359703,0.07089958496878279
340,340,340,340,2020-06-11,16.441579818725586,16.61301612854004,15.894615173339844,-0.010319397061195668,0.034411946399505844
341,341,341,341,2020-06-12,16.38443374633789,16.310962677001953,16.596691131591797,0.004504398102726848,-0.012789138724759064
342,342,342,342,2020-06-15,15.83747100830078,16.67015838623047,15.7721586227417,-0.049950777829290915,0.004140992182573244
343,343,343,343,2020-06-16,15.763995170593262,18.262073516845703,16.196672439575195,-0.13679050979332164,-0.026713960574069717
344,344,344,344,2020-06-17,15.421125411987305,17.902875900268555,16.188512802124023,-0.1386230068345624,-0.04740320494641315
345,345,345,345,2020-06-18,15.323159217834473,16.52322006225586,16.49872589111328,-0.07262875153268078,-0.07125196703292125
346,346,346,346,2020-06-19,15.257848739624023,16.441579818725586,16.61301612854004,-0.07199618845345945,-0.08157262825911127
347,347,347,347,2020-06-22,14.75170612335205,16.38443374633789,16.310962677001953,-0.09965114744052561,-0.09559561777726433
348,348,348,348,2020-06-23,14.833344459533691,15.83747100830078,16.67015838623047,-0.06340195023819162,-0.11018575133719088
349,349,349,349,2020-06-24,14.629252433776855,15.763995170593262,18.262073516845703,-0.07198319490310412,-0.1989270867690781
350,350,350,350,2020-06-25,14.01697826385498,15.421125411987305,17.902875900268555,-0.09105348089840692,-0.21705438042807879
351,351,351,351,2020-06-26,13.527158737182615,15.323159217834473,16.52322006225586,-0.11720823722574847,-0.1813243008193769
352,352,352,352,2020-06-29,13.92717742919922,15.257848739624023,16.441579818725586,-0.08721224945487249,-0.15292948836112885
353,353,353,353,2020-06-30,14.02514362335205,14.75170612335205,16.38443374633789,-0.049252777538039916,-0.14399582918226683
354,354,354,354,2020-07-01,13.87819480895996,14.833344459533691,15.83747100830078,-0.06439206297537559,-0.12371143084106795
355,355,355,355,2020-07-02,14.482305526733398,14.629252433776855,15.763995170593262,-0.010044731110400273,-0.08130487417623511
356,356,356,356,2020-07-06,14.629252433776855,14.01697826385498,15.421125411987305,0.04368089601028502,-0.051349882518619716
357,357,357,357,2020-07-07,14.759870529174805,13.527158737182615,15.323159217834473,0.09112865576152274,-0.03676061056678581
358,358,358,358,2020-07-08,14.327195167541504,13.92717742919922,15.257848739624023,0.028722096805029684,-0.06099507132127013
359,359,359,359,2020-07-09,13.90268898010254,14.02514362335205,14.75170612335205,-0.008731079448314638,-0.0575538270726198
360,360,360,360,2020-07-10,14.368016242980955,13.87819480895996,14.833344459533691,0.035294318948798864,-0.03137041803500085
361,361,361,361,2020-07-13,13.94350528717041,14.482305526733398,14.629252433776855,-0.03720403761461866,-0.04687506417095877
362,362,362,362,2020-07-14,14.237399101257324,14.629252433776855,14.01697826385498,-0.026785601950158333,0.0157252749667689
363,363,363,363,2020-07-15,14.57210636138916,14.759870529174805,13.527158737182615,-0.012721261166519282,0.07724812316530727
364,364,364,364,2020-07-16,14.457812309265137,14.327195167541504,13.92717742919922,0.0091167280264004,0.038100676376349396
365,365,365,365,2020-07-17,14.645580291748049,13.90268898010254,14.02514362335205,0.0534350809910753,0.04423745560530046
366,366,366,366,2020-07-20,14.563941955566406,14.368016242980955,13.87819480895996,0.013636239636154679,0.049411840375934046
367,367,367,367,2020-07-21,15.127233505249023,13.94350528717041,14.482305526733398,0.08489459384131881,0.04453213456415006
368,368,368,368,2020-07-22,15.086416244506836,14.237399101257324,14.629252433776855,0.05963288218664409,0.031249977591093714
369,369,369,369,2020-07-23,15.666033744812012,14.57210636138916,14.759870529174805,0.07506995600316002,0.06139371032056529
370,370,370,370,2020-07-24,15.543582916259766,14.457812309265137,14.327195167541504,0.07509923242666705,0.08490061973009255
371,371,371,371,2020-07-27,14.670069694519045,14.645580291748049,13.90268898010254,0.0016721360494533766,0.05519656776575932
372,372,372,372,2020-07-28,14.914977073669434,14.563941955566406,14.368016242980955,0.024103029191822722,0.038067943509994207
373,373,373,373,2020-07-29,15.086416244506836,15.127233505249023,13.94350528717041,-0.0026982634153180918,0.08196726244928043
374,374,374,374,2020-07-30,14.808852195739746,15.086416244506836,14.237399101257324,-0.0183982759237572,0.04013746404228824
375,375,375,375,2020-07-31,15.26601791381836,15.666033744812012,14.57210636138916,-0.025533956935725466,0.04761916604368288
376,376,376,376,2020-08-03,15.608891487121582,15.543582916259766,14.457812309265137,0.004201642003240913,0.07961641451928303
377,377,377,377,2020-08-04,16.02523422241211,14.670069694519045,14.645580291748049,0.09237614790605764,0.09420274944253437
378,378,378,378,2020-08-05,16.017070770263672,14.914977073669434,14.563941955566406,0.07389174593770242,0.09977579003889625
379,379,379,379,2020-08-06,16.188512802124023,15.086416244506836,15.127233505249023,0.07305224380365849,0.0701568661914782
380,380,380,380,2020-08-07,16.808948516845703,14.808852195739746,15.086416244506836,0.1350608605359267,0.11417769763352936
381,381,381,381,2020-08-10,16.80078125,15.26601791381836,15.666033744812012,0.1005346217229588,0.07243361808560977
382,382,382,382,2020-08-11,16.106868743896484,15.608891487121582,15.543582916259766,0.03190343511490035,0.03623912393116768
383,383,383,383,2020-08-12,16.254566192626953,16.02523422241211,14.670069694519045,0.014310678211124861,0.10800879144424913
384,384,384,384,2020-08-13,15.877123832702637,16.017070770263672,14.914977073669434,-0.008737361504380203,0.06450876553687479
385,385,385,385,2020-08-14,16.443286895751953,16.188512802124023,15.086416244506836,0.01573795547139456,0.08993989223512067
386,386,386,386,2020-08-17,16.541749954223633,16.808948516845703,14.808852195739746,-0.015896209233688063,0.11701769560387754
387,387,387,387,2020-08-18,16.32020378112793,16.80078125,15.26601791381836,-0.028604471525517372,0.0690544104730384
388,388,388,388,2020-08-19,16.492515563964844,16.106868743896484,15.608891487121582,0.02394300383272796,0.05661030301686143
389,389,389,389,2020-08-20,15.893537521362305,16.254566192626953,16.02523422241211,-0.022210907814224523,-0.00821808275760616
390,390,390,390,2020-08-21,16.01661491394043,15.877123832702637,16.017070770263672,0.008785664375211333,-2.846065487138727e-05
391,391,391,391,2020-08-24,16.008407592773438,16.443286895751953,16.188512802124023,-0.02644722467810645,-0.011125494451037832
392,392,392,392,2020-08-25,15.827892303466797,16.541749954223633,16.808948516845703,-0.0431549051782496,-0.05836511500976427
393,393,393,393,2020-08-26,15.327374458312988,16.32020378112793,16.80078125,-0.06083437046068085,-0.08769870696858284
394,394,394,394,2020-08-27,15.647378921508787,16.492515563964844,16.106868743896484,-0.05124364680319782,-0.02852756980228177
395,395,395,395,2020-08-28,15.54891872406006,15.893537521362305,16.254566192626953,-0.021682951126459238,-0.04341226091207362
396,396,396,396,2020-08-31,15.565327644348145,16.01661491394043,15.877123832702637,-0.028176195283280303,-0.019638077503198348
397,397,397,397,2020-09-01,15.253524780273438,16.008407592773438,16.443286895751953,-0.04715539682040404,-0.07235549212401593
398,398,398,398,2020-09-02,14.90890884399414,15.827892303466797,16.541749954223633,-0.05806101291650634,-0.09871030058779096
399,399,399,399,2020-09-03,14.884291648864746,15.327374458312988,16.32020378112793,-0.028907939233384528,-0.08798371340948685
400,400,400,400,2020-09-04,15.040188789367676,15.647378921508787,16.492515563964844,-0.03880459054432894,-0.08805974861533039
401,401,401,401,2020-09-08,14.670955657958984,15.54891872406006,15.893537521362305,-0.05646457362610913,-0.07692320616225701
402,402,402,402,2020-09-09,15.245325088500977,15.565327644348145,16.01661491394043,-0.020558677797146263,-0.048155607760048125
403,403,403,403,2020-09-10,14.93352222442627,15.253524780273438,16.008407592773438,-0.020978925229204082,-0.06714505250555936
404,404,404,404,2020-09-11,14.966343879699709,14.90890884399414,15.827892303466797,0.0038523970001134167,-0.054432289988375904
405,405,405,405,2020-09-14,15.269940376281738,14.884291648864746,15.327374458312988,0.025909780358704948,-0.003747157230839404
406,406,406,406,2020-09-15,15.327374458312988,15.040188789367676,15.647378921508787,0.019094552134101717,-0.0204509946874184
407,407,407,407,2020-09-16,15.836099624633787,14.670955657958984,15.54891872406006,0.07941840966867852,0.018469509402563755
408,408,408,408,2020-09-17,15.926353454589844,15.245325088500977,15.565327644348145,0.04467129183112939,0.023194231338444782
409,409,409,409,2020-09-18,15.909944534301758,14.93352222442627,15.253524780273438,0.0653845954893606,0.04303397172024348
410,410,410,410,2020-09-21,15.959178924560549,14.966343879699709,14.90890884399414,0.06633784796349085,0.07044580469009287
411,411,411,411,2020-09-22,15.926353454589844,15.269940376281738,14.884291648864746,0.04298727186438067,0.07001084299531168
412,412,412,412,2020-09-23,15.30275821685791,15.327374458312988,15.040188789367676,-0.0016060311909276148,0.017457854496869984
413,413,413,413,2020-09-24,15.376606941223145,15.836099624633787,14.670955657958984,-0.029015521138543554,0.048098521985603826
414,414,414,414,2020-09-25,14.867878913879396,15.926353454589844,15.245325088500977,-0.0664605707595547,-0.024758158480088777
415,415,415,415,2020-09-28,14.826854705810549,15.909944534301758,14.93352222442627,-0.06807627934566796,-0.007142823843744539
416,416,416,416,2020-09-29,14.474027633666992,15.959178924560549,14.966343879699709,-0.09305937967823441,-0.03289489069541507
417,417,417,417,2020-09-30,14.244282722473145,15.926353454589844,15.269940376281738,-0.10561555957631596,-0.06716841248455119
418,418,418,418,2020-10-01,13.825817108154297,15.30275821685791,15.327374458312988,-0.09651469936162083,-0.09796572493499067
419,419,419,419,2020-10-02,13.95709991455078,15.376606941223145,15.836099624633787,-0.09231601172471993,-0.11865293567363877
420,420,420,420,2020-10-05,14.55608081817627,14.867878913879396,15.926353454589844,-0.020971256055364984,-0.08603806516793544
421,421,421,421,2020-10-06,14.449414253234863,14.826854705810549,15.909944534301758,-0.02545654220431315,-0.09179983487170551
422,422,422,422,2020-10-07,14.982758522033691,14.474027633666992,15.959178924560549,0.035147845592292226,-0.06118237079378719
423,423,423,423,2020-10-08,15.171476364135742,14.244282722473145,15.926353454589844,0.06509233632380584,-0.04739798677747875
424,424,424,424,2020-10-09,15.532503128051758,13.825817108154297,15.30275821685791,0.12344196415638087,0.015013300735599033
425,425,425,425,2020-10-12,16.057640075683594,13.95709991455078,15.376606941223145,0.15049975811543237,0.0442902089559607
426,426,426,426,2020-10-13,15.836099624633787,14.55608081817627,14.867878913879396,0.0879370499825165,0.06512164353521488
427,427,427,427,2020-10-14,15.745841026306152,14.449414253234863,14.826854705810549,0.08972175275416805,0.061981204964223435
428,428,428,428,2020-10-15,15.97558307647705,14.982758522033691,14.474027633666992,0.06626447012299552,0.103741369079426
429,429,429,429,2020-10-16,15.671990394592283,15.171476364135742,14.244282722473145,0.032990463053399255,0.10023022569375506
430,430,430,430,2020-10-19,15.655582427978516,15.532503128051758,13.825817108154297,0.007923983591831663,0.13234409984673134
431,431,431,431,2020-10-20,15.81148624420166,16.057640075683594,13.95709991455078,-0.015329390266673681,0.13286329832156718
432,432,432,432,2020-10-21,15.737635612487791,15.836099624633787,14.55608081817627,-0.00621769340177869,0.08117259096528961
433,433,433,433,2020-10-22,16.54995346069336,15.745841026306152,14.449414253234863,0.05106824291213141,0.1453719279304515
434,434,434,434,2020-10-23,16.147897720336914,15.97558307647705,14.982758522033691,0.01078612549131841,0.07776533250467632
435,435,435,435,2020-10-26,15.86892032623291,15.671990394592283,15.171476364135742,0.01256572564698466,0.04597073780808003
436,436,436,436,2020-10-27,15.66378688812256,15.655582427978516,15.532503128051758,0.0005240597200255603,0.008452195952480146
437,437,437,437,2020-10-28,14.90890884399414,15.81148624420166,16.057640075683594,-0.057083653381320154,-0.07153798604746409
438,438,438,438,2020-10-29,15.089421272277832,15.737635612487791,15.836099624633787,-0.041188800920997415,-0.04715039498706253
439,439,439,439,2020-10-30,14.5971097946167,16.54995346069336,15.745841026306152,-0.11799692794996208,-0.07295458081726458
440,440,440,440,2020-11-02,14.293516159057615,16.147897720336914,15.97558307647705,-0.11483733631430315,-0.1052898607435595
441,441,441,441,2020-11-03,13.784790992736816,15.86892032623291,15.671990394592283,-0.13133403474531402,-0.12041861654705055
442,442,442,442,2020-11-04,13.136578559875488,15.66378688812256,15.655582427978516,-0.16134082685735385,-0.1609013193658798
443,443,443,443,2020-11-05,13.497608184814451,14.90890884399414,15.81148624420166,-0.09466156604399745,-0.1463415914007291
444,444,444,444,2020-11-06,13.48940086364746,15.089421272277832,15.737635612487791,-0.106035902885813,-0.14285721211236846
445,445,445,445,2020-11-09,13.661712646484377,14.5971097946167,16.54995346069336,-0.06408098324212708,-0.17451655202950522
446,446,446,446,2020-11-10,14.190021514892578,14.293516159057615,16.147897720336914,-0.007240670735832455,-0.12124650770970369
447,447,447,447,2020-11-11,14.264315605163574,13.784790992736816,15.86892032623291,0.034786498589599146,-0.10111618737014916
448,448,448,448,2020-11-12,13.95888614654541,13.136578559875488,15.66378688812256,0.06259678522241607,-0.10884345872133461
449,449,449,449,2020-11-13,14.544979095458984,13.497608184814451,14.90890884399414,0.0775967783553595,-0.024410220247725323
450,450,450,450,2020-11-16,14.07445240020752,13.48940086364746,15.089421272277832,0.04337120250734894,-0.06726360499557427
451,451,451,451,2020-11-17,14.181763648986816,13.661712646484377,14.5971097946167,0.038066311007958875,-0.028453998871958874
452,452,452,452,2020-11-18,13.818554878234863,14.190021514892578,14.293516159057615,-0.026178017860498448,-0.03322914218848627
453,453,453,453,2020-11-19,14.181763648986816,14.264315605163574,13.784790992736816,-0.005787305781910446,0.028797872703268723
454,454,454,454,2020-11-20,14.09096336364746,13.95888614654541,13.136578559875488,0.009461873656354536,0.07265094175183906
455,455,455,455,2020-11-23,14.553232192993164,14.544979095458984,13.497608184814451,0.0005674190028059911,0.07820822724476084
456,456,456,456,2020-11-24,14.883424758911133,14.07445240020752,13.48940086364746,0.05747806988865056,0.10334216540487162
457,457,457,457,2020-11-25,14.668798446655272,14.181763648986816,13.661712646484377,0.0343423293268077,0.07371592612365863
458,458,458,458,2020-11-27,14.668798446655272,13.818554878234863,14.190021514892578,0.06152912340780281,0.03374039505579418
459,459,459,459,2020-11-30,14.462427139282228,14.181763648986816,14.264315605163574,0.019790450415203775,0.013888611245178817
460,460,460,460,2020-12-01,14.34686279296875,14.09096336364746,13.95888614654541,0.018160534714146914,0.027794241055498325
461,461,461,461,2020-12-02,14.07445240020752,14.553232192993164,14.544979095458984,-0.0328985194791408,-0.03234976772145148
462,462,462,462,2020-12-03,13.141658782958984,14.883424758911133,14.07445240020752,-0.11702723023538675,-0.06627565966508098
463,463,463,463,2020-12-04,13.570908546447754,14.668798446655272,14.181763648986816,-0.07484525090450433,-0.043073281832806676
464,464,464,464,2020-12-07,13.645203590393066,14.668798446655272,13.818554878234863,-0.06978041589327322,-0.01254482030641546
465,465,465,465,2020-12-08,13.554401397705078,14.462427139282228,14.181763648986816,-0.06278515582704713,-0.04423725192504946
466,466,466,466,2020-12-09,13.843317031860352,14.34686279296875,14.09096336364746,-0.03509797008410653,-0.01757483327406817
467,467,467,467,2020-12-10,14.569741249084473,14.07445240020752,14.553232192993164,0.035190630142715174,0.0011343910323411421
468,468,468,468,2020-12-11,14.033177375793455,13.141658782958984,14.883424758911133,0.06783912195243702,-0.057127132826643945
469,469,469,469,2020-12-14,14.239548683166504,13.570908546447754,14.668798446655272,0.049270108514125166,-0.029262776024211012
470,470,470,470,2020-12-15,14.297330856323242,13.645203590393066,14.668798446655272,0.04779168457327443,-0.025323654945762164
471,471,471,471,2020-12-16,14.049689292907717,13.554401397705078,14.462427139282228,0.036540742794181735,-0.02853862926323414
472,472,472,472,2020-12-17,14.223037719726562,13.843317031860352,14.34686279296875,0.027429891765989645,-0.008630811838729824
473,473,473,473,2020-12-18,14.00841236114502,14.569741249084473,14.07445240020752,-0.03852703204147334,-0.004692192433826126
474,474,474,474,2020-12-21,13.91761302947998,14.033177375793455,13.141658782958984,-0.008235080567913111,0.059045380749589205
475,475,475,475,2020-12-22,13.859827041625977,14.239548683166504,13.570908546447754,-0.026666690777174762,0.02128954698864649
476,476,476,476,2020-12-23,14.173510551452637,14.297330856323242,13.645203590393066,-0.008660379067596646,0.03871741140099405
477,477,477,477,2020-12-24,13.983650207519531,14.049689292907717,13.554401397705078,-0.004700394721292689,0.031668592158347275
478,478,478,478,2020-12-28,13.603928565979004,14.223037719726562,13.843317031860352,-0.04352861645644723,-0.017292709928581118
479,479,479,479,2020-12-29,13.27373504638672,14.00841236114502,14.569741249084473,-0.052445437485554414,-0.08895190247659268
480,480,480,480,2020-12-30,13.595673561096191,13.91761302947998,14.033177375793455,-0.023131801962151366,-0.031176390277225186
481,481,481,481,2020-12-31,13.438830375671388,13.859827041625977,14.239548683166504,-0.03037531887592726,-0.056232000417379524
