,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NCLH,NCLH_6m,NCLH_12m,NCLH_6m_ret,NCLH_12m_ret
489,489,489,489,2021-01-13,24.61000061035156,24.239999771118164,24.57999992370605,0.015264061168608123,0.0012205324141019158
490,490,490,490,2021-01-14,26.420000076293945,24.32999992370605,25.530000686645508,0.08590218492156643,0.03486092305959043
491,491,491,491,2021-01-15,25.3799991607666,24.65999984741211,25.38999938964844,0.029197052628126885,-0.00039386487287262906
492,492,492,492,2021-01-19,25.299999237060547,24.43000030517578,25.63999938964844,0.035611908351079524,-0.013260536688045388
493,493,493,493,2021-01-20,25.190000534057617,24.13999938964844,25.43000030517578,0.043496320255063115,-0.009437662927173296
494,494,494,494,2021-01-21,24.989999771118164,24.520000457763672,23.729999542236328,0.019167997739807374,0.053097355802270485
495,495,495,495,2021-01-22,24.59000015258789,24.61000061035156,24.239999771118164,-0.000812696353825193,0.01443895976792664
496,496,496,496,2021-01-25,23.96999931335449,26.420000076293945,24.32999992370605,-0.09273280680789198,-0.014796572605032976
497,497,497,497,2021-01-26,23.65999984741211,25.3799991607666,24.65999984741211,-0.06776987274346857,-0.0405515006564342
498,498,498,498,2021-01-27,23.530000686645508,25.299999237060547,24.43000030517578,-0.06996041912215822,-0.03683993480506009
499,499,499,499,2021-01-28,24.15999984741211,25.190000534057617,24.13999938964844,-0.04088926815435823,0.0008285193980677175
500,500,500,500,2021-01-29,22.64999961853028,24.989999771118164,24.520000457763672,-0.0936374619455701,-0.07626430686469665
501,501,501,501,2021-02-01,22.39999961853028,24.59000015258789,24.61000061035156,-0.08906061490313288,-0.08980093201995687
502,502,502,502,2021-02-02,22.940000534057617,23.96999931335449,26.420000076293945,-0.0429703299458597,-0.13171837744841075
503,503,503,503,2021-02-03,23.61000061035156,23.65999984741211,25.3799991607666,-0.0021132391117076876,-0.06973989790949942
504,504,504,504,2021-02-04,24.39999961853028,23.530000686645508,25.299999237060547,0.036974029175381284,-0.03557310852452156
505,505,505,505,2021-02-05,24.71999931335449,24.15999984741211,25.190000534057617,0.02317878598837675,-0.01865824576175268
506,506,506,506,2021-02-08,25.01000022888184,22.64999961853028,24.989999771118164,0.1041942891875729,0.0008003384532555557
507,507,507,507,2021-02-09,24.07999992370605,22.39999961853028,24.59000015258789,0.07500001490116093,-0.020740147446813517
508,508,508,508,2021-02-10,24.13999938964844,22.940000534057617,23.96999931335449,0.05231032378614198,0.007092201967617173
509,509,509,509,2021-02-11,23.770000457763672,23.61000061035156,23.65999984741211,0.006776782857937036,0.004649222783642326
510,510,510,510,2021-02-12,23.540000915527344,24.39999961853028,23.530000686645508,-0.03524584903476069,0.00042499909009818815
511,511,511,511,2021-02-16,25.190000534057617,24.71999931335449,24.15999984741211,0.019012994893135682,0.042632479021138536
512,512,512,512,2021-02-17,25.46999931335449,25.01000022888184,22.64999961853028,0.018392606168049497,0.12450329988160913
513,513,513,513,2021-02-18,25.200000762939453,24.07999992370605,22.39999961853028,0.04651166290622766,0.12500005321843344
514,514,514,514,2021-02-19,26.850000381469727,24.13999938964844,22.940000534057617,0.11226185005552947,0.1704446275669076
515,515,515,515,2021-02-22,28.559999465942383,23.770000457763672,23.61000061035156,0.20151446848686194,0.20965687114046694
516,516,516,516,2021-02-23,28.6200008392334,23.540000915527344,24.39999961853028,0.21580287706595658,0.1729508724048623
517,517,517,517,2021-02-24,31.270000457763672,25.190000534057617,24.71999931335449,0.24136561313231075,0.26496769119530983
518,518,518,518,2021-02-25,28.76000022888184,25.46999931335449,25.01000022888184,0.12917161382891473,0.14994002261821082
519,519,519,519,2021-02-26,29.559999465942383,25.200000762939453,24.07999992370605,0.1730158163096165,0.22757473254148275
520,520,520,520,2021-03-01,29.850000381469727,26.850000381469727,24.13999938964844,0.1117318419879958,0.2365369153352097
521,521,521,521,2021-03-02,31.18000030517578,28.559999465942383,23.770000457763672,0.09173672577822467,0.3117374718010104
522,522,522,522,2021-03-03,33.130001068115234,28.6200008392334,23.540000915527344,0.15758211378873743,0.4073916643844384
523,523,523,523,2021-03-04,32.900001525878906,31.270000457763672,25.190000534057617,0.05212667234581181,0.3060738717094167
524,524,524,524,2021-03-05,28.850000381469727,28.76000022888184,25.46999931335449,0.0031293515949804007,0.13270518881965687
525,525,525,525,2021-03-08,29.309999465942383,29.559999465942383,25.200000762939453,-0.008457374983651067,0.16309518168933268
526,526,526,526,2021-03-09,29.729999542236328,29.850000381469727,26.850000381469727,-0.004020128566158854,0.10726253705211142
527,527,527,527,2021-03-10,29.540000915527344,31.18000030517578,28.559999465942383,-0.05259779902491546,0.03431377688762227
528,528,528,528,2021-03-11,30.26000022888184,33.130001068115234,28.6200008392334,-0.08662845598262059,0.05730256259812072
529,529,529,529,2021-03-12,30.729999542236328,32.900001525878906,31.270000457763672,-0.06595750404253542,-0.01726897689869633
530,530,530,530,2021-03-15,31.559999465942383,28.850000381469727,28.76000022888184,0.09393410913828903,0.09735741358752437
531,531,531,531,2021-03-16,30.100000381469727,29.309999465942383,29.559999465942383,0.026953290000748975,0.018267960936518612
532,532,532,532,2021-03-17,30.5,29.729999542236328,29.850000381469727,0.025899780343748846,0.021775531330772813
533,533,533,533,2021-03-18,28.950000762939453,29.540000915527344,31.18000030517578,-0.019972922623633482,-0.07152018987845088
534,534,534,534,2021-03-19,29.700000762939453,30.26000022888184,33.130001068115234,-0.018506261127119616,-0.10353154828228672
535,535,535,535,2021-03-22,28.64999961853028,30.729999542236328,32.900001525878906,-0.06768629855809882,-0.1291793832898641
536,536,536,536,2021-03-23,26.600000381469727,31.559999465942383,28.850000381469727,-0.15716093689498267,-0.0779896003552627
537,537,537,537,2021-03-24,25.309999465942383,30.100000381469727,29.309999465942383,-0.15913624102397628,-0.13647219627717555
538,538,538,538,2021-03-25,26.040000915527344,30.5,29.729999542236328,-0.14622947817943133,-0.12411700920031088
539,539,539,539,2021-03-26,26.81999969482422,28.950000762939453,29.540000915527344,-0.07357516448987356,-0.09207857604612968
540,540,540,540,2021-03-29,26.209999084472656,29.700000762939453,30.26000022888184,-0.1175084710038703,-0.13384008968194372
541,541,541,541,2021-03-30,27.200000762939453,28.64999961853028,30.729999542236328,-0.050610780973728065,-0.11487142310058052
542,542,542,542,2021-03-31,27.59000015258789,26.600000381469727,31.559999465942383,0.03721803597445894,-0.12579212232366077
543,543,543,543,2021-04-01,27.71999931335449,25.309999465942383,30.100000381469727,0.09521927689706389,-0.0790698019253323
544,544,544,544,2021-04-05,29.709999084472656,26.040000915527344,30.5,0.14093694469714624,-0.02590166936155225
545,545,545,545,2021-04-06,31.07999992370605,26.81999969482422,28.950000762939453,0.15883669937937905,0.07357509860563916
546,546,546,546,2021-04-07,31.309999465942383,26.209999084472656,29.700000762939453,0.19458224187772188,0.054208709146295275
547,547,547,547,2021-04-08,30.6200008392334,27.200000762939453,28.64999961853028,0.1257352933957916,0.0687609510273417
548,548,548,548,2021-04-09,30.540000915527344,27.59000015258789,26.600000381469727,0.10692282517667007,0.14812031870504505
549,549,549,549,2021-04-12,29.26000022888184,27.71999931335449,25.309999465942383,0.05555558995939203,0.15606482995997895
550,550,550,550,2021-04-13,29.40999984741211,29.709999084472656,26.040000915527344,-0.010097584863856035,0.12941623707375816
551,551,551,551,2021-04-14,29.209999084472656,31.07999992370605,26.81999969482422,-0.06016733731736801,0.08911258079207451
552,552,552,552,2021-04-15,28.280000686645508,31.309999465942383,26.209999084472656,-0.09677415621142926,0.0789775533948478
553,553,553,553,2021-04-16,28.31999969482422,30.6200008392334,27.200000762939453,-0.07511433969205472,0.04117643016432515
554,554,554,554,2021-04-19,27.96999931335449,30.540000915527344,27.59000015258789,-0.08415198183134953,0.01377307570369668
555,555,555,555,2021-04-20,26.75,29.26000022888184,27.71999931335449,-0.08578264556554172,-0.03499276108882077
556,556,556,556,2021-04-21,29.51000022888184,29.40999984741211,29.709999084472656,0.0034002170006310894,-0.006731701842944249
557,557,557,557,2021-04-22,29.0,29.209999084472656,31.07999992370605,-0.007189287608854733,-0.06692406463358924
558,558,558,558,2021-04-23,29.809999465942383,28.280000686645508,31.309999465942383,0.05410179427680761,-0.047908017425283944
559,559,559,559,2021-04-26,30.21999931335449,28.31999969482422,30.6200008392334,0.06709038273321433,-0.013063406757533036
560,560,560,560,2021-04-27,30.5,27.96999931335449,30.540000915527344,0.09045408468914551,-0.0013097876335362857
561,561,561,561,2021-04-28,30.229999542236328,26.75,29.26000022888184,0.13009344083126462,0.03315103574049272
562,562,562,562,2021-04-29,30.309999465942383,29.51000022888184,29.40999984741211,0.027109428358376375,0.030601823298189057
563,563,563,563,2021-04-30,31.049999237060547,29.0,29.209999084472656,0.07068962886415675,0.06299213318243457
564,564,564,564,2021-05-03,31.190000534057617,29.809999465942383,28.280000686645508,0.04629322686475956,0.10289956777781417
565,565,565,565,2021-05-04,30.25,30.21999931335449,28.31999969482422,0.0009927427970606306,0.06814972902448546
566,566,566,566,2021-05-05,29.850000381469727,30.5,27.96999931335449,-0.02131146290263186,0.06721491291626935
567,567,567,567,2021-05-06,27.809999465942383,30.229999542236328,26.75,-0.08005293129140822,0.03962614825952837
568,568,568,568,2021-05-07,28.479999542236328,30.309999465942383,29.51000022888184,-0.06037611204059312,-0.03490344556613845
569,569,569,569,2021-05-10,27.950000762939453,31.049999237060547,29.0,-0.09983892271472294,-0.03620687024346714
570,570,570,570,2021-05-11,27.65999984741211,31.190000534057617,29.809999465942383,-0.11317732049382168,-0.07212343700262813
571,571,571,571,2021-05-12,26.11000061035156,30.25,30.21999931335449,-0.13685948395532033,-0.1360026074251658
572,572,572,572,2021-05-13,26.440000534057617,29.850000381469727,30.5,-0.11423784937466763,-0.13311473658827488
573,573,573,573,2021-05-14,28.57999992370605,27.809999465942383,30.229999542236328,0.02768789904892488,-0.05458152972265029
574,574,574,574,2021-05-17,28.8799991607666,28.479999542236328,30.309999465942383,0.014044930651669008,-0.04717915969555164
575,575,575,575,2021-05-18,29.229999542236328,27.950000762939453,31.049999237060547,0.04579601947611045,-0.05861512848772987
576,576,576,576,2021-05-19,29.049999237060547,27.65999984741211,31.190000534057617,0.05025305124065227,-0.0686117749392251
577,577,577,577,2021-05-20,29.06999969482422,26.11000061035156,30.25,0.1133664885208443,-0.03900827455126554
578,578,578,578,2021-05-21,28.700000762939453,26.440000534057617,29.850000381469727,0.08547655761090889,-0.038525949877178944
579,579,579,579,2021-05-24,30.049999237060547,28.57999992370605,27.809999465942383,0.051434545741030124,0.08054655930006005
580,580,580,580,2021-05-25,31.1200008392334,28.8799991607666,28.479999542236328,0.07756238724237341,0.09269667624403932
581,581,581,581,2021-05-26,31.690000534057617,29.229999542236328,27.950000762939453,0.08416014472619726,0.1338103638293009
582,582,582,582,2021-05-27,32.41999816894531,29.049999237060547,27.65999984741211,0.11600685096010221,0.17208960042631927
583,583,583,583,2021-05-28,31.89999961853028,29.06999969482422,26.11000061035156,0.09735121958772952,0.2217540740264563
584,584,584,584,2021-06-01,32.7599983215332,28.700000762939453,26.440000534057617,0.1414633258071707,0.23903168153626675
585,585,585,585,2021-06-02,33.06999969482422,30.049999237060547,28.57999992370605,0.10049918583821849,0.15710286155018083
586,586,586,586,2021-06-03,32.18000030517578,31.1200008392334,28.8799991607666,0.03406167857829967,0.11426597092468826
587,587,587,587,2021-06-04,32.119998931884766,31.690000534057617,29.229999542236328,0.013568898408979901,0.0988710035890521
588,588,588,588,2021-06-07,33.11000061035156,32.41999816894531,29.049999237060547,0.0212832350517278,0.13975908708842466
589,589,589,589,2021-06-08,33.709999084472656,31.89999961853028,29.06999969482422,0.0567397958491187,0.15961470376191889
590,590,590,590,2021-06-09,32.65999984741211,32.7599983215332,28.700000762939453,-0.0030524566313961943,0.13797905850881498
591,591,591,591,2021-06-10,32.4900016784668,33.06999969482422,30.049999237060547,-0.01753849475989555,0.08119808663412553
592,592,592,592,2021-06-11,32.22999954223633,32.18000030517578,31.1200008392334,0.00155373637620837,0.035668337823549834
593,593,593,593,2021-06-14,31.0,32.119998931884766,31.690000534057617,-0.0348692082543306,-0.02177344658975522
594,594,594,594,2021-06-15,30.8700008392334,33.11000061035156,32.41999816894531,-0.06765326879570777,-0.047809914165776735
595,595,595,595,2021-06-16,31.68000030517578,33.709999084472656,31.89999961853028,-0.06021948485403328,-0.006896530281671365
596,596,596,596,2021-06-17,30.96999931335449,32.65999984741211,32.7599983215332,-0.05174527072729096,-0.05463977716391233
597,597,597,597,2021-06-18,30.299999237060547,32.4900016784668,33.06999969482422,-0.0674054271550778,-0.0837617321840255
598,598,598,598,2021-06-21,31.3799991607666,32.22999954223633,32.18000030517578,-0.026372956672116254,-0.024860196918037536
599,599,599,599,2021-06-22,30.84000015258789,31.0,32.119998931884766,-0.005161285400390625,-0.03985052371923492
600,600,600,600,2021-06-23,31.0,30.8700008392334,33.11000061035156,0.004211180992304442,-0.06372698796302312
601,601,601,601,2021-06-24,30.61000061035156,31.68000030517578,33.709999084472656,-0.0337752425668193,-0.09196079971265869
602,602,602,602,2021-06-25,31.030000686645508,30.96999931335449,32.65999984741211,0.0019374031198362562,-0.04990811905639858
603,603,603,603,2021-06-28,29.13999938964844,30.299999237060547,32.4900016784668,-0.03828382431090249,-0.10310871393517396
604,604,604,604,2021-06-29,28.90999984741211,31.3799991607666,32.22999954223633,-0.0787125359914812,-0.1030096103623418
605,605,605,605,2021-06-30,29.40999984741211,30.84000015258789,31.0,-0.046368362454621614,-0.05129032750283513
606,606,606,606,2021-07-01,29.51000022888184,31.0,30.8700008392334,-0.04806450874574708,-0.0440557360990772
607,607,607,607,2021-07-02,29.0,30.61000061035156,31.68000030517578,-0.052597209351478935,-0.08459596841411432
608,608,608,608,2021-07-06,28.059999465942383,31.030000686645508,30.96999931335449,-0.09571386255177672,-0.09396189576785985
609,609,609,609,2021-07-07,27.049999237060547,29.13999938964844,30.299999237060547,-0.07172272465216101,-0.10726072877338089
610,610,610,610,2021-07-08,26.739999771118164,28.90999984741211,31.3799991607666,-0.075060535722839,-0.14786486659469633
611,611,611,611,2021-07-09,27.489999771118164,29.40999984741211,30.84000015258789,-0.06528391996788441,-0.10862517395897664
612,612,612,612,2021-07-12,27.280000686645508,29.51000022888184,31.0,-0.07556758810370323,-0.11999997785014493
613,613,613,613,2021-07-13,26.09000015258789,29.0,30.61000061035156,-0.10034482232455555,-0.14766417404889287
614,614,614,614,2021-07-14,25.200000762939453,28.059999465942383,31.030000686645508,-0.10192440332988006,-0.18788268755066873
615,615,615,615,2021-07-15,24.450000762939453,27.049999237060547,29.13999938964844,-0.09611824574689443,-0.1609471079253022
616,616,616,616,2021-07-16,23.13999938964844,26.739999771118164,28.90999984741211,-0.13462978355587263,-0.19958493560075796
617,617,617,617,2021-07-19,21.8700008392334,27.489999771118164,29.40999984741211,-0.20443794029381213,-0.25637535012915624
618,618,618,618,2021-07-20,23.68000030517578,27.280000686645508,29.51000022888184,-0.1319648200460658,-0.1975601449843487
619,619,619,619,2021-07-21,26.07999992370605,26.09000015258789,29.0,-0.00038329738686671,-0.10068965780323957
620,620,620,620,2021-07-22,25.63999938964844,25.200000762939453,28.059999465942383,0.017460262436026275,-0.08624376772462872
621,621,621,621,2021-07-23,24.8700008392334,24.450000762939453,27.049999237060547,0.017177916694815387,-0.08059144027037113
622,622,622,622,2021-07-26,26.020000457763672,23.13999938964844,26.739999771118164,0.12445985929470615,-0.0269259281794072
623,623,623,623,2021-07-27,25.450000762939453,21.8700008392334,27.489999771118164,0.16369454898619673,-0.0742087677396781
624,624,624,624,2021-07-28,25.520000457763672,23.68000030517578,27.280000686645508,0.0777027081450552,-0.06451613579846482
625,625,625,625,2021-07-29,25.309999465942383,26.07999992370605,26.09000015258789,-0.02952455751595906,-0.029896538217081603
626,626,626,626,2021-07-30,24.030000686645508,25.63999938964844,25.200000762939453,-0.06279246261031246,-0.04642857305046644
627,627,627,627,2021-08-02,23.57999992370605,24.8700008392334,24.450000762939453,-0.05186975761948187,-0.035582855300034244
628,628,628,628,2021-08-03,23.190000534057617,26.020000457763672,23.13999938964844,-0.10876248554644663,0.002160810100606314
629,629,629,629,2021-08-04,22.600000381469727,25.450000762939453,21.8700008392334,-0.11198429453958703,0.03337903585841451
630,630,630,630,2021-08-05,24.18000030517578,25.520000457763672,23.68000030517578,-0.052507842027888274,0.02111486459274725
631,631,631,631,2021-08-06,24.88999938964844,25.309999465942383,26.07999992370605,-0.016594234893568482,-0.045628854966979104
632,632,632,632,2021-08-09,24.65999984741211,24.030000686645508,25.63999938964844,0.0262171927908732,-0.038221511917507445
633,633,633,633,2021-08-10,25.81999969482422,23.57999992370605,24.8700008392334,0.09499574971864999,0.038198585586380895
634,634,634,634,2021-08-11,26.270000457763672,23.190000534057617,26.020000457763672,0.13281586256035927,0.009607993681852722
635,635,635,635,2021-08-12,25.81999969482422,22.600000381469727,25.450000762939453,0.14247784331873925,0.0145382680075814
636,636,636,636,2021-08-13,25.040000915527344,24.18000030517578,25.520000457763672,0.03556660874679474,-0.018808759154637977
637,637,637,637,2021-08-16,24.6299991607666,24.88999938964844,25.309999465942383,-0.010445971685719369,-0.02686686367144353
638,638,638,638,2021-08-17,23.709999084472656,24.65999984741211,24.030000686645508,-0.03852395656195229,-0.013316753767330991
639,639,639,639,2021-08-18,23.89999961853028,25.81999969482422,23.57999992370605,-0.07436096432947725,0.013570809832892383
640,640,640,640,2021-08-19,23.059999465942383,26.270000457763672,23.190000534057617,-0.12219265077601571,-0.005605910527009761
641,641,641,641,2021-08-20,23.6299991607666,25.81999969482422,22.600000381469727,-0.08481799225182085,0.04557516645625359
642,642,642,642,2021-08-23,24.63999938964844,25.040000915527344,24.18000030517578,-0.01597450124815536,0.019023948662820978
643,643,643,643,2021-08-24,25.780000686645508,24.6299991607666,24.88999938964844,0.046691090745579755,0.035757385247956686
644,644,644,644,2021-08-25,26.040000915527344,23.709999084472656,24.65999984741211,0.09827085284792658,0.05596111421955485
645,645,645,645,2021-08-26,25.32999992370605,23.89999961853028,25.81999969482422,0.05983264970711777,-0.018977528152968604
646,646,646,646,2021-08-27,26.15999984741211,23.059999465942383,26.270000457763672,0.13443193639480167,-0.0041873090382476
647,647,647,647,2021-08-30,25.3700008392334,23.6299991607666,25.81999969482422,0.07363528312585643,-0.017428305999593996
648,648,648,648,2021-08-31,25.84000015258789,24.63999938964844,25.040000915527344,0.0487013308711195,0.03194885015217652
649,649,649,649,2021-09-01,25.15999984741211,25.780000686645508,24.6299991607666,-0.024049682805267314,0.02151850201804928
650,650,650,650,2021-09-02,25.479999542236328,26.040000915527344,23.709999084472656,-0.021505428325737652,0.07465206773975885
651,651,651,651,2021-09-03,24.6200008392334,25.32999992370605,23.89999961853028,-0.028029967888320906,0.030125574568833136
652,652,652,652,2021-09-07,25.040000915527344,26.15999984741211,23.059999465942383,-0.04281341507712444,0.08586303102518511
653,653,653,653,2021-09-08,24.420000076293945,25.3700008392334,23.6299991607666,-0.03744583096230436,0.033432117798759764
654,654,654,654,2021-09-09,24.940000534057617,25.84000015258789,24.63999938964844,-0.03482970639379579,0.012175371422095571
655,655,655,655,2021-09-10,24.59000015258789,25.15999984741211,25.780000686645508,-0.022654995957118285,-0.04615983329566231
656,656,656,656,2021-09-13,25.299999237060547,25.479999542236328,26.040000915527344,-0.007064376311208598,-0.028417882198519484
657,657,657,657,2021-09-14,24.770000457763672,24.6200008392334,25.32999992370605,0.0060925919340848456,-0.022108151110505236
658,658,658,658,2021-09-15,25.06999969482422,25.040000915527344,26.15999984741211,0.001198034273164561,-0.04166667274257341
659,659,659,659,2021-09-16,25.059999465942383,24.420000076293945,25.3700008392334,0.026208001132224545,-0.012219210210336895
660,660,660,660,2021-09-17,25.59000015258789,24.940000534057617,25.84000015258789,0.026062534266695137,-0.009674922543487785
661,661,661,661,2021-09-20,25.11000061035156,24.59000015258789,25.15999984741211,0.021146826130008956,-0.00198725108759068
662,662,662,662,2021-09-21,24.989999771118164,25.299999237060547,25.479999542236328,-0.01225294368737695,-0.019230760593457963
663,663,663,663,2021-09-22,26.01000022888184,24.770000457763672,24.6200008392334,0.05006054696012385,0.05645813737883376
664,664,664,664,2021-09-23,27.290000915527344,25.06999969482422,25.040000915527344,0.08855210401783342,0.08985622674657212
665,665,665,665,2021-09-24,28.100000381469727,25.059999465942383,24.420000076293945,0.12130889785767307,0.15069616272230046
666,666,666,666,2021-09-27,28.34000015258789,25.59000015258789,24.940000534057617,0.10746385242681966,0.13632716702982006
667,667,667,667,2021-09-28,27.93000030517578,25.11000061035156,24.59000015258789,0.11230583935795213,0.1358275775462483
668,668,668,668,2021-09-29,27.34000015258789,24.989999771118164,25.299999237060547,0.09403763117219821,0.08063244968557393
669,669,669,669,2021-09-30,26.709999084472656,26.01000022888184,24.770000457763672,0.026912681639023273,0.0783204921621603
670,670,670,670,2021-10-01,28.309999465942383,27.290000915527344,25.06999969482422,0.037376273953684036,0.1292381256704631
671,671,671,671,2021-10-04,27.46999931335449,28.100000381469727,25.059999465942383,-0.022419966532480462,0.09616918989513135
672,672,672,672,2021-10-05,27.76000022888184,28.34000015258789,25.59000015258789,-0.02046576995706506,0.08479875198728748
673,673,673,673,2021-10-06,27.59000015258789,27.93000030517578,25.11000061035156,-0.012173295698993725,0.09876541146773032
674,674,674,674,2021-10-07,26.979999542236328,27.34000015258789,24.989999771118164,-0.013167542368045182,0.0796318443115025
675,675,675,675,2021-10-08,26.350000381469727,26.709999084472656,26.01000022888184,-0.013478049994101626,0.013071901176315404
676,676,676,676,2021-10-11,26.239999771118164,28.309999465942383,27.290000915527344,-0.07311902980833607,-0.03847567274399599
677,677,677,677,2021-10-12,27.040000915527344,27.46999931335449,28.100000381469727,-0.015653382183307918,-0.03772240041111852
678,678,678,678,2021-10-13,26.530000686645508,27.76000022888184,28.34000015258789,-0.04430834049333421,-0.06386730614668334
679,679,679,679,2021-10-14,26.600000381469727,27.59000015258789,27.93000030517578,-0.03588255765287862,-0.047619044367127716
680,680,680,680,2021-10-15,26.530000686645508,26.979999542236328,27.34000015258789,-0.016678979363448865,-0.029626900564070136
681,681,681,681,2021-10-18,26.1299991607666,26.350000381469727,26.709999084472656,-0.008349192315679765,-0.021714711478340254
682,682,682,682,2021-10-19,25.6200008392334,26.239999771118164,28.309999465942383,-0.02362800828097511,-0.09501938104750296
683,683,683,683,2021-10-20,25.600000381469727,27.040000915527344,27.46999931335449,-0.05325445581737076,-0.06807422565080534
684,684,684,684,2021-10-21,25.5,26.530000686645508,27.76000022888184,-0.03882399773792633,-0.081412111320176
685,685,685,685,2021-10-22,25.479999542236328,26.600000381469727,27.59000015258789,-0.04210529410419184,-0.07647700611388542
686,686,686,686,2021-10-25,25.920000076293945,26.530000686645508,26.979999542236328,-0.022992860707260365,-0.03928834262146619
687,687,687,687,2021-10-26,25.90999984741211,26.1299991607666,26.350000381469727,-0.008419415247621354,-0.0166983122462131
688,688,688,688,2021-10-27,25.5,25.6200008392334,26.239999771118164,-0.004683873352948287,-0.028201211035552953
689,689,689,689,2021-10-28,25.809999465942383,25.600000381469727,27.040000915527344,0.00820308911497758,-0.04548821774923273
690,690,690,690,2021-10-29,25.71999931335449,25.5,26.530000686645508,0.008627424053117227,-0.030531524776731378
691,691,691,691,2021-11-01,27.06999969482422,25.479999542236328,26.600000381469727,0.06240189094007875,0.01766914686519727
692,692,692,692,2021-11-02,26.82999992370605,25.920000076293945,26.530000686645508,0.035108018701141,0.011307924210177456
693,693,693,693,2021-11-03,27.31999969482422,25.90999984741211,26.1299991607666,0.05441913761929018,0.04554154505463459
694,694,694,694,2021-11-04,26.81999969482422,25.5,25.6200008392334,0.0517646939146752,0.04683836129127639
695,695,695,695,2021-11-05,28.920000076293945,25.809999465942383,25.600000381469727,0.12049595795053647,0.12968748614657688
696,696,696,696,2021-11-08,28.239999771118164,25.71999931335449,25.5,0.09797824747433892,0.1074509714163987
697,697,697,697,2021-11-09,27.799999237060547,27.06999969482422,25.479999542236328,0.02696710566922933,0.09105179499624882
698,698,698,698,2021-11-10,26.729999542236328,26.82999992370605,25.920000076293945,-0.0037271853057803117,0.03124997930394291
699,699,699,699,2021-11-11,26.299999237060547,27.31999969482422,25.90999984741211,-0.037335302677800275,0.01505207996700908
700,700,700,700,2021-11-12,25.6299991607666,26.81999969482422,25.5,-0.044369893646466596,0.005098006304572689
701,701,701,701,2021-11-15,25.51000022888184,28.920000076293945,25.809999465942383,-0.11791147435740579,-0.011623372462924997
702,702,702,702,2021-11-16,23.63999938964844,28.239999771118164,25.71999931335449,-0.16288953324193267,-0.08087091676655134
703,703,703,703,2021-11-17,24.0,27.799999237060547,27.06999969482422,-0.13669062378946828,-0.11340966861596247
704,704,704,704,2021-11-18,23.57999992370605,26.729999542236328,26.82999992370605,-0.11784510559204953,-0.12113306035190907
705,705,705,705,2021-11-19,23.09000015258789,26.299999237060547,27.31999969482422,-0.12205320066889191,-0.15483161015692481
706,706,706,706,2021-11-22,23.0,25.6299991607666,26.81999969482422,-0.1026140946891837,-0.14243101186766272
707,707,707,707,2021-11-23,22.559999465942383,25.51000022888184,28.920000076293945,-0.11564095399730856,-0.21991703297279475
708,708,708,708,2021-11-24,22.6299991607666,23.63999938964844,28.239999771118164,-0.04272420706254765,-0.19865441415793017
709,709,709,709,2021-11-26,20.059999465942383,24.0,27.799999237060547,-0.16416668891906738,-0.2784172655947367
710,710,710,710,2021-11-29,20.21999931335449,23.57999992370605,26.729999542236328,-0.14249366502217842,-0.24354658961349118
711,711,711,711,2021-11-30,19.51000022888184,23.09000015258789,26.299999237060547,-0.15504546990246815,-0.25817487472055156
712,712,712,712,2021-12-01,17.790000915527344,23.0,25.6299991607666,-0.22652169932489807,-0.3058914749104019
713,713,713,713,2021-12-02,19.15999984741211,22.559999465942383,25.51000022888184,-0.1507092065167408,-0.24892200409627607
714,714,714,714,2021-12-03,18.290000915527344,22.6299991607666,23.63999938964844,-0.19178075148864648,-0.2263112780139822
715,715,715,715,2021-12-06,20.030000686645508,20.059999465942383,24.0,-0.0014954526468361484,-0.16541663805643714
716,716,716,716,2021-12-07,20.1200008392334,20.21999931335449,23.57999992370605,-0.004945523121508977,-0.1467344824286516
717,717,717,717,2021-12-08,21.770000457763672,19.51000022888184,23.09000015258789,0.11583804215113314,-0.05716759142923933
718,718,718,718,2021-12-09,21.40999984741211,17.790000915527344,23.0,0.20348503347884495,-0.06913044141686486
719,719,719,719,2021-12-10,21.540000915527344,19.15999984741211,22.559999465942383,0.12421717573430424,-0.045212702773104074
720,720,720,720,2021-12-13,20.59000015258789,18.290000915527344,22.6299991607666,0.1257517289191581,-0.09014578364260106
721,721,721,721,2021-12-14,20.34000015258789,20.030000686645508,20.059999465942383,0.01547675762932288,0.0139581602243255
722,722,722,722,2021-12-15,20.06999969482422,20.1200008392334,20.21999931335449,-0.002485146238745628,-0.007418379012070542
723,723,723,723,2021-12-16,19.34000015258789,21.770000457763672,19.51000022888184,-0.11162150914467195,-0.008713484074812428
724,724,724,724,2021-12-17,20.32999992370605,21.40999984741211,17.790000915527344,-0.0504437146848743,0.14277677782252174
725,725,725,725,2021-12-20,20.739999771118164,21.540000915527344,19.15999984741211,-0.03714025582201763,0.08246346222802603
726,726,726,726,2021-12-21,22.190000534057617,20.59000015258789,18.290000915527344,0.07770764301177668,0.21323124238989832
727,727,727,727,2021-12-22,22.6200008392334,20.34000015258789,20.030000686645508,0.11209442819770188,0.12930604412383806
728,728,728,728,2021-12-23,22.71999931335449,20.06999969482422,20.1200008392334,0.1320378504646249,0.1292245708584252
729,729,729,729,2021-12-27,22.13999938964844,19.34000015258789,21.770000457763672,0.14477762228382818,0.016995816449458134
730,730,730,730,2021-12-28,21.90999984741211,20.32999992370605,21.40999984741211,0.07771765517144336,0.023353573263123373
