,Unnamed: 0.1,Unnamed: 0,Date,CTSH,CTSH_6m,CTSH_12m
756,756,756,2022-02-03,83.29096221923828,79.19707489013672,83.41678619384766
757,757,757,2022-02-04,84.0265121459961,79.15836334228516,83.27161407470703
758,758,758,2022-02-07,84.91691589355469,81.72309875488281,82.9328842163086
759,759,759,2022-02-08,86.3009033203125,82.67155456542969,81.54888153076172
760,760,760,2022-02-09,88.73981475830078,83.63937377929688,82.36185455322266
761,761,761,2022-02-10,87.34614562988281,85.40082550048828,79.60355377197266
762,762,762,2022-02-11,84.52977752685547,83.29096221923828,79.19707489013672
763,763,763,2022-02-14,83.46517944335938,84.0265121459961,79.15836334228516
764,764,764,2022-02-15,86.19445037841797,84.91691589355469,81.72309875488281
765,765,765,2022-02-16,86.5428695678711,86.3009033203125,82.67155456542969
766,766,766,2022-02-17,83.4073257446289,88.73981475830078,83.63937377929688
767,767,767,2022-02-18,83.8344497680664,87.34614562988281,85.40082550048828
768,768,768,2022-02-22,82.77632141113281,84.52977752685547,83.29096221923828
769,769,769,2022-02-23,82.1744613647461,83.46517944335938,84.0265121459961
770,770,770,2022-02-24,83.56263732910156,86.19445037841797,84.91691589355469
771,771,771,2022-02-25,85.4653091430664,86.5428695678711,86.3009033203125
772,772,772,2022-02-28,83.61116790771484,83.4073257446289,88.73981475830078
773,773,773,2022-03-01,83.29084777832031,83.8344497680664,87.34614562988281
774,774,774,2022-03-02,85.61093139648438,82.77632141113281,84.52977752685547
775,775,775,2022-03-03,85.35853576660156,82.1744613647461,83.46517944335938
776,776,776,2022-03-04,86.28075408935547,83.56263732910156,86.19445037841797
777,777,777,2022-03-07,84.06743621826172,85.4653091430664,86.5428695678711
778,778,778,2022-03-08,84.92170715332031,83.61116790771484,83.4073257446289
779,779,779,2022-03-09,85.38766479492188,83.29084777832031,83.8344497680664
780,780,780,2022-03-10,85.09645080566406,85.61093139648438,82.77632141113281
781,781,781,2022-03-11,85.4653091430664,85.35853576660156,82.1744613647461
782,782,782,2022-03-14,84.87316131591797,86.28075408935547,83.56263732910156
783,783,783,2022-03-15,85.59151458740234,84.06743621826172,85.4653091430664
784,784,784,2022-03-16,87.0767822265625,84.92170715332031,83.61116790771484
785,785,785,2022-03-17,87.93104553222656,85.38766479492188,83.29084777832031
786,786,786,2022-03-18,89.0376968383789,85.09645080566406,85.61093139648438
787,787,787,2022-03-21,88.71735382080078,85.4653091430664,85.35853576660156
788,788,788,2022-03-22,90.39675903320312,84.87316131591797,86.28075408935547
789,789,789,2022-03-23,88.29991912841797,85.59151458740234,84.06743621826172
790,790,790,2022-03-24,88.52320098876953,87.0767822265625,84.92170715332031
791,791,791,2022-03-25,88.8338394165039,87.93104553222656,85.38766479492188
792,792,792,2022-03-28,88.86296081542969,89.0376968383789,85.09645080566406
793,793,793,2022-03-29,90.01817321777344,88.71735382080078,85.4653091430664
794,794,794,2022-03-30,88.71735382080078,90.39675903320312,84.87316131591797
795,795,795,2022-03-31,87.04764556884766,88.29991912841797,85.59151458740234
796,796,796,2022-04-01,87.3777084350586,88.52320098876953,87.0767822265625
797,797,797,2022-04-04,87.38741302490234,88.8338394165039,87.93104553222656
798,798,798,2022-04-05,84.26158905029297,88.86296081542969,89.0376968383789
799,799,799,2022-04-06,84.36835479736328,90.01817321777344,88.71735382080078
800,800,800,2022-04-07,85.2420425415039,88.71735382080078,90.39675903320312
801,801,801,2022-04-08,86.3584213256836,87.04764556884766,88.29991912841797
802,802,802,2022-04-11,84.65959167480469,87.3777084350586,88.52320098876953
803,803,803,2022-04-12,83.57234191894531,87.38741302490234,88.8338394165039
804,804,804,2022-04-13,83.54322052001953,84.26158905029297,88.86296081542969
805,805,805,2022-04-14,82.26182556152344,84.36835479736328,90.01817321777344
806,806,806,2022-04-18,82.13563537597656,85.2420425415039,88.71735382080078
807,807,807,2022-04-19,83.23257446289062,86.3584213256836,87.04764556884766
808,808,808,2022-04-20,83.68883514404297,84.65959167480469,87.3777084350586
809,809,809,2022-04-21,83.89268493652344,83.57234191894531,87.38741302490234
810,810,810,2022-04-22,80.72803497314453,83.54322052001953,84.26158905029297
811,811,811,2022-04-25,81.99002075195312,82.26182556152344,84.36835479736328
812,812,812,2022-04-26,79.8640365600586,82.13563537597656,85.2420425415039
813,813,813,2022-04-27,80.4173812866211,83.23257446289062,86.3584213256836
814,814,814,2022-04-28,81.51434326171875,83.68883514404297,84.65959167480469
815,815,815,2022-04-29,78.53412628173828,83.89268493652344,83.57234191894531
816,816,816,2022-05-02,78.31085205078125,80.72803497314453,83.54322052001953
817,817,817,2022-05-03,79.16513061523438,81.99002075195312,82.26182556152344
818,818,818,2022-05-04,81.89292907714844,79.8640365600586,82.13563537597656
819,819,819,2022-05-05,71.44760131835938,80.4173812866211,83.23257446289062
820,820,820,2022-05-06,73.31145477294922,81.51434326171875,83.68883514404297
821,821,821,2022-05-09,74.0395278930664,78.53412628173828,83.89268493652344
822,822,822,2022-05-10,72.26305389404297,78.31085205078125,80.72803497314453
823,823,823,2022-05-11,70.2632827758789,79.16513061523438,81.99002075195312
824,824,824,2022-05-12,71.38935852050781,81.89292907714844,79.8640365600586
825,825,825,2022-05-13,71.23403930664062,71.44760131835938,80.4173812866211
826,826,826,2022-05-16,70.45745086669922,73.31145477294922,81.51434326171875
827,827,827,2022-05-17,72.91344451904297,74.0395278930664,78.53412628173828
828,828,828,2022-05-18,68.1761703491211,72.26305389404297,78.31085205078125
829,829,829,2022-05-19,68.52698516845703,70.2632827758789,79.16513061523438
830,830,830,2022-05-20,69.02398681640625,71.38935852050781,81.89292907714844
831,831,831,2022-05-23,70.00821685791016,71.23403930664062,71.44760131835938
832,832,832,2022-05-24,69.57943725585938,70.45745086669922,73.31145477294922
833,833,833,2022-05-25,69.86205291748047,72.91344451904297,74.0395278930664
834,834,834,2022-05-26,70.88526916503906,68.1761703491211,72.26305389404297
835,835,835,2022-05-27,72.82454681396484,68.52698516845703,70.2632827758789
836,836,836,2022-05-31,72.7953109741211,69.02398681640625,71.38935852050781
837,837,837,2022-06-01,72.28855895996094,70.00821685791016,71.23403930664062
838,838,838,2022-06-02,73.04867553710938,69.57943725585938,70.45745086669922
839,839,839,2022-06-03,71.68436431884766,69.86205291748047,72.91344451904297
840,840,840,2022-06-06,71.99620056152344,70.88526916503906,68.1761703491211
841,841,841,2022-06-07,72.20085144042969,72.82454681396484,68.52698516845703
842,842,842,2022-06-08,71.24583435058594,72.7953109741211,69.02398681640625
843,843,843,2022-06-09,68.96550750732422,72.28855895996094,70.00821685791016
844,844,844,2022-06-10,68.12744140625,73.04867553710938,69.57943725585938
845,845,845,2022-06-13,66.15894317626953,71.68436431884766,69.86205291748047
846,846,846,2022-06-14,66.13945007324219,71.99620056152344,70.88526916503906
847,847,847,2022-06-15,66.74364471435547,72.20085144042969,72.82454681396484
848,848,848,2022-06-16,64.11248779296875,71.24583435058594,72.7953109741211
849,849,849,2022-06-17,64.80438232421875,68.96550750732422,72.28855895996094
850,850,850,2022-06-21,66.02252197265625,68.12744140625,73.04867553710938
851,851,851,2022-06-22,65.75940704345703,66.15894317626953,71.68436431884766
852,852,852,2022-06-23,65.66195678710938,66.13945007324219,71.99620056152344
853,853,853,2022-06-24,68.46851348876953,66.74364471435547,72.20085144042969
854,854,854,2022-06-27,68.12744140625,64.11248779296875,71.24583435058594
855,855,855,2022-06-28,66.37332916259766,64.80438232421875,68.96550750732422
856,856,856,2022-06-29,66.73390197753906,66.02252197265625,68.12744140625
857,857,857,2022-06-30,65.76913452148438,65.75940704345703,66.15894317626953
858,858,858,2022-07-01,66.29536437988281,65.66195678710938,66.13945007324219
859,859,859,2022-07-05,65.9932861328125,68.46851348876953,66.74364471435547
860,860,860,2022-07-06,66.2856216430664,68.12744140625,64.11248779296875
861,861,861,2022-07-07,65.85684967041016,66.37332916259766,64.80438232421875
862,862,862,2022-07-08,65.31112670898438,66.73390197753906,66.02252197265625
863,863,863,2022-07-11,64.0247802734375,65.76913452148438,65.75940704345703
864,864,864,2022-07-12,63.488807678222656,66.29536437988281,65.66195678710938
865,865,865,2022-07-13,63.381614685058594,65.9932861328125,68.46851348876953
866,866,866,2022-07-14,62.81639099121094,66.2856216430664,68.12744140625
867,867,867,2022-07-15,64.18070983886719,65.85684967041016,66.37332916259766
868,868,868,2022-07-18,63.44007873535156,65.31112670898438,66.73390197753906
869,869,869,2022-07-19,65.70092010498047,64.0247802734375,65.76913452148438
870,870,870,2022-07-20,66.3830795288086,63.488807678222656,66.29536437988281
871,871,871,2022-07-21,67.2211685180664,63.381614685058594,65.9932861328125
872,872,872,2022-07-22,67.33808898925781,62.81639099121094,66.2856216430664
873,873,873,2022-07-25,66.48052978515625,64.18070983886719,65.85684967041016
874,874,874,2022-07-26,66.3343505859375,63.44007873535156,65.31112670898438
875,875,875,2022-07-27,68.50749969482422,65.70092010498047,64.0247802734375
876,876,876,2022-07-28,65.1259765625,66.3830795288086,63.488807678222656
877,877,877,2022-07-29,66.22715759277344,67.2211685180664,63.381614685058594
878,878,878,2022-08-01,65.89582824707031,67.33808898925781,62.81639099121094
879,879,879,2022-08-02,65.84709930419922,66.48052978515625,64.18070983886719
880,880,880,2022-08-03,66.97752380371094,66.3343505859375,63.44007873535156
881,881,881,2022-08-04,66.98726654052734,68.50749969482422,65.70092010498047
882,882,882,2022-08-05,66.96778869628906,65.1259765625,66.3830795288086
883,883,883,2022-08-08,67.06522369384766,66.22715759277344,67.2211685180664
884,884,884,2022-08-09,66.37332916259766,65.89582824707031,67.33808898925781
885,885,885,2022-08-10,67.27962493896484,65.84709930419922,66.48052978515625
886,886,886,2022-08-11,66.96778869628906,66.97752380371094,66.3343505859375
887,887,887,2022-08-12,68.00074768066406,66.98726654052734,68.50749969482422
888,888,888,2022-08-15,67.92277526855469,66.96778869628906,65.1259765625
889,889,889,2022-08-16,68.15666961669922,67.06522369384766,66.22715759277344
890,890,890,2022-08-17,67.14319610595703,66.37332916259766,65.89582824707031
891,891,891,2022-08-18,67.63235473632812,67.27962493896484,65.84709930419922
892,892,892,2022-08-19,67.11383819580078,66.96778869628906,66.97752380371094
893,893,893,2022-08-22,65.46045684814453,68.00074768066406,66.98726654052734
894,894,894,2022-08-23,64.58972930908203,67.92277526855469,66.96778869628906
895,895,895,2022-08-24,64.55059814453125,68.15666961669922,67.06522369384766
896,896,896,2022-08-25,65.57785034179688,67.14319610595703,66.37332916259766
897,897,897,2022-08-26,63.2983283996582,67.63235473632812,67.27962493896484
898,898,898,2022-08-29,62.867862701416016,67.11383819580078,66.96778869628906
899,899,899,2022-08-30,62.818946838378906,65.46045684814453,68.00074768066406
900,900,900,2022-08-31,61.80147552490234,64.58972930908203,67.92277526855469
901,901,901,2022-09-01,62.06562805175781,64.55059814453125,68.15666961669922
902,902,902,2022-09-02,60.979679107666016,65.57785034179688,67.14319610595703
903,903,903,2022-09-06,60.8720588684082,63.2983283996582,67.63235473632812
904,904,904,2022-09-07,62.29064178466797,62.867862701416016,67.11383819580078
905,905,905,2022-09-08,62.95590972900391,62.818946838378906,65.46045684814453
906,906,906,2022-09-09,64.09078979492188,61.80147552490234,64.58972930908203
907,907,907,2022-09-12,64.88323211669922,62.06562805175781,64.55059814453125
908,908,908,2022-09-13,61.46884536743164,60.979679107666016,65.57785034179688
909,909,909,2022-09-14,60.6861686706543,60.8720588684082,63.2983283996582
910,910,910,2022-09-15,60.69596099853516,62.29064178466797,62.867862701416016
911,911,911,2022-09-16,60.85249328613281,62.95590972900391,62.818946838378906
912,912,912,2022-09-19,61.840606689453125,64.09078979492188,61.80147552490234
913,913,913,2022-09-20,60.61768341064453,64.88323211669922,62.06562805175781
914,914,914,2022-09-21,58.778419494628906,61.46884536743164,60.979679107666016
915,915,915,2022-09-22,58.50448989868164,60.6861686706543,60.8720588684082
916,916,916,2022-09-23,57.57506561279297,60.69596099853516,62.29064178466797
917,917,917,2022-09-26,57.41852951049805,60.85249328613281,62.95590972900391
918,918,918,2022-09-27,56.71412658691406,61.840606689453125,64.09078979492188
919,919,919,2022-09-28,57.9761848449707,60.61768341064453,64.88323211669922
920,920,920,2022-09-29,57.18373107910156,58.778419494628906,61.46884536743164
921,921,921,2022-09-30,56.19561004638672,58.50448989868164,60.6861686706543
922,922,922,2022-10-03,57.75116729736328,57.57506561279297,60.69596099853516
923,923,923,2022-10-04,59.34585571289063,57.41852951049805,60.85249328613281
924,924,924,2022-10-05,59.31650161743164,56.71412658691406,61.840606689453125
925,925,925,2022-10-06,58.41643142700195,57.9761848449707,60.61768341064453
926,926,926,2022-10-07,57.22286605834961,57.18373107910156,58.778419494628906
927,927,927,2022-10-10,56.890228271484375,56.19561004638672,58.50448989868164
928,928,928,2022-10-11,55.98038101196289,57.75116729736328,57.57506561279297
929,929,929,2022-10-12,55.52055740356445,59.34585571289063,57.41852951049805
930,930,930,2022-10-13,57.67289733886719,59.31650161743164,56.71412658691406
931,931,931,2022-10-14,57.33047866821289,58.41643142700195,57.9761848449707
932,932,932,2022-10-17,58.5827522277832,57.22286605834961,57.18373107910156
933,933,933,2022-10-18,59.4045524597168,56.890228271484375,56.19561004638672
934,934,934,2022-10-19,58.5142707824707,55.98038101196289,57.75116729736328
935,935,935,2022-10-20,58.48491668701172,55.52055740356445,59.34585571289063
936,936,936,2022-10-21,58.974082946777344,57.67289733886719,59.31650161743164
937,937,937,2022-10-24,59.44367980957031,57.33047866821289,58.41643142700195
938,938,938,2022-10-25,60.14808654785156,58.5827522277832,57.22286605834961
939,939,939,2022-10-26,60.31440734863281,59.4045524597168,56.890228271484375
940,940,940,2022-10-27,60.48072052001953,58.5142707824707,55.98038101196289
941,941,941,2022-10-28,61.654727935791016,58.48491668701172,55.52055740356445
942,942,942,2022-10-31,60.901405334472656,58.974082946777344,57.67289733886719
943,943,943,2022-11-01,61.17533874511719,59.44367980957031,57.33047866821289
944,944,944,2022-11-02,58.95451736450195,60.14808654785156,58.5827522277832
945,945,945,2022-11-03,50.83432769775391,60.31440734863281,59.4045524597168
946,946,946,2022-11-04,51.48981475830078,60.48072052001953,58.5142707824707
947,947,947,2022-11-07,52.585548400878906,61.654727935791016,58.48491668701172
948,948,948,2022-11-08,52.06703567504883,60.901405334472656,58.974082946777344
949,949,949,2022-11-09,52.849700927734375,61.17533874511719,59.44367980957031
950,950,950,2022-11-10,56.04886245727539,58.95451736450195,60.14808654785156
951,951,951,2022-11-11,57.15438079833984,50.83432769775391,60.31440734863281
952,952,952,2022-11-14,56.82175064086914,51.48981475830078,60.48072052001953
953,953,953,2022-11-15,58.66101837158203,52.585548400878906,61.654727935791016
954,954,954,2022-11-16,58.12293243408203,52.06703567504883,60.901405334472656
955,955,955,2022-11-17,58.4472541809082,52.849700927734375,61.17533874511719
956,956,956,2022-11-18,58.938663482666016,56.04886245727539,58.95451736450195
957,957,957,2022-11-21,57.199100494384766,57.15438079833984,50.83432769775391
958,958,958,2022-11-22,58.21138381958008,56.82175064086914,51.48981475830078
959,959,959,2022-11-23,58.99762344360352,58.66101837158203,52.585548400878906
960,960,960,2022-11-25,59.87232208251953,58.12293243408203,52.06703567504883
961,961,961,2022-11-28,59.06642150878906,58.4472541809082,52.849700927734375
962,962,962,2022-11-29,58.59467697143555,58.938663482666016,56.04886245727539
963,963,963,2022-11-30,61.14013671875,57.199100494384766,57.15438079833984
964,964,964,2022-12-01,61.5430793762207,58.21138381958008,56.82175064086914
965,965,965,2022-12-02,61.317039489746094,58.99762344360352,58.66101837158203
966,966,966,2022-12-05,59.410404205322266,59.87232208251953,58.12293243408203
967,967,967,2022-12-06,58.61433410644531,59.06642150878906,58.4472541809082
968,968,968,2022-12-07,58.37845993041992,58.59467697143555,58.938663482666016
969,969,969,2022-12-08,58.28017807006836,61.14013671875,57.199100494384766
970,970,970,2022-12-09,57.33668899536133,61.5430793762207,58.21138381958008
971,971,971,2022-12-12,58.02465057373047,61.317039489746094,58.99762344360352
972,972,972,2022-12-13,58.1622428894043,59.410404205322266,59.87232208251953
973,973,973,2022-12-14,57.22858047485352,58.61433410644531,59.06642150878906
974,974,974,2022-12-15,55.38091278076172,58.37845993041992,58.59467697143555
975,975,975,2022-12-16,54.6045036315918,58.28017807006836,61.14013671875
976,976,976,2022-12-19,54.03446960449219,57.33668899536133,61.5430793762207
977,977,977,2022-12-20,54.09344482421875,58.02465057373047,61.317039489746094
978,978,978,2022-12-21,54.67329788208008,58.1622428894043,59.410404205322266
979,979,979,2022-12-22,54.50622177124024,57.22858047485352,58.61433410644531
980,980,980,2022-12-23,55.05658721923828,55.38091278076172,58.37845993041992
981,981,981,2022-12-27,55.5086784362793,54.6045036315918,58.28017807006836
982,982,982,2022-12-28,54.6241569519043,54.03446960449219,57.33668899536133
983,983,983,2022-12-29,56.147499084472656,54.09344482421875,58.02465057373047
984,984,984,2022-12-30,56.20646667480469,54.67329788208008,58.1622428894043
985,985,985,2023-01-03,56.599586486816406,54.50622177124024,57.22858047485352
986,986,986,2023-01-04,57.06150817871094,55.05658721923828,55.38091278076172
987,987,987,2023-01-05,56.57993316650391,55.5086784362793,54.6045036315918
988,988,988,2023-01-06,58.722442626953125,54.6241569519043,54.03446960449219
989,989,989,2023-01-09,59.8133544921875,56.147499084472656,54.09344482421875
990,990,990,2023-01-10,60.15733337402344,56.20646667480469,54.67329788208008
991,991,991,2023-01-11,60.442344665527344,56.599586486816406,54.50622177124024
992,992,992,2023-01-12,63.98043441772461,57.06150817871094,55.05658721923828
993,993,993,2023-01-13,62.95831680297852,56.57993316650391,55.5086784362793
994,994,994,2023-01-17,61.87723922729492,58.722442626953125,54.6241569519043
995,995,995,2023-01-18,59.94111633300781,59.8133544921875,56.147499084472656
996,996,996,2023-01-19,60.314579010009766,60.15733337402344,56.20646667480469
997,997,997,2023-01-20,61.6610221862793,60.442344665527344,56.599586486816406
998,998,998,2023-01-23,63.13521957397461,63.98043441772461,57.06150817871094
999,999,999,2023-01-24,62.82072830200195,62.95831680297852,56.57993316650391
1000,1000,1000,2023-01-25,63.03694152832031,61.87723922729492,58.722442626953125
1001,1001,1001,2023-01-26,63.54800033569336,59.94111633300781,59.8133544921875
1002,1002,1002,2023-01-27,64.57994079589844,60.314579010009766,60.15733337402344
1003,1003,1003,2023-01-30,64.14750671386719,61.6610221862793,60.442344665527344
1004,1004,1004,2023-01-31,65.60205078125,63.13521957397461,63.98043441772461
1005,1005,1005,2023-02-01,67.65611267089844,62.82072830200195,62.95831680297852
1006,1006,1006,2023-02-02,69.44481658935547,63.03694152832031,61.87723922729492
1007,1007,1007,2023-02-03,67.0467758178711,63.54800033569336,59.94111633300781
1008,1008,1008,2023-02-06,65.68067932128906,64.57994079589844,60.314579010009766
1009,1009,1009,2023-02-07,66.35881042480469,64.14750671386719,61.6610221862793
1010,1010,1010,2023-02-08,65.15979766845703,65.60205078125,63.13521957397461
1011,1011,1011,2023-02-09,65.48411560058594,67.65611267089844,62.82072830200195
1012,1012,1012,2023-02-10,65.57257843017578,69.44481658935547,63.03694152832031
1013,1013,1013,2023-02-13,66.66348266601562,67.0467758178711,63.54800033569336
1014,1014,1014,2023-02-14,66.2507095336914,65.68067932128906,64.57994079589844
1015,1015,1015,2023-02-15,65.97551727294922,66.35881042480469,64.14750671386719
1016,1016,1016,2023-02-16,65.50173950195312,65.15979766845703,65.60205078125
1017,1017,1017,2023-02-17,64.63311767578125,65.48411560058594,67.65611267089844
1018,1018,1018,2023-02-21,63.8237190246582,65.57257843017578,69.44481658935547
1019,1019,1019,2023-02-22,63.6065673828125,66.66348266601562,67.0467758178711
1020,1020,1020,2023-02-23,63.45850372314453,66.2507095336914,65.68067932128906
1021,1021,1021,2023-02-24,63.00445556640625,65.97551727294922,66.35881042480469
1022,1022,1022,2023-02-27,62.6787223815918,65.50173950195312,65.15979766845703
1023,1023,1023,2023-02-28,61.819969177246094,64.63311767578125,65.48411560058594
1024,1024,1024,2023-03-01,61.56333160400391,63.8237190246582,65.57257843017578
1025,1025,1025,2023-03-02,61.72126770019531,63.6065673828125,66.66348266601562
1026,1026,1026,2023-03-03,61.73114013671875,63.45850372314453,66.2507095336914
1027,1027,1027,2023-03-06,61.80023193359375,63.00445556640625,65.97551727294922
1028,1028,1028,2023-03-07,60.6256217956543,62.6787223815918,65.50173950195312
1029,1029,1029,2023-03-08,60.73419952392578,61.819969177246094,64.63311767578125
1030,1030,1030,2023-03-09,60.122215270996094,61.56333160400391,63.8237190246582
1031,1031,1031,2023-03-10,59.59907531738281,61.72126770019531,63.6065673828125
1032,1032,1032,2023-03-13,57.2301139831543,61.73114013671875,63.45850372314453
1033,1033,1033,2023-03-14,57.68416213989258,61.80023193359375,63.00445556640625
1034,1034,1034,2023-03-15,56.33188247680664,60.6256217956543,62.6787223815918
1035,1035,1035,2023-03-16,57.64468383789063,60.73419952392578,61.819969177246094
1036,1036,1036,2023-03-17,57.042572021484375,60.122215270996094,61.56333160400391
1037,1037,1037,2023-03-20,57.94080352783203,59.59907531738281,61.72126770019531
1038,1038,1038,2023-03-21,58.41459274291992,57.2301139831543,61.73114013671875
1039,1039,1039,2023-03-22,56.69709396362305,57.68416213989258,61.80023193359375
1040,1040,1040,2023-03-23,57.40778732299805,56.33188247680664,60.6256217956543
1041,1041,1041,2023-03-24,57.89145278930664,57.64468383789063,60.73419952392578
1042,1042,1042,2023-03-27,58.24678802490234,57.042572021484375,60.122215270996094
1043,1043,1043,2023-03-28,58.18756866455078,57.94080352783203,59.59907531738281
1044,1044,1044,2023-03-29,58.740325927734375,58.41459274291992,57.2301139831543
1045,1045,1045,2023-03-30,59.03644561767578,56.69709396362305,57.68416213989258
1046,1046,1046,2023-03-31,60.14196014404297,57.40778732299805,56.33188247680664
1047,1047,1047,2023-04-03,60.57626724243164,57.89145278930664,57.64468383789063
1048,1048,1048,2023-04-04,59.88532257080078,58.24678802490234,57.042572021484375
1049,1049,1049,2023-04-05,59.875450134277344,58.18756866455078,57.94080352783203
1050,1050,1050,2023-04-06,59.63855743408203,58.740325927734375,58.41459274291992
1051,1051,1051,2023-04-10,60.31963348388672,59.03644561767578,56.69709396362305
1052,1052,1052,2023-04-11,60.892127990722656,60.14196014404297,57.40778732299805
1053,1053,1053,2023-04-12,59.50036239624024,60.57626724243164,57.89145278930664
1054,1054,1054,2023-04-13,59.82609939575195,59.88532257080078,58.24678802490234
1055,1055,1055,2023-04-14,59.26346969604492,59.875450134277344,58.18756866455078
1056,1056,1056,2023-04-17,59.96428680419922,59.63855743408203,58.740325927734375
1057,1057,1057,2023-04-18,60.32950210571289,60.31963348388672,59.03644561767578
1058,1058,1058,2023-04-19,59.47075271606445,60.892127990722656,60.14196014404297
1059,1059,1059,2023-04-20,59.19437789916992,59.50036239624024,60.57626724243164
1060,1060,1060,2023-04-21,58.720584869384766,59.82609939575195,59.88532257080078
1061,1061,1061,2023-04-24,58.7304573059082,59.26346969604492,59.875450134277344
1062,1062,1062,2023-04-25,57.70390701293945,59.96428680419922,59.63855743408203
1063,1063,1063,2023-04-26,57.64468383789063,60.32950210571289,60.31963348388672
1064,1064,1064,2023-04-27,58.4442024230957,59.47075271606445,60.892127990722656
1065,1065,1065,2023-04-28,58.93774032592773,59.19437789916992,59.50036239624024
1066,1066,1066,2023-05-01,59.06605529785156,58.720584869384766,59.82609939575195
1067,1067,1067,2023-05-02,58.61200714111328,58.7304573059082,59.26346969604492
1068,1068,1068,2023-05-03,58.11847305297852,57.70390701293945,59.96428680419922
1069,1069,1069,2023-05-04,62.0469970703125,57.64468383789063,60.32950210571289
1070,1070,1070,2023-05-05,62.471435546875,58.4442024230957,59.47075271606445
1071,1071,1071,2023-05-08,60.84277725219727,58.93774032592773,59.19437789916992
1072,1072,1072,2023-05-09,60.83290863037109,59.06605529785156,58.720584869384766
1073,1073,1073,2023-05-10,61.75087738037109,58.61200714111328,58.7304573059082
1074,1074,1074,2023-05-11,61.07967376708984,58.11847305297852,57.70390701293945
1075,1075,1075,2023-05-12,60.86251831054688,62.0469970703125,57.64468383789063
1076,1076,1076,2023-05-15,61.94829177856445,62.471435546875,58.4442024230957
1077,1077,1077,2023-05-16,61.17837905883789,60.84277725219727,58.93774032592773
1078,1078,1078,2023-05-17,61.94829177856445,60.83290863037109,59.06605529785156
1079,1079,1079,2023-05-18,63.08868408203125,61.75087738037109,58.61200714111328
1080,1080,1080,2023-05-19,62.48377990722656,61.07967376708984,58.11847305297852
1081,1081,1081,2023-05-22,63.475433349609375,60.86251831054688,62.0469970703125
1082,1082,1082,2023-05-23,62.77135848999024,61.94829177856445,62.471435546875
1083,1083,1083,2023-05-24,62.08712387084961,61.17837905883789,60.84277725219727
1084,1084,1084,2023-05-25,61.6408805847168,61.94829177856445,60.83290863037109
1085,1085,1085,2023-05-26,62.3548698425293,63.08868408203125,61.75087738037109
1086,1086,1086,2023-05-30,61.92845916748047,62.48377990722656,61.07967376708984
1087,1087,1087,2023-05-31,61.9681282043457,63.475433349609375,60.86251831054688
1088,1088,1088,2023-06-01,61.67062759399414,62.77135848999024,61.94829177856445
1089,1089,1089,2023-06-02,63.227516174316406,62.08712387084961,61.17837905883789
1090,1090,1090,2023-06-05,60.78805923461914,61.6408805847168,61.94829177856445
1091,1091,1091,2023-06-06,61.65079498291016,62.3548698425293,63.08868408203125
1092,1092,1092,2023-06-07,62.07720565795898,61.92845916748047,62.48377990722656
1093,1093,1093,2023-06-08,61.77971267700195,61.9681282043457,63.475433349609375
1094,1094,1094,2023-06-09,61.53179931640625,61.67062759399414,62.77135848999024
1095,1095,1095,2023-06-12,62.79119110107422,63.227516174316406,62.08712387084961
1096,1096,1096,2023-06-13,63.69359588623047,60.78805923461914,61.6408805847168
1097,1097,1097,2023-06-14,63.17793655395508,61.65079498291016,62.3548698425293
1098,1098,1098,2023-06-15,64.19933319091797,62.07720565795898,61.92845916748047
1099,1099,1099,2023-06-16,64.53649139404297,61.77971267700195,61.9681282043457
1100,1100,1100,2023-06-20,64.10016632080078,61.53179931640625,61.67062759399414
1101,1101,1101,2023-06-21,62.65236282348633,62.79119110107422,63.227516174316406
1102,1102,1102,2023-06-22,62.07720565795898,63.69359588623047,60.78805923461914
1103,1103,1103,2023-06-23,61.52188491821289,63.17793655395508,61.65079498291016
1104,1104,1104,2023-06-26,61.93837356567383,64.19933319091797,62.07720565795898
1105,1105,1105,2023-06-27,62.60277938842773,64.53649139404297,61.77971267700195
1106,1106,1106,2023-06-28,62.84077453613281,64.10016632080078,61.53179931640625
1107,1107,1107,2023-06-29,64.0009994506836,62.65236282348633,62.79119110107422
1108,1108,1108,2023-06-30,64.73482513427734,62.07720565795898,63.69359588623047
1109,1109,1109,2023-07-03,65.01248168945312,61.52188491821289,63.17793655395508
1110,1110,1110,2023-07-05,64.98273468017578,61.93837356567383,64.19933319091797
1111,1111,1111,2023-07-06,64.16958618164062,62.60277938842773,64.53649139404297
1112,1112,1112,2023-07-07,64.79431915283203,62.84077453613281,64.10016632080078
1113,1113,1113,2023-07-10,66.08346557617188,64.0009994506836,62.65236282348633
1114,1114,1114,2023-07-11,66.61895751953125,64.73482513427734,62.07720565795898
1115,1115,1115,2023-07-12,66.60903930664062,65.01248168945312,61.52188491821289
1116,1116,1116,2023-07-13,67.12470245361328,64.98273468017578,61.93837356567383
1117,1117,1117,2023-07-14,68.02709197998047,64.16958618164062,62.60277938842773
1118,1118,1118,2023-07-17,67.8684310913086,64.79431915283203,62.84077453613281
1119,1119,1119,2023-07-18,68.59233856201172,66.08346557617188,64.0009994506836
1120,1120,1120,2023-07-19,68.51300048828125,66.61895751953125,64.73482513427734
1121,1121,1121,2023-07-20,66.20246887207031,66.60903930664062,65.01248168945312
1122,1122,1122,2023-07-21,66.25204467773438,67.12470245361328,64.98273468017578
