,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MPC,MPC_6m,MPC_12m,MPC_6m_ret,MPC_12m_ret
483,483,483,483,2021-01-05,38.5162239074707,37.7109489440918,38.11358642578125,0.021353876948913886,0.010564145740352027
484,484,484,484,2021-01-06,39.303199768066406,37.31745147705078,37.13443756103516,0.05321232325408953,0.0584029905789365
485,485,485,485,2021-01-07,40.419620513916016,37.27169799804688,36.92396545410156,0.08445879004584378,0.09467171298705002
486,486,486,486,2021-01-08,39.51367950439453,38.04037857055664,36.37491226196289,0.038729923023905766,0.08628934194609283
487,487,487,487,2021-01-11,39.88887405395508,37.84820556640625,36.301700592041016,0.053917179348658806,0.09881557622401127
488,488,488,488,2021-01-12,41.70989608764648,37.29000854492188,37.80244827270508,0.11852739420534375,0.10336494045976208
489,489,489,489,2021-01-13,40.55688095092773,38.5162239074707,37.7109489440918,0.0529817525300349,0.07546699530301271
490,490,490,490,2021-01-14,41.65499496459961,39.303199768066406,37.31745147705078,0.059837245069395584,0.1162336471507519
491,491,491,491,2021-01-15,40.24574661254883,40.419620513916016,37.27169799804688,-0.004301720282290256,0.07979375167339553
492,492,492,492,2021-01-19,42.17658996582031,39.51367950439453,38.04037857055664,0.06739211571348669,0.10873213019139372
493,493,493,493,2021-01-20,42.24980163574219,39.88887405395508,37.84820556640625,0.059187621555665704,0.11629603051096193
494,494,494,494,2021-01-21,41.53602981567383,41.70989608764648,37.29000854492188,-0.004168465718718095,0.11386485110715183
495,495,495,495,2021-01-22,41.86545944213867,40.55688095092773,38.5162239074707,0.03226526450084455,0.08695648728997929
496,496,496,496,2021-01-25,42.30470275878906,41.65499496459961,39.303199768066406,0.015597356205218738,0.0763679041003007
497,497,497,497,2021-01-26,41.3255615234375,40.24574661254883,40.419620513916016,0.026830534945324613,0.022413397206675345
498,498,498,498,2021-01-27,40.20914840698242,42.17658996582031,39.51367950439453,-0.04664771524754119,0.017600712242213268
499,499,499,499,2021-01-28,40.96866989135742,42.24980163574219,39.88887405395508,-0.03032278720335957,0.02707010069880078
500,500,500,500,2021-01-29,39.4953727722168,41.53602981567383,41.70989608764648,-0.04912980495519048,-0.05309347476618553
501,501,501,501,2021-02-01,39.7607536315918,41.86545944213867,40.55688095092773,-0.05027308522567975,-0.019629895116915264
502,502,502,502,2021-02-02,41.31640625,42.30470275878906,41.65499496459961,-0.023361386426092756,-0.008128406086409523
503,503,503,503,2021-02-03,43.28385543823242,41.3255615234375,40.24574661254883,0.04738698864827984,0.07548894184848587
504,504,504,504,2021-02-04,43.31131362915039,40.20914840698242,42.17658996582031,0.07715073173818499,0.02690411112538138
505,505,505,505,2021-02-05,43.60413360595703,40.96866989135742,42.24980163574219,0.06432875955183448,0.032055345061528406
506,506,506,506,2021-02-08,45.27875900268555,39.4953727722168,41.53602981567383,0.14643199505480053,0.09010801474336816
507,507,507,507,2021-02-09,44.720550537109375,39.7607536315918,41.86545944213867,0.12474101852980946,0.06819681744844241
508,508,508,508,2021-02-10,45.58074951171875,41.31640625,42.30470275878906,0.10321186300463259,0.07743930436313184
509,509,509,509,2021-02-11,45.53498077392578,43.28385543823242,41.3255615234375,0.05200842930699179,0.1018599408044567
510,510,510,510,2021-02-12,46.175540924072266,43.31131362915039,40.20914840698242,0.0661311573102259,0.14838395622558775
511,511,511,511,2021-02-16,47.6382064819336,43.60413360595703,40.96866989135742,0.0925158360542555,0.16279602457836084
512,512,512,512,2021-02-17,48.0362663269043,45.27875900268555,39.4953727722168,0.06090068246029445,0.2162504859479546
513,513,513,513,2021-02-18,47.41603088378906,44.720550537109375,39.7607536315918,0.06027386323079731,0.19253350485074283
514,514,514,514,2021-02-19,49.06383514404297,45.58074951171875,41.31640625,0.076415716495156,0.18751458796208764
515,515,515,515,2021-02-22,50.77644348144531,45.53498077392578,43.28385543823242,0.11510848623265257,0.17310352710850996
516,516,516,516,2021-02-23,51.628116607666016,46.175540924072266,43.31131362915039,0.11808363420278223,0.19202379890223553
517,517,517,517,2021-02-24,52.44276428222656,47.6382064819336,43.60413360595703,0.10085513614193364,0.20270166943672585
518,518,518,518,2021-02-25,50.980098724365234,48.0362663269043,45.27875900268555,0.061283538929255865,0.125916430733924
519,519,519,519,2021-02-26,50.56351852416992,47.41603088378906,44.720550537109375,0.06638024275154897,0.13065509965518007
520,520,520,520,2021-03-01,51.93359756469727,49.06383514404297,45.58074951171875,0.05849038119888461,0.13937568208142803
521,521,521,521,2021-03-02,51.86880493164063,50.77644348144531,45.53498077392578,0.021513154039520144,0.13909798686775154
522,522,522,522,2021-03-03,51.90583038330078,51.628116607666016,46.175540924072266,0.005379118857756771,0.12409793896407173
523,523,523,523,2021-03-04,52.31315612792969,52.44276428222656,47.6382064819336,-0.0024714211020490096,0.09813445952817346
524,524,524,524,2021-03-05,53.06299591064453,50.980098724365234,48.0362663269043,0.04085706458790761,0.10464446902537161
525,525,525,525,2021-03-08,52.914886474609375,50.56351852416992,47.41603088378906,0.04650325015090617,0.11597038993620834
526,526,526,526,2021-03-09,51.72068786621094,51.93359756469727,49.06383514404297,-0.004099652411352794,0.054150938555208805
527,527,527,527,2021-03-10,53.859130859375,51.86880493164063,50.77644348144531,0.038372311264111,0.06071097474670828
528,528,528,528,2021-03-11,53.69249725341797,51.90583038330078,51.628116607666016,0.03442131369296031,0.03998558888831183
529,529,529,529,2021-03-12,53.461063385009766,52.31315612792969,52.44276428222656,0.021942993733219174,0.019417342253415848
530,530,530,530,2021-03-15,53.56289291381836,53.06299591064453,50.980098724365234,0.009420821319920059,0.050662793012966834
531,531,531,531,2021-03-16,52.03543472290039,52.914886474609375,50.56351852416992,-0.016620119786725396,0.029110240776200724
532,532,532,532,2021-03-17,52.03543472290039,51.72068786621094,51.93359756469727,0.0060855118072602465,0.0019609109127525226
533,533,533,533,2021-03-18,48.92497253417969,53.859130859375,51.86880493164063,-0.09161229018118189,-0.05675535423152134
534,534,534,534,2021-03-19,49.76738739013672,53.69249725341797,51.90583038330078,-0.07310350726947024,-0.041198512332287884
535,535,535,535,2021-03-22,49.38783645629883,53.461063385009766,52.31315612792969,-0.0761905332742231,-0.05591938793517082
536,536,536,536,2021-03-23,48.54542541503906,53.56289291381836,53.06299591064453,-0.09367431865288356,-0.08513598635125752
537,537,537,537,2021-03-24,49.2212028503418,52.03543472290039,52.914886474609375,-0.05408298955404078,-0.06980424357595383
538,538,538,538,2021-03-25,49.87848281860352,52.03543472290039,51.72068786621094,-0.04145159766192186,-0.03561834004166298
539,539,539,539,2021-03-26,50.933815002441406,48.92497253417969,53.859130859375,0.04105965449154447,-0.05431420467165593
540,540,540,540,2021-03-29,49.554466247558594,49.76738739013672,53.69249725341797,-0.00427832670638284,-0.07706907328837187
541,541,541,541,2021-03-30,49.61927032470703,49.38783645629883,53.461063385009766,0.004686049946994286,-0.07186151597163992
542,542,542,542,2021-03-31,49.51744079589844,48.54542541503906,53.56289291381836,0.020022800759270876,-0.0755271401122597
543,543,543,543,2021-04-01,51.6558837890625,49.2212028503418,52.03543472290039,0.04946406828218741,-0.0072940859600593155
544,544,544,544,2021-04-05,49.95253372192383,49.87848281860352,52.03543472290039,0.0014846262182754977,-0.040028511572324676
545,545,545,545,2021-04-06,49.69332885742188,50.933815002441406,48.92497253417969,-0.024354864149878863,0.01570478803448294
546,546,546,546,2021-04-07,49.98030471801758,49.554466247558594,49.76738739013672,0.008593341886312,0.004278250055839816
547,547,547,547,2021-04-08,49.3970947265625,49.61927032470703,49.38783645629883,-0.004477607120995986,0.00018746053538643004
548,548,548,548,2021-04-09,48.90646362304688,49.51744079589844,48.54542541503906,-0.0123386258060042,0.007437121107110034
549,549,549,549,2021-04-12,48.33250427246094,51.6558837890625,49.2212028503418,-0.06433690168137729,-0.018055198297021846
550,550,550,550,2021-04-13,48.66576766967773,49.95253372192383,49.87848281860352,-0.02575977545822361,-0.024313392877970186
551,551,551,551,2021-04-14,49.86922454833984,49.69332885742188,50.933815002441406,0.003539623828031857,-0.020901447379320426
552,552,552,552,2021-04-15,49.86922454833984,49.98030471801758,49.554466247558594,-0.002222478840504083,0.0063517645252963995
553,553,553,553,2021-04-16,50.23025131225586,49.3970947265625,49.61927032470703,0.016866509868754376,0.012313381143063795
554,554,554,554,2021-04-19,49.4619026184082,48.90646362304688,49.51744079589844,0.011357169466237549,-0.0011215882040259695
555,555,555,555,2021-04-20,48.18438720703125,48.33250427246094,51.6558837890625,-0.0030645435749556693,-0.06720428201765272
556,556,556,556,2021-04-21,49.350807189941406,48.66576766967773,49.95253372192383,0.014076414553109151,-0.012045966183259482
557,557,557,557,2021-04-22,48.19364929199219,49.86922454833984,49.69332885742188,-0.03359938462093914,-0.030178689975318695
558,558,558,558,2021-04-23,49.06383514404297,49.86922454833984,49.98030471801758,-0.01615002863171011,-0.018336614375306648
559,559,559,559,2021-04-26,49.31378173828125,50.23025131225586,49.3970947265625,-0.01824537106687729,-0.0016865969292815253
560,560,560,560,2021-04-27,49.887733459472656,49.4619026184082,48.90646362304688,0.008609269326933955,0.020064215723897716
561,561,561,561,2021-04-28,51.32261657714844,48.18438720703125,48.33250427246094,0.06512958972858418,0.06186545368788643
562,562,562,562,2021-04-29,51.878055572509766,49.350807189941406,48.66576766967773,0.051209869229524196,0.06600713513111867
563,563,563,563,2021-04-30,51.51702880859375,48.19364929199219,49.86922454833984,0.06895886834520693,0.03304250818371246
564,564,564,564,2021-05-03,52.914886474609375,49.06383514404297,49.86922454833984,0.07849062999784628,0.061072975444349975
565,565,565,565,2021-05-04,53.04448318481445,49.31378173828125,50.23025131225586,0.07565230884811935,0.05602663333424207
566,566,566,566,2021-05-05,54.96074676513672,49.887733459472656,49.4619026184082,0.10168859063892399,0.11117332443014472
567,567,567,567,2021-05-06,55.0440673828125,51.32261657714844,48.18438720703125,0.07251093287634625,0.1423631299140038
568,568,568,568,2021-05-07,55.54396438598633,51.878055572509766,49.350807189941406,0.07066395941445291,0.12549252076483164
569,569,569,569,2021-05-10,55.36806869506836,51.51702880859375,48.19364929199219,0.07475275604077924,0.1488664898482437
570,570,570,570,2021-05-11,54.284969329833984,52.914886474609375,49.06383514404297,0.025892200598068627,0.1064151257328878
571,571,571,571,2021-05-12,54.5904541015625,53.04448318481445,49.31378173828125,0.029144801191891556,0.10700198154109697
572,572,572,572,2021-05-13,54.41456985473633,54.96074676513672,49.887733459472656,-0.009937581684149266,0.09074047027895427
573,573,573,573,2021-05-14,55.6180305480957,55.0440673828125,51.32261657714844,0.010427339267853997,0.08369436824193044
574,574,574,574,2021-05-17,56.95107650756836,55.54396438598633,51.878055572509766,0.025333303755628922,0.0977874147185036
575,575,575,575,2021-05-18,56.38100814819336,55.36806869506836,51.51702880859375,0.01829465027403465,0.0944149818436002
576,576,576,576,2021-05-19,55.65205764770508,54.284969329833984,52.914886474609375,0.025183551446160024,0.05172780961004442
577,577,577,577,2021-05-20,55.76420593261719,54.5904541015625,53.04448318481445,0.02150104538187181,0.05127249026683578
578,578,578,578,2021-05-21,55.68943786621094,54.41456985473633,54.96074676513672,0.02342879884703608,0.013258391560582838
579,579,579,579,2021-05-24,56.75482177734375,55.6180305480957,55.0440673828125,0.020439257162567115,0.031079723499238154
580,580,580,580,2021-05-25,56.08194732666016,56.95107650756836,55.54396438598633,-0.015260978970128791,0.00968571376964178
581,581,581,581,2021-05-26,56.82024002075195,56.38100814819336,55.36806869506836,0.007790422466446678,0.026227595794991787
582,582,582,582,2021-05-27,57.3809700012207,55.65205764770508,54.284969329833984,0.031066458754502424,0.05703237396295657
583,583,583,583,2021-05-28,57.75478363037109,55.76420593261719,54.5904541015625,0.035696333597204255,0.05796488746771611
584,584,584,584,2021-06-01,58.408966064453125,55.68943786621094,54.41456985473633,0.04883382383524171,0.07340674051784535
585,585,585,585,2021-06-02,58.857547760009766,56.75482177734375,55.6180305480957,0.03704929232119292,0.05824580949720404
586,586,586,586,2021-06-03,59.11921691894531,56.08194732666016,56.95107650756836,0.05415770559096278,0.038070227014739944
587,587,587,587,2021-06-04,59.50238037109375,56.82024002075195,56.38100814819336,0.047203960232519604,0.05536212149126696
588,588,588,588,2021-06-07,59.19397735595703,57.3809700012207,55.65205764770508,0.03159596909389584,0.06364400271906234
589,589,589,589,2021-06-08,59.8948860168457,57.75478363037109,55.76420593261719,0.03705498059123924,0.07407404113706617
590,590,590,590,2021-06-09,59.44630813598633,58.408966064453125,55.68943786621094,0.01775998004122381,0.06746109161311598
591,591,591,591,2021-06-10,59.28743362426758,58.857547760009766,56.75482177734375,0.007303835797078495,0.04462373006578324
592,592,592,592,2021-06-11,59.04445266723633,59.11921691894531,56.08194732666016,-0.0012646353521814646,0.05282458048969807
593,593,593,593,2021-06-14,58.86689376831055,59.50238037109375,56.82024002075195,-0.010680019838196664,0.036019801162598286
594,594,594,594,2021-06-15,59.50238037109375,59.19397735595703,57.3809700012207,0.005210040428305307,0.03697062579855159
595,595,595,595,2021-06-16,59.13790893554688,59.8948860168457,57.75478363037109,-0.012638425943175102,0.02394823802003576
596,596,596,596,2021-06-17,56.969764709472656,59.44630813598633,58.408966064453125,-0.04166017208080375,-0.02464007586424899
597,597,597,597,2021-06-18,55.01657104492188,59.28743362426758,58.857547760009766,-0.07203655679232412,-0.06525886417744375
598,598,598,598,2021-06-21,57.05387496948242,59.04445266723633,59.11921691894531,-0.03371320433728864,-0.03493520477942991
599,599,599,599,2021-06-22,57.324893951416016,58.86689376831055,59.50238037109375,-0.02619468632001487,-0.036594946388658345
600,600,600,600,2021-06-23,57.52114486694336,59.50238037109375,59.19397735595703,-0.03329674362259416,-0.028260180574693594
601,601,601,601,2021-06-24,58.25943374633789,59.13790893554688,59.8948860168457,-0.014854688050712439,-0.027305374119049763
602,602,602,602,2021-06-25,58.455692291259766,56.969764709472656,59.44630813598633,0.02608274036877023,-0.016664043164135278
603,603,603,603,2021-06-28,56.53987503051758,55.01657104492188,59.28743362426758,0.027688093908140754,-0.04634301783346828
604,604,604,604,2021-06-29,56.14736557006836,57.05387496948242,59.04445266723633,-0.015888656114925515,-0.04906620294196673
605,605,605,605,2021-06-30,56.46510696411133,57.324893951416016,58.86689376831055,-0.014998492418204501,-0.040800297934051266
606,606,606,606,2021-07-01,57.25947570800781,57.52114486694336,59.50238037109375,-0.004549095111733847,-0.03769436868067788
607,607,607,607,2021-07-02,57.07257080078125,58.25943374633789,59.13790893554688,-0.020372030231605942,-0.034924098128268244
608,608,608,608,2021-07-06,55.11002349853516,58.455692291259766,56.969764709472656,-0.057234268581656034,-0.03264435478049754
609,609,609,609,2021-07-07,54.15678787231445,56.53987503051758,55.01657104492188,-0.042148787150959266,-0.01562771281956854
610,610,610,610,2021-07-08,53.68952178955078,56.14736557006836,57.05387496948242,-0.04377487270440761,-0.05896800492045806
611,611,611,611,2021-07-09,54.839012145996094,56.46510696411133,57.324893951416016,-0.028798224346741508,-0.04336478681542366
612,612,612,612,2021-07-12,54.51192092895508,57.25947570800781,57.52114486694336,-0.04798428111818154,-0.05231509117124067
613,613,613,613,2021-07-13,53.64279556274414,57.07257080078125,58.25943374633789,-0.060094984156385034,-0.07924275755398924
614,614,614,614,2021-07-14,51.51203536987305,55.11002349853516,58.455692291259766,-0.06528736335519347,-0.11878495744759021
615,615,615,615,2021-07-15,50.69898223876953,54.15678787231445,56.53987503051758,-0.06384805616052036,-0.10330572518236747
616,616,616,616,2021-07-16,49.77378082275391,53.68952178955078,56.14736557006836,-0.07293305725734667,-0.1135152946643706
617,617,617,617,2021-07-19,47.54956817626953,54.839012145996094,56.46510696411133,-0.13292442158367324,-0.15789465861648733
618,618,618,618,2021-07-20,48.708404541015625,54.51192092895508,57.25947570800781,-0.10646325223987474,-0.1493389707338223
619,619,619,619,2021-07-21,50.54011535644531,53.64279556274414,57.07257080078125,-0.057839644145125324,-0.11445875580299802
620,620,620,620,2021-07-22,49.895267486572266,51.51203536987305,55.11002349853516,-0.031386216283085466,-0.09462445633146044
621,621,621,621,2021-07-23,49.932655334472656,50.69898223876953,54.15678787231445,-0.015115232504822607,-0.0779982104514958
622,622,622,622,2021-07-26,51.08214569091797,49.77378082275391,53.68952178955078,0.02628622633316091,-0.04856396577442168
623,623,623,623,2021-07-27,50.7830924987793,47.54956817626953,54.839012145996094,0.06800323213289472,-0.07396047974786368
624,624,624,624,2021-07-28,51.661563873291016,48.708404541015625,54.51192092895508,0.060629358733945704,-0.05228869221796295
625,625,625,625,2021-07-29,52.26901626586914,50.54011535644531,53.64279556274414,0.03420848759901651,-0.025609763295578736
626,626,626,626,2021-07-30,51.60549545288086,49.895267486572266,51.51203536987305,0.03427635630511139,0.0018143348896377809
627,627,627,627,2021-08-02,50.89523696899414,49.932655334472656,50.69898223876953,0.01927759755762337,0.0038709796835829646
628,628,628,628,2021-08-03,52.278358459472656,51.08214569091797,49.77378082275391,0.023417433868040627,0.050319216167998615
629,629,629,629,2021-08-04,50.82046890258789,50.7830924987793,47.54956817626953,0.0007360009398698075,0.0687892835155286
630,630,630,630,2021-08-05,52.7923583984375,51.661563873291016,48.708404541015625,0.02188850743891435,0.08384495234252487
631,631,631,631,2021-08-06,53.65213394165039,52.26901626586914,50.54011535644531,0.02646152108059474,0.061575217295348095
632,632,632,632,2021-08-09,53.47457504272461,51.60549545288086,49.895267486572266,0.03621861535173787,0.07173641382152329
633,633,633,633,2021-08-10,54.65209579467773,50.89523696899414,49.932655334472656,0.07381552870993224,0.09451611232352897
634,634,634,634,2021-08-11,55.26890182495117,52.278358459472656,51.08214569091797,0.057204232374604036,0.08196124257124882
635,635,635,635,2021-08-12,55.64271545410156,50.82046890258789,50.7830924987793,0.09488787993587589,0.09569371844456054
636,636,636,636,2021-08-13,55.27823638916016,52.7923583984375,51.661563873291016,0.047087837447251424,0.0700070273664124
637,637,637,637,2021-08-16,54.55864715576172,53.65213394165039,52.26901626586914,0.01689612597883272,0.0438047442531968
638,638,638,638,2021-08-17,53.89789581298828,53.47457504272461,51.60549545288086,0.007916299847646302,0.044421632618575124
639,639,639,639,2021-08-18,53.12388229370117,54.65209579467773,50.89523696899414,-0.027962578172992636,0.04378887804500731
640,640,640,640,2021-08-19,51.1888427734375,55.26890182495117,52.278358459472656,-0.07382196708804023,-0.020840663673090898
641,641,641,641,2021-08-20,51.69857025146485,55.64271545410156,50.82046890258789,-0.07088340621855793,0.017278497578605556
642,642,642,642,2021-08-23,53.63359832763672,55.27823638916016,52.7923583984375,-0.029751999502031,0.01593488062893811
643,643,643,643,2021-08-24,54.70967102050781,54.55864715576172,53.65213394165039,0.0027681013481681838,0.019710997516101614
644,644,644,644,2021-08-25,55.34210586547852,53.89789581298828,53.47457504272461,0.0267952956364248,0.03492371507883529
645,645,645,645,2021-08-26,54.83238220214844,53.12388229370117,54.65209579467773,0.03216067491079877,0.0032988013515167225
646,646,646,646,2021-08-27,56.65414810180664,51.1888427734375,55.26890182495117,0.1067675108921422,0.025063756128950176
647,647,647,647,2021-08-30,55.62527847290039,51.69857025146485,55.64271545410156,0.07595390360576326,-0.00031337401596720493
648,648,648,648,2021-08-31,55.94620895385742,53.63359832763672,55.27823638916016,0.04311869235574006,0.012083825540212922
649,649,649,649,2021-09-01,54.039493560791016,54.70967102050781,54.55864715576172,-0.01224970735915376,-0.009515514442441142
650,650,650,650,2021-09-02,54.65303802490234,55.34210586547852,53.89789581298828,-0.012451059275755072,0.014010606546389193
651,651,651,651,2021-09-03,54.97397232055664,54.83238220214844,53.12388229370117,0.0025822354003552928,0.03482595674440825
652,652,652,652,2021-09-07,55.28546524047852,56.65414810180664,51.1888427734375,-0.02415856397432037,0.08002959717555491
653,653,653,653,2021-09-08,53.90734100341797,55.62527847290039,51.69857025146485,-0.030884114500556947,0.042724020049481615
654,654,654,654,2021-09-09,54.039493560791016,55.94620895385742,53.63359832763672,-0.03408122603336716,0.007567928421933656
655,655,655,655,2021-09-10,53.6807975769043,54.039493560791016,54.70967102050781,-0.00663766368356522,-0.01880606160504683
656,656,656,656,2021-09-13,55.32322311401367,54.65303802490234,55.34210586547852,0.012262540442966152,-0.00034120045071561744
657,657,657,657,2021-09-14,54.33210372924805,54.97397232055664,54.83238220214844,-0.011675863398879383,-0.009123777826322232
658,658,658,658,2021-09-15,56.2293815612793,55.28546524047852,56.65414810180664,0.01707349873416031,-0.007497536451594788
659,659,659,659,2021-09-16,55.785743713378906,53.90734100341797,55.62527847290039,0.03484502620601959,0.0028847539263410216
660,660,660,660,2021-09-17,55.559200286865234,54.039493560791016,55.94620895385742,0.028122149671233387,-0.006917513701623301
661,661,661,661,2021-09-20,53.92621994018555,53.6807975769043,54.039493560791016,0.0045718836969523835,-0.0020961266129935208
662,662,662,662,2021-09-21,54.59640502929688,55.32322311401367,54.65303802490234,-0.013137667037564249,-0.0010362277679724086
663,663,663,663,2021-09-22,56.5503158569336,54.33210372924805,54.97397232055664,0.04082691402378824,0.028674361153769423
664,664,664,664,2021-09-23,58.33433151245117,56.2293815612793,55.28546524047852,0.03743505428523841,0.05514770037135097
665,665,665,665,2021-09-24,58.419281005859375,55.785743713378906,53.90734100341797,0.04720806996875937,0.08369806260997614
666,666,666,666,2021-09-27,59.55198287963867,55.559200286865234,54.039493560791016,0.07186537193044096,0.10200853034728108
667,667,667,667,2021-09-28,59.004512786865234,53.92621994018555,53.6807975769043,0.0941711258885285,0.09917354902065423
668,668,668,668,2021-09-29,58.45703887939453,54.59640502929688,55.32322311401367,0.0707122355038945,0.056645574660798115
669,669,669,669,2021-09-30,58.3437728881836,56.5503158569336,54.33210372924805,0.031714359222807076,0.07383607266390446
670,670,670,670,2021-10-01,59.99563217163086,58.33433151245117,56.2293815612793,0.02847895255001065,0.06698011796994541
671,671,671,671,2021-10-04,59.48591613769531,58.419281005859375,55.785743713378906,0.01825827215725151,0.06632827991551915
672,672,672,672,2021-10-05,59.70301818847656,59.55198287963867,55.559200286865234,0.002536192777042423,0.07458382914469297
673,673,673,673,2021-10-06,59.33488845825195,59.004512786865234,53.92621994018555,0.0055991593826068,0.10029756441422477
674,674,674,674,2021-10-07,59.938995361328125,58.45703887939453,54.59640502929688,0.025351206806610405,0.0978560828165218
675,675,675,675,2021-10-08,61.50590515136719,58.3437728881836,56.5503158569336,0.05419828212419242,0.0876315051355454
676,676,676,676,2021-10-11,60.939552307128906,59.99563217163086,58.33433151245117,0.015733147586440177,0.044660163700027455
677,677,677,677,2021-10-12,61.10945510864258,59.48591613769531,58.419281005859375,0.027292829569761867,0.046049421637239574
678,678,678,678,2021-10-13,61.60030364990234,59.70301818847656,59.55198287963867,0.03177871938460841,0.034395509120217715
679,679,679,679,2021-10-14,62.94067001342773,59.33488845825195,59.004512786865234,0.060770006464456516,0.06670942679893987
680,680,680,680,2021-10-15,63.05393600463867,59.938995361328125,58.45703887939453,0.05196851606425601,0.07863718746904391
681,681,681,681,2021-10-18,62.67636489868164,61.50590515136719,58.3437728881836,0.01903003857001906,0.07425971609346371
682,682,682,682,2021-10-19,63.08225631713867,60.939552307128906,59.99563217163086,0.03516113802757803,0.0514474809879133
683,683,683,683,2021-10-20,63.44093704223633,61.10945510864258,59.48591613769531,0.03815255641616755,0.06648667720584678
684,684,684,684,2021-10-21,63.27104568481445,61.60030364990234,59.70301818847656,0.027122301935516013,0.059762933342397906
685,685,685,685,2021-10-22,63.73355484008789,62.94067001342773,59.33488845825195,0.012597336928428238,0.07413288363946013
686,686,686,686,2021-10-25,64.37543487548828,63.05393600463867,59.938995361328125,0.020958229645686055,0.07401591380396222
687,687,687,687,2021-10-26,64.63028717041016,62.67636489868164,61.50590515136719,0.031174786139673172,0.05079808209234238
688,688,688,688,2021-10-27,62.44038009643555,63.08225631713867,60.939552307128906,-0.010175226096482137,0.024628139401855487
689,689,689,689,2021-10-28,62.93121719360352,63.44093704223633,61.10945510864258,-0.008034557375680818,0.029811460136932144
690,690,690,690,2021-10-29,62.23272705078125,63.27104568481445,61.60030364990234,-0.016410644439252664,0.01026656304282536
691,691,691,691,2021-11-01,63.48813629150391,63.73355484008789,62.94067001342773,-0.003850696061121206,0.008698132351615984
692,692,692,692,2021-11-02,61.01506423950195,64.37543487548828,63.05393600463867,-0.05219957958320265,-0.032335360713829586
693,693,693,693,2021-11-03,60.10889434814453,64.63028717041016,62.67636489868164,-0.0699578018328173,-0.04096393520408381
694,694,694,694,2021-11-04,60.005069732666016,62.44038009643555,63.08225631713867,-0.039002170710817796,-0.04878054090206385
695,695,695,695,2021-11-05,62.11945343017578,62.93121719360352,63.44093704223633,-0.012899222351450912,-0.020830140185047363
696,696,696,696,2021-11-08,61.98728942871094,62.23272705078125,63.27104568481445,-0.003943867378172872,-0.02028979041216683
697,697,697,697,2021-11-09,63.365421295166016,63.48813629150391,63.73355484008789,-0.0019328807475849086,-0.005776133872424816
698,698,698,698,2021-11-10,61.84572219848633,61.01506423950195,64.37543487548828,0.013613981552552223,-0.03929624214414695
699,699,699,699,2021-11-11,62.298789978027344,60.10889434814453,64.63028717041016,0.03643213959649905,-0.03607437463855567
700,700,700,700,2021-11-12,62.11001968383789,60.005069732666016,62.44038009643555,0.035079535121779415,-0.005290813606314226
701,701,701,701,2021-11-15,62.41207885742188,62.11945343017578,62.93121719360352,0.004710689020711145,-0.00824929755584658
702,702,702,702,2021-11-16,61.74547576904297,61.98728942871094,62.23272705078125,-0.0039010200622834335,-0.00782950233469104
703,703,703,703,2021-11-17,60.54561233520508,63.365421295166016,63.48813629150391,-0.044500752971022295,-0.04634761906993656
704,704,704,704,2021-11-18,59.707618713378906,61.84572219848633,61.01506423950195,-0.03457156629597502,-0.02142824140921895
705,705,705,705,2021-11-19,57.40310287475586,62.298789978027344,60.10889434814453,-0.0785839838141027,-0.04501482688596814
706,706,706,706,2021-11-22,58.74581146240234,62.11001968383789,60.005069732666016,-0.05416530599347047,-0.02098586462567098
707,707,707,707,2021-11-23,60.8027229309082,62.41207885742188,62.11945343017578,-0.025785968933837222,-0.02119674959387119
708,708,708,708,2021-11-24,61.46931838989258,61.74547576904297,61.98728942871094,-0.0044725119648174605,-0.008356084668197261
709,709,709,709,2021-11-26,58.42204284667969,60.54561233520508,63.365421295166016,-0.03507387912386528,-0.078013818064261
710,710,710,710,2021-11-29,58.83151626586914,59.707618713378906,61.84572219848633,-0.014673210327067587,-0.04873750075944561
711,711,711,711,2021-11-30,57.94590759277344,57.40310287475586,62.298789978027344,0.009456017024060293,-0.06987105827880702
712,712,712,712,2021-12-01,58.00304412841797,58.74581146240234,62.11001968383789,-0.012643749664769555,-0.066124203088743
713,713,713,713,2021-12-02,60.30754470825195,60.8027229309082,62.41207885742188,-0.008144013932055882,-0.033719981575644375
714,714,714,714,2021-12-03,58.72676467895508,61.46931838989258,61.74547576904297,-0.04461662798246446,-0.04888959154480055
715,715,715,715,2021-12-06,59.85997772216797,58.42204284667969,60.54561233520508,0.024612882491321653,-0.011324265897934227
716,716,716,716,2021-12-07,61.16459274291992,58.83151626586914,59.707618713378906,0.03965691563187379,0.024401811040816845
717,717,717,717,2021-12-08,61.00270080566406,57.94590759277344,57.40310287475586,0.052752529727774,0.06270737557100237
718,718,718,718,2021-12-09,60.31706619262695,58.00304412841797,58.74581146240234,0.039894838262036325,0.02674666824936489
719,719,719,719,2021-12-10,60.65035629272461,60.30754470825195,60.8027229309082,0.0056843896751404,-0.002505918005625052
720,720,720,720,2021-12-13,58.86008834838867,58.72676467895508,61.46931838989258,0.0022702369211455853,-0.04244768137746169
721,721,721,721,2021-12-14,59.46954345703125,59.85997772216797,58.42204284667969,-0.006522459245622669,0.01792988672273199
722,722,722,722,2021-12-15,59.49811172485352,61.16459274291992,58.83151626586914,-0.027245845076918296,0.011330584375421004
