,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WST,WST_6m,WST_12m,WST_6m_ret,WST_12m_ret
487,487,487,487,2021-01-11,300.21319580078125,281.2519836425781,280.8549194335937,0.06741716773915973,0.0689262499166039
488,488,488,488,2021-01-12,296.3216857910156,283.4955444335937,279.3855895996094,0.04524283223938408,0.060619075649812615
489,489,489,489,2021-01-13,295.83526611328125,288.9059753417969,280.90447998046875,0.02398458793829561,0.05315253830715205
490,490,490,490,2021-01-14,296.5500183105469,292.0033264160156,275.51397705078125,0.015570685273816443,0.0763519930456682
491,491,491,491,2021-01-15,297.2349853515625,301.8512268066406,276.31805419921875,-0.015293101518633834,0.0756987494464012
492,492,492,492,2021-01-19,298.109130859375,305.2960205078125,277.906494140625,-0.023540724954367986,0.07269580648420249
493,493,493,493,2021-01-20,303.006103515625,300.21319580078125,281.2519836425781,0.00930308112337963,0.07734743624312546
494,494,494,494,2021-01-21,297.6720275878906,296.3216857910156,283.4955444335937,0.004557013076077476,0.05000601749357525
495,495,495,495,2021-01-22,298.0793151855469,295.83526611328125,288.9059753417969,0.007585468432307563,0.031751990705271016
496,496,496,496,2021-01-25,298.2481994628906,296.5500183105469,292.0033264160156,0.005726457755822478,0.02138630790108853
497,497,497,497,2021-01-26,297.6720275878906,297.2349853515625,301.8512268066406,0.001470359338121563,-0.01384522853513892
498,498,498,498,2021-01-27,291.2652893066406,298.109130859375,305.2960205078125,-0.022957503961738013,-0.0459577926297039
499,499,499,499,2021-01-28,296.9172058105469,303.006103515625,300.21319580078125,-0.020094967178653333,-0.010978831165108338
500,500,500,500,2021-01-29,297.4833374023437,297.6720275878906,296.3216857910156,-0.000633886183649568,0.003920238264800258
501,501,501,501,2021-02-01,295.0298156738281,298.0793151855469,295.83526611328125,-0.010230496905900721,-0.002722631584919588
502,502,502,502,2021-02-02,292.6261291503906,298.2481994628906,296.5500183105469,-0.01885030763848594,-0.013231795373039423
503,503,503,503,2021-02-03,290.1229553222656,297.6720275878906,297.2349853515625,-0.02536036834497679,-0.023927297861269348
504,504,504,504,2021-02-04,288.30523681640625,291.2652893066406,298.109130859375,-0.010162736855053311,-0.03288692974517937
505,505,505,505,2021-02-05,289.3978881835937,296.9172058105469,303.006103515625,-0.025324627471238648,-0.04491069709204576
506,506,506,506,2021-02-08,292.4870910644531,297.4833374023437,297.6720275878906,-0.016795046006671588,-0.01741828604270379
507,507,507,507,2021-02-09,287.9477233886719,295.0298156738281,298.0793151855469,-0.0240046663384893,-0.033989583579686955
508,508,508,508,2021-02-10,290.3315734863281,292.6261291503906,298.2481994628906,-0.007841253515960767,-0.02654375111339946
509,509,509,509,2021-02-11,289.1396179199219,290.1229553222656,297.6720275878906,-0.003389381585650386,-0.028663793965153395
510,510,510,510,2021-02-12,292.0400695800781,288.30523681640625,291.2652893066406,0.012954439554804908,0.0026600501394513643
511,511,511,511,2021-02-16,293.6293334960937,289.3978881835937,296.9172058105469,0.014621548688757535,-0.011073364056076507
512,512,512,512,2021-02-17,292.02020263671875,292.4870910644531,297.4833374023437,-0.0015962702013111452,-0.01836450677651269
513,513,513,513,2021-02-18,294.7517395019531,287.9477233886719,295.0298156738281,0.023629345053362893,-0.0009425358289293362
514,514,514,514,2021-02-19,279.6635131835937,290.3315734863281,292.6261291503906,-0.03674440287231384,-0.04429753421006022
515,515,515,515,2021-02-22,270.8231811523437,289.1396179199219,290.1229553222656,-0.06334807004085818,-0.06652274084442555
516,516,516,516,2021-02-23,272.4521789550781,292.0400695800781,288.30523681640625,-0.06707261319710422,-0.05498706175574397
517,517,517,517,2021-02-24,277.0511779785156,293.6293334960937,289.3978881835937,-0.05645946649876732,-0.04266344264836286
518,518,518,518,2021-02-25,275.8194580078125,292.02020263671875,292.4870910644531,-0.055478163779854706,-0.05698587584150072
519,519,519,519,2021-02-26,278.7695007324219,294.7517395019531,287.9477233886719,-0.05422271229522413,-0.03187461442041417
520,520,520,520,2021-03-01,281.0939025878906,279.6635131835937,290.3315734863281,0.005114680095425594,-0.031817658642877555
521,521,521,521,2021-03-02,276.2366638183594,270.8231811523437,289.1396179199219,0.019988992976825326,-0.044625341191175005
522,522,522,522,2021-03-03,265.82684326171875,272.4521789550781,292.0400695800781,-0.024317425974602958,-0.08975900586536345
523,523,523,523,2021-03-04,255.5660400390625,277.0511779785156,293.6293334960937,-0.07754934700591387,-0.1296304187453995
524,524,524,524,2021-03-05,260.6418762207031,275.8194580078125,292.02020263671875,-0.0550272337446166,-0.10745258763843524
525,525,525,525,2021-03-08,259.598876953125,278.7695007324219,294.7517395019531,-0.06876872731388894,-0.11926261269306326
526,526,526,526,2021-03-09,265.6282043457031,281.0939025878906,279.6635131835937,-0.055019685947658714,-0.05018641394480605
527,527,527,527,2021-03-10,265.9361572265625,276.2366638183594,270.8231811523437,-0.03728870183057964,-0.01804507245276077
528,528,528,528,2021-03-11,271.06158447265625,265.82684326171875,272.4521789550781,0.01969229723645194,-0.00510399471846823
529,529,529,529,2021-03-12,272.2833251953125,255.5660400390625,277.0511779785156,0.06541278001449191,-0.017209285367387417
530,530,530,530,2021-03-15,274.1706237792969,260.6418762207031,275.8194580078125,0.05190550250312831,-0.005977947460359845
531,531,531,531,2021-03-16,272.3330078125,259.598876953125,278.7695007324219,0.049053104577468476,-0.023088942309008043
532,532,532,532,2021-03-17,272.75018310546875,265.6282043457031,281.0939025878906,0.02681183188851688,-0.029683032629329364
533,533,533,533,2021-03-18,267.1479797363281,265.9361572265625,276.2366638183594,0.004556817404612001,-0.03290180223146466
534,534,534,534,2021-03-19,275.29296875,271.06158447265625,265.82684326171875,0.015610416671826721,0.03561011887336529
535,535,535,535,2021-03-22,280.5971984863281,272.2833251953125,255.5660400390625,0.030533905390834892,0.09794399304164081
536,536,536,536,2021-03-23,281.35211181640625,274.1706237792969,260.6418762207031,0.026193499282003208,0.07945858852767906
537,537,537,537,2021-03-24,276.216796875,272.3330078125,259.598876953125,0.014261176394651187,0.06401383594920418
538,538,538,538,2021-03-25,273.6044921875,272.75018310546875,265.6282043457031,0.0031322035142351545,0.030028015516816442
539,539,539,539,2021-03-26,278.43182373046875,267.1479797363281,265.9361572265625,0.04223817827586651,0.04698746734638504
540,540,540,540,2021-03-29,278.63055419921875,275.29296875,271.06158447265625,0.012123758424973374,0.02792343201744263
541,541,541,541,2021-03-30,276.4750366210937,280.5971984863281,272.2833251953125,-0.014690673632777873,0.015394668119226296
542,542,542,542,2021-03-31,279.8920593261719,281.35211181640625,274.1706237792969,-0.0051894136525518775,0.020868156726669085
543,543,543,543,2021-04-01,282.8619079589844,276.216796875,272.3330078125,0.02405759229403981,0.03866185825602697
544,544,544,544,2021-04-05,287.6198425292969,273.6044921875,272.75018310546875,0.0512248546423435,0.054517504826305574
545,545,545,545,2021-04-06,289.328369140625,278.43182373046875,267.1479797363281,0.039135416577612325,0.0830266035557845
546,546,546,546,2021-04-07,287.242431640625,278.63055419921875,275.29296875,0.030907871773634854,0.043406349769421704
547,547,547,547,2021-04-08,289.9243469238281,276.4750366210937,280.5971984863281,0.048645658816447,0.03324034768634543
548,548,548,548,2021-04-09,294.5332336425781,279.8920593261719,281.35211181640625,0.052310073932266166,0.04684920166788409
549,549,549,549,2021-04-12,294.950439453125,282.8619079589844,276.216796875,0.04273651260209088,0.06782224249238111
550,550,550,550,2021-04-13,304.3966979980469,287.6198425292969,273.6044921875,0.058329965419688046,0.11254276406194785
551,551,551,551,2021-04-14,298.0495300292969,289.328369140625,278.43182373046875,0.030142778306101903,0.07045784506953034
552,552,552,552,2021-04-15,308.8665466308594,287.242431640625,278.63055419921875,0.07528175717885843,0.10851642785027127
553,553,553,553,2021-04-16,311.7272644042969,289.9243469238281,276.4750366210937,0.07520209224166008,0.12750600637957787
554,554,554,554,2021-04-19,314.6674194335937,294.5332336425781,279.8920593261719,0.06835963990212668,0.12424561165165593
555,555,555,555,2021-04-20,317.2216186523437,294.950439453125,282.8619079589844,0.07550820822817639,0.12147167832277206
556,556,556,556,2021-04-21,321.8329467773437,304.3966979980469,287.6198425292969,0.05728133351633358,0.11895251713922295
557,557,557,557,2021-04-22,319.8551940917969,298.0495300292969,289.328369140625,0.07316120934784442,0.10550926976792452
558,558,558,558,2021-04-23,321.68389892578125,308.8665466308594,287.242431640625,0.041498027011130034,0.11990382858284221
559,559,559,559,2021-04-26,320.4217529296875,311.7272644042969,289.9243469238281,0.02789133168061375,0.1051909104200619
560,560,560,560,2021-04-27,318.3744201660156,314.6674194335937,294.5332336425781,0.011780694484019305,0.08094565841887058
561,561,561,561,2021-04-28,320.2329406738281,317.2216186523437,294.950439453125,0.00949280201733238,0.08571779471690233
562,562,562,562,2021-04-29,322.5484924316406,321.8329467773437,304.3966979980469,0.0022233449417221607,0.05963203462118449
563,563,563,563,2021-04-30,326.4940185546875,319.8551940917969,298.0495300292969,0.020755718792502487,0.09543544162809003
564,564,564,564,2021-05-03,327.845703125,321.68389892578125,308.8665466308594,0.019154841817682566,0.061447756971956924
565,565,565,565,2021-05-04,327.1697998046875,320.4217529296875,311.7272644042969,0.02105989001464814,0.04953861007281768
566,566,566,566,2021-05-05,326.57354736328125,318.3744201660156,314.6674194335937,0.02575309659925007,0.03783718044632267
567,567,567,567,2021-05-06,327.3885192871094,320.2329406738281,317.2216186523437,0.022344917416130317,0.032049835310587804
568,568,568,568,2021-05-07,331.6221618652344,322.5484924316406,321.8329467773437,0.02813117917615693,0.030417069432804977
569,569,569,569,2021-05-10,331.6719055175781,326.4940185546875,319.8551940917969,0.015859056119349235,0.03694394102097931
570,570,570,570,2021-05-11,333.1526794433594,327.845703125,321.68389892578125,0.016187420691421872,0.035652329991884946
571,571,571,571,2021-05-12,322.7969665527344,327.1697998046875,320.4217529296875,-0.013365638437788596,0.007412772701384185
572,572,572,572,2021-05-13,326.275390625,326.57354736328125,318.3744201660156,-0.0009129849636889675,0.024816599445597554
573,573,573,573,2021-05-14,331.0159912109375,327.3885192871094,320.2329406738281,0.011080021778793414,0.033672521366539865
574,574,574,574,2021-05-17,324.685302734375,331.6221618652344,322.5484924316406,-0.020917960041761052,0.006624772252461275
575,575,575,575,2021-05-18,324.85418701171875,331.6719055175781,326.4940185546875,-0.020555610506775457,-0.005022546968020736
576,576,576,576,2021-05-19,323.8603515625,333.1526794433594,327.845703125,-0.027892100091721495,-0.01215618055845158
577,577,577,577,2021-05-20,330.7377319335937,322.7969665527344,327.1697998046875,0.02459987609444303,0.010905444607161696
578,578,578,578,2021-05-21,331.3936767578125,326.275390625,326.57354736328125,0.015687012505013476,0.01475970553478212
579,579,579,579,2021-05-24,337.4262084960937,331.0159912109375,327.3885192871094,0.019365279791184964,0.030659869291817188
580,580,580,580,2021-05-25,343.2301940917969,324.685302734375,331.6221618652344,0.05711651005217644,0.03500378913541913
581,581,581,581,2021-05-26,342.26617431640625,324.85418701171875,331.6719055175781,0.05359939320732643,0.031942014450381695
582,582,582,582,2021-05-27,342.57427978515625,323.8603515625,333.1526794433594,0.05778394339525916,0.0282801277706628
583,583,583,583,2021-05-28,345.36688232421875,330.7377319335937,322.7969665527344,0.04423187613066881,0.06991985089735087
584,584,584,584,2021-06-01,338.062255859375,331.3936767578125,326.275390625,0.02012283145171767,0.036125511065350446
585,585,585,585,2021-06-02,331.7115783691406,337.4262084960937,331.0159912109375,-0.016935940312470477,0.0021013702560366276
586,586,586,586,2021-06-03,330.71783447265625,343.2301940917969,324.685302734375,-0.036454717080613874,0.01857962675697844
587,587,587,587,2021-06-04,331.373779296875,342.26617431640625,324.85418701171875,-0.03182433975921273,0.020069288147796183
588,588,588,588,2021-06-07,331.26446533203125,342.57427978515625,323.8603515625,-0.03301419610432488,0.022862056852002155
589,589,589,589,2021-06-08,328.2630615234375,345.36688232421875,330.7377319335937,-0.049523627412325966,-0.0074822742349006655
590,590,590,590,2021-06-09,333.8583068847656,338.062255859375,331.3936767578125,-0.012435428391503467,0.007437167030662106
591,591,591,591,2021-06-10,341.6598815917969,331.7115783691406,337.4262084960937,0.02999082296604505,0.012546959865899598
592,592,592,592,2021-06-11,343.2003173828125,330.71783447265625,343.2301940917969,0.03774360378858943,-8.704568974016169e-05
593,593,593,593,2021-06-14,343.0115966796875,331.373779296875,342.26617431640625,0.03511991023401495,0.002177902519201691
594,594,594,594,2021-06-15,342.7134094238281,331.26446533203125,342.57427978515625,0.03456134083177753,0.0004061298436039973
595,595,595,595,2021-06-16,343.9754943847656,328.2630615234375,345.36688232421875,0.04786536989086798,-0.0040287242658864075
596,596,596,596,2021-06-17,349.8590393066406,333.8583068847656,338.062255859375,0.04792671648993241,0.03489529884747844
597,597,597,597,2021-06-18,350.11749267578125,341.6598815917969,331.7115783691406,0.024754475253518926,0.05548770530450953
598,598,598,598,2021-06-21,355.3847351074219,343.2003173828125,330.71783447265625,0.03550234981577427,0.07458594022937426
599,599,599,599,2021-06-22,357.8693542480469,343.0115966796875,331.373779296875,0.043315612976881024,0.0799567636503753
600,600,600,600,2021-06-23,356.48797607421875,342.7134094238281,331.26446533203125,0.04019266906873731,0.07614312243513832
601,601,601,601,2021-06-24,357.3227844238281,343.9754943847656,328.2630615234375,0.03880302596246121,0.08852571704390755
602,602,602,602,2021-06-25,357.8395080566406,349.8590393066406,333.8583068847656,0.022810526107359896,0.07183047621502592
603,603,603,603,2021-06-28,360.960205078125,350.11749267578125,341.6598815917969,0.030968782277852158,0.056489873485899844
604,604,604,604,2021-06-29,357.7799072265625,355.3847351074219,343.2003173828125,0.006739659536633358,0.042481283102916434
605,605,605,605,2021-06-30,356.88543701171875,357.8693542480469,343.0115966796875,-0.0027493755043527246,0.04044714658725357
606,606,606,606,2021-07-01,360.7713623046875,356.48797607421875,342.7134094238281,0.012015513896538765,0.05269111853901043
607,607,607,607,2021-07-02,363.4844970703125,357.3227844238281,343.9754943847656,0.01724410789090869,0.05671625741956032
608,608,608,608,2021-07-06,366.7144165039063,357.8395080566406,349.8590393066406,0.024801365549219634,0.048177623852938334
609,609,609,609,2021-07-07,370.3618774414063,360.960205078125,350.11749267578125,0.02604628496719319,0.05782168897334117
610,610,610,610,2021-07-08,370.8090515136719,357.7799072265625,355.3847351074219,0.036416646166937294,0.04340174150020171
611,611,611,611,2021-07-09,371.8824157714844,356.88543701171875,357.8693542480469,0.042021828868498146,0.03915691957720613
612,612,612,612,2021-07-12,373.6712646484375,360.7713623046875,356.48797607421875,0.035756447688482185,0.0482015936791127
613,613,613,613,2021-07-13,370.3518981933594,363.4844970703125,357.3227844238281,0.018893243531424853,0.036463148552198454
614,614,614,614,2021-07-14,369.1492919921875,366.7144165039063,357.8395080566406,0.006639704845787797,0.03160574414202677
615,615,615,615,2021-07-15,369.6661071777344,370.3618774414063,360.960205078125,-0.0018786227904409314,0.02411873103220641
616,616,616,616,2021-07-16,371.3556518554688,370.8090515136719,357.7799072265625,0.0014740749708392897,0.03794440200441307
617,617,617,617,2021-07-19,368.7120666503906,371.8824157714844,356.88543701171875,-0.008525138556273903,0.033138448398732256
618,618,618,618,2021-07-20,370.5614318847656,373.6712646484375,360.7713623046875,-0.00832237599698149,0.02713649308952082
619,619,619,619,2021-07-21,365.84857177734375,370.3518981933594,363.4844970703125,-0.012159587781198411,0.006503921697034398
620,620,620,620,2021-07-22,371.8440856933594,369.1492919921875,366.7144165039063,0.007300010482558017,0.013988185243321238
621,621,621,621,2021-07-23,378.8935546875,369.6661071777344,370.3618774414063,0.02496157297246926,0.023036056802156812
622,622,622,622,2021-07-26,375.35394287109375,371.3556518554688,370.8090515136719,0.010766743405270951,0.01225668936308133
623,623,623,623,2021-07-27,376.218994140625,368.7120666503906,371.8824157714844,0.020359863886289187,0.011661154669397877
624,624,624,624,2021-07-28,381.8168640136719,370.5614318847656,373.6712646484375,0.030373997832581656,0.021798838005105958
625,625,625,625,2021-07-29,402.6073913574219,365.84857177734375,370.3518981933594,0.10047550384438741,0.08709417535433284
626,626,626,626,2021-07-30,409.3784790039063,371.8440856933594,369.1492919921875,0.1009412136824992,0.10897809608306175
627,627,627,627,2021-08-02,412.85845947265625,378.8935546875,369.6661071777344,0.08964233982066405,0.11684152659998959
628,628,628,628,2021-08-03,419.7786865234375,375.35394287109375,371.3556518554688,0.11835427466816406,0.13039530817970402
629,629,629,629,2021-08-04,425.6947937011719,376.218994140625,368.7120666503906,0.13150797894604316,0.15454532738363502
630,630,630,630,2021-08-05,423.2289123535156,381.8168640136719,370.5614318847656,0.10846050094414084,0.14212887779732064
631,631,631,631,2021-08-06,425.0484619140625,402.6073913574219,365.84857177734375,0.05573934070355446,0.1618152828890853
632,632,632,632,2021-08-09,426.5597839355469,409.3784790039063,371.8440856933594,0.041969243164530434,0.1471468831893934
633,633,633,633,2021-08-10,422.5826721191406,412.85845947265625,378.8935546875,0.02355338112462335,0.11530710113998666
634,634,634,634,2021-08-11,420.3952026367188,419.7786865234375,375.35394287109375,0.0014686694038403836,0.1199967673740232
635,635,635,635,2021-08-12,427.2657775878906,425.6947937011719,376.218994140625,0.0036903995772650244,0.13568369551321768
636,636,636,636,2021-08-13,431.7996826171875,423.2289123535156,381.8168640136719,0.020250909173503917,0.13090783387117733
637,637,637,637,2021-08-16,439.0877990722656,425.0484619140625,402.6073913574219,0.03302996814758896,0.09061037749914935
638,638,638,638,2021-08-17,439.3264770507813,426.5597839355469,409.3784790039063,0.02992943450375396,0.07315479338274944
639,639,639,639,2021-08-18,439.6943664550781,422.5826721191406,412.85845947265625,0.04049312824429574,0.06500025945138521
640,640,640,640,2021-08-19,444.40728759765625,420.3952026367188,419.7786865234375,0.057117885290635106,0.05867044198501414
641,641,641,641,2021-08-20,446.9426879882813,427.2657775878906,425.6947937011719,0.0460530925539504,0.04991344644450835
642,642,642,642,2021-08-23,444.0195007324219,431.7996826171875,423.2289123535156,0.028299738529608653,0.0491237431377094
643,643,643,643,2021-08-24,443.3334655761719,439.0877990722656,425.0484619140625,0.009669288267350584,0.04301863269841988
644,644,644,644,2021-08-25,441.981201171875,439.3264770507813,426.5597839355469,0.0060427136987395436,0.03615300320636483
645,645,645,645,2021-08-26,444.1487731933594,439.6943664550781,422.5826721191406,0.010130688674029997,0.05103404019400615
646,646,646,646,2021-08-27,444.40728759765625,444.40728759765625,420.3952026367188,0.0,0.057117885290635106
647,647,647,647,2021-08-30,449.1102294921875,446.9426879882813,427.2657775878906,0.004849707942784498,0.051126144545483365
648,648,648,648,2021-08-31,449.0406799316406,444.0195007324219,431.7996826171875,0.011308465486169483,0.03992823063220774
649,649,649,649,2021-09-01,450.5320739746094,443.3334655761719,439.0877990722656,0.016237457709360914,0.026063750636032168
650,650,650,650,2021-09-02,456.3784790039063,441.981201171875,439.3264770507813,0.03257441220092194,0.03881396374649637
651,651,651,651,2021-09-03,461.7278137207031,444.1487731933594,439.6943664550781,0.03957917163871283,0.05011082457859062
652,652,652,652,2021-09-07,459.2221374511719,444.40728759765625,444.40728759765625,0.03333619917351194,0.03333619917351194
653,653,653,653,2021-09-08,465.7944030761719,449.1102294921875,446.9426879882813,0.03714939560127428,0.04217926726297594
654,654,654,654,2021-09-09,458.605712890625,449.0406799316406,444.0195007324219,0.021301038828910768,0.03285038637749649
655,655,655,655,2021-09-10,456.4083557128906,450.5320739746094,443.3334655761719,0.013042982015554427,0.029492224593796745
656,656,656,656,2021-09-13,439.6844482421875,456.3784790039063,441.981201171875,-0.03657935579730942,-0.00519649461017313
657,657,657,657,2021-09-14,449.4781494140625,461.7278137207031,444.1487731933594,-0.026530055029455935,0.011999079007661617
658,658,658,658,2021-09-15,449.9056701660156,459.2221374511719,444.40728759765625,-0.020287496018518647,0.012372395146988069
659,659,659,659,2021-09-16,451.8744201660156,465.7944030761719,449.1102294921875,-0.02988439280984645,0.00615481566063103
660,660,660,660,2021-09-17,446.0577697753906,458.605712890625,449.0406799316406,-0.027361070223359762,-0.00664285061367742
661,661,661,661,2021-09-20,442.1105041503906,456.4083557128906,450.5320739746094,-0.03132688388267424,-0.01869249785020488
662,662,662,662,2021-09-21,445.5605773925781,439.6844482421875,456.3784790039063,0.013364423449323093,-0.023703794348364893
663,663,663,663,2021-09-22,446.6145935058594,449.4781494140625,461.7278137207031,-0.006370845639406597,-0.03273188178346487
664,664,664,664,2021-09-23,452.62005615234375,449.9056701660156,459.2221374511719,0.00603323355610641,-0.014376661664160517
665,665,665,665,2021-09-24,454.4992980957031,451.8744201660156,465.7944030761719,0.005808865942717345,-0.024249121298741017
666,666,666,666,2021-09-27,439.06787109375,446.0577697753906,458.605712890625,-0.01567038880448235,-0.04260270041933534
667,667,667,667,2021-09-28,424.9888000488281,442.1105041503906,456.4083557128906,-0.038727204942722415,-0.0688408861730554
668,668,668,668,2021-09-29,429.9403381347656,445.5605773925781,439.6844482421875,-0.035057498464568404,-0.022161598269799687
669,669,669,669,2021-09-30,422.1153564453125,446.6145935058594,449.4781494140625,-0.05485543333510767,-0.06087680347625357
670,670,670,670,2021-10-01,417.3328247070313,452.62005615234375,449.9056701660156,-0.07796214720417827,-0.0723992774906902
671,671,671,671,2021-10-04,407.4794006347656,454.4992980957031,451.8744201660156,-0.1034542795950294,-0.09824636569368006
672,672,672,672,2021-10-05,411.1184997558594,439.06787109375,446.0577697753906,-0.06365615244920264,-0.07832902459500857
673,673,673,673,2021-10-06,410.9295654296875,424.9888000488281,442.1105041503906,-0.03308142383405244,-0.07052747769615642
674,674,674,674,2021-10-07,415.3342590332031,429.9403381347656,445.5605773925781,-0.03397233942953315,-0.06783885265671286
675,675,675,675,2021-10-08,404.8147583007813,422.1153564453125,446.6145935058594,-0.04098547442154621,-0.09359263179681487
676,676,676,676,2021-10-11,401.2651062011719,417.3328247070313,452.62005615234375,-0.03850096986053997,-0.11346149878494716
677,677,677,677,2021-10-12,400.897216796875,407.4794006347656,454.4992980957031,-0.016153414939839905,-0.11793655462926855
678,678,678,678,2021-10-13,399.9526062011719,411.1184997558594,439.06787109375,-0.027159793493404694,-0.08908705798750238
679,679,679,679,2021-10-14,405.1030578613281,410.9295654296875,424.9888000488281,-0.014178847322087629,-0.04679121469839975
680,680,680,680,2021-10-15,402.49798583984375,415.3342590332031,429.9403381347656,-0.03090588583575815,-0.06382828002130847
681,681,681,681,2021-10-18,406.3856506347656,404.8147583007813,422.1153564453125,0.0038805214033652558,-0.03726399802890079
682,682,682,682,2021-10-19,415.1851501464844,401.2651062011719,417.3328247070313,0.03469039228727189,-0.005146191321170557
683,683,683,683,2021-10-20,412.2320556640625,400.897216796875,407.4794006347656,0.028273678120670498,0.011663546726272012
684,684,684,684,2021-10-21,419.8185424804688,399.9526062011719,411.1184997558594,0.049670725909220836,0.021161885757454035
685,685,685,685,2021-10-22,418.7844848632813,405.1030578613281,410.9295654296875,0.033772707306091165,0.019115001923456942
686,686,686,686,2021-10-25,415.0458984375,402.49798583984375,415.3342590332031,0.031175094134878734,-0.0006942856011309395
687,687,687,687,2021-10-26,417.8995666503906,406.3856506347656,404.8147583007813,0.028332486635885168,0.03232295286005149
688,688,688,688,2021-10-27,418.9335632324219,415.1851501464844,401.2651062011719,0.00902829276195205,0.04403188006682046
689,689,689,689,2021-10-28,418.7248229980469,412.2320556640625,400.897216796875,0.015750272800898912,0.044469269065054995
690,690,690,690,2021-10-29,427.4248046875,419.8185424804688,399.9526062011719,0.018117975833297217,0.06868863475416354
691,691,691,691,2021-11-01,424.3027038574219,418.7844848632813,405.1030578613281,0.013176751273252352,0.04739447314334022
692,692,692,692,2021-11-02,435.5282897949219,415.0458984375,402.49798583984375,0.049349701887263064,0.08206327762400556
693,693,693,693,2021-11-03,435.7072143554688,417.8995666503906,406.3856506347656,0.042612266501764084,0.07215206460883539
694,694,694,694,2021-11-04,430.5966491699219,418.9335632324219,415.1851501464844,0.02783994160675407,0.03711958151200756
695,695,695,695,2021-11-05,401.4739074707031,418.7248229980469,412.2320556640625,-0.0411986932225038,-0.026097311078899788
696,696,696,696,2021-11-08,410.9096984863281,427.4248046875,419.8185424804688,-0.03863862372995985,-0.02122070154763389
697,697,697,697,2021-11-09,411.9242858886719,424.3027038574219,418.7844848632813,-0.029173554295589654,-0.016381215691047002
698,698,698,698,2021-11-10,407.3187255859375,435.5282897949219,415.0458984375,-0.06477091125875534,-0.018617634533078298
699,699,699,699,2021-11-11,414.6796875,435.7072143554688,417.8995666503906,-0.04826068094046665,-0.007704911436494322
700,700,700,700,2021-11-12,416.9974060058594,430.5966491699219,418.9335632324219,-0.03158232464251243,-0.0046216331096115
701,701,701,701,2021-11-15,420.2301940917969,401.4739074707031,418.7248229980469,0.04671856943147046,0.0035951321991651852
702,702,702,702,2021-11-16,439.8959045410156,410.9096984863281,427.4248046875,0.07054154759905695,0.029177295554088323
703,703,703,703,2021-11-17,442.3130493164063,411.9242858886719,424.3027038574219,0.07377269189694591,0.042446925968768756
704,704,704,704,2021-11-18,446.9882507324219,407.3187255859375,435.5282897949219,0.09739185226365143,0.026312781984601186
705,705,705,705,2021-11-19,446.08306884765625,414.6796875,435.7072143554688,0.07572924909097756,0.023813823022270197
706,706,706,706,2021-11-22,435.369873046875,416.9974060058594,430.5966491699219,0.044058948032778655,0.011085139390087262
707,707,707,707,2021-11-23,428.4168090820313,420.2301940917969,401.4739074707031,0.019481263139426108,0.06710996931548863
708,708,708,708,2021-11-24,431.4308166503906,439.8959045410156,410.9096984863281,-0.01924338872728859,0.04994070044989529
709,709,709,709,2021-11-26,436.5635986328125,442.3130493164063,411.9242858886719,-0.012998600634730462,0.05981514950249789
710,710,710,710,2021-11-29,445.0186767578125,446.9882507324219,407.3187255859375,-0.004406321578659167,0.0925563908647773
711,711,711,711,2021-11-30,440.3235778808594,446.08306884765625,414.6796875,-0.012911252116506233,0.061840237546864074
712,712,712,712,2021-12-01,433.1118774414063,435.369873046875,416.9974060058594,-0.005186384601365335,0.03864405678178362
713,713,713,713,2021-12-02,435.0814514160156,428.4168090820313,420.2301940917969,0.015556444548160187,0.03534076687734289
714,714,714,714,2021-12-03,431.8386535644531,431.4308166503906,439.8959045410156,0.0009453124309222183,-0.01831626731094349
715,715,715,715,2021-12-06,421.3442993164063,436.5635986328125,442.3130493164063,-0.0348615857210004,-0.04740703452545014
716,716,716,716,2021-12-07,427.7005615234375,445.0186767578125,446.9882507324219,-0.03891547959412911,-0.043150327055308746
717,717,717,717,2021-12-08,433.2113342285156,440.3235778808594,446.08306884765625,-0.016152311639937134,-0.028855017188595622
718,718,718,718,2021-12-09,426.9247131347656,433.1118774414063,435.369873046875,-0.014285372045650502,-0.019397667213413516
719,719,719,719,2021-12-10,429.2921447753906,435.0814514160156,428.4168090820313,-0.013306259372315554,0.0020431870897756887
720,720,720,720,2021-12-13,438.5828247070313,431.8386535644531,431.4308166503906,0.015617340149870484,0.01657741584657435
721,721,721,721,2021-12-14,426.4273681640625,421.3442993164063,436.5635986328125,0.012063931696484342,-0.023218221813485318
722,722,722,722,2021-12-15,441.1791076660156,427.7005615234375,445.0186767578125,0.03151397813126211,-0.008627883035764006
723,723,723,723,2021-12-16,442.4721984863281,433.2113342285156,440.3235778808594,0.021377243682473512,0.004879640140574404
724,724,724,724,2021-12-17,447.4358215332031,426.9247131347656,433.1118774414063,0.048043853558702,0.03307215719045864
725,725,725,725,2021-12-20,436.7127380371094,429.2921447753906,435.0814514160156,0.01728564883385242,0.0037493821347349687
726,726,726,726,2021-12-21,442.17376708984375,438.5828247070313,431.8386535644531,0.008187603755826833,0.023932812498564493
727,727,727,727,2021-12-22,451.2158203125,426.4273681640625,421.3442993164063,0.05813053757586317,0.07089575210714272
728,728,728,728,2021-12-23,457.4129333496094,441.1791076660156,427.7005615234375,0.0367964516032413,0.06947003230563609
729,729,729,729,2021-12-27,463.4310302734375,442.4721984863281,433.2113342285156,0.0473675676320644,0.06975739935045477
