,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,META,META_6m,META_12m,META_6m_ret,META_12m_ret
310,310,310,310,2020-04-29,194.19000244140625,170.8000030517578,174.7899932861328,0.13694378789068606,0.11099038789660831
311,311,311,311,2020-04-30,204.7100067138672,182.27999877929688,178.1699981689453,0.12305249113880223,0.14895890900641962
312,312,312,312,2020-05-01,202.2700042724609,185.1300048828125,176.97000122070312,0.09258358417101564,0.14296210022740286
313,313,313,313,2020-05-04,205.259994506836,190.07000732421875,176.25,0.07991785446036404,0.16459571351396307
314,314,314,314,2020-05-05,207.07000732421875,187.5,179.24000549316406,0.10437337239583333,0.15526668700150248
315,315,315,315,2020-05-06,208.47000122070312,182.9100036621093,178.24000549316406,0.1397408400133815,0.16960275356756793
316,316,316,316,2020-05-07,211.259994506836,194.19000244140625,170.8000030517578,0.08790355760245872,0.23688519164029254
317,317,317,317,2020-05-08,212.3500061035156,204.7100067138672,182.27999877929688,0.037321084163351115,0.16496602768045454
318,318,318,318,2020-05-11,213.17999267578125,202.2700042724609,185.1300048828125,0.053937747431024974,0.151515081581316
319,319,319,319,2020-05-12,210.1000061035156,205.259994506836,190.07000732421875,0.02357990707496782,0.10538221711713813
320,320,320,320,2020-05-13,205.1000061035156,207.07000732421875,187.5,-0.009513696580976228,0.0938666992187498
321,321,321,321,2020-05-14,206.8099975585937,208.47000122070312,182.9100036621093,-0.007962793938644519,0.13066531856089725
322,322,322,322,2020-05-15,210.8800048828125,211.259994506836,194.19000244140625,-0.0017986823530433682,0.0859467646715859
323,323,323,323,2020-05-18,213.19000244140625,212.3500061035156,204.7100067138672,0.003955716099585116,0.04142443187641498
324,324,324,324,2020-05-19,216.8800048828125,213.17999267578125,202.2700042724609,0.017356282644490406,0.07223018886513533
325,325,325,325,2020-05-20,229.97000122070312,210.1000061035156,205.259994506836,0.09457398638721437,0.12038393927290203
326,326,326,326,2020-05-21,231.38999938964844,205.1000061035156,207.07000732421875,0.12818133838993684,0.11744816344817521
327,327,327,327,2020-05-22,234.9100036621093,206.8099975585937,208.47000122070312,0.13587353820046477,0.12682881127541545
328,328,328,328,2020-05-26,232.1999969482422,210.8800048828125,211.259994506836,0.10110011177815248,0.09911958243816299
329,329,329,329,2020-05-27,229.13999938964844,213.19000244140625,212.3500061035156,0.07481587675588086,0.07906754322365361
330,330,330,330,2020-05-28,225.4600067138672,216.8800048828125,213.17999267578125,0.03956105513595287,0.05760397063509726
331,331,331,331,2020-05-29,225.08999633789065,229.97000122070312,210.1000061035156,-0.021220180270943745,0.07134692907619211
332,332,332,332,2020-06-01,231.9100036621093,231.38999938964844,205.1000061035156,0.0022473065985242346,0.13071670775603228
333,333,333,333,2020-06-02,232.72000122070312,234.9100036621093,206.8099975585937,-0.009322729586928258,0.12528409635887439
334,334,334,334,2020-06-03,230.1600036621093,232.1999969482422,210.8800048828125,-0.008785500917071976,0.09142639573633748
335,335,335,335,2020-06-04,226.2899932861328,229.13999938964844,213.19000244140625,-0.012437837615026037,0.061447491414739375
336,336,336,336,2020-06-05,230.7700042724609,225.4600067138672,216.8800048828125,0.023551838022131788,0.0640446287206311
337,337,337,337,2020-06-08,231.3999938964844,225.08999633789065,229.97000122070312,0.028033220761715105,0.006218170492632735
338,338,338,338,2020-06-09,238.6699981689453,231.9100036621093,231.38999938964844,0.029149214781977628,0.031462028603223
339,339,339,339,2020-06-10,236.72999572753903,232.72000122070312,234.9100036621093,0.017230983524415544,0.007747614137572301
340,340,340,340,2020-06-11,224.42999267578125,230.1600036621093,232.1999969482422,-0.024895772050560483,-0.03346255113945107
341,341,341,341,2020-06-12,228.5800018310547,226.2899932861328,229.13999938964844,0.010119795894051098,-0.0024439100990023555
342,342,342,342,2020-06-15,232.5,230.7700042724609,225.4600067138672,0.007496623025133431,0.031225020298466077
343,343,343,343,2020-06-16,235.6499938964844,231.3999938964844,225.08999633789065,0.018366465480120997,0.04691455742325279
344,344,344,344,2020-06-17,235.52999877929688,238.6699981689453,231.9100036621093,-0.013156238378255414,0.01560948238551152
345,345,345,345,2020-06-18,235.94000244140625,236.72999572753903,232.72000122070312,-0.003337106832215775,0.013836375059354644
346,346,346,346,2020-06-19,238.7899932861328,224.42999267578125,230.1600036621093,0.0639843206299815,0.03749560951820685
347,347,347,347,2020-06-22,239.22000122070312,228.5800018310547,226.2899932861328,0.046548251397392715,0.05713910609481054
348,348,348,348,2020-06-23,242.2400054931641,232.5,230.7700042724609,0.041892496744791785,0.049703172025602704
349,349,349,349,2020-06-24,234.0200042724609,235.6499938964844,231.3999938964844,-0.006916994127907805,0.01132243061833682
350,350,350,350,2020-06-25,235.67999267578125,235.52999877929688,238.6699981689453,0.0006368356356376559,-0.012527781104047953
351,351,351,351,2020-06-26,216.0800018310547,235.94000244140625,236.72999572753903,-0.08417394424365843,-0.08723015363144415
352,352,352,352,2020-06-29,220.63999938964844,238.7899932861328,224.42999267578125,-0.0760081846257935,-0.016887196051411757
353,353,353,353,2020-06-30,227.07000732421875,239.22000122070312,228.5800018310547,-0.05079004194668013,-0.006605978190305506
354,354,354,354,2020-07-01,237.5500030517578,242.2400054931641,232.5,-0.019360973972313733,0.02172044323336686
355,355,355,355,2020-07-02,233.4199981689453,234.0200042724609,235.6499938964844,-0.0025639094631287884,-0.00946316904433564
356,356,356,356,2020-07-06,240.27999877929688,235.67999267578125,235.52999877929688,0.019518016999617416,0.02016728240401755
357,357,357,357,2020-07-07,240.8600006103516,216.0800018310547,235.94000244140625,0.11467974162028893,0.020852751199607056
358,358,358,358,2020-07-08,243.5800018310547,220.63999938964844,238.7899932861328,0.10397027966309214,0.020059502825070963
359,359,359,359,2020-07-09,244.5,227.07000732421875,239.22000122070312,0.07676043560827517,0.022071727917205353
360,360,360,360,2020-07-10,245.07000732421875,237.5500030517578,242.2400054931641,0.03165651094865485,0.011682636091809862
361,361,361,361,2020-07-13,239.0,233.4199981689453,234.0200042724609,0.023905414595265295,0.02128021381343559
362,362,362,362,2020-07-14,239.72999572753903,240.27999877929688,235.67999267578125,-0.002289008883602617,0.017184331201712366
363,363,363,363,2020-07-15,240.27999877929688,240.8600006103516,216.0800018310547,-0.002408045460370989,0.11199554212871266
364,364,364,364,2020-07-16,240.92999267578125,243.5800018310547,220.63999938964844,-0.0108794200482496,0.09195972326985391
365,365,365,365,2020-07-17,242.02999877929688,244.5,227.07000732421875,-0.010102254481403339,0.06588272767225356
366,366,366,366,2020-07-20,245.4199981689453,245.07000732421875,237.5500030517578,0.0014281259814201697,0.033129846415841824
367,367,367,367,2020-07-21,241.75,239.0,233.4199981689453,0.011506276150627714,0.035686753047721176
368,368,368,368,2020-07-22,239.8699951171875,239.72999572753903,240.27999877929688,0.0005839877868583088,-0.0017063578499764143
369,369,369,369,2020-07-23,232.6000061035156,240.27999877929688,240.8600006103516,-0.0319626798518321,-0.03429375772608467
370,370,370,370,2020-07-24,230.7100067138672,240.92999267578125,243.5800018310547,-0.04241890288714312,-0.052836829872897506
371,371,371,371,2020-07-27,233.5,242.02999877929688,244.5,-0.035243559981484984,-0.04498977505112478
372,372,372,372,2020-07-28,230.1199951171875,245.4199981689453,245.07000732421875,-0.062342120307675164,-0.061003026728003173
373,373,373,373,2020-07-29,233.2899932861328,241.75,239.0,-0.034994857141125935,-0.023891241480615832
374,374,374,374,2020-07-30,234.5,239.8699951171875,239.72999572753903,-0.022387106459747175,-0.021816192469644502
375,375,375,375,2020-07-31,253.6699981689453,232.6000061035156,240.27999877929688,0.09058465826545503,0.05572664998199661
376,376,376,376,2020-08-03,251.9600067138672,230.7100067138672,240.92999267578125,0.0921069714429632,0.04578099187895224
377,377,377,377,2020-08-04,249.8300018310547,233.5,242.02999877929688,0.0699357680130821,0.03222742259677691
378,378,378,378,2020-08-05,249.1199951171875,230.1199951171875,245.4199981689453,0.08256561969038945,0.015076183586698377
379,379,379,379,2020-08-06,265.2799987792969,233.2899932861328,241.75,0.13712549365084836,0.09733194944900458
380,380,380,380,2020-08-07,268.44000244140625,234.5,239.8699951171875,0.14473348589085822,0.11910621547418221
381,381,381,381,2020-08-10,263.0,253.6699981689453,232.6000061035156,0.036780076076796675,0.13069644496464572
382,382,382,382,2020-08-11,256.1300048828125,251.9600067138672,230.7100067138672,0.016550238362554426,0.11018160213775152
383,383,383,383,2020-08-12,259.8900146484375,249.8300018310547,233.5,0.04026743282892742,0.11301933468281589
384,384,384,384,2020-08-13,261.29998779296875,249.1199951171875,230.1199951171875,0.0488920717506105,0.13549449564303617
385,385,385,385,2020-08-14,261.239990234375,265.2799987792969,233.2899932861328,-0.015229224078378456,0.11980795470280281
386,386,386,386,2020-08-17,261.1600036621094,268.44000244140625,234.5,-0.027119649504868115,0.11368871497701227
387,387,387,387,2020-08-18,262.3399963378906,263.0,253.6699981689453,-0.0025095196277923337,0.034178256126178086
388,388,388,388,2020-08-19,262.5899963378906,256.1300048828125,251.9600067138672,0.02522153333044197,0.04218919408148425
389,389,389,389,2020-08-20,269.010009765625,259.8900146484375,249.8300018310547,0.03509174882892063,0.0767722362966663
390,390,390,390,2020-08-21,267.010009765625,261.29998779296875,249.1199951171875,0.021852362186791874,0.07181284119735931
391,391,391,391,2020-08-24,271.3900146484375,261.239990234375,265.2799987792969,0.03885325675045492,0.02303232771884889
392,392,392,392,2020-08-25,280.82000732421875,261.1600036621094,268.44000244140625,0.07527953509889529,0.04611833098725571
393,393,393,393,2020-08-26,303.9100036621094,262.3399963378906,263.0,0.15845851911455044,0.15555134472284937
394,394,394,394,2020-08-27,293.2200012207031,262.5899963378906,256.1300048828125,0.11664574168849517,0.1448092594807877
395,395,395,395,2020-08-28,293.6600036621094,269.010009765625,259.8900146484375,0.09163225531258368,0.1299395402295611
396,396,396,396,2020-08-31,293.20001220703125,267.010009765625,261.29998779296875,0.09808621955557095,0.12208199733762437
397,397,397,397,2020-09-01,295.44000244140625,271.3900146484375,261.239990234375,0.08861780645880968,0.1309141535962708
398,398,398,398,2020-09-02,302.5,280.82000732421875,261.1600036621094,0.07720245036084905,0.15829375003140456
399,399,399,399,2020-09-03,291.1199951171875,303.9100036621094,262.3399963378906,-0.042084855354554085,0.10970495990336371
400,400,400,400,2020-09-04,282.7300109863281,293.2200012207031,262.5899963378906,-0.03577515241356033,0.07669757008763622
401,401,401,401,2020-09-08,271.1600036621094,293.6600036621094,269.010009765625,-0.07661921855006482,0.007992244966488649
402,402,402,402,2020-09-09,273.7200012207031,293.20001220703125,267.010009765625,-0.06643932529093177,0.02513011201702886
403,403,403,403,2020-09-10,268.0899963378906,295.44000244140625,271.3900146484375,-0.09257380814211125,-0.012159689496394233
404,404,404,404,2020-09-11,266.6099853515625,302.5,280.82000732421875,-0.11864467652376032,-0.05060188591281589
405,405,405,405,2020-09-14,266.1499938964844,291.1199951171875,303.9100036621094,-0.0857721957938743,-0.12424734069500065
406,406,406,406,2020-09-15,272.4200134277344,282.7300109863281,293.2200012207031,-0.03646587612905483,-0.07093645626620415
407,407,407,407,2020-09-16,263.5199890136719,271.1600036621094,293.6600036621094,-0.02817530072745411,-0.10263574975336842
408,408,408,408,2020-09-17,254.82000732421875,273.7200012207031,293.20001220703125,-0.06904864026083768,-0.13090042048058315
409,409,409,409,2020-09-18,252.52999877929688,268.0899963378906,295.44000244140625,-0.05804020206327476,-0.145241007675051
410,410,410,410,2020-09-21,248.1499938964844,266.6099853515625,302.5,-0.06923968519309587,-0.17966944166451437
411,411,411,411,2020-09-22,254.75,266.1499938964844,291.1199951171875,-0.042832966965681174,-0.12493128513054252
412,412,412,412,2020-09-23,249.0200042724609,272.4200134277344,282.7300109863281,-0.08589680640875841,-0.11923038023543009
413,413,413,413,2020-09-24,249.52999877929688,263.5199890136719,271.1600036621094,-0.05308891476027333,-0.07976841934906265
414,414,414,414,2020-09-25,254.82000732421875,254.82000732421875,273.7200012207031,0.0,-0.06904864026083768
415,415,415,415,2020-09-28,256.82000732421875,252.52999877929688,268.0899963378906,0.01698811454345739,-0.042038081120593596
416,416,416,416,2020-09-29,261.7900085449219,248.1499938964844,266.6099853515625,0.05496681436199191,-0.018078755753595743
417,417,417,417,2020-09-30,261.8999938964844,254.75,266.1499938964844,0.028066708131440077,-0.01596843921647051
418,418,418,418,2020-10-01,266.6300048828125,249.0200042724609,272.4200134277344,0.07071721270667042,-0.02125397643171989
419,419,419,419,2020-10-02,259.94000244140625,249.52999877929688,263.5199890136719,0.0417184455297368,-0.01358525622919593
420,420,420,420,2020-10-05,264.6499938964844,254.82000732421875,254.82000732421875,0.03857619609812857,0.03857619609812857
421,421,421,421,2020-10-06,258.6600036621094,256.82000732421875,252.52999877929688,0.007164536583661674,0.024274363095253104
422,422,422,422,2020-10-07,258.1199951171875,261.7900085449219,248.1499938964844,-0.014018920921134437,0.04017731801702995
423,423,423,423,2020-10-08,263.760009765625,261.8999938964844,254.75,0.007102008066009358,0.035368046184985236
424,424,424,424,2020-10-09,264.45001220703125,266.6300048828125,249.0200042724609,-0.00817609659775309,0.06196292534670378
425,425,425,425,2020-10-12,275.75,259.94000244140625,249.52999877929688,0.060821718127657354,0.10507755119212758
426,426,426,426,2020-10-13,276.1400146484375,264.6499938964844,254.82000732421875,0.04341591164535363,0.08366692846489232
427,427,427,427,2020-10-14,271.82000732421875,258.6600036621094,256.82000732421875,0.05087761337582153,0.05840666448180354
428,428,428,428,2020-10-15,266.7200012207031,258.1199951171875,261.7900085449219,0.033317860941424415,0.018831859562490783
429,429,429,429,2020-10-16,265.92999267578125,263.760009765625,261.8999938964844,0.008227111123041198,0.015387548198606327
430,430,430,430,2020-10-19,261.3999938964844,264.45001220703125,266.6300048828125,-0.011533439855389682,-0.019615237934780816
431,431,431,431,2020-10-20,267.5599975585937,275.75,259.94000244140625,-0.029700824810176996,0.029314438122716835
432,432,432,432,2020-10-21,278.7300109863281,276.1400146484375,264.6499938964844,0.009379286595562863,0.053202408519045896
433,433,433,433,2020-10-22,278.1199951171875,271.82000732421875,258.6600036621094,0.023177056961279252,0.075233863680366
434,434,434,434,2020-10-23,284.7900085449219,266.7200012207031,258.1199951171875,0.06774897736021801,0.1033240893082541
435,435,435,435,2020-10-26,277.1099853515625,265.92999267578125,263.760009765625,0.04204111226149565,0.05061410028684854
436,436,436,436,2020-10-27,283.2900085449219,261.3999938964844,264.45001220703125,0.08374145049561887,0.07124218365753476
437,437,437,437,2020-10-28,267.6700134277344,267.5599975585937,275.75,0.00041118205316403866,-0.029301855203139215
438,438,438,438,2020-10-29,280.8299865722656,278.7300109863281,276.1400146484375,0.007534084968125354,0.016984035905839523
439,439,439,439,2020-10-30,263.1099853515625,278.1199951171875,271.82000732421875,-0.05396954562472378,-0.03204334389656316
440,440,440,440,2020-11-02,261.3599853515625,284.7900085449219,266.7200012207031,-0.08227122613279325,-0.02009604020924316
441,441,441,441,2020-11-03,265.29998779296875,277.1099853515625,265.92999267578125,-0.04261844820788652,-0.002369062911909303
442,442,442,442,2020-11-04,287.3800048828125,283.2900085449219,261.3999938964844,0.014437488843670465,0.09938795559657265
443,443,443,443,2020-11-05,294.67999267578125,267.6700134277344,267.5599975585937,0.10090775168335786,0.10136042519303912
444,444,444,444,2020-11-06,293.4100036621094,280.8299865722656,278.7300109863281,0.044795846922873306,0.052667427607934636
445,445,445,445,2020-11-09,278.7699890136719,263.1099853515625,278.1199951171875,0.05951884965971477,0.0023370987627497897
446,446,446,446,2020-11-10,272.42999267578125,261.3599853515625,284.7900085449219,0.042355402298206446,-0.043400454715007974
447,447,447,447,2020-11-11,276.4800109863281,265.29998779296875,277.1099853515625,0.04214106184612376,-0.0022733730234770766
448,448,448,448,2020-11-12,275.0799865722656,287.3800048828125,283.2900085449219,-0.04280053622924307,-0.02898097964988544
449,449,449,449,2020-11-13,276.95001220703125,294.67999267578125,267.6700134277344,-0.06016689598691971,0.03466954949663159
450,450,450,450,2020-11-16,278.9599914550781,293.4100036621094,280.8299865722656,-0.04924853286076736,-0.0066588156771011375
451,451,451,451,2020-11-17,275.0,278.7699890136719,263.1099853515625,-0.013523654490250725,0.0451902828110089
452,452,452,452,2020-11-18,271.9700012207031,272.42999267578125,261.3599853515625,-0.0016884758192742266,0.04059541040633596
453,453,453,453,2020-11-19,272.94000244140625,276.4800109863281,265.29998779296875,-0.012803849841777293,0.0287976441762956
454,454,454,454,2020-11-20,269.70001220703125,275.0799865722656,287.3800048828125,-0.01955785454359482,-0.06152130411087853
455,455,455,455,2020-11-23,268.42999267578125,276.95001220703125,294.67999267578125,-0.03076374492044054,-0.08907968186656401
456,456,456,456,2020-11-24,276.9200134277344,278.9599914550781,293.4100036621094,-0.007312797855717812,-0.056201186150983684
457,457,457,457,2020-11-25,275.5899963378906,275.0,278.7699890136719,0.002145441228693201,-0.011407227467463477
458,458,458,458,2020-11-27,277.8099975585937,271.9700012207031,272.42999267578125,0.021472943014591683,0.01974821065026844
459,459,459,459,2020-11-30,276.9700012207031,272.94000244140625,276.4800109863281,0.014765145245288824,0.001772244700898984
460,460,460,460,2020-12-01,286.54998779296875,269.70001220703125,275.0799865722656,0.06247673275225085,0.04169696735712858
461,461,461,461,2020-12-02,287.5199890136719,268.42999267578125,276.95001220703125,0.07111722556632549,0.03816564845911308
462,462,462,462,2020-12-03,281.8500061035156,276.9200134277344,278.9599914550781,0.01780294827649853,0.010359961058798994
463,463,463,463,2020-12-04,279.70001220703125,275.5899963378906,275.0,0.014913516178945319,0.01709095348011358
464,464,464,464,2020-12-07,285.5799865722656,277.8099975585937,271.9700012207031,0.027968716323944154,0.05004222999035113
465,465,465,465,2020-12-08,283.3999938964844,276.9700012207031,272.94000244140625,0.023215484158724875,0.03832340939955703
466,466,466,466,2020-12-09,277.9200134277344,286.54998779296875,269.70001220703125,-0.030116819866938926,0.030478312379137673
467,467,467,467,2020-12-10,277.1199951171875,287.5199890136719,268.42999267578125,-0.03617137692638772,0.03237344066801917
468,468,468,468,2020-12-11,273.54998779296875,281.8500061035156,276.9200134277344,-0.02944835242436894,-0.012169671642909496
469,469,469,469,2020-12-14,274.19000244140625,279.70001220703125,275.5899963378906,-0.01969971228155165,-0.005079988080437747
470,470,470,470,2020-12-15,275.54998779296875,285.5799865722656,277.8099975585937,-0.03512150448525497,-0.008135091557128993
471,471,471,471,2020-12-16,275.6700134277344,283.3999938964844,276.9700012207031,-0.027275866743926125,-0.004693605037510373
472,472,472,472,2020-12-17,274.4800109863281,277.9200134277344,286.54998779296875,-0.012377670823266351,-0.042121714607648575
473,473,473,473,2020-12-18,276.3999938964844,277.1199951171875,287.5199890136719,-0.002598156875683544,-0.03867555489040708
474,474,474,474,2020-12-21,272.7900085449219,273.54998779296875,281.8500061035156,-0.0027782097677228057,-0.03214474849174309
475,475,475,475,2020-12-22,267.0899963378906,274.19000244140625,279.70001220703125,-0.02589447478134388,-0.04508407336002118
476,476,476,476,2020-12-23,268.1099853515625,275.54998779296875,285.5799865722656,-0.027000554422075385,-0.06117375881409104
477,477,477,477,2020-12-24,267.3999938964844,275.6700134277344,283.3999938964844,-0.029999706636274936,-0.05645730537963323
478,478,478,478,2020-12-28,277.0,274.4800109863281,277.9200134277344,0.009180956400491436,-0.0033103532789430234
479,479,479,479,2020-12-29,276.7799987792969,276.3999938964844,277.1199951171875,0.0013748367988561938,-0.0012268921185093484
480,480,480,480,2020-12-30,271.8699951171875,272.7900085449219,273.54998779296875,-0.003372606763135444,-0.006141446721806165
481,481,481,481,2020-12-31,273.1600036621094,267.0899963378906,274.19000244140625,0.02272644953927694,-0.0037565147165312673
482,482,482,482,2021-01-04,268.94000244140625,268.1099853515625,275.54998779296875,0.00309580819511579,-0.02398833476461204
483,483,483,483,2021-01-05,270.9700012207031,267.3999938964844,275.6700134277344,0.013350813035548414,-0.017049414075148706
484,484,484,484,2021-01-06,263.3099975585937,277.0,274.4800109863281,-0.04942239148522132,-0.04069517990616378
485,485,485,485,2021-01-07,268.739990234375,276.7799987792969,276.3999938964844,-0.029048372643909692,-0.0277134726167112
486,486,486,486,2021-01-08,267.57000732421875,271.8699951171875,272.7900085449219,-0.015816338213841097,-0.019135602687748388
487,487,487,487,2021-01-11,256.8399963378906,273.1600036621094,267.0899963378906,-0.05974523028783563,-0.038376577709907655
488,488,488,488,2021-01-12,251.08999633789065,268.94000244140625,268.1099853515625,-0.0663717035081256,-0.06348136937665405
489,489,489,489,2021-01-13,251.63999938964844,270.9700012207031,267.3999938964844,-0.071336316728694,-0.0589379015204351
490,490,490,490,2021-01-14,245.63999938964844,263.3099975585937,277.0,-0.06710720569967421,-0.1132129985933269
491,491,491,491,2021-01-15,251.3600006103516,268.739990234375,276.7799987792969,-0.06467213758870005,-0.09184188988025499
492,492,492,492,2021-01-19,261.1000061035156,267.57000732421875,271.8699951171875,-0.024180592157563185,-0.03961448194762929
493,493,493,493,2021-01-20,267.4800109863281,256.8399963378906,273.1600036621094,0.04142662669423114,-0.020793646945499455
494,494,494,494,2021-01-21,272.8699951171875,251.08999633789065,268.94000244140625,0.08674180213053018,0.014612897449636453
495,495,495,495,2021-01-22,274.5,251.63999938964844,270.9700012207031,0.09084406559290414,0.013027267828152445
496,496,496,496,2021-01-25,278.010009765625,245.63999938964844,263.3099975585937,0.13177825458560344,0.05582777844870912
497,497,497,497,2021-01-26,282.04998779296875,251.3600006103516,268.739990234375,0.12209574756562636,0.04952741699136687
498,498,498,498,2021-01-27,272.1400146484375,261.1000061035156,267.57000732421875,0.04228268206376429,0.017079669615889248
499,499,499,499,2021-01-28,265.0,267.4800109863281,256.8399963378906,-0.00927176194282009,0.03177076693060821
500,500,500,500,2021-01-29,258.3299865722656,272.8699951171875,251.08999633789065,-0.0532854795510862,0.028834244055793157
501,501,501,501,2021-02-01,262.010009765625,274.5,251.63999938964844,-0.045500875170765065,0.041209705933591634
502,502,502,502,2021-02-02,267.0799865722656,278.010009765625,245.63999938964844,-0.039315214594517256,0.08728214963316239
503,503,503,503,2021-02-03,266.6499938964844,282.04998779296875,251.3600006103516,-0.05460022890619065,0.060829062893879904
504,504,504,504,2021-02-04,266.489990234375,272.1400146484375,261.1000061035156,-0.020761461416695548,0.020643370374807457
505,505,505,505,2021-02-05,268.1000061035156,265.0,267.4800109863281,0.011698136239681522,0.002317911962472552
506,506,506,506,2021-02-08,266.5799865722656,258.3299865722656,272.8699951171875,0.03193589760704052,-0.023051301562931226
507,507,507,507,2021-02-09,269.45001220703125,262.010009765625,274.5,0.02839587101294927,-0.01839704114014118
508,508,508,508,2021-02-10,271.8699951171875,267.0799865722656,278.010009765625,0.01793473410867419,-0.02208558840602115
509,509,509,509,2021-02-11,270.3900146484375,266.6499938964844,282.04998779296875,0.014025954763025483,-0.04134009448385423
510,510,510,510,2021-02-12,270.5,266.489990234375,272.1400146484375,0.015047506144970857,-0.006026363489970987
511,511,511,511,2021-02-16,273.9700012207031,268.1000061035156,265.0,0.021894796656293458,0.03384906121020048
512,512,512,512,2021-02-17,273.57000732421875,266.5799865722656,258.3299865722656,0.026221100997986024,0.05899439300164189
513,513,513,513,2021-02-18,269.3900146484375,269.45001220703125,262.010009765625,-0.00022266675032711625,0.028166881446300973
514,514,514,514,2021-02-19,261.5599975585937,271.8699951171875,267.0799865722656,-0.03792252820746089,-0.020667924558916195
515,515,515,515,2021-02-22,260.3299865722656,270.3900146484375,266.6499938964844,-0.03720561977575976,-0.02370150935263937
516,516,516,516,2021-02-23,265.8599853515625,270.5,266.489990234375,-0.017153473746534198,-0.0023640846031718343
517,517,517,517,2021-02-24,264.3099975585937,273.9700012207031,268.1000061035156,-0.0352593481734067,-0.01413654777560347
518,518,518,518,2021-02-25,254.69000244140625,273.57000732421875,266.5799865722656,-0.06901343121447179,-0.044601938366578
519,519,519,519,2021-02-26,257.6199951171875,269.3900146484375,269.45001220703125,-0.04369137269846568,-0.04390431083281665
520,520,520,520,2021-03-01,264.9100036621094,261.5599975585937,271.8699951171875,0.012807792226581682,-0.025600439842867084
521,521,521,521,2021-03-02,259.0,260.3299865722656,270.3900146484375,-0.005108848925847509,-0.042124390810980405
522,522,522,522,2021-03-03,255.4100036621093,265.8599853515625,270.5,-0.03930633515846538,-0.055785568716786305
523,523,523,523,2021-03-04,257.6400146484375,264.3099975585937,273.9700012207031,-0.02523545447302855,-0.05960501697085663
524,524,524,524,2021-03-05,264.2799987792969,254.69000244140625,273.57000732421875,0.037653603384360856,-0.03395843219725436
525,525,525,525,2021-03-08,255.3099975585937,257.6199951171875,269.3900146484375,-0.008966685825543275,-0.052266291711735025
526,526,526,526,2021-03-09,265.739990234375,264.9100036621094,261.5599975585937,0.0031330888256082545,0.015981009002895785
527,527,527,527,2021-03-10,264.8999938964844,259.0,260.3299865722656,0.022779899214225408,0.0175546712247463
528,528,528,528,2021-03-11,273.8800048828125,255.4100036621093,265.8599853515625,0.07231510495234095,0.030166328041599133
529,529,529,529,2021-03-12,268.3999938964844,257.6400146484375,264.3099975585937,0.0417636183677812,0.015474240004803352
530,530,530,530,2021-03-15,273.75,264.2799987792969,254.69000244140625,0.03583321198896949,0.07483606492555062
531,531,531,531,2021-03-16,279.2799987792969,255.3099975585937,257.6199951171875,0.09388586992251269,0.08407733899791658
532,532,532,532,2021-03-17,284.010009765625,265.739990234375,264.9100036621094,0.06875148717788537,0.07209998051971467
533,533,533,533,2021-03-18,278.6199951171875,264.8999938964844,259.0,0.05179313528434637,0.07575287690033794
534,534,534,534,2021-03-19,290.1099853515625,273.8800048828125,255.4100036621093,0.05925945735138449,0.1358599161815095
535,535,535,535,2021-03-22,293.5400085449219,268.3999938964844,257.6400146484375,0.09366622660257362,0.13934168551213477
536,536,536,536,2021-03-23,290.6300048828125,273.75,264.2799987792969,0.061662118293378976,0.09970488203884398
537,537,537,537,2021-03-24,282.1400146484375,279.2799987792969,255.3099975585937,0.010240675600263094,0.10508800026010068
538,538,538,538,2021-03-25,278.739990234375,284.010009765625,265.739990234375,-0.01855575279054078,0.0489199987872897
539,539,539,539,2021-03-26,283.0199890136719,278.6199951171875,264.8999938964844,0.015792096667842204,0.06840315415132969
540,540,540,540,2021-03-29,290.82000732421875,290.1099853515625,273.8800048828125,0.0024474234204514556,0.06185191375564103
541,541,541,541,2021-03-30,288.0,293.5400085449219,268.3999938964844,-0.01887309526351688,0.07302535972141233
542,542,542,542,2021-03-31,294.5299987792969,290.6300048828125,273.75,0.013419102745626521,0.07590867133989732
543,543,543,543,2021-04-01,298.6600036621094,282.1400146484375,279.2799987792969,0.058552449691535946,0.0693927419346907
544,544,544,544,2021-04-05,308.9100036621094,278.739990234375,284.010009765625,0.10823711876565079,0.08767294475653409
545,545,545,545,2021-04-06,306.260009765625,283.0199890136719,278.6199951171875,0.08211441472012226,0.09920327016304809
546,546,546,546,2021-04-07,313.0899963378906,290.82000732421875,290.1099853515625,0.07657653687094612,0.07921137550119273
547,547,547,547,2021-04-08,313.0199890136719,288.0,293.5400085449219,0.08687496185302734,0.06636226715844384
548,548,548,548,2021-04-09,312.4599914550781,294.5299987792969,290.6300048828125,0.060876626320217175,0.07511263876924157
549,549,549,549,2021-04-12,311.5400085449219,298.6600036621094,282.1400146484375,0.04312597845335975,0.10420355982868457
550,550,550,550,2021-04-13,309.760009765625,308.9100036621094,278.739990234375,0.002751630227052715,0.11128657752038817
551,551,551,551,2021-04-14,302.82000732421875,306.260009765625,283.0199890136719,-0.011232293906210056,0.06995978757383958
552,552,552,552,2021-04-15,307.82000732421875,313.0899963378906,290.82000732421875,-0.01683218587407198,0.058455400494669796
553,553,553,553,2021-04-16,306.17999267578125,313.0199890136719,288.0,-0.021851627940578155,0.06312497456868482
554,554,554,554,2021-04-19,302.239990234375,312.4599914550781,294.5299987792969,-0.03270819144912007,0.02617727052263885
