,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TER,TER_6m,TER_12m,TER_6m_ret,TER_12m_ret
244,244,244,244,2020-01-24,70.89017486572266,67.98970031738281,67.07528686523438,0.0426604990873638,0.05687471763114549
245,245,245,245,2020-01-27,68.32395935058594,69.31702423095703,67.15393829345703,-0.01432642112653748,0.017422970072373367
246,246,246,246,2020-01-28,69.95612335205078,69.11054229736328,67.11461639404297,0.0122351963474574,0.04233812410287463
247,247,247,247,2020-01-29,68.85491943359375,70.34941101074219,66.7901382446289,-0.021243839225892458,0.03091446197344694
248,248,248,248,2020-01-30,67.69471740722656,72.35517883300781,68.1076431274414,-0.06441088946151818,-0.006062839664590758
249,249,249,249,2020-01-31,64.88270568847656,74.93119812011719,69.09087371826172,-0.13410291952802567,-0.060907726351025704
250,250,250,250,2020-02-03,66.66234588623047,70.89017486572266,67.98970031738281,-0.0596391388157862,-0.019522875155444375
251,251,251,251,2020-02-04,69.28754425048828,68.32395935058594,69.31702423095703,0.014103177114750842,-0.00042529206635477657
252,252,252,252,2020-02-05,70.08393096923828,69.95612335205078,69.11054229736328,0.0018269682632972017,0.014084517926176598
253,253,253,253,2020-02-06,70.17242431640625,68.85491943359375,70.34941101074219,0.019134506200143786,-0.002515823399131367
254,254,254,254,2020-02-07,68.2846450805664,67.69471740722656,72.35517883300781,0.008714530408496346,-0.056257669707872604
255,255,255,255,2020-02-10,69.3661880493164,64.88270568847656,74.93119812011719,0.06910134701173742,-0.0742682648938815
256,256,256,256,2020-02-11,71.18515014648438,66.66234588623047,70.89017486572266,0.0678464611487386,0.0041610178183428825
257,257,257,257,2020-02-12,71.87338256835938,69.28754425048828,68.32395935058594,0.03732039208263416,0.05194990529691834
258,258,258,258,2020-02-13,71.36214447021484,70.08393096923828,69.95612335205078,0.018238324867045463,0.020098613971050616
259,259,259,259,2020-02-14,68.98274993896484,70.17242431640625,68.85491943359375,-0.016953588094337224,0.0018565195693007741
260,260,260,260,2020-02-18,66.25920104980469,68.2846450805664,67.69471740722656,-0.029661778696689067,-0.0212057367606151
261,261,261,261,2020-02-19,66.8393325805664,69.3661880493164,64.88270568847656,-0.03642776891464061,0.03015637019646289
262,262,262,262,2020-02-20,66.84916687011719,71.18515014648438,66.66234588623047,-0.060911345518617654,0.002802496392874554
263,263,263,263,2020-02-21,64.98812866210938,71.87338256835938,69.28754425048828,-0.09579699271425524,-0.06205178196005423
264,264,264,264,2020-02-24,62.9006462097168,71.36214447021484,70.08393096923828,-0.11857124422640786,-0.1024954602314534
265,265,265,265,2020-02-25,60.68513488769531,68.98274993896484,70.17242431640625,-0.12028536204502094,-0.13519968165746865
266,266,266,266,2020-02-26,60.48820877075195,66.25920104980469,68.2846450805664,-0.08709722102919537,-0.1141755412306199
267,267,267,267,2020-02-27,57.51450347900391,66.8393325805664,69.3661880493164,-0.1395111043384909,-0.17085679498326256
268,268,268,268,2020-02-28,57.85913848876953,66.84916687011719,71.18515014648438,-0.13448228006812102,-0.18720212895937782
269,269,269,269,2020-03-02,59.5626220703125,64.98812866210938,71.87338256835938,-0.0834845794684369,-0.17128400053160164
270,270,270,270,2020-03-03,57.57358169555664,62.9006462097168,71.36214447021484,-0.08469013969108063,-0.19321956868060874
271,271,271,271,2020-03-04,61.51226043701172,60.68513488769531,68.98274993896484,0.013629788429194267,-0.10829503765162929
272,272,272,272,2020-03-05,59.690616607666016,60.48820877075195,66.25920104980469,-0.013185911424634544,-0.09913467621200711
273,273,273,273,2020-03-06,58.01668930053711,57.51450347900391,66.8393325805664,0.0087314640856897,-0.13199777644988764
274,274,274,274,2020-03-09,54.23556137084961,57.85913848876953,66.84916687011719,-0.06262756778902367,-0.18868754974575597
275,275,275,275,2020-03-10,58.10530471801758,59.5626220703125,64.98812866210938,-0.02446697780656104,-0.10590894192195366
276,276,276,276,2020-03-11,54.03862380981445,57.57358169555664,62.9006462097168,-0.06139895732794065,-0.14088921074603133
277,277,277,277,2020-03-12,49.066043853759766,61.51226043701172,60.68513488769531,-0.20233716814872738,-0.19146519251276262
278,278,278,278,2020-03-13,53.69398498535156,59.690616607666016,60.48820877075195,-0.1004618809976292,-0.11232311095787684
279,279,279,279,2020-03-16,47.41180038452149,58.01668930053711,57.51450347900391,-0.18279031506055687,-0.17565487804603042
280,280,280,280,2020-03-17,50.92707443237305,54.23556137084961,57.85913848876953,-0.06100217006797315,-0.11980932031578728
281,281,281,281,2020-03-18,45.47201156616211,58.10530471801758,59.5626220703125,-0.21742065054411586,-0.236568002119126
282,282,282,282,2020-03-19,46.2794303894043,54.03862380981445,57.57358169555664,-0.14358606628692383,-0.1961689888580268
283,283,283,283,2020-03-20,43.61097717285156,49.066043853759766,61.51226043701172,-0.11117804192991199,-0.2910197599142206
284,284,284,284,2020-03-23,45.265228271484375,53.69398498535156,59.690616607666016,-0.15697767107743377,-0.2416692799639969
285,285,285,285,2020-03-24,52.01020812988281,47.41180038452149,58.01668930053711,0.09698867598503091,-0.10353022971613601
286,286,286,286,2020-03-25,53.40843963623047,50.92707443237305,54.23556137084961,0.04872389061249671,-0.015250542516993315
287,287,287,287,2020-03-26,56.6282958984375,45.47201156616211,58.10530471801758,0.2453439807922928,-0.02541951766276651
288,288,288,288,2020-03-27,54.00907897949219,46.2794303894043,54.03862380981445,0.16702125598887219,-0.0005467354317949535
289,289,289,289,2020-03-30,54.393104553222656,43.61097717285156,49.066043853759766,0.24723425337699423,0.10856919125862419
290,290,290,290,2020-03-31,53.33951187133789,45.265228271484375,53.69398498535156,0.17837717621629778,-0.006601728556939412
291,291,291,291,2020-04-01,51.340633392333984,52.01020812988281,47.41180038452149,-0.01287390998083926,0.08286614252039959
292,292,292,292,2020-04-02,52.6108512878418,53.40843963623047,50.92707443237305,-0.01493375117904805,0.03306250897456642
293,293,293,293,2020-04-03,52.04959487915039,56.6282958984375,45.47201156616211,-0.0808553559072126,0.14465124999842693
294,294,294,294,2020-04-06,58.29239273071289,54.00907897949219,46.2794303894043,0.079307291147237,0.2595745505125959
295,295,295,295,2020-04-07,58.28253936767578,54.393104553222656,43.61097717285156,0.07150602721430221,0.3364190198415795
296,296,296,296,2020-04-08,61.8175048828125,53.33951187133789,45.265228271484375,0.1589439556913208,0.36567310590048474
297,297,297,297,2020-04-09,60.21250534057617,51.340633392333984,52.01020812988281,0.1728041000282421,0.15770552561931916
298,298,298,298,2020-04-13,60.02540588378906,52.6108512878418,53.40843963623047,0.14093203995847037,0.12389364476152687
299,299,299,299,2020-04-14,62.3393783569336,52.04959487915039,56.6282958984375,0.19769190330249842,0.10085209819378793
300,300,300,300,2020-04-15,60.16325759887695,58.29239273071289,54.00907897949219,0.032094494333192,0.11394711288673465
301,301,301,301,2020-04-16,62.880950927734375,58.28253936767578,54.393104553222656,0.07889861371772922,0.15604636735170208
302,302,302,302,2020-04-17,62.851409912109375,61.8175048828125,53.33951187133789,0.01672511744459526,0.1783274294619619
303,303,303,303,2020-04-20,61.51226043701172,60.21250534057617,51.340633392333984,0.021586132134576053,0.19812040429942424
304,304,304,304,2020-04-21,59.995872497558594,60.02540588378906,52.6108512878418,-0.0004920147693402432,0.14037068454399737
305,305,305,305,2020-04-22,61.8175048828125,62.3393783569336,52.04959487915039,-0.008371489865250714,0.1876654376723086
306,306,306,306,2020-04-23,60.2617301940918,60.16325759887695,58.29239273071289,0.0016367563716610523,0.033783781572948035
307,307,307,307,2020-04-24,61.04947280883789,62.880950927734375,58.28253936767578,-0.02912611994372194,0.04747448328747117
308,308,308,308,2020-04-27,62.77263641357422,62.851409912109375,61.8175048828125,-0.0012533290604826997,0.01545082630837924
309,309,309,309,2020-04-28,62.22121810913086,61.51226043701172,60.21250534057617,0.011525469346799655,0.0333603917856089
310,310,310,310,2020-04-29,66.28789520263672,59.995872497558594,60.02540588378906,0.10487425956400864,0.1043306451100392
311,311,311,311,2020-04-30,61.58118438720703,61.8175048828125,62.3393783569336,-0.0038228734086479532,-0.012162360127902061
312,312,312,312,2020-05-01,56.96308898925781,60.2617301940918,60.16325759887695,-0.05473857445197272,-0.05319141179082165
313,313,313,313,2020-05-04,57.6818962097168,61.04947280883789,62.880950927734375,-0.055161436195622415,-0.08268091753244267
314,314,314,314,2020-05-05,58.528717041015625,62.77263641357422,62.851409912109375,-0.06760779242403891,-0.06877638667356145
315,315,315,315,2020-05-06,59.57246398925781,62.22121810913086,61.51226043701172,-0.04256994961473359,-0.0315351189173132
316,316,316,316,2020-05-07,61.47288131713867,66.28789520263672,59.995872497558594,-0.07263790577116591,0.024618507208811424
317,317,317,317,2020-05-08,64.09208679199219,61.58118438720703,61.8175048828125,0.040773856978736145,0.036795110276476084
318,318,318,318,2020-05-11,62.14244842529297,56.96308898925781,60.2617301940918,0.0909248344487057,0.031209164176729143
319,319,319,319,2020-05-12,60.36019134521485,57.6818962097168,61.04947280883789,0.04643216176112608,-0.011290539162907454
320,320,320,320,2020-05-13,58.81427001953125,58.528717041015625,62.77263641357422,0.004878852518081178,-0.06305878835426759
321,321,321,321,2020-05-14,60.44881057739258,59.57246398925781,62.22121810913086,0.014710598310870404,-0.02848558073275942
322,322,322,322,2020-05-15,56.01780700683594,61.47288131713867,66.28789520263672,-0.08873952535525376,-0.15493157784548683
323,323,323,323,2020-05-18,59.720157623291016,64.09208679199219,61.58118438720703,-0.06821324421671682,-0.03022070430172874
324,324,324,324,2020-05-19,60.18295669555664,62.14244842529297,56.96308898925781,-0.031532258213031406,0.056525510877860397
325,325,325,325,2020-05-20,62.55600738525391,60.36019134521485,57.6818962097168,0.03637854670606733,0.08449984303248415
326,326,326,326,2020-05-21,60.793453216552734,58.81427001953125,58.528717041015625,0.033651411406861564,0.03869444419822199
327,327,327,327,2020-05-22,61.787967681884766,60.44881057739258,59.57246398925781,0.022153572447511927,0.037190063063808454
328,328,328,328,2020-05-26,63.95769119262695,56.01780700683594,61.47288131713867,0.1417385758214722,0.04042123652329144
329,329,329,329,2020-05-27,66.65999603271484,59.720157623291016,64.09208679199219,0.11620596270357586,0.04006593277352133
330,330,330,330,2020-05-28,63.67169189453125,60.18295669555664,62.14244842529297,0.0579688235761302,0.024608677449790672
331,331,331,331,2020-05-29,66.09783935546875,62.55600738525391,60.36019134521485,0.0566185745903236,0.09505682275655603
332,332,332,332,2020-06-01,66.23590850830078,60.793453216552734,58.81427001953125,0.08952370697485201,0.12618771747579172
333,333,333,333,2020-06-02,68.49439239501953,61.787967681884766,60.44881057739258,0.10853933160033336,0.13309743799385765
334,334,334,334,2020-06-03,71.32492065429688,63.95769119262695,56.01780700683594,0.11518910899208978,0.27325442507224507
335,335,335,335,2020-06-04,72.18294525146484,66.65999603271484,59.720157623291016,0.08285252846459046,0.20868644900081956
336,336,336,336,2020-06-05,75.70381927490234,63.67169189453125,60.18295669555664,0.1889713783686111,0.2578946504383295
337,337,337,337,2020-06-08,73.86943054199219,66.09783935546875,62.55600738525391,0.11757708364305919,0.18085270511374008
338,338,338,338,2020-06-09,73.82997131347656,66.23590850830078,60.793453216552734,0.11465174972611836,0.21443950634760567
339,339,339,339,2020-06-10,75.23041534423828,68.49439239501953,61.787967681884766,0.09834415218067627,0.2175576923255016
340,340,340,340,2020-06-11,69.835693359375,71.32492065429688,63.95769119262695,-0.02087948056949096,0.09190453965958145
341,341,341,341,2020-06-12,70.76274871826172,72.18294525146484,66.65999603271484,-0.01967495962177168,0.06154744869071638
342,342,342,342,2020-06-15,73.54396057128906,75.70381927490234,63.67169189453125,-0.02853037963342664,0.15504957357047622
343,343,343,343,2020-06-16,75.97010803222656,73.86943054199219,66.09783935546875,0.028437710631060265,0.14935841735560462
344,344,344,344,2020-06-17,77.34097290039062,73.82997131347656,66.23590850830078,0.04755523433710418,0.1676592748886072
345,345,345,345,2020-06-18,78.51461029052734,75.23041534423828,68.49439239501953,0.04365514840322615,0.14629252914193924
346,346,346,346,2020-06-19,81.61139678955078,69.835693359375,71.32492065429688,0.16862012623799583,0.14421994501909352
347,347,347,347,2020-06-22,82.6962661743164,70.76274871826172,72.18294525146484,0.1686412366988086,0.14564826755442217
348,348,348,348,2020-06-23,82.58777618408203,73.54396057128906,75.70381927490234,0.12297156071743576,0.0909327557726256
349,349,349,349,2020-06-24,80.24053192138672,75.97010803222656,73.86943054199219,0.056211897018082935,0.08624814531056635
350,350,350,350,2020-06-25,83.66278839111328,77.34097290039062,73.82997131347656,0.08173953925902477,0.13318191654019906
351,351,351,351,2020-06-26,80.72379302978516,78.51461029052734,75.23041534423828,0.028137218424484134,0.07302070127368498
352,352,352,352,2020-06-29,81.69029998779297,81.61139678955078,69.835693359375,0.0009668159270164178,0.1697499667886746
353,353,353,353,2020-06-30,83.34718322753906,82.6962661743164,70.76274871826172,0.007871178268805679,0.17783982020514255
354,354,354,354,2020-07-01,81.76921081542969,82.58777618408203,73.54396057128906,-0.009911459134434364,0.1118412739842527
355,355,355,355,2020-07-02,83.41622161865234,80.24053192138672,75.97010803222656,0.03957712668675861,0.0980137290744294
356,356,356,356,2020-07-06,86.91736602783203,83.66278839111328,77.34097290039062,0.03890113752250279,0.1238204378392691
357,357,357,357,2020-07-07,85.15199279785156,80.72379302978516,78.51461029052734,0.05485619049680324,0.08453690953523085
358,358,358,358,2020-07-08,86.5426025390625,81.69029998779297,81.61139678955078,0.059398760342349366,0.06042300393690958
359,359,359,359,2020-07-09,87.24282836914062,83.34718322753906,82.6962661743164,0.04673997357494852,0.05497905050804186
360,360,360,360,2020-07-10,86.17770385742188,81.76921081542969,82.58777618408203,0.053913850922972406,0.043468026858335174
361,361,361,361,2020-07-13,85.65498352050781,83.41622161865234,80.24053192138672,0.02683844770733268,0.06747776303908037
362,362,362,362,2020-07-14,85.41829681396484,86.91736602783203,83.66278839111328,-0.017247062150815395,0.02098314503509946
363,363,363,363,2020-07-15,85.33939361572266,85.15199279785156,80.72379302978516,0.0022007801780514757,0.05717769709154341
364,364,364,364,2020-07-16,84.9153060913086,86.5426025390625,81.69029998779297,-0.01880341473460312,0.03947844608230766
365,365,365,365,2020-07-17,85.23091125488281,87.24282836914062,83.34718322753906,-0.023061117479422077,0.0226009800739293
366,366,366,366,2020-07-20,88.50521087646484,86.17770385742188,81.76921081542969,0.027008227358827686,0.0823781958253178
367,367,367,367,2020-07-21,88.48550415039062,85.65498352050781,83.41622161865234,0.033045603577813054,0.06077094398872607
368,368,368,368,2020-07-22,88.25865936279297,85.41829681396484,86.91736602783203,0.033252390351615535,0.015431822157742747
369,369,369,369,2020-07-23,84.9153060913086,85.33939361572266,85.15199279785156,-0.004969422753619446,-0.0027795791826605853
370,370,370,370,2020-07-24,82.38068389892578,84.9153060913086,86.5426025390625,-0.029848825954385205,-0.048090980835227004
371,371,371,371,2020-07-27,87.1047592163086,85.23091125488281,87.24282836914062,0.021985544139285773,-0.0015825845563813834
372,372,372,372,2020-07-28,85.80293273925781,88.50521087646484,86.17770385742188,-0.030532418492046243,-0.0043488176336666795
373,373,373,373,2020-07-29,87.54855346679688,88.48550415039062,85.65498352050781,-0.010588747756935413,0.0221069442601165
374,374,374,374,2020-07-30,87.3907699584961,88.25865936279297,85.41829681396484,-0.009833475950834059,0.023091927819951286
375,375,375,375,2020-07-31,87.73595428466797,84.9153060913086,85.33939361572266,0.033217193968851255,0.028082700935711635
376,376,376,376,2020-08-03,89.01806640625,82.38068389892578,84.9153060913086,0.08056964561580648,0.048315910332228595
377,377,377,377,2020-08-04,88.2981185913086,87.1047592163086,85.23091125488281,0.013700277524865356,0.03598702972039458
378,378,378,378,2020-08-05,89.40271759033203,85.80293273925781,88.50521087646484,0.04195410035707536,0.010140721715469647
379,379,379,379,2020-08-06,89.60982513427734,87.54855346679688,88.48550415039062,0.02354432581529986,0.012706273131199097
380,380,380,380,2020-08-07,86.36508178710938,87.3907699584961,88.25865936279297,-0.011736802088754272,-0.02145486447850875
381,381,381,381,2020-08-10,85.90153503417969,87.73595428466797,84.9153060913086,-0.020908409390935967,0.011614265887596398
382,382,382,382,2020-08-11,85.08296966552734,89.01806640625,82.38068389892578,-0.04420559667926438,0.03280241967785846
383,383,383,383,2020-08-12,88.41646575927734,88.2981185913086,87.1047592163086,0.0013403135860292625,0.015058953778993578
384,384,384,384,2020-08-13,88.7419204711914,89.40271759033203,85.80293273925781,-0.007391241977325325,0.0342527654720699
385,385,385,385,2020-08-14,88.8208236694336,89.60982513427734,87.54855346679688,-0.008804854419272146,0.014532167034824184
386,386,386,386,2020-08-17,90.71442413330078,86.36508178710938,87.3907699584961,0.050359963265160346,0.0380320962543661
387,387,387,387,2020-08-18,89.9747314453125,85.90153503417969,87.73595428466797,0.047417038700322545,0.025517214452134285
388,388,388,388,2020-08-19,88.99832916259766,85.08296966552734,89.01806640625,0.04601813397513177,-0.0002217217745695832
389,389,389,389,2020-08-20,87.5091323852539,88.41646575927734,88.2981185913086,-0.01026204074356174,-0.008935481510161547
390,390,390,390,2020-08-21,86.78916931152344,88.7419204711914,89.40271759033203,-0.02200483322086655,-0.02923343215118579
391,391,391,391,2020-08-24,87.86416625976562,88.8208236694336,89.60982513427734,-0.01077064330351607,-0.01948066377649893
392,392,392,392,2020-08-25,89.06737518310547,90.71442413330078,86.36508178710938,-0.0181564174157689,0.031289189335306444
393,393,393,393,2020-08-26,88.63343048095703,89.9747314453125,85.90153503417969,-0.014907529512002249,0.031802638284523566
394,394,394,394,2020-08-27,83.61347961425781,88.99832916259766,85.08296966552734,-0.0605050633984584,-0.01727125953697073
395,395,395,395,2020-08-28,84.5504150390625,87.5091323852539,88.41646575927734,-0.03381038373418932,-0.04372546094231533
396,396,396,396,2020-08-31,83.80085754394531,86.78916931152344,88.7419204711914,-0.03443185124691994,-0.055679017323612356
397,397,397,397,2020-09-01,84.17562866210938,87.86416625976562,88.8208236694336,-0.041979998839928534,-0.05229849055005775
398,398,398,398,2020-09-02,87.25630950927734,89.06737518310547,90.71442413330078,-0.020333659435959772,-0.038120890443419375
399,399,399,399,2020-09-03,80.89746856689453,88.63343048095703,89.9747314453125,-0.08728040731453557,-0.10088680157867669
400,400,400,400,2020-09-04,77.60943603515625,83.61347961425781,88.99832916259766,-0.07180712496119768,-0.1279674937114178
401,401,401,401,2020-09-08,74.578125,84.5504150390625,87.5091323852539,-0.11794489754373505,-0.14776751903248098
402,402,402,402,2020-09-09,75.9012451171875,83.80085754394531,86.78916931152344,-0.09426648674347093,-0.12545256834126994
403,403,403,403,2020-09-10,74.48926544189453,84.17562866210938,87.86416625976562,-0.11507325070415586,-0.1522224746130172
404,404,404,404,2020-09-11,73.9758071899414,87.25630950927734,89.06737518310547,-0.15220105450281407,-0.16943990953071975
405,405,405,405,2020-09-14,75.85186004638672,80.89746856689453,88.63343048095703,-0.0623704129423478,-0.1442071052108994
406,406,406,406,2020-09-15,76.22708892822266,77.60943603515625,83.61347961425781,-0.017811585517866768,-0.08833971173202582
407,407,407,407,2020-09-16,75.36804962158203,74.578125,84.5504150390625,0.010591907768960906,-0.10860225125137701
408,408,408,408,2020-09-17,76.66152954101562,75.9012451171875,83.80085754394531,0.010016758258106107,-0.08519397309491505
409,409,409,409,2020-09-18,75.40754699707031,74.48926544189453,84.17562866210938,0.012327703189556782,-0.10416413639433741
410,410,410,410,2020-09-21,75.95061492919922,73.9758071899414,87.25630950927734,0.026695318567964588,-0.12956879157118228
411,411,411,411,2020-09-22,75.59513854980469,75.85186004638672,80.89746856689453,-0.0033845115521891067,-0.06554383111141882
412,412,412,412,2020-09-23,74.45964050292969,76.22708892822266,77.60943603515625,-0.023186618433733486,-0.04058521351449762
413,413,413,413,2020-09-24,75.33841705322266,75.36804962158203,74.578125,-0.0003931714898840477,0.01019457184291861
414,414,414,414,2020-09-25,76.74053192138672,76.66152954101562,75.9012451171875,0.001030534882934031,0.01105761575983899
415,415,415,415,2020-09-28,78.20186614990234,75.40754699707031,74.48926544189453,0.037056226652494084,0.04984074800554761
416,416,416,416,2020-09-29,78.85354614257812,75.95061492919922,73.9758071899414,0.03822129967064791,0.06593694800940209
417,417,417,417,2020-09-30,78.4585952758789,75.59513854980469,75.85186004638672,0.03787884751593751,0.034366134566746975
418,418,418,418,2020-10-01,80.2754135131836,74.45964050292969,76.22708892822266,0.07810638046291785,0.05310873918815062
419,419,419,419,2020-10-02,77.6291732788086,75.33841705322266,75.36804962158203,0.030406216578291456,0.030001090230933558
420,420,420,420,2020-10-05,80.20629119873047,76.74053192138672,76.66152954101562,0.04516204397558887,0.046239119920224336
421,421,421,421,2020-10-06,80.08779907226562,78.20186614990234,75.40754699707031,0.024116213783801577,0.06206609632026816
422,422,422,422,2020-10-07,81.25292205810547,78.85354614257812,75.95061492919922,0.03042825634232016,0.0698125635170832
423,423,423,423,2020-10-08,81.4405517578125,78.4585952758789,75.59513854980469,0.03800675338945769,0.07732525292161019
424,424,424,424,2020-10-09,85.01490783691406,80.2754135131836,74.45964050292969,0.05904042241965035,0.14175823657876863
425,425,425,425,2020-10-12,85.53822326660156,77.6291732788086,75.33841705322266,0.10188244513937139,0.13538652141009644
426,426,426,426,2020-10-13,86.52562713623047,80.20629119873047,76.74053192138672,0.07878853195994706,0.12750882708068323
427,427,427,427,2020-10-14,85.8344497680664,80.08779907226562,78.20186614990234,0.07175438409308033,0.09760104194359553
428,428,428,428,2020-10-15,86.1899185180664,81.25292205810547,78.85354614257812,0.06076084816285632,0.09303795116865254
429,429,429,429,2020-10-16,85.49874114990234,81.4405517578125,78.4585952758789,0.04983008224401608,0.08973071528069831
430,430,430,430,2020-10-19,85.57775115966797,85.01490783691406,80.2754135131836,0.006620525000551991,0.06605182601287463
431,431,431,431,2020-10-20,86.83173370361328,85.53822326660156,77.6291732788086,0.015122016656578863,0.11854512982836085
432,432,432,432,2020-10-21,90.90967559814452,86.52562713623047,80.20629119873047,0.05066763000759966,0.1334481901537352
433,433,433,433,2020-10-22,89.7939224243164,85.8344497680664,80.08779907226562,0.046129178516888025,0.1211935334031673
434,434,434,434,2020-10-23,90.84056091308594,86.1899185180664,81.25292205810547,0.053958078566284984,0.11799746534806665
435,435,435,435,2020-10-26,88.4609375,85.49874114990234,81.4405517578125,0.03464608145404302,0.0862025807863469
436,436,436,436,2020-10-27,86.3577651977539,85.57775115966797,85.01490783691406,0.009114682584152156,0.015795551568624555
437,437,437,437,2020-10-28,84.46197509765625,86.83173370361328,85.53822326660156,-0.027291388814668083,-0.012582072994325677
438,438,438,438,2020-10-29,87.4241714477539,90.90967559814452,86.52562713623047,-0.03834029906561176,0.010384718854550723
439,439,439,439,2020-10-30,86.74286651611328,89.7939224243164,85.8344497680664,-0.03397842332564027,0.01058335843593694
440,440,440,440,2020-11-02,88.56953430175781,90.84056091308594,86.1899185180664,-0.025000138577975006,0.02760898054675165
441,441,441,441,2020-11-03,88.69792175292969,88.4609375,85.49874114990234,0.0026789706239511712,0.03741786791244461
442,442,442,442,2020-11-04,94.64202880859376,86.3577651977539,85.57775115966797,0.09592957381272438,0.10591862401261265
443,443,443,443,2020-11-05,98.06832122802734,84.46197509765625,86.83173370361328,0.16109433996350697,0.1294064628810525
444,444,444,444,2020-11-06,98.99646759033205,87.4241714477539,90.90967559814452,0.13236952608116992,0.08895413979843281
445,445,445,445,2020-11-09,100.25045776367188,86.74286651611328,89.7939224243164,0.15571990862268126,0.11645036832162936
446,446,446,446,2020-11-10,96.91305541992188,88.56953430175781,90.84056091308594,0.09420305959538577,0.06684783147305695
447,447,447,447,2020-11-11,99.90487670898438,88.69792175292969,88.4609375,0.12634969043888034,0.12936714817186257
448,448,448,448,2020-11-12,99.21369171142578,94.64202880859376,86.3577651977539,0.04830478552058359,0.1488682168214126
449,449,449,449,2020-11-13,101.00086975097656,98.06832122802734,84.46197509765625,0.029903117400475132,0.19581468032446292
450,450,450,450,2020-11-16,105.82926177978516,98.99646759033205,87.4241714477539,0.06902058584280635,0.2105263341618333
451,451,451,451,2020-11-17,104.57526397705078,100.25045776367188,86.74286651611328,0.04314001461792927,0.2055776823748956
452,452,452,452,2020-11-18,103.49898529052734,96.91305541992188,88.56953430175781,0.06795709661684679,0.168561922634759
453,453,453,453,2020-11-19,105.12820434570312,99.90487670898438,88.69792175292969,0.052283009686643345,0.18523864221464414
454,454,454,454,2020-11-20,104.98995971679688,99.21369171142578,94.64202880859376,0.05822047245426587,0.10933758540965988
455,455,455,455,2020-11-23,106.9548797607422,101.00086975097656,98.06832122802734,0.05895008651356748,0.09061599527182618
456,456,456,456,2020-11-24,107.71588134765624,105.82926177978516,98.99646759033205,0.017827012455183366,0.08807802914147334
457,457,457,457,2020-11-25,107.07347869873048,104.57526397705078,100.25045776367188,0.02388915529993718,0.0680597484267158
458,458,458,458,2020-11-27,108.12107849121094,103.49898529052734,96.91305541992188,0.044658343149057256,0.11565029110603287
459,459,459,459,2020-11-30,109.05010223388672,105.12820434570312,99.90487670898438,0.03730585823845001,0.09153933047274276
460,460,460,460,2020-12-01,113.77423858642578,104.98995971679688,99.21369171142578,0.08366779921931466,0.14675945047333783
461,461,461,461,2020-12-02,112.6277847290039,106.9548797607422,101.00086975097656,0.05304016965800895,0.11511697876161042
462,462,462,462,2020-12-03,112.4103546142578,107.71588134765624,105.82926177978516,0.043581997453560284,0.06218594672016997
463,463,463,463,2020-12-04,114.673583984375,107.07347869873048,104.57526397705078,0.0709802780110349,0.09656509219561049
464,464,464,464,2020-12-07,115.79037475585938,108.12107849121094,103.49898529052734,0.07093248024964782,0.11875855044210737
465,465,465,465,2020-12-08,117.28271484375,109.05010223388672,105.12820434570312,0.07549385503744199,0.11561607632979287
466,466,466,466,2020-12-09,112.68709564208984,113.77423858642578,104.98995971679688,-0.009555264511923012,0.07331306675472082
467,467,467,467,2020-12-10,114.32766723632812,112.6277847290039,106.9548797607422,0.015092923219739651,0.06893362408595882
468,468,468,468,2020-12-11,114.02130126953124,112.4103546142578,107.71588134765624,0.014330945408022933,0.05853751408786301
469,469,469,469,2020-12-14,115.81013488769533,114.673583984375,107.07347869873048,0.009911183237066856,0.08159495978968723
470,470,470,470,2020-12-15,119.0320281982422,115.79037475585938,108.12107849121094,0.027995880048041544,0.10091417750626874
471,471,471,471,2020-12-16,118.3698501586914,117.28271484375,109.05010223388672,0.00926935666854023,0.08546299117460743
472,472,472,472,2020-12-17,117.95478057861328,112.68709564208984,113.77423858642578,0.04674612391514943,0.036744187824310215
473,473,473,473,2020-12-18,119.18026733398438,114.32766723632812,112.6277847290039,0.04244466991201157,0.05817820727582035
474,474,474,474,2020-12-21,118.3303451538086,114.02130126953124,112.4103546142578,0.03779156908665127,0.05266410340813854
475,475,475,475,2020-12-22,117.18387603759766,115.81013488769533,114.673583984375,0.011862011483144252,0.021890761289580896
476,476,476,476,2020-12-23,115.8892059326172,119.0320281982422,115.79037475585938,-0.026403164872489393,0.0008535353388932077
477,477,477,477,2020-12-24,117.49027252197266,118.3698501586914,117.28271484375,-0.007430757372249408,0.0017697209558900084
478,478,478,478,2020-12-28,116.35372161865234,117.95478057861328,112.68709564208984,-0.013573497844742932,0.032538117658194254
479,479,479,479,2020-12-29,115.82991027832033,119.18026733398438,114.32766723632812,-0.02811167595618147,0.013139803149196494
480,480,480,480,2020-12-30,118.88378143310548,118.3303451538086,114.02130126953124,0.004677044409677977,0.042645366343258884
481,481,481,481,2020-12-31,118.48845672607422,117.18387603759766,115.81013488769533,0.011132766149994922,0.023126834633049542
482,482,482,482,2021-01-04,117.79664611816406,115.8892059326172,119.0320281982422,0.016459170379128585,-0.010378568682545386
483,483,483,483,2021-01-05,120.06975555419922,117.49027252197266,118.3698501586914,0.021954864661192675,0.014360966016505383
484,484,484,484,2021-01-06,120.97901153564452,116.35372161865234,117.95478057861328,0.03975197228457805,0.025638901129706015
