,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMP,AMP_6m,AMP_12m,AMP_6m_ret,AMP_12m_ret
485,485,485,485,2021-01-07,190.3112945556641,179.79396057128906,177.76846313476562,0.05849659216002889,0.07055712357365551
486,486,486,486,2021-01-08,191.6616668701172,181.96209716796875,177.59727478027344,0.05330544027086481,0.07919261208959694
487,487,487,487,2021-01-11,191.6902008056641,184.7958984375,175.98068237304688,0.037307659025212825,0.08926842549295211
488,488,488,488,2021-01-12,194.51443481445312,178.88101196289062,179.2899627685547,0.08739565300986607,0.0849153617458871
489,489,489,489,2021-01-13,193.10708618164065,177.83499145507812,180.3930206298828,0.08587789501719256,0.07047980851678082
490,490,490,490,2021-01-14,196.79673767089844,188.03860473632807,180.6592712402344,0.0465762493124815,0.08932542636688146
491,491,491,491,2021-01-15,198.0614624023437,190.3112945556641,179.79396057128906,0.04072363579247651,0.10160242186673174
492,492,492,492,2021-01-19,202.54039001464844,191.6616668701172,181.96209716796875,0.05676003617303094,0.11309109516188931
493,493,493,493,2021-01-20,202.7020568847656,191.6902008056641,184.7958984375,0.05744610852729681,0.09689694738177135
494,494,494,494,2021-01-21,201.54188537597656,194.51443481445312,178.88101196289062,0.036128169964490864,0.12668126798045498
495,495,495,495,2021-01-22,201.3992614746093,193.10708618164065,177.83499145507812,0.042940813084243024,0.13250637473943705
496,496,496,496,2021-01-25,201.22808837890625,196.79673767089844,188.03860473632807,0.022517399223448198,0.07014242453602959
497,497,497,497,2021-01-26,200.90478515625,198.0614624023437,190.3112945556641,0.014355759668836399,0.05566401418959099
498,498,498,498,2021-01-27,191.5760803222656,202.54039001464844,191.6616668701172,-0.054133941835452504,-0.00044655015919059515
499,499,499,499,2021-01-28,196.52096557617188,202.7020568847656,191.6902008056641,-0.030493480942364704,0.025200895769341924
500,500,500,500,2021-01-29,188.1622009277344,201.54188537597656,194.51443481445312,-0.06638661945273727,-0.03265687655920291
501,501,501,501,2021-02-01,190.9864959716797,201.3992614746093,193.10708618164065,-0.05170210370529271,-0.0109814209923208
502,502,502,502,2021-02-02,195.0279693603516,201.22808837890625,196.79673767089844,-0.03081139948454925,-0.008987792843927811
503,503,503,503,2021-02-03,191.9564514160156,200.90478515625,198.0614624023437,-0.04454017226754958,-0.030823820607394747
504,504,504,504,2021-02-04,199.0409393310547,191.5760803222656,202.54039001464844,0.038965506530000305,-0.017277791769536255
505,505,505,505,2021-02-05,200.7050628662109,196.52096557617188,202.7020568847656,0.021290844352264582,-0.009851868546602693
506,506,506,506,2021-02-08,202.8446807861328,188.1622009277344,201.54188537597656,0.07803097426585359,0.0064641422190026
507,507,507,507,2021-02-09,204.12847900390625,190.9864959716797,201.3992614746093,0.06881105894615347,0.013551278735155714
508,508,508,508,2021-02-10,204.49932861328125,195.0279693603516,201.22808837890625,0.04856410741491901,0.016256379816198097
509,509,509,509,2021-02-11,205.1586303710937,191.9564514160156,200.90478515625,0.06877694840516613,0.021173439007614148
510,510,510,510,2021-02-12,208.38845825195312,199.0409393310547,191.5760803222656,0.04696279545461346,0.08775823109756753
511,511,511,511,2021-02-16,210.4046630859375,200.7050628662109,196.52096557617188,0.04832763100845283,0.0706474114304323
512,512,512,512,2021-02-17,208.6846618652344,202.8446807861328,188.1622009277344,0.02879040779609565,0.10906792563178969
513,513,513,513,2021-02-18,204.68087768554688,204.12847900390625,190.9864959716797,0.002706132355152935,0.07170340313431289
514,514,514,514,2021-02-19,214.5135803222656,204.49932861328125,195.0279693603516,0.04896960678008777,0.09991187943874147
515,515,515,515,2021-02-22,215.84182739257807,205.1586303710937,191.9564514160156,0.05207286187356819,0.12443122281312213
516,516,516,516,2021-02-23,216.4342498779297,208.38845825195312,199.0409393310547,0.038609583723915986,0.08738559316154348
517,517,517,517,2021-02-24,221.785400390625,210.4046630859375,200.7050628662109,0.054089757982403563,0.10503141885596645
518,518,518,518,2021-02-25,213.988037109375,208.6846618652344,202.8446807861328,0.02541334469308265,0.05493541304635485
519,519,519,519,2021-02-26,211.40802001953125,204.68087768554688,204.12847900390625,0.032866491535762155,0.03566156496706019
520,520,520,520,2021-03-01,218.8996124267578,214.5135803222656,204.49932861328125,0.020446407625582586,0.07041726694716077
521,521,521,521,2021-03-02,215.7558135986328,215.84182739257807,205.1586303710937,-0.00039850382562234277,0.05165360681327802
522,522,522,522,2021-03-03,213.7491455078125,216.4342498779297,208.38845825195312,-0.01240609733270781,0.025724492137554122
523,523,523,523,2021-03-04,207.58580017089844,221.785400390625,210.4046630859375,-0.0640240529571251,-0.01339734050422503
524,524,524,524,2021-03-05,212.42092895507807,213.988037109375,208.6846618652344,-0.00732334468536644,0.01790388932492082
525,525,525,525,2021-03-08,214.1122589111328,211.40802001953125,204.68087768554688,0.01279156245516,0.04607846777008384
526,526,526,526,2021-03-09,213.56756591796875,218.8996124267578,214.5135803222656,-0.024358410002087716,-0.004410044356518816
527,527,527,527,2021-03-10,215.6220245361328,215.7558135986328,215.84182739257807,-0.0006200948204755363,-0.0010183515359396544
528,528,528,528,2021-03-11,216.47247314453125,213.7491455078125,216.4342498779297,0.012740765022703826,0.00017660451903123153
529,529,529,529,2021-03-12,215.4691619873047,207.58580017089844,221.785400390625,0.03797640209453701,-0.028479054041409824
530,530,530,530,2021-03-15,217.9918212890625,212.42092895507807,213.988037109375,0.026225722490661685,0.01871031779987331
531,531,531,531,2021-03-16,211.2933654785156,214.1122589111328,211.40802001953125,-0.013165492937922796,-0.0005423377079311065
532,532,532,532,2021-03-17,215.4691619873047,213.56756591796875,218.8996124267578,0.008903955341544423,-0.0156713408553929
533,533,533,533,2021-03-18,216.81646728515625,215.6220245361328,215.7558135986328,0.005539521074403364,0.004915991225601601
534,534,534,534,2021-03-19,218.27847290039065,216.47247314453125,213.7491455078125,0.008342861009647207,0.02118992046409196
535,535,535,535,2021-03-22,218.9951629638672,215.4691619873047,207.58580017089844,0.01636429521534155,0.054962154364970095
536,536,536,536,2021-03-23,211.72335815429688,217.9918212890625,212.42092895507807,-0.028755496870011,-0.003283908060343288
537,537,537,537,2021-03-24,212.58335876464844,211.2933654785156,214.1122589111328,0.006105223811506688,-0.007140647407390843
538,538,538,538,2021-03-25,217.5713806152344,215.4691619873047,213.56756591796875,0.009756470988890653,0.01874729751241122
539,539,539,539,2021-03-26,222.2440490722656,216.81646728515625,215.6220245361328,0.025033069928083407,0.030711262220910474
540,540,540,540,2021-03-29,219.0906982421875,218.27847290039065,216.47247314453125,0.0037210510546659137,0.012094956276071933
541,541,541,541,2021-03-30,222.45428466796875,218.9951629638672,215.4691619873047,0.01579542514677512,0.03241820136227025
542,542,542,542,2021-03-31,222.1198272705078,211.72335815429688,217.9918212890625,0.04910402520932222,0.01893651769609961
543,543,543,543,2021-04-01,224.9482879638672,212.58335876464844,211.2933654785156,0.058165085315581955,0.06462541999095572
544,544,544,544,2021-04-05,227.6907501220703,217.5713806152344,215.4691619873047,0.046510572659974825,0.056720822701699314
545,545,545,545,2021-04-06,225.92295837402344,222.2440490722656,216.81646728515625,0.016553465962823477,0.04200091996190669
546,546,546,546,2021-04-07,227.5091857910156,219.0906982421875,218.27847290039065,0.0384246689447405,0.04228870015430841
547,547,547,547,2021-04-08,226.52496337890625,222.45428466796875,218.9951629638672,0.018298944958571317,0.034383409720704305
548,548,548,548,2021-04-09,230.0892028808593,222.1198272705078,211.72335815429688,0.03587872234677181,0.08674453724268827
549,549,549,549,2021-04-12,234.75233459472656,224.9482879638672,212.58335876464844,0.043583557446030374,0.10428368409881728
550,550,550,550,2021-04-13,232.47808837890625,227.6907501220703,217.5713806152344,0.021025615903453865,0.06851410199962693
551,551,551,551,2021-04-14,235.95632934570312,225.92295837402344,222.2440490722656,0.04441058599750214,0.06169920108402449
552,552,552,552,2021-04-15,236.52008056640625,227.5091857910156,219.0906982421875,0.03960672947802579,0.07955327389094324
553,553,553,553,2021-04-16,237.714584350586,226.52496337890625,222.45428466796875,0.04939685589072562,0.06859971119636787
554,554,554,554,2021-04-19,235.74612426757807,230.0892028808593,222.1198272705078,0.024585775064151827,0.06134660360813049
555,555,555,555,2021-04-20,231.6085662841797,234.75233459472656,224.9482879638672,-0.013391851101179575,0.02960804183307375
556,556,556,556,2021-04-21,236.3385772705078,232.47808837890625,227.6907501220703,0.016605818288171426,0.03798058174871488
557,557,557,557,2021-04-22,232.10543823242188,235.95632934570312,225.92295837402344,-0.01632035522827302,0.027365434229854158
558,558,558,558,2021-04-23,238.0681304931641,236.52008056640625,227.5091857910156,0.006545109924918968,0.046411069801145066
559,559,559,559,2021-04-26,236.5010223388672,237.714584350586,226.52496337890625,-0.00510512224159132,0.044039556661461976
560,560,560,560,2021-04-27,245.1297149658203,235.74612426757807,230.0892028808593,0.039803796254956225,0.06536817850053156
561,561,561,561,2021-04-28,245.21571350097656,231.6085662841797,234.75233459472656,0.058750621512423384,0.04457199083584773
562,562,562,562,2021-04-29,249.2481689453125,236.3385772705078,232.47808837890625,0.05462329435972135,0.07213617714833154
563,563,563,563,2021-04-30,246.91661071777344,232.10543823242188,235.95632934570312,0.06381225962711046,0.046450465653804285
564,564,564,564,2021-05-03,246.3910675048828,238.0681304931641,236.52008056640625,0.03496031574859493,0.041734244783098395
565,565,565,565,2021-05-04,246.0852508544922,236.5010223388672,237.714584350586,0.04052510395448672,0.03521309610335477
566,566,566,566,2021-05-05,249.63995361328125,245.1297149658203,235.74612426757807,0.018399395797811913,0.05893555785431848
567,567,567,567,2021-05-06,251.8855438232422,245.21571350097656,231.6085662841797,0.027199848765968593,0.0875484782984366
568,568,568,568,2021-05-07,254.93722534179688,249.2481689453125,236.3385772705078,0.022824867362346124,0.07869493117072235
569,569,569,569,2021-05-10,253.44981384277344,246.91661071777344,232.10543823242188,0.02645914791235926,0.09195982555556537
570,570,570,570,2021-05-11,247.73976135253903,246.3910675048828,238.0681304931641,0.00547379359695932,0.0406254748980468
571,571,571,571,2021-05-12,240.7245178222656,246.0852508544922,236.5010223388672,-0.02178404846943205,0.017858254656281547
572,572,572,572,2021-05-13,243.6803131103516,249.63995361328125,245.1297149658203,-0.02387294347987967,-0.005912795418012928
573,573,573,573,2021-05-14,247.9220733642578,251.8855438232422,245.21571350097656,-0.015735204167833028,0.011036649424468692
574,574,574,574,2021-05-17,246.78005981445312,254.93722534179688,249.2481689453125,-0.03199676122781736,-0.009902215696520944
575,575,575,575,2021-05-18,242.5862731933593,253.44981384277344,246.91661071777344,-0.04286268940072413,-0.01753765172714017
576,576,576,576,2021-05-19,242.08726501464844,247.73976135253903,246.3910675048828,-0.022816266177987377,-0.017467364112739525
577,577,577,577,2021-05-20,242.5478973388672,240.7245178222656,246.0852508544922,0.007574548421976024,-0.014374504377414277
578,578,578,578,2021-05-21,244.0161895751953,243.6803131103516,249.63995361328125,0.0013783487904974745,-0.022527499932153305
579,579,579,579,2021-05-24,244.4384613037109,247.9220733642578,251.8855438232422,-0.014051238009084588,-0.029565343078033823
580,580,580,580,2021-05-25,243.27723693847656,246.78005981445312,254.93722534179688,-0.014194108221751156,-0.04573670395795537
581,581,581,581,2021-05-26,245.4173278808593,242.5862731933593,253.44981384277344,0.011670300426452673,-0.03169260943666374
582,582,582,582,2021-05-27,249.80303955078125,242.08726501464844,247.73976135253903,0.031871872878839635,0.008328409565657502
583,583,583,583,2021-05-28,249.3615875244141,242.5478973388672,240.7245178222656,0.028092142872825576,0.03587947659126889
584,584,584,584,2021-06-01,251.7031707763672,244.0161895751953,243.6803131103516,0.03150193114052824,0.03292370057971161
585,585,585,585,2021-06-02,252.0966796875,244.4384613037109,247.9220733642578,0.03132984205081324,0.016838380974285805
586,586,586,586,2021-06-03,253.1810913085937,243.27723693847656,246.78005981445312,0.04071015642380771,0.02593820383605272
587,587,587,587,2021-06-04,254.70700073242188,245.4173278808593,242.5862731933593,0.037852554796262705,0.04996460590909635
588,588,588,588,2021-06-07,254.1791381835937,249.80303955078125,242.08726501464844,0.01751819609834193,0.0499484066962943
589,589,589,589,2021-06-08,253.2675018310547,249.3615875244141,242.5478973388672,0.01566365672202097,0.04419582527739241
590,590,590,590,2021-06-09,250.20606994628903,251.7031707763672,244.0161895751953,-0.005947882283168782,0.02536667907924306
591,591,591,591,2021-06-10,246.94322204589844,252.0966796875,244.4384613037109,-0.020442386024241976,0.010246999301289916
592,592,592,592,2021-06-11,248.1332092285156,253.1810913085937,243.27723693847656,-0.019937832063159133,0.019960652098605758
593,593,593,593,2021-06-14,244.35208129882807,254.70700073242188,245.4173278808593,-0.04065423959222858,-0.004340551627831091
594,594,594,594,2021-06-15,244.6400146484375,254.1791381835937,249.80303955078125,-0.037529136353692705,-0.020668383025396198
595,595,595,595,2021-06-16,243.38284301757807,253.2675018310547,249.3615875244141,-0.039028532054105836,-0.023976204860544748
596,596,596,596,2021-06-17,235.0816650390625,250.20606994628903,251.7031707763672,-0.06044779373447351,-0.06603613965623234
597,597,597,597,2021-06-18,227.11636352539065,246.94322204589844,252.0966796875,-0.08028913835433249,-0.09909022281878144
598,598,598,598,2021-06-21,231.61721801757807,248.1332092285156,253.1810913085937,-0.06656098658574683,-0.08517173687640112
599,599,599,599,2021-06-22,233.17190551757807,244.35208129882807,254.70700073242188,-0.04575437099542157,-0.08454850142681059
600,600,600,600,2021-06-23,233.26788330078125,244.6400146484375,254.1791381835937,-0.046485164595819306,-0.08226975286897165
601,601,601,601,2021-06-24,235.54229736328125,243.38284301757807,253.2675018310547,-0.03221486591694778,-0.06998609904399522
602,602,602,602,2021-06-25,238.6132202148437,235.0816650390625,250.20606994628903,0.015022673823559929,-0.0463332073995405
603,603,603,603,2021-06-28,236.62673950195312,227.11636352539065,246.94322204589844,0.041874463948518015,-0.041776739035290555
604,604,604,604,2021-06-29,238.181396484375,231.61721801757807,248.1332092285156,0.028340632544419764,-0.04010673450394775
605,605,605,605,2021-06-30,238.8435821533203,233.17190551757807,244.35208129882807,0.02432401374922355,-0.02254328719537768
606,606,606,606,2021-07-01,240.8684844970703,233.26788330078125,244.6400146484375,0.03258314470358803,-0.015416652736826797
607,607,607,607,2021-07-02,240.80130004882807,235.54229736328125,243.38284301757807,0.022327211479285847,-0.01060692256176643
608,608,608,608,2021-07-06,237.22171020507807,238.6132202148437,235.0816650390625,-0.005831655130058344,0.00910341164063122
609,609,609,609,2021-07-07,238.89157104492188,236.62673950195312,227.11636352539065,0.009571325488132665,0.0518465835607429
610,610,610,610,2021-07-08,231.5980529785156,238.181396484375,231.61721801757807,-0.027640040754783657,-8.274444890798982e-05
611,611,611,611,2021-07-09,238.91075134277344,238.8435821533203,233.17190551757807,0.0002812266875564795,0.02461208099859502
612,612,612,612,2021-07-12,241.5018615722656,240.8684844970703,233.26788330078125,0.002629555612133183,0.03529837950673764
613,613,613,613,2021-07-13,239.5345458984375,240.80130004882807,235.54229736328125,-0.005260578535637883,0.01694917889417935
614,614,614,614,2021-07-14,236.8954315185547,237.22171020507807,238.6132202148437,-0.0013754166355234299,-0.007199050810103191
615,615,615,615,2021-07-15,238.8243865966797,238.89157104492188,236.62673950195312,-0.0002812340676078273,0.009287399637725402
616,616,616,616,2021-07-16,236.8282470703125,231.5980529785156,238.181396484375,0.022583065895990462,-0.00568117172052629
617,617,617,617,2021-07-19,228.5078887939453,238.91075134277344,238.8435821533203,-0.04354288155874064,-0.04327390029153155
618,618,618,618,2021-07-20,235.90695190429688,241.5018615722656,240.8684844970703,-0.023167149236630324,-0.020598512931789492
619,619,619,619,2021-07-21,240.9932403564453,239.5345458984375,240.80130004882807,0.006089703898602972,0.000797089997347733
620,620,620,620,2021-07-22,236.9242248535156,236.8954315185547,237.22171020507807,0.00012154449233703346,-0.0012540393175030085
621,621,621,621,2021-07-23,238.85317993164065,238.8243865966797,238.89157104492188,0.00012056279248229274,-0.00016070518149002844
622,622,622,622,2021-07-26,241.02200317382807,236.8282470703125,231.5980529785156,0.017708006352259442,0.04069097332258953
623,623,623,623,2021-07-27,239.48654174804688,228.5078887939453,238.91075134277344,0.0480449625264423,0.002410064854918792
624,624,624,624,2021-07-28,241.8953399658203,235.90695190429688,241.5018615722656,0.02538453408508623,0.0016292975590044279
625,625,625,625,2021-07-29,248.7570037841797,240.9932403564453,239.5345458984375,0.0322156896029584,0.03850157751213268
626,626,626,626,2021-07-30,247.1735382080078,236.9242248535156,236.8954315185547,0.04325987923281849,0.04338668172521554
627,627,627,627,2021-08-02,247.9988555908203,238.85317993164065,238.8243865966797,0.03828994724624191,0.038415126381688314
628,628,628,628,2021-08-03,249.390365600586,241.02200317382807,236.8282470703125,0.03472032559916349,0.05304315969768547
629,629,629,629,2021-08-04,245.25418090820312,239.48654174804688,228.5078887939453,0.024083353987482736,0.07328540035376463
630,630,630,630,2021-08-05,251.136962890625,241.8953399658203,235.90695190429688,0.03820504738169217,0.0645593987942612
631,631,631,631,2021-08-06,255.9850311279297,248.7570037841797,240.9932403564453,0.029056578242198983,0.06220834555073207
632,632,632,632,2021-08-09,256.0043334960937,247.1735382080078,236.9242248535156,0.03572710635656451,0.08053253589570608
633,633,633,633,2021-08-10,258.72235107421875,247.9988555908203,238.85317993164065,0.04324010067647821,0.08318570909654466
634,634,634,634,2021-08-11,261.5078430175781,249.390365600586,241.02200317382807,0.04858839429426487,0.08499572476366568
635,635,635,635,2021-08-12,262.93426513671875,245.25418090820312,239.48654174804688,0.07208881888595875,0.0979083134172114
636,636,636,636,2021-08-13,262.3271179199219,251.136962890625,241.8953399658203,0.04455797705163134,0.08446536405781346
637,637,637,637,2021-08-16,261.4500427246094,255.9850311279297,248.7570037841797,0.02134894986866831,0.05102585554311512
638,638,638,638,2021-08-17,259.01153564453125,256.0043334960937,247.1735382080078,0.011746684547757624,0.047893465952496994
639,639,639,639,2021-08-18,254.47186279296875,258.72235107421875,247.9988555908203,-0.016428763358101506,0.02610095593678219
640,640,640,640,2021-08-19,250.94419860839844,261.5078430175781,249.390365600586,-0.040395134185209236,0.006230525401694997
641,641,641,641,2021-08-20,252.139404296875,262.93426513671875,245.25418090820312,-0.0410553597273855,0.028073826766887855
642,642,642,642,2021-08-23,255.4356842041016,262.3271179199219,251.136962890625,-0.026270382454031904,0.01711703949907517
643,643,643,643,2021-08-24,258.4428100585937,261.4500427246094,255.9850311279297,-0.011502131094249801,0.00960126035430453
644,644,644,644,2021-08-25,262.81866455078125,259.01153564453125,256.0043334960937,0.014698684739180568,0.02661803009983621
645,645,645,645,2021-08-26,260.2548828125,254.47186279296875,258.72235107421875,0.022725577421642607,0.005923460929904811
646,646,646,646,2021-08-27,266.4234313964844,250.94419860839844,261.5078430175781,0.06168396350234606,0.01879709733438406
647,647,647,647,2021-08-30,262.9150085449219,252.139404296875,262.93426513671875,0.042736692735893866,-7.323728532249163e-05
648,648,648,648,2021-08-31,263.0403747558594,255.4356842041016,262.3271179199219,0.029771449417699047,0.0027189596012533457
649,649,649,649,2021-09-01,262.43310546875,258.4428100585937,261.4500427246094,0.015439761737815916,0.003760040479993787
650,650,650,650,2021-09-02,264.0331115722656,262.81866455078125,259.01153564453125,0.004620855309344751,0.019387460543942803
651,651,651,651,2021-09-03,262.5006103515625,260.2548828125,254.47186279296875,0.008628954487975626,0.03155062988290269
652,652,652,652,2021-09-07,260.0813293457031,266.4234313964844,250.94419860839844,-0.023804595630115943,0.03641100606419401
653,653,653,653,2021-09-08,259.3681030273437,262.9150085449219,252.139404296875,-0.013490692437864937,0.028669452720517352
654,654,654,654,2021-09-09,259.8018493652344,263.0403747558594,255.4356842041016,-0.012311894680163915,0.017093011787828738
655,655,655,655,2021-09-10,257.0838623046875,262.43310546875,258.4428100585937,-0.02038326359209841,-0.005258214587583576
656,656,656,656,2021-09-13,259.8404235839844,264.0331115722656,262.81866455078125,-0.015879402258734188,-0.011331923369625962
657,657,657,657,2021-09-14,256.93927001953125,262.5006103515625,260.2548828125,-0.021186009147114104,-0.012739867767850743
658,658,658,658,2021-09-15,261.45965576171875,260.0813293457031,266.4234313964844,0.005299597704622405,-0.01863115270585436
659,659,659,659,2021-09-16,261.4403991699219,259.3681030273437,262.9150085449219,0.007989787943815552,-0.0056086922658431515
660,660,660,660,2021-09-17,259.8018493652344,259.8018493652344,263.0403747558594,0.0,-0.012311894680163915
661,661,661,661,2021-09-20,247.0406646728516,257.0838623046875,262.43310546875,-0.03906584233565402,-0.05865281656597743
662,662,662,662,2021-09-21,244.3322906494141,259.8404235839844,264.0331115722656,-0.05968329608098033,-0.07461496327311745
663,663,663,663,2021-09-22,249.75868225097656,256.93927001953125,262.5006103515625,-0.027946634113223956,-0.048540565614384246
664,664,664,664,2021-09-23,258.06695556640625,261.45965576171875,260.0813293457031,-0.012975998860812576,-0.0077451687299681105
665,665,665,665,2021-09-24,261.5849914550781,261.4403991699219,259.3681030273437,0.0005530602218146718,0.008547266999522796
666,666,666,666,2021-09-27,267.56072998046875,259.8018493652344,259.8018493652344,0.029864608870919795,0.029864608870919795
667,667,667,667,2021-09-28,261.3439636230469,247.0406646728516,257.0838623046875,0.05789856082656142,0.016570862442195855
668,668,668,668,2021-09-29,260.9198913574219,244.3322906494141,259.8404235839844,0.06788951498763995,0.00415434888285815
669,669,669,669,2021-09-30,254.56825256347656,249.75868225097656,256.93927001953125,0.01925686934745663,-0.009227929447586769
670,670,670,670,2021-10-01,258.8187255859375,258.06695556640625,261.45965576171875,0.002913081288850927,-0.01010071771144705
671,671,671,671,2021-10-04,255.3104248046875,261.5849914550781,261.4403991699219,-0.023986722691879514,-0.02344692857223729
672,672,672,672,2021-10-05,263.0595703125,267.56072998046875,259.8018493652344,-0.0168229458347543,0.01253925233875397
673,673,673,673,2021-10-06,263.3101806640625,261.3439636230469,247.0406646728516,0.007523483664048314,0.06585764336716027
674,674,674,674,2021-10-07,266.3559265136719,260.9198913574219,244.3322906494141,0.020834115513268525,0.09013804849830076
675,675,675,675,2021-10-08,269.0065002441406,254.56825256347656,249.75868225097656,0.05671660757094554,0.07706566122022696
676,676,676,676,2021-10-11,267.2041015625,258.8187255859375,258.06695556640625,0.03239864487230948,0.03540610604732208
677,677,677,677,2021-10-12,269.38238525390625,255.3104248046875,261.5849914550781,0.055117061749373475,0.029808261381720547
678,678,678,678,2021-10-13,268.2835693359375,263.0595703125,267.56072998046875,0.01985861611965567,0.0027015898615672107
679,679,679,679,2021-10-14,275.4930725097656,263.3101806640625,261.3439636230469,0.046268214221638404,0.05413979603954777
680,680,680,680,2021-10-15,279.386962890625,266.3559265136719,260.9198913574219,0.04892339565151094,0.07077678684108424
681,681,681,681,2021-10-18,278.5581359863281,269.0065002441406,254.56825256347656,0.03550708155200266,0.09423753033332272
682,682,682,682,2021-10-19,282.5772399902344,267.2041015625,258.8187255859375,0.05753331755702318,0.09179596395318845
683,683,683,683,2021-10-20,285.9989013671875,269.38238525390625,255.3104248046875,0.06168375151040162,0.12020064040070699
684,684,684,684,2021-10-21,285.4013671875,268.2835693359375,263.0595703125,0.06380486846038669,0.08493056096936225
685,685,685,685,2021-10-22,287.4157409667969,275.4930725097656,263.3101806640625,0.04327756174924735,0.09154815146889006
686,686,686,686,2021-10-25,287.2229919433594,279.386962890625,266.3559265136719,0.028047225152026956,0.07834278629657754
687,687,687,687,2021-10-26,286.55792236328125,278.5581359863281,269.0065002441406,0.02871855222834263,0.06524534575637242
688,688,688,688,2021-10-27,285.60369873046875,282.5772399902344,267.2041015625,0.010710199945115795,0.06885971083668041
689,689,689,689,2021-10-28,292.552978515625,285.9989013671875,269.38238525390625,0.02291644169647644,0.08601376530198634
690,690,690,690,2021-10-29,291.20361328125,285.4013671875,268.2835693359375,0.020330127185193447,0.08543215673641424
691,691,691,691,2021-11-01,294.71197509765625,287.4157409667969,275.4930725097656,0.025385645568042348,0.06976183616090514
692,692,692,692,2021-11-02,296.73602294921875,287.2229919433594,279.386962890625,0.033120715516170574,0.062096884833475974
693,693,693,693,2021-11-03,299.0202941894531,286.55792236328125,278.5581359863281,0.04348988757104677,0.07345740640700327
694,694,694,694,2021-11-04,295.5987243652344,285.60369873046875,282.5772399902344,0.034996135131282635,0.04608115068096086
695,695,695,695,2021-11-05,295.2891540527344,292.552978515625,285.9989013671875,0.009352752280945342,0.03248352577976976
696,696,696,696,2021-11-08,296.9240417480469,291.20361328125,285.4013671875,0.019644084777450832,0.04037357870460667
697,697,697,697,2021-11-09,295.2504272460937,294.71197509765625,287.4157409667969,0.0018270453661037855,0.02725907166024677
698,698,698,698,2021-11-10,294.8924560546875,296.73602294921875,287.2229919433594,-0.0062128179659762806,0.02670212457378951
699,699,699,699,2021-11-11,296.1307983398437,299.0202941894531,286.55792236328125,-0.009663209841465514,0.03340642582000064
700,700,700,700,2021-11-12,298.47186279296875,295.5987243652344,285.60369873046875,0.009719725394296441,0.045056013348916846
701,701,701,701,2021-11-15,297.6496276855469,295.2891540527344,292.552978515625,0.007993770175490189,0.017421286208677778
702,702,702,702,2021-11-16,298.616943359375,296.9240417480469,291.20361328125,0.005701463584294908,0.025457548395751095
703,703,703,703,2021-11-17,292.5514221191406,295.2504272460937,294.71197509765625,-0.009141409725051508,-0.007331066129225627
704,704,704,704,2021-11-18,293.2866516113281,294.8924560546875,296.73602294921875,-0.005445390040976772,-0.011624376789874713
705,705,705,705,2021-11-19,289.7846069335937,296.1307983398437,299.0202941894531,-0.02143036604712434,-0.030886489764497038
706,706,706,706,2021-11-22,291.4872436523437,298.47186279296875,295.5987243652344,-0.0234012649476103,-0.013908993422483973
707,707,707,707,2021-11-23,294.060546875,297.6496276855469,295.2891540527344,-0.012058072568256528,-0.0041606918536363224
708,708,708,708,2021-11-24,292.5997619628906,298.616943359375,296.9240417480469,-0.020150167397711582,-0.014563589259052323
709,709,709,709,2021-11-26,282.22918701171875,292.5514221191406,295.2504272460937,-0.03528348976276097,-0.04410235865136147
710,710,710,710,2021-11-29,284.135009765625,293.2866516113281,294.8924560546875,-0.03120374485311095,-0.036479218332623464
711,711,711,711,2021-11-30,280.1590576171875,289.7846069335937,296.1307983398437,-0.033216220206658376,-0.05393475049605212
712,712,712,712,2021-12-01,275.6509704589844,291.4872436523437,298.47186279296875,-0.05432921521686629,-0.07645910780479093
713,713,713,713,2021-12-02,286.1375427246094,294.060546875,297.6496276855469,-0.026943444928566262,-0.03867663148263534
714,714,714,714,2021-12-03,280.739501953125,292.5997619628906,298.616943359375,-0.04053407265338038,-0.05986747170181539
715,715,715,715,2021-12-06,284.0673522949219,282.22918701171875,292.5514221191406,0.00651302334342474,-0.029000268611798607
716,716,716,716,2021-12-07,291.7484436035156,284.135009765625,293.2866516113281,0.02679512758449132,-0.005244725593072652
717,717,717,717,2021-12-08,290.78106689453125,280.1590576171875,289.7846069335937,0.037914209762433426,0.003438622815344683
718,718,718,718,2021-12-09,287.6563720703125,275.6509704589844,291.4872436523437,0.043552908924419986,-0.01314250165472175
719,719,719,719,2021-12-10,288.1013488769531,286.1375427246094,294.060546875,0.006863154459370691,-0.020265207493407877
720,720,720,720,2021-12-13,283.2933654785156,280.739501953125,292.5997619628906,0.009096915495052205,-0.03180589219192631
721,721,721,721,2021-12-14,282.71295166015625,284.0673522949219,282.22918701171875,-0.0047678855870754155,0.001714084406222005
722,722,722,722,2021-12-15,288.517333984375,291.7484436035156,284.135009765625,-0.011074984939874022,0.015423387010156997
723,723,723,723,2021-12-16,290.4425048828125,290.78106689453125,280.1590576171875,-0.00116431931189509,0.03670574620391687
724,724,724,724,2021-12-17,285.0250549316406,287.6563720703125,275.6509704589844,-0.009147432124426258,0.03400707952178639
725,725,725,725,2021-12-20,274.5674743652344,288.1013488769531,286.1375427246094,-0.04697608867322245,-0.0404353383663133
726,726,726,726,2021-12-21,284.8992614746094,283.2933654785156,280.739501953125,0.005668667860898147,0.01481715074845047
