,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AOS,AOS_6m,AOS_12m,AOS_6m_ret,AOS_12m_ret
243,243,243,243,2020-01-23,43.19371032714844,43.683815002441406,44.062950134277344,-0.011219365233223755,-0.019727226717230373
244,244,244,244,2020-01-24,42.010066986083984,43.10123443603516,43.76704406738281,-0.025316385115849438,-0.04014383696083801
245,245,245,245,2020-01-27,40.512020111083984,44.04446029663086,43.70231246948242,-0.08020169078600525,-0.0730005388302104
246,246,246,246,2020-01-28,42.06556701660156,43.39715576171875,43.50811004638672,-0.03068377919577392,-0.033155727248257216
247,247,247,247,2020-01-29,40.97438049316406,43.48036956787109,44.03520202636719,-0.05763495341950298,-0.06950851574089245
248,248,248,248,2020-01-30,40.3979377746582,42.9995231628418,44.88595962524414,-0.060502656699964574,-0.0999872095429557
249,249,249,249,2020-01-31,39.691314697265625,43.19371032714844,43.683815002441406,-0.08108577853941523,-0.09139541280798502
250,250,250,250,2020-02-03,39.31011581420898,42.010066986083984,43.10123443603516,-0.06426914703014819,-0.08795846966871534
251,251,251,251,2020-02-04,39.78429412841797,40.512020111083984,44.04446029663086,-0.017963211428869474,-0.09672422228633293
252,252,252,252,2020-02-05,40.72334289550781,42.06556701660156,43.39715576171875,-0.031907905117837365,-0.061612629198375846
253,253,253,253,2020-02-06,40.25846862792969,40.97438049316406,43.48036956787109,-0.01747218277903706,-0.07410012775793318
254,254,254,254,2020-02-07,39.040489196777344,40.3979377746582,42.9995231628418,-0.03360192754028135,-0.09207157835381918
255,255,255,255,2020-02-10,39.97953796386719,39.691314697265625,43.19371032714844,0.00726162055351165,-0.07441297214194298
256,256,256,256,2020-02-11,40.91859436035156,39.31011581420898,42.010066986083984,0.04091767507744626,-0.02598121602838621
257,257,257,257,2020-02-12,41.17892837524414,39.78429412841797,40.512020111083984,0.035054894836753725,0.01646198492031492
258,258,258,258,2020-02-13,40.9093017578125,40.72334289550781,42.06556701660156,0.004566394826226228,-0.027487214384456782
259,259,259,259,2020-02-14,40.844215393066406,40.25846862792969,40.97438049316406,0.014549653404609453,-0.0031767435780846176
260,260,260,260,2020-02-18,40.89070129394531,39.040489196777344,40.3979377746582,0.04739213404428089,0.012197739449864242
261,261,261,261,2020-02-19,41.00227355957031,39.97953796386719,39.691314697265625,0.025581476119795443,0.033028859646087705
262,262,262,262,2020-02-20,41.39277267456055,40.91859436035156,39.31011581420898,0.011588333412265062,0.05298017615096362
263,263,263,263,2020-02-21,40.99298095703125,41.17892837524414,39.78429412841797,-0.00451559633894405,0.030381004743022855
264,264,264,264,2020-02-24,39.83078002929688,40.9093017578125,40.72334289550781,-0.02636372859406355,-0.021917720961689202
265,265,265,265,2020-02-25,38.073543548583984,40.844215393066406,40.25846862792969,-0.06783511001052944,-0.05427243394523684
266,266,266,266,2020-02-26,36.818359375,40.89070129394531,39.040489196777344,-0.09959090429070983,-0.05691859573216551
267,267,267,267,2020-02-27,37.30184173583984,41.00227355957031,39.97953796386719,-0.09024943015304476,-0.06697666767553456
268,268,268,268,2020-02-28,36.77187347412109,41.39277267456055,40.91859436035156,-0.11163541125331289,-0.10134074620726652
269,269,269,269,2020-03-02,38.12002182006836,40.99298095703125,41.17892837524414,-0.07008417221412422,-0.07428329672160017
270,270,270,270,2020-03-03,35.98159408569336,39.83078002929688,40.9093017578125,-0.09663847759878963,-0.12045445559769519
271,271,271,271,2020-03-04,37.72023010253906,38.073543548583984,40.844215393066406,-0.009279762615057696,-0.07648537890772322
272,272,272,272,2020-03-05,38.70577239990234,36.818359375,40.89070129394531,0.051262822595617985,-0.053433392553883574
273,273,273,273,2020-03-06,39.691314697265625,37.30184173583984,41.00227355957031,0.06405777436801374,-0.031972833418616564
274,274,274,274,2020-03-09,38.073543548583984,36.77187347412109,41.39277267456055,0.03539852478223526,-0.080188615342903
275,275,275,275,2020-03-10,39.2264404296875,38.12002182006836,40.99298095703125,0.029024605884057086,-0.04309373180729237
276,276,276,276,2020-03-11,37.16238021850586,35.98159408569336,39.83078002929688,0.032816393014727385,-0.06699341084528909
277,277,277,277,2020-03-12,36.00947952270508,37.72023010253906,38.073543548583984,-0.04535366234997673,-0.05421255374470313
278,278,278,278,2020-03-13,38.57561111450195,38.70577239990234,36.818359375,-0.00336283911494073,0.04772759485571054
279,279,279,279,2020-03-16,35.32146072387695,39.691314697265625,37.30184173583984,-0.11009597456568287,-0.05309070329522425
280,280,280,280,2020-03-17,36.381378173828125,38.073543548583984,36.77187347412109,-0.04444465150969101,-0.010619401825359254
281,281,281,281,2020-03-18,35.730560302734375,39.2264404296875,38.12002182006836,-0.08912050363630142,-0.06268258524647663
282,282,282,282,2020-03-19,34.26153564453125,37.16238021850586,35.98159408569336,-0.07805863232974697,-0.04780384207174471
283,283,283,283,2020-03-20,32.30904769897461,36.00947952270508,37.72023010253906,-0.10276271339598875,-0.14345571034043636
284,284,284,284,2020-03-23,33.09933853149414,38.57561111450195,38.70577239990234,-0.14196204349823216,-0.14484748710046003
285,285,285,285,2020-03-24,33.92682647705078,35.32146072387695,39.691314697265625,-0.039484047891694685,-0.14523298772494342
286,286,286,286,2020-03-25,34.298728942871094,36.381378173828125,38.073543548583984,-0.05724492406544501,-0.09914534487434867
287,287,287,287,2020-03-26,34.661338806152344,35.730560302734375,39.2264404296875,-0.029924565624575572,-0.11637817690131724
288,288,288,288,2020-03-27,34.26153564453125,34.26153564453125,37.16238021850586,0.0,-0.07805863232974697
289,289,289,289,2020-03-30,35.88861846923828,32.30904769897461,36.00947952270508,0.11079159013335071,-0.0033563676861975145
290,290,290,290,2020-03-31,35.154109954833984,33.09933853149414,38.57561111450195,0.06207892708746199,-0.08869596775828403
291,291,291,291,2020-04-01,33.108646392822266,33.92682647705078,35.32146072387695,-0.02411602172050953,-0.06264787145563455
292,292,292,292,2020-04-02,33.415462493896484,34.298728942871094,36.381378173828125,-0.025752162724333116,-0.08152290619010272
293,293,293,293,2020-04-03,33.35037612915039,34.661338806152344,35.730560302734375,-0.037822043872386635,-0.06661480126304753
294,294,294,294,2020-04-06,35.535308837890625,34.26153564453125,34.26153564453125,0.03717793640585665,0.03717793640585665
295,295,295,295,2020-04-07,36.8741569519043,35.88861846923828,32.30904769897461,0.027461031510888745,0.1412950729920328
296,296,296,296,2020-04-08,37.39482498168945,35.154109954833984,33.09933853149414,0.063739774089981,0.129775597965746
297,297,297,297,2020-04-09,37.38551712036133,33.108646392822266,33.92682647705078,0.12917685237854548,0.10194559888028776
298,298,298,298,2020-04-13,36.84625625610352,33.415462493896484,34.298728942871094,0.10267084475738408,0.07427468573181417
299,299,299,299,2020-04-14,37.813209533691406,33.35037612915039,34.661338806152344,0.13381658387475315,0.09093332329620263
300,300,300,300,2020-04-15,37.26465606689453,35.535308837890625,34.26153564453125,0.04866560290479138,0.0876528260005951
301,301,301,301,2020-04-16,37.09729766845703,36.8741569519043,35.88861846923828,0.006051412018552194,0.03367862154556778
302,302,302,302,2020-04-17,38.19441986083984,37.39482498168945,35.154109954833984,0.021382500908666113,0.08648519077604422
303,303,303,303,2020-04-20,37.51568984985352,37.38551712036133,33.108646392822266,0.0034819026061110314,0.13310853620360263
304,304,304,304,2020-04-21,36.00018310546875,36.84625625610352,33.415462493896484,-0.02296225550715536,0.07735103507977414
305,305,305,305,2020-04-22,36.046661376953125,37.813209533691406,33.35037612915039,-0.046717752301991045,0.08084722155340263
306,306,306,306,2020-04-23,36.855560302734375,37.26465606689453,35.535308837890625,-0.010978117265480147,0.037153228943827
307,307,307,307,2020-04-24,37.55287551879883,37.09729766845703,36.8741569519043,0.012280620933992292,0.018406348049659682
308,308,308,308,2020-04-27,39.54255676269531,38.19441986083984,37.39482498168945,0.0352966979670688,0.05743393055208856
309,309,309,309,2020-04-28,40.31425476074219,37.51568984985352,37.38551712036133,0.07459718645956315,0.07833882920361623
310,310,310,310,2020-04-29,41.19309616088867,36.00018310546875,36.84625625610352,0.14424685119535052,0.11797236263494493
311,311,311,311,2020-04-30,39.62241744995117,36.046661376953125,37.813209533691406,0.09919798218217935,0.047845923119743894
312,312,312,312,2020-05-01,38.93990707397461,36.855560302734375,37.26465606689453,0.056554472489883434,0.04495549359352191
313,313,313,313,2020-05-04,39.24843597412109,37.55287551879883,37.09729766845703,0.04515128154363213,0.05798638825094571
314,314,314,314,2020-05-05,39.41671752929688,39.54255676269531,38.19441986083984,-0.003182374729930104,0.03200199591747821
315,315,315,315,2020-05-06,40.80977249145508,40.31425476074219,37.51568984985352,0.012291377669107373,0.0878054663204979
316,316,316,316,2020-05-07,40.49189376831055,41.19309616088867,36.00018310546875,-0.017022327960962813,0.12476910602600433
317,317,317,317,2020-05-08,41.87559509277344,39.62241744995117,36.046661376953125,0.05686623350703823,0.16170523130741632
318,318,318,318,2020-05-11,41.08090591430664,38.93990707397461,36.855560302734375,0.05498212505399014,0.11464608262267495
319,319,319,319,2020-05-12,39.34193420410156,39.24843597412109,37.55287551879883,0.002382215435084545,0.04764105705852373
320,320,320,320,2020-05-13,37.37857055664063,39.41671752929688,39.54255676269531,-0.051707678883747166,-0.05472550040305435
321,321,321,321,2020-05-14,37.65904998779297,40.80977249145508,40.31425476074219,-0.07720509846806478,-0.065862677822209
322,322,322,322,2020-05-15,37.78059005737305,40.49189376831055,41.19309616088867,-0.0669591727779203,-0.08284169973986255
323,323,323,323,2020-05-18,40.66952896118164,41.87559509277344,39.62241744995117,-0.028801169963550644,0.02642724948706432
324,324,324,324,2020-05-19,39.24843597412109,41.08090591430664,38.93990707397461,-0.04460636637390669,0.007923205865909333
325,325,325,325,2020-05-20,39.69720077514648,39.34193420410156,39.24843597412109,0.009030226353433202,0.011433953733119173
326,326,326,326,2020-05-21,39.90288925170898,37.37857055664063,39.41671752929688,0.06753384780306626,0.012334150403334299
327,327,327,327,2020-05-22,39.47282028198242,37.65904998779297,40.80977249145508,0.0481629328083788,-0.03276058962966755
328,328,328,328,2020-05-26,41.91299819946289,37.78059005737305,40.49189376831055,0.10937913187206516,0.0350960229048245
329,329,329,329,2020-05-27,44.138126373291016,40.66952896118164,41.87559509277344,0.08528737609476833,0.05402982991656713
330,330,330,330,2020-05-28,43.5584716796875,39.24843597412109,41.08090591430664,0.10981420274704168,0.060309423812341834
331,331,331,331,2020-05-29,44.40925598144531,39.69720077514648,39.34193420410156,0.11869993637558807,0.128802050022631
332,332,332,332,2020-06-01,44.240970611572266,39.90288925170898,37.37857055664063,0.10871597122951426,0.1835918268873571
333,333,333,333,2020-06-02,44.7645378112793,39.47282028198242,37.65904998779297,0.13405977813326664,0.1886794230281843
334,334,334,334,2020-06-03,46.60634613037109,41.91299819946289,37.78059005737305,0.1119783392391227,0.23360556464563875
335,335,335,335,2020-06-04,47.27949523925781,44.138126373291016,40.66952896118164,0.07117132339055776,0.16252871491049903
336,336,336,336,2020-06-05,48.6164436340332,43.5584716796875,39.24843597412109,0.11611913272669705,0.23868486545779866
337,337,337,337,2020-06-08,47.56932830810547,44.40925598144531,39.69720077514648,0.07115796598755164,0.19830434839847833
338,338,338,338,2020-06-09,46.0640869140625,44.240970611572266,39.90288925170898,0.04120877723268923,0.15440480070223606
339,339,339,339,2020-06-10,45.2413444519043,44.7645378112793,39.47282028198242,0.01065143669382107,0.14613914406706208
340,340,340,340,2020-06-11,43.77350616455078,46.60634613037109,41.91299819946289,-0.06078227968989569,0.044389760814384616
341,341,341,341,2020-06-12,43.89503860473633,47.27949523925781,44.138126373291016,-0.07158402638172101,-0.005507432882374985
342,342,342,342,2020-06-15,44.54949569702149,48.6164436340332,43.5584716796875,-0.08365375237288453,0.02275157917893922
343,343,343,343,2020-06-16,44.7645378112793,47.56932830810547,44.40925598144531,-0.058962163153946756,0.008000175233343843
344,344,344,344,2020-06-17,44.58689880371094,46.0640869140625,44.240970611572266,-0.032068107919026256,0.007819181798154107
345,345,345,345,2020-06-18,44.811283111572266,45.2413444519043,44.7645378112793,-0.009505936340800547,0.0010442484738710789
346,346,346,346,2020-06-19,44.21292495727539,43.77350616455078,46.60634613037109,0.010038464615394815,-0.05135397583841095
347,347,347,347,2020-06-22,44.119422912597656,43.89503860473633,47.27949523925781,0.005111837578771761,-0.0668381147190471
348,348,348,348,2020-06-23,44.38121032714844,44.54949569702149,48.6164436340332,-0.003777492140821348,-0.08711524312156715
349,349,349,349,2020-06-24,42.17477416992188,44.7645378112793,47.56932830810547,-0.05785301866123305,-0.11340404268992788
350,350,350,350,2020-06-25,41.82884979248047,44.58689880371094,46.0640869140625,-0.06185783459335181,-0.09194227879700123
351,351,351,351,2020-06-26,41.557708740234375,44.811283111572266,45.2413444519043,-0.07260614169955948,-0.0814218886794128
352,352,352,352,2020-06-29,43.41823196411133,44.21292495727539,43.77350616455078,-0.017974223463659178,-0.008116192454493576
353,353,353,353,2020-06-30,44.053985595703125,44.119422912597656,43.89503860473633,-0.0014831861473837415,0.0036210696247034324
354,354,354,354,2020-07-01,43.28733444213867,44.38121032714844,44.54949569702149,-0.024647274757638393,-0.028331662011770065
355,355,355,355,2020-07-02,44.240970611572266,42.17477416992188,44.7645378112793,0.0489912864340587,-0.01169602603548181
356,356,356,356,2020-07-06,44.91411972045898,41.82884979248047,44.58689880371094,0.07375937763732487,0.007338947662374862
357,357,357,357,2020-07-07,44.78322982788086,41.557708740234375,44.811283111572266,0.07761546979907674,-0.0006260316987923842
358,358,358,358,2020-07-08,44.72713851928711,43.41823196411133,44.21292495727539,0.030146472943847646,0.011630390038854577
359,359,359,359,2020-07-09,44.474708557128906,44.053985595703125,44.119422912597656,0.009550167952722566,0.008052817128526124
360,360,360,360,2020-07-10,45.12915802001953,43.28733444213867,44.38121032714844,0.0425487871133019,0.016852800709077798
361,361,361,361,2020-07-13,45.316139221191406,44.240970611572266,42.17477416992188,0.024302554730521786,0.07448445458446296
362,362,362,362,2020-07-14,46.6811408996582,44.91411972045898,41.82884979248047,0.039342220001126416,0.11600345530060507
363,363,363,363,2020-07-15,47.33560180664063,44.78322982788086,41.557708740234375,0.05699392358634059,0.13903300354026382
364,364,364,364,2020-07-16,47.503883361816406,44.72713851928711,43.41823196411133,0.06208187991574543,0.09409990257277623
365,365,365,365,2020-07-17,47.242095947265625,44.474708557128906,44.053985595703125,0.0622238454150168,0.07236826154211706
366,366,366,366,2020-07-20,47.21405029296875,45.12915802001953,43.28733444213867,0.04619834192395866,0.09071281245277052
367,367,367,367,2020-07-21,47.73762130737305,45.316139221191406,44.240970611572266,0.053435313065003376,0.07903648241583006
368,368,368,368,2020-07-22,47.7002182006836,46.6811408996582,44.91411972045898,0.021830599710832344,0.06203168396853864
369,369,369,369,2020-07-23,47.86850738525391,47.33560180664063,44.78322982788086,0.011258029015668303,0.06889359184746069
370,370,370,370,2020-07-24,47.97135162353516,47.503883361816406,44.72713851928711,0.009840632568042018,0.07253343745317165
371,371,371,371,2020-07-27,49.40178680419922,47.242095947265625,44.474708557128906,0.04571539034475447,0.11078382314167068
372,372,372,372,2020-07-28,48.8408317565918,47.21405029296875,45.12915802001953,0.03445545242419734,0.08224557912039376
373,373,373,373,2020-07-29,49.83185958862305,47.73762130737305,45.316139221191406,0.04386976610681148,0.09964927385782096
374,374,374,374,2020-07-30,45.51172637939453,47.7002182006836,46.6811408996582,-0.04588012180744505,-0.02505111267047533
375,375,375,375,2020-07-31,45.21119689941406,47.86850738525391,47.33560180664063,-0.05551270827087551,-0.04487964293565905
376,376,376,376,2020-08-03,45.42720031738281,47.97135162353516,47.503883361816406,-0.0530348055672496,-0.043716069034112515
377,377,377,377,2020-08-04,45.03274917602539,49.40178680419922,47.242095947265625,-0.08843885840587562,-0.04676648499479019
378,378,378,378,2020-08-05,45.09848785400391,48.8408317565918,47.21405029296875,-0.07662326311801193,-0.04480789989076395
379,379,379,379,2020-08-06,45.64320373535156,49.83185958862305,47.73762130737305,-0.08405578053578766,-0.04387352186100657
380,380,380,380,2020-08-07,45.93434524536133,45.51172637939453,47.7002182006836,0.00928593352938889,-0.03702022803948024
381,381,381,381,2020-08-10,45.840431213378906,45.21119689941406,47.86850738525391,0.013917665470453366,-0.04236765010349508
382,382,382,382,2020-08-11,46.74202346801758,45.42720031738281,47.97135162353516,0.028943521534424033,-0.025626298069835185
383,383,383,383,2020-08-12,46.96742248535156,45.03274917602539,49.40178680419922,0.04296147458739119,-0.049276847586426364
384,384,384,384,2020-08-13,46.07522201538086,45.09848785400391,48.8408317565918,0.021657802907691703,-0.05662495174107429
385,385,385,385,2020-08-14,46.73263168334961,45.64320373535156,49.83185958862305,0.02386834969593221,-0.062193703603648176
386,386,386,386,2020-08-17,46.68567657470703,45.93434524536133,45.51172637939453,0.016356635222128935,0.02579445537895486
387,387,387,387,2020-08-18,46.497840881347656,45.840431213378906,45.21119689941406,0.01434126273613412,0.02845852510377278
388,388,388,388,2020-08-19,46.45088195800781,46.74202346801758,45.42720031738281,-0.006228688627675116,0.0225345527233225
389,389,389,389,2020-08-20,46.1127815246582,46.96742248535156,45.03274917602539,-0.01819646289851029,0.02398326481048607
390,390,390,390,2020-08-21,45.97191619873047,46.07522201538086,45.09848785400391,-0.0022421121837655766,0.019367131500153123
391,391,391,391,2020-08-24,46.68567657470703,46.73263168334961,45.64320373535156,-0.0010047606340840565,0.022839607083673164
392,392,392,392,2020-08-25,46.48844528198242,46.68567657470703,45.93434524536133,-0.004224663905405657,0.012062870030286277
393,393,393,393,2020-08-26,46.469669342041016,46.497840881347656,45.840431213378906,-0.0006058676870293045,0.013726706141421685
394,394,394,394,2020-08-27,46.20669937133789,46.45088195800781,46.74202346801758,-0.005256791181934228,-0.011452736894156379
395,395,395,395,2020-08-28,46.356971740722656,46.1127815246582,46.96742248535156,0.00529549959882325,-0.012997322661666089
396,396,396,396,2020-08-31,45.99069595336914,45.97191619873047,46.07522201538086,0.00040850493500177443,-0.0018345231626556435
397,397,397,397,2020-09-01,46.32879638671875,46.68567657470703,46.73263168334961,-0.007644318647009318,-0.0086413985706425
398,398,398,398,2020-09-02,47.136474609375,46.48844528198242,46.68567657470703,0.013939578393337593,0.009656024454236967
399,399,399,399,2020-09-03,45.8028564453125,46.469669342041016,46.497840881347656,-0.014349422024512948,-0.014946595860410028
400,400,400,400,2020-09-04,45.6525993347168,46.20669937133789,46.45088195800781,-0.011991768383370016,-0.017185521343010768
401,401,401,401,2020-09-08,44.384727478027344,46.356971740722656,46.1127815246582,-0.04254471741006283,-0.037474513345216565
402,402,402,402,2020-09-09,45.314491271972656,45.99069595336914,45.97191619873047,-0.014703075641257946,-0.014300576985215363
403,403,403,403,2020-09-10,45.46476364135742,46.32879638671875,46.68567657470703,-0.018650014952881988,-0.026151766942819954
404,404,404,404,2020-09-11,45.812259674072266,47.136474609375,46.48844528198242,-0.02809321117619945,-0.01454524030237303
405,405,405,405,2020-09-14,46.82654571533203,45.8028564453125,46.469669342041016,0.0223499001910894,0.007679770016528753
406,406,406,406,2020-09-15,47.69996643066406,45.6525993347168,46.20669937133789,0.044846670852985326,0.032317111579981184
407,407,407,407,2020-09-16,48.6015625,44.384727478027344,46.356971740722656,0.09500644166532735,0.048419702042477475
408,408,408,408,2020-09-17,49.94456481933594,45.314491271972656,45.99069595336914,0.10217644328332143,0.08597105966771412
409,409,409,409,2020-09-18,50.00090789794922,45.46476364135742,46.32879638671875,0.0997727447210448,0.0792619665872254
410,410,410,410,2020-09-21,48.7236557006836,45.812259674072266,47.136474609375,0.06355058771001976,0.03367203645291128
411,411,411,411,2020-09-22,49.45619583129883,46.82654571533203,45.8028564453125,0.056157251742483094,0.07976226090502303
412,412,412,412,2020-09-23,48.64851379394531,47.69996643066406,45.6525993347168,0.019885702952433748,0.06562418138040726
413,413,413,413,2020-09-24,49.775516510009766,48.6015625,44.384727478027344,0.024154655727576024,0.12145594528323134
414,414,414,414,2020-09-25,48.98661422729492,49.94456481933594,45.314491271972656,-0.01918027708332637,0.08103639370643223
415,415,415,415,2020-09-28,50.04787826538086,50.00090789794922,45.46476364135742,0.000939390291222475,0.10080586055998686
416,416,416,416,2020-09-29,50.46109771728516,48.7236557006836,45.812259674072266,0.03565910627221647,0.1014758511430498
417,417,417,417,2020-09-30,49.58768081665039,49.45619583129883,46.82654571533203,0.002658615025710409,0.0589651672814786
418,418,418,418,2020-10-01,50.32961654663086,48.64851379394531,47.69996643066406,0.034556096817386805,0.05512897204632661
419,419,419,419,2020-10-02,50.27326965332031,49.775516510009766,48.6015625,0.009999959381846946,0.034396160685581156
420,420,420,420,2020-10-05,51.85105514526367,48.98661422729492,49.94456481933594,0.05847395177543646,0.038172128094900115
421,421,421,421,2020-10-06,50.33899688720703,50.04787826538086,50.00090789794922,0.005816802468278537,0.00676165700726572
422,422,422,422,2020-10-07,50.78981018066406,50.46109771728516,48.7236557006836,0.006514175835423908,0.04240557179603166
423,423,423,423,2020-10-08,53.297359466552734,49.58768081665039,49.45619583129883,0.07481048899259513,0.07766799630842192
424,424,424,424,2020-10-09,53.71058654785156,50.32961654663086,48.64851379394531,0.06717654997606037,0.10405400615827776
425,425,425,425,2020-10-12,53.05318069458008,50.27326965332031,49.775516510009766,0.05529600641513399,0.06584892361511074
426,426,426,426,2020-10-13,51.8416748046875,51.85105514526367,48.98661422729492,-0.00018090934793690838,0.0582824639430124
427,427,427,427,2020-10-14,52.18915939331055,50.33899688720703,50.04787826538086,0.03675405988421088,0.04278465345874327
428,428,428,428,2020-10-15,52.43334197998047,50.78981018066406,50.46109771728516,0.032359479066178976,0.03908445023818263
429,429,429,429,2020-10-16,52.00132369995117,53.297359466552734,49.58768081665039,-0.02431707273256012,0.04867424415804367
430,430,430,430,2020-10-19,51.61626815795898,53.71058654785156,50.32961654663086,-0.03899265534973684,0.025564502565522673
431,431,431,431,2020-10-20,51.77592849731445,53.05318069458008,50.27326965332031,-0.02407494104111474,0.029889817279765918
432,432,432,432,2020-10-21,51.475399017333984,51.8416748046875,51.85105514526367,-0.007065276898044925,-0.007244908071345257
433,433,433,433,2020-10-22,51.56930541992188,52.18915939331055,50.33899688720703,-0.011877063754127337,0.02444046581761583
434,434,434,434,2020-10-23,51.58809280395508,52.43334197998047,50.78981018066406,-0.01612045206556001,0.015717377569466118
435,435,435,435,2020-10-26,50.64893341064453,52.00132369995117,53.297359466552734,-0.026006843539406077,-0.04969150596607419
436,436,436,436,2020-10-27,49.80367660522461,51.61626815795898,53.71058654785156,-0.03511667188312362,-0.07274003494909198
437,437,437,437,2020-10-28,48.329200744628906,51.77592849731445,53.05318069458008,-0.06657008097622674,-0.08904235124273663
438,438,438,438,2020-10-29,50.386966705322266,51.475399017333984,51.8416748046875,-0.021144708594588946,-0.028060592271484608
439,439,439,439,2020-10-30,48.79172897338867,51.56930541992188,52.18915939331055,-0.05386104047583695,-0.06509839321836919
440,440,440,440,2020-11-02,49.886680603027344,51.58809280395508,52.43334197998047,-0.03298071528624713,-0.048569503311947315
441,441,441,441,2020-11-03,50.31145858764648,50.64893341064453,52.00132369995117,-0.006663019342617149,-0.032496578780479846
442,442,442,442,2020-11-04,49.48080062866211,49.80367660522461,51.61626815795898,-0.006482974723368673,-0.04137198611030524
443,443,443,443,2020-11-05,50.80229568481445,48.329200744628906,51.77592849731445,0.05117185680875136,-0.01880473881893785
444,444,444,444,2020-11-06,51.50080108642578,50.386966705322266,51.475399017333984,0.022105604959662406,0.0004934797898943355
445,445,445,445,2020-11-09,50.1509895324707,48.79172897338867,51.56930541992188,0.027858421656330012,-0.027503102395931567
446,446,446,446,2020-11-10,51.68015670776367,49.886680603027344,51.58809280395508,0.03595100100982651,0.0017845959950186785
447,447,447,447,2020-11-11,51.74623107910156,50.31145858764648,50.64893341064453,0.02851780750811672,0.02166477346246376
448,448,448,448,2020-11-12,51.05717086791992,49.48080062866211,49.80367660522461,0.03185822014255546,0.025168709383271093
449,449,449,449,2020-11-13,51.98221969604492,50.80229568481445,48.329200744628906,0.023225801025821946,0.07558616519893513
450,450,450,450,2020-11-16,53.237640380859375,51.50080108642578,50.386966705322266,0.03372451025604284,0.05657561591688354
451,451,451,451,2020-11-17,53.2187614440918,50.1509895324707,48.79172897338867,0.06117071547780406,0.09073325671893406
452,452,452,452,2020-11-18,53.32259368896485,51.68015670776367,49.886680603027344,0.03178080497101976,0.06887435773245265
453,453,453,453,2020-11-19,53.42642974853516,51.74623107910156,50.31145858764648,0.032469971907039374,0.061913751823795105
454,454,454,454,2020-11-20,52.91670227050781,51.05717086791992,49.48080062866211,0.036420572683087515,0.0694390874478985
455,455,455,455,2020-11-23,54.26652526855469,51.98221969604492,50.80229568481445,0.04394397903488456,0.06819041417405369
456,456,456,456,2020-11-24,54.71017074584961,53.237640380859375,51.50080108642578,0.027659572333706528,0.062316888120595326
457,457,457,457,2020-11-25,53.209320068359375,53.2187614440918,50.1509895324707,-0.00017740690456202746,0.06098245646595912
458,458,458,458,2020-11-27,53.8795166015625,53.32259368896485,51.68015670776367,0.01044440778417921,0.04255714444202585
459,459,459,459,2020-11-30,53.152679443359375,53.42642974853516,51.74623107910156,-0.005123874203540546,0.02717972565205473
460,460,460,460,2020-12-01,51.97278594970703,52.91670227050781,51.05717086791992,-0.017837776737777866,0.017933133901126608
461,461,461,461,2020-12-02,51.79342269897461,54.26652526855469,51.98221969604492,-0.04557326192051481,-0.0036319533520166036
462,462,462,462,2020-12-03,51.878379821777344,54.71017074584961,53.237640380859375,-0.051759862662959955,-0.02553194599456232
463,463,463,463,2020-12-04,51.97278594970703,53.209320068359375,53.2187614440918,-0.023239051298977964,-0.023412335435384124
464,464,464,464,2020-12-07,52.20875549316406,53.8795166015625,53.32259368896485,-0.031009207464752664,-0.02088867248839954
465,465,465,465,2020-12-08,52.945011138916016,53.152679443359375,53.42642974853516,-0.003907014784920726,-0.009010869936191934
466,466,466,466,2020-12-09,54.43642425537109,51.97278594970703,52.91670227050781,0.04740246766929257,0.02871913629641032
467,467,467,467,2020-12-10,53.152679443359375,51.79342269897461,54.26652526855469,0.026243809996586265,-0.02052546795069521
468,468,468,468,2020-12-11,53.19988250732422,51.878379821777344,54.71017074584961,0.025473090911604324,-0.02760525543854131
469,469,469,469,2020-12-14,52.30315017700195,51.97278594970703,53.209320068359375,0.006356484865263967,-0.017030285111579002
470,470,470,470,2020-12-15,53.25651931762695,52.20875549316406,53.8795166015625,0.020068737792458657,-0.011562785326056146
471,471,471,471,2020-12-16,51.99164581298828,52.945011138916016,53.152679443359375,-0.018006707438899427,-0.021843369751628705
472,472,472,472,2020-12-17,52.16155624389648,54.43642425537109,51.97278594970703,-0.041789445993050456,0.0036320988136391286
473,473,473,473,2020-12-18,52.52024841308594,53.152679443359375,51.79342269897461,-0.011898384745539836,0.014033166302518163
474,474,474,474,2020-12-21,52.69016647338867,53.19988250732422,51.878379821777344,-0.009581149617489682,0.015647879798870612
475,475,475,475,2020-12-22,52.255950927734375,52.30315017700195,51.97278594970703,-0.0009024169501807844,0.00544833171539727
476,476,476,476,2020-12-23,52.01997375488281,53.25651931762695,52.20875549316406,-0.02321867028840663,-0.003615901901855678
477,477,477,477,2020-12-24,52.36922836303711,51.99164581298828,52.945011138916016,0.0072623696392872805,-0.01087510916501988
478,478,478,478,2020-12-28,52.50136947631836,52.16155624389648,54.43642425537109,0.0065146298709530814,-0.035547058895254335
479,479,479,479,2020-12-29,51.64239883422852,52.52024841308594,53.152679443359375,-0.016714497843819953,-0.02841400706318553
480,480,480,480,2020-12-30,51.64239883422852,52.69016647338867,53.19988250732422,-0.019885449397646693,-0.02927607354924655
481,481,481,481,2020-12-31,51.74623107910156,52.255950927734375,52.30315017700195,-0.009754292852458324,-0.010647907363432019
482,482,482,482,2021-01-04,50.89669036865234,52.01997375488281,53.25651931762695,-0.021593309360811386,-0.04431061171873385
