,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ALLE,ALLE_6m,ALLE_12m,ALLE_6m_ret,ALLE_12m_ret
244,244,244,244,2020-01-24,121.59893798828124,119.05296325683594,116.02249908447266,0.021385227732238832,0.04806342690264365
245,245,245,245,2020-01-27,121.28545379638672,122.08343505859376,116.51649475097656,-0.006536359841317174,0.040929475741632526
246,246,246,246,2020-01-28,122.9669189453125,121.64645385742188,116.72549438476562,0.01085494106912721,0.05347096273563934
247,247,247,247,2020-01-29,124.2779312133789,120.7819595336914,117.25747680664062,0.02894448552734663,0.059872125837358015
248,248,248,248,2020-01-30,124.1259307861328,122.97645568847656,118.41648864746094,0.009347115195514233,0.04821492516696302
249,249,249,249,2020-01-31,122.85294342041016,123.30892944335938,118.48296356201172,-0.0036979156741334673,0.036882769699723816
250,250,250,250,2020-02-03,125.56990814208984,121.59893798828124,119.05296325683594,0.03265628976291968,0.05473987968862848
251,251,251,251,2020-02-04,128.48635864257812,121.28545379638672,122.08343505859376,0.05937154556291846,0.052447111935466806
252,252,252,252,2020-02-05,126.6148910522461,122.9669189453125,121.64645385742188,0.02966628861015841,0.040843255493888675
253,253,253,253,2020-02-06,125.7884292602539,124.2779312133789,120.7819595336914,0.012154193686098269,0.041450476096688726
254,254,254,254,2020-02-07,127.33690643310548,124.1259307861328,122.97645568847656,0.025868693403839682,0.035457606256556806
255,255,255,255,2020-02-10,129.5598602294922,122.85294342041016,123.30892944335938,0.054593049399968896,0.050693253232760416
256,256,256,256,2020-02-11,130.99436950683594,125.56990814208984,121.59893798828124,0.04319873642503569,0.07726573664204328
257,257,257,257,2020-02-12,131.640380859375,128.48635864257812,121.28545379638672,0.02454752590172382,0.08537649601717345
258,258,258,258,2020-02-13,129.98739624023438,126.6148910522461,122.9669189453125,0.0266359285227884,0.05709240627590351
259,259,259,259,2020-02-14,131.95382690429688,125.7884292602539,124.2779312133789,0.04901402839912139,0.06176394807971852
260,260,260,260,2020-02-18,127.6408920288086,127.33690643310548,124.1259307861328,0.002387254443493303,0.02831770300060854
261,261,261,261,2020-02-19,124.60091400146484,129.5598602294922,122.85294342041016,-0.03827532863375627,0.014228153859309867
262,262,262,262,2020-02-20,123.3564453125,130.99436950683594,125.56990814208984,-0.05830727093913268,-0.01762733494305957
263,263,263,263,2020-02-21,122.1499481201172,131.640380859375,128.48635864257812,-0.07209362869738245,-0.04931582301345683
264,264,264,264,2020-02-24,120.60145568847656,129.98739624023438,126.6148910522461,-0.07220654327448273,-0.04749390307723089
265,265,265,265,2020-02-25,117.7989730834961,131.95382690429688,125.7884292602539,-0.10727126414504806,-0.06351503253314161
266,266,266,266,2020-02-26,117.4759750366211,127.6408920288086,127.33690643310548,-0.07963683762013563,-0.07743969657111682
267,267,267,267,2020-02-27,112.27002716064452,124.60091400146484,129.5598602294922,-0.09896305287676588,-0.13345053813906416
268,268,268,268,2020-02-28,109.23954010009766,123.3564453125,130.99436950683594,-0.11443994820570469,-0.166074538078547
269,269,269,269,2020-03-02,114.81598663330078,122.1499481201172,131.640380859375,-0.060040643485206435,-0.1278057243244145
270,270,270,270,2020-03-03,113.37200927734376,120.60145568847656,129.98739624023438,-0.059944934908638614,-0.12782306164655466
271,271,271,271,2020-03-04,118.13148498535156,117.7989730834961,131.95382690429688,0.002822706286410348,-0.10475135313029116
272,272,272,272,2020-03-05,116.51649475097656,117.4759750366211,127.6408920288086,-0.008167459647348552,-0.0871538666097793
273,273,273,273,2020-03-06,113.80899810791016,112.27002716064452,124.60091400146484,0.013707763204364065,-0.08661185176721753
274,274,274,274,2020-03-09,109.24905395507812,109.23954010009766,123.3564453125,8.709167918263816e-05,-0.11436282329377678
275,275,275,275,2020-03-10,112.46953582763672,114.81598663330078,122.1499481201172,-0.020436621018274703,-0.07925023662688069
276,276,276,276,2020-03-11,109.04004669189452,113.37200927734376,120.60145568847656,-0.038210159748090056,-0.09586458911778073
277,277,277,277,2020-03-12,98.21964263916016,118.13148498535156,117.7989730834961,-0.16855660748411394,-0.166209686993265
278,278,278,278,2020-03-13,106.21858215332033,116.51649475097656,117.4759750366211,-0.08838158596913959,-0.09582719257951655
279,279,279,279,2020-03-16,93.09011840820312,113.80899810791016,112.27002716064452,-0.18204957467477245,-0.17083730393150542
280,280,280,280,2020-03-17,97.7489013671875,109.24905395507812,109.23954010009766,-0.10526546612128418,-0.10518754218830595
281,281,281,281,2020-03-18,92.10881042480467,112.46953582763672,114.81598663330078,-0.1810332482747642,-0.1977701614063403
282,282,282,282,2020-03-19,89.7079849243164,109.04004669189452,113.37200927734376,-0.1772932271590375,-0.20872898437512633
283,283,283,283,2020-03-20,78.92318725585938,98.21964263916016,118.13148498535156,-0.19646228457776216,-0.3319038758748699
284,284,284,284,2020-03-23,74.8836669921875,106.21858215332033,116.51649475097656,-0.29500408050921545,-0.35731273797558283
285,285,285,285,2020-03-24,80.90483856201172,93.09011840820312,113.80899810791016,-0.13089767264833163,-0.28911738169155776
286,286,286,286,2020-03-25,85.22065734863281,97.7489013671875,109.24905395507812,-0.12816761972078994,-0.21994146161050965
287,287,287,287,2020-03-26,92.2040786743164,92.10881042480467,112.46953582763672,0.0010343011604683205,-0.1801861900130698
288,288,288,288,2020-03-27,87.28807067871094,89.7079849243164,109.04004669189452,-0.02697546096534298,-0.1994861215957321
289,289,289,289,2020-03-30,90.5177764892578,78.92318725585938,98.21964263916016,0.14690979465654586,-0.07841472380629111
290,290,290,290,2020-03-31,87.66914367675781,74.8836669921875,106.21858215332033,0.17073785510402684,-0.1746345893582677
291,291,291,291,2020-04-01,80.59044647216797,80.90483856201172,93.09011840820312,-0.003885949164867064,-0.13427496011148787
292,292,292,292,2020-04-02,80.42849731445312,85.22065734863281,97.7489013671875,-0.05623237584961627,-0.17719282580651607
293,293,293,293,2020-04-03,80.06645965576172,92.2040786743164,92.10881042480467,-0.1316386345708982,-0.1307404874029291
294,294,294,294,2020-04-06,90.02236938476562,87.28807067871094,89.7079849243164,0.03132499876322248,0.0035045315165027624
295,295,295,295,2020-04-07,88.3646240234375,90.5177764892578,78.92318725585938,-0.023787067572034526,0.1196281738720224
296,296,296,296,2020-04-08,90.17481231689452,87.66914367675781,74.8836669921875,0.02858096400913057,0.2041986716048818
297,297,297,297,2020-04-09,90.85122680664062,80.59044647216797,80.90483856201172,0.1273200581909697,0.12293934975230458
298,298,298,298,2020-04-13,91.24185180664062,80.42849731445312,85.22065734863281,0.13444680496653172,0.07065416584825734
299,299,299,299,2020-04-14,93.2901840209961,80.06645965576172,92.2040786743164,0.16515934914680308,0.011779363367601547
300,300,300,300,2020-04-15,89.9937744140625,90.02236938476562,87.28807067871094,-0.000317642946953578,0.03099740565134823
301,301,301,301,2020-04-16,89.5364761352539,88.3646240234375,90.5177764892578,0.01326155262659845,-0.01084096839387505
302,302,302,302,2020-04-17,93.01390838623048,90.17481231689452,87.66914367675781,0.031484357953069475,0.06096517526370726
303,303,303,303,2020-04-20,89.50788879394531,90.85122680664062,80.59044647216797,-0.014786129586938368,0.1106513577246031
304,304,304,304,2020-04-21,86.4687271118164,91.24185180664062,80.42849731445312,-0.0523128871270544,0.07510061730666995
305,305,305,305,2020-04-22,88.57422637939453,93.2901840209961,80.06645965576172,-0.05055148825239941,0.10625880999623516
306,306,306,306,2020-04-23,90.63211822509766,89.9937744140625,90.02236938476562,0.00709319967065869,0.006773303618858195
307,307,307,307,2020-04-24,92.0040283203125,89.5364761352539,88.3646240234375,0.027559183603910187,0.04118621379421805
308,308,308,308,2020-04-27,94.38581848144533,93.01390838623048,90.17481231689452,0.014749515626395704,0.046698252609081115
309,309,309,309,2020-04-28,96.81524658203124,89.50788879394531,90.85122680664062,0.08163925980768094,0.06564600154584466
310,310,310,310,2020-04-29,97.52024841308594,86.4687271118164,91.24185180664062,0.12780945979438707,0.06881049082333912
311,311,311,311,2020-04-30,95.78630828857422,88.57422637939453,93.2901840209961,0.081424159193757,0.026756558514412943
312,312,312,312,2020-05-01,92.87100219726562,90.63211822509766,89.9937744140625,0.024702986270357163,0.03197140915509289
313,313,313,313,2020-05-04,90.27959442138672,92.0040283203125,89.5364761352539,-0.018743026043622324,0.008299615064258914
314,314,314,314,2020-05-05,92.16597747802734,94.38581848144533,93.01390838623048,-0.023518798047551637,-0.00911617330047243
315,315,315,315,2020-05-06,93.35687255859376,96.81524658203124,89.50788879394531,-0.03572137804252973,0.043001614902448804
316,316,316,316,2020-05-07,95.40521240234376,97.52024841308594,86.4687271118164,-0.021688172919567372,0.10334933321004258
317,317,317,317,2020-05-08,97.43451690673828,95.78630828857422,88.57422637939453,0.017207142102173112,0.10003237837372714
318,318,318,318,2020-05-11,96.87242126464844,92.87100219726562,90.63211822509766,0.04308577459822671,0.06885310816693169
319,319,319,319,2020-05-12,95.00509643554688,90.27959442138672,92.0040283203125,0.05234296902247393,0.032618877347262876
320,320,320,320,2020-05-13,89.23161315917969,92.16597747802734,94.38581848144533,-0.03183782561788828,-0.05460783627445975
321,321,321,321,2020-05-14,89.14586639404297,93.35687255859376,96.81524658203124,-0.04510654705048989,-0.0792166570736359
322,322,322,322,2020-05-15,88.54564666748047,95.40521240234376,97.52024841308594,-0.07189927638266835,-0.09202808536325668
323,323,323,323,2020-05-18,91.34664154052734,97.43451690673828,95.78630828857422,-0.06248171140457426,-0.04634970098932667
324,324,324,324,2020-05-19,89.79370880126953,96.87242126464844,92.87100219726562,-0.07307252539957043,-0.03313513716003269
325,325,325,325,2020-05-20,92.73761749267578,95.00509643554688,90.27959442138672,-0.023866919017438093,0.02722678460224426
326,326,326,326,2020-05-21,89.5555419921875,89.23161315917969,92.16597747802734,0.0036302025878425237,-0.02832320078699513
327,327,327,327,2020-05-22,89.83181762695312,89.14586639404297,93.35687255859376,0.007694705998796625,-0.03775892266986769
328,328,328,328,2020-05-26,93.02342987060548,88.54564666748047,95.40521240234376,0.050570337127251896,-0.02496490990129352
329,329,329,329,2020-05-27,94.3477020263672,91.34664154052734,97.43451690673828,0.032853539388291386,-0.03168091738296086
330,330,330,330,2020-05-28,95.18609619140624,89.79370880126953,96.87242126464844,0.060053064542317625,-0.01740768994134345
331,331,331,331,2020-05-29,94.98602294921876,92.73761749267578,95.00509643554688,0.02424480504602733,-0.00020076277003777676
332,332,332,332,2020-06-01,95.89112091064452,89.5555419921875,89.23161315917969,0.07074468846394466,0.07463170860292512
333,333,333,333,2020-06-02,95.28136444091795,89.83181762695312,89.14586639404297,0.0606638823294805,0.06882537906754793
334,334,334,334,2020-06-03,100.07353973388672,93.02342987060548,88.54564666748047,0.07578853922165485,0.13019152832772773
335,335,335,335,2020-06-04,101.07389831542967,94.3477020263672,91.34664154052734,0.07129157514809115,0.1064872951085638
336,336,336,336,2020-06-05,109.89606475830078,95.18609619140624,89.79370880126953,0.15453904672500496,0.22387265461460748
337,337,337,337,2020-06-08,110.07709503173828,94.98602294921876,92.73761749267578,0.15887676538039153,0.18697350662941004
338,338,338,338,2020-06-09,106.98074340820312,95.89112091064452,89.5555419921875,0.11564806409857686,0.19457423882863378
339,339,339,339,2020-06-10,103.86534881591795,95.28136444091795,89.83181762695312,0.09009090524016106,0.15622005164408703
340,340,340,340,2020-06-11,96.75806427001952,100.07353973388672,93.02342987060548,-0.03313039063756151,0.040147244673829574
341,341,341,341,2020-06-12,97.56790161132812,101.07389831542967,94.3477020263672,-0.03468745900311565,0.034131192554758494
342,342,342,342,2020-06-15,98.10308837890624,109.89606475830078,95.18609619140624,-0.10731026998401949,0.030645149913852254
343,343,343,343,2020-06-16,99.8998031616211,110.07709503173828,94.98602294921876,-0.0924560360825546,0.051731613345147975
344,344,344,344,2020-06-17,99.63221740722656,106.98074340820312,95.89112091064452,-0.06869017513681897,0.039014003184592694
345,345,345,345,2020-06-18,98.42803192138672,103.86534881591795,95.28136444091795,-0.052349671536441544,0.033025004405976555
346,346,346,346,2020-06-19,98.1891098022461,96.75806427001952,100.07353973388672,0.014789935526541731,-0.018830451452518382
347,347,347,347,2020-06-22,98.15087127685548,97.56790161132812,101.07389831542967,0.005975014896289155,-0.02891970219108453
348,348,348,348,2020-06-23,98.11265563964844,98.10308837890624,109.89606475830078,9.752252350359036e-05,-0.1072232126288426
349,349,349,349,2020-06-24,93.4966049194336,99.8998031616211,110.07709503173828,-0.06409620479259803,-0.15062615985209338
350,350,350,350,2020-06-25,93.65906524658205,99.63221740722656,106.98074340820312,-0.059952014680456855,-0.12452407542907007
351,351,351,351,2020-06-26,92.75115203857422,98.42803192138672,103.86534881591795,-0.05767543830751953,-0.10700581959284217
352,352,352,352,2020-06-29,95.36978149414062,98.1891098022461,96.75806427001952,-0.028713248483295373,-0.014347980050579134
353,353,353,353,2020-06-30,97.692138671875,98.15087127685548,97.56790161132812,-0.004673749697916896,0.0012733394743056348
354,354,354,354,2020-07-01,97.3767547607422,98.11265563964844,98.10308837890624,-0.007500570381145044,-0.007403779332192828
355,355,355,355,2020-07-02,97.85459899902344,93.4966049194336,99.8998031616211,0.046611254850859485,-0.02047255447829921
356,356,356,356,2020-07-06,99.36463165283205,93.65906524658205,99.63221740722656,0.060918464125481186,-0.0026857352105374988
357,357,357,357,2020-07-07,97.52967071533205,92.75115203857422,98.42803192138672,0.05151977707803024,-0.009127086953970465
358,358,358,358,2020-07-08,97.95016479492188,95.36978149414062,98.1891098022461,0.027056613325047607,-0.002433518419766245
359,359,359,359,2020-07-09,96.0770034790039,97.692138671875,98.15087127685548,-0.016532908531114776,-0.02112938755277871
360,360,360,360,2020-07-10,97.01358795166016,97.3767547607422,98.11265563964844,-0.003729502076490032,-0.011202099064823723
361,361,361,361,2020-07-13,97.24295043945312,97.85459899902344,93.4966049194336,-0.006250585724401292,0.04006932148229092
362,362,362,362,2020-07-14,99.62265014648438,99.36463165283205,93.65906524658205,0.0025966834411847994,0.06367333353372295
363,363,363,363,2020-07-15,102.06928253173828,97.52967071533205,92.75115203857422,0.04654595655978766,0.10046377094366177
364,364,364,364,2020-07-16,102.6522445678711,97.95016479492188,95.36978149414062,0.0480048173762031,0.07636027848273819
365,365,365,365,2020-07-17,102.1170425415039,96.0770034790039,97.692138671875,0.06286664699966371,0.045294369944045565
366,366,366,366,2020-07-20,102.76693725585938,97.01358795166016,97.3767547607422,0.059304571923120664,0.05535389332249796
367,367,367,367,2020-07-21,104.95549011230467,97.24295043945312,97.85459899902344,0.07931206980040817,0.07256573718473969
368,368,368,368,2020-07-22,106.65665435791016,99.62265014648438,99.36463165283205,0.07060647554630428,0.07338650165338056
369,369,369,369,2020-07-23,98.0170669555664,102.06928253173828,97.52967071533205,-0.03970063740686969,0.004997415008781925
370,370,370,370,2020-07-24,96.54528045654295,102.6522445678711,97.95016479492188,-0.0594917737750037,-0.014342848134256125
371,371,371,371,2020-07-27,96.89889526367188,102.1170425415039,96.0770034790039,-0.05109967100458468,0.008554511016234834
372,372,372,372,2020-07-28,94.14647674560548,102.76693725585938,97.01358795166016,-0.08388359856236138,-0.029553707543352514
373,373,373,373,2020-07-29,93.86931610107422,104.95549011230467,97.24295043945312,-0.10562738546947859,-0.03469284223826019
374,374,374,374,2020-07-30,93.25767517089844,106.65665435791016,99.62265014648438,-0.1256272219269926,-0.06389084175362658
375,375,375,375,2020-07-31,95.05438995361328,98.0170669555664,102.06928253173828,-0.030226134019049722,-0.06872677463901766
376,376,376,376,2020-08-03,96.00054931640624,96.54528045654295,102.6522445678711,-0.005642234789321576,-0.06479834200865353
377,377,377,377,2020-08-04,95.00660705566406,96.89889526367188,102.1170425415039,-0.01952848072063873,-0.06963025278517943
378,378,378,378,2020-08-05,95.99097442626952,94.14647674560548,102.76693725585938,0.01959178659067695,-0.06593524153317631
379,379,379,379,2020-08-06,94.80589294433594,93.86931610107422,104.95549011230467,0.009977454637607686,-0.09670382327888183
380,380,380,380,2020-08-07,95.67559814453124,93.25767517089844,106.65665435791016,0.025927334872994257,-0.10295706610606348
381,381,381,381,2020-08-10,97.78770446777344,95.05438995361328,98.0170669555664,0.02875526859405464,-0.00234002602727279
382,382,382,382,2020-08-11,99.54620361328124,96.00054931640624,96.54528045654295,0.03693368758952564,0.03108306426318852
383,383,383,383,2020-08-12,99.55577087402344,95.00660705566406,96.89889526367188,0.047882604792885974,0.027419049547695362
384,384,384,384,2020-08-13,98.1413116455078,95.99097442626952,94.14647674560548,0.022401452137460698,0.04243212319773604
385,385,385,385,2020-08-14,97.06137084960938,94.80589294433594,93.86931610107422,0.023790482165467308,0.03400530525968781
386,386,386,386,2020-08-17,97.7303695678711,95.67559814453124,93.25767517089844,0.021476441884751507,0.04796060365837196
387,387,387,387,2020-08-18,96.13434600830078,97.78770446777344,95.05438995361328,-0.01690763136808815,0.011361453744687777
388,388,388,388,2020-08-19,96.24903106689452,99.54620361328124,96.00054931640624,-0.03312203204851116,0.002588336757004539
389,389,389,389,2020-08-20,94.9397201538086,99.55577087402344,95.00660705566406,-0.046366480613724836,-0.0007040236877029482
390,390,390,390,2020-08-21,95.8285140991211,98.1413116455078,95.99097442626952,-0.02356599384712388,-0.001692454192901316
391,391,391,391,2020-08-24,98.34202575683594,97.06137084960938,94.80589294433594,0.013194280031454175,0.037298660480695967
392,392,392,392,2020-08-25,97.55834197998048,97.7303695678711,95.67559814453124,-0.001760226515578056,0.0196784119667075
393,393,393,393,2020-08-26,97.92152404785156,96.13434600830078,97.78770446777344,0.018590421777004318,0.001368470410533229
394,394,394,394,2020-08-27,98.66693878173828,96.24903106689452,99.54620361328124,0.025121372008028553,-0.008832730929234978
395,395,395,395,2020-08-28,99.39329528808594,94.9397201538086,99.55577087402344,0.046909503494030336,-0.001632005704049977
396,396,396,396,2020-08-31,98.81031799316406,95.8285140991211,98.1413116455078,0.031116040168990944,0.006816765910697686
397,397,397,397,2020-09-01,97.57745361328124,98.34202575683594,97.06137084960938,-0.0077746226770354365,0.005317076805678944
398,398,398,398,2020-09-02,100.15785217285156,97.55834197998048,97.7303695678711,0.02664569876971168,0.02483856978863308
399,399,399,399,2020-09-03,95.97185516357422,97.92152404785156,96.13434600830078,-0.0199105243023443,-0.0016902475699218655
400,400,400,400,2020-09-04,95.2550811767578,98.66693878173828,96.24903106689452,-0.03457954252059925,-0.010326856064098
401,401,401,401,2020-09-08,93.65906524658205,99.39329528808594,94.9397201538086,-0.057692322453778644,-0.013489137161472597
402,402,402,402,2020-09-09,94.3185043334961,98.81031799316406,95.8285140991211,-0.04545895358801222,-0.015757416044906103
403,403,403,403,2020-09-10,92.71292877197266,97.57745361328124,98.34202575683594,-0.04985295948168167,-0.0572399942094135
404,404,404,404,2020-09-11,93.6303939819336,100.15785217285156,97.55834197998048,-0.06517170695366892,-0.0402625538557525
405,405,405,405,2020-09-14,94.7485809326172,95.97185516357422,97.92152404785156,-0.012746176771013418,-0.032402918010996595
406,406,406,406,2020-09-15,96.76203918457033,95.2550811767578,98.66693878173828,0.015820237505400625,-0.019306361590702537
407,407,407,407,2020-09-16,99.55216217041016,93.65906524658205,99.39329528808594,0.06292073178728597,0.001598366186207567
408,408,408,408,2020-09-17,99.69597625732422,94.3185043334961,98.81031799316406,0.05701396520044666,0.008963216414518804
409,409,409,409,2020-09-18,98.99606323242188,92.71292877197266,97.57745361328124,0.06776977648826721,0.014538293085233356
410,410,410,410,2020-09-21,93.74183654785156,93.6303939819336,100.15785217285156,0.0011902392073610546,-0.06405903766713461
411,411,411,411,2020-09-22,94.17328643798828,94.7485809326172,95.97185516357422,-0.006071800642988623,-0.01874058516968813
412,412,412,412,2020-09-23,91.4407196044922,96.76203918457033,95.2550811767578,-0.0549938759550932,-0.040043654628644676
413,413,413,413,2020-09-24,91.68999481201172,99.55216217041016,93.65906524658205,-0.07897535510017584,-0.02102381044895374
414,414,414,414,2020-09-25,93.23365020751952,99.69597625732422,94.3185043334961,-0.06482032969038654,-0.011502028511188978
415,415,415,415,2020-09-28,95.12250518798828,98.99606323242188,92.71292877197266,-0.03912840488756908,0.02598964834712514
416,416,416,416,2020-09-29,95.08413696289062,93.74183654785156,93.6303939819336,0.014319117957048766,0.015526400340017066
417,417,417,417,2020-09-30,94.83485412597656,94.17328643798828,94.7485809326172,0.007025003724638212,0.0009105486595173407
418,418,418,418,2020-10-01,94.44176483154295,91.4407196044922,96.76203918457033,0.032819571412289195,-0.02397917998195065
419,419,419,419,2020-10-02,94.74857330322266,91.68999481201172,99.55216217041016,0.0333578216192707,-0.04825197928865543
420,420,420,420,2020-10-05,96.6469955444336,93.23365020751952,99.69597625732422,0.03661065859071977,-0.03058278605969944
421,421,421,421,2020-10-06,96.70452117919922,95.12250518798828,98.99606323242188,0.016631353306816754,-0.02314780990676968
422,422,422,422,2020-10-07,97.37567138671876,95.08413696289062,93.74183654785156,0.02410007070603659,0.03876428041829838
423,423,423,423,2020-10-08,99.41791534423828,94.83485412597656,94.17328643798828,0.04832675982370027,0.05569125921609963
424,424,424,424,2020-10-09,99.70555877685548,94.44176483154295,91.4407196044922,0.05573587019155801,0.0903846689758252
425,425,425,425,2020-10-12,103.32024383544922,94.74857330322266,91.68999481201172,0.09046754197337359,0.12684316372012594
426,426,426,426,2020-10-13,100.71229553222656,96.6469955444336,93.23365020751952,0.04206338712230262,0.08021401401812622
427,427,427,427,2020-10-14,100.17537689208984,96.70452117919922,95.12250518798828,0.035891348931441636,0.05311962394299541
428,428,428,428,2020-10-15,100.5013656616211,97.37567138671876,95.08413696289062,0.03209933477622884,0.056973001719989425
429,429,429,429,2020-10-16,100.6643524169922,99.41791534423828,94.83485412597656,0.012537348710623064,0.06146999797428765
430,430,430,430,2020-10-19,99.64804077148438,99.70555877685548,94.44176483154295,-0.000576878622182253,0.05512683873737356
431,431,431,431,2020-10-20,100.96157836914062,103.32024383544922,94.74857330322266,-0.022828686603421855,0.06557360020645975
432,432,432,432,2020-10-21,99.61927795410156,100.71229553222656,96.6469955444336,-0.01085287126411738,0.03075400733281408
433,433,433,433,2020-10-22,97.76880645751952,100.17537689208984,96.70452117919922,-0.02402357255079468,0.011005537955646405
434,434,434,434,2020-10-23,98.64130401611328,100.5013656616211,97.37567138671876,-0.01850782457793132,0.012997421341190751
435,435,435,435,2020-10-26,96.6853485107422,100.6643524169922,99.41791534423828,-0.03952743757559152,-0.02748565813349102
436,436,436,436,2020-10-27,95.17044830322266,99.64804077148438,99.70555877685548,-0.04493407430387775,-0.04548503141918658
437,437,437,437,2020-10-28,92.38993072509766,100.96157836914062,103.32024383544922,-0.0849000954868484,-0.1057906244178004
438,438,438,438,2020-10-29,94.0678253173828,99.61927795410156,100.71229553222656,-0.0557266901620842,-0.06597476683189718
439,439,439,439,2020-10-30,94.44176483154295,97.76880645751952,100.17537689208984,-0.03402968438018272,-0.05723574233938955
440,440,440,440,2020-11-02,97.3277359008789,98.64130401611328,100.5013656616211,-0.013316613444402603,-0.03157797647673277
441,441,441,441,2020-11-03,99.7918472290039,96.6853485107422,100.6643524169922,0.032129984181797244,-0.008667469337844902
442,442,442,442,2020-11-04,97.3660888671875,95.17044830322266,99.64804077148438,0.023070612812175817,-0.02290011812204029
443,443,443,443,2020-11-05,99.83979034423828,92.38993072509766,100.96157836914062,0.08063497353740168,-0.011111038902351655
444,444,444,444,2020-11-06,98.5933609008789,94.0678253173828,99.61927795410156,0.048109282512134754,-0.010298378730423385
445,445,445,445,2020-11-09,107.26090240478516,94.44176483154295,97.76880645751952,0.13573589604247527,0.09708716196090572
446,446,446,446,2020-11-10,110.40576171875,97.3277359008789,98.64130401611328,0.13437100634078347,0.11926502614680534
447,447,447,447,2020-11-11,107.73070526123048,99.7918472290039,96.6853485107422,0.07955417454101599,0.11424023309241194
448,448,448,448,2020-11-12,105.6117706298828,97.3660888671875,95.17044830322266,0.08468740871313885,0.1097118119418019
449,449,449,449,2020-11-13,109.30314636230467,99.83979034423828,92.38993072509766,0.09478541556865872,0.18306340858217096
450,450,450,450,2020-11-16,113.38763427734376,98.5933609008789,94.0678253173828,0.15005344418006317,0.2053816902301755
451,451,451,451,2020-11-17,110.7029800415039,107.26090240478516,94.44176483154295,0.03209070182655105,0.1721824580360849
452,452,452,452,2020-11-18,109.8400650024414,110.40576171875,97.3277359008789,-0.005123797051005963,0.12855871952374787
453,453,453,453,2020-11-19,109.42778778076172,107.73070526123048,99.7918472290039,0.01575300667916424,0.0965603986630803
454,454,454,454,2020-11-20,108.34435272216795,105.6117706298828,97.3660888671875,0.0258738403493064,0.11275243755508546
455,455,455,455,2020-11-23,109.45655822753906,109.30314636230467,99.83979034423828,0.001403544823182612,0.09632199597117608
456,456,456,456,2020-11-24,111.97818756103516,113.38763427734376,98.5933609008789,-0.012430338857420176,0.1357578901647618
457,457,457,457,2020-11-25,110.46329498291016,110.7029800415039,107.26090240478516,-0.0021651183961253206,0.02985610326155652
458,458,458,458,2020-11-27,109.57160186767578,109.8400650024414,110.40576171875,-0.0024441276027983294,-0.007555401440000664
459,459,459,459,2020-11-30,109.34149169921876,109.42778778076172,107.73070526123048,-0.00078861213676229,0.01495197153014427
460,460,460,460,2020-12-01,110.26195526123048,108.34435272216795,105.6117706298828,0.017699146202662996,0.044030931435136145
461,461,461,461,2020-12-02,108.8620834350586,109.45655822753906,109.30314636230467,-0.005431148230009897,-0.004035226266809411
462,462,462,462,2020-12-03,109.08262634277344,111.97818756103516,113.38763427734376,-0.025858261160759177,-0.03796717306968733
463,463,463,463,2020-12-04,109.82089233398438,110.46329498291016,110.7029800415039,-0.005815530389756796,-0.007968057474051937
464,464,464,464,2020-12-07,107.5868911743164,109.57160186767578,109.8400650024414,-0.01811336751064585,-0.02051322373193165
465,465,465,465,2020-12-08,108.4594268798828,109.34149169921876,109.42778778076172,-0.008067064072643015,-0.00884931442476955
466,466,466,466,2020-12-09,106.77191925048828,110.26195526123048,108.34435272216795,-0.03165222313057736,-0.014513294252741837
467,467,467,467,2020-12-10,106.09117126464844,108.8620834350586,109.45655822753906,-0.0254534185179649,-0.03074632545904321
468,468,468,468,2020-12-11,105.06525421142578,109.08262634277344,111.97818756103516,-0.03682870743067512,-0.06173464225647862
469,469,469,469,2020-12-14,105.17073059082033,109.82089233398438,110.46329498291016,-0.04234314295154418,-0.04791242550666852
470,470,470,470,2020-12-15,107.41126251220705,107.5868911743164,109.57160186767578,-0.0016324355150740821,-0.01971623412129786
471,471,471,471,2020-12-16,106.93045043945312,108.4594268798828,109.34149169921876,-0.014097220356170559,-0.022050561248954215
472,472,472,472,2020-12-17,108.48825073242188,106.77191925048828,110.26195526123048,0.016074746000463547,-0.016086278577287838
473,473,473,473,2020-12-18,109.3825454711914,106.09117126464844,108.8620834350586,0.0310240161109403,0.004780930326795385
474,474,474,474,2020-12-21,108.4594268798828,105.06525421142578,109.08262634277344,0.03230537720516846,-0.005713095511033495
475,475,475,475,2020-12-22,108.07476043701172,105.17073059082033,109.82089233398438,0.027612528979092943,-0.015899815234266756
476,476,476,476,2020-12-23,108.4305648803711,107.41126251220705,107.5868911743164,0.009489715922929465,0.007841789058554927
477,477,477,477,2020-12-24,108.69019317626952,106.93045043945312,108.4594268798828,0.016456890713397065,0.0021276739424622715
478,478,478,478,2020-12-28,110.12297821044922,108.48825073242188,106.77191925048828,0.015068244413482867,0.03138520861556593
479,479,479,479,2020-12-29,109.18060302734376,109.3825454711914,106.09117126464844,-0.0018462035508290953,0.029120535911406176
480,480,480,480,2020-12-30,110.52684783935548,108.4594268798828,105.06525421142578,0.019061699097509655,0.05198287168219462
481,481,481,481,2020-12-31,111.91156768798828,108.07476043701172,105.17073059082033,0.03550141805044982,0.06409423096425959
482,482,482,482,2021-01-04,110.08453369140624,108.4305648803711,107.41126251220705,0.015253713866195673,0.024888183200485026
483,483,483,483,2021-01-05,110.29606628417967,108.69019317626952,106.93045043945312,0.014774774623004028,0.031474812187686885
