,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CL,CL_6m,CL_12m,CL_6m_ret,CL_12m_ret
485,485,485,485,2021-01-07,75.66329956054688,78.65097045898438,79.48346710205078,-0.037986446715181144,-0.04806241701307645
486,486,486,486,2021-01-08,76.17202758789062,78.37349700927734,78.90997314453125,-0.028089462706074264,-0.03469707880429529
487,487,487,487,2021-01-11,75.977783203125,79.09498596191406,78.06824493408203,-0.039410876945980666,-0.026777362969055307
488,488,488,488,2021-01-12,76.08877563476562,78.00347900390625,78.09598541259766,-0.024546384258639753,-0.025701830474735843
489,489,489,489,2021-01-13,76.30152130126953,78.17922973632812,78.66022491455078,-0.024017996101924566,-0.02998597595981356
490,490,490,490,2021-01-14,75.79280090332031,76.07953643798828,79.00247955322266,-0.00376889171639061,-0.04062756850232829
491,491,491,491,2021-01-15,75.7373046875,75.66329956054688,78.65097045898438,0.000978084849364791,-0.037045515833829645
492,492,492,492,2021-01-19,74.78456115722656,76.17202758789062,78.37349700927734,-0.018214907422060445,-0.04579272316540817
493,493,493,493,2021-01-20,74.1833267211914,75.977783203125,79.09498596191406,-0.023618173711861923,-0.062098237719995675
494,494,494,494,2021-01-21,73.33234405517578,76.08877563476562,78.00347900390625,-0.03622652035854823,-0.059883674528113606
495,495,495,495,2021-01-22,72.7277603149414,76.30152130126953,78.17922973632812,-0.04683734905123926,-0.06973040588622659
496,496,496,496,2021-01-25,73.11842346191406,75.79280090332031,76.07953643798828,-0.03528537551762512,-0.03892128047451748
497,497,497,497,2021-01-26,73.2486343383789,75.7373046875,75.66329956054688,-0.03285924102250015,-0.03191329529894105
498,498,498,498,2021-01-27,72.57893371582031,74.78456115722656,76.17202758789062,-0.029493085300977495,-0.04717077890468968
499,499,499,499,2021-01-28,73.62069702148438,74.1833267211914,75.977783203125,-0.0075843147587814075,-0.03102336080718493
500,500,500,500,2021-01-29,72.55103302001953,73.33234405517578,76.08877563476562,-0.01065438511781902,-0.0464949341769888
501,501,501,501,2021-02-01,73.03469848632812,72.7277603149414,76.30152130126953,0.004220371561801883,-0.042814648505403397
502,502,502,502,2021-02-02,73.34163665771484,73.11842346191406,75.79280090332031,0.003052762699636835,-0.03234033069621112
503,503,503,503,2021-02-03,73.36953735351562,73.2486343383789,75.7373046875,0.0016505838808980045,-0.031262894075172465
504,504,504,504,2021-02-04,73.41606140136719,72.57893371582031,74.78456115722656,0.01153403119456975,-0.018299228272293355
505,505,505,505,2021-02-05,74.29039001464844,73.62069702148438,74.1833267211914,0.009096531549662279,0.0014432258323950897
506,506,506,506,2021-02-08,74.13226318359375,72.55103302001953,73.33234405517578,0.021794729830213466,0.010908135267244434
507,507,507,507,2021-02-09,73.2021484375,73.03469848632812,72.7277603149414,0.0022927451559646705,0.0065227929542213126
508,508,508,508,2021-02-10,73.58348846435547,73.34163665771484,73.11842346191406,0.003297605802953907,0.006360435310584167
509,509,509,509,2021-02-11,72.9323959350586,73.36953735351562,73.2486343383789,-0.00595807789206515,-0.00431732831849696
510,510,510,510,2021-02-12,72.95099639892578,73.41606140136719,72.57893371582031,-0.006334649306490081,0.005126317845371764
511,511,511,511,2021-02-16,72.7277603149414,74.29039001464844,73.62069702148438,-0.021034075866325552,-0.012128881451399343
512,512,512,512,2021-02-17,72.96031188964844,74.13226318359375,72.55103302001953,-0.015808923721145396,0.005641254887659208
513,513,513,513,2021-02-18,73.22074890136719,73.2021484375,73.03469848632812,0.00025409723982439125,0.0025474249760049084
514,514,514,514,2021-02-19,71.80691528320312,73.58348846435547,73.34163665771484,-0.02414363899059957,-0.020925649391685397
515,515,515,515,2021-02-22,71.87201690673828,72.9323959350586,73.36953735351562,-0.014539204625397373,-0.020410656803815708
516,516,516,516,2021-02-23,72.07666015625,72.95099639892578,73.41606140136719,-0.011985254291724146,-0.01824398121542714
517,517,517,517,2021-02-24,71.28604888916016,72.7277603149414,74.29039001464844,-0.01982339920187337,-0.0404405081854583
518,518,518,518,2021-02-25,71.33255767822266,72.96031188964844,74.13226318359375,-0.0223101323071061,-0.037766356848399796
519,519,519,519,2021-02-26,69.94662475585938,73.22074890136719,73.2021484375,-0.0447157970197527,-0.04447306194052747
520,520,520,520,2021-03-01,70.31868743896484,71.80691528320312,73.58348846435547,-0.020725411172012875,-0.04436866331734357
521,521,521,521,2021-03-02,70.15126037597656,71.87201690673828,72.9323959350586,-0.02394195411260802,-0.03813306176803033
522,522,522,522,2021-03-03,69.39785766601562,72.07666015625,72.95099639892578,-0.03716601857559976,-0.04870582868368445
523,523,523,523,2021-03-04,69.23973083496094,71.28604888916016,72.7277603149414,-0.028705729747779407,-0.04796008380948147
524,524,524,524,2021-03-05,70.74655151367188,71.33255767822266,72.96031188964844,-0.00821512901856436,-0.030341980710346328
525,525,525,525,2021-03-08,71.10931396484375,69.94662475585938,73.22074890136719,0.016622520572545207,-0.028836565703086015
526,526,526,526,2021-03-09,69.70478820800781,70.31868743896484,71.80691528320312,-0.008730243030913853,-0.02927471632647949
527,527,527,527,2021-03-10,70.50473022460938,70.15126037597656,71.87201690673828,0.005038681368494169,-0.01902390862222647
528,528,528,528,2021-03-11,70.0117416381836,69.39785766601562,72.07666015625,0.00884586344325422,-0.02864892065739466
529,529,529,529,2021-03-12,70.2349853515625,69.23973083496094,71.28604888916016,0.014374037920133365,-0.014744309075565565
530,530,530,530,2021-03-15,70.39310455322266,70.74655151367188,71.33255767822266,-0.0049959602678431025,-0.013170046828235416
531,531,531,531,2021-03-16,70.56053924560547,71.10931396484375,69.94662475585938,-0.007717339524743516,0.008776899412786365
532,532,532,532,2021-03-17,70.50473022460938,69.70478820800781,70.31868743896484,0.011476141555935016,0.0026457090201805755
533,533,533,533,2021-03-18,70.755859375,70.50473022460938,70.15126037597656,0.0035618766228959764,0.008618505152766742
534,534,534,534,2021-03-19,69.74200439453125,70.0117416381836,69.39785766601562,-0.0038527429448381723,0.004959039660443976
535,535,535,535,2021-03-22,70.47679901123047,70.2349853515625,69.23973083496094,0.003442923187889413,0.017866449816481778
536,536,536,536,2021-03-23,72.3184814453125,70.39310455322266,70.74655151367188,0.02735178259731552,0.022219173910361434
537,537,537,537,2021-03-24,72.33709716796875,70.56053924560547,71.10931396484375,0.025177782672259452,0.017266137650153945
538,538,538,538,2021-03-25,72.44872283935547,70.50473022460938,69.70478820800781,0.027572513341346694,0.039365080963439825
539,539,539,539,2021-03-26,73.685791015625,70.755859375,70.50473022460938,0.041409031937505114,0.04511840242323606
540,540,540,540,2021-03-29,74.31828308105469,69.74200439453125,70.0117416381836,0.06561725213166203,0.061511702781613886
541,541,541,541,2021-03-30,73.78812408447266,70.47679901123047,70.2349853515625,0.04698461223692241,0.05058929983575644
542,542,542,542,2021-03-31,73.32305145263672,72.3184814453125,70.39310455322266,0.013890916778775075,0.041622640711900916
543,543,543,543,2021-04-01,73.0626220703125,72.33709716796875,70.56053924560547,0.010029776293885018,0.03546008649392318
544,544,544,544,2021-04-05,73.9741439819336,72.44872283935547,70.50473022460938,0.021055183346164963,0.04920824101122845
545,545,545,545,2021-04-06,74.28109741210938,73.685791015625,70.755859375,0.008078984947832657,0.049822559831065316
546,546,546,546,2021-04-07,74.05784606933594,74.31828308105469,69.74200439453125,-0.0035043464531426816,0.06188296009374672
547,547,547,547,2021-04-08,74.07645416259766,73.78812408447266,70.47679901123047,0.003907540430150069,0.05107574693898309
548,548,548,548,2021-04-09,74.20668029785156,73.32305145263672,72.3184814453125,0.012051173917463354,0.026109492550212332
549,549,549,549,2021-04-12,74.56013488769531,73.0626220703125,72.33709716796875,0.02049629174192069,0.030731641256831255
550,550,550,550,2021-04-13,74.16018676757812,73.9741439819336,72.44872283935547,0.002514970442780262,0.02362310695272818
551,551,551,551,2021-04-14,73.85322570800781,74.28109741210938,73.685791015625,-0.005760169397171722,0.0022722792288041305
552,552,552,552,2021-04-15,74.83916473388672,74.05784606933594,74.31828308105469,0.010550113269825356,0.00700879556466516
553,553,553,553,2021-04-16,75.06241607666016,74.07645416259766,73.78812408447266,0.013310058171768224,0.017269608192352015
554,554,554,554,2021-04-19,74.7554702758789,74.20668029785156,73.32305145263672,0.007395425530755562,0.01953572300748374
555,555,555,555,2021-04-20,76.07434844970703,74.56013488769531,73.0626220703125,0.020308621548129846,0.041221164722177184
556,556,556,556,2021-04-21,75.9059829711914,74.16018676757812,73.9741439819336,0.02354088197060089,0.026115057035734246
557,557,557,557,2021-04-22,75.81244659423828,73.85322570800781,74.28109741210938,0.026528575664069187,0.020615597177206846
558,558,558,558,2021-04-23,74.63387298583984,74.83916473388672,74.05784606933594,-0.0027431058160102273,0.007778067376744913
559,559,559,559,2021-04-26,74.15680694580078,75.06241607666016,74.07645416259766,-0.01206474795501511,0.0010847277196441851
560,560,560,560,2021-04-27,73.48335266113281,74.7554702758789,74.20668029785156,-0.0170170505255528,-0.009747473324712153
561,561,561,561,2021-04-28,73.67977142333984,76.07434844970703,74.56013488769531,-0.03147679967249739,-0.01180742853646255
562,562,562,562,2021-04-29,74.66191101074219,75.9059829711914,74.16018676757812,-0.016389642973484442,0.006765412346337429
563,563,563,563,2021-04-30,75.48506164550781,75.81244659423828,73.85322570800781,-0.004318353561159838,0.02209566233371807
564,564,564,564,2021-05-03,75.83114624023438,74.63387298583984,74.83916473388672,0.016041955301203448,0.013254844704306157
565,565,565,565,2021-05-04,75.849853515625,74.15680694580078,75.06241607666016,0.02283062930502955,0.010490435561794964
566,566,566,566,2021-05-05,76.06500244140625,73.48335266113281,74.7554702758789,0.03513244410851346,0.017517543006480008
567,567,567,567,2021-05-06,76.99101257324219,73.67977142333984,76.07434844970703,0.04494098021663273,0.012049582312770868
568,568,568,568,2021-05-07,76.86941528320312,74.66191101074219,75.9059829711914,0.029566672518512416,0.012692442338535725
569,569,569,569,2021-05-10,77.95445251464844,75.48506164550781,75.81244659423828,0.03271363651708148,0.02825401390716964
570,570,570,570,2021-05-11,77.11261749267578,75.83114624023438,74.63387298583984,0.016899009390965558,0.033212057845453336
571,571,571,571,2021-05-12,76.74781799316406,75.849853515625,74.15680694580078,0.011838710767636318,0.03493962528965122
572,572,572,572,2021-05-13,77.87963104248047,76.06500244140625,73.48335266113281,0.023856287948877064,0.05982686176039098
573,573,573,573,2021-05-14,78.16024017333984,76.99101257324219,73.67977142333984,0.015186546598349615,0.06081002510521771
574,574,574,574,2021-05-17,78.15089416503906,76.86941528320312,74.66191101074219,0.016670855074345292,0.046730429305444465
575,575,575,575,2021-05-18,77.73932647705078,77.95445251464844,75.48506164550781,-0.0027596375916723037,0.029863721144316235
576,576,576,576,2021-05-19,77.83285522460938,77.11261749267578,75.83114624023438,0.009340076311143308,0.026396923739403277
577,577,577,577,2021-05-20,78.6559829711914,76.74781799316406,75.849853515625,0.024862791254825156,0.0369958454170034
578,578,578,578,2021-05-21,78.78694152832031,77.87963104248047,76.06500244140625,0.01165016415325515,0.03578438177282384
579,579,579,579,2021-05-24,78.94596862792969,78.16024017333984,76.99101257324219,0.010052789664505735,0.02539200342153869
580,580,580,580,2021-05-25,79.12367248535156,78.15089416503906,76.86941528320312,0.012447436855401728,0.02932580134561036
581,581,581,581,2021-05-26,78.97401428222656,77.73932647705078,77.95445251464844,0.015882409343233483,0.013078942057691112
582,582,582,582,2021-05-27,78.2818374633789,77.83285522460938,77.11261749267578,0.005768543855597441,0.01516249880655618
583,583,583,583,2021-05-28,78.36603546142578,78.6559829711914,76.74781799316406,-0.003686274060955008,0.021084866131384494
584,584,584,584,2021-06-01,77.15003967285156,78.78694152832031,77.87963104248047,-0.020776309166416373,-0.00936819242544873
585,585,585,585,2021-06-02,77.5241928100586,78.94596862792969,78.16024017333984,-0.01800947968061406,-0.00813773552730468
586,586,586,586,2021-06-03,78.52503967285156,79.12367248535156,78.15089416503906,-0.007565786492162996,0.00478747571361593
587,587,587,587,2021-06-04,78.54374694824219,78.97401428222656,77.73932647705078,-0.005448214047303557,0.010347664530240941
588,588,588,588,2021-06-07,78.478271484375,78.2818374633789,77.83285522460938,0.0025093179639272822,0.008292336930247446
589,589,589,589,2021-06-08,77.57095336914062,78.36603546142578,78.6559829711914,-0.01014574857083994,-0.013794622622009367
590,590,590,590,2021-06-09,77.22486877441406,77.15003967285156,78.78694152832031,0.0009699165662104825,-0.01982654388665106
591,591,591,591,2021-06-10,78.19766235351562,77.5241928100586,78.94596862792969,0.00868721774513781,-0.009478714206938355
592,592,592,592,2021-06-11,78.22571563720703,78.52503967285156,79.12367248535156,-0.003811829155280444,-0.01134877616190999
593,593,593,593,2021-06-14,78.01993560791016,78.54374694824219,78.97401428222656,-0.006669039365758911,-0.012080919059107798
594,594,594,594,2021-06-15,77.88898468017578,78.478271484375,78.2818374633789,-0.007508916710997404,-0.0050184410066627105
595,595,595,595,2021-06-16,76.65428161621094,77.57095336914062,78.36603546142578,-0.011817203645383523,-0.02184305783922713
596,596,596,596,2021-06-17,77.10325622558594,77.22486877441406,77.15003967285156,-0.0015747847909379775,-0.0006063956345843113
597,597,597,597,2021-06-18,75.78437042236328,78.19766235351562,77.5241928100586,-0.030861433174847908,-0.022442315419626935
598,598,598,598,2021-06-21,76.17724609375,78.22571563720703,78.52503967285156,-0.026186651368679925,-0.029898661482794076
599,599,599,599,2021-06-22,76.03692626953125,78.01993560791016,78.54374694824219,-0.025416700525677682,-0.03191623491508311
600,600,600,600,2021-06-23,75.06413269042969,77.88898468017578,78.478271484375,-0.03626766995802255,-0.04350425575600336
601,601,601,601,2021-06-24,75.35409545898438,76.65428161621094,77.57095336914062,-0.016961689938420843,-0.0285784538396322
602,602,602,602,2021-06-25,76.1959457397461,77.10325622558594,77.22486877441406,-0.011767472999911543,-0.013323726553341464
603,603,603,603,2021-06-28,76.43914031982422,75.78437042236328,78.19766235351562,0.008639906801517938,-0.022488166279721833
604,604,604,604,2021-06-29,75.99951934814453,76.17724609375,78.22571563720703,-0.002333068661825144,-0.028458624774838626
605,605,605,605,2021-06-30,76.09305572509766,76.03692626953125,78.01993560791016,0.0007381868037044104,-0.02469727599489513
606,606,606,606,2021-07-01,76.45785522460938,75.06413269042969,77.88898468017578,0.018567090356289118,-0.01837396470685615
607,607,607,607,2021-07-02,76.4204330444336,75.35409545898438,76.65428161621094,0.014151023629891846,-0.0030506915836504556
608,608,608,608,2021-07-06,76.6729965209961,76.1959457397461,77.10325622558594,0.006260842051615256,-0.005580305238095384
609,609,609,609,2021-07-07,77.31840515136719,76.43914031982422,75.78437042236328,0.011502809004184211,0.020242099003453973
610,610,610,610,2021-07-08,77.01908111572266,75.99951934814453,76.17724609375,0.013415371259226427,0.011051003615129673
611,611,611,611,2021-07-09,77.10325622558594,76.09305572509766,76.03692626953125,0.013275856658166552,0.014023843524063828
612,612,612,612,2021-07-12,77.57095336914062,76.45785522460938,75.06413269042969,0.014558322899083542,0.03339571895207616
613,613,613,613,2021-07-13,77.2997055053711,76.4204330444336,75.35409545898438,0.011505724659087724,0.025819566070509392
614,614,614,614,2021-07-14,77.85157012939453,76.6729965209961,76.1959457397461,0.015371430123716445,0.021728510271443735
615,615,615,615,2021-07-15,78.22571563720703,77.31840515136719,76.43914031982422,0.011734728413805184,0.023372519757649313
616,616,616,616,2021-07-16,78.93659973144531,77.01908111572266,75.99951934814453,0.024896669603751143,0.03864603892883034
617,617,617,617,2021-07-19,78.54374694824219,77.10325622558594,76.09305572509766,0.01868261851927122,0.03220650294289884
618,618,618,618,2021-07-20,77.76319885253906,77.57095336914062,76.45785522460938,0.0024783179147429557,0.01707272096627599
619,619,619,619,2021-07-21,77.28357696533203,77.2997055053711,76.4204330444336,-0.0002086494370659997,0.011294674559048534
620,620,620,620,2021-07-22,76.9638442993164,77.85157012939453,76.6729965209961,-0.01140279930902699,0.0037933534818959114
621,621,621,621,2021-07-23,78.31804656982422,78.22571563720703,77.31840515136719,0.001180314323302456,0.01292889340513459
622,622,622,622,2021-07-26,79.07977294921875,78.93659973144531,77.01908111572266,0.001813774830186965,0.02675560138662081
623,623,623,623,2021-07-27,78.94813537597656,78.54374694824219,77.10325622558594,0.005148575710308911,0.023927383105493583
624,624,624,624,2021-07-28,78.22401428222656,77.76319885253906,77.57095336914062,0.005925880577023701,0.008418884707761531
625,625,625,625,2021-07-29,78.54373931884766,77.28357696533203,77.2997055053711,0.016305693952039846,0.01609364234110977
626,626,626,626,2021-07-30,74.76325988769531,76.9638442993164,77.85157012939453,-0.028592444045062337,-0.039669209452888876
627,627,627,627,2021-08-02,74.8008804321289,78.31804656982422,78.22571563720703,-0.04490875719888643,-0.04378144932494743
628,628,628,628,2021-08-03,74.68802642822266,79.07977294921875,78.93659973144531,-0.05553564909469666,-0.053822603427015725
629,629,629,629,2021-08-04,73.5877456665039,78.94813537597656,78.54374694824219,-0.06789761004417327,-0.06309861031972575
630,630,630,630,2021-08-05,74.19901275634766,78.22401428222656,77.76319885253906,-0.05145480659375257,-0.045833841055717195
631,631,631,631,2021-08-06,73.94509887695312,78.54373931884766,77.28357696533203,-0.05854878417777376,-0.043197768781800594
632,632,632,632,2021-08-09,73.67237854003906,74.76325988769531,76.9638442993164,-0.014591142083623776,-0.04276638971510649
633,633,633,633,2021-08-10,74.03915405273438,74.8008804321289,78.31804656982422,-0.010183387882522155,-0.05463482178753032
634,634,634,634,2021-08-11,74.3870849609375,74.68802642822266,79.07977294921875,-0.004029313421132774,-0.059341191979580765
635,635,635,635,2021-08-12,74.0955581665039,73.5877456665039,78.94813537597656,0.006900775331552866,-0.06146538086508457
636,636,636,636,2021-08-13,74.70684814453125,74.19901275634766,78.22401428222656,0.006844233761589269,-0.044962741556648256
637,637,637,637,2021-08-16,75.02657318115234,73.94509887695312,78.54373931884766,0.014625368288422091,-0.04477971342079101
638,638,638,638,2021-08-17,75.26168060302734,73.67237854003906,74.76325988769531,0.021572563482859852,0.006666653060349859
639,639,639,639,2021-08-18,73.50311279296875,74.03915405273438,74.8008804321289,-0.007239970075614721,-0.017349630534599036
640,640,640,640,2021-08-19,74.26486206054688,74.3870849609375,74.68802642822266,-0.00164306613782228,-0.0056657591305141475
641,641,641,641,2021-08-20,74.10497283935547,74.0955581665039,73.5877456665039,0.00012706123126049462,0.007028713383823604
642,642,642,642,2021-08-23,73.71000671386719,74.70684814453125,74.19901275634766,-0.013343374207616554,-0.0065904656182724786
643,643,643,643,2021-08-24,73.04229736328125,75.02657318115234,73.94509887695312,-0.026447640265803485,-0.012209078456628553
644,644,644,644,2021-08-25,73.02348327636719,75.26168060302734,73.67237854003906,-0.02973886988340957,-0.008807850059017963
645,645,645,645,2021-08-26,72.7037353515625,73.50311279296875,74.03915405273438,-0.010875422972327797,-0.018036655311063132
646,646,646,646,2021-08-27,72.82599639892578,74.26486206054688,74.3870849609375,-0.019374784005496637,-0.020986016091791848
647,647,647,647,2021-08-30,73.02348327636719,74.10497283935547,74.0955581665039,-0.01459402144755828,-0.014468814550632092
648,648,648,648,2021-08-31,73.30560302734375,73.71000671386719,74.70684814453125,-0.005486415000520606,-0.018756581919726956
649,649,649,649,2021-09-01,73.66297912597656,73.04229736328125,75.02657318115234,0.008497566274624502,-0.018174814567145092
650,650,650,650,2021-09-02,73.84164428710938,73.02348327636719,75.26168060302734,0.011204080852261544,-0.01886798573377657
651,651,651,651,2021-09-03,73.26801300048828,72.7037353515625,73.50311279296875,0.007761329541009054,-0.0031985011729048773
652,652,652,652,2021-09-07,72.31817626953125,72.82599639892578,74.26486206054688,-0.006973061193873642,-0.026212743644881797
653,653,653,653,2021-09-08,73.14575958251953,73.02348327636719,74.10497283935547,0.0016744792314216106,-0.012943979601953481
654,654,654,654,2021-09-09,72.69435119628906,73.30560302734375,73.71000671386719,-0.008338405330717835,-0.013779072379151547
655,655,655,655,2021-09-10,72.44983673095703,73.66297912597656,73.04229736328125,-0.016468820694108044,-0.008111199314796647
656,656,656,656,2021-09-13,72.76956939697266,73.84164428710938,73.02348327636719,-0.014518567408497884,-0.0034771537593401014
657,657,657,657,2021-09-14,72.69435119628906,73.26801300048828,72.7037353515625,-0.007829635071383678,-0.0001290739083495973
658,658,658,658,2021-09-15,72.60970306396484,72.31817626953125,72.82599639892578,0.004031169056961215,-0.002970001725429605
659,659,659,659,2021-09-16,71.9137954711914,73.14575958251953,73.02348327636719,-0.016842590990367445,-0.015196314327762472
660,660,660,660,2021-09-17,71.68809509277344,72.69435119628906,73.30560302734375,-0.013842287426137578,-0.022065270153592054
661,661,661,661,2021-09-20,71.63167572021484,72.44983673095703,73.66297912597656,-0.01129279302285291,-0.027575634733531973
662,662,662,662,2021-09-21,71.83855438232422,72.76956939697266,73.84164428710938,-0.012794015717882856,-0.02712683234675528
663,663,663,663,2021-09-22,71.87618255615234,72.69435119628906,73.26801300048828,-0.011254913575437286,-0.018996426780765296
664,664,664,664,2021-09-23,72.10188293457031,72.60970306396484,72.31817626953125,-0.006993832889623186,-0.002990857155396265
665,665,665,665,2021-09-24,72.06427001953125,71.9137954711914,73.14575958251953,0.0020924295172284335,-0.01478540340767387
666,666,666,666,2021-09-27,71.48120880126953,71.68809509277344,72.69435119628906,-0.0028859225682614786,-0.01668826222471964
667,667,667,667,2021-09-28,71.30252075195312,71.63167572021484,72.44983673095703,-0.004595103562107905,-0.015836005031515388
668,668,668,668,2021-09-29,72.4874496459961,71.83855438232422,72.76956939697266,0.009032688216670692,-0.0038768918562310795
669,669,669,669,2021-09-30,71.07682800292969,71.87618255615234,72.69435119628906,-0.01112127167574839,-0.022251016299626114
670,670,670,670,2021-10-01,71.07682800292969,72.10188293457031,72.60970306396484,-0.014216756760302984,-0.021111160028912224
671,671,671,671,2021-10-04,70.58780670166016,72.06427001953125,71.9137954711914,-0.02048814644859287,-0.01843858693374678
672,672,672,672,2021-10-05,69.98593139648438,71.48120880126953,71.68809509277344,-0.020918468361975973,-0.023744021850298114
673,673,673,673,2021-10-06,70.62541961669922,71.30252075195312,71.63167572021484,-0.009496173881557435,-0.014047641541235834
674,674,674,674,2021-10-07,71.08623504638672,72.4874496459961,71.83855438232422,-0.01933044418657892,-0.010472361845335287
675,675,675,675,2021-10-08,71.08623504638672,71.07682800292969,71.87618255615234,0.00013235035554259866,-0.010990393224466044
676,676,676,676,2021-10-11,71.28372192382812,71.07682800292969,72.10188293457031,0.0029108491010587656,-0.011347290492879858
677,677,677,677,2021-10-12,71.16145324707031,70.58780670166016,72.06427001953125,0.00812670873646315,-0.012527938910867342
678,678,678,678,2021-10-13,71.53763580322266,69.98593139648438,71.48120880126953,0.022171661872263604,0.0007893963028802187
679,679,679,679,2021-10-14,72.03604888916016,70.62541961669922,71.30252075195312,0.01997339315103197,0.010287548455107487
680,680,680,680,2021-10-15,71.70689392089844,71.08623504638672,72.4874496459961,0.008731069722664575,-0.010768149919877512
681,681,681,681,2021-10-18,70.79470825195312,71.08623504638672,71.07682800292969,-0.0041010301677021355,-0.003969222584960241
682,682,682,682,2021-10-19,70.3244857788086,71.28372192382812,71.07682800292969,-0.013456594565089408,-0.010584915580223786
683,683,683,683,2021-10-20,71.05298614501953,71.16145324707031,70.58780670166016,-0.0015242395580959966,0.00659008212743406
684,684,684,684,2021-10-21,70.85431671142578,71.53763580322266,69.98593139648438,-0.009551882503867848,0.012407998259276187
685,685,685,685,2021-10-22,71.43143463134766,72.03604888916016,70.62541961669922,-0.008393217939295927,0.011412534170032185
686,686,686,686,2021-10-25,71.0908432006836,71.70689392089844,71.08623504638672,-0.008591234210959198,6.482484680558898e-05
687,687,687,687,2021-10-26,72.05587005615234,70.79470825195312,71.08623504638672,0.017814351317203547,0.013640263957331422
688,688,688,688,2021-10-27,71.80988311767578,70.3244857788086,71.28372192382812,0.021122050483798782,0.007381225048965545
689,689,689,689,2021-10-28,72.73707580566406,71.05298614501953,71.16145324707031,0.02370188435440701,0.022141517446576664
690,690,690,690,2021-10-29,72.08425903320312,70.85431671142578,71.53763580322266,0.01735874931638426,0.007641058078632357
691,691,691,691,2021-11-01,71.857177734375,71.43143463134766,72.03604888916016,0.005960164530147916,-0.002483078369003522
692,692,692,692,2021-11-02,72.15994262695312,71.0908432006836,71.70689392089844,0.015038496916565558,0.006318063456415501
693,693,693,693,2021-11-03,73.10607147216797,72.05587005615234,70.79470825195312,0.014574821110302505,0.032648813411150446
694,694,694,694,2021-11-04,73.12498474121094,71.80988311767578,70.3244857788086,0.018313657764629454,0.03982253025227589
695,695,695,695,2021-11-05,73.64533996582031,72.73707580566406,71.05298614501953,0.012486949057216812,0.03648479763411738
696,696,696,696,2021-11-08,73.55073547363281,72.08425903320312,70.85431671142578,0.020343920574313,0.038055814908059205
697,697,697,697,2021-11-09,73.84402465820312,71.857177734375,71.43143463134766,0.027649943770024388,0.03377490651429116
698,698,698,698,2021-11-10,74.2508544921875,72.15994262695312,71.0908432006836,0.02897607438581007,0.04445032790768089
699,699,699,699,2021-11-11,73.7872543334961,73.10607147216797,72.05587005615234,0.009317733091258384,0.024028358494519564
700,700,700,700,2021-11-12,73.82510375976562,73.12498474121094,71.80988311767578,0.009574279174654254,0.028063277011431298
701,701,701,701,2021-11-15,74.08055877685547,73.64533996582031,72.73707580566406,0.005909658523365557,0.018470401185509244
702,702,702,702,2021-11-16,73.68318176269531,73.55073547363281,72.08425903320312,0.001800747310133799,0.022181302144698378
703,703,703,703,2021-11-17,73.39937591552734,73.84402465820312,71.857177734375,-0.006021458672301527,0.021461992104020444
704,704,704,704,2021-11-18,72.27346801757812,74.2508544921875,72.15994262695312,-0.0266311611917871,0.0015732466863491723
705,705,705,705,2021-11-19,73.0398178100586,73.7872543334961,73.10607147216797,-0.01012961561165171,-0.0009062675749796911
706,706,706,706,2021-11-22,73.38043975830078,73.82510375976562,73.12498474121094,-0.006023208621715237,0.003493402672067436
707,707,707,707,2021-11-23,73.73048400878906,74.08055877685547,73.64533996582031,-0.004725595673770511,0.0011561361928436042
708,708,708,708,2021-11-24,73.56966400146484,73.68318176269531,73.55073547363281,-0.0015406196979395048,0.00025735334541709953
709,709,709,709,2021-11-26,72.9073715209961,73.39937591552734,73.84402465820312,-0.006703114139519073,-0.012684210287053799
710,710,710,710,2021-11-29,73.5223388671875,72.27346801757812,74.2508544921875,0.017279796913932888,-0.00981154533483053
711,711,711,711,2021-11-30,70.977294921875,73.0398178100586,73.7872543334961,-0.028238335609587994,-0.03808190773600173
712,712,712,712,2021-12-01,71.32738494873047,73.38043975830078,73.82510375976562,-0.02797822984343823,-0.03383291974994018
713,713,713,713,2021-12-02,71.41252136230469,73.73048400878906,74.08055877685547,-0.03143832130829438,-0.036015352186899774
714,714,714,714,2021-12-03,72.63299560546875,73.56966400146484,73.68318176269531,-0.012731720454472129,-0.014252725413090861
715,715,715,715,2021-12-06,74.34546661376953,72.9073715209961,73.39937591552734,0.019724961451384804,0.012889628643859341
716,716,716,716,2021-12-07,73.61695861816406,73.5223388671875,72.27346801757812,0.0012869524070431293,0.018588987597207618
717,717,717,717,2021-12-08,73.56966400146484,70.977294921875,73.0398178100586,0.03652392053604281,0.007254210200580147
718,718,718,718,2021-12-09,73.79671478271484,71.32738494873047,73.38043975830078,0.0346196602575477,0.00567283360232218
719,719,719,719,2021-12-10,75.18750762939453,71.41252136230469,73.73048400878906,0.05286168580910067,0.01976148183744164
720,720,720,720,2021-12-13,76.76750946044922,72.63299560546875,73.56966400146484,0.05692335584557884,0.0434669031371504
721,721,721,721,2021-12-14,77.70415496826172,74.34546661376953,72.9073715209961,0.04517677415276489,0.06579284573281097
722,722,722,722,2021-12-15,78.30020904541016,73.61695861816406,73.5223388671875,0.06361646168428581,0.06498528544982118
723,723,723,723,2021-12-16,79.42609405517578,73.56966400146484,70.977294921875,0.07960387114985767,0.11903523715013953
