,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ROST,ROST_6m,ROST_12m,ROST_6m_ret,ROST_12m_ret
244,244,244,244,2020-01-24,111.44458770751952,113.37964630126952,114.37126159667967,-0.017067072061666244,-0.025589241985288336
245,245,245,245,2020-01-27,110.5685043334961,113.64922332763672,114.70823669433594,-0.027107259547733964,-0.03608923369531891
246,246,246,246,2020-01-28,110.21231079101562,113.29300689697266,117.5771255493164,-0.027192288300358913,-0.0626381596240988
247,247,247,247,2020-01-29,110.0101318359375,113.40852355957033,116.21968841552734,-0.029965928635405814,-0.05342947192723868
248,248,248,248,2020-01-30,109.92347717285156,113.03307342529295,115.49763488769533,-0.027510498991223264,-0.04826209402698001
249,249,249,249,2020-01-31,108.0076675415039,113.8032684326172,114.52528381347656,-0.0509264889395058,-0.05690984606148353
250,250,250,250,2020-02-03,109.5865478515625,111.44458770751952,113.37964630126952,-0.016672320246123973,-0.03345484461671444
251,251,251,251,2020-02-04,112.01258850097656,110.5685043334961,113.64922332763672,0.013060538135930999,-0.01440075680888675
252,252,252,252,2020-02-05,114.31349182128906,110.21231079101562,113.29300689697266,0.037211641792449957,0.00900748380034111
253,253,253,253,2020-02-06,113.78400421142578,110.0101318359375,113.40852355957033,0.03430477095615525,0.003310868002423417
254,254,254,254,2020-02-07,113.05233001708984,109.92347717285156,113.03307342529295,0.02846391803379955,0.00017036245422108465
255,255,255,255,2020-02-10,113.85139465332033,108.0076675415039,113.8032684326172,0.054104743161598856,0.0004228896178990471
256,256,256,256,2020-02-11,115.2376937866211,109.5865478515625,111.44458770751952,0.051567879870741073,0.03403580341699852
257,257,257,257,2020-02-12,115.5842742919922,112.01258850097656,110.5685043334961,0.03188646775165371,0.045363460315675175
258,258,258,258,2020-02-13,116.10415649414062,114.31349182128906,110.21231079101562,0.015664508574814384,0.053459052449205124
259,259,259,259,2020-02-14,117.24015808105467,113.78400421142578,110.0101318359375,0.030374690129615134,0.06572145787353123
260,260,260,260,2020-02-18,117.9237060546875,113.05233001708984,109.92347717285156,0.043089567785655314,0.0727799837450176
261,261,261,261,2020-02-19,118.35692596435548,113.85139465332033,108.0076675415039,0.0395737911226699,0.09581966408889153
262,262,262,262,2020-02-20,119.1944808959961,115.2376937866211,109.5865478515625,0.034335875522652826,0.08767438369760283
263,263,263,263,2020-02-21,118.64573669433594,115.5842742919922,112.01258850097656,0.02648684192634887,0.05921788150893015
264,264,264,264,2020-02-24,117.08612060546876,116.10415649414062,114.31349182128906,0.0084576137580199,0.02425460669606938
265,265,265,265,2020-02-25,112.39768981933594,117.24015808105467,113.78400421142578,-0.04130383599765253,-0.01218373708763043
266,266,266,266,2020-02-26,114.75634002685548,117.9237060546875,113.05233001708984,-0.026859451197735806,0.015072754444849013
267,267,267,267,2020-02-27,107.76700592041016,118.35692596435548,113.85139465332033,-0.0894744431528629,-0.053441494954341584
268,268,268,268,2020-02-28,104.72479248046876,119.1944808959961,115.2376937866211,-0.1213956242500267,-0.09122797377061753
269,269,269,269,2020-03-02,107.80549621582033,118.64573669433594,115.5842742919922,-0.0913664559767795,-0.06729962292725833
270,270,270,270,2020-03-03,105.1483917236328,117.08612060546876,116.10415649414062,-0.1019568230641198,-0.09436152073557091
271,271,271,271,2020-03-04,105.4757080078125,112.39768981933594,117.24015808105467,-0.06158473383794261,-0.10034488408919362
272,272,272,272,2020-03-05,97.89910125732422,114.75634002685548,117.9237060546875,-0.14689592545027408,-0.16980983270723193
273,273,273,273,2020-03-06,98.68852996826172,107.76700592041016,118.35692596435548,-0.08424170157286559,-0.16617866538724668
274,274,274,274,2020-03-09,91.27558135986328,104.72479248046876,119.1944808959961,-0.12842432820398064,-0.23422980096279478
275,275,275,275,2020-03-10,98.05313110351562,107.80549621582033,118.64573669433594,-0.09046259657096734,-0.17356380570060037
276,276,276,276,2020-03-11,94.8857879638672,105.1483917236328,117.08612060546876,-0.0976011481634389,-0.189606868233404
277,277,277,277,2020-03-12,87.94454956054688,105.4757080078125,112.39768981933594,-0.1662103888979547,-0.21755910017451585
278,278,278,278,2020-03-13,89.36940002441406,97.89910125732422,114.75634002685548,-0.08712747229915985,-0.2212247270739056
279,279,279,279,2020-03-16,71.39315032958984,98.68852996826172,107.76700592041016,-0.2765810742894851,-0.3375231155413534
280,280,280,280,2020-03-17,67.173095703125,91.27558135986328,104.72479248046876,-0.26406280078032895,-0.35857504119043426
281,281,281,281,2020-03-18,57.91217041015625,98.05313110351562,107.80549621582033,-0.4093796928420591,-0.4628087394151087
282,282,282,282,2020-03-19,62.76957321166992,94.8857879638672,105.1483917236328,-0.3384723407095195,-0.4030381997981426
283,283,283,283,2020-03-20,61.70732116699219,87.94454956054688,105.4757080078125,-0.2983383111819935,-0.41496177335523
284,284,284,284,2020-03-23,60.76094818115234,89.36940002441406,97.89910125732422,-0.3201146235226646,-0.37935131782829756
285,285,285,285,2020-03-24,69.123779296875,71.39315032958984,98.68852996826172,-0.031786957463540766,-0.2995763609093657
286,286,286,286,2020-03-25,78.50059509277344,67.173095703125,91.27558135986328,0.16863149258016796,-0.1399606124306474
287,287,287,287,2020-03-26,82.66271209716797,57.91217041015625,98.05313110351562,0.42738066129656116,-0.1569599953937202
288,288,288,288,2020-03-27,79.71736907958984,62.76957321166992,94.8857879638672,0.2700001768495224,-0.15985975571023914
289,289,289,289,2020-03-30,81.95775604248047,61.70732116699219,87.94454956054688,0.32816908095372677,-0.06807463962214855
290,290,290,290,2020-03-31,83.9856948852539,60.76094818115234,89.36940002441406,0.38223147266990387,-0.06024103482500076
291,291,291,291,2020-04-01,78.30745697021484,69.123779296875,71.39315032958984,0.13285844273498837,0.09684831960355833
292,292,292,292,2020-04-02,76.67544555664062,78.50059509277344,67.173095703125,-0.023250136307575997,0.14146065108435302
293,293,293,293,2020-04-03,72.18501281738281,82.66271209716797,57.91217041015625,-0.12675242577897616,0.24645669996722286
294,294,294,294,2020-04-06,84.18848419189453,79.71736907958984,62.76957321166992,0.05608708822089614,0.3412307888090351
295,295,295,295,2020-04-07,81.89981079101562,81.95775604248047,61.70732116699219,-0.0007070136404760952,0.3272300472966341
296,296,296,296,2020-04-08,85.99433135986328,83.9856948852539,60.76094818115234,0.023916411924122194,0.4152894899447632
297,297,297,297,2020-04-09,85.69496154785156,78.30745697021484,69.123779296875,0.09433973293816256,0.23973200567934994
298,298,298,298,2020-04-13,84.01466369628906,76.67544555664062,78.50059509277344,0.09571797185354347,0.07024237965328806
299,299,299,299,2020-04-14,87.84844207763672,72.18501281738281,82.66271209716797,0.21699004611774497,0.06273360562345265
300,300,300,300,2020-04-15,85.5211410522461,84.18848419189453,79.71736907958984,0.01582944357703342,0.07280435919632233
301,301,301,301,2020-04-16,84.1981430053711,81.89981079101562,81.95775604248047,0.028062729231696837,0.027335874858864795
302,302,302,302,2020-04-17,88.57270812988281,85.99433135986328,83.9856948852539,0.029983101551539715,0.054616601683131316
303,303,303,303,2020-04-20,83.5414810180664,85.69496154785156,78.30745697021484,-0.025129604948625373,0.06683940776984221
304,304,304,304,2020-04-21,79.86221313476562,84.01466369628906,76.67544555664062,-0.049425307188450396,0.041561774502776316
305,305,305,305,2020-04-22,80.9920654296875,87.84844207763672,72.18501281738281,-0.07804778873471474,0.1220066641060964
306,306,306,306,2020-04-23,79.79461669921875,85.5211410522461,84.18848419189453,-0.06696033615277575,-0.05219083743877184
307,307,307,307,2020-04-24,82.5564956665039,84.1981430053711,81.89981079101562,-0.019497429281337797,0.008018148871722586
308,308,308,308,2020-04-27,87.71324157714844,88.57270812988281,85.99433135986328,-0.009703514444585504,0.019988645647955217
309,309,309,309,2020-04-28,89.36457061767578,83.5414810180664,85.69496154785156,0.06970297304581052,0.042821759920799174
310,310,310,310,2020-04-29,93.71981048583984,79.86221313476562,84.01466369628906,0.17351882457464396,0.11551729617861284
311,311,311,311,2020-04-30,88.22505187988281,80.9920654296875,87.84844207763672,0.08930487711138269,0.004287040194899117
312,312,312,312,2020-05-01,85.90740203857422,79.79461669921875,85.5211410522461,0.07660648790879288,0.004516555574160863
313,313,313,313,2020-05-04,85.35696411132812,82.5564956665039,84.1981430053711,0.033921842517844025,0.013763024510921928
314,314,314,314,2020-05-05,85.72392272949219,87.71324157714844,88.57270812988281,-0.022679800813273365,-0.03216324148306693
315,315,315,315,2020-05-06,85.81085205078125,89.36457061767578,83.5414810180664,-0.03976652651416224,0.027164601405906152
316,316,316,316,2020-05-07,86.76686096191406,93.71981048583984,79.86221313476562,-0.07418868527243028,0.08645700583700333
317,317,317,317,2020-05-08,88.3216323852539,88.22505187988281,80.9920654296875,0.001094706132931389,0.09049734584098856
318,318,318,318,2020-05-11,87.635986328125,85.90740203857422,79.79461669921875,0.020121482532722945,0.09826940654986593
319,319,319,319,2020-05-12,83.64771270751953,85.35696411132812,82.5564956665039,-0.020024744572443742,0.013217821713553901
320,320,320,320,2020-05-13,80.84721374511719,85.72392272949219,87.71324157714844,-0.05688854206735028,-0.07827812207797857
321,321,321,321,2020-05-14,81.6197509765625,85.81085205078125,89.36457061767578,-0.04884115440012804,-0.0866654378528553
322,322,322,322,2020-05-15,82.38265228271484,86.76686096191406,93.71981048583984,-0.05052860770339096,-0.12096864200166024
323,323,323,323,2020-05-18,87.5201187133789,88.3216323852539,88.22505187988281,-0.009074941780727541,-0.00799017004221958
324,324,324,324,2020-05-19,86.80549621582031,87.635986328125,85.90740203857422,-0.009476587724992158,0.010454211813352599
325,325,325,325,2020-05-20,87.77117919921875,83.64771270751953,85.35696411132812,0.04929562755788952,0.02828375063506061
326,326,326,326,2020-05-21,93.54598236083984,80.84721374511719,85.72392272949219,0.15707119673607317,0.09124710328563368
327,327,327,327,2020-05-22,90.6585922241211,81.6197509765625,85.81085205078125,0.11074330832195423,0.05649332290129272
328,328,328,328,2020-05-26,91.3538589477539,82.38265228271484,86.76686096191406,0.10889679339592417,0.0528657823388734
329,329,329,329,2020-05-27,93.17902374267578,87.5201187133789,88.3216323852539,0.0646583335636155,0.05499662117015913
330,330,330,330,2020-05-28,94.8979263305664,86.80549621582031,87.635986328125,0.09322485864980568,0.0828648173736688
331,331,331,331,2020-05-29,93.63287353515624,87.77117919921875,83.64771270751953,0.06678381661744459,0.11937159432620192
332,332,332,332,2020-06-01,93.8646469116211,93.54598236083984,80.84721374511719,0.003406501730368827,0.16101276176991441
333,333,333,333,2020-06-02,95.41940307617188,90.6585922241211,81.6197509765625,0.05251361989254555,0.16907246021336197
334,334,334,334,2020-06-03,96.70376586914062,91.3538589477539,82.38265228271484,0.058562462308750174,0.17383652006346706
335,335,335,335,2020-06-04,95.56427001953124,93.17902374267578,87.5201187133789,0.025598532599381718,0.0919120246225471
336,336,336,336,2020-06-05,98.96349334716795,94.8979263305664,86.80549621582031,0.042841473716080936,0.1400602226974177
337,337,337,337,2020-06-08,99.23387145996094,93.63287353515624,87.77117919921875,0.0598187123104974,0.1305974508411778
338,338,338,338,2020-06-09,98.1040267944336,93.8646469116211,93.54598236083984,0.04516482000730382,0.04872517577517943
339,339,339,339,2020-06-10,96.60720825195312,95.41940307617188,90.6585922241211,0.012448256198302143,0.06561557908517046
340,340,340,340,2020-06-11,91.13177490234376,96.70376586914062,91.3538589477539,-0.0576191724977585,-0.0024310308066696207
341,341,341,341,2020-06-12,89.30662536621094,95.56427001953124,93.17902374267578,-0.0654810072011367,-0.04155869229923359
342,342,342,342,2020-06-15,88.19607543945312,98.96349334716795,94.8979263305664,-0.10880191819767604,-0.07062167900032001
343,343,343,343,2020-06-16,94.27024841308594,99.23387145996094,93.63287353515624,-0.05001944370252376,0.006807169895201248
344,344,344,344,2020-06-17,93.36249542236328,98.1040267944336,93.8646469116211,-0.04833166921889642,-0.005349740352516452
345,345,345,345,2020-06-18,89.2100601196289,96.60720825195312,95.41940307617188,-0.07656931885488649,-0.06507421715461947
346,346,346,346,2020-06-19,90.1081314086914,91.13177490234376,96.70376586914062,-0.011232563995920097,-0.06820452545120548
347,347,347,347,2020-06-22,87.56838989257812,89.30662536621094,95.56427001953124,-0.019463678831273756,-0.08367018473869914
348,348,348,348,2020-06-23,88.3216323852539,88.19607543945312,98.96349334716795,0.0014236114835628477,-0.10753319837429309
349,349,349,349,2020-06-24,84.06294250488281,94.27024841308594,99.23387145996094,-0.10827706598878784,-0.15288055108481102
350,350,350,350,2020-06-25,81.37833404541016,93.36249542236328,98.1040267944336,-0.12836162232744408,-0.17048936007560955
351,351,351,351,2020-06-26,80.87618255615234,89.2100601196289,96.60720825195312,-0.09341858476836584,-0.1628349062191511
352,352,352,352,2020-06-29,82.31505584716797,90.1081314086914,91.13177490234376,-0.08648581920068266,-0.0967469256976915
353,353,353,353,2020-06-30,82.31505584716797,87.56838989257812,89.30662536621094,-0.059991214316656105,-0.07828724341977233
354,354,354,354,2020-07-01,84.1981430053711,88.3216323852539,88.19607543945312,-0.04668719620009276,-0.04533004914517569
355,355,355,355,2020-07-02,85.54045867919922,84.06294250488281,94.27024841308594,0.017576308065002433,-0.09260386899197892
356,356,356,356,2020-07-06,87.04690551757812,81.37833404541016,93.36249542236328,0.06965701053802387,-0.06764589866856074
357,357,357,357,2020-07-07,83.41594696044922,80.87618255615234,89.2100601196289,0.031403119237650934,-0.06494910048720848
358,358,358,358,2020-07-08,83.06827545166016,82.31505584716797,90.1081314086914,0.009150447591151023,-0.07812675556550519
359,359,359,359,2020-07-09,81.8128890991211,82.31505584716797,87.56838989257812,-0.0061005455548646115,-0.06572578073569035
360,360,360,360,2020-07-10,83.81187438964844,84.1981430053711,88.3216323852539,-0.004587614428717468,-0.05106062777388631
361,361,361,361,2020-07-13,81.90946197509766,85.54045867919922,84.06294250488281,-0.0424477114124302,-0.025617477399866972
362,362,362,362,2020-07-14,77.41902923583984,87.04690551757812,81.37833404541016,-0.11060561227870458,-0.04865305804074305
363,363,363,363,2020-07-15,80.7892837524414,83.41594696044922,80.87618255615234,-0.03148874170610583,-0.0010744671788953664
364,364,364,364,2020-07-16,81.65837860107422,83.06827545166016,82.31505584716797,-0.016972747332480664,-0.007977607976273338
365,365,365,365,2020-07-17,82.84617614746094,81.8128890991211,82.31505584716797,0.01262988093585049,0.006452286216984238
366,366,366,366,2020-07-20,81.88050079345703,83.81187438964844,84.1981430053711,-0.023044152278617336,-0.027526049021843857
367,367,367,367,2020-07-21,83.5414810180664,81.90946197509766,85.54045867919922,0.01992467052786795,-0.023368797549117026
368,368,368,368,2020-07-22,85.73357391357422,77.41902923583984,87.04690551757812,0.10739665376591034,-0.015087631159256931
369,369,369,369,2020-07-23,84.72925567626953,80.7892837524414,83.41594696044922,0.048768496771195435,0.015744096466866253
370,370,370,370,2020-07-24,83.20348358154297,81.65837860107422,83.06827545166016,0.018921573106625678,0.0016276746946732867
371,371,371,371,2020-07-27,82.19918823242188,82.84617614746094,81.8128890991211,-0.00780950847855022,0.00472173929504871
372,372,372,372,2020-07-28,82.93309020996094,81.88050079345703,83.81187438964844,0.012855190262686111,-0.010485198977915222
373,373,373,373,2020-07-29,85.39559936523438,83.5414810180664,81.90946197509766,0.022193984647782328,0.04256086300745787
374,374,374,374,2020-07-30,85.89775085449219,85.73357391357422,77.41902923583984,0.0019149667210125454,0.10951728150483264
375,375,375,375,2020-07-31,86.5930404663086,84.72925567626953,80.7892837524414,0.021996945153869296,0.07183819987377715
376,376,376,376,2020-08-03,84.86446380615234,83.20348358154297,81.65837860107422,0.0199628687779827,0.039262170765608895
377,377,377,377,2020-08-04,85.34729766845703,82.19918823242188,82.84617614746094,0.03829854653958065,0.03018994523711327
378,378,378,378,2020-08-05,85.63702392578125,82.93309020996094,81.88050079345703,0.032603797940903734,0.04587811622940641
379,379,379,379,2020-08-06,83.9856948852539,85.39559936523438,83.5414810180664,-0.016510270909281255,0.005317285039409869
380,380,380,380,2020-08-07,86.37093353271484,85.89775085449219,85.73357391357422,0.005508673667419028,0.007434189315181694
381,381,381,381,2020-08-10,89.3355941772461,86.5930404663086,84.72925567626953,0.031671756715882626,0.05436538376515765
382,382,382,382,2020-08-11,90.38818359375,84.86446380615234,83.20348358154297,0.0650887254789585,0.08635095194260378
383,383,383,383,2020-08-12,90.84207153320312,85.34729766845703,82.19918823242188,0.06438134557102537,0.10514560407023854
384,384,384,384,2020-08-13,89.8763656616211,85.63702392578125,82.93309020996094,0.04950360885396887,0.08372141245529297
385,385,385,385,2020-08-14,90.83240509033205,83.9856948852539,85.39559936523438,0.08152233799377995,0.06366611119906329
386,386,386,386,2020-08-17,93.79706573486328,86.37093353271484,85.89775085449219,0.08597952920510732,0.0919618360409955
387,387,387,387,2020-08-18,91.06417846679688,89.3355941772461,86.5930404663086,0.019349334444691557,0.05163391857372068
388,388,388,388,2020-08-19,87.1628189086914,90.38818359375,84.86446380615234,-0.0356834771628447,0.02708265626692663
389,389,389,389,2020-08-20,84.4588851928711,90.84207153320312,85.34729766845703,-0.07026685138943523,-0.010409380259901124
390,390,390,390,2020-08-21,84.22712707519531,89.8763656616211,85.63702392578125,-0.06285566338646598,-0.016463636707037432
391,391,391,391,2020-08-24,86.24537658691406,90.83240509033205,83.9856948852539,-0.05049991243605434,0.02690555462745725
392,392,392,392,2020-08-25,88.11883544921875,93.79706573486328,86.37093353271484,-0.0605373978509649,0.020237154387614087
393,393,393,393,2020-08-26,86.77651977539062,91.06417846679688,89.3355941772461,-0.047083922170006565,-0.028645630282350232
394,394,394,394,2020-08-27,87.74222564697266,87.1628189086914,90.38818359375,0.006647407065714761,-0.029273272695351515
395,395,395,395,2020-08-28,90.61028289794922,84.4588851928711,90.84207153320312,0.07283304404303625,-0.0025515560284111727
396,396,396,396,2020-08-31,87.95465850830078,84.22712707519531,89.8763656616211,0.044255711461909986,-0.021381674027134312
397,397,397,397,2020-09-01,88.13813018798828,86.24537658691406,90.83240509033205,0.021946145706335907,-0.029662045166197415
398,398,398,398,2020-09-02,91.31525421142578,88.11883544921875,93.79706573486328,0.036273956026678045,-0.026459372731902464
399,399,399,399,2020-09-03,90.5716781616211,86.77651977539062,91.06417846679688,0.04373485357621765,-0.005408277035688136
400,400,400,400,2020-09-04,90.11779022216795,87.74222564697266,87.1628189086914,0.02707435966752536,0.03390174102299359
401,401,401,401,2020-09-08,90.37853240966795,90.61028289794922,84.4588851928711,-0.0025576621203388106,0.07008909960483978
402,402,402,402,2020-09-09,90.26265716552734,87.95465850830078,84.22712707519531,0.026240777877714505,0.07165779363391689
403,403,403,403,2020-09-10,87.59736633300781,88.13813018798828,86.24537658691406,-0.006135413286248337,0.015676083746138936
404,404,404,404,2020-09-11,87.1241683959961,91.31525421142578,88.11883544921875,-0.045896886030957096,-0.011287791629927546
405,405,405,405,2020-09-14,90.5523452758789,90.5716781616211,86.77651977539062,-0.00021345398621952505,0.04351206421116571
406,406,406,406,2020-09-15,90.69719696044922,90.11779022216795,87.74222564697266,0.006429437926216863,0.03367787050861648
407,407,407,407,2020-09-16,92.72515106201172,90.37853240966795,90.61028289794922,0.025964336770893937,0.023340266649916508
408,408,408,408,2020-09-17,90.6585922241211,90.26265716552734,87.95465850830078,0.004386476877892731,0.03074235932102587
409,409,409,409,2020-09-18,89.10383605957031,87.59736633300781,88.13813018798828,0.017197660039635743,0.010956732001487834
410,410,410,410,2020-09-21,87.31730651855469,87.1241683959961,91.31525421142578,0.002216814531655009,-0.04378181638321332
411,411,411,411,2020-09-22,87.51045227050781,90.5523452758789,90.5716781616211,-0.03359264739199841,-0.03379893089372443
412,412,412,412,2020-09-23,84.72925567626953,90.69719696044922,90.11779022216795,-0.0658007246550536,-0.0597943484035065
413,413,413,413,2020-09-24,83.70565032958984,92.72515106201172,90.37853240966795,-0.09727135118270025,-0.07383260053207397
414,414,414,414,2020-09-25,84.91275024414062,90.6585922241211,90.26265716552734,-0.06337890142586733,-0.059270434633625246
415,415,415,415,2020-09-28,89.09416961669922,89.10383605957031,87.59736633300781,-0.00010848514832328959,0.0170873092006123
416,416,416,416,2020-09-29,87.9063720703125,87.31730651855469,87.1241683959961,0.0067462634298349755,0.008978033176295419
417,417,417,417,2020-09-30,90.11779022216795,87.51045227050781,90.5523452758789,0.029794588920652343,-0.004798937591147134
418,418,418,418,2020-10-01,91.5759735107422,84.72925567626953,90.69719696044922,0.0808070102802787,0.009689125791574327
419,419,419,419,2020-10-02,92.91827392578124,83.70565032958984,92.72515106201172,0.11005975773340038,0.002082745205131742
420,420,420,420,2020-10-05,93.74876403808594,84.91275024414062,90.6585922241211,0.10405991760412969,0.034085812918046354
421,421,421,421,2020-10-06,91.39250183105467,89.09416961669922,89.10383605957031,0.02579666238816003,0.025685378685091242
422,422,422,422,2020-10-07,93.80670928955078,87.9063720703125,87.31730651855469,0.06712069990237857,0.07431977725534988
423,423,423,423,2020-10-08,94.50200653076172,90.11779022216795,87.51045227050781,0.04864984258696681,0.07989393356855223
424,424,424,424,2020-10-09,95.03313446044922,91.5759735107422,84.72925567626953,0.037751833992804684,0.1216094571106392
425,425,425,425,2020-10-12,95.25524139404295,92.91827392578124,83.70565032958984,0.025150784334719622,0.13797863129880428
426,426,426,426,2020-10-13,94.28955078125,93.74876403808594,84.91275024414062,0.005768467976221769,0.11042865188265893
427,427,427,427,2020-10-14,92.9858856201172,91.39250183105467,89.09416961669922,0.01743451330403456,0.043680927945800585
428,428,428,428,2020-10-15,92.88932800292967,93.80670928955078,87.9063720703125,-0.009779484789189774,0.05668480924945385
429,429,429,429,2020-10-16,91.85602569580078,94.50200653076172,90.11779022216795,-0.02799920268465028,0.01928848309914777
430,430,430,430,2020-10-19,87.83877563476562,95.03313446044922,91.5759735107422,-0.07570368868215893,-0.04080980777712606
431,431,431,431,2020-10-20,89.01692199707031,95.25524139404295,92.91827392578124,-0.06549056309842882,-0.04198691779215724
432,432,432,432,2020-10-21,89.00725555419922,94.28955078125,93.74876403808594,-0.056022063773594644,-0.05057675727821287
433,433,433,433,2020-10-22,89.96329498291016,92.9858856201172,91.39250183105467,-0.03250590793483954,-0.015638119315154575
434,434,434,434,2020-10-23,92.1553955078125,92.88932800292967,93.80670928955078,-0.007901149797251428,-0.01760336541218188
435,435,435,435,2020-10-26,88.49544525146484,91.85602569580078,94.50200653076172,-0.03658530204066479,-0.06356014543819932
436,436,436,436,2020-10-27,88.31195831298828,87.83877563476562,95.03313446044922,0.005386945284735711,-0.07072455502620667
437,437,437,437,2020-10-28,82.35368347167969,89.01692199707031,95.25524139404295,-0.07485361632263499,-0.13544197393814073
438,438,438,438,2020-10-29,84.0050048828125,89.00725555419922,94.28955078125,-0.056200482086999015,-0.1090740788690091
439,439,439,439,2020-10-30,82.2474594116211,89.96329498291016,92.9858856201172,-0.08576648479532456,-0.1154844752715124
440,440,440,440,2020-11-02,85.55009460449219,92.1553955078125,92.88932800292967,-0.0716756828715509,-0.07901051236161394
441,441,441,441,2020-11-03,88.49544525146484,88.49544525146484,91.85602569580078,0.0,-0.03658530204066479
442,442,442,442,2020-11-04,89.03622436523438,88.31195831298828,87.83877563476562,0.008201222870397817,0.013632347694004121
443,443,443,443,2020-11-05,91.68220520019533,82.35368347167969,89.01692199707031,0.11327388569964314,0.029941309397473193
444,444,444,444,2020-11-06,90.09848022460938,84.0050048828125,89.00725555419922,0.07253705121852327,0.012259951883873965
445,445,445,445,2020-11-09,104.12024688720705,82.2474594116211,89.96329498291016,0.2659387612949835,0.1573636437725654
446,446,446,446,2020-11-10,105.66533660888672,85.55009460449219,92.1553955078125,0.23512822630284136,0.14659956724865775
447,447,447,447,2020-11-11,100.60514831542967,88.49544525146484,88.49544525146484,0.1368398455937978,0.1368398455937978
448,448,448,448,2020-11-12,101.02039337158205,89.03622436523438,88.31195831298828,0.1345988005644485,0.14390389819636362
449,449,449,449,2020-11-13,104.41960906982422,91.68220520019533,82.35368347167969,0.13892994656722935,0.2679409671545865
450,450,450,450,2020-11-16,107.03662109375,90.09848022460938,84.0050048828125,0.18799585550072528,0.27416957171857503
451,451,451,451,2020-11-17,106.66963958740234,104.12024688720705,82.2474594116211,0.02448508120574333,0.2969353746667893
452,452,452,452,2020-11-18,107.48082733154295,105.66533660888672,85.55009460449219,0.017181516483273596,0.2563496022820202
453,453,453,453,2020-11-19,106.4185791015625,100.60514831542967,88.49544525146484,0.057784625175501425,0.20253170995601022
454,454,454,454,2020-11-20,105.25009155273438,101.02039337158205,89.03622436523438,0.041869745701685,0.1821041638175187
455,455,455,455,2020-11-23,104.46788024902344,104.41960906982422,91.68220520019533,0.0004622807883425395,0.13945645200079526
456,456,456,456,2020-11-24,109.51841735839844,107.03662109375,90.09848022460938,0.023186421986122863,0.21554122872413028
457,457,457,457,2020-11-25,107.11386108398438,106.66963958740234,104.12024688720705,0.004164460462229735,0.02875150882056876
458,458,458,458,2020-11-27,105.78121185302734,107.48082733154295,105.66533660888672,-0.015813196834379206,0.0010966249468311595
459,459,459,459,2020-11-30,103.8305206298828,106.4185791015625,100.60514831542967,-0.024319611232637706,0.032059714323371846
460,460,460,460,2020-12-01,107.71259307861328,105.25009155273438,101.02039337158205,0.023396668730165437,0.066246027001849
461,461,461,461,2020-12-02,107.75121307373048,104.46788024902344,104.41960906982422,0.031429113109986195,0.031905922973514134
462,462,462,462,2020-12-03,109.180419921875,109.51841735839844,107.03662109375,-0.003086215493941502,0.020028648197398802
463,463,463,463,2020-12-04,111.2856216430664,107.11386108398438,106.66963958740234,0.03894697209926079,0.0432736256869215
464,464,464,464,2020-12-07,109.701904296875,105.78121185302734,107.48082733154295,0.03706416645420063,0.02066486666017897
465,465,465,465,2020-12-08,109.57636260986328,103.8305206298828,106.4185791015625,0.05533866097486184,0.0296732350211808
466,466,466,466,2020-12-09,109.89505004882812,107.71259307861328,105.25009155273438,0.02026185525607005,0.044132583901520306
467,467,467,467,2020-12-10,109.43151092529295,107.75121307373048,104.46788024902344,0.015594236052012711,0.04751346217074137
468,468,468,468,2020-12-11,108.94866943359376,109.180419921875,109.51841735839844,-0.002122637817724704,-0.005202302393945035
469,469,469,469,2020-12-14,106.75656127929688,111.2856216430664,107.11386108398438,-0.04069762379812081,-0.0033357009174317387
470,470,470,470,2020-12-15,109.20939636230467,109.701904296875,105.78121185302734,-0.004489511259872958,0.03240825520169355
471,471,471,471,2020-12-16,109.53773498535156,109.57636260986328,103.8305206298828,-0.00035251785687806514,0.054966635251814555
472,472,472,472,2020-12-17,112.68587493896484,109.89505004882812,107.71259307861328,0.02539536484033378,0.04617177730297373
473,473,473,473,2020-12-18,113.62257385253906,109.43151092529295,107.75121307373048,0.03829850188313011,0.054489973813946824
474,474,474,474,2020-12-21,112.7824478149414,108.94866943359376,109.180419921875,0.03518884995364169,0.03299151895224317
475,475,475,475,2020-12-22,112.7341537475586,106.75656127929688,111.2856216430664,0.05599274083607031,0.013016345535977303
476,476,476,476,2020-12-23,114.08612060546876,109.20939636230467,109.701904296875,0.04465480449123116,0.039964814983787456
477,477,477,477,2020-12-24,113.9702377319336,109.53773498535156,109.57636260986328,0.04046553224032601,0.04009874956074522
478,478,478,478,2020-12-28,118.41238403320312,112.68587493896484,109.89505004882812,0.05081833989699236,0.07750425501959013
479,479,479,479,2020-12-29,117.29218292236328,113.62257385253906,109.43151092529295,0.032296478995333056,0.07183188764008452
480,480,480,480,2020-12-30,118.28684997558594,112.7824478149414,108.94866943359376,0.04880548584719846,0.08571174471923193
481,481,481,481,2020-12-31,118.59587097167967,112.7341537475586,106.75656127929688,0.05199593050786544,0.11090006600539293
482,482,482,482,2021-01-04,113.05284118652344,114.08612060546876,109.20939636230467,-0.009057012487247218,0.035193352882091355
483,483,483,483,2021-01-05,113.14940643310548,113.9702377319336,109.53773498535156,-0.007202154835885932,0.03297193837572876
484,484,484,484,2021-01-06,118.09371185302734,118.41238403320312,112.68587493896484,-0.002691206521831524,0.0479903707274012
