,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ESS,ESS_6m,ESS_12m,ESS_6m_ret,ESS_12m_ret
246,246,246,246,2020-01-28,268.2020263671875,268.6020202636719,260.4188232421875,-0.0014891693520835414,0.029887252496190175
247,247,247,247,2020-01-29,263.9320983886719,270.8890686035156,262.9755249023437,-0.025681989497428725,0.0036375000551227554
248,248,248,248,2020-01-30,271.4370422363281,269.4542541503906,265.6713562011719,0.007358533240417353,0.021702324697700393
249,249,249,249,2020-01-31,269.37603759765625,271.7674255371094,262.4710693359375,-0.008799391371967724,0.026307540405076324
250,250,250,250,2020-02-03,270.79351806640625,269.1238098144531,263.34942626953125,0.006204238313601174,0.028266975562939667
251,251,251,251,2020-02-04,270.9587097167969,268.66290283203125,266.1322631835937,0.00854530662985109,0.018135518315092858
252,252,252,252,2020-02-05,269.60211181640625,268.2020263671875,268.6020202636719,0.00522026424700428,0.003723321037394367
253,253,253,253,2020-02-06,273.70672607421875,263.9320983886719,270.8890686035156,0.03703463029022158,0.010401517806638338
254,254,254,254,2020-02-07,273.7502136230469,271.4370422363281,269.4542541503906,0.008521944417242633,0.015943186668927245
255,255,255,255,2020-02-10,275.9677429199219,269.37603759765625,271.7674255371094,0.0244702735293445,0.015455558643612921
256,256,256,256,2020-02-11,276.3938903808594,270.79351806640625,269.1238098144531,0.02068133814443729,0.027013888408530695
257,257,257,257,2020-02-12,277.56787109375,270.9587097167969,268.66290283203125,0.024391765755974237,0.033145507503453686
258,258,258,258,2020-02-13,279.5941772460937,269.60211181640625,268.2020263671875,0.03706226691759684,0.04247600599150414
259,259,259,259,2020-02-14,281.9073181152344,273.70672607421875,263.9320983886719,0.029961236826865356,0.06810547044600779
260,260,260,260,2020-02-18,281.6899108886719,273.7502136230469,271.4370422363281,0.02900343769798086,0.03777254779919481
261,261,261,261,2020-02-19,279.69842529296875,275.9677429199219,269.37603759765625,0.013518545079123312,0.03831962110427267
262,262,262,262,2020-02-20,283.5943908691406,276.3938903808594,270.79351806640625,0.026051590642467648,0.047271710542182266
263,263,263,263,2020-02-21,286.1336975097656,277.56787109375,270.9587097167969,0.030860295113631864,0.05600479795917801
264,264,264,264,2020-02-24,283.33349609375,279.5941772460937,269.60211181640625,0.013374094140612414,0.050932035305029544
265,265,265,265,2020-02-25,276.4634094238281,281.9073181152344,273.70672607421875,-0.0193109874827051,0.010071668274830303
266,266,266,266,2020-02-26,275.6199035644531,281.6899108886719,273.7502136230469,-0.02154854359202696,0.0068299122644002175
267,267,267,267,2020-02-27,258.00994873046875,279.69842529296875,275.9677429199219,-0.07754236206293441,-0.06507207690090056
268,268,268,268,2020-02-28,246.41778564453125,283.5943908691406,276.3938903808594,-0.13109076350442994,-0.10845429576978816
269,269,269,269,2020-03-02,255.18365478515625,286.1336975097656,277.56787109375,-0.10816636765948573,-0.0806441185731952
270,270,270,270,2020-03-03,253.8357086181641,283.33349609375,279.5941772460937,-0.10410977834341772,-0.09212805817932845
271,271,271,271,2020-03-04,263.38427734375,276.4634094238281,281.9073181152344,-0.047308727427387565,-0.0657061366669196
272,272,272,272,2020-03-05,258.34912109375,275.6199035644531,281.6899108886719,-0.06266159391012338,-0.08285987141423223
273,273,273,273,2020-03-06,256.2445373535156,258.00994873046875,279.69842529296875,-0.00684241590543222,-0.08385420087684248
274,274,274,274,2020-03-09,242.8349151611328,246.41778564453125,283.5943908691406,-0.014539820954997507,-0.1437245482292191
275,275,275,275,2020-03-10,255.80975341796875,255.18365478515625,286.1336975097656,0.0024535216933843085,-0.10597823449564847
276,276,276,276,2020-03-11,241.3565673828125,253.8357086181641,283.33349609375,-0.049162276274231864,-0.14815378093188136
277,277,277,277,2020-03-12,228.45999145507807,263.38427734375,276.4634094238281,-0.1325982182417491,-0.17363389270498042
278,278,278,278,2020-03-13,239.7825469970703,258.34912109375,275.6199035644531,-0.07186621738086818,-0.13002455956161496
279,279,279,279,2020-03-16,194.5096893310547,256.2445373535156,258.00994873046875,-0.24092161596909045,-0.24611554597745333
280,280,280,280,2020-03-17,205.2931060791016,242.8349151611328,246.41778564453125,-0.154598069462624,-0.16689006216764668
281,281,281,281,2020-03-18,179.3607635498047,255.80975341796875,255.18365478515625,-0.2988509579744354,-0.29713067358952994
282,282,282,282,2020-03-19,181.8131561279297,241.3565673828125,253.8357086181641,-0.24670309120050493,-0.2837368819474305
283,283,283,283,2020-03-20,170.73410034179688,228.45999145507807,263.38427734375,-0.25267396162286815,-0.35176806275734085
284,284,284,284,2020-03-23,158.47230529785156,239.7825469970703,258.34912109375,-0.3390999166432751,-0.3865963057008235
285,285,285,285,2020-03-24,163.49876403808594,194.5096893310547,256.2445373535156,-0.159431262265749,-0.36194244089378336
286,286,286,286,2020-03-25,174.59524536132812,205.2931060791016,242.8349151611328,-0.14953186351004533,-0.28101259555086766
287,287,287,287,2020-03-26,190.1876373291016,179.3607635498047,255.80975341796875,0.06036366909360602,-0.25652702921630544
288,288,288,288,2020-03-27,198.7969665527344,181.8131561279297,241.3565673828125,0.09341353940775532,-0.17633496072462307
289,289,289,289,2020-03-30,197.9088134765625,170.73410034179688,228.45999145507807,0.15916394604454465,-0.13372660037292716
290,290,290,290,2020-03-31,193.28387451171875,158.47230529785156,239.7825469970703,0.2196697343957874,-0.19392017087014968
291,291,291,291,2020-04-01,175.80197143554688,163.49876403808594,194.5096893310547,0.07524954374942538,-0.09617884826121625
292,292,292,292,2020-04-02,170.66795349121094,174.59524536132812,205.2931060791016,-0.022493693124286285,-0.16866203278423397
293,293,293,293,2020-04-03,167.49981689453125,190.1876373291016,179.3607635498047,-0.11929177286802939,-0.0661289928774188
294,294,294,294,2020-04-06,186.5877380371093,198.7969665527344,181.8131561279297,-0.061415567487476674,0.02626092638653743
295,295,295,295,2020-04-07,188.3604888916016,197.9088134765625,170.73410034179688,-0.04824608069358005,0.10323882876659085
296,296,296,296,2020-04-08,205.46499633789065,193.28387451171875,158.47230529785156,0.06302192491196856,0.2965356688142795
297,297,297,297,2020-04-09,216.73345947265625,175.80197143554688,163.49876403808594,0.23282724137206734,0.3255969288071783
298,298,298,298,2020-04-13,210.4498291015625,170.66795349121094,174.59524536132812,0.23309516986972167,0.2053583055256325
299,299,299,299,2020-04-14,221.70069885253903,167.49981689453125,190.1876373291016,0.32358770870857834,0.1656945843903992
300,300,300,300,2020-04-15,215.36441040039065,186.5877380371093,198.7969665527344,0.15422595646428894,0.0833385143392591
301,301,301,301,2020-04-16,215.9173126220703,188.3604888916016,197.9088134765625,0.14629832345745952,0.09099392204501533
302,302,302,302,2020-04-17,228.9146423339844,205.46499633789065,193.28387451171875,0.11412963966636158,0.18434423415961354
303,303,303,303,2020-04-20,212.29278564453125,216.73345947265625,175.80197143554688,-0.02048910140100102,0.20756771901367888
304,304,304,304,2020-04-21,209.56344604492188,210.4498291015625,170.66795349121094,-0.004211849733614437,0.22790155830698455
305,305,305,305,2020-04-22,214.7676544189453,221.70069885253903,167.49981689453125,-0.031272091019456494,0.2821963534096097
306,306,306,306,2020-04-23,211.72232055664065,215.36441040039065,186.5877380371093,-0.016911289274671115,0.13470650742618728
307,307,307,307,2020-04-24,212.0382843017578,215.9173126220703,188.3604888916016,-0.017965341793143463,0.12570468227963882
308,308,308,308,2020-04-27,221.2180633544922,228.9146423339844,205.46499633789065,-0.0336220475065242,0.0766703199930725
309,309,309,309,2020-04-28,217.1722717285156,212.29278564453125,216.73345947265625,0.022984700441750716,0.0020246631827269823
310,310,310,310,2020-04-29,218.71685791015625,209.56344604492188,210.4498291015625,0.04367847560243043,0.039282658692985306
311,311,311,311,2020-04-30,214.2235412597656,214.7676544189453,221.70069885253903,-0.0025334967719036205,-0.033726360049711746
312,312,312,312,2020-05-01,207.82579040527344,211.72232055664065,215.36441040039065,-0.018403964877783396,-0.03500401937860542
313,313,313,313,2020-05-04,212.63507080078125,212.0382843017578,215.9173126220703,0.0028145223915041484,-0.015201383258387047
314,314,314,314,2020-05-05,214.59210205078125,221.2180633544922,228.9146423339844,-0.029952171189082,-0.06256716537296336
315,315,315,315,2020-05-06,211.84523010253903,217.1722717285156,212.29278564453125,-0.024529105781219807,-0.0021081994879543764
316,316,316,316,2020-05-07,218.5764312744141,218.71685791015625,209.56344604492188,-0.000642047609333507,0.043008384332257066
317,317,317,317,2020-05-08,216.4613647460937,214.2235412597656,214.7676544189453,0.010446207140299979,0.007886244936327724
318,318,318,318,2020-05-11,213.18795776367188,207.82579040527344,211.72232055664065,0.025801260507379187,0.006922450137415437
319,319,319,319,2020-05-12,201.7614898681641,212.63507080078125,212.0382843017578,-0.05113728836765907,-0.048466693019306395
320,320,320,320,2020-05-13,202.5338134765625,214.59210205078125,221.2180633544922,-0.056191669958875146,-0.0844607786299485
321,321,321,321,2020-05-14,197.47000122070312,211.84523010253903,217.1722717285156,-0.06785722234518987,-0.09072185114148479
322,322,322,322,2020-05-15,198.82156372070312,218.5764312744141,218.71685791015625,-0.09037967835109129,-0.09096369790400727
323,323,323,323,2020-05-18,211.1519012451172,216.4613647460937,214.2235412597656,-0.0245284580331665,-0.014338480246313234
324,324,324,324,2020-05-19,202.7181091308593,213.18795776367188,207.82579040527344,-0.0491108819777657,-0.024576744130042072
325,325,325,325,2020-05-20,206.9920654296875,201.7614898681641,212.63507080078125,0.025924548658622593,-0.02653845082959394
326,326,326,326,2020-05-21,206.6146697998047,202.5338134765625,214.59210205078125,0.02014901242016287,-0.03717486419462346
327,327,327,327,2020-05-22,207.47471618652344,197.47000122070312,211.84523010253903,0.05066448019432834,-0.020630693048411586
328,328,328,328,2020-05-26,216.952865600586,198.82156372070312,218.5764312744141,0.09119384004721454,-0.007427908234944991
329,329,329,329,2020-05-27,217.68125915527344,211.1519012451172,216.4613647460937,0.03092256272216365,0.00563562190698863
330,330,330,330,2020-05-28,218.40090942382807,202.7181091308593,213.18795776367188,0.07736260149726015,0.024452373927869697
331,331,331,331,2020-05-29,213.0562744140625,206.9920654296875,201.7614898681641,0.02929681856058841,0.055980874017527826
332,332,332,332,2020-06-01,216.68960571289065,206.6146697998047,202.5338134765625,0.048761958300675756,0.0698934760242702
333,333,333,333,2020-06-02,216.58428955078125,207.47471618652344,197.47000122070312,0.04390690842573863,0.09679590931239712
334,334,334,334,2020-06-03,222.08688354492188,216.952865600586,198.82156372070312,0.02366420895213106,0.11701607908537004
335,335,335,335,2020-06-04,219.82261657714844,217.68125915527344,211.1519012451172,0.009837123462923092,0.04106387525237487
336,336,336,336,2020-06-05,230.38902282714844,218.40090942382807,202.7181091308593,0.05489040057088901,0.13649946625353993
337,337,337,337,2020-06-08,242.39471435546875,213.0562744140625,206.9920654296875,0.13770277370188455,0.17103384543890687
338,338,338,338,2020-06-09,235.2333831787109,216.68960571289065,206.6146697998047,0.08557760491008692,0.13851249481286
339,339,339,339,2020-06-10,228.4407501220703,216.58428955078125,207.47471618652344,0.05474293909258421,0.10105344073201694
340,340,340,340,2020-06-11,215.96994018554688,222.08688354492188,216.952865600586,-0.02754301947840032,-0.0045305942943786315
341,341,341,341,2020-06-12,219.12057495117188,219.82261657714844,217.68125915527344,-0.0031936733212807322,0.006612033582880761
342,342,342,342,2020-06-15,214.6974029541016,230.38902282714844,218.40090942382807,-0.06810923402726365,-0.01695737659470764
343,343,343,343,2020-06-16,220.7967834472656,242.39471435546875,213.0562744140625,-0.08910231795124901,0.03633081942548122
344,344,344,344,2020-06-17,213.345947265625,235.2333831787109,216.68960571289065,-0.09304561970465575,-0.015430636076268156
345,345,345,345,2020-06-18,213.1967010498047,228.4407501220703,216.58428955078125,-0.06673086594278721,-0.015640970580104274
346,346,346,346,2020-06-19,205.16661071777344,215.96994018554688,222.08688354492188,-0.05002237560695688,-0.07618762781965893
347,347,347,347,2020-06-22,204.9910888671875,219.12057495117188,219.82261657714844,-0.06448269902145398,-0.0674704356671858
348,348,348,348,2020-06-23,203.82388305664065,214.6974029541016,230.38902282714844,-0.0506457914620676,-0.11530557942614539
349,349,349,349,2020-06-24,199.8922271728516,220.7967834472656,242.39471435546875,-0.0946778116421555,-0.1753441171175366
350,350,350,350,2020-06-25,201.19985961914065,213.345947265625,235.2333831787109,-0.05693141961286918,-0.14467982009897973
351,351,351,351,2020-06-26,197.2769317626953,213.1967010498047,228.4407501220703,-0.07467174308382174,-0.13641969894916828
352,352,352,352,2020-06-29,200.57032775878903,205.16661071777344,215.96994018554688,-0.02240268503195697,-0.07130442511364099
353,353,353,353,2020-06-30,202.9974060058593,204.9910888671875,219.12057495117188,-0.009725705016474628,-0.07358126432857992
354,354,354,354,2020-07-01,212.03250122070312,203.82388305664065,214.6974029541016,0.040273092833686075,-0.012412361289568907
355,355,355,355,2020-07-02,209.9774627685547,199.8922271728516,220.7967834472656,0.05045336548770418,-0.04900126038880892
356,356,356,356,2020-07-06,208.3387451171875,201.19985961914065,213.345947265625,0.03548156301679506,-0.02346987234870379
357,357,357,357,2020-07-07,202.0673065185547,197.2769317626953,213.1967010498047,0.02428248814018308,-0.05220247065947836
358,358,358,358,2020-07-08,201.00436401367188,200.57032775878903,205.16661071777344,0.002164010298695951,-0.02028715437438866
359,359,359,359,2020-07-09,198.3470001220703,202.9974060058593,204.9910888671875,-0.02290869610252433,-0.03241159789839376
360,360,360,360,2020-07-10,199.59597778320312,212.03250122070312,203.82388305664065,-0.05865385431903625,-0.020742933605394143
361,361,361,361,2020-07-13,199.20623779296875,209.9774627685547,199.8922271728516,-0.05129705271016827,-0.0034317961712920786
362,362,362,362,2020-07-14,202.22674560546875,208.3387451171875,201.19985961914065,-0.02933683558610689,0.005103810650126439
363,363,363,363,2020-07-15,200.4286346435547,202.0673065185547,197.2769317626953,-0.008109534903161242,0.01597603355191346
364,364,364,364,2020-07-16,198.64816284179688,201.00436401367188,200.57032775878903,-0.011722139384569452,-0.009583495916224427
365,365,365,365,2020-07-17,197.68264770507807,198.3470001220703,202.9974060058593,-0.0033494452478907144,-0.026181409927119037
366,366,366,366,2020-07-20,190.6583404541016,199.59597778320312,212.03250122070312,-0.04477864448155067,-0.10080605871056214
367,367,367,367,2020-07-21,191.08349609375,199.20623779296875,209.9774627685547,-0.04077553890486385,-0.08998092664654378
368,368,368,368,2020-07-22,195.60989379882807,202.22674560546875,208.3387451171875,-0.03271996385458198,-0.061096899240703606
369,369,369,369,2020-07-23,191.62384033203125,200.4286346435547,202.0673065185547,-0.043929822338918845,-0.05168310681453303
370,370,370,370,2020-07-24,189.6662139892578,198.64816284179688,201.00436401367188,-0.045215363303874434,-0.05640748189747202
371,371,371,371,2020-07-27,188.2843780517578,197.68264770507807,198.3470001220703,-0.04754220849642554,-0.050732413719993597
372,372,372,372,2020-07-28,193.12966918945312,190.6583404541016,199.59597778320312,0.012962080386651031,-0.03239698848427475
373,373,373,373,2020-07-29,194.1217498779297,191.08349609375,199.20623779296875,0.01590013709341509,-0.025523738470093815
374,374,374,374,2020-07-30,195.4238739013672,195.60989379882807,202.22674560546875,-0.0009509738686949154,-0.033639821892666566
375,375,375,375,2020-07-31,195.5301513671875,191.62384033203125,200.4286346435547,0.020385308155747683,-0.024440037148777294
376,376,376,376,2020-08-03,189.77252197265625,189.6662139892578,198.64816284179688,0.000560500371481254,-0.044680206160321645
377,377,377,377,2020-08-04,189.7991180419922,188.2843780517578,197.68264770507807,0.008044958407637859,-0.03987972517874849
378,378,378,378,2020-08-05,192.5450439453125,193.12966918945312,190.6583404541016,-0.0030271125435787916,0.009895730166942895
379,379,379,379,2020-08-06,194.85694885253903,194.1217498779297,191.08349609375,0.0037873086095281394,0.01974766442904996
380,380,380,380,2020-08-07,197.70037841796875,195.4238739013672,195.60989379882807,0.011649060430306113,0.010687008609547188
381,381,381,381,2020-08-10,197.9572296142578,195.5301513671875,191.62384033203125,0.012412808101971429,0.033051155175955804
382,382,382,382,2020-08-11,194.45835876464844,189.77252197265625,189.6662139892578,0.024691861304701135,0.025266201473616468
383,383,383,383,2020-08-12,195.946517944336,189.7991180419922,188.2843780517578,0.032388980337536344,0.04069450674485542
384,384,384,384,2020-08-13,191.3580780029297,192.5450439453125,193.12966918945312,-0.006164614357562659,-0.009173065919693468
385,385,385,385,2020-08-14,194.1217498779297,194.85694885253903,194.1217498779297,-0.003773019022101809,0.0
386,386,386,386,2020-08-17,195.0961151123047,197.70037841796875,195.4238739013672,-0.013172778557652753,-0.001677168620799696
387,387,387,387,2020-08-18,193.74972534179688,197.9572296142578,195.5301513671875,-0.021254612830558073,-0.009105634158934173
388,388,388,388,2020-08-19,186.6367950439453,194.45835876464844,189.77252197265625,-0.0402223065667725,-0.01652360887717319
389,389,389,389,2020-08-20,188.2401123046875,195.946517944336,189.7991180419922,-0.039329127766576155,-0.00821397777496402
390,390,390,390,2020-08-21,188.6918487548828,191.3580780029297,192.5450439453125,-0.013933194124190806,-0.020011915713208817
391,391,391,391,2020-08-24,190.5697326660156,194.1217498779297,194.85694885253903,-0.018297883746399957,-0.022001864505062363
392,392,392,392,2020-08-25,191.3580780029297,195.0961151123047,197.70037841796875,-0.019159977159069697,-0.032080365580436476
393,393,393,393,2020-08-26,188.49696350097656,193.74972534179688,197.9572296142578,-0.027111067288244306,-0.047789444880167564
394,394,394,394,2020-08-27,191.8984375,186.6367950439453,194.45835876464844,0.028191881749875636,-0.013164367327334503
395,395,395,395,2020-08-28,195.4416046142578,188.2401123046875,195.946517944336,0.03825694864606688,-0.0025767915417697074
396,396,396,396,2020-08-31,191.78326416015625,188.6918487548828,191.3580780029297,0.01638340726254306,0.0022219399445475574
397,397,397,397,2020-09-01,190.6317443847656,190.5697326660156,194.1217498779297,0.0003254017197928949,-0.017978436189446723
398,398,398,398,2020-09-02,195.7427673339844,191.3580780029297,195.0961151123047,0.02291353141092678,0.0033145315133900066
399,399,399,399,2020-09-03,196.5931396484375,188.49696350097656,193.74972534179688,0.04295122848182631,0.014675707548098549
400,400,400,400,2020-09-04,198.64816284179688,191.8984375,186.6367950439453,0.035173425222896126,0.06435691201739391
401,401,401,401,2020-09-08,196.2653961181641,195.4416046142578,188.2401123046875,0.004215026301754854,0.04263322899258992
402,402,402,402,2020-09-09,193.5548248291016,191.78326416015625,188.6918487548828,0.009237305855144484,0.02577205166152119
403,403,403,403,2020-09-10,191.3226318359375,190.6317443847656,190.5697326660156,0.0036241993871568567,0.003950780427663281
404,404,404,404,2020-09-11,188.86013793945312,195.7427673339844,191.3580780029297,-0.035161602588298146,-0.013053747662736814
405,405,405,405,2020-09-14,196.99169921875,196.5931396484375,188.49696350097656,0.002027332037248364,0.04506563692061505
406,406,406,406,2020-09-15,191.6769561767578,198.64816284179688,191.8984375,-0.03509323502070805,-0.0011541590756422027
407,407,407,407,2020-09-16,194.48492431640625,196.2653961181641,195.4416046142578,-0.009071756086263316,-0.004894967475015166
408,408,408,408,2020-09-17,191.7566680908203,193.5548248291016,191.78326416015625,-0.009290167475127231,-0.00013867773839604247
409,409,409,409,2020-09-18,187.29229736328125,191.3226318359375,190.6317443847656,-0.02106564411110723,-0.01751779081842797
410,410,410,410,2020-09-21,180.97657775878903,188.86013793945312,195.7427673339844,-0.0417428487910535,-0.07543670591925722
411,411,411,411,2020-09-22,183.78453063964844,196.99169921875,196.5931396484375,-0.0670442898430742,-0.06515287884253929
412,412,412,412,2020-09-23,178.86837768554688,191.6769561767578,198.64816284179688,-0.06682377864660638,-0.0995719510982973
413,413,413,413,2020-09-24,176.25531005859375,194.48492431640625,196.2653961181641,-0.09373278839934585,-0.10195422349196503
414,414,414,414,2020-09-25,180.79942321777344,191.7566680908203,193.5548248291016,-0.057141402080772896,-0.06590071636080619
415,415,415,415,2020-09-28,183.8199920654297,187.29229736328125,191.3226318359375,-0.018539498669913335,-0.03921459630004176
416,416,416,416,2020-09-29,178.59283447265625,180.97657775878903,188.86013793945312,-0.01317155687024818,-0.054364587354524097
417,417,417,417,2020-09-30,179.65756225585938,183.78453063964844,196.99169921875,-0.022455472010758815,-0.08799425067978062
418,418,418,418,2020-10-01,185.052963256836,178.86837768554688,191.6769561767578,0.034576181946267326,-0.034558107829161244
419,419,419,419,2020-10-02,189.7772674560547,176.25531005859375,194.48492431640625,0.07671801429963021,-0.02420576750048098
420,420,420,420,2020-10-05,190.9404144287109,180.79942321777344,191.7566680908203,0.056089732093462574,-0.0042567159214657035
421,421,421,421,2020-10-06,188.58721923828125,183.8199920654297,187.29229736328125,0.02593421487666414,0.006913908864539797
422,422,422,422,2020-10-07,188.26513671875,178.59283447265625,180.97657775878903,0.05415840044564968,0.040273493123929915
423,423,423,423,2020-10-08,193.24888610839844,179.65756225585938,183.78453063964844,0.07565127613822886,0.051497019013569956
424,424,424,424,2020-10-09,192.7746734619141,185.052963256836,178.86837768554688,0.04172702813929585,0.07774597140258455
425,425,425,425,2020-10-12,194.1168212890625,189.7772674560547,176.25531005859375,0.022866562951290748,0.10133885455440139
426,426,426,426,2020-10-13,187.4419403076172,190.9404144287109,180.79942321777344,-0.018322334386677963,0.03673970287970896
427,427,427,427,2020-10-14,185.11558532714844,188.58721923828125,183.8199920654297,-0.018408638322125026,0.007048162972706384
428,428,428,428,2020-10-15,183.14712524414065,188.26513671875,178.59283447265625,-0.027185126061099463,0.025500971441167808
429,429,429,429,2020-10-16,180.7760162353516,193.24888610839844,179.65756225585938,-0.06454303631044211,0.006225476765065796
430,430,430,430,2020-10-19,178.10964965820312,192.7746734619141,185.052963256836,-0.07607339460288742,-0.037520683140837896
431,431,431,431,2020-10-20,178.81651306152344,194.1168212890625,189.7772674560547,-0.07882010495502156,-0.05775588689551214
432,432,432,432,2020-10-21,178.88809204101562,187.4419403076172,190.9404144287109,-0.045634654936688945,-0.06312085591599625
433,433,433,433,2020-10-22,181.2055206298828,185.11558532714844,188.58721923828125,-0.021122287949745022,-0.03914209371246735
434,434,434,434,2020-10-23,181.8407745361328,183.14712524414065,188.26513671875,-0.007132793956041827,-0.034124014114278456
435,435,435,435,2020-10-26,178.07386779785156,180.7760162353516,193.24888610839844,-0.01494749410774776,-0.07852577376324332
436,436,436,436,2020-10-27,174.78115844726562,178.10964965820312,192.7746734619141,-0.018687876919217805,-0.0933396212869394
437,437,437,437,2020-10-28,166.71051025390625,178.81651306152344,194.1168212890625,-0.06770069833232917,-0.14118462713926816
438,438,438,438,2020-10-29,176.785400390625,178.88809204101562,187.4419403076172,-0.011754229286030538,-0.05685248402520471
439,439,439,439,2020-10-30,183.05764770507807,181.2055206298828,185.11558532714844,0.010221140441842635,-0.011117041379489767
440,440,440,440,2020-11-02,194.1615600585937,181.8407745361328,183.14712524414065,0.06775590102874673,0.06013981819136105
441,441,441,441,2020-11-03,200.45167541503903,178.07386779785156,180.7760162353516,0.12566587053969447,0.1088399865725096
442,442,442,442,2020-11-04,201.76695251464844,174.78115844726562,178.10964965820312,0.15439761532147567,0.13282437477050935
443,443,443,443,2020-11-05,202.33067321777344,166.71051025390625,178.81651306152344,0.21366477080309076,0.1314988182783754
444,444,444,444,2020-11-06,203.2522430419922,176.785400390625,178.88809204101562,0.14971169900278003,0.13619772407986952
445,445,445,445,2020-11-09,227.67007446289065,183.05764770507807,181.2055206298828,0.2437069814733286,0.2564190851994679
446,446,446,446,2020-11-10,231.6875,194.1615600585937,181.8407745361328,0.1932717265460877,0.2741229275503463
447,447,447,447,2020-11-11,220.7804718017578,200.45167541503903,178.07386779785156,0.10141494873828116,0.23982521709691018
448,448,448,448,2020-11-12,221.1652069091797,201.76695251464844,174.78115844726562,0.09614188127821843,0.2653835738015715
449,449,449,449,2020-11-13,228.08164978027344,202.33067321777344,166.71051025390625,0.12727173864925367,0.368129996320548
450,450,450,450,2020-11-16,235.2754821777344,203.2522430419922,176.785400390625,0.15755417335850108,0.33085357533976056
451,451,451,451,2020-11-17,232.63592529296875,227.67007446289065,183.05764770507807,0.021811609812107724,0.27083423287381936
452,452,452,452,2020-11-18,227.4463806152344,231.6875,194.1615600585937,-0.01830534398603978,0.17142847712284603
453,453,453,453,2020-11-19,227.40164184570312,220.7804718017578,200.45167541503903,0.029989835558873912,0.13444620193302792
454,454,454,454,2020-11-20,227.35690307617188,221.1652069091797,201.76695251464844,0.027995796687563024,0.12682924652720606
455,455,455,455,2020-11-23,225.8984375,228.08164978027344,202.33067321777344,-0.00957206457589499,0.11648142077232149
456,456,456,456,2020-11-24,230.42588806152344,235.2754821777344,203.2522430419922,-0.020612407511920172,0.13369419502011182
457,457,457,457,2020-11-25,227.6253356933593,232.63592529296875,227.67007446289065,-0.02153833116402548,-0.00019650702727136427
458,458,458,458,2020-11-27,223.6973419189453,227.4463806152344,231.6875,-0.016483175885885992,-0.0344867896673523
459,459,459,459,2020-11-30,220.0020446777344,227.40164184570312,220.7804718017578,-0.03253977019651211,-0.0035257969949551438
460,460,460,460,2020-12-01,220.592529296875,227.35690307617188,221.1652069091797,-0.029752225192083093,-0.0025893657520003055
461,461,461,461,2020-12-02,222.5252380371093,225.8984375,228.08164978027344,-0.014932371822583779,-0.0243615027711217
462,462,462,462,2020-12-03,222.659423828125,230.42588806152344,235.2754821777344,-0.033704825003537775,-0.05362249492736704
463,463,463,463,2020-12-04,226.131103515625,227.6253356933593,232.63592529296875,-0.006564437008660606,-0.027961381154488207
464,464,464,464,2020-12-07,226.37266540527344,223.6973419189453,227.4463806152344,0.011959567616576905,-0.004720739925852424
465,465,465,465,2020-12-08,225.9163513183593,220.0020446777344,227.40164184570312,0.026882962152867007,-0.006531573454300887
466,466,466,466,2020-12-09,223.84947204589844,220.592529296875,227.35690307617188,0.014764519720612101,-0.015426982787051458
467,467,467,467,2020-12-10,219.5814971923828,222.5252380371093,225.8984375,-0.013228795397291382,-0.027963629928237976
468,468,468,468,2020-12-11,218.2662048339844,222.659423828125,230.42588806152344,-0.019730667216366293,-0.05277047353417341
469,469,469,469,2020-12-14,214.97352600097656,226.131103515625,227.6253356933593,-0.04934118898808404,-0.05558172886969992
470,470,470,470,2020-12-15,216.9509429931641,226.37266540527344,223.6973419189453,-0.041620406753799966,-0.03015860120602465
471,471,471,471,2020-12-16,215.2151031494141,225.9163513183593,220.0020446777344,-0.0473681878558011,-0.02175862290431152
472,472,472,472,2020-12-17,216.3961944580078,223.84947204589844,220.592529296875,-0.03329593552207433,-0.019023014298094054
473,473,473,473,2020-12-18,209.70343017578125,219.5814971923828,222.5252380371093,-0.04498588060881581,-0.0576195669957662
474,474,474,474,2020-12-21,209.22024536132807,218.2662048339844,222.659423828125,-0.04144461795877552,-0.06035755521028785
475,475,475,475,2020-12-22,210.0255126953125,214.97352600097656,226.131103515625,-0.023016849552170315,-0.07122235981659042
476,476,476,476,2020-12-23,206.90284729003903,216.9509429931641,226.37266540527344,-0.046315058899936035,-0.08600781406349445
477,477,477,477,2020-12-24,209.5960388183593,215.2151031494141,225.9163513183593,-0.026109061347584617,-0.07224051028073464
478,478,478,478,2020-12-28,213.2376708984375,216.3961944580078,223.84947204589844,-0.014596021743733756,-0.04740596906694994
479,479,479,479,2020-12-29,210.1239624023437,209.70343017578125,219.5814971923828,0.0020053664654409165,-0.04307072731976613
480,480,480,480,2020-12-30,213.2645568847656,209.22024536132807,218.2662048339844,0.019330402354002185,-0.02291535674532441
481,481,481,481,2020-12-31,214.30075073242188,210.0255126953125,214.97352600097656,0.020355803360478042,-0.0031295726551540115
482,482,482,482,2021-01-04,206.023681640625,206.90284729003903,216.9509429931641,-0.00424917134263314,-0.05036742962155916
483,483,483,483,2021-01-05,205.093994140625,209.5960388183593,215.2151031494141,-0.021479626729185797,-0.0470278751847748
484,484,484,484,2021-01-06,213.6237945556641,213.2376708984375,216.3961944580078,0.0018107666229880692,-0.012811685109747728
485,485,485,485,2021-01-07,208.95721435546875,210.1239624023437,209.70343017578125,-0.005552665357798969,-0.003558434021260326
