,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DVN,DVN_6m,DVN_12m,DVN_6m_ret,DVN_12m_ret
243,243,243,243,2020-01-23,18.86176300048828,20.27639579772949,20.41554069519043,-0.06976746811184342,-0.07610759459670802
244,244,244,244,2020-01-24,18.513904571533203,20.28412818908692,20.477384567260746,-0.08727136808897296,-0.0958852918583536
245,245,245,245,2020-01-27,17.48578453063965,20.438730239868164,19.750741958618164,-0.14447794332489627,-0.11467708062431603
246,246,246,246,2020-01-28,17.563087463378906,19.982646942138672,19.982646942138672,-0.1210830319809878,-0.1210830319809878
247,247,247,247,2020-01-29,17.153385162353516,19.317848205566406,19.40288352966309,-0.11204472776575625,-0.11593629183366205
248,248,248,248,2020-01-30,17.385292053222656,18.78445816040039,19.60386657714844,-0.07448530563033873,-0.11317025216402465
249,249,249,249,2020-01-31,16.79006004333496,18.86176300048828,20.27639579772949,-0.10983612492107386,-0.17194060468995775
250,250,250,250,2020-02-03,16.372631072998047,18.513904571533203,20.28412818908692,-0.11565758537113546,-0.19283535775490224
251,251,251,251,2020-02-04,16.898283004760742,17.48578453063965,20.438730239868164,-0.03359880849780861,-0.1732224650727744
252,252,252,252,2020-02-05,18.09646987915039,17.563087463378906,19.982646942138672,0.03036951315556835,-0.09439075155808219
253,253,253,253,2020-02-06,17.880023956298828,17.153385162353516,19.317848205566406,0.04236124747784853,-0.07442983472938103
254,254,254,254,2020-02-07,17.75634002685547,17.385292053222656,18.78445816040039,0.021342636781533475,-0.054732381672435104
255,255,255,255,2020-02-10,17.423940658569336,16.79006004333496,18.86176300048828,0.037753326289384104,-0.07622947769419663
256,256,256,256,2020-02-11,17.547626495361328,16.372631072998047,18.513904571533203,0.07176582780889129,-0.052192019918781196
257,257,257,257,2020-02-12,17.980518341064453,16.898283004760742,17.48578453063965,0.06404410057511845,0.02829348660667197
258,258,258,258,2020-02-13,18.011436462402344,18.09646987915039,17.563087463378906,-0.004698895271614156,0.025527914722186296
259,259,259,259,2020-02-14,17.64038848876953,17.880023956298828,17.153385162353516,-0.013402413112812317,0.02839109142636409
260,260,260,260,2020-02-18,17.130191802978516,17.75634002685547,17.385292053222656,-0.0352633607449474,-0.0146733370634895
261,261,261,261,2020-02-19,17.563087463378906,17.423940658569336,16.79006004333496,0.00798595493041554,0.046040777582019965
262,262,262,262,2020-02-20,17.122461318969727,17.547626495361328,16.372631072998047,-0.024229212794333876,0.04579778550121416
263,263,263,263,2020-02-21,16.210290908813477,17.980518341064453,16.898283004760742,-0.09845252504251101,-0.04071372788308958
264,264,264,264,2020-02-24,14.826584815979004,18.011436462402344,18.09646987915039,-0.17682385594683148,-0.18069187443782841
265,265,265,265,2020-02-25,13.74435329437256,17.64038848876953,17.880023956298828,-0.22085880914002087,-0.2313011812531348
266,266,266,266,2020-02-26,12.924944877624512,17.130191802978516,17.75634002685547,-0.24548743958738484,-0.2720940881918088
267,267,267,267,2020-02-27,12.113274574279783,17.563087463378906,17.423940658569336,-0.3102992512257666,-0.3047913321305816
268,268,268,268,2020-02-28,12.553895950317385,17.122461318969727,17.547626495361328,-0.2668170938480027,-0.28458153849832757
269,269,269,269,2020-03-02,12.608006477355955,16.210290908813477,17.980518341064453,-0.22222207187527843,-0.2987962728214899
270,270,270,270,2020-03-03,12.206035614013672,14.826584815979004,18.011436462402344,-0.1767466503237547,-0.3223174820346536
271,271,271,271,2020-03-04,12.56935977935791,13.74435329437256,17.64038848876953,-0.0854891816187332,-0.2874669519120857
272,272,272,272,2020-03-05,12.329717636108398,12.924944877624512,17.130191802978516,-0.046052594200735264,-0.2802347003514247
273,273,273,273,2020-03-06,10.335319519042969,12.113274574279783,17.563087463378906,-0.14677740889420288,-0.4115317400432401
274,274,274,274,2020-03-09,6.470203399658203,12.553895950317385,17.122461318969727,-0.4846059402384465,-0.622121885450548
275,275,275,275,2020-03-10,6.964937210083008,12.608006477355955,16.210290908813477,-0.4475782335143885,-0.5703385430118224
276,276,276,276,2020-03-11,6.501124858856201,12.206035614013672,14.826584815979004,-0.4673844101034491,-0.5615224315278751
277,277,277,277,2020-03-12,5.680670261383057,12.56935977935791,13.74435329437256,-0.5480541283644245,-0.5866906110665149
278,278,278,278,2020-03-13,6.798050403594971,12.329717636108398,12.924944877624512,-0.44864508626812116,-0.4740364103707968
279,279,279,279,2020-03-16,5.915086269378662,10.335319519042969,12.113274574279783,-0.42768230256645345,-0.5116856112600457
280,280,280,280,2020-03-17,5.047749042510986,6.470203399658203,12.553895950317385,-0.21984693050335324,-0.5979137422766858
281,281,281,281,2020-03-18,4.227293491363525,6.964937210083008,12.608006477355955,-0.39306078951526613,-0.6647135691946411
282,282,282,282,2020-03-19,5.118072986602783,6.501124858856201,12.206035614013672,-0.2127403952824174,-0.5806932612316191
283,283,283,283,2020-03-20,4.7508225440979,5.680670261383057,12.56935977935791,-0.16368626843318468,-0.6220314616262348
284,284,284,284,2020-03-23,4.828959941864014,6.798050403594971,12.329717636108398,-0.2896551724137931,-0.6083478888663205
285,285,285,285,2020-03-24,5.790063381195068,5.915086269378662,10.335319519042969,-0.021136274686442857,-0.4397789666273213
286,286,286,286,2020-03-25,5.594717502593994,5.047749042510986,6.470203399658203,0.10835888541141103,-0.13531041344240546
287,287,287,287,2020-03-26,5.750994682312012,4.227293491363525,6.964937210083008,0.3604436725440163,-0.17429339147718292
288,288,288,288,2020-03-27,4.914912223815918,5.118072986602783,6.501124858856201,-0.039694776397027676,-0.2439904892580942
289,289,289,289,2020-03-30,4.961795806884766,4.7508225440979,5.680670261383057,0.04440773378264029,-0.1265474708829991
290,290,290,290,2020-03-31,5.399372100830078,4.828959941864014,6.798050403594971,0.11812319129445537,-0.20574697445980072
291,291,291,291,2020-04-01,5.305604934692383,5.790063381195068,5.915086269378662,-0.08367066379205912,-0.10303845234539599
292,292,292,292,2020-04-02,6.0869903564453125,5.594717502593994,5.047749042510986,0.08798886693082819,0.20588212789147664
293,293,293,293,2020-04-03,6.548007965087891,5.750994682312012,4.227293491363525,0.13858703177507792,0.5489835230190776
294,294,294,294,2020-04-06,6.8761887550354,4.914912223815918,5.118072986602783,0.3990460952111887,0.34351127329264597
295,295,295,295,2020-04-07,6.805864810943604,4.961795806884766,4.7508225440979,0.3716535455772063,0.4325655710712135
296,296,296,296,2020-04-08,7.352835178375244,5.399372100830078,4.828959941864014,0.36179449037136147,0.5226540014612331
297,297,297,297,2020-04-09,7.555995464324951,5.305604934692383,5.790063381195068,0.4241534296904912,0.3049935668865502
298,298,298,298,2020-04-13,7.587250709533691,6.0869903564453125,5.594717502593994,0.24646997370380297,0.3561454543532998
299,299,299,299,2020-04-14,7.1184186935424805,6.548007965087891,5.750994682312012,0.08711210058018515,0.237771739806363
300,300,300,300,2020-04-15,6.774609565734863,6.8761887550354,4.914912223815918,-0.01477260047961182,0.37837854619407296
301,301,301,301,2020-04-16,6.321405410766602,6.805864810943604,4.961795806884766,-0.07118263639295452,0.2740156299852772
302,302,302,302,2020-04-17,7.204371929168701,7.352835178375244,5.399372100830078,-0.02019129296453903,0.33429809885877826
303,303,303,303,2020-04-20,7.157487869262695,7.555995464324951,5.305604934692383,-0.052740581561195876,0.3490427495762429
304,304,304,304,2020-04-21,7.071536064147949,7.587250709533691,6.0869903564453125,-0.06797121449245447,0.16174589576277776
305,305,305,305,2020-04-22,7.610691070556641,7.1184186935424805,6.548007965087891,0.06915473761900626,0.1622910526582546
306,306,306,306,2020-04-23,8.25924015045166,6.774609565734863,6.8761887550354,0.21914629475119485,0.2011363336126364
307,307,307,307,2020-04-24,8.220170974731445,6.321405410766602,6.805864810943604,0.3003707942431395,0.20780697282051253
308,308,308,308,2020-04-27,8.407705307006836,7.204371929168701,7.352835178375244,0.16702821421061542,0.14346440563960616
309,309,309,309,2020-04-28,8.571795463562012,7.157487869262695,7.555995464324951,0.19759832222321405,0.1344362902324494
310,310,310,310,2020-04-29,9.868895530700684,7.071536064147949,7.587250709533691,0.3955801739787619,0.3007208946318345
311,311,311,311,2020-04-30,9.743874549865724,7.610691070556641,7.1184186935424805,0.2802877504201553,0.368825713877289
312,312,312,312,2020-05-01,8.712443351745605,8.25924015045166,6.774609565734863,0.054872263433236146,0.2860436114004363
313,313,313,313,2020-05-04,8.923419952392578,8.220170974731445,6.321405410766602,0.08555162414783091,0.4116196276850448
314,314,314,314,2020-05-05,8.735884666442871,8.407705307006836,7.204371929168701,0.039033166298364064,0.2125810205707812
315,315,315,315,2020-05-06,8.978116035461426,8.571795463562012,7.157487869262695,0.0474020377208777,0.2543669230676986
316,316,316,316,2020-05-07,9.384437561035156,9.868895530700684,7.071536064147949,-0.04908938068687119,0.32707200753926857
317,317,317,317,2020-05-08,9.923591613769531,9.743874549865724,7.610691070556641,0.01844410690881526,0.3039015145629511
318,318,318,318,2020-05-11,9.736059188842772,8.712443351745605,8.25924015045166,0.1174889518096065,0.17880809995703428
319,319,319,319,2020-05-12,9.689175605773926,8.923419952392578,8.220170974731445,0.08581414496535378,0.17870730858982808
320,320,320,320,2020-05-13,9.009370803833008,8.735884666442871,8.407705307006836,0.03130606090081267,0.07156120188046478
321,321,321,321,2020-05-14,9.11095142364502,8.978116035461426,8.571795463562012,0.014795463509151174,0.06289883634938742
322,322,322,322,2020-05-15,9.337553977966309,9.384437561035156,9.868895530700684,-0.0049958863026071665,-0.053840022024901346
323,323,323,323,2020-05-18,10.251773834228516,9.923591613769531,9.743874549865724,0.033070911544124115,0.05212498188103121
324,324,324,324,2020-05-19,9.618851661682127,9.736059188842772,8.712443351745605,-0.01203849780360422,0.10403606351769468
325,325,325,325,2020-05-20,9.704804420471191,9.689175605773926,8.923419952392578,0.0016130180041273867,0.08756558273031922
326,326,326,326,2020-05-21,9.60322380065918,9.009370803833008,8.735884666442871,0.06591503555093103,0.09928463656898034
327,327,327,327,2020-05-22,9.48601531982422,9.11095142364502,8.978116035461426,0.041166271088420414,0.056570808659268
328,328,328,328,2020-05-26,9.618851661682127,9.337553977966309,9.384437561035156,0.03012541446931305,0.02497902502119831
329,329,329,329,2020-05-27,9.712617874145508,10.251773834228516,9.923591613769531,-0.052591480147843206,-0.021259816791663
330,330,330,330,2020-05-28,9.11095142364502,9.618851661682127,9.736059188842772,-0.0528025855789408,-0.0642054195720283
331,331,331,331,2020-05-29,8.446773529052734,9.704804420471191,9.689175605773926,-0.12962970060115608,-0.12822577763796805
332,332,332,332,2020-06-01,9.142207145690918,9.60322380065918,9.009370803833008,-0.04800644705756174,0.01474424182889611
333,333,333,333,2020-06-02,9.5016450881958,9.48601531982422,9.11095142364502,0.0016476642557088361,0.04288176353754247
334,334,334,334,2020-06-03,9.782940864562988,9.618851661682127,9.337553977966309,0.01705912604251192,0.04769845375434012
335,335,335,335,2020-06-04,9.93921947479248,9.712617874145508,10.251773834228516,0.023330640985081308,-0.030487832104965307
336,336,336,336,2020-06-05,11.408223152160645,9.11095142364502,9.618851661682127,0.25214399920448205,0.18602755852933028
337,337,337,337,2020-06-08,12.31462860107422,8.446773529052734,9.704804420471191,0.45790917191256186,0.26892084245385717
338,338,338,338,2020-06-09,11.369154930114746,9.142207145690918,9.60322380065918,0.24358973155333463,0.1838894069441921
339,339,339,339,2020-06-10,10.681536674499512,9.5016450881958,9.48601531982422,0.12417761086125267,0.12602987812773692
340,340,340,340,2020-06-11,9.532898902893066,9.782940864562988,9.618851661682127,-0.025558977114505055,-0.008935864884107136
341,341,341,341,2020-06-12,10.092729568481444,9.93921947479248,9.712617874145508,0.015444884186156749,0.03913586421924142
342,342,342,342,2020-06-15,10.163695335388184,11.408223152160645,9.11095142364502,-0.10909041663834873,0.11554708864005692
343,343,343,343,2020-06-16,10.486977577209473,12.31462860107422,8.446773529052734,-0.14841300400284252,0.24153649214572193
344,344,344,344,2020-06-17,9.958685874938965,11.369154930114746,9.142207145690918,-0.12406102862049273,0.08930871027494547
345,345,345,345,2020-06-18,10.211003303527832,10.681536674499512,9.5016450881958,-0.04405109351868852,0.0746563577935877
346,346,346,346,2020-06-19,10.203120231628418,9.532898902893066,9.782940864562988,0.07030614040519723,0.04295021025706669
347,347,347,347,2020-06-22,10.013880729675291,10.092729568481444,9.93921947479248,-0.00781243946656307,0.007511782496821162
348,348,348,348,2020-06-23,9.76156234741211,10.163695335388184,11.408223152160645,-0.03956562792431595,-0.1443398137278432
349,349,349,349,2020-06-24,8.870564460754395,10.486977577209473,12.31462860107422,-0.15413526962886825,-0.27967259524330246
350,350,350,350,2020-06-25,9.225387573242188,9.958685874938965,11.369154930114746,-0.07363404277487284,-0.18855995630722944
351,351,351,351,2020-06-26,8.626130104064941,10.211003303527832,10.681536674499512,-0.15521228936585774,-0.19242611181044111
352,352,352,352,2020-06-29,8.768059730529785,10.203120231628418,9.532898902893066,-0.14064918069377652,-0.08023154133431187
353,353,353,353,2020-06-30,8.9415283203125,10.013880729675291,10.092729568481444,-0.10708659692590161,-0.1140624288363008
354,354,354,354,2020-07-01,8.752288818359375,9.76156234741211,10.163695335388184,-0.10339262232139546,-0.13886745622082375
355,355,355,355,2020-07-02,8.862677574157715,8.870564460754395,10.486977577209473,-0.0008891076358864547,-0.15488733441956826
356,356,356,356,2020-07-06,8.79959774017334,9.225387573242188,9.958685874938965,-0.046154140374961794,-0.11638966720322719
357,357,357,357,2020-07-07,8.160918235778809,8.626130104064941,10.211003303527832,-0.05393054158398425,-0.20077214812385114
358,358,358,358,2020-07-08,8.168803215026855,8.768059730529785,10.203120231628418,-0.06834539612183066,-0.19938185284688015
359,359,359,359,2020-07-09,7.727246284484863,8.9415283203125,10.013880729675291,-0.13580251522205078,-0.22834648293884507
360,360,360,360,2020-07-10,8.034760475158691,8.752288818359375,9.76156234741211,-0.08198179448735154,-0.17689810409408602
361,361,361,361,2020-07-13,7.853405952453613,8.862677574157715,8.870564460754395,-0.11387886033979067,-0.11466671741138301
362,362,362,362,2020-07-14,8.223999977111816,8.79959774017334,9.225387573242188,-0.06541182677404811,-0.10854694051389768
363,363,363,363,2020-07-15,8.468430519104004,8.160918235778809,8.626130104064941,0.03768108862762665,-0.018281614473519725
364,364,364,364,2020-07-16,8.41323471069336,8.168803215026855,8.768059730529785,0.029922558939461608,-0.04046790632606545
365,365,365,365,2020-07-17,8.113609313964844,7.727246284484863,8.9415283203125,0.050000092562823895,-0.09259256099059376
366,366,366,366,2020-07-20,8.097838401794434,8.034760475158691,8.752288818359375,0.007850629378531204,-0.07477477379312747
367,367,367,367,2020-07-21,8.949414253234863,7.853405952453613,8.862677574157715,0.139558340345163,0.009786735255952417
368,368,368,368,2020-07-22,8.728635787963867,8.223999977111816,8.79959774017334,0.061361358494224305,-0.008064226832268262
369,369,369,369,2020-07-23,8.57882022857666,8.468430519104004,8.160918235778809,0.013035439001787497,0.05120771716174044
370,370,370,370,2020-07-24,8.436893463134766,8.41323471069336,8.168803215026855,0.0028120875329122885,0.03281879132732035
371,371,371,371,2020-07-27,8.223999977111816,8.113609313964844,7.727246284484863,0.013605617287607341,0.06428599197418605
372,372,372,372,2020-07-28,8.153033256530762,8.097838401794434,8.034760475158691,0.006815998541548796,0.014720137798474253
373,373,373,373,2020-07-29,8.547281265258789,8.949414253234863,7.853405952453613,-0.04493400088511035,0.08835342487145859
374,374,374,374,2020-07-30,8.153033256530762,8.728635787963867,8.223999977111816,-0.06594415730197134,-0.008629221884552729
375,375,375,375,2020-07-31,8.271307945251465,8.57882022857666,8.468430519104004,-0.035845521310826634,-0.02327734441557361
376,376,376,376,2020-08-03,8.35804271697998,8.436893463134766,8.41323471069336,-0.009345945459584781,-0.006560139543382637
377,377,377,377,2020-08-04,8.744405746459961,8.223999977111816,8.113609313964844,0.06327891181863854,0.07774547776282659
378,378,378,378,2020-08-05,9.493474006652832,8.153033256530762,8.097838401794434,0.16441006775586842,0.17234668507945705
379,379,379,379,2020-08-06,9.2805814743042,8.547281265258789,8.949414253234863,0.08579338695989525,0.03700434594919244
380,380,380,380,2020-08-07,9.548667907714844,8.153033256530762,8.728635787963867,0.17117980600240368,0.09394734064648902
381,381,381,381,2020-08-10,9.966570854187012,8.271307945251465,8.57882022857666,0.2049570539697767,0.1617647402130722
382,382,382,382,2020-08-11,9.7457914352417,8.35804271697998,8.436893463134766,0.16603752400575855,0.1551398009025713
383,383,383,383,2020-08-12,9.86406707763672,8.744405746459961,8.223999977111816,0.12804315852224013,0.19942450207798745
384,384,384,384,2020-08-13,9.533923149108888,9.493474006652832,8.153033256530762,0.004260731364273074,0.16937130625243113
385,385,385,385,2020-08-14,9.759387969970703,9.2805814743042,8.547281265258789,0.051592294835427044,0.1418119595102869
386,386,386,386,2020-08-17,9.453399658203123,9.548667907714844,8.153033256530762,-0.00997712460339606,0.15949479914493647
387,387,387,387,2020-08-18,9.131306648254396,9.966570854187012,8.271307945251465,-0.0838065788276332,0.10397372564234586
388,388,388,388,2020-08-19,8.930002212524414,9.7457914352417,8.35804271697998,-0.08370682136366214,0.06843222928048154
389,389,389,389,2020-08-20,8.60790729522705,9.86406707763672,8.744405746459961,-0.1273470438230867,-0.015609803020424695
390,390,390,390,2020-08-21,8.406599998474121,9.533923149108888,9.493474006652832,-0.11824336456290141,-0.11448643641063871
391,391,391,391,2020-08-24,8.680377960205078,9.759387969970703,9.2805814743042,-0.11056123735276235,-0.06467305047220873
392,392,392,392,2020-08-25,8.841422080993652,9.453399658203123,9.548667907714844,-0.06473624297460345,-0.07406748601548618
393,393,393,393,2020-08-26,8.615960121154785,9.131306648254396,9.966570854187012,-0.056437325669938865,-0.13551408531499354
394,394,394,394,2020-08-27,8.664274215698242,8.930002212524414,9.7457914352417,-0.029756767187972932,-0.11097274415627134
395,395,395,395,2020-08-28,8.938051223754883,8.60790729522705,9.86406707763672,0.03835356460110706,-0.09387769229400833
396,396,396,396,2020-08-31,8.752849578857422,8.406599998474121,9.533923149108888,0.04118782628484152,-0.08192572543701193
397,397,397,397,2020-09-01,8.78505802154541,8.680377960205078,9.759387969970703,0.012059389789273567,-0.09983514862031029
398,398,398,398,2020-09-02,8.583749771118164,8.841422080993652,9.453399658203123,-0.029143763018553814,-0.09199334826919392
399,399,399,399,2020-09-03,8.430756568908691,8.615960121154785,9.131306648254396,-0.021495404997449175,-0.07671958749513985
400,400,400,400,2020-09-04,8.495176315307617,8.664274215698242,8.930002212524414,-0.019516683819199465,-0.048692697590483114
401,401,401,401,2020-09-08,7.746310710906982,8.938051223754883,8.60790729522705,-0.13333337245602062,-0.10009361796888894
402,402,402,402,2020-09-09,7.714102745056152,8.752849578857422,8.406599998474121,-0.11867527534237199,-0.08237542568263789
403,403,403,403,2020-09-10,7.142388820648193,8.78505802154541,8.680377960205078,-0.18698444527839886,-0.17717997379926864
404,404,404,404,2020-09-11,7.313609600067139,8.583749771118164,8.841422080993652,-0.14797031657710713,-0.1728016677555574
405,405,405,405,2020-09-14,7.4359130859375,8.430756568908691,8.615960121154785,-0.11800168523902332,-0.13696059622187817
406,406,406,406,2020-09-15,7.525599002838135,8.495176315307617,8.664274215698242,-0.11413268853789216,-0.13142188076146244
407,407,407,407,2020-09-16,7.9577317237854,7.746310710906982,8.938051223754883,0.027293123238748107,-0.10967933338355262
408,408,408,408,2020-09-17,8.112645149230957,7.714102745056152,8.752849578857422,0.05166412962677014,-0.07314240052438281
409,409,409,409,2020-09-18,7.974035739898682,7.142388820648193,8.78505802154541,0.11643820297856777,-0.09231837509299212
410,410,410,410,2020-09-21,7.558213710784912,7.313609600067139,8.583749771118164,0.03344505983960744,-0.1194741328299066
411,411,411,411,2020-09-22,7.501139163970947,7.4359130859375,8.430756568908691,0.008771764446359631,-0.11026500377985382
412,412,412,412,2020-09-23,7.077162265777588,7.525599002838135,8.495176315307617,-0.05958817854783749,-0.16691990806298906
413,413,413,413,2020-09-24,7.305457592010498,7.9577317237854,7.746310710906982,-0.0819673437627052,-0.05691136533882546
414,414,414,414,2020-09-25,7.191309928894043,8.112645149230957,7.714102745056152,-0.11356779489168867,-0.06777104654162913
415,415,415,415,2020-09-28,7.990345001220703,7.974035739898682,7.142388820648193,0.0020452957390717508,0.11872164927805695
416,416,416,416,2020-09-29,7.802814483642578,7.558213710784912,7.313609600067139,0.0323622461890225,0.06688966328896595
417,417,417,417,2020-09-30,7.71312952041626,7.501139163970947,7.4359130859375,0.028261088324228467,0.03728075238036599
418,418,418,418,2020-10-01,7.419605255126953,7.077162265777588,7.525599002838135,0.04838704787161463,-0.014084426724199406
419,419,419,419,2020-10-02,7.82727575302124,7.305457592010498,7.9577317237854,0.07142853879289102,-0.01639361256351879
420,420,420,420,2020-10-05,8.275713920593262,7.191309928894043,8.112645149230957,0.15079366658113003,0.020100567492189914
421,421,421,421,2020-10-06,7.93326997756958,7.990345001220703,7.974035739898682,-0.007142998661810451,-0.005112312467465796
422,422,422,422,2020-10-07,8.047417640686035,7.802814483642578,7.558213710784912,0.03134806774609733,0.06472480782106915
423,423,423,423,2020-10-08,8.414320945739746,7.71312952041626,7.501139163970947,0.09090880990231898,0.12173908013264745
424,424,424,424,2020-10-09,8.21048641204834,7.419605255126953,7.077162265777588,0.10659342778039127,0.16013821694481534
425,425,425,425,2020-10-12,8.039264678955078,7.82727575302124,7.305457592010498,0.027083359858889988,0.10044642347210342
426,426,426,426,2020-10-13,7.745743274688721,8.275713920593262,7.191309928894043,-0.06403926609712352,0.07709768474405676
427,427,427,427,2020-10-14,7.598979949951172,7.93326997756958,7.990345001220703,-0.04213773495211626,-0.04897974382955195
428,428,428,428,2020-10-15,7.680514335632324,8.047417640686035,7.802814483642578,-0.0455926759907086,-0.0156738505402938
429,429,429,429,2020-10-16,7.297303676605225,8.414320945739746,7.71312952041626,-0.13275192096161703,-0.0539114302061654
430,430,430,430,2020-10-19,7.2239227294921875,8.21048641204834,7.419605255126953,-0.12015898121558743,-0.02637371112156528
431,431,431,431,2020-10-20,7.313609600067139,8.039264678955078,7.82727575302124,-0.09026386216484894,-0.06562515096722277
432,432,432,432,2020-10-21,7.03639554977417,7.745743274688721,8.275713920593262,-0.09157903893258812,-0.14975365058658874
433,433,433,433,2020-10-22,7.615286827087402,7.598979949951172,7.93326997756958,0.00214592974894412,-0.04008222982215892
434,434,434,434,2020-10-23,7.631594181060791,7.680514335632324,8.047417640686035,-0.006369385230436619,-0.05167166390407385
435,435,435,435,2020-10-26,7.183156967163086,7.297303676605225,8.414320945739746,-0.015642313174945244,-0.14631768701430514
436,436,436,436,2020-10-27,7.085316181182861,7.2239227294921875,8.21048641204834,-0.01918715821024153,-0.13704063004286404
437,437,437,437,2020-10-28,6.604264736175537,7.313609600067139,8.039264678955078,-0.09698970859547795,-0.17849890507225574
438,438,438,438,2020-10-29,6.8896331787109375,7.03639554977417,7.745743274688721,-0.020857606714270394,-0.11052652606953173
439,439,439,439,2020-10-30,7.280998706817627,7.615286827087402,7.598979949951172,-0.043896983509632226,-0.04184525360349034
440,440,440,440,2020-11-02,7.688668727874756,7.631594181060791,7.680514335632324,0.007478718791888328,0.001061698720436155
441,441,441,441,2020-11-03,7.859889507293701,7.183156967163086,7.297303676605225,0.09421101936435661,0.07709502791998335
442,442,442,442,2020-11-04,7.998498439788818,7.085316181182861,7.2239227294921875,0.12888376965183013,0.10722369816254673
443,443,443,443,2020-11-05,8.194180488586426,6.604264736175537,7.313609600067139,0.240740766144937,0.12040168079400959
444,444,444,444,2020-11-06,7.965884208679199,6.8896331787109375,7.03639554977417,0.15621311063321808,0.13209727229374724
445,445,445,445,2020-11-09,9.237815856933594,7.280998706817627,7.615286827087402,0.268756695188489,0.21306210346206433
446,446,446,446,2020-11-10,9.588414192199709,7.688668727874756,7.631594181060791,0.24708379715171658,0.25641038618053447
447,447,447,447,2020-11-11,9.506878852844238,7.859889507293701,7.183156967163086,0.20954357488386943,0.32349590803928696
448,448,448,448,2020-11-12,9.148130416870115,7.998498439788818,7.085316181182861,0.14373097472425722,0.2911393342142816
449,449,449,449,2020-11-13,9.604721069335938,8.194180488586426,6.604264736175537,0.17213931066251664,0.45432102634000926
450,450,450,450,2020-11-16,10.216225624084473,7.965884208679199,6.8896331787109375,0.2824973796321848,0.4828402846834796
451,451,451,451,2020-11-17,10.689123153686523,9.237815856933594,7.280998706817627,0.15710502560663486,0.46808474827466595
452,452,452,452,2020-11-18,10.40375518798828,9.588414192199709,7.688668727874756,0.0850339774070108,0.35312829258336476
453,453,453,453,2020-11-19,11.056028366088867,9.506878852844238,7.859889507293701,0.1629503791121898,0.40663915896390934
454,454,454,454,2020-11-20,10.729890823364258,9.148130416870115,7.998498439788818,0.17290531883730131,0.34148814357305235
455,455,455,455,2020-11-23,11.80614185333252,9.604721069335938,8.194180488586426,0.2292019485110135,0.44079592459272177
456,456,456,456,2020-11-24,12.47472095489502,10.216225624084473,7.965884208679199,0.22106944520549798,0.5660183638249767
457,457,457,457,2020-11-25,12.327960014343262,10.689123153686523,9.237815856933594,0.15331817559717487,0.33451025710696647
458,458,458,458,2020-11-27,12.050743103027344,10.40375518798828,9.588414192199709,0.1583070617559903,0.2568025182757301
459,459,459,459,2020-11-30,11.406623840332031,11.056028366088867,9.506878852844238,0.031710797280378955,0.19982846283135647
460,460,460,460,2020-12-01,11.414777755737305,10.729890823364258,9.148130416870115,0.06382981370898122,0.2477716468369595
461,461,461,461,2020-12-02,12.06705093383789,11.80614185333252,9.604721069335938,0.02209943635665579,0.2563666187416098
462,462,462,462,2020-12-03,12.48287582397461,12.47472095489502,10.216225624084473,0.0006537115426530349,0.22186767239620964
463,463,463,463,2020-12-04,13.632502555847168,12.327960014343262,10.689123153686523,0.10581982258103562,0.27536210031835173
464,464,464,464,2020-12-07,13.00469207763672,12.050743103027344,10.40375518798828,0.0791610082841887,0.24999981666729032
465,465,465,465,2020-12-08,13.021000862121582,11.406623840332031,11.056028366088867,0.14152978518335702,0.1777286047908211
466,466,466,466,2020-12-09,12.809009552001951,11.414777755737305,10.729890823364258,0.12214270186415832,0.19376886147904027
467,467,467,467,2020-12-10,13.605467796325684,12.06705093383789,11.80614185333252,0.12748905021804724,0.15240592272616715
468,468,468,468,2020-12-11,13.268821716308594,12.48287582397461,12.47472095489502,0.06296192507374765,0.06365679555356896
469,469,469,469,2020-12-14,12.620162010192873,13.632502555847168,12.327960014343262,-0.07425933290730158,0.023702380240497423
470,470,470,470,2020-12-15,12.96501922607422,13.00469207763672,12.050743103027344,-0.0030506567418634445,0.07586885847871039
471,471,471,471,2020-12-16,13.06354808807373,13.021000862121582,11.406623840332031,0.003267584911688326,0.14525983068566495
472,472,472,472,2020-12-17,13.219557762145996,12.809009552001951,11.414777755737305,0.03205151877491419,0.15810907974109023
473,473,473,473,2020-12-18,12.833643913269045,13.605467796325684,12.06705093383789,-0.056728948582354444,0.06352778186106
474,474,474,474,2020-12-21,12.5626859664917,13.268821716308594,12.48287582397461,-0.05321766807289219,0.006393570171050467
475,475,475,475,2020-12-22,12.176770210266112,12.620162010192873,13.632502555847168,-0.03513360601620241,-0.10678394077811293
476,476,476,476,2020-12-23,12.858275413513184,12.96501922607422,13.00469207763672,-0.008233216680956557,-0.011258756704844997
477,477,477,477,2020-12-24,12.587316513061523,13.06354808807373,13.021000862121582,-0.03645499460035506,-0.03330652947897861
478,478,478,478,2020-12-28,12.60373878479004,13.219557762145996,12.809009552001951,-0.04658393181043796,-0.016025498800555482
479,479,479,479,2020-12-29,12.57089614868164,12.833643913269045,13.605467796325684,-0.02047335630964031,-0.07604087291459694
480,480,480,480,2020-12-30,13.252401351928713,12.5626859664917,13.268821716308594,0.05490190451919941,-0.0012375148849651518
481,481,481,481,2020-12-31,12.981440544128418,12.176770210266112,12.620162010192873,0.06608241101436718,0.02862709160498511
