,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TYL,TYL_6m,TYL_12m,TYL_6m_ret,TYL_12m_ret
493,493,493,493,2021-01-20,430.1799926757813,429.6499938964844,436.5199890136719,0.0012335593781589438,-0.014523954223072288
494,494,494,494,2021-01-21,426.7099914550781,424.6700134277344,431.6099853515625,0.004803678062592631,-0.011352827929810627
495,495,495,495,2021-01-22,424.3999938964844,421.989990234375,432.239990234375,0.00571104461688976,-0.018138063379187885
496,496,496,496,2021-01-25,429.0,419.2200012207031,433.7300109863281,0.023329036665280967,-0.010905427031834392
497,497,497,497,2021-01-26,428.4200134277344,422.3200073242188,437.6700134277344,0.014444037691144773,-0.021134644175313855
498,498,498,498,2021-01-27,431.4200134277344,423.6099853515625,436.3900146484375,0.018436836586111616,-0.011388897669226128
499,499,499,499,2021-01-28,430.0,430.1799926757813,429.6499938964844,-0.00041841247581442254,0.0008146307657110885
500,500,500,500,2021-01-29,422.7900085449219,426.7099914550781,424.6700134277344,-0.009186527122997834,-0.0044269781792173335
501,501,501,501,2021-02-01,426.7799987792969,424.3999938964844,421.989990234375,0.005607928645241733,0.011351000392832766
502,502,502,502,2021-02-02,429.6600036621094,429.0,419.2200012207031,0.001538470074847087,0.02490339776491246
503,503,503,503,2021-02-03,427.55999755859375,428.4200134277344,422.3200073242188,-0.002007412917664042,0.012407629625636352
504,504,504,504,2021-02-04,424.8999938964844,431.4200134277344,423.6099853515625,-0.015112927839037615,0.003045274166167955
505,505,505,505,2021-02-05,422.1199951171875,430.0,430.1799926757813,-0.01832559275072676,-0.018736337569907557
506,506,506,506,2021-02-08,427.4200134277344,422.7900085449219,426.7099914550781,0.010951074503267488,0.0016639450373192588
507,507,507,507,2021-02-09,423.1199951171875,426.7799987792969,424.3999938964844,-0.008575855645948649,-0.0030160197872413086
508,508,508,508,2021-02-10,450.6199951171875,429.6600036621094,429.0,0.048782738156752714,0.05039625901442313
509,509,509,509,2021-02-11,466.0499877929688,427.55999755859375,428.4200134277344,0.09002243066272886,0.08783430555487315
510,510,510,510,2021-02-12,474.7900085449219,424.8999938964844,431.4200134277344,0.11741589871755065,0.10052847287403899
511,511,511,511,2021-02-16,471.7300109863281,422.1199951171875,430.0,0.1175258609944978,0.09704653717750733
512,512,512,512,2021-02-17,469.0400085449219,427.4200134277344,422.7900085449219,0.09737493287553867,0.10939236752347692
513,513,513,513,2021-02-18,470.989990234375,423.1199951171875,426.7799987792969,0.11313574321612818,0.10358965176796087
514,514,514,514,2021-02-19,473.8800048828125,450.6199951171875,429.6600036621094,0.051617793301817594,0.10291858875344229
515,515,515,515,2021-02-22,459.6199951171875,466.0499877929688,427.55999755859375,-0.013796787563993385,0.07498362274688763
516,516,516,516,2021-02-23,462.1199951171875,474.7900085449219,424.8999938964844,-0.026685509803721197,0.08759708579748948
517,517,517,517,2021-02-24,473.1900024414063,471.7300109863281,422.1199951171875,0.0030949725925333293,0.12098457290572306
518,518,518,518,2021-02-25,461.30999755859375,469.0400085449219,427.4200134277344,-0.016480493871532498,0.0792896520195101
519,519,519,519,2021-02-26,463.4200134277344,470.989990234375,423.1199951171875,-0.016072479168556475,0.09524489217151122
520,520,520,520,2021-03-01,477.0499877929688,473.8800048828125,450.6199951171875,0.00668942111398052,0.058652507572168444
521,521,521,521,2021-03-02,464.4500122070313,459.6199951171875,466.0499877929688,0.010508718378564597,-0.0034330557404675943
522,522,522,522,2021-03-03,439.2000122070313,462.1199951171875,474.7900085449219,-0.0495974706836565,-0.07495944669720922
523,523,523,523,2021-03-04,379.55999755859375,473.1900024414063,471.7300109863281,-0.19786978676584888,-0.1953872157402461
524,524,524,524,2021-03-05,401.05999755859375,461.30999755859375,469.0400085449219,-0.13060631748469165,-0.1449343547413342
525,525,525,525,2021-03-08,398.2799987792969,463.4200134277344,470.989990234375,-0.14056366311550206,-0.1543769357367787
526,526,526,526,2021-03-09,403.3500061035156,477.0499877929688,473.8800048828125,-0.15449110905634833,-0.1488351440292116
527,527,527,527,2021-03-10,400.8200073242188,464.4500122070313,459.6199951171875,-0.1370007604918504,-0.12793174452294376
528,528,528,528,2021-03-11,411.8699951171875,439.2000122070313,462.1199951171875,-0.06222681313806733,-0.10873799128137107
529,529,529,529,2021-03-12,411.8200073242188,379.55999755859375,473.1900024414063,0.08499317623861291,-0.12969419218612244
530,530,530,530,2021-03-15,425.0199890136719,401.05999755859375,461.30999755859375,0.05974166359380595,-0.07866729257328198
531,531,531,531,2021-03-16,424.7200012207031,398.2799987792969,463.4200134277344,0.06638546380044996,-0.083509583284465
532,532,532,532,2021-03-17,423.3699951171875,403.3500061035156,477.0499877929688,0.049634284642936066,-0.11252488009511796
533,533,533,533,2021-03-18,417.9800109863281,400.8200073242188,464.4500122070313,0.042812243272648765,-0.10005382710591659
534,534,534,534,2021-03-19,420.0400085449219,411.8699951171875,439.2000122070313,0.019836388968829333,-0.04362477943893528
535,535,535,535,2021-03-22,420.7000122070313,411.8200073242188,379.55999755859375,0.021562830180374082,0.10838869984471078
536,536,536,536,2021-03-23,420.6099853515625,425.0199890136719,401.05999755859375,-0.010375991191246103,0.048745793427360073
537,537,537,537,2021-03-24,411.3299865722656,424.7200012207031,398.2799987792969,-0.03152668725266716,0.03276586279242277
538,538,538,538,2021-03-25,411.7200012207031,423.3699951171875,403.3500061035156,-0.027517287551895864,0.020751196208087963
539,539,539,539,2021-03-26,419.4800109863281,417.9800109863281,400.8200073242188,0.0035886883596667474,0.046554571431399294
540,540,540,540,2021-03-29,417.8699951171875,420.0400085449219,411.8699951171875,-0.005166206512688176,0.01456770357426218
541,541,541,541,2021-03-30,414.2099914550781,420.7000122070313,411.8200073242188,-0.015426718715566334,0.005803467748903612
542,542,542,542,2021-03-31,424.5299987792969,420.6099853515625,425.0199890136719,0.00931982968606393,-0.0011528639759087467
543,543,543,543,2021-04-01,431.8200073242188,411.3299865722656,424.7200012207031,0.049814070018824985,0.01671691015989185
544,544,544,544,2021-04-05,437.1499938964844,411.7200012207031,423.3699951171875,0.06176525940052513,0.032548359444987573
545,545,545,545,2021-04-06,435.260009765625,419.4800109863281,417.9800109863281,0.037617999346841735,0.041341686982878434
546,546,546,546,2021-04-07,432.0700073242188,417.8699951171875,420.0400085449219,0.03398188999678964,0.02864012602268673
547,547,547,547,2021-04-08,437.010009765625,414.2099914550781,420.7000122070313,0.05504458796479694,0.03876871187388353
548,548,548,548,2021-04-09,442.6700134277344,424.5299987792969,420.6099853515625,0.04272964148728642,0.05244770415455835
549,549,549,549,2021-04-12,437.1099853515625,431.8200073242188,411.3299865722656,0.01225042364322837,0.0626747371231775
550,550,550,550,2021-04-13,444.6600036621094,437.1499938964844,411.7200012207031,0.017179480431156913,0.08000583489687862
551,551,551,551,2021-04-14,443.260009765625,435.260009765625,419.4800109863281,0.018379818546408133,0.056689229895323656
552,552,552,552,2021-04-15,449.4299926757813,432.0700073242188,417.8699951171875,0.04017864016776307,0.07552587629495422
553,553,553,553,2021-04-16,448.2000122070313,437.010009765625,414.2099914550781,0.025605826391499997,0.0820598765195153
554,554,554,554,2021-04-19,445.9599914550781,442.6700134277344,424.5299987792969,0.0074321230884115685,0.0504793365307552
555,555,555,555,2021-04-20,446.1400146484375,437.1099853515625,431.8200073242188,0.020658483218159107,0.03316198203263654
556,556,556,556,2021-04-21,451.989990234375,444.6600036621094,437.1499938964844,0.01648447468154912,0.03394714982291558
557,557,557,557,2021-04-22,451.3500061035156,443.260009765625,435.260009765625,0.01825113062233652,0.036966401637850144
558,558,558,558,2021-04-23,451.5,449.4299926757813,432.0700073242188,0.0046058504282155965,0.04496954740300052
559,559,559,559,2021-04-26,454.8800048828125,448.2000122070313,437.010009765625,0.014904043939863998,0.0408915006930195
560,560,560,560,2021-04-27,447.1400146484375,445.9599914550781,442.6700134277344,0.002646029276099915,0.010097817979787038
561,561,561,561,2021-04-28,440.7999877929688,446.1400146484375,437.1099853515625,-0.011969396781583708,0.008441816854031448
562,562,562,562,2021-04-29,426.5899963378906,451.989990234375,444.6600036621094,-0.05619592124886097,-0.040637806808344945
563,563,563,563,2021-04-30,424.8599853515625,451.3500061035156,443.260009765625,-0.05869064006587765,-0.04151067998169189
564,564,564,564,2021-05-03,428.6499938964844,451.5,449.4299926757813,-0.05060909435994598,-0.04623634185065972
565,565,565,565,2021-05-04,415.0299987792969,454.8800048828125,448.2000122070313,-0.0876055348130369,-0.07400716761340165
566,566,566,566,2021-05-05,400.9800109863281,447.1400146484375,445.9599914550781,-0.10323389128660865,-0.10086102190913881
567,567,567,567,2021-05-06,403.0199890136719,440.7999877929688,446.1400146484375,-0.08570780359694818,-0.0966513296700019
568,568,568,568,2021-05-07,399.8699951171875,426.5899963378906,451.989990234375,-0.06263625835130682,-0.11531227735853444
569,569,569,569,2021-05-10,392.2200012207031,424.8599853515625,451.3500061035156,-0.07682527245734971,-0.1310069881094701
570,570,570,570,2021-05-11,394.0199890136719,428.6499938964844,451.5,-0.08078853464576363,-0.12730899443262045
571,571,571,571,2021-05-12,388.0,415.0299987792969,454.8800048828125,-0.06512781933546641,-0.1470277967044129
572,572,572,572,2021-05-13,387.2900085449219,400.9800109863281,447.1400146484375,-0.034141358836645375,-0.13385070479673467
573,573,573,573,2021-05-14,398.9500122070313,403.0199890136719,440.7999877929688,-0.01009869713063416,-0.09494096357732484
574,574,574,574,2021-05-17,391.739990234375,399.8699951171875,426.5899963378906,-0.020331620231795355,-0.08169438196556267
575,575,575,575,2021-05-18,396.5899963378906,392.2200012207031,424.8599853515625,0.011141693701460342,-0.06653954241014026
576,576,576,576,2021-05-19,395.7000122070313,394.0199890136719,428.6499938964844,0.004263801939502931,-0.07686919901697287
577,577,577,577,2021-05-20,403.5199890136719,388.0,415.0299987792969,0.03999997168472125,-0.027732958580051315
578,578,578,578,2021-05-21,401.8800048828125,387.2900085449219,400.9800109863281,0.03767201842543355,0.0022444856896246534
579,579,579,579,2021-05-24,403.8299865722656,398.9500122070313,403.0199890136719,0.012232044657018104,0.002009819812104352
580,580,580,580,2021-05-25,404.1199951171875,391.739990234375,399.8699951171875,0.03160260680918903,0.010628454377414442
581,581,581,581,2021-05-26,405.0700073242188,396.5899963378906,392.2200012207031,0.021382311870275394,0.03276224074122358
582,582,582,582,2021-05-27,408.05999755859375,395.7000122070313,394.0199890136719,0.031235746702721112,0.035632731679596796
583,583,583,583,2021-05-28,403.1600036621094,403.5199890136719,388.0,-0.0008921128106749165,0.03907217438687982
584,584,584,584,2021-06-01,402.0,401.8800048828125,387.2900085449219,0.00029858444244434956,0.03798185114649533
585,585,585,585,2021-06-02,400.989990234375,403.8299865722656,398.9500122070313,-0.0070326534242707295,0.005113367502004307
586,586,586,586,2021-06-03,395.2900085449219,404.1199951171875,391.739990234375,-0.021849912597631027,0.009062180014919985
587,587,587,587,2021-06-04,403.2200012207031,405.0700073242188,396.5899963378906,-0.0045671268424347655,0.016717529297344713
588,588,588,588,2021-06-07,407.5499877929688,408.05999755859375,395.7000122070313,-0.0012498401428130412,0.029946866869788202
589,589,589,589,2021-06-08,413.1700134277344,403.1600036621094,403.5199890136719,0.024828876065827288,0.023914613096739368
590,590,590,590,2021-06-09,416.30999755859375,402.0,401.8800048828125,0.03559700885222328,0.03590622200770843
591,591,591,591,2021-06-10,424.5199890136719,400.989990234375,403.8299865722656,0.05867976596010238,0.051234438078817
592,592,592,592,2021-06-11,430.7900085449219,395.2900085449219,404.1199951171875,0.08980748117230908,0.06599528296044976
593,593,593,593,2021-06-14,437.0499877929688,403.2200012207031,405.0700073242188,0.08389957459910025,0.07894926775744504
594,594,594,594,2021-06-15,428.75,407.5499877929688,408.05999755859375,0.05201818879160558,0.050703334228284325
595,595,595,595,2021-06-16,430.9800109863281,413.1700134277344,403.1600036621094,0.043105736088731916,0.06900487913363262
596,596,596,596,2021-06-17,443.260009765625,416.30999755859375,402.0,0.06473544321557667,0.10263684021299757
597,597,597,597,2021-06-18,440.2099914550781,424.5199890136719,400.989990234375,0.0369593961355279,0.0978079308108899
598,598,598,598,2021-06-21,446.25,430.7900085449219,395.2900085449219,0.03588753487411944,0.1289179851589568
599,599,599,599,2021-06-22,445.3500061035156,437.0499877929688,403.2200012207031,0.01899100455867897,0.10448391636146193
600,600,600,600,2021-06-23,443.4500122070313,428.75,407.5499877929688,0.03428574275692431,0.08808741378812002
601,601,601,601,2021-06-24,446.0499877929688,430.9800109863281,413.1700134277344,0.03496676509927221,0.0795797693362501
602,602,602,602,2021-06-25,453.2999877929688,443.260009765625,416.30999755859375,0.0226503131483764,0.08885203442458489
603,603,603,603,2021-06-28,453.05999755859375,440.2099914550781,424.5199890136719,0.029190628002424335,0.06722889212173877
604,604,604,604,2021-06-29,455.7300109863281,446.25,430.7900085449219,0.021243722098214235,0.05789364178998957
605,605,605,605,2021-06-30,452.3699951171875,445.3500061035156,437.0499877929688,0.01576285824062662,0.03505321531201089
606,606,606,606,2021-07-01,459.1400146484375,443.4500122070313,428.75,0.035381671010262794,0.07088050063775508
607,607,607,607,2021-07-02,464.4299926757813,446.0499877929688,430.9800109863281,0.041206154883572044,0.07761376592130231
608,608,608,608,2021-07-06,471.4599914550781,453.2999877929688,443.260009765625,0.04006177840534897,0.06361950337988742
609,609,609,609,2021-07-07,473.8999938964844,453.05999755859375,440.2099914550781,0.04599831468280402,0.07653166237787268
610,610,610,610,2021-07-08,474.1799926757813,455.7300109863281,446.25,0.04048445624531549,0.06258821888130273
611,611,611,611,2021-07-09,478.8399963378906,452.3699951171875,445.3500061035156,0.05851405156490541,0.07519925850543419
612,612,612,612,2021-07-12,477.260009765625,459.1400146484375,443.4500122070313,0.039465075007809824,0.07624308631839427
613,613,613,613,2021-07-13,476.8999938964844,464.4299926757813,446.0499877929688,0.026850120399972477,0.06916266550338834
614,614,614,614,2021-07-14,473.5400085449219,471.4599914550781,453.2999877929688,0.004411863419044648,0.04465038891904194
615,615,615,615,2021-07-15,475.5,473.8999938964844,453.05999755859375,0.0033762526358358524,0.049529869249831826
616,616,616,616,2021-07-16,473.4299926757813,474.1799926757813,455.7300109863281,-0.0015816778682874455,0.038838745008575204
617,617,617,617,2021-07-19,481.9400024414063,478.8399963378906,452.3699951171875,0.006473991578030525,0.06536686261996372
618,618,618,618,2021-07-20,487.2900085449219,477.260009765625,459.1400146484375,0.021015795528777748,0.06131026048347965
619,619,619,619,2021-07-21,485.6799926757813,476.8999938964844,464.4299926757813,0.018410565929264155,0.04575501224106904
620,620,620,620,2021-07-22,493.80999755859375,473.5400085449219,471.4599914550781,0.04280523007117565,0.047405944318915205
621,621,621,621,2021-07-23,497.8500061035156,475.5,473.8999938964844,0.047003167410127444,0.0505381146138244
622,622,622,622,2021-07-26,494.3900146484375,473.4299926757813,474.1799926757813,0.04427269564015601,0.042620992629005094
623,623,623,623,2021-07-27,492.75,481.9400024414063,478.8399963378906,0.02243017285104476,0.02904937717920686
624,624,624,624,2021-07-28,495.6700134277344,487.2900085449219,477.260009765625,0.017197161312286546,0.038574368866878705
625,625,625,625,2021-07-29,491.3699951171875,485.6799926757813,476.8999938964844,0.011715538064596798,0.03034179367979606
626,626,626,626,2021-07-30,492.6400146484375,493.80999755859375,473.5400085449219,-0.002369297737876197,0.0403345139985225
627,627,627,627,2021-08-02,491.739990234375,497.8500061035156,475.5,-0.012272804648455149,0.0341535020701893
628,628,628,628,2021-08-03,490.8399963378906,494.3900146484375,473.4299926757813,-0.007180602773847133,0.03677418822518952
629,629,629,629,2021-08-04,489.2200012207031,492.75,481.9400024414063,-0.0071638737276445985,0.015105612197406026
630,630,630,630,2021-08-05,493.989990234375,495.6700134277344,487.2900085449219,-0.0033893984865887017,0.013749474793172345
631,631,631,631,2021-08-06,494.010009765625,491.3699951171875,485.6799926757813,0.005372763242916134,0.017151246119797348
632,632,632,632,2021-08-09,488.2200012207031,492.6400146484375,493.80999755859375,-0.008972095843429617,-0.011320136014920101
633,633,633,633,2021-08-10,477.3500061035156,491.739990234375,497.8500061035156,-0.029263400204650347,-0.04117706085904427
634,634,634,634,2021-08-11,476.0700073242188,490.8399963378906,494.3900146484375,-0.030091249946763265,-0.03705577940777405
635,635,635,635,2021-08-12,477.0499877929688,489.2200012207031,492.75,-0.024876361140933834,-0.03186202375856151
636,636,636,636,2021-08-13,477.7799987792969,493.989990234375,495.6700134277344,-0.03281441279283259,-0.03609259015836297
637,637,637,637,2021-08-16,476.4700012207031,494.010009765625,491.3699951171875,-0.035505370737818565,-0.030323369445728665
638,638,638,638,2021-08-17,472.239990234375,488.2200012207031,492.6400146484375,-0.03273116821591304,-0.04140959688104218
639,639,639,639,2021-08-18,465.3399963378906,477.3500061035156,491.739990234375,-0.02515975617903432,-0.05368689636956614
640,640,640,640,2021-08-19,470.4599914550781,476.0700073242188,490.8399963378906,-0.011784014499615525,-0.0415206687206946
641,641,641,641,2021-08-20,472.6799926757813,477.0499877929688,489.2200012207031,-0.0091604553589969,-0.0338089377042049
642,642,642,642,2021-08-23,474.4800109863281,477.7799987792969,493.989990234375,-0.006906919087027563,-0.0394946853858118
643,643,643,643,2021-08-24,471.55999755859375,476.4700012207031,494.010009765625,-0.010304958653283736,-0.04544444801367953
644,644,644,644,2021-08-25,475.80999755859375,472.239990234375,488.2200012207031,0.007559731064806563,-0.02541887598025583
645,645,645,645,2021-08-26,474.6300048828125,465.3399963378906,477.3500061035156,0.019963915885227834,-0.005698127549857546
646,646,646,646,2021-08-27,476.1700134277344,470.4599914550781,476.0700073242188,0.012137104273193922,0.00021006596083972262
647,647,647,647,2021-08-30,477.2799987792969,472.6799926757813,477.0499877929688,0.009731755468378234,0.0004821527978486895
648,648,648,648,2021-08-31,485.7000122070313,474.4800109863281,477.7799987792969,0.02364694183297522,0.01657669523205163
649,649,649,649,2021-09-01,487.3800048828125,471.55999755859375,476.4700012207031,0.03354823862525147,0.022897566760044175
650,650,650,650,2021-09-02,486.4599914550781,475.80999755859375,472.239990234375,0.02238287121147109,0.03011181076309466
651,651,651,651,2021-09-03,488.1000061035156,474.6300048828125,465.3399963378906,0.028380003544084653,0.048910495432888945
652,652,652,652,2021-09-07,483.7699890136719,476.1700134277344,470.4599914550781,0.015960634587694145,0.02829145474714534
653,653,653,653,2021-09-08,482.80999755859375,477.2799987792969,472.6799926757813,0.01158648758263614,0.021430999914906046
654,654,654,654,2021-09-09,477.489990234375,485.7000122070313,474.4800109863281,-0.016903483150741083,0.0063437429993939976
655,655,655,655,2021-09-10,471.6799926757813,487.3800048828125,471.55999755859375,-0.032213082296648876,0.0002544641568598127
656,656,656,656,2021-09-13,465.7900085449219,486.4599914550781,475.80999755859375,-0.04249061232832141,-0.021058803020291617
657,657,657,657,2021-09-14,467.9700012207031,488.1000061035156,474.6300048828125,-0.041241558350940344,-0.014031990379019033
658,658,658,658,2021-09-15,466.4100036621094,483.7699890136719,476.1700134277344,-0.03588479183455895,-0.020496901296591652
659,659,659,659,2021-09-16,467.760009765625,482.80999755859375,477.2799987792969,-0.031171657316690693,-0.019946339754484677
660,660,660,660,2021-09-17,467.55999755859375,477.489990234375,485.7000122070313,-0.020796232128148184,-0.037348186519512216
661,661,661,661,2021-09-20,460.0799865722656,471.6799926757813,487.3800048828125,-0.02459295769089187,-0.05601382501752605
662,662,662,662,2021-09-21,462.05999755859375,465.7900085449219,486.4599914550781,-0.008007923995579591,-0.05015827472985013
663,663,663,663,2021-09-22,467.9100036621094,467.9700012207031,488.1000061035156,-0.00012820812966052308,-0.041364478977540475
664,664,664,664,2021-09-23,482.4299926757813,466.4100036621094,483.7699890136719,0.034347438708192124,-0.002769903814460628
665,665,665,665,2021-09-24,482.510009765625,467.760009765625,482.80999755859375,0.03153326426384884,-0.0006213371605511275
666,666,666,666,2021-09-27,468.260009765625,467.55999755859375,477.489990234375,0.0014971601734246054,-0.019330207245223052
667,667,667,667,2021-09-28,453.1000061035156,460.0799865722656,471.6799926757813,-0.015171232551872027,-0.039391084762497086
668,668,668,668,2021-09-29,454.9800109863281,462.05999755859375,465.7900085449219,-0.015322656385911904,-0.023207877713742775
669,669,669,669,2021-09-30,458.6499938964844,467.9100036621094,467.9700012207031,-0.019790151296512848,-0.019915822167889896
670,670,670,670,2021-10-01,464.3299865722656,482.4299926757813,466.4100036621094,-0.03751840967250941,-0.004459632240972677
671,671,671,671,2021-10-04,456.010009765625,482.510009765625,467.760009765625,-0.0549211404191845,-0.025119718989845774
672,672,672,672,2021-10-05,459.010009765625,468.260009765625,467.55999755859375,-0.019753982418079685,-0.018286397120397924
673,673,673,673,2021-10-06,464.4299926757813,453.1000061035156,460.0799865722656,0.0250054875737018,0.009454890954776252
674,674,674,674,2021-10-07,470.6900024414063,454.9800109863281,462.05999755859375,0.03452897067064842,0.018677238731790835
675,675,675,675,2021-10-08,475.9100036621094,458.6499938964844,467.9100036621094,0.03763220319484084,0.017097304903481048
676,676,676,676,2021-10-11,475.80999755859375,464.3299865722656,482.4299926757813,0.024723819952001902,-0.013722188126136126
677,677,677,677,2021-10-12,479.1199951171875,456.010009765625,482.510009765625,0.05067867997774944,-0.007025791340751986
678,678,678,678,2021-10-13,486.989990234375,459.010009765625,468.260009765625,0.06095723377151807,0.039999103229261035
679,679,679,679,2021-10-14,499.4100036621094,464.4299926757813,453.1000061035156,0.07531815674692566,0.10220701155323697
680,680,680,680,2021-10-15,503.5799865722656,470.6900024414063,454.9800109863281,0.06987610520780851,0.10681782586575639
681,681,681,681,2021-10-18,505.3500061035156,475.9100036621094,458.6499938964844,0.06186044045064509,0.10182058831024698
682,682,682,682,2021-10-19,506.0700073242188,475.80999755859375,464.3299865722656,0.06359683470479971,0.08989301134756023
683,683,683,683,2021-10-20,511.8999938964844,479.1199951171875,456.010009765625,0.06841709616247438,0.12256306426164887
684,684,684,684,2021-10-21,516.7000122070312,486.989990234375,459.010009765625,0.06100745922592288,0.12568353895128204
685,685,685,685,2021-10-22,527.7899780273438,499.4100036621094,464.4299926757813,0.056827004179186735,0.1364252661343388
686,686,686,686,2021-10-25,532.4099731445312,503.5799865722656,470.6900024414063,0.05725006422217782,0.13112658094072893
687,687,687,687,2021-10-26,529.7899780273438,505.3500061035156,475.9100036621094,0.04836246488304563,0.11321462871263477
688,688,688,688,2021-10-27,525.3599853515625,506.0700073242188,475.80999755859375,0.03811721253614109,0.10413818130600938
689,689,689,689,2021-10-28,536.8599853515625,511.8999938964844,479.1199951171875,0.04875950723321454,0.12051258729089875
690,690,690,690,2021-10-29,543.219970703125,516.7000122070312,486.989990234375,0.05132563938370449,0.11546434546157314
691,691,691,691,2021-11-01,541.0700073242188,527.7899780273438,499.4100036621094,0.02516157913136241,0.08341844047300206
692,692,692,692,2021-11-02,541.8900146484375,532.4099731445312,503.5799865722656,0.017805905189782756,0.0760753586276095
693,693,693,693,2021-11-03,544.9000244140625,529.7899780273438,505.3500061035156,0.028520823370386417,0.07826262557211772
694,694,694,694,2021-11-04,539.6400146484375,525.3599853515625,506.0700073242188,0.027181417875438374,0.06633471029377125
695,695,695,695,2021-11-05,533.0999755859375,536.8599853515625,511.8999938964844,-0.00700370649371973,0.0414143034620551
696,696,696,696,2021-11-08,541.760009765625,543.219970703125,516.7000122070312,-0.0026876054199742594,0.048500090897138914
697,697,697,697,2021-11-09,541.77001953125,541.0700073242188,527.7899780273438,0.0012937553321299422,0.026487887390658216
698,698,698,698,2021-11-10,534.1300048828125,541.8900146484375,532.4099731445312,-0.014320267131438968,0.0032306527395089546
699,699,699,699,2021-11-11,543.8599853515625,544.9000244140625,529.7899780273438,-0.0019086786858164562,0.026557707596901015
700,700,700,700,2021-11-12,550.1900024414062,539.6400146484375,525.3599853515625,0.019550047265938675,0.04726286314559691
701,701,701,701,2021-11-15,551.280029296875,533.0999755859375,536.8599853515625,0.03410252212252596,0.026859971573164554
702,702,702,702,2021-11-16,552.1400146484375,541.760009765625,543.219970703125,0.019159784213868214,0.01642068485399517
703,703,703,703,2021-11-17,542.0399780273438,541.77001953125,541.0700073242188,0.0004982898395287094,0.0017926898367954802
704,704,704,704,2021-11-18,540.989990234375,534.1300048828125,541.8900146484375,0.012843287755511135,-0.001660898687432688
705,705,705,705,2021-11-19,547.8800048828125,543.8599853515625,544.9000244140625,0.0073916442458097364,0.005468857286168083
706,706,706,706,2021-11-22,539.989990234375,550.1900024414062,539.6400146484375,-0.018539072250985722,0.0006485352761793628
707,707,707,707,2021-11-23,517.719970703125,551.280029296875,533.0999755859375,-0.06087660863854227,-0.028850132408856588
708,708,708,708,2021-11-24,514.530029296875,552.1400146484375,541.760009765625,-0.06811675363813252,-0.05026207172532016
709,709,709,709,2021-11-26,501.4299926757813,542.0399780273438,541.77001953125,-0.07492064607366256,-0.07445968843084316
710,710,710,710,2021-11-29,521.280029296875,540.989990234375,534.1300048828125,-0.03643313424146899,-0.02405776771285628
711,711,711,711,2021-11-30,518.97998046875,547.8800048828125,543.8599853515625,-0.05274882119533453,-0.04574707747018669
712,712,712,712,2021-12-01,501.8699951171875,539.989990234375,550.1900024414062,-0.0705938921213004,-0.08782421910577098
713,713,713,713,2021-12-02,518.1500244140625,517.719970703125,551.280029296875,0.0008306685762062838,-0.06009650834815816
714,714,714,714,2021-12-03,501.5499877929688,514.530029296875,552.1400146484375,-0.025226985335810026,-0.0916253586287904
715,715,715,715,2021-12-06,507.7300109863281,501.4299926757813,542.0399780273438,0.012564103469216104,-0.06329785335369642
716,716,716,716,2021-12-07,524.0599975585938,521.280029296875,540.989990234375,0.005332965211555241,-0.031294465667371374
717,717,717,717,2021-12-08,529.969970703125,518.97998046875,547.8800048828125,0.0211761352036135,-0.03268970216118461
718,718,718,718,2021-12-09,513.219970703125,501.8699951171875,539.989990234375,0.02261536990926749,-0.0495750291956909
719,719,719,719,2021-12-10,515.0800170898438,518.1500244140625,517.719970703125,-0.005924939070861557,-0.005099192155357368
720,720,720,720,2021-12-13,515.010009765625,501.5499877929688,514.530029296875,0.02683685036437944,0.0009328521979676818
721,721,721,721,2021-12-14,505.8200073242188,507.7300109863281,501.4299926757813,-0.003761849055167965,0.008754990153283515
722,722,722,722,2021-12-15,519.6400146484375,524.0599975585938,521.280029296875,-0.008434116190412122,-0.0031461298270905047
723,723,723,723,2021-12-16,503.4100036621094,529.969970703125,518.97998046875,-0.050115984884535725,-0.030001112552699216
724,724,724,724,2021-12-17,501.6700134277344,513.219970703125,501.8699951171875,-0.022504886665978496,-0.0003984730934282199
725,725,725,725,2021-12-20,500.0400085449219,515.0800170898438,518.1500244140625,-0.02919936329484607,-0.03495129791727769
726,726,726,726,2021-12-21,519.3599853515625,515.010009765625,501.5499877929688,0.008446390368057388,0.03550991524686342
727,727,727,727,2021-12-22,525.780029296875,505.8200073242188,507.7300109863281,0.03946072057972638,0.035550426250129386
728,728,728,728,2021-12-23,523.1099853515625,519.6400146484375,524.0599975585938,0.006677643378700582,-0.0018127928318456554
729,729,729,729,2021-12-27,532.5999755859375,503.4100036621094,529.969970703125,0.057984489206576395,0.004962554537426334
730,730,730,730,2021-12-28,531.1900024414062,501.6700134277344,513.219970703125,0.05884343935961445,0.03501428775981141
731,731,731,731,2021-12-29,534.6300048828125,500.0400085449219,515.0800170898438,0.06917445753699769,0.037955244125804866
732,732,732,732,2021-12-30,538.1199951171875,519.3599853515625,515.010009765625,0.03612139998218389,0.04487288579513149
733,733,733,733,2021-12-31,537.9500122070312,525.780029296875,505.8200073242188,0.02314652940780415,0.06352062871688235
734,734,734,734,2022-01-03,523.8499755859375,523.1099853515625,519.6400146484375,0.001414597799882733,0.008101687358215148
735,735,735,735,2022-01-04,520.47998046875,532.5999755859375,503.4100036621094,-0.022756281773865572,0.033908696057812326
736,736,736,736,2022-01-05,492.5899963378906,531.1900024414062,501.6700134277344,-0.07266704178562444,-0.018099581092764883
