,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STE,STE_6m,STE_12m,STE_6m_ret,STE_12m_ret
245,245,245,245,2020-01-27,144.79568481445312,148.67337036132812,145.60597229003906,-0.026081910549622167,-0.005564932968353031
246,246,246,246,2020-01-28,145.7024383544922,148.67337036132812,146.4065704345703,-0.019982946506260868,-0.004809429508444096
247,247,247,247,2020-01-29,146.15579223632812,148.36468505859375,145.66380310058594,-0.014888265501950548,0.0033775661850765637
248,248,248,248,2020-01-30,147.88241577148438,147.38082885742188,146.175048828125,0.0034033389413743453,0.011680289878793992
249,249,249,249,2020-01-31,145.35516357421875,146.43548583984375,147.01429748535156,-0.007377462228018605,-0.011285527595015887
250,250,250,250,2020-02-03,145.65419006347656,145.93392944335938,147.16860961914062,-0.0019168906158412158,-0.010290370749463817
251,251,251,251,2020-02-04,146.82138061523438,144.79568481445312,148.67337036132812,0.013990028800768828,-0.012456768428621534
252,252,252,252,2020-02-05,147.50621032714844,145.7024383544922,148.67337036132812,0.012379833810795215,-0.00785049825226325
253,253,253,253,2020-02-06,148.7891387939453,146.15579223632812,148.36468505859375,0.018017394434557632,0.002860881180612118
254,254,254,254,2020-02-07,147.45799255371094,147.88241577148438,147.38082885742188,-0.002870004628740208,0.000523566714119239
255,255,255,255,2020-02-10,148.43222045898438,145.35516357421875,146.43548583984375,0.021169229968183823,0.01363559254567881
256,256,256,256,2020-02-11,156.5252227783203,145.65419006347656,145.93392944335938,0.07463590790011687,0.072575948412817
257,257,257,257,2020-02-12,161.8883514404297,146.82138061523438,144.79568481445312,0.10262109484367521,0.1180467957168736
258,258,258,258,2020-02-13,161.08773803710938,147.50621032714844,145.7024383544922,0.0920742772784886,0.10559397534024062
259,259,259,259,2020-02-14,162.54429626464844,148.7891387939453,146.15579223632812,0.09244732231263408,0.1121303766177173
260,260,260,260,2020-02-18,161.98483276367188,147.45799255371094,147.88241577148438,0.09851510900414295,0.09536236555656008
261,261,261,261,2020-02-19,162.30311584472656,148.43222045898438,145.35516357421875,0.09344935582618374,0.11659683669823084
262,262,262,262,2020-02-20,162.3224334716797,156.5252227783203,145.65419006347656,0.03703691066819115,0.11443710202184398
263,263,263,263,2020-02-21,162.00413513183594,161.8883514404297,146.82138061523438,0.0007152070570615177,0.10340969723197246
264,264,264,264,2020-02-24,161.88812255859375,161.08773803710938,147.50621032714844,0.004968624745975259,0.0975003845570177
265,265,265,265,2020-02-25,159.38427734375,162.54429626464844,148.7891387939453,-0.019440970821599346,0.07120908579541996
266,266,266,266,2020-02-26,159.93531799316406,161.98483276367188,147.45799255371094,-0.012652510334087652,0.08461613523531675
267,267,267,267,2020-02-27,158.1758575439453,162.30311584472656,148.43222045898438,-0.02542932265533182,0.06564367934961512
268,268,268,268,2020-02-28,153.3422393798828,162.3224334716797,156.5252227783203,-0.055323185463232005,-0.020335274672922288
269,269,269,269,2020-03-02,157.9631805419922,162.00413513183594,161.8883514404297,-0.024943527438699653,-0.02424616016849024
270,270,270,270,2020-03-03,155.6720428466797,161.88812255859375,161.08773803710938,-0.03839737970686652,-0.03361953713188326
271,271,271,271,2020-03-04,158.97825622558594,159.38427734375,162.54429626464844,-0.0025474351983186816,-0.021938881406557642
272,272,272,272,2020-03-05,152.87820434570312,159.93531799316406,161.98483276367188,-0.04412479829978877,-0.0562190191673988
273,273,273,273,2020-03-06,151.80514526367188,158.1758575439453,162.30311584472656,-0.040276135556928994,-0.06468126336587388
274,274,274,274,2020-03-09,140.65878295898438,153.3422393798828,162.3224334716797,-0.08271338981477272,-0.13346060707298946
275,275,275,275,2020-03-10,146.0627899169922,157.9631805419922,162.00413513183594,-0.0753364840095535,-0.09840085379222563
276,276,276,276,2020-03-11,140.4171142578125,155.6720428466797,161.88812255859375,-0.09799401555931053,-0.1326286818417456
277,277,277,277,2020-03-12,126.6992416381836,158.97825622558594,159.38427734375,-0.20304043681042316,-0.20507063965332906
278,278,278,278,2020-03-13,131.75521850585938,152.87820434570312,159.93531799316406,-0.1381687201929609,-0.17619685158289522
279,279,279,279,2020-03-16,116.49061584472656,151.80514526367188,158.1758575439453,-0.23263064870171002,-0.26353732071683267
280,280,280,280,2020-03-17,126.2835464477539,140.65878295898438,153.3422393798828,-0.10219935228234012,-0.17645948723296634
281,281,281,281,2020-03-18,118.69475555419922,146.0627899169922,157.9631805419922,-0.18737170759470145,-0.24859226595120398
282,282,282,282,2020-03-19,117.18666076660156,140.4171142578125,155.6720428466797,-0.1654389040395654,-0.24722089706230754
283,283,283,283,2020-03-20,111.8503189086914,126.6992416381836,158.97825622558594,-0.11719819738066328,-0.2964426610015224
284,284,284,284,2020-03-23,104.1745147705078,131.75521850585938,152.87820434570312,-0.209332913323088,-0.3185783727879338
285,285,285,285,2020-03-24,114.18012237548828,116.49061584472656,151.80514526367188,-0.019834159622934777,-0.2478507749051082
286,286,286,286,2020-03-25,113.89978790283205,126.2835464477539,140.65878295898438,-0.09806311980670634,-0.1902404847620156
287,287,287,287,2020-03-26,125.29750061035156,118.69475555419922,146.0627899169922,0.05562794266118476,-0.14216686753992303
288,288,288,288,2020-03-27,125.42317199707033,117.18666076660156,140.4171142578125,0.07028539917929111,-0.10678144427047964
289,289,289,289,2020-03-30,135.3321533203125,111.8503189086914,126.6992416381836,0.2099398074205796,0.06813704305178092
290,290,290,290,2020-03-31,135.3127899169922,104.1745147705078,131.75521850585938,0.2989049213723791,0.027001370051802587
291,291,291,291,2020-04-01,133.1182861328125,114.18012237548828,116.49061584472656,0.16586217778822232,0.14273828125562837
292,292,292,292,2020-04-02,134.90675354003906,113.89978790283205,126.2835464477539,0.18443375553190733,0.06828448626007466
293,293,293,293,2020-04-03,134.10435485839844,125.29750061035156,118.69475555419922,0.07028754927390213,0.12982544369589077
294,294,294,294,2020-04-06,143.70396423339844,125.42317199707033,117.18666076660156,0.14575290949231556,0.22628261009681716
295,295,295,295,2020-04-07,143.81031799316406,135.3321533203125,111.8503189086914,0.0626470832307302,0.2857390072402304
296,296,296,296,2020-04-08,144.2840118408203,135.3127899169922,104.1745147705078,0.06629988140316612,0.38502216361335684
297,297,297,297,2020-04-09,147.60952758789062,133.1182861328125,114.18012237548828,0.10885988601611185,0.292777801572744
298,298,298,298,2020-04-13,144.53533935546875,134.90675354003906,113.89978790283205,0.07137215567619459,0.2689693459198703
299,299,299,299,2020-04-14,151.93084716796875,134.10435485839844,125.29750061035156,0.13293000311879055,0.2125608765368847
300,300,300,300,2020-04-15,149.6010284423828,143.70396423339844,125.42317199707033,0.04103619716020224,0.19277025178311735
301,301,301,301,2020-04-16,145.32810974121094,143.81031799316406,135.3321533203125,0.010554122744649064,0.07386239098139069
302,302,302,302,2020-04-17,149.81370544433594,144.2840118408203,135.3127899169922,0.038325061335390265,0.10716588975986197
303,303,303,303,2020-04-20,152.21116638183594,147.60952758789062,133.1182861328125,0.031174402283791425,0.14342793017913724
304,304,304,304,2020-04-21,142.86294555664062,144.53533935546875,134.90675354003906,-0.01157082971047696,0.058975490906318706
305,305,305,305,2020-04-22,145.85980224609375,151.93084716796875,134.10435485839844,-0.03995926459333887,0.08765895335843465
306,306,306,306,2020-04-23,144.4773712158203,149.6010284423828,143.70396423339844,-0.03424881018472292,0.005381946048236719
307,307,307,307,2020-04-24,142.90159606933594,145.32810974121094,143.81031799316406,-0.016696795108640305,-0.006318892389010067
308,308,308,308,2020-04-27,144.6900177001953,149.81370544433594,144.2840118408203,-0.03420039394222418,0.002813935197635953
309,309,309,309,2020-04-28,141.34518432617188,152.21116638183594,147.60952758789062,-0.07138754871903241,-0.04243861059706189
310,310,310,310,2020-04-29,141.9735107421875,142.86294555664062,144.53533935546875,-0.006225790816419163,-0.01772458296154622
311,311,311,311,2020-04-30,137.7585906982422,145.85980224609375,151.93084716796875,-0.05554108413079606,-0.09328096784755158
312,312,312,312,2020-05-01,136.69522094726562,144.4773712158203,149.6010284423828,-0.05386414635776915,-0.08626817361812267
313,313,313,313,2020-05-04,134.89710998535156,142.90159606933594,145.32810974121094,-0.056013972580828186,-0.07177551386606551
314,314,314,314,2020-05-05,136.94654846191406,144.6900177001953,149.81370544433594,-0.053517646630786175,-0.0858877159753767
315,315,315,315,2020-05-06,136.29881286621094,141.34518432617188,152.21116638183594,-0.03570246474273786,-0.10454130202055856
316,316,316,316,2020-05-07,139.07334899902344,141.9735107421875,142.86294555664062,-0.020427484873784096,-0.026526098442473556
317,317,317,317,2020-05-08,143.3172607421875,137.7585906982422,145.85980224609375,0.0403508050987651,-0.017431406492766865
318,318,318,318,2020-05-11,147.69654846191406,136.69522094726562,144.4773712158203,0.08048070326388768,0.022281532526536196
319,319,319,319,2020-05-12,144.17764282226562,134.89710998535156,142.90159606933594,0.06879712128689652,0.008929548640664198
320,320,320,320,2020-05-13,142.16685485839844,136.94654846191406,144.6900177001953,0.038119298771054355,-0.017438403021174498
321,321,321,321,2020-05-14,145.86941528320312,136.29881286621094,141.34518432617188,0.07021779732143796,0.03200838414551854
322,322,322,322,2020-05-15,146.28515625,139.07334899902344,141.9735107421875,0.05185614140224093,0.030369365984349805
323,323,323,323,2020-05-18,154.23162841796875,143.3172607421875,137.7585906982422,0.07615529085093975,0.11957902324807068
324,324,324,324,2020-05-19,152.40452575683594,147.69654846191406,136.69522094726562,0.03187601432768683,0.11492212164191651
325,325,325,325,2020-05-20,152.77191162109375,144.17764282226562,134.89710998535156,0.059608886860653465,0.1325069279666793
326,326,326,326,2020-05-21,151.09942626953125,142.16685485839844,136.94654846191406,0.0628316031892937,0.10334599861458504
327,327,327,327,2020-05-22,152.24017333984375,145.86941528320312,136.29881286621094,0.04367439222452418,0.11695890916732066
328,328,328,328,2020-05-26,153.40023803710938,146.28515625,139.07334899902344,0.04863843994499195,0.10301678316660468
329,329,329,329,2020-05-27,154.65696716308594,154.23162841796875,143.3172607421875,0.002757791961869982,0.0791231032617723
330,330,330,330,2020-05-28,157.39283752441406,152.40452575683594,147.69654846191406,0.0327307325212709,0.06565007214776153
331,331,331,331,2020-05-29,160.37034606933594,152.77191162109375,144.17764282226562,0.04973711703685346,0.11231077807973189
332,332,332,332,2020-06-01,160.13833618164062,151.09942626953125,142.16685485839844,0.05982094131837257,0.12641119015499225
333,333,333,333,2020-06-02,158.96859741210938,152.24017333984375,145.86941528320312,0.04419611410482216,0.08980074475156008
334,334,334,334,2020-06-03,157.7408447265625,153.40023803710938,146.28515625,0.028295957978911934,0.078310669176747
335,335,335,335,2020-06-04,155.28536987304688,154.65696716308594,154.23162841796875,0.0040632033686416325,0.0068322008001009404
336,336,336,336,2020-06-05,158.45623779296875,157.39283752441406,152.40452575683594,0.006756344731314368,0.03970821736480734
337,337,337,337,2020-06-08,159.9256591796875,160.37034606933594,152.77191162109375,-0.002772874789807922,0.04682632744909632
338,338,338,338,2020-06-09,156.18441772460938,160.13833618164062,151.09942626953125,-0.024690642798651408,0.03365328102574994
339,339,339,339,2020-06-10,154.32830810546875,158.96859741210938,152.24017333984375,-0.029189974511828698,0.01371605614875171
340,340,340,340,2020-06-11,144.6967315673828,157.7408447265625,153.40023803710938,-0.08269331371840405,-0.05673724226960508
341,341,341,341,2020-06-12,147.10943603515625,155.28536987304688,154.65696716308594,-0.052651024655927636,-0.048801753108030366
342,342,342,342,2020-06-15,149.07644653320312,158.45623779296875,157.39283752441406,-0.059194837580460624,-0.05283843357815399
343,343,343,343,2020-06-16,150.09390258789062,159.9256591796875,160.37034606933594,-0.061477042784924385,-0.06407944943264199
344,344,344,344,2020-06-17,150.13265991210938,156.18441772460938,160.13833618164062,-0.03874751336058824,-0.06248145514751746
345,345,345,345,2020-06-18,148.60169982910156,154.32830810546875,158.96859741210938,-0.0371066614198452,-0.06521349343060956
346,346,346,346,2020-06-19,147.5164337158203,144.6967315673828,157.7408447265625,0.019486978854974524,-0.06481777771930786
347,347,347,347,2020-06-22,148.41758728027344,147.10943603515625,155.28536987304688,0.008892368024608244,-0.044226848919432515
348,348,348,348,2020-06-23,150.00669860839844,149.07644653320312,158.45623779296875,0.0062401009470540725,-0.053324118395452924
349,349,349,349,2020-06-24,144.4156951904297,150.09390258789062,159.9256591796875,-0.0378310331036662,-0.09698233584787852
350,350,350,350,2020-06-25,144.52232360839844,150.13265991210938,156.18441772460938,-0.03736919273258288,-0.074668742798491
351,351,351,351,2020-06-26,143.7277374267578,148.60169982910156,154.32830810546875,-0.03279883344503476,-0.06868843965726923
352,352,352,352,2020-06-29,145.0358428955078,147.5164337158203,144.6967315673828,-0.01681569136284289,0.0023436004701120616
353,353,353,353,2020-06-30,148.67918395996094,148.41758728027344,147.10943603515625,0.001762571973316751,0.01067061343658171
354,354,354,354,2020-07-01,149.49313354492188,150.00669860839844,149.07644653320312,-0.0034236142001715653,0.002795123048669801
355,355,355,355,2020-07-02,149.2315216064453,144.4156951904297,150.09390258789062,0.033346973884420095,-0.005745609692174747
356,356,356,356,2020-07-06,148.88267517089844,144.52232360839844,150.13265991210938,0.030170782295992682,-0.00832586821510195
357,357,357,357,2020-07-07,147.07070922851562,143.7277374267578,148.60169982910156,0.02325905814430107,-0.010302645274896882
358,358,358,358,2020-07-08,146.1405029296875,145.0358428955078,147.5164337158203,0.007616462331835772,-0.009327305110855888
359,359,359,359,2020-07-09,145.77227783203125,148.67918395996094,148.41758728027344,-0.01955153405141441,-0.017823423064052046
360,360,360,360,2020-07-10,145.84011840820312,149.49313354492188,150.00669860839844,-0.024436006190351467,-0.027775960932734267
361,361,361,361,2020-07-13,145.50099182128906,149.2315216064453,144.4156951904297,-0.024998269433950004,0.007515087812500321
362,362,362,362,2020-07-14,148.56292724609375,148.88267517089844,144.52232360839844,-0.0021476503188678775,0.02795833568690642
363,363,363,363,2020-07-15,152.700439453125,147.07070922851562,143.7277374267578,0.03827907170735134,0.06242846500620369
364,364,364,364,2020-07-16,152.2256317138672,146.1405029296875,145.0358428955078,0.0416388931349676,0.049572496527905185
365,365,365,365,2020-07-17,154.9969024658203,145.77227783203125,148.67918395996094,0.06328106256539612,0.04249228666442462
366,366,366,366,2020-07-20,152.5647430419922,145.84011840820312,149.49313354492188,0.046109566470365904,0.020546826628309978
367,367,367,367,2020-07-21,152.28378295898438,145.50099182128906,149.2315216064453,0.04661680345125241,0.020453194604478586
368,368,368,368,2020-07-22,152.9426727294922,148.56292724609375,148.88267517089844,0.029480743039906665,0.027269778393848698
369,369,369,369,2020-07-23,153.1267852783203,152.700439453125,147.07070922851562,0.0027920405908601342,0.04117798902019887
370,370,370,370,2020-07-24,151.49891662597656,152.2256317138672,146.1405029296875,-0.0047739337962255934,0.03666617801956762
371,371,371,371,2020-07-27,152.7973175048828,154.9969024658203,145.77227783203125,-0.014191154313051846,0.04819187692838467
372,372,372,372,2020-07-28,152.23533630371094,152.5647430419922,145.84011840820312,-0.002159127539647754,0.04385088249591074
373,373,373,373,2020-07-29,156.71197509765625,152.28378295898438,145.50099182128906,0.02907855355723954,0.07705090622431654
374,374,374,374,2020-07-30,156.13059997558594,152.9426727294922,148.56292724609375,0.020843935764952803,0.0509391735190865
375,375,375,375,2020-07-31,154.67713928222656,153.1267852783203,152.700439453125,0.010124642799026695,0.012944951803549598
376,376,376,376,2020-08-03,156.07247924804688,151.49891662597656,152.2256317138672,0.03018874803812377,0.025270695157373124
377,377,377,377,2020-08-04,153.09771728515625,152.7973175048828,154.9969024658203,0.0019660016627178756,-0.012253052483309212
378,378,378,378,2020-08-05,152.77796936035156,152.23533630371094,152.5647430419922,0.003564435628519602,0.0013976120177430218
379,379,379,379,2020-08-06,151.14035034179688,156.71197509765625,152.28378295898438,-0.035553280165012136,-0.00750856456918636
380,380,380,380,2020-08-07,149.4350128173828,156.13059997558594,152.9426727294922,-0.042884528460469085,-0.02293447505205648
381,381,381,381,2020-08-10,151.04348754882812,154.67713928222656,153.1267852783203,-0.023491847277886446,-0.013605051041237659
382,382,382,382,2020-08-11,153.79534912109375,156.07247924804688,151.49891662597656,-0.014590209227945072,0.01515807865997254
383,383,383,383,2020-08-12,155.5298614501953,153.09771728515625,152.7973175048828,0.015886220958533315,0.017883454958069978
384,384,384,384,2020-08-13,154.26048278808594,152.77796936035156,152.23533630371094,0.009703712085854743,0.013302735971462143
385,385,385,385,2020-08-14,153.77597045898438,151.14035034179688,156.71197509765625,0.017438229508051073,-0.018735036916242565
386,386,386,386,2020-08-17,153.2042694091797,149.4350128173828,156.13059997558594,0.02522338320004769,-0.018742838155133223
387,387,387,387,2020-08-18,152.85546875,151.04348754882812,154.67713928222656,0.01199642057116912,-0.011777244786656649
388,388,388,388,2020-08-19,152.0899658203125,153.79534912109375,156.07247924804688,-0.011088653268952142,-0.02551707672564707
389,389,389,389,2020-08-20,149.86135864257812,155.5298614501953,153.09771728515625,-0.036446395275883336,-0.021139169805844737
390,390,390,390,2020-08-21,148.69859313964844,154.26048278808594,152.77796936035156,-0.03605518113202133,-0.02670133814307518
391,391,391,391,2020-08-24,148.36911010742188,153.77597045898438,151.14035034179688,-0.03516063228490329,-0.018335541952284595
392,392,392,392,2020-08-25,149.79351806640625,153.2042694091797,149.4350128173828,-0.022262769542433336,0.002399071290351218
393,393,393,393,2020-08-26,149.87123107910156,152.85546875,151.04348754882812,-0.019523264004242202,-0.007761052718989969
394,394,394,394,2020-08-27,152.4553680419922,152.0899658203125,153.79534912109375,0.002402539968424877,-0.008712754233201836
395,395,395,395,2020-08-28,153.14515686035156,149.86135864257812,155.5298614501953,0.0219122410707977,-0.015332776404532455
396,396,396,396,2020-08-31,155.0880889892578,148.69859313964844,154.26048278808594,0.042969443857540535,0.005364991644093209
397,397,397,397,2020-09-01,154.242919921875,148.36911010742188,153.77597045898438,0.03958916926980538,0.003036556761741638
398,398,398,398,2020-09-02,158.88661193847656,149.79351806640625,153.2042694091797,0.060704187934481846,0.03708997504580247
399,399,399,399,2020-09-03,155.90414428710938,149.87123107910156,152.85546875,0.04025397779526929,0.01994482475530912
400,400,400,400,2020-09-04,153.41717529296875,152.4553680419922,152.0899658203125,0.006308779174713175,0.008726476237257419
401,401,401,401,2020-09-08,154.48582458496094,153.14515686035156,149.86135864257812,0.008754228681432608,0.030858294521486584
402,402,402,402,2020-09-09,158.3717498779297,155.0880889892578,148.69859313964844,0.02117287607367002,0.06505210664096084
403,403,403,403,2020-09-10,157.46826171875,154.242919921875,148.36911010742188,0.0209107931729291,0.06132780337322363
404,404,404,404,2020-09-11,157.65286254882812,158.88661193847656,149.79351806640625,-0.007764967574021675,0.052467854309541595
405,405,405,405,2020-09-14,162.40341186523438,155.90414428710938,149.87123107910156,0.04168758699676456,0.08361965599333976
406,406,406,406,2020-09-15,164.802978515625,153.41717529296875,152.4553680419922,0.07421465817574635,0.08099164124041724
407,407,407,407,2020-09-16,165.30816650390625,154.48582458496094,153.14515686035156,0.07005394797885467,0.07942144494093117
408,408,408,408,2020-09-17,166.61965942382812,158.3717498779297,155.0880889892578,0.052079424217108095,0.07435497148571502
409,409,409,409,2020-09-18,170.8942108154297,157.46826171875,154.242919921875,0.08526130250081398,0.10795497713599223
410,410,410,410,2020-09-21,167.144287109375,157.65286254882812,158.88661193847656,0.06020458117344485,0.05197212697880382
411,411,411,411,2020-09-22,164.75442504882812,162.40341186523438,155.90414428710938,0.014476378030436221,0.05676745029574248
412,412,412,412,2020-09-23,160.94619750976562,164.802978515625,153.41717529296875,-0.023402374402436643,0.04907548455653221
413,413,413,413,2020-09-24,162.49081420898438,165.30816650390625,154.48582458496094,-0.01704303153622666,0.05181698479798724
414,414,414,414,2020-09-25,165.35675048828125,166.61965942382812,158.3717498779297,-0.007579591387439022,0.04410509207441038
415,415,415,415,2020-09-28,168.0283203125,170.8942108154297,157.46826171875,-0.01676996832868094,0.06706150482953221
416,416,416,416,2020-09-29,167.8922882080078,167.144287109375,157.65286254882812,0.004475181961459018,0.0649491895905685
417,417,417,417,2020-09-30,171.1662139892578,164.75442504882812,162.40341186523438,0.038917248738717936,0.053957007573800064
418,418,418,418,2020-10-01,169.4952392578125,160.94619750976562,164.802978515625,0.053117388794029496,0.028471941371755127
419,419,419,419,2020-10-02,167.74659729003906,162.49081420898438,165.30816650390625,0.0323451089013258,0.014750818654051034
420,420,420,420,2020-10-05,169.73812866210938,165.35675048828125,166.61965942382812,0.026496518351324383,0.018716094181592702
421,421,421,421,2020-10-06,175.84877014160156,168.0283203125,170.8942108154297,0.04654245078780206,0.0289919670334704
422,422,422,422,2020-10-07,180.00672912597656,167.8922882080078,167.144287109375,0.07215602960250167,0.07695412292604842
423,423,423,423,2020-10-08,181.42510986328125,171.1662139892578,164.75442504882812,0.059935285328372556,0.10118505047444071
424,424,424,424,2020-10-09,183.07666015625,169.4952392578125,160.94619750976562,0.0801286275526556,0.13750223980993148
425,425,425,425,2020-10-12,186.35055541992188,167.74659729003906,162.49081420898438,0.11090512970415722,0.1468374771034795
426,426,426,426,2020-10-13,182.32858276367188,169.73812866210938,165.35675048828125,0.07417575650681174,0.10263767415164238
427,427,427,427,2020-10-14,181.25994873046875,175.84877014160156,168.0283203125,0.030771773862904306,0.07874641842137375
428,428,428,428,2020-10-15,181.98858642578125,180.00672912597656,167.8922882080078,0.01100990673752933,0.08396036749650482
429,429,429,429,2020-10-16,183.4944000244141,181.42510986328125,171.1662139892578,0.011405753937215213,0.07202464638220007
430,430,430,430,2020-10-19,181.1142120361328,183.07666015625,169.4952392578125,-0.010719269831786837,0.06855043734088095
431,431,431,431,2020-10-20,181.0267944335937,186.35055541992188,167.74659729003906,-0.028568527602891414,0.07916820584201045
432,432,432,432,2020-10-21,180.6479339599609,182.32858276367188,169.73812866210938,-0.009217692466185423,0.06427433472869981
433,433,433,433,2020-10-22,182.8240661621093,181.25994873046875,175.84877014160156,0.008629139766371363,0.039666447566797824
434,434,434,434,2020-10-23,182.1925811767578,181.98858642578125,180.00672912597656,0.0011209205752018558,0.012143168543724325
435,435,435,435,2020-10-26,181.10450744628903,183.4944000244141,181.42510986328125,-0.013024335226617723,-0.0017671336521929426
436,436,436,436,2020-10-27,180.06503295898438,181.1142120361328,183.07666015625,-0.005792914125033577,-0.016450088147201836
437,437,437,437,2020-10-28,173.5269317626953,181.0267944335937,186.35055541992188,-0.04142957231477451,-0.06881451803741523
438,438,438,438,2020-10-29,172.27374267578125,180.6479339599609,182.32858276367188,-0.04635641881205088,-0.055146812065793194
439,439,439,439,2020-10-30,172.1376953125,182.8240661621093,181.25994873046875,-0.05845166379864741,-0.05032691160877145
440,440,440,440,2020-11-02,176.392822265625,182.1925811767578,181.98858642578125,-0.031833123355917925,-0.030747885183658563
441,441,441,441,2020-11-03,171.35081481933594,181.10450744628903,183.4944000244141,-0.053856708286765254,-0.06617959569045395
442,442,442,442,2020-11-04,172.55543518066406,180.06503295898438,181.1142120361328,-0.04170491991096836,-0.047256241016366274
443,443,443,443,2020-11-05,174.051513671875,173.5269317626953,181.0267944335937,0.0030230575960223938,-0.03853175870203818
444,444,444,444,2020-11-06,176.48995971679688,172.27374267578125,180.6479339599609,0.02447393883437332,-0.023017004136264396
445,445,445,445,2020-11-09,184.63104248046875,172.1376953125,182.8240661621093,0.07257763702068987,0.009883689583608968
446,446,446,446,2020-11-10,184.0772705078125,176.392822265625,182.1925811767578,0.04356440439858544,0.010344489983520333
447,447,447,447,2020-11-11,183.78582763671875,171.35081481933594,181.10450744628903,0.07257049130751847,0.014805375240176888
448,448,448,448,2020-11-12,183.6304168701172,172.55543518066406,180.06503295898438,0.06418216660551845,0.019800534576554618
449,449,449,449,2020-11-13,187.2928771972656,174.051513671875,173.5269317626953,0.07607726727590225,0.07933031083264774
450,450,450,450,2020-11-16,190.0033416748047,176.48995971679688,172.27374267578125,0.07656742615666046,0.10291527149549706
451,451,451,451,2020-11-17,189.64390563964844,184.63104248046875,172.1376953125,0.02715070603422487,0.10169887714232217
452,452,452,452,2020-11-18,186.46710205078125,184.0772705078125,176.392822265625,0.012982762816810212,0.05711275354495826
453,453,453,453,2020-11-19,189.1775665283203,183.78582763671875,171.35081481933594,0.0293370765359513,0.1040365739012099
454,454,454,454,2020-11-20,190.45993041992188,183.6304168701172,172.55543518066406,0.03719162471125492,0.10376083037032102
455,455,455,455,2020-11-23,184.07394409179688,187.2928771972656,174.051513671875,-0.017186628523402914,0.057583127020752745
456,456,456,456,2020-11-24,185.57313537597656,190.0033416748047,176.48995971679688,-0.02331646517254693,0.051465679258780206
457,457,457,457,2020-11-25,184.2686309814453,189.64390563964844,184.63104248046875,-0.028344041112594143,-0.0019628958064393798
458,458,458,458,2020-11-27,186.60499572753903,186.46710205078125,184.0772705078125,0.0007395067292901292,0.01373187038656809
459,459,459,459,2020-11-30,188.66873168945312,189.1775665283203,183.78582763671875,-0.0026897208173518594,0.026568447173120457
460,460,460,460,2020-12-01,188.7855529785156,190.45993041992188,183.6304168701172,-0.008791232033502516,0.028073432475212767
461,461,461,461,2020-12-02,187.68551635742188,184.07394409179688,187.2928771972656,0.019620225358043752,0.0020963913098666076
462,462,462,462,2020-12-03,187.5784454345703,185.57313537597656,190.0033416748047,0.010806036415405451,-0.012762387328874691
463,463,463,463,2020-12-04,188.3572235107422,184.2686309814453,189.64390563964844,0.022188217861718318,-0.006784727010163638
464,464,464,464,2020-12-07,182.6527099609375,186.60499572753903,186.46710205078125,-0.021179956898754404,-0.020456112890117062
465,465,465,465,2020-12-08,184.07394409179688,188.66873168945312,189.1775665283203,-0.024353731307311777,-0.02697794738658621
466,466,466,466,2020-12-09,183.2562561035156,188.7855529785156,190.45993041992188,-0.02928877124209417,-0.03782251889163135
467,467,467,467,2020-12-10,184.7262115478516,187.68551635742188,184.07394409179688,-0.01576735843555821,0.00354350779667878
468,468,468,468,2020-12-11,181.2800750732422,187.5784454345703,185.57313537597656,-0.03357726068545053,-0.023134061371741677
469,469,469,469,2020-12-14,181.3871459960937,188.3572235107422,184.2686309814453,-0.03700456709190658,-0.015637414626702095
470,470,470,470,2020-12-15,183.2465209960937,182.6527099609375,186.60499572753903,0.0032510387351121217,-0.017997775023928297
471,471,471,471,2020-12-16,176.93838500976562,184.07394409179688,188.66873168945312,-0.038764634056370206,-0.062174301881646854
472,472,472,472,2020-12-17,177.79505920410156,183.2562561035156,188.7855529785156,-0.029800875645572433,-0.05821681585806937
473,473,473,473,2020-12-18,179.99508666992188,184.7262115478516,187.68551635742188,-0.025611551486315,-0.040975083409497626
474,474,474,474,2020-12-21,179.2357940673828,181.2800750732422,187.5784454345703,-0.011276920560814085,-0.044475533144865076
475,475,475,475,2020-12-22,177.7463836669922,181.3871459960937,188.3572235107422,-0.020071776911798955,-0.056333596588319046
476,476,476,476,2020-12-23,179.27471923828125,183.2465209960937,182.6527099609375,-0.02167463663824265,-0.018494062986411097
477,477,477,477,2020-12-24,181.2509002685547,176.93838500976562,184.07394409179688,0.02437297739860722,-0.0153364662074843
478,478,478,478,2020-12-28,180.79335021972656,177.79505920410156,183.2562561035156,0.01686374767131782,-0.013439682421525712
479,479,479,479,2020-12-29,180.6667938232422,179.99508666992188,184.7262115478516,0.003731808271811854,-0.021975320614193716
480,480,480,480,2020-12-30,181.3482208251953,179.2357940673828,181.2800750732422,0.011785741619323886,0.000375914186518278
481,481,481,481,2020-12-31,184.5120391845703,177.7463836669922,181.3871459960937,0.038063533997144905,0.017227754322480582
482,482,482,482,2021-01-04,183.4898681640625,179.27471923828125,183.2465209960937,0.023512232754796525,0.0013279770150396164
483,483,483,483,2021-01-05,186.7315368652344,181.2509002685547,176.93838500976562,0.03023784482482128,0.055347808531926335
484,484,484,484,2021-01-06,190.0608062744141,180.79335021972656,177.79505920410156,0.05125993872796952,0.0689881210716432
485,485,485,485,2021-01-07,194.4901123046875,180.6667938232422,179.99508666992188,0.07651277907200549,0.08053011836565771
