,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NVDA,NVDA_6m,NVDA_12m,NVDA_6m_ret,NVDA_12m_ret
245,245,245,245,2020-01-27,59.81626510620117,61.990264892578125,59.861083984375,-0.03507001930293796,-0.0007487147774591918
246,246,246,246,2020-01-28,61.75119400024414,62.077423095703125,60.51852035522461,-0.005255197126273203,0.020368535743837235
247,247,247,247,2020-01-29,61.14605712890625,61.74372100830078,60.84225082397461,-0.009679751554237948,0.0049933442766705305
248,248,248,248,2020-01-30,61.21330261230469,62.284122467041016,62.749794006347656,-0.01719250127194094,-0.02448599901200532
249,249,249,249,2020-01-31,58.87742614746094,62.96894073486328,61.57936477661133,-0.06497670978189163,-0.04387733843881125
250,250,250,250,2020-02-03,59.84863662719727,62.376258850097656,61.15353393554688,-0.040522183752231045,-0.021338052347472103
251,251,251,251,2020-02-04,61.54201889038086,59.81626510620117,61.990264892578125,0.02885091172301868,-0.0072309096109529625
252,252,252,252,2020-02-05,62.44598007202149,61.75119400024414,62.077423095703125,0.011251378747018315,0.005937053407487181
253,253,253,253,2020-02-06,63.31507873535156,61.14605712890625,61.74372100830078,0.035472795929795575,0.02544967652402308
254,254,254,254,2020-02-07,62.652679443359375,61.21330261230469,62.284122467041016,0.023514118167598408,0.005917350389152309
255,255,255,255,2020-02-10,65.48661041259766,58.87742614746094,62.96894073486328,0.11225328105518306,0.039982722408103744
256,256,256,256,2020-02-11,66.71180725097656,59.84863662719727,62.376258850097656,0.11467547149871793,0.06950638721854219
257,257,257,257,2020-02-12,67.8697738647461,61.54201889038086,59.81626510620117,0.10282007461660103,0.13463743923573745
258,258,258,258,2020-02-13,67.43150329589844,62.44598007202149,61.75119400024414,0.07983737653131451,0.0919870358398549
259,259,259,259,2020-02-14,72.16551208496094,63.31507873535156,61.14605712890625,0.13978397447159452,0.18021529880207665
260,260,260,260,2020-02-18,73.8539047241211,62.652679443359375,61.21330261230469,0.17878286100897078,0.20650090049667535
261,261,261,261,2020-02-19,78.36876678466797,65.48661041259766,58.87742614746094,0.19671435566608864,0.33104946857544637
262,262,262,262,2020-02-20,76.8746109008789,66.71180725097656,59.84863662719727,0.15233890474093803,0.2844839119684215
263,263,263,263,2020-02-21,73.23135375976562,67.8697738647461,61.54201889038086,0.07899805155833173,0.18994071173072657
264,264,264,264,2020-02-24,68.05406951904297,67.43150329589844,62.44598007202149,0.009232572206089307,0.08980705308097403
265,265,265,265,2020-02-25,65.25750732421875,72.16551208496094,63.31507873535156,-0.09572446118873723,0.030678767643743665
266,266,266,266,2020-02-26,66.65206146240234,73.8539047241211,62.652679443359375,-0.09751472570910102,0.06383417364709154
267,267,267,267,2020-02-27,62.94182205200195,78.36876678466797,65.48661041259766,-0.19685067617631746,-0.03885967443668703
268,268,268,268,2020-02-28,67.294921875,76.8746109008789,66.71180725097656,-0.12461447171720752,0.008740800887460543
269,269,269,269,2020-03-02,68.87969207763672,73.23135375976562,67.8697738647461,-0.059423477222672494,0.014880235418247123
270,270,270,270,2020-03-03,66.25337982177734,68.05406951904297,67.43150329589844,-0.026459691683268893,-0.01747141049119627
271,271,271,271,2020-03-04,70.89302062988281,65.25750732421875,72.16551208496094,0.08635808410004309,-0.01763295815846233
272,272,272,272,2020-03-05,68.09727478027344,66.65206146240234,73.8539047241211,0.021682950026779224,-0.07794618260674724
273,273,273,273,2020-03-06,66.29074096679688,62.94182205200195,78.36876678466797,0.05320657721074662,-0.15411784966653364
274,274,274,274,2020-03-09,61.15772247314453,67.294921875,76.8746109008789,-0.09119855155274992,-0.20444836394683696
275,275,275,275,2020-03-10,65.0548324584961,68.87969207763672,73.23135375976562,-0.05552956907573703,-0.11165328621525272
276,276,276,276,2020-03-11,61.41437149047852,66.25337982177734,68.05406951904297,-0.07303790907446284,-0.09756504020243073
277,277,277,277,2020-03-12,53.89923095703125,70.89302062988281,65.25750732421875,-0.2397103342735596,-0.1740531753803619
278,278,278,278,2020-03-13,60.01150894165039,68.09727478027344,66.65206146240234,-0.11873846442039038,-0.09963011458389492
279,279,279,279,2020-03-16,48.93813705444336,66.29074096679688,62.94182205200195,-0.26176512223697934,-0.22248617121361502
280,280,280,280,2020-03-17,54.13844680786133,61.15772247314453,67.294921875,-0.11477333330006678,-0.1955047230989697
281,281,281,281,2020-03-18,50.53784942626953,65.0548324584961,68.87969207763672,-0.22314995648460334,-0.26628810463748087
282,282,282,282,2020-03-19,53.06698989868164,61.41437149047852,66.25337982177734,-0.1359190265928396,-0.19902969416152505
283,283,283,283,2020-03-20,51.2679328918457,53.89923095703125,70.89302062988281,-0.04881884246703316,-0.27682679569397195
284,284,284,284,2020-03-23,52.99720764160156,60.01150894165039,68.09727478027344,-0.11688260175008902,-0.22174260552121383
285,285,285,285,2020-03-24,62.08964157104492,48.93813705444336,66.29074096679688,0.26873733468788563,-0.0633738488133081
286,286,286,286,2020-03-25,61.20257186889648,54.13844680786133,61.15772247314453,0.13048259559617414,0.0007333398618898368
287,287,287,287,2020-03-26,64.09798431396484,50.53784942626953,65.0548324584961,0.2683164210910558,-0.014708333084121006
288,288,288,288,2020-03-27,62.974212646484375,53.06698989868164,61.41437149047852,0.1866927588453413,0.025398634198311232
289,289,289,289,2020-03-30,66.17862701416016,51.2679328918457,53.89923095703125,0.29083860575712883,0.22782135921230684
290,290,290,290,2020-03-31,65.68275451660156,52.99720764160156,60.01150894165039,0.23936255209495494,0.09450263249446644
291,291,291,291,2020-04-01,60.56717300415039,62.08964157104492,48.93813705444336,-0.024520492120291504,0.2376272708699516
292,292,292,292,2020-04-02,63.65695190429688,61.20257186889648,54.13844680786133,0.04010256367425202,0.1758178458687032
293,293,293,293,2020-04-03,60.7764778137207,64.09798431396484,50.53784942626953,-0.05181920361137615,0.20259327422288642
294,294,294,294,2020-04-06,66.87879180908203,62.974212646484375,53.06698989868164,0.06200282621263753,0.26027106373982445
295,295,295,295,2020-04-07,64.54402160644531,66.17862701416016,51.2679328918457,-0.024699899068094777,0.25895502248172764
296,296,296,296,2020-04-08,66.51749420166016,65.68275451660156,52.99720764160156,0.012708658325947697,0.25511318731150445
297,297,297,297,2020-04-09,65.52079772949219,60.56717300415039,62.08964157104492,0.08178728640681898,0.055261329774648926
298,298,298,298,2020-04-13,67.24009704589844,63.65695190429688,61.20257186889648,0.05628835554345302,0.09864822658000527
299,299,299,299,2020-04-14,70.75347900390625,60.7764778137207,64.09798431396484,0.16415892379885788,0.1038331354905242
300,300,300,300,2020-04-15,69.9785385131836,66.87879180908203,62.974212646484375,0.046348724614379444,0.11122530274445985
301,301,301,301,2020-04-16,73.43212127685547,64.54402160644531,66.17862701416016,0.13770600977740433,0.10960478616673774
302,302,302,302,2020-04-17,72.83909606933594,66.51749420166016,65.68275451660156,0.095036680854373,0.1089531278857312
303,303,303,303,2020-04-20,71.52591705322266,65.52079772949219,60.56717300415039,0.09165210943436741,0.18093537316528407
304,304,304,304,2020-04-21,67.1553955078125,67.24009704589844,63.65695190429688,-0.001259687921451369,0.05495776186040513
305,305,305,305,2020-04-22,71.30167388916016,70.75347900390625,60.7764778137207,0.007747956608941342,0.17317877662636305
306,306,306,306,2020-04-23,70.76842498779297,69.9785385131836,66.87879180908203,0.01128755317547192,0.058159441483551566
307,307,307,307,2020-04-24,72.15882110595703,73.43212127685547,64.54402160644531,-0.01733982552536939,0.11797838606870004
308,308,308,308,2020-04-27,74.0251693725586,72.83909606933594,66.51749420166016,0.016283470927393573,0.11286767881149462
309,309,309,309,2020-04-28,72.5998764038086,71.52591705322266,65.52079772949219,0.015014967928153933,0.10804323084622602
310,310,310,310,2020-04-29,74.36902618408203,67.1553955078125,67.24009704589844,0.10741699340346123,0.10602199359286102
311,311,311,311,2020-04-30,72.8291015625,71.30167388916016,70.75347900390625,0.021422045094120268,0.029335978778925575
312,312,312,312,2020-05-01,70.4619369506836,70.76842498779297,69.9785385131836,-0.00433085853136117,0.006907809848142765
313,313,313,313,2020-05-04,72.58243560791016,72.15882110595703,73.43212127685547,0.00587058512681482,-0.011571035320385281
314,314,314,314,2020-05-05,73.19291687011719,74.0251693725586,72.83909606933594,-0.011242831451729551,0.0048575671565782574
315,315,315,315,2020-05-06,74.20206451416016,72.5998764038086,71.52591705322266,0.022068744324577283,0.0374150737409793
316,316,316,316,2020-05-07,75.96623229980469,74.36902618408203,67.1553955078125,0.02147676522977693,0.1312007281822527
317,317,317,317,2020-05-08,77.86743927001953,72.8291015625,71.30167388916016,0.06918028095123163,0.09208430914351307
318,318,318,318,2020-05-11,80.38911437988281,70.4619369506836,70.76842498779297,0.1408870925042447,0.135946071906353
319,319,319,319,2020-05-12,77.76779174804688,72.58243560791016,72.15882110595703,0.07144092226593202,0.07773090740844713
320,320,320,320,2020-05-13,77.54351806640625,73.19291687011719,74.0251693725586,0.059440194247338374,0.04752908671022804
321,321,321,321,2020-05-14,80.0402603149414,74.20206451416016,72.5998764038086,0.0786796949519799,0.10248480134798821
322,322,322,322,2020-05-15,84.6275863647461,75.96623229980469,74.36902618408203,0.11401584365483508,0.13794130039126173
323,323,323,323,2020-05-18,87.21403503417969,77.86743927001953,72.8291015625,0.12003214503753146,0.19751628350563855
324,324,324,324,2020-05-19,87.76471710205078,80.38911437988281,70.4619369506836,0.09174877443373974,0.24556208500878185
325,325,325,325,2020-05-20,89.40428924560547,77.76779174804688,72.58243560791016,0.1496313221192993,0.23176204403730472
326,326,326,326,2020-05-21,87.46321868896484,77.54351806640625,73.19291687011719,0.12792430457003023,0.194968344329967
327,327,327,327,2020-05-22,89.9649429321289,80.0402603149414,74.20206451416016,0.12399613117368657,0.21243180390163774
328,328,328,328,2020-05-26,86.89010620117188,84.6275863647461,75.96623229980469,0.02673501553824642,0.14379907454479968
329,329,329,329,2020-05-27,84.9714584350586,87.21403503417969,77.86743927001953,-0.02571348290722031,0.09123221762057154
330,330,330,330,2020-05-28,84.59022521972656,87.76471710205078,80.38911437988281,-0.036170479289906354,0.052259697998303434
331,331,331,331,2020-05-29,88.46240997314453,89.40428924560547,77.76779174804688,-0.010535056879356963,0.1375198907504822
332,332,332,332,2020-06-01,87.77218627929688,87.46321868896484,77.54351806640625,0.0035325431074149094,0.13190874579782497
333,333,333,333,2020-06-02,87.9615707397461,89.9649429321289,80.0402603149414,-0.022268365066314688,0.09896657499158557
334,334,334,334,2020-06-03,87.40589141845703,86.89010620117188,84.6275863647461,0.005936063837820527,0.032829780135007036
335,335,335,335,2020-06-04,87.41587829589844,84.9714584350586,87.21403503417969,0.028767540370135514,0.0023143438053250254
336,336,336,336,2020-06-05,88.9465103149414,84.59022521972656,87.76471710205078,0.05149868183822903,0.01346547054343561
337,337,337,337,2020-06-08,87.79979705810547,88.46240997314453,89.40428924560547,-0.00749033307186886,-0.017946478866268323
338,338,338,338,2020-06-09,90.20293426513672,87.77218627929688,87.46321868896484,0.027693829775471634,0.03132420253037793
339,339,339,339,2020-06-10,93.4013214111328,87.9615707397461,89.9649429321289,0.06184235485609291,0.038196861655282355
340,340,340,340,2020-06-11,87.7125244140625,87.40589141845703,86.89010620117188,0.003508150201654736,0.009465038643024837
341,341,341,341,2020-06-12,89.07115936279297,87.41587829589844,84.9714584350586,0.018935702519529585,0.04824797647633261
342,342,342,342,2020-06-15,91.476806640625,88.9465103149414,84.59022521972656,0.028447392896296053,0.08141107797041869
343,343,343,343,2020-06-16,90.42727661132812,87.79979705810547,88.46240997314453,0.02992580440116277,0.022211317086885618
344,344,344,344,2020-06-17,92.09751892089844,90.20293426513672,87.77218627929688,0.021003581216026745,0.04927908059437036
345,345,345,345,2020-06-18,91.91803741455078,93.4013214111328,87.9615707397461,-0.015880760295166607,0.044979490947368195
346,346,346,346,2020-06-19,92.3493194580078,87.7125244140625,87.40589141845703,0.05286354571277063,0.056557149172977716
347,347,347,347,2020-06-22,94.9967803955078,89.07115936279297,87.41587829589844,0.06652682052312087,0.08672225512564635
348,348,348,348,2020-06-23,94.23145294189452,91.476806640625,88.9465103149414,0.030113057095350948,0.05941708795814704
349,349,349,349,2020-06-24,92.09254455566406,90.42727661132812,87.79979705810547,0.018415549010654564,0.048892453529450375
350,350,350,350,2020-06-25,94.63031005859376,92.09751892089844,90.20293426513672,0.02750118751701347,0.049082392158591004
351,351,351,351,2020-06-26,91.28983306884766,91.91803741455078,93.4013214111328,-0.006834396853687363,-0.022606621730658638
352,352,352,352,2020-06-29,91.73854064941406,92.3493194580078,87.7125244140625,-0.00661378786739697,0.04590012956811096
353,353,353,353,2020-06-30,94.70760345458984,94.9967803955078,89.07115936279297,-0.003044070964447476,0.06328023719596199
354,354,354,354,2020-07-01,95.02918243408205,94.23145294189452,91.476806640625,0.00846563930919575,0.03883362268441304
355,355,355,355,2020-07-02,95.84933471679688,92.09254455566406,90.42727661132812,0.040793640562967415,0.05996042686073233
356,356,356,356,2020-07-06,98.1128921508789,94.63031005859376,92.09751892089844,0.03680197275195196,0.06531525822261308
357,357,357,357,2020-07-07,98.4369659423828,91.28983306884766,91.91803741455078,0.07829056788990973,0.07092110222536219
358,358,358,358,2020-07-08,101.86968231201172,91.73854064941406,92.3493194580078,0.11043495559096139,0.10309077435414049
359,359,359,359,2020-07-09,104.79135131835938,94.70760345458984,94.9967803955078,0.10647242138910706,0.10310424081819458
360,360,360,360,2020-07-10,104.49469757080078,95.02918243408205,94.23145294189452,0.09960640399368459,0.10891527519197686
361,361,361,361,2020-07-13,100.23685455322266,95.84933471679688,92.09254455566406,0.045775172560033495,0.08843614905912256
362,362,362,362,2020-07-14,103.47511291503906,98.1128921508789,94.63031005859376,0.054653579632675475,0.09346691193306578
363,363,363,363,2020-07-15,101.98187255859376,98.4369659423828,91.28983306884766,0.036011945129290845,0.11712190865419303
364,364,364,364,2020-07-16,101.05950927734376,101.86968231201172,91.73854064941406,-0.007953033878976057,0.1016036287687474
365,365,365,365,2020-07-17,101.72511291503906,104.79135131835938,94.70760345458984,-0.029260414764621046,0.07409657941364722
366,366,366,366,2020-07-20,104.8088150024414,104.49469757080078,95.02918243408205,0.003006060967139401,0.10291188788394656
367,367,367,367,2020-07-21,102.99149322509766,100.23685455322266,95.84933471679688,0.027481296017847212,0.07451442964527089
368,368,368,368,2020-07-22,104.0908660888672,103.47511291503906,98.1128921508789,0.00595073691133563,0.060929545617667724
369,369,369,369,2020-07-23,101.00963592529295,101.98187255859376,98.4369659423828,-0.009533425979624033,0.026135201936394514
370,370,370,370,2020-07-24,101.65528869628906,101.05950927734376,101.86968231201172,0.0058953325936925705,-0.002104587065128949
371,371,371,371,2020-07-27,103.91885375976562,101.72511291503906,104.79135131835938,0.021565381269802897,-0.008326045495329781
372,372,372,372,2020-07-28,101.86469268798828,104.8088150024414,104.49469757080078,-0.02809040741835067,-0.025168787928502634
373,373,373,373,2020-07-29,104.35759735107422,102.99149322509766,100.23685455322266,0.013264242348548283,0.04111005693682834
374,374,374,374,2020-07-30,105.83837890625,104.0908660888672,103.47511291503906,0.016788339679015385,0.022838979582958885
375,375,375,375,2020-07-31,105.84586334228516,101.00963592529295,101.98187255859376,0.04787887187880857,0.0378889962181399
376,376,376,376,2020-08-03,109.78961181640624,101.65528869628906,101.05950927734376,0.08001869085650548,0.08638576024650901
377,377,377,377,2020-08-04,111.95843505859376,103.91885375976562,101.72511291503906,0.0773640297978424,0.10059779586680406
378,378,378,378,2020-08-05,112.5467529296875,101.86469268798828,104.8088150024414,0.10486518890719454,0.07382907560843854
379,379,379,379,2020-08-06,113.03286743164062,104.35759735107422,102.99149322509766,0.08313022051841168,0.09749712225840423
380,380,380,380,2020-08-07,111.67674255371094,105.83837890625,104.0908660888672,0.055163010883154895,0.07287744592659373
381,381,381,381,2020-08-10,111.33272552490234,105.84586334228516,101.00963592529295,0.05183822975559971,0.1021990575953009
382,382,382,382,2020-08-11,108.1916732788086,109.78961181640624,101.65528869628906,-0.014554551301900642,0.06429950341342283
383,383,383,383,2020-08-12,114.07738494873048,111.95843505859376,103.91885375976562,0.01892621926188731,0.09775445765066682
384,384,384,384,2020-08-13,114.10482788085938,112.5467529296875,101.86469268798828,0.013843801892225782,0.12016072370004238
385,385,385,385,2020-08-14,115.3113784790039,113.03286743164062,104.35759735107422,0.02015795139180443,0.1049639068546162
386,386,386,386,2020-08-17,123.01941680908205,111.67674255371094,105.83837890625,0.10156702278378016,0.16233277645012634
387,387,387,387,2020-08-18,122.2590789794922,111.33272552490234,105.84586334228516,0.09814143508187012,0.1550671430977879
388,388,388,388,2020-08-19,121.04004669189452,108.1916732788086,109.78961181640624,0.11875565857989656,0.10247267195280396
389,389,389,389,2020-08-20,121.06499481201172,114.07738494873048,111.95843505859376,0.06125324372066965,0.08133875530371615
390,390,390,390,2020-08-21,126.4745635986328,114.10482788085938,112.5467529296875,0.10840676899919677,0.12375133272522376
391,391,391,391,2020-08-24,126.84100341796876,115.3113784790039,113.03286743164062,0.09998687979490417,0.12216036184943246
392,392,392,392,2020-08-25,127.13768768310548,123.01941680908205,111.67674255371094,0.03347659240178902,0.1384437330087651
393,393,393,393,2020-08-26,127.36701202392578,122.2590789794922,111.33272552490234,0.041779580601047916,0.14402132368022347
394,394,394,394,2020-08-27,125.92363739013672,121.04004669189452,108.1916732788086,0.04034690031699428,0.16389398161569302
395,395,395,395,2020-08-28,131.1038818359375,121.06499481201172,114.07738494873048,0.08292146742759154,0.1492539200022791
396,396,396,396,2020-08-31,133.36492919921875,126.4745635986328,114.10482788085938,0.05448024807938889,0.16879304474714685
397,397,397,397,2020-09-01,137.85848999023438,126.84100341796876,115.3113784790039,0.08686060718047606,0.19553240806444694
398,398,398,398,2020-09-02,143.10009765625,127.13768768310548,123.01941680908205,0.125552149516289,0.1632318000526034
399,399,399,399,2020-09-03,129.82395935058594,127.36701202392578,122.2590789794922,0.019290295718004336,0.0618758167838207
400,400,400,400,2020-09-04,125.9039535522461,125.92363739013672,121.04004669189452,-0.00015631567113683076,0.04018427779305611
401,401,401,401,2020-09-08,118.8270034790039,131.1038818359375,121.06499481201172,-0.09364237111069518,-0.018485866509001525
402,402,402,402,2020-09-09,126.82660675048828,133.36492919921875,126.4745635986328,-0.04902580077078289,0.0027835095203230242
403,403,403,403,2020-09-10,122.80435943603516,137.85848999023438,126.84100341796876,-0.10919987992952496,-0.03182444062376255
404,404,404,404,2020-09-11,121.3355941772461,143.10009765625,127.13768768310548,-0.15209286251701815,-0.045636298815826204
405,405,405,405,2020-09-14,128.39511108398438,129.82395935058594,127.36701202392578,-0.01100604444471609,0.008071941421264217
406,406,406,406,2020-09-15,129.57957458496094,125.9039535522461,125.92363739013672,0.029193849192270083,0.029032970065003605
407,407,407,407,2020-09-16,124.8266830444336,118.8270034790039,131.1038818359375,0.050490876566535725,-0.04787957994530745
408,408,408,408,2020-09-17,124.3179931640625,126.82660675048828,133.36492919921875,-0.0197798683628041,-0.06783594524795988
409,409,409,409,2020-09-18,121.5824737548828,122.80435943603516,137.85848999023438,-0.009949855907100735,-0.11806321276625431
410,410,410,410,2020-09-21,124.85413360595705,121.3355941772461,143.10009765625,0.028998410998598567,-0.12750490285564142
411,411,411,411,2020-09-22,126.05606079101562,128.39511108398438,129.82395935058594,-0.01821759624039543,-0.02902313701121384
412,412,412,412,2020-09-23,120.92912292480467,129.57957458496094,125.9039535522461,-0.06675783346151098,-0.03951290239171901
413,413,413,413,2020-09-24,123.16592407226562,124.8266830444336,118.8270034790039,-0.013304518967125034,0.036514600774464334
414,414,414,414,2020-09-25,128.41006469726562,124.3179931640625,126.82660675048828,0.03291616466011327,0.012485218893323768
415,415,415,415,2020-09-28,130.0184783935547,121.5824737548828,122.80435943603516,0.06938503863377021,0.058744811590154766
416,416,416,416,2020-09-29,131.921142578125,124.85413360595705,121.3355941772461,0.05660212255744468,0.08724190516935715
417,417,417,417,2020-09-30,134.96084594726562,126.05606079101562,128.39511108398438,0.07064146777530178,0.05113695379714689
418,418,418,418,2020-10-01,135.79872131347656,120.92912292480467,129.57957458496094,0.12296126879145564,0.047994807425748576
419,419,419,419,2020-10-02,130.290283203125,123.16592407226562,124.8266830444336,0.057843589324911626,0.0437694892264866
420,420,420,420,2020-10-05,136.07801818847656,128.41006469726562,124.3179931640625,0.059714583193214654,0.0945963229063258
421,421,421,421,2020-10-06,137.01564025878906,130.0184783935547,121.5824737548828,0.05381667245831445,0.12693578298974573
422,422,422,422,2020-10-07,139.2848663330078,131.921142578125,124.85413360595705,0.055819132634649105,0.11558073657853041
423,423,423,423,2020-10-08,138.0355224609375,134.96084594726562,126.05606079101562,0.022781989043498374,0.09503280996367369
424,424,424,424,2020-10-09,137.2774658203125,135.79872131347656,120.92912292480467,0.010889237339889446,0.13518946057082903
425,425,425,425,2020-10-12,141.89816284179688,130.290283203125,123.16592407226562,0.08909244306864372,0.15208945908237093
426,426,426,426,2020-10-13,142.12010192871094,136.07801818847656,128.41006469726562,0.04440161475504234,0.10676762186645994
427,427,427,427,2020-10-14,140.593994140625,137.01564025878906,130.0184783935547,0.026116389888608982,0.08133855954735258
428,428,428,428,2020-10-15,139.34466552734375,139.2848663330078,131.921142578125,0.0004293301627829038,0.05627242763473239
429,429,429,429,2020-10-16,137.76373291015625,138.0355224609375,134.96084594726562,-0.001968982664286023,0.020768149037727834
430,430,430,430,2020-10-19,134.63418579101562,137.2774658203125,135.79872131347656,-0.019255017664419616,-0.008575452781861892
431,431,431,431,2020-10-20,136.10794067382812,141.89816284179688,130.290283203125,-0.040805476632028714,0.04465150683288699
432,432,432,432,2020-10-21,134.90350341796875,142.12010192871094,136.07801818847656,-0.050778168695390535,-0.008631186624727505
433,433,433,433,2020-10-22,133.27020263671875,140.593994140625,137.01564025878906,-0.05209178065302589,-0.027335840017943203
434,434,434,434,2020-10-23,135.55682373046875,139.34466552734375,139.2848663330078,-0.027183256585676108,-0.026765597014868137
435,435,435,435,2020-10-26,131.07827758789062,137.76373291015625,138.0355224609375,-0.04852841296501165,-0.05040184402544423
436,436,436,436,2020-10-27,133.62677001953125,134.63418579101562,137.2774658203125,-0.007482614950768296,-0.026593554732134872
437,437,437,437,2020-10-28,125.9488296508789,136.10794067382812,141.89816284179688,-0.07464010529183396,-0.11239985685156462
438,438,438,438,2020-10-29,129.90872192382812,134.90350341796875,142.12010192871094,-0.037024846409402734,-0.08592296120789567
439,439,439,439,2020-10-30,125.02120208740234,133.27020263671875,140.593994140625,-0.06189681103586486,-0.11076427658528876
440,440,440,440,2020-11-02,125.48751831054688,135.55682373046875,139.34466552734375,-0.07428106636625642,-0.09944512166544095
441,441,441,441,2020-11-03,129.8638916015625,131.07827758789062,137.76373291015625,-0.009264586083028603,-0.05734340338865307
442,442,442,442,2020-11-04,137.5916748046875,133.62677001953125,134.63418579101562,0.02967148562055888,0.021966850367874713
443,443,443,443,2020-11-05,141.23985290527344,125.9488296508789,136.10794067382812,0.12140663233457705,0.03770472322216323
444,444,444,444,2020-11-06,145.24960327148438,129.90872192382812,134.90350341796875,0.11808969498330812,0.07669259575461518
445,445,445,445,2020-11-09,135.9608154296875,125.02120208740234,133.27020263671875,0.08750206492685364,0.020189155112963153
446,446,446,446,2020-11-10,127.37520599365234,125.48751831054688,135.55682373046875,0.015042832215662827,-0.0603556317687417
447,447,447,447,2020-11-11,133.8387451171875,129.8638916015625,131.07827758789062,0.03060784230785507,0.021059687234949553
448,448,448,448,2020-11-12,134.2252197265625,137.5916748046875,133.62677001953125,-0.02446699687974374,0.00447851659471965
449,449,449,449,2020-11-13,132.63182067871094,141.23985290527344,125.9488296508789,-0.06094619931624912,0.053061160205750246
450,450,450,450,2020-11-16,134.80873107910156,145.24960327148438,129.90872192382812,-0.07188227683395387,0.03771886200332686
451,451,451,451,2020-11-17,133.88111877441406,135.9608154296875,125.02120208740234,-0.015296294367614705,0.07086731321634354
452,452,452,452,2020-11-18,133.94593811035156,127.37520599365234,125.48751831054688,0.05158564467425997,0.06740447108749437
453,453,453,453,2020-11-19,134.0606689453125,133.8387451171875,129.8638916015625,0.0016581433719413674,0.03231673787064837
454,454,454,454,2020-11-20,130.54464721679688,134.2252197265625,137.5916748046875,-0.02742087155650419,-0.05121696205743509
455,455,455,455,2020-11-23,131.06581115722656,132.63182067871094,141.23985290527344,-0.011807193126586846,-0.0720337888971776
456,456,456,456,2020-11-24,129.2479248046875,134.80873107910156,145.24960327148438,-0.04124960030334501,-0.11016676194900388
457,457,457,457,2020-11-25,132.01089477539062,133.88111877441406,135.9608154296875,-0.013969288695403814,-0.029051904711027476
458,458,458,458,2020-11-27,132.2752227783203,133.94593811035156,127.37520599365234,-0.01247305708258828,0.038469156901007606
459,459,459,459,2020-11-30,133.6741485595703,134.0606689453125,133.8387451171875,-0.0028831751234947856,-0.0012298124692746715
460,460,460,460,2020-12-01,133.5594024658203,130.54464721679688,134.2252197265625,0.02309367188389433,-0.004960448283106267
461,461,461,461,2020-12-02,135.10047912597656,131.06581115722656,132.63182067871094,0.0307835272457897,0.018612867067894223
462,462,462,462,2020-12-03,133.65878295898438,129.2479248046875,134.80873107910156,0.03412711005582736,-0.008530219896828783
463,463,463,463,2020-12-04,135.27760314941406,132.01089477539062,133.88111877441406,0.024745748292832603,0.010430779095542464
464,464,464,464,2020-12-07,135.7615509033203,132.2752227783203,133.94593811035156,0.026356622591690693,0.013554817851012091
465,465,465,465,2020-12-08,133.19976806640625,133.6741485595703,134.0606689453125,-0.00354878260513225,-0.0064217259669011595
466,466,466,466,2020-12-09,129.01670837402344,133.5594024658203,130.54464721679688,-0.03401253680331051,-0.011704339284290821
467,467,467,467,2020-12-10,129.4307861328125,135.10047912597656,131.06581115722656,-0.04196649064343638,-0.012474840005779142
468,468,468,468,2020-12-11,129.83987426757812,133.65878295898438,129.2479248046875,-0.028572074403656278,0.00457995332447414
469,469,469,469,2020-12-14,132.78822326660156,135.27760314941406,132.01089477539062,-0.018402010568319915,0.005888366202907225
470,470,470,470,2020-12-15,133.3045654296875,135.7615509033203,132.2752227783203,-0.018097800572287936,0.007781825119979269
471,471,471,471,2020-12-16,132.12721252441406,133.19976806640625,133.6741485595703,-0.008052232804620751,-0.011572439786043387
472,472,472,472,2020-12-17,133.1125030517578,129.01670837402344,133.5594024658203,0.03174623449437686,-0.0033460722780402907
473,473,473,473,2020-12-18,132.42153930664062,129.4307861328125,135.10047912597656,0.023106969085077145,-0.01982923996026631
474,474,474,474,2020-12-21,133.02267456054688,129.83987426757812,133.65878295898438,0.024513273067482633,-0.004759196398134935
475,475,475,475,2020-12-22,132.48388671875,132.78822326660156,135.27760314941406,-0.002291894118053972,-0.020651729226591975
476,476,476,476,2020-12-23,129.7999725341797,133.3045654296875,135.7615509033203,-0.026290119053396843,-0.04391212629403474
477,477,477,477,2020-12-24,129.6453094482422,132.12721252441406,133.19976806640625,-0.018784193117774906,-0.026685171226364268
478,478,478,478,2020-12-28,128.70989990234375,133.1125030517578,129.01670837402344,-0.0330743021765747,-0.002378052234833339
479,479,479,479,2020-12-29,129.1414337158203,132.42153930664062,129.4307861328125,-0.024770181709070527,-0.0022355764469766948
480,480,480,480,2020-12-30,131.16188049316406,133.02267456054688,129.83987426757812,-0.01398854799401772,0.010181819976669892
481,481,481,481,2020-12-31,130.2564239501953,132.48388671875,132.78822326660156,-0.01681308439631879,-0.01906644470513852
482,482,482,482,2021-01-04,130.840087890625,129.7999725341797,133.3045654296875,0.008013217076539902,-0.018487570407799803
483,483,483,483,2021-01-05,133.7460479736328,129.6453094482422,132.12721252441406,0.03163044265035864,0.012252097189438649
484,484,484,484,2021-01-06,125.86132049560548,128.70989990234375,133.1125030517578,-0.02213178169588803,-0.05447409063694697
485,485,485,485,2021-01-07,133.13992309570312,129.1414337158203,132.42153930664062,0.03096209531544769,0.005424976879319976
