,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MO,MO_6m,MO_12m,MO_6m_ret,MO_12m_ret
723,723,723,723,2021-12-16,39.344459533691406,36.99293518066406,35.43079376220703,0.06356684976585658,0.11045944377511985
724,724,724,724,2021-12-17,40.09230041503906,37.05110549926758,35.72161865234375,0.08208108435068429,0.1223539673616818
725,725,725,725,2021-12-20,39.97596740722656,37.46656799316406,35.9044189453125,0.06697702908150949,0.1133996477735959
726,726,726,726,2021-12-21,39.69345474243164,37.69091796875,36.49437713623047,0.05313048558122069,0.08765946584755469
727,727,727,727,2021-12-22,39.70192337036133,37.724159240722656,36.91815185546875,0.052426990274808016,0.07540386977633107
728,728,728,728,2021-12-23,39.54948425292969,38.18947219848633,36.96800994873047,0.03561222442077283,0.06982995048365792
729,729,729,729,2021-12-27,39.625709533691406,39.344459533691406,36.99293518066406,0.0071484016640046555,0.07116965280450294
730,730,730,730,2021-12-28,40.125370025634766,40.09230041503906,37.05110549926758,0.0008248369450833959,0.08297362480663262
731,731,731,731,2021-12-29,40.14230346679688,39.97596740722656,37.46656799316406,0.0041609014204933015,0.07141661531744825
732,732,732,732,2021-12-30,40.0152702331543,39.69345474243164,37.69091796875,0.00810752031565154,0.06166876238810226
733,733,733,733,2021-12-31,40.13383865356445,39.70192337036133,37.724159240722656,0.01087895110707815,0.06387629204577694
734,734,734,734,2022-01-03,40.62502670288086,39.54948425292969,38.18947219848633,0.02719485399791277,0.06377554766234939
735,735,735,735,2022-01-04,41.52272415161133,39.625709533691406,39.344459533691406,0.047873328711174334,0.055363948157799214
736,736,736,736,2022-01-05,41.19243621826172,40.125370025634766,40.09230041503906,0.026593304733270706,0.027440076818589842
737,737,737,737,2022-01-06,41.67516326904297,40.14230346679688,39.97596740722656,0.03818564630985777,0.042505434440324175
738,738,738,738,2022-01-07,42.14942169189453,40.0152702331543,39.69345474243164,0.0533334261222107,0.06187334827365132
739,739,739,739,2022-01-10,42.80152130126953,40.13383865356445,39.70192337036133,0.06646966094453433,0.07807173224313213
740,740,740,740,2022-01-11,41.9038200378418,40.62502670288086,39.54948425292969,0.03147796909313172,0.05952886186468298
741,741,741,741,2022-01-12,41.91229248046875,41.52272415161133,39.625709533691406,0.009382051318092666,0.05770453005600307
742,742,742,742,2022-01-13,42.60673904418945,41.19243621826172,40.125370025634766,0.034334041774900736,0.061840402143816364
743,743,743,743,2022-01-14,43.030181884765625,41.67516326904297,40.14230346679688,0.0325138166100285,0.07194102402114044
744,744,744,744,2022-01-18,42.7337646484375,42.14942169189453,40.0152702331543,0.013863605551089675,0.06793642525574706
745,745,745,745,2022-01-19,42.42041778564453,42.80152130126953,40.13383865356445,-0.008903971261734034,0.05697384573197306
746,746,746,746,2022-01-20,42.62367248535156,41.9038200378418,40.62502670288086,0.017178683157279995,0.049197402307897375
747,747,747,747,2022-01-21,42.61520767211914,41.91229248046875,41.52272415161133,0.01677109864553339,0.026310497271779365
748,748,748,748,2022-01-24,42.30186080932617,42.60673904418945,41.19243621826172,-0.00715563410161657,0.026932725833113347
749,749,749,749,2022-01-25,42.36960220336914,43.030181884765625,41.67516326904297,-0.015351542858115463,0.016663136502743203
750,750,750,750,2022-01-26,41.89535140991211,42.7337646484375,42.14942169189453,-0.01961945654502606,-0.006027847400603359
751,751,751,751,2022-01-27,42.63214111328125,42.42041778564453,42.80152130126953,0.004991071250325385,-0.003957340366386841
752,752,752,752,2022-01-28,42.75070571899414,42.62367248535156,41.9038200378418,0.0029803446356302388,0.020210226189105285
753,753,753,753,2022-01-31,43.08946228027344,42.61520767211914,41.91229248046875,0.011128764449611639,0.0280865047015324
754,754,754,754,2022-02-01,42.88620376586914,42.30186080932617,42.60673904418945,0.013813646618924702,0.006559167116493958
755,755,755,755,2022-02-02,42.76764678955078,42.36960220336914,43.030181884765625,0.009394579261591263,-0.006101184882692623
756,756,756,756,2022-02-03,42.69989013671875,41.89535140991211,42.7337646484375,0.01920353212782211,-0.0007926872812968888
757,757,757,757,2022-02-04,42.50511169433594,42.63214111328125,42.42041778564453,-0.002979663128055754,0.001996536411295491
758,758,758,758,2022-02-07,42.67448425292969,42.75070571899414,42.62367248535156,-0.0017829288378411468,0.001192102055391553
759,759,759,759,2022-02-08,42.69989013671875,43.08946228027344,42.61520767211914,-0.009041007312199256,0.001987141896647726
760,760,760,760,2022-02-09,42.85232925415039,42.88620376586914,42.30186080932617,-0.0007898696723935839,0.013012865966001597
761,761,761,761,2022-02-10,42.49664306640625,42.76764678955078,42.36960220336914,-0.006336652668267551,0.0029983964075783742
762,762,762,762,2022-02-11,42.65754699707031,42.69989013671875,41.89535140991211,-0.000991645166131816,0.018192843871883024
763,763,763,763,2022-02-14,42.42041778564453,42.50511169433594,42.63214111328125,-0.00199255819630495,-0.004966284172172597
764,764,764,764,2022-02-15,42.61520767211914,42.67448425292969,42.75070571899414,-0.001389040356275184,-0.0031694926340081198
765,765,765,765,2022-02-16,42.86080551147461,42.69989013671875,43.08946228027344,0.003768519643507995,-0.0053065588823443255
766,766,766,766,2022-02-17,43.504432678222656,42.85232925415039,42.88620376586914,0.015217455746798336,0.014415566267619306
767,767,767,767,2022-02-18,43.81778335571289,42.49664306640625,42.76764678955078,0.031088109412364506,0.024554462192637683
768,768,768,768,2022-02-22,43.42821502685547,42.65754699707031,42.69989013671875,0.018066393499797107,0.017056832881881645
769,769,769,769,2022-02-23,43.99562454223633,42.42041778564453,42.50511169433594,0.03713322118965223,0.035066672889110695
770,770,770,770,2022-02-24,41.98004150390625,42.61520767211914,42.67448425292969,-0.014904683161463206,-0.01627302031132949
771,771,771,771,2022-02-25,43.59759140014648,42.86080551147461,42.69989013671875,0.017190201627792945,0.021023502883811274
772,772,772,772,2022-02-28,43.43668365478516,43.504432678222656,42.85232925415039,-0.0015572901257808747,0.013636467627443416
773,773,773,773,2022-03-01,43.67380905151367,43.81778335571289,42.49664306640625,-0.0032857505143616406,0.027700211126510776
774,774,774,774,2022-03-02,44.72394561767578,43.42821502685547,42.65754699707031,0.02983614661618139,0.04844157168126406
775,775,775,775,2022-03-03,45.02882385253906,43.99562454223633,42.42041778564453,0.02348413782172476,0.061489400695559304
776,776,776,776,2022-03-04,45.29982376098633,41.98004150390625,42.61520767211914,0.07908001369582185,0.06299666798581827
777,777,777,777,2022-03-07,44.75782012939453,43.59759140014648,42.86080551147461,0.026612220812825882,0.04425989188215462
778,778,778,778,2022-03-08,43.097930908203125,43.43668365478516,43.504432678222656,-0.007798770948405975,-0.009343916125195584
779,779,779,779,2022-03-09,43.19108581542969,43.67380905151367,43.81778335571289,-0.011052922714265834,-0.014302356082133816
780,780,780,780,2022-03-10,43.38587188720703,44.72394561767578,43.42821502685547,-0.02991850812777841,-0.0009750145066347304
781,781,781,781,2022-03-11,42.75070571899414,45.02882385253906,43.99562454223633,-0.050592441432743884,-0.028296423478363142
782,782,782,782,2022-03-14,42.80152130126953,45.29982376098633,41.98004150390625,-0.05515037923543564,0.01956834171511823
783,783,783,783,2022-03-15,43.64840316772461,44.75782012939453,43.59759140014648,-0.02478710889991076,0.0011654718975591116
784,784,784,784,2022-03-16,43.42821502685547,43.097930908203125,43.43668365478516,0.007663572512467853,-0.00019496488260939415
785,785,785,785,2022-03-17,43.77543258666992,43.19108581542969,43.67380905151367,0.013529337366912975,0.0023268759323553656
786,786,786,786,2022-03-18,43.7669677734375,43.38587188720703,44.72394561767578,0.008783870639299973,-0.0213974377935936
787,787,787,787,2022-03-21,44.24968719482422,42.75070571899414,45.02882385253906,0.035063315344618484,-0.01730306481613575
788,788,788,788,2022-03-22,45.14738845825195,42.80152130126953,45.29982376098633,0.054808032183492505,-0.003365030812010783
789,789,789,789,2022-03-23,45.071170806884766,43.64840316772461,44.75782012939453,0.03259609827404186,0.007001026336500349
790,790,790,790,2022-03-24,45.22623062133789,43.42821502685547,43.097930908203125,0.04140201464348814,0.04938287449733858
791,791,791,791,2022-03-25,46.19105529785156,43.77543258666992,43.19108581542969,0.0551821551140359,0.06945807047411989
792,792,792,792,2022-03-28,44.82134628295898,43.7669677734375,43.38587188720703,0.024090736990954875,0.03308621754758878
793,793,793,793,2022-03-29,44.51984024047852,44.24968719482422,42.75070571899414,0.006105196732010043,0.04138258051488397
794,794,794,794,2022-03-30,44.83857345581055,45.14738845825195,42.80152130126953,-0.006840152066092786,0.04759298484282137
795,795,795,795,2022-03-31,45.0108642578125,45.071170806884766,43.64840316772461,-0.0013380293432060375,0.03121445439487114
796,796,796,796,2022-04-01,45.407135009765625,45.22623062133789,43.42821502685547,0.00399998819141878,0.045567610404581904
797,797,797,797,2022-04-04,45.415748596191406,46.19105529785156,43.77543258666992,-0.016784780011211753,0.03747115476869056
798,798,798,798,2022-04-05,45.34683227539063,44.82134628295898,43.7669677734375,0.011724011793716294,0.03609718886927249
799,799,799,799,2022-04-06,46.3719596862793,44.51984024047852,44.24968719482422,0.041602113480110336,0.047961299299383864
800,800,800,800,2022-04-07,46.28581237792969,44.83857345581055,45.14738845825195,0.03227664955811815,0.025215720300864053
801,801,801,801,2022-04-08,46.61316680908203,45.0108642578125,45.071170806884766,0.03559812897819259,0.034212468293850495
802,802,802,802,2022-04-11,46.90605926513672,45.407135009765625,45.22623062133789,0.03301076482911158,0.037142795690036534
803,803,803,803,2022-04-12,47.30232620239258,45.415748596191406,46.19105529785156,0.04154016314859077,0.02405814063729994
804,804,804,804,2022-04-13,47.20756912231445,45.34683227539063,44.82134628295898,0.0410334471793663,0.05323853559175018
805,805,805,805,2022-04-14,47.36262893676758,46.3719596862793,44.51984024047852,0.021363540751576204,0.06385442267837083
806,806,806,806,2022-04-18,47.035274505615234,46.28581237792969,44.83857345581055,0.01619204869012747,0.048991323329445
807,807,807,807,2022-04-19,47.56938171386719,46.61316680908203,45.0108642578125,0.020513836974467292,0.0568422201671146
808,808,808,808,2022-04-20,47.69859313964844,46.90605926513672,45.407135009765625,0.016896193944409665,0.05046471505832706
809,809,809,809,2022-04-21,48.69788360595703,47.30232620239258,45.415748596191406,0.029502933906321527,0.07226865374274305
810,810,810,810,2022-04-22,47.83642578125,47.20756912231445,45.34683227539063,0.013321098091413797,0.05490115584568511
811,811,811,811,2022-04-25,47.57798767089844,47.36262893676758,46.3719596862793,0.0045470181652791375,0.026007699324727573
812,812,812,812,2022-04-26,47.2764892578125,47.035274505615234,46.28581237792969,0.005128379811379036,0.02140346747711397
813,813,813,813,2022-04-27,47.31093597412109,47.56938171386719,46.61316680908203,-0.00543302709504756,0.014969357647313997
814,814,814,814,2022-04-28,47.55215072631836,47.69859313964844,46.90605926513672,-0.0030701621094219034,0.013774157780546137
815,815,815,815,2022-04-29,47.87088394165039,48.69788360595703,47.30232620239258,-0.016982250625065753,0.012019657063484068
816,816,816,816,2022-05-02,47.70721435546875,47.83642578125,47.20756912231445,-0.002701109534648749,0.010584006811698243
817,817,817,817,2022-05-03,47.75889587402344,47.57798767089844,47.36262893676758,0.0038023508765514524,0.008366658400337235
818,818,818,818,2022-05-04,48.58589553833008,47.2764892578125,47.035274505615234,0.027696774889036435,0.03296719428159656
819,819,819,819,2022-05-05,48.198238372802734,47.31093597412109,47.56938171386719,0.018754699741450942,0.01321977785454842
820,820,820,820,2022-05-06,48.73234176635742,47.55215072631836,47.69859313964844,0.024818878263394017,0.02167251817432958
821,821,821,821,2022-05-09,47.60383224487305,47.87088394165039,48.69788360595703,-0.00557858294621949,-0.022466096677559833
822,822,822,822,2022-05-10,44.42508316040039,47.70721435546875,47.83642578125,-0.06879737665278551,-0.07131265693739852
823,823,823,823,2022-05-11,44.52845001220703,47.75889587402344,47.57798767089844,-0.06764071494319202,-0.06409555779839526
824,824,824,824,2022-05-12,44.94194793701172,48.58589553833008,47.2764892578125,-0.07500011188316158,-0.04938059820960572
825,825,825,825,2022-05-13,45.69141387939453,48.198238372802734,47.31093597412109,-0.05201070781920425,-0.034231453286242886
826,826,826,826,2022-05-16,46.29443359375,48.73234176635742,47.55215072631836,-0.05002649337673415,-0.026449216562401623
827,827,827,827,2022-05-17,46.72515869140625,47.60383224487305,47.87088394165039,-0.01845804238925386,-0.023933655614980065
828,828,828,828,2022-05-18,45.829246520996094,44.42508316040039,47.70721435546875,0.031607444729497836,-0.03936444120337501
829,829,829,829,2022-05-19,44.01158142089844,44.52845001220703,47.75889587402344,-0.011607603479728112,-0.07846317182477414
830,830,830,830,2022-05-20,44.01158142089844,44.94194793701172,48.58589553833008,-0.020701517375642742,-0.09414901313947999
831,831,831,831,2022-05-23,44.89887619018555,45.69141387939453,48.198238372802734,-0.017345440246190225,-0.06845399944075448
832,832,832,832,2022-05-24,45.59665298461914,46.29443359375,48.73234176635742,-0.015072667596586875,-0.06434512826763061
833,833,833,833,2022-05-25,46.42364501953125,46.72515869140625,47.60383224487305,-0.006452919162165505,-0.024791853295989652
834,834,834,834,2022-05-26,46.94913101196289,45.829246520996094,44.42508316040039,0.02443602232154829,0.05681582727598333
835,835,835,835,2022-05-27,46.88883209228516,44.01158142089844,44.52845001220703,0.0653748531294649,0.05300840427706466
836,836,836,836,2022-05-31,46.5959358215332,44.01158142089844,44.94194793701172,0.05871987138838897,0.036802763574903974
837,837,837,837,2022-06-01,46.58732604980469,44.89887619018555,45.69141387939453,0.03760561517101446,0.019607888973954157
838,838,838,838,2022-06-02,46.64762496948242,45.59665298461914,46.29443359375,0.02304932305486984,0.00762924067355053
839,839,839,839,2022-06-03,46.36334609985352,46.42364501953125,46.72515869140625,-0.0012988837833038946,-0.00774342135341477
840,840,840,840,2022-06-06,46.16521072387695,46.94913101196289,45.829246520996094,-0.016697226789696873,0.00733078172531032
841,841,841,841,2022-06-07,46.52701568603516,46.88883209228516,44.01158142089844,-0.007716472987381762,0.05715391685385551
842,842,842,842,2022-06-08,42.63326644897461,46.5959358215332,44.01158142089844,-0.08504324041770484,-0.031317097169095365
843,843,843,843,2022-06-09,41.91825485229492,46.58732604980469,44.89887619018555,-0.10022191856468099,-0.06638521029491062
844,844,844,844,2022-06-10,42.15945816040039,46.64762496948242,45.59665298461914,-0.09621426196978422,-0.07538261252154188
845,845,845,845,2022-06-13,40.626075744628906,46.36334609985352,46.42364501953125,-0.12374582159941949,-0.12488397394179629
846,846,846,846,2022-06-14,40.65242385864258,46.16521072387695,46.94913101196289,-0.11941431174672679,-0.13411765069125303
847,847,847,847,2022-06-15,40.10792922973633,46.52701568603516,46.88883209228516,-0.13796471494356966,-0.14461658693487756
848,848,848,848,2022-06-16,39.853248596191406,42.63326644897461,46.5959358215332,-0.06520771417105586,-0.14470547927542265
849,849,849,849,2022-06-17,39.79177474975586,41.91825485229492,46.58732604980469,-0.050729213561776954,-0.14586695301601926
850,850,850,850,2022-06-21,40.13428115844727,42.15945816040039,46.64762496948242,-0.04803612499591681,-0.13962862665133058
851,851,851,851,2022-06-22,36.44578552246094,40.626075744628906,46.36334609985352,-0.10289672693087115,-0.21390950851633894
852,852,852,852,2022-06-23,37.33278274536133,40.65242385864258,46.16521072387695,-0.08165911889594513,-0.19132216316186845
853,853,853,853,2022-06-24,38.1143913269043,40.10792922973633,46.52701568603516,-0.04970433380923611,-0.18081160450735445
854,854,854,854,2022-06-27,37.929962158203125,39.853248596191406,42.63326644897461,-0.04825921363339203,-0.11032005479572171
855,855,855,855,2022-06-28,37.929962158203125,39.79177474975586,41.91825485229492,-0.046788880447313,-0.09514453090056174
856,856,856,856,2022-06-29,36.67411804199219,40.13428115844727,42.15945816040039,-0.08621465282496543,-0.13010935998130269
857,857,857,857,2022-06-30,36.68290710449219,36.44578552246094,40.626075744628906,0.006506145460498214,-0.09706004254319434
858,858,858,858,2022-07-01,37.10444641113281,37.33278274536133,40.65242385864258,-0.006116242011369621,-0.08727591397371193
859,859,859,859,2022-07-05,36.63899612426758,38.1143913269043,40.10792922973633,-0.038709661922247784,-0.08648995777365776
860,860,860,860,2022-07-06,36.147193908691406,37.929962158203125,39.853248596191406,-0.0470015826031126,-0.09299253682055342
861,861,861,861,2022-07-07,36.71803665161133,37.929962158203125,39.79177474975586,-0.031951666641188425,-0.0772455643779344
862,862,862,862,2022-07-08,36.463356018066406,36.67411804199219,40.13428115844727,-0.005746887319402094,-0.0914660742493012
863,863,863,863,2022-07-11,36.84098052978516,36.68290710449219,36.44578552246094,0.004309184788509279,0.010843366432057744
864,864,864,864,2022-07-12,37.15714263916016,37.10444641113281,37.33278274536133,0.001420213293130912,-0.004704715086447431
865,865,865,865,2022-07-13,36.84976196289063,36.63899612426758,38.1143913269043,0.00575250036622732,-0.03317983890040466
866,866,866,866,2022-07-14,36.55995559692383,36.147193908691406,37.929962158203125,0.01141891371360848,-0.03611937590565206
867,867,867,867,2022-07-15,36.87611389160156,36.71803665161133,37.929962158203125,0.0043051659185948665,-0.02778405794885952
868,868,868,868,2022-07-18,37.12200927734375,36.463356018066406,36.67411804199219,0.018063429459181046,0.012212733646074891
869,869,869,869,2022-07-19,37.72797775268555,36.84098052978516,36.68290710449219,0.024076373922329974,0.028489308255107648
870,870,870,870,2022-07-20,37.16592025756836,37.15714263916016,37.10444641113281,0.00023622963943803477,0.0016567784290431042
871,871,871,871,2022-07-21,37.56111526489258,36.84976196289063,36.63899612426758,0.019304149175191743,0.02516769666661922
872,872,872,872,2022-07-22,37.84214019775391,36.55995559692383,36.147193908691406,0.03507073736539135,0.04689012080284782
873,873,873,873,2022-07-25,38.49201965332031,36.87611389160156,36.71803665161133,0.04381984952288498,0.04831366716420371
874,874,874,874,2022-07-26,38.76426696777344,37.12200927734375,36.463356018066406,0.044239461236059485,0.06310200708259006
875,875,875,875,2022-07-27,38.70279312133789,37.72797775268555,36.84098052978516,0.025837996805512686,0.05053645600033607
876,876,876,876,2022-07-28,38.64131546020508,37.16592025756836,37.15714263916016,0.039697529145300114,0.039943136517734734
877,877,877,877,2022-07-29,38.51837158203125,37.56111526489258,36.84976196289063,0.02548530069961452,0.04528142192128626
878,878,878,878,2022-08-01,38.68522262573242,37.84214019775391,36.55995559692383,0.022278930937118302,0.05813100683818706
879,879,879,879,2022-08-02,38.49201965332031,38.49201965332031,36.87611389160156,0.0,0.04381984952288498
880,880,880,880,2022-08-03,38.84330749511719,38.76426696777344,37.12200927734375,0.002039004823938928,0.04636867053486715
881,881,881,881,2022-08-04,38.86087417602539,38.70279312133789,37.72797775268555,0.004084486982422586,0.03002801874953942
882,882,882,882,2022-08-05,38.72914123535156,38.64131546020508,37.16592025756836,0.0022728464106489543,0.04206060194257866
883,883,883,883,2022-08-08,38.83452224731445,38.51837158203125,37.56111526489258,0.008207788966620999,0.03390226763612891
884,884,884,884,2022-08-09,38.83452224731445,38.68522262573242,37.84214019775391,0.003859345027595218,0.026224258046045668
885,885,885,885,2022-08-10,39.29119491577149,38.49201965332031,38.49201965332031,0.020762102629297674,0.020762102629297674
886,886,886,886,2022-08-11,39.633697509765625,38.84330749511719,38.76426696777344,0.020348164603330776,0.022428659433054277
887,887,887,887,2022-08-12,39.65126419067383,38.86087417602539,38.70279312133789,0.020338966413062654,0.02450652763903549
888,888,888,888,2022-08-15,39.76542663574219,38.72914123535156,38.64131546020508,0.026757252222383787,0.02909091375770534
889,889,889,889,2022-08-16,40.169410705566406,38.83452224731445,38.51837158203125,0.034373757703283436,0.0428636792191226
890,890,890,890,2022-08-17,39.91472625732422,38.83452224731445,38.68522262573242,0.027815560678990048,0.031782255552381455
891,891,891,891,2022-08-18,40.05523300170898,39.29119491577149,38.49201965332031,0.019445529401061812,0.0406113621074653
892,892,892,892,2022-08-19,39.93228530883789,39.633697509765625,38.84330749511719,0.007533685167746329,0.02803514643694016
893,893,893,893,2022-08-22,39.853248596191406,39.65126419067383,38.86087417602539,0.005094021833611295,0.025536595385655225
894,894,894,894,2022-08-23,39.98497772216797,39.76542663574219,38.72914123535156,0.005521155058561433,0.03242613821940599
895,895,895,895,2022-08-24,40.22209930419922,40.169410705566406,38.83452224731445,0.0013116597357878401,0.03573050411301826
896,896,896,896,2022-08-25,40.7402458190918,39.91472625732422,38.83452224731445,0.020682080003394665,0.04907292433368693
897,897,897,897,2022-08-26,40.29235076904297,40.05523300170898,39.29119491577149,0.00591977001666355,0.025480412479631953
898,898,898,898,2022-08-29,40.14305877685547,39.93228530883789,39.633697509765625,0.005278272114592086,0.012851722122679599
899,899,899,899,2022-08-30,39.62491226196289,39.853248596191406,39.65126419067383,-0.005729428397220682,-0.0006645923969590406
900,900,900,900,2022-08-31,39.62491226196289,39.98497772216797,39.76542663574219,-0.00900501840233503,-0.0035335814466780358
901,901,901,901,2022-09-01,39.84446716308594,40.22209930419922,40.169410705566406,-0.009388673083850052,-0.008089328092518944
902,902,902,902,2022-09-02,39.519527435302734,40.7402458190918,39.91472625732422,-0.029963451600407587,-0.009901078100190364
903,903,903,903,2022-09-06,39.14189910888672,40.29235076904297,40.05523300170898,-0.028552607087898085,-0.022801861938570922
904,904,904,904,2022-09-07,39.475616455078125,40.14305877685547,39.93228530883789,-0.016626593541052226,-0.0114360811115084
905,905,905,905,2022-09-08,39.65126419067383,39.62491226196289,39.853248596191406,0.0006650343737475417,-0.005068204290299194
906,906,906,906,2022-09-09,40.02010726928711,39.62491226196289,39.98497772216797,0.009973397662348393,0.0008785686305301521
907,907,907,907,2022-09-12,39.65126419067383,39.84446716308594,40.22209930419922,-0.004848928500444383,-0.01419207657979693
908,908,908,908,2022-09-13,37.73676300048828,39.519527435302734,40.7402458190918,-0.045110975522999586,-0.07372274659167655
909,909,909,909,2022-09-14,37.49433517456055,39.14189910888672,40.29235076904297,-0.0420920796342279,-0.06944284811081725
910,910,910,910,2022-09-15,37.71879577636719,39.475616455078125,40.14305877685547,-0.04450394538385838,-0.060390589914040005
911,911,911,911,2022-09-16,37.97019958496094,39.65126419067383,39.62491226196289,-0.042396242339942436,-0.04175940292466873
912,912,912,912,2022-09-19,38.5268669128418,40.02010726928711,39.62491226196289,-0.03731225272330241,-0.027710984995041654
913,913,913,913,2022-09-20,38.53584671020508,39.65126419067383,39.84446716308594,-0.028130691498383542,-0.03284321628708431
914,914,914,914,2022-09-21,38.61665725708008,37.73676300048828,39.519527435302734,0.0233166330821859,-0.022846178505062875
915,915,915,915,2022-09-22,38.850093841552734,37.49433517456055,39.14189910888672,0.03615902670844129,-0.0074550615574943135
916,916,916,916,2022-09-23,37.422508239746094,37.71879577636719,39.475616455078125,-0.007855169565268438,-0.0520095289118131
917,917,917,917,2022-09-26,37.23395919799805,37.97019958496094,39.65126419067383,-0.019389953042398433,-0.06096413423419533
918,918,918,918,2022-09-27,36.6234245300293,38.5268669128418,40.02010726928711,-0.04940558460459821,-0.0848744036691913
919,919,919,919,2022-09-28,37.18009185791016,38.53584671020508,39.65126419067383,-0.0351816546938849,-0.062322661917672106
920,920,920,920,2022-09-29,36.964603424072266,38.61665725708008,37.73676300048828,-0.04278086065320741,-0.020461733201812327
921,921,921,921,2022-09-30,36.25530624389648,38.850093841552734,37.49433517456055,-0.06678973822402867,-0.03304576344387977
922,922,922,922,2022-10-03,37.1441764831543,37.422508239746094,37.71879577636719,-0.0074375494771401485,-0.015234295830115596
923,923,923,923,2022-10-04,38.15874862670898,37.23395919799805,37.97019958496094,0.024837257402394508,0.004965711105261672
924,924,924,924,2022-10-05,38.51789474487305,36.6234245300293,38.5268669128418,0.051728374371172725,-0.00023288080987871052
925,925,925,925,2022-10-06,38.59870147705078,37.18009185791016,38.53584671020508,0.03815508645223553,0.0016310726819726007
926,926,926,926,2022-10-07,38.44606018066406,36.964603424072266,38.61665725708008,0.04007771271332072,-0.00441770698277455
927,927,927,927,2022-10-10,39.02068710327149,36.25530624389648,38.850093841552734,0.07627520343565042,0.004391064341170203
928,928,928,928,2022-10-11,39.81977462768555,37.1441764831543,37.422508239746094,0.07203277600580793,0.0640594791931488
929,929,929,929,2022-10-12,40.17891693115234,38.15874862670898,37.23395919799805,0.05294115706481417,0.07909332761240795
930,930,930,930,2022-10-13,41.20247268676758,38.51789474487305,36.6234245300293,0.06969690217173308,0.12503058399095646
931,931,931,931,2022-10-14,40.60988998413086,38.59870147705078,37.18009185791016,0.05210508203950459,0.09224824240155827
932,932,932,932,2022-10-17,40.03526306152344,38.44606018066406,36.964603424072266,0.04133590993177094,0.08307027136808087
933,933,933,933,2022-10-18,40.19688034057617,39.02068710327149,36.25530624389648,0.030142812047152967,0.10871716460382275
934,934,934,934,2022-10-19,40.10708618164063,39.81977462768555,37.1441764831543,0.007215298344640297,0.07976781231992258
935,935,935,935,2022-10-20,39.1104736328125,40.17891693115234,38.15874862670898,-0.026592137866001786,0.024941200651359186
936,936,936,936,2022-10-21,39.93649673461914,41.20247268676758,38.51789474487305,-0.030725727598261643,0.036829686542900086
937,937,937,937,2022-10-24,40.77149963378906,40.60988998413086,38.59870147705078,0.003979563838300448,0.05629200137808099
938,938,938,938,2022-10-25,41.06779861450195,40.03526306152344,38.44606018066406,0.02579065239041367,0.06819264240647627
939,939,939,939,2022-10-26,41.57957077026367,40.19688034057617,39.02068710327149,0.03439795372109411,0.06557761682206875
940,940,940,940,2022-10-27,40.78047943115234,40.10708618164063,39.81977462768555,0.01678988212860899,0.024126324481978267
941,941,941,941,2022-10-28,41.57957077026367,39.1104736328125,40.17891693115234,0.06313135352520183,0.034860418002590654
942,942,942,942,2022-10-31,41.54365539550781,39.93649673461914,41.20247268676758,0.04024285534027583,0.008280636731052393
943,943,943,943,2022-11-01,41.42693328857422,40.77149963378906,40.60988998413086,0.016075779911759014,0.020119318342468606
944,944,944,944,2022-11-02,40.25973129272461,41.06779861450195,40.03526306152344,-0.019676421650027254,0.005606762989323277
945,945,945,945,2022-11-03,40.32257461547852,41.57957077026367,40.19688034057617,-0.030231099828575192,0.00312696591967776
946,946,946,946,2022-11-04,40.8523063659668,40.78047943115234,40.10708618164063,0.0017613067775654745,0.018580761039362015
947,947,947,947,2022-11-07,41.19348907470703,41.57957077026367,39.1104736328125,-0.009285369916150144,0.05325978563826306
948,948,948,948,2022-11-08,41.21145248413086,41.54365539550781,39.93649673461914,-0.007996477638144373,0.0319245766093077
949,949,949,949,2022-11-09,40.5919303894043,41.42693328857422,40.77149963378906,-0.020156039389964242,-0.0044042835313310436
950,950,950,950,2022-11-10,39.70305633544922,40.25973129272461,41.06779861450195,-0.013827090728148694,-0.03323144471081563
951,951,951,951,2022-11-11,39.846717834472656,40.32257461547852,41.57957077026367,-0.01180124993365872,-0.04167558499738755
952,952,952,952,2022-11-14,39.46961212158203,40.8523063659668,40.78047943115234,-0.033846173383656475,-0.032144480100666284
953,953,953,953,2022-11-15,39.20026397705078,41.19348907470703,41.57957077026367,-0.048386896629256326,-0.057222976311109286
954,954,954,954,2022-11-16,39.12843322753906,41.21145248413086,41.54365539550781,-0.05054466977095495,-0.058136968087548535
955,955,955,955,2022-11-17,39.20923614501953,40.5919303894043,41.42693328857422,-0.03406327886159588,-0.05353273746107445
956,956,956,956,2022-11-18,39.685096740722656,39.70305633544922,40.25973129272461,-0.0004523479143475617,-0.014273183986843851
957,957,957,957,2022-11-21,40.22381591796875,39.846717834472656,40.32257461547852,0.009463717565461716,-0.0024492160644886685
958,958,958,958,2022-11-22,40.54703903198242,39.46961212158203,40.8523063659668,0.02729763107581329,-0.007472462662198365
959,959,959,959,2022-11-23,40.42133712768555,39.20026397705078,41.19348907470703,0.03114961550640638,-0.01874451434839952
960,960,960,960,2022-11-25,40.16994094848633,39.12843322753906,41.21145248413086,0.026617669940697697,-0.025272381167482094
961,961,961,961,2022-11-28,40.538063049316406,39.20923614501953,40.5919303894043,0.03389066033783639,-0.0013270455376508394
962,962,962,962,2022-11-29,41.13961791992188,39.685096740722656,39.70305633544922,0.036651571966729746,0.036182644790245355
