,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LNT,LNT_6m,LNT_12m,LNT_6m_ret,LNT_12m_ret
244,244,244,244,2020-01-24,51.66066360473633,49.32001876831055,47.16347503662109,0.04745831195688255,0.09535320636622524
245,245,245,245,2020-01-27,51.572998046875,49.77587890625,47.26866912841797,0.036104217145211503,0.0910609288948494
246,246,246,246,2020-01-28,51.85352325439453,50.1089973449707,47.80342102050781,0.03481462415649239,0.08472410859777613
247,247,247,247,2020-01-29,51.79216003417969,50.28433227539063,48.27681350708008,0.02998603522328147,0.07281645725404107
248,248,248,248,2020-01-30,52.42742919921875,50.62621688842773,48.723899841308594,0.03557864722068049,0.07601052809755315
249,249,249,249,2020-01-31,52.374488830566406,51.24863052368164,48.75897979736328,0.021968553996082107,0.07415062924262905
250,250,250,250,2020-02-03,52.51566696166992,51.66066360473633,49.32001876831055,0.016550375029545705,0.06479413984758398
251,251,251,251,2020-02-04,51.7568588256836,51.572998046875,49.77587890625,0.003565058960533829,0.039797989768591835
252,252,252,252,2020-02-05,51.66864013671875,51.85352325439453,50.1089973449707,-0.0035654880531210686,0.031125004976867432
253,253,253,253,2020-02-06,51.64215850830078,51.79216003417969,50.28433227539063,-0.002896220697879981,0.027002968349540524
254,254,254,254,2020-02-07,51.46569442749024,52.42742919921875,50.62621688842773,-0.018344114644149645,0.016581873793030777
255,255,255,255,2020-02-10,51.54510498046875,52.374488830566406,51.24863052368164,-0.015835645724023184,0.0057850220339079605
256,256,256,256,2020-02-11,51.51863861083984,52.51566696166992,51.66066360473633,-0.018985350629894815,-0.0027491902733411955
257,257,257,257,2020-02-12,51.7568588256836,51.7568588256836,51.572998046875,0.0,0.003565058960533829
258,258,258,258,2020-02-13,52.39213180541992,51.66864013671875,51.85352325439453,0.014002529712157319,0.010387115806634206
259,259,259,259,2020-02-14,52.70977020263672,51.64215850830078,51.79216003417969,0.020673258538647987,0.01771716352149566
260,260,260,260,2020-02-18,53.08916473388672,51.46569442749024,52.42742919921875,0.03154470807119436,0.01262193368577047
261,261,261,261,2020-02-19,52.47153854370117,51.54510498046875,52.374488830566406,0.017973259800003527,0.0018529959012816288
262,262,262,262,2020-02-20,52.55977630615234,51.51863861083984,52.51566696166992,0.02020895201010675,0.0008399273404373631
263,263,263,263,2020-02-21,52.18038558959961,51.7568588256836,51.7568588256836,0.00818300749940093,0.00818300749940093
264,264,264,264,2020-02-24,51.91568756103516,52.39213180541992,51.66864013671875,-0.009093812905995757,0.004781380420748604
265,265,265,265,2020-02-25,51.18335723876953,52.70977020263672,51.64215850830078,-0.028958824104128422,-0.008884238823160473
266,266,266,266,2020-02-26,51.0245361328125,53.08916473388672,51.46569442749024,-0.03888983018330239,-0.008571890452178543
267,267,267,267,2020-02-27,48.48345184326172,52.47153854370117,51.54510498046875,-0.07600476012568136,-0.059397553625453625
268,268,268,268,2020-02-28,45.98649215698242,52.55977630615234,51.51863861083984,-0.12506301607681092,-0.1073814565568395
269,269,269,269,2020-03-02,48.84521484375,52.18038558959961,51.7568588256836,-0.06391617670441985,-0.05625619575832408
270,270,270,270,2020-03-03,48.32464218139648,51.91568756103516,52.39213180541992,-0.06917071791482754,-0.07763550525353247
271,271,271,271,2020-03-04,51.05101013183594,51.18335723876953,52.70977020263672,-0.002585744938851886,-0.03146968891011792
272,272,272,272,2020-03-05,50.63632583618164,51.0245361328125,53.08916473388672,-0.0076083062395782,-0.04620225068524075
273,273,273,273,2020-03-06,50.72455596923828,48.48345184326172,52.47153854370117,0.04622410411745537,-0.0332939079536978
274,274,274,274,2020-03-09,47.78643035888672,45.98649215698242,52.55977630615234,0.039140584930025035,-0.09081747074914548
275,275,275,275,2020-03-10,47.64525604248047,48.84521484375,52.18038558959961,-0.02456655795471585,-0.08691253419988265
276,276,276,276,2020-03-11,45.51887130737305,48.32464218139648,51.91568756103516,-0.05806087220452438,-0.12321547790620402
277,277,277,277,2020-03-12,42.510162353515625,51.05101013183594,51.18335723876953,-0.1673002699900379,-0.16945341910249445
278,278,278,278,2020-03-13,44.910064697265625,50.63632583618164,51.0245361328125,-0.11308603150713548,-0.11983394458758878
279,279,279,279,2020-03-16,41.96311569213867,50.72455596923828,48.48345184326172,-0.1727258151340536,-0.13448580707912716
280,280,280,280,2020-03-17,46.20707321166992,47.78643035888672,45.98649215698242,-0.03305032695171983,0.004796648849286322
281,281,281,281,2020-03-18,43.20718765258789,47.64525604248047,48.84521484375,-0.09314816958766259,-0.11542639763582752
282,282,282,282,2020-03-19,39.73085021972656,45.51887130737305,48.32464218139648,-0.12715651599887,-0.1778345699780114
283,283,283,283,2020-03-20,35.91040802001953,42.510162353515625,51.05101013183594,-0.15525121448872303,-0.2965779143785163
284,284,284,284,2020-03-23,35.28396224975586,44.910064697265625,50.63632583618164,-0.21434176308581132,-0.30318873521932976
285,285,285,285,2020-03-24,38.69853591918945,41.96311569213867,50.72455596923828,-0.07779641046913022,-0.2370847771903999
286,286,286,286,2020-03-25,38.98087310791016,46.20707321166992,47.78643035888672,-0.15638731478744106,-0.18426898985433438
287,287,287,287,2020-03-26,42.26310348510742,43.20718765258789,47.64525604248047,-0.02185016472424639,-0.11296303146265652
288,288,288,288,2020-03-27,42.130767822265625,39.73085021972656,45.51887130737305,0.060404385742228284,-0.07443294149867519
289,289,289,289,2020-03-30,44.61890411376953,35.91040802001953,42.510162353515625,0.24250618619802755,0.0496055917810323
290,290,290,290,2020-03-31,42.60721206665039,35.28396224975586,44.910064697265625,0.20755179832291093,-0.05127698314706375
291,291,291,291,2020-04-01,39.67790985107422,38.69853591918945,41.96311569213867,0.02530777737767398,-0.054457487328391174
292,292,292,292,2020-04-02,41.398433685302734,38.98087310791016,46.20707321166992,0.0620191489990507,-0.10406717396575405
293,293,293,293,2020-04-03,39.83673858642578,42.26310348510742,43.20718765258789,-0.05741094947124836,-0.07800667549257256
294,294,294,294,2020-04-06,42.20133972167969,42.130767822265625,39.73085021972656,0.0016750679624870646,0.06218063515606609
295,295,295,295,2020-04-07,42.3778076171875,44.61890411376953,35.91040802001953,-0.05022751098654665,0.18009819307991393
296,296,296,296,2020-04-08,45.20122909545898,42.60721206665039,35.28396224975586,0.06088211133717847,0.2810701013538166
297,297,297,297,2020-04-09,46.8864631652832,39.67790985107422,38.69853591918945,0.18167674006179602,0.2115823519316553
298,298,298,298,2020-04-13,45.24534606933594,41.398433685302734,38.98087310791016,0.09292410464792367,0.16070632753873748
299,299,299,299,2020-04-14,47.30997085571289,39.83673858642578,42.26310348510742,0.1875964884292407,0.11941544643979762
300,300,300,300,2020-04-15,45.43945693969727,42.20133972167969,42.130767822265625,0.07673019954753002,0.07853379580903441
301,301,301,301,2020-04-16,45.5365104675293,42.3778076171875,44.61890411376953,0.07453672164627734,0.020565416654341195
302,302,302,302,2020-04-17,46.64823532104492,45.20122909545898,42.60721206665039,0.03201254157337319,0.0948436440308078
303,303,303,303,2020-04-20,44.10716247558594,46.8864631652832,39.67790985107422,-0.05927725194156219,0.11163019022766907
304,304,304,304,2020-04-21,43.85127639770508,45.24534606933594,41.398433685302734,-0.030811338463286986,0.059249650144931776
305,305,305,305,2020-04-22,45.02476119995117,47.30997085571289,39.83673858642578,-0.04830291827342714,0.13023211230683396
306,306,306,306,2020-04-23,44.19539642333984,45.43945693969727,42.20133972167969,-0.027378419553042432,0.04725102839888673
307,307,307,307,2020-04-24,44.098331451416016,45.5365104675293,42.3778076171875,-0.031582986955902226,0.04059964238288516
308,308,308,308,2020-04-27,44.41596984863281,46.64823532104492,45.20122909545898,-0.04785316008310059,-0.01737251978630494
309,309,309,309,2020-04-28,44.689483642578125,44.10716247558594,46.8864631652832,0.013202417346944717,-0.04685743761392991
310,310,310,310,2020-04-29,43.92495346069336,43.85127639770508,45.24534606933594,0.0016801577751139884,-0.029182948598053593
311,311,311,311,2020-04-30,43.160423278808594,45.02476119995117,47.30997085571289,-0.04140694745416218,-0.08770978932875884
312,312,312,312,2020-05-01,42.00473785400391,44.19539642333984,45.43945693969727,-0.049567573698219514,-0.07558891142232571
313,313,313,313,2020-05-04,42.22698211669922,44.098331451416016,45.5365104675293,-0.04243583086082292,-0.07267856752418489
314,314,314,314,2020-05-05,42.68926239013672,44.41596984863281,46.64823532104492,-0.03887582471756479,-0.08486865373709318
315,315,315,315,2020-05-06,41.04462814331055,44.689483642578125,44.10716247558594,-0.08155957961874782,-0.06943394588057106
316,316,316,316,2020-05-07,41.10686111450195,43.92495346069336,43.85127639770508,-0.0641569796701823,-0.06258461574328888
317,317,317,317,2020-05-08,42.66259765625,43.160423278808594,45.02476119995117,-0.011534308163354434,-0.05246365512547646
318,318,318,318,2020-05-11,41.85361862182617,42.00473785400391,44.19539642333984,-0.0035976711175531584,-0.052986916987511345
319,319,319,319,2020-05-12,41.24909973144531,42.22698211669922,44.098331451416016,-0.023157761607292104,-0.06461087361343265
320,320,320,320,2020-05-13,40.769039154052734,42.68926239013672,44.41596984863281,-0.04498141051337656,-0.08210854580027449
321,321,321,321,2020-05-14,40.84016418457031,41.04462814331055,44.689483642578125,-0.0049815034997109375,-0.08613479378715294
322,322,322,322,2020-05-15,40.84906005859375,41.10686111450195,43.92495346069336,-0.006271484830478902,-0.07002610497589035
323,323,323,323,2020-05-18,42.44034194946289,42.66259765625,43.160423278808594,-0.005209614955421049,-0.01668383381446714
324,324,324,324,2020-05-19,41.17797470092773,41.85361862182617,42.00473785400391,-0.01614302282923996,-0.019682616659810415
325,325,325,325,2020-05-20,41.4802360534668,41.24909973144531,42.22698211669922,0.005603427069349687,-0.017684097366198248
326,326,326,326,2020-05-21,40.9201774597168,40.769039154052734,42.68926239013672,0.0037071834117297087,-0.041440981440538205
327,327,327,327,2020-05-22,41.2313232421875,40.84016418457031,41.04462814331055,0.009577803258806972,0.004548587898642653
328,328,328,328,2020-05-26,41.70248031616211,40.84906005859375,41.10686111450195,0.020892041489919633,0.014489532538158878
329,329,329,329,2020-05-27,42.07586288452149,42.44034194946289,42.66259765625,-0.00858803318256518,-0.013752907791880653
330,330,330,330,2020-05-28,43.436012268066406,41.17797470092773,41.85361862182617,0.0548360521258906,0.03780780965531694
331,331,331,331,2020-05-29,43.88051223754883,41.4802360534668,41.24909973144531,0.05786553820446305,0.06379321059697007
332,332,332,332,2020-06-01,43.96940231323242,40.9201774597168,40.769039154052734,0.0745164132417897,0.07849984266459087
333,333,333,333,2020-06-02,44.59170150756836,41.2313232421875,40.84016418457031,0.08150061654927798,0.09185901667886553
334,334,334,334,2020-06-03,45.37400817871094,41.70248031616211,40.84906005859375,0.08804099503707219,0.11077239264812011
335,335,335,335,2020-06-04,44.53835678100586,42.07586288452149,42.44034194946289,0.05852509556946606,0.049434446924137454
336,336,336,336,2020-06-05,45.0184211730957,43.436012268066406,41.17797470092773,0.036430805278887535,0.09326457894203943
337,337,337,337,2020-06-08,46.51191329956055,43.88051223754883,41.4802360534668,0.05996741897101221,0.12130300414896555
338,338,338,338,2020-06-09,45.13398742675781,43.96940231323242,40.9201774597168,0.02648626208810012,0.10297633658087713
339,339,339,339,2020-06-10,45.08953094482422,44.59170150756836,41.2313232421875,0.011164172265805128,0.0935746757380087
340,340,340,340,2020-06-11,43.28488159179688,45.37400817871094,41.70248031616211,-0.04604236369610071,0.037945015827308026
341,341,341,341,2020-06-12,43.160423278808594,44.53835678100586,42.07586288452149,-0.030938130676273823,0.025776307838622614
342,342,342,342,2020-06-15,43.489349365234375,45.0184211730957,43.436012268066406,-0.03396546942377321,0.0012279464523308192
343,343,343,343,2020-06-16,43.56047439575195,46.51191329956055,43.88051223754883,-0.06345554707242029,-0.0072933934787347
344,344,344,344,2020-06-17,43.4804573059082,45.13398742675781,43.96940231323242,-0.03663603007673344,-0.0111201194831132
345,345,345,345,2020-06-18,43.58713912963867,45.08953094482422,44.59170150756836,-0.033320191709778846,-0.022528011804151205
346,346,346,346,2020-06-19,42.66259765625,43.28488159179688,45.37400817871094,-0.014376473093201558,-0.05975690998647776
347,347,347,347,2020-06-22,43.10709381103516,43.160423278808594,44.53835678100586,-0.0012356103977232413,-0.03213551359804734
348,348,348,348,2020-06-23,42.57369995117188,43.489349365234375,45.0184211730957,-0.02105456686354723,-0.05430490804028587
349,349,349,349,2020-06-24,41.8891716003418,43.56047439575195,46.51191329956055,-0.038367414923588194,-0.09938833669227765
350,350,350,350,2020-06-25,41.57802581787109,43.4804573059082,45.13398742675781,-0.043753713873165956,-0.07878678157247332
351,351,351,351,2020-06-26,41.82693862915039,43.58713912963867,45.08953094482422,-0.04038348319335716,-0.07235808950122458
352,352,352,352,2020-06-29,42.13808441162109,42.66259765625,43.28488159179688,-0.012294451661268524,-0.0264941739009662
353,353,353,353,2020-06-30,42.52924728393555,43.10709381103516,43.160423278808594,-0.013404905689830882,-0.014623952846703148
354,354,354,354,2020-07-01,43.347110748291016,42.57369995117188,43.489349365234375,0.018166398457408306,-0.003270654057130229
355,355,355,355,2020-07-02,43.93384552001953,41.8891716003418,43.56047439575195,0.048811514803531075,0.008571328238426767
356,356,356,356,2020-07-06,43.56047439575195,41.57802581787109,43.4804573059082,0.0476801997902645,0.0018403000980597994
357,357,357,357,2020-07-07,43.08930587768555,41.82693862915039,43.58713912963867,0.03018072299595409,-0.011421562917273587
358,358,358,358,2020-07-08,43.1248664855957,42.13808441162109,42.66259765625,0.023417819954399066,0.0108354590376889
359,359,359,359,2020-07-09,42.89373397827149,42.52924728393555,43.10709381103516,0.008570259706280225,-0.004949529506650507
360,360,360,360,2020-07-10,43.59603118896485,43.347110748291016,42.57369995117188,0.005742492091786122,0.02401321094867237
361,361,361,361,2020-07-13,43.51603317260742,43.93384552001953,41.8891716003418,-0.009510033607727841,0.03883728204957748
362,362,362,362,2020-07-14,43.99607849121094,43.56047439575195,41.57802581787109,0.009999985112684184,0.058156986191021165
363,363,363,363,2020-07-15,43.88939666748047,43.08930587768555,41.82693862915039,0.01856819861675385,0.049309323271693906
364,364,364,364,2020-07-16,44.209434509277344,43.1248664855957,42.13808441162109,0.025149481310136945,0.0491562472898035
365,365,365,365,2020-07-17,45.13398742675781,42.89373397827149,42.52924728393555,0.05222798858269506,0.06124585571506569
366,366,366,366,2020-07-20,44.84950637817383,43.59603118896485,43.347110748291016,0.028752048180162415,0.0346596486812456
367,367,367,367,2020-07-21,45.09842300415039,43.51603317260742,43.93384552001953,0.036363374971849494,0.02650752444604909
368,368,368,368,2020-07-22,46.71637725830078,43.99607849121094,43.56047439575195,0.06183048263343016,0.07244877165195862
369,369,369,369,2020-07-23,47.33866882324219,43.88939666748047,43.08930587768555,0.07859010188484628,0.09861757712270869
370,370,370,370,2020-07-24,47.22310256958008,44.209434509277344,43.1248664855957,0.06816798481487729,0.09503185558506577
371,371,371,371,2020-07-27,47.0008544921875,45.13398742675781,42.89373397827149,0.04136277718557846,0.09575106042287063
372,372,372,372,2020-07-28,47.667598724365234,44.84950637817383,43.59603118896485,0.0628344116528079,0.09339307786418383
373,373,373,373,2020-07-29,48.014305114746094,45.09842300415039,43.51603317260742,0.06465596613716085,0.10337045024982316
374,374,374,374,2020-07-30,48.13965225219727,46.71637725830078,43.99607849121094,0.030466296348859112,0.09418052478959216
375,375,375,375,2020-07-31,48.21126556396485,47.33866882324219,43.88939666748047,0.018433064604770566,0.09847182291495571
376,376,376,376,2020-08-03,47.9068717956543,47.22310256958008,44.209434509277344,0.014479548967938571,0.08363457545698871
377,377,377,377,2020-08-04,48.16650390625,47.0008544921875,45.13398742675781,0.024800600471130974,0.06718919936806533
378,378,378,378,2020-08-05,47.333892822265625,47.667598724365234,44.84950637817383,-0.007000686231946385,0.05539384142031123
379,379,379,379,2020-08-06,47.75467300415039,48.014305114746094,45.09842300415039,-0.005407390776045351,0.05889895528620914
380,380,380,380,2020-08-07,48.99016571044922,48.13965225219727,46.71637725830078,0.01766762779664921,0.04867219132974232
381,381,381,381,2020-08-10,49.55420303344727,48.21126556396485,47.33866882324219,0.027855262743531783,0.04680178520603673
382,382,382,382,2020-08-11,48.04116439819336,47.9068717956543,47.22310256958008,0.0028032012424414887,0.017323339300036933
383,383,383,383,2020-08-12,48.28289031982422,48.16650390625,47.0008544921875,0.0024163350904760073,0.027276862122790124
384,384,384,384,2020-08-13,48.3276596069336,47.333892822265625,47.667598724365234,0.020994824752730068,0.013847160340195064
385,385,385,385,2020-08-14,48.13965225219727,47.75467300415039,48.014305114746094,0.008061603688782837,0.0026106206713107927
386,386,386,386,2020-08-17,48.25603866577149,48.99016571044922,48.13965225219727,-0.014985192110120615,0.0024176828898656577
387,387,387,387,2020-08-18,48.0322151184082,49.55420303344727,48.21126556396485,-0.030713598885079074,-0.0037138715082907225
388,388,388,388,2020-08-19,48.18440628051758,48.04116439819336,47.9068717956543,0.002981648844664564,0.0057932082488521
389,389,389,389,2020-08-20,48.00535583496094,48.28289031982422,48.16650390625,-0.005748091777954878,-0.003345646003345304
390,390,390,390,2020-08-21,48.41718673706055,48.3276596069336,47.333892822265625,0.001852502911481757,0.022886220638192345
391,391,391,391,2020-08-24,48.92749786376953,48.13965225219727,47.75467300415039,0.01636583512163403,0.024559373687203623
392,392,392,392,2020-08-25,48.56938552856445,48.25603866577149,48.99016571044922,0.00649342282244203,-0.008589074476125225
393,393,393,393,2020-08-26,48.38137435913086,48.0322151184082,49.55420303344727,0.007269272088782808,-0.02366759230341764
394,394,394,394,2020-08-27,48.34556198120117,48.18440628051758,48.04116439819336,0.003344561303617377,0.006336182455628725
395,395,395,395,2020-08-28,48.63205337524414,48.00535583496094,48.28289031982422,0.013054742109146034,0.007231610475410211
396,396,396,396,2020-08-31,48.4798583984375,48.41718673706055,48.3276596069336,0.001294409394690943,0.0031493102033450793
397,397,397,397,2020-09-01,47.8800163269043,48.92749786376953,48.13965225219727,-0.02140885151702976,-0.005393390129467046
398,398,398,398,2020-09-02,48.93645477294922,48.56938552856445,48.25603866577149,0.007557625866378093,0.014100123549104282
399,399,399,399,2020-09-03,48.31870651245117,48.38137435913086,48.0322151184082,-0.0012952886830892574,0.005964567599822557
400,400,400,400,2020-09-04,47.70991134643555,48.34556198120117,48.18440628051758,-0.013148065897192196,-0.009847479105992152
401,401,401,401,2020-09-08,47.13692474365234,48.63205337524414,48.00535583496094,-0.030743687091626892,-0.018090295888946395
402,402,402,402,2020-09-09,48.14859390258789,48.4798583984375,48.41718673706055,-0.0068330334863413444,-0.005547468834389391
403,403,403,403,2020-09-10,46.626609802246094,47.8800163269043,48.92749786376953,-0.026178072206585745,-0.04702648126274267
404,404,404,404,2020-09-11,46.429649353027344,48.93645477294922,48.56938552856445,-0.05122572592462438,-0.04405524492951829
405,405,405,405,2020-09-14,46.850433349609375,48.31870651245117,48.38137435913086,-0.0303872613490479,-0.03164318975640168
406,406,406,406,2020-09-15,47.23540496826172,47.70991134643555,48.34556198120117,-0.009945656254280122,-0.022962956007650304
407,407,407,407,2020-09-16,47.50398635864258,47.13692474365234,48.63205337524414,0.0077871353930374365,-0.023195956952453023
408,408,408,408,2020-09-17,46.71614074707031,48.14859390258789,48.4798583984375,-0.029750674722000325,-0.03638042085172488
409,409,409,409,2020-09-18,45.64179229736328,46.626609802246094,47.8800163269043,-0.02112136200893966,-0.046746517675753885
410,410,410,410,2020-09-21,44.61220932006836,46.429649353027344,48.93645477294922,-0.03914395344966093,-0.08836450194326684
411,411,411,411,2020-09-22,44.77336120605469,46.850433349609375,48.31870651245117,-0.04433410739352328,-0.0733741766345275
412,412,412,412,2020-09-23,44.61220932006836,47.23540496826172,47.70991134643555,-0.05553452224990829,-0.06492785123564515
413,413,413,413,2020-09-24,44.70174407958984,47.50398635864258,47.13692474365234,-0.058989623689611026,-0.051661848483028794
414,414,414,414,2020-09-25,45.973052978515625,46.71614074707031,48.14859390258789,-0.015906445966457294,-0.04518389318852645
415,415,415,415,2020-09-28,46.098388671875,45.64179229736328,46.626609802246094,0.01000390982757482,-0.011328748382337883
416,416,416,416,2020-09-29,45.73131942749024,44.61220932006836,46.429649353027344,0.025085287738001893,-0.015040603047146828
417,417,417,417,2020-09-30,46.24163818359375,44.77336120605469,46.850433349609375,0.032793539238249236,-0.012994440445676325
418,418,418,418,2020-10-01,46.850433349609375,44.61220932006836,47.23540496826172,0.05017066098392431,-0.008150064954688396
419,419,419,419,2020-10-02,47.530853271484375,44.70174407958984,47.50398635864258,0.06328856401793659,0.000565571753051497
420,420,420,420,2020-10-05,47.72781753540039,45.973052978515625,46.71614074707031,0.03816941541178065,0.021655829701504592
421,421,421,421,2020-10-06,48.69472503662109,46.098388671875,45.64179229736328,0.05632162944407071,0.06688897577394592
422,422,422,422,2020-10-07,48.41718673706055,45.73131942749024,44.61220932006836,0.058731463320862876,0.08529004671554241
423,423,423,423,2020-10-08,49.40200805664063,46.24163818359375,44.77336120605469,0.06834467802587851,0.10337948114469486
424,424,424,424,2020-10-09,49.008079528808594,46.850433349609375,44.61220932006836,0.046053921488801164,0.09853513815472015
425,425,425,425,2020-10-12,48.99016571044922,47.530853271484375,44.70174407958984,0.03070242460470074,0.09593410098773791
426,426,426,426,2020-10-13,48.41718673706055,47.72781753540039,45.973052978515625,0.014443761254091303,0.05316448658928796
427,427,427,427,2020-10-14,48.390323638916016,48.69472503662109,46.098388671875,-0.006251219151071186,0.04971833144439919
428,428,428,428,2020-10-15,48.83797454833984,48.41718673706055,45.73131942749024,0.008690876931046532,0.06793276817161131
429,429,429,429,2020-10-16,49.142372131347656,49.40200805664063,46.24163818359375,-0.005255574327976631,0.06272991316261511
430,430,430,430,2020-10-19,48.99016571044922,49.008079528808594,46.850433349609375,-0.000365527858500192,0.0456715596390036
431,431,431,431,2020-10-20,49.3661994934082,48.99016571044922,47.530853271484375,0.007675699347119869,0.03861378653231373
432,432,432,432,2020-10-21,49.81383895874024,48.41718673706055,47.72781753540039,0.02884620763417134,0.04370661662441666
433,433,433,433,2020-10-22,50.547969818115234,48.390323638916016,48.69472503662109,0.04458838083620531,0.03805842994493558
434,434,434,434,2020-10-23,50.73598098754883,48.83797454833984,48.41718673706055,0.03886333241216522,0.04789196578233601
435,435,435,435,2020-10-26,50.87922668457031,49.142372131347656,49.40200805664063,0.035343319377835414,0.02990199560787099
436,436,436,436,2020-10-27,51.17466735839844,48.99016571044922,49.008079528808594,0.044590615611722395,0.04420878864098832
437,437,437,437,2020-10-28,49.70640563964844,49.3661994934082,48.99016571044922,0.0068914793873420255,0.014620075658295928
438,438,438,438,2020-10-29,50.09402847290039,49.81383895874024,48.41718673706055,0.005624732404025723,0.034633192237010224
439,439,439,439,2020-10-30,49.832611083984375,50.547969818115234,48.390323638916016,-0.014152076467262797,0.029805286193797187
440,440,440,440,2020-11-02,51.103660583496094,50.73598098754883,48.83797454833984,0.007246920012002889,0.04639189188555881
441,441,441,441,2020-11-03,50.878299713134766,50.87922668457031,49.142372131347656,-1.8219055122337124e-05,0.03532445640082904
442,442,442,442,2020-11-04,49.886695861816406,51.17466735839844,48.99016571044922,-0.02516814594146366,0.01830020654892306
443,443,443,443,2020-11-05,49.47202301025391,49.70640563964844,49.3661994934082,-0.004715340535658585,0.0021436431795776034
444,444,444,444,2020-11-06,49.19257354736328,50.09402847290039,49.81383895874024,-0.017995257179701074,-0.012471743281852632
445,445,445,445,2020-11-09,51.04957580566406,49.832611083984375,50.547969818115234,0.024421050697678748,0.009923365653531357
446,446,446,446,2020-11-10,51.3470573425293,51.103660583496094,50.73598098754883,0.004762804782556085,0.012044240459851085
447,447,447,447,2020-11-11,51.76172637939453,50.878299713134766,50.87922668457031,0.017363525731810103,0.01734499032965542
448,448,448,448,2020-11-12,50.59884262084961,49.886695861816406,51.17466735839844,0.014275284156036516,-0.011252144220422089
449,449,449,449,2020-11-13,50.66194534301758,49.47202301025391,49.70640563964844,0.024052429238986983,0.01922367330875674
450,450,450,450,2020-11-16,50.878299713134766,49.19257354736328,50.09402847290039,0.03426789948585318,0.01565598264189605
451,451,451,451,2020-11-17,49.33680725097656,51.04957580566406,49.832611083984375,-0.03355108299445386,-0.009949384995544763
452,452,452,452,2020-11-18,47.83136749267578,51.3470573425293,51.103660583496094,-0.06846915932106534,-0.06403245977798111
453,453,453,453,2020-11-19,47.29951095581055,51.76172637939453,50.878299713134766,-0.08620685080859891,-0.07034017994906216
454,454,454,454,2020-11-20,47.660099029541016,50.59884262084961,49.886695861816406,-0.05807926504029681,-0.04463307889628432
455,455,455,455,2020-11-23,47.55191421508789,50.66194534301758,49.47202301025391,-0.061387913686941076,-0.03881201289803826
456,456,456,456,2020-11-24,48.11082077026367,50.878299713134766,49.19257354736328,-0.054394092539940764,-0.021990164349870445
457,457,457,457,2020-11-25,48.23701858520508,49.33680725097656,51.04957580566406,-0.02229144379320802,-0.05509462470688986
458,458,458,458,2020-11-27,47.56093215942383,47.83136749267578,51.3470573425293,-0.00565393271044079,-0.07373597201196436
459,459,459,459,2020-11-30,47.41669845581055,47.29951095581055,51.76172637939453,0.0024775626139028617,-0.08394287106532183
460,460,460,460,2020-12-01,48.11082077026367,47.660099029541016,50.59884262084961,0.009457003864874247,-0.04917151700937783
461,461,461,461,2020-12-02,48.51647186279297,47.55191421508789,50.66194534301758,0.02028430744853238,-0.04234881755325859
462,462,462,462,2020-12-03,48.10180282592773,48.11082077026367,50.878299713134766,-0.00018744108272450433,-0.054571337935065745
463,463,463,463,2020-12-04,47.66910552978516,48.23701858520508,49.33680725097656,-0.011773386334330782,-0.033802384347811465
464,464,464,464,2020-12-07,48.08377456665039,47.56093215942383,47.83136749267578,0.010993106810312181,0.005277019813687334
465,465,465,465,2020-12-08,47.56093215942383,47.41669845581055,47.29951095581055,0.0030418335377715433,0.005526932484725133
466,466,466,466,2020-12-09,47.146263122558594,48.11082077026367,47.660099029541016,-0.020048663320689997,-0.010781259742325133
467,467,467,467,2020-12-10,46.74961853027344,48.51647186279297,47.55191421508789,-0.03641759725472782,-0.01687199554544727
468,468,468,468,2020-12-11,46.614402770996094,48.10180282592773,48.11082077026367,-0.03092191908719688,-0.03110356413192772
469,469,469,469,2020-12-14,46.28086471557617,47.66910552978516,48.23701858520508,-0.029122443116571084,-0.04055295967709094
470,470,470,470,2020-12-15,47.218379974365234,48.08377456665039,47.56093215942383,-0.017997642657724522,-0.007202385855482385
471,471,471,471,2020-12-16,46.55130386352539,47.56093215942383,47.41669845581055,-0.02122810151227006,-0.018250840325621853
472,472,472,472,2020-12-17,46.6324348449707,47.146263122558594,48.11082077026367,-0.010898600303743566,-0.030728761256277104
473,473,473,473,2020-12-18,46.01943588256836,46.74961853027344,48.51647186279297,-0.015619007612484359,-0.05146779813846214
474,474,474,474,2020-12-21,45.3794059753418,46.614402770996094,48.10180282592773,-0.02649388863183555,-0.056596565838453516
475,475,475,475,2020-12-22,45.23517608642578,46.28086471557617,47.66910552978516,-0.022594405605357193,-0.05105884442993347
476,476,476,476,2020-12-23,44.658233642578125,47.218379974365234,48.08377456665039,-0.05421927506146984,-0.0712410985814772
477,477,477,477,2020-12-24,45.090938568115234,46.55130386352539,47.56093215942383,-0.0313710932714476,-0.05193324603120053
478,478,478,478,2020-12-28,45.35236358642578,46.6324348449707,47.146263122558594,-0.027450234215745217,-0.038049665388527165
479,479,479,479,2020-12-29,45.50560760498047,46.01943588256836,46.74961853027344,-0.011165462325506748,-0.026610076496932034
480,480,480,480,2020-12-30,45.75801086425781,45.3794059753418,46.614402770996094,0.008343099271104215,-0.01837183050366431
481,481,481,481,2020-12-31,46.45214080810547,45.23517608642578,46.28086471557617,0.02690306144392074,0.003700797156273694
482,482,482,482,2021-01-04,45.51461791992188,44.658233642578125,47.218379974365234,0.019176402815163307,-0.036082602905231465
483,483,483,483,2021-01-05,45.29827499389648,45.090938568115234,46.55130386352539,0.004598183856120874,-0.02691715946995643
