,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AON,AON_6m,AON_12m,AON_6m_ret,AON_12m_ret
486,486,486,486,2021-01-08,200.1558074951172,201.6090850830078,203.9888610839844,-0.007208393348406283,-0.018790504385869933
487,487,487,487,2021-01-11,197.14208984375,206.05653381347656,204.06690979003903,-0.04326212716843991,-0.03393406580916947
488,488,488,488,2021-01-12,197.4834747314453,199.5023498535156,202.76968383789065,-0.01011955560198985,-0.026070017008417934
489,489,489,489,2021-01-13,201.7943878173828,199.25851440429688,205.41281127929688,0.01272654983234811,-0.01761537383855838
490,490,490,490,2021-01-14,201.5212860107422,201.6773223876953,201.72610473632807,-0.0007736932199703395,-0.0010153307914887444
491,491,491,491,2021-01-15,202.7989654541016,201.4627380371093,201.8041381835937,0.006632628097937188,0.004929667347073119
492,492,492,492,2021-01-19,203.99859619140625,200.1558074951172,201.6090850830078,0.01919898675127274,0.011852199554472476
493,493,493,493,2021-01-20,206.71002197265625,197.14208984375,206.05653381347656,0.04853317795550183,0.003171402270462531
494,494,494,494,2021-01-21,204.3009796142578,197.4834747314453,199.5023498535156,0.03452190058982674,0.02405299869533173
495,495,495,495,2021-01-22,201.365234375,201.7943878173828,199.25851440429688,-0.002126686708310177,0.010572797739666795
496,496,496,496,2021-01-25,203.51095581054688,201.5212860107422,201.6773223876953,0.009873248822452663,0.009091916736809313
497,497,497,497,2021-01-26,204.7788543701172,202.7989654541016,201.4627380371093,0.009762815661225277,0.016460196884632294
498,498,498,498,2021-01-27,201.69683837890625,203.99859619140625,200.1558074951172,-0.011283204176269601,0.007699156487511072
499,499,499,499,2021-01-28,201.4627380371093,206.71002197265625,197.14208984375,-0.02538475824960762,0.021916416716408538
500,500,500,500,2021-01-29,198.53028869628903,204.3009796142578,197.4834747314453,-0.028246026665483703,0.005300767399739392
501,501,501,501,2021-02-01,202.0296936035156,201.365234375,201.7943878173828,0.0032997713362883374,0.0011660670481368207
502,502,502,502,2021-02-02,205.4509735107422,203.51095581054688,201.5212860107422,0.009532743298603208,0.019500111267603426
503,503,503,503,2021-02-03,200.65142822265625,204.7788543701172,202.7989654541016,-0.02015552904696416,-0.010589488100378852
504,504,504,504,2021-02-04,203.4177703857422,201.69683837890625,203.99859619140625,0.00853227061300288,-0.002847204914680379
505,505,505,505,2021-02-05,218.1976013183593,201.4627380371093,206.71002197265625,0.08306679162757846,0.055573402953934314
506,506,506,506,2021-02-08,220.5630798339844,198.53028869628903,204.3009796142578,0.11097949477825542,0.07959873834394315
507,507,507,507,2021-02-09,223.30987548828125,202.0296936035156,201.365234375,0.10533195148297425,0.10897929417356123
508,508,508,508,2021-02-10,221.4526214599609,205.4509735107422,203.51095581054688,0.07788548126973005,0.08816068686796563
509,509,509,509,2021-02-11,224.15054321289065,200.65142822265625,204.7788543701172,0.11711411774332459,0.09459809169437516
510,510,510,510,2021-02-12,222.9091186523437,203.4177703857422,201.69683837890625,0.09581929951173862,0.10516912631812403
511,511,511,511,2021-02-16,221.9902801513672,218.1976013183593,201.4627380371093,0.01738185392548952,0.10189250039119768
512,512,512,512,2021-02-17,224.04298400878903,220.5630798339844,198.53028869628903,0.015777364812932015,0.12850782356705892
513,513,513,513,2021-02-18,222.1466522216797,223.30987548828125,202.0296936035156,-0.005209009516744856,0.09957426682853732
514,514,514,514,2021-02-19,223.202377319336,221.4526214599609,205.4509735107422,0.00790126505543065,0.0864021401566426
515,515,515,515,2021-02-22,223.5738220214844,224.15054321289065,200.65142822265625,-0.0025729189996139823,0.11423987360504562
516,516,516,516,2021-02-23,226.07620239257807,222.9091186523437,203.4177703857422,0.014207959545943227,0.11138865578886525
517,517,517,517,2021-02-24,228.4417724609375,221.9902801513672,218.1976013183593,0.029062048595872136,0.04694905480483058
518,518,518,518,2021-02-25,225.7634429931641,224.04298400878903,220.5630798339844,0.007679146892221267,0.02357766840712383
519,519,519,519,2021-02-26,222.58653259277344,222.1466522216797,223.30987548828125,0.001980135044550524,-0.0032391890144857216
520,520,520,520,2021-03-01,227.278564453125,223.202377319336,221.4526214599609,0.01826229264555357,0.026307852915696595
521,521,521,521,2021-03-02,227.298080444336,223.5738220214844,224.15054321289065,0.016657846563510992,0.014042068273981023
522,522,522,522,2021-03-03,222.8797912597656,226.07620239257807,222.9091186523437,-0.014138644841804049,-0.00013156658980750802
523,523,523,523,2021-03-04,220.95411682128903,228.4417724609375,221.9902801513672,-0.03277708607749841,-0.004667606750041631
524,524,524,524,2021-03-05,227.5229339599609,225.7634429931641,224.04298400878903,0.007793515829974673,0.015532510275061195
525,525,525,525,2021-03-08,224.8250274658203,222.58653259277344,222.1466522216797,0.010056739942763127,0.012056788690508302
526,526,526,526,2021-03-09,226.2912750244141,227.278564453125,223.202377319336,-0.004343961917774863,0.013839000023995185
527,527,527,527,2021-03-10,224.5806579589844,227.298080444336,223.5738220214844,-0.011955325271728712,0.0045033713177888846
528,528,528,528,2021-03-11,222.8700256347656,222.8797912597656,226.07620239257807,-4.3815659305890264e-05,-0.014181841007064433
529,529,529,529,2021-03-12,222.8700256347656,220.95411682128903,228.4417724609375,0.008671070903947697,-0.02439022761095344
530,530,530,530,2021-03-15,220.42628479003903,227.5229339599609,225.7634429931641,-0.031190917972122922,-0.0236404890551154
531,531,531,531,2021-03-16,221.6481475830078,224.8250274658203,222.58653259277344,-0.014130454774637924,-0.0042158211408163115
532,532,532,532,2021-03-17,220.7097320556641,226.2912750244141,227.278564453125,-0.02466530345965756,-0.02890212023851324
533,533,533,533,2021-03-18,219.48785400390625,224.5806579589844,227.298080444336,-0.022676948234822025,-0.034361163214233215
534,534,534,534,2021-03-19,217.884765625,222.8700256347656,222.8797912597656,-0.022368463392808735,-0.022411298963143422
535,535,535,535,2021-03-22,218.3734741210937,222.8700256347656,220.95411682128903,-0.020175667413619647,-0.011679541152349704
536,536,536,536,2021-03-23,218.94044494628903,220.42628479003903,227.5229339599609,-0.006740756190511954,-0.037721423789226494
537,537,537,537,2021-03-24,220.142822265625,221.6481475830078,224.8250274658203,-0.006791508676241342,-0.020825996344678077
538,538,538,538,2021-03-25,219.96681213378903,220.7097320556641,226.2912750244141,-0.0033660496750894664,-0.027948328498050734
539,539,539,539,2021-03-26,223.1730499267578,219.48785400390625,224.5806579589844,0.016789976555085184,-0.006267717108940252
540,540,540,540,2021-03-29,228.3733367919922,217.884765625,222.8700256347656,0.04813815751140682,0.02469291750450675
541,541,541,541,2021-03-30,226.86798095703125,218.3734741210937,222.8700256347656,0.038898986564765314,0.017938506135488197
542,542,542,542,2021-03-31,224.9325408935547,218.94044494628903,220.42628479003903,0.027368611353355332,0.02044337002643748
543,543,543,543,2021-04-01,226.58450317382807,220.142822265625,221.6481475830078,0.029261371512856016,0.022271133978106317
544,544,544,544,2021-04-05,228.7154693603516,219.96681213378903,220.7097320556641,0.03977262361397238,0.036272697312089486
545,545,545,545,2021-04-06,228.9500732421875,223.1730499267578,219.48785400390625,0.025885846509359656,0.04311044582044543
546,546,546,546,2021-04-07,230.9539337158203,228.3733367919922,217.884765625,0.011299904621433932,0.0599820187213711
547,547,547,547,2021-04-08,229.7125244140625,226.86798095703125,218.3734741210937,0.012538320502662792,0.05192503502820589
548,548,548,548,2021-04-09,231.66751098632807,224.9325408935547,218.94044494628903,0.02994217762364837,0.058130264799458375
549,549,549,549,2021-04-12,233.45635986328125,226.58450317382807,220.142822265625,0.030328008284755903,0.06047681891527712
550,550,550,550,2021-04-13,233.85711669921875,228.7154693603516,219.96681213378903,0.0224805403554329,0.06314727403960063
551,551,551,551,2021-04-14,229.58544921875,228.9500732421875,223.1730499267578,0.002775172628533662,0.028732856830592457
552,552,552,552,2021-04-15,231.1787567138672,230.9539337158203,228.3733367919922,0.0009734538590864261,0.012284358416281504
553,553,553,553,2021-04-16,233.7397918701172,229.7125244140625,226.86798095703125,0.017531771357818693,0.030289910828745104
554,554,554,554,2021-04-19,230.5238342285156,231.66751098632807,224.9325408935547,-0.00493671621429892,0.024857645375583548
555,555,555,555,2021-04-20,229.5365600585937,233.45635986328125,226.58450317382807,-0.016790289230000477,0.013028503023884586
556,556,556,556,2021-04-21,228.24630737304688,233.85711669921875,228.7154693603516,-0.0239924677314326,-0.0020512910150626285
557,557,557,557,2021-04-22,225.9491424560547,229.58544921875,228.9500732421875,-0.015838576769865886,-0.013107358926058854
558,558,558,558,2021-04-23,225.69497680664065,231.1787567138672,230.9539337158203,-0.023720950770636184,-0.022770588162618566
559,559,559,559,2021-04-26,224.35581970214844,233.7397918701172,229.7125244140625,-0.040147088747230386,-0.02331916697001013
560,560,560,560,2021-04-27,228.5297241210937,230.5238342285156,231.66751098632807,-0.008650342443311754,-0.013544354371811562
561,561,561,561,2021-04-28,233.0164489746093,229.5365600585937,233.45635986328125,0.015160499552347106,-0.0018843388500086045
562,562,562,562,2021-04-29,233.88644409179688,228.24630737304688,233.85711669921875,0.024710746840393538,0.00012540731277321804
563,563,563,563,2021-04-30,246.30763244628903,225.9491424560547,229.58544921875,0.09010209009398618,0.07283642445304128
564,564,564,564,2021-05-03,247.30679321289065,225.69497680664065,231.1787567138672,0.09575674528532141,0.06976435347381571
565,565,565,565,2021-05-04,248.74676513671875,224.35581970214844,233.7397918701172,0.10871545684418349,0.06420375900283393
566,566,566,566,2021-05-05,249.1680145263672,228.5297241210937,230.5238342285156,0.09030899802923509,0.08087745182725814
567,567,567,567,2021-05-06,251.39166259765625,233.0164489746093,229.5365600585937,0.07885801068511356,0.09521403707315135
568,568,568,568,2021-05-07,253.2430877685547,233.88644409179688,228.24630737304688,0.08276086180163844,0.10951669134630482
569,569,569,569,2021-05-10,253.17453002929688,246.30763244628903,225.9491424560547,0.027879353614855162,0.12049343174000904
570,570,570,570,2021-05-11,248.93289184570312,247.30679321289065,225.69497680664065,0.006575228329505078,0.10296159607916766
571,571,571,571,2021-05-12,244.6227264404297,248.74676513671875,224.35581970214844,-0.016579265639986795,0.09033376876600441
572,572,572,572,2021-05-13,246.856185913086,249.1680145263672,228.5297241210937,-0.009278191736108887,0.08019290209391516
573,573,573,573,2021-05-14,249.0504608154297,251.39166259765625,233.0164489746093,-0.009312965108049687,0.06881064367506329
574,574,574,574,2021-05-17,249.99087524414065,253.2430877685547,233.88644409179688,-0.012842255846233885,0.06885576979409302
575,575,575,575,2021-05-18,249.0210876464844,253.17453002929688,246.30763244628903,-0.01640545114207126,0.011016529099182826
576,576,576,576,2021-05-19,247.0814666748047,248.93289184570312,247.30679321289065,-0.007437446924635438,-0.0009111215068483558
577,577,577,577,2021-05-20,249.4520874023437,244.6227264404297,248.74676513671875,0.019742078065220436,0.002835503268704853
578,578,578,578,2021-05-21,248.04150390625,246.856185913086,249.1680145263672,0.004801654002631883,-0.004521088399963902
579,579,579,579,2021-05-24,248.0120849609375,249.0504608154297,251.39166259765625,-0.004169339221828272,-0.01344347541918145
580,580,580,580,2021-05-25,247.1598663330078,249.99087524414065,253.2430877685547,-0.011324448975859935,-0.024021273351028216
581,581,581,581,2021-05-26,245.96473693847656,249.0210876464844,253.17453002929688,-0.012273461403986441,-0.028477560874650365
582,582,582,582,2021-05-27,248.6977996826172,247.0814666748047,248.93289184570312,0.006541700717439092,-0.0009443997590791176
583,583,583,583,2021-05-28,248.1982421875,249.4520874023437,244.6227264404297,-0.005026396964244895,0.014616449579720525
584,584,584,584,2021-06-01,248.0708923339844,248.04150390625,246.856185913086,0.00011848189626162409,0.004920704807964915
585,585,585,585,2021-06-02,247.7867889404297,248.0120849609375,249.0504608154297,-0.0009084074291916266,-0.005073959192296029
586,586,586,586,2021-06-03,246.37615966796875,247.1598663330078,249.99087524414065,-0.00317084920244759,-0.014459390058304211
587,587,587,587,2021-06-04,245.89620971679688,245.96473693847656,249.0210876464844,-0.00027860587876393783,-0.01254864782425047
588,588,588,588,2021-06-07,242.46766662597656,248.6977996826172,247.0814666748047,-0.025051018000928793,-0.018673193545918898
589,589,589,589,2021-06-08,239.8031463623047,248.1982421875,249.4520874023437,-0.03382415504318226,-0.03868053837719998
590,590,590,590,2021-06-09,240.7337341308593,248.0708923339844,248.04150390625,-0.029576860606632116,-0.02946188303290065
591,591,591,591,2021-06-10,244.34841918945312,247.7867889404297,248.0120849609375,-0.013876323938332269,-0.01477212601176836
592,592,592,592,2021-06-11,245.0047607421875,246.37615966796875,247.1598663330078,-0.005566280956848413,-0.008719480321763284
593,593,593,593,2021-06-14,244.95578002929688,245.89620971679688,245.96473693847656,-0.003824498509282015,-0.0041020388602780455
594,594,594,594,2021-06-15,246.67984008789065,242.46766662597656,248.6977996826172,0.017372103755226354,-0.008114103129588601
595,595,595,595,2021-06-16,239.11746215820312,239.8031463623047,248.1982421875,-0.0028593628336536225,-0.03658680234502565
596,596,596,596,2021-06-17,228.08729553222656,240.7337341308593,248.0708923339844,-0.05253288926992805,-0.08055599193335994
597,597,597,597,2021-06-18,225.40321350097656,244.34841918945312,247.7867889404297,-0.07753357173875386,-0.09033401471954328
598,598,598,598,2021-06-21,229.22360229492188,245.0047607421875,246.37615966796875,-0.06441164000021926,-0.06961938767193498
599,599,599,599,2021-06-22,228.7925720214844,244.95578002929688,245.89620971679688,-0.06598418704747178,-0.06955632913175458
600,600,600,600,2021-06-23,230.73214721679688,246.67984008789065,242.46766662597656,-0.06464935628874946,-0.04840034785867986
601,601,601,601,2021-06-24,233.61216735839844,239.11746215820312,239.8031463623047,-0.023023390889630235,-0.025816921495069423
602,602,602,602,2021-06-25,238.73541259765625,228.08729553222656,240.7337341308593,0.04668439353705778,-0.008300961809186158
603,603,603,603,2021-06-28,236.0121154785156,225.40321350097656,244.34841918945312,0.04706632976859959,-0.034116462625747745
604,604,604,604,2021-06-29,237.9419403076172,229.22360229492188,245.0047607421875,0.03803420732162732,-0.028827278348286245
605,605,605,605,2021-06-30,233.8864288330078,228.7925720214844,244.95578002929688,0.022264082992366818,-0.04518918147171358
606,606,606,606,2021-07-01,233.80807495117188,230.73214721679688,246.67984008789065,0.013331162438690702,-0.05218004492030093
607,607,607,607,2021-07-02,234.6994781494141,233.61216735839844,239.11746215820312,0.004654341438250276,-0.01847620817364659
608,608,608,608,2021-07-06,232.8676605224609,238.73541259765625,228.08729553222656,-0.024578473764528375,0.020958488630766103
609,609,609,609,2021-07-07,234.1705322265625,236.0121154785156,225.40321350097656,-0.007802918287560301,0.038896156755759526
610,610,610,610,2021-07-08,230.408920288086,237.9419403076172,229.22360229492188,-0.031659067795245854,0.005171011978247764
611,611,611,611,2021-07-09,231.48643493652344,233.8864288330078,228.7925720214844,-0.010261364494123515,0.011774258627531342
612,612,612,612,2021-07-12,228.03826904296875,233.80807495117188,230.73214721679688,-0.024677530531860725,-0.01167534826127603
613,613,613,613,2021-07-13,226.9117584228516,234.6994781494141,233.61216735839844,-0.03318166613734308,-0.02868176350278595
614,614,614,614,2021-07-14,225.7264709472656,232.8676605224609,238.73541259765625,-0.030666300160242854,-0.054491043070827416
615,615,615,615,2021-07-15,226.5395355224609,234.1705322265625,236.0121154785156,-0.03258734833774268,-0.04013599020901526
616,616,616,616,2021-07-16,226.9999237060547,230.408920288086,237.9419403076172,-0.014795419282243705,-0.0459860778953739
617,617,617,617,2021-07-19,222.16075134277344,231.48643493652344,233.8864288330078,-0.04028609104592773,-0.050134065275785455
618,618,618,618,2021-07-20,224.1199188232422,228.03826904296875,233.80807495117188,-0.017182862491331385,-0.04143636240943749
619,619,619,619,2021-07-21,225.364013671875,226.9117584228516,234.6994781494141,-0.006820910303345085,-0.03977624727224982
620,620,620,620,2021-07-22,227.76402282714844,225.7264709472656,232.8676605224609,0.00902664127663999,-0.02191647257443119
621,621,621,621,2021-07-23,227.73464965820312,226.5395355224609,234.1705322265625,0.005275521259395122,-0.027483742327290783
622,622,622,622,2021-07-26,246.42515563964844,226.9999237060547,230.408920288086,0.08557373771961152,0.06951221910825733
623,623,623,623,2021-07-27,254.28146362304688,222.16075134277344,231.48643493652344,0.1445831997152105,0.09847241672184426
624,624,624,624,2021-07-28,256.9361877441406,224.1199188232422,228.03826904296875,0.14642281281022518,0.1267239872607817
625,625,625,625,2021-07-29,258.3858947753906,225.364013671875,226.9117584228516,0.146526859215397,0.13870650234831272
626,626,626,626,2021-07-30,255.2157287597656,227.76402282714844,225.7264709472656,0.12052696291481668,0.13064155784985143
627,627,627,627,2021-08-02,255.1273651123047,227.73464965820312,226.5395355224609,0.12028347682363694,0.12619355612216898
628,628,628,628,2021-08-03,259.1711120605469,246.42515563964844,226.9999237060547,0.05172343865549611,0.14172334434856948
629,629,629,629,2021-08-04,254.60720825195312,254.28146362304688,222.16075134277344,0.0012810396175364502,0.14604945613961218
630,630,630,630,2021-08-05,257.5418395996094,256.9361877441406,224.1199188232422,0.002357207292543295,0.14912516902491935
631,631,631,631,2021-08-06,256.6781311035156,258.3858947753906,225.364013671875,-0.006609353321548439,0.1389490581101971
632,632,632,632,2021-08-09,258.9551696777344,255.2157287597656,227.76402282714844,0.014652078600879248,0.136945012049849
633,633,633,633,2021-08-10,262.4100036621094,255.1273651123047,227.73464965820312,0.02854510940682098,0.15226209123622136
634,634,634,634,2021-08-11,268.1124572753906,259.1711120605469,246.42515563964844,0.034499775626053886,0.08800766130977267
635,635,635,635,2021-08-12,269.9086303710937,254.60720825195312,254.28146362304688,0.06009814971145144,0.06145617743970866
636,636,636,636,2021-08-13,272.1070861816406,257.5418395996094,256.9361877441406,0.05655487514058022,0.05904539399723374
637,637,637,637,2021-08-16,274.4921264648437,256.6781311035156,258.3858947753906,0.0694020767750716,0.062334020606867435
638,638,638,638,2021-08-17,275.6012268066406,258.9551696777344,255.2157287597656,0.06428161735338978,0.07987555526432266
639,639,639,639,2021-08-18,271.54766845703125,262.4100036621094,255.1273651123047,0.03482209011622861,0.06436119989519162
640,640,640,640,2021-08-19,270.9587707519531,268.1124572753906,259.1711120605469,0.010616117973358152,0.04548214728751265
641,641,641,641,2021-08-20,274.1976623535156,269.9086303710937,254.60720825195312,0.015890681140966034,0.07694383138664418
642,642,642,642,2021-08-23,273.3536376953125,272.1070861816406,257.5418395996094,0.004581106398823254,0.06139506543979478
643,643,643,643,2021-08-24,274.3154602050781,274.4921264648437,256.6781311035156,-0.0006436113925774034,0.06871379741521322
644,644,644,644,2021-08-25,275.76806640625,275.6012268066406,258.9551696777344,0.0006053659540725675,0.0649258972100808
645,645,645,645,2021-08-26,275.8955993652344,271.54766845703125,262.4100036621094,0.016011667243945205,0.05139131707985367
646,646,646,646,2021-08-27,279.8510131835937,270.9587707519531,268.1124572753906,0.032817695500179545,0.043782210000581356
647,647,647,647,2021-08-30,280.05712890625,274.1976623535156,269.9086303710937,0.02136949856698611,0.037599755595822515
648,648,648,648,2021-08-31,281.54901123046875,273.3536376953125,272.1070861816406,0.029980846804354755,0.03469929865231558
649,649,649,649,2021-09-01,283.05059814453125,274.3154602050781,274.4921264648437,0.03184340369632377,0.03117929752634896
650,650,650,650,2021-09-02,285.1903076171875,275.76806640625,275.6012268066406,0.0341672672029294,0.03479331685731024
651,651,651,651,2021-09-03,286.0343933105469,275.8955993652344,271.54766845703125,0.036748661336531985,0.053348735917458034
652,652,652,652,2021-09-07,282.6482849121094,279.8510131835937,270.9587707519531,0.009995574776356264,0.04314130200589572
653,653,653,653,2021-09-08,282.80535888671875,280.05712890625,274.1976623535156,0.009813104887570034,0.031392304585388775
654,654,654,654,2021-09-09,286.966796875,281.54901123046875,273.3536376953125,0.019242779865763282,0.049800541505363505
655,655,655,655,2021-09-10,286.8882751464844,283.05059814453125,274.3154602050781,0.013558272008997951,0.045833417234328655
656,656,656,656,2021-09-13,287.1336669921875,285.1903076171875,275.76806640625,0.0068142546331153575,0.041214346294883075
657,657,657,657,2021-09-14,286.2895202636719,286.0343933105469,275.8955993652344,0.0008919450216184899,0.03767338414368071
658,658,658,658,2021-09-15,288.2231140136719,282.6482849121094,279.8510131835937,0.01972355538366699,0.029916278432716492
659,659,659,659,2021-09-16,286.721435546875,282.80535888671875,280.05712890625,0.013847250545647949,0.023796239955226728
660,660,660,660,2021-09-17,283.8751220703125,286.966796875,281.54901123046875,-0.010773632484158746,0.008261832743357234
661,661,661,661,2021-09-20,282.6777038574219,286.8882751464844,283.05059814453125,-0.014676693520892736,-0.001317412114843708
662,662,662,662,2021-09-21,285.5436706542969,287.1336669921875,285.1903076171875,-0.005537477908969413,0.0012390429396489377
663,663,663,663,2021-09-22,293.5426940917969,286.2895202636719,286.0343933105469,0.02533510071009526,0.0262496432486643
664,664,664,664,2021-09-23,292.7674255371094,288.2231140136719,282.6482849121094,0.015766645013841396,0.035801174693653515
665,665,665,665,2021-09-24,293.6311340332031,286.721435546875,282.80535888671875,0.024098995155869662,0.03827995052533906
666,666,666,666,2021-09-27,288.5568542480469,283.8751220703125,286.966796875,0.016492224269567313,0.005540910622281903
667,667,667,667,2021-09-28,283.8948059082031,282.6777038574219,286.8882751464844,0.004305617437005749,-0.01043426831142813
668,668,668,668,2021-09-29,285.85772705078125,285.5436706542969,287.1336669921875,0.0010998541685927066,-0.004443714158538503
669,669,669,669,2021-09-30,280.4792175292969,293.5426940917969,286.2895202636719,-0.04450281620163499,-0.020295198821890903
670,670,670,670,2021-10-01,285.69091796875,292.7674255371094,288.2231140136719,-0.0241710892370518,-0.008785541206808856
671,671,671,671,2021-10-04,279.998291015625,293.6311340332031,286.721435546875,-0.04642846564096492,-0.02344834985367128
672,672,672,672,2021-10-05,286.7901611328125,288.5568542480469,283.8751220703125,-0.006122513082692849,0.010268737328021249
673,673,673,673,2021-10-06,285.44549560546875,283.8948059082031,282.6777038574219,0.005462198198043167,0.009791333770854838
674,674,674,674,2021-10-07,287.8501281738281,285.85772705078125,285.5436706542969,0.006969904727091469,0.008077424774452835
675,675,675,675,2021-10-08,289.04754638671875,280.4792175292969,293.5426940917969,0.03054889033454633,-0.015313437518810757
676,676,676,676,2021-10-11,289.6952819824219,285.69091796875,292.7674255371094,0.014016420410360775,-0.010493460975213864
677,677,677,677,2021-10-12,293.1893920898437,279.998291015625,293.6311340332031,0.04711136281000572,-0.0015044111204824961
678,678,678,678,2021-10-13,295.10333251953125,286.7901611328125,288.5568542480469,0.028986947648001582,0.022686961599106326
679,679,679,679,2021-10-14,302.6411437988281,285.44549560546875,283.8948059082031,0.06024144173963952,0.06603269063220063
680,680,680,680,2021-10-15,303.5735168457031,287.8501281738281,285.85772705078125,0.05462352499763323,0.06197415048981614
681,681,681,681,2021-10-18,300.2267150878906,289.04754638671875,280.4792175292969,0.038675881670398926,0.07040627727268611
682,682,682,682,2021-10-19,303.7894592285156,289.6952819824219,285.69091796875,0.04865173208774931,0.06335007562874395
683,683,683,683,2021-10-20,308.0785522460937,293.1893920898437,279.998291015625,0.05078342040317563,0.10028725935652827
684,684,684,684,2021-10-21,313.4963684082031,295.10333251953125,286.7901611328125,0.06232744215944952,0.0931210721103608
685,685,685,685,2021-10-22,314.8802795410156,302.6411437988281,285.44549560546875,0.04044108341833086,0.10311875432860385
686,686,686,686,2021-10-25,314.1833801269531,303.5735168457031,287.8501281738281,0.03494989744656363,0.09148250904103383
687,687,687,687,2021-10-26,314.3109741210937,300.2267150878906,289.04754638671875,0.04691207785782803,0.08740232550036886
688,688,688,688,2021-10-27,311.0033569335937,303.7894592285156,289.6952819824219,0.023746372647023506,0.07355340689485157
689,689,689,689,2021-10-28,315.1354064941406,308.0785522460937,293.1893920898437,0.022906022495229994,0.07485268906854547
690,690,690,690,2021-10-29,314.4964294433594,313.4963684082031,295.10333251953125,0.00319002430629145,0.0657162925211785
691,691,691,691,2021-11-01,301.6283264160156,314.8802795410156,302.6411437988281,-0.04208568775509436,-0.0033465951459850096
692,692,692,692,2021-11-02,299.51483154296875,314.1833801269531,303.5735168457031,-0.046687856557075746,-0.013369694909181717
693,693,693,693,2021-11-03,289.89080810546875,314.3109741210937,300.2267150878906,-0.0776942837707495,-0.034427006202283006
694,694,694,694,2021-11-04,285.083740234375,311.0033569335937,303.7894592285156,-0.08334191937598001,-0.06157461500357675
695,695,695,695,2021-11-05,283.6385803222656,315.1354064941406,308.0785522460937,-0.09994696096600186,-0.07933032580698895
696,696,696,696,2021-11-08,291.5816345214844,314.4964294433594,313.4963684082031,-0.07286186034745412,-0.06990426714667264
697,697,697,697,2021-11-09,292.48602294921875,301.6283264160156,314.8802795410156,-0.030309830563418294,-0.07111990825351078
698,698,698,698,2021-11-10,292.6728210449219,299.51483154296875,314.1833801269531,-0.022843645046890848,-0.06846498078077656
699,699,699,699,2021-11-11,294.18670654296875,289.89080810546875,314.3109741210937,0.014819022602251763,-0.06402661451576208
700,700,700,700,2021-11-12,295.2483825683594,285.083740234375,311.0033569335937,0.03565493537312148,-0.05065853475208104
701,701,701,701,2021-11-15,295.3467102050781,283.6385803222656,315.1354064941406,0.04127834044829126,-0.06279426519923725
702,702,702,702,2021-11-16,297.74530029296875,291.5816345214844,314.4964294433594,0.021138731119329845,-0.05326333650286319
703,703,703,703,2021-11-17,294.72735595703125,292.48602294921875,301.6283264160156,0.007663043126685309,-0.02287905297550319
704,704,704,704,2021-11-18,289.8318176269531,292.6728210449219,299.51483154296875,-0.009707096845636642,-0.03232899641775
705,705,705,705,2021-11-19,291.7586364746094,294.18670654296875,289.89080810546875,-0.008253500292015215,0.006443213502861589
706,706,706,706,2021-11-22,293.46905517578125,295.2483825683594,285.083740234375,-0.006026544081629837,0.029413515251737854
707,707,707,707,2021-11-23,291.965087890625,295.3467102050781,283.6385803222656,-0.011449669820615349,0.029356047258799922
708,708,708,708,2021-11-24,293.6558532714844,297.74530029296875,291.5816345214844,-0.013734715602431113,0.007113681056778454
709,709,709,709,2021-11-26,289.1240234375,294.72735595703125,292.48602294921875,-0.01901191866406915,-0.011494564690027853
710,710,710,710,2021-11-29,291.6602783203125,289.8318176269531,292.6728210449219,0.006308695533603581,-0.0034596404305473616
711,711,711,711,2021-11-30,290.7558288574219,291.7586364746094,294.18670654296875,-0.0034371137365620807,-0.011662245809348826
712,712,712,712,2021-12-01,286.1748962402344,293.46905517578125,295.2483825683594,-0.024854950826681987,-0.03073170545150805
713,713,713,713,2021-12-02,292.2599182128906,291.965087890625,295.3467102050781,0.0010098136198259944,-0.010451418233316856
714,714,714,714,2021-12-03,287.9246826171875,293.6558532714844,297.74530029296875,-0.019516623252860632,-0.03298328358539393
715,715,715,715,2021-12-06,292.4368896484375,289.1240234375,294.72735595703125,0.011458287594194427,-0.007771475101645109
716,716,716,716,2021-12-07,295.61212158203125,291.6602783203125,289.8318176269531,0.0135494736701125,0.019943648707741346
717,717,717,717,2021-12-08,295.8382263183594,290.7558288574219,291.7586364746094,0.017479950379360343,0.013982756065234803
718,718,718,718,2021-12-09,290.4904479980469,286.1748962402344,293.46905517578125,0.01508011993543179,-0.010149646530705825
719,719,719,719,2021-12-10,288.76025390625,292.2599182128906,291.965087890625,-0.011974492869362141,-0.010976771255526208
720,720,720,720,2021-12-13,288.8290710449219,287.9246826171875,293.6558532714844,0.0031410590419467255,-0.016436867076850437
721,721,721,721,2021-12-14,289.163330078125,292.4368896484375,289.1240234375,-0.011194071904703673,0.00013595079425665624
722,722,722,722,2021-12-15,290.8934936523437,295.61212158203125,291.6602783203125,-0.015962227477123836,-0.002629033587928986
723,723,723,723,2021-12-16,290.1266784667969,295.8382263183594,290.7558288574219,-0.019306321304861207,-0.00216384446391793
724,724,724,724,2021-12-17,287.4233703613281,290.4904479980469,286.1748962402344,-0.010558273629497683,0.004362626273290315
725,725,725,725,2021-12-20,285.59490966796875,288.76025390625,292.2599182128906,-0.010961841858294408,-0.02280507223048933
726,726,726,726,2021-12-21,288.2590026855469,288.8290710449219,287.9246826171875,-0.001973722234097197,0.0011611372297799516
