,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VRTX,VRTX_6m,VRTX_12m,VRTX_6m_ret,VRTX_12m_ret
491,491,491,491,2021-01-15,225.5500030517578,232.8999938964844,233.4900054931641,-0.03155857036215037,-0.034005748659930335
492,492,492,492,2021-01-19,231.9100036621093,237.0,232.67999267578125,-0.021476777797007185,-0.0033092188323422533
493,493,493,493,2021-01-20,236.6999969482422,234.63999938964844,236.33999633789065,0.008779396368702175,0.0015232318521187782
494,494,494,494,2021-01-21,238.63999938964844,229.3800048828125,229.42999267578125,0.040369667406567444,0.04014299354000461
495,495,495,495,2021-01-22,237.58999633789065,227.1000061035156,228.5800018310547,0.046191060997125444,0.039417247504859754
496,496,496,496,2021-01-25,241.3099975585937,226.1199951171875,226.6499938964844,0.0671767325730479,0.06468124446014678
497,497,497,497,2021-01-26,237.63999938964844,225.5500030517578,232.8999938964844,0.0536022885138967,0.020352106558108263
498,498,498,498,2021-01-27,225.25,231.9100036621093,237.0,-0.02871805250718229,-0.04957805907172996
499,499,499,499,2021-01-28,230.0399932861328,236.6999969482422,234.63999938964844,-0.02813689796356722,-0.019604526574673042
500,500,500,500,2021-01-29,229.0800018310547,238.63999938964844,229.3800048828125,-0.04006033180960711,-0.0013078866743903017
501,501,501,501,2021-02-01,231.7700042724609,237.58999633789065,227.1000061035156,-0.024495947452066957,0.020563619742117734
502,502,502,502,2021-02-02,217.3300018310547,241.3099975585937,226.1199951171875,-0.09937423219158714,-0.03887313583912544
503,503,503,503,2021-02-03,211.0,237.63999938964844,225.5500030517578,-0.11210233739299058,-0.06450899071111504
504,504,504,504,2021-02-04,213.7100067138672,225.25,231.9100036621093,-0.05123193467761511,-0.07847870579468119
505,505,505,505,2021-02-05,215.259994506836,230.0399932861328,236.6999969482422,-0.06424969227378163,-0.0905788032016509
506,506,506,506,2021-02-08,214.3699951171875,229.0800018310547,238.63999938964844,-0.0642134040347867,-0.10170132557213585
507,507,507,507,2021-02-09,213.82000732421875,231.7700042724609,237.58999633789065,-0.07744745487919458,-0.10004625354624452
508,508,508,508,2021-02-10,212.52999877929688,217.3300018310547,241.3099975585937,-0.022086242172349446,-0.11926567100606178
509,509,509,509,2021-02-11,210.5,211.0,237.63999938964844,-0.0023696682464454666,-0.11420636029016351
510,510,510,510,2021-02-12,213.97999572753903,213.7100067138672,225.25,0.0012633428720691953,-0.05003331530504318
511,511,511,511,2021-02-16,210.2700042724609,215.259994506836,230.0399932861328,-0.023181224387779253,-0.08594153012811656
512,512,512,512,2021-02-17,214.8500061035156,214.3699951171875,229.0800018310547,0.0022391705801256823,-0.06211801821982543
513,513,513,513,2021-02-18,209.8300018310547,213.82000732421875,231.7700042724609,-0.01866058065891818,-0.09466282105951163
514,514,514,514,2021-02-19,207.0200042724609,212.52999877929688,217.3300018310547,-0.02592572596096354,-0.04743936627124512
515,515,515,515,2021-02-22,214.9600067138672,210.5,211.0,0.021187680350913007,0.018767804331124127
516,516,516,516,2021-02-23,216.44000244140625,213.97999572753903,213.7100067138672,0.011496433138542317,0.012774299947471368
517,517,517,517,2021-02-24,217.0399932861328,210.2700042724609,215.259994506836,0.03219664657874621,0.008269064502091084
518,518,518,518,2021-02-25,212.97999572753903,214.8500061035156,214.3699951171875,-0.008703794846882995,-0.006484113548113846
519,519,519,519,2021-02-26,212.5500030517578,209.8300018310547,213.82000732421875,0.012962880412559663,-0.005939595121869035
520,520,520,520,2021-03-01,210.3800048828125,207.0200042724609,212.52999877929688,0.01623031852481982,-0.010116190226477362
521,521,521,521,2021-03-02,212.0599975585937,214.9600067138672,210.5,-0.01349092419379061,0.007410914767665977
522,522,522,522,2021-03-03,208.44000244140625,216.44000244140625,213.97999572753903,-0.036961744177422706,-0.02589023925950007
523,523,523,523,2021-03-04,207.7899932861328,217.0399932861328,210.2700042724609,-0.042618873415672054,-0.011794411641874447
524,524,524,524,2021-03-05,211.97999572753903,212.97999572753903,214.8500061035156,-0.004695276645977908,-0.013358204768185056
525,525,525,525,2021-03-08,213.5800018310547,212.5500030517578,209.8300018310547,0.004845912794675611,0.017871610195282495
526,526,526,526,2021-03-09,214.0399932861328,210.3800048828125,207.0200042724609,0.017397035451914844,0.0339097134035069
527,527,527,527,2021-03-10,214.2899932861328,212.0599975585937,214.9600067138672,0.010515871702407864,-0.0031169213193513734
528,528,528,528,2021-03-11,215.1499938964844,208.44000244140625,216.44000244140625,0.032191476571126865,-0.005960120728011331
529,529,529,529,2021-03-12,214.3300018310547,207.7899932861328,217.0399932861328,0.03147412655197557,-0.012486138679084102
530,530,530,530,2021-03-15,219.6499938964844,211.97999572753903,212.97999572753903,0.0361826508327876,0.03131748663136502
531,531,531,531,2021-03-16,218.9900054931641,213.5800018310547,212.5500030517578,0.025330104015959254,0.03029876428577638
532,532,532,532,2021-03-17,217.0800018310547,214.0399932861328,210.3800048828125,0.014202993086707583,0.03184711851287525
533,533,533,533,2021-03-18,213.3600006103516,214.2899932861328,212.0599975585937,-0.004339879158703597,0.0061303549312674566
534,534,534,534,2021-03-19,216.1100006103516,215.1499938964844,208.44000244140625,0.00446203458564387,0.03679715063859401
535,535,535,535,2021-03-22,218.82000732421875,214.3300018310547,207.7899932861328,0.020949029323031,0.05308250827506056
536,536,536,536,2021-03-23,213.58999633789065,219.6499938964844,211.97999572753903,-0.027589336339566062,0.007595059169738683
537,537,537,537,2021-03-24,211.5399932861328,218.9900054931641,213.5800018310547,-0.03401987314559807,-0.009551496055026476
538,538,538,538,2021-03-25,212.3600006103516,217.0800018310547,214.0399932861328,-0.021743141610881755,-0.007848966214156872
539,539,539,539,2021-03-26,214.63999938964844,213.3600006103516,214.2899932861328,0.005999244355245681,0.0016333292009966804
540,540,540,540,2021-03-29,216.7100067138672,216.1100006103516,215.1499938964844,0.002776392123552851,0.007250815066875527
541,541,541,541,2021-03-30,212.9900054931641,218.82000732421875,214.3300018310547,-0.026642910318600443,-0.00625202410508463
542,542,542,542,2021-03-31,214.88999938964844,213.58999633789065,219.6499938964844,0.006086441659473696,-0.021670815566146695
543,543,543,543,2021-04-01,213.0399932861328,211.5399932861328,218.9900054931641,0.007090857746086199,-0.027170245480527266
544,544,544,544,2021-04-05,215.32000732421875,212.3600006103516,217.0800018310547,0.013938626414389255,-0.008107584724481809
545,545,545,545,2021-04-06,215.3000030517578,214.63999938964844,213.3600006103516,0.003074933209029851,0.00909262483997253
546,546,546,546,2021-04-07,212.72000122070312,216.7100067138672,216.1100006103516,-0.01841172705251337,-0.015686453102930042
547,547,547,547,2021-04-08,210.27999877929688,212.9900054931641,218.82000732421875,-0.012723633240876109,-0.03902754894011318
548,548,548,548,2021-04-09,213.3500061035156,214.88999938964844,213.58999633789065,-0.007166426034282081,-0.0011236024087729612
549,549,549,549,2021-04-12,213.6000061035156,213.0399932861328,211.5399932861328,0.0026286745917731835,0.009738171895450343
550,550,550,550,2021-04-13,215.94000244140625,215.32000732421875,212.3600006103516,0.0028794124842004276,0.016858173953499866
551,551,551,551,2021-04-14,217.1300048828125,215.3000030517578,214.63999938964844,0.008499776150094895,0.011600845603078058
552,552,552,552,2021-04-15,221.1000061035156,212.72000122070312,216.7100067138672,0.03939453194209963,0.02025748352010681
553,553,553,553,2021-04-16,219.38999938964844,210.27999877929688,212.9900054931641,0.043323191284174944,0.03004832964657478
554,554,554,554,2021-04-19,219.17999267578125,213.3500061035156,214.88999938964844,0.027325926437691272,0.01996367117277531
555,555,555,555,2021-04-20,220.1600036621093,213.6000061035156,213.0399932861328,0.03071159817951763,0.03342100356909805
556,556,556,556,2021-04-21,219.759994506836,215.94000244140625,215.32000732421875,0.01769006215727109,0.020620411627293445
557,557,557,557,2021-04-22,215.97999572753903,217.1300048828125,215.3000030517578,-0.005296408278045894,0.0031583495872862244
558,558,558,558,2021-04-23,217.8999938964844,221.1000061035156,212.72000122070312,-0.01447314391087351,0.024351225301126656
559,559,559,559,2021-04-26,216.97000122070312,219.38999938964844,210.27999877929688,-0.01103057648788841,0.03181473502112708
560,560,560,560,2021-04-27,215.52999877929688,219.17999267578125,213.3500061035156,-0.01665295199586747,0.01021791710061426
561,561,561,561,2021-04-28,213.47999572753903,220.1600036621093,213.6000061035156,-0.030341605302761532,-0.0005618463134238194
562,562,562,562,2021-04-29,211.8600006103516,219.759994506836,215.94000244140625,-0.035948280369285546,-0.018894145526194173
563,563,563,563,2021-04-30,218.1999969482422,215.97999572753903,217.1300048828125,0.010278735367249991,0.004927886710117235
564,564,564,564,2021-05-03,217.9499969482422,217.8999938964844,221.1000061035156,0.00022947706818898794,-0.014246988097316615
565,565,565,565,2021-05-04,214.8500061035156,216.97000122070312,219.38999938964844,-0.00977091351458792,-0.020693711193597197
566,566,566,566,2021-05-05,213.8699951171875,215.52999877929688,219.17999267578125,-0.007701961079715991,-0.024226652687448946
567,567,567,567,2021-05-06,213.1600036621093,213.47999572753903,220.1600036621093,-0.0014989323207508232,-0.03179505761066059
568,568,568,568,2021-05-07,215.009994506836,211.8600006103516,219.759994506836,0.01486828040880539,-0.02161448907322505
569,569,569,569,2021-05-10,212.8999938964844,218.1999969482422,215.97999572753903,-0.02428965685556339,-0.014260588443293032
570,570,570,570,2021-05-11,213.0,217.9499969482422,217.8999938964844,-0.022711617423962105,-0.022487352151153273
571,571,571,571,2021-05-12,212.67999267578125,214.8500061035156,216.97000122070312,-0.01010013202740534,-0.019772358025467507
572,572,572,572,2021-05-13,214.3500061035156,213.8699951171875,215.52999877929688,0.0022444054672796643,-0.005474841935992347
573,573,573,573,2021-05-14,217.08999633789065,213.1600036621093,213.47999572753903,0.018436820267703657,0.01691025240116173
574,574,574,574,2021-05-17,216.3500061035156,215.009994506836,211.8600006103516,0.006232322361354292,0.021193266686626355
575,575,575,575,2021-05-18,214.6499938964844,212.8999938964844,218.1999969482422,0.008219821748096878,-0.016269491757141763
576,576,576,576,2021-05-19,214.0500030517578,213.0,217.9499969482422,0.004929591792290244,-0.017893984634514748
577,577,577,577,2021-05-20,216.6100006103516,212.67999267578125,214.8500061035156,0.018478503243891886,0.00819173589405442
578,578,578,578,2021-05-21,213.42999267578125,214.3500061035156,213.8699951171875,-0.0042921082413688305,-0.002057336005292121
579,579,579,579,2021-05-24,211.22000122070312,217.08999633789065,213.1600036621093,-0.027039454678746022,-0.009101155977091047
580,580,580,580,2021-05-25,208.759994506836,216.3500061035156,215.009994506836,-0.03508209559766806,-0.029068416165190403
581,581,581,581,2021-05-26,206.8000030517578,214.6499938964844,212.8999938964844,-0.03657112074511526,-0.028651907090671447
582,582,582,582,2021-05-27,207.3099975585937,214.0500030517578,213.0,-0.031487995314507744,-0.026713626485475594
583,583,583,583,2021-05-28,208.6300048828125,216.6100006103516,212.67999267578125,-0.03684038458544625,-0.019042636507622612
584,584,584,584,2021-06-01,209.6699981689453,213.42999267578125,214.3500061035156,-0.017616992156054168,-0.02183348636020177
585,585,585,585,2021-06-02,210.3800048828125,211.22000122070312,217.08999633789065,-0.003976878766385972,-0.030908800811965342
586,586,586,586,2021-06-03,211.1499938964844,208.759994506836,216.3500061035156,0.011448550740262409,-0.024035184008930344
587,587,587,587,2021-06-04,209.92999267578125,206.8000030517578,214.6499938964844,0.015135346121054383,-0.021989291194573157
588,588,588,588,2021-06-07,209.1600036621093,207.3099975585937,214.0500030517578,0.008923863418563327,-0.022845126465455445
589,589,589,589,2021-06-08,211.1300048828125,208.6300048828125,216.6100006103516,0.011982936018259949,-0.02529890453856176
590,590,590,590,2021-06-09,213.5599975585937,209.6699981689453,213.42999267578125,0.018552961432822368,0.0006091219007346993
591,591,591,591,2021-06-10,216.7700042724609,210.3800048828125,211.22000122070312,0.030373606052570556,0.02627593513721549
592,592,592,592,2021-06-11,193.0200042724609,211.1499938964844,208.759994506836,-0.08586308381761865,-0.07539754094915763
593,593,593,593,2021-06-14,194.8000030517578,209.92999267578125,206.8000030517578,-0.0720715960172037,-0.05802707844736654
594,594,594,594,2021-06-15,188.97000122070312,209.1600036621093,207.3099975585937,-0.09652898301733825,-0.08846653105915447
595,595,595,595,2021-06-16,187.4900054931641,211.1300048828125,208.6300048828125,-0.11196892361542721,-0.10132770404488434
596,596,596,596,2021-06-17,188.3600006103516,213.5599975585937,209.6699981689453,-0.11799961245704771,-0.10163589328322886
597,597,597,597,2021-06-18,187.8500061035156,216.7700042724609,210.3800048828125,-0.13341328412115272,-0.10709192060265771
598,598,598,598,2021-06-21,187.6999969482422,193.0200042724609,211.1499938964844,-0.027561948018139937,-0.11105847798290014
599,599,599,599,2021-06-22,188.8699951171875,194.8000030517578,209.92999267578125,-0.030441518694405367,-0.10031914587411572
600,600,600,600,2021-06-23,187.5200042724609,188.97000122070312,209.1600036621093,-0.0076731594373475875,-0.10346146017766877
601,601,601,601,2021-06-24,191.94000244140625,187.4900054931641,211.1300048828125,0.02373458220632685,-0.09089187703120472
602,602,602,602,2021-06-25,194.33999633789065,188.3600006103516,213.5599975585937,0.03174769435210134,-0.08999813373489907
603,603,603,603,2021-06-28,197.82000732421875,187.8500061035156,216.7700042724609,0.05307426615258737,-0.08741983011830212
604,604,604,604,2021-06-29,196.77999877929688,187.6999969482422,193.0200042724609,0.04837507713736655,0.01947981775779306
605,605,605,605,2021-06-30,201.6300048828125,188.8699951171875,194.8000030517578,0.06755975059833008,0.03506161049309631
606,606,606,606,2021-07-01,202.2100067138672,187.5200042724609,188.97000122070312,0.07833832181478706,0.07006405994410025
607,607,607,607,2021-07-02,200.5399932861328,191.94000244140625,187.4900054931641,0.04480562016952083,0.06960364505106664
608,608,608,608,2021-07-06,200.0500030517578,194.33999633789065,188.3600006103516,0.029381531447285836,0.06206202167937236
609,609,609,609,2021-07-07,198.9900054931641,197.82000732421875,187.8500061035156,0.005914458222760821,0.05930262990521151
610,610,610,610,2021-07-08,197.7400054931641,196.77999877929688,187.6999969482422,0.004878578716447368,0.053489657475542796
611,611,611,611,2021-07-09,198.1600036621093,201.6300048828125,188.8699951171875,-0.017209746251407254,0.04918731818231725
612,612,612,612,2021-07-12,198.33999633789065,202.2100067138672,187.5200042724609,-0.01913857003848829,0.057700468317548825
613,613,613,613,2021-07-13,198.3300018310547,200.5399932861328,191.94000244140625,-0.011020203096969716,0.03329165003839729
614,614,614,614,2021-07-14,197.88999938964844,200.0500030517578,194.33999633789065,-0.010797318816088808,0.01826697086885587
615,615,615,615,2021-07-15,200.08999633789065,198.9900054931641,197.82000732421875,0.005527869814367925,0.011475022392206657
616,616,616,616,2021-07-16,202.27999877929688,197.7400054931641,196.77999877929688,0.022959407100298312,0.02794999509156737
617,617,617,617,2021-07-19,199.2400054931641,198.1600036621093,201.6300048828125,0.00545015043952235,-0.011853391517981038
618,618,618,618,2021-07-20,196.5500030517578,198.33999633789065,202.2100067138672,-0.009024873042164483,-0.027990719915846896
619,619,619,619,2021-07-21,196.2700042724609,198.3300018310547,200.5399932861328,-0.010386716783013838,-0.021292456151523975
620,620,620,620,2021-07-22,196.0200042724609,197.88999938964844,200.0500030517578,-0.009449669629365554,-0.020144957349759407
621,621,621,621,2021-07-23,200.5,200.08999633789065,198.9900054931641,0.0020490962547521363,0.007588293206453489
622,622,622,622,2021-07-26,198.92999267578125,202.27999877929688,197.7400054931641,-0.016561232567391615,0.006017938452309357
623,623,623,623,2021-07-27,202.8500061035156,199.2400054931641,198.1600036621093,0.018118854200068535,0.023667755120773126
624,624,624,624,2021-07-28,202.2400054931641,196.5500030517578,198.33999633789065,0.028949388720731495,0.019663251120713987
625,625,625,625,2021-07-29,200.3800048828125,196.2700042724609,198.3300018310547,0.02094054374526899,0.010336323465090613
626,626,626,626,2021-07-30,201.5800018310547,196.0200042724609,197.88999938964844,0.028364439533761,0.018646735321579122
627,627,627,627,2021-08-02,198.32000732421875,200.5,200.08999633789065,-0.01087278142534287,-0.008845964546288165
628,628,628,628,2021-08-03,200.0500030517578,198.92999267578125,202.27999877929688,0.005630173514367787,-0.01102430166599
629,629,629,629,2021-08-04,199.58999633789065,202.8500061035156,199.2400054931641,-0.016071036073626477,0.001756629366980178
630,630,630,630,2021-08-05,202.9900054931641,202.2400054931641,196.5500030517578,0.003708465089145463,0.03276521160729984
631,631,631,631,2021-08-06,200.6699981689453,200.3800048828125,196.2700042724609,0.0014472166836327904,0.02241806593317408
632,632,632,632,2021-08-09,200.3999938964844,201.5800018310547,196.0200042724609,-0.005853794641589749,0.02234460528801674
633,633,633,633,2021-08-10,196.4600067138672,198.32000732421875,200.5,-0.009378784498080384,-0.020149592449540177
634,634,634,634,2021-08-11,195.25,200.0500030517578,198.92999267578125,-0.023994016388572237,-0.0184989333497787
635,635,635,635,2021-08-12,194.8099975585937,199.58999633789065,202.8500061035156,-0.023949089969443116,-0.03963523935424007
636,636,636,636,2021-08-13,194.3600006103516,202.9900054931641,202.2400054931641,-0.04251443248078102,-0.03896363068027531
637,637,637,637,2021-08-16,190.97000122070312,200.6699981689453,200.3800048828125,-0.04833805270718994,-0.04696079165988942
638,638,638,638,2021-08-17,198.44000244140625,200.3999938964844,201.5800018310547,-0.00978039678030418,-0.015576938987628797
639,639,639,639,2021-08-18,194.7700042724609,196.4600067138672,198.32000732421875,-0.00860227213504916,-0.017900377776581045
640,640,640,640,2021-08-19,195.0399932861328,195.25,200.0500030517578,-0.0010755785601392898,-0.025043787499112402
641,641,641,641,2021-08-20,195.8500061035156,194.8099975585937,199.58999633789065,0.0053385789125586225,-0.018738365163570303
642,642,642,642,2021-08-23,198.3999938964844,194.3600006103516,202.9900054931641,0.020786135385089333,-0.022612007845057458
643,643,643,643,2021-08-24,199.72999572753903,190.97000122070312,200.6699981689453,0.04587105016935111,-0.0046843197786591295
644,644,644,644,2021-08-25,201.3300018310547,198.44000244140625,200.3999938964844,0.014563592794259117,0.004640758297880465
645,645,645,645,2021-08-26,198.25,194.7700042724609,196.4600067138672,0.01786720568466471,0.00911123498402322
646,646,646,646,2021-08-27,199.9199981689453,195.0399932861328,195.25,0.025020534509828884,0.02391804439920775
647,647,647,647,2021-08-30,199.4900054931641,195.8500061035156,194.8099975585937,0.018585648589281023,0.024023448453474705
648,648,648,648,2021-08-31,200.2899932861328,198.3999938964844,194.3600006103516,0.009526206894111766,0.030510355305408465
649,649,649,649,2021-09-01,197.13999938964844,199.72999572753903,190.97000122070312,-0.012967488075370182,0.03230872979790522
650,650,650,650,2021-09-02,199.22000122070312,201.3300018310547,198.44000244140625,-0.010480308901612001,0.003930652941446011
651,651,651,651,2021-09-03,198.0500030517578,198.25,194.7700042724609,-0.0010088118448533523,0.016840369191082116
652,652,652,652,2021-09-07,192.1999969482422,199.9199981689453,195.0399932861328,-0.03861545263810584,-0.014561097393621325
653,653,653,653,2021-09-08,191.3699951171875,199.4900054931641,195.8500061035156,-0.040703845568117125,-0.02287470434879746
654,654,654,654,2021-09-09,188.08999633789065,200.2899932861328,198.3999938964844,-0.06091166487191069,-0.05196571509963355
655,655,655,655,2021-09-10,188.57000732421875,197.13999938964844,199.72999572753903,-0.04347160440277287,-0.05587537496643291
656,656,656,656,2021-09-13,190.72000122070312,199.22000122070312,201.3300018310547,-0.04266639869449351,-0.052699550558067854
657,657,657,657,2021-09-14,188.4100036621093,198.0500030517578,198.25,-0.04867457329515534,-0.04963428165392536
658,658,658,658,2021-09-15,188.8600006103516,192.1999969482422,199.9199981689453,-0.017377712751941554,-0.055322117146316296
659,659,659,659,2021-09-16,187.1000061035156,191.3699951171875,199.4900054931641,-0.02231274035962183,-0.062108371589939426
660,660,660,660,2021-09-17,188.3000030517578,188.08999633789065,200.2899932861328,0.0011165225049496463,-0.05986315161160438
661,661,661,661,2021-09-20,185.6699981689453,188.57000732421875,197.13999938964844,-0.015378952339368035,-0.05818200900991477
662,662,662,662,2021-09-21,185.8000030517578,190.72000122070312,199.22000122070312,-0.02579697009991022,-0.067362704983011
663,663,663,663,2021-09-22,184.2700042724609,188.4100036621093,198.0500030517578,-0.021973352312401495,-0.06957838205988653
664,664,664,664,2021-09-23,185.08999633789065,188.8600006103516,192.1999969482422,-0.019961899080150114,-0.036992719683893616
665,665,665,665,2021-09-24,183.6100006103516,187.1000061035156,191.3699951171875,-0.018653155421240908,-0.040549692767060996
666,666,666,666,2021-09-27,183.4100036621093,188.3000030517578,188.08999633789065,-0.02596919442589929,-0.024881667110961514
667,667,667,667,2021-09-28,181.6000061035156,185.6699981689453,188.57000732421875,-0.021920569319585748,-0.03696240626813596
668,668,668,668,2021-09-29,182.22000122070312,185.8000030517578,190.72000122070312,-0.019268039678435378,-0.044567952734877125
669,669,669,669,2021-09-30,181.38999938964844,184.2700042724609,188.4100036621093,-0.01562926583837332,-0.03725919078612405
670,670,670,670,2021-10-01,180.3500061035156,185.08999633789065,188.8600006103516,-0.025609110855034922,-0.04505980344876459
671,671,671,671,2021-10-04,177.39999389648438,183.6100006103516,187.1000061035156,-0.03382172372541836,-0.05184399727739486
672,672,672,672,2021-10-05,177.00999450683594,183.4100036621093,188.3000030517578,-0.03489454788444313,-0.05995755901192734
673,673,673,673,2021-10-06,180.9100036621093,181.6000061035156,185.6699981689453,-0.003799572787530625,-0.025636853308442453
674,674,674,674,2021-10-07,180.02000427246094,182.22000122070312,185.8000030517578,-0.01207330113875682,-0.031108711971800984
675,675,675,675,2021-10-08,178.94000244140625,181.38999938964844,184.2700042724609,-0.013506791755257042,-0.028924956354663856
676,676,676,676,2021-10-11,179.5800018310547,180.3500061035156,185.08999633789065,-0.004269499564191537,-0.029769272331591656
677,677,677,677,2021-10-12,180.2100067138672,177.39999389648438,183.6100006103516,0.015839982604635816,-0.018517476636252028
678,678,678,678,2021-10-13,181.33999633789065,177.00999450683594,183.4100036621093,0.024461905911688397,-0.01128622911993471
679,679,679,679,2021-10-14,181.8999938964844,180.9100036621093,181.6000061035156,0.005472280218534298,0.001651915103999535
680,680,680,680,2021-10-15,181.7700042724609,180.02000427246094,182.22000122070312,0.009721141864608152,-0.002469525547292628
681,681,681,681,2021-10-18,180.8000030517578,178.94000244140625,181.38999938964844,0.01039454892687064,-0.0032526398361314435
682,682,682,682,2021-10-19,185.4100036621093,179.5800018310547,180.3500061035156,0.032464649580187466,0.028056542208761526
683,683,683,683,2021-10-20,185.4900054931641,180.2100067138672,177.39999389648438,0.029299143125167015,0.045603223647236124
684,684,684,684,2021-10-21,187.08999633789065,181.33999633789065,177.00999450683594,0.03170839371412604,0.05694594736946024
685,685,685,685,2021-10-22,183.5200042724609,181.8999938964844,180.9100036621093,0.008906049644501035,0.014427066262330035
686,686,686,686,2021-10-25,184.9900054931641,181.7700042724609,180.02000427246094,0.017714700693281626,0.02760804967641839
687,687,687,687,2021-10-26,184.07000732421875,180.8000030517578,178.94000244140625,0.01808630651142651,0.028668854436236568
688,688,688,688,2021-10-27,180.94000244140625,185.4100036621093,179.5800018310547,-0.024108738106974892,0.007573229738749188
689,689,689,689,2021-10-28,182.0,185.4900054931641,180.2100067138672,-0.018815059517008348,0.009932818486461326
690,690,690,690,2021-10-29,184.92999267578125,187.08999633789065,181.33999633789065,-0.011545265403759886,0.01979704648940972
691,691,691,691,2021-11-01,185.3999938964844,183.5200042724609,181.8999938964844,0.01024405830566777,0.01924134204200012
692,692,692,692,2021-11-02,181.3999938964844,184.9900054931641,181.7700042724609,-0.019406516514819727,-0.002035596453097366
693,693,693,693,2021-11-03,189.07000732421875,184.07000732421875,180.8000030517578,0.027163577992329158,0.04574117330127181
694,694,694,694,2021-11-04,194.2100067138672,180.94000244140625,185.4100036621093,0.0733392510965516,0.04746239619192827
695,695,695,695,2021-11-05,192.8500061035156,182.0,185.4900054931641,0.05961541815118454,0.039678690993530275
696,696,696,696,2021-11-08,192.22999572753903,184.92999267578125,187.08999633789065,0.03947441378292882,0.02747340579538715
697,697,697,697,2021-11-09,191.08999633789065,185.3999938964844,183.5200042724609,0.03069041331567246,0.04124886600477096
698,698,698,698,2021-11-10,187.9100036621093,181.3999938964844,184.9900054931641,0.03588759638735062,0.01578462664056257
699,699,699,699,2021-11-11,185.8699951171875,189.07000732421875,184.07000732421875,-0.01692501233970889,0.009778821759909295
700,700,700,700,2021-11-12,187.2899932861328,194.2100067138672,180.94000244140625,-0.035631600785276496,0.03509445539431155
701,701,701,701,2021-11-15,186.8600006103516,192.8500061035156,182.0,-0.03106043714589657,0.026703300056876822
702,702,702,702,2021-11-16,188.3300018310547,192.22999572753903,184.92999267578125,-0.0202881651311696,0.018385385226475037
703,703,703,703,2021-11-17,188.25,191.08999633789065,185.3999938964844,-0.0148620879811463,0.015372201711650879
704,704,704,704,2021-11-18,185.4100036621093,187.9100036621093,181.3999938964844,-0.013304241132874317,0.022105898018459635
705,705,705,705,2021-11-19,182.8800048828125,185.8699951171875,189.07000732421875,-0.016086459960844457,-0.03273920876721381
706,706,706,706,2021-11-22,181.5,187.2899932861328,194.2100067138672,-0.030914589640072987,-0.0654446541088537
707,707,707,707,2021-11-23,186.8500061035156,186.8600006103516,192.8500061035156,-5.348660389248305e-05,-0.031112262432490656
708,708,708,708,2021-11-24,186.2400054931641,188.3300018310547,192.22999572753903,-0.01109752199633851,-0.03116053876869962
709,709,709,709,2021-11-26,183.58999633789065,188.25,191.08999633789065,-0.024754335522493176,-0.03924852239118937
710,710,710,710,2021-11-29,190.1100006103516,185.4100036621093,187.9100036621093,0.02534920907939564,0.011707715956401188
711,711,711,711,2021-11-30,186.94000244140625,182.8800048828125,185.8699951171875,0.022200336013744826,0.005756751236497992
712,712,712,712,2021-12-01,205.0,181.5,187.2899932861328,0.12947658402203865,0.0945592789189258
713,713,713,713,2021-12-02,204.4499969482422,186.8500061035156,186.8600006103516,0.09419315102925996,0.09413462635360892
714,714,714,714,2021-12-03,203.8099975585937,186.2400054931641,188.3300018310547,0.09434059035224052,0.08219612157932032
715,715,715,715,2021-12-06,205.0599975585937,183.58999633789065,188.25,0.11694537637654445,0.08929613576942197
716,716,716,716,2021-12-07,205.22000122070312,190.1100006103516,185.4100036621093,0.07948030383378368,0.10684427575275568
717,717,717,717,2021-12-08,206.6100006103516,186.94000244140625,182.8800048828125,0.1052209153314343,0.12975719102121097
718,718,718,718,2021-12-09,208.4100036621093,205.0,181.5,0.016634164205411084,0.14826448298682804
719,719,719,719,2021-12-10,208.0599975585937,204.4499969482422,186.8500061035156,0.017657132131263298,0.11351346407410712
720,720,720,720,2021-12-13,208.1499938964844,203.8099975585937,186.2400054931641,0.021294325057057195,0.11764383460633288
721,721,721,721,2021-12-14,209.2400054931641,205.0599975585937,183.58999633789065,0.020384316708947692,0.1397135446751987
722,722,722,722,2021-12-15,211.1300048828125,205.22000122070312,190.1100006103516,0.02879838040617444,0.11056758826456159
723,723,723,723,2021-12-16,212.6100006103516,206.6100006103516,186.94000244140625,0.02904022061988898,0.1373167745463748
724,724,724,724,2021-12-17,214.5399932861328,208.4100036621093,205.0,0.029413125648046767,0.04653655261528211
725,725,725,725,2021-12-20,215.4100036621093,208.0599975585937,204.4499969482422,0.0353263779186852,0.0536072725725778
726,726,726,726,2021-12-21,218.6000061035156,208.1499938964844,203.8099975585937,0.050204239795597294,0.07256763025410429
727,727,727,727,2021-12-22,222.7700042724609,209.2400054931641,205.0599975585937,0.06466258088364873,0.08636500012054649
728,728,728,728,2021-12-23,223.4499969482422,211.1300048828125,205.22000122070312,0.058352634777173895,0.0888314765573639
729,729,729,729,2021-12-27,222.33999633789065,212.6100006103516,206.6100006103516,0.04576452518511176,0.07613375771294084
730,730,730,730,2021-12-28,221.92999267578125,214.5399932861328,208.4100036621093,0.03444578922770991,0.06487207320235755
731,731,731,731,2021-12-29,223.32000732421875,215.4100036621093,208.0599975585937,0.03672068858286193,0.07334427542385957
732,732,732,732,2021-12-30,222.4499969482422,218.6000061035156,208.1499938964844,0.017612034479557392,0.06870047307745475
