,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PEAK,PEAK_6m,PEAK_12m,PEAK_6m_ret,PEAK_12m_ret
469,469,469,469,2020-12-14,25.23178100585937,26.72576904296875,26.6558780670166,-0.05590065658007437,-0.05342525418134236
470,470,470,470,2020-12-15,26.166616439819336,26.856822967529297,26.10545539855957,-0.025699485324248594,0.0023428452147646883
471,471,471,471,2020-12-16,26.542299270629883,26.97913360595703,25.214311599731445,-0.016191562772449264,0.05266801219798456
472,472,472,472,2020-12-17,26.638402938842773,26.638402938842773,25.91325187683105,0.0,0.027983792441738098
473,473,473,473,2020-12-18,26.061777114868164,25.80841064453125,25.7734603881836,0.009817205477184343,0.011186574186861975
474,474,474,474,2020-12-21,25.66862297058105,25.62493705749512,26.27145767211914,0.001704820307964594,-0.022946374314732232
475,475,475,475,2020-12-22,25.92198944091797,25.23178100585937,26.72576904296875,0.02735472517371318,-0.030075078504139263
476,476,476,476,2020-12-23,25.79093742370605,26.166616439819336,26.856822967529297,-0.014357187410046324,-0.03968770040715286
477,477,477,477,2020-12-24,26.000619888305664,26.542299270629883,26.97913360595703,-0.02040815593257994,-0.036269278767176893
478,478,478,478,2020-12-28,26.14040756225586,26.638402938842773,26.638402938842773,-0.018694640881070312,-0.018694640881070312
479,479,479,479,2020-12-29,26.000619888305664,26.061777114868164,25.80841064453125,-0.0023466253392064873,0.007447542834844834
480,480,480,480,2020-12-30,26.08798599243164,25.66862297058105,25.62493705749512,0.01633757378926104,0.018070246724804395
481,481,481,481,2020-12-31,26.411245346069336,25.92198944091797,25.23178100585937,0.018874164973583296,0.046745187743032046
482,482,482,482,2021-01-04,25.24052047729492,25.79093742370605,26.166616439819336,-0.02134148663806268,-0.03539227032483727
483,483,483,483,2021-01-05,25.415258407592773,26.000619888305664,26.542299270629883,-0.022513366343860475,-0.04246206598552771
484,484,484,484,2021-01-06,25.51136016845703,26.14040756225586,26.638402938842773,-0.02406417697584451,-0.04230894671025287
485,485,485,485,2021-01-07,24.829891204833984,26.000619888305664,26.061777114868164,-0.04502695276116242,-0.04726791671207231
486,486,486,486,2021-01-08,24.978416442871094,26.08798599243164,25.66862297058105,-0.04253182096473229,-0.026889113938874165
487,487,487,487,2021-01-11,24.87357711791992,26.411245346069336,25.92198944091797,-0.0582202091571673,-0.04044490201601303
488,488,488,488,2021-01-12,24.995893478393555,25.24052047729492,25.79093742370605,-0.009691836549940325,-0.030826484987774072
489,489,489,489,2021-01-13,25.721040725708008,25.415258407592773,26.000619888305664,0.012031446354441977,-0.010752788348842524
490,490,490,490,2021-01-14,26.079252243041992,25.51136016845703,26.14040756225586,0.022260360515278244,-0.002339493715552088
491,491,491,491,2021-01-15,26.17535400390625,24.829891204833984,26.000619888305664,0.05418722087716299,0.006720382681305814
492,492,492,492,2021-01-19,25.467676162719727,24.978416442871094,26.08798599243164,0.019587299337715525,-0.023777605135631097
493,493,493,493,2021-01-20,26.35009002685547,24.87357711791992,26.411245346069336,0.059360698380282795,-0.002315503052299994
494,494,494,494,2021-01-21,26.149145126342773,24.995893478393555,25.24052047729492,0.0461376445273336,0.035998649467835264
495,495,495,495,2021-01-22,26.367565155029297,25.721040725708008,25.415258407592773,0.0251360135935359,0.03746988254709316
496,496,496,496,2021-01-25,26.551034927368164,26.079252243041992,25.51136016845703,0.01809034553327904,0.040753403661973886
497,497,497,497,2021-01-26,26.323881149291992,26.17535400390625,24.829891204833984,0.005674312766260181,0.06016900888261456
498,498,498,498,2021-01-27,25.48514938354492,25.467676162719727,24.978416442871094,0.0006860940398940585,0.02028683210694271
499,499,499,499,2021-01-28,26.219038009643555,26.35009002685547,24.87357711791992,-0.004973494097300968,0.05409197419997591
500,500,500,500,2021-01-29,25.904518127441406,26.149145126342773,24.995893478393555,-0.009355066780172838,0.036350957001527684
501,501,501,501,2021-02-01,26.542299270629883,26.367565155029297,25.721040725708008,0.006626858209062059,0.031929444600623524
502,502,502,502,2021-02-02,26.507354736328125,26.551034927368164,26.079252243041992,-0.0016451408074874552,0.016415443560133136
503,503,503,503,2021-02-03,26.69082260131836,26.323881149291992,26.17535400390625,0.013939489011719486,0.019692898798433944
504,504,504,504,2021-02-04,26.813140869140625,25.48514938354492,25.467676162719727,0.0521084442398112,0.052830289572726175
505,505,505,505,2021-02-05,26.64714241027832,26.219038009643555,26.35009002685547,0.01632799801721574,0.011273296718155468
506,506,506,506,2021-02-08,26.43745803833008,25.904518127441406,26.149145126342773,0.020573241635563067,0.011025710806005007
507,507,507,507,2021-02-09,26.14040756225586,26.542299270629883,26.367565155029297,-0.015141555909541471,-0.008615038644556483
508,508,508,508,2021-02-10,26.76945304870605,26.507354736328125,26.551034927368164,0.009887758132980373,0.008226350571093777
509,509,509,509,2021-02-11,27.25871467590332,26.69082260131836,26.323881149291992,0.021276679369069296,0.03551275441905988
510,510,510,510,2021-02-12,27.03155517578125,26.813140869140625,25.48514938354492,0.008145793426685088,0.06067870228905958
511,511,511,511,2021-02-16,26.341352462768555,26.64714241027832,26.219038009643555,-0.011475524947538673,0.0046651007210871676
512,512,512,512,2021-02-17,26.4724063873291,26.43745803833008,25.904518127441406,0.0013219254645566725,0.021922363392126387
513,513,513,513,2021-02-18,26.411245346069336,26.14040756225586,26.542299270629883,0.010360886040833517,-0.004937549803967545
514,514,514,514,2021-02-19,26.278881072998047,26.76945304870605,26.507354736328125,-0.018325812440598832,-0.008619255508621415
515,515,515,515,2021-02-22,26.63185691833496,27.25871467590332,26.69082260131836,-0.02299659998725112,-0.00220921190268919
516,516,516,516,2021-02-23,27.108367919921875,27.03155517578125,26.813140869140625,0.002841595448028311,0.011010535924235176
517,517,517,517,2021-02-24,27.620180130004883,26.341352462768555,26.64714241027832,0.0485482918556992,0.036515649773809944
518,518,518,518,2021-02-25,26.278881072998047,26.4724063873291,26.43745803833008,-0.007310454195191163,-0.005998192606192498
519,519,519,519,2021-02-26,25.67000389099121,26.411245346069336,26.14040756225586,-0.0280653731153363,-0.017995269207044196
520,520,520,520,2021-03-01,26.10239601135254,26.278881072998047,26.76945304870605,-0.006715851453311994,-0.024918590459798606
521,521,521,521,2021-03-02,26.27005958557129,26.63185691833496,27.25871467590332,-0.013585133544127381,-0.036269321649490704
522,522,522,522,2021-03-03,25.82001686096192,27.108367919921875,27.03155517578125,-0.04752595444940633,-0.044819408537204675
523,523,523,523,2021-03-04,26.02297592163086,27.620180130004883,26.341352462768555,-0.05782743634748844,-0.012086567748854082
524,524,524,524,2021-03-05,26.30535697937012,26.278881072998047,26.4724063873291,0.0010074974767200207,-0.006310321982626377
525,525,525,525,2021-03-08,26.68480110168457,25.67000389099121,26.411245346069336,0.03953241359069293,0.010357548537784034
526,526,526,526,2021-03-09,26.675975799560547,26.10239601135254,26.278881072998047,0.021974219836314868,0.015110792786779736
527,527,527,527,2021-03-10,27.15249252319336,26.27005958557129,26.63185691833496,0.03359082360463095,0.01954935423597748
528,528,528,528,2021-03-11,27.47016906738281,25.82001686096192,27.108367919921875,0.06390980359566711,0.013346474731702473
529,529,529,529,2021-03-12,28.026100158691406,26.02297592163086,27.620180130004883,0.07697521771118843,0.014696501861171996
530,530,530,530,2021-03-15,28.299654006958008,26.30535697937012,26.278881072998047,0.07581334209423218,0.07689722132181398
531,531,531,531,2021-03-16,28.35260391235352,26.68480110168457,25.67000389099121,0.06250010274813933,0.10450329625013244
532,532,532,532,2021-03-17,28.67028045654297,26.675975799560547,26.10239601135254,0.07476032636883989,0.09837734605181825
533,533,533,533,2021-03-18,28.30847930908203,27.15249252319336,26.27005958557129,0.04257387364718879,0.07759478873166836
534,534,534,534,2021-03-19,28.176115036010746,27.47016906738281,25.82001686096192,0.025698639382098154,0.09125083797335098
535,535,535,535,2021-03-22,27.92020606994629,28.026100158691406,26.02297592163086,-0.003778409701867713,0.07290596409991723
536,536,536,536,2021-03-23,28.008453369140625,28.299654006958008,26.30535697937012,-0.010289900991220069,0.06474332931904891
537,537,537,537,2021-03-24,27.655479431152344,28.35260391235352,26.68480110168457,-0.024587670443116938,0.03637570037599036
538,538,538,538,2021-03-25,27.77019500732422,28.67028045654297,26.675975799560547,-0.031394371972853774,0.04101890090115079
539,539,539,539,2021-03-26,28.290834426879883,28.30847930908203,27.15249252319336,-0.0006233073140204937,0.04192402972633791
540,540,540,540,2021-03-29,27.99080276489257,28.176115036010746,27.47016906738281,-0.006576927687913514,0.018952693601290704
541,541,541,541,2021-03-30,28.22023582458496,27.92020606994629,28.026100158691406,0.010745972070801635,0.0069269596838057446
542,542,542,542,2021-03-31,28.008453369140625,28.008453369140625,28.299654006958008,0.0,-0.010289900991220069
543,543,543,543,2021-04-01,28.86441230773925,27.655479431152344,28.35260391235352,0.04371404515320432,0.0180515481741248
544,544,544,544,2021-04-05,28.48496627807617,27.77019500732422,28.67028045654297,0.02573879191570083,-0.006463633264686464
545,545,545,545,2021-04-06,28.740875244140625,28.290834426879883,28.30847930908203,0.015907654418038097,0.01527443174666998
546,546,546,546,2021-04-07,28.793819427490234,27.99080276489257,28.176115036010746,0.028688589939437126,0.02192297947002375
547,547,547,547,2021-04-08,28.793819427490234,28.22023582458496,27.92020606994629,0.020325259025850473,0.03128964576247584
548,548,548,548,2021-04-09,28.5820369720459,28.008453369140625,28.008453369140625,0.020478945957695727,0.020478945957695727
549,549,549,549,2021-04-12,28.9791259765625,28.86441230773925,27.655479431152344,0.003974224993747555,0.04786199959777737
550,550,550,550,2021-04-13,29.15561866760254,28.48496627807617,27.77019500732422,0.023544082270602784,0.04988887042071277
551,551,551,551,2021-04-14,28.687923431396484,28.740875244140625,28.290834426879883,-0.0018423869243486823,0.014035959439192558
552,552,552,552,2021-04-15,29.252689361572266,28.793819427490234,27.99080276489257,0.015936403825743684,0.04508218671964692
553,553,553,553,2021-04-16,29.340925216674805,28.793819427490234,28.22023582458496,0.01900080642522317,0.039712261763366286
554,554,554,554,2021-04-19,29.429170608520508,28.5820369720459,28.008453369140625,0.029638672614661132,0.05072458734709051
555,555,555,555,2021-04-20,30.046873092651367,28.9791259765625,28.86441230773925,0.03684538715737773,0.04096604400967041
556,556,556,556,2021-04-21,30.28513526916504,29.15561866760254,28.48496627807617,0.038740958113079094,0.06319716068873826
557,557,557,557,2021-04-22,30.038049697875977,28.687923431396484,28.740875244140625,0.04706253032598018,0.04513343601113218
558,558,558,558,2021-04-23,29.993927001953125,29.252689361572266,28.793819427490234,0.025339128010383405,0.041679346412692775
559,559,559,559,2021-04-26,30.15276336669922,29.340925216674805,28.793819427490234,0.027669139402701548,0.04719568178966793
560,560,560,560,2021-04-27,29.93215751647949,29.429170608520508,28.5820369720459,0.017091440144539893,0.04723668035815809
561,561,561,561,2021-04-28,29.632129669189453,30.046873092651367,28.9791259765625,-0.013803214137558584,0.022533588250904568
562,562,562,562,2021-04-29,29.88803672790528,30.28513526916504,29.15561866760254,-0.013111994968173946,0.025120991897064293
563,563,563,563,2021-04-30,30.302783966064453,30.038049697875977,28.687923431396484,0.008813297496048644,0.05629060390270846
564,564,564,564,2021-05-03,30.13511848449707,29.993927001953125,29.252689361572266,0.004707335672809787,0.030165743464394268
565,565,565,565,2021-05-04,30.029226303100582,30.15276336669922,29.340925216674805,-0.004097039534859737,0.023458738309813265
566,566,566,566,2021-05-05,29.199737548828125,29.93215751647949,29.429170608520508,-0.02446933426860798,-0.007796110286096725
567,567,567,567,2021-05-06,29.60565757751465,29.632129669189453,30.046873092651367,-0.0008933577157745898,-0.014684240645480906
568,568,568,568,2021-05-07,29.846067428588867,29.88803672790528,30.28513526916504,-0.001404217336136604,-0.014497800213664869
569,569,569,569,2021-05-10,29.83716011047364,30.302783966064453,30.038049697875977,-0.015365712144212784,-0.0066878372405296815
570,570,570,570,2021-05-11,29.23169136047364,30.13511848449707,29.993927001953125,-0.02997921260831271,-0.02541299915245676
571,571,571,571,2021-05-12,28.59060859680176,30.029226303100582,30.15276336669922,-0.047907251814552465,-0.05180801344472141
572,572,572,572,2021-05-13,29.00019073486328,29.199737548828125,29.93215751647949,-0.006833856421865403,-0.03113597077334307
573,573,573,573,2021-05-14,29.45429420471192,29.60565757751465,29.632129669189453,-0.005112650256337781,-0.0060014405465578236
574,574,574,574,2021-05-17,29.667984008789062,29.846067428588867,29.88803672790528,-0.005966729795337189,-0.007362568546055215
575,575,575,575,2021-05-18,29.73921585083008,29.83716011047364,30.302783966064453,-0.003282626740645389,-0.018597898987284478
576,576,576,576,2021-05-19,29.605655670166016,29.23169136047364,30.13511848449707,0.012793112279436691,-0.01756962776182336
577,577,577,577,2021-05-20,29.543331146240234,28.59060859680176,30.029226303100582,0.03332291952487676,-0.016180741786550046
578,578,578,578,2021-05-21,29.329635620117188,29.00019073486328,29.199737548828125,0.011360093740964805,0.004448604069534623
579,579,579,579,2021-05-24,29.783737182617188,29.45429420471192,29.60565757751465,0.011184887867812687,0.006015053191650521
580,580,580,580,2021-05-25,29.87277603149414,29.667984008789062,29.846067428588867,0.00690279537175198,0.0008948784615989691
581,581,581,581,2021-05-26,29.62346649169922,29.73921585083008,29.83716011047364,-0.003892145633948574,-0.007161995913257502
582,582,582,582,2021-05-27,29.329635620117188,29.605655670166016,29.23169136047364,-0.00932322030371302,0.0033506189715721835
583,583,583,583,2021-05-28,29.721412658691406,29.543331146240234,28.59060859680176,0.006027807479449976,0.03955159114787565
584,584,584,584,2021-06-01,30.335783004760746,29.329635620117188,29.00019073486328,0.034304803430747155,0.04605460295445063
585,585,585,585,2021-06-02,30.433725357055664,29.783737182617188,29.45429420471192,0.021823593542110276,0.03325257585656427
586,586,586,586,2021-06-03,30.1487979888916,29.87277603149414,29.667984008789062,0.009239916541618376,0.01620649316650913
587,587,587,587,2021-06-04,29.99742889404297,29.62346649169922,29.73921585083008,0.012623856915885856,0.008682577392358448
588,588,588,588,2021-06-07,30.353588104248047,29.329635620117188,29.605655670166016,0.03491187198481693,0.025263160607374546
589,589,589,589,2021-06-08,30.51387023925781,29.721412658691406,29.543331146240234,0.026662850439400865,0.032851376448152836
590,590,590,590,2021-06-09,30.81659889221192,30.335783004760746,29.329635620117188,0.01584979320875668,0.05069832067994828
591,591,591,591,2021-06-10,31.11042213439941,30.433725357055664,29.783737182617188,0.022235095092847823,0.0445439383126347
592,592,592,592,2021-06-11,30.967960357666016,30.1487979888916,29.87277603149414,0.02717064770131916,0.03666161876007945
593,593,593,593,2021-06-14,31.43097496032715,29.99742889404297,29.62346649169922,0.04778896455918802,0.06101610252582734
594,594,594,594,2021-06-15,30.959062576293945,30.353588104248047,29.329635620117188,0.019947377224940332,0.05555564948986724
595,595,595,595,2021-06-16,30.47825050354004,30.51387023925781,29.721412658691406,-0.0011673293305135557,0.025464396781534226
596,596,596,596,2021-06-17,30.40701484680176,30.81659889221192,30.335783004760746,-0.013291020428398803,0.0023481128550344454
597,597,597,597,2021-06-18,29.463193893432617,31.11042213439941,30.433725357055664,-0.052947794595992304,-0.031889998750943005
598,598,598,598,2021-06-21,30.130992889404297,30.967960357666016,30.1487979888916,-0.02702688386949348,-0.0005905741082568028
599,599,599,599,2021-06-22,29.9885311126709,31.43097496032715,29.99742889404297,-0.04589243093721829,-0.000296618133624027
600,600,600,600,2021-06-23,30.130992889404297,30.959062576293945,30.353588104248047,-0.026747246782714895,-0.007333406979077917
601,601,601,601,2021-06-24,30.1487979888916,30.47825050354004,30.51387023925781,-0.010809429977293838,-0.01196414114314881
602,602,602,602,2021-06-25,30.264549255371094,30.40701484680176,30.81659889221192,-0.004685287001977789,-0.01791403518512047
603,603,603,603,2021-06-28,29.87277603149414,29.463193893432617,31.11042213439941,0.013901484663983332,-0.03978236288657688
604,604,604,604,2021-06-29,29.9885311126709,30.130992889404297,30.967960357666016,-0.004728081057809974,-0.031627179629628466
605,605,605,605,2021-06-30,29.641277313232425,29.9885311126709,31.43097496032715,-0.011579553467750525,-0.05694057054716617
606,606,606,606,2021-07-01,29.65908432006836,30.130992889404297,30.959062576293945,-0.01566189906413229,-0.04199023316749284
607,607,607,607,2021-07-02,29.74812126159668,30.1487979888916,30.47825050354004,-0.013289973532031096,-0.02395574647103038
608,608,608,608,2021-07-06,30.246746063232425,30.264549255371094,30.40701484680176,-0.0005882523472742207,-0.005270783218175534
609,609,609,609,2021-07-07,30.57619285583496,29.87277603149414,29.463193893432617,0.02354708593534216,0.03777591005333725
610,610,610,610,2021-07-08,30.433725357055664,29.9885311126709,30.130992889404297,0.014845483518753033,0.010047211811524015
611,611,611,611,2021-07-09,30.95015525817871,29.641277313232425,29.9885311126709,0.04415727200669517,0.03206639704675296
612,612,612,612,2021-07-12,31.15495109558105,29.65908432006836,30.130992889404297,0.05043536608783761,0.03398355341077508
613,613,613,613,2021-07-13,30.700847625732425,29.74812126159668,30.1487979888916,0.0320264380986528,0.01831083405196554
614,614,614,614,2021-07-14,31.13714408874512,30.246746063232425,30.264549255371094,0.029437812042699463,0.028832242833392474
615,615,615,615,2021-07-15,31.41315650939941,30.57619285583496,29.87277603149414,0.027373049925171644,0.05156469141941433
616,616,616,616,2021-07-16,31.6624698638916,30.433725357055664,29.9885311126709,0.04037443633403459,0.05581929788196338
617,617,617,617,2021-07-19,31.11042213439941,30.95015525817871,29.641277313232425,0.005178225274923287,0.049564153583595116
618,618,618,618,2021-07-20,32.05425262451172,31.15495109558105,29.65908432006836,0.02886544505146804,0.08075665042776481
619,619,619,619,2021-07-21,32.16999816894531,30.700847625732425,29.74812126159668,0.047853745314233365,0.08141276842498124
620,620,620,620,2021-07-22,32.1076774597168,31.13714408874512,30.246746063232425,0.031169633547814213,0.061525011404333974
621,621,621,621,2021-07-23,32.294654846191406,31.41315650939941,30.57619285583496,0.028061437777774145,0.05620261484020905
622,622,622,622,2021-07-26,32.40150451660156,31.6624698638916,30.433725357055664,0.023341029802377067,0.06465784705813848
623,623,623,623,2021-07-27,32.91792297363281,31.11042213439941,30.95015525817871,0.058099527914628135,0.06357860563345996
624,624,624,624,2021-07-28,32.80217742919922,32.05425262451172,31.15495109558105,0.023333091351366075,0.052872056469117856
625,625,625,625,2021-07-29,33.069297790527344,32.16999816894531,30.700847625732425,0.027954605930010645,0.07714608383677857
626,626,626,626,2021-07-30,32.91792297363281,32.1076774597168,31.13714408874512,0.025235257671084144,0.05719146495299077
627,627,627,627,2021-08-02,32.64190673828125,32.294654846191406,31.41315650939941,0.010752611964539804,0.03911578349390554
628,628,628,628,2021-08-03,32.713138580322266,32.40150451660156,31.6624698638916,0.009617888686651366,0.03318340991549951
629,629,629,629,2021-08-04,32.90011978149414,32.91792297363281,31.11042213439941,-0.0005408358283398584,0.05752726977998246
630,630,630,630,2021-08-05,33.26518630981445,32.80217742919922,32.05425262451172,0.01411518737177131,0.037777629679524694
631,631,631,631,2021-08-06,32.62788391113281,33.069297790527344,32.16999816894531,-0.013348147946491085,0.014233315767779864
632,632,632,632,2021-08-09,32.439388275146484,32.91792297363281,32.1076774597168,-0.014537208160722459,0.010331199316607753
633,633,633,633,2021-08-10,31.748233795166016,32.64190673828125,32.294654846191406,-0.027378086405325353,-0.01691986038023352
634,634,634,634,2021-08-11,31.6225700378418,32.713138580322266,32.40150451660156,-0.03333732530135358,-0.02404007129856145
635,635,635,635,2021-08-12,31.59564208984375,32.90011978149414,32.91792297363281,-0.03964963350632367,-0.04016902539228273
636,636,636,636,2021-08-13,32.161136627197266,33.26518630981445,32.80217742919922,-0.033189343126915016,-0.019542629552126156
637,637,637,637,2021-08-16,31.98162269592285,32.62788391113281,33.069297790527344,-0.019807022023559773,-0.032890782909701044
638,638,638,638,2021-08-17,32.026493072509766,32.439388275146484,32.91792297363281,-0.012728205573255491,-0.027080381160047073
639,639,639,639,2021-08-18,31.69438362121582,31.748233795166016,32.64190673828125,-0.0016961628258638228,-0.029027811538785198
640,640,640,640,2021-08-19,31.550765991210938,31.6225700378418,32.713138580322266,-0.002270658157921268,-0.03553228578961609
641,641,641,641,2021-08-20,31.55974006652832,31.59564208984375,32.90011978149414,-0.001136296683363458,-0.04074087644263735
642,642,642,642,2021-08-23,31.36226463317871,32.161136627197266,33.26518630981445,-0.024839669172108336,-0.05720459999571115
643,643,643,643,2021-08-24,31.550765991210938,31.98162269592285,32.62788391113281,-0.01347200887235911,-0.033012190519482565
644,644,644,644,2021-08-25,31.6225700378418,32.026493072509766,32.439388275146484,-0.012612153124398007,-0.025179828619964817
645,645,645,645,2021-08-26,31.55974006652832,31.69438362121582,31.748233795166016,-0.004248183409926609,-0.00593714062501316
646,646,646,646,2021-08-27,31.86492729187012,31.550765991210938,31.6225700378418,0.009957327208686362,0.007664059364507647
647,647,647,647,2021-08-30,32.13420486450195,31.55974006652832,31.59564208984375,0.01820245657165276,0.01704547649725785
648,648,648,648,2021-08-31,32.31372833251953,31.36226463317871,32.161136627197266,0.030337850613448625,0.004744599268709404
649,649,649,649,2021-09-01,32.789459228515625,31.550765991210938,31.98162269592285,0.03926032216301012,0.02525939788213938
650,650,650,650,2021-09-02,32.87024688720703,31.6225700378418,32.026493072509766,0.039455264005176405,0.026345495049581613
651,651,651,651,2021-09-03,32.62788391113281,31.55974006652832,31.69438362121582,0.03384514075061551,0.02945317697524552
652,652,652,652,2021-09-07,32.10728454589844,31.86492729187012,31.550765991210938,0.007605768304707494,0.01763882863707744
653,653,653,653,2021-09-08,32.62788391113281,32.13420486450195,31.55974006652832,0.015363039126454758,0.03384514075061551
654,654,654,654,2021-09-09,31.96366500854492,32.31372833251953,31.36226463317871,-0.010833269388550226,0.019175923116533378
655,655,655,655,2021-09-10,31.730287551879883,32.789459228515625,31.550765991210938,-0.03230220020568764,0.005689927170673181
656,656,656,656,2021-09-13,31.84697723388672,32.87024688720703,31.6225700378418,-0.03113057400607977,0.007096424983054073
657,657,657,657,2021-09-14,31.748233795166016,32.62788391113281,31.55974006652832,-0.026960072506162613,0.00597260079583517
658,658,658,658,2021-09-15,31.65847969055176,32.10728454589844,31.86492729187012,-0.013978287534876843,-0.006478834846456172
659,659,659,659,2021-09-16,31.685407638549805,32.62788391113281,32.13420486450195,-0.028885608246921324,-0.013966339850155274
660,660,660,660,2021-09-17,31.272506713867188,31.96366500854492,32.31372833251953,-0.021623249226675356,-0.03222226813129736
661,661,661,661,2021-09-20,31.173770904541016,31.730287551879883,32.789459228515625,-0.01753897270640703,-0.04927462550433015
662,662,662,662,2021-09-21,30.922441482543945,31.84697723388672,32.87024688720703,-0.029030565273209796,-0.05925740111861355
663,663,663,663,2021-09-22,31.07503318786621,31.748233795166016,32.62788391113281,-0.021204348299914133,-0.04759275003846508
664,664,664,664,2021-09-23,30.967323303222656,31.65847969055176,32.10728454589844,-0.021831635444432784,-0.03550475410171072
665,665,665,665,2021-09-24,30.55442237854004,31.685407638549805,32.62788391113281,-0.035694199453307984,-0.0635487590381335
666,666,666,666,2021-09-27,30.177431106567383,31.272506713867188,31.96366500854492,-0.03501719952670801,-0.05588326312079728
667,667,667,667,2021-09-28,30.177431106567383,31.173770904541016,31.730287551879883,-0.03196083659639959,-0.04893924906206848
668,668,668,668,2021-09-29,30.527490615844727,30.922441482543945,31.84697723388672,-0.01277230541198282,-0.04143208343924065
669,669,669,669,2021-09-30,30.0517635345459,31.07503318786621,31.748233795166016,-0.032928996314631975,-0.05343510670752405
670,670,670,670,2021-10-01,30.419782638549805,30.967323303222656,31.65847969055176,-0.017681239650954028,-0.03912686471712146
671,671,671,671,2021-10-04,30.6262321472168,30.55442237854004,31.685407638549805,0.002350225043926679,-0.03342786381085927
672,672,672,672,2021-10-05,30.114595413208008,30.177431106567383,31.272506713867188,-0.002082208162036081,-0.037026494590077896
673,673,673,673,2021-10-06,30.39285659790039,30.177431106567383,31.173770904541016,0.007138629215066805,-0.025050363943197818
674,674,674,674,2021-10-07,30.32104682922364,30.527490615844727,30.922441482543945,-0.006762553438111163,-0.019448485452217557
675,675,675,675,2021-10-08,30.177431106567383,30.0517635345459,31.07503318786621,0.004181703741846121,-0.02888499187989002
676,676,676,676,2021-10-11,30.312068939208984,30.419782638549805,30.967323303222656,-0.0035409095660111634,-0.02115954154634614
677,677,677,677,2021-10-12,30.28514671325684,30.6262321472168,30.55442237854004,-0.011137035477312485,-0.008812984973079585
678,678,678,678,2021-10-13,30.509540557861328,30.114595413208008,30.177431106567383,0.013114741846410594,0.011005226061858941
679,679,679,679,2021-10-14,30.904491424560547,30.39285659790039,30.177431106567383,0.016834048652587086,0.02409284989917304
680,680,680,680,2021-10-15,31.092981338500977,30.32104682922364,30.527490615844727,0.025458702452625825,0.018523983178713843
681,681,681,681,2021-10-18,31.066057205200195,30.177431106567383,30.0517635345459,0.029446711202645304,0.03375155236691252
682,682,682,682,2021-10-19,30.91346549987793,30.312068939208984,30.419782638549805,0.01984016867588445,0.016229006866817608
683,683,683,683,2021-10-20,31.30841064453125,30.28514671325684,30.6262321472168,0.03378764979951354,0.022274320067688924
684,684,684,684,2021-10-21,31.21864891052246,30.509540557861328,30.114595413208008,0.023242183910187286,0.036661740998526815
685,685,685,685,2021-10-22,31.164798736572266,30.904491424560547,30.39285659790039,0.008422960547567637,0.025398801727811282
686,686,686,686,2021-10-25,30.91346549987793,31.092981338500977,30.32104682922364,-0.005773516430242154,0.01953819978548088
687,687,687,687,2021-10-26,31.478960037231445,31.066057205200195,30.177431106567383,0.013291124435389712,0.04312921554084226
688,688,688,688,2021-10-27,32.008541107177734,30.91346549987793,30.312068939208984,0.03542390313063182,0.05596688801978633
689,689,689,689,2021-10-28,32.439388275146484,31.30841064453125,30.28514671325684,0.03612376378526849,0.071131950664999
690,690,690,690,2021-10-29,31.873897552490234,31.21864891052246,30.509540557861328,0.02098901345301063,0.0447190278739662
691,691,691,691,2021-11-01,31.936731338500977,31.164798736572266,30.904491424560547,0.02476937548846858,0.033400967508563584
692,692,692,692,2021-11-02,31.757213592529297,30.91346549987793,31.092981338500977,0.027293869483985933,0.021362771449833007
693,693,693,693,2021-11-03,31.371244430541992,31.478960037231445,31.066057205200195,-0.00342182862972773,0.009823815855547702
694,694,694,694,2021-11-04,30.77882575988769,32.008541107177734,30.91346549987793,-0.03841835037630892,-0.004355375167846232
695,695,695,695,2021-11-05,31.00520706176757,32.439388275146484,31.30841064453125,-0.04421110537641415,-0.009684413118448698
696,696,696,696,2021-11-08,30.787878036499023,31.873897552490234,31.21864891052246,-0.034072378949036364,-0.013798511116163148
697,697,697,697,2021-11-09,30.76976585388184,31.936731338500977,31.164798736572266,-0.03653991613137675,-0.01267561154588337
698,698,698,698,2021-11-10,30.77882575988769,31.757213592529297,30.91346549987793,-0.030808365154295747,-0.004355375167846232
699,699,699,699,2021-11-11,30.95087432861328,31.371244430541992,31.478960037231445,-0.013399854215520146,-0.016775830840458972
700,700,700,700,2021-11-12,30.61582946777344,30.77882575988769,32.008541107177734,-0.0052957280887133695,-0.04351062532781247
701,701,701,701,2021-11-15,30.93276023864746,31.00520706176757,32.439388275146484,-0.002336601815810635,-0.04644440344312317
702,702,702,702,2021-11-16,30.95087432861328,30.787878036499023,31.873897552490234,0.00529417103449048,-0.028958592916254133
703,703,703,703,2021-11-17,31.68434715270996,30.76976585388184,31.936731338500977,0.02972337531495195,-0.007902630457574666
704,704,704,704,2021-11-18,31.539464950561523,30.77882575988769,31.757213592529297,0.024713067243297138,-0.006856667110712644
705,705,705,705,2021-11-19,30.97803497314453,30.95087432861328,31.371244430541992,0.000877540461147408,-0.012534072668620277
706,706,706,706,2021-11-22,30.679218292236328,30.61582946777344,30.77882575988769,0.0020704591567446418,-0.003236233520681475
707,707,707,707,2021-11-23,30.987096786499023,30.93276023864746,31.00520706176757,0.0017566019790136167,-0.0005841043161708415
708,708,708,708,2021-11-24,31.41268920898437,30.95087432861328,30.787878036499023,0.014920899340932436,0.020294064168522308
