,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DXCM,DXCM_6m,DXCM_12m,DXCM_6m_ret,DXCM_12m_ret
492,492,492,492,2021-01-19,89.41000366210938,97.02249908447266,90.69249725341795,-0.07846113524385168,-0.014141121152778102
493,493,493,493,2021-01-20,91.02999877929688,92.66000366210938,92.43000030517578,-0.017591245611822126,-0.015146613883549986
494,494,494,494,2021-01-21,91.875,90.0425033569336,89.43499755859375,0.02035146263984111,0.027282411897061598
495,495,495,495,2021-01-22,92.52999877929688,90.6374969482422,92.1875,0.020879899542408653,0.003715240995762814
496,496,496,496,2021-01-25,94.09750366210938,88.0199966430664,93.9800033569336,0.06904688992079966,0.0012502692166280749
497,497,497,497,2021-01-26,90.3550033569336,88.55000305175781,96.79000091552734,0.020383966606085213,-0.06648411507103758
498,498,498,498,2021-01-27,87.41000366210938,89.41000366210938,97.02249908447266,-0.022368861627142134,-0.09907491059361562
499,499,499,499,2021-01-28,91.72250366210938,91.02999877929688,92.66000366210938,0.007607435923310035,-0.010117633962315131
500,500,500,500,2021-01-29,93.7125015258789,91.875,90.0425033569336,0.020000016608205717,0.04075850883884513
501,501,501,501,2021-02-01,95.65499877929688,92.52999877929688,90.6374969482422,0.033772830878921356,0.05535790373734484
502,502,502,502,2021-02-02,98.65750122070312,94.09750366210938,88.0199966430664,0.048460345717225906,0.12085327179428673
503,503,503,503,2021-02-03,97.92250061035156,90.3550033569336,88.55000305175781,0.08375294086951368,0.10584412462544446
504,504,504,504,2021-02-04,100.8125,87.41000366210938,89.41000366210938,0.153329090222889,0.12753043139313536
505,505,505,505,2021-02-05,102.75749969482422,91.72250366210938,91.02999877929688,0.12030849128765553,0.12883116634946656
506,506,506,506,2021-02-08,100.8249969482422,93.7125015258789,91.875,0.0758969753933969,0.09741493276998314
507,507,507,507,2021-02-09,100.25749969482422,95.65499877929688,92.52999877929688,0.04811563404173591,0.0835134660917809
508,508,508,508,2021-02-10,99.86000061035156,98.65750122070312,94.09750366210938,0.012188626052451523,0.06123963680199718
509,509,509,509,2021-02-11,102.5500030517578,97.92250061035156,90.3550033569336,0.047256783809267455,0.13496761929884205
510,510,510,510,2021-02-12,103.13999938964844,100.8125,87.41000366210938,0.0230874087007904,0.17995647029537576
511,511,511,511,2021-02-16,101.09500122070312,102.75749969482422,91.72250366210938,-0.016178852921280518,0.10218318498065093
512,512,512,512,2021-02-17,103.52999877929688,100.8249969482422,93.7125015258789,0.02682868249867898,0.10476187374751533
513,513,513,513,2021-02-18,102.70999908447266,100.25749969482422,95.65499877929688,0.024462004310038088,0.0737546431990832
514,514,514,514,2021-02-19,104.73500061035156,99.86000061035156,98.65750122070312,0.04881834538557617,0.061601999994432166
515,515,515,515,2021-02-22,103.01499938964844,102.5500030517578,97.92250061035156,0.004534337630940355,0.05200539965335138
516,516,516,516,2021-02-23,101.69499969482422,103.13999938964844,100.8125,-0.014010080505868605,0.008753871740351915
517,517,517,517,2021-02-24,101.41000366210938,101.09500122070312,102.75749969482422,0.0031159052139340115,-0.013113359479519526
518,518,518,518,2021-02-25,98.86750030517578,103.52999877929688,100.8249969482422,-0.04503524127398584,-0.019414794964698
519,519,519,519,2021-02-26,99.44499969482422,102.70999908447266,100.25749969482422,-0.031788525155795,-0.008104131885127597
520,520,520,520,2021-03-01,99.1675033569336,104.73500061035156,99.86000061035156,-0.05315794358116133,-0.006934681045317248
521,521,521,521,2021-03-02,97.97750091552734,103.01499938964844,102.5500030517578,-0.04890063101458686,-0.0445880253550327
522,522,522,522,2021-03-03,92.1750030517578,101.69499969482422,103.13999938964844,-0.09361322259339111,-0.1063117743143126
523,523,523,523,2021-03-04,89.06749725341797,101.41000366210938,101.09500122070312,-0.12170896324800184,-0.11897229162723488
524,524,524,524,2021-03-05,91.02249908447266,98.86750030517578,103.52999877929688,-0.07934863525918878,-0.12081039159951557
525,525,525,525,2021-03-08,88.01499938964844,99.44499969482422,102.70999908447266,-0.11493790879634014,-0.14307272734700816
526,526,526,526,2021-03-09,90.73500061035156,99.1675033569336,104.73500061035156,-0.08503292370113347,-0.13367069192164882
527,527,527,527,2021-03-10,89.09750366210938,97.97750091552734,103.01499938964844,-0.09063302462750078,-0.13510164354704224
528,528,528,528,2021-03-11,91.69499969482422,92.1750030517578,101.69499969482422,-0.0052075220075018525,-0.09833325168404472
529,529,529,529,2021-03-12,89.43250274658203,89.06749725341797,101.41000366210938,0.004098077350546125,-0.11810965864310086
530,530,530,530,2021-03-15,90.48249816894533,91.02249908447266,98.86750030517578,-0.005932609200569039,-0.08481050001616652
531,531,531,531,2021-03-16,88.6624984741211,88.01499938964844,99.44499969482422,0.007356690211473227,-0.10842678117343607
532,532,532,532,2021-03-17,87.92500305175781,90.73500061035156,99.1675033569336,-0.030969279106095815,-0.11336879445992154
533,533,533,533,2021-03-18,84.7874984741211,89.09750366210938,97.97750091552734,-0.04837402857361095,-0.13462276867806822
534,534,534,534,2021-03-19,86.15750122070312,91.69499969482422,92.1750030517578,-0.06039040833797682,-0.06528344596501667
535,535,535,535,2021-03-22,89.95500183105469,89.43250274658203,89.06749725341797,0.005842384685948332,0.009964404580849129
536,536,536,536,2021-03-23,91.0425033569336,90.48249816894533,91.02249908447266,0.00618909954213076,0.00021977283267493597
537,537,537,537,2021-03-24,88.93250274658203,88.6624984741211,88.01499938964844,0.0030453041264086878,0.010424397696939591
538,538,538,538,2021-03-25,87.04750061035156,87.92500305175781,90.73500061035156,-0.009980124093822318,-0.04064032595134304
539,539,539,539,2021-03-26,88.18250274658203,84.7874984741211,89.09750366210938,0.04004133078058869,-0.010269658272327842
540,540,540,540,2021-03-29,87.34249877929688,86.15750122070312,91.69499969482422,0.013753852442380365,-0.04746715666081214
541,541,541,541,2021-03-30,86.80000305175781,89.95500183105469,89.43250274658203,-0.03507307781753266,-0.029435603544314626
542,542,542,542,2021-03-31,89.84750366210938,91.0425033569336,90.48249816894533,-0.013125734143526357,-0.007017871076573479
543,543,543,543,2021-04-01,91.375,88.93250274658203,88.6624984741211,0.02746461842390735,0.030593560666132502
544,544,544,544,2021-04-05,92.04000091552734,87.04750061035156,87.92500305175781,0.05735374674941651,0.04680122514578944
545,545,545,545,2021-04-06,93.25,88.18250274658203,84.7874984741211,0.057466017583793105,0.09980836418309758
546,546,546,546,2021-04-07,92.3499984741211,87.34249877929688,86.15750122070312,0.05733176591933242,0.07187415101042816
547,547,547,547,2021-04-08,94.59500122070312,86.80000305175781,89.95500183105469,0.08980412321295939,0.05158133839364343
548,548,548,548,2021-04-09,95.72250366210938,89.84750366210938,91.0425033569336,0.06538857242037777,0.051404565259236756
549,549,549,549,2021-04-12,96.7874984741211,91.375,88.93250274658203,0.05923390942950579,0.08832536457365081
550,550,550,550,2021-04-13,97.0250015258789,92.04000091552734,87.04750061035156,0.05416124033860781,0.11462133715003908
551,551,551,551,2021-04-14,97.7750015258789,93.25,88.18250274658203,0.048525485532213475,0.10878006952086294
552,552,552,552,2021-04-15,99.87249755859376,92.3499984741211,87.34249877929688,0.08145640724163816,0.14345821283357796
553,553,553,553,2021-04-16,100.01000213623048,94.59500122070312,86.80000305175781,0.057244049322367596,0.15218892419388164
554,554,554,554,2021-04-19,98.26000213623048,95.72250366210938,89.84750366210938,0.026508902055865757,0.09363085373810831
555,555,555,555,2021-04-20,97.22750091552734,96.7874984741211,91.375,0.004546066882014754,0.06404925762547031
556,556,556,556,2021-04-21,100.40499877929688,97.0250015258789,92.04000091552734,0.03483635351983416,0.09088437397395044
557,557,557,557,2021-04-22,102.59500122070312,97.7750015258789,93.25,0.049296851133758146,0.10021449030244645
558,558,558,558,2021-04-23,103.75,99.87249755859376,92.3499984741211,0.038824526633384426,0.12344344032743537
559,559,559,559,2021-04-26,104.69249725341795,100.01000213623048,94.59500122070312,0.04682026814487128,0.10674449920621054
560,560,560,560,2021-04-27,105.4250030517578,98.26000213623048,95.72250366210938,0.07291879462401751,0.10136069386460322
561,561,561,561,2021-04-28,106.44249725341795,97.22750091552734,96.7874984741211,0.09477767350923405,0.0997546060339436
562,562,562,562,2021-04-29,105.4250030517578,100.40499877929688,97.0250015258789,0.04999755324429156,0.08657563920407063
563,563,563,563,2021-04-30,96.5250015258789,102.59500122070312,97.7750015258789,-0.05916467296263672,-0.012784453904295279
564,564,564,564,2021-05-03,95.14250183105467,103.75,99.87249755859376,-0.08296383777296701,-0.04736034286880697
565,565,565,565,2021-05-04,92.8550033569336,104.69249725341795,100.01000213623048,-0.11306917121129134,-0.07154283198145095
566,566,566,566,2021-05-05,91.48500061035156,105.4250030517578,98.26000213623048,-0.13222672077668773,-0.06894973924879289
567,567,567,567,2021-05-06,89.33499908447266,106.44249725341795,97.22750091552734,-0.16072056378211252,-0.08117561139323948
568,568,568,568,2021-05-07,89.68499755859375,105.4250030517578,100.40499877929688,-0.14930049834038495,-0.10676760471126612
569,569,569,569,2021-05-10,85.67250061035156,96.5250015258789,102.59500122070312,-0.11243202013954623,-0.1649446894000981
570,570,570,570,2021-05-11,87.0,95.14250183105467,103.75,-0.08558217068448948,-0.1614457831325301
571,571,571,571,2021-05-12,83.37000274658203,92.8550033569336,104.69249725341795,-0.10214851399973923,-0.20366783739261507
572,572,572,572,2021-05-13,80.98999786376953,91.48500061035156,105.4250030517578,-0.11471828908087167,-0.23177618667928368
573,573,573,573,2021-05-14,83.3125,89.33499908447266,106.44249725341795,-0.06741477748018954,-0.21730040021844033
574,574,574,574,2021-05-17,81.3499984741211,89.68499755859375,105.4250030517578,-0.09293638079241917,-0.22836143116654428
575,575,575,575,2021-05-18,82.52749633789062,85.67250061035156,96.5250015258789,-0.03670961218658464,-0.14501429646945374
576,576,576,576,2021-05-19,83.07250213623047,87.0,95.14250183105467,-0.045143653606546374,-0.1268623324227589
577,577,577,577,2021-05-20,86.07499694824219,83.37000274658203,92.8550033569336,0.03244565326311033,-0.07301713600320636
578,578,578,578,2021-05-21,85.52249908447266,80.98999786376953,91.48500061035156,0.05596371577052128,-0.06517463503415277
579,579,579,579,2021-05-24,88.84750366210938,83.3125,89.33499908447266,0.0664366531085896,-0.005456936557443948
580,580,580,580,2021-05-25,88.3125,81.3499984741211,89.68499755859375,0.08558699024553529,-0.01530353566322018
581,581,581,581,2021-05-26,88.67250061035156,82.52749633789062,85.67250061035156,0.07446008354962785,0.03501707057255565
582,582,582,582,2021-05-27,90.47750091552734,83.07250213623047,87.0,0.08913898809925613,0.03997127489111896
583,583,583,583,2021-05-28,92.34750366210938,86.07499694824219,83.37000274658203,0.07287257550109372,0.10768262708130227
584,584,584,584,2021-06-01,91.4175033569336,85.52249908447266,80.98999786376953,0.06892927984527564,0.12875053424132465
585,585,585,585,2021-06-02,92.74749755859376,88.84750366210938,83.3125,0.04389536830788421,0.1132482827738186
586,586,586,586,2021-06-03,94.18499755859376,88.3125,81.3499984741211,0.06649678764154299,0.1577750378023144
587,587,587,587,2021-06-04,95.72750091552734,88.67250061035156,82.52749633789062,0.07956243769618232,0.15994674700407985
588,588,588,588,2021-06-07,96.74500274658205,90.47750091552734,83.07250213623047,0.06927138534591304,0.16458515463913748
589,589,589,589,2021-06-08,97.4875030517578,92.34750366210938,86.07499694824219,0.055659321430660214,0.1325879350350494
590,590,590,590,2021-06-09,97.50749969482422,91.4175033569336,85.52249908447266,0.06661739945043821,0.14013856866499763
591,591,591,591,2021-06-10,99.74500274658205,92.74749755859376,88.84750366210938,0.07544683546386333,0.12265397040209813
592,592,592,592,2021-06-11,100.04750061035156,94.18499755859376,88.3125,0.06224455278146235,0.13288040323115702
593,593,593,593,2021-06-14,102.27249908447266,95.72750091552734,88.67250061035156,0.06837113793162541,0.15337335002970964
594,594,594,594,2021-06-15,101.2750015258789,96.74500274658205,90.47750091552734,0.04682411133072084,0.11933906773610437
595,595,595,595,2021-06-16,100.9375,97.4875030517578,92.34750366210938,0.03538912004352546,0.09301817588183647
596,596,596,596,2021-06-17,103.1125030517578,97.50749969482422,91.4175033569336,0.05748279234393183,0.1279295459334724
597,597,597,597,2021-06-18,104.57250213623048,99.74500274658205,92.74749755859376,0.04839840850888,0.12749675073622546
598,598,598,598,2021-06-21,105.75749969482422,100.04750061035156,94.18499755859376,0.05707288087796436,0.12286990960562538
599,599,599,599,2021-06-22,106.87750244140624,102.27249908447266,95.72750091552734,0.04502679995264458,0.11647647143445194
600,600,600,600,2021-06-23,107.93000030517578,101.2750015258789,96.74500274658205,0.06571215679119313,0.11561318146728672
601,601,601,601,2021-06-24,106.25,100.9375,97.4875030517578,0.05263157894736836,0.0898832842563424
602,602,602,602,2021-06-25,107.58999633789062,103.1125030517578,97.50749969482422,0.04342337886885872,0.103402268283181
603,603,603,603,2021-06-28,106.79000091552734,104.57250213623048,99.74500274658205,0.02120537171816017,0.07063008647003821
604,604,604,604,2021-06-29,106.6999969482422,105.75749969482422,100.04750061035156,0.008911871556510631,0.06649337861821936
605,605,605,605,2021-06-30,106.75,106.87750244140624,102.27249908447266,-0.001192977366552328,0.04378010663286047
606,606,606,606,2021-07-01,106.70999908447266,107.93000030517578,101.2750015258789,-0.0113036339966045,0.05366573662509344
607,607,607,607,2021-07-02,107.89749908447266,106.25,100.9375,0.01550587373621326,0.06895355130127712
608,608,608,608,2021-07-06,110.1624984741211,107.58999633789062,103.1125030517578,0.023910235373104882,0.06837187745141371
609,609,609,609,2021-07-07,111.87999725341795,106.79000091552734,104.57250213623048,0.04766360421624949,0.0698797003792424
610,610,610,610,2021-07-08,111.74250030517578,106.6999969482422,105.75749969482422,0.04725870197896609,0.05659173701744069
611,611,611,611,2021-07-09,110.18250274658205,106.75,106.87750244140624,0.03215459247383645,0.030923255406232197
612,612,612,612,2021-07-12,111.44249725341795,106.70999908447266,107.93000030517578,0.04434915387075411,0.03254421327073542
613,613,613,613,2021-07-13,111.59750366210938,107.89749908447266,106.25,0.03429184743883629,0.050329446231617725
614,614,614,614,2021-07-14,110.12249755859376,110.1624984741211,107.58999633789062,-0.0003631082816873965,0.023538445086936477
615,615,615,615,2021-07-15,110.3550033569336,111.87999725341795,106.79000091552734,-0.013630621504486795,0.03338329816315122
616,616,616,616,2021-07-16,112.17250061035156,111.74250030517578,106.6999969482422,0.0038481357048698595,0.0512886955822871
617,617,617,617,2021-07-19,108.7624969482422,110.18250274658205,106.75,-0.012887761331813574,0.018852430428498268
618,618,618,618,2021-07-20,111.9250030517578,111.44249725341795,106.70999908447266,0.004329639143338948,0.048870808846665836
619,619,619,619,2021-07-21,111.74500274658205,111.59750366210938,107.89749908447266,0.0013217059489005756,0.035658877126495625
620,620,620,620,2021-07-22,112.72250366210938,110.12249755859376,110.1624984741211,0.023610126551408817,0.023238445237238947
621,621,621,621,2021-07-23,115.18000030517578,110.3550033569336,111.87999725341795,0.043722502845078504,0.029495916453081694
622,622,622,622,2021-07-26,113.1449966430664,112.17250061035156,111.74250030517578,0.008669647439642603,0.012551145124373608
623,623,623,623,2021-07-27,112.1449966430664,108.7624969482422,110.18250274658205,0.031099871644486576,0.017811302589468836
624,624,624,624,2021-07-28,114.9800033569336,111.9250030517578,111.44249725341795,0.027295065641079974,0.031742882569038455
625,625,625,625,2021-07-29,114.0124969482422,111.74500274658205,111.59750366210938,0.02029168326034614,0.021640208847725217
626,626,626,626,2021-07-30,128.87750244140625,112.72250366210938,110.12249755859376,0.1433165362235227,0.17031038433207857
627,627,627,627,2021-08-02,127.8375015258789,115.18000030517578,110.3550033569336,0.10989322093389808,0.1584205304439139
628,628,628,628,2021-08-03,130.30499267578125,113.1449966430664,112.17250061035156,0.1516637636823548,0.16164828248249274
629,629,629,629,2021-08-04,128.63250732421875,112.1449966430664,108.7624969482422,0.14701958334912235,0.18269174516499254
630,630,630,630,2021-08-05,130.9824981689453,114.9800033569336,111.9250030517578,0.13917632931645518,0.17027022200191233
631,631,631,631,2021-08-06,129.16000366210938,114.0124969482422,111.74500274658205,0.1328583016714706,0.15584590350784167
632,632,632,632,2021-08-09,129.39500427246094,128.87750244140625,112.72250366210938,0.0040154551512197045,0.1479074724983762
633,633,633,633,2021-08-10,124.98500061035156,127.8375015258789,115.18000030517578,-0.022313490810440317,0.0851276287480196
634,634,634,634,2021-08-11,122.56500244140624,130.30499267578125,113.1449966430664,-0.05939903050095163,0.08325605265654579
635,635,635,635,2021-08-12,123.2125015258789,128.63250732421875,112.1449966430664,-0.04213558385112326,0.09868924351603492
636,636,636,636,2021-08-13,122.85250091552734,130.9824981689453,114.9800033569336,-0.062069340309356735,0.06846840605974824
637,637,637,637,2021-08-16,126.54499816894533,129.16000366210938,114.0124969482422,-0.020246248211675977,0.10992217130717208
638,638,638,638,2021-08-17,127.55999755859376,129.39500427246094,128.87750244140625,-0.014181434006550142,-0.010222923767563619
639,639,639,639,2021-08-18,127.38500213623048,124.98500061035156,127.8375015258789,0.01920231639123693,-0.0035396451295383047
640,640,640,640,2021-08-19,126.3874969482422,122.56500244140624,130.30499267578125,0.031187487706071382,-0.030064049328381248
641,641,641,641,2021-08-20,129.74749755859375,123.2125015258789,128.63250732421875,0.05303841697704903,0.00866802846005843
642,642,642,642,2021-08-23,128.17999267578125,122.85250091552734,130.9824981689453,0.04336494349363762,-0.02139603025092185
643,643,643,643,2021-08-24,128.8249969482422,126.54499816894533,129.16000366210938,0.018017296710952646,-0.002593734162036565
644,644,644,644,2021-08-25,129.38999938964844,127.55999755859376,129.39500427246094,0.014346204657256001,-3.867910388533069e-05
645,645,645,645,2021-08-26,129.26499938964844,127.38500213623048,124.98500061035156,0.014758387737101142,0.034244099359090674
646,646,646,646,2021-08-27,130.17750549316406,126.3874969482422,122.56500244140624,0.029987211048842388,0.06210992453083897
647,647,647,647,2021-08-30,130.38499450683594,129.74749755859375,123.2125015258789,0.004913366039713374,0.05821238017353747
648,648,648,648,2021-08-31,132.35499572753906,128.17999267578125,122.85250091552734,0.03257140966077343,0.07734881049385867
649,649,649,649,2021-09-01,136.22999572753906,128.8249969482422,126.54499816894533,0.05748107086912624,0.07653402108919138
650,650,650,650,2021-09-02,134.92750549316406,129.38999938964844,127.55999755859376,0.04279701777291023,0.05775719720585659
651,651,651,651,2021-09-03,135.6074981689453,129.26499938964844,127.38500213623048,0.04906586322085871,0.06454838399202889
652,652,652,652,2021-09-07,137.9149932861328,130.17750549316406,126.3874969482422,0.05943797865580591,0.09120756891491655
653,653,653,653,2021-09-08,137.6374969482422,130.38499450683594,129.74749755859375,0.055623750791552906,0.06081041667940701
654,654,654,654,2021-09-09,138.1649932861328,132.35499572753906,128.17999267578125,0.04389707790519659,0.0778982772733312
655,655,655,655,2021-09-10,137.34500122070312,136.22999572753906,128.8249969482422,0.00818472823998384,0.06613626605311707
656,656,656,656,2021-09-13,135.1074981689453,134.92750549316406,129.38999938964844,0.0013339954305340296,0.04418810422959396
657,657,657,657,2021-09-14,135.5574951171875,135.6074981689453,129.26499938964844,-0.00036873367942769075,0.04867903730515133
658,658,658,658,2021-09-15,137.91749572753906,137.9149932861328,130.17750549316406,1.8144810412623613e-05,0.059457201957072714
659,659,659,659,2021-09-16,141.28250122070312,137.6374969482422,130.38499450683594,0.026482639929376273,0.08357945448466353
660,660,660,660,2021-09-17,140.78500366210938,138.1649932861328,132.35499572753906,0.018962910312242842,0.06369240456872527
661,661,661,661,2021-09-20,139.44000244140625,137.34500122070312,136.22999572753906,0.015253567309207128,0.023563141852307012
662,662,662,662,2021-09-21,138.44749450683594,135.1074981689453,134.92750549316406,0.024721028685722013,0.026088001855560927
663,663,663,663,2021-09-22,142.60499572753906,135.5574951171875,135.6074981689453,0.051989014729573624,0.051601110949454965
664,664,664,664,2021-09-23,143.1824951171875,137.91749572753906,137.9149932861328,0.03817499267859126,0.03819383016700861
665,665,665,665,2021-09-24,140.18499755859375,141.28250122070312,137.6374969482422,-0.007768150001781993,0.018508768808179754
666,666,666,666,2021-09-27,137.2675018310547,140.78500366210938,138.1649932861328,-0.02498491841856154,-0.006495794873448646
667,667,667,667,2021-09-28,134.23500061035156,139.44000244140625,137.34500122070312,-0.03732789543834003,-0.022643711694712687
668,668,668,668,2021-09-29,136.39500427246094,138.44749450683594,135.1074981689453,-0.014825044264514697,0.009529494076677025
669,669,669,669,2021-09-30,136.71499633789062,142.60499572753906,135.5574951171875,-0.04130289657524944,0.008538821255899443
670,670,670,670,2021-10-01,137.47999572753906,143.1824951171875,137.91749572753906,-0.03982679157100344,-0.0031721863690470364
671,671,671,671,2021-10-04,131.6074981689453,140.18499755859375,141.28250122070312,-0.06118699960074725,-0.06847983981147177
672,672,672,672,2021-10-05,135.09750366210938,137.2675018310547,140.78500366210938,-0.01580853545084615,-0.04039847890085135
673,673,673,673,2021-10-06,135.45750427246094,134.23500061035156,139.44000244140625,0.009107190051408365,-0.02856065762490778
674,674,674,674,2021-10-07,134.79750061035156,136.39500427246094,138.44749450683594,-0.011712332651995228,-0.02636374106650341
675,675,675,675,2021-10-08,132.27499389648438,136.71499633789062,142.60499572753906,-0.032476338078032074,-0.07243786782050177
676,676,676,676,2021-10-11,132.19500732421875,137.47999572753906,143.1824951171875,-0.038441872036381386,-0.07673764718219256
677,677,677,677,2021-10-12,134.61500549316406,131.6074981689453,140.18499755859375,0.022852097077006972,-0.03973315377846742
678,678,678,678,2021-10-13,137.0124969482422,135.09750366210938,137.2675018310547,0.014174897642242001,-0.0018577221804936261
679,679,679,679,2021-10-14,138.62750244140625,135.45750427246094,134.23500061035156,0.023402159857966565,0.0327224778268147
680,680,680,680,2021-10-15,136.11749267578125,134.79750061035156,136.39500427246094,0.00979240757026556,-0.002034617016656526
681,681,681,681,2021-10-18,135.32000732421875,132.27499389648438,136.71499633789062,0.023020325596214697,-0.01020362835854649
682,682,682,682,2021-10-19,137.5124969482422,132.19500732421875,137.47999572753906,0.04022458738537593,0.00023640690800963426
683,683,683,683,2021-10-20,139.13499450683594,134.61500549316406,131.6074981689453,0.03357715580898901,0.05719656131011264
684,684,684,684,2021-10-21,142.02499389648438,137.0124969482422,135.09750366210938,0.036584231802853084,0.05127770718622049
685,685,685,685,2021-10-22,141.6425018310547,138.62750244140625,135.45750427246094,0.02174892670321893,0.045660058420633254
686,686,686,686,2021-10-25,142.0850067138672,136.11749267578125,134.79750061035156,0.043840904800531266,0.05406262037885279
687,687,687,687,2021-10-26,141.41000366210938,135.32000732421875,132.27499389648438,0.0450044044359188,0.06906074607551194
688,688,688,688,2021-10-27,139.63499450683594,137.5124969482422,132.19500732421875,0.015434943046613636,0.056280394647356236
689,689,689,689,2021-10-28,142.5800018310547,139.13499450683594,134.61500549316406,0.02476017867704372,0.05916871086333009
690,690,690,690,2021-10-29,155.80250549316406,142.02499389648438,137.0124969482422,0.09700765491122998,0.13714083724800652
691,691,691,691,2021-11-01,156.8175048828125,141.6425018310547,138.62750244140625,0.10713594334741372,0.13121496182977554
692,692,692,692,2021-11-02,159.91000366210938,142.0850067138672,136.11749267578125,0.12545304645787447,0.17479392632510216
693,693,693,693,2021-11-03,154.93499755859375,141.41000366210938,135.32000732421875,0.09564382678895567,0.1449526246874835
694,694,694,694,2021-11-04,157.4550018310547,139.63499450683594,137.5124969482422,0.12761849124680813,0.1450232184375111
695,695,695,695,2021-11-05,158.86500549316406,142.5800018310547,139.13499450683594,0.11421660438331127,0.14180480659277106
696,696,696,696,2021-11-08,159.2725067138672,155.80250549316406,142.02499389648438,0.02227179344593644,0.12143998281002388
697,697,697,697,2021-11-09,159.2624969482422,156.8175048828125,141.6425018310547,0.015591321053455065,0.12439765528996305
698,698,698,698,2021-11-10,155.10499572753906,159.91000366210938,142.0850067138672,-0.030048201016387388,0.09163520708340256
699,699,699,699,2021-11-11,159.34750366210938,154.93499755859375,141.41000366210938,0.028479724872018553,0.1268474615336308
700,700,700,700,2021-11-12,161.63999938964844,157.4550018310547,139.63499450683594,0.026579006763368218,0.15758947075215612
701,701,701,701,2021-11-15,160.4875030517578,158.86500549316406,142.5800018310547,0.010213058272695363,0.12559616349228286
702,702,702,702,2021-11-16,162.00750732421875,159.2725067138672,155.80250549316406,0.017171831264418902,0.03982607218936507
703,703,703,703,2021-11-17,162.81500244140625,159.2624969482422,156.8175048828125,0.022305976367547276,0.03824507705995961
704,704,704,704,2021-11-18,162.1024932861328,155.10499572753906,159.91000366210938,0.045114585289604214,0.013710772145663741
705,705,705,705,2021-11-19,160.2949981689453,159.34750366210938,154.93499755859375,0.00594608942757624,0.03459515729055673
706,706,706,706,2021-11-22,154.51499938964844,161.63999938964844,157.4550018310547,-0.04407943594966568,-0.018672016812529058
707,707,707,707,2021-11-23,147.5,160.4875030517578,158.86500549316406,-0.08092532318587631,-0.071538759954615
708,708,708,708,2021-11-24,149.64500427246094,162.00750732421875,159.2725067138672,-0.07630821099553897,-0.06044673145442514
709,709,709,709,2021-11-26,147.99000549316406,162.81500244140625,159.2624969482422,-0.09105424393294104,-0.07077932137872678
710,710,710,710,2021-11-29,142.75250244140625,162.1024932861328,155.10499572753906,-0.11936886627999743,-0.07963955788910548
711,711,711,711,2021-11-30,140.6475067138672,160.2949981689453,159.34750366210938,-0.12257083302356298,-0.1173535607303573
712,712,712,712,2021-12-01,137.08749389648438,154.51499938964844,161.63999938964844,-0.11278843841701236,-0.15189622361961252
713,713,713,713,2021-12-02,140.05499267578125,147.5,160.4875030517578,-0.05047462592690677,-0.12731527369696194
714,714,714,714,2021-12-03,129.87249755859375,149.64500427246094,162.00750732421875,-0.13212941394199218,-0.19835506573972872
715,715,715,715,2021-12-06,131.1074981689453,147.99000549316406,162.81500244140625,-0.11407869921998604,-0.1947455934465978
716,716,716,716,2021-12-07,139.60000610351562,142.75250244140625,162.1024932861328,-0.022083650261644938,-0.1388164162465858
717,717,717,717,2021-12-08,141.21249389648438,140.6475067138672,160.2949981689453,0.004017043713164359,-0.11904616170461313
718,718,718,718,2021-12-09,140.03750610351562,137.08749389648438,154.51499938964844,0.021519192766473738,-0.09369636179866381
719,719,719,719,2021-12-10,141.625,140.05499267578125,147.5,0.011209934713668046,-0.039830508474576254
720,720,720,720,2021-12-13,137.40249633789062,129.87249755859375,149.64500427246094,0.05797993355675324,-0.08181033502648838
721,721,721,721,2021-12-14,133.8350067138672,131.1074981689453,147.99000549316406,0.020803604545997834,-0.0956483428196826
722,722,722,722,2021-12-15,135.32249450683594,139.60000610351562,142.75250244140625,-0.03064119920960351,-0.052048179944306106
723,723,723,723,2021-12-16,132.33999633789062,141.21249389648438,140.6475067138672,-0.0628308254728347,-0.05906617593212893
724,724,724,724,2021-12-17,138.8350067138672,140.03750610351562,137.08749389648438,-0.008586980896100438,0.012747426973188203
725,725,725,725,2021-12-20,136.22250366210938,141.625,140.05499267578125,-0.038146487822705244,-0.02736417274708547
726,726,726,726,2021-12-21,141.47500610351562,137.40249633789062,129.87249755859375,0.029639270567618947,0.0893376870625533
727,727,727,727,2021-12-22,143.19749450683594,133.8350067138672,131.1074981689453,0.06995544755330951,0.09221437756604467
728,728,728,728,2021-12-23,143.00250244140625,135.32249450683594,139.60000610351562,0.05675337247187939,0.024373181870548155
729,729,729,729,2021-12-27,142.47000122070312,132.33999633789062,141.21249389648438,0.07654530121754388,0.008905071283144217
730,730,730,730,2021-12-28,132.375,138.8350067138672,140.03750610351562,-0.04653009976929645,-0.0547175275875843
731,731,731,731,2021-12-29,133.85000610351562,136.22250366210938,141.625,-0.017416340874768843,-0.054898456462378675
732,732,732,732,2021-12-30,135.32749938964844,141.47500610351562,137.40249633789062,-0.04345295245556746,-0.015101595702741055
733,733,733,733,2021-12-31,134.2375030517578,143.19749450683594,133.8350067138672,-0.06257086749971308,0.0030074070138550457
734,734,734,734,2022-01-03,130.19749450683594,143.00250244140625,135.32249450683594,-0.08954394304964719,-0.03787249133026516
