,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CI,CI_6m,CI_12m,CI_6m_ret,CI_12m_ret
485,485,485,485,2021-01-07,209.2533721923828,193.6424255371093,187.0279235839844,0.08061738852926048,0.11883492145181274
486,486,486,486,2021-01-08,209.5380706787109,193.6424255371093,187.31260681152344,0.08208761637596518,0.11865439409292433
487,487,487,487,2021-01-11,208.7029571533203,197.561767578125,185.0255584716797,0.05639344956148751,0.1279682595054279
488,488,488,488,2021-01-12,213.732650756836,195.22723388671875,188.83102416992188,0.09478911574834425,0.13187253893463025
489,489,489,489,2021-01-13,212.39454650878903,193.0540313720703,188.6886749267578,0.10018187654130895,0.12563484051829277
490,490,490,490,2021-01-14,209.5191192626953,198.7480010986328,191.8488006591797,0.054194850285397944,0.0921054421127554
491,491,491,491,2021-01-15,207.7349853515625,209.2533721923828,193.6424255371093,-0.007256212050070765,0.07277619961309845
492,492,492,492,2021-01-19,209.5380706787109,209.5380706787109,193.6424255371093,0.0,0.08208761637596518
493,493,493,493,2021-01-20,216.7694549560547,208.7029571533203,197.561767578125,0.03865061574958162,0.09722370686086368
494,494,494,494,2021-01-21,214.65318298339844,213.732650756836,195.22723388671875,0.004306933092827814,0.09950429922062853
495,495,495,495,2021-01-22,212.02444458007807,212.39454650878903,193.0540313720703,-0.0017425208640922119,0.09826478666713956
496,496,496,496,2021-01-25,208.8643035888672,209.5191192626953,198.7480010986328,-0.0031253265865780477,0.05090014709236734
497,497,497,497,2021-01-26,204.75515747070312,207.7349853515625,209.2533721923828,-0.014344371872732187,-0.021496498118769303
498,498,498,498,2021-01-27,201.71836853027344,209.5380706787109,209.5380706787109,-0.03731876562148739,-0.03731876562148739
499,499,499,499,2021-01-28,207.63058471679688,216.7694549560547,208.7029571533203,-0.042159400368979694,-0.0051382714032922605
500,500,500,500,2021-01-29,205.97935485839844,214.65318298339844,213.732650756836,-0.04040856978892715,-0.03627567370255702
501,501,501,501,2021-02-01,205.7420959472656,212.02444458007807,212.39454650878903,-0.02963030345512696,-0.031321192897239225
502,502,502,502,2021-02-02,206.70057678222656,208.8643035888672,209.5191192626953,-0.01035948589328961,-0.013452435703182108
503,503,503,503,2021-02-03,208.2379302978516,204.75515747070312,207.7349853515625,0.017009451044703416,0.0024210892808349538
504,504,504,504,2021-02-04,194.9045867919922,201.71836853027344,209.5380706787109,-0.03377868752323687,-0.0698368742220431
505,505,505,505,2021-02-05,193.0540313720703,207.63058471679688,216.7694549560547,-0.07020426862742135,-0.10940389912772608
506,506,506,506,2021-02-08,195.54039001464844,205.97935485839844,214.65318298339844,-0.05067966569235216,-0.08904034267327032
507,507,507,507,2021-02-09,200.2284393310547,205.7420959472656,212.02444458007807,-0.026798874536711925,-0.05563511920706021
508,508,508,508,2021-02-10,200.3992614746093,206.70057678222656,208.8643035888672,-0.030485233305643566,-0.04052890785454977
509,509,509,509,2021-02-11,197.82749938964844,208.2379302978516,204.75515747070312,-0.04999296186488533,-0.033833863657602437
510,510,510,510,2021-02-12,196.37551879882807,194.9045867919922,201.71836853027344,0.007546933764086772,-0.026486679276525704
511,511,511,511,2021-02-16,192.90220642089844,193.0540313720703,207.63058471679688,-0.0007864376107187265,-0.07093549496085849
512,512,512,512,2021-02-17,197.4099273681641,195.54039001464844,205.97935485839844,0.009560875650169276,-0.041603332023859574
513,513,513,513,2021-02-18,195.1608123779297,200.2284393310547,205.7420959472656,-0.025309226651595962,-0.05142984239865056
514,514,514,514,2021-02-19,193.8417053222656,200.3992614746093,206.70057678222656,-0.03272245668018359,-0.06221013825959798
515,515,515,515,2021-02-22,198.4822998046875,197.82749938964844,208.2379302978516,0.0033099564876435394,-0.046848479905703067
516,516,516,516,2021-02-23,201.82276916503903,196.37551879882807,194.9045867919922,0.02773894831458734,0.03549522608428979
517,517,517,517,2021-02-24,203.9769744873047,192.90220642089844,193.0540313720703,0.05741130841314446,0.056579720390208976
518,518,518,518,2021-02-25,198.66259765625,197.4099273681641,195.54039001464844,0.006345528336828332,0.015967072794360604
519,519,519,519,2021-02-26,199.1940460205078,195.1608123779297,200.2284393310547,0.020666206465505654,-0.005166065889554372
520,520,520,520,2021-03-01,203.9864654541016,193.8417053222656,200.3992614746093,0.05233528107364793,0.01790028542568667
521,521,521,521,2021-03-02,208.3138732910156,198.4822998046875,197.82749938964844,0.04953375437508867,0.0530076654343834
522,522,522,522,2021-03-03,209.37677001953125,201.82276916503903,196.37551879882807,0.0374288832015528,0.06620606937274087
523,523,523,523,2021-03-04,213.12530517578125,203.9769744873047,192.90220642089844,0.04484982048327191,0.10483601577245572
524,524,524,524,2021-03-05,218.85720825195312,198.66259765625,197.4099273681641,0.10165280648673636,0.10864337558764436
525,525,525,525,2021-03-08,223.82997131347656,199.1940460205078,195.1608123779297,0.12367802042854437,0.14690018239947134
526,526,526,526,2021-03-09,225.49774169921875,203.9864654541016,193.8417053222656,0.10545442903395652,0.1633086972915574
527,527,527,527,2021-03-10,227.0321350097656,208.3138732910156,198.4822998046875,0.08985604954212767,0.14384071140435184
528,528,528,528,2021-03-11,227.8803253173828,209.37677001953125,201.82276916503903,0.08837444238023884,0.12911108226364387
529,529,529,529,2021-03-12,232.0260772705078,213.12530517578125,203.9769744873047,0.08868384765074055,0.13751112278091404
530,530,530,530,2021-03-15,233.9607391357422,218.85720825195312,198.66259765625,0.0690108907283582,0.1776788479357816
531,531,531,531,2021-03-16,230.3391876220703,223.82997131347656,199.1940460205078,0.02908107556104511,0.15635578584691223
532,532,532,532,2021-03-17,230.54884338378903,225.49774169921875,203.9864654541016,0.022399788337160942,0.1302163742606941
533,533,533,533,2021-03-18,232.369140625,227.0321350097656,208.3138732910156,0.02350771010898889,0.11547606961529189
534,534,534,534,2021-03-19,231.83544921875,227.8803253173828,209.37677001953125,0.01735614470384239,0.10726442669415404
535,535,535,535,2021-03-22,231.0158233642578,232.0260772705078,213.12530517578125,-0.00435405329493288,0.08394366015673671
536,536,536,536,2021-03-23,227.2418212890625,233.9607391357422,218.85720825195312,-0.02871814250330873,0.03831088363083213
537,537,537,537,2021-03-24,229.24319458007807,230.3391876220703,223.82997131347656,-0.004758170128612682,0.024184532727389962
538,538,538,538,2021-03-25,230.0532684326172,230.54884338378903,225.49774169921875,-0.0021495442956825928,0.02020209470423362
539,539,539,539,2021-03-26,232.33102416992188,232.369140625,227.0321350097656,-0.00016403406655296493,0.02333981997715151
540,540,540,540,2021-03-29,235.9239654541016,231.83544921875,227.8803253173828,0.017635423094825464,0.03529765075381519
541,541,541,541,2021-03-30,234.2561492919922,231.0158233642578,232.0260772705078,0.014026424166734053,0.009611299073441826
542,542,542,542,2021-03-31,230.38682556152344,227.2418212890625,233.9607391357422,0.013839900836124519,-0.01527569791162775
543,543,543,543,2021-04-01,230.47262573242188,229.24319458007807,230.3391876220703,0.005362999562956938,0.0005793113700240937
544,544,544,544,2021-04-05,231.9116973876953,230.0532684326172,230.54884338378903,0.00807825495260217,0.005911346090067271
545,545,545,545,2021-04-06,227.8994140625,232.33102416992188,232.369140625,-0.019074551594025158,-0.019235456784312377
546,546,546,546,2021-04-07,228.938217163086,235.9239654541016,231.83544921875,-0.029610168164008188,-0.01249693291266385
547,547,547,547,2021-04-08,227.0607452392578,234.2561492919922,231.0158233642578,-0.030715966579667242,-0.01712037758887086
548,548,548,548,2021-04-09,234.5420684814453,230.38682556152344,227.2418212890625,0.018035939814675883,0.03212545626932184
549,549,549,549,2021-04-12,234.27520751953125,230.47262573242188,229.24319458007807,0.01649906046336347,0.0219505444803747
550,550,550,550,2021-04-13,233.74151611328125,231.9116973876953,230.0532684326172,0.007890152787450644,0.016032146405885017
551,551,551,551,2021-04-14,237.72520446777344,227.8994140625,232.33102416992188,0.04311459266226447,0.02321764954604766
552,552,552,552,2021-04-15,242.41412353515625,228.938217163086,235.9239654541016,0.05886263350461318,0.027509532863956965
553,553,553,553,2021-04-16,240.7082061767578,227.0607452392578,234.2561492919922,0.060104889214203094,0.027542742866157877
554,554,554,554,2021-04-19,240.6319580078125,234.5420684814453,230.38682556152344,0.025965020116845094,0.04446926347163527
555,555,555,555,2021-04-20,241.4706420898437,234.27520751953125,230.47262573242188,0.030713598107527273,0.04771940408311437
556,556,556,556,2021-04-21,241.1179962158203,233.74151611328125,231.9116973876953,0.0315582795268774,0.039697431961504215
557,557,557,557,2021-04-22,240.6796264648437,237.72520446777344,227.8994140625,0.01242788707947362,0.056078303030822285
558,558,558,558,2021-04-23,239.9743804931641,242.41412353515625,228.938217163086,-0.010064360138811512,0.04820585862349236
559,559,559,559,2021-04-26,237.66802978515625,240.7082061767578,227.0607452392578,-0.012630131892425345,0.04671562464362289
560,560,560,560,2021-04-27,238.67825317382807,240.6319580078125,234.5420684814453,-0.008119058042660332,0.01763515056877729
561,561,561,561,2021-04-28,235.53323364257807,241.4706420898437,234.27520751953125,-0.024588531325710816,0.005369864512624334
562,562,562,562,2021-04-29,238.48765563964844,241.1179962158203,233.74151611328125,-0.01090893511663682,0.020305077186489218
563,563,563,563,2021-04-30,237.3153839111328,240.6796264648437,237.72520446777344,-0.013978094461611135,-0.001723925561692763
564,564,564,564,2021-05-03,240.212646484375,239.9743804931641,242.41412353515625,0.0009928809513801706,-0.009081471898901072
565,565,565,565,2021-05-04,247.312744140625,237.66802978515625,240.7082061767578,0.040580613068519344,0.02743794268076316
566,566,566,566,2021-05-05,246.2834625244141,238.67825317382807,240.6319580078125,0.03186385541814407,0.023486092883880705
567,567,567,567,2021-05-06,244.8634490966797,235.53323364257807,241.4706420898437,0.039613159085058136,0.01405059835627398
568,568,568,568,2021-05-07,248.9138336181641,238.48765563964844,241.1179962158203,0.04371789370209367,0.03233204291962455
569,569,569,569,2021-05-10,254.37472534179688,237.3153839111328,240.6796264648437,0.07188468421015748,0.05690177884231362
570,570,570,570,2021-05-11,248.6088714599609,240.212646484375,239.9743804931641,0.034953301162401695,0.03598088658069387
571,571,571,571,2021-05-12,246.5693817138672,247.312744140625,237.66802978515625,-0.0030057586775031897,0.03745287886114701
572,572,572,572,2021-05-13,251.6013641357422,246.2834625244141,238.67825317382807,0.02159260535327645,0.05414448442649822
573,573,573,573,2021-05-14,251.14393615722656,244.8634490966797,235.53323364257807,0.0256489365142738,0.06627813100183455
574,574,574,574,2021-05-17,252.2875823974609,248.9138336181641,238.48765563964844,0.013553882201951861,0.057864323085401015
575,575,575,575,2021-05-18,250.8104248046875,254.37472534179688,237.3153839111328,-0.014012007412765204,0.05686542806937522
576,576,576,576,2021-05-19,250.0956115722656,248.6088714599609,240.212646484375,0.005980237565834878,0.04114256777289804
577,577,577,577,2021-05-20,248.4182891845703,246.5693817138672,247.312744140625,0.007498528235142743,0.004470230791328245
578,578,578,578,2021-05-21,249.92404174804688,251.6013641357422,246.2834625244141,-0.006666587017351677,0.014782069353405758
579,579,579,579,2021-05-24,249.24737548828125,251.14393615722656,244.8634490966797,-0.007551688079611818,0.017903555666532567
580,580,580,580,2021-05-25,247.4080505371093,252.2875823974609,248.9138336181641,-0.019341149548392278,-0.006049415009069747
581,581,581,581,2021-05-26,247.2079162597656,250.8104248046875,254.37472534179688,-0.014363472123326892,-0.028174218458226985
582,582,582,582,2021-05-27,247.312744140625,250.0956115722656,248.6088714599609,-0.01112721416479745,-0.005213519983113923
583,583,583,583,2021-05-28,246.6932678222656,248.4182891845703,246.5693817138672,-0.006944019170114557,0.000502439141215838
584,584,584,584,2021-06-01,245.57823181152344,249.92404174804688,251.6013641357422,-0.017388522953324048,-0.023939187869304157
585,585,585,585,2021-06-02,243.41482543945312,249.24737548828125,251.14393615722656,-0.023400647799809438,-0.030775621486376248
586,586,586,586,2021-06-03,244.90155029296875,247.4080505371093,252.2875823974609,-0.010131037525654696,-0.02927624116218297
587,587,587,587,2021-06-04,241.0608367919922,247.2079162597656,250.8104248046875,-0.02486603002354537,-0.038872339617811225
588,588,588,588,2021-06-07,236.9082489013672,247.312744140625,250.0956115722656,-0.04207019446333782,-0.05272928456438708
589,589,589,589,2021-06-08,235.30078125,246.6932678222656,248.4182891845703,-0.04618077612265248,-0.052804115098080584
590,590,590,590,2021-06-09,231.5596160888672,245.57823181152344,249.92404174804688,-0.05708411376385858,-0.07348002829472966
591,591,591,591,2021-06-10,229.301513671875,243.41482543945312,249.24737548828125,-0.05798049376038794,-0.08002436044645145
592,592,592,592,2021-06-11,231.4065399169922,244.90155029296875,247.4080505371093,-0.055103817676257494,-0.06467659635722722
593,593,593,593,2021-06-14,229.2441253662109,241.0608367919922,247.2079162597656,-0.04901962335747534,-0.07266672995487078
594,594,594,594,2021-06-15,228.7561492919922,236.9082489013672,247.312744140625,-0.03441036623747529,-0.0750329099016479
595,595,595,595,2021-06-16,226.75640869140625,235.30078125,246.6932678222656,-0.036312554991118406,-0.08081638914128453
596,596,596,596,2021-06-17,226.4693603515625,231.5596160888672,245.57823181152344,-0.021982484784182632,-0.07781174788580869
597,597,597,597,2021-06-18,221.95315551757807,229.301513671875,243.41482543945312,-0.032046705826862754,-0.08816911576001529
598,598,598,598,2021-06-21,226.26841735839844,231.4065399169922,244.90155029296875,-0.022203877904387825,-0.0760841771408961
599,599,599,599,2021-06-22,225.8187255859375,229.2441253662109,241.0608367919922,-0.014942148571098324,-0.06322931343346694
600,600,600,600,2021-06-23,222.8717041015625,228.7561492919922,236.9082489013672,-0.025723659051974046,-0.05924886476050295
601,601,601,601,2021-06-24,224.6322631835937,226.75640869140625,235.30078125,-0.009367521385926114,-0.04533991774158763
602,602,602,602,2021-06-25,226.86163330078125,226.4693603515625,231.5596160888672,0.001732123712496092,-0.02028843745484088
603,603,603,603,2021-06-28,229.6746826171875,221.95315551757807,229.301513671875,0.03478899446869055,0.0016274159700773172
604,604,604,604,2021-06-29,226.4693603515625,226.26841735839844,231.4065399169922,0.0008880735345657698,-0.021335523046153715
605,605,605,605,2021-06-30,226.8329620361328,225.8187255859375,229.2441253662109,0.004491374431255135,-0.010517884923883392
606,606,606,606,2021-07-01,228.0098114013672,222.8717041015625,228.7561492919922,0.023054103348459476,-0.0032625915977994024
607,607,607,607,2021-07-02,227.75146484375,224.6322631835937,226.75640869140625,0.013885813266311331,0.004388216227652064
608,608,608,608,2021-07-06,225.0819549560547,226.86163330078125,226.4693603515625,-0.007844774450543657,-0.006126238857892541
609,609,609,609,2021-07-07,225.7421722412109,229.6746826171875,221.95315551757807,-0.01712208908341517,0.017071245122860068
610,610,610,610,2021-07-08,221.4173278808593,226.4693603515625,226.26841735839844,-0.022307796793617607,-0.021439534222998713
611,611,611,611,2021-07-09,224.7566375732422,226.8329620361328,225.8187255859375,-0.009153539433831903,-0.00470327697554529
612,612,612,612,2021-07-12,225.0628204345703,228.0098114013672,222.8717041015625,-0.012924842789371338,0.009831289897659357
613,613,613,613,2021-07-13,225.38815307617188,227.75146484375,224.6322631835937,-0.010376713797206505,0.0033650103589990543
614,614,614,614,2021-07-14,225.8282928466797,225.0819549560547,226.86163330078125,0.003315849512550706,-0.004554937029530803
615,615,615,615,2021-07-15,224.7662048339844,225.7421722412109,229.6746826171875,-0.004323372090987321,-0.021371436012319833
616,616,616,616,2021-07-16,223.7328643798828,221.4173278808593,226.4693603515625,0.010457792627095008,-0.012083294479357631
617,617,617,617,2021-07-19,217.80056762695312,224.7566375732422,226.8329620361328,-0.030949341569599942,-0.03981958498492333
618,618,618,618,2021-07-20,222.00103759765625,225.0628204345703,228.0098114013672,-0.013604125421525004,-0.026353137028536255
619,619,619,619,2021-07-21,223.4840850830078,225.38815307617188,227.75146484375,-0.008447950645039337,-0.018737002476229225
620,620,620,620,2021-07-22,222.2115173339844,225.8282928466797,225.0819549560547,-0.016015599582780315,-0.0127528553882994
621,621,621,621,2021-07-23,222.8238677978516,224.7662048339844,225.7421722412109,-0.008641588434379899,-0.012927599723108196
622,622,622,622,2021-07-26,218.5755920410156,223.7328643798828,221.4173278808593,-0.023051027184412765,-0.012834297419453966
623,623,623,623,2021-07-27,218.99661254882807,217.80056762695312,224.7566375732422,0.00549146834145775,-0.025627830557560682
624,624,624,624,2021-07-28,217.4369964599609,222.00103759765625,225.0628204345703,-0.020558647775182903,-0.0338830907738773
625,625,625,625,2021-07-29,219.0635681152344,223.4840850830078,225.38815307617188,-0.019780007896900154,-0.02806085801146796
626,626,626,626,2021-07-30,219.5802764892578,222.2115173339844,225.8282928466797,-0.011841154213315774,-0.02766711061161764
627,627,627,627,2021-08-02,219.4462890625,222.8238677978516,224.7662048339844,-0.015158065285967304,-0.02366866395868439
628,628,628,628,2021-08-03,223.8572235107422,218.5755920410156,223.7328643798828,0.02416386669896564,0.0005558375663945458
629,629,629,629,2021-08-04,221.4843292236328,218.99661254882807,217.80056762695312,0.011359612579624256,0.016913461873934166
630,630,630,630,2021-08-05,197.30552673339844,217.4369964599609,222.00103759765625,-0.09258530081963079,-0.11124052000610352
631,631,631,631,2021-08-06,200.2620849609375,219.0635681152344,223.4840850830078,-0.08582660876046133,-0.10390896565831542
632,632,632,632,2021-08-09,202.0322265625,219.5802764892578,222.2115173339844,-0.07991633040691748,-0.09081118302772262
633,633,633,633,2021-08-10,201.84085083007807,219.4462890625,222.8238677978516,-0.08022663909075156,-0.0941686237437076
634,634,634,634,2021-08-11,202.1757354736328,223.8572235107422,218.5755920410156,-0.09685409162625902,-0.07503059428659975
635,635,635,635,2021-08-12,200.62567138671875,221.4843292236328,218.99661254882807,-0.09417667565931076,-0.08388687362921321
636,636,636,636,2021-08-13,201.5155334472656,197.30552673339844,217.4369964599609,0.021337500188505887,-0.07322333950481652
637,637,637,637,2021-08-16,201.79299926757807,200.2620849609375,219.0635681152344,0.007644553920125086,-0.07883816097878704
638,638,638,638,2021-08-17,201.41026306152344,202.0322265625,219.5802764892578,-0.0030785360907961135,-0.0827488411903119
639,639,639,639,2021-08-18,196.72186279296875,201.84085083007807,219.4462890625,-0.025361506434685044,-0.10355347710190332
640,640,640,640,2021-08-19,197.2768402099609,202.1757354736328,223.8572235107422,-0.024230876431315385,-0.11873810853151123
641,641,641,641,2021-08-20,198.56851196289065,200.62567138671875,221.4843292236328,-0.010253719823635099,-0.1034647342368139
642,642,642,642,2021-08-23,198.7694702148437,201.5155334472656,197.30552673339844,-0.013627054874856714,0.007419678027688281
643,643,643,643,2021-08-24,202.740234375,201.79299926757807,200.2620849609375,0.004694093010461087,0.012374531177710812
644,644,644,644,2021-08-25,202.2618408203125,201.41026306152344,202.0322265625,0.004228075301847545,0.0011365229286401934
645,645,645,645,2021-08-26,198.8172912597656,196.72186279296875,201.84085083007807,0.010651731521077012,-0.014979918871120379
646,646,646,646,2021-08-27,201.5824584960937,197.2768402099609,202.1757354736328,0.02182525977986227,-0.0029344618242602705
647,647,647,647,2021-08-30,198.5111389160156,198.56851196289065,200.62567138671875,-0.0002889332568790648,-0.010539690439850369
648,648,648,648,2021-08-31,202.51060485839844,198.7694702148437,201.5155334472656,0.01882147514661625,0.004937938997110702
649,649,649,649,2021-09-01,201.93655395507807,202.740234375,201.79299926757807,-0.003964089429014828,0.0007113957769646628
650,650,650,650,2021-09-02,208.787353515625,202.2618408203125,201.41026306152344,0.03226269803956594,0.03662718245816565
651,651,651,651,2021-09-03,207.55303955078125,198.8172912597656,196.72186279296875,0.04393857413338331,0.05505832754954798
652,652,652,652,2021-09-07,207.9375457763672,201.5824584960937,197.2768402099609,0.0315259935199006,0.05403931629815317
653,653,653,653,2021-09-08,205.09225463867188,198.5111389160156,198.56851196289065,0.033152375018313585,0.03285386293774728
654,654,654,654,2021-09-09,205.6593780517578,202.51060485839844,198.7694702148437,0.015548682971744165,0.03466280726847559
655,655,655,655,2021-09-10,196.7582244873047,201.93655395507807,202.740234375,-0.025643348697162227,-0.02950578559868211
656,656,656,656,2021-09-13,200.9973297119141,208.787353515625,202.2618408203125,-0.037310802941558086,-0.006251852070909392
657,657,657,657,2021-09-14,195.758529663086,207.55303955078125,198.8172912597656,-0.05682648595859052,-0.015384786591238542
658,658,658,658,2021-09-15,198.5749664306641,207.9375457763672,201.5824584960937,-0.04502592021439156,-0.014919413563397321
659,659,659,659,2021-09-16,197.5560607910156,205.09225463867188,198.5111389160156,-0.03674538495338797,-0.004811206717241556
660,660,660,660,2021-09-17,197.6521911621093,205.6593780517578,202.51060485839844,-0.03893421717746015,-0.023990910005361465
661,661,661,661,2021-09-20,194.6819305419922,196.7582244873047,201.93655395507807,-0.010552514136182745,-0.03592526103371907
662,662,662,662,2021-09-21,194.5473480224609,200.9973297119141,208.787353515625,-0.03208988745620567,-0.06820339093046845
663,663,663,663,2021-09-22,194.162826538086,195.758529663086,207.55303955078125,-0.00815138491153522,-0.06451465630990738
664,664,664,664,2021-09-23,194.6146240234375,198.5749664306641,207.9375457763672,-0.019943815065981196,-0.06407174665444126
665,665,665,665,2021-09-24,195.9891967773437,197.5560607910156,205.09225463867188,-0.007931237378383527,-0.044385185961146156
666,666,666,666,2021-09-27,198.6038055419922,197.6521911621093,205.6593780517578,0.004814590591117662,-0.03430707890203755
667,667,667,667,2021-09-28,195.40286254882807,194.6819305419922,196.7582244873047,0.0037031274799299574,-0.0068884639613328025
668,668,668,668,2021-09-29,196.0276336669922,194.5473480224609,200.9973297119141,0.007608870845982274,-0.024725184419339685
669,669,669,669,2021-09-30,192.4037628173828,194.162826538086,195.758529663086,-0.009059734821887377,-0.017137270347692968
670,670,670,670,2021-10-01,194.7492218017578,194.6146240234375,198.5749664306641,0.0006916118405577709,-0.019265996604068913
671,671,671,671,2021-10-04,191.72125244140625,195.9891967773437,197.5560607910156,-0.02177642648735434,-0.029534949858013637
672,672,672,672,2021-10-05,193.59567260742188,198.6038055419922,197.6521911621093,-0.025216701769148142,-0.020523519273107138
673,673,673,673,2021-10-06,195.3740234375,195.40286254882807,194.6819305419922,-0.00014758796750413694,0.0035549929753677656
674,674,674,674,2021-10-07,196.7774658203125,196.0276336669922,194.5473480224609,0.003825134953136855,0.01146311075694606
675,675,675,675,2021-10-08,197.2292022705078,192.4037628173828,194.162826538086,0.025079756146479282,0.015792805384507114
676,676,676,676,2021-10-11,196.0276336669922,194.7492218017578,194.6146240234375,0.006564400378121782,0.007260552235707207
677,677,677,677,2021-10-12,194.26858520507807,191.72125244140625,195.9891967773437,0.013286647834988008,-0.00877911436220824
678,678,678,678,2021-10-13,191.7404937744141,193.59567260742188,198.6038055419922,-0.00958274949032445,-0.034557805923446594
679,679,679,679,2021-10-14,195.1721343994141,195.3740234375,195.40286254882807,-0.001033346370893029,-0.0011807818289065741
680,680,680,680,2021-10-15,198.20008850097656,196.7774658203125,196.0276336669922,0.007229601594539892,0.01108239074943329
681,681,681,681,2021-10-18,196.6428680419922,197.2292022705078,192.4037628173828,-0.0029728570706859525,0.02203234054540215
682,682,682,682,2021-10-19,198.62306213378903,196.0276336669922,194.7492218017578,0.01324011527479807,0.019891429070636013
683,683,683,683,2021-10-20,206.4379730224609,194.26858520507807,191.72125244140625,0.06264207774271036,0.07676102880431768
684,684,684,684,2021-10-21,207.8510284423828,191.7404937744141,193.59567260742188,0.08402259924772615,0.07363468223728487
685,685,685,685,2021-10-22,208.0144500732422,195.1721343994141,195.3740234375,0.0657999448197184,0.06469860431464092
686,686,686,686,2021-10-25,207.26467895507807,198.20008850097656,196.7774658203125,0.04573454291902013,0.05329478703797297
687,687,687,687,2021-10-26,207.312728881836,196.6428680419922,197.2292022705078,0.05426009570591339,0.051125931126052127
688,688,688,688,2021-10-27,205.1306915283203,198.62306213378903,196.0276336669922,0.03276371497156694,0.046437625609419
689,689,689,689,2021-10-28,207.3896331787109,206.4379730224609,194.26858520507807,0.004609908450062372,0.06754076043628832
690,690,690,690,2021-10-29,205.3325653076172,207.8510284423828,191.7404937744141,-0.012116673916115595,0.07088785089494132
691,691,691,691,2021-11-01,207.7549285888672,208.0144500732422,195.1721343994141,-0.0012476127705725037,0.06447023919768569
692,692,692,692,2021-11-02,206.38995361328125,207.26467895507807,198.20008850097656,-0.004220329996440952,0.04132119805922452
693,693,693,693,2021-11-03,209.7927703857422,207.312728881836,196.6428680419922,0.011962803814713041,0.06687200240052382
694,694,694,694,2021-11-04,204.90000915527344,205.1306915283203,198.62306213378903,-0.0011245629375505883,0.03160230717446266
695,695,695,695,2021-11-05,205.8227996826172,207.3896331787109,206.4379730224609,-0.007555023228878355,-0.0029799427442391835
696,696,696,696,2021-11-08,209.7062530517578,205.3325653076172,207.8510284423828,0.02130050699745656,0.008925741783804897
697,697,697,697,2021-11-09,207.8221893310547,207.7549285888672,208.0144500732422,0.0003237504045960904,-0.0009242662811156377
698,698,698,698,2021-11-10,209.3986358642578,206.38995361328125,207.26467895507807,0.014577658448501785,0.010295805922832857
699,699,699,699,2021-11-11,209.2640686035156,209.7927703857422,207.312728881836,-0.002520114402676854,0.00941254177784634
700,700,700,700,2021-11-12,209.2929229736328,204.90000915527344,205.1306915283203,0.02143930513458603,0.020290632349074134
701,701,701,701,2021-11-15,207.1781616210937,205.8227996826172,207.3896331787109,0.006585091353176198,-0.0010196823938397603
702,702,702,702,2021-11-16,209.3217620849609,209.7062530517578,205.3325653076172,-0.0018334740199759114,0.01942797905128857
703,703,703,703,2021-11-17,208.5719757080078,207.8221893310547,207.7549285888672,0.0036078263796881505,0.003932744819534539
704,704,704,704,2021-11-18,210.27340698242188,209.3986358642578,206.38995361328125,0.0041775397177425955,0.0188160969134048
705,705,705,705,2021-11-19,202.35269165039065,209.2640686035156,209.7927703857422,-0.033027060016785126,-0.03546394244983564
706,706,706,706,2021-11-22,203.35240173339844,209.2929229736328,204.90000915527344,-0.02838376547009558,-0.007552988544291428
707,707,707,707,2021-11-23,204.9769287109375,207.1781616210937,205.8227996826172,-0.01062483078782217,-0.0041097049159958265
708,708,708,708,2021-11-24,202.41998291015625,209.3217620849609,209.7062530517578,-0.0329721052701788,-0.034745125791758036
709,709,709,709,2021-11-26,194.2012939453125,208.5719757080078,207.8221893310547,-0.06890034825586389,-0.06554110237018285
710,710,710,710,2021-11-29,191.87506103515625,210.27340698242188,209.3986358642578,-0.08749725517503815,-0.08368523871598277
711,711,711,711,2021-11-30,184.4638214111328,202.35269165039065,209.2640686035156,-0.08840440961450047,-0.11851173188919895
712,712,712,712,2021-12-01,187.174560546875,203.35240173339844,209.2929229736328,-0.07955569272170737,-0.10568136806777906
713,713,713,713,2021-12-02,190.12559509277344,204.9769287109375,207.1781616210937,-0.0724536839904929,-0.0823087066459618
714,714,714,714,2021-12-03,192.11538696289065,202.41998291015625,209.3217620849609,-0.050907009274075876,-0.08220060327547984
715,715,715,715,2021-12-06,199.5832061767578,194.2012939453125,208.5719757080078,0.0277130606192606,-0.04309672716450608
716,716,716,716,2021-12-07,200.9163818359375,191.87506103515625,210.27340698242188,0.04712087517785668,-0.04449932723668948
717,717,717,717,2021-12-08,201.244873046875,184.4638214111328,202.35269165039065,0.09097204810877568,-0.0054746917102029835
718,718,718,718,2021-12-09,204.1334686279297,187.174560546875,203.35240173339844,0.09060477038923032,0.003840952395316455
719,719,719,719,2021-12-10,207.6499938964844,190.12559509277344,204.9769287109375,0.09217274925640484,0.013040810018753346
720,720,720,720,2021-12-13,207.8528747558593,192.11538696289065,202.41998291015625,0.08191685237585111,0.026839701138174688
721,721,721,721,2021-12-14,209.2730255126953,199.5832061767578,194.2012939453125,0.048550273951185385,0.07760881125553687
722,722,722,722,2021-12-15,210.0845489501953,200.9163818359375,191.87506103515625,0.04563175501410477,0.09490283842412772
723,723,723,723,2021-12-16,211.2534942626953,201.244873046875,184.4638214111328,0.04973354632239024,0.14522995699982655
724,724,724,724,2021-12-17,212.17127990722656,204.1334686279297,187.174560546875,0.03937527409553421,0.13354763215320342
