,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TAP,TAP_6m,TAP_12m,TAP_6m_ret,TAP_12m_ret
243,243,243,243,2020-01-23,52.22389602661133,51.49678039550781,50.28183364868164,0.014119632829840745,0.038623539298483944
244,244,244,244,2020-01-24,51.65324020385742,51.46915435791016,50.15298080444336,0.003576624645261317,0.029913663661665035
245,245,245,245,2020-01-27,51.48756790161133,52.06741714477539,50.64079666137695,-0.011136508683574076,0.016721127945449554
246,246,246,246,2020-01-28,51.625633239746094,52.06741714477539,50.58557891845703,-0.008484843866960023,0.020560292943678782
247,247,247,247,2020-01-29,51.81891250610352,52.00299835205078,50.68682098388672,-0.003539908308767714,0.022335027138054242
248,248,248,248,2020-01-30,51.78210067749024,51.98458480834961,50.98134613037109,-0.003895080274390228,0.015706814509594214
249,249,249,249,2020-01-31,51.15622329711914,52.22389602661133,51.49678039550781,-0.020444141680814876,-0.006613172625028363
250,250,250,250,2020-02-03,51.828121185302734,51.65324020385742,51.46915435791016,0.0033856730140280344,0.0069744069408321785
251,251,251,251,2020-02-04,52.3803596496582,51.48756790161133,52.06741714477539,0.017339947960892887,0.006010332796279494
252,252,252,252,2020-02-05,53.40201187133789,51.625633239746094,52.06741714477539,0.034408849250185725,0.025632051669695954
253,253,253,253,2020-02-06,52.92340469360352,51.81891250610352,52.00299835205078,0.021314460958050896,0.017699101411840834
254,254,254,254,2020-02-07,53.18111801147461,51.78210067749024,51.98458480834961,0.027017392413215102,0.02301707722657076
255,255,255,255,2020-02-10,53.23634719848633,51.15622329711914,52.22389602661133,0.040662186676402534,0.019386741490123427
256,256,256,256,2020-02-11,53.429630279541016,51.828121185302734,51.65324020385742,0.030900388777597376,0.034390680404032814
257,257,257,257,2020-02-12,51.08258819580078,52.3803596496582,51.48756790161133,-0.0247759172051788,-0.007865582359307233
258,258,258,258,2020-02-13,50.9537353515625,53.40201187133789,51.625633239746094,-0.04584614762593686,-0.013014811558113792
259,259,259,259,2020-02-14,50.85248947143555,52.92340469360352,51.81891250610352,-0.03913042318719662,-0.018650006106441297
260,260,260,260,2020-02-18,50.11616516113281,53.18111801147461,51.78210067749024,-0.05763235082196816,-0.03217203424660631
261,261,261,261,2020-02-19,50.51194381713867,53.23634719848633,51.15622329711914,-0.05117562576541912,-0.012594351937171844
262,262,262,262,2020-02-20,50.99975204467773,53.429630279541016,51.828121185302734,-0.04547810310777545,-0.01598300539707609
263,263,263,263,2020-02-21,50.88930892944336,51.08258819580078,52.3803596496582,-0.003783662362928375,-0.02846583586267093
264,264,264,264,2020-02-24,49.88606643676758,50.9537353515625,53.40201187133789,-0.020953692745554142,-0.06583919428056983
265,265,265,265,2020-02-25,47.32732391357422,50.85248947143555,52.92340469360352,-0.06932139595331821,-0.10573924358093434
266,266,266,266,2020-02-26,47.62186813354492,50.11616516113281,53.18111801147461,-0.049770309032390214,-0.10453427994368603
267,267,267,267,2020-02-27,46.0295524597168,50.51194381713867,53.23634719848633,-0.08873923707329201,-0.1353735768515395
268,268,268,268,2020-02-28,45.66139221191406,50.99975204467773,53.429630279541016,-0.10467423112345842,-0.14539194875547412
269,269,269,269,2020-03-02,47.38255310058594,50.88930892944336,51.08258819580078,-0.06890948025486932,-0.07243241241090836
270,270,270,270,2020-03-03,46.416133880615234,49.88606643676758,50.9537353515625,-0.06955714899972343,-0.08905336261688068
271,271,271,271,2020-03-04,48.30296325683594,47.32732391357422,50.85248947143555,0.020614716036836622,-0.05013572080933637
272,272,272,272,2020-03-05,46.130802154541016,47.62186813354492,50.11616516113281,-0.03131053101114267,-0.07952250523914017
273,273,273,273,2020-03-06,44.72500228881836,46.0295524597168,50.51194381713867,-0.028341578424863623,-0.11456580545128037
274,274,274,274,2020-03-09,40.042091369628906,45.66139221191406,50.99975204467773,-0.12306459724675145,-0.214857136274888
275,275,275,275,2020-03-10,40.86137008666992,47.38255310058594,50.88930892944336,-0.1376283586929674,-0.19705394028197365
276,276,276,276,2020-03-11,38.114933013916016,46.416133880615234,49.88606643676758,-0.1788430050647981,-0.2359603445136711
277,277,277,277,2020-03-12,35.750205993652344,48.30296325683594,47.32732391357422,-0.2598755110827926,-0.24461805491185562
278,278,278,278,2020-03-13,39.62314987182617,46.130802154541016,47.62186813354492,-0.14106956694387862,-0.16796313490449655
279,279,279,279,2020-03-16,38.96213912963867,44.72500228881836,46.0295524597168,-0.12885104224176758,-0.1535407787478108
280,280,280,280,2020-03-17,40.95447540283203,40.042091369628906,45.66139221191406,0.022785623877157102,-0.10308307699505259
281,281,281,281,2020-03-18,37.65874099731445,40.86137008666992,47.38255310058594,-0.07837791739636879,-0.205219251960301
282,282,282,282,2020-03-19,35.85261154174805,38.114933013916016,46.416133880615234,-0.05935525247655504,-0.22758298582206626
283,283,283,283,2020-03-20,34.390953063964844,35.750205993652344,48.30296325683594,-0.03802084189189969,-0.28801566725623684
284,284,284,284,2020-03-23,32.17518615722656,39.62314987182617,46.130802154541016,-0.18797000588525759,-0.30252272550046466
285,285,285,285,2020-03-24,34.88438034057617,38.96213912963867,44.72500228881836,-0.10465952024591307,-0.2200250742234714
286,286,286,286,2020-03-25,34.94955062866211,40.95447540283203,40.042091369628906,-0.14662438512775278,-0.12717968934133606
287,287,287,287,2020-03-26,35.95502471923828,37.65874099731445,40.86137008666992,-0.04524092502714494,-0.12007295293880083
288,288,288,288,2020-03-27,35.43367385864258,35.85261154174805,38.114933013916016,-0.011684997691664423,-0.07034668418004286
289,289,289,289,2020-03-30,37.51909637451172,34.390953063964844,35.750205993652344,0.0909583199025843,0.04947916611091552
290,290,290,290,2020-03-31,36.31811141967773,32.17518615722656,39.62314987182617,0.12876150093449157,-0.08341180503921708
291,291,291,291,2020-04-01,35.2381591796875,34.88438034057617,38.96213912963867,0.010141468349369687,-0.09557945310857752
292,292,292,292,2020-04-02,37.23980331420898,34.94955062866211,40.95447540283203,0.06553024700891674,-0.0907024702937883
293,293,293,293,2020-04-03,38.18009948730469,35.95502471923828,37.65874099731445,0.061884946135938756,0.013844288900348944
294,294,294,294,2020-04-06,39.9396858215332,35.43367385864258,35.85261154174805,0.12716750684297362,0.1139965571273942
295,295,295,295,2020-04-07,40.526214599609375,37.51909637451172,34.390953063964844,0.08014900452508011,0.17839754322113022
296,296,296,296,2020-04-08,42.47199249267578,36.31811141967773,32.17518615722656,0.16944386237175824,0.32002320934937467
297,297,297,297,2020-04-09,44.1291618347168,35.2381591796875,34.88438034057617,0.2523117796730534,0.2650120599501504
298,298,298,298,2020-04-13,41.913387298583984,37.23980331420898,34.94955062866211,0.1254996957138006,0.19925396878238644
299,299,299,299,2020-04-14,43.3564338684082,38.18009948730469,35.95502471923828,0.1355767651371549,0.20585187208089128
300,300,300,300,2020-04-15,41.52237319946289,39.9396858215332,35.43367385864258,0.03962693610064383,0.17183370161136224
301,301,301,301,2020-04-16,40.1910514831543,40.526214599609375,37.51909637451172,-0.008270279367723399,0.07121587049888944
302,302,302,302,2020-04-17,41.31755447387695,42.47199249267578,36.31811141967773,-0.027181159890200757,0.13765702176601757
303,303,303,303,2020-04-20,40.48896789550781,44.1291618347168,35.2381591796875,-0.08248953272312576,0.14900916614415727
304,304,304,304,2020-04-21,39.19489288330078,41.913387298583984,37.23980331420898,-0.06485981187626522,0.05249999718300957
305,305,305,305,2020-04-22,39.19489288330078,43.3564338684082,38.18009948730469,-0.09598439294472838,0.02657911869332663
306,306,306,306,2020-04-23,38.98075866699219,41.52237319946289,39.9396858215332,-0.06121072416216278,-0.024009381516567063
307,307,307,307,2020-04-24,40.06070327758789,40.1910514831543,40.526214599609375,-0.0032432146151001318,-0.011486671691907091
308,308,308,308,2020-04-27,41.513065338134766,41.31755447387695,42.47199249267578,0.004731907944392599,-0.022577870692230384
309,309,309,309,2020-04-28,42.30441284179688,40.48896789550781,44.1291618347168,0.04483801491246431,-0.041350184709023186
310,310,310,310,2020-04-29,42.98403930664063,39.19489288330078,41.913387298583984,0.09667449365461178,0.025544392306675157
311,311,311,311,2020-04-30,38.18009948730469,39.19489288330078,43.3564338684082,-0.025890959799725666,-0.11939022468532101
312,312,312,312,2020-05-01,36.234317779541016,38.98075866699219,41.52237319946289,-0.07045632207709651,-0.1273543637431176
313,313,313,313,2020-05-04,35.554691314697266,40.06070327758789,40.1910514831543,-0.11247960205959562,-0.1153580211853954
314,314,314,314,2020-05-05,34.8564453125,41.513065338134766,41.31755447387695,-0.16034999996783794,-0.15637685346217656
315,315,315,315,2020-05-06,35.07988357543945,42.30441284179688,40.48896789550781,-0.17077483839273555,-0.13359402823079836
316,316,316,316,2020-05-07,35.00541305541992,42.98403930664063,39.19489288330078,-0.18561834531888877,-0.10688841121098747
317,317,317,317,2020-05-08,36.206390380859375,38.18009948730469,39.19489288330078,-0.05169470831529899,-0.07624724250017467
318,318,318,318,2020-05-11,35.88054275512695,36.234317779541016,38.98075866699219,-0.009763534850208089,-0.07953195417128733
319,319,319,319,2020-05-12,35.089202880859375,35.554691314697266,40.06070327758789,-0.01309218043036342,-0.12409917924505931
320,320,320,320,2020-05-13,33.72063446044922,34.8564453125,41.513065338134766,-0.03258538964222679,-0.1877103223819817
321,321,321,321,2020-05-14,33.78581237792969,35.07988357543945,42.30441284179688,-0.03688926717008223,-0.20136434692342053
322,322,322,322,2020-05-15,33.84166717529297,35.00541305541992,42.98403930664063,-0.033244740700089204,-0.21269225225967192
323,323,323,323,2020-05-18,35.88985824584961,36.206390380859375,38.18009948730469,-0.008742438328707358,-0.059985208844639315
324,324,324,324,2020-05-19,35.21954345703125,35.88054275512695,36.234317779541016,-0.01842222127482318,-0.02800589012559629
325,325,325,325,2020-05-20,35.2754020690918,35.089202880859375,35.554691314697266,0.0053064524966450755,-0.007855200967249565
326,326,326,326,2020-05-21,34.251304626464844,33.72063446044922,34.8564453125,0.01573725330221909,-0.017360940870759012
327,327,327,327,2020-05-22,34.288543701171875,33.78581237792969,35.07988357543945,0.014879953680515756,-0.02255822407636554
328,328,328,328,2020-05-26,34.19544219970703,33.84166717529297,35.00541305541992,0.010453829670435066,-0.023138445886370818
329,329,329,329,2020-05-27,36.99773788452149,35.88985824584961,36.206390380859375,0.030868877527539418,0.02185656994077112
330,330,330,330,2020-05-28,35.70365524291992,35.21954345703125,35.88054275512695,0.013745544046569025,-0.004929900682222987
331,331,331,331,2020-05-29,35.3405647277832,35.2754020690918,35.089202880859375,0.0018472548821351076,0.007163509749061436
332,332,332,332,2020-06-01,35.349876403808594,34.251304626464844,33.72063446044922,0.03207386665484613,0.04831587452099417
333,333,333,333,2020-06-02,36.60672378540039,34.288543701171875,33.78581237792969,0.0676080064651241,0.08349396415027277
334,334,334,334,2020-06-03,37.74253463745117,34.19544219970703,33.84166717529297,0.10372997714223242,0.11526818232543046
335,335,335,335,2020-06-04,39.39039993286133,36.99773788452149,35.88985824584961,0.06467049568835503,0.09753567882694347
336,336,336,336,2020-06-05,39.47418594360352,35.70365524291992,35.21954345703125,0.10560629367020624,0.12080345367801382
337,337,337,337,2020-06-08,40.37725067138672,35.3405647277832,35.2754020690918,0.1425185472388304,0.1446290702031472
338,338,338,338,2020-06-09,38.86904144287109,35.349876403808594,34.251304626464844,0.09955240009504918,0.13481929715571384
339,339,339,339,2020-06-10,36.77429962158203,36.60672378540039,34.288543701171875,0.004577733783662774,0.07249523170402838
340,340,340,340,2020-06-11,34.027870178222656,37.74253463745117,34.19544219970703,-0.09842117109809911,-0.004900419784184318
341,341,341,341,2020-06-12,35.42435836791992,39.39039993286133,36.99773788452149,-0.10068548610070716,-0.04252637070710785
342,342,342,342,2020-06-15,35.61986541748047,39.47418594360352,35.70365524291992,-0.09764154558195814,-0.002346813648892998
343,343,343,343,2020-06-16,37.05359649658203,40.37725067138672,35.3405647277832,-0.08231501946119357,0.04847211078809166
344,344,344,344,2020-06-17,36.09467697143555,38.86904144287109,35.349876403808594,-0.07137722898346344,0.021069396654147976
345,345,345,345,2020-06-18,36.38328552246094,36.77429962158203,36.60672378540039,-0.010632808867734767,-0.00610374925244106
346,346,346,346,2020-06-19,35.40572738647461,34.027870178222656,37.74253463745117,0.04049202024797194,-0.061914422903060484
347,347,347,347,2020-06-22,35.331260681152344,35.42435836791992,39.39039993286133,-0.0026280698100629163,-0.10304894742443726
348,348,348,348,2020-06-23,35.349876403808594,35.61986541748047,39.47418594360352,-0.007579731436586967,-0.10448118032598064
349,349,349,349,2020-06-24,33.981319427490234,37.05359649658203,40.37725067138672,-0.0829144093846651,-0.15840432762374657
350,350,350,350,2020-06-25,33.12480163574219,36.09467697143555,38.86904144287109,-0.0822801472373238,-0.14778444731063578
351,351,351,351,2020-06-26,32.054161071777344,36.38328552246094,36.77429962158203,-0.1189866277472672,-0.1283542745443489
352,352,352,352,2020-06-29,32.9758415222168,35.40572738647461,34.027870178222656,-0.0686297399777771,-0.030916676550598265
353,353,353,353,2020-06-30,31.98899269104004,35.331260681152344,35.42435836791992,-0.0945980394041036,-0.09697749896271735
354,354,354,354,2020-07-01,32.64068603515625,35.349876403808594,35.61986541748047,-0.07663931657652012,-0.08363814257597346
355,355,355,355,2020-07-02,32.9013557434082,33.981319427490234,37.05359649658203,-0.03178109921206773,-0.11206039752596886
356,356,356,356,2020-07-06,33.199275970458984,33.12480163574219,36.09467697143555,0.0022482952663613887,-0.08021684203651169
357,357,357,357,2020-07-07,32.268287658691406,32.054161071777344,36.38328552246094,0.0066801494643575765,-0.11310132674052131
358,358,358,358,2020-07-08,32.34276580810547,32.9758415222168,35.40572738647461,-0.019198167048589343,-0.08651034181377182
359,359,359,359,2020-07-09,30.95558357238769,31.98899269104004,35.331260681152344,-0.03230514723090361,-0.12384718304430276
360,360,360,360,2020-07-10,32.268287658691406,32.64068603515625,35.349876403808594,-0.011409024187290173,-0.08717396094729135
361,361,361,361,2020-07-13,31.95174789428711,32.9013557434082,33.981319427490234,-0.02886227110295747,-0.059726095613616526
362,362,362,362,2020-07-14,32.659305572509766,33.199275970458984,33.12480163574219,-0.016264523311583345,-0.014052795495993031
363,363,363,363,2020-07-15,33.30168533325195,32.268287658691406,32.054161071777344,0.03202517857442633,0.03891926101828358
364,364,364,364,2020-07-16,33.580989837646484,32.34276580810547,32.9758415222168,0.03828441998088805,0.018351262242147115
365,365,365,365,2020-07-17,33.59029769897461,30.95558357238769,31.98899269104004,0.08511272676949555,0.050058000369079814
366,366,366,366,2020-07-20,32.58482360839844,32.268287658691406,32.64068603515625,0.00980950563770544,-0.0017114354366708495
367,367,367,367,2020-07-21,33.37616729736328,31.95174789428711,32.9013557434082,0.04458032805556944,0.014431367438413334
368,368,368,368,2020-07-22,33.329620361328125,32.659305572509766,33.199275970458984,0.020524465449215823,0.0039261214908759
369,369,369,369,2020-07-23,34.027870178222656,33.30168533325195,32.268287658691406,0.021806249074295403,0.05452977666936443
370,370,370,370,2020-07-24,33.97201156616211,33.580989837646484,32.34276580810547,0.011644139449316082,0.050374348555197956
371,371,371,371,2020-07-27,33.65546798706055,33.59029769897461,30.95558357238769,0.0019401521436330782,0.08721801055242095
372,372,372,372,2020-07-28,33.8137321472168,32.58482360839844,32.268287658691406,0.03771413813949942,0.04789360082790539
373,373,373,373,2020-07-29,34.19544219970703,33.37616729736328,31.95174789428711,0.024546704091109817,0.07022133226774385
374,374,374,374,2020-07-30,34.8564453125,33.329620361328125,32.659305572509766,0.045809851256014555,0.06727453941456818
375,375,375,375,2020-07-31,34.93092727661133,34.027870178222656,33.30168533325195,0.02653874878618212,0.04892370842662919
376,376,376,376,2020-08-03,34.269920349121094,33.97201156616211,33.580989837646484,0.008769241773593395,0.02051549149698606
377,377,377,377,2020-08-04,34.21406555175781,33.65546798706055,33.59029769897461,0.016597527775041643,0.01856988164776663
378,378,378,378,2020-08-05,34.009246826171875,33.8137321472168,32.58482360839844,0.005782108822056431,0.04371431421240857
379,379,379,379,2020-08-06,34.046485900878906,34.19544219970703,33.37616729736328,-0.004356027857695066,0.020083750106579146
380,380,380,380,2020-08-07,34.69818115234375,34.8564453125,33.329620361328125,-0.004540456111842617,0.041061397525054
381,381,381,381,2020-08-10,35.28471374511719,34.93092727661133,34.027870178222656,0.010128172828173021,0.036935710648704934
382,382,382,382,2020-08-11,35.57331085205078,34.269920349121094,33.97201156616211,0.03803307651875287,0.04713583953573264
383,383,383,383,2020-08-12,35.778133392333984,34.21406555175781,33.65546798706055,0.04571417676774203,0.06307044686139962
384,384,384,384,2020-08-13,35.20092010498047,34.009246826171875,33.8137321472168,0.035039684498144874,0.041024396589059986
385,385,385,385,2020-08-14,35.07988357543945,34.046485900878906,34.19544219970703,0.03035255026228323,0.025864305850093583
386,386,386,386,2020-08-17,35.1357536315918,34.69818115234375,34.8564453125,0.012610818916613198,0.008013103934945143
387,387,387,387,2020-08-18,35.15436935424805,35.28471374511719,34.93092727661133,-0.0036940753384226976,0.006396683256282509
388,388,388,388,2020-08-19,35.2381591796875,35.57331085205078,34.269920349121094,-0.009421436024247942,0.028253314297278065
389,389,389,389,2020-08-20,34.59577178955078,35.778133392333984,34.21406555175781,-0.0330470455184938,0.011156412768764223
390,390,390,390,2020-08-21,34.2606086730957,35.20092010498047,34.009246826171875,-0.026712694698901474,0.007390985404898576
391,391,391,391,2020-08-24,35.39643096923828,35.07988357543945,34.046485900878906,0.009023615860015433,0.03965005587623738
392,392,392,392,2020-08-25,35.02402877807617,35.1357536315918,34.69818115234375,-0.0031798052401861288,0.00939091372835299
393,393,393,393,2020-08-26,34.91231155395508,35.15436935424805,35.28471374511719,-0.00688556798882578,-0.010554207520349856
394,394,394,394,2020-08-27,34.977474212646484,35.2381591796875,35.57331085205078,-0.0073978032084969225,-0.016749541303096027
395,395,395,395,2020-08-28,35.2754020690918,34.59577178955078,35.778133392333984,0.019644894285789194,-0.014051356948373006
396,396,396,396,2020-08-31,35.04265213012695,34.2606086730957,35.20092010498047,0.022826315331793134,-0.004496131759667343
397,397,397,397,2020-09-01,34.45611953735352,35.39643096923828,35.07988357543945,-0.026565148127559723,-0.017781245959511915
398,398,398,398,2020-09-02,35.30332565307617,35.02402877807617,35.1357536315918,0.007974435972792238,0.004769273579312339
399,399,399,399,2020-09-03,35.3778076171875,34.91231155395508,35.15436935424805,0.013333292541028774,0.006355917259896815
400,400,400,400,2020-09-04,35.67572021484375,34.977474212646484,35.2381591796875,0.01996273367116963,0.012417250087469744
401,401,401,401,2020-09-08,35.15436935424805,35.2754020690918,34.59577178955078,-0.003431079668679393,0.016146411419732498
402,402,402,402,2020-09-09,34.93092727661133,35.04265213012695,34.2606086730957,-0.0031882533633798005,0.01956528589178319
403,403,403,403,2020-09-10,33.14342498779297,34.45611953735352,35.39643096923828,-0.03809757358594823,-0.0636506540278966
404,404,404,404,2020-09-11,32.66861343383789,35.30332565307617,35.02402877807617,-0.07463070887795253,-0.06725141071471163
405,405,405,405,2020-09-14,32.59413528442383,35.3778076171875,34.91231155395508,-0.07868413901971949,-0.06639996512257962
406,406,406,406,2020-09-15,31.923812866210938,35.67572021484375,34.977474212646484,-0.10516696862847752,-0.08730365514304239
407,407,407,407,2020-09-16,32.17518615722656,35.15436935424805,35.2754020690918,-0.08474574431987303,-0.0878860545882093
408,408,408,408,2020-09-17,32.64068603515625,34.93092727661133,35.04265213012695,-0.06556485670475043,-0.06854407269322171
409,409,409,409,2020-09-18,31.942440032958984,33.14342498779297,34.45611953735352,-0.03623599417610934,-0.07295306430747328
410,410,410,410,2020-09-21,31.272125244140625,32.66861343383789,35.30332565307617,-0.04274709095093687,-0.1141875541287507
411,411,411,411,2020-09-22,31.4024600982666,32.59413528442383,35.3778076171875,-0.03656103086516638,-0.11236839664958675
412,412,412,412,2020-09-23,30.797313690185547,31.923812866210938,35.67572021484375,-0.035287112499575835,-0.13674304247482083
413,413,413,413,2020-09-24,30.769380569458008,32.17518615722656,35.15436935424805,-0.04369222856703847,-0.12473524245600376
414,414,414,414,2020-09-25,30.396987915039062,32.64068603515625,34.93092727661133,-0.06873930645025572,-0.12979728037761118
415,415,415,415,2020-09-28,31.2628116607666,31.942440032958984,33.14342498779297,-0.021276657997670978,-0.05674167131848973
416,416,416,416,2020-09-29,31.216259002685547,31.272125244140625,32.66861343383789,-0.0017864549025348175,-0.044457180103273264
417,417,417,417,2020-09-30,31.24419212341309,31.4024600982666,32.59413528442383,-0.00503998649654358,-0.0414167502598497
418,418,418,418,2020-10-01,30.51801300048828,30.797313690185547,31.923812866210938,-0.00906899518922244,-0.04403608903529799
419,419,419,419,2020-10-02,31.69106674194336,30.769380569458008,32.17518615722656,0.02995465477131587,-0.015046359418637523
420,420,420,420,2020-10-05,32.538272857666016,30.396987915039062,32.64068603515625,0.07044398440437383,-0.003137592677431078
421,421,421,421,2020-10-06,32.51034164428711,31.2628116607666,31.942440032958984,0.039904599658453055,0.017778905141315082
422,422,422,422,2020-10-07,33.21790313720703,31.216259002685547,31.272125244140625,0.06412184542514465,0.062220839737490596
423,423,423,423,2020-10-08,34.2606086730957,31.24419212341309,31.4024600982666,0.09654327235499993,0.09101670906945514
424,424,424,424,2020-10-09,33.61822891235352,30.51801300048828,30.797313690185547,0.10158642739340995,0.09159614538286642
425,425,425,425,2020-10-12,33.18997573852539,31.69106674194336,30.769380569458008,0.04729752421360489,0.07866895999427714
426,426,426,426,2020-10-13,32.9013557434082,32.538272857666016,30.396987915039062,0.011158640390362518,0.08238868388436904
427,427,427,427,2020-10-14,32.95722579956055,32.51034164428711,31.2628116607666,0.01374590769186712,0.05419903229370626
428,428,428,428,2020-10-15,33.1154899597168,33.21790313720703,31.216259002685547,-0.0030830717118782713,0.060841081465522695
429,429,429,429,2020-10-16,32.95722579956055,34.2606086730957,31.24419212341309,-0.03804319082511465,0.0548272673968031
430,430,430,430,2020-10-19,32.32414627075195,33.61822891235352,30.51801300048828,-0.038493480574940064,0.059182531648924064
431,431,431,431,2020-10-20,32.30551528930664,33.18997573852539,31.69106674194336,-0.02664842108311971,0.019388698789051917
432,432,432,432,2020-10-21,32.203121185302734,32.9013557434082,32.538272857666016,-0.021222060378024432,-0.010300229327762866
433,433,433,433,2020-10-22,32.8641242980957,32.95722579956055,32.51034164428711,-0.00282491924626993,0.01088215736640108
434,434,434,434,2020-10-23,33.21790313720703,33.1154899597168,33.21790313720703,0.0030926064393073105,0.0
435,435,435,435,2020-10-26,32.473106384277344,32.95722579956055,34.2606086730957,-0.014689325437387324,-0.05217368745179518
436,436,436,436,2020-10-27,31.476938247680664,32.32414627075195,33.61822891235352,-0.026209757126296473,-0.0636943329244215
437,437,437,437,2020-10-28,30.6390438079834,32.30551528930664,33.18997573852539,-0.05158473611702008,-0.07685850543063177
438,438,438,438,2020-10-29,31.076610565185547,32.203121185302734,32.9013557434082,-0.03498141107612007,-0.05546109383617859
439,439,439,439,2020-10-30,32.82687759399414,32.8641242980957,32.95722579956055,-0.0011333545285951985,-0.003955072139844473
440,440,440,440,2020-11-02,34.95885467529297,33.21790313720703,33.1154899597168,0.05241003716865911,0.05566472722639837
441,441,441,441,2020-11-03,36.01089096069336,32.473106384277344,32.95722579956055,0.10894506163195161,0.09265540672945627
442,442,442,442,2020-11-04,34.71680450439453,31.476938247680664,32.32414627075195,0.10292825278051287,0.07402077114740502
443,443,443,443,2020-11-05,35.61055374145508,30.6390438079834,32.30551528930664,0.16226060984893698,0.10230570299067265
444,444,444,444,2020-11-06,35.67572021484375,31.076610565185547,32.203121185302734,0.1479926403174252,0.10783423785412083
445,445,445,445,2020-11-09,38.31975173950195,32.82687759399414,32.8641242980957,0.1673285596468903,0.1660055625374559
446,446,446,446,2020-11-10,39.84658050537109,34.95885467529297,33.21790313720703,0.13981367168566017,0.19955134858405144
447,447,447,447,2020-11-11,39.44625473022461,36.01089096069336,32.473106384277344,0.09539791096202044,0.21473610388328868
448,448,448,448,2020-11-12,39.28799057006836,34.71680450439453,31.476938247680664,0.13167070330724706,0.24815159152155597
449,449,449,449,2020-11-13,41.0941162109375,35.61055374145508,30.6390438079834,0.1539870036645592,0.3412336386369179
450,450,450,450,2020-11-16,41.82029342651367,35.67572021484375,31.076610565185547,0.17223403409003413,0.34571604386496513
451,451,451,451,2020-11-17,42.01580047607422,38.31975173950195,32.82687759399414,0.09645283616913902,0.27992070996606877
452,452,452,452,2020-11-18,40.55413818359375,39.84658050537109,34.95885467529297,0.017757048892245386,0.160053398781832
453,453,453,453,2020-11-19,41.00102615356445,39.44625473022461,36.01089096069336,0.03941493137873353,0.13857294445499635
454,454,454,454,2020-11-20,40.55413818359375,39.28799057006836,34.71680450439453,0.03222734467081678,0.16814144511659523
455,455,455,455,2020-11-23,41.08480453491211,41.0941162109375,35.61055374145508,-0.0002265938991751204,0.15372551724980132
456,456,456,456,2020-11-24,43.79400634765625,41.82029342651367,35.67572021484375,0.04719509978118097,0.22755773629580966
457,457,457,457,2020-11-25,43.29126739501953,42.01580047607422,38.31975173950195,0.030356839676817016,0.12973767912991696
458,458,458,458,2020-11-27,43.5705680847168,40.55413818359375,39.84658050537109,0.07438032309963738,0.09345814702578403
459,459,459,459,2020-11-30,42.82576370239258,41.00102615356445,39.44625473022461,0.04450468000468555,0.08567376029183604
460,460,460,460,2020-12-01,43.05851364135742,40.55413818359375,39.28799057006836,0.06175388184618913,0.09597139015202383
461,461,461,461,2020-12-02,42.16475677490234,41.08480453491211,41.0941162109375,0.026285928635063405,0.026053378504825364
462,462,462,462,2020-12-03,43.44953155517578,43.79400634765625,41.82029342651367,-0.007865797656096518,0.03895807501984638
463,463,463,463,2020-12-04,44.25950241088867,43.29126739501953,42.01580047607422,0.02236559643852165,0.053401384940699126
464,464,464,464,2020-12-07,44.371219635009766,43.5705680847168,40.55413818359375,0.0183759722557717,0.09412310610906349
465,465,465,465,2020-12-08,44.622589111328125,42.82576370239258,41.00102615356445,0.041956646037234924,0.08832859314787722
466,466,466,466,2020-12-09,44.762237548828125,43.05851364135742,40.55413818359375,0.0395676432693739,0.10376498068295215
467,467,467,467,2020-12-10,44.88326644897461,42.16475677490234,41.08480453491211,0.06447350541081276,0.09245418000795724
468,468,468,468,2020-12-11,44.03605651855469,43.44953155517578,43.79400634765625,0.013498993945057602,0.005527015934028379
469,469,469,469,2020-12-14,42.75128936767578,44.25950241088867,43.29126739501953,-0.0340765928457849,-0.012473139730851845
470,470,470,470,2020-12-15,42.85369873046875,44.371219635009766,43.5705680847168,-0.034200567778480906,-0.016453064207338164
471,471,471,471,2020-12-16,43.07714080810547,44.622589111328125,42.82576370239258,-0.034633765857174814,0.005869763525054195
472,472,472,472,2020-12-17,42.7978401184082,44.762237548828125,43.05851364135742,-0.04388514824079315,-0.00605393686183453
473,473,473,473,2020-12-18,42.36957931518555,44.88326644897461,42.16475677490234,-0.05600499546187754,0.004857671570991373
474,474,474,474,2020-12-21,41.50375747680664,44.03605651855469,43.44953155517578,-0.05750512743304015,-0.04478239485501101
475,475,475,475,2020-12-22,41.354793548583984,42.75128936767578,44.25950241088867,-0.03266558365249417,-0.06562904470408315
476,476,476,476,2020-12-23,42.25786209106445,42.85369873046875,44.371219635009766,-0.013903972283742738,-0.047629016315743344
477,477,477,477,2020-12-24,42.33234024047852,43.07714080810547,44.622589111328125,-0.017289925785575866,-0.05132487640140515
478,478,478,478,2020-12-28,42.34165191650391,42.7978401184082,44.762237548828125,-0.010659140756686836,-0.05407651102525335
479,479,479,479,2020-12-29,42.39751434326172,42.36957931518555,44.88326644897461,0.0006593180420406686,-0.05538260252378935
480,480,480,480,2020-12-30,42.11820983886719,41.50375747680664,44.03605651855469,0.014804740568463481,-0.04355173535757928
481,481,481,481,2020-12-31,42.071659088134766,41.354793548583984,42.75128936767578,0.01733452105639466,-0.015897304843743076
