,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ORCL,ORCL_6m,ORCL_12m,ORCL_6m_ret,ORCL_12m_ret
484,484,484,484,2021-01-06,59.66031646728516,61.61756896972656,60.42074966430664,-0.031764520008944586,-0.012585629957363786
485,485,485,485,2021-01-07,60.13706207275391,61.22813034057617,61.798038482666016,-0.017819722107359603,-0.02687749402237094
486,486,486,486,2021-01-08,60.432647705078125,61.171142578125,61.24713516235352,-0.012072602242204411,-0.01329837640758802
487,487,487,487,2021-01-11,60.09892272949219,61.44660186767578,61.8835334777832,-0.021932525106690193,-0.02883821669510367
488,488,488,488,2021-01-12,59.51729202270508,60.5537338256836,62.02602005004883,-0.01711606762288409,-0.04044638081436558
489,489,489,489,2021-01-13,59.17402648925781,59.803340911865234,61.703067779541016,-0.010523064648426117,-0.04098728606686497
490,490,490,490,2021-01-14,58.73542022705078,59.66031646728516,61.61756896972656,-0.015502704226209585,-0.04677478827656789
491,491,491,491,2021-01-15,58.90705490112305,60.13706207275391,61.22813034057617,-0.020453396445320182,-0.0379086447118725
492,492,492,492,2021-01-19,58.43984222412109,60.432647705078125,61.171142578125,-0.03297564407044151,-0.04465014447810289
493,493,493,493,2021-01-20,58.6972770690918,60.09892272949219,61.44660186767578,-0.023322309231885163,-0.04474331720580105
494,494,494,494,2021-01-21,58.36355209350586,59.51729202270508,60.5537338256836,-0.01938495334698831,-0.03616922679751888
495,495,495,495,2021-01-22,57.5530891418457,59.17402648925781,59.803340911865234,-0.027392716764108815,-0.037627526083130136
496,496,496,496,2021-01-25,58.06797409057617,58.73542022705078,59.66031646728516,-0.011363605366140117,-0.026690142979415077
497,497,497,497,2021-01-26,58.926116943359375,58.90705490112305,60.13706207275391,0.0003235952343623172,-0.020136419832574082
498,498,498,498,2021-01-27,59.641239166259766,58.43984222412109,60.432647705078125,0.020557840274982864,-0.013095711819223421
499,499,499,499,2021-01-28,58.37309265136719,58.6972770690918,60.09892272949219,-0.0055229890364933976,-0.02871648941018523
500,500,500,500,2021-01-29,57.61982727050781,58.36355209350586,59.51729202270508,-0.012742967079976686,-0.0318808986046174
501,501,501,501,2021-02-01,58.649600982666016,57.5530891418457,59.17402648925781,0.019052180467982183,-0.008862427279424656
502,502,502,502,2021-02-02,59.469608306884766,58.06797409057617,58.73542022705078,0.024137818449155413,0.01249992043975956
503,503,503,503,2021-02-03,59.27891540527344,58.926116943359375,58.90705490112305,0.005987132365317338,0.006312665007180751
504,504,504,504,2021-02-04,60.40403747558594,59.641239166259766,58.43984222412109,0.01278977968918027,0.033610550212165524
505,505,505,505,2021-02-05,60.64241790771485,58.37309265136719,58.6972770690918,0.03887622110243827,0.0331385191230158
506,506,506,506,2021-02-08,60.175201416015625,57.61982727050781,58.36355209350586,0.04434886855024911,0.031040765298302464
507,507,507,507,2021-02-09,60.70915603637695,58.649600982666016,57.5530891418457,0.03511626710503357,0.05483748903126284
508,508,508,508,2021-02-10,60.327762603759766,59.469608306884766,58.06797409057617,0.01443013198349341,0.038916262338663854
509,509,509,509,2021-02-11,59.78426742553711,59.27891540527344,58.926116943359375,0.008524987625173619,0.014563160219815519
510,510,510,510,2021-02-12,60.14659881591797,60.40403747558594,59.641239166259766,-0.004261944572364396,0.008473325784687846
511,511,511,511,2021-02-16,59.25030899047852,60.64241790771485,58.37309265136719,-0.022956025918274392,0.015027751644931753
512,512,512,512,2021-02-17,59.20264053344727,60.175201416015625,57.61982727050781,-0.01616215417119493,0.027469941128227093
513,513,513,513,2021-02-18,59.18355941772461,60.70915603637695,58.649600982666016,-0.025129596888782357,0.009104212579662763
514,514,514,514,2021-02-19,58.28727340698242,60.327762603759766,59.469608306884766,-0.03382338592895495,-0.019881329868545072
515,515,515,515,2021-02-22,61.452884674072266,59.78426742553711,59.27891540527344,0.02791064138426491,0.036673566881850084
516,516,516,516,2021-02-23,61.50055313110352,60.14659881591797,60.40403747558594,0.02251090405509726,0.018153019257376224
517,517,517,517,2021-02-24,61.69125747680664,59.25030899047852,60.64241790771485,0.04119722796247993,0.017295477411337856
518,518,518,518,2021-02-25,62.26336288452149,59.20264053344727,60.175201416015625,0.05169908509984489,0.034701362344756514
519,519,519,519,2021-02-26,61.51010513305664,59.18355941772461,60.70915603637695,0.039310675772489256,0.013193217448118633
520,520,520,520,2021-03-01,63.0928955078125,58.28727340698242,60.327762603759766,0.08244719335686734,0.04583516418824396
521,521,521,521,2021-03-02,63.56011199951172,61.452884674072266,59.78426742553711,0.034290128715935175,0.06315782958581084
522,522,522,522,2021-03-03,63.79850387573242,61.50055313110352,60.14659881591797,0.037364716699868517,0.06071673430764246
523,523,523,523,2021-03-04,62.55895233154297,61.69125747680664,59.25030899047852,0.014065118628235895,0.0558417904891626
524,524,524,524,2021-03-05,66.71620178222656,62.26336288452149,59.20264053344727,0.07151619654665375,0.12691260357778145
525,525,525,525,2021-03-08,68.80435943603516,61.51010513305664,59.18355941772461,0.11858627598180527,0.16255865840048234
526,526,526,526,2021-03-09,69.26203155517578,63.0928955078125,58.28727340698242,0.0977786167160355,0.18828738259145705
527,527,527,527,2021-03-10,68.76620483398438,63.56011199951172,61.452884674072266,0.08190817590932897,0.11900694652008248
528,528,528,528,2021-03-11,64.27523803710938,63.79850387573242,61.50055313110352,0.007472497510373266,0.04511642196275756
529,529,529,529,2021-03-12,64.03687286376953,62.55895233154297,61.69125747680664,0.02362444505774408,0.03802184430824318
530,530,530,530,2021-03-15,64.58037567138672,66.71620178222656,62.26336288452149,-0.03201360469847425,0.037213100602396576
531,531,531,531,2021-03-16,63.74128723144531,68.80435943603516,61.51010513305664,-0.0735865030368722,0.03627342358726682
532,532,532,532,2021-03-17,63.14057540893555,69.26203155517578,63.0928955078125,-0.0883811232329178,0.0007557095095935829
533,533,533,533,2021-03-18,63.63639831542969,68.76620483398438,63.56011199951172,-0.07459778434681807,0.001200223119785404
534,534,534,534,2021-03-19,63.17872619628906,64.27523803710938,63.79850387573242,-0.017059630960639005,-0.009714611500146964
535,535,535,535,2021-03-22,63.235931396484375,64.03687286376953,62.55895233154297,-0.012507504371568223,0.010821457836340143
536,536,536,536,2021-03-23,64.1417465209961,64.58037567138672,66.71620178222656,-0.006791988213610933,-0.03858815688629791
537,537,537,537,2021-03-24,63.72219467163086,63.74128723144531,68.80435943603516,-0.0002995320716560057,-0.07386399359082751
538,538,538,538,2021-03-25,65.43851470947266,63.14057540893555,69.26203155517578,0.0363940189910259,-0.055203648519278836
539,539,539,539,2021-03-26,66.98316955566406,63.63639831542969,68.76620483398438,0.05259209082898231,-0.025928946967844535
540,540,540,540,2021-03-29,67.82225036621094,63.17872619628906,64.27523803710938,0.07349822399861261,0.05518474046029498
541,541,541,541,2021-03-30,67.26923370361328,63.235931396484375,64.03687286376953,0.0637818123028886,0.05047655663511552
542,542,542,542,2021-03-31,66.90690612792969,64.1417465209961,64.58037567138672,0.043110138979898904,0.036025347210449477
543,543,543,543,2021-04-01,68.47062683105469,63.72219467163086,63.74128723144531,0.07451771213928127,0.07419585962293307
544,544,544,544,2021-04-05,70.71135711669922,65.43851470947266,63.14057540893555,0.08057704901519225,0.11990359065831813
545,545,545,545,2021-04-06,70.82574462890625,66.98316955566406,63.63639831542969,0.057366277211605254,0.11297538050222089
546,546,546,546,2021-04-07,70.93111419677734,67.82225036621094,63.17872619628906,0.04583840574118203,0.12270567115269948
547,547,547,547,2021-04-08,72.08982849121094,67.26923370361328,63.235931396484375,0.0716612115553017,0.14001370580300798
548,548,548,548,2021-04-09,72.37711334228516,66.90690612792969,64.1417465209961,0.0817584840030734,0.12839324259113072
549,549,549,549,2021-04-12,72.89423370361328,68.47062683105469,63.72219467163086,0.06460590587951609,0.14393790231562464
550,550,550,550,2021-04-13,73.4209213256836,70.71135711669922,65.43851470947266,0.03831865657043765,0.12198330985430261
551,551,551,551,2021-04-14,73.5645751953125,70.82574462890625,66.98316955566406,0.038669986185905225,0.09825461654482015
552,552,552,552,2021-04-15,74.9722671508789,70.93111419677734,67.82225036621094,0.05697292365788287,0.10542287738995615
553,553,553,553,2021-04-16,75.60430908203125,72.08982849121094,67.26923370361328,0.04875140729803218,0.1239062037653369
554,554,554,554,2021-04-19,75.41278839111328,72.37711334228516,66.90690612792969,0.0419424719865773,0.12713010891461463
555,555,555,555,2021-04-20,75.88201141357422,72.89423370361328,68.47062683105469,0.04098784716098658,0.10824181003638933
556,556,556,556,2021-04-21,73.41134643554688,73.4209213256836,70.71135711669922,-0.0001304109232604933,0.038183248475795795
557,557,557,557,2021-04-22,71.69720458984375,73.5645751953125,70.82574462890625,-0.025384100982176805,0.01230428236940595
558,558,558,558,2021-04-23,71.79297637939453,74.9722671508789,70.93111419677734,-0.042406224225368216,0.012150692857103573
559,559,559,559,2021-04-26,71.3428726196289,75.60430908203125,72.08982849121094,-0.05636499445790388,-0.010361459962040298
560,560,560,560,2021-04-27,72.03236389160156,75.41278839111328,72.37711334228516,-0.04482561342221991,-0.004763238470885223
561,561,561,561,2021-04-28,71.6014404296875,75.88201141357422,72.89423370361328,-0.05641087926039068,-0.01773519259674583
562,562,562,562,2021-04-29,72.65482330322266,73.41134643554688,73.4209213256836,-0.010305261639471874,-0.010434328644047475
563,563,563,563,2021-04-30,72.57820129394531,71.69720458984375,73.5645751953125,0.012287741330243795,-0.013408272918702835
564,564,564,564,2021-05-03,74.0529556274414,71.79297637939453,74.9722671508789,0.0314791134456367,-0.012262021122922961
565,565,565,565,2021-05-04,75.20209503173828,71.3428726196289,75.60430908203125,0.05409401486656096,-0.005319988439502321
566,566,566,566,2021-05-05,75.8341293334961,72.03236389160156,75.41278839111328,0.05277857391457608,0.00558712854108534
567,567,567,567,2021-05-06,76.3608169555664,71.6014404296875,75.88201141357422,0.06647040195444953,0.006309868875016944
568,568,568,568,2021-05-07,76.99285888671875,72.65482330322266,73.41134643554688,0.05970746863413923,0.04878690590856194
569,569,569,569,2021-05-10,76.75345611572266,72.57820129394531,71.69720458984375,0.05752767011774451,0.07052229657772657
570,570,570,570,2021-05-11,74.397705078125,74.0529556274414,71.79297637939453,0.004655444847036394,0.036281107569152926
571,571,571,571,2021-05-12,73.4975357055664,75.20209503173828,71.3428726196289,-0.02266638084288053,0.03020151848139463
572,572,572,572,2021-05-13,74.8286361694336,75.8341293334961,72.03236389160156,-0.013259111338123741,0.038819665588651464
573,573,573,573,2021-05-14,75.54684448242188,76.3608169555664,71.6014404296875,-0.010659556898378608,0.05510230002437955
574,574,574,574,2021-05-17,75.72879791259766,76.99285888671875,72.65482330322266,-0.01641789891165013,0.042309298538183215
575,575,575,575,2021-05-18,75.35531616210938,76.75345611572266,72.57820129394531,-0.018215986932305417,0.0382637598983282
576,576,576,576,2021-05-19,75.40319061279297,74.397705078125,74.0529556274414,0.01351500739992062,0.01823337061851471
577,577,577,577,2021-05-20,75.38406372070312,73.4975357055664,75.20209503173828,0.025667908413884888,0.002419728983455105
578,578,578,578,2021-05-21,75.680908203125,74.8286361694336,75.8341293334961,0.011389650771686188,-0.0020204772141217964
579,579,579,579,2021-05-24,76.0160903930664,75.54684448242188,76.3608169555664,0.006211323766854626,-0.004514443090631093
580,580,580,580,2021-05-25,75.48938751220703,75.72879791259766,76.99285888671875,-0.0031614182053562034,-0.0195274132724933
581,581,581,581,2021-05-26,75.90117645263672,75.35531616210938,76.75345611572266,0.007243819259586948,-0.011104120989691157
582,582,582,582,2021-05-27,75.6330337524414,75.40319061279297,74.397705078125,0.0030481885153734734,0.01660439220563581
583,583,583,583,2021-05-28,75.40319061279297,75.38406372070312,73.4975357055664,0.0002537259355068766,0.02592814696346668
584,584,584,584,2021-06-01,76.19802856445312,75.680908203125,74.8286361694336,0.006832903748197561,0.01830037890733216
585,585,585,585,2021-06-02,76.86836242675781,76.0160903930664,75.54684448242188,0.011211732006795483,0.017492695471131414
586,586,586,586,2021-06-03,77.65361785888672,75.48938751220703,75.72879791259766,0.02866933244530201,0.02541727849041786
587,587,587,587,2021-06-04,79.37733459472656,75.90117645263672,75.35531616210938,0.04579847512981572,0.05337405026560771
588,588,588,588,2021-06-07,80.38284301757812,75.6330337524414,75.40319061279297,0.06280072383032498,0.0660403407908352
589,589,589,589,2021-06-08,81.02444458007812,75.40319061279297,75.38406372070312,0.07454928527031646,0.07482192629296991
590,590,590,590,2021-06-09,80.93826293945312,76.19802856445312,75.680908203125,0.0622094096698369,0.06946738432654054
591,591,591,591,2021-06-10,78.81233978271484,76.86836242675781,76.0160903930664,0.025289693894666954,0.03678496717194357
592,592,592,592,2021-06-11,79.38692474365234,77.65361785888672,75.48938751220703,0.02232100618821664,0.05163026698044226
593,593,593,593,2021-06-14,79.11878967285156,79.37733459472656,75.90117645263672,-0.0032571630578809296,0.04239213897063476
594,594,594,594,2021-06-15,78.18031311035156,80.38284301757812,75.6330337524414,-0.02740049772493014,0.03367945501495817
595,595,595,595,2021-06-16,73.81356048583984,81.02444458007812,75.40319061279297,-0.08899640264872921,-0.021081735587504813
596,596,596,596,2021-06-17,74.27320861816406,80.93826293945312,76.19802856445312,-0.0823473852691271,-0.025260757824737246
597,597,597,597,2021-06-18,72.99958038330078,78.81233978271484,76.86836242675781,-0.07375443256017788,-0.05032996568833259
598,598,598,598,2021-06-21,74.68498992919922,79.38692474365234,77.65361785888672,-0.05922807602934743,-0.038229100092697976
599,599,599,599,2021-06-22,75.34575653076172,79.11878967285156,79.37733459472656,-0.04768820602148949,-0.05079004081642069
600,600,600,600,2021-06-23,74.79032135009766,78.18031311035156,80.38284301757812,-0.043361194466808195,-0.06957357388140029
601,601,601,601,2021-06-24,74.44558715820312,73.81356048583984,81.02444458007812,0.008562473727094178,-0.0811959582811207
602,602,602,602,2021-06-25,75.13506317138672,74.27320861816406,80.93826293945312,0.011603841671273596,-0.07169908961855975
603,603,603,603,2021-06-28,75.17338562011719,72.99958038330078,78.81233978271484,0.029778325099984793,-0.046172390930534934
604,604,604,604,2021-06-29,74.79032135009766,74.68498992919922,79.38692474365234,0.0014103425734981467,-0.05790126533301976
605,605,605,605,2021-06-30,74.54134368896484,75.34575653076172,79.11878967285156,-0.010676285949407838,-0.05785535904699768
606,606,606,606,2021-07-01,76.16929626464844,74.79032135009766,78.18031311035156,0.018437879255735812,-0.02572280367903579
607,607,607,607,2021-07-02,78.3526840209961,74.44558715820312,73.81356048583984,0.05248258509251946,0.0614944395755983
608,608,608,608,2021-07-06,79.55928802490234,75.13506317138672,74.27320861816406,0.058883624592472206,0.07117074252054767
609,609,609,609,2021-07-07,82.44172668457031,75.17338562011719,72.99958038330078,0.09668769078970474,0.12934521337919214
610,610,610,610,2021-07-08,81.96292877197266,74.79032135009766,74.68498992919922,0.09590288278478742,0.09744848127679817
611,611,611,611,2021-07-09,84.04096221923828,74.54134368896484,75.34575653076172,0.12744093492481223,0.11540405311248736
612,612,612,612,2021-07-12,83.38977813720703,76.16929626464844,74.79032135009766,0.09479517635913548,0.11498087763060738
613,613,613,613,2021-07-13,83.38020324707031,78.3526840209961,74.44558715820312,0.06416524575886906,0.12001538882191065
614,614,614,614,2021-07-14,84.85076141357422,79.55928802490234,75.13506317138672,0.06650981324789673,0.12930977671537347
615,615,615,615,2021-07-15,82.88999938964844,82.44172668457031,75.17338562011719,0.005437449251800119,0.10265087445344756
616,616,616,616,2021-07-16,84.09144592285156,81.96292877197266,74.79032135009766,0.025969266627850818,0.12436267694605596
617,617,617,617,2021-07-19,83.60127258300781,84.04096221923828,74.54134368896484,-0.005231849143795486,0.1215423340347459
618,618,618,618,2021-07-20,85.21601867675781,83.38977813720703,76.16929626464844,0.021900052744425524,0.11877124846574327
619,619,619,619,2021-07-21,86.20599365234375,83.38020324707031,78.3526840209961,0.033890423568531336,0.10023025668454721
620,620,620,620,2021-07-22,87.16714477539062,84.85076141357422,79.55928802490234,0.027299500007148314,0.0956249979022814
621,621,621,621,2021-07-23,84.28369140625,82.88999938964844,82.44172668457031,0.016813753490938055,0.022342626674077604
622,622,622,622,2021-07-26,84.44708251953125,84.09144592285156,81.96292877197266,0.004229164961748522,0.030308259902104062
623,623,623,623,2021-07-27,84.38941192626953,83.60127258300781,84.04096221923828,0.009427360600033685,0.004146188927754535
624,624,624,624,2021-07-28,83.79349517822266,85.21601867675781,83.38977813720703,-0.016693146671532322,0.004841325280316333
625,625,625,625,2021-07-29,84.22600555419922,86.20599365234375,83.38020324707031,-0.02296810249794856,0.0101439223483617
626,626,626,626,2021-07-30,83.75505828857422,87.16714477539062,84.85076141357422,-0.039144180936619644,-0.012913297497230358
627,627,627,627,2021-08-02,84.19717407226562,84.28369140625,82.88999938964844,-0.0010265014801897898,0.015769992667902466
628,628,628,628,2021-08-03,86.2540512084961,84.44708251953125,84.09144592285156,0.02139764495175922,0.025717304083801684
629,629,629,629,2021-08-04,86.55201721191406,84.38941192626953,83.60127258300781,0.025626500247850847,0.035295451106637676
630,630,630,630,2021-08-05,85.95610046386719,83.79349517822266,85.21601867675781,0.02580874900903507,0.008684773104886023
631,631,631,631,2021-08-06,86.0426025390625,84.22600555419922,86.20599365234375,0.021568124629800955,-0.001895356765333256
632,632,632,632,2021-08-09,86.40785217285156,83.75505828857422,87.16714477539062,0.031673237873434124,-0.008710766017351879
633,633,633,633,2021-08-10,86.15794372558594,84.19717407226562,84.28369140625,0.023287832102742545,0.02223742562842901
634,634,634,634,2021-08-11,86.1483383178711,86.2540512084961,84.44708251953125,-0.0012255991358535168,0.02014582088074346
635,635,635,635,2021-08-12,86.32133483886719,86.55201721191406,84.38941192626953,-0.002665245484482104,0.022892953849299902
636,636,636,636,2021-08-13,86.86920166015625,85.95610046386719,83.79349517822266,0.010622878322323448,0.03670579053173273
637,637,637,637,2021-08-16,87.29210662841797,86.0426025390625,84.22600555419922,0.014521923471436216,0.036403258756533496
638,638,638,638,2021-08-17,87.41705322265625,86.40785217285156,83.75505828857422,0.011679506253504224,0.04372267190674983
639,639,639,639,2021-08-18,85.48513793945312,86.15794372558594,84.19717407226562,-0.0078089814710029515,0.015296996382349493
640,640,640,640,2021-08-19,85.26406860351562,86.1483383178711,86.2540512084961,-0.010264501110778035,-0.011477520082940229
641,641,641,641,2021-08-20,85.48513793945312,86.32133483886719,86.55201721191406,-0.00968702466168947,-0.012326451847433972
642,642,642,642,2021-08-23,85.65814208984375,86.86920166015625,85.95610046386719,-0.013941184529936423,-0.00346640171454371
643,643,643,643,2021-08-24,85.11028289794922,87.29210662841797,86.0426025390625,-0.024994513418678976,-0.010835558358314623
644,644,644,644,2021-08-25,85.17757415771484,87.41705322265625,86.40785217285156,-0.02561833169138439,-0.01423803490307396
645,645,645,645,2021-08-26,85.27367401123047,85.48513793945312,86.15794372558594,-0.00247369230862593,-0.010263356762225895
646,646,646,646,2021-08-27,85.87920379638672,85.26406860351562,86.1483383178711,0.007214471499495501,-0.0031240825620028057
647,647,647,647,2021-08-30,85.97531127929688,85.48513793945312,86.32133483886719,0.005734018235905802,-0.004008552001845467
648,648,648,648,2021-08-31,85.66776275634766,85.65814208984375,86.86920166015625,0.00011231467633066039,-0.013830435653233941
649,649,649,649,2021-09-01,86.45589447021484,85.11028289794922,87.29210662841797,0.01581021148618511,-0.009579470475637453
650,650,650,650,2021-09-02,86.31172180175781,85.17757415771484,87.41705322265625,0.013315096787600122,-0.012644345469791762
651,651,651,651,2021-09-03,86.50395202636719,85.27367401123047,85.48513793945312,0.014427407161730743,0.011918025886975325
652,652,652,652,2021-09-07,85.27367401123047,85.87920379638672,85.26406860351562,-0.007050947824247644,0.00011265481312539016
653,653,653,653,2021-09-08,85.99453735351562,85.97531127929688,85.48513793945312,0.00022362319987756507,0.0059589236952894975
654,654,654,654,2021-09-09,86.06182098388672,85.66776275634766,85.65814208984375,0.004599842634618767,0.004712673940786116
655,655,655,655,2021-09-10,86.19638061523438,86.45589447021484,85.11028289794922,-0.0030016907068132204,0.012761063414481022
656,656,656,656,2021-09-13,85.43707275390625,86.31172180175781,85.17757415771484,-0.010133606763870096,0.0030465600688618366
657,657,657,657,2021-09-14,83.0341796875,86.50395202636719,85.27367401123047,-0.040111142411268896,-0.026262435032827658
658,658,658,658,2021-09-15,84.32213592529297,85.27367401123047,85.87920379638672,-0.011158638313299218,-0.018130907161010068
659,659,659,659,2021-09-16,83.86077880859375,85.99453735351562,85.97531127929688,-0.02481272195407236,-0.024594647454475815
660,660,660,660,2021-09-17,83.0341796875,86.06182098388672,85.66776275634766,-0.03517984237114369,-0.030741821475342768
661,661,661,661,2021-09-20,82.82273864746094,86.19638061523438,86.45589447021484,-0.03913902119432122,-0.04202322866494168
662,662,662,662,2021-09-21,83.54358673095703,85.43707275390625,86.31172180175781,-0.02216234664784489,-0.032071368905821185
663,663,663,663,2021-09-22,85.00455474853516,83.0341796875,86.50395202636719,0.02372968659955066,-0.017333280650287497
664,664,664,664,2021-09-23,85.94648742675781,84.32213592529297,85.27367401123047,0.01926364273912573,0.007890048403903949
665,665,665,665,2021-09-24,86.44629669189453,83.86077880859375,85.99453735351562,0.030831074073400133,0.005253349250799122
666,666,666,666,2021-09-27,87.5035629272461,83.0341796875,86.06182098388672,0.05382582517906087,0.016752398762621024
667,667,667,667,2021-09-28,86.97492218017578,82.82273864746094,86.19638061523438,0.050133376419594367,0.009032183943043837
668,668,668,668,2021-09-29,87.70539855957031,83.54358673095703,85.43707275390625,0.04981605400802258,0.026549666702624153
669,669,669,669,2021-09-30,83.74543762207031,85.00455474853516,83.0341796875,-0.014812348940473008,0.008565845260917193
670,670,670,670,2021-10-01,86.2540512084961,85.94648742675781,84.32213592529297,0.0035785497574916114,0.022911128400669778
671,671,671,671,2021-10-04,85.79269409179688,86.44629669189453,83.86077880859375,-0.0075607935227945955,0.02303717316545062
672,672,672,672,2021-10-05,87.93607330322266,87.5035629272461,83.0341796875,0.004942774459780308,0.059034648552812596
673,673,673,673,2021-10-06,87.79190826416016,86.97492218017578,82.82273864746094,0.009393352284833512,0.05999764917036532
674,674,674,674,2021-10-07,88.72421264648438,87.70539855957031,83.54358673095703,0.01161632127151302,0.06201105456737199
675,675,675,675,2021-10-08,91.03902435302734,83.74543762207031,85.00455474853516,0.08709234721384851,0.07098995603639913
676,676,676,676,2021-10-11,91.90706634521484,86.2540512084961,85.94648742675781,0.06553912607599255,0.06935221085720977
677,677,677,677,2021-10-12,92.17713165283205,85.79269409179688,86.44629669189453,0.07441703082786888,0.0662935855004052
678,678,678,678,2021-10-13,92.97767639160156,87.93607330322266,87.5035629272461,0.05733259285975123,0.06255874939523154
679,679,679,679,2021-10-14,91.89742279052734,87.79190826416016,86.97492218017578,0.04676415637320419,0.05659678085315445
680,680,680,680,2021-10-15,91.94564819335938,88.72421264648438,87.70539855957031,0.0363084151528128,0.04834650663960027
681,681,681,681,2021-10-18,93.08375549316406,91.03902435302734,83.74543762207031,0.022459941268787587,0.11150837748601994
682,682,682,682,2021-10-19,93.61422729492188,91.90706634521484,86.2540512084961,0.018574860645586444,0.0853313668552742
683,683,683,683,2021-10-20,93.20914459228516,92.17713165283205,85.79269409179688,0.011195975845071704,0.08644617795255138
684,684,684,684,2021-10-21,92.88121032714844,92.97767639160156,87.93607330322266,-0.001037518554957595,0.056235590675897784
685,685,685,685,2021-10-22,94.76197814941406,91.89742279052734,87.79190826416016,0.031171226264051333,0.07939307873661217
686,686,686,686,2021-10-25,94.41476440429688,91.94564819335938,88.72421264648438,0.026854084553789903,0.06413752895713065
687,687,687,687,2021-10-26,93.53707122802734,93.08375549316406,91.03902435302734,0.004869976855377045,0.02743929751831664
688,688,688,688,2021-10-27,92.62079620361328,93.61422729492188,91.90706634521484,-0.01061196700560152,0.007765777831680198
689,689,689,689,2021-10-28,92.81371307373048,93.20914459228516,92.17713165283205,-0.004242411195643614,0.0069060667161569
690,690,690,690,2021-10-29,92.53398895263672,92.88121032714844,92.97767639160156,-0.0037383381772129187,-0.004771978136946853
691,691,691,691,2021-11-01,91.02936553955078,94.76197814941406,91.89742279052734,-0.039389348795336065,-0.009445936834977742
692,692,692,692,2021-11-02,92.46647644042967,94.41476440429688,91.94564819335938,-0.020635416252529848,0.005664523088412032
693,693,693,693,2021-11-03,92.73654174804688,93.53707122802734,93.08375549316406,-0.008558419346153312,-0.0037301217949107235
694,694,694,694,2021-11-04,92.23500061035156,92.62079620361328,93.61422729492188,-0.004165323653810948,-0.014733088382230641
695,695,695,695,2021-11-05,91.5791473388672,92.81371307373048,93.20914459228516,-0.013301544502185236,-0.01748752507651341
696,696,696,696,2021-11-08,91.76239013671876,92.53398895263672,92.88121032714844,-0.008338544837971917,-0.012045710714674529
697,697,697,697,2021-11-09,91.23191833496094,91.02936553955078,94.76197814941406,0.0022251368468799715,-0.037251858639835156
698,698,698,698,2021-11-10,90.49890899658205,92.46647644042967,94.41476440429688,-0.021278711156634267,-0.04147503234712957
699,699,699,699,2021-11-11,90.70145416259766,92.73654174804688,93.53707122802734,-0.02194482937457698,-0.030315435668462842
700,700,700,700,2021-11-12,90.21920013427734,92.23500061035156,92.62079620361328,-0.021855049197538445,-0.025929339497971715
701,701,701,701,2021-11-15,90.68215942382812,91.5791473388672,92.81371307373048,-0.009794674236482948,-0.022965934443427205
702,702,702,702,2021-11-16,92.21571350097656,91.76239013671876,92.53398895263672,0.004940186971834404,-0.0034395518367100752
703,703,703,703,2021-11-17,91.94564819335938,91.23191833496094,91.02936553955078,0.007823247295732028,0.010065791938431934
704,704,704,704,2021-11-18,91.2994384765625,90.49890899658205,92.46647644042967,0.00884573625092755,-0.012621200772357954
705,705,705,705,2021-11-19,90.63394165039062,90.70145416259766,92.73654174804688,-0.0007443377047297028,-0.022672832715379232
706,706,706,706,2021-11-22,91.25121307373048,90.21920013427734,92.23500061035156,0.01143895022253738,-0.0106660977948827
707,707,707,707,2021-11-23,89.64051055908203,90.68215942382812,91.5791473388672,-0.011486811423156107,-0.02116897608373336
708,708,708,708,2021-11-24,90.25778198242188,92.21571350097656,91.76239013671876,-0.021232081217198995,-0.01639678469637873
709,709,709,709,2021-11-26,89.05216217041016,91.94564819335938,91.23191833496094,-0.03146952661494418,-0.023892473208200427
710,710,710,710,2021-11-29,89.64051055908203,91.2994384765625,90.49890899658205,-0.01817018751880206,-0.009485179954295764
711,711,711,711,2021-11-30,87.51860046386719,90.63394165039062,90.70145416259766,-0.03437278716775316,-0.03509153991097724
712,712,712,712,2021-12-01,86.56375122070312,91.25121307373048,90.21920013427734,-0.051368762070482465,-0.04051741656026264
713,713,713,713,2021-12-02,86.79523468017578,89.64051055908203,90.68215942382812,-0.03174096021051698,-0.042863169209344965
714,714,714,714,2021-12-03,85.10735321044922,90.25778198242188,92.21571350097656,-0.05706354243200573,-0.07708404588174733
715,715,715,715,2021-12-06,85.78250885009766,89.05216217041016,91.94564819335938,-0.03671615871668221,-0.06703024519769318
716,716,716,716,2021-12-07,86.85309600830078,89.64051055908203,91.2994384765625,-0.031095478298777235,-0.048700655145903715
717,717,717,717,2021-12-08,85.78250885009766,87.51860046386719,90.63394165039062,-0.019836830166020447,-0.053527770192394186
718,718,718,718,2021-12-09,85.61852264404297,86.56375122070312,91.25121307373048,-0.010919450270242992,-0.0617272936978529
719,719,719,719,2021-12-10,98.98648834228516,86.79523468017578,89.64051055908203,0.14045994238084458,0.10426064872804575
720,720,720,720,2021-12-13,97.30825805664062,85.10735321044922,90.25778198242188,0.143358997618239,0.07811488294263502
721,721,721,721,2021-12-14,96.34376525878906,85.78250885009766,89.05216217041016,0.12311666504353336,0.08188013531244409
722,722,722,722,2021-12-15,99.97027587890624,86.85309600830078,89.64051055908203,0.15102719964469435,0.11523545833684046
723,723,723,723,2021-12-16,99.55555725097656,85.78250885009766,87.51860046386719,0.16055777087316114,0.13753598347449514
