,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MTD,MTD_6m,MTD_12m,MTD_6m_ret,MTD_12m_ret
250,250,250,250,2020-02-03,758.0599975585938,819.9500122070312,818.3900146484375,-0.07548022894938466,-0.073717929116914
251,251,251,251,2020-02-04,768.0,799.8800048828125,830.6699829101562,-0.03985598425789272,-0.07544510359047674
252,252,252,252,2020-02-05,779.030029296875,799.9500122070312,831.3099975585938,-0.02615161271444799,-0.06288865575447844
253,253,253,253,2020-02-06,778.52001953125,802.6199951171875,835.1300048828125,-0.030026632444434376,-0.06778583576278785
254,254,254,254,2020-02-07,787.1500244140625,777.0,834.9199829101562,0.013063094483992899,-0.057215013982045426
255,255,255,255,2020-02-10,780.77001953125,757.1799926757812,831.1199951171875,0.03115511118050618,-0.060580873859060747
256,256,256,256,2020-02-11,780.0,758.0599975585938,819.9500122070312,0.02894230339559689,-0.04872249724041
257,257,257,257,2020-02-12,772.7899780273438,768.0,799.8800048828125,0.0062369505564372485,-0.033867613504650174
258,258,258,258,2020-02-13,769.47998046875,779.030029296875,799.9500122070312,-0.01225889692178428,-0.03808991971162745
259,259,259,259,2020-02-14,763.2000122070312,778.52001953125,802.6199951171875,-0.01967837298961561,-0.049114130161186265
260,260,260,260,2020-02-18,752.239990234375,787.1500244140625,777.0,-0.04434991182992565,-0.031866164434523836
261,261,261,261,2020-02-19,766.3900146484375,780.77001953125,757.1799926757812,-0.018417721637731144,0.012163583377459819
262,262,262,262,2020-02-20,755.3900146484375,780.0,758.0599975585938,-0.03155126327123392,-0.0035221261097474477
263,263,263,263,2020-02-21,760.219970703125,772.7899780273438,768.0,-0.016265748368405997,-0.010130246480306027
264,264,264,264,2020-02-24,726.5800170898438,769.47998046875,779.030029296875,-0.055751890195730014,-0.06732733044241024
265,265,265,265,2020-02-25,703.0,763.2000122070312,778.52001953125,-0.07887842144150925,-0.09700459543316675
266,266,266,266,2020-02-26,700.3800048828125,752.239990234375,787.1500244140625,-0.06894074500799208,-0.11023314087532388
267,267,267,267,2020-02-27,691.6500244140625,766.3900146484375,780.77001953125,-0.09752213469099036,-0.11414372079846558
268,268,268,268,2020-02-28,701.7000122070312,755.3900146484375,780.0,-0.0710758699483125,-0.10038459973457536
269,269,269,269,2020-03-02,724.1400146484375,760.219970703125,772.7899780273438,-0.04745988982809446,-0.06295366757096432
270,270,270,270,2020-03-03,731.0499877929688,726.5800170898438,769.47998046875,0.006152069418353223,-0.0499428102760654
271,271,271,271,2020-03-04,773.8900146484375,703.0,763.2000122070312,0.10083928114998231,0.01400681639206569
272,272,272,272,2020-03-05,734.0999755859375,700.3800048828125,752.239990234375,0.04814525038984652,-0.02411466404861784
273,273,273,273,2020-03-06,715.5499877929688,691.6500244140625,766.3900146484375,0.03455499535209783,-0.06633701624986643
274,274,274,274,2020-03-09,669.780029296875,701.7000122070312,755.3900146484375,-0.04548950029195453,-0.11333216443350236
275,275,275,275,2020-03-10,701.7100219726562,724.1400146484375,760.219970703125,-0.030974662664748354,-0.07696449841531139
276,276,276,276,2020-03-11,658.6500244140625,731.0499877929688,726.5800170898438,-0.09903558523744849,-0.09349278961436325
277,277,277,277,2020-03-12,639.77001953125,773.8900146484375,703.0,-0.17330627424895184,-0.08994307321301565
278,278,278,278,2020-03-13,672.6400146484375,734.0999755859375,700.3800048828125,-0.0837215133925654,-0.03960705622802074
279,279,279,279,2020-03-16,622.6300048828125,715.5499877929688,691.6500244140625,-0.1298581294044281,-0.09979038111033234
280,280,280,280,2020-03-17,682.489990234375,669.780029296875,701.7000122070312,0.018976321152547326,-0.027376402506016362
281,281,281,281,2020-03-18,700.1300048828125,701.7100219726562,724.1400146484375,-0.002251666700444077,-0.03315658474871275
282,282,282,282,2020-03-19,721.4299926757812,658.6500244140625,731.0499877929688,0.09531612530883615,-0.013159148181138947
283,283,283,283,2020-03-20,645.1199951171875,639.77001953125,773.8900146484375,0.008362341814418528,-0.16639317873838644
284,284,284,284,2020-03-23,589.4099731445312,672.6400146484375,734.0999755859375,-0.12373638155828026,-0.1970984978250665
285,285,285,285,2020-03-24,645.530029296875,622.6300048828125,715.5499877929688,0.03677950666443164,-0.0978547406758572
286,286,286,286,2020-03-25,640.2999877929688,682.489990234375,669.780029296875,-0.06181776003325368,-0.04401451254802857
287,287,287,287,2020-03-26,659.27001953125,700.1300048828125,701.7100219726562,-0.05836056884664098,-0.06048082699759416
288,288,288,288,2020-03-27,658.780029296875,721.4299926757812,658.6500244140625,-0.08684136231505679,0.00019738082136733226
289,289,289,289,2020-03-30,685.4000244140625,645.1199951171875,639.77001953125,0.06243804191739244,0.07132251198054718
290,290,290,290,2020-03-31,690.510009765625,589.4099731445312,672.6400146484375,0.17152752961019657,0.026566952200319793
291,291,291,291,2020-04-01,656.239990234375,645.530029296875,622.6300048828125,0.01659095696781998,0.05398067084461888
292,292,292,292,2020-04-02,655.5700073242188,640.2999877929688,682.489990234375,0.02384822711598633,-0.03944377689834189
293,293,293,293,2020-04-03,630.5800170898438,659.27001953125,700.1300048828125,-0.043517832741439166,-0.09933867611431679
294,294,294,294,2020-04-06,702.5999755859375,658.780029296875,721.4299926757812,0.06651681037725465,-0.026100962367815228
295,295,295,295,2020-04-07,709.489990234375,685.4000244140625,645.1199951171875,0.03514730808611599,0.09977987909907293
296,296,296,296,2020-04-08,740.989990234375,690.510009765625,589.4099731445312,0.07310535655505435,0.25717246737641175
297,297,297,297,2020-04-09,727.4199829101562,656.239990234375,645.530029296875,0.1084664051795432,0.12685692360815115
298,298,298,298,2020-04-13,690.780029296875,655.5700073242188,640.2999877929688,0.05370901899000824,0.07883811098904503
299,299,299,299,2020-04-14,711.77001953125,630.5800170898438,659.27001953125,0.12875448038474469,0.07963353170121135
300,300,300,300,2020-04-15,692.9600219726562,702.5999755859375,658.780029296875,-0.013720401292701356,0.05188377175346681
301,301,301,301,2020-04-16,695.8699951171875,709.489990234375,685.4000244140625,-0.01919688128748398,0.015275708097728158
302,302,302,302,2020-04-17,720.9099731445312,740.989990234375,690.510009765625,-0.027098904647136268,0.04402537682143759
303,303,303,303,2020-04-20,707.6300048828125,727.4199829101562,656.239990234375,-0.027205711270359756,0.07830978820733492
304,304,304,304,2020-04-21,683.4299926757812,690.780029296875,655.5700073242188,-0.010640198484856533,0.042497345882670956
305,305,305,305,2020-04-22,704.2000122070312,711.77001953125,630.5800170898438,-0.01063546808167637,0.11674964813656352
306,306,306,306,2020-04-23,703.2999877929688,692.9600219726562,702.5999755859375,0.014921446392935689,0.0009963168678557288
307,307,307,307,2020-04-24,713.3800048828125,695.8699951171875,709.489990234375,0.025162760125440053,0.005482832318962627
308,308,308,308,2020-04-27,735.260009765625,720.9099731445312,740.989990234375,0.019905448884970367,-0.0077328716234582595
309,309,309,309,2020-04-28,699.97998046875,707.6300048828125,727.4199829101562,-0.010810768849929375,-0.037722365464347374
310,310,310,310,2020-04-29,738.6199951171875,683.4299926757812,690.780029296875,0.08075443429885931,0.0692549926045305
311,311,311,311,2020-04-30,719.9400024414062,704.2000122070312,711.77001953125,0.0223515904026248,0.011478402694646617
312,312,312,312,2020-05-01,689.1599731445312,703.2999877929688,692.9600219726562,-0.0201052394339013,-0.005483792293395795
313,313,313,313,2020-05-04,690.8900146484375,713.3800048828125,695.8699951171875,-0.03152596103120309,-0.007156481100915046
314,314,314,314,2020-05-05,709.72998046875,735.260009765625,720.9099731445312,-0.0347224505042959,-0.015508167582999777
315,315,315,315,2020-05-06,715.5800170898438,699.97998046875,707.6300048828125,0.022286403977792357,0.011234701965962879
316,316,316,316,2020-05-07,732.739990234375,738.6199951171875,683.4299926757812,-0.007960798410120984,0.07215076611656168
317,317,317,317,2020-05-08,719.5700073242188,719.9400024414062,704.2000122070312,-0.0005139249325399886,0.02182617843049517
318,318,318,318,2020-05-11,716.9299926757812,689.1599731445312,703.2999877929688,0.04029546203117351,0.01938007268503572
319,319,319,319,2020-05-12,690.0700073242188,690.8900146484375,713.3800048828125,-0.0011868854764618408,-0.0326754288023855
320,320,320,320,2020-05-13,690.8800048828125,709.72998046875,735.260009765625,-0.026559362158391275,-0.060359606524716725
321,321,321,321,2020-05-14,689.530029296875,715.5800170898438,699.97998046875,-0.036404017958620694,-0.014928928631468996
322,322,322,322,2020-05-15,698.7000122070312,732.739990234375,738.6199951171875,-0.04645573939052472,-0.0540467130243647
323,323,323,323,2020-05-18,718.7000122070312,719.5700073242188,719.9400024414062,-0.0012090486100478914,-0.0017223521823624965
324,324,324,324,2020-05-19,714.0599975585938,716.9299926757812,689.1599731445312,-0.004003173456972986,0.03613097885016092
325,325,325,325,2020-05-20,735.5599975585938,690.0700073242188,690.8900146484375,0.06592083375825109,0.06465570780160546
326,326,326,326,2020-05-21,723.0,690.8800048828125,709.72998046875,0.04649142382205107,0.01869727910111063
327,327,327,327,2020-05-22,748.3099975585938,689.530029296875,715.5800170898438,0.08524642258388315,0.04573909232661055
328,328,328,328,2020-05-26,766.0,698.7000122070312,732.739990234375,0.09632172122107696,0.04539128505185919
329,329,329,329,2020-05-27,788.3099975585938,718.7000122070312,719.5700073242188,0.09685541139452547,0.09552925988395544
330,330,330,330,2020-05-28,792.4000244140625,714.0599975585938,716.9299926757812,0.10971070655591575,0.10526834211051228
331,331,331,331,2020-05-29,795.0,735.5599975585938,690.0700073242188,0.08080918298805573,0.15205702546420263
332,332,332,332,2020-06-01,803.4299926757812,723.0,690.8800048828125,0.1112448031476918,0.16290815626088295
333,333,333,333,2020-06-02,823.5999755859375,748.3099975585938,689.530029296875,0.10061335311967201,0.1944367041211763
334,334,334,334,2020-06-03,838.0,766.0,698.7000122070312,0.09399477806788514,0.19937023809825383
335,335,335,335,2020-06-04,840.6599731445312,788.3099975585938,718.7000122070312,0.06640785445835529,0.1696952259162725
336,336,336,336,2020-06-05,859.5399780273438,792.4000244140625,714.0599975585938,0.08472987322650272,0.20373635404049129
337,337,337,337,2020-06-08,848.6599731445312,795.0,735.5599975585938,0.06749682156544812,0.15376036755849842
338,338,338,338,2020-06-09,815.47998046875,803.4299926757812,723.0,0.0149981801809973,0.12791145293049788
339,339,339,339,2020-06-10,812.6099853515625,823.5999755859375,748.3099975585938,-0.013343844779204028,0.08592693937372387
340,340,340,340,2020-06-11,761.5700073242188,838.0,766.0,-0.09120524185654089,-0.005783280255589052
341,341,341,341,2020-06-12,764.4199829101562,840.6599731445312,788.3099975585938,-0.0906906391048874,-0.030305355408944634
342,342,342,342,2020-06-15,773.7899780273438,859.5399780273438,792.4000244140625,-0.09976266630063846,-0.023485671142526643
343,343,343,343,2020-06-16,784.0499877929688,848.6599731445312,795.0,-0.07613176937303145,-0.01377360026041663
344,344,344,344,2020-06-17,782.3699951171875,815.47998046875,803.4299926757812,-0.04060183713220078,-0.026212610620191756
345,345,345,345,2020-06-18,782.739990234375,812.6099853515625,823.5999755859375,-0.036758095095600796,-0.04961144555946995
346,346,346,346,2020-06-19,795.239990234375,761.5700073242188,838.0,0.04421127747461573,-0.05102626463678406
347,347,347,347,2020-06-22,785.1599731445312,764.4199829101562,840.6599731445312,0.027131669367691735,-0.06601955817213401
348,348,348,348,2020-06-23,798.0,773.7899780273438,859.5399780273438,0.03128758792453734,-0.07159641156956875
349,349,349,349,2020-06-24,784.0399780273438,784.0499877929688,848.6599731445312,-1.2766744188263957e-05,-0.07614356416239554
350,350,350,350,2020-06-25,785.3800048828125,782.3699951171875,815.47998046875,0.0038472970390104333,-0.03691074742096745
351,351,351,351,2020-06-26,772.2999877929688,782.739990234375,812.6099853515625,-0.013337765505350263,-0.04960558974814255
352,352,352,352,2020-06-29,785.239990234375,795.239990234375,761.5700073242188,-0.012574820334491421,0.031080508269122786
353,353,353,353,2020-06-30,805.5499877929688,785.1599731445312,764.4199829101562,0.025969248746566143,0.05380550718497723
354,354,354,354,2020-07-01,804.7899780273438,798.0,773.7899780273438,0.008508744395167689,0.04006255040809603
355,355,355,355,2020-07-02,814.7000122070312,784.0399780273438,784.0499877929688,0.039105192386781784,0.03909192639660586
356,356,356,356,2020-07-06,823.4500122070312,785.3800048828125,782.3699951171875,0.048473359504357605,0.05250714795586009
357,357,357,357,2020-07-07,819.0599975585938,772.2999877929688,782.739990234375,0.06054643338691856,0.046401113750868195
358,358,358,358,2020-07-08,818.1900024414062,785.239990234375,795.239990234375,0.0419617093077449,0.028859228017780403
359,359,359,359,2020-07-09,830.530029296875,805.5499877929688,785.1599731445312,0.031009921025939136,0.05778447412523935
360,360,360,360,2020-07-10,819.2000122070312,804.7899780273438,798.0,0.017905335022944113,0.02656643133713188
361,361,361,361,2020-07-13,823.989990234375,814.7000122070312,784.0399780273438,0.011402943277461164,0.05095404995488373
362,362,362,362,2020-07-14,849.3400268554688,823.4500122070312,785.3800048828125,0.031440906265878255,0.08143831212280461
363,363,363,363,2020-07-15,869.0399780273438,819.0599975585938,772.2999877929688,0.06102114694616678,0.12526219314185494
364,364,364,364,2020-07-16,860.6799926757812,818.1900024414062,785.239990234375,0.05193169081458904,0.0960725426361555
365,365,365,365,2020-07-17,867.8900146484375,830.530029296875,805.5499877929688,0.04498330467736533,0.07738815442883551
366,366,366,366,2020-07-20,866.469970703125,819.2000122070312,804.7899780273438,0.057702585194966405,0.07664110433751659
367,367,367,367,2020-07-21,870.510009765625,823.989990234375,814.7000122070312,0.056457020209696784,0.06850373968622381
368,368,368,368,2020-07-22,883.3499755859375,849.3400268554688,823.4500122070312,0.0400427951763731,0.07274268321201527
369,369,369,369,2020-07-23,885.3699951171875,869.0399780273438,819.0599975585938,0.01879086981350575,0.08095865718780892
370,370,370,370,2020-07-24,862.719970703125,860.6799926757812,818.1900024414062,0.0023701933874420433,0.054424972352198564
371,371,371,371,2020-07-27,895.5,867.8900146484375,830.530029296875,0.03181276991963866,0.07822711811893002
372,372,372,372,2020-07-28,882.030029296875,866.469970703125,819.2000122070312,0.017957989451294232,0.07669679706250432
373,373,373,373,2020-07-29,898.0800170898438,870.510009765625,823.989990234375,0.031671097419823546,0.08991617341661473
374,374,374,374,2020-07-30,895.1699829101562,883.3499755859375,849.3400268554688,0.013380888267278568,0.053959491611816235
375,375,375,375,2020-07-31,935.0,885.3699951171875,869.0399780273438,0.05605566616953572,0.07589987070834248
376,376,376,376,2020-08-03,926.4299926757812,862.719970703125,860.6799926757812,0.07384785809552086,0.07639308518789756
377,377,377,377,2020-08-04,928.5900268554688,895.5,867.8900146484375,0.036951453774951126,0.0699397517917284
378,378,378,378,2020-08-05,945.239990234375,882.030029296875,866.469970703125,0.07166418244046513,0.09090911652406097
379,379,379,379,2020-08-06,938.25,898.0800170898438,870.510009765625,0.04472873479617534,0.07781644033319424
380,380,380,380,2020-08-07,944.1699829101562,895.1699829101562,883.3499755859375,0.05473820719580358,0.06885154129752036
381,381,381,381,2020-08-10,945.9500122070312,935.0,885.3699951171875,0.011711243002172411,0.06842339069986814
382,382,382,382,2020-08-11,947.25,926.4299926757812,862.719970703125,0.022473373583345335,0.09798084218217662
383,383,383,383,2020-08-12,973.27001953125,928.5900268554688,895.5,0.048115951478698626,0.08684535961055273
384,384,384,384,2020-08-13,973.1400146484376,945.239990234375,882.030029296875,0.029516339450624374,0.10329578622645363
385,385,385,385,2020-08-14,961.0399780273438,938.25,898.0800170898438,0.024289877993438624,0.07010506830061392
386,386,386,386,2020-08-17,959.780029296875,944.1699829101562,895.1699829101562,0.01653308902980033,0.07217628787850372
387,387,387,387,2020-08-18,963.2000122070312,945.9500122070312,935.0,0.01823563589766586,0.030160440863135074
388,388,388,388,2020-08-19,970.7100219726562,947.25,926.4299926757812,0.024766452333234268,0.04779641165219872
389,389,389,389,2020-08-20,959.3400268554688,973.27001953125,928.5900268554688,-0.014312567320721836,0.033114721363237454
390,390,390,390,2020-08-21,959.97998046875,973.1400146484376,945.239990234375,-0.01352326898657219,0.015593913066162424
391,391,391,391,2020-08-24,947.9400024414062,961.0399780273438,938.25,-0.01363104125265091,0.01032774041183715
392,392,392,392,2020-08-25,967.8200073242188,959.780029296875,944.1699829101562,0.00837689656163576,0.025048481568083147
393,393,393,393,2020-08-26,972.0999755859376,963.2000122070312,945.9500122070312,0.00923999508525064,0.027644128168987425
394,394,394,394,2020-08-27,968.6799926757812,970.7100219726562,947.25,-0.0020912829278816325,0.02262337574640405
395,395,395,395,2020-08-28,966.6099853515624,959.3400268554688,973.27001953125,0.007578083153606308,-0.006842945992413529
396,396,396,396,2020-08-31,970.780029296875,959.97998046875,973.1400146484376,0.011250285472465205,-0.0024251241507268206
397,397,397,397,2020-09-01,975.8900146484376,947.9400024414062,961.0399780273438,0.029485001302874014,0.015452048781129157
398,398,398,398,2020-09-02,1005.1500244140624,967.8200073242188,959.780029296875,0.03857123928761497,0.04727124313101716
399,399,399,399,2020-09-03,962.989990234375,972.0999755859376,963.2000122070312,-0.00937144900767184,-0.00021804606519371106
400,400,400,400,2020-09-04,949.260009765625,968.6799926757812,970.7100219726562,-0.020047882744550605,-0.022097239877508446
401,401,401,401,2020-09-08,947.6199951171876,966.6099853515624,959.3400268554688,-0.019645969441819844,-0.012216765078276959
402,402,402,402,2020-09-09,975.8200073242188,970.780029296875,959.97998046875,0.005191678727666238,0.016500372067898894
403,403,403,403,2020-09-10,963.4600219726562,975.8900146484376,947.9400024414062,-0.012737083574176356,0.01637236480291837
404,404,404,404,2020-09-11,973.7100219726562,1005.1500244140624,967.8200073242188,-0.031278915264150386,0.006085857498153935
405,405,405,405,2020-09-14,978.989990234375,962.989990234375,972.0999755859376,0.01661491828809747,0.007087763420922322
406,406,406,406,2020-09-15,980.9000244140624,949.260009765625,968.6799926757812,0.03333124151753686,0.012615137951312194
407,407,407,407,2020-09-16,988.8300170898438,947.6199951171876,966.6099853515624,0.04348791940334684,0.022987587625840522
408,408,408,408,2020-09-17,983.6199951171876,975.8200073242188,970.780029296875,0.007993264879203599,0.013226442070107813
409,409,409,409,2020-09-18,976.469970703125,963.4600219726562,975.8900146484376,0.013503361253984547,0.0005942842389838887
410,410,410,410,2020-09-21,974.5,973.7100219726562,1005.1500244140624,0.000811307277851947,-0.03049298479789564
411,411,411,411,2020-09-22,986.0700073242188,978.989990234375,962.989990234375,0.007231960653804714,0.02396703737722805
412,412,412,412,2020-09-23,957.1400146484376,980.9000244140624,949.260009765625,-0.024222662018810515,0.008301208100779611
413,413,413,413,2020-09-24,960.260009765625,988.8300170898438,947.6199951171876,-0.028892738721970734,0.013338695588493099
414,414,414,414,2020-09-25,975.0700073242188,983.6199951171876,975.8200073242188,-0.00869236883696145,-0.0007685843642994961
415,415,415,415,2020-09-28,968.469970703125,976.469970703125,963.4600219726562,-0.00819277626555115,0.005199954970846576
416,416,416,416,2020-09-29,968.5900268554688,974.5,973.7100219726562,-0.0060646209795087724,-0.005258233972794901
417,417,417,417,2020-09-30,965.75,986.0700073242188,978.989990234375,-0.020607063568801487,-0.01352413238791672
418,418,418,418,2020-10-01,970.9199829101562,957.1400146484376,980.9000244140624,0.014397024521830337,-0.010174371756048961
419,419,419,419,2020-10-02,966.9199829101562,960.260009765625,988.8300170898438,0.006935593565077003,-0.022157533449651323
420,420,420,420,2020-10-05,990.4299926757812,975.0700073242188,983.6199951171876,0.015752700048392798,0.006923402932432543
421,421,421,421,2020-10-06,993.8499755859376,968.469970703125,976.469970703125,0.026206289973437435,0.01779881143738371
422,422,422,422,2020-10-07,1011.27001953125,968.5900268554688,974.5,0.044064043085743965,0.03773219038609543
423,423,423,423,2020-10-08,1012.0800170898438,965.75,986.0700073242188,0.047973095614645356,0.02637744741492054
424,424,424,424,2020-10-09,1025.4599609375,970.9199829101562,957.1400146484376,0.056173504498146176,0.0713792603417136
425,425,425,425,2020-10-12,1025.75,966.9199829101562,960.260009765625,0.06084269446245383,0.06820026822772651
426,426,426,426,2020-10-13,1028.6600341796875,990.4299926757812,975.0700073242188,0.03859943841222191,0.0549601838359588
427,427,427,427,2020-10-14,1022.3900146484376,993.8499755859376,968.469970703125,0.028716647143522733,0.05567549389906823
428,428,428,428,2020-10-15,1018.530029296875,1011.27001953125,968.5900268554688,0.007179101155387002,0.0515594844637588
429,429,429,429,2020-10-16,1029.77001953125,1012.0800170898438,965.75,0.017478857543568926,0.06629046806238681
430,430,430,430,2020-10-19,1018.7000122070312,1025.4599609375,970.9199829101562,-0.006592113771354491,0.04921108859420431
431,431,431,431,2020-10-20,1030.6099853515625,1025.75,966.9199829101562,0.004737982307153388,0.06586894837948987
432,432,432,432,2020-10-21,1031.93994140625,1028.6600341796875,990.4299926757812,0.003188524019189787,0.04191103766791637
433,433,433,433,2020-10-22,1063.22998046875,1022.3900146484376,993.8499755859376,0.03994558361796585,0.0698093339911876
434,434,434,434,2020-10-23,1053.199951171875,1018.530029296875,1011.27001953125,0.034039174965645236,0.04146264680135636
435,435,435,435,2020-10-26,1045.2900390625,1029.77001953125,1012.0800170898438,0.015071345287673843,0.03281363272851601
436,436,436,436,2020-10-27,1052.5799560546875,1018.7000122070312,1025.4599609375,0.03325801849580312,0.026446664082714344
437,437,437,437,2020-10-28,1009.260009765625,1030.6099853515625,1025.75,-0.020715863313370275,-0.01607603240007316
438,438,438,438,2020-10-29,1003.7899780273438,1031.93994140625,1028.6600341796875,-0.02727868381617793,-0.024177138535547926
439,439,439,439,2020-10-30,997.9099731445312,1063.22998046875,1022.3900146484376,-0.0614354453167516,-0.023943936416793155
440,440,440,440,2020-11-02,1043.25,1053.199951171875,1018.530029296875,-0.009447352481173121,0.02427024240040332
441,441,441,441,2020-11-03,1065.5,1045.2900390625,1029.77001953125,0.019334309313447484,0.03469704865268297
442,442,442,442,2020-11-04,1080.22998046875,1052.5799560546875,1018.7000122070312,0.026268811461792607,0.060400478575054706
443,443,443,443,2020-11-05,1103.739990234375,1009.260009765625,1030.6099853515625,0.09361312204442784,0.07095798209044757
444,444,444,444,2020-11-06,1181.1099853515625,1003.7899780273438,1031.93994140625,0.17665050578876018,0.14455302867920272
445,445,445,445,2020-11-09,1179.5799560546875,997.9099731445312,1063.22998046875,0.18205047328837987,0.10943067607503121
446,446,446,446,2020-11-10,1125.4599609375,1043.25,1053.199951171875,0.07880178378864122,0.06860996307987177
447,447,447,447,2020-11-11,1134.4000244140625,1065.5,1045.2900390625,0.06466449968471366,0.08524905243666492
448,448,448,448,2020-11-12,1157.8699951171875,1080.22998046875,1052.5799560546875,0.0718735973378064,0.10003044277714679
449,449,449,449,2020-11-13,1181.3800048828125,1103.739990234375,1009.260009765625,0.0703426670550833,0.17054078577546927
450,450,450,450,2020-11-16,1187.9300537109375,1181.1099853515625,1003.7899780273438,0.00577428727549445,0.1834448238320403
451,451,451,451,2020-11-17,1193.3599853515625,1179.5799560546875,997.9099731445312,0.01168214941780188,0.19585936353671807
452,452,452,452,2020-11-18,1144.81005859375,1125.4599609375,1043.25,0.017193057352419272,0.09734968472921168
453,453,453,453,2020-11-19,1147.3399658203125,1134.4000244140625,1065.5,0.011406859245206569,0.0768089777759855
454,454,454,454,2020-11-20,1147.5999755859375,1157.8699951171875,1080.22998046875,-0.00886975184999983,0.062366344514853456
455,455,455,455,2020-11-23,1138.6800537109375,1181.3800048828125,1103.739990234375,-0.03614412889619767,0.03165606373394425
456,456,456,456,2020-11-24,1126.9599609375,1187.9300537109375,1181.1099853515625,-0.05132464877285914,-0.045846724763693
457,457,457,457,2020-11-25,1125.1600341796875,1193.3599853515625,1179.5799560546875,-0.057149520688665745,-0.04613500051070463
458,458,458,458,2020-11-27,1126.6800537109375,1144.81005859375,1125.4599609375,-0.015836692512190886,0.0010840836775936058
459,459,459,459,2020-11-30,1150.0400390625,1147.3399658203125,1134.4000244140625,0.0023533332077880775,0.01378703659365299
460,460,460,460,2020-12-01,1160.0899658203125,1147.5999755859375,1157.8699951171875,0.010883574851940914,0.0019172883937632612
461,461,461,461,2020-12-02,1139.75,1138.6800537109375,1181.3800048828125,0.0009396373332224428,-0.03523845393586289
462,462,462,462,2020-12-03,1132.0,1126.9599609375,1187.9300537109375,0.004472243235959628,-0.04708194185021197
463,463,463,463,2020-12-04,1131.75,1125.1600341796875,1193.3599853515625,0.005856914234531052,-0.051627326295352716
464,464,464,464,2020-12-07,1125.1500244140625,1126.6800537109375,1144.81005859375,-0.0013579980331022146,-0.01717318434801074
465,465,465,465,2020-12-08,1161.3299560546875,1150.0400390625,1147.3399658203125,0.009816977330103116,0.012193413156642352
466,466,466,466,2020-12-09,1150.6800537109375,1160.0899658203125,1147.5999755859375,-0.008111364106766605,0.0026839301067669297
467,467,467,467,2020-12-10,1151.8199462890625,1139.75,1138.6800537109375,0.010589994550614268,0.011539582638074863
468,468,468,468,2020-12-11,1144.8699951171875,1132.0,1126.9599609375,0.011369253637091514,0.01589234294072739
469,469,469,469,2020-12-14,1139.260009765625,1131.75,1125.1600341796875,0.006635749737684993,0.012531528989311536
470,470,470,470,2020-12-15,1149.1600341796875,1125.1500244140625,1126.6800537109375,0.02133938518832501,0.019952408312109426
471,471,471,471,2020-12-16,1111.260009765625,1161.3299560546875,1150.0400390625,-0.0431143156413204,-0.03372059057047094
472,472,472,472,2020-12-17,1130.3299560546875,1150.6800537109375,1160.0899658203125,-0.017685278884100764,-0.02565319125450871
473,473,473,473,2020-12-18,1134.8299560546875,1151.8199462890625,1139.75,-0.014750560874651764,-0.004316774683318703
474,474,474,474,2020-12-21,1135.3299560546875,1144.8699951171875,1132.0,-0.008332857969191032,0.002941657292126809
475,475,475,475,2020-12-22,1125.530029296875,1139.260009765625,1131.75,-0.01205166542409808,-0.005495887522089737
476,476,476,476,2020-12-23,1126.0999755859375,1149.1600341796875,1125.1500244140625,-0.020066881816170334,0.0008442884515509341
477,477,477,477,2020-12-24,1140.18994140625,1111.260009765625,1161.3299560546875,0.026033449765484384,-0.018203280246257614
478,478,478,478,2020-12-28,1134.760009765625,1130.3299560546875,1150.6800537109375,0.003919257104713303,-0.01383533493430289
479,479,479,479,2020-12-29,1137.9599609375,1134.8299560546875,1151.8199462890625,0.002758126771427616,-0.012033118020066125
480,480,480,480,2020-12-30,1133.8800048828125,1135.3299560546875,1144.8699951171875,-0.0012771187478516355,-0.009599334667907078
481,481,481,481,2020-12-31,1139.6800537109375,1125.530029296875,1139.260009765625,0.012571876401114013,0.00036869892887647637
482,482,482,482,2021-01-04,1160.8699951171875,1126.0999755859375,1149.1600341796875,0.0308764943478117,0.010190017568666221
483,483,483,483,2021-01-05,1176.3499755859375,1140.18994140625,1111.260009765625,0.031714044183804635,0.05857311992540848
484,484,484,484,2021-01-06,1197.0899658203125,1134.760009765625,1130.3299560546875,0.05492787507339214,0.0590624086427336
485,485,485,485,2021-01-07,1222.5400390625,1137.9599609375,1134.8299560546875,0.0743260580585976,0.07728918552057129
486,486,486,486,2021-01-08,1236.989990234375,1133.8800048828125,1135.3299560546875,0.09093553542486088,0.08954228119987229
487,487,487,487,2021-01-11,1245.02001953125,1139.6800537109375,1125.530029296875,0.09242941953516937,0.10616330717450606
488,488,488,488,2021-01-12,1220.47998046875,1160.8699951171875,1126.0999755859375,0.051349406567739786,0.08381139057720355
489,489,489,489,2021-01-13,1216.6300048828125,1176.3499755859375,1140.18994140625,0.03424153537029784,0.06704151711975759
490,490,490,490,2021-01-14,1204.2099609375,1197.0899658203125,1134.760009765625,0.0059477527341134095,0.061202325226652476
491,491,491,491,2021-01-15,1218.43994140625,1222.5400390625,1137.9599609375,-0.0033537532720762098,0.07072303352610687
492,492,492,492,2021-01-19,1231.1600341796875,1236.989990234375,1133.8800048828125,-0.004713017971619049,0.08579393664052581
493,493,493,493,2021-01-20,1268.800048828125,1245.02001953125,1139.6800537109375,0.01910011800920941,0.11329495036502313
494,494,494,494,2021-01-21,1244.780029296875,1220.47998046875,1160.8699951171875,0.019910239591797385,0.07228202514719739
