,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HD,HD_6m,HD_12m,HD_6m_ret,HD_12m_ret
244,244,244,244,2020-01-24,210.70285034179688,203.9730682373047,198.4602813720703,0.03299348371159794,0.06168775376658053
245,245,245,245,2020-01-27,209.9672088623047,207.81472778320312,201.43006896972656,0.01035769265278974,0.04238264890760268
246,246,246,246,2020-01-28,212.3920745849609,210.6210784912109,204.5179901123047,0.00840844661150042,0.03850069359831099
247,247,247,247,2020-01-29,212.5373992919922,211.5656280517578,203.6370391845703,0.004593237801353345,0.04370698053292199
248,248,248,248,2020-01-30,211.42030334472656,211.52020263671875,202.8377990722656,-0.00047229196429887654,0.04231215439979841
249,249,249,249,2020-01-31,207.1608428955078,212.20138549804688,202.3564300537109,-0.023753580075401848,0.02374232852655922
250,250,250,250,2020-02-03,210.28504943847656,210.70285034179688,203.9730682373047,-0.0019828915586218576,0.03094516965263483
251,251,251,251,2020-02-04,213.42742919921875,209.9672088623047,207.81472778320312,0.016479812993957843,0.027008198484714363
252,252,252,252,2020-02-05,216.25192260742188,212.3920745849609,210.6210784912109,0.01817322058746096,0.026734475754030207
253,253,253,253,2020-02-06,216.91493225097656,212.5373992919922,211.5656280517578,0.02059653018041474,0.0252843727427694
254,254,254,254,2020-02-07,215.5163116455078,211.42030334472656,211.52020263671875,0.019373769860232315,0.0188923278201103
255,255,255,255,2020-02-10,218.5224456787109,207.1608428955078,212.20138549804688,0.054844354871320444,0.029788025020798914
256,256,256,256,2020-02-11,219.4579162597656,210.28504943847656,210.70285034179688,0.04362110785233342,0.04155172036717336
257,257,257,257,2020-02-12,219.4124755859375,213.42742919921875,209.9672088623047,0.028042536093765946,0.04498448483842532
258,258,258,258,2020-02-13,220.11184692382807,216.25192260742188,212.3920745849609,0.01784920230935194,0.036346800387691
259,259,259,259,2020-02-14,222.53672790527344,216.91493225097656,212.5373992919922,0.02591705234839381,0.04704738387968965
260,260,260,260,2020-02-18,221.54676818847656,215.5163116455078,211.42030334472656,0.02798143907031947,0.04789731489145832
261,261,261,261,2020-02-19,221.27430725097656,218.5224456787109,207.1608428955078,0.012593038503292409,0.06812805044719572
262,262,262,262,2020-02-20,224.3440399169922,219.4579162597656,210.28504943847656,0.0222645131262571,0.06685682370695067
263,263,263,263,2020-02-21,222.8182373046875,219.4124755859375,213.42742919921875,0.01552218810555317,0.044000005719523116
264,264,264,264,2020-02-24,217.69601440429688,220.11184692382807,216.25192260742188,-0.010975477028127512,0.006677821771307713
265,265,265,265,2020-02-25,215.5889587402344,222.53672790527344,216.91493225097656,-0.031220775242082555,-0.006112873359995219
266,266,266,266,2020-02-26,213.6817321777344,221.54676818847656,215.5163116455078,-0.03550056755533948,-0.008512485453031626
267,267,267,267,2020-02-27,204.1001892089844,221.27430725097656,218.5224456787109,-0.07761460539796294,-0.06599897060886484
268,268,268,268,2020-02-28,197.8426971435547,224.3440399169922,219.4579162597656,-0.11812813383962895,-0.09849368609982445
269,269,269,269,2020-03-02,208.83192443847656,222.8182373046875,219.4124755859375,-0.06277005435190519,-0.04822219483739809
270,270,270,270,2020-03-03,207.0155334472656,217.69601440429688,220.11184692382807,-0.04906144463074957,-0.0594984489003656
271,271,271,271,2020-03-04,218.9492950439453,215.5889587402344,222.53672790527344,0.015586773661075082,-0.016120632738229057
272,272,272,272,2020-03-05,213.2548828125,213.6817321777344,221.54676818847656,-0.0019975940895095023,-0.03742724592092628
273,273,273,273,2020-03-06,207.533203125,204.1001892089844,221.27430725097656,0.016820238772539353,-0.062099862820453655
274,274,274,274,2020-03-09,191.1401824951172,197.8426971435547,224.3440399169922,-0.0338779987596618,-0.14800418782759062
275,275,275,275,2020-03-10,204.9811553955078,208.83192443847656,222.8182373046875,-0.018439561160598417,-0.08005216325622755
276,276,276,276,2020-03-11,194.64065551757807,207.0155334472656,217.69601440429688,-0.05977753322960111,-0.10590620572364384
277,277,277,277,2020-03-12,174.2522430419922,218.9492950439453,215.5889587402344,-0.20414339307638318,-0.1917385562775935
278,278,278,278,2020-03-13,188.03958129882807,213.2548828125,213.6817321777344,-0.11824020712267569,-0.12000160527329462
279,279,279,279,2020-03-16,150.81932067871094,207.533203125,204.1001892089844,-0.27327618709826174,-0.2610525190435642
280,280,280,280,2020-03-17,158.75526428222656,191.1401824951172,197.8426971435547,-0.16943019406041382,-0.19756823691584768
281,281,281,281,2020-03-18,142.2891082763672,204.9811553955078,208.83192443847656,-0.30584297858101805,-0.31864292943253214
282,282,282,282,2020-03-19,147.31764221191406,194.64065551757807,207.0155334472656,-0.24313015787901637,-0.28837397001688647
283,283,283,283,2020-03-20,139.10743713378906,174.2522430419922,218.9492950439453,-0.20168925974590612,-0.364659122990696
284,284,284,284,2020-03-23,148.4696502685547,188.03958129882807,213.2548828125,-0.2104340520062623,-0.30379249323405366
285,285,285,285,2020-03-24,168.88543701171875,150.81932067871094,207.533203125,0.11978648525737556,-0.18622449579792388
286,286,286,286,2020-03-25,166.17918395996094,158.75526428222656,191.1401824951172,0.04676329765378062,-0.13059001100301815
287,287,287,287,2020-03-26,178.4762420654297,142.2891082763672,204.9811553955078,0.2543211790938802,-0.1293041464174467
288,288,288,288,2020-03-27,174.21571350097656,147.31764221191406,194.64065551757807,0.1825855402326495,-0.10493666886955655
289,289,289,289,2020-03-30,179.28994750976562,139.10743713378906,174.2522430419922,0.28885954053865803,0.02891041389096749
290,290,290,290,2020-03-31,170.70489501953125,148.4696502685547,188.03958129882807,0.14976289572149626,-0.09218636927163193
291,291,291,291,2020-04-01,163.3175048828125,168.88543701171875,150.81932067871094,-0.03296869302306926,0.0828685883735436
292,292,292,292,2020-04-02,165.76776123046875,166.17918395996094,158.75526428222656,-0.002475777770044374,0.04417174435095106
293,293,293,293,2020-04-03,163.38153076171875,178.4762420654297,142.2891082763672,-0.08457546578203501,0.14823638113174398
294,294,294,294,2020-04-06,174.92884826660156,174.21571350097656,147.31764221191406,0.004093400941247438,0.18742633699614353
295,295,295,295,2020-04-07,175.8065185546875,179.28994750976562,139.10743713378906,-0.019429025461053184,0.2638182557098112
296,296,296,296,2020-04-08,178.11965942382812,170.70489501953125,148.4696502685547,0.04343615573208082,0.19970417591502332
297,297,297,297,2020-04-09,184.2545166015625,163.3175048828125,168.88543701171875,0.1281982095781664,0.09100298913740734
298,298,298,298,2020-04-13,181.74932861328125,165.76776123046875,166.17918395996094,0.096409381801285,0.0936949158269531
299,299,299,299,2020-04-14,189.41099548339844,163.38153076171875,178.4762420654297,0.15931705744416091,0.06126727732176285
300,300,300,300,2020-04-15,181.4659118652344,174.92884826660156,174.21571350097656,0.03736984301565838,0.041616213707480476
301,301,301,301,2020-04-16,182.718505859375,175.8065185546875,179.28994750976562,0.0393158761205854,0.019122981501361824
302,302,302,302,2020-04-17,191.4681396484375,178.11965942382812,170.70489501953125,0.07494108324588278,0.1216323915405626
303,303,303,303,2020-04-20,188.3870086669922,184.2545166015625,163.3175048828125,0.022428172408744285,0.15350163353382218
304,304,304,304,2020-04-21,183.413330078125,181.74932861328125,165.76776123046875,0.00915547516758286,0.10644753066987156
305,305,305,305,2020-04-22,186.66818237304688,189.41099548339844,163.38153076171875,-0.014480749142105509,0.14252927795914805
306,306,306,306,2020-04-23,184.9767608642578,181.4659118652344,174.92884826660156,0.019347154310891845,0.05743999744594808
307,307,307,307,2020-04-24,193.99151611328125,182.718505859375,175.8065185546875,0.061696050987754214,0.10343756140610338
308,308,308,308,2020-04-27,199.0932006835937,191.4681396484375,178.11965942382812,0.03982417674897176,0.11774972693979802
309,309,309,309,2020-04-28,198.9743804931641,188.3870086669922,184.2545166015625,0.05620011645753653,0.07988875476758195
310,310,310,310,2020-04-29,202.7960205078125,183.413330078125,181.74932861328125,0.10567765397112328,0.1158006582754072
311,311,311,311,2020-04-30,200.9857635498047,186.66818237304688,189.41099548339844,0.07670070493398207,0.06110927212470485
312,312,312,312,2020-05-01,199.83377075195312,184.9767608642578,181.4659118652344,0.0803182508888125,0.10121933479363121
313,313,313,313,2020-05-04,202.823471069336,193.99151611328125,182.718505859375,0.04552753199215842,0.11003245191504751
314,314,314,314,2020-05-05,206.27032470703125,199.0932006835937,191.4681396484375,0.036049066461308676,0.07730886760467115
315,315,315,315,2020-05-06,204.72515869140625,198.9743804931641,188.3870086669922,0.028902103798432055,0.08672652185530838
316,316,316,316,2020-05-07,209.7810974121093,202.7960205078125,183.413330078125,0.03444385588437959,0.1437614557390836
317,317,317,317,2020-05-08,214.334213256836,200.9857635498047,186.66818237304688,0.06641490158940311,0.1482096762934133
318,318,318,318,2020-05-11,216.2816162109375,199.83377075195312,184.9767608642578,0.08230763697793875,0.16923669330361046
319,319,319,319,2020-05-12,212.93536376953125,202.823471069336,193.99151611328125,0.04985563380255176,0.09765296975764515
320,320,320,320,2020-05-13,210.3754119873047,206.27032470703125,199.0932006835937,0.01990149230677729,0.05666798898693237
321,321,321,321,2020-05-14,214.3799285888672,204.72515869140625,198.9743804931641,0.04715966498291557,0.07742478231378325
322,322,322,322,2020-05-15,218.814193725586,209.7810974121093,202.7960205078125,0.043059629418047196,0.07898662497253683
323,323,323,323,2020-05-18,224.318115234375,214.334213256836,200.9857635498047,0.04658099995251486,0.11608957406970033
324,324,324,324,2020-05-19,217.68963623046875,216.2816162109375,199.83377075195312,0.006510123440903293,0.08935359329569725
325,325,325,325,2020-05-20,217.7719268798828,212.93536376953125,202.823471069336,0.02271376170088102,0.07370180448907027
326,326,326,326,2020-05-21,220.23130798339844,210.3754119873047,206.27032470703125,0.04684908708194713,0.06768294613486536
327,327,327,327,2020-05-22,221.1455993652344,214.3799285888672,204.72515869140625,0.03155925473481358,0.08020724359813358
328,328,328,328,2020-05-26,221.6941680908203,218.814193725586,209.7810974121093,0.01316173469462445,0.05678810353112085
329,329,329,329,2020-05-27,226.1558532714844,224.318115234375,214.334213256836,0.008192552951816978,0.055155170212991544
330,330,330,330,2020-05-28,224.1261444091797,217.68963623046875,216.2816162109375,0.02956736154355366,0.036269972157927155
331,331,331,331,2020-05-29,227.17984008789065,217.7719268798828,212.93536376953125,0.04320076211291002,0.06689577562972016
332,332,332,332,2020-06-01,226.0918426513672,220.23130798339844,210.3754119873047,0.026610815336076232,0.07470659482302477
333,333,333,333,2020-06-02,231.04722595214844,221.1455993652344,214.3799285888672,0.04477424201673097,0.07774653846090884
334,334,334,334,2020-06-03,230.8540954589844,221.6941680908203,218.814193725586,0.041317854443566615,0.05502340377652826
335,335,335,335,2020-06-04,228.9686279296875,226.1558532714844,224.318115234375,0.012437328583428497,0.020731775008244302
336,336,336,336,2020-06-05,234.44107055664065,224.1261444091797,217.68963623046875,0.046022859915126,0.07695099599705846
337,337,337,337,2020-06-08,236.1609649658203,227.17984008789065,217.7719268798828,0.03953310678647837,0.08444172924125515
338,338,338,338,2020-06-09,236.1517791748047,226.0918426513672,220.23130798339844,0.04449491147254658,0.07228977268121373
339,339,339,339,2020-06-10,234.0271911621093,231.04722595214844,221.1455993652344,0.012897645482131903,0.05824936979912598
340,340,340,340,2020-06-11,220.2494964599609,230.8540954589844,221.6941680908203,-0.045936369367584384,-0.006516507147213635
341,341,341,341,2020-06-12,222.9903106689453,228.9686279296875,226.1558532714844,-0.02610976584345881,-0.013997172997061824
342,342,342,342,2020-06-15,221.98782348632807,234.44107055664065,224.1261444091797,-0.053118879899091254,-0.009540702752409591
343,343,343,343,2020-06-16,229.88833618164065,236.1609649658203,227.17984008789065,-0.026560819587976736,0.011922255481393806
344,344,344,344,2020-06-17,230.7161407470703,236.1517791748047,226.0918426513672,-0.02301756288573542,0.02045318416389641
345,345,345,345,2020-06-18,229.207748413086,234.0271911621093,231.04722595214844,-0.020593516185411498,-0.007961478574269543
346,346,346,346,2020-06-19,226.85324096679688,220.2494964599609,230.8540954589844,0.029983017500502918,-0.017330662833739297
347,347,347,347,2020-06-22,229.1617889404297,222.9903106689453,228.9686279296875,0.027675992974630415,0.0008436134351186286
348,348,348,348,2020-06-23,230.219467163086,221.98782348632807,234.44107055664065,0.037081509911127686,-0.018007098259409826
349,349,349,349,2020-06-24,226.3749847412109,229.88833618164065,236.1609649658203,-0.015282860795746367,-0.04143775507533909
350,350,350,350,2020-06-25,225.68516540527344,230.7161407470703,236.1517791748047,-0.02180590974479002,-0.044321553731694
351,351,351,351,2020-06-26,221.6659240722656,229.207748413086,234.0271911621093,-0.032903880401234376,-0.05281978999304027
352,352,352,352,2020-06-29,226.3657684326172,226.85324096679688,220.2494964599609,-0.0021488453596791857,0.027769743272798575
353,353,353,353,2020-06-30,230.4034118652344,229.1617889404297,222.9903106689453,0.005418106266954714,0.03324405071256531
354,354,354,354,2020-07-01,228.2328338623047,230.219467163086,221.98782348632807,-0.008629301966779357,0.028132220397941055
355,355,355,355,2020-07-02,228.5546875,226.3749847412109,229.88833618164065,0.009628726253834596,-0.005801289024889522
356,356,356,356,2020-07-06,229.52047729492188,225.68516540527344,230.7161407470703,0.016994080593472738,-0.005182400538934262
357,357,357,357,2020-07-07,227.4970550537109,221.6659240722656,229.207748413086,0.026305942177852648,-0.007463505798643522
358,358,358,358,2020-07-08,229.17095947265625,226.3657684326172,226.85324096679688,0.012392293496770845,0.010216819014715384
359,359,359,359,2020-07-09,228.05807495117188,230.4034118652344,229.1617889404297,-0.010179262950473777,-0.004816309011903885
360,360,360,360,2020-07-10,230.0355224609375,228.2328338623047,230.219467163086,0.007898463021847268,-0.000798997167421045
361,361,361,361,2020-07-13,229.5848388671875,228.5546875,226.3749847412109,0.004507242351734719,0.014179367608333937
362,362,362,362,2020-07-14,237.09912109375,229.52047729492188,225.68516540527344,0.03301946688220747,0.05057468295702994
363,363,363,363,2020-07-15,237.10826110839844,227.4970550537109,221.6659240722656,0.04224760646865677,0.0696649117394268
364,364,364,364,2020-07-16,237.3658142089844,229.17095947265625,226.3657684326172,0.03575869628152395,0.04859412203767732
365,365,365,365,2020-07-17,239.4812469482422,228.05807495117188,230.4034118652344,0.05008887319388289,0.03939974243227584
366,366,366,366,2020-07-20,239.28810119628903,230.0355224609375,228.2328338623047,0.040222391030597215,0.04843854912064982
367,367,367,367,2020-07-21,241.3574981689453,229.5848388671875,228.5546875,0.0512780345594519,0.056016399440266706
368,368,368,368,2020-07-22,243.88677978515625,237.09912109375,229.52047729492188,0.028627936957734912,0.06259268305622423
369,369,369,369,2020-07-23,242.63589477539065,237.10826110839844,227.4970550537109,0.023312699613047938,0.06654521184067863
370,370,370,370,2020-07-24,244.0155029296875,237.3658142089844,229.17095947265625,0.02801451735104754,0.06477497625000095
371,371,371,371,2020-07-27,245.9561462402344,239.4812469482422,228.05807495117188,0.027037187147232355,0.07848032257965243
372,372,372,372,2020-07-28,243.9879150390625,239.28810119628903,230.0355224609375,0.01964081715420596,0.060653208812539994
373,373,373,373,2020-07-29,243.417709350586,241.3574981689453,229.5848388671875,0.008535931956829446,0.06025167233016049
374,374,374,374,2020-07-30,244.935302734375,243.88677978515625,237.09912109375,0.0042992201141136555,0.03305023487424297
375,375,375,375,2020-07-31,244.1811370849609,242.63589477539065,237.10826110839844,0.006368564350302419,0.02982973239101505
376,376,376,376,2020-08-03,244.8157196044922,244.0155029296875,237.3658142089844,0.003279368176190234,0.03138575544391009
377,377,377,377,2020-08-04,246.37001037597656,245.9561462402344,239.4812469482422,0.0016826745014044686,0.028765356434039324
378,378,378,378,2020-08-05,246.0113677978516,243.9879150390625,239.28810119628903,0.008293249927829871,0.02809695328748263
379,379,379,379,2020-08-06,247.7496490478516,243.417709350586,241.3574981689453,0.01779632101880657,0.026484161160934327
380,380,380,380,2020-08-07,249.8374786376953,244.935302734375,243.88677978515625,0.020014166388405696,0.02439943180922355
381,381,381,381,2020-08-10,252.6795349121093,244.1811370849609,242.63589477539065,0.03480366226729226,0.04139387598037003
382,382,382,382,2020-08-11,252.8542022705078,244.8157196044922,244.0155029296875,0.03283483053703429,0.03622187621155848
383,383,383,383,2020-08-12,258.9795837402344,246.37001037597656,245.9561462402344,0.051181445927671154,0.05295024214308319
384,384,384,384,2020-08-13,259.05328369140625,246.0113677978516,243.9879150390625,0.053013468484396364,0.06174637235590863
385,385,385,385,2020-08-14,258.0323181152344,247.7496490478516,243.417709350586,0.041504272990500635,0.06003921737509854
386,386,386,386,2020-08-17,265.1051330566406,249.8374786376953,244.935302734375,0.061110344621616575,0.08234758361533201
387,387,387,387,2020-08-18,262.1251525878906,252.6795349121093,244.1811370849609,0.03738180727246809,0.07348649333501234
388,388,388,388,2020-08-19,260.1569519042969,252.8542022705078,244.8157196044922,0.028881266628016933,0.06266440866047707
389,389,389,389,2020-08-20,258.15191650390625,258.9795837402344,246.37001037597656,-0.003195878317413303,0.047821997936963845
390,390,390,390,2020-08-21,260.49725341796875,259.05328369140625,246.0113677978516,0.005574025953219097,0.05888299288681753
391,391,391,391,2020-08-24,263.7347106933594,258.0323181152344,247.7496490478516,0.022099528538818136,0.06452102639475532
392,392,392,392,2020-08-25,263.1644287109375,265.1051330566406,249.8374786376953,-0.007320508370875167,0.05334247746139176
393,393,393,393,2020-08-26,268.4988708496094,262.1251525878906,252.6795349121093,0.024315553844385995,0.0626063204643883
394,394,394,394,2020-08-27,265.4638061523437,260.1569519042969,252.8542022705078,0.020398663995721433,0.04986906987745421
395,395,395,395,2020-08-28,263.3116760253906,258.15191650390625,258.9795837402344,0.01998729891825657,0.01672754362560669
396,396,396,396,2020-08-31,262.1618957519531,260.49725341796875,259.05328369140625,0.006390249079952781,0.011999894447390913
397,397,397,397,2020-09-01,262.9897155761719,263.7347106933594,258.0323181152344,-0.0028247897867857974,0.019212312229523132
398,398,398,398,2020-09-02,265.54156494140625,263.1644287109375,265.1051330566406,0.00903289339715374,0.0016462596545514518
399,399,399,399,2020-09-03,253.91949462890625,268.4988708496094,262.1251525878906,-0.05429958112885058,-0.031304351673130726
400,400,400,400,2020-09-04,249.32427978515625,265.4638061523437,260.1569519042969,-0.06079746463789237,-0.041638987695111096
401,401,401,401,2020-09-08,248.9545135498047,263.3116760253906,258.15191650390625,-0.05452535448599516,-0.03562787012647417
402,402,402,402,2020-09-09,256.1477966308594,262.1618957519531,260.49725341796875,-0.022940401402895105,-0.016696747201901063
403,403,403,403,2020-09-10,252.1350860595703,262.9897155761719,263.7347106933594,-0.04127396956501006,-0.043982169064108456
404,404,404,404,2020-09-11,255.4913482666016,265.54156494140625,263.1644287109375,-0.037847998210834954,-0.029156981746815358
405,405,405,405,2020-09-14,259.4855041503906,253.91949462890625,268.4988708496094,0.021920370980648363,-0.0335694771106404
406,406,406,406,2020-09-15,264.043701171875,249.32427978515625,265.4638061523437,0.0590372562166932,-0.005349523918351862
407,407,407,407,2020-09-16,260.39166259765625,248.9545135498047,263.3116760253906,0.04594071778322473,-0.011089570625241851
408,408,408,408,2020-09-17,258.8475646972656,256.1477966308594,262.1618957519531,0.010539884011951717,-0.012642306560917582
409,409,409,409,2020-09-18,254.4373016357422,252.1350860595703,262.9897155761719,0.009130881434041838,-0.032519955853378524
410,410,410,410,2020-09-21,251.8114471435547,255.4913482666016,265.54156494140625,-0.014403231843322484,-0.05170609656112113
411,411,411,411,2020-09-22,252.6990509033203,259.4855041503906,253.91949462890625,-0.026153496586603486,-0.004806419953574559
412,412,412,412,2020-09-23,246.4488677978516,264.043701171875,249.32427978515625,-0.06663606552981294,-0.011532819787075765
413,413,413,413,2020-09-24,245.66294860839844,260.39166259765625,248.9545135498047,-0.05656369271705852,-0.01322155157772531
414,414,414,414,2020-09-25,248.29800415039065,258.8475646972656,256.1477966308594,-0.04075588101133254,-0.03064555925804524
415,415,415,415,2020-09-28,251.7929534912109,254.4373016357422,252.1350860595703,-0.010392926381199374,-0.0013569415256969863
416,416,416,416,2020-09-29,251.5895233154297,251.8114471435547,255.4913482666016,-0.0008813095299773366,-0.015271847667813754
417,417,417,417,2020-09-30,256.7672424316406,252.6990509033203,259.4855041503906,0.0160989584795741,-0.010475582162672858
418,418,418,418,2020-10-01,256.6840209960937,246.4488677978516,264.043701171875,0.04153053446623023,-0.027872962479762564
419,419,419,419,2020-10-02,258.2465515136719,245.66294860839844,260.39166259765625,0.05122303943901807,-0.00823801754090292
420,420,420,420,2020-10-05,260.826171875,248.29800415039065,258.8475646972656,0.050456175704985506,0.007643908800333721
421,421,421,421,2020-10-06,255.6207427978516,251.7929534912109,254.4373016357422,0.015202130375639333,0.004651209372608545
422,422,422,422,2020-10-07,261.4641418457031,251.5895233154297,251.8114471435547,0.03924892579049555,0.038333025808177545
423,423,423,423,2020-10-08,263.0636901855469,256.7672424316406,252.6990509033203,0.02452200558870965,0.04101574281809217
424,424,424,424,2020-10-09,264.3581237792969,256.6840209960937,246.4488677978516,0.029897080283466382,0.07266925647284883
425,425,425,425,2020-10-12,265.2734680175781,258.2465515136719,245.66294860839844,0.027210107793188554,0.07982693165683696
426,426,426,426,2020-10-13,268.4632568359375,260.826171875,248.29800415039065,0.02928036287937208,0.08121391371850506
427,427,427,427,2020-10-14,265.4398498535156,255.6207427978516,251.7929534912109,0.03841279447117918,0.05419888115646199
428,428,428,428,2020-10-15,265.8559265136719,261.4641418457031,251.5895233154297,0.016796890911949358,0.05670507662735913
429,429,429,429,2020-10-16,265.9668884277344,263.0636901855469,256.7672424316406,0.011036103994967128,0.03582873698751898
430,430,430,430,2020-10-19,262.3332214355469,264.3581237792969,256.6840209960937,-0.007659694034750086,0.022008383761212613
431,431,431,431,2020-10-20,264.46905517578125,265.2734680175781,258.2465515136719,-0.0030323908674635414,0.024095205243350293
432,432,432,432,2020-10-21,263.05450439453125,268.4632568359375,260.826171875,-0.020147086439883388,0.008543362437567037
433,433,433,433,2020-10-22,259.9570617675781,265.4398498535156,255.6207427978516,-0.020655482170304107,0.016963877509563963
434,434,434,434,2020-10-23,261.6583557128906,265.8559265136719,261.4641418457031,-0.015788893088924172,0.000742793508190065
435,435,435,435,2020-10-26,255.22317504882807,265.9668884277344,263.0636901855469,-0.04039492826501023,-0.029804626899245013
436,436,436,436,2020-10-27,255.9628448486328,262.3332214355469,264.3581237792969,-0.02428352974912562,-0.03175721937591369
437,437,437,437,2020-10-28,249.3797912597656,264.46905517578125,265.2734680175781,-0.05705493183687016,-0.05991430985008783
438,438,438,438,2020-10-29,249.2965850830078,263.05450439453125,268.4632568359375,-0.05230064143242796,-0.07139402232851089
439,439,439,439,2020-10-30,246.5967712402344,259.9570617675781,265.4398498535156,-0.05139422040124786,-0.07098813016839733
440,440,440,440,2020-11-02,250.3228759765625,261.6583557128906,265.8559265136719,-0.04332168069100839,-0.058426572395069654
441,441,441,441,2020-11-03,256.452880859375,255.22317504882807,265.9668884277344,0.004818158892944124,-0.03577139855491607
442,442,442,442,2020-11-04,261.3994445800781,255.9628448486328,262.3332214355469,0.02123980038845219,-0.0035595066852719404
443,443,443,443,2020-11-05,264.2933959960937,249.3797912597656,264.46905517578125,0.05980277977213233,-0.0006641955882922268
444,444,444,444,2020-11-06,262.8047790527344,249.2965850830078,263.05450439453125,0.05418523468834824,-0.0009493292744470194
445,445,445,445,2020-11-09,249.6108856201172,246.5967712402344,259.9570617675781,0.012222846084819272,-0.039799557962042265
446,446,446,446,2020-11-10,254.7886199951172,250.3228759765625,261.6583557128906,0.01783993572753939,-0.026254600962605568
447,447,447,447,2020-11-11,256.80419921875,256.452880859375,255.22317504882807,0.001369913873448203,0.006194673229104053
448,448,448,448,2020-11-12,255.40806579589844,261.3994445800781,255.9628448486328,-0.022920396000857823,-0.002167420248288199
449,449,449,449,2020-11-13,256.2680053710937,264.2933959960937,249.3797912597656,-0.030365460305026404,0.027621380531805073
450,450,450,450,2020-11-16,258.4869689941406,262.8047790527344,249.2965850830078,-0.01642972427730216,0.036865261945215666
451,451,451,451,2020-11-17,251.9224395751953,249.6108856201172,246.5967712402344,0.009260629596884229,0.021596666931914754
452,452,452,452,2020-11-18,249.48150634765625,254.7886199951172,250.3228759765625,-0.020829476793597146,-0.003361137593293817
453,453,453,453,2020-11-19,250.4986114501953,256.80419921875,256.452880859375,-0.02455406799319304,-0.023217791078138372
454,454,454,454,2020-11-20,249.4630126953125,255.40806579589844,261.3994445800781,-0.023276685025823474,-0.04566357018830225
455,455,455,455,2020-11-23,250.9331512451172,256.2680053710937,264.2933959960937,-0.02081748019325036,-0.050550808129817826
456,456,456,456,2020-11-24,252.6990509033203,258.4869689941406,262.8047790527344,-0.022391527562658387,-0.038453365215958435
457,457,457,457,2020-11-25,253.29998779296875,251.9224395751953,249.6108856201172,0.005468144164117783,0.01477941221868817
458,458,458,458,2020-11-27,255.1769561767578,249.48150634765625,254.7886199951172,0.02282914638636524,0.0015241504178957754
459,459,459,459,2020-11-30,256.4898376464844,250.4986114501953,256.80419921875,0.023917203219628425,-0.0012241294076263953
460,460,460,460,2020-12-01,255.740951538086,249.4630126953125,255.40806579589844,0.025165810253567233,0.0013033485890519003
461,461,461,461,2020-12-02,252.02243041992188,250.9331512451172,256.2680053710937,0.004340913782813205,-0.016566933297131436
462,462,462,462,2020-12-03,249.270751953125,252.6990509033203,258.4869689941406,-0.01356672665742198,-0.03565447448619563
463,463,463,463,2020-12-04,245.41275024414065,253.29998779296875,251.9224395751953,-0.031137931026173682,-0.025840053557879328
464,464,464,464,2020-12-07,244.15774536132807,255.1769561767578,249.48150634765625,-0.043182625032163524,-0.02133930111400495
465,465,465,465,2020-12-08,243.30252075195312,256.4898376464844,250.4986114501953,-0.05141457850937203,-0.028727068212403783
466,466,466,466,2020-12-09,246.890869140625,255.740951538086,249.4630126953125,-0.03460565210317135,-0.010310721124133337
467,467,467,467,2020-12-10,246.1750640869141,252.02243041992188,250.9331512451172,-0.02320176947450614,-0.018961572572590457
468,468,468,468,2020-12-11,245.9333648681641,249.270751953125,252.6990509033203,-0.013388602789582427,-0.026773689932633293
469,469,469,469,2020-12-14,246.890869140625,245.41275024414065,253.29998779296875,0.006022991450174819,-0.025302483068345594
470,470,470,470,2020-12-15,249.1219940185547,244.15774536132807,255.1769561767578,0.02033213670891354,-0.02372848335885369
471,471,471,471,2020-12-16,250.61868286132807,243.30252075195312,256.4898376464844,0.03007022733165088,-0.02289039924165892
472,472,472,472,2020-12-17,254.69049072265625,246.890869140625,255.740951538086,0.031591373181114824,-0.004107518991823711
473,473,473,473,2020-12-18,251.4181671142578,246.1750640869141,252.02243041992188,0.021298270183419454,-0.0023976568460879477
474,474,474,474,2020-12-21,251.92013549804688,245.9333648681641,249.270751953125,0.02434305988978802,0.010628537540658067
475,475,475,475,2020-12-22,251.0370330810547,246.890869140625,245.41275024414065,0.016793508625335685,0.02291764723437928
476,476,476,476,2020-12-23,250.8232269287109,249.1219940185547,244.15774536132807,0.006828914953328047,0.02729989809464617
477,477,477,477,2020-12-24,251.8551483154297,250.61868286132807,243.30252075195312,0.004933652351791329,0.03515223573123594
478,478,478,478,2020-12-28,250.3026428222656,254.69049072265625,246.890869140625,-0.017228157548955236,0.013818954477807344
479,479,479,479,2020-12-29,247.45797729492188,251.4181671142578,246.1750640869141,-0.015751406769011322,0.005211385697272863
480,480,480,480,2020-12-30,246.59341430664065,251.92013549804688,245.9333648681641,-0.021144483670887504,0.0026838547865613016
481,481,481,481,2020-12-31,246.9280548095703,251.0370330810547,246.890869140625,-0.016368016388074835,0.00015061581286812675
482,482,482,482,2021-01-04,245.3477020263672,250.8232269287109,249.1219940185547,-0.021830214726884067,-0.01515037645333872
483,483,483,483,2021-01-05,247.32781982421875,251.8551483154297,250.61868286132807,-0.01797592195947806,-0.013130956557337758
484,484,484,484,2021-01-06,248.7408599853516,250.3026428222656,254.69049072265625,-0.0062395778938019175,-0.02336023901176376
485,485,485,485,2021-01-07,247.52301025390625,247.45797729492188,251.4181671142578,0.00026280405140011176,-0.015492742251125402
