,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RL,RL_6m,RL_12m,RL_6m_ret,RL_12m_ret
484,484,484,484,2021-01-06,101.82347869873048,96.24105072021484,93.96155548095705,0.058004644969478436,0.08367170144779901
485,485,485,485,2021-01-07,104.37278747558594,94.49188995361328,94.16625213623048,0.10456873628861962,0.10838846304076788
486,486,486,486,2021-01-08,101.86070251464844,96.70624542236328,94.27790069580078,0.053300146953003225,0.0804303210284083
487,487,487,487,2021-01-11,102.8934326171875,96.52017211914062,91.96119689941406,0.06603034741981162,0.11887878894976733
488,488,488,488,2021-01-12,106.54063415527344,94.27790069580078,94.86405181884766,0.1300700733572746,0.12308753539985173
489,489,489,489,2021-01-13,105.07990264892578,96.76207733154295,93.89642333984376,0.08596162408629215,0.1191044228447884
490,490,490,490,2021-01-14,103.71219635009766,101.82347869873048,96.24105072021484,0.01854894053419054,0.07762951021391484
491,491,491,491,2021-01-15,102.40963745117188,104.37278747558594,94.49188995361328,-0.018809021699006223,0.0837928789597231
492,492,492,492,2021-01-19,99.78590393066406,101.86070251464844,96.70624542236328,-0.020368979721949176,0.031845497618591345
493,493,493,493,2021-01-20,99.17182159423828,102.8934326171875,96.52017211914062,-0.036169568147224496,0.027472490121801307
494,494,494,494,2021-01-21,100.38133239746094,106.54063415527344,94.27790069580078,-0.057811761743748136,0.06473873152260379
495,495,495,495,2021-01-22,100.92097473144533,105.07990264892578,96.76207733154295,-0.039578718790552414,0.04298065434924925
496,496,496,496,2021-01-25,101.87000274658205,103.71219635009766,101.82347869873048,-0.017762555112582734,0.0004569088430892432
497,497,497,497,2021-01-26,99.61841583251952,102.40963745117188,104.37278747558594,-0.027255458452171477,-0.045551831641734486
498,498,498,498,2021-01-27,93.79407501220705,99.78590393066406,101.86070251464844,-0.06004684712402286,-0.07919273383453584
499,499,499,499,2021-01-28,96.33409118652344,99.17182159423828,102.8934326171875,-0.02861428137647226,-0.06374888332346662
500,500,500,500,2021-01-29,94.01738739013672,100.38133239746094,106.54063415527344,-0.06339769412629548,-0.11754432348211108
501,501,501,501,2021-02-01,95.3478775024414,100.92097473144533,105.07990264892578,-0.05522238804999802,-0.09261547547297677
502,502,502,502,2021-02-02,96.23172760009766,101.87000274658205,103.71219635009766,-0.055347747074381726,-0.07212718477919844
503,503,503,503,2021-02-03,97.8692626953125,99.61841583251952,102.40963745117188,-0.01755853195003354,-0.04433542456415973
504,504,504,504,2021-02-04,100.32552337646484,93.79407501220705,99.78590393066406,0.06963604431738091,0.005407772285910495
505,505,505,505,2021-02-05,100.94889831542967,96.33409118652344,99.17182159423828,0.04790419541064628,0.017919169907580246
506,506,506,506,2021-02-08,102.53988647460938,94.01738739013672,100.38133239746094,0.09064811649261739,0.021503540803798238
507,507,507,507,2021-02-09,102.679443359375,95.3478775024414,100.92097473144533,0.07689280610096305,0.017424213674204214
508,508,508,508,2021-02-10,104.35417175292967,96.23172760009766,101.87000274658205,0.0844050538777168,0.024385677229511682
509,509,509,509,2021-02-11,105.54509735107422,97.8692626953125,99.61841583251952,0.07842947258791755,0.059493834237624776
510,510,510,510,2021-02-12,102.99578857421876,100.32552337646484,93.79407501220705,0.02661601064102026,0.09810548865495128
511,511,511,511,2021-02-16,103.99131774902344,100.94889831542967,96.33409118652344,0.030138213337279618,0.07948615560896255
512,512,512,512,2021-02-17,103.65637969970705,102.53988647460938,94.01738739013672,0.010888379765995992,0.10252350737605731
513,513,513,513,2021-02-18,103.26560974121094,102.679443359375,95.3478775024414,0.005708702371753027,0.08304046661727527
514,514,514,514,2021-02-19,105.5636978149414,104.35417175292967,96.23172760009766,0.011590586573533734,0.09697394453546404
515,515,515,515,2021-02-22,109.2108917236328,105.54509735107422,97.8692626953125,0.034732019435872674,0.11588550599005898
516,516,516,516,2021-02-23,108.978271484375,102.99578857421876,100.32552337646484,0.05808473329805386,0.08624672781861586
517,517,517,517,2021-02-24,111.53689575195312,103.99131774902344,100.94889831542967,0.07255969215757485,0.1048847249767868
518,518,518,518,2021-02-25,109.39696502685548,103.65637969970705,102.53988647460938,0.05538091667660927,0.06687230489516915
519,519,519,519,2021-02-26,108.93177032470705,103.26560974121094,102.679443359375,0.05486977317710906,0.06089171075313571
520,520,520,520,2021-03-01,111.9648895263672,105.5636978149414,104.35417175292967,0.060638191385142814,0.07293161016558836
521,521,521,521,2021-03-02,113.1744155883789,109.2108917236328,105.54509735107422,0.03629238624638398,0.07228491354674027
522,522,522,522,2021-03-03,113.7884750366211,108.978271484375,102.99578857421876,0.04413910669280319,0.10478764823112274
523,523,523,523,2021-03-04,112.55104064941406,111.53689575195312,103.99131774902344,0.009092461204194713,0.08231189954770057
524,524,524,524,2021-03-05,113.69544219970705,109.39696502685548,103.65637969970705,0.039292471887097946,0.09684944167530452
525,525,525,525,2021-03-08,117.74269104003906,108.93177032470705,103.26560974121094,0.08088476565714631,0.14019266757934656
526,526,526,526,2021-03-09,116.25405883789062,111.9648895263672,105.5636978149414,0.0383081636544047,0.10126929279883679
527,527,527,527,2021-03-10,114.076904296875,113.1744155883789,109.2108917236328,0.007974317373800277,0.04455611062636544
528,528,528,528,2021-03-11,113.27676391601562,113.7884750366211,108.978271484375,-0.004497038214465787,0.03944357322878744
529,529,529,529,2021-03-12,115.3515625,112.55104064941406,111.53689575195312,0.02488223862193606,0.034200940615474185
530,530,530,530,2021-03-15,115.3701629638672,113.69544219970705,109.39696502685548,0.014729884784813851,0.05460113025571944
531,531,531,531,2021-03-16,113.28607177734376,117.74269104003906,108.93177032470705,-0.03785049605482349,0.03997274109892168
532,532,532,532,2021-03-17,112.64408111572266,116.25405883789062,111.9648895263672,-0.031052487614233515,0.006066112262768764
533,533,533,533,2021-03-18,113.9559555053711,114.076904296875,113.1744155883789,-0.0010602390751167645,0.006905623615806267
534,534,534,534,2021-03-19,113.27676391601562,113.27676391601562,113.7884750366211,0.0,-0.004497038214465787
535,535,535,535,2021-03-22,113.06277465820312,115.3515625,112.55104064941406,-0.01984184515746701,0.004546683938561502
536,536,536,536,2021-03-23,105.65673065185548,115.3701629638672,113.69544219970705,-0.08419362565218769,-0.07070390327284615
537,537,537,537,2021-03-24,106.02890014648438,113.28607177734376,117.74269104003906,-0.06406058147309479,-0.09948635274160111
538,538,538,538,2021-03-25,110.0668716430664,112.64408111572266,116.25405883789062,-0.022879226739029535,-0.053221257448326065
539,539,539,539,2021-03-26,113.6582260131836,113.9559555053711,114.076904296875,-0.0026126716314837095,-0.0036701406500463385
540,540,540,540,2021-03-29,109.77842712402344,113.27676391601562,113.27676391601562,-0.030883092622471797,-0.030883092622471797
541,541,541,541,2021-03-30,111.87184143066406,113.06277465820312,115.3515625,-0.010533380514845314,-0.030166223967152073
542,542,542,542,2021-03-31,114.58863067626952,105.65673065185548,115.3701629638672,0.08453697146701544,-0.006774128314635863
543,543,543,543,2021-04-01,111.59272003173828,106.02890014648438,113.28607177734376,0.052474560026249506,-0.014947572274671583
544,544,544,544,2021-04-05,114.72818756103516,110.0668716430664,112.64408111572266,0.04234985376058331,0.01850169511500055
545,545,545,545,2021-04-06,115.09103393554688,113.6582260131836,113.9559555053711,0.012606284407404855,0.009960676694271475
546,546,546,546,2021-04-07,115.03523254394533,109.77842712402344,113.27676391601562,0.047885596083308446,0.015523648161713366
547,547,547,547,2021-04-08,114.97940063476562,111.87184143066406,113.06277465820312,0.027777849764165863,0.016951874587870286
548,548,548,548,2021-04-09,118.6637954711914,114.58863067626952,105.65673065185548,0.03556343042823196,0.12310682659862815
549,549,549,549,2021-04-12,118.86849975585938,111.59272003173828,106.02890014648438,0.06519941195135104,0.12109528243371792
550,550,550,550,2021-04-13,115.85397338867188,114.72818756103516,110.0668716430664,0.00981263499031404,0.05257805240774305
551,551,551,551,2021-04-14,117.03559112548828,115.09103393554688,113.6582260131836,0.016895818235766358,0.029715096133146934
552,552,552,552,2021-04-15,117.21236419677734,115.03523254394533,109.77842712402344,0.0189257812992234,0.06771764970138738
553,553,553,553,2021-04-16,115.89118957519533,114.97940063476562,111.87184143066406,0.007930019946146949,0.03592814861300364
554,554,554,554,2021-04-19,113.67682647705078,118.6637954711914,114.58863067626952,-0.04202603645314329,-0.007957196048486881
555,555,555,555,2021-04-20,111.12751770019533,118.86849975585938,111.59272003173828,-0.06512223231186587,-0.004168751612207755
556,556,556,556,2021-04-21,114.0955047607422,115.85397338867188,114.72818756103516,-0.015178319538772245,-0.005514623857858503
557,557,557,557,2021-04-22,114.83983612060548,117.03559112548828,115.09103393554688,-0.018761429611001468,-0.002182601079785851
558,558,558,558,2021-04-23,116.7471694946289,117.21236419677734,115.03523254394533,-0.003968819376149346,0.014881848915544893
559,559,559,559,2021-04-26,117.07281494140624,115.89118957519533,114.97940063476562,0.010195989622181045,0.01820686396940241
560,560,560,560,2021-04-27,119.88263702392578,113.67682647705078,118.6637954711914,0.054591694184283446,0.010271385201312544
561,561,561,561,2021-04-28,123.08323669433594,111.12751770019533,118.86849975585938,0.10758558493491477,0.035457139167509366
562,562,562,562,2021-04-29,124.12528228759766,114.0955047607422,115.85397338867188,0.08790685967766976,0.07139426173305985
563,563,563,563,2021-04-30,124.01363372802734,114.83983612060548,117.03559112548828,0.07988340907929792,0.059623252511768365
564,564,564,564,2021-05-03,126.82343292236328,116.7471694946289,117.21236419677734,0.08630841733767203,0.08199705544246827
565,565,565,565,2021-05-04,125.986083984375,117.07281494140624,115.89118957519533,0.07613440445102282,0.08710665967087738
566,566,566,566,2021-05-05,125.55807495117188,119.88263702392578,113.67682647705078,0.04734161733624043,0.10451777061633316
567,567,567,567,2021-05-06,124.67420959472656,123.08323669433594,111.12751770019533,0.012925991736320919,0.12190222705305165
568,568,568,568,2021-05-07,129.9217071533203,124.12528228759766,114.0955047607422,0.046698180732369865,0.13871013083088224
569,569,569,569,2021-05-10,127.99576568603516,124.01363372802734,114.83983612060548,0.032110436879391635,0.11455893712364085
570,570,570,570,2021-05-11,124.7207489013672,126.82343292236328,116.7471694946289,-0.016579617603343588,0.06829783917892018
571,571,571,571,2021-05-12,119.12899780273438,125.986083984375,117.07281494140624,-0.0544273301048952,0.01756328198273227
572,572,572,572,2021-05-13,122.3853988647461,125.55807495117188,119.88263702392578,-0.02526859453411978,0.020876766669061686
573,573,573,573,2021-05-14,126.98161315917967,124.67420959472656,123.08323669433594,0.018507464951682318,0.03167268402702916
574,574,574,574,2021-05-17,128.50747680664062,129.9217071533203,124.12528228759766,-0.010885250645688904,0.0353046086847113
575,575,575,575,2021-05-18,127.1863021850586,127.99576568603516,124.01363372802734,-0.006324142807677902,0.025583223083271545
576,576,576,576,2021-05-19,121.92953491210938,124.7207489013672,126.82343292236328,-0.022379708379278607,-0.03858827897561934
577,577,577,577,2021-05-20,113.388427734375,119.12899780273438,125.986083984375,-0.04818784825055933,-0.09999244243167671
578,578,578,578,2021-05-21,112.66268157958984,122.3853988647461,125.55807495117188,-0.07944344158163252,-0.10270461200203096
579,579,579,579,2021-05-24,111.2856903076172,126.98161315917967,124.67420959472656,-0.12360783944275944,-0.10738804224731713
580,580,580,580,2021-05-25,113.09068298339844,128.50747680664062,129.9217071533203,-0.11996806883415145,-0.12954743698110138
581,581,581,581,2021-05-26,115.4073715209961,127.1863021850586,127.99576568603516,-0.09261162925331312,-0.09835008289194136
582,582,582,582,2021-05-27,116.89602661132812,121.92953491210938,124.7207489013672,-0.041282108591733424,-0.06273793541944728
583,583,583,583,2021-05-28,115.44459533691406,113.388427734375,119.12899780273438,0.018133839966066656,-0.030927839012977465
584,584,584,584,2021-06-01,116.22613525390624,112.66268157958984,122.3853988647461,0.03162940580105955,-0.050326784632591326
585,585,585,585,2021-06-02,114.36531829833984,111.2856903076172,126.98161315917967,0.027673171476134018,-0.09935528890331935
586,586,586,586,2021-06-03,112.7092056274414,113.09068298339844,128.50747680664062,-0.0033731987984636502,-0.12293659148696978
587,587,587,587,2021-06-04,112.36495208740234,115.4073715209961,127.1863021850586,-0.02636243589552889,-0.11653259700947116
588,588,588,588,2021-06-07,112.53243255615234,116.89602661132812,121.92953491210938,-0.037328848393491154,-0.07706994341224016
589,589,589,589,2021-06-08,113.93733978271484,115.44459533691406,113.388427734375,-0.013056094569004584,0.004840988267565738
590,590,590,590,2021-06-09,112.98831176757812,116.22613525390624,112.66268157958984,-0.02785796395324336,0.002890311001147561
591,591,591,591,2021-06-10,111.33222198486328,114.36531829833984,111.2856903076172,-0.026521119851774078,0.00041812812696284674
592,592,592,592,2021-06-11,114.18856811523438,112.7092056274414,113.09068298339844,0.013125480563521918,0.009708006909792122
593,593,593,593,2021-06-14,112.00210571289062,112.36495208740234,115.4073715209961,-0.003229177495038482,-0.029506484405859235
594,594,594,594,2021-06-15,112.86737060546876,112.53243255615234,116.89602661132812,0.002976369049423111,-0.03446358377307712
595,595,595,595,2021-06-16,113.01622772216795,113.93733978271484,115.44459533691406,-0.008084373940127954,-0.021034918158439053
596,596,596,596,2021-06-17,108.90384674072266,112.98831176757812,116.22613525390624,-0.036149447345114716,-0.06300036129728825
597,597,597,597,2021-06-18,105.5823211669922,111.33222198486328,114.36531829833984,-0.051646331271937074,-0.07679773258214362
598,598,598,598,2021-06-21,107.39659118652344,114.18856811523438,112.7092056274414,-0.05948035815508923,-0.04713558587644329
599,599,599,599,2021-06-22,109.18296813964844,112.00210571289062,112.36495208740234,-0.02517039796081022,-0.028318295773212432
600,600,600,600,2021-06-23,111.34152221679688,112.86737060546876,112.53243255615234,-0.013518950432588106,-0.010582818768813285
601,601,601,601,2021-06-24,112.65910339355467,113.01622772216795,113.93733978271484,-0.003159938495657544,-0.011218766311358874
602,602,602,602,2021-06-25,113.39837646484376,108.90384674072266,112.98831176757812,0.04127062412057536,0.0036292665219139764
603,603,603,603,2021-06-28,109.6739273071289,105.5823211669922,111.33222198486328,0.038752757989335196,-0.01489501105942026
604,604,604,604,2021-06-29,109.40257263183594,107.39659118652344,114.18856811523438,0.018678259925667184,-0.04191308781951453
605,605,605,605,2021-06-30,110.2447738647461,109.18296813964844,112.00210571289062,0.009725012455601867,-0.015690167938889665
606,606,606,606,2021-07-01,110.45064544677734,111.34152221679688,112.86737060546876,-0.0080012986375817,-0.0214120799104921
607,607,607,607,2021-07-02,110.22608184814452,112.65910339355467,113.01622772216795,-0.021596315540616584,-0.02468801100743301
608,608,608,608,2021-07-06,107.7836685180664,113.39837646484376,108.90384674072266,-0.04951312463029889,-0.01028593806537581
609,609,609,609,2021-07-07,106.18347930908205,109.6739273071289,105.5823211669922,-0.03182568622962023,0.005693738643413937
610,610,610,610,2021-07-08,106.2770538330078,109.40257263183594,107.39659118652344,-0.0285689698481425,-0.01042432856710751
611,611,611,611,2021-07-09,108.9253158569336,110.2447738647461,109.18296813964844,-0.011968440421777027,-0.0023598211983512085
612,612,612,612,2021-07-12,108.27027130126952,110.45064544677734,111.34152221679688,-0.019740709859033645,-0.027584057181715416
613,613,613,613,2021-07-13,107.3064193725586,110.22608184814452,112.65910339355467,-0.026487945744168462,-0.04751221925047122
614,614,614,614,2021-07-14,106.38934326171876,107.7836685180664,113.39837646484376,-0.012936331408259005,-0.061808937849281875
615,615,615,615,2021-07-15,104.40547943115234,106.18347930908205,109.6739273071289,-0.016744599908562474,-0.04803737775545225
616,616,616,616,2021-07-16,101.70106506347656,106.2770538330078,109.40257263183594,-0.04305716619432687,-0.0703960371597171
617,617,617,617,2021-07-19,97.12507629394533,108.9253158569336,110.2447738647461,-0.10833330590004553,-0.11900516560446373
618,618,618,618,2021-07-20,102.03793334960938,108.27027130126952,110.45064544677734,-0.05756278133189696,-0.07616716102597865
619,619,619,619,2021-07-21,103.5352020263672,107.3064193725586,110.22608184814452,-0.03514437783165658,-0.060701421202607575
620,620,620,620,2021-07-22,102.8427276611328,106.38934326171876,107.7836685180664,-0.033336192252463315,-0.04584127562985496
621,621,621,621,2021-07-23,102.92693328857422,104.40547943115234,106.18347930908205,-0.014161576103418172,-0.030669046086054252
622,622,622,622,2021-07-26,104.29318237304688,101.70106506347656,106.2770538330078,0.025487612228568546,-0.018666978321380312
623,623,623,623,2021-07-27,103.06730651855467,97.12507629394533,108.9253158569336,0.06118121551457434,-0.053780053721148136
624,624,624,624,2021-07-28,103.3293228149414,102.03793334960938,108.27027130126952,0.01265597433169674,-0.04563532008319793
625,625,625,625,2021-07-29,103.08602905273438,103.5352020263672,107.3064193725586,-0.0043383599475513845,-0.03933026881804147
626,626,626,626,2021-07-30,106.23026275634766,102.8427276611328,106.38934326171876,0.0329389853055706,-0.0014952672936402456
627,627,627,627,2021-08-02,110.41321563720705,102.92693328857422,104.40547943115234,0.07273394931182575,0.05754234584992601
628,628,628,628,2021-08-03,117.17894744873048,104.29318237304688,101.70106506347656,0.12355328299018087,0.1521899733851697
629,629,629,629,2021-08-04,115.26993560791016,103.06730651855467,97.12507629394533,0.11839476068154275,0.18681951156517096
630,630,630,630,2021-08-05,116.5332489013672,103.3293228149414,102.03793334960938,0.1277848893878215,0.14205810599958912
631,631,631,631,2021-08-06,115.23251342773438,103.08602905273438,103.5352020263672,0.11782861835512537,0.11297907544902674
632,632,632,632,2021-08-09,112.9772720336914,106.23026275634766,102.8427276611328,0.06351306211883201,0.09854410324424667
633,633,633,633,2021-08-10,113.22057342529295,110.41321563720705,102.92693328857422,0.02542592181456116,0.10000919883485371
634,634,634,634,2021-08-11,114.88626861572266,117.17894744873048,104.29318237304688,-0.019565620641975312,0.10157026568414906
635,635,635,635,2021-08-12,116.23377990722656,115.26993560791016,103.06730651855467,0.008361627810697492,0.12774636141579587
636,636,636,636,2021-08-13,116.45838928222656,116.5332489013672,103.3293228149414,-0.0006423885015339748,0.12706041334267493
637,637,637,637,2021-08-16,114.63359832763672,115.23251342773438,103.08602905273438,-0.0051974488994658286,0.11201876123286403
638,638,638,638,2021-08-17,111.55487823486328,112.9772720336914,106.23026275634766,-0.012590088017030099,0.05012333905949462
639,639,639,639,2021-08-18,108.8223876953125,113.22057342529295,110.41321563720705,-0.038846170770213795,-0.01440794865645112
640,640,640,640,2021-08-19,107.48420715332033,114.88626861572266,117.17894744873048,-0.06442947056763693,-0.08273448863032251
641,641,641,641,2021-08-20,108.80365753173828,116.23377990722656,115.26993560791016,-0.06392395034746978,-0.056096830817767396
642,642,642,642,2021-08-23,110.66587829589844,116.45838928222656,116.5332489013672,-0.049738889761651195,-0.05034932657232327
643,643,643,643,2021-08-24,112.76203918457033,114.63359832763672,115.23251342773438,-0.016326445042030735,-0.02143903807768066
644,644,644,644,2021-08-25,112.31287384033205,111.55487823486328,112.9772720336914,0.0067948225793668104,-0.005880812851997597
645,645,645,645,2021-08-26,108.83174896240234,108.8223876953125,113.22057342529295,8.602335684870788e-05,-0.03876348909137539
646,646,646,646,2021-08-27,110.71267700195312,107.48420715332033,114.88626861572266,0.030036690357938545,-0.036328028267064494
647,647,647,647,2021-08-30,109.51485443115234,108.80365753173828,116.23377990722656,0.006536516469647147,-0.05780527383207368
648,648,648,648,2021-08-31,108.6726531982422,110.66587829589844,116.45838928222656,-0.018011198468300682,-0.06685423121486178
649,649,649,649,2021-09-01,111.3022232055664,112.76203918457033,114.63359832763672,-0.012945987759359956,-0.02906107084372278
650,650,650,650,2021-09-02,109.94532775878906,112.31287384033205,111.55487823486328,-0.02107991720440494,-0.014428328922429845
651,651,651,651,2021-09-03,107.45613861083984,108.83174896240234,108.8223876953125,-0.01263978907513219,-0.012554853035369518
652,652,652,652,2021-09-07,105.65007781982422,110.71267700195312,107.48420715332033,-0.045727366722779106,-0.01706417511997671
653,653,653,653,2021-09-08,103.6007080078125,109.51485443115234,108.80365753173828,-0.05400314372017756,-0.04781961968887005
654,654,654,654,2021-09-09,106.45484924316406,108.6726531982422,110.66587829589844,-0.02040811455143543,-0.03805173841818632
655,655,655,655,2021-09-10,105.39740753173828,111.3022232055664,112.76203918457033,-0.053052090998419676,-0.06531126703710566
656,656,656,656,2021-09-13,106.39869689941406,109.94532775878906,112.31287384033205,-0.03225813167027902,-0.052658050129905765
657,657,657,657,2021-09-14,104.5458526611328,107.45613861083984,108.83174896240234,-0.027083477848081405,-0.039380937475792854
658,658,658,658,2021-09-15,104.92951202392578,105.65007781982422,110.71267700195312,-0.006820305396530668,-0.052235797513281335
659,659,659,659,2021-09-16,105.39740753173828,103.6007080078125,109.51485443115234,0.01734254097752208,-0.037597154475537686
660,660,660,660,2021-09-17,105.78108215332033,106.45484924316406,108.6726531982422,-0.006329134789385904,-0.026608083633028023
661,661,661,661,2021-09-20,103.91887664794922,105.39740753173828,111.3022232055664,-0.014028152289645601,-0.06633602047625531
662,662,662,662,2021-09-21,103.11410522460938,106.39869689941406,109.94532775878906,-0.030870600585548913,-0.0621329043573986
663,663,663,663,2021-09-22,105.97761535644533,104.5458526611328,107.45613861083984,0.01369506928173747,-0.013759318671863863
664,664,664,664,2021-09-23,108.89439392089844,104.92951202392578,105.65007781982422,0.03778614634239985,0.03070812788805588
665,665,665,665,2021-09-24,109.6570053100586,105.39740753173828,103.6007080078125,0.04041463521802102,0.05845806866290326
666,666,666,666,2021-09-27,111.06925964355467,105.78108215332033,106.45484924316406,0.04999171290921001,0.04334617383046946
667,667,667,667,2021-09-28,112.04841613769533,103.91887664794922,105.39740753173828,0.07822967060437858,0.06310410058192595
668,668,668,668,2021-09-29,110.05242919921876,103.11410522460938,106.39869689941406,0.06728782603986061,0.03434000985236518
669,669,669,669,2021-09-30,104.54463958740234,105.97761535644533,104.5458526611328,-0.01352149474418074,-1.1603269757465284e-05
670,670,670,670,2021-10-01,108.07527923583984,108.89439392089844,104.92951202392578,-0.007522101511062251,0.02997981360283819
671,671,671,671,2021-10-04,110.49493408203124,109.6570053100586,105.39740753173828,0.007641361074957054,0.04836481911339163
672,672,672,672,2021-10-05,112.4626922607422,111.06925964355467,105.78108215332033,0.012545619027797272,0.06316450892171321
673,673,673,673,2021-10-06,108.52718353271484,112.04841613769533,103.91887664794922,-0.031425991784241436,0.04434523383443989
674,674,674,674,2021-10-07,110.35372161865234,110.05242919921876,103.11410522460938,0.0027377171192484173,0.0702097581923753
675,675,675,675,2021-10-08,106.62537384033205,104.54463958740234,105.97761535644533,0.019902830610364797,0.0061122198466916355
676,676,676,676,2021-10-11,104.94005584716795,108.07527923583984,108.89439392089844,-0.029009625613182655,-0.03631351377558456
677,677,677,677,2021-10-12,108.32947540283205,110.49493408203124,109.6570053100586,-0.019597809593619564,-0.012106202458045612
678,678,678,678,2021-10-13,109.4310531616211,112.4626922607422,111.06925964355467,-0.026956842648692025,-0.014749413898957675
679,679,679,679,2021-10-14,111.02217864990234,108.52718353271484,112.04841613769533,0.02298958690322417,-0.009158875450161141
680,680,680,680,2021-10-15,111.84130096435548,110.35372161865234,110.05242919921876,0.01348010129503141,0.01625472311836451
681,681,681,681,2021-10-18,112.34027862548828,106.62537384033205,104.54463958740234,0.05359798122456394,0.07456756337629877
682,682,682,682,2021-10-19,111.66240692138672,104.94005584716795,108.07527923583984,0.06405896223277252,0.03319101010804815
683,683,683,683,2021-10-20,111.73773193359376,108.32947540283205,110.49493408203124,0.03146194992718132,0.011247555029444856
684,684,684,684,2021-10-21,114.3833465576172,109.4310531616211,112.4626922607422,0.04525491853470465,0.01707814616799319
685,685,685,685,2021-10-22,115.92741394042967,111.02217864990234,108.52718353271484,0.04418248092568522,0.06818780481375053
686,686,686,686,2021-10-25,116.81243133544922,111.84130096435548,110.35372161865234,0.044448073549127054,0.058527339377969945
687,687,687,687,2021-10-26,117.11370849609376,112.34027862548828,106.62537384033205,0.042490813882692935,0.09836621695195791
688,688,688,688,2021-10-27,114.69403839111328,111.66240692138672,104.94005584716795,0.02714997422418919,0.0929481356304096
689,689,689,689,2021-10-28,117.45265197753906,111.73773193359376,108.32947540283205,0.05114583896639058,0.08421693671811603
690,690,690,690,2021-10-29,119.73108673095705,114.3833465576172,109.4310531616211,0.04675278643509584,0.0941234985111914
691,691,691,691,2021-11-01,122.16018676757812,115.92741394042967,111.02217864990234,0.05376444289830551,0.10032237029682523
692,692,692,692,2021-11-02,110.27837371826172,116.81243133544922,111.84130096435548,-0.055936320667992145,-0.013974508813983433
693,693,693,693,2021-11-03,115.74853515625,117.11370849609376,112.34027862548828,-0.011656819320082445,0.030338686822416694
694,694,694,694,2021-11-04,117.08546447753906,114.69403839111328,111.66240692138672,0.0208504829019176,0.048566547199455634
695,695,695,695,2021-11-05,120.07946014404295,117.45265197753906,111.73773193359376,0.022364826355783185,0.0746545331294779
696,696,696,696,2021-11-08,121.4164047241211,119.73108673095705,114.3833465576172,0.01407585982202808,0.06148673192527365
697,697,697,697,2021-11-09,121.56703186035156,122.16018676757812,115.92741394042967,-0.004855550101237949,0.048647836850909565
698,698,698,698,2021-11-10,118.88372802734376,110.27837371826172,116.81243133544922,0.07803301788859285,0.017731817309293296
699,699,699,699,2021-11-11,117.83867645263672,115.74853515625,117.11370849609376,0.01805760473396245,0.006190291178142848
700,700,700,700,2021-11-12,117.60330200195312,117.08546447753906,114.69403839111328,0.00442273109411806,0.025365430075093176
701,701,701,701,2021-11-15,117.71627807617188,120.07946014404295,117.45265197753906,-0.019680152334431655,0.00224453083173648
702,702,702,702,2021-11-16,120.14535522460938,121.4164047241211,119.73108673095705,-0.010468515374011944,0.0034599910930668276
703,703,703,703,2021-11-17,118.34707641601562,121.56703186035156,122.16018676757812,-0.026487077911343748,-0.031214018678747735
704,704,704,704,2021-11-18,118.49772644042967,118.88372802734376,110.27837371826172,-0.0032468832641697754,0.07453277052458795
705,705,705,705,2021-11-19,114.68462371826172,117.83867645263672,115.74853515625,-0.026765853362607284,-0.00919157582903396
706,706,706,706,2021-11-22,117.39617156982422,117.60330200195312,117.08546447753906,-0.0017612637451750457,0.0026536777530123956
707,707,707,707,2021-11-23,117.07605743408205,117.71627807617188,120.07946014404295,-0.005438675538786186,-0.025011793910116986
708,708,708,708,2021-11-24,114.43984985351562,120.14535522460938,121.4164047241211,-0.047488355753973366,-0.05745973854568831
709,709,709,709,2021-11-26,109.6193389892578,118.34707641601562,121.56703186035156,-0.07374696267170922,-0.09828069903704251
710,710,710,710,2021-11-29,112.15199279785156,118.49772644042967,118.88372802734376,-0.05355152232197635,-0.05662453004454804
711,711,711,711,2021-11-30,109.2521514892578,114.68462371826172,117.83867645263672,-0.0473687932424971,-0.07286678043121209
712,712,712,712,2021-12-01,109.63817596435548,117.39617156982422,117.60330200195312,-0.06608388929322517,-0.06772876188004784
713,713,713,713,2021-12-02,112.17081451416016,117.07605743408205,117.71627807617188,-0.041897916853612105,-0.04710872321688053
714,714,714,714,2021-12-03,109.37454986572266,114.43984985351562,120.14535522460938,-0.044261679775677853,-0.0896481211341954
715,715,715,715,2021-12-06,115.39076232910156,109.6193389892578,118.34707641601562,0.052649682009205945,-0.02498003479631361
716,716,716,716,2021-12-07,117.23611450195312,112.15199279785156,118.49772644042967,0.045332424126118154,-0.01064671851835719
717,717,717,717,2021-12-08,116.90657806396484,109.2521514892578,114.68462371826172,0.07006202139149331,0.01937447474355114
718,718,718,718,2021-12-09,115.48490142822266,109.63817596435548,117.39617156982422,0.05332746018839285,-0.016280515080211
719,719,719,719,2021-12-10,115.71087646484376,112.17081451416016,117.07605743408205,0.03155956356398493,-0.011660633259767295
720,720,720,720,2021-12-13,113.05583953857422,109.37454986572266,114.43984985351562,0.03365764409884231,-0.012093779541942351
721,721,721,721,2021-12-14,110.0241928100586,115.39076232910156,109.6193389892578,-0.04650779153132889,0.003693270042802066
722,722,722,722,2021-12-15,109.07327270507812,117.23611450195312,112.15199279785156,-0.06962736552258397,-0.027451318661119828
723,723,723,723,2021-12-16,107.72689819335938,116.90657806396484,109.2521514892578,-0.078521500009887,-0.01396085363177857
