,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMGN,AMGN_6m,AMGN_12m,AMGN_6m_ret,AMGN_12m_ret
484,484,484,484,2021-01-06,211.97607421875,203.25164794921875,210.1493988037109,0.04292425846264725,0.008692270477277386
485,485,485,485,2021-01-07,212.67584228515625,206.177963256836,207.6502227783203,0.03151587553625146,0.024202331399379773
486,486,486,486,2021-01-08,216.7381286621093,206.4506072998047,206.5778045654297,0.049830424317256705,0.049184006568631755
487,487,487,487,2021-01-11,215.90206909179688,208.9497985839844,200.8342742919922,0.03327244417045039,0.07502601263117903
488,488,488,488,2021-01-12,215.01144409179688,205.98712158203125,202.60641479492188,0.043810129684111576,0.061227228710558634
489,489,489,489,2021-01-13,216.05653381347656,206.9867706298828,202.5972900390625,0.043818081493776084,0.06643348374412605
490,490,490,490,2021-01-14,219.61900329589844,211.97607421875,203.25164794921875,0.036055621396503756,0.08052754067100598
491,491,491,491,2021-01-15,223.0997314453125,212.67584228515625,206.177963256836,0.04901303809663471,0.08207360244119322
492,492,492,492,2021-01-19,225.62612915039065,216.7381286621093,206.4506072998047,0.04100801526314557,0.09288188638137318
493,493,493,493,2021-01-20,229.3430938720703,215.90206909179688,208.9497985839844,0.062255192073025434,0.09759901864604625
494,494,494,494,2021-01-21,229.043212890625,215.01144409179688,205.98712158203125,0.06526056721351736,0.11192977081051159
495,495,495,495,2021-01-22,230.379150390625,216.05653381347656,206.9867706298828,0.06629105967937665,0.11301388822849256
496,496,496,496,2021-01-25,233.6507873535156,219.61900329589844,211.97607421875,0.06389148410218293,0.10225075265993588
497,497,497,497,2021-01-26,235.0140075683593,223.0997314453125,212.67584228515625,0.05340336380443955,0.10503386300570972
498,498,498,498,2021-01-27,228.1616668701172,225.62612915039065,216.7381286621093,0.011237784069044965,0.05270663855281765
499,499,499,499,2021-01-28,225.153564453125,229.3430938720703,215.90206909179688,-0.01826751941038285,0.04285042473305145
500,500,500,500,2021-01-29,219.4100036621093,229.043212890625,215.01144409179688,-0.04205847930152751,0.02045732769663422
501,501,501,501,2021-02-01,218.5011749267578,230.379150390625,216.05653381347656,-0.05155837862813195,0.01131482149663543
502,502,502,502,2021-02-02,218.5557403564453,233.6507873535156,219.61900329589844,-0.06460516212269962,-0.004841397709198114
503,503,503,503,2021-02-03,215.4567413330078,235.0140075683593,223.0997314453125,-0.08321744919677942,-0.034258177106672894
504,504,504,504,2021-02-04,215.5839691162109,228.1616668701172,225.62612915039065,-0.055126252917262475,-0.04450796577503735
505,505,505,505,2021-02-05,214.76608276367188,225.153564453125,229.3430938720703,-0.04613509768181223,-0.0635598432997927
506,506,506,506,2021-02-08,215.90206909179688,219.4100036621093,229.043212890625,-0.01598803387157599,-0.05737408078144368
507,507,507,507,2021-02-09,215.0659637451172,218.5011749267578,230.379150390625,-0.015721705765619376,-0.06646949873520747
508,508,508,508,2021-02-10,216.7108917236328,218.5557403564453,233.6507873535156,-0.008441089809875124,-0.07250091395691549
509,509,509,509,2021-02-11,215.1910552978516,215.4567413330078,235.0140075683593,-0.0012331293674657795,-0.08434796068375516
510,510,510,510,2021-02-12,217.17779541015625,215.5839691162109,228.1616668701172,0.0073930649875277865,-0.04814073990007095
511,511,511,511,2021-02-16,213.1768798828125,214.76608276367188,225.153564453125,-0.007399692076183739,-0.05319340424124597
512,512,512,512,2021-02-17,215.71292114257807,215.90206909179688,219.4100036621093,-0.0008760821515720885,-0.016850109192034446
513,513,513,513,2021-02-18,212.8930206298828,215.0659637451172,218.5011749267578,-0.01010361229361989,-0.02566647203958916
514,514,514,514,2021-02-19,212.1239624023437,216.7108917236328,218.5557403564453,-0.021166122684496802,-0.029428547351865286
515,515,515,515,2021-02-22,211.92254638671875,215.1910552978516,215.4567413330078,-0.015188869753944068,-0.016403269280057642
516,516,516,516,2021-02-23,212.8289794921875,217.17779541015625,215.5839691162109,-0.020024219832214807,-0.01277919520323112
517,517,517,517,2021-02-24,210.56756591796875,213.1768798828125,214.76608276367188,-0.012240135826540599,-0.01954925466663726
518,518,518,518,2021-02-25,208.30612182617188,215.71292114257807,215.90206909179688,-0.03433637297744707,-0.03518237364550392
519,519,519,519,2021-02-26,205.9256896972656,212.8930206298828,215.0659637451172,-0.03272691097154379,-0.042499863245139435
520,520,520,520,2021-03-01,207.8666381835937,212.1239624023437,216.7108917236328,-0.020069982525948493,-0.040811301498025365
521,521,521,521,2021-03-02,206.6306610107422,211.92254638671875,215.1910552978516,-0.024970846501248922,-0.039780437320039774
522,522,522,522,2021-03-03,205.0284576416016,212.8289794921875,217.17779541015625,-0.03665159636247872,-0.055941896571929606
523,523,523,523,2021-03-04,203.16989135742188,210.56756591796875,213.1768798828125,-0.03513207045110078,-0.04694218496345226
524,524,524,524,2021-03-05,208.4983673095703,208.30612182617188,215.71292114257807,0.0009228988649641057,-0.03344516311213086
525,525,525,525,2021-03-08,208.5716247558593,205.9256896972656,212.8930206298828,0.01284897995234835,-0.020298438442171052
526,526,526,526,2021-03-09,209.6519927978516,207.8666381835937,212.1239624023437,0.008588942554028423,-0.01165341989889579
527,527,527,527,2021-03-10,210.54005432128903,206.6306610107422,211.92254638671875,0.018919715454734032,-0.006523572356982421
528,528,528,528,2021-03-11,211.6478881835937,205.0284576416016,212.8289794921875,0.032285423292619964,-0.0055494853727716675
529,529,529,529,2021-03-12,210.9062957763672,203.16989135742188,210.56756591796875,0.038078498577012176,0.0016086516312316945
530,530,530,530,2021-03-15,216.0333709716797,208.4983673095703,208.30612182617188,0.03613938928798266,0.037095641154301084
531,531,531,531,2021-03-16,220.02517700195312,208.5716247558593,205.9256896972656,0.05491423993796207,0.06846881185837184
532,532,532,532,2021-03-17,223.64161682128903,209.6519927978516,207.8666381835937,0.06672783710158381,0.07588990121523231
533,533,533,533,2021-03-18,223.77891540527344,210.54005432128903,206.6306610107422,0.0628804866924828,0.08298988306309374
534,534,534,534,2021-03-19,225.1705474853516,211.6478881835937,205.0284576416016,0.06389224772244217,0.09824045927789804
535,535,535,535,2021-03-22,228.60389709472656,210.9062957763672,203.16989135742188,0.08391215280327557,0.12518590017140152
536,536,536,536,2021-03-23,224.3465576171875,216.0333709716797,208.4983673095703,0.03848103007473602,0.07601110028879221
537,537,537,537,2021-03-24,224.74026489257807,220.02517700195312,208.5716247558593,0.0214297652426525,0.07752080445096388
538,538,538,538,2021-03-25,225.45440673828125,223.64161682128903,209.6519927978516,0.008105780769957605,0.07537449909034022
539,539,539,539,2021-03-26,231.5061798095703,223.77891540527344,210.54005432128903,0.03453079746276577,0.09958259750558662
540,540,540,540,2021-03-29,233.42881774902344,225.1705474853516,211.6478881835937,0.03667562368124133,0.10291115943730045
541,541,541,541,2021-03-30,228.6588134765625,228.60389709472656,210.9062957763672,0.00024022504661491695,0.08417253565070926
542,542,542,542,2021-03-31,227.7982177734375,224.3465576171875,216.0333709716797,0.015385393887521692,0.05445846976715507
543,543,543,543,2021-04-01,228.1278076171875,224.74026489257807,220.02517700195312,0.015073145554173939,0.03682592476752089
544,544,544,544,2021-04-05,230.7371368408203,225.45440673828125,223.64161682128903,0.02343147858126149,0.03172718977971467
545,545,545,545,2021-04-06,228.063705444336,231.5061798095703,223.77891540527344,-0.014869902687116077,0.019147425177669763
546,546,546,546,2021-04-07,227.1664581298828,233.42881774902344,225.1705474853516,-0.0268277056771703,0.008863995166423999
547,547,547,547,2021-04-08,226.0311737060547,228.6588134765625,228.60389709472656,-0.011491530680828754,-0.011254066187707301
548,548,548,548,2021-04-09,227.9263916015625,227.7982177734375,224.3465576171875,0.0005626638758537972,0.015956714568731822
549,549,549,549,2021-04-12,227.917221069336,228.1278076171875,224.74026489257807,-0.0009231077528474296,0.014136123663805567
550,550,550,550,2021-04-13,228.8419189453125,230.7371368408203,225.45440673828125,-0.008213753197497953,0.015025265001644694
551,551,551,551,2021-04-14,228.539779663086,228.063705444336,231.5061798095703,0.0020874615617705317,-0.012813481475632216
552,552,552,552,2021-04-15,233.58448791503903,227.1664581298828,233.42881774902344,0.028252541497507,0.0006668849524096299
553,553,553,553,2021-04-16,234.11550903320312,226.0311737060547,228.6588134765625,0.03576646174328957,0.023863919669993017
554,554,554,554,2021-04-19,234.35353088378903,227.9263916015625,227.7982177734375,0.028198311029561607,0.028776841076392
555,555,555,555,2021-04-20,237.255859375,227.917221069336,228.1278076171875,0.04097381611555817,0.04001288511539092
556,556,556,556,2021-04-21,236.92623901367188,228.8419189453125,230.7371368408203,0.03532709437859305,0.026823173146684587
557,557,557,557,2021-04-22,233.51123046875,228.539779663086,228.063705444336,0.021753109296740014,0.02388597963801642
558,558,558,558,2021-04-23,235.32403564453125,233.58448791503903,227.1664581298828,0.007447188574118524,0.035910132075855694
559,559,559,559,2021-04-26,233.94155883789065,234.11550903320312,226.0311737060547,-0.0007430101321813654,0.03499687676764052
560,560,560,560,2021-04-27,233.58448791503903,234.35353088378903,227.9263916015625,-0.003281550595161886,0.0248242262500582
561,561,561,561,2021-04-28,216.7200469970703,237.255859375,227.917221069336,-0.0865555541263634,-0.04912824936935911
562,562,562,562,2021-04-29,214.888916015625,236.92623901367188,228.8419189453125,-0.0930134335892413,-0.06097223355753245
563,563,563,563,2021-04-30,219.4026031494141,233.51123046875,228.539779663086,-0.06041948085757709,-0.039980683131584205
564,564,564,564,2021-05-03,224.65786743164065,235.32403564453125,233.58448791503903,-0.04532545170609936,-0.03821581031804322
565,565,565,565,2021-05-04,226.4706420898437,233.94155883789065,234.11550903320312,-0.03193497036250803,-0.032654252488139135
566,566,566,566,2021-05-05,228.2926025390625,233.58448791503903,234.35353088378903,-0.02265512330553965,-0.02586232996733473
567,567,567,567,2021-05-06,230.07791137695312,216.7200469970703,237.255859375,0.061636496323126844,-0.030254038896892377
568,568,568,568,2021-05-07,232.74220275878903,214.888916015625,236.92623901367188,0.0830814686685184,-0.017659657589218725
569,569,569,569,2021-05-10,231.28643798828125,219.4026031494141,233.51123046875,0.05416451157953772,-0.009527560948579206
570,570,570,570,2021-05-11,230.99346923828125,224.65786743164065,235.32403564453125,0.028201112558715158,-0.018402567312722495
571,571,571,571,2021-05-12,229.64764404296875,226.4706420898437,233.94155883789065,0.01402831697657625,-0.01835464727281466
572,572,572,572,2021-05-13,230.78286743164065,228.2926025390625,233.58448791503903,0.010908215443170333,-0.011994034828277655
573,573,573,573,2021-05-14,231.76942443847656,230.07791137695312,216.7200469970703,0.007351914190285358,0.06944155674536967
574,574,574,574,2021-05-17,232.69140625,232.74220275878903,214.888916015625,-0.00021825224728011516,0.08284508370399402
575,575,575,575,2021-05-18,231.2899780273437,231.28643798828125,219.4026031494141,1.5305865286530107e-05,0.054180646479541794
576,576,576,576,2021-05-19,229.23394775390625,230.99346923828125,224.65786743164065,-0.00761719147375528,0.020369107810827236
577,577,577,577,2021-05-20,232.2764892578125,229.64764404296875,226.4706420898437,0.011447298864306621,0.025636202177876877
578,578,578,578,2021-05-21,231.42825317382807,230.78286743164065,228.2926025390625,0.0027965062977588495,0.013735226634113307
579,579,579,579,2021-05-24,228.422607421875,231.76942443847656,230.07791137695312,-0.014440287042650768,-0.007194536603586044
580,580,580,580,2021-05-25,223.1211853027344,232.69140625,232.74220275878903,-0.04112838158270227,-0.041337657468275
581,581,581,581,2021-05-26,219.9403381347656,231.2899780273437,231.28643798828125,-0.049071040558602674,-0.04905648576805244
582,582,582,582,2021-05-27,216.9530792236328,229.23394775390625,230.99346923828125,-0.05357351583657033,-0.06078262758227626
583,583,583,583,2021-05-28,219.37789916992188,232.2764892578125,229.64764404296875,-0.055531190991844115,-0.04471957426711215
584,584,584,584,2021-06-01,215.35801696777344,231.42825317382807,230.78286743164065,-0.0694393877396815,-0.06683706912704923
585,585,585,585,2021-06-02,216.8147735595703,228.422607421875,231.76942443847656,-0.05081735995100567,-0.06452382972921422
586,586,586,586,2021-06-03,217.3495330810547,223.1211853027344,232.69140625,-0.02586779114609239,-0.06593227234383658
587,587,587,587,2021-06-04,218.3729248046875,219.9403381347656,231.2899780273437,-0.007126538693951079,-0.055847872583260405
588,588,588,588,2021-06-07,218.68641662597656,216.9530792236328,229.23394775390625,0.007989457483371432,-0.04601208168020987
589,589,589,589,2021-06-08,218.3453063964844,219.37789916992188,232.2764892578125,-0.004706913400778223,-0.05997672388558162
590,590,590,590,2021-06-09,220.8346405029297,215.35801696777344,231.42825317382807,0.025430321156680202,-0.04577493251414477
591,591,591,591,2021-06-10,225.55520629882807,216.8147735595703,228.422607421875,0.04031290209500549,-0.012553053112431711
592,592,592,592,2021-06-11,223.83111572265625,217.3495330810547,223.1211853027344,0.02982101019367933,0.0031818153841312036
593,593,593,593,2021-06-14,222.3743591308593,218.3729248046875,219.9403381347656,0.01832385736350184,0.011066732991027228
594,594,594,594,2021-06-15,221.138900756836,218.68641662597656,216.9530792236328,0.011214615743848189,0.01929367192289755
595,595,595,595,2021-06-16,220.8899841308593,218.3453063964844,219.37789916992188,0.011654373415996844,0.006892603888809301
596,596,596,596,2021-06-17,221.9779052734375,220.8346405029297,215.35801696777344,0.005177017373289461,0.030738991744406086
597,597,597,597,2021-06-18,220.06016540527344,225.55520629882807,216.8147735595703,-0.0243622879902603,0.014968499574183447
598,598,598,598,2021-06-21,221.4984741210937,223.83111572265625,217.3495330810547,-0.010421435795606171,0.019088796654979534
599,599,599,599,2021-06-22,221.19422912597656,222.3743591308593,218.3729248046875,-0.005306951797388937,0.01291966173834247
600,600,600,600,2021-06-23,220.0878448486328,221.138900756836,218.68641662597656,-0.0047529218269874995,0.006408391724910478
601,601,601,601,2021-06-24,222.1531219482422,220.8899841308593,218.3453063964844,0.00571840240902266,0.017439420222037372
602,602,602,602,2021-06-25,223.74810791015625,221.9779052734375,220.8346405029297,0.007974679437298793,0.013192981864581732
603,603,603,603,2021-06-28,223.89566040039065,220.06016540527344,225.55520629882807,0.017429301609646508,-0.007357604045897137
604,604,604,604,2021-06-29,223.5452880859375,221.4984741210937,223.83111572265625,0.009240758759018863,-0.0012769790106971213
605,605,605,605,2021-06-30,224.73464965820312,221.19422912597656,222.3743591308593,0.016005935354715728,0.010614040829927118
606,606,606,606,2021-07-01,227.6389312744141,220.0878448486328,221.138900756836,0.03430942054512198,0.029393428724354242
607,607,607,607,2021-07-02,229.2985076904297,222.1531219482422,220.8899841308593,0.03216423734910312,0.038066567810467244
608,608,608,608,2021-07-06,224.64247131347656,223.74810791015625,221.9779052734375,0.003997188676471142,0.01200374441211527
609,609,609,609,2021-07-07,224.2460174560547,223.89566040039065,220.06016540527344,0.0015648228957965138,0.01902139827565974
610,610,610,610,2021-07-08,225.22332763671875,223.5452880859375,221.4984741210937,0.007506485889947179,0.016816610274202892
611,611,611,611,2021-07-09,226.0715484619141,224.73464965820312,221.19422912597656,0.005948788074042977,0.02204993934611088
612,612,612,612,2021-07-12,225.3062896728516,227.6389312744141,220.0878448486328,-0.010247111899987615,0.023710736173584657
613,613,613,613,2021-07-13,225.7304077148437,229.2985076904297,222.1531219482422,-0.015560938496831378,0.016102793133084825
614,614,614,614,2021-07-14,225.61053466796875,224.64247131347656,223.74810791015625,0.00430935142776856,0.008323765394969707
615,615,615,615,2021-07-15,227.3899688720703,224.2460174560547,223.89566040039065,0.014020099227098903,0.015606861095167401
616,616,616,616,2021-07-16,228.61624145507807,225.22332763671875,223.5452880859375,0.015064664277725459,0.02268423285751009
617,617,617,617,2021-07-19,227.482177734375,226.0715484619141,224.73464965820312,0.006239747027249498,0.012225654033993338
618,618,618,618,2021-07-20,227.62969970703125,225.3062896728516,227.6389312744141,0.010312228910934085,-4.05535526422085e-05
619,619,619,619,2021-07-21,225.7488250732422,225.7304077148437,229.2985076904297,8.159006393926305e-05,-0.015480618050858985
620,620,620,620,2021-07-22,225.6474151611328,225.61053466796875,224.64247131347656,0.00016346972989689235,0.004473525606179418
621,621,621,621,2021-07-23,228.3949279785156,227.3899688720703,224.2460174560547,0.004419540190933713,0.018501601810047674
622,622,622,622,2021-07-26,225.9608917236328,228.61624145507807,225.22332763671875,-0.01161487790431992,0.003274812137150196
623,623,623,623,2021-07-27,225.5921173095703,227.482177734375,226.0715484619141,-0.008308608804561635,-0.0021207053944010124
624,624,624,624,2021-07-28,225.19561767578125,227.62969970703125,225.3062896728516,-0.01069316541023757,-0.0004912068687964455
625,625,625,625,2021-07-29,223.5452880859375,225.7488250732422,225.7304077148437,-0.009761011985731316,-0.00968021832338406
626,626,626,626,2021-07-30,222.69705200195312,225.6474151611328,225.61053466796875,-0.013075102841629493,-0.012913770495262544
627,627,627,627,2021-08-02,221.08355712890625,228.3949279785156,227.3899688720703,-0.032011966790685964,-0.027733904773574514
628,628,628,628,2021-08-03,225.03892517089844,225.9608917236328,228.61624145507807,-0.004080204081784222,-0.015647690913869527
629,629,629,629,2021-08-04,210.49917602539065,225.5921173095703,227.482177734375,-0.06690367316100976,-0.07465640551768826
630,630,630,630,2021-08-05,215.7360382080078,225.19561767578125,227.62969970703125,-0.0420060548486898,-0.05225004256619881
631,631,631,631,2021-08-06,212.1956024169922,223.5452880859375,225.7488250732422,-0.050771303506885634,-0.06003673619055505
632,632,632,632,2021-08-09,210.1119079589844,222.69705200195312,225.6474151611328,-0.05651239623440707,-0.06884859368344476
633,633,633,633,2021-08-10,210.17645263671875,221.08355712890625,228.3949279785156,-0.04933476118184554,-0.07976742523595182
634,634,634,634,2021-08-11,210.33319091796875,225.03892517089844,225.9608917236328,-0.06534751373239944,-0.06916108662191822
635,635,635,635,2021-08-12,210.3516540527344,210.49917602539065,225.5921173095703,-0.0007008197155055074,-0.06755760546332423
636,636,636,636,2021-08-13,211.76226806640625,215.7360382080078,225.19561767578125,-0.0184195935672562,-0.0596519139582693
637,637,637,637,2021-08-16,214.68898010253903,212.1956024169922,223.5452880859375,0.011750373981111117,-0.039617511329488764
638,638,638,638,2021-08-17,214.80975341796875,210.1119079589844,222.69705200195312,0.022358777779988515,-0.03541716656363825
639,639,639,639,2021-08-18,210.7588348388672,210.17645263671875,221.08355712890625,0.0027709203140613425,-0.0467005435597323
640,640,640,640,2021-08-19,208.4825134277344,210.33319091796875,225.03892517089844,-0.00879878958787883,-0.07357132429685576
641,641,641,641,2021-08-20,207.68348693847656,210.3516540527344,210.49917602539065,-0.012684317250906574,-0.013376247546804887
642,642,642,642,2021-08-23,209.64390563964844,211.76226806640625,215.7360382080078,-0.010003493285657084,-0.028238826572338782
643,643,643,643,2021-08-24,208.47325134277344,214.68898010253903,212.1956024169922,-0.02895224876841307,-0.01754207453792489
644,644,644,644,2021-08-25,205.88101196289065,214.80975341796875,210.1119079589844,-0.04156581027168205,-0.02013639320680316
645,645,645,645,2021-08-26,205.7695159912109,210.7588348388672,210.17645263671875,-0.02367311838419872,-0.02096779439476526
646,646,646,646,2021-08-27,206.9866485595703,208.4825134277344,210.33319091796875,-0.007175013595001611,-0.015910671747967786
647,647,647,647,2021-08-30,208.24093627929688,207.68348693847656,210.3516540527344,0.0026841293404586963,-0.010034234258544883
648,648,648,648,2021-08-31,209.5417022705078,209.64390563964844,211.76226806640625,-0.0004875093737105596,-0.010486125862621098
649,649,649,649,2021-09-01,207.5162811279297,208.47325134277344,214.68898010253903,-0.004590374106413719,-0.03340972122175789
650,650,650,650,2021-09-02,209.9412384033203,205.88101196289065,214.80975341796875,0.019721228304247385,-0.02266431080145348
651,651,651,651,2021-09-03,210.32215881347656,205.7695159912109,210.7588348388672,0.022124962486961053,-0.002071922753437483
652,652,652,652,2021-09-07,205.64874267578125,206.9866485595703,208.4825134277344,-0.006463730357004205,-0.013592366598819905
653,653,653,653,2021-09-08,205.2120513916016,208.24093627929688,207.68348693847656,-0.014545098297257364,-0.011900009881898321
654,654,654,654,2021-09-09,200.2970733642578,209.5417022705078,209.64390563964844,-0.04411832492567824,-0.04458432620243513
655,655,655,655,2021-09-10,198.5968170166016,207.5162811279297,208.47325134277344,-0.04298199670333058,-0.047375067365035384
656,656,656,656,2021-09-13,201.3562774658203,209.9412384033203,205.88101196289065,-0.04089220870940724,-0.02197742498898303
657,657,657,657,2021-09-14,200.72447204589844,210.32215881347656,205.7695159912109,-0.04563326480539698,-0.024517936590412903
658,658,658,658,2021-09-15,202.6663055419922,205.64874267578125,206.9866485595703,-0.014502578984842418,-0.020872568581807527
659,659,659,659,2021-09-16,201.9508819580078,205.2120513916016,208.24093627929688,-0.015891705245763332,-0.030205657128110075
660,660,660,660,2021-09-17,203.8277282714844,200.2970733642578,209.5417022705078,0.017627091838759767,-0.02726891085215566
661,661,661,661,2021-09-20,199.86041259765625,198.5968170166016,207.5162811279297,0.00636261748822009,-0.03689285721901381
662,662,662,662,2021-09-21,200.0926971435547,201.3562774658203,209.9412384033203,-0.006275346059077425,-0.04691094200771306
663,663,663,663,2021-09-22,198.4946136474609,200.72447204589844,210.32215881347656,-0.011109051007630155,-0.056235373546659306
664,664,664,664,2021-09-23,199.8046417236328,202.6663055419922,205.64874267578125,-0.01412007689539907,-0.028417878349794035
665,665,665,665,2021-09-24,198.4667510986328,201.9508819580078,205.2120513916016,-0.01725236763313298,-0.03286990333767914
666,666,666,666,2021-09-27,198.002197265625,203.8277282714844,200.2970733642578,-0.02858066002727655,-0.011457362107629931
667,667,667,667,2021-09-28,197.2217559814453,199.86041259765625,198.5968170166016,-0.013202497592771811,-0.006923882546623794
668,668,668,668,2021-09-29,199.665283203125,200.0926971435547,201.3562774658203,-0.002136079659734169,-0.008398021079736862
669,669,669,669,2021-09-30,197.57481384277344,198.4946136474609,200.72447204589844,-0.004633877906234263,-0.015691450927840966
670,670,670,670,2021-10-01,198.75477600097656,199.8046417236328,202.6663055419922,-0.0052544611256249985,-0.019300344625886368
671,671,671,671,2021-10-04,196.4505920410156,198.4667510986328,201.9508819580078,-0.010158674168124215,-0.027235780619843553
672,672,672,672,2021-10-05,196.8407745361328,198.002197265625,203.8277282714844,-0.005865706267562776,-0.03427872053818626
673,673,673,673,2021-10-06,195.0940856933593,197.2217559814453,199.86041259765625,-0.01078821287995324,-0.02384827911814713
674,674,674,674,2021-10-07,194.29507446289065,199.665283203125,200.0926971435547,-0.026896056510590682,-0.028974684051085497
675,675,675,675,2021-10-08,194.13710021972656,197.57481384277344,198.4946136474609,-0.017399553901554232,-0.02195280439938574
676,676,676,676,2021-10-11,192.04660034179688,198.75477600097656,199.8046417236328,-0.033751016172545834,-0.0388281338957418
677,677,677,677,2021-10-12,187.5775909423828,196.4505920410156,198.4667510986328,-0.04516657856027362,-0.05486642017351495
678,678,678,678,2021-10-13,189.1756591796875,196.8407745361328,198.002197265625,-0.03894068886138358,-0.044577980486229074
679,679,679,679,2021-10-14,192.1209411621093,195.0940856933593,197.2217559814453,-0.015239542094182545,-0.025863347549830662
680,680,680,680,2021-10-15,193.1057586669922,194.29507446289065,199.665283203125,-0.006121183458645096,-0.03285260427302039
681,681,681,681,2021-10-18,188.729721069336,194.13710021972656,197.57481384277344,-0.027853404342964017,-0.044768321434310976
682,682,682,682,2021-10-19,192.1209411621093,192.04660034179688,198.75477600097656,0.0003870978199047581,-0.033376983297421114
683,683,683,683,2021-10-20,194.79676818847656,187.5775909423828,196.4505920410156,0.03848635228667163,-0.008418523127656119
684,684,684,684,2021-10-21,194.1742706298828,189.1756591796875,196.8407745361328,0.026423121620775758,-0.01354650179838901
685,685,685,685,2021-10-22,194.4065399169922,192.1209411621093,195.0940856933593,0.01189666644904852,-0.003524175394264639
686,686,686,686,2021-10-25,192.9106903076172,193.1057586669922,194.29507446289065,-0.0010101633463526216,-0.007125163409831492
687,687,687,687,2021-10-26,193.88624572753903,188.729721069336,194.13710021972656,0.027322271388874775,-0.0012921512266517166
688,688,688,688,2021-10-27,191.9351043701172,192.1209411621093,192.04660034179688,-0.0009672906600811659,-0.0005805672762821956
689,689,689,689,2021-10-28,192.48329162597656,194.79676818847656,187.5775909423828,-0.011876360085510185,0.02615291442302725
690,690,690,690,2021-10-29,192.29747009277344,194.1742706298828,189.1756591796875,-0.009665546990449414,0.016502180706666314
691,691,691,691,2021-11-01,194.91754150390625,194.4065399169922,192.1209411621093,0.0026285205586820126,0.014556457640071852
692,692,692,692,2021-11-02,199.0706481933593,192.9106903076172,193.1057586669922,0.03193165643603968,0.03088923690076717
693,693,693,693,2021-11-03,202.6663055419922,193.88624572753903,188.729721069336,0.04528459345585256,0.07384414279686302
694,694,694,694,2021-11-04,199.6931610107422,191.9351043701172,192.1209411621093,0.04042020695528836,0.039413818206540885
695,695,695,695,2021-11-05,198.6154022216797,192.48329162597656,194.79676818847656,0.03185788513851229,0.019603169337534254
696,696,696,696,2021-11-08,196.38552856445312,192.29747009277344,194.1742706298828,0.021259034087694584,0.011388006904298864
697,697,697,697,2021-11-09,196.7014312744141,194.91754150390625,194.4065399169922,0.009152022730966491,0.011804599569550378
698,698,698,698,2021-11-10,198.0950927734375,199.0706481933593,192.9106903076172,-0.0049005487688683624,0.026874625027535792
699,699,699,699,2021-11-11,196.5620574951172,202.6663055419922,193.88624572753903,-0.03011969863737518,0.013800936510671269
700,700,700,700,2021-11-12,196.4041290283203,199.6931610107422,191.9351043701172,-0.01647042876067717,0.02328404005546214
701,701,701,701,2021-11-15,194.31480407714844,198.6154022216797,192.48329162597656,-0.021652893463575573,0.009515176282057558
702,702,702,702,2021-11-16,192.43161010742188,196.38552856445312,192.29747009277344,-0.020133451206582054,0.0006975651556087037
703,703,703,703,2021-11-17,192.83450317382807,196.7014312744141,194.91754150390625,-0.019658871191391314,-0.010686766896433664
704,704,704,704,2021-11-18,191.14805603027344,198.0950927734375,199.0706481933593,-0.035069201593546984,-0.03979789202972084
705,705,705,705,2021-11-19,193.07809448242188,196.5620574951172,202.6663055419922,-0.01772449402032672,-0.04731033623930969
706,706,706,706,2021-11-22,189.939453125,196.4041290283203,199.6931610107422,-0.03291517309388203,-0.04884347484097118
707,707,707,707,2021-11-23,191.6258850097656,194.31480407714844,198.6154022216797,-0.013837952698216749,-0.03519121444626394
708,708,708,708,2021-11-24,191.1012115478516,192.43161010742188,196.38552856445312,-0.006913617564326402,-0.026907873789016157
709,709,709,709,2021-11-26,188.4029083251953,192.83450317382807,196.7014312744141,-0.0229813377569571,-0.0421884217895786
710,710,710,710,2021-11-29,190.6327514648437,191.14805603027344,198.0950927734375,-0.002695839948004153,-0.03767050058695054
711,711,711,711,2021-11-30,186.3323669433593,193.07809448242188,196.5620574951172,-0.034937819109649104,-0.05204305796408348
712,712,712,712,2021-12-01,188.13121032714844,189.939453125,196.4041290283203,-0.009520101106438084,-0.0421219184245305
713,713,713,713,2021-12-02,188.4778594970703,191.6258850097656,194.31480407714844,-0.016427976379782216,-0.03003859951792809
714,714,714,714,2021-12-03,189.6677398681641,191.1012115478516,192.43161010742188,-0.007501112463269566,-0.014362870204717937
715,715,715,715,2021-12-06,195.6171112060547,188.4029083251953,192.83450317382807,0.03829135624810642,0.014430031900039664
716,716,716,716,2021-12-07,197.98748779296875,190.6327514648437,191.14805603027344,0.03858065453921444,0.035780807321483366
717,717,717,717,2021-12-08,200.0580596923828,186.3323669433593,193.07809448242188,0.07366241825928088,0.0361509949053096
718,718,718,718,2021-12-09,199.1586303710937,188.13121032714844,189.939453125,0.05861558018347557,0.04853745282727817
719,719,719,719,2021-12-10,197.58462524414065,188.4778594970703,191.6258850097656,0.048317429810432966,0.031095695834993275
720,720,720,720,2021-12-13,198.05308532714844,189.6677398681641,191.1012115478516,0.04421071008075961,0.03637796810909344
721,721,721,721,2021-12-14,200.2548217773437,195.6171112060547,188.4029083251953,0.023708102745694015,0.0629072744020025
722,722,722,722,2021-12-15,205.41717529296875,197.98748779296875,190.6327514648437,0.03752604562450457,0.07755447956618089
723,723,723,723,2021-12-16,208.5370941162109,200.0580596923828,186.3323669433593,0.04238286843762151,0.11916731127878255
