,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FSLR,FSLR_6m,FSLR_12m,FSLR_6m_ret,FSLR_12m_ret
489,489,489,489,2021-01-13,104.18000030517578,92.16000366210938,102.4000015258789,0.13042530561452548,0.01738280032004713
490,490,490,490,2021-01-14,106.04000091552734,99.69000244140624,101.19000244140624,0.06369744526642362,0.04792962108020005
491,491,491,491,2021-01-15,96.58000183105467,105.5,96.9800033569336,-0.08454974567720686,-0.004124577356496073
492,492,492,492,2021-01-19,100.23999786376952,104.0999984741211,100.33999633789062,-0.03707973743449344,-0.0009965963501171737
493,493,493,493,2021-01-20,101.75,103.76000213623048,98.91999816894533,-0.01937164702051064,0.028608995991096897
494,494,494,494,2021-01-21,107.52999877929688,104.31999969482422,101.23999786376952,0.030770696835344502,0.062129603400340905
495,495,495,495,2021-01-22,106.66999816894533,104.18000030517578,92.16000366210938,0.023900920104392043,0.1574435105280012
496,496,496,496,2021-01-25,104.94000244140624,106.04000091552734,99.69000244140624,-0.010373429504186626,0.052663254804169
497,497,497,497,2021-01-26,104.69000244140624,96.58000183105467,105.5,0.08397184154684756,-0.007677701977192086
498,498,498,498,2021-01-27,102.80999755859376,100.23999786376952,104.0999984741211,0.025638465179508296,-0.012391939812064656
499,499,499,499,2021-01-28,105.0999984741211,101.75,103.76000213623048,0.032923817927480004,0.012914382327510632
500,500,500,500,2021-01-29,99.1500015258789,107.52999877929688,104.31999969482422,-0.07793171532176557,-0.049559031672445686
501,501,501,501,2021-02-01,98.30999755859376,106.66999816894533,104.18000030517578,-0.07837255792496489,-0.056344814065914184
502,502,502,502,2021-02-02,97.29000091552734,104.94000244140624,106.04000091552734,-0.07289881215840743,-0.08251603097372984
503,503,503,503,2021-02-03,98.94000244140624,104.69000244140624,96.58000183105467,-0.054924060234101235,0.024435706829658788
504,504,504,504,2021-02-04,98.58999633789062,102.80999755859376,100.23999786376952,-0.04104660364667423,-0.016460510385498117
505,505,505,505,2021-02-05,97.4000015258789,105.0999984741211,101.75,-0.073263530542659,-0.04275182775548991
506,506,506,506,2021-02-08,100.33000183105467,99.1500015258789,107.52999877929688,0.011901162753565675,-0.06695803059590888
507,507,507,507,2021-02-09,101.8499984741211,98.30999755859376,106.66999816894533,0.03600855460725083,-0.04518608584946493
508,508,508,508,2021-02-10,99.87999725341795,97.29000091552734,104.94000244140624,0.02662140316083872,-0.04821807766598407
509,509,509,509,2021-02-11,99.58999633789062,98.94000244140624,104.69000244140624,0.006569576313375736,-0.048715311725873955
510,510,510,510,2021-02-12,100.75,98.58999633789062,102.80999755859376,0.021908953670173092,-0.02003693811411411
511,511,511,511,2021-02-16,98.70999908447266,97.4000015258789,105.0999984741211,0.013449666715309894,-0.060799233895534766
512,512,512,512,2021-02-17,95.83999633789062,100.33000183105467,99.1500015258789,-0.044752371286953196,-0.033383813787681516
513,513,513,513,2021-02-18,91.37999725341795,101.8499984741211,98.30999755859376,-0.10279824622052836,-0.07049130787583902
514,514,514,514,2021-02-19,90.95999908447266,99.87999725341795,97.29000091552734,-0.08930715272561796,-0.06506323128263458
515,515,515,515,2021-02-22,86.61000061035156,99.58999633789062,98.94000244140624,-0.1303343328129094,-0.12462099784520109
516,516,516,516,2021-02-23,86.97000122070312,100.75,98.58999633789062,-0.13677418143222708,-0.11786180696632853
517,517,517,517,2021-02-24,88.02999877929688,98.70999908447266,97.4000015258789,-0.10819572894571905,-0.09620125872474905
518,518,518,518,2021-02-25,81.4000015258789,95.83999633789062,100.33000183105467,-0.15066773125806998,-0.1886773642947991
519,519,519,519,2021-02-26,81.0199966430664,91.37999725341795,101.8499984741211,-0.11337273934930048,-0.20451646679550373
520,520,520,520,2021-03-01,84.88999938964844,90.95999908447266,99.87999725341795,-0.06673262704397276,-0.1500800788543929
521,521,521,521,2021-03-02,83.19000244140625,86.61000061035156,99.58999633789062,-0.039487335698466186,-0.16467511295855664
522,522,522,522,2021-03-03,78.87999725341797,86.97000122070312,100.75,-0.09302062612089901,-0.21707198755912682
523,523,523,523,2021-03-04,75.36000061035156,88.02999877929688,98.70999908447266,-0.1439281874887981,-0.23655150127333058
524,524,524,524,2021-03-05,73.69999694824219,81.4000015258789,95.83999633789062,-0.09459464905769954,-0.2310100191530926
525,525,525,525,2021-03-08,71.44999694824219,81.0199966430664,91.37999725341795,-0.11811898409456678,-0.21810025064790983
526,526,526,526,2021-03-09,76.66999816894531,84.88999938964844,90.95999908447266,-0.09683120838501835,-0.15710203451361648
527,527,527,527,2021-03-10,75.72000122070312,83.19000244140625,86.61000061035156,-0.08979445848633694,-0.12573605025869117
528,528,528,528,2021-03-11,81.0199966430664,78.87999725341797,86.97000122070312,0.02712981065114972,-0.06841444744306069
529,529,529,529,2021-03-12,81.94999694824219,75.36000061035156,88.02999877929688,0.0874468721406223,-0.06906738515694033
530,530,530,530,2021-03-15,82.52999877929688,73.69999694824219,81.4000015258789,0.1198100705113434,0.013882029880045055
531,531,531,531,2021-03-16,82.45999908447266,71.44999694824219,81.0199966430664,0.15409380834831987,0.01777342015638661
532,532,532,532,2021-03-17,80.13999938964844,76.66999816894531,84.88999938964844,0.04525891878928756,-0.055954765392296824
533,533,533,533,2021-03-18,77.61000061035156,75.72000122070312,83.19000244140625,0.024960371885621058,-0.0670753896778028
534,534,534,534,2021-03-19,79.97000122070312,81.0199966430664,78.87999725341797,-0.012959707058357917,0.013818509194204243
535,535,535,535,2021-03-22,81.83000183105469,81.94999694824219,75.36000061035156,-0.001464247976278532,0.08585458025877979
536,536,536,536,2021-03-23,80.5199966430664,82.52999877929688,73.69999694824219,-0.024354806324493605,0.09253731312382207
537,537,537,537,2021-03-24,80.72000122070312,82.45999908447266,71.44999694824219,-0.02110111427465655,0.12974114301468842
538,538,538,538,2021-03-25,80.7300033569336,80.13999938964844,76.66999816894531,0.007362165856983571,0.05295428831290572
539,539,539,539,2021-03-26,85.69000244140625,77.61000061035156,75.72000122070312,0.104110317839335,0.1316693219753562
540,540,540,540,2021-03-29,81.61000061035156,79.97000122070312,81.0199966430664,0.020507682438597463,0.007282201823389567
541,541,541,541,2021-03-30,86.52999877929688,81.83000183105469,81.94999694824219,0.05743610953285505,0.0558877608494277
542,542,542,542,2021-03-31,87.30000305175781,80.5199966430664,82.52999877929688,0.08420276566510809,0.057797217290854075
543,543,543,543,2021-04-01,86.1500015258789,80.72000122070312,82.45999908447266,0.06726957659885535,0.04474899930117848
544,544,544,544,2021-04-05,83.12000274658203,80.7300033569336,80.13999938964844,0.029604846900370685,0.03718496855040554
545,545,545,545,2021-04-06,84.20999908447266,85.69000244140625,77.61000061035156,-0.017271598958648715,0.08504056722350795
546,546,546,546,2021-04-07,81.0,81.61000061035156,79.97000122070312,-0.007474581617319398,0.012879814475108775
547,547,547,547,2021-04-08,81.19000244140625,86.52999877929688,81.83000183105469,-0.06171265934616277,-0.0078210848750776
548,548,548,548,2021-04-09,79.61000061035156,87.30000305175781,80.5199966430664,-0.08808708101472862,-0.011301491190427226
549,549,549,549,2021-04-12,78.75,86.1500015258789,80.72000122070312,-0.08589670800709148,-0.02440536658710879
550,550,550,550,2021-04-13,78.98999786376953,83.12000274658203,80.7300033569336,-0.049687256332319185,-0.021553393048566294
551,551,551,551,2021-04-14,78.56999969482422,84.20999908447266,85.69000244140625,-0.06697541207654978,-0.08309023857772202
552,552,552,552,2021-04-15,77.16999816894531,81.0,81.61000061035156,-0.047283973222897346,-0.05440512692317112
553,553,553,553,2021-04-16,80.13999938964844,81.19000244140625,86.52999877929688,-0.012932664369798341,-0.07384721460526944
554,554,554,554,2021-04-19,80.20999908447266,79.61000061035156,87.30000305175781,0.007536722390667494,-0.08121424649987341
555,555,555,555,2021-04-20,79.36000061035156,78.75,86.1500015258789,0.007746039496527857,-0.07881602780340835
556,556,556,556,2021-04-21,83.6500015258789,78.98999786376953,83.12000274658203,0.058994857426712066,0.006376308491143234
557,557,557,557,2021-04-22,87.1500015258789,78.56999969482422,84.20999908447266,0.1092020092195558,0.034912747575938985
558,558,558,558,2021-04-23,88.55999755859375,77.16999816894531,81.0,0.14759621173908477,0.09333330319251543
559,559,559,559,2021-04-26,89.79000091552734,80.13999938964844,81.19000244140625,0.12041429497596656,0.10592435294391822
560,560,560,560,2021-04-27,89.69000244140625,80.20999908447266,79.61000061035156,0.11818979510210181,0.12661728116786364
561,561,561,561,2021-04-28,88.69999694824219,79.36000061035156,78.75,0.11769148520737716,0.1263491675967261
562,562,562,562,2021-04-29,87.29000091552734,83.6500015258789,78.98999786376953,0.04351463626121177,0.10507663345012941
563,563,563,563,2021-04-30,76.52999877929688,87.1500015258789,78.56999969482422,-0.12185889340952516,-0.025964120191561246
564,564,564,564,2021-05-03,75.7699966430664,88.55999755859375,77.16999816894531,-0.14442187520460492,-0.01814178513797471
565,565,565,565,2021-05-04,73.81999969482422,89.79000091552734,80.13999938964844,-0.17785946160895338,-0.07886198830743396
566,566,566,566,2021-05-05,74.38999938964844,89.69000244140625,80.20999908447266,-0.17058760882243462,-0.0725595282540139
567,567,567,567,2021-05-06,73.62999725341797,88.69999694824219,79.36000061035156,-0.16989853679045552,-0.07220266271250741
568,568,568,568,2021-05-07,74.62000274658203,87.29000091552734,83.6500015258789,-0.1451483335554823,-0.10794977423285823
569,569,569,569,2021-05-10,72.19000244140625,76.52999877929688,87.1500015258789,-0.05670974006424123,-0.17165804730399614
570,570,570,570,2021-05-11,71.88999938964844,75.7699966430664,88.55999755859375,-0.051207567973054924,-0.18823395018632405
571,571,571,571,2021-05-12,69.7300033569336,73.81999969482422,89.79000091552734,-0.05540498990515963,-0.22341014983913188
572,572,572,572,2021-05-13,69.56999969482422,74.38999938964844,89.69000244140625,-0.06479365149040361,-0.2243282662382161
573,573,573,573,2021-05-14,72.58000183105469,73.62999725341797,88.69999694824219,-0.014260430008566138,-0.1817361406065635
574,574,574,574,2021-05-17,71.55000305175781,74.62000274658203,87.29000091552734,-0.04114177944016273,-0.18031845227039822
575,575,575,575,2021-05-18,72.38999938964844,72.19000244140625,76.52999877929688,0.0027704244559974,-0.05409642565901107
576,576,576,576,2021-05-19,74.23999786376953,71.88999938964844,75.7699966430664,0.032688809209524994,-0.02019267318308482
577,577,577,577,2021-05-20,76.63999938964844,69.7300033569336,73.81999969482422,0.09909645346414209,0.03820102555516458
578,578,578,578,2021-05-21,75.93000030517578,69.56999969482422,74.38999938964844,0.09141872413756413,0.02070171969569401
579,579,579,579,2021-05-24,75.37999725341797,72.58000183105469,73.62999725341797,0.0385780566509335,0.023767486965630136
580,580,580,580,2021-05-25,74.80000305175781,71.55000305175781,74.62000274658203,0.04542277933446082,0.0024122259253605005
581,581,581,581,2021-05-26,77.52999877929688,72.38999938964844,72.19000244140625,0.07100427452667502,0.07397141096130166
582,582,582,582,2021-05-27,76.93000030517578,74.23999786376953,71.88999938964844,0.03623387013483503,0.0701071214121205
583,583,583,583,2021-05-28,76.11000061035156,76.63999938964844,69.7300033569336,-0.006915432979093472,0.09149572560265162
584,584,584,584,2021-06-01,76.87999725341797,75.93000030517578,69.56999969482422,0.012511483529882517,0.1050739915288168
585,585,585,585,2021-06-02,76.95999908447266,75.37999725341797,72.58000183105469,0.020960492022080057,0.060347163721672814
586,586,586,586,2021-06-03,75.37000274658203,74.80000305175781,71.55000305175781,0.007620316464824306,0.053389231752525745
587,587,587,587,2021-06-04,75.83999633789062,77.52999877929688,72.38999938964844,-0.021798045505161734,0.04765847461431982
588,588,588,588,2021-06-07,75.01000213623047,76.93000030517578,74.23999786376953,-0.024957729901583514,0.010371825089137143
589,589,589,589,2021-06-08,75.95999908447266,76.11000061035156,76.63999938964844,-0.001970851723505418,-0.008872655409593144
590,590,590,590,2021-06-09,76.80999755859375,76.87999725341797,75.93000030517578,-0.0009105059485561284,0.011589585801147217
591,591,591,591,2021-06-10,80.4000015258789,76.95999908447266,75.37999725341797,0.044698576953339675,0.06659597314104859
592,592,592,592,2021-06-11,79.58999633789062,75.37000274658203,74.80000305175781,0.05599036005740321,0.06403734078484424
593,593,593,593,2021-06-14,78.61000061035156,75.83999633789062,77.52999877929688,0.03652431970222825,0.013930115414152233
594,594,594,594,2021-06-15,76.16999816894531,75.01000213623047,76.93000030517578,0.015464551388868042,-0.009879138609327875
595,595,595,595,2021-06-16,77.4000015258789,75.95999908447266,76.11000061035156,0.018957378340735298,0.0169491644354538
596,596,596,596,2021-06-17,78.52999877929688,76.80999755859375,76.87999725341797,0.02239293419311772,0.021462039344773087
597,597,597,597,2021-06-18,76.97000122070312,80.4000015258789,76.95999908447266,-0.042661694528348226,0.00012996538915621692
598,598,598,598,2021-06-21,78.19000244140625,79.58999633789062,75.37000274658203,-0.017590073638662496,0.037415411862275816
599,599,599,599,2021-06-22,78.37999725341797,78.61000061035156,75.83999633789062,-0.0029258790885100527,0.03349157487047938
600,600,600,600,2021-06-23,80.19000244140625,76.16999816894531,75.01000213623047,0.05277674109358066,0.06905746110722744
601,601,601,601,2021-06-24,84.51000213623047,77.4000015258789,75.95999908447266,0.09186047119100271,0.11255928323866393
602,602,602,602,2021-06-25,87.87000274658203,78.52999877929688,76.80999755859375,0.11893549105399304,0.14399173987150915
603,603,603,603,2021-06-28,92.70999908447266,76.97000122070312,80.4000015258789,0.2044952268954341,0.15310941946476753
604,604,604,604,2021-06-29,92.66999816894533,78.19000244140625,79.58999633789062,0.18518986156049877,0.16434228461985323
605,605,605,605,2021-06-30,90.51000213623048,78.37999725341797,78.61000061035156,0.1547589347776297,0.15138024975809383
606,606,606,606,2021-07-01,90.16999816894533,80.19000244140625,76.16999816894531,0.12445436368244689,0.18379940050606236
607,607,607,607,2021-07-02,90.81999969482422,84.51000213623047,77.4000015258789,0.07466568925678185,0.1733849858447134
608,608,608,608,2021-07-06,91.19000244140624,87.87000274658203,78.52999877929688,0.03778308399965713,0.16121232470268376
609,609,609,609,2021-07-07,91.2699966430664,92.70999908447266,76.97000122070312,-0.015532331524393483,0.1857866077117447
610,610,610,610,2021-07-08,89.91000366210938,92.66999816894533,78.19000244140625,-0.029783042639153212,0.1498913013781502
611,611,611,611,2021-07-09,92.54000091552734,90.51000213623048,78.37999725341797,0.022428446927240442,0.18065838426004643
612,612,612,612,2021-07-12,94.29000091552734,90.16999816894533,80.19000244140625,0.04569150305251912,0.17583237367306204
613,613,613,613,2021-07-13,92.79000091552734,90.81999969482422,84.51000213623047,0.0216912709460777,0.09797655389890392
614,614,614,614,2021-07-14,90.04000091552734,91.19000244140624,87.87000274658203,-0.012611048306724437,0.02469555139543589
615,615,615,615,2021-07-15,85.5999984741211,91.2699966430664,92.70999908447266,-0.06212335244318268,-0.07669076346202197
616,616,616,616,2021-07-16,83.48999786376953,89.91000366210938,92.66999816894533,-0.07140479965351643,-0.09906119009994874
617,617,617,617,2021-07-19,83.05000305175781,92.54000091552734,90.51000213623048,-0.10255022444220874,-0.08242181978124696
618,618,618,618,2021-07-20,82.68000030517578,94.29000091552734,90.16999816894533,-0.12313077206089695,-0.08306529905585724
619,619,619,619,2021-07-21,85.19000244140625,92.79000091552734,90.81999969482422,-0.08190536048210473,-0.061990720902180496
620,620,620,620,2021-07-22,83.68000030517578,90.04000091552734,91.19000244140624,-0.07063527927235713,-0.08235554266001888
621,621,621,621,2021-07-23,82.94999694824219,85.5999984741211,91.2699966430664,-0.030957962302768816,-0.09115810234289379
622,622,622,622,2021-07-26,81.3499984741211,83.48999786376953,89.91000366210938,-0.02563180553843436,-0.09520637125272091
623,623,623,623,2021-07-27,81.36000061035156,83.05000305175781,92.54000091552734,-0.02034921588567573,-0.12081262367158552
624,624,624,624,2021-07-28,83.4800033569336,82.68000030517578,94.29000091552734,0.009675895607220264,-0.11464627695017449
625,625,625,625,2021-07-29,83.73999786376953,85.19000244140625,92.79000091552734,-0.017020830333160708,-0.09753209357112314
626,626,626,626,2021-07-30,86.04000091552734,83.68000030517578,90.04000091552734,0.0282026840552676,-0.044424699681563484
627,627,627,627,2021-08-02,88.2699966430664,82.94999694824219,85.5999984741211,0.06413501977756209,0.031191567950232146
628,628,628,628,2021-08-03,92.33999633789062,81.3499984741211,83.48999786376953,0.13509524363747394,0.10600070308495657
629,629,629,629,2021-08-04,92.20999908447266,81.36000061035156,83.05000305175781,0.1333578956824717,0.11029495118749377
630,630,630,630,2021-08-05,91.62000274658205,83.4800033569336,82.68000030517578,0.09750837400957502,0.10812775046454148
631,631,631,631,2021-08-06,93.1500015258789,83.73999786376953,85.19000244140625,0.1123716730613944,0.09343818354680233
632,632,632,632,2021-08-09,94.70999908447266,86.04000091552734,83.68000030517578,0.10076706272303948,0.1318116484114622
633,633,633,633,2021-08-10,95.75,88.2699966430664,82.94999694824219,0.08474004351875264,0.1543098676633412
634,634,634,634,2021-08-11,95.91000366210938,92.33999633789062,81.3499984741211,0.03866154933724908,0.1789797844018408
635,635,635,635,2021-08-12,96.94000244140624,92.20999908447266,81.36000061035156,0.05129599180020028,0.19149461300609194
636,636,636,636,2021-08-13,96.5999984741211,91.62000274658205,83.4800033569336,0.05435489607344324,0.15716332761859908
637,637,637,637,2021-08-16,96.83000183105467,93.1500015258789,83.73999786376953,0.039506175468535965,0.1563172235635868
638,638,638,638,2021-08-17,93.51000213623048,94.70999908447266,86.04000091552734,-0.012670224473045222,0.08682009694580395
639,639,639,639,2021-08-18,93.6500015258789,95.75,88.2699966430664,-0.021932098946434442,0.06094941755313976
640,640,640,640,2021-08-19,92.98999786376952,95.91000366210938,92.33999633789062,-0.030445268343717635,0.0070392197493749364
641,641,641,641,2021-08-20,94.54000091552734,96.94000244140624,92.20999908447266,-0.024757597126424002,0.025268429174586604
642,642,642,642,2021-08-23,96.04000091552734,96.5999984741211,91.62000274658205,-0.005797076267488488,0.048242720327905664
643,643,643,643,2021-08-24,94.47000122070312,96.83000183105467,93.1500015258789,-0.0243726176363106,0.01417068892325779
644,644,644,644,2021-08-25,93.62999725341795,93.51000213623048,94.70999908447266,0.0012832329638134965,-0.011403250358934525
645,645,645,645,2021-08-26,93.68000030517578,93.6500015258789,95.75,0.000320328657854585,-0.0216187957683992
646,646,646,646,2021-08-27,94.44000244140624,92.98999786376952,95.91000366210938,0.015593124109551937,-0.015326881081997978
647,647,647,647,2021-08-30,95.69000244140624,94.54000091552734,96.94000244140624,0.012164179339351211,-0.012894573638530082
648,648,648,648,2021-08-31,94.0,96.04000091552734,96.5999984741211,-0.021241158851316944,-0.026915098500934542
649,649,649,649,2021-09-01,94.05999755859376,94.47000122070312,96.83000183105467,-0.0043400408257802114,-0.028606880306518145
650,650,650,650,2021-09-02,94.87000274658205,93.62999725341795,93.51000213623048,0.013243677555686562,0.014543905243101563
651,651,651,651,2021-09-03,94.05999755859376,93.68000030517578,93.6500015258789,0.004056332751708913,0.004377960769189837
652,652,652,652,2021-09-07,94.4800033569336,94.44000244140624,92.98999786376952,0.0004235590268242273,0.016023287744848957
653,653,653,653,2021-09-08,95.43000030517578,95.69000244140624,94.54000091552734,-0.0027171295809054197,0.009413998106935217
654,654,654,654,2021-09-09,98.88999938964844,94.0,96.04000091552734,0.052021270102643014,0.029675119189428445
655,655,655,655,2021-09-10,99.41000366210938,94.05999755859376,94.47000122070312,0.05687865450116436,0.052291757992733556
656,656,656,656,2021-09-13,106.16999816894533,94.87000274658205,93.62999725341795,0.11911030984733895,0.13393144594020168
657,657,657,657,2021-09-14,105.16000366210938,94.05999755859376,93.68000030517578,0.11800984894349975,0.12254486891050242
658,658,658,658,2021-09-15,104.6999969482422,94.4800033569336,94.44000244140624,0.1081709698156843,0.10864034563321412
659,659,659,659,2021-09-16,103.29000091552734,95.43000030517578,95.69000244140624,0.0823640425989316,0.07942311924147782
660,660,660,660,2021-09-17,104.0199966430664,98.88999938964844,94.0,0.051875794166047484,0.10659570896879145
661,661,661,661,2021-09-20,95.69000244140624,99.41000366210938,94.05999755859376,-0.03742079351839955,0.017329416597072322
662,662,662,662,2021-09-21,95.01000213623048,106.16999816894533,94.87000274658205,-0.105114403552652,0.0014756971181122402
663,663,663,663,2021-09-22,95.70999908447266,105.16000366210938,94.05999755859376,-0.08986310620528903,0.01754201114933096
664,664,664,664,2021-09-23,93.4499969482422,104.6999969482422,94.4800033569336,-0.1074498598654341,-0.010901845597953264
665,665,665,665,2021-09-24,91.1500015258789,103.29000091552734,95.43000030517578,-0.1175331521158256,-0.04484961506454843
666,666,666,666,2021-09-27,95.55999755859376,104.0199966430664,98.88999938964844,-0.08133050718605805,-0.03367379767021461
667,667,667,667,2021-09-28,95.25,95.69000244140624,99.41000366210938,-0.0045982070245599305,-0.041846931987338576
668,668,668,668,2021-09-29,94.06999969482422,95.01000213623048,106.16999816894533,-0.009893720874339484,-0.11396815185836884
669,669,669,669,2021-09-30,95.45999908447266,95.70999908447266,105.16000366210938,-0.0026120572812811105,-0.09224043590568809
670,670,670,670,2021-10-01,96.56999969482422,93.4499969482422,104.6999969482422,0.03338686836244675,-0.07765040582987792
671,671,671,671,2021-10-04,95.01000213623048,91.1500015258789,103.29000091552734,0.0423477843744815,-0.08016263632399823
672,672,672,672,2021-10-05,95.5999984741211,95.55999755859376,104.0199966430664,0.0004185947734334228,-0.08094595693785345
673,673,673,673,2021-10-06,95.18000030517578,95.25,95.69000244140624,-0.0007349049325376944,-0.005329732712074486
674,674,674,674,2021-10-07,97.5199966430664,94.06999969482422,95.01000213623048,0.03667478430354465,0.026418213350179354
675,675,675,675,2021-10-08,98.66999816894533,95.45999908447266,95.70999908447266,0.033626640637531846,0.03092674864472844
676,676,676,676,2021-10-11,102.29000091552734,96.56999969482422,93.4499969482422,0.059231658266327036,0.09459608620620097
677,677,677,677,2021-10-12,105.2699966430664,95.01000213623048,91.1500015258789,0.10798857253075922,0.15490943368968146
678,678,678,678,2021-10-13,106.0199966430664,95.5999984741211,95.55999755859376,0.10899579848598018,0.10946001833098595
679,679,679,679,2021-10-14,106.1999969482422,95.18000030517578,95.25,0.11578059054142664,0.11496059788180779
680,680,680,680,2021-10-15,105.11000061035156,97.5199966430664,94.06999969482422,0.07783023204015671,0.11735942331606886
681,681,681,681,2021-10-18,104.77999877929688,98.66999816894533,95.45999908447266,0.06192359099763878,0.09763251397663364
682,682,682,682,2021-10-19,108.27999877929688,102.29000091552734,96.56999969482422,0.05855897751644523,0.12125918112745171
683,683,683,683,2021-10-20,103.2300033569336,105.2699966430664,95.01000213623048,-0.019378677222245178,0.0865172196177495
684,684,684,684,2021-10-21,106.29000091552734,106.0199966430664,95.5999984741211,0.0025467296831742647,0.11182011100450007
685,685,685,685,2021-10-22,106.22000122070312,106.1999969482422,95.18000030517578,0.00018836415287903918,0.11599076360716287
686,686,686,686,2021-10-25,109.04000091552734,105.11000061035156,97.5199966430664,0.037389404265579795,0.11812966231556987
687,687,687,687,2021-10-26,108.94000244140624,104.77999877929688,98.66999816894533,0.03970226866361948,0.10408436670766275
688,688,688,688,2021-10-27,110.2300033569336,108.27999877929688,102.29000091552734,0.01800890838215974,0.07762246915965165
689,689,689,689,2021-10-28,117.87999725341795,103.2300033569336,105.2699966430664,0.14191604591767537,0.11978722344893411
690,690,690,690,2021-10-29,119.58999633789062,106.29000091552734,106.0199966430664,0.12512931891809176,0.12799471915199012
691,691,691,691,2021-11-01,121.13999938964844,106.22000122070312,106.1999969482422,0.140463170753921,0.1406779931329698
692,692,692,692,2021-11-02,118.6500015258789,109.04000091552734,105.11000061035156,0.08813280016199165,0.12881743732188577
693,693,693,693,2021-11-03,116.83000183105467,108.94000244140624,104.77999877929688,0.07242518095124972,0.11500289360700688
694,694,694,694,2021-11-04,116.66000366210938,110.2300033569336,108.27999877929688,0.05833257833037453,0.07739199277138109
695,695,695,695,2021-11-05,116.30999755859376,117.87999725341795,103.2300033569336,-0.013318626835806646,0.1267072922242778
696,696,696,696,2021-11-08,115.02999877929688,119.58999633789062,106.29000091552734,-0.03813025920420543,0.08222784634949365
697,697,697,697,2021-11-09,114.0999984741211,121.13999938964844,106.22000122070312,-0.05811458602441533,0.07418562570946463
698,698,698,698,2021-11-10,110.98999786376952,118.6500015258789,109.04000091552734,-0.06455965919594742,0.017883317423601497
699,699,699,699,2021-11-11,113.5999984741211,116.83000183105467,108.94000244140624,-0.027647036774033573,0.04277580253609092
700,700,700,700,2021-11-12,110.91999816894533,116.66000366210938,110.2300033569336,-0.04920285713164585,0.006259591681018861
701,701,701,701,2021-11-15,112.30999755859376,116.30999755859376,117.87999725341795,-0.034390852755240675,-0.04725144065663511
702,702,702,702,2021-11-16,104.48999786376952,115.02999877929688,119.58999633789062,-0.09162827981725019,-0.12626472896158836
703,703,703,703,2021-11-17,103.94000244140624,114.0999984741211,121.13999938964844,-0.08904466405421763,-0.141984456289439
704,704,704,704,2021-11-18,103.43000030517578,110.98999786376952,118.6500015258789,-0.06811422384089938,-0.12827645195928183
705,705,705,705,2021-11-19,108.37000274658205,113.5999984741211,116.83000183105467,-0.04603869540306793,-0.07241289867226441
706,706,706,706,2021-11-22,108.16000366210938,110.91999816894533,116.66000366210938,-0.024882749300375262,-0.07286130407315217
707,707,707,707,2021-11-23,107.13999938964844,112.30999755859376,116.30999755859376,-0.04603328538270213,-0.07884101419850631
708,708,708,708,2021-11-24,108.27999877929688,104.48999786376952,115.02999877929688,0.03627142303580699,-0.05868034488073792
709,709,709,709,2021-11-26,105.91999816894533,103.94000244140624,114.0999984741211,0.019049410054182703,-0.07169150231874077
710,710,710,710,2021-11-29,106.8499984741211,103.43000030517578,110.98999786376952,0.03306582383113632,-0.037300652935680856
711,711,711,711,2021-11-30,103.5999984741211,108.37000274658205,113.5999984741211,-0.044015909860363966,-0.08802817019648179
712,712,712,712,2021-12-01,101.63999938964844,108.16000366210938,110.91999816894533,-0.06028110254904717,-0.08366389228714433
713,713,713,713,2021-12-02,102.04000091552734,107.13999938964844,112.30999755859376,-0.04760125539644011,-0.09144329860490308
714,714,714,714,2021-12-03,98.25,108.27999877929688,104.48999786376952,-0.0926302077241491,-0.059718614138599246
715,715,715,715,2021-12-06,99.11000061035156,105.91999816894533,103.94000244140624,-0.0642937847084517,-0.04646913332311564
716,716,716,716,2021-12-07,101.1999969482422,106.8499984741211,103.43000030517578,-0.05287788120322079,-0.021560508076513885
717,717,717,717,2021-12-08,100.70999908447266,103.5999984741211,108.37000274658205,-0.02789574741519274,-0.07068380057184209
718,718,718,718,2021-12-09,96.63999938964844,101.63999938964844,108.16000366210938,-0.04919323130681985,-0.10650891163474163
719,719,719,719,2021-12-10,97.1999969482422,102.04000091552734,107.13999938964844,-0.0474324179131661,-0.09277583067045092
720,720,720,720,2021-12-13,97.06999969482422,98.25,108.27999877929688,-0.012010181223163219,-0.10352788336580598
721,721,721,721,2021-12-14,95.31999969482422,99.11000061035156,105.91999816894533,-0.03824034801924414,-0.10007551602497022
722,722,722,722,2021-12-15,95.18000030517578,101.1999969482422,106.8499984741211,-0.059486134630471255,-0.10921851507346314
723,723,723,723,2021-12-16,91.1999969482422,100.70999908447266,103.5999984741211,-0.09442957226376036,-0.11969113618255856
724,724,724,724,2021-12-17,93.16000366210938,96.63999938964844,101.63999938964844,-0.036009889792195326,-0.08343167826113462
725,725,725,725,2021-12-20,85.76000213623047,97.1999969482422,102.04000091552734,-0.1176954235719101,-0.15954526296774618
726,726,726,726,2021-12-21,89.12000274658203,97.06999969482422,98.25,-0.08189962885789603,-0.09292618069636605
727,727,727,727,2021-12-22,87.91999816894531,95.31999969482422,99.11000061035156,-0.07763325167405266,-0.1129048771314154
728,728,728,728,2021-12-23,87.37000274658203,95.18000030517578,101.1999969482422,-0.08205502766917994,-0.1366600258766153
729,729,729,729,2021-12-27,87.86000061035156,91.1999969482422,100.70999908447266,-0.03662276808831644,-0.12759406802638218
