,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DG,DG_6m,DG_12m,DG_6m_ret,DG_12m_ret
486,486,486,486,2021-01-08,208.766845703125,202.7310485839844,203.7257843017578,0.029772435753175674,0.024744346517770133
487,487,487,487,2021-01-11,208.2347717285156,203.0884246826172,205.763412475586,0.025340425255358623,0.012010683644852804
488,488,488,488,2021-01-12,211.25296020507807,202.86590576171875,203.92857360839844,0.041342848675669286,0.03591643126354893
489,489,489,489,2021-01-13,211.0981903076172,199.9831695556641,204.0347900390625,0.055579780921810595,0.034618607283603
490,490,490,490,2021-01-14,206.2806854248047,208.2831420898437,203.17530822753903,-0.009614108203606975,0.015284225353741743
491,491,491,491,2021-01-15,204.53944396972656,210.6145172119141,204.0927581787109,-0.028844513296654495,0.002188641062043528
492,492,492,492,2021-01-19,199.3350067138672,208.766845703125,202.7310485839844,-0.045178816384811804,-0.0167514640398575
493,493,493,493,2021-01-20,198.4256896972656,208.2347717285156,203.0884246826172,-0.04710587933910726,-0.022959137098229165
494,494,494,494,2021-01-21,200.9408569335937,211.25296020507807,202.86590576171875,-0.048814006021376866,-0.009489267409902635
495,495,495,495,2021-01-22,199.48013305664065,211.0981903076172,199.9831695556641,-0.055036271197050235,-0.002515394171125118
496,496,496,496,2021-01-25,199.828369140625,206.2806854248047,208.2831420898437,-0.03127930407489243,-0.04059268966458984
497,497,497,497,2021-01-26,199.39308166503903,204.53944396972656,210.6145172119141,-0.02516073283864617,-0.05327949704238277
498,498,498,498,2021-01-27,193.11489868164065,199.3350067138672,208.766845703125,-0.03120429338914421,-0.07497333673250994
499,499,499,499,2021-01-28,192.55381774902344,198.4256896972656,208.2347717285156,-0.02959229703170374,-0.0753042051974685
500,500,500,500,2021-01-29,188.2586975097656,200.9408569335937,211.25296020507807,-0.0631138914074566,-0.10884705555363738
501,501,501,501,2021-02-01,186.4594116210937,199.48013305664065,211.0981903076172,-0.06527327426561236,-0.11671714783826093
502,502,502,502,2021-02-02,188.9745483398437,199.828369140625,206.2806854248047,-0.05431571526835188,-0.08389606156932028
503,503,503,503,2021-02-03,189.3905487060547,199.39308166503903,204.53944396972656,-0.050164894766948964,-0.0740634420904851
504,504,504,504,2021-02-04,189.3324737548828,193.11489868164065,199.3350067138672,-0.019586396246896287,-0.05017950998111631
505,505,505,505,2021-02-05,187.49452209472656,192.55381774902344,198.4256896972656,-0.026274709654893535,-0.05508947767406791
506,506,506,506,2021-02-08,191.9056854248047,188.2586975097656,200.9408569335937,0.019372214741100624,-0.04496433252384768
507,507,507,507,2021-02-09,196.8489227294922,186.4594116210937,199.48013305664065,0.05571996081115582,-0.013190337738552382
508,508,508,508,2021-02-10,194.749740600586,188.9745483398437,199.828369140625,0.03056068825922753,-0.025414952651017342
509,509,509,509,2021-02-11,193.5115203857422,189.3905487060547,199.39308166503903,0.021759120018620903,-0.029497318714283627
510,510,510,510,2021-02-12,192.11851501464844,189.3324737548828,193.11489868164065,0.01471507346052281,-0.005159538045973355
511,511,511,511,2021-02-16,193.6952667236328,187.49452209472656,192.55381774902344,0.03307160422411437,0.005927947770410613
512,512,512,512,2021-02-17,194.92384338378903,191.9056854248047,188.2586975097656,0.01572729829396824,0.035404185634916985
513,513,513,513,2021-02-18,196.2104034423828,196.8489227294922,186.4594116210937,-0.00324370221719128,0.05229551963353951
514,514,514,514,2021-02-19,194.594955444336,194.749740600586,188.9745483398437,-0.0007947900509271966,0.02974160887732258
515,515,515,515,2021-02-22,192.282943725586,193.5115203857422,189.3905487060547,-0.006348855394796016,0.015272119117308636
516,516,516,516,2021-02-23,188.81008911132807,192.11851501464844,189.3324737548828,-0.01722075513163379,-0.002759086347918549
517,517,517,517,2021-02-24,186.323974609375,193.6952667236328,187.49452209472656,-0.0380561292949676,-0.006243102317198268
518,518,518,518,2021-02-25,182.5222320556641,194.92384338378903,191.9056854248047,-0.06362285450993899,-0.048896171827162216
519,519,519,519,2021-02-26,182.82212829589844,196.2104034423828,196.8489227294922,-0.06823427765090873,-0.07125664819039534
520,520,520,520,2021-03-01,186.60452270507807,194.594955444336,194.749740600586,-0.04106186987742133,-0.0418240243626975
521,521,521,521,2021-03-02,180.4133758544922,192.282943725586,193.5115203857422,-0.06172969708656684,-0.06768663956099563
522,522,522,522,2021-03-03,176.92120361328125,188.81008911132807,192.11851501464844,-0.0629674269738667,-0.07910383546431454
523,523,523,523,2021-03-04,172.3262176513672,186.323974609375,193.6952667236328,-0.0751259036168258,-0.1103230318103503
524,524,524,524,2021-03-05,172.87765502929688,182.5222320556641,194.92384338378903,-0.05284056039499829,-0.11310154761870272
525,525,525,525,2021-03-08,176.04090881347656,182.82212829589844,196.2104034423828,-0.037091896619026565,-0.10279523549743386
526,526,526,526,2021-03-09,180.6068572998047,186.60452270507807,194.594955444336,-0.032141050593679776,-0.07188314883389979
527,527,527,527,2021-03-10,181.4291381835937,180.4133758544922,192.282943725586,0.00563019412663035,-0.056447053137911984
528,528,528,528,2021-03-11,183.4799346923828,176.92120361328125,188.81008911132807,0.03707148123092008,-0.02823024153016762
529,529,529,529,2021-03-12,185.6952209472656,172.3262176513672,186.323974609375,0.07757962472631541,-0.003374518300329199
530,530,530,530,2021-03-15,187.765365600586,172.87765502929688,182.5222320556641,0.08611703212174038,0.028725999489875198
531,531,531,531,2021-03-16,187.2333068847656,176.04090881347656,182.82212829589844,0.06357839292427125,0.024128253127693844
532,532,532,532,2021-03-17,181.3904571533203,180.6068572998047,186.60452270507807,0.004338704882145494,-0.02794179624466231
533,533,533,533,2021-03-18,172.9646759033203,181.4291381835937,180.4133758544922,-0.04665437076434731,-0.041286849801976055
534,534,534,534,2021-03-19,181.6516265869141,183.4799346923828,176.92120361328125,-0.009964621518609218,0.02673745643271075
535,535,535,535,2021-03-22,187.62994384765625,185.6952209472656,172.3262176513672,0.010418808252152578,0.08880672021276537
536,536,536,536,2021-03-23,190.65774536132807,187.765365600586,172.87765502929688,0.015404224051067672,0.10284782223022448
537,537,537,537,2021-03-24,190.64810180664065,187.2333068847656,176.04090881347656,0.018238180902165668,0.08297612805805876
538,538,538,538,2021-03-25,191.32525634765625,181.3904571533203,180.6068572998047,0.05477024177704415,0.05934657857458414
539,539,539,539,2021-03-26,196.4522857666016,172.9646759033203,181.4291381835937,0.1357942582242042,0.0828044917889954
540,540,540,540,2021-03-29,196.75216674804688,181.6516265869141,183.4799346923828,0.08312912163166186,0.07233614987881865
541,541,541,541,2021-03-30,195.16567993164065,187.62994384765625,185.6952209472656,0.04016275829674054,0.051000014626464196
542,542,542,542,2021-03-31,196.0072631835937,190.65774536132807,187.765365600586,0.02805822450133033,0.04389466372909179
543,543,543,543,2021-04-01,195.7944793701172,190.64810180664065,187.2333068847656,0.026994119084889245,0.045724623614219695
544,544,544,544,2021-04-05,201.41685485839844,191.32525634765625,181.3904571533203,0.05274577284456794,0.11040491335302605
545,545,545,545,2021-04-06,199.3326873779297,196.4522857666016,172.9646759033203,0.01466209263021856,0.1524473788471581
546,546,546,546,2021-04-07,199.4296264648437,196.75216674804688,181.6516265869141,0.013608285799594055,0.09786865227668873
547,547,547,547,2021-04-08,200.84490966796875,195.16567993164065,187.62994384765625,0.029099530913003324,0.07043100663635138
548,548,548,548,2021-04-09,200.3311767578125,196.0072631835937,190.65774536132807,0.022059966064465364,0.05073715404612433
549,549,549,549,2021-04-12,202.6382598876953,195.7944793701172,190.64810180664065,0.03495389931112958,0.06289156811650476
550,550,550,550,2021-04-13,205.5463714599609,201.41685485839844,191.32525634765625,0.020502338816012378,0.07432952336655196
551,551,551,551,2021-04-14,207.01014709472656,199.3326873779297,196.4522857666016,0.038515809011497426,0.05374262400117047
552,552,552,552,2021-04-15,209.1427764892578,199.4296264648437,196.75216674804688,0.048704649337175665,0.0629757219247189
553,553,553,553,2021-04-16,210.1024780273437,200.84490966796875,195.16567993164065,0.0460931191867362,0.07653393824639076
554,554,554,554,2021-04-19,210.0927581787109,200.3311767578125,196.0072631835937,0.04872722048999667,0.07186210738488708
555,555,555,555,2021-04-20,211.60494995117188,202.6382598876953,195.7944793701172,0.04424973876328209,0.08075033898768713
556,556,556,556,2021-04-21,210.1993865966797,205.5463714599609,201.41685485839844,0.022637301274983423,0.04360375771161551
557,557,557,557,2021-04-22,208.57086181640625,207.01014709472656,199.3326873779297,0.007539315070219876,0.046345506901039446
558,558,558,558,2021-04-23,206.77749633789065,209.1427764892578,199.4296264648437,-0.011309403992198819,0.03684442478932426
559,559,559,559,2021-04-26,205.2458953857422,210.1024780273437,200.84490966796875,-0.023115303956431466,0.021912358770003415
560,560,560,560,2021-04-27,205.89537048339844,210.0927581787109,200.3311767578125,-0.019978735734156317,0.027774976494610693
561,561,561,561,2021-04-28,205.58517456054688,211.60494995117188,202.6382598876953,-0.028448178513848954,0.014542735781904126
562,562,562,562,2021-04-29,208.28973388671875,210.1993865966797,205.5463714599609,-0.00908495852856639,0.013346683803135084
563,563,563,563,2021-04-30,208.17340087890625,208.57086181640625,207.01014709472656,-0.001905639810079851,0.005619308041201476
564,564,564,564,2021-05-03,209.9376678466797,206.77749633789065,209.1427764892578,0.015282956630953137,0.0038007115080194165
565,565,565,565,2021-05-04,209.6177673339844,205.2458953857422,210.1024780273437,0.02130065470993059,-0.00230702035459196
566,566,566,566,2021-05-05,209.2688140869141,205.89537048339844,210.0927581787109,0.016384261557681024,-0.003921811008335441
567,567,567,567,2021-05-06,211.80856323242188,205.58517456054688,211.60494995117188,0.030271582983441903,0.0009622330729832651
568,568,568,568,2021-05-07,213.4564819335937,208.28973388671875,210.1993865966797,0.02480558187128401,0.015495265660139923
569,569,569,569,2021-05-10,212.1575164794922,208.17340087890625,208.57086181640625,0.01913844700506906,0.017196336208473273
570,570,570,570,2021-05-11,207.34942626953125,209.9376678466797,206.77749633789065,-0.012328619269214025,0.002765919608127998
571,571,571,571,2021-05-12,199.5653381347656,209.6177673339844,205.2458953857422,-0.04795599784822746,-0.027676837289732248
572,572,572,572,2021-05-13,199.45870971679688,209.2688140869141,205.89537048339844,-0.04687800431670075,-0.03126180424304659
573,573,573,573,2021-05-14,199.88525390625,211.80856323242188,205.58517456054688,-0.05629285777784243,-0.027725348709997544
574,574,574,574,2021-05-17,197.9464874267578,213.4564819335937,208.28973388671875,-0.07266115494052339,-0.049657975296978685
575,575,575,575,2021-05-18,198.6735076904297,212.1575164794922,208.17340087890625,-0.0635565923508814,-0.0456345198203425
576,576,576,576,2021-05-19,197.49087524414065,207.34942626953125,209.9376678466797,-0.04754559104772049,-0.05928803882697742
577,577,577,577,2021-05-20,197.8689422607422,199.5653381347656,209.6177673339844,-0.008500453484952541,-0.05604880360414677
578,578,578,578,2021-05-21,198.76077270507807,199.45870971679688,209.2688140869141,-0.003499155352552852,-0.05021312624953178
579,579,579,579,2021-05-24,191.11236572265625,199.88525390625,211.80856323242188,-0.04388962173121791,-0.0977118072750216
580,580,580,580,2021-05-25,192.7796936035156,197.9464874267578,213.4564819335937,-0.02610197276248194,-0.0968665282158574
581,581,581,581,2021-05-26,193.855712890625,198.6735076904297,212.1575164794922,-0.024249809930933064,-0.0862651669974478
582,582,582,582,2021-05-27,198.1306304931641,197.49087524414065,207.34942626953125,0.0032394167489133707,-0.04446019428278403
583,583,583,583,2021-05-28,196.7444610595703,197.8689422607422,199.5653381347656,-0.005682959580842639,-0.014135105332221398
584,584,584,584,2021-06-01,195.2516021728516,198.76077270507807,199.45870971679688,-0.017655246980919137,-0.021092623881498018
585,585,585,585,2021-06-02,196.03680419921875,191.11236572265625,199.88525390625,0.025767241475671332,-0.019253294736970683
586,586,586,586,2021-06-03,199.6913452148437,192.7796936035156,197.9464874267578,0.035852591536653655,0.008814795406417497
587,587,587,587,2021-06-04,200.4281005859375,193.855712890625,198.6735076904297,0.033903502751145176,0.0088315393225038
588,588,588,588,2021-06-07,199.6913452148437,198.1306304931641,197.49087524414065,0.007877200601415613,0.011142134885891775
589,589,589,589,2021-06-08,199.41993713378903,196.7444610595703,197.8689422607422,0.013598736451384319,0.007838495800937872
590,590,590,590,2021-06-09,198.6541290283203,195.2516021728516,198.76077270507807,0.01742637098801647,-0.0005365428766771485
591,591,591,591,2021-06-10,200.1275787353516,196.03680419921875,191.11236572265625,0.020867380249556033,0.04717231655108223
592,592,592,592,2021-06-11,202.9000244140625,199.6913452148437,192.7796936035156,0.01606819362034262,0.052496871539598366
593,593,593,593,2021-06-14,203.1326446533203,200.4281005859375,193.855712890625,0.013493836739839615,0.04785482782201744
594,594,594,594,2021-06-15,205.6239471435547,199.6913452148437,198.1306304931641,0.02970885855032046,0.03782008179017593
595,595,595,595,2021-06-16,204.6739501953125,199.41993713378903,196.7444610595703,0.026346478376425342,0.04030349364367258
596,596,596,596,2021-06-17,206.7484130859375,198.6541290283203,195.2516021728516,0.0407456119699543,0.058882031108293154
597,597,597,597,2021-06-18,206.1861724853516,200.1275787353516,196.03680419921875,0.030273657375387897,0.05177276954494081
598,598,598,598,2021-06-21,207.41729736328125,202.9000244140625,199.6913452148437,0.022263540688394645,0.03868946919119298
599,599,599,599,2021-06-22,208.26063537597656,203.1326446533203,200.4281005859375,0.025244542704635275,0.03907902518230322
600,600,600,600,2021-06-23,207.52392578125,205.6239471435547,199.6913452148437,0.009240065002588782,0.03922343533706685
601,601,601,601,2021-06-24,207.34942626953125,204.6739501953125,199.41993713378903,0.013071893475772756,0.03976277021099639
602,602,602,602,2021-06-25,205.4203643798828,206.7484130859375,198.6541290283203,-0.0064235013281706,0.03406038114917753
603,603,603,603,2021-06-28,208.4351501464844,206.1861724853516,200.1275787353516,0.01090750962600362,0.04151137721062792
604,604,604,604,2021-06-29,210.34478759765625,207.41729736328125,202.9000244140625,0.014114012050054026,0.03669178062000156
605,605,605,605,2021-06-30,209.76318359375,208.26063537597656,203.1326446533203,0.007214749033396917,0.03264142477810883
606,606,606,606,2021-07-01,211.1396942138672,207.52392578125,205.6239471435547,0.01742338103428387,0.026824439210194395
607,607,607,607,2021-07-02,212.2468719482422,207.34942626953125,204.6739501953125,0.023619287339357253,0.03699992962320375
608,608,608,608,2021-07-06,212.1206512451172,205.4203643798828,206.7484130859375,0.03261744221640828,0.02598442270483914
609,609,609,609,2021-07-07,215.1314849853516,208.4351501464844,206.1861724853516,0.032126706240099834,0.043384638223669114
610,610,610,610,2021-07-08,213.3444061279297,210.34478759765625,207.41729736328125,0.01426048424841908,0.028575768944995028
611,611,611,611,2021-07-09,214.4224853515625,209.76318359375,208.26063537597656,0.02221219986266143,0.029587204343547002
612,612,612,612,2021-07-12,213.15017700195312,211.1396942138672,207.52392578125,0.00952205029741826,0.02711133764226159
613,613,613,613,2021-07-13,213.694091796875,212.2468719482422,207.34942626953125,0.006818568562865446,0.030598905632352125
614,614,614,614,2021-07-14,214.5390472412109,212.1206512451172,205.4203643798828,0.011401039841703708,0.04439035481635578
615,615,615,615,2021-07-15,215.568588256836,215.1314849853516,208.4351501464844,0.0020317959108318018,0.03422377706129853
616,616,616,616,2021-07-16,215.78224182128903,213.3444061279297,210.34478759765625,0.011426761721127665,0.025850197125081298
617,617,617,617,2021-07-19,217.8218688964844,214.4224853515625,209.76318359375,0.015853671033372985,0.03841801580558446
618,618,618,618,2021-07-20,219.90036010742188,213.15017700195312,211.1396942138672,0.0316686722967483,0.04149227328462857
619,619,619,619,2021-07-21,217.77330017089844,213.694091796875,212.2468719482422,0.01908900868396901,0.026037736961343372
620,620,620,620,2021-07-22,219.1039276123047,214.5390472412109,212.1206512451172,0.021277620227153182,0.03292124706480348
621,621,621,621,2021-07-23,222.3187255859375,215.568588256836,215.1314849853516,0.03131317685793422,0.03340859475346103
622,622,622,622,2021-07-26,223.3579864501953,215.78224182128903,213.3444061279297,0.035108285857834876,0.046936221595897276
623,623,623,623,2021-07-27,223.5328063964844,217.8218688964844,214.4224853515625,0.026218384448413623,0.04248771312385835
624,624,624,624,2021-07-28,223.4454040527344,219.90036010742188,213.15017700195312,0.016121137516922568,0.04830034483474499
625,625,625,625,2021-07-29,226.3008575439453,217.77330017089844,213.694091796875,0.03915795630756769,0.05899445155953842
626,626,626,626,2021-07-30,225.9512176513672,219.1039276123047,214.5390472412109,0.03125133407548275,0.05319390832068582
627,627,627,627,2021-08-02,225.81524658203125,222.3187255859375,215.568588256836,0.015727514571156398,0.047533169874393044
628,628,628,628,2021-08-03,228.2919311523437,223.3579864501953,215.78224182128903,0.022089851276701822,0.05797367394771613
629,629,629,629,2021-08-04,228.146224975586,223.5328063964844,217.8218688964844,0.020638664424579733,0.04739816131137897
630,630,630,630,2021-08-05,229.0300750732422,223.4454040527344,219.90036010742188,0.024993447702284177,0.04151750802663723
631,631,631,631,2021-08-06,229.3603057861328,226.3008575439453,217.77330017089844,0.01351938421883081,0.05320673198294479
632,632,632,632,2021-08-09,229.5836944580078,225.9512176513672,219.1039276123047,0.01607637632759018,0.04783011861040953
633,633,633,633,2021-08-10,231.3707733154297,225.81524658203125,222.3187255859375,0.024602088731773497,0.04071653301193967
634,634,634,634,2021-08-11,231.15711975097656,228.2919311523437,223.3579864501953,0.012550546942988072,0.0349176379351015
635,635,635,635,2021-08-12,229.486572265625,228.146224975586,223.5328063964844,0.00587494835902902,0.02663486387130254
636,636,636,636,2021-08-13,229.95274353027344,229.0300750732422,223.4454040527344,0.004028590816014921,0.02912272689217299
637,637,637,637,2021-08-16,231.001708984375,229.3603057861328,226.3008575439453,0.0071564397013523795,0.02077257457814463
638,638,638,638,2021-08-17,224.8828582763672,229.5836944580078,225.9512176513672,-0.02047547929193394,-0.004728274474928629
639,639,639,639,2021-08-18,224.9799652099609,231.3707733154297,225.81524658203125,-0.027621501254854408,-0.003698959147857672
640,640,640,640,2021-08-19,225.7861328125,231.15711975097656,228.2919311523437,-0.02323522175852799,-0.01097628955695118
641,641,641,641,2021-08-20,228.0296936035156,229.486572265625,228.146224975586,-0.00634842661043844,-0.0005107749299068098
642,642,642,642,2021-08-23,227.8937225341797,229.95274353027344,229.0300750732422,-0.00895410493688098,-0.004961586545780494
643,643,643,643,2021-08-24,226.0580444335937,231.001708984375,229.3603057861328,-0.021400986912679887,-0.0143977020837176
644,644,644,644,2021-08-25,227.9908599853516,224.8828582763672,229.5836944580078,0.013820536313020604,-0.006937925083993934
645,645,645,645,2021-08-26,219.405014038086,224.9799652099609,231.3707733154297,-0.02477976724137254,-0.05171681412427431
646,646,646,646,2021-08-27,218.773681640625,225.7861328125,231.15711975097656,-0.03105793559827863,-0.053571519335818496
647,647,647,647,2021-08-30,218.88052368164065,228.0296936035156,229.486572265625,-0.040122712868188914,-0.04621642338057197
648,648,648,648,2021-08-31,216.5009765625,227.8937225341797,229.95274353027344,-0.049991486579763045,-0.05849796249985817
649,649,649,649,2021-09-01,216.28729248046875,226.0580444335937,231.001708984375,-0.043222314771439896,-0.06369830149136058
650,650,650,650,2021-09-02,218.49205017089844,227.9908599853516,224.8828582763672,-0.041663116736624706,-0.028418387041376225
651,651,651,651,2021-09-03,216.0541839599609,219.405014038086,224.9799652099609,-0.015272349598826507,-0.03967367157191126
652,652,652,652,2021-09-07,215.17037963867188,218.773681640625,225.7861328125,-0.016470454649440858,-0.04701685192794269
653,653,653,653,2021-09-08,217.59849548339844,218.88052368164065,228.0296936035156,-0.005857205459298465,-0.04574491135463399
654,654,654,654,2021-09-09,213.8106231689453,216.5009765625,227.8937225341797,-0.01242651851400789,-0.061796784960244655
655,655,655,655,2021-09-10,211.78073120117188,216.28729248046875,226.0580444335937,-0.02083599654706403,-0.06315773131717017
656,656,656,656,2021-09-13,211.34364318847656,218.49205017089844,227.9908599853516,-0.03271701179439068,-0.07301703584935204
657,657,657,657,2021-09-14,210.07130432128903,216.0541839599609,219.405014038086,-0.027691570369128393,-0.042541004624337075
658,658,658,658,2021-09-15,210.7317657470703,215.17037963867188,218.773681640625,-0.020628368547079612,-0.03675906458787381
659,659,659,659,2021-09-16,215.1897888183593,217.59849548339844,218.88052368164065,-0.011069500548191558,-0.016861869668447493
660,660,660,660,2021-09-17,215.72398376464844,213.8106231689453,216.5009765625,0.008948856550458961,-0.003588865095152438
661,661,661,661,2021-09-20,215.4131622314453,211.78073120117188,216.28729248046875,0.017151848563706107,-0.0040415238408071374
662,662,662,662,2021-09-21,213.2375946044922,211.34364318847656,218.49205017089844,0.008961478033794545,-0.024048726543123067
663,663,663,663,2021-09-22,212.7228240966797,210.07130432128903,216.0541839599609,0.0126219989158316,-0.015419094424473534
664,664,664,664,2021-09-23,212.081771850586,210.7317657470703,215.17037963867188,0.006406277187161358,-0.014354242406749762
665,665,665,665,2021-09-24,211.4504852294922,215.1897888183593,217.59849548339844,-0.0173767705679726,-0.028253918944836198
666,666,666,666,2021-09-27,210.52780151367188,215.72398376464844,213.8106231689453,-0.02408717918284653,-0.01535387534360011
667,667,667,667,2021-09-28,209.0126342773437,215.4131622314453,211.78073120117188,-0.02971279882714284,-0.013070579689323791
668,668,668,668,2021-09-29,210.7317657470703,213.2375946044922,211.34364318847656,-0.011751346483107827,-0.002895177882689226
669,669,669,669,2021-09-30,206.0406188964844,212.7228240966797,210.07130432128903,-0.03141273264197697,-0.019187225203495584
670,670,670,670,2021-10-01,203.1948699951172,212.081771850586,210.7317657470703,-0.041903185634122875,-0.03576535186915886
671,671,671,671,2021-10-04,200.66455078125,211.4504852294922,215.1897888183593,-0.051009267898042276,-0.0674996621209103
672,672,672,672,2021-10-05,200.10009765625,210.52780151367188,215.72398376464844,-0.049531243771358535,-0.07242535501033509
673,673,673,673,2021-10-06,201.5696258544922,209.0126342773437,215.4131622314453,-0.035610327809060593,-0.06426504412984424
674,674,674,674,2021-10-07,205.18020629882807,210.7317657470703,213.2375946044922,-0.026344198410530484,-0.037785965090296414
675,675,675,675,2021-10-08,204.7617034912109,206.0406188964844,212.7228240966797,-0.006207103298966676,-0.03742485386453198
676,676,676,676,2021-10-11,204.1680603027344,203.1948699951172,212.081771850586,0.004789443294708207,-0.03731443527087697
677,677,677,677,2021-10-12,202.6790466308593,200.66455078125,211.4504852294922,0.010039121717145383,-0.04148223443002763
678,678,678,678,2021-10-13,203.7885284423828,200.10009765625,210.52780151367188,0.01843292846597766,-0.032011321178649244
679,679,679,679,2021-10-14,207.097412109375,201.5696258544922,209.0126342773437,0.027423706480822485,-0.00916318850575959
680,680,680,680,2021-10-15,207.097412109375,205.18020629882807,210.7317657470703,0.009344009566666811,-0.017246349285837792
681,681,681,681,2021-10-18,207.97329711914065,204.7617034912109,206.0406188964844,0.015684542437241378,0.009380083563169883
682,682,682,682,2021-10-19,208.0608673095703,204.1680603027344,203.1948699951172,0.019066679680767695,0.02394744175662522
683,683,683,683,2021-10-20,209.4623107910156,202.6790466308593,200.66455078125,0.03346800901679159,0.04384312015008707
684,684,684,684,2021-10-21,213.0728759765625,203.7885284423828,200.10009765625,0.045558734856877114,0.06483144422347209
685,685,685,685,2021-10-22,214.4061584472656,207.097412109375,201.5696258544922,0.03529134557234648,0.06368287155545826
686,686,686,686,2021-10-25,216.5277404785156,207.097412109375,205.18020629882807,0.045535713233152864,0.05530520893989532
687,687,687,687,2021-10-26,215.5934600830078,207.97329711914065,204.7617034912109,0.03664010269309648,0.052899328375932475
688,688,688,688,2021-10-27,214.46453857421875,208.0608673095703,204.1680603027344,0.030777874510734105,0.0504313860660528
689,689,689,689,2021-10-28,214.9998016357422,209.4623107910156,202.6790466308593,0.02643669318749886,0.060789485690263545
690,690,690,690,2021-10-29,215.583740234375,213.0728759765625,203.7885284423828,0.01178406329902204,0.05787966517127607
691,691,691,691,2021-11-01,214.5618438720703,214.4061584472656,207.097412109375,0.0007261238479912002,0.03604309530798533
692,692,692,692,2021-11-02,215.8951568603516,216.5277404785156,207.097412109375,-0.0029214899521236015,0.042481191152355935
693,693,693,693,2021-11-03,217.7247772216797,215.5934600830078,207.97329711914065,0.009885815357531191,0.04688813534053238
694,694,694,694,2021-11-04,220.1480407714844,214.46453857421875,208.0608673095703,0.026500894903419114,0.058094410631912785
695,695,695,695,2021-11-05,219.5836181640625,214.9998016357422,209.4623107910156,0.02132009654635092,0.04832042258497338
696,696,696,696,2021-11-08,215.0095367431641,215.583740234375,213.0728759765625,-0.0026634823692485154,0.009089194284938484
697,697,697,697,2021-11-09,214.2796173095703,214.5618438720703,214.4061584472656,-0.0013153623095645273,-0.000590193577515219
698,698,698,698,2021-11-10,214.8538513183593,215.8951568603516,216.5277404785156,-0.004823200099230873,-0.007730599120727377
699,699,699,699,2021-11-11,215.35015869140625,217.7247772216797,215.5934600830078,-0.01090651491564365,-0.0011285193507627467
700,700,700,700,2021-11-12,218.970458984375,220.1480407714844,214.46453857421875,-0.00534904504706335,0.021010095375729954
701,701,701,701,2021-11-15,220.9168701171875,219.5836181640625,214.9998016357422,0.006071727774012992,0.027521274142708885
702,702,702,702,2021-11-16,224.1576538085937,215.0095367431641,215.583740234375,0.04254749442280481,0.039770687552305395
703,703,703,703,2021-11-17,216.90733337402344,214.2796173095703,214.5618438720703,0.01226302388181355,0.010931531252833526
704,704,704,704,2021-11-18,216.3817596435547,214.8538513183593,215.8951568603516,0.007111384393717168,0.0022538846645727695
705,705,705,705,2021-11-19,218.5325622558593,215.35015869140625,217.7247772216797,0.01477780923771399,0.0037101199251987627
706,706,706,706,2021-11-22,219.90475463867188,218.970458984375,220.1480407714844,0.004266765748358603,-0.0011051024208980076
707,707,707,707,2021-11-23,219.1067047119141,220.9168701171875,219.5836181640625,-0.008193875842588128,-0.0021718990521054637
708,708,708,708,2021-11-24,217.44253540039065,224.1576538085937,215.0095367431641,-0.029957123007439357,0.011315770891283217
709,709,709,709,2021-11-26,218.406005859375,216.90733337402344,214.2796173095703,0.006909275320661212,0.019257027810738014
710,710,710,710,2021-11-29,219.03858947753903,216.3817596435547,214.8538513183593,0.012278437139807696,0.019477138219780032
711,711,711,711,2021-11-30,215.3696136474609,218.5325622558593,215.35015869140625,-0.014473580393457253,9.034103421545758e-05
712,712,712,712,2021-12-01,216.8197021484375,219.90475463867188,218.970458984375,-0.014029039505323415,-0.009822132382208526
713,713,713,713,2021-12-02,210.02674865722656,219.1067047119141,220.9168701171875,-0.0414407950985618,-0.04929511021129429
714,714,714,714,2021-12-03,216.05088806152344,217.44253540039065,224.1576538085937,-0.006400069500223093,-0.036165464838388006
715,715,715,715,2021-12-06,219.4862823486328,218.406005859375,216.90733337402344,0.004946184904609963,0.011889634778563973
716,716,716,716,2021-12-07,218.48388671875,219.03858947753903,216.3817596435547,-0.0025324430736708425,0.009714899623046502
717,717,717,717,2021-12-08,215.4766998291016,215.3696136474609,218.5325622558593,0.0004972204751965137,-0.0139835564787818
718,718,718,718,2021-12-09,216.37203979492188,216.8197021484375,219.90475463867188,-0.002064675622555523,-0.016064749712004445
719,719,719,719,2021-12-10,216.44015502929688,210.02674865722656,219.1067047119141,0.03053614081574585,-0.012170096237462236
720,720,720,720,2021-12-13,219.94366455078125,216.05088806152344,217.44253540039065,0.018017868494709877,0.011502483383874829
721,721,721,721,2021-12-14,219.4084014892578,219.4862823486328,218.406005859375,-0.0003548324685335169,0.0045895973690770475
722,722,722,722,2021-12-15,220.0604553222656,218.48388671875,219.03858947753903,0.007215949089852458,0.004665232035889089
723,723,723,723,2021-12-16,219.61279296875,215.4766998291016,215.3696136474609,0.019195083008644698,0.01970184767213623
724,724,724,724,2021-12-17,216.5374755859375,216.37203979492188,216.8197021484375,0.0007645895059844587,-0.0013016647458854447
725,725,725,725,2021-12-20,214.4937286376953,216.44015502929688,210.02674865722656,-0.008992907953416007,0.021268624158721217
726,726,726,726,2021-12-21,215.77835083007807,219.94366455078125,216.05088806152344,-0.018938093666896583,-0.0012614492534174238
