,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IVZ,IVZ_6m,IVZ_12m,IVZ_6m_ret,IVZ_12m_ret
483,483,483,483,2021-01-05,15.565649032592772,15.699377059936523,15.556734085083008,-0.00851804672460632,0.0005730603519353838
484,484,484,484,2021-01-06,16.412578582763672,15.333861351013184,15.583478927612305,0.07034870128646453,0.053203758865569384
485,485,485,485,2021-01-07,16.34125328063965,15.164475440979004,15.556734085083008,0.07760095917862309,0.05042955618229006
486,486,486,486,2021-01-08,16.626541137695312,15.458670616149902,15.529989242553713,0.07554792715004344,0.0706086706188398
487,487,487,487,2021-01-11,16.885074615478516,15.538902282714844,15.137728691101074,0.0866323957942079,0.11542986137706657
488,488,488,488,2021-01-12,17.455636978149414,15.110984802246094,15.645882606506348,0.15516210270787978,0.11566968877105599
489,489,489,489,2021-01-13,17.40214729309082,15.565649032592772,15.699377059936523,0.11798404657927342,0.1084610062331468
490,490,490,490,2021-01-14,18.070775985717773,16.412578582763672,15.333861351013184,0.10103210745297053,0.17848828628698588
491,491,491,491,2021-01-15,17.830066680908203,16.34125328063965,15.164475440979004,0.09110766320674024,0.17577866443872936
492,492,492,492,2021-01-19,18.05294609069824,16.626541137695312,15.458670616149902,0.08579084135358817,0.16782008873635346
493,493,493,493,2021-01-20,19.22972869873047,16.885074615478516,15.538902282714844,0.13885956305473557,0.23752169547531188
494,494,494,494,2021-01-21,18.63242149353028,17.455636978149414,15.110984802246094,0.06741573033707904,0.23303819951964755
495,495,495,495,2021-01-22,18.69482421875,17.40214729309082,15.565649032592772,0.07428261029444405,0.20103081982672721
496,496,496,496,2021-01-25,18.757232666015625,18.070775985717773,16.412578582763672,0.03798711692516088,0.1428571428571428
497,497,497,497,2021-01-26,18.6680850982666,17.830066680908203,16.34125328063965,0.047000296317215584,0.14239004669144162
498,498,498,498,2021-01-27,18.525440216064453,18.05294609069824,16.626541137695312,0.026172687991887766,0.114208906268785
499,499,499,499,2021-01-28,19.194067001342773,19.22972869873047,16.885074615478516,-0.0018545086072925265,0.13674753819255314
500,500,500,500,2021-01-29,18.35605812072754,18.63242149353028,17.455636978149414,-0.014832391640490883,0.05158340218149893
501,501,501,501,2021-02-01,19.07817268371582,18.69482421875,17.40214729309082,0.020505593445556025,0.09631141274677257
502,502,502,502,2021-02-02,19.069259643554688,18.757232666015625,18.070775985717773,0.016635021972318587,0.05525405542219475
503,503,503,503,2021-02-03,19.46152114868164,18.6680850982666,17.830066680908203,0.04250227306327803,0.09150018880862287
504,504,504,504,2021-02-04,19.41694450378418,18.525440216064453,18.05294609069824,0.04812324443154958,0.07555544708510142
505,505,505,505,2021-02-05,19.57741928100586,19.194067001342773,19.22972869873047,0.019972436255238035,0.0180808885930015
506,506,506,506,2021-02-08,19.862699508666992,18.35605812072754,18.63242149353028,0.08207870001447448,0.06602888495002657
507,507,507,507,2021-02-09,20.21038246154785,19.07817268371582,18.69482421875,0.05934581873233746,0.08106833340951236
508,508,508,508,2021-02-10,20.25495719909668,19.069259643554688,18.757232666015625,0.06217847875089122,0.07984784108343623
509,509,509,509,2021-02-11,20.13906478881836,19.46152114868164,18.6680850982666,0.03481452631376736,0.0787964958810019
510,510,510,510,2021-02-12,20.35001373291016,19.41694450378418,18.525440216064453,0.04805437997436379,0.0984901570794261
511,511,511,511,2021-02-16,20.50261688232422,19.57741928100586,19.194067001342773,0.04725840459554309,0.06817470632408984
512,512,512,512,2021-02-17,20.26922035217285,19.862699508666992,18.35605812072754,0.020466545513034395,0.10422511297700576
513,513,513,513,2021-02-18,19.62290573120117,20.21038246154785,19.07817268371582,-0.029068065953942845,0.028552684605392287
514,514,514,514,2021-02-19,20.170482635498047,20.25495719909668,19.069259643554688,-0.004170562434088976,0.05774859708911495
515,515,515,515,2021-02-22,20.40387344360352,20.13906478881836,19.46152114868164,0.013149004562127864,0.0484213072412234
516,516,516,516,2021-02-23,20.26922035217285,20.35001373291016,19.41694450378418,-0.0039701880203967255,0.04389340703026523
517,517,517,517,2021-02-24,20.87963485717773,20.50261688232422,19.57741928100586,0.018388773346223353,0.0665162020325778
518,518,518,518,2021-02-25,20.08969116210937,20.26922035217285,19.862699508666992,-0.008857232145302207,0.011428036422910903
519,519,519,519,2021-02-26,20.12559700012207,19.62290573120117,20.21038246154785,0.025617575490953115,-0.004195143836940862
520,520,520,520,2021-03-01,22.20817375183105,20.170482635498047,20.25495719909668,0.10102341888175093,0.09643153197191046
521,521,521,521,2021-03-02,21.499021530151367,20.40387344360352,20.13906478881836,0.05367353848644707,0.06752829665099869
522,522,522,522,2021-03-03,21.238698959350582,20.26922035217285,20.35001373291016,0.04783008869277028,0.04367000622723105
523,523,523,523,2021-03-04,20.93349266052246,20.87963485717773,20.50261688232422,0.002579441820373285,0.021015647937591364
524,524,524,524,2021-03-05,21.32846641540528,20.08969116210937,20.26922035217285,0.06166223478996691,0.05225884591653163
525,525,525,525,2021-03-08,21.606739044189453,20.12559700012207,19.62290573120117,0.07359493703756459,0.10109783638382952
526,526,526,526,2021-03-09,21.97478103637696,22.20817375183105,20.170482635498047,-0.010509315987085488,0.08945241586354147
527,527,527,527,2021-03-10,22.612123489379883,21.499021530151367,20.40387344360352,0.05177454042117424,0.10822700169553512
528,528,528,528,2021-03-11,22.7377986907959,21.238698959350582,20.26922035217285,0.07058340693629539,0.1217895062430665
529,529,529,529,2021-03-12,23.07890510559082,20.93349266052246,20.87963485717773,0.10248707560942738,0.1053308768786756
530,530,530,530,2021-03-15,23.339235305786133,21.32846641540528,20.08969116210937,0.09427629962782968,0.16175182174057712
531,531,531,531,2021-03-16,22.665985107421875,21.606739044189453,20.12559700012207,0.04902387449888135,0.12622672049352857
532,532,532,532,2021-03-17,22.899377822875977,21.97478103637696,22.20817375183105,0.042075358337743785,0.031123859114617014
533,533,533,533,2021-03-18,22.55826187133789,22.612123489379883,21.499021530151367,-0.0023819796520786474,0.04926923486731649
534,534,534,534,2021-03-19,22.845516204833984,22.7377986907959,21.238698959350582,0.004737376537760074,0.07565516365003067
535,535,535,535,2021-03-22,22.54030990600586,23.07890510559082,20.93349266052246,-0.023337120938830336,0.07675820139243283
536,536,536,536,2021-03-23,21.238698959350582,23.339235305786133,21.32846641540528,-0.09000022146890119,-0.004208809686844672
537,537,537,537,2021-03-24,20.87065696716309,22.665985107421875,21.606739044189453,-0.07920803493649664,-0.03406724520164517
538,538,538,538,2021-03-25,21.52594757080078,22.899377822875977,21.97478103637696,-0.059976749704665266,-0.02042493460267847
539,539,539,539,2021-03-26,22.22612762451172,22.55826187133789,22.612123489379883,-0.014723397073786781,-0.017070305893626125
540,540,540,540,2021-03-29,21.85808753967285,22.845516204833984,22.7377986907959,-0.043221989659056104,-0.03868937196102218
541,541,541,541,2021-03-30,22.34282493591309,22.54030990600586,23.07890510559082,-0.00876141325990154,-0.03189406803789041
542,542,542,542,2021-03-31,22.639055252075195,21.238698959350582,23.339235305786133,0.06593418435869358,-0.03000012830486154
543,543,543,543,2021-04-01,23.11481666564941,20.87065696716309,22.665985107421875,0.10752702715670015,0.019801987696558054
544,544,544,544,2021-04-05,23.27639389038086,21.52594757080078,22.899377822875977,0.08131796817876213,0.016464031050147154
545,545,545,545,2021-04-06,23.18662643432617,22.22612762451172,22.55826187133789,0.04321485172951034,0.027855185234225255
546,546,546,546,2021-04-07,23.29434585571289,21.85808753967285,22.845516204833984,0.06570832482179423,0.019646290626776697
547,547,547,547,2021-04-08,23.23151016235352,22.34282493591309,22.54030990600586,0.03977497156198839,0.030665073338831395
548,548,548,548,2021-04-09,23.62648200988769,22.639055252075195,21.238698959350582,0.04361607614884844,0.11242605091334279
549,549,549,549,2021-04-12,23.97657012939453,23.11481666564941,20.87065696716309,0.03728143191487043,0.14881722061352165
550,550,550,550,2021-04-13,23.25844383239746,23.27639389038086,21.52594757080078,-0.0007711700561493506,0.08048408814052643
551,551,551,551,2021-04-14,23.446950912475582,23.18662643432617,22.22612762451172,0.01122735465147362,0.05492739484756215
552,552,552,552,2021-04-15,24.084291458129883,23.29434585571289,21.85808753967285,0.03391147393921168,0.10184806490578957
553,553,553,553,2021-04-16,23.85090065002441,23.23151016235352,22.34282493591309,0.026661654078545816,0.06749709217330402
554,554,554,554,2021-04-19,23.77010726928711,23.62648200988769,22.639055252075195,0.0060789947203867545,0.04996021276586782
555,555,555,555,2021-04-20,23.15072250366211,23.97657012939453,23.11481666564941,-0.03444394345294444,0.0015533689292053232
556,556,556,556,2021-04-21,23.653409957885746,23.25844383239746,23.27639389038086,0.016981623032669146,0.0161973572573324
557,557,557,557,2021-04-22,23.060955047607425,23.446950912475582,23.18662643432617,-0.01646251857262926,-0.00541999445562702
558,558,558,558,2021-04-23,23.79703712463379,24.084291458129883,23.29434585571289,-0.011927041075527556,0.021579969321079417
559,559,559,559,2021-04-26,23.814990997314453,23.85090065002441,23.23151016235352,-0.0015055889602190176,0.02511592362628501
560,560,560,560,2021-04-27,23.752153396606445,23.77010726928711,23.62648200988769,-0.0007553130693634946,0.005319090106862268
561,561,561,561,2021-04-28,24.4433536529541,23.15072250366211,23.97657012939453,0.05583545606784046,0.019468319323425964
562,562,562,562,2021-04-29,24.80242156982422,23.653409957885746,23.25844383239746,0.048576996466228595,0.06638353574094658
563,563,563,563,2021-04-30,24.23689079284668,23.060955047607425,23.446950912475582,0.05099249978206166,0.033690516234705425
564,564,564,564,2021-05-03,24.613914489746094,23.79703712463379,24.084291458129883,0.03432685173511385,0.021990392888947996
565,565,565,565,2021-05-04,24.72163200378418,23.814990997314453,23.85090065002441,0.038070180525030084,0.03650727352129901
566,566,566,566,2021-05-05,24.8652572631836,23.752153396606445,23.77010726928711,0.046863282161868636,0.04607257264301512
567,567,567,567,2021-05-06,25.35897254943848,24.4433536529541,23.15072250366211,0.037458808209556826,0.09538579391753577
568,568,568,568,2021-05-07,25.47566795349121,24.80242156982422,23.653409957885746,0.027144381115031813,0.07703997008676322
569,569,569,569,2021-05-10,25.48470115661621,24.23689079284668,23.060955047607425,0.05148392895914733,0.10510172297743803
570,570,570,570,2021-05-11,24.617748260498047,24.613914489746094,23.79703712463379,0.0001557562391609757,0.03448795459560339
571,571,571,571,2021-05-12,23.814014434814453,24.72163200378418,23.814990997314453,-0.03671349726550399,-4.100620907687702e-05
572,572,572,572,2021-05-13,24.50035095214844,24.8652572631836,23.752153396606445,-0.014675348305181357,0.03150019886823796
573,573,573,573,2021-05-14,25.249897003173828,25.35897254943848,24.4433536529541,-0.004301260473073332,0.03299642764536337
574,574,574,574,2021-05-17,25.06928443908692,25.47566795349121,24.80242156982422,-0.015951829610363455,0.010759548962242516
575,575,575,575,2021-05-18,24.608715057373047,25.48470115661621,24.23689079284668,-0.034373018300657754,0.01534125262618713
576,576,576,576,2021-05-19,24.202335357666016,24.617748260498047,24.613914489746094,-0.016874528833273006,-0.01672140090726071
577,577,577,577,2021-05-20,24.057842254638672,23.814014434814453,24.72163200378418,0.010238837323780281,-0.02685056346781234
578,578,578,578,2021-05-21,24.274581909179688,24.50035095214844,24.8652572631836,-0.009214930978323599,-0.023755046961789872
579,579,579,579,2021-05-24,24.38294982910156,25.249897003173828,25.35897254943848,-0.03433468160140596,-0.038488259665651725
580,580,580,580,2021-05-25,23.9765682220459,25.06928443908692,25.47566795349121,-0.04358785029130341,-0.05884437394073805
581,581,581,581,2021-05-26,24.4190731048584,24.608715057373047,25.48470115661621,-0.007706292346939536,-0.04181442211972575
582,582,582,582,2021-05-27,25.701435089111328,24.202335357666016,24.617748260498047,0.06194029250861033,0.044020550423459204
583,583,583,583,2021-05-28,25.7646484375,24.057842254638672,23.814014434814453,0.07094593791063009,0.08191117915146018
584,584,584,584,2021-06-01,24.55453491210937,24.274581909179688,24.50035095214844,0.01153276311728435,0.0022115585228454915
585,585,585,585,2021-06-02,25.719497680664062,24.38294982910156,25.249897003173828,0.054814854680433456,0.018598122496547465
586,586,586,586,2021-06-03,26.48710823059082,23.9765682220459,25.06928443908692,0.10470806269249744,0.05655621304026104
587,587,587,587,2021-06-04,26.432924270629883,24.4190731048584,24.608715057373047,0.08247041798530885,0.07412858448740023
588,588,588,588,2021-06-07,26.180063247680664,25.701435089111328,24.202335357666016,0.01862262386943958,0.08171640714780071
589,589,589,589,2021-06-08,26.315523147583008,25.7646484375,24.057842254638672,0.02138102956923027,0.09384386467614414
590,590,590,590,2021-06-09,25.91817283630371,24.55453491210937,24.274581909179688,0.05553507444043837,0.06770831041594505
591,591,591,591,2021-06-10,26.01750946044922,25.719497680664062,24.38294982910156,0.011586998450953567,0.0670369927676584
592,592,592,592,2021-06-11,26.460018157958984,26.48710823059082,23.9765682220459,-0.0010227644481231035,0.1035782065604205
593,593,593,593,2021-06-14,25.98138999938965,26.432924270629883,24.4190731048584,-0.017082267047613175,0.06397936923414238
594,594,594,594,2021-06-15,26.1890926361084,26.180063247680664,25.701435089111328,0.0003448955925855479,0.018973942322920045
595,595,595,595,2021-06-16,25.92720413208008,26.315523147583008,25.7646484375,-0.014756271928365261,0.006309253354432887
596,596,596,596,2021-06-17,24.572593688964844,25.91817283630371,24.55453491210937,-0.051916435461612065,0.0007354558707837189
597,597,597,597,2021-06-18,23.705650329589844,26.01750946044922,25.719497680664062,-0.08885781840009599,-0.07830041535329946
598,598,598,598,2021-06-21,24.29264068603516,26.460018157958984,26.48710823059082,-0.08191141287149473,-0.0828504012386373
599,599,599,599,2021-06-22,23.98559761047364,25.98138999938965,26.432924270629883,-0.07681622842207037,-0.09258630014218716
600,600,600,600,2021-06-23,24.093969345092773,26.1890926361084,26.180063247680664,-0.07999984268744609,-0.079682538688011
601,601,601,601,2021-06-24,24.56356239318848,25.92720413208008,26.315523147583008,-0.05259501687666923,-0.06657518243392546
602,602,602,602,2021-06-25,24.76224136352539,24.572593688964844,25.91817283630371,0.007717853351627113,-0.04459926554541693
603,603,603,603,2021-06-28,24.50035095214844,23.705650329589844,26.01750946044922,0.03352367943969203,-0.05831297998015916
604,604,604,604,2021-06-29,23.9494743347168,24.29264068603516,26.460018157958984,-0.014126350270171839,-0.09488065383231914
605,605,605,605,2021-06-30,24.13911819458008,23.98559761047364,25.98138999938965,0.006400531960871536,-0.07090736118632779
606,606,606,606,2021-07-01,24.33779525756836,24.093969345092773,26.1890926361084,0.010119790101137838,-0.07068963420242935
607,607,607,607,2021-07-02,23.86819839477539,24.56356239318848,25.92720413208008,-0.02830876023935014,-0.0794148773934732
608,608,608,608,2021-07-06,23.49793815612793,24.76224136352539,24.572593688964844,-0.051057704705995244,-0.04373390723175974
609,609,609,609,2021-07-07,23.588247299194336,24.50035095214844,23.705650329589844,-0.037228187250685996,-0.004952533626506939
610,610,610,610,2021-07-08,22.730329513549805,23.9494743347168,24.29264068603516,-0.050904867644620544,-0.06431211792398772
611,611,611,611,2021-07-09,23.777891159057617,24.13911819458008,23.98559761047364,-0.014964384059545699,-0.008659632117122062
612,612,612,612,2021-07-12,24.12105941772461,24.33779525756836,24.093969345092773,-0.008905319382878418,0.0011243507553209131
613,613,613,613,2021-07-13,23.86819839477539,23.86819839477539,24.56356239318848,0.0,-0.02830876023935014
614,614,614,614,2021-07-14,23.49793815612793,23.49793815612793,24.76224136352539,0.0,-0.051057704705995244
615,615,615,615,2021-07-15,23.32635307312012,23.588247299194336,24.50035095214844,-0.011102742088139772,-0.04791759437737242
616,616,616,616,2021-07-16,22.594865798950195,22.730329513549805,23.9494743347168,-0.005959601884295562,-0.056561096783781406
617,617,617,617,2021-07-19,21.92659568786621,23.777891159057617,24.13911819458008,-0.07785784949588348,-0.09165713879352255
618,618,618,618,2021-07-20,22.694204330444336,24.12105941772461,24.33779525756836,-0.05915391453460761,-0.06753244941580783
619,619,619,619,2021-07-21,23.172834396362305,23.86819839477539,23.86819839477539,-0.02913349331658388,-0.02913349331658388
620,620,620,620,2021-07-22,22.694204330444336,23.49793815612793,23.49793815612793,-0.034204440421254256,-0.034204440421254256
621,621,621,621,2021-07-23,22.41425323486328,23.32635307312012,23.588247299194336,-0.03910169049562606,-0.04977029659898269
622,622,622,622,2021-07-26,22.6400203704834,22.594865798950195,22.730329513549805,0.0019984438914126823,-0.003973067922863671
623,623,623,623,2021-07-27,21.90853500366211,21.92659568786621,23.777891159057617,-0.000823688476825235,-0.0786174073592486
624,624,624,624,2021-07-28,21.8001651763916,22.694204330444336,24.12105941772461,-0.03939504293849061,-0.09621858647002757
625,625,625,625,2021-07-29,21.98981094360352,23.172834396362305,23.86819839477539,-0.05105216878192931,-0.07869833408050775
626,626,626,626,2021-07-30,22.01689910888672,22.694204330444336,23.49793815612793,-0.02984485429387851,-0.06302846817455676
627,627,627,627,2021-08-02,22.053022384643555,22.41425323486328,23.32635307312012,-0.01611612247058336,-0.05458764533337512
628,628,628,628,2021-08-03,22.12527084350586,22.6400203704834,22.594865798950195,-0.02273626607017709,-0.020783259330805826
629,629,629,629,2021-08-04,21.69179344177246,21.90853500366211,21.92659568786621,-0.009893019403324765,-0.01070855911406643
630,630,630,630,2021-08-05,21.98981094360352,21.8001651763916,22.694204330444336,0.008699281206240306,-0.031038470288904163
631,631,631,631,2021-08-06,22.41425323486328,21.98981094360352,23.172834396362305,0.0193017708223282,-0.03273579522141268
632,632,632,632,2021-08-09,22.432313919067383,22.01689910888672,22.694204330444336,0.018867998083026638,-0.011539968864456962
633,633,633,633,2021-08-10,22.48649787902832,22.053022384643555,22.41425323486328,0.019656058331787296,0.0032231564178399896
634,634,634,634,2021-08-11,23.181867599487305,22.12527084350586,22.6400203704834,0.04775520098510233,0.023933159959093064
635,635,635,635,2021-08-12,22.827322006225582,21.69179344177246,21.90853500366211,0.052348302481361575,0.041937400305857686
636,636,636,636,2021-08-13,22.590953826904297,21.98981094360352,21.8001651763916,0.02733733749883105,0.03627443389140361
637,637,637,637,2021-08-16,22.90913772583008,22.41425323486328,21.98981094360352,0.02207900864602763,0.041806943433225774
638,638,638,638,2021-08-17,22.409135818481445,22.432313919067383,22.01689910888672,-0.0010332460872989335,0.01781525671053319
639,639,639,639,2021-08-18,21.91822624206543,22.48649787902832,22.053022384643555,-0.025271682590150224,-0.006112365925497354
640,640,640,640,2021-08-19,21.290950775146484,23.181867599487305,22.12527084350586,-0.08156878716633853,-0.037708920006475855
641,641,641,641,2021-08-20,21.80912971496582,22.827322006225582,21.69179344177246,-0.04460410603495568,0.00540924721177749
642,642,642,642,2021-08-23,22.27277183532715,22.590953826904297,21.98981094360352,-0.014084486826679066,0.012867818302273237
643,643,643,643,2021-08-24,22.718225479125977,22.90913772583008,22.41425323486328,-0.008333454056145051,0.01356156018572574
644,644,644,644,2021-08-25,23.03640937805176,22.409135818481445,22.432313919067383,0.027991867453138752,0.026929698878317643
645,645,645,645,2021-08-26,22.69095230102539,21.91822624206543,22.48649787902832,0.03525495404719137,0.009092319448630093
646,646,646,646,2021-08-27,23.354591369628903,21.290950775146484,23.181867599487305,0.09692571347689016,0.007450813417009483
647,647,647,647,2021-08-30,22.845497131347656,21.80912971496582,22.827322006225582,0.047519888685455536,0.0007962004968045111
648,648,648,648,2021-08-31,23.01822662353516,22.27277183532715,22.590953826904297,0.03346933168980959,0.018913446501847675
649,649,649,649,2021-09-01,22.87277030944824,22.718225479125977,22.90913772583008,0.006802680537890682,-0.001587463343975526
650,650,650,650,2021-09-02,23.01822662353516,23.03640937805176,22.409135818481445,-0.0007893050613141384,0.02718046826916809
651,651,651,651,2021-09-03,22.618223190307617,22.69095230102539,21.91822624206543,-0.003205203102669585,0.03193675165642529
652,652,652,652,2021-09-07,22.490951538085938,23.354591369628903,21.290950775146484,-0.036979445192351856,0.056362009175289884
653,653,653,653,2021-09-08,22.30913543701172,22.845497131347656,21.80912971496582,-0.023477786071022466,0.022926440833757056
654,654,654,654,2021-09-09,22.52731704711914,23.01822662353516,22.27277183532715,-0.02132699379691072,0.011428537663563443
655,655,655,655,2021-09-10,22.36368179321289,22.87277030944824,22.718225479125977,-0.022257405174267664,-0.0156061346533799
656,656,656,656,2021-09-13,22.700044631958008,23.01822662353516,23.03640937805176,-0.013823045397069134,-0.01460143985868867
657,657,657,657,2021-09-14,22.681865692138672,22.618223190307617,22.69095230102539,0.0028137710595377285,-0.00040045075086192483
658,658,658,658,2021-09-15,23.2273178100586,22.490951538085938,23.354591369628903,0.032740556606762894,-0.005449616204195817
659,659,659,659,2021-09-16,22.627315521240234,22.30913543701172,22.845497131347656,0.014262322496847668,-0.009550311330631667
660,660,660,660,2021-09-17,23.86368179321289,22.52731704711914,23.01822662353516,0.05932196645071186,0.0367298134432863
661,661,661,661,2021-09-20,21.790950775146484,22.36368179321289,22.87277030944824,-0.025609871548083918,-0.04729726743484497
662,662,662,662,2021-09-21,21.56367874145508,22.700044631958008,23.01822662353516,-0.050060072961403135,-0.06319113569734625
663,663,663,663,2021-09-22,22.08186149597168,22.681865692138672,22.618223190307617,-0.02645303540329791,-0.023713697129214784
664,664,664,664,2021-09-23,22.590953826904297,23.2273178100586,22.490951538085938,-0.027397222027879864,0.004446334280211239
665,665,665,665,2021-09-24,22.67277336120605,22.627315521240234,22.30913543701172,0.002008980690756168,0.016299955918105402
666,666,666,666,2021-09-27,23.236406326293945,23.86368179321289,22.52731704711914,-0.026285779049289415,0.03147686329852961
667,667,667,667,2021-09-28,22.654590606689453,21.790950775146484,22.36368179321289,0.03963295775639075,0.013008091251094811
668,668,668,668,2021-09-29,22.36368179321289,21.56367874145508,22.700044631958008,0.037099562711433,-0.014817717066140546
669,669,669,669,2021-09-30,21.91822624206543,22.08186149597168,22.681865692138672,-0.007410392187094383,-0.033667400223514776
670,670,670,670,2021-10-01,22.354585647583008,22.590953826904297,23.2273178100586,-0.010462957037245202,-0.037573523108107465
671,671,671,671,2021-10-04,21.90913391113281,22.67277336120605,22.627315521240234,-0.033680901665953944,-0.03173958525629206
672,672,672,672,2021-10-05,23.063682556152344,23.236406326293945,23.86368179321289,-0.007433325434068938,-0.03352371373339702
673,673,673,673,2021-10-06,23.02731704711914,22.654590606689453,21.790950775146484,0.016452578945285845,0.05673760106799852
674,674,674,674,2021-10-07,23.063682556152344,22.36368179321289,21.56367874145508,0.0313007835387773,0.06956159163202424
675,675,675,675,2021-10-08,22.75459289550781,21.91822624206543,22.08186149597168,0.03815850079315375,0.030465339149910564
676,676,676,676,2021-10-11,22.54549789428711,22.354585647583008,22.590953826904297,0.008540182748801861,-0.0020121298536343035
677,677,677,677,2021-10-12,22.027315139770508,21.90913391113281,22.67277336120605,0.005394153375348543,-0.028468428240011723
678,678,678,678,2021-10-13,22.236406326293945,23.063682556152344,23.236406326293945,-0.035869216801968085,-0.04303591467448287
679,679,679,679,2021-10-14,22.88186454772949,23.02731704711914,22.654590606689453,-0.006316519596791248,0.010032136311168838
680,680,680,680,2021-10-15,22.8000431060791,23.063682556152344,22.36368179321289,-0.011430934736088583,0.019512051588868484
681,681,681,681,2021-10-18,22.48186111450196,22.75459289550781,21.91822624206543,-0.011985790396614404,0.025715350604183618
682,682,682,682,2021-10-19,22.7273178100586,22.54549789428711,22.354585647583008,0.008064577532242545,0.016673633246961694
683,683,683,683,2021-10-20,23.1091365814209,22.027315139770508,21.90913391113281,0.04911272366994712,0.05477179860945225
684,684,684,684,2021-10-21,22.7273178100586,22.236406326293945,23.063682556152344,0.02207692540606998,-0.01458417341960927
685,685,685,685,2021-10-22,22.836406707763672,22.88186454772949,23.02731704711914,-0.0019866318092651714,-0.00829060280730154
686,686,686,686,2021-10-25,22.50004196166992,22.8000431060791,23.063682556152344,-0.013157920053633365,-0.02443844746432622
687,687,687,687,2021-10-26,23.245500564575195,22.48186111450196,22.75459289550781,0.03396691431300791,0.021574003601018132
688,688,688,688,2021-10-27,22.67277336120605,22.7273178100586,22.54549789428711,-0.00239995098886725,0.0056452719525521555
689,689,689,689,2021-10-28,23.17277336120605,23.1091365814209,22.027315139770508,0.0027537497803493682,0.05200171760231509
690,690,690,690,2021-10-29,23.10004615783692,22.7273178100586,22.236406326293945,0.016400014770478588,0.038839002079294804
691,691,691,691,2021-11-01,24.118227005004883,22.836406707763672,22.88186454772949,0.05613056001518091,0.054032417449917824
692,692,692,692,2021-11-02,23.900049209594727,22.50004196166992,22.8000431060791,0.06222242830968039,0.0482457905188054
693,693,693,693,2021-11-03,24.06368637084961,23.245500564575195,22.48186111450196,0.0351975989504516,0.07036006709103315
694,694,694,694,2021-11-04,23.572772979736328,22.67277336120605,22.7273178100586,0.03969517112847831,0.03719995367440787
695,695,695,695,2021-11-05,23.618227005004883,23.17277336120605,23.1091365814209,0.019223147650706984,0.022029833169677104
696,696,696,696,2021-11-08,23.872774124145508,23.10004615783692,22.7273178100586,0.033451360271262054,0.05039997784428185
697,697,697,697,2021-11-09,23.64550399780273,24.118227005004883,22.836406707763672,-0.019600238736622533,0.03543014890184071
698,698,698,698,2021-11-10,23.361831665039062,23.900049209594727,22.50004196166992,-0.02251951616650205,0.03830169316293941
699,699,699,699,2021-11-11,23.6180477142334,24.06368637084961,23.245500564575195,-0.01851913500485325,0.016026634858788302
700,700,700,700,2021-11-12,23.93832397460937,23.572772979736328,22.67277336120605,0.015507339555990152,0.055818077181891024
701,701,701,701,2021-11-15,23.89257049560547,23.618227005004883,23.17277336120605,0.01161575297512596,0.031062191960347763
702,702,702,702,2021-11-16,23.50823783874512,23.872774124145508,23.10004615783692,-0.015269959138585643,0.017670600228204103
703,703,703,703,2021-11-17,22.82193756103516,23.64550399780273,24.118227005004883,-0.03482972648179128,-0.05374729426423941
704,704,704,704,2021-11-18,22.455904006958008,23.361831665039062,23.900049209594727,-0.03877810914273361,-0.06042436105348947
705,705,705,705,2021-11-19,22.09902572631836,23.6180477142334,24.06368637084961,-0.06431615374371535,-0.08164420921439575
706,706,706,706,2021-11-22,22.254589080810547,23.93832397460937,23.572772979736328,-0.07033637340628818,-0.055919763875846185
707,707,707,707,2021-11-23,22.38269805908203,23.89257049560547,23.618227005004883,-0.06319422335914615,-0.052312518872014935
708,708,708,708,2021-11-24,22.33694648742676,23.50823783874512,23.872774124145508,-0.049824719290013975,-0.06433385700094962
709,709,709,709,2021-11-26,21.165647506713867,22.82193756103516,23.64550399780273,-0.07257447137832618,-0.10487644887244973
710,710,710,710,2021-11-29,21.26630973815918,22.455904006958008,23.361831665039062,-0.052974677324512554,-0.08969852864815508
711,711,711,711,2021-11-30,20.43359375,22.09902572631836,23.6180477142334,-0.07536223528329344,-0.13483137991605842
712,712,712,712,2021-12-01,20.10416412353516,22.254589080810547,23.93832397460937,-0.0966283830030199,-0.16016826638076187
713,713,713,713,2021-12-02,20.81792259216309,22.38269805908203,23.89257049560547,-0.06991004671503476,-0.12868635896702263
714,714,714,714,2021-12-03,20.52510070800781,22.33694648742676,23.50823783874512,-0.08111430004270381,-0.126897522102684
715,715,715,715,2021-12-06,20.836227416992188,21.165647506713867,22.82193756103516,-0.015563903235995324,-0.08700883256438563
716,716,716,716,2021-12-07,21.4035701751709,21.26630973815918,22.455904006958008,0.006454360850647545,-0.04686223415726398
717,717,717,717,2021-12-08,21.604888916015625,20.43359375,22.09902572631836,0.05732203450583073,-0.02236011742880828
718,718,718,718,2021-12-09,21.23885536193848,20.10416412353516,22.254589080810547,0.056440607599048676,-0.04564154005197529
719,719,719,719,2021-12-10,21.174802780151367,20.81792259216309,22.38269805908203,0.01714292991571731,-0.05396557983055783
720,720,720,720,2021-12-13,20.88197898864746,20.52510070800781,22.33694648742676,0.01738740704450814,-0.06513726035016854
721,721,721,721,2021-12-14,20.78132057189941,20.836227416992188,21.165647506713867,-0.0026351624981785227,-0.018158052320041085
722,722,722,722,2021-12-15,20.95518493652344,21.4035701751709,21.26630973815918,-0.020949086296248143,-0.014629938408047938
