,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LMT,LMT_6m,LMT_12m,LMT_6m_ret,LMT_12m_ret
246,246,246,246,2020-01-28,392.4753723144531,382.1421203613281,372.5090942382813,0.027040337619298693,0.05359943793318522
247,247,247,247,2020-01-29,389.48577880859375,382.5820617675781,371.5216369628906,0.01804506204268841,0.048352881927836266
248,248,248,248,2020-01-30,391.335205078125,381.0289001464844,376.1809692382813,0.027048617382246842,0.04028442977997826
249,249,249,249,2020-01-31,384.3505859375,384.9431457519531,373.5954284667969,-0.0015393437212541938,0.028788246994459588
250,250,250,250,2020-02-03,380.5260925292969,388.2828674316406,377.9137268066406,-0.019977123774871042,0.006912598133787418
251,251,251,251,2020-02-04,386.7386474609375,388.1751403808594,382.1780090332031,-0.0037006309021038186,0.011933283234353054
252,252,252,252,2020-02-05,390.6978454589844,392.4753723144531,382.1421203613281,-0.0045290150181566124,0.022388856505968224
253,253,253,253,2020-02-06,394.0912780761719,389.48577880859375,382.5820617675781,0.011824563355473439,0.030083000377539193
254,254,254,254,2020-02-07,394.2709655761719,391.335205078125,381.0289001464844,0.007501907469481983,0.03475344107650802
255,255,255,255,2020-02-10,394.8005981445313,384.3505859375,384.9431457519531,0.027188750555802832,0.025607554002091693
256,256,256,256,2020-02-11,394.88134765625,380.5260925292969,388.2828674316406,0.03772475898179817,0.01699400302737053
257,257,257,257,2020-02-12,391.963623046875,386.7386474609375,388.1751403808594,0.01351035284485036,0.009759725113510642
258,258,258,258,2020-02-13,390.25787353515625,390.6978454589844,392.4753723144531,-0.0011261181215659333,-0.005650032933837701
259,259,259,259,2020-02-14,393.08587646484375,394.0912780761719,389.48577880859375,-0.0025511897046698317,0.00924320694650893
260,260,260,260,2020-02-18,391.02093505859375,394.2709655761719,391.335205078125,-0.00824313936692922,-0.0008030711662359025
261,261,261,261,2020-02-19,390.0603942871094,394.8005981445313,384.3505859375,-0.012006577192891221,0.014855729530585116
262,262,262,262,2020-02-20,382.4204406738281,394.88134765625,380.5260925292969,-0.03155607894974388,0.004978234559264605
263,263,263,263,2020-02-21,384.0632934570313,391.963623046875,386.7386474609375,-0.02015577243732869,-0.00691773118996708
264,264,264,264,2020-02-24,376.477294921875,390.25787353515625,390.6978454589844,-0.03531146851298528,-0.03639782174995965
265,265,265,265,2020-02-25,359.4287109375,393.08587646484375,394.0912780761719,-0.08562293265287013,-0.08795568201327242
266,266,266,266,2020-02-26,359.9135131835937,391.02093505859375,394.2709655761719,-0.07955436419366824,-0.08714172584930158
267,267,267,267,2020-02-27,345.2799377441406,390.0603942871094,394.8005981445313,-0.11480390523834494,-0.12543208048094656
268,268,268,268,2020-02-28,334.1409606933594,382.4204406738281,394.88134765625,-0.12624712187298326,-0.1538193366777253
269,269,269,269,2020-03-02,344.51202392578125,384.0632934570313,391.963623046875,-0.10298112369771417,-0.12106123204045138
270,270,270,270,2020-03-03,340.9435729980469,376.477294921875,390.25787353515625,-0.09438476742987101,-0.1263633711996509
271,271,271,271,2020-03-04,363.1943664550781,359.4287109375,393.08587646484375,0.010476779964951,-0.07604320531327713
272,272,272,272,2020-03-05,347.5384521484375,359.9135131835937,391.02093505859375,-0.03438342985706022,-0.11120244214965236
273,273,273,273,2020-03-06,345.5238647460937,345.2799377441406,390.0603942871094,0.0007064615556489073,-0.1141785482281853
274,274,274,274,2020-03-09,318.0243225097656,334.1409606933594,382.4204406738281,-0.048233051554502415,-0.16839088948957848
275,275,275,275,2020-03-10,331.7018737792969,344.51202392578125,384.0632934570313,-0.037183463150313956,-0.13633539202983636
276,276,276,276,2020-03-11,322.45098876953125,340.9435729980469,376.477294921875,-0.05423942755659916,-0.14350481923101122
277,277,277,277,2020-03-12,281.3011169433594,363.1943664550781,359.4287109375,-0.22548050596442215,-0.2173660356468463
278,278,278,278,2020-03-13,296.8485717773437,347.5384521484375,359.9135131835937,-0.14585402005946557,-0.1752224884484408
279,279,279,279,2020-03-16,260.1253356933594,345.5238647460937,345.2799377441406,-0.2471566735787959,-0.24662481871125252
280,280,280,280,2020-03-17,288.03143310546875,318.0243225097656,334.1409606933594,-0.0943100488906029,-0.1379942389948572
281,281,281,281,2020-03-18,301.20294189453125,331.7018737792969,344.51202392578125,-0.09194681819934059,-0.1257113802233507
282,282,282,282,2020-03-19,283.8486328125,322.45098876953125,340.9435729980469,-0.11971542126242918,-0.16746155290005704
283,283,283,283,2020-03-20,263.0885314941406,281.3011169433594,363.1943664550781,-0.06474409219244548,-0.27562606749110774
284,284,284,284,2020-03-23,250.0613708496093,296.8485717773437,347.5384521484375,-0.1576130235277936,-0.2804785504920033
285,285,285,285,2020-03-24,261.00164794921875,260.1253356933594,345.5238647460937,0.0033688077846150133,-0.24462048912015277
286,286,286,286,2020-03-25,288.79022216796875,288.03143310546875,318.0243225097656,0.0026343967195487927,-0.091924102254472
287,287,287,287,2020-03-26,316.4885559082031,301.20294189453125,331.7018737792969,0.05074855483657359,-0.04586443150820474
288,288,288,288,2020-03-27,314.7269287109375,283.8486328125,322.45098876953125,0.10878437423665366,-0.02395421421428623
289,289,289,289,2020-03-30,315.1515808105469,263.0885314941406,281.3011169433594,0.19789174777299556,0.12033533401861107
290,290,290,290,2020-03-31,306.20782470703125,250.0613708496093,296.8485717773437,0.22453069687116645,0.031528711334705806
291,291,291,291,2020-04-01,305.81939697265625,261.00164794921875,260.1253356933594,0.17171442929799952,0.1756617099887643
292,292,292,292,2020-04-02,319.7678527832031,288.79022216796875,288.03143310546875,0.10726689561261149,0.11018387589007839
293,293,293,293,2020-04-03,316.64215087890625,316.4885559082031,301.20294189453125,0.00048530971447724447,0.05125849331770849
294,294,294,294,2020-04-06,332.40643310546875,314.7269287109375,283.8486328125,0.056174107715991184,0.17106934710883115
295,295,295,295,2020-04-07,320.9603881835937,315.1515808105469,263.0885314941406,0.018431788785913783,0.21997103545633645
296,296,296,296,2020-04-08,326.49822998046875,306.20782470703125,250.0613708496093,0.06626351006167353,0.305672399024117
297,297,297,297,2020-04-09,335.16192626953125,305.81939697265625,261.00164794921875,0.09594724725553805,0.2841372033587364
298,298,298,298,2020-04-13,334.20428466796875,319.7678527832031,288.79022216796875,0.04514660169592877,0.15725623311992143
299,299,299,299,2020-04-14,343.3195495605469,316.64215087890625,316.4885559082031,0.08425093945197104,0.08477713696581812
300,300,300,300,2020-04-15,338.21533203125,332.40643310546875,314.7269287109375,0.017475290329107995,0.07463105688641458
301,301,301,301,2020-04-16,341.3772277832031,320.9603881835937,315.1515808105469,0.06361171144873712,0.0832159778643844
302,302,302,302,2020-04-17,362.7246398925781,326.49822998046875,306.20782470703125,0.11095438377805733,0.18457012076559498
303,303,303,303,2020-04-20,346.1923522949219,335.16192626953125,305.81939697265625,0.03291073705227521,0.13201567893312993
304,304,304,304,2020-04-21,337.3661499023437,334.20428466796875,319.7678527832031,0.009460875815868963,0.05503460390395132
305,305,305,305,2020-04-22,343.6537780761719,343.3195495605469,316.64215087890625,0.0009735201972995711,0.08530647964046878
306,306,306,306,2020-04-23,340.33837890625,338.21533203125,332.40643310546875,0.006277204709347339,0.02386219101320619
307,307,307,307,2020-04-24,344.8914794921875,341.3772277832031,320.9603881835937,0.010294335482787798,0.07456088722981269
308,308,308,308,2020-04-27,342.0006103515625,362.7246398925781,326.49822998046875,-0.05713433073406071,0.047480748584827204
309,309,309,309,2020-04-28,347.5655517578125,346.1923522949219,335.16192626953125,0.0039665794284236,0.0370078595332648
310,310,310,310,2020-04-29,350.4384155273437,337.3661499023437,334.20428466796875,0.03874800607228668,0.048575471961717964
311,311,311,311,2020-04-30,351.4772644042969,343.6537780761719,343.3195495605469,0.02276560546466877,0.023761288438692185
312,312,312,312,2020-05-01,346.4272766113281,340.33837890625,338.21533203125,0.017890717246306753,0.024280225650206155
313,313,313,313,2020-05-04,343.4369506835937,344.8914794921875,341.3772277832031,-0.004217352109525674,0.006033568535797729
314,314,314,314,2020-05-05,352.59747314453125,342.0006103515625,362.7246398925781,0.030984923629450822,-0.027919709979024487
315,315,315,315,2020-05-06,342.0096740722656,347.5655517578125,346.1923522949219,-0.015985121820755954,-0.012081948647707286
316,316,316,316,2020-05-07,340.16668701171875,350.4384155273437,337.3661499023437,-0.029311080236930964,0.008301179920349844
317,317,317,317,2020-05-08,341.84698486328125,351.4772644042969,343.6537780761719,-0.027399438075568106,-0.005257597408081294
318,318,318,318,2020-05-11,340.18475341796875,346.4272766113281,340.33837890625,-0.018019721929584454,-0.00045139043317699024
319,319,319,319,2020-05-12,335.26123046875,343.4369506835937,344.8914794921875,-0.02380559284191852,-0.027922548384253898
320,320,320,320,2020-05-13,329.0006103515625,352.59747314453125,342.0006103515625,-0.06692294922742204,-0.0380116280688404
321,321,321,321,2020-05-14,321.86376953125,342.0096740722656,347.5655517578125,-0.05890448741154275,-0.07394801382523597
322,322,322,322,2020-05-15,325.58575439453125,340.16668701171875,350.4384155273437,-0.042864081563298906,-0.07091876926624574
323,323,323,323,2020-05-18,341.07012939453125,341.84698486328125,351.4772644042969,-0.0022725239746101966,-0.02960969617026077
324,324,324,324,2020-05-19,335.5954895019531,340.18475341796875,346.4272766113281,-0.013490504409458426,-0.03126713120089464
325,325,325,325,2020-05-20,327.4919128417969,335.26123046875,343.4369506835937,-0.02317392206695168,-0.046427845955594016
326,326,326,326,2020-05-21,333.1924133300781,329.0006103515625,352.59747314453125,0.01274101885110901,-0.055034596933991375
327,327,327,327,2020-05-22,333.3550720214844,321.86376953125,342.0096740722656,0.03570237963399814,-0.02530513814925761
328,328,328,328,2020-05-26,336.2460021972656,325.58575439453125,340.16668701171875,0.03274175131697166,-0.01152577534530319
329,329,329,329,2020-05-27,358.7586975097656,341.07012939453125,341.84698486328125,0.05186196793789932,0.04947158639777993
330,330,330,330,2020-05-28,359.95123291015625,335.5954895019531,340.18475341796875,0.07257470427969315,0.058105130502134505
331,331,331,331,2020-05-29,353.0437316894531,327.4919128417969,335.26123046875,0.07802274757239491,0.05304073243375118
332,332,332,332,2020-06-01,353.51629638671875,333.1924133300781,329.0006103515625,0.06099743644674982,0.07451562478549612
333,333,333,333,2020-06-02,354.2524719238281,333.3550720214844,321.86376953125,0.06268811143511543,0.10062860582210842
334,334,334,334,2020-06-03,365.9407043457031,336.2460021972656,325.58575439453125,0.0883124318338111,0.12394568683208251
335,335,335,335,2020-06-04,366.8858947753906,358.7586975097656,341.07012939453125,0.0226536591922033,0.07569049047680498
336,336,336,336,2020-06-05,373.32073974609375,359.95123291015625,335.5954895019531,0.03714255047231507,0.1124128643687301
337,337,337,337,2020-06-08,376.5472106933594,353.0437316894531,327.4919128417969,0.0665738459409344,0.14979086789010232
338,338,338,338,2020-06-09,371.330322265625,353.51629638671875,333.1924133300781,0.050390960928768935,0.11446211681226193
339,339,339,339,2020-06-10,366.9767456054688,354.2524719238281,333.3550720214844,0.035918658838255624,0.10085844316122339
340,340,340,340,2020-06-11,348.89923095703125,365.9407043457031,336.2460021972656,-0.04656894733572148,0.037630867510931365
341,341,341,341,2020-06-12,347.0723876953125,366.8858947753906,358.7586975097656,-0.05400454845016067,-0.032574289893376074
342,342,342,342,2020-06-15,339.2650756835937,373.32073974609375,359.95123291015625,-0.0912236059685897,-0.057469332885229485
343,343,343,343,2020-06-16,347.8904113769531,376.5472106933594,353.0437316894531,-0.07610413383128967,-0.014596832771507806
344,344,344,344,2020-06-17,347.2904968261719,371.330322265625,353.51629638671875,-0.06473973171050829,-0.01761106807290247
345,345,345,345,2020-06-18,343.9095458984375,366.9767456054688,354.2524719238281,-0.06285738805867147,-0.029196482297559223
346,346,346,346,2020-06-19,338.2836303710937,348.89923095703125,365.9407043457031,-0.030425978746983606,-0.07557802028079907
347,347,347,347,2020-06-22,341.7009582519531,347.0723876953125,366.8858947753906,-0.015476395224142236,-0.06864514793858689
348,348,348,348,2020-06-23,337.8291320800781,339.2650756835937,373.32073974609375,-0.0042325122932923565,-0.09507001322818143
349,349,349,349,2020-06-24,327.0316772460937,347.8904113769531,376.5472106933594,-0.059957772472947424,-0.1314988719637299
350,350,350,350,2020-06-25,329.75830078125,347.2904968261719,371.330322265625,-0.0504827981333944,-0.11195428703675092
351,351,351,351,2020-06-26,324.2505798339844,343.9095458984375,366.9767456054688,-0.057163188108360186,-0.11642744746943368
352,352,352,352,2020-06-29,334.0118713378906,338.2836303710937,348.89923095703125,-0.012627743850676443,-0.04266951113163697
353,353,353,353,2020-06-30,331.6669311523437,341.7009582519531,347.0723876953125,-0.029364936964007105,-0.04438686881796239
354,354,354,354,2020-07-01,327.5770568847656,337.8291320800781,339.2650756835937,-0.03034692458932875,-0.03445099315123312
355,355,355,355,2020-07-02,329.0130615234375,327.0316772460937,347.8904113769531,0.006058692216083905,-0.05426234594623902
356,356,356,356,2020-07-06,329.5492553710937,329.75830078125,347.2904968261719,-0.0006339352479104443,-0.05108473055615492
357,357,357,357,2020-07-07,321.0785217285156,324.2505798339844,343.9095458984375,-0.009782736879276666,-0.06638671255919215
358,358,358,358,2020-07-08,318.3155822753906,334.0118713378906,338.2836303710937,-0.04699320715646493,-0.059027532824447726
359,359,359,359,2020-07-09,308.9814147949219,331.6669311523437,341.7009582519531,-0.06839848723719077,-0.0957549069350444
360,360,360,360,2020-07-10,317.4248352050781,327.5770568847656,337.8291320800781,-0.030991858148535778,-0.060398275155747694
361,361,361,361,2020-07-13,320.8876342773437,329.0130615234375,327.0316772460937,-0.024696366790030844,-0.018787302259183125
362,362,362,362,2020-07-14,323.25079345703125,329.5492553710937,329.75830078125,-0.019112353650958647,-0.019734172904219305
363,363,363,363,2020-07-15,331.3397216796875,321.0785217285156,324.2505798339844,0.03195853741923016,0.021863158577334785
364,364,364,364,2020-07-16,332.5394897460937,318.3155822753906,334.0118713378906,0.04468492358755238,-0.004408171439833186
365,365,365,365,2020-07-17,334.9207763671875,308.9814147949219,331.6669311523437,0.08395120330937123,0.009810580764077592
366,366,366,366,2020-07-20,332.2213134765625,317.4248352050781,327.5770568847656,0.04661411657321901,0.014177600336126694
367,367,367,367,2020-07-21,340.9375,320.8876342773437,329.0130615234375,0.0624825128204447,0.03624305497583724
368,368,368,368,2020-07-22,358.16973876953125,323.25079345703125,329.5492553710937,0.10802431430734183,0.08684736175843888
369,369,369,369,2020-07-23,352.2984619140625,331.3397216796875,321.0785217285156,0.06325453564132655,0.09723459550478597
370,370,370,370,2020-07-24,351.0168762207031,332.5394897460937,318.3155822753906,0.055564487961166975,0.10273230644744547
371,371,371,371,2020-07-27,347.2723388671875,334.9207763671875,308.9814147949219,0.036879057292219075,0.12392630183818731
372,372,372,372,2020-07-28,351.4259338378906,332.2213134765625,317.4248352050781,0.057806707704449956,0.10711543288931846
373,373,373,373,2020-07-29,352.0075988769531,340.9375,320.8876342773437,0.032469584240375715,0.09698087827439439
374,374,374,374,2020-07-30,346.9361267089844,358.16973876953125,323.25079345703125,-0.03136393403624549,0.07327231280285029
375,375,375,375,2020-07-31,344.4366455078125,352.2984619140625,331.3397216796875,-0.022315784075627842,0.03952717700652286
376,376,376,376,2020-08-03,342.7370910644531,351.0168762207031,332.5394897460937,-0.023587997378918146,0.03066583558585978
377,377,377,377,2020-08-04,343.54595947265625,347.2723388671875,334.9207763671875,-0.010730423870460859,0.02575290550506959
378,378,378,378,2020-08-05,348.5538635253906,351.4259338378906,332.2213134765625,-0.008172619138076653,0.04916165636067893
379,379,379,379,2020-08-06,345.13641357421875,352.0075988769531,340.9375,-0.019519991399777226,0.012315786835471965
380,380,380,380,2020-08-07,350.4806823730469,346.9361267089844,358.16973876953125,0.010216738446024554,-0.02146763270090779
381,381,381,381,2020-08-10,353.7890319824219,344.4366455078125,352.2984619140625,0.02715270455854335,0.004230986590917807
382,382,382,382,2020-08-11,356.2429504394531,342.7370910644531,351.0168762207031,0.03940588785723276,0.014888384498824125
383,383,383,383,2020-08-12,356.6792297363281,343.54595947265625,347.2723388671875,0.038228568555518594,0.027087935940496077
384,384,384,384,2020-08-13,353.7707824707031,348.5538635253906,351.4259338378906,0.014967324971087104,0.006672383586506125
385,385,385,385,2020-08-14,355.752197265625,345.13641357421875,352.0075988769531,0.030758225657703253,0.010637833957615195
386,386,386,386,2020-08-17,353.51629638671875,350.4806823730469,346.9361267089844,0.008661287672456774,0.018966516229236507
387,387,387,387,2020-08-18,354.69793701171875,353.7890319824219,344.4366455078125,0.002569059374746274,0.029791520843485575
388,388,388,388,2020-08-19,354.50701904296875,356.2429504394531,342.7370910644531,-0.0048728863107129206,0.03434098113501882
389,389,389,389,2020-08-20,352.53472900390625,356.6792297363281,343.54595947265625,-0.011619686224750625,0.02616467835933145
390,390,390,390,2020-08-21,354.0707397460937,353.7707824707031,348.5538635253906,0.000847885948341176,0.01582790150395552
391,391,391,391,2020-08-24,359.0423889160156,355.752197265625,345.13641357421875,0.009248549062183198,0.04029124367894754
392,392,392,392,2020-08-25,358.86053466796875,353.51629638671875,350.4806823730469,0.01511737460443352,0.023909598207191518
393,393,393,393,2020-08-26,359.4059143066406,354.69793701171875,353.7890319824219,0.013273201796959677,0.015876360815215484
394,394,394,394,2020-08-27,359.0240783691406,354.50701904296875,356.2429504394531,0.012741805051889266,0.007806829373765201
395,395,395,395,2020-08-28,359.542236328125,352.53472900390625,356.6792297363281,0.01987749503153524,0.008026838551584037
396,396,396,396,2020-08-31,356.8629455566406,354.0707397460937,353.7707824707031,0.007886011175476604,0.008740583561881898
397,397,397,397,2020-09-01,353.7081604003906,359.0423889160156,355.752197265625,-0.01485682103366559,-0.005745676009720313
398,398,398,398,2020-09-02,364.0045776367188,358.86053466796875,353.51629638671875,0.01433437915793534,0.029668451941821328
399,399,399,399,2020-09-03,353.232666015625,359.4059143066406,354.69793701171875,-0.01717625683184687,-0.004131038957932653
400,400,400,400,2020-09-04,352.0712890625,359.0240783691406,354.50701904296875,-0.019365802255446263,-0.006870752480569453
401,401,401,401,2020-09-08,347.6912536621094,359.542236328125,352.53472900390625,-0.03296130876596148,-0.013739001985654586
402,402,402,402,2020-09-09,352.2724609375,356.8629455566406,354.0707397460937,-0.012863438685068007,-0.005078868730817088
403,403,403,403,2020-09-10,346.6670837402344,353.7081604003906,359.0423889160156,-0.01990645805905611,-0.034467532407924106
404,404,404,404,2020-09-11,356.12225341796875,364.0045776367188,358.86053466796875,-0.02165446453977482,-0.007630488687014769
405,405,405,405,2020-09-14,360.05426025390625,353.232666015625,359.4059143066406,0.019311900893049128,0.0018039378915519766
406,406,406,406,2020-09-15,358.9569091796875,352.0712890625,359.0240783691406,0.019557459898313923,-0.0001870882581420652
407,407,407,407,2020-09-16,361.7275695800781,347.6912536621094,359.542236328125,0.04037005754424139,0.006078098846664437
408,408,408,408,2020-09-17,362.0567932128906,352.2724609375,356.8629455566406,0.02777489971640601,0.014554180311852072
409,409,409,409,2020-09-18,361.3253173828125,346.6670837402344,353.7081604003906,0.042283315405744926,0.021535146301966623
410,410,410,410,2020-09-21,347.1242980957031,356.12225341796875,364.0045776367188,-0.025266478676649884,-0.046373811149876265
411,411,411,411,2020-09-22,355.18035888671875,360.05426025390625,353.232666015625,-0.01353657463669633,0.0055139092685374536
412,412,412,412,2020-09-23,350.4436340332031,358.9569091796875,352.0712890625,-0.02371670506618606,-0.0046230836761242955
413,413,413,413,2020-09-24,346.3470153808594,361.7275695800781,347.6912536621094,-0.04251971785582642,-0.0038661837681898126
414,414,414,414,2020-09-25,353.6075439453125,362.0567932128906,352.2724609375,-0.023336806340793936,0.0037899159197953836
415,415,415,415,2020-09-28,357.091552734375,361.3253173828125,346.6670837402344,-0.011717320776479023,0.03007054745916382
416,416,416,416,2020-09-29,355.4729919433594,347.1242980957031,356.12225341796875,0.024051021185945487,-0.0018231421046506213
417,417,417,417,2020-09-30,350.480224609375,355.18035888671875,360.05426025390625,-0.013233091751120196,-0.026590535653653324
418,418,418,418,2020-10-01,348.29473876953125,350.4436340332031,358.9569091796875,-0.006131928375871953,-0.029703204305280395
419,419,419,419,2020-10-02,348.01129150390625,346.3470153808594,361.7275695800781,0.004805227269583323,-0.03791880749397902
420,420,420,420,2020-10-05,351.1020812988281,353.6075439453125,362.0567932128906,-0.00708543324197819,-0.030256888199363452
421,421,421,421,2020-10-06,344.243896484375,357.091552734375,361.3253173828125,-0.03597860591106394,-0.04727435382099254
422,422,422,422,2020-10-07,350.1693115234375,355.4729919433594,347.1242980957031,-0.014920065771879987,0.008772112596090453
423,423,423,423,2020-10-08,355.3358154296875,350.480224609375,355.18035888671875,0.013854107819418982,0.0004376833883945608
424,424,424,424,2020-10-09,352.9034729003906,348.29473876953125,350.4436340332031,0.01323228179426783,0.007019214014184261
425,425,425,425,2020-10-12,355.6375732421875,348.01129150390625,346.3470153808594,0.021913891659448126,0.026824420158816142
426,426,426,426,2020-10-13,355.6650695800781,351.1020812988281,353.6075439453125,0.012996186933356135,0.0058186700764615296
427,427,427,427,2020-10-14,357.2835388183594,344.243896484375,357.091552734375,0.03787908069584689,0.0005376382681534508
428,428,428,428,2020-10-15,353.07720947265625,350.1693115234375,355.4729919433594,0.008304262691004372,-0.006739703226412375
429,429,429,429,2020-10-16,353.4246826171875,355.3358154296875,350.480224609375,-0.005378384979822459,0.008401210114191704
430,430,430,430,2020-10-19,350.8734130859375,352.9034729003906,348.29473876953125,-0.005752450656744124,0.007403713089426223
431,431,431,431,2020-10-20,340.35760498046875,355.6375732421875,348.01129150390625,-0.042964999795770065,-0.02199263848699462
432,432,432,432,2020-10-21,335.7214050292969,355.6650695800781,351.1020812988281,-0.05607428520975666,-0.043806850169140765
433,433,433,433,2020-10-22,337.3856811523437,357.2835388183594,344.243896484375,-0.05569206387684045,-0.019922547362702714
434,434,434,434,2020-10-23,342.296142578125,353.07720947265625,350.1693115234375,-0.030534587351682907,-0.022483891895208385
435,435,435,435,2020-10-26,337.0107727050781,353.4246826171875,355.3358154296875,-0.04644245498237631,-0.051571054559895524
436,436,436,436,2020-10-27,331.4144592285156,350.8734130859375,352.9034729003906,-0.05545861593296586,-0.06089204363806422
437,437,437,437,2020-10-28,320.8345947265625,340.35760498046875,355.6375732421875,-0.05736028802713711,-0.09786080305953593
438,438,438,438,2020-10-29,322.2793884277344,335.7214050292969,355.6650695800781,-0.04003920036135167,-0.0938683160304753
439,439,439,439,2020-10-30,320.16705322265625,337.3856811523437,357.2835388183594,-0.0510354436823669,-0.10388523836966612
440,440,440,440,2020-11-02,322.2611083984375,342.296142578125,353.07720947265625,-0.05853128822541365,-0.08727864684397102
441,441,441,441,2020-11-03,332.33807373046875,337.0107727050781,353.4246826171875,-0.013865132372781752,-0.059663656569110546
442,442,442,442,2020-11-04,340.31182861328125,331.4144592285156,350.8734130859375,0.02684665420294996,-0.030100840014542385
443,443,443,443,2020-11-05,333.4902038574219,320.8345947265625,340.35760498046875,0.03944589934774756,-0.020177016827465755
444,444,444,444,2020-11-06,330.353759765625,322.2793884277344,335.7214050292969,0.025053948926991865,-0.015988391515290634
445,445,445,445,2020-11-09,332.804443359375,320.16705322265625,337.3856811523437,0.03947123855973467,-0.013578637295220797
446,446,446,446,2020-11-10,339.50714111328125,322.2611083984375,342.296142578125,0.05351571215202644,-0.008147919645945745
447,447,447,447,2020-11-11,337.6783752441406,332.33807373046875,337.0107727050781,0.016068882670370543,0.001980953112281414
448,448,448,448,2020-11-12,336.4072265625,340.31182861328125,331.4144592285156,-0.011473600746385815,0.01506502566486323
449,449,449,449,2020-11-13,343.036865234375,333.4902038574219,320.8345947265625,0.02862651216296186,0.06920161002816672
450,450,450,450,2020-11-16,344.8565368652344,330.353759765625,322.2793884277344,0.043900747822269715,0.07005458384305752
451,451,451,451,2020-11-17,343.7317810058594,332.804443359375,320.16705322265625,0.032834109833938196,0.07360135137582491
452,452,452,452,2020-11-18,345.2497253417969,339.50714111328125,322.2611083984375,0.01691447257835299,0.07133537477608587
453,453,453,453,2020-11-19,344.243896484375,337.6783752441406,332.33807373046875,0.019443120204210684,0.03582443209188857
454,454,454,454,2020-11-20,336.52606201171875,336.4072265625,340.31182861328125,0.00035324880036924355,-0.011124404981716074
455,455,455,455,2020-11-23,339.1139831542969,343.036865234375,333.4902038574219,-0.011435744894059297,0.01686340177860024
456,456,456,456,2020-11-24,346.09100341796875,344.8565368652344,330.353759765625,0.003579652466372707,0.047637549708859916
457,457,457,457,2020-11-25,345.96295166015625,343.7317810058594,332.804443359375,0.006491022295837201,0.0395382590687714
458,458,458,458,2020-11-27,342.3052673339844,345.2497253417969,339.50714111328125,-0.008528487618339131,0.008241730090058574
459,459,459,459,2020-11-30,336.0989685058594,344.243896484375,337.6783752441406,-0.023660341001529805,-0.004677251651484471
460,460,460,460,2020-12-01,336.0897827148437,336.52606201171875,336.4072265625,-0.0012964205335748158,-0.0009436296922038512
461,461,461,461,2020-12-02,332.74713134765625,339.1139831542969,343.036865234375,-0.018774960995175838,-0.029996000224898345
462,462,462,462,2020-12-03,333.3641662597656,346.09100341796875,344.8565368652344,-0.03677309445352184,-0.03332507688540587
463,463,463,463,2020-12-04,337.5814819335937,345.96295166015625,343.7317810058594,-0.02422649502307339,-0.01789272744658088
464,464,464,464,2020-12-07,333.45623779296875,342.3052673339844,345.2497253417969,-0.025851280671009058,-0.03415929596222733
465,465,465,465,2020-12-08,330.78582763671875,336.0989685058594,344.243896484375,-0.015808262943383555,-0.039094575053031044
466,466,466,466,2020-12-09,332.73797607421875,336.0897827148437,336.52606201171875,-0.009972950125261004,-0.011256441521513061
467,467,467,467,2020-12-10,327.2499389648437,332.74713134765625,339.1139831542969,-0.016520630427521388,-0.03498541723080484
468,468,468,468,2020-12-11,333.0694580078125,333.3641662597656,346.09100341796875,-0.0008840429829626295,-0.037624628440371066
469,469,469,469,2020-12-14,329.34014892578125,337.5814819335937,345.96295166015625,-0.024412870518275676,-0.0480479272552391
470,470,470,470,2020-12-15,329.2572631835937,333.45623779296875,342.3052673339844,-0.012592280885691642,-0.0381180349692366
471,471,471,471,2020-12-16,326.4949035644531,330.78582763671875,336.0989685058594,-0.012971910262667197,-0.028575109837740587
472,472,472,472,2020-12-17,324.6808166503906,332.73797607421875,336.0897827148437,-0.02421472751289122,-0.03394618536836935
473,473,473,473,2020-12-18,327.8392028808594,327.2499389648437,332.74713134765625,0.0018006540135031557,-0.014749724353503302
474,474,474,474,2020-12-21,321.6881408691406,333.0694580078125,333.3641662597656,-0.03417100206889856,-0.035024836417261285
475,475,475,475,2020-12-22,320.3714294433594,329.34014892578125,337.5814819335937,-0.027232390316441535,-0.05098044001601887
476,476,476,476,2020-12-23,323.760009765625,329.2572631835937,333.45623779296875,-0.016695921495597843,-0.02907796264817153
477,477,477,477,2020-12-24,324.1006774902344,326.4949035644531,330.78582763671875,-0.00733311928633551,-0.02020990498367503
478,478,478,478,2020-12-28,326.1356506347656,324.6808166503906,332.73797607421875,0.004480812877656115,-0.019842416298103682
479,479,479,479,2020-12-29,325.8778686523437,327.8392028808594,327.2499389648437,-0.005982610411691569,-0.004192729009637519
480,480,480,480,2020-12-30,326.1172790527344,321.6881408691406,333.0694580078125,0.013768422334833552,-0.020873060522154097
481,481,481,481,2020-12-31,326.87237548828125,320.3714294433594,329.34014892578125,0.0202919032331228,-0.007493084112426662
482,482,482,482,2021-01-04,317.3511047363281,323.760009765625,329.2572631835937,-0.019795233617445174,-0.036160655446579204
483,483,483,483,2021-01-05,321.1725158691406,324.1006774902344,326.4949035644531,-0.00903472847933795,-0.016301595024014848
484,484,484,484,2021-01-06,320.4726867675781,326.1356506347656,324.6808166503906,-0.017363829609444825,-0.01296082080310812
485,485,485,485,2021-01-07,315.42657470703125,325.8778686523437,327.8392028808594,-0.03207119890814736,-0.03786193983133557
