,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SHW,SHW_6m,SHW_12m,SHW_6m_ret,SHW_12m_ret
244,244,244,244,2020-01-24,191.25323486328125,187.94796752929688,180.1671905517578,0.017586076494650937,0.0615319819195308
245,245,245,245,2020-01-27,187.8547821044922,188.08302307128903,183.03515625,-0.0012135117942587703,0.026331694704099684
246,246,246,246,2020-01-28,190.03468322753903,191.1342315673828,181.86163330078125,-0.005752754652199155,0.04494103444699826
247,247,247,247,2020-01-29,189.7806854248047,190.6809234619141,182.3310089111328,-0.004721175148332146,0.040857978893227065
248,248,248,248,2020-01-30,182.91297912597656,190.6390838623047,184.8292388916016,-0.04052739123478244,-0.010367730652988683
249,249,249,249,2020-01-31,179.08367919921875,191.7997894287109,184.703842163086,-0.06629887481820484,-0.030427969976416946
250,250,250,250,2020-02-03,184.8453063964844,191.25323486328125,187.94796752929688,-0.03350494160989015,-0.01650808558133965
251,251,251,251,2020-02-04,188.7228240966797,187.8547821044922,188.08302307128903,0.0046208139205350385,0.003401694714084691
252,252,252,252,2020-02-05,187.266357421875,190.03468322753903,191.1342315673828,-0.014567476623987496,-0.020236428157267228
253,253,253,253,2020-02-06,187.0927276611328,189.7806854248047,190.6809234619141,-0.01416349486595625,-0.018817801674313683
254,254,254,254,2020-02-07,184.0865173339844,182.91297912597656,190.6390838623047,0.006415827972489518,-0.03437158003262908
255,255,255,255,2020-02-10,183.99972534179688,179.08367919921875,191.7997894287109,0.027451112041926296,-0.040667740617166825
256,256,256,256,2020-02-11,185.53013610839844,184.8453063964844,191.25323486328125,0.0037048801793491126,-0.02992419322462181
257,257,257,257,2020-02-12,186.52685546875,188.7228240966797,187.8547821044922,-0.011635946200151848,-0.007068899821797148
258,258,258,258,2020-02-13,186.40467834472656,187.266357421875,190.03468322753903,-0.004601355465078227,-0.019101801950889508
259,259,259,259,2020-02-14,188.23416137695312,187.0927276611328,189.7806854248047,0.006100898362483065,-0.00814900654610784
260,260,260,260,2020-02-18,187.0541534423828,184.0865173339844,182.91297912597656,0.016120877027698377,0.022640133773963234
261,261,261,261,2020-02-19,189.39161682128903,183.99972534179688,179.08367919921875,0.029303801782726735,0.05755933577064498
262,262,262,262,2020-02-20,187.7936553955078,185.53013610839844,184.8453063964844,0.012200278265234843,0.015950359013711335
263,263,263,263,2020-02-21,184.3404998779297,186.52685546875,188.7228240966797,-0.011721398429871743,-0.02322095506850308
264,264,264,264,2020-02-24,182.33425903320312,186.40467834472656,187.266357421875,-0.0218364654131471,-0.026337343538758606
265,265,265,265,2020-02-25,177.14488220214844,188.23416137695312,187.0927276611328,-0.058912150130908336,-0.05317066880868915
266,266,266,266,2020-02-26,177.03236389160156,187.0541534423828,184.0865173339844,-0.05357694211194408,-0.03831977237955253
267,267,267,267,2020-02-27,168.91397094726562,189.39161682128903,183.99972534179688,-0.10812329615067506,-0.0819879180064429
268,268,268,268,2020-02-28,166.570556640625,187.7936553955078,185.53013610839844,-0.11301286356126006,-0.10219137367902353
269,269,269,269,2020-03-02,173.52346801757812,184.3404998779297,186.52685546875,-0.058679627469354845,-0.06971321860594182
270,270,270,270,2020-03-03,174.2519989013672,182.33425903320312,186.40467834472656,-0.04432661297273899,-0.065195141834825
271,271,271,271,2020-03-04,185.2760772705078,177.14488220214844,188.23416137695312,0.04590138290916301,-0.01571491638290634
272,272,272,272,2020-03-05,178.87118530273438,177.03236389160156,187.0541534423828,0.010386922315847036,-0.04374651933173457
273,273,273,273,2020-03-06,174.38734436035156,168.91397094726562,189.39161682128903,0.032403319763258054,-0.07922353012644479
274,274,274,274,2020-03-09,169.9261474609375,166.570556640625,187.7936553955078,0.0201451618340458,-0.09514436415298466
275,275,275,275,2020-03-10,176.0055389404297,173.52346801757812,184.3404998779297,0.014303949495754198,-0.04521502840135194
276,276,276,276,2020-03-11,167.66329956054688,174.2519989013672,182.33425903320312,-0.03781132717191815,-0.08046189207912191
277,277,277,277,2020-03-12,155.57542419433594,185.2760772705078,177.14488220214844,-0.16030484622581986,-0.12176167744546273
278,278,278,278,2020-03-13,160.9553680419922,178.87118530273438,177.03236389160156,-0.10016044356401044,-0.09081387999458368
279,279,279,279,2020-03-16,130.89369201660156,174.38734436035156,168.91397094726562,-0.24940830714111528,-0.22508664450576366
280,280,280,280,2020-03-17,135.50640869140625,169.9261474609375,166.570556640625,-0.2025570477753792,-0.1864924304493949
281,281,281,281,2020-03-18,129.85894775390625,176.0055389404297,173.52346801757812,-0.26218828943867545,-0.25163466799343015
282,282,282,282,2020-03-19,143.48114013671875,167.66329956054688,174.2519989013672,-0.14423048745438427,-0.17658826847699938
283,283,283,283,2020-03-20,133.03082275390625,155.57542419433594,185.2760772705078,-0.144911071637306,-0.2819859708078888
284,284,284,284,2020-03-23,127.87329864501952,160.9553680419922,178.87118530273438,-0.20553566991528838,-0.28510956961235756
285,285,285,285,2020-03-24,146.3500213623047,130.89369201660156,174.38734436035156,0.11808307266436313,-0.1607761337319923
286,286,286,286,2020-03-25,145.5892791748047,135.50640869140625,169.9261474609375,0.07440880900593072,-0.1432202674501719
287,287,287,287,2020-03-26,150.25680541992188,129.85894775390625,176.0055389404297,0.15707702872097262,-0.14629501818816426
288,288,288,288,2020-03-27,148.16799926757812,143.48114013671875,167.66329956054688,0.03266533236628466,-0.11627649189814837
289,289,289,289,2020-03-30,155.31434631347656,133.03082275390625,155.57542419433594,0.16750647029217136,-0.0016781434613557522
290,290,290,290,2020-03-31,148.1228790283203,127.87329864501952,160.9553680419922,0.15835659670838953,-0.07972700239686303
291,291,291,291,2020-04-01,136.98919677734375,146.3500213623047,130.89369201660156,-0.06396189421651843,0.04656836144532517
292,292,292,292,2020-04-02,140.834716796875,145.5892791748047,135.50640869140625,-0.032657366015398925,0.039321447280055155
293,293,293,293,2020-04-03,135.3936004638672,150.25680541992188,129.85894775390625,-0.09891868068482201,0.04262049558918024
294,294,294,294,2020-04-06,147.83277893066406,148.16799926757812,143.48114013671875,-0.002262434119183032,0.030328995084641486
295,295,295,295,2020-04-07,149.35745239257812,155.31434631347656,133.03082275390625,-0.03835379063358013,0.12272817156723526
296,296,296,296,2020-04-08,157.40310668945312,148.1228790283203,127.87329864501952,0.0626522230867419,0.23093021261936264
297,297,297,297,2020-04-09,158.6409454345703,136.98919677734375,146.3500213623047,0.15805442448442397,0.08398306988858018
298,298,298,298,2020-04-13,157.69003295898438,140.834716796875,145.5892791748047,0.11968154263000153,0.08311569267164698
299,299,299,299,2020-04-14,162.58641052246094,135.3936004638672,150.25680541992188,0.20084265405033497,0.08205688300161573
300,300,300,300,2020-04-15,158.81175231933594,147.83277893066406,148.16799926757812,0.07426616389198215,0.07183570746970913
301,301,301,301,2020-04-16,156.34584045410156,149.35745239257812,155.31434631347656,0.04678968440861486,0.00664133201541528
302,302,302,302,2020-04-17,166.570556640625,157.40310668945312,148.1228790283203,0.05824186157429989,0.12454306676538196
303,303,303,303,2020-04-20,159.8400421142578,158.6409454345703,136.98919677734375,0.007558557322025372,0.16680764523391445
304,304,304,304,2020-04-21,156.30392456054688,157.69003295898438,140.834716796875,-0.008790082495562901,0.10983944950152469
305,305,305,305,2020-04-22,161.26478576660156,162.58641052246094,135.3936004638672,-0.008128752898919567,0.19108130084507713
306,306,306,306,2020-04-23,160.75225830078125,158.81175231933594,147.83277893066406,0.012218906681058295,0.08739252189919688
307,307,307,307,2020-04-24,163.12469482421875,156.34584045410156,149.35745239257812,0.04335807304133077,0.09217646800411505
308,308,308,308,2020-04-27,164.86534118652344,166.570556640625,157.40310668945312,-0.01023719610771645,0.047408432107968856
309,309,309,309,2020-04-28,163.9853515625,159.8400421142578,158.6409454345703,0.025934111336626264,0.033688693125785374
310,310,310,310,2020-04-29,173.6975555419922,156.30392456054688,157.69003295898438,0.11128083335302064,0.10151258315210976
311,311,311,311,2020-04-30,172.8949432373047,161.26478576660156,162.58641052246094,0.07211839469737336,0.06340340918849208
312,312,312,312,2020-05-01,169.69407653808594,160.75225830078125,158.81175231933594,0.05562483744753233,0.06852341882651114
313,313,313,313,2020-05-04,170.4676971435547,163.12469482421875,156.34584045410156,0.04501465781896896,0.09032447968194512
314,314,314,314,2020-05-05,171.7086944580078,164.86534118652344,166.570556640625,0.04150874418014894,0.030846614918075277
315,315,315,315,2020-05-06,168.91400146484375,163.9853515625,159.8400421142578,0.030055427850000926,0.05676899999875906
316,316,316,316,2020-05-07,170.37742614746094,173.6975555419922,156.30392456054688,-0.019114427858074268,0.09003933603383363
317,317,317,317,2020-05-08,177.185302734375,172.8949432373047,161.26478576660156,0.024814835048018846,0.09872283581373553
318,318,318,318,2020-05-11,180.137939453125,169.69407653808594,160.75225830078125,0.061545241461006706,0.12059352296047665
319,319,319,319,2020-05-12,178.4037322998047,170.4676971435547,163.12469482421875,0.04655448093234282,0.09366477278042074
320,320,320,320,2020-05-13,176.74688720703125,171.7086944580078,164.86534118652344,0.02934151217517722,0.0720681856780645
321,321,321,321,2020-05-14,175.85406494140625,168.91400146484375,163.9853515625,0.041086371860102666,0.0723766681951632
322,322,322,322,2020-05-15,183.21310424804688,170.37742614746094,173.6975555419922,0.07533672969960659,0.05478228335662583
323,323,323,323,2020-05-18,184.4605712890625,177.185302734375,172.8949432373047,0.041060225890146906,0.06689396367066425
324,324,324,324,2020-05-19,181.71743774414065,180.137939453125,169.69407653808594,0.008768271113851922,0.07085315793775626
325,325,325,325,2020-05-20,182.0043029785156,178.4037322998047,170.4676971435547,0.0201821488390177,0.06767619923466017
326,326,326,326,2020-05-21,184.17237854003903,176.74688720703125,171.7086944580078,0.04201200626696178,0.0725862142355247
327,327,327,327,2020-05-22,186.5310821533203,175.85406494140625,168.91400146484375,0.06071521414913894,0.10429615387533886
328,328,328,328,2020-05-26,188.4148101806641,183.21310424804688,170.37742614746094,0.028391560494356316,0.10586721751267603
329,329,329,329,2020-05-27,188.3275604248047,184.4605712890625,177.185302734375,0.020963770786995628,0.06288477384116598
330,330,330,330,2020-05-28,190.6377868652344,181.71743774414065,180.137939453125,0.049089120074726544,0.058287817902134
331,331,331,331,2020-05-29,191.8785400390625,182.0043029785156,178.4037322998047,0.05425276709920701,0.0755298533587494
332,332,332,332,2020-06-01,188.1983184814453,184.17237854003903,176.74688720703125,0.021859629404368253,0.06479000255885992
333,333,333,333,2020-06-02,192.931884765625,186.5310821533203,175.85406494140625,0.034314938499330205,0.09711359148797039
334,334,334,334,2020-06-03,191.97866821289065,188.4148101806641,183.21310424804688,0.018914956997325705,0.047843542637519665
335,335,335,335,2020-06-04,185.8396148681641,188.3275604248047,184.4605712890625,-0.013210735332781942,0.007476088626769739
336,336,336,336,2020-06-05,189.1127319335937,190.6377868652344,181.71743774414065,-0.007999751553551149,0.04069666775659497
337,337,337,337,2020-06-08,185.7879333496093,191.8785400390625,182.0043029785156,-0.03174198994954458,0.02078868636166442
338,338,338,338,2020-06-09,187.97537231445312,188.1983184814453,184.17237854003903,-0.0011846342134782528,0.020649099526003578
339,339,339,339,2020-06-10,187.71365356445312,192.931884765625,186.5310821533203,-0.027047013030070288,0.006339808880542419
340,340,340,340,2020-06-11,176.52114868164062,191.97866821289065,188.4148101806641,-0.08051685989460422,-0.06312487583974458
341,341,341,341,2020-06-12,176.94119262695312,185.8396148681641,188.3275604248047,-0.04788226798426998,-0.060460443347578496
342,342,342,342,2020-06-15,184.1756286621093,189.1127319335937,190.6377868652344,-0.026106667811335194,-0.03389757250850456
343,343,343,343,2020-06-16,186.2273406982422,185.7879333496093,191.8785400390625,0.0023651016549393056,-0.029451961327566112
344,344,344,344,2020-06-17,188.0496826171875,187.97537231445312,188.1983184814453,0.0003953193539101285,-0.000789783168399949
345,345,345,345,2020-06-18,187.9527282714844,187.71365356445312,192.931884765625,0.001273613839438692,-0.025807846640742205
346,346,346,346,2020-06-19,188.9123687744141,176.52114868164062,191.97866821289065,0.07019680182979826,-0.01597208412278517
347,347,347,347,2020-06-22,188.2015686035156,176.94119262695312,185.8396148681641,0.06363908714180999,0.012709635332741609
348,348,348,348,2020-06-23,186.2176513671875,184.1756286621093,189.1127319335937,0.011087366552849032,-0.015308755453983913
349,349,349,349,2020-06-24,183.0899353027344,186.2273406982422,185.7879333496093,-0.016847179279607216,-0.014521922916263308
350,350,350,350,2020-06-25,185.2095642089844,188.0496826171875,187.97537231445312,-0.01510302154555998,-0.014713672708369319
351,351,351,351,2020-06-26,180.1431884765625,187.9527282714844,187.71365356445312,-0.04155055298607624,-0.04032985850595705
352,352,352,352,2020-06-29,182.87994384765625,188.9123687744141,176.52114868164062,-0.03193239789376279,0.03602285172913655
353,353,353,353,2020-06-30,186.7087860107422,188.2015686035156,176.94119262695312,-0.007931828644416106,0.05520248416309803
354,354,354,354,2020-07-01,186.61509704589844,186.2176513671875,184.1756286621093,0.0021343072248680706,0.013245337624255615
355,355,355,355,2020-07-02,188.3630828857422,183.0899353027344,186.2273406982422,0.028800859939618118,0.011468467409201155
356,356,356,356,2020-07-06,191.33248901367188,185.2095642089844,188.0496826171875,0.03305944177795572,0.017457122770939026
357,357,357,357,2020-07-07,190.2274627685547,180.1431884765625,187.9527282714844,0.05597921507481374,0.012102694746652487
358,358,358,358,2020-07-08,189.38092041015625,182.87994384765625,188.9123687744141,0.035547783019418855,0.0024802591740389346
359,359,359,359,2020-07-09,187.3032989501953,186.7087860107422,188.2015686035156,0.0031841722725298727,-0.004772912680726216
360,360,360,360,2020-07-10,188.6313018798828,186.61509704589844,186.2176513671875,0.010804082123583303,0.012961448578985735
361,361,361,361,2020-07-13,186.1239471435547,188.3630828857422,183.0899353027344,-0.011887338579745554,0.016571155786382352
362,362,362,362,2020-07-14,189.5683135986328,191.33248901367188,185.2095642089844,-0.009220469686739952,0.023534148510441666
363,363,363,363,2020-07-15,193.0385131835937,190.2274627685547,180.1431884765625,0.014777311194331233,0.0715837485507198
364,364,364,364,2020-07-16,193.4682159423828,189.38092041015625,182.87994384765625,0.021582403989664822,0.05789739362314594
365,365,365,365,2020-07-17,197.1258544921875,187.3032989501953,186.7087860107422,0.052441978315630466,0.05579313488142956
366,366,366,366,2020-07-20,196.4763946533203,188.6313018798828,186.61509704589844,0.04158955960783817,0.05284297874890842
367,367,367,367,2020-07-21,198.1953125,186.1239471435547,188.3630828857422,0.06485659444528569,0.052198283568239745
368,368,368,368,2020-07-22,202.2342071533203,189.5683135986328,191.33248901367188,0.06681440222918589,0.056977872372053984
369,369,369,369,2020-07-23,199.8432006835937,193.0385131835937,190.2274627685547,0.03525041396028694,0.05054863149143851
370,370,370,370,2020-07-24,200.33428955078125,193.4682159423828,189.38092041015625,0.03548941398437888,0.05783776484401115
371,371,371,371,2020-07-27,202.1114044189453,197.1258544921875,187.3032989501953,0.025291202615714825,0.07905950163049469
372,372,372,372,2020-07-28,204.7059631347656,196.4763946533203,188.6313018798828,0.04188578732812265,0.08521735838476507
373,373,373,373,2020-07-29,209.25537109375,198.1953125,186.1239471435547,0.05580383538964884,0.12427967655529248
374,374,374,374,2020-07-30,209.25537109375,202.2342071533203,189.5683135986328,0.03471798386267411,0.10385204743024712
375,375,375,375,2020-07-31,209.3490447998047,199.8432006835937,193.0385131835937,0.04756651256432454,0.0844936657831512
376,376,376,376,2020-08-03,207.1584014892578,200.33428955078125,193.4682159423828,0.034063624124350156,0.07076193616708659
377,377,377,377,2020-08-04,210.315170288086,202.1114044189453,197.1258544921875,0.04059031647781519,0.06690809701180633
378,378,378,378,2020-08-05,210.2570037841797,204.7059631347656,196.4763946533203,0.027117141896641384,0.07013875206319353
379,379,379,379,2020-08-06,211.4977569580078,209.25537109375,198.1953125,0.010716025364305715,0.06711785606941545
380,380,380,380,2020-08-07,212.19244384765625,209.25537109375,202.2342071533203,0.014035829706805503,0.0492411092787397
381,381,381,381,2020-08-10,210.425048828125,209.3490447998047,199.8432006835937,0.005139760868501986,0.052950753932755834
382,382,382,382,2020-08-11,210.79656982421875,207.1584014892578,200.33428955078125,0.0175622533713633,0.05222411149333217
383,383,383,383,2020-08-12,217.093994140625,210.315170288086,202.1114044189453,0.03223173983718586,0.07413035283562297
384,384,384,384,2020-08-13,216.2345123291016,210.2570037841797,204.7059631347656,0.028429533558166575,0.056317603150360274
385,385,385,385,2020-08-14,215.371826171875,211.4977569580078,209.25537109375,0.01831730638465534,0.029229620468784745
386,386,386,386,2020-08-17,216.80642700195312,212.19244384765625,209.25537109375,0.02174433297733014,0.03608536243889349
387,387,387,387,2020-08-18,216.4768524169922,210.425048828125,209.3490447998047,0.028759901079126182,0.03404748096177679
388,388,388,388,2020-08-19,214.89686584472656,210.79656982421875,207.1584014892578,0.01945143615917,0.03735530058079739
389,389,389,389,2020-08-20,216.12713623046875,217.093994140625,210.315170288086,-0.004453637301131241,0.02763455405723536
390,390,390,390,2020-08-21,218.8046417236328,216.2345123291016,210.2570037841797,0.011885842675380065,0.040653285196753375
391,391,391,391,2020-08-24,217.3768615722656,215.371826171875,211.4977569580078,0.009309645723069249,0.027797479740766518
392,392,392,392,2020-08-25,217.0142517089844,216.80642700195312,212.19244384765625,0.0009585726304570663,0.022723749130246995
393,393,393,393,2020-08-26,219.09280395507807,216.4768524169922,210.425048828125,0.012084209045347905,0.04119165078123799
394,394,394,394,2020-08-27,217.5031280517578,214.89686584472656,210.79656982421875,0.012127967510305204,0.031815310055242296
395,395,395,395,2020-08-28,218.83377075195312,216.12713623046875,217.093994140625,0.012523344216240018,0.008013932482172414
396,396,396,396,2020-08-31,217.26031494140625,218.8046417236328,216.2345123291016,-0.007058016548740165,0.0047439356523413245
397,397,397,397,2020-09-01,222.11346435546875,217.3768615722656,215.371826171875,0.021789820447971175,0.03130232167978031
398,398,398,398,2020-09-02,226.3612670898437,217.0142517089844,216.80642700195312,0.04307097486571343,0.04407083415384405
399,399,399,399,2020-09-03,219.7824249267578,219.09280395507807,216.4768524169922,0.003147620365574033,0.01526986591341517
400,400,400,400,2020-09-04,220.0349578857422,217.5031280517578,214.89686584472656,0.011640429526980745,0.023909571788395256
401,401,401,401,2020-09-08,216.69371032714844,218.83377075195312,216.12713623046875,-0.00977938833412706,0.0026214852357804297
402,402,402,402,2020-09-09,224.82986450195312,217.26031494140625,218.8046417236328,0.03484092141994877,0.027536997071253344
403,403,403,403,2020-09-10,227.4944610595703,222.11346435546875,217.3768615722656,0.024226341792093598,0.046544049877825566
404,404,404,404,2020-09-11,229.46290588378903,226.3612670898437,217.0142517089844,0.013702162184461963,0.0573633025332283
405,405,405,405,2020-09-14,232.3314208984375,219.7824249267578,219.09280395507807,0.05709735878954669,0.06042469996446731
406,406,406,406,2020-09-15,231.8943328857422,220.0349578857422,217.5031280517578,0.053897685685736496,0.06616550742460947
407,407,407,407,2020-09-16,231.52847290039065,216.69371032714844,218.83377075195312,0.06845959003999602,0.05801070878967263
408,408,408,408,2020-09-17,230.6964111328125,224.82986450195312,217.26031494140625,0.02609327121134486,0.06184330624315759
409,409,409,409,2020-09-18,225.1730499267578,227.4944610595703,222.11346435546875,-0.010204253422260834,0.013774876638691813
410,410,410,410,2020-09-21,221.07423400878903,229.46290588378903,226.3612670898437,-0.03655785601899608,-0.023356615506822664
411,411,411,411,2020-09-22,225.44178771972656,232.3314208984375,219.7824249267578,-0.029654332384609794,0.025749842349108265
412,412,412,412,2020-09-23,219.2902984619141,231.8943328857422,220.0349578857422,-0.05435249006295595,-0.0033842778028697618
413,413,413,413,2020-09-24,222.0681915283203,231.52847290039065,216.69371032714844,-0.04086012080311341,0.024802202117716554
414,414,414,414,2020-09-25,225.80764770507807,230.6964111328125,224.82986450195312,-0.02119132848113514,0.004348991648822853
415,415,415,415,2020-09-28,228.91897583007807,225.1730499267578,227.4944610595703,0.016635764824159516,0.0062617558417596975
416,416,416,416,2020-09-29,228.46893310546875,221.07423400878903,229.46290588378903,0.033448941392173914,-0.00433173621022509
417,417,417,417,2020-09-30,225.5777587890625,225.44178771972656,232.3314208984375,0.0006031316142018905,-0.029069086235767205
418,418,418,418,2020-10-01,223.65464782714844,219.2902984619141,231.8943328857422,0.019902154339911826,-0.03553206736903558
419,419,419,419,2020-10-02,223.0653839111328,222.0681915283203,231.52847290039065,0.00449047824431581,-0.036553124042324026
420,420,420,420,2020-10-05,223.2660980224609,225.80764770507807,230.6964111328125,-0.011255374689242648,-0.032208186828159846
421,421,421,421,2020-10-06,220.9285125732422,228.91897583007807,225.1730499267578,-0.034905202715772465,-0.018850112635132144
422,422,422,422,2020-10-07,223.97837829589844,228.46893310546875,221.07423400878903,-0.01965499093698364,0.013136511815275309
423,423,423,423,2020-10-08,222.8387145996093,225.5777587890625,225.44178771972656,-0.012142350399067858,-0.011546542220262523
424,424,424,424,2020-10-09,226.1151885986328,223.65464782714844,219.2902984619141,0.01100151861537002,0.03112262687673817
425,425,425,425,2020-10-12,227.4037628173828,223.0653839111328,222.0681915283203,0.019448911481390496,0.024026724639589103
426,426,426,426,2020-10-13,225.7201995849609,223.2660980224609,225.80764770507807,0.010991823587354954,-0.0003872681948814405
427,427,427,427,2020-10-14,224.6874084472656,220.9285125732422,228.91897583007807,0.01701408220352385,-0.018485000500585325
428,428,428,428,2020-10-15,222.74806213378903,223.97837829589844,228.46893310546875,-0.005493013082200404,-0.025040038896836703
429,429,429,429,2020-10-16,225.1180114746093,222.8387145996093,225.5777587890625,0.010228459983245619,-0.002038087960981594
430,430,430,430,2020-10-19,220.7504425048828,226.1151885986328,223.65464782714844,-0.02372572195171163,-0.012985222308056543
431,431,431,431,2020-10-20,218.51649475097656,227.4037628173828,223.0653839111328,-0.039081446834031475,-0.020392626952680737
432,432,432,432,2020-10-21,218.23806762695312,225.7201995849609,223.2660980224609,-0.0331478173941252,-0.022520348767872345
433,433,433,433,2020-10-22,219.51046752929688,224.6874084472656,220.9285125732422,-0.023040636561455385,-0.006418569642409611
434,434,434,434,2020-10-23,221.22964477539065,222.74806213378903,223.97837829589844,-0.006816747781564825,-0.01227231637902304
435,435,435,435,2020-10-26,217.0434112548828,225.1180114746093,222.8387145996093,-0.035868299328137954,-0.026006716809237274
436,436,436,436,2020-10-27,218.0438232421875,220.7504425048828,226.1151885986328,-0.012260991334753224,-0.03569581241520414
437,437,437,437,2020-10-28,219.72415161132807,218.51649475097656,227.4037628173828,0.005526616476837498,-0.03377081852520569
438,438,438,438,2020-10-29,224.072265625,218.23806762695312,225.7201995849609,0.02673318207719655,-0.00730078195478745
439,439,439,439,2020-10-30,222.7415771484375,219.51046752929688,224.6874084472656,0.014719615221581162,-0.008660170644519183
440,440,440,440,2020-11-02,229.6442108154297,221.22964477539065,222.74806213378903,0.03803543620287475,0.030959410445953184
441,441,441,441,2020-11-03,229.8999481201172,217.0434112548828,225.1180114746093,0.059234863619685774,0.02124191047257562
442,442,442,442,2020-11-04,234.40025329589844,218.0438232421875,220.7504425048828,0.07501441595776548,0.0618336735189724
443,443,443,443,2020-11-05,236.2877960205078,219.72415161132807,218.51649475097656,0.07538381323906229,0.08132704714023342
444,444,444,444,2020-11-06,238.32101440429688,224.072265625,218.23806762695312,0.06358997058182614,0.09202311492087012
445,445,445,445,2020-11-09,223.6416473388672,222.7415771484375,219.51046752929688,0.004040871946551228,0.018819967248345115
446,446,446,446,2020-11-10,233.8887176513672,229.6442108154297,221.22964477539065,0.018482969027897367,0.05722141302007233
447,447,447,447,2020-11-11,235.5301818847656,229.8999481201172,217.0434112548828,0.024489930557560324,0.08517545187387898
448,448,448,448,2020-11-12,232.6660614013672,234.40025329589844,218.0438232421875,-0.007398421589340454,0.0670610060938912
449,449,449,449,2020-11-13,235.5756225585937,236.2877960205078,219.72415161132807,-0.003014008653465572,0.0721425971201628
450,450,450,450,2020-11-16,237.33360290527344,238.32101440429688,224.072265625,-0.004143199463511715,0.059183305186315094
451,451,451,451,2020-11-17,237.1325225830078,223.6416473388672,222.7415771484375,0.06032362667986857,0.06460825867718456
452,452,452,452,2020-11-18,234.7095947265625,233.8887176513672,229.6442108154297,0.00350969077704244,0.02205752931086935
453,453,453,453,2020-11-19,236.3702850341797,235.5301818847656,229.8999481201172,0.003566859850790305,0.028144142558405028
454,454,454,454,2020-11-20,234.9106903076172,232.6660614013672,234.40025329589844,0.009647427272935438,0.0021776299493772022
455,455,455,455,2020-11-23,238.121826171875,235.5756225585937,236.2877960205078,0.010808434190375582,0.007761848822729789
456,456,456,456,2020-11-24,238.49806213378903,237.33360290527344,238.32101440429688,0.004906423760736356,0.0007428960049313815
457,457,457,457,2020-11-25,237.1876678466797,237.1325225830078,223.6416473388672,0.0002325504029190295,0.06057020536647739
458,458,458,458,2020-11-27,238.6667633056641,234.7095947265625,233.8887176513672,0.016859850078611904,0.020428713715977542
459,459,459,459,2020-11-30,242.50067138671875,236.3702850341797,235.5301818847656,0.025935520413035817,0.02959488863029658
460,460,460,460,2020-12-01,241.08322143554688,234.9106903076172,232.6660614013672,0.026276075898660434,0.03617699970284627
461,461,461,461,2020-12-02,232.1276397705078,238.121826171875,235.5756225585937,-0.02517277184427691,-0.014636415901769673
462,462,462,462,2020-12-03,229.6625518798828,238.49806213378903,237.33360290527344,-0.03704646559748481,-0.032321807495807375
463,463,463,463,2020-12-04,228.96836853027344,237.1876678466797,237.1325225830078,-0.03465314782604667,-0.034428656026617044
464,464,464,464,2020-12-07,230.3209686279297,238.6667633056641,234.7095947265625,-0.034968399295069896,-0.018698111186062016
465,465,465,465,2020-12-08,233.29861450195312,242.50067138671875,236.3702850341797,-0.037946521270000866,-0.01299516363396691
466,466,466,466,2020-12-09,233.7462158203125,241.08322143554688,234.9106903076172,-0.030433497493295714,-0.004957094484630775
467,467,467,467,2020-12-10,233.4802398681641,232.1276397705078,238.121826171875,0.00582696700398766,-0.019492485751224864
468,468,468,468,2020-12-11,233.0877685546875,229.6625518798828,238.49806213378903,0.014914127909700037,-0.022684853414308037
469,469,469,469,2020-12-14,233.1656036376953,228.96836853027344,237.1876678466797,0.0183310696336072,-0.016957307458262405
470,470,470,470,2020-12-15,234.2976226806641,230.3209686279297,238.6667633056641,0.01726570566468255,-0.018306447720181196
471,471,471,471,2020-12-16,234.34629821777344,233.29861450195312,242.50067138671875,0.004490741267610732,-0.0336261880114197
472,472,472,472,2020-12-17,235.5658264160156,233.7462158203125,241.08322143554688,0.00778455638016351,-0.022885852390214345
473,473,473,473,2020-12-18,236.2080993652344,233.4802398681641,232.1276397705078,0.01168347050958407,0.01757851671072319
474,474,474,474,2020-12-21,236.5129852294922,233.0877685546875,229.6625518798828,0.014694965317328723,0.029828255819400074
475,475,475,475,2020-12-22,239.075439453125,233.1656036376953,228.96836853027344,0.02534608760138002,0.04414177813174769
476,476,476,476,2020-12-23,234.9820251464844,234.2976226806641,230.3209686279297,0.002921081562799799,0.020237221761968183
477,477,477,477,2020-12-24,238.0472106933593,234.34629821777344,233.29861450195312,0.015792493859436485,0.020354155130940077
478,478,478,478,2020-12-28,236.5681610107422,235.5658264160156,233.7462158203125,0.004255008504316926,0.012072688238080387
479,479,479,479,2020-12-29,236.9735870361328,236.2080993652344,233.4802398681641,0.003240734221034325,0.01496206775331932
480,480,480,480,2020-12-30,235.851303100586,236.5129852294922,233.0877685546875,-0.0027976566625470545,0.011856197187155804
481,481,481,481,2020-12-31,238.3748016357422,239.075439453125,233.1656036376953,-0.0029306139475702153,0.022341194055968794
482,482,482,482,2021-01-04,234.6641540527344,234.9820251464844,234.2976226806641,-0.0013527464219947882,0.0015643836581724635
483,483,483,483,2021-01-05,233.4932403564453,238.0472106933593,234.34629821777344,-0.01913053433245293,-0.003640159318989533
484,484,484,484,2021-01-06,234.3008728027344,236.5681610107422,235.5658264160156,-0.00958408011594103,-0.005369851954023508
485,485,485,485,2021-01-07,238.4461669921875,236.9735870361328,236.2080993652344,0.006214110080673851,0.00947498258089996
