,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FAST,FAST_6m,FAST_12m,FAST_6m_ret,FAST_12m_ret
243,243,243,243,2020-01-23,32.10331344604492,32.779930114746094,32.049896240234375,-0.020641187041359643,0.0016666888844241168
244,244,244,244,2020-01-24,31.622577667236328,32.75321960449219,31.98758316040039,-0.03452002431848833,-0.01141084937032466
245,245,245,245,2020-01-27,31.382200241088867,33.21617126464844,32.22795867919922,-0.05521319747985054,-0.026243003676687304
246,246,246,246,2020-01-28,31.84513282775879,32.76211929321289,32.24576187133789,-0.027989229184085973,-0.012424238731825632
247,247,247,247,2020-01-29,31.960880279541016,31.8985595703125,32.34369659423828,0.0019537154676576574,-0.011835886277929641
248,248,248,248,2020-01-30,32.40016174316406,31.98758316040039,32.575157165527344,0.012898085506954704,-0.0053720515137980485
249,249,249,249,2020-01-31,31.27056121826172,32.10331344604492,32.779930114746094,-0.02593975943270732,-0.046045519047808514
250,250,250,250,2020-02-03,32.14017105102539,31.622577667236328,32.75321960449219,0.01636784291387272,-0.01871719974004371
251,251,251,251,2020-02-04,33.10841751098633,31.382200241088867,33.21617126464844,0.05500625375646284,-0.003244014874670076
252,252,252,252,2020-02-05,33.7539176940918,31.84513282775879,32.76211929321289,0.05993961076115073,0.030272718074266125
253,253,253,253,2020-02-06,33.97804641723633,31.960880279541016,31.8985595703125,0.06311359762473612,0.06519061910429258
254,254,254,254,2020-02-07,33.484954833984375,32.40016174316406,31.98758316040039,0.03348110109509528,0.046811028706841507
255,255,255,255,2020-02-10,33.117393493652344,31.27056121826172,32.10331344604492,0.05905977390364492,0.031588018143726915
256,256,256,256,2020-02-11,33.90632247924805,32.14017105102539,31.622577667236328,0.054951525473176055,0.07221880632387134
257,257,257,257,2020-02-12,34.37250900268555,33.10841751098633,31.382200241088867,0.038180365802133354,0.09528677844842304
258,258,258,258,2020-02-13,34.282859802246094,33.7539176940918,31.84513282775879,0.015670539726619026,0.0765494365394006
259,259,259,259,2020-02-14,34.354576110839844,33.97804641723633,31.960880279541016,0.011081558044270245,0.07489455266446754
260,260,260,260,2020-02-18,34.32768249511719,33.484954833984375,32.40016174316406,0.025167352481464844,0.05949108424928773
261,261,261,261,2020-02-19,34.32768249511719,33.117393493652344,31.27056121826172,0.03654541839764125,0.09776355644906487
262,262,262,262,2020-02-20,34.98215103149414,33.90632247924805,32.14017105102539,0.03172943786234983,0.08842454434846836
263,263,263,263,2020-02-21,34.838706970214844,34.37250900268555,33.10841751098633,0.013563105547310217,0.052261315680653064
264,264,264,264,2020-02-24,33.85252380371094,34.282859802246094,33.7539176940918,-0.012552511692941137,0.0029213234005247557
265,265,265,265,2020-02-25,32.41809844970703,34.354576110839844,33.97804641723633,-0.05636738625110849,-0.04591046666938359
266,266,266,266,2020-02-26,32.238792419433594,34.32768249511719,33.484954833984375,-0.06085147390828727,-0.03721559191968904
267,267,267,267,2020-02-27,31.396068572998047,34.32768249511719,33.117393493652344,-0.08540086918294398,-0.05197646128111577
268,268,268,268,2020-02-28,30.67885398864746,34.98215103149414,33.90632247924805,-0.12301407763554784,-0.0951878073057294
269,269,269,269,2020-03-02,31.539512634277344,34.838706970214844,34.37250900268555,-0.0946991040384515,-0.08242041243445042
270,270,270,270,2020-03-03,30.83126640319824,33.85252380371094,34.282859802246094,-0.08924762649990392,-0.10067985631763776
271,271,271,271,2020-03-04,31.85329246520996,32.41809844970703,34.354576110839844,-0.017422551337281655,-0.07280787390768173
272,272,272,272,2020-03-05,31.23470115661621,32.238792419433594,34.32768249511719,-0.031145436521130776,-0.09010166471159031
273,273,273,273,2020-03-06,30.625059127807617,31.396068572998047,34.32768249511719,-0.024557515645558636,-0.10786115164739818
274,274,274,274,2020-03-09,27.962406158447266,30.67885398864746,34.98215103149414,-0.088544631791181,-0.20066647321735753
275,275,275,275,2020-03-10,30.12301254272461,31.539512634277344,34.838706970214844,-0.04491192073821948,-0.13535790612211562
276,276,276,276,2020-03-11,29.52234268188477,30.83126640319824,33.85252380371094,-0.04245442610744299,-0.12791309584284205
277,277,277,277,2020-03-12,27.67551612854004,31.85329246520996,32.41809844970703,-0.13115681341992735,-0.14629427844216603
278,278,278,278,2020-03-13,30.56230926513672,31.23470115661621,32.238792419433594,-0.021527079388658277,-0.052002045625204274
279,279,279,279,2020-03-16,28.43755531311035,30.625059127807617,31.396068572998047,-0.07142855808271753,-0.0942319657956201
280,280,280,280,2020-03-17,30.93884658813477,27.962406158447266,30.67885398864746,0.10644436007479774,0.00847465161454597
281,281,281,281,2020-03-18,29.988540649414062,30.12301254272461,31.539512634277344,-0.004464091800905345,-0.049175521601994454
282,282,282,282,2020-03-19,28.95753669738769,29.52234268188477,30.83126640319824,-0.01913147579726615,-0.06077368607914779
283,283,283,283,2020-03-20,25.76593780517578,27.67551612854004,31.85329246520996,-0.068998833282644,-0.1911059795995269
284,284,284,284,2020-03-23,25.26388359069824,30.56230926513672,31.23470115661621,-0.1733647031863048,-0.19115974684628023
285,285,285,285,2020-03-24,28.123779296875,28.43755531311035,30.625059127807617,-0.011033860427893227,-0.08167428577016034
286,286,286,286,2020-03-25,27.101747512817383,30.93884658813477,27.962406158447266,-0.12402204666507954,-0.030779133982712814
287,287,287,287,2020-03-26,28.96650505065918,29.988540649414062,30.12301254272461,-0.03408087144696892,-0.03839282310908021
288,288,288,288,2020-03-27,27.827926635742188,28.95753669738769,29.52234268188477,-0.039009190368993196,-0.05739436278484411
289,289,289,289,2020-03-30,28.50927734375,25.76593780517578,27.67551612854004,0.10647155788845941,0.03012631133372623
290,290,290,290,2020-03-31,28.01619529724121,25.26388359069824,30.56230926513672,0.1089425422921253,-0.08330895240301528
291,291,291,291,2020-04-01,27.44242477416992,28.123779296875,28.43755531311035,-0.0242269901037373,-0.03499353330423782
292,292,292,292,2020-04-02,27.478286743164062,27.101747512817383,30.93884658813477,0.01389354063492032,-0.11185161137512645
293,293,293,293,2020-04-03,27.325878143310547,28.96650505065918,29.988540649414062,-0.05663875930076345,-0.08878933247308718
294,294,294,294,2020-04-06,28.84996032714844,27.827926635742188,28.95753669738769,0.03672690764153286,-0.003714969659313394
295,295,295,295,2020-04-07,28.697547912597656,28.50927734375,25.76593780517578,0.006603835185914564,0.11377851369465697
296,296,296,296,2020-04-08,29.12788200378418,28.01619529724121,25.26388359069824,0.03968014552827004,0.1529455437527667
297,297,297,297,2020-04-09,30.14093589782715,27.44242477416992,28.123779296875,0.09833355273318234,0.07172423662051308
298,298,298,298,2020-04-13,28.930648803710938,27.478286743164062,27.101747512817383,0.05285489863767401,0.06748278095457128
299,299,299,299,2020-04-14,30.96573638916016,27.325878143310547,28.96650505065918,0.13320187650550075,0.0690187281829322
300,300,300,300,2020-04-15,30.98367500305176,28.84996032714844,27.827926635742188,0.07395901594691101,0.11340220953638469
301,301,301,301,2020-04-16,31.76364517211914,28.697547912597656,28.50927734375,0.10684178553720702,0.11415118626577825
302,302,302,302,2020-04-17,32.21189880371094,29.12788200378418,28.01619529724121,0.10587851185081343,0.1497599321376406
303,303,303,303,2020-04-20,31.306415557861328,30.14093589782715,27.44242477416992,0.03866766659087717,0.14080354835584274
304,304,304,304,2020-04-21,30.60713005065918,28.930648803710938,27.478286743164062,0.057948276871454096,0.11386602580939642
305,305,305,305,2020-04-22,31.23470115661621,30.96573638916016,27.325878143310547,0.008685883134696093,0.14304473557284592
306,306,306,306,2020-04-23,31.306415557861328,30.98367500305176,28.84996032714844,0.010416471086072798,0.08514587898414927
307,307,307,307,2020-04-24,32.30155563354492,31.76364517211914,28.697547912597656,0.01693478372872459,0.12558591179719492
308,308,308,308,2020-04-27,33.267520904541016,32.21189880371094,29.12788200378418,0.03277118518416766,0.1421194613538681
309,309,309,309,2020-04-28,33.366825103759766,31.306415557861328,30.14093589782715,0.06581429107047843,0.10702684272538376
310,310,310,310,2020-04-29,33.16823196411133,30.60713005065918,28.930648803710938,0.08367664361909011,0.1464738378026571
311,311,311,311,2020-04-30,32.69877624511719,31.23470115661621,30.96573638916016,0.04687335028946982,0.055966369866911725
312,312,312,312,2020-05-01,32.22933578491211,31.306415557861328,30.98367500305176,0.02948022667574368,0.040203777690595244
313,313,313,313,2020-05-04,32.36473846435547,32.30155563354492,31.76364517211914,0.001956030586493851,0.018923939270167445
314,314,314,314,2020-05-05,33.06892013549805,33.267520904541016,32.21189880371094,-0.005969809701565687,0.026605737743357727
315,315,315,315,2020-05-06,34.17030334472656,33.366825103759766,31.306415557861328,0.024080152620701734,0.09147926186478039
316,316,316,316,2020-05-07,34.468238830566406,33.16823196411133,30.60713005065918,0.039194337155556314,0.12615063135669824
317,317,317,317,2020-05-08,35.25364303588867,32.69877624511719,31.23470115661621,0.07813340693913573,0.1286691317813733
318,318,318,318,2020-05-11,35.87657165527344,32.22933578491211,31.306415557861328,0.1131650957593966,0.14598145510990967
319,319,319,319,2020-05-12,35.0460090637207,32.36473846435547,32.30155563354492,0.08284542766561276,0.08496350644257178
320,320,320,320,2020-05-13,34.6126708984375,33.06892013549805,33.267520904541016,0.04668282957574732,0.04043433226528381
321,321,321,321,2020-05-14,34.91962432861328,34.17030334472656,33.366825103759766,0.02192901175992512,0.04653721833062696
322,322,322,322,2020-05-15,35.13628005981445,34.468238830566406,33.16823196411133,0.019381356631880786,0.05933533321379891
323,323,323,323,2020-05-18,35.27170944213867,35.25364303588867,32.69877624511719,0.0005124692001789999,0.07868591710387607
324,324,324,324,2020-05-19,34.81129837036133,35.87657165527344,32.22933578491211,-0.02969272803287848,0.08011218731531988
325,325,325,325,2020-05-20,35.289764404296875,35.0460090637207,32.36473846435547,0.006955295255815841,0.09037693733143715
326,326,326,326,2020-05-21,34.94670104980469,34.6126708984375,33.06892013549805,0.009650516492856642,0.0567838594853578
327,327,327,327,2020-05-22,34.91962432861328,34.91962432861328,34.17030334472656,0.0,0.02192901175992512
328,328,328,328,2020-05-26,35.858516693115234,35.13628005981445,34.468238830566406,0.020555295895617887,0.040335042047925374
329,329,329,329,2020-05-27,36.59880065917969,35.27170944213867,35.25364303588867,0.03762480577296756,0.038156556527268126
330,330,330,330,2020-05-28,36.454349517822266,34.81129837036133,35.87657165527344,0.047198789599294244,0.01610460074336295
331,331,331,331,2020-05-29,37.24880599975586,35.289764404296875,35.0460090637207,0.055513025618852074,0.06285443035839045
332,332,332,332,2020-06-01,36.70712661743164,34.94670104980469,34.6126708984375,0.05037458514662263,0.06051124240425754
333,333,333,333,2020-06-02,37.18560409545898,34.91962432861328,34.91962432861328,0.06489129852949027,0.06489129852949027
334,334,334,334,2020-06-03,37.97103118896485,35.858516693115234,35.13628005981445,0.058912489714199934,0.08067874926784069
335,335,335,335,2020-06-04,37.64602279663086,36.59880065917969,35.27170944213867,0.028613564340625786,0.0673149499143817
336,336,336,336,2020-06-05,38.5126953125,36.454349517822266,34.81129837036133,0.05646365445833634,0.10632746020441686
337,337,337,337,2020-06-08,38.71131134033203,37.24880599975586,35.289764404296875,0.03926314686666088,0.09695578856339848
338,338,338,338,2020-06-09,38.69325256347656,36.70712661743164,34.94670104980469,0.05410736630912805,0.10720758758694937
339,339,339,339,2020-06-10,38.35922622680664,37.18560409545898,34.91962432861328,0.03156119578788785,0.09850054129519759
340,340,340,340,2020-06-11,36.68907165527344,37.97103118896485,35.858516693115234,-0.033761514858832053,0.023161999958511093
341,341,341,341,2020-06-12,36.16545486450195,37.64602279663086,36.59880065917969,-0.03932866800105672,-0.011840437032710316
342,342,342,342,2020-06-15,36.75226593017578,38.5126953125,36.454349517822266,-0.045710365583081836,0.008172314587806984
343,343,343,343,2020-06-16,37.74533081054688,38.71131134033203,37.24880599975586,-0.024953443743940706,0.01332995239617274
344,344,344,344,2020-06-17,37.97103118896485,38.69325256347656,36.70712661743164,-0.018665305361106665,0.0344321304335764
345,345,345,345,2020-06-18,37.9078254699707,38.35922622680664,37.18560409545898,-0.011767723211280168,0.019422069160358824
346,346,346,346,2020-06-19,37.546722412109375,36.68907165527344,37.97103118896485,0.023376191278273062,-0.011174539209743317
347,347,347,347,2020-06-22,37.898807525634766,36.16545486450195,37.64602279663086,0.04792840758195949,0.006714779151292705
348,348,348,348,2020-06-23,38.1245002746582,36.75226593017578,38.5126953125,0.037337407905392306,-0.010079664242969799
349,349,349,349,2020-06-24,37.32101821899414,37.74533081054688,38.71131134033203,-0.01124145907430174,-0.035914389701631966
350,350,350,350,2020-06-25,37.618934631347656,37.97103118896485,38.69325256347656,-0.009272767859923703,-0.027764994177382207
351,351,351,351,2020-06-26,37.00504684448242,37.9078254699707,38.35922622680664,-0.023815099238636894,-0.03530257295382766
352,352,352,352,2020-06-29,37.84463119506836,37.546722412109375,36.68907165527344,0.007934348561484672,0.03149601468939944
353,353,353,353,2020-06-30,38.67520523071289,37.898807525634766,36.16545486450195,0.0204860721423219,0.06939634453967214
354,354,354,354,2020-07-01,38.82867813110352,38.1245002746582,36.75226593017578,0.01847048096033399,0.056497528747550874
355,355,355,355,2020-07-02,39.7585334777832,37.32101821899414,37.74533081054688,0.0653121317453369,0.05333646901496447
356,356,356,356,2020-07-06,39.92103576660156,37.618934631347656,37.97103118896485,0.06119527726698504,0.05135505980684085
357,357,357,357,2020-07-07,39.77659225463867,37.00504684448242,37.9078254699707,0.07489641674563896,0.04929765190958646
358,358,358,358,2020-07-08,38.83769226074219,37.84463119506836,37.546722412109375,0.02624047412577868,0.034383023755395925
359,359,359,359,2020-07-09,38.909912109375,38.67520523071289,37.898807525634766,0.006068665370021709,0.026679060628921558
360,360,360,360,2020-07-10,38.84672546386719,38.82867813110352,38.1245002746582,0.0004647939005990587,0.01894385982782465
361,361,361,361,2020-07-13,39.16270446777344,39.7585334777832,37.32101821899414,-0.014986191840871355,0.04934715976859372
362,362,362,362,2020-07-14,39.18075180053711,39.92103576660156,37.618934631347656,-0.01854370639059877,0.04151678362225608
363,363,363,363,2020-07-15,39.74047088623047,39.77659225463867,37.00504684448242,-0.0009081061589429895,0.07392029668936662
364,364,364,364,2020-07-16,39.271034240722656,38.83769226074219,37.84463119506836,0.011157768517016109,0.037691027778866903
365,365,365,365,2020-07-17,39.902976989746094,38.909912109375,38.67520523071289,0.02552215686274506,0.031745707662288014
366,366,366,366,2020-07-20,40.48076629638672,38.84672546386719,38.82867813110352,0.04206379850573039,0.042548143403311034
367,367,367,367,2020-07-21,41.11270523071289,39.16270446777344,39.7585334777832,0.04979229063570134,0.03405990197516684
368,368,368,368,2020-07-22,41.383544921875,39.18075180053711,39.92103576660156,0.05622130817070481,0.036635050348492904
369,369,369,369,2020-07-23,41.32034683227539,39.74047088623047,39.77659225463867,0.03975483709208705,0.03881062932073287
370,370,370,370,2020-07-24,41.29326629638672,39.271034240722656,38.83769226074219,0.05149423983255019,0.06322656915757752
371,371,371,371,2020-07-27,41.95592498779297,39.902976989746094,38.909912109375,0.05144849214068481,0.07828372549019602
372,372,372,372,2020-07-28,41.184329986572266,40.48076629638672,38.84672546386719,0.01738019693190318,0.060175072539366825
373,373,373,373,2020-07-29,42.25547790527344,41.11270523071289,39.16270446777344,0.027796095346867444,0.07897241724061743
374,374,374,374,2020-07-30,42.58226013183594,41.383544921875,39.18075180053711,0.028965986655418385,0.08681580048834592
375,375,375,375,2020-07-31,42.70027160644531,41.32034683227539,39.74047088623047,0.03339576939591571,0.07447824985990215
376,376,376,376,2020-08-03,43.081520080566406,41.29326629638672,39.271034240722656,0.04330618390282592,0.09703044275550066
377,377,377,377,2020-08-04,43.14506149291992,41.95592498779297,39.902976989746094,0.02834251671183341,0.0812491886008142
378,378,378,378,2020-08-05,43.62616729736328,41.184329986572266,40.48076629638672,0.05929044642919168,0.07770112299621457
379,379,379,379,2020-08-06,43.517234802246094,42.25547790527344,41.11270523071289,0.029860197056609028,0.05848628928793809
380,380,380,380,2020-08-07,43.98018646240234,42.58226013183594,41.383544921875,0.03282884295569044,0.06274574943807609
381,381,381,381,2020-08-10,43.50816345214844,42.70027160644531,41.32034683227539,0.01892006339325447,0.05294768286320717
382,382,382,382,2020-08-11,43.01798248291016,43.081520080566406,41.29326629638672,-0.0014748225581971974,0.04176749240769939
383,383,383,383,2020-08-12,43.69878005981445,43.14506149291992,41.95592498779297,0.012833880581799573,0.041540141768500405
384,384,384,384,2020-08-13,43.58078384399414,43.62616729736328,41.184329986572266,-0.001040280551344308,0.05818848717954661
385,385,385,385,2020-08-14,43.5626220703125,43.517234802246094,42.25547790527344,0.0010429722447360401,0.03093431265809765
386,386,386,386,2020-08-17,43.78955841064453,43.98018646240234,42.58226013183594,-0.004334407538739482,0.028352141832555633
387,387,387,387,2020-08-18,43.6352424621582,43.50816345214844,42.70027160644531,0.0029208084167819948,0.02189613369044152
388,388,388,388,2020-08-19,43.58985900878906,43.01798248291016,43.081520080566406,0.01329389461967656,0.01179946592580805
389,389,389,389,2020-08-20,43.75325393676758,43.69878005981445,43.14506149291992,0.0012465766064535533,0.014096455603556324
390,390,390,390,2020-08-21,44.06188201904297,43.58078384399414,43.62616729736328,0.011039227214705738,0.009987462769988076
391,391,391,391,2020-08-24,43.462772369384766,43.5626220703125,43.517234802246094,-0.0022920957504939388,-0.0012515140980078332
392,392,392,392,2020-08-25,43.47184753417969,43.78955841064453,43.98018646240234,-0.007255402611861306,-0.011558362278823342
393,393,393,393,2020-08-26,43.65339279174805,43.6352424621582,43.50816345214844,0.0004159557404908032,0.0033379790843006685
394,394,394,394,2020-08-27,43.889408111572266,43.58985900878906,43.01798248291016,0.006871990632564495,0.020257240771537788
395,395,395,395,2020-08-28,44.33420944213867,43.75325393676758,43.69878005981445,0.013277995419739286,0.01454112406466379
396,396,396,396,2020-08-31,44.35236740112305,44.06188201904297,43.58078384399414,0.006592668510040811,0.01770467369038009
397,397,397,397,2020-09-01,44.92423629760742,43.462772369384766,43.5626220703125,0.033625648999144664,0.0312564800414723
398,398,398,398,2020-09-02,45.08763122558594,43.47184753417969,43.78955841064453,0.037168507506745385,0.029643432408440695
399,399,399,399,2020-09-03,42.68210983276367,43.65339279174805,43.6352424621582,-0.022249884759655614,-0.021843183986455794
400,400,400,400,2020-09-04,42.00130462646485,43.889408111572266,43.58985900878906,-0.04301957046920346,-0.036443209921920405
401,401,401,401,2020-09-08,39.67748260498047,44.33420944213867,43.75325393676758,-0.10503687549082785,-0.09315355922275936
402,402,402,402,2020-09-09,41.0572509765625,44.35236740112305,44.06188201904297,-0.07429403699602988,-0.06819116444417661
403,403,403,403,2020-09-10,39.904415130615234,44.92423629760742,43.462772369384766,-0.11173971069285671,-0.08187138198473609
404,404,404,404,2020-09-11,39.96796798706055,45.08763122558594,43.47184753417969,-0.11354917300734413,-0.08060111878990694
405,405,405,405,2020-09-14,40.24028396606445,42.68210983276367,43.65339279174805,-0.057209586786284516,-0.07818656483279773
406,406,406,406,2020-09-15,40.5579948425293,42.00130462646485,43.889408111572266,-0.03436345124922935,-0.07590472080585153
407,407,407,407,2020-09-16,40.17673873901367,39.67748260498047,44.33420944213867,0.012582858116369833,-0.09377568147574589
408,408,408,408,2020-09-17,40.17673873901367,41.0572509765625,44.35236740112305,-0.021445961836350613,-0.09414669175029522
409,409,409,409,2020-09-18,39.97703552246094,39.904415130615234,44.92423629760742,0.0018198585697346559,-0.11012320259320607
410,410,410,410,2020-09-21,39.68655776977539,39.96796798706055,45.08763122558594,-0.007040893782147228,-0.11979057912329605
411,411,411,411,2020-09-22,40.65784454345703,40.24028396606445,42.68210983276367,0.01037668068507469,-0.04742655171541621
412,412,412,412,2020-09-23,40.11319732666016,40.5579948425293,42.00130462646485,-0.010966950353342386,-0.04495353933875179
413,413,413,413,2020-09-24,40.19489288330078,40.17673873901367,39.67748260498047,0.00045185709086648096,0.013040400860899526
414,414,414,414,2020-09-25,40.73953628540039,40.17673873901367,41.0572509765625,0.014008044556394372,-0.007738333268914599
415,415,415,415,2020-09-28,41.54743194580078,39.97703552246094,39.904415130615234,0.039282463114542976,0.04117381021141697
416,416,416,416,2020-09-29,41.14802169799805,39.68655776977539,39.96796798706055,0.03682516223001042,0.029524986392091224
417,417,417,417,2020-09-30,40.93016815185547,40.65784454345703,40.24028396606445,0.0066979352067562115,0.01714411822672046
418,418,418,418,2020-10-01,40.630619049072266,40.11319732666016,40.5579948425293,0.012899039640208665,0.0017906261595264095
419,419,419,419,2020-10-02,40.430908203125,40.19489288330078,40.17673873901367,0.00587177382234727,0.006326284115851344
420,420,420,420,2020-10-05,41.60190200805664,40.73953628540039,40.17673873901367,0.021167784449360294,0.03547234827348156
421,421,421,421,2020-10-06,40.96648025512695,41.54743194580078,39.97703552246094,-0.0139828543778997,0.02475032777530739
422,422,422,422,2020-10-07,41.94684219360352,41.14802169799805,39.68655776977539,0.019413339029233034,0.056953400618421135
423,423,423,423,2020-10-08,41.75621795654297,40.93016815185547,40.65784454345703,0.020181930394782777,0.027015042863670402
424,424,424,424,2020-10-09,42.32809066772461,40.630619049072266,40.11319732666016,0.0417781382213791,0.055216075722599456
425,425,425,425,2020-10-12,43.24491500854492,40.430908203125,40.19489288330078,0.06960038570695337,0.07588083725212003
426,426,426,426,2020-10-13,41.16617584228516,41.60190200805664,40.73953628540039,-0.010473707805164656,0.010472371454990359
427,427,427,427,2020-10-14,40.80308532714844,40.96648025512695,41.54743194580078,-0.003988502965374119,-0.01791558668712312
428,428,428,428,2020-10-15,40.50352478027344,41.94684219360352,41.14802169799805,-0.034408249533267043,-0.015662889517625733
429,429,429,429,2020-10-16,41.08448028564453,41.75621795654297,40.93016815185547,-0.01608712914559307,0.003770131928521492
430,430,430,430,2020-10-19,40.33106231689453,42.32809066772461,40.630619049072266,-0.04717974090791732,-0.007372684423437859
431,431,431,431,2020-10-20,40.88478469848633,43.24491500854492,40.430908203125,-0.05457590353899988,0.011225978231333533
432,432,432,432,2020-10-21,39.88626480102539,41.16617584228516,41.60190200805664,-0.031091327165373217,-0.04123939349453298
433,433,433,433,2020-10-22,40.02243041992188,40.80308532714844,40.96648025512695,-0.01913225191103729,-0.023044445832930083
434,434,434,434,2020-10-23,40.84846878051758,40.50352478027344,41.94684219360352,0.008516394612948286,-0.026184889151284807
435,435,435,435,2020-10-26,40.43770217895508,41.08448028564453,41.75621795654297,-0.015742638149312205,-0.03157651344190493
436,436,436,436,2020-10-27,39.78048706054688,40.33106231689453,42.32809066772461,-0.013651394848506526,-0.06018706648443961
437,437,437,437,2020-10-28,39.19627380371094,40.88478469848633,43.24491500854492,-0.04129924878479074,-0.09362120850587863
438,438,438,438,2020-10-29,39.3605842590332,39.88626480102539,41.16617584228516,-0.013179487841605941,-0.04386104723862372
439,439,439,439,2020-10-30,39.46099472045898,40.02243041992188,40.80308532714844,-0.014028026123656945,-0.03289189030508177
440,440,440,440,2020-11-02,40.63851547241211,40.84846878051758,40.50352478027344,-0.005139808525836509,0.003332813449470784
441,441,441,441,2020-11-03,42.1903190612793,40.43770217895508,41.08448028564453,0.043341159064085755,0.026916216730655806
442,442,442,442,2020-11-04,42.53718185424805,39.78048706054688,40.33106231689453,0.06929766318610953,0.05470025857537064
443,443,443,443,2020-11-05,42.29984664916992,39.19627380371094,40.88478469848633,0.07918030323497627,0.03461096740802905
444,444,444,444,2020-11-06,42.88405227661133,39.3605842590332,39.88626480102539,0.08951767571309599,0.0751583907528206
445,445,445,445,2020-11-09,41.98036193847656,39.46099472045898,40.02243041992188,0.06384449342609688,0.0489208550808069
446,446,446,446,2020-11-10,42.683223724365234,40.63851547241211,40.84846878051758,0.05031454097631083,0.04491612534379086
447,447,447,447,2020-11-11,43.12138366699219,42.1903190612793,40.43770217895508,0.022068204896970922,0.06636582553975523
448,448,448,448,2020-11-12,42.29072189331055,42.53718185424805,39.78048706054688,-0.0057939889337752515,0.06310216435869731
449,449,449,449,2020-11-13,43.3860969543457,42.29984664916992,39.19627380371094,0.025679769342546788,0.10689340450106988
450,450,450,450,2020-11-16,44.37194061279297,42.88405227661133,39.3605842590332,0.03469560960760987,0.127319155650228
451,451,451,451,2020-11-17,43.50476837158203,41.98036193847656,39.46099472045898,0.03631236994429754,0.102475208234589
452,452,452,452,2020-11-18,43.45912170410156,42.683223724365234,40.63851547241211,0.018178054796114562,0.0694072162553343
453,453,453,453,2020-11-19,43.79686737060547,43.12138366699219,42.1903190612793,0.015664703823739856,0.03807860061434343
454,454,454,454,2020-11-20,43.1761474609375,42.29072189331055,42.53718185424805,0.020936638770571836,0.015021343183449387
455,455,455,455,2020-11-23,43.73296356201172,43.3860969543457,42.29984664916992,0.007994879281973954,0.03387995528040344
456,456,456,456,2020-11-24,44.67315673828125,44.37194061279297,42.88405227661133,0.006788437046664431,0.041719575615891236
457,457,457,457,2020-11-25,43.98855209350586,43.50476837158203,41.98036193847656,0.011120245895616332,0.0478364183227471
458,458,458,458,2020-11-27,44.34455108642578,43.45912170410156,42.683223724365234,0.02037384437616585,0.03892225603175792
459,459,459,459,2020-11-30,45.138702392578125,43.79686737060547,43.12138366699219,0.030637694029989948,0.04678232825655182
460,460,460,460,2020-12-01,44.650970458984375,43.1761474609375,42.29072189331055,0.03415828147662281,0.05581007984749409
461,461,461,461,2020-12-02,43.785919189453125,43.73296356201172,43.3860969543457,0.0012108858656769694,0.009215446033971286
462,462,462,462,2020-12-03,43.59267044067383,44.67315673828125,44.37194061279297,-0.02418647743962843,-0.0175622287724434
463,463,463,463,2020-12-04,44.21844482421875,43.98855209350586,43.50476837158203,0.005226194538620277,0.016404557002604347
464,464,464,464,2020-12-07,44.79821014404297,44.34455108642578,43.45912170410156,0.01023032247486344,0.030812597849050105
465,465,465,465,2020-12-08,45.184715270996094,45.138702392578125,43.79686737060547,0.001019366441192382,0.031688291508312094
466,466,466,466,2020-12-09,45.67245101928711,44.650970458984375,43.1761474609375,0.022877006922862986,0.057816727641299526
467,467,467,467,2020-12-10,44.53133010864258,43.785919189453125,43.73296356201172,0.017023987002858343,0.01825548697377455
468,468,468,468,2020-12-11,45.28594970703125,43.59267044067383,44.67315673828125,0.03884321032045612,0.01371725245072919
469,469,469,469,2020-12-14,45.295143127441406,44.21844482421875,43.98855209350586,0.024349528969253686,0.029702978883190845
470,470,470,470,2020-12-15,45.85651016235352,44.79821014404297,44.34455108642578,0.02362371208375791,0.03409571275129153
471,471,471,471,2020-12-16,45.52521133422852,45.184715270996094,45.138702392578125,0.007535646981292166,0.008562695008130117
472,472,472,472,2020-12-17,45.61722946166992,45.67245101928711,44.650970458984375,-0.0012090780412434832,0.021640268794899775
473,473,473,473,2020-12-18,45.40557098388672,44.53133010864258,43.785919189453125,0.019632040478271495,0.03699024308307153
474,474,474,474,2020-12-21,45.6540412902832,45.28594970703125,43.59267044067383,0.008128163053513271,0.047287097320976024
475,475,475,475,2020-12-22,45.52521133422852,45.295143127441406,44.21844482421875,0.005079312943990555,0.029552520790917747
476,476,476,476,2020-12-23,45.175514221191406,45.85651016235352,44.79821014404297,-0.0148505836739663,0.008422302496801981
477,477,477,477,2020-12-24,45.57122421264648,45.52521133422852,45.184715270996094,0.0010107120224032151,0.008553975372695977
478,478,478,478,2020-12-28,46.058963775634766,45.61722946166992,45.67245101928711,0.009683497204406422,0.008462711059330497
479,479,479,479,2020-12-29,45.75527572631836,45.40557098388672,44.53133010864258,0.007701802550963199,0.027485045128670782
480,480,480,480,2020-12-30,45.157108306884766,45.6540412902832,45.28594970703125,-0.010884753449070916,-0.002845063446389018
481,481,481,481,2020-12-31,44.93624496459961,45.52521133422852,45.295143127441406,-0.012937147403994431,-0.007923546280271365
482,482,482,482,2021-01-04,43.8503532409668,45.175514221191406,45.85651016235352,-0.02933361142800206,-0.043748573850997174
483,483,483,483,2021-01-05,44.43010711669922,45.57122421264648,45.52521133422852,-0.025040299348170425,-0.024054895857362868
