,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ITW,ITW_6m,ITW_12m,ITW_6m_ret,ITW_12m_ret
15,15,15,15,2019-02-27,128.84820556640625,127.03030395507812,120.3529281616211,0.014310771168200898,0.07058637903165033
16,16,16,16,2019-02-28,127.76634979248048,127.34957885742188,120.8051528930664,0.00327265263692178,0.057623344143076016
17,17,17,17,2019-03-01,128.0589599609375,127.00369262695312,122.9422836303711,0.008308950016784111,0.04161852358257656
18,18,18,18,2019-03-04,127.99688720703124,128.43141174316406,123.98871612548828,-0.0033833197831834028,0.03232690205039557
19,19,19,19,2019-03-05,127.39391326904295,128.5999298095703,123.03984832763672,-0.00937804975720602,0.03538743748945472
20,20,20,20,2019-03-06,126.40959167480467,127.99688720703124,127.88162994384766,-0.012401047922823039,-0.011510943907184656
21,21,21,21,2019-03-07,124.81336212158205,128.84820556640625,127.03030395507812,-0.03131470420629734,-0.017452070604192627
22,22,22,22,2019-03-08,124.7247085571289,127.76634979248048,127.34957885742188,-0.023806277946359478,-0.02061153498773427
23,23,23,23,2019-03-11,127.3673095703125,128.0589599609375,127.00369262695312,-0.005401030828580677,0.002863042293009821
24,24,24,24,2019-03-12,127.67767333984376,127.99688720703124,128.43141174316406,-0.002493918986257504,-0.005868801043997118
25,25,25,25,2019-03-13,128.78611755371094,127.39391326904295,128.5999298095703,0.010928342249191925,0.0014478059546092492
26,26,26,26,2019-03-14,128.49351501464844,126.40959167480467,127.99688720703124,0.016485484307272813,0.003879999103524545
27,27,27,27,2019-03-15,126.96826171875,124.81336212158205,128.84820556640625,0.01726497516402814,-0.01459037663265983
28,28,28,28,2019-03-18,128.91915893554688,124.7247085571289,127.76634979248048,0.03362966670310352,0.009022791563966459
29,29,29,29,2019-03-19,129.46011352539062,127.3673095703125,128.0589599609375,0.016431248819955613,0.010941472309946354
30,30,30,30,2019-03-20,129.16746520996094,127.67767333984376,127.99688720703124,0.011668382036941871,0.00914536305118352
31,31,31,31,2019-03-21,129.88572692871094,128.78611755371094,127.39391326904295,0.008538260147033405,0.01955991142532465
32,32,32,32,2019-03-22,125.6114730834961,128.49351501464844,126.40959167480467,-0.022429473820712142,-0.00631375025213099
33,33,33,33,2019-03-25,125.95730590820312,126.96826171875,124.81336212158205,-0.007962271806053911,0.009165234932993371
34,34,34,34,2019-03-26,127.03030395507812,128.91915893554688,124.7247085571289,-0.014651468378048316,0.018485474326790374
35,35,35,35,2019-03-27,126.48052215576172,129.46011352539062,127.3673095703125,-0.02301551642811228,-0.006962441285306653
36,36,36,36,2019-03-28,127.5700454711914,129.16746520996094,127.67767333984376,-0.012367044101801783,-0.0008429654601073144
37,37,37,37,2019-03-29,128.17730712890625,129.88572692871094,128.78611755371094,-0.013153252787678316,-0.004727298534725866
38,38,38,38,2019-04-01,132.4727783203125,125.6114730834961,128.49351501464844,0.054623236782324724,0.030968592502200742
39,39,39,39,2019-04-02,132.8300018310547,125.95730590820312,126.96826171875,0.05456369420810203,0.04616697143802084
40,40,40,40,2019-04-03,134.06240844726562,127.03030395507812,128.91915893554688,0.05535769240286381,0.03989515254509324
41,41,41,41,2019-04-04,135.52696228027344,126.48052215576172,129.46011352539062,0.07152437363731745,0.04686268681274508
42,42,42,42,2019-04-05,135.91990661621094,127.5700454711914,129.16746520996094,0.06545314861477536,0.05227664253745279
43,43,43,43,2019-04-08,137.44700622558594,128.17730712890625,129.88572692871094,0.07231934657011685,0.058214859135562236
44,44,44,44,2019-04-09,134.83937072753906,132.4727783203125,125.6114730834961,0.017864745023345563,0.07346381200313634
45,45,45,45,2019-04-10,135.46444702148438,132.8300018310547,125.95730590820312,0.01983320901990515,0.07547907638013474
46,46,46,46,2019-04-11,137.82208251953125,134.06240844726562,127.03030395507812,0.02804420803572638,0.08495436308071369
47,47,47,47,2019-04-12,139.670654296875,135.52696228027344,126.48052215576172,0.030574669031777635,0.10428587672076128
48,48,48,48,2019-04-15,138.9740753173828,135.91990661621094,127.5700454711914,0.02247035608842607,0.089394260259684
49,49,49,49,2019-04-16,140.87625122070312,137.44700622558594,128.17730712890625,0.024949579399997424,0.09907326324952126
50,50,50,50,2019-04-17,139.44740295410156,134.83937072753906,132.4727783203125,0.03417423414021736,0.05264949314284606
51,51,51,51,2019-04-18,141.39425659179688,135.46444702148438,132.8300018310547,0.04377391781160145,0.06447530409308433
52,52,52,52,2019-04-22,140.3761444091797,137.82208251953125,134.06240844726562,0.01853158683251288,0.047095498544602155
53,53,53,53,2019-04-23,141.03700256347656,139.670654296875,135.52696228027344,0.009782643845122507,0.04065641397472053
54,54,54,54,2019-04-24,140.0367889404297,138.9740753173828,135.91990661621094,0.00764684795074122,0.030289031435574376
55,55,55,55,2019-04-25,135.03579711914062,140.87625122070312,137.44700622558594,-0.04145804598684688,-0.01754282739696711
56,56,56,56,2019-04-26,137.16122436523438,139.44740295410156,134.83937072753906,-0.01639455838141113,0.017219404282054374
57,57,57,57,2019-04-29,138.42930603027344,141.39425659179688,135.46444702148438,-0.020969384704806027,0.021886620984167493
58,58,58,58,2019-04-30,138.98300170898438,140.3761444091797,137.82208251953125,-0.009924355068012591,0.008423317716800716
59,59,59,59,2019-05-01,137.83990478515625,141.03700256347656,139.670654296875,-0.022668503443849075,-0.013107617494419577
60,60,60,60,2019-05-02,138.0631866455078,140.0367889404297,138.9740753173828,-0.014093455797257848,-0.006554378360098867
61,61,61,61,2019-05-03,140.57264709472656,135.03579711914062,140.87625122070312,0.04100283105450053,-0.0021551121877946278
62,62,62,62,2019-05-06,138.715087890625,137.16122436523438,139.44740295410156,0.01132873764128095,-0.005251550390777848
63,63,63,63,2019-05-07,135.4197998046875,138.42930603027344,141.39425659179688,-0.02174038367950626,-0.042253885915306655
64,64,64,64,2019-05-08,134.96435546875,138.98300170898438,140.3761444091797,-0.02891466000028542,-0.03855205571578435
65,65,65,65,2019-05-09,135.34835815429688,137.83990478515625,141.03700256347656,-0.018075655484112607,-0.040334410869370285
66,66,66,66,2019-05-10,136.4199981689453,138.0631866455078,140.0367889404297,-0.011901713385636725,-0.025827432911382453
67,67,67,67,2019-05-13,131.89231872558594,140.57264709472656,135.03579711914062,-0.06174976816998601,-0.02327885242741401
68,68,68,68,2019-05-14,133.01754760742188,138.715087890625,137.16122436523438,-0.04107368830487679,-0.030210263702361462
69,69,69,69,2019-05-15,134.794677734375,135.4197998046875,138.42930603027344,-0.004616179253064123,-0.026256205424475487
70,70,70,70,2019-05-16,136.1610107421875,134.96435546875,138.98300170898438,0.008866454178078076,-0.020304576330174684
71,71,71,71,2019-05-17,134.49107360839844,135.34835815429688,137.83990478515625,-0.006333911674947235,-0.024295077553756705
72,72,72,72,2019-05-20,133.43722534179688,136.4199981689453,138.0631866455078,-0.02186463031215191,-0.033506117134530555
73,73,73,73,2019-05-21,135.03579711914062,131.89231872558594,140.57264709472656,0.023833672983602394,-0.039387818967760224
74,74,74,74,2019-05-22,133.91952514648438,133.01754760742188,138.715087890625,0.006780891358217911,-0.034571313164735606
75,75,75,75,2019-05-23,130.64205932617188,134.794677734375,135.4197998046875,-0.03080699088421157,-0.03528095954510668
76,76,76,76,2019-05-24,130.13307189941406,136.1610107421875,134.96435546875,-0.04427066757154863,-0.035796737238926624
77,77,77,77,2019-05-28,127.15923309326172,134.49107360839844,135.34835815429688,-0.05451544342998593,-0.06050405910132706
78,78,78,78,2019-05-29,126.28408813476562,133.43722534179688,136.4199981689453,-0.05360675919863167,-0.07429929753867293
79,79,79,79,2019-05-30,125.79290008544922,135.03579711914062,131.89231872558594,-0.06844775408358195,-0.046245442487269584
80,80,80,80,2019-05-31,124.70337677001952,133.91952514648438,133.01754760742188,-0.06881855626641453,-0.06250431606166873
81,81,81,81,2019-06-03,125.2570571899414,130.64205932617188,134.794677734375,-0.041219513562518406,-0.07075665526815778
82,82,82,82,2019-06-04,129.64186096191406,130.13307189941406,136.1610107421875,-0.0037746817955675027,-0.04787824168415622
83,83,83,83,2019-06-05,131.42791748046875,127.15923309326172,134.49107360839844,0.03356959839539364,-0.022775906576883775
84,84,84,84,2019-06-06,132.21380615234375,126.28408813476562,133.43722534179688,0.04695538531544963,-0.00916849991686619
85,85,85,85,2019-06-07,134.97332763671875,125.79290008544922,135.03579711914062,0.07298049051284616,-0.0004626142382583298
86,86,86,86,2019-06-10,135.93775939941406,124.70337677001952,133.91952514648438,0.09008884057817634,0.015070500367456496
87,87,87,87,2019-06-11,136.09849548339844,125.2570571899414,130.64205932617188,0.08655351272556988,0.041766305471376386
88,88,88,88,2019-06-12,134.4017333984375,129.64186096191406,130.13307189941406,0.03671555160660489,0.032802280286773566
89,89,89,89,2019-06-13,135.72341918945312,131.42791748046875,127.15923309326172,0.032683327799230444,0.06735009238306922
90,90,90,90,2019-06-14,133.1068572998047,132.21380615234375,126.28408813476562,0.0067545982787298176,0.05402714835900824
91,91,91,91,2019-06-17,131.62442016601562,134.97332763671875,125.79290008544922,-0.024811624113741382,0.046358101900863646
92,92,92,92,2019-06-18,133.24974060058594,135.93775939941406,124.70337677001952,-0.01977389366062854,0.0685335397639455
93,93,93,93,2019-06-19,133.54443359375,136.09849548339844,125.2570571899414,-0.018766275707728042,0.06616294993456151
94,94,94,94,2019-06-20,135.9020233154297,134.4017333984375,129.64186096191406,0.011162727437037834,0.04828812473892774
95,95,95,95,2019-06-21,135.67880249023438,135.72341918945312,131.42791748046875,-0.0003287325023580978,0.032343851224739595
96,96,96,96,2019-06-24,135.7859344482422,133.1068572998047,132.21380615234375,0.02012726618887295,0.02701781606515774
97,97,97,97,2019-06-25,134.68756103515625,131.62442016601562,134.97332763671875,0.02327182801851757,-0.002117207944458799
98,98,98,98,2019-06-26,134.01773071289062,133.24974060058594,135.93775939941406,0.00576353926726747,-0.014124322005940826
99,99,99,99,2019-06-27,134.0267333984375,133.54443359375,136.09849548339844,0.0036115305723238844,-0.015222520113851279
100,100,100,100,2019-06-28,135.58203125,135.9020233154297,134.4017333984375,-0.002354579112387345,0.008781864799789929
101,101,101,101,2019-07-01,136.247314453125,135.67880249023438,135.72341918945312,0.004190131048153578,0.003860021113530676
102,102,102,102,2019-07-02,134.6200714111328,135.7859344482422,133.1068572998047,-0.008586036851657597,0.011368415887994532
103,103,103,103,2019-07-03,134.94375610351562,134.68756103515625,131.62442016601562,0.0019021434970709628,0.025218237871919014
104,104,104,104,2019-07-05,133.0377960205078,134.01773071289062,133.24974060058594,-0.007311977953739168,-0.0015905815585294247
105,105,105,105,2019-07-08,131.47352600097656,134.0267333984375,133.54443359375,-0.019049986019361587,-0.01550725505394901
106,106,106,106,2019-07-09,131.6263427734375,135.58203125,135.9020233154297,-0.029175610072315505,-0.031461492902635446
107,107,107,107,2019-07-10,131.392578125,136.247314453125,135.67880249023438,-0.035631794634713665,-0.031590965475560395
108,108,108,108,2019-07-11,132.03988647460938,134.6200714111328,135.7859344482422,-0.019166420798006345,-0.027587894054377893
109,109,109,109,2019-07-12,136.1844024658203,134.94375610351562,134.68756103515625,0.009193803389858202,0.011113434820260393
110,110,110,110,2019-07-15,135.98663330078125,133.0377960205078,134.01773071289062,0.022165409894635335,0.014691358952410916
111,111,111,111,2019-07-16,137.95550537109375,131.47352600097656,134.0267333984375,0.04930254452952787,0.029313345726159845
112,112,112,112,2019-07-17,135.14151000976562,131.6263427734375,135.58203125,0.026705651484814297,-0.0032491122619493495
113,113,113,113,2019-07-18,134.85379028320312,131.392578125,136.247314453125,0.026342524118145416,-0.010227901926105898
114,114,114,114,2019-07-19,136.0045928955078,132.03988647460938,134.6200714111328,0.030026581563752153,0.010284658668369362
115,115,115,115,2019-07-22,136.57994079589844,136.1844024658203,134.94375610351562,0.0029044319534126117,0.012124938119609574
116,116,116,116,2019-07-23,141.08407592773438,135.98663330078125,133.0377960205078,0.037484879971095175,0.060481157595140944
117,117,117,117,2019-07-24,142.684326171875,137.95550537109375,131.47352600097656,0.034277869433778196,0.08527040014744225
118,118,118,118,2019-07-25,142.62139892578125,135.14151000976562,131.6263427734375,0.055348566961217927,0.08353233798548243
119,119,119,119,2019-07-26,139.91534423828125,134.85379028320312,131.392578125,0.03753364250606883,0.06486489750717217
120,120,120,120,2019-07-29,140.01425170898438,136.0045928955078,132.03988647460938,0.029481789755123833,0.06039360868360366
121,121,121,121,2019-07-30,140.14910888671875,136.57994079589844,136.1844024658203,0.02613244719555108,0.0291127790636192
122,122,122,122,2019-07-31,138.65670776367188,141.08407592773438,135.98663330078125,-0.017205117927737157,0.019634830262948322
123,123,123,123,2019-08-01,136.1214599609375,142.684326171875,137.95550537109375,-0.04599570525379215,-0.013294470599217845
124,124,124,124,2019-08-02,136.35520935058594,142.62139892578125,135.14151000976562,-0.0439358302638454,0.008980951454017339
125,125,125,125,2019-08-05,131.8690948486328,139.91534423828125,134.85379028320312,-0.05750798408461455,-0.02213282569442232
126,126,126,126,2019-08-06,133.93682861328125,140.01425170898438,136.0045928955078,-0.04340574635455596,-0.015203635687621397
127,127,127,127,2019-08-07,133.97279357910156,140.14910888671875,136.57994079589844,-0.04406960098911117,-0.019088800314337018
128,128,128,128,2019-08-08,135.61801147460938,138.65670776367188,141.08407592773438,-0.021915249093045652,-0.03874331257572128
129,129,129,129,2019-08-09,134.4312744140625,136.1214599609375,142.684326171875,-0.012416745657591655,-0.0578413339379058
130,130,130,130,2019-08-12,132.92990112304688,136.35520935058594,142.62139892578125,-0.025120479399743156,-0.0679526205445351
131,131,131,131,2019-08-13,136.54400634765625,131.8690948486328,139.91534423828125,0.03545115331525994,-0.024095555129989732
132,132,132,132,2019-08-14,131.78811645507812,133.93682861328125,140.01425170898438,-0.016042728355224467,-0.05875212811195851
133,133,133,133,2019-08-15,131.8151397705078,133.97279357910156,140.14910888671875,-0.01610516397360784,-0.05946501681253791
134,134,134,134,2019-08-16,135.0516357421875,135.61801147460938,138.65670776367188,-0.00417625746214334,-0.025999982832629387
135,135,135,135,2019-08-19,137.57786560058594,134.4312744140625,136.1214599609375,0.02340669014883856,0.010699309572982596
136,136,136,136,2019-08-20,136.79574584960938,132.92990112304688,136.35520935058594,0.029081829550027916,0.0032308006501662323
137,137,137,137,2019-08-21,136.76878356933594,136.54400634765625,131.8690948486328,0.0016461888565608707,0.03715570146536051
138,138,138,138,2019-08-22,136.4810791015625,131.78811645507812,133.93682861328125,0.03560990757527094,0.0189958991460617
139,139,139,139,2019-08-23,131.58139038085938,131.8151397705078,133.97279357910156,-0.0017733121556097187,-0.01784991664617508
140,140,140,140,2019-08-26,130.62840270996094,135.0516357421875,135.61801147460938,-0.032752161852156125,-0.03679163785396311
141,141,141,141,2019-08-27,130.35870361328125,137.57786560058594,134.4312744140625,-0.05247328090016501,-0.030294816578449568
142,142,142,142,2019-08-28,130.62840270996094,136.79574584960938,132.92990112304688,-0.04508431970120397,-0.017313624652105508
143,143,143,143,2019-08-29,133.1906280517578,136.76878356933594,136.54400634765625,-0.026162077516498128,-0.02455895638040939
144,144,144,144,2019-08-30,134.72796630859375,136.4810791015625,131.78811645507812,-0.012845097683204632,0.022307397150772124
145,145,145,145,2019-09-03,130.41265869140625,131.58139038085938,131.8151397705078,-0.008882195925048797,-0.01063975717465615
146,146,146,146,2019-09-04,131.96795654296875,130.62840270996094,135.0516357421875,0.01025469044417604,-0.022833334689151608
147,147,147,147,2019-09-05,136.1844024658203,130.35870361328125,137.57786560058594,0.04468975750036175,-0.010128541598479979
148,148,148,148,2019-09-06,137.09239196777344,130.62840270996094,136.79574584960938,0.04948379620138765,0.002168533212210999
149,149,149,149,2019-09-09,138.18923950195312,133.1906280517578,136.76878356933594,0.037529753581857506,0.01038581974297581
150,150,150,150,2019-09-10,141.47068786621094,134.72796630859375,136.4810791015625,0.050046933404851,0.0365589779733162
151,151,151,151,2019-09-11,143.43052673339844,130.41265869140625,131.58139038085938,0.09982058622695678,0.0900517642976868
152,152,152,152,2019-09-12,143.70924377441406,131.96795654296875,130.62840270996094,0.08897074364883673,0.1001378015277199
153,153,153,153,2019-09-13,143.63729858398438,136.1844024658203,130.35870361328125,0.05472650305922211,0.10186197471014324
154,154,154,154,2019-09-16,140.9582061767578,137.09239196777344,130.62840270996094,0.028198604995477217,0.07907777521962456
155,155,155,155,2019-09-17,141.57855224609375,138.18923950195312,133.1906280517578,0.02452660392629724,0.0629768349097084
156,156,156,156,2019-09-18,141.4167022705078,141.47068786621094,134.72796630859375,-0.00038160269464571073,0.04964623266555912
157,157,157,157,2019-09-19,140.13111877441406,143.43052673339844,130.41265869140625,-0.023003526753528236,0.07452083394760378
158,158,158,158,2019-09-20,139.40292358398438,143.70924377441406,131.96795654296875,-0.02996550588763436,0.05633918441856611
159,159,159,159,2019-09-23,138.7196502685547,143.63729858398438,136.1844024658203,-0.034236569219201485,0.018616286129908843
160,160,160,160,2019-09-24,136.84967041015625,140.9582061767578,137.09239196777344,-0.029147191057820154,-0.0017704961897101468
161,161,161,161,2019-09-25,138.99830627441406,141.57855224609375,138.18923950195312,-0.018224836535937095,0.005854774043021704
162,162,162,162,2019-09-26,139.63665771484375,141.4167022705078,141.47068786621094,-0.01258722998828754,-0.012964029362051543
163,163,163,163,2019-09-27,140.26129150390625,140.13111877441406,143.43052673339844,0.000928935204618897,-0.02209596033474104
164,164,164,164,2019-09-30,141.66441345214844,139.40292358398438,143.70924377441406,0.016222686081627247,-0.014228940801299328
165,165,165,165,2019-10-01,138.26065063476562,138.7196502685547,143.63729858398438,-0.0033088292314784606,-0.037432115489661855
166,166,166,166,2019-10-02,135.0107421875,136.84967041015625,140.9582061767578,-0.013437578747137247,-0.04219310212986005
167,167,167,167,2019-10-03,135.63539123535156,138.99830627441406,141.57855224609375,-0.024193928179407798,-0.04197783432911295
168,168,168,168,2019-10-04,137.147216796875,139.63665771484375,141.4167022705078,-0.017827989861032845,-0.030190814840710734
169,169,169,169,2019-10-07,135.9703369140625,140.26129150390625,140.13111877441406,-0.03059257863545517,-0.029692061954130766
170,170,170,170,2019-10-08,132.53036499023438,141.66441345214844,139.40292358398438,-0.06447666170586563,-0.04929996026668393
171,171,171,171,2019-10-09,134.15077209472656,138.26065063476562,138.7196502685547,-0.029725583679595657,-0.03293605603087224
172,172,172,172,2019-10-10,135.69874572753906,135.0107421875,136.84967041015625,0.005095917027724939,-0.008410138505761222
173,173,173,173,2019-10-11,139.89010620117188,135.63539123535156,138.99830627441406,0.03136876686142798,0.006415904989498289
174,174,174,174,2019-10-14,139.3560333251953,137.147216796875,139.63665771484375,0.016105441874126658,-0.0020096756413455763
175,175,175,175,2019-10-15,141.01266479492188,135.9703369140625,140.26129150390625,0.03708402873228356,0.005356954031716654
176,176,176,176,2019-10-16,141.0035858154297,132.53036499023438,141.66441345214844,0.06393418463625045,-0.004664739863847078
177,177,177,177,2019-10-17,142.0898895263672,134.15077209472656,138.26065063476562,0.059180557127428646,0.027695796844736442
178,178,178,178,2019-10-18,143.31202697753906,135.69874572753906,135.0107421875,0.056104286072667264,0.061486105887118336
179,179,179,179,2019-10-21,144.38021850585938,139.89010620117188,135.63539123535156,0.03209742580529884,0.06447304933366538
180,180,180,180,2019-10-22,146.272216796875,139.3560333251953,137.147216796875,0.049629594834551316,0.06653434326352237
181,181,181,181,2019-10-23,146.31748962402344,141.01266479492188,135.9703369140625,0.03761949209892945,0.07609860315710382
182,182,182,182,2019-10-24,144.9595947265625,141.0035858154297,132.53036499023438,0.028056087284979547,0.09378401498587885
183,183,183,183,2019-10-25,155.53306579589844,142.0898895263672,134.15077209472656,0.09461036470886008,0.1593900159297883
184,184,184,184,2019-10-28,153.8402099609375,143.31202697753906,135.69874572753906,0.07346335967356388,0.13368925509321605
185,185,185,185,2019-10-29,156.0943145751953,144.38021850585938,139.89010620117188,0.08113366353480433,0.11583527108572378
186,186,186,186,2019-10-30,154.08465576171875,146.272216796875,139.3560333251953,0.053410272544735626,0.10569059756568522
187,187,187,187,2019-10-31,152.60902404785156,146.31748962402344,141.01266479492188,0.042999196063264966,0.08223629607875682
188,188,188,188,2019-11-01,156.42018127441406,144.9595947265625,141.0035858154297,0.07906055869892348,0.10933477591955953
189,189,189,189,2019-11-04,158.87344360351562,155.53306579589844,142.0898895263672,0.0214769624100426,0.1181192703653553
190,190,190,190,2019-11-05,159.48902893066406,153.8402099609375,143.31202697753906,0.036718741941140776,0.1128795837606873
191,191,191,191,2019-11-06,160.72926330566406,156.0943145751953,144.38021850585938,0.029693257842750898,0.11323604416862132
192,192,192,192,2019-11-07,159.78778076171875,154.08465576171875,146.272216796875,0.03701293274016515,0.09240007611023304
193,193,193,193,2019-11-08,159.697265625,152.60902404785156,146.31748962402344,0.04644706708120916,0.09144344968846285
194,194,194,194,2019-11-11,158.63812255859375,156.42018127441406,144.9595947265625,0.014179380602357572,0.09436096905370817
195,195,195,195,2019-11-12,158.212646484375,158.87344360351562,155.53306579589844,-0.004159267302027536,0.017228366680515972
196,196,196,196,2019-11-13,156.95428466796875,159.48902893066406,153.8402099609375,-0.015892906739041313,0.020242267660853797
197,197,197,197,2019-11-14,157.20777893066406,160.72926330566406,156.0943145751953,-0.021909416509320212,0.0071332793798351
198,198,198,198,2019-11-15,158.56565856933594,159.78778076171875,154.08465576171875,-0.00764840832357061,0.029081434393744887
199,199,199,199,2019-11-18,159.18125915527344,159.697265625,152.60902404785156,-0.0032311540695896257,0.043065835381799644
200,200,200,200,2019-11-19,157.9320068359375,158.63812255859375,156.42018127441406,-0.0044511099303727875,0.009665156690179089
201,201,201,201,2019-11-20,156.1033477783203,158.212646484375,158.87344360351562,-0.013332048688427744,-0.017435864436276427
202,202,202,202,2019-11-21,156.2662811279297,156.95428466796875,159.48902893066406,-0.00438346453232874,-0.02020670527836388
203,203,203,203,2019-11-22,157.11724853515625,157.20777893066406,160.72926330566406,-0.000575864604942633,-0.022472664256780184
204,204,204,204,2019-11-25,158.5837860107422,158.56565856933594,159.78778076171875,0.00011432135791444864,-0.0075349613420816475
205,205,205,205,2019-11-26,158.75576782226562,159.18125915527344,159.697265625,-0.0026729989149838485,-0.005895516113251342
206,206,206,206,2019-11-27,158.5203857421875,157.9320068359375,158.63812255859375,0.0037255203554857896,-0.0007421722755370785
207,207,207,207,2019-11-29,157.81427001953125,156.1033477783203,158.212646484375,0.01096018929485476,-0.0025179811708863076
208,208,208,208,2019-12-02,155.77748107910156,156.2662811279297,156.95428466796875,-0.003127994377929544,-0.007497747457845261
209,209,209,209,2019-12-03,154.53726196289062,157.11724853515625,157.20777893066406,-0.01642077236152928,-0.016987180824883152
210,210,210,210,2019-12-04,155.37918090820312,158.5837860107422,158.56565856933594,-0.020207646589557315,-0.02009563539724124
211,211,211,211,2019-12-05,156.38401794433594,158.75576782226562,159.18125915527344,-0.014939613914279781,-0.017572679257480517
212,212,212,212,2019-12-06,157.6875457763672,158.5203857421875,157.9320068359375,-0.005253835094590431,-0.0015478880086938762
213,213,213,213,2019-12-09,157.9048309326172,157.81427001953125,156.1033477783203,0.0005738448942211871,0.011540323637742489
214,214,214,214,2019-12-10,157.92294311523438,155.77748107910156,156.2662811279297,0.013772607062784603,0.010601532047393114
215,215,215,215,2019-12-11,160.1136932373047,154.53726196289062,157.11724853515625,0.03608470347917225,0.019071392416078137
216,216,216,216,2019-12-12,162.13241577148438,155.37918090820312,158.5837860107422,0.043462932574416246,0.02237700240364937
217,217,217,217,2019-12-13,160.47579956054688,156.38401794433594,158.75576782226562,0.026164960268941106,0.010834451950161084
218,218,218,218,2019-12-16,160.6568145751953,157.6875457763672,158.5203857421875,0.018830078077562096,0.013477312857933743
219,219,219,219,2019-12-17,160.95556640625,157.9048309326172,157.81427001953125,0.01932008954770148,0.019905021176665372
220,220,220,220,2019-12-18,161.94232177734375,157.92294311523438,155.77748107910156,0.025451518207689983,0.039574659029900205
221,221,221,221,2019-12-19,161.55307006835938,160.1136932373047,154.53726196289062,0.008989717256233654,0.04539881201695861
222,222,222,222,2019-12-20,163.227783203125,162.13241577148438,155.37918090820312,0.006756005123518705,0.050512573493090906
223,223,223,223,2019-12-23,163.91575622558594,160.47579956054688,156.38401794433594,0.021435983958074445,0.04816181589560431
224,224,224,224,2019-12-24,163.11009216308594,160.6568145751953,157.6875457763672,0.015270298956054473,0.034387917955226666
225,225,225,225,2019-12-26,164.1058807373047,160.95556640625,157.9048309326172,0.01957257149531144,0.0392708048769812
226,226,226,226,2019-12-27,163.97010803222656,161.94232177734375,157.92294311523438,0.012521657295187172,0.03829187069151607
227,227,227,227,2019-12-30,163.83346557617188,161.55307006835938,160.1136932373047,0.014115457582128066,0.023232068810967288
228,228,228,228,2019-12-31,163.57850646972656,163.227783203125,162.13241577148438,0.002148673833088255,0.008919195408032099
229,229,229,229,2020-01-02,165.44529724121094,163.91575622558594,160.47579956054688,0.009331262905074134,0.03096727166509039
230,230,230,230,2020-01-03,163.10498046875,163.11009216308594,160.6568145751953,-3.133892126572224e-05,0.015238481480092103
231,231,231,231,2020-01-06,162.58590698242188,164.1058807373047,160.95556640625,-0.009262152873826257,0.010129134472161905
232,232,232,232,2020-01-07,161.92115783691406,163.97010803222656,161.94232177734375,-0.01249587635149818,-0.00013068813758754239
233,233,233,233,2020-01-08,162.76803588867188,163.83346557617188,161.55307006835938,-0.006503126108900137,0.007520536872486661
234,234,234,234,2020-01-09,163.57850646972656,163.57850646972656,163.227783203125,0.0,0.002148673833088255
235,235,235,235,2020-01-10,162.31271362304688,165.44529724121094,163.91575622558594,-0.018934256037491992,-0.009779673653415588
236,236,236,236,2020-01-13,163.7515411376953,163.10498046875,163.11009216308594,0.003964076799415572,0.003932613648259142
237,237,237,237,2020-01-14,162.67698669433594,162.58590698242188,164.1058807373047,0.0005601943834154799,-0.008707147096429058
238,238,238,238,2020-01-15,162.46755981445312,161.92115783691406,163.97010803222656,0.003374494012014173,-0.009163549599407017
239,239,239,239,2020-01-16,163.72422790527344,162.76803588867188,163.83346557617188,0.005874568746750519,-0.0006667604235451874
240,240,240,240,2020-01-17,164.30703735351562,163.57850646972656,163.57850646972656,0.004453707883216973,0.004453707883216973
241,241,241,241,2020-01-21,161.98489379882812,162.31271362304688,165.44529724121094,-0.00201968050993262,-0.02091569539953575
242,242,242,242,2020-01-22,161.64794921875,163.7515411376953,163.10498046875,-0.012846241961023463,-0.008933088651325138
243,243,243,243,2020-01-23,163.5511932373047,162.67698669433594,162.58590698242188,0.005373879617105004,0.005937084417699134
244,244,244,244,2020-01-24,160.54608154296875,162.46755981445312,161.92115783691406,-0.01182684268588019,-0.008492258283690601
245,245,245,245,2020-01-27,157.87789916992188,163.72422790527344,162.76803588867188,-0.0357083909336503,-0.03004359358427533
246,246,246,246,2020-01-28,160.14540100097656,164.30703735351562,163.57850646972656,-0.02532841209707337,-0.02098750956248252
247,247,247,247,2020-01-29,160.09986877441406,161.98489379882812,162.31271362304688,-0.011637042073534998,-0.013633219476398506
248,248,248,248,2020-01-30,162.0030975341797,161.64794921875,163.7515411376953,0.0021970480735828968,-0.01067741769859376
249,249,249,249,2020-01-31,159.3440399169922,163.5511932373047,162.67698669433594,-0.025723770258332057,-0.020488127085893426
250,250,250,250,2020-02-03,160.6917724609375,160.54608154296875,162.46755981445312,0.0009074710299283861,-0.010930104173064947
251,251,251,251,2020-02-04,165.7640380859375,157.87789916992188,163.72422790527344,0.04995087315880653,0.012458816918924365
252,252,252,252,2020-02-05,169.16075134277344,160.14540100097656,164.30703735351562,0.05629478140144584,0.029540511882122145
253,253,253,253,2020-02-06,169.44305419921875,160.09986877441406,161.98489379882812,0.058358482716619475,0.04604232052436341
254,254,254,254,2020-02-07,167.13909912109375,162.0030975341797,161.64794921875,0.03170310731762682,0.033969808642068555
255,255,255,255,2020-02-10,167.4123077392578,159.3440399169922,163.5511932373047,0.05063426172995644,0.023607987355682702
