,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ROP,ROP_6m,ROP_12m,ROP_6m_ret,ROP_12m_ret
245,245,245,245,2020-01-27,364.1535034179688,367.3014831542969,356.7135925292969,-0.008570560917135372,0.020856819152639705
246,246,246,246,2020-01-28,369.4522705078125,371.2510986328125,361.83642578125,-0.0048453139441861914,0.021047755792189538
247,247,247,247,2020-01-29,369.999755859375,369.8042907714844,362.071044921875,0.0005285636017982043,0.021898218730003194
248,248,248,248,2020-01-30,380.6756591796875,367.2624206542969,365.7274475097656,0.03652221891228136,0.040872545311280595
249,249,249,249,2020-01-31,373.1282348632813,369.999755859375,364.2708129882813,0.008455354238383173,0.024315486059227398
250,250,250,250,2020-02-03,371.2218627929688,368.4159851074219,365.1799621582031,0.007616058474576803,0.016544994963738402
251,251,251,251,2020-02-04,377.556884765625,364.1535034179688,367.3014831542969,0.03680695427024916,0.027920937109366495
252,252,252,252,2020-02-05,377.1268005371094,369.4522705078125,371.2510986328125,0.020772723953619954,0.015826759640402477
253,253,253,253,2020-02-06,376.43267822265625,369.999755859375,369.8042907714844,0.01738628812967713,0.017924041490551046
254,254,254,254,2020-02-07,376.8237609863281,380.6756591796875,367.2624206542969,-0.010118582842044033,0.026034082972598238
255,255,255,255,2020-02-10,383.0220642089844,373.1282348632813,369.999755859375,0.026515895666079148,0.035195451195267013
256,256,256,256,2020-02-11,381.0569458007813,371.2218627929688,368.4159851074219,0.0264938140599158,0.034311650971587504
257,257,257,257,2020-02-12,382.3180847167969,377.556884765625,364.1535034179688,0.012610549941705962,0.049881660146982254
258,258,258,258,2020-02-13,379.7077941894531,377.1268005371094,369.4522705078125,0.006843835146873367,0.027758724198783336
259,259,259,259,2020-02-14,383.9507446289063,376.43267822265625,369.999755859375,0.019971875028881536,0.03770539993230049
260,260,260,260,2020-02-18,380.6267700195313,376.8237609863281,380.6756591796875,0.010092275028646958,-0.00012842733433904296
261,261,261,261,2020-02-19,379.2971801757813,383.0220642089844,373.1282348632813,-0.009724985532871822,0.016533043431463668
262,262,262,262,2020-02-20,375.4256896972656,381.0569458007813,371.2218627929688,-0.014777990968467325,0.01132429774655086
263,263,263,263,2020-02-21,378.5932922363281,382.3180847167969,377.556884765625,-0.009742653118875899,0.002745036609109963
264,264,264,264,2020-02-24,366.63671875,379.7077941894531,377.1268005371094,-0.03442403774553915,-0.027815795038085955
265,265,265,265,2020-02-25,357.7303161621094,383.9507446289063,376.43267822265625,-0.06829112544667504,-0.049683152240796224
266,266,266,266,2020-02-26,356.8406677246094,380.6267700195313,376.8237609863281,-0.062491932172036635,-0.05303034290994135
267,267,267,267,2020-02-27,347.0642395019531,379.2971801757813,383.0220642089844,-0.0849807020945691,-0.09387925152899801
268,268,268,268,2020-02-28,343.8379821777344,375.4256896972656,381.0569458007813,-0.08413837514689748,-0.09767296996734243
269,269,269,269,2020-03-02,352.9495849609375,378.5932922363281,382.3180847167969,-0.0677341828322281,-0.07681692530347906
270,270,270,270,2020-03-03,344.6689147949219,366.63671875,379.7077941894531,-0.059917086400877895,-0.09227853610255043
271,271,271,271,2020-03-04,358.7568359375,357.7303161621094,383.9507446289063,0.0028695353147689673,-0.06561755392806068
272,272,272,272,2020-03-05,343.6815490722656,356.8406677246094,380.6267700195313,-0.03687673475182274,-0.09706416851702226
273,273,273,273,2020-03-06,342.4985656738281,347.0642395019531,379.2971801757813,-0.013155126078897905,-0.09701789632313973
274,274,274,274,2020-03-09,308.27130126953125,343.8379821777344,375.4256896972656,-0.10344023276002778,-0.1788753147976796
275,275,275,275,2020-03-10,333.91485595703125,352.9495849609375,378.5932922363281,-0.053930447335737486,-0.1180116953879029
276,276,276,276,2020-03-11,315.8675231933594,344.6689147949219,366.63671875,-0.08356248668000521,-0.13847275234660505
277,277,277,277,2020-03-12,284.43621826171875,358.7568359375,357.7303161621094,-0.20716153737270904,-0.20488645940529293
278,278,278,278,2020-03-13,306.51141357421875,343.6815490722656,356.8406677246094,-0.10815283973895018,-0.14104125090706332
279,279,279,279,2020-03-16,276.92791748046875,342.4985656738281,347.0642395019531,-0.19144794975814383,-0.2020845539204268
280,280,280,280,2020-03-17,302.47381591796875,308.27130126953125,343.8379821777344,-0.018806438768990574,-0.12030132912536684
281,281,281,281,2020-03-18,280.8482666015625,333.91485595703125,352.9495849609375,-0.15892251694934312,-0.20428220185428114
282,282,282,282,2020-03-19,293.30352783203125,315.8675231933594,344.6689147949219,-0.07143499633393935,-0.14902819708430348
283,283,283,283,2020-03-20,276.8204345703125,284.43621826171875,358.7568359375,-0.026775013878150844,-0.22838979821268646
284,284,284,284,2020-03-23,248.61526489257807,306.51141357421875,343.6815490722656,-0.18888741533803177,-0.27661154471722327
285,285,285,285,2020-03-24,276.556396484375,276.92791748046875,342.4985656738281,-0.0013415801464652377,-0.19253268713613203
286,286,286,286,2020-03-25,278.8050231933594,302.47381591796875,308.27130126953125,-0.07825071619101198,-0.09558553765732669
287,287,287,287,2020-03-26,299.472412109375,280.8482666015625,333.91485595703125,0.06631390584380736,-0.10314738393097544
288,288,288,288,2020-03-27,298.9543151855469,293.30352783203125,315.8675231933594,0.019266005408403064,-0.0535452579512552
289,289,289,289,2020-03-30,310.3633728027344,276.8204345703125,284.43621826171875,0.12117218977886535,0.09115278883773947
290,290,290,290,2020-03-31,304.8396911621094,248.61526489257807,306.51141357421875,0.22615033833029052,-0.005454029892771328
291,291,291,291,2020-04-01,287.0954284667969,276.556396484375,276.92791748046875,0.038108075301803046,0.036715370118092894
292,292,292,292,2020-04-02,298.2503356933594,278.8050231933594,302.47381591796875,0.0697452014216906,-0.013963126731454945
293,293,293,293,2020-04-03,292.9808044433594,299.472412109375,280.8482666015625,-0.021676813634655345,0.043199618030789644
294,294,294,294,2020-04-06,305.631591796875,298.9543151855469,293.30352783203125,0.022335441477684848,0.04203176162239597
295,295,295,295,2020-04-07,301.7174987792969,310.3633728027344,276.8204345703125,-0.02785726274773015,0.08993940150274748
296,296,296,296,2020-04-08,311.4806213378906,304.8396911621094,248.61526489257807,0.02178499181148208,0.2528620134104618
297,297,297,297,2020-04-09,308.9052734375,287.0954284667969,276.556396484375,0.07596723182663112,0.11697027211935285
298,298,298,298,2020-04-13,308.1903991699219,298.2503356933594,278.8050231933594,0.03332792049824285,0.10539758444804948
299,299,299,299,2020-04-14,313.02789306640625,292.9808044433594,299.472412109375,0.06842458044695032,0.04526453993391688
300,300,300,300,2020-04-15,307.5734558105469,305.631591796875,298.9543151855469,0.006353610247733954,0.02883096241527916
301,301,301,301,2020-04-16,303.6662292480469,301.7174987792969,310.3633728027344,0.006458791673118913,-0.02157839533128214
302,302,302,302,2020-04-17,315.2899475097656,311.4806213378906,304.8396911621094,0.012229737296377996,0.03428115383471808
303,303,303,303,2020-04-20,313.6741638183594,308.9052734375,287.0954284667969,0.015438034863539674,0.09257805146359677
304,304,304,304,2020-04-21,304.13623046875,308.1903991699219,298.2503356933594,-0.01315475339949379,0.01973474652327667
305,305,305,305,2020-04-22,307.1328125,313.02789306640625,292.9808044433594,-0.018832444957726735,0.04830353334420101
306,306,306,306,2020-04-23,307.4950866699219,307.5734558105469,305.631591796875,-0.00025479812755124787,0.006097193232188491
307,307,307,307,2020-04-24,300.0527648925781,303.6662292480469,301.7174987792969,-0.011899460682264773,-0.005517525146715108
308,308,308,308,2020-04-27,308.0238647460937,315.2899475097656,311.4806213378906,-0.023045716557286933,-0.011097822320211281
309,309,309,309,2020-04-28,329.8024597167969,313.6741638183594,308.9052734375,0.05141735520103907,0.06764917298676343
310,310,310,310,2020-04-29,333.65093994140625,304.13623046875,308.1903991699219,0.09704437194860582,0.08261302376731927
311,311,311,311,2020-04-30,333.95440673828125,307.1328125,313.02789306640625,0.0873289767379748,0.06685191363261556
312,312,312,312,2020-05-01,332.3387145996094,307.4950866699219,307.5734558105469,0.08079357689495592,0.08051819271529381
313,313,313,313,2020-05-04,334.0034484863281,300.0527648925781,303.6662292480469,0.11314904432193673,0.09990317103552715
314,314,314,314,2020-05-05,338.6940612792969,308.0238647460937,315.2899475097656,0.09957084513073311,0.07423044709919391
315,315,315,315,2020-05-06,343.8742980957031,329.8024597167969,313.6741638183594,0.042667475527592424,0.09627867947336544
316,316,316,316,2020-05-07,348.79998779296875,333.65093994140625,304.13623046875,0.045403881835977655,0.14685444498138467
317,317,317,317,2020-05-08,350.9249572753906,333.95440673828125,307.1328125,0.050816968408532226,0.14258373899855004
318,318,318,318,2020-05-11,356.5653991699219,332.3387145996094,307.4950866699219,0.07289756957596705,0.15958080186391443
319,319,319,319,2020-05-12,349.5931701660156,334.0034484863281,300.0527648925781,0.046675331498338135,0.1651056449727215
320,320,320,320,2020-05-13,345.27471923828125,338.6940612792969,308.0238647460937,0.019429505005574166,0.1209349623701843
321,321,321,321,2020-05-14,350.072998046875,343.8742980957031,329.8024597167969,0.01802606355141645,0.061462665704447916
322,322,322,322,2020-05-15,353.9998474121094,348.79998779296875,333.65093994140625,0.014907854934407272,0.06098861125425481
323,323,323,323,2020-05-18,358.73931884765625,350.9249572753906,333.95440673828125,0.022267899191146023,0.07421645472939908
324,324,324,324,2020-05-19,350.32763671875,356.5653991699219,332.3387145996094,-0.01749402063602712,0.05412827735346171
325,325,325,325,2020-05-20,360.2474060058594,349.5931701660156,334.0034484863281,0.03047609835965681,0.07857391185170792
326,326,326,326,2020-05-21,357.4859313964844,345.27471923828125,338.6940612792969,0.03536665581871312,0.055483317440547575
327,327,327,327,2020-05-22,359.4444274902344,350.072998046875,343.8742980957031,0.026769929402280068,0.045278549402369084
328,328,328,328,2020-05-26,362.6074523925781,353.9998474121094,348.79998779296875,0.024315278787248262,0.03958562237050556
329,329,329,329,2020-05-27,371.3325805664063,358.73931884765625,350.9249572753906,0.035104213720431154,0.05815381000388831
330,330,330,330,2020-05-28,373.8101196289063,350.32763671875,356.5653991699219,0.06703006114532872,0.04836341523639098
331,331,331,331,2020-05-29,385.6296997070313,360.2474060058594,349.5931701660156,0.070457949947762,0.10308133172024658
332,332,332,332,2020-06-01,379.7247314453125,357.4859313964844,345.27471923828125,0.06220888179278661,0.09977565772273222
333,333,333,333,2020-06-02,387.4119262695313,359.4444274902344,350.072998046875,0.07780757368969571,0.10666040634661167
334,334,334,334,2020-06-03,393.1405029296875,362.6074523925781,353.9998474121094,0.08420414510414598,0.11056687115464348
335,335,335,335,2020-06-04,393.8945617675781,371.3325805664063,358.73931884765625,0.06075949804015912,0.09799662616533822
336,336,336,336,2020-06-05,397.4100341796875,373.8101196289063,350.32763671875,0.06313342874240435,0.13439532747665073
337,337,337,337,2020-06-08,393.56158447265625,385.6296997070313,360.2474060058594,0.020568656334434055,0.09247583164070039
338,338,338,338,2020-06-09,393.7868957519531,379.7247314453125,357.4859313964844,0.037032521566654486,0.10154515511606999
339,339,339,339,2020-06-10,392.895751953125,387.4119262695313,359.4444274902344,0.014155025469655858,0.09306396734666156
340,340,340,340,2020-06-11,384.1607666015625,393.1405029296875,362.6074523925781,-0.022841035866841275,0.059439799338844246
341,341,341,341,2020-06-12,381.7224426269531,393.8945617675781,371.3325805664063,-0.03090197307117759,0.027979936596726374
342,342,342,342,2020-06-15,385.86474609375,397.4100341796875,373.8101196289063,-0.029051325062208533,0.03224799391950839
343,343,343,343,2020-06-16,390.3789978027344,393.56158447265625,385.6296997070313,-0.0080866293751366,0.012315695858776454
344,344,344,344,2020-06-17,393.88482666015625,393.7868957519531,379.7247314453125,0.0002486901145253295,0.037290421303209476
345,345,345,345,2020-06-18,393.7868957519531,392.895751953125,387.4119262695313,0.0022681431254936157,0.016455274218859728
346,346,346,346,2020-06-19,382.4568481445313,384.1607666015625,393.1405029296875,-0.004435430697686149,-0.027175156732876626
347,347,347,347,2020-06-22,391.740234375,381.7224426269531,393.8945617675781,0.02624365410402918,-0.005469299659560445
348,348,348,348,2020-06-23,389.1941528320313,385.86474609375,397.4100341796875,0.008628429448365393,-0.02067356292252398
349,349,349,349,2020-06-24,378.9022216796875,390.3789978027344,393.56158447265625,-0.029399061393272752,-0.03724795145494508
350,350,350,350,2020-06-25,385.1889953613281,393.88482666015625,393.7868957519531,-0.022077091348154165,-0.021833891588004528
351,351,351,351,2020-06-26,379.1764221191406,393.7868957519531,392.895751953125,-0.03710248814885819,-0.03491849877679809
352,352,352,352,2020-06-29,377.6390075683594,382.4568481445313,384.1607666015625,-0.012597082780829827,-0.01697663999084853
353,353,353,353,2020-06-30,380.2045593261719,391.740234375,381.7224426269531,-0.02944725620852462,-0.003976405710744757
354,354,354,354,2020-07-01,381.60491943359375,389.1941528320313,385.86474609375,-0.019499864895742514,-0.011039688655882784
355,355,355,355,2020-07-02,383.0542297363281,378.9022216796875,390.3789978027344,0.010957993432275437,-0.01876322268265973
356,356,356,356,2020-07-06,385.03228759765625,385.1889953613281,393.88482666015625,-0.0004068334390624484,-0.022474943088218957
357,357,357,357,2020-07-07,382.8780517578125,379.1764221191406,393.7868957519531,0.009762288535727581,-0.02770240480783326
358,358,358,358,2020-07-08,389.6731567382813,377.6390075683594,382.4568481445313,0.0318668064705776,0.018868294890677317
359,359,359,359,2020-07-09,387.2414245605469,380.2045593261719,391.740234375,0.018508103234864626,-0.011484165831550874
360,360,360,360,2020-07-10,384.29986572265625,381.60491943359375,389.1941528320313,0.007062137178583949,-0.012575438438016118
361,361,361,361,2020-07-13,378.7304382324219,383.0542297363281,378.9022216796875,-0.011287674611718757,-0.0004533714437041647
362,362,362,362,2020-07-14,388.9573974609375,385.03228759765625,385.1889953613281,0.01019423562572186,0.009783254830721289
363,363,363,363,2020-07-15,391.9087219238281,382.8780517578125,379.1764221191406,0.02358628321617129,0.03357882785414046
364,364,364,364,2020-07-16,397.54681396484375,389.6731567382813,377.6390075683594,0.020205798347692427,0.052716499083799606
365,365,365,365,2020-07-17,401.0963439941406,387.2414245605469,380.2045593261719,0.03577850548741446,0.054948800995429314
366,366,366,366,2020-07-20,407.146240234375,384.29986572265625,381.60491943359375,0.059449342946704675,0.06693131954035492
367,367,367,367,2020-07-21,407.5188293457031,378.7304382324219,383.0542297363281,0.07601287936517576,0.06386719610488312
368,368,368,368,2020-07-22,410.0878601074219,388.9573974609375,385.03228759765625,0.054325905059066315,0.06507395176154085
369,369,369,369,2020-07-23,412.097900390625,391.9087219238281,382.8780517578125,0.05151500167613232,0.07631633231171842
370,370,370,370,2020-07-24,407.1854248046875,397.54681396484375,389.6731567382813,0.02424522220091574,0.044940914619294725
371,371,371,371,2020-07-27,412.50970458984375,401.0963439941406,387.2414245605469,0.028455409196823434,0.06525200669833309
372,372,372,372,2020-07-28,414.8532104492188,407.146240234375,384.29986572265625,0.018929243238024807,0.07950391725770856
373,373,373,373,2020-07-29,428.6492919921875,407.5188293457031,378.7304382324219,0.05185150016358908,0.13180576135560318
374,374,374,374,2020-07-30,424.3741455078125,410.0878601074219,388.9573974609375,0.03483713318567472,0.091055597034716
375,375,375,375,2020-07-31,424.0309753417969,412.097900390625,391.9087219238281,0.028956893349518564,0.08196360943508685
376,376,376,376,2020-08-03,426.72747802734375,407.1854248046875,397.54681396484375,0.04799300768692771,0.07340183102330311
377,377,377,377,2020-08-04,424.9723815917969,412.50970458984375,401.0963439941406,0.030211839535617013,0.05952693898901518
378,378,378,378,2020-08-05,426.7471008300781,414.8532104492188,407.146240234375,0.0286701177218327,0.048142064591876865
379,379,379,379,2020-08-06,428.4728088378906,428.6492919921875,407.5188293457031,-0.0004117192250024937,0.05141843267912405
380,380,380,380,2020-08-07,432.31646728515625,424.3741455078125,410.0878601074219,0.018715376187302457,0.054204499425834385
381,381,381,381,2020-08-10,432.7283020019531,424.0309753417969,412.097900390625,0.020511064440859927,0.0500618944958775
382,382,382,382,2020-08-11,426.2470397949219,426.72747802734375,407.1854248046875,-0.0011258666412643503,0.046813107319294556
383,383,383,383,2020-08-12,438.0036010742188,424.9723815917969,412.50970458984375,0.03066368556378074,0.06180193144722135
384,384,384,384,2020-08-13,444.357421875,426.7471008300781,414.8532104492188,0.041266410505583995,0.07111964107456936
385,385,385,385,2020-08-14,436.2876892089844,428.4728088378906,428.6492919921875,0.018238917872733573,0.017819689334599653
386,386,386,386,2020-08-17,432.3851623535156,432.31646728515625,424.3741455078125,0.00015889995768780807,0.018877250017474534
387,387,387,387,2020-08-18,430.4534301757813,432.7283020019531,424.0309753417969,-0.005257044236874453,0.015146192630874467
388,388,388,388,2020-08-19,425.9724731445313,426.2470397949219,426.72747802734375,-0.000644149107810077,-0.0017692905230819456
389,389,389,389,2020-08-20,426.3352966308594,438.0036010742188,424.9723815917969,-0.02663974546040837,0.0032070673250752524
390,390,390,390,2020-08-21,423.5799255371094,444.357421875,426.7471008300781,-0.0467585221154142,-0.007421667978079305
391,391,391,391,2020-08-24,423.7564392089844,436.2876892089844,428.4728088378906,-0.02872244693110615,-0.011007395409053045
392,392,392,392,2020-08-25,422.8739318847656,432.3851623535156,432.31646728515625,-0.02199712500997819,-0.0218417203945237
393,393,393,393,2020-08-26,424.021240234375,430.4534301757813,432.7283020019531,-0.014942824218591166,-0.02012131336752465
394,394,394,394,2020-08-27,419.7264099121094,425.9724731445313,426.2470397949219,-0.014663067747813452,-0.01529777165361601
395,395,395,395,2020-08-28,421.80517578125,426.3352966308594,438.0036010742188,-0.010625723193479208,-0.036982402092680555
396,396,396,396,2020-08-31,418.8734436035156,423.5799255371094,444.357421875,-0.011111201569870999,-0.057350180320951516
397,397,397,397,2020-09-01,427.9139404296875,423.7564392089844,436.2876892089844,0.009811063233549522,-0.01919318144061999
398,398,398,398,2020-09-02,435.2286376953125,422.8739318847656,432.3851623535156,0.029216049699449353,0.006576255591934643
399,399,399,399,2020-09-03,421.5992736816406,424.021240234375,430.4534301757813,-0.00571189912891068,-0.020569371442864304
400,400,400,400,2020-09-04,414.30413818359375,419.7264099121094,425.9724731445313,-0.012918586013329625,-0.027392227659223667
401,401,401,401,2020-09-08,386.280517578125,421.80517578125,426.3352966308594,-0.08422053650083294,-0.09395135558624801
402,402,402,402,2020-09-09,392.11468505859375,418.8734436035156,423.5799255371094,-0.0638826809231916,-0.07428406914850116
403,403,403,403,2020-09-10,388.0945129394531,427.9139404296875,423.7564392089844,-0.09305475640791205,-0.08415665927366311
404,404,404,404,2020-09-11,391.8205261230469,435.2286376953125,422.8739318847656,-0.0997363404258661,-0.07343419260514006
405,405,405,405,2020-09-14,388.5454711914063,421.5992736816406,424.021240234375,-0.07840099486317909,-0.08366507541782509
406,406,406,406,2020-09-15,396.0270385742188,414.30413818359375,419.7264099121094,-0.044115175121122396,-0.05646385545015675
407,407,407,407,2020-09-16,392.6343688964844,386.280517578125,421.80517578125,0.01644880088231293,-0.06915706245362374
408,408,408,408,2020-09-17,391.0361328125,392.11468505859375,418.8734436035156,-0.0027506040635345563,-0.06645756902498934
409,409,409,409,2020-09-18,383.7507629394531,388.0945129394531,427.9139404296875,-0.011192505575768563,-0.10320574610373323
410,410,410,410,2020-09-21,384.6136474609375,391.8205261230469,435.2286376953125,-0.018393315769899554,-0.11629517419257851
411,411,411,411,2020-09-22,385.0843505859375,388.5454711914063,421.5992736816406,-0.008907890741477131,-0.08661049810839183
412,412,412,412,2020-09-23,378.9265441894531,396.0270385742188,414.30413818359375,-0.04318011832305968,-0.08539039496260947
413,413,413,413,2020-09-24,383.5938415527344,392.6343688964844,386.280517578125,-0.023025308174520753,-0.006955246001624338
414,414,414,414,2020-09-25,390.3693542480469,391.0361328125,392.11468505859375,-0.0017051584457358215,-0.004451072293520597
415,415,415,415,2020-09-28,392.8010864257813,383.7507629394531,388.0945129394531,0.02358385796292506,0.012127389925408405
416,416,416,416,2020-09-29,393.5462951660156,384.6136474609375,391.8205261230469,0.023224988931224377,0.004404488606160495
417,417,417,417,2020-09-30,387.41796875,385.0843505859375,388.5454711914063,0.006060018176567539,-0.002901854544717808
418,418,418,418,2020-10-01,385.8196716308594,378.9265441894531,396.0270385742188,0.018191197072643828,-0.025774419292450612
419,419,419,419,2020-10-02,388.0160217285156,383.5938415527344,392.6343688964844,0.011528287727146092,-0.011762462825016584
420,420,420,420,2020-10-05,393.8999938964844,390.3693542480469,391.0361328125,0.009044356607445403,0.007323776100654156
421,421,421,421,2020-10-06,392.6236877441406,392.8010864257813,383.7507629394531,-0.0004516247224641834,0.023121582187153766
422,422,422,422,2020-10-07,397.6309509277344,393.5462951660156,384.6136474609375,0.010379098499696537,0.033845141878692475
423,423,423,423,2020-10-08,396.3250732421875,387.41796875,385.0843505859375,0.022990943143205822,0.02919028685311753
424,424,424,424,2020-10-09,406.8500671386719,385.8196716308594,378.9265441894531,0.05450835469046211,0.07369112398538569
425,425,425,425,2020-10-12,414.18408203125,388.0160217285156,383.5938415527344,0.06744066955318528,0.07974643272345205
426,426,426,426,2020-10-13,416.0495300292969,393.8999938964844,390.3693542480469,0.05623136957608921,0.0657843027425058
427,427,427,427,2020-10-14,419.4367980957031,392.6236877441406,392.8010864257813,0.06829213618164487,0.06780966904213126
428,428,428,428,2020-10-15,422.6178283691406,397.6309509277344,393.5462951660156,0.06283936746651131,0.07387068195080149
429,429,429,429,2020-10-16,425.9952087402344,396.3250732421875,387.41796875,0.07486313004455303,0.09957524715413535
430,430,430,430,2020-10-19,417.1688232421875,406.8500671386719,385.8196716308594,0.025362552293738627,0.08125337798048315
431,431,431,431,2020-10-20,415.1757507324219,414.18408203125,388.0160217285156,0.0023942704323849373,0.06999641118662159
432,432,432,432,2020-10-21,413.7913818359375,416.0495300292969,393.8999938964844,-0.005427594626054133,0.05049857387070822
433,433,433,433,2020-10-22,419.7410888671875,419.4367980957031,392.6236877441406,0.0007254746671390144,0.06906715506354866
434,434,434,434,2020-10-23,420.8014831542969,422.6178283691406,397.6309509277344,-0.004297843330114404,0.05827145038006232
435,435,435,435,2020-10-26,410.286376953125,425.9952087402344,396.3250732421875,-0.03687560673173762,0.03522689997058537
436,436,436,436,2020-10-27,387.4201354980469,417.1688232421875,406.8500671386719,-0.07131090840618748,-0.04775698275601481
437,437,437,437,2020-10-28,360.813232421875,415.1757507324219,414.18408203125,-0.13093856809952076,-0.12885780000919544
438,438,438,438,2020-10-29,364.06298828125,413.7913818359375,416.0495300292969,-0.12017745109636946,-0.12495277123468007
439,439,439,439,2020-10-30,364.5833435058594,419.7410888671875,419.4367980957031,-0.13140897287465914,-0.13077883208837537
440,440,440,440,2020-11-02,374.0086669921875,420.8014831542969,422.6178283691406,-0.1111992662462924,-0.1150191925516566
441,441,441,441,2020-11-03,376.3748779296875,410.286376953125,425.9952087402344,-0.08265324156086196,-0.11648095986169793
442,442,442,442,2020-11-04,381.6765441894531,387.4201354980469,417.1688232421875,-0.01482522662692809,-0.0850789346550217
443,443,443,443,2020-11-05,378.9765930175781,360.813232421875,415.1757507324219,0.050340062291468035,-0.08718996148253821
444,444,444,444,2020-11-06,381.35260009765625,364.06298828125,413.7913818359375,0.04749071554356821,-0.07839404869756994
445,445,445,445,2020-11-09,383.1100158691406,364.5833435058594,419.7410888671875,0.050816014207142546,-0.08727063890006137
446,446,446,446,2020-11-10,393.68408203125,374.0086669921875,420.8014831542969,0.05260684250259229,-0.06444226602952263
447,447,447,447,2020-11-11,394.0472717285156,376.3748779296875,410.286376953125,0.04695423322629311,-0.03957992791572673
448,448,448,448,2020-11-12,383.5419921875,381.6765441894531,387.4201354980469,0.004887510187476796,-0.01001017488562217
449,449,449,449,2020-11-13,389.1775512695313,378.9765930175781,360.813232421875,0.026917119526376654,0.07861219129150943
450,450,450,450,2020-11-16,400.4486389160156,381.35260009765625,364.06298828125,0.05007449487290572,0.09994328400847108
451,451,451,451,2020-11-17,398.26904296875,383.1100158691406,364.5833435058594,0.03956833930644943,0.09239505880594145
452,452,452,452,2020-11-18,400.9396057128906,393.68408203125,374.0086669921875,0.018429812158533565,0.07200618888670207
453,453,453,453,2020-11-19,402.0293884277344,394.0472717285156,376.3748779296875,0.020256749055017398,0.06816212240084618
454,454,454,454,2020-11-20,397.8861999511719,383.5419921875,381.6765441894531,0.03739931495339244,0.04246961467370847
455,455,455,455,2020-11-23,398.3377990722656,389.1775512695313,378.9765930175781,0.023537451666605147,0.051088131592838204
456,456,456,456,2020-11-24,410.9147033691406,400.4486389160156,381.35260009765625,0.026135847237378274,0.07751908145877118
457,457,457,457,2020-11-25,410.8558349609375,398.26904296875,383.1100158691406,0.03160374177808012,0.07242258866255802
458,458,458,458,2020-11-27,411.1797790527344,400.9396057128906,393.68408203125,0.025540438494810802,0.044440956137250076
459,459,459,459,2020-11-30,419.2306213378906,402.0293884277344,394.0472717285156,0.04278600869808846,0.06390946319436885
460,460,460,460,2020-12-01,416.2851257324219,397.8861999511719,383.5419921875,0.04624167860938111,0.08537040066505908
461,461,461,461,2020-12-02,410.4041442871094,398.3377990722656,389.1775512695313,0.030291740434742698,0.05454218247772791
462,462,462,462,2020-12-03,401.7642822265625,410.9147033691406,400.4486389160156,-0.022268419863180067,0.0032854233544361566
463,463,463,463,2020-12-04,410.3453063964844,410.8558349609375,398.26904296875,-0.001242597819017588,0.030321873218456252
464,464,464,464,2020-12-07,411.3565368652344,411.1797790527344,400.9396057128906,0.0004298796329604837,0.025981297442097206
465,465,465,465,2020-12-08,411.5135803222656,419.2306213378906,402.0293884277344,-0.018407627264911186,0.023590792532909743
466,466,466,466,2020-12-09,411.9063415527344,416.2851257324219,397.8861999511719,-0.01051871399916915,0.03523656161807831
467,467,467,467,2020-12-10,407.4489440917969,410.4041442871094,398.3377990722656,-0.007200707489067426,0.022872910983469996
468,468,468,468,2020-12-11,412.7998352050781,401.7642822265625,410.9147033691406,0.027467730375027477,0.004587647559167518
469,469,469,469,2020-12-14,415.1954040527344,410.3453063964844,410.8558349609375,0.011819551925284388,0.010562267156822625
470,470,470,470,2020-12-15,418.2095031738281,411.3565368652344,411.1797790527344,0.016659432133538488,0.01709647331706976
471,471,471,471,2020-12-16,413.1925048828125,411.5135803222656,419.2306213378906,0.004079876438663588,-0.014402851671017403
472,472,472,472,2020-12-17,417.3062744140625,411.9063415527344,416.2851257324219,0.013109613318824875,0.0024530030465153008
473,473,473,473,2020-12-18,418.4353637695313,407.4489440917969,410.4041442871094,0.02696391741110804,0.019569050640003915
474,474,474,474,2020-12-21,414.6946411132813,412.7998352050781,401.7642822265625,0.004590132424015847,0.03218394331885155
475,475,475,475,2020-12-22,405.4067993164063,415.1954040527344,410.3453063964844,-0.02357589857879261,-0.012035003210945416
476,476,476,476,2020-12-23,411.8277587890625,418.2095031738281,411.3565368652344,-0.015259682853531631,0.001145531629129115
477,477,477,477,2020-12-24,412.4757995605469,413.1925048828125,411.5135803222656,-0.0017345554766752258,0.002338244189967531
478,478,478,478,2020-12-28,415.4506530761719,417.3062744140625,411.9063415527344,-0.004446665319125853,0.008604653936806983
479,479,479,479,2020-12-29,411.96527099609375,418.4353637695313,407.4489440917969,-0.015462585941950158,0.011084399578856985
480,480,480,480,2020-12-30,414.1448974609375,414.6946411132813,412.7998352050781,-0.0013256589254878604,0.0032583885485109043
481,481,481,481,2020-12-31,423.2461853027344,405.4067993164063,415.1954040527344,0.044003667467858776,0.01939034288774888
482,482,482,482,2021-01-04,411.9161376953125,411.8277587890625,418.2095031738281,0.00021460162498487811,-0.015048355981283845
483,483,483,483,2021-01-05,411.5528869628906,412.4757995605469,413.1925048828125,-0.0022374951418714373,-0.003968169559094292
484,484,484,484,2021-01-06,415.6961059570313,415.4506530761719,417.3062744140625,0.0005908111566126362,-0.0038584813019933994
485,485,485,485,2021-01-07,423.308349609375,411.96527099609375,418.4353637695313,0.027534065155188303,0.01164573136444469
486,486,486,486,2021-01-08,423.8195495605469,414.1448974609375,414.6946411132813,0.02336054882946348,0.022003921783915636
