,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COF,COF_6m,COF_12m,COF_6m_ret,COF_12m_ret
485,485,485,485,2021-01-07,104.20563507080078,90.512939453125,86.174560546875,0.15127887460518252,0.2092389495170992
486,486,486,486,2021-01-08,104.0456314086914,92.11276245117188,89.67536926269531,0.12954631518998294,0.16024759378352593
487,487,487,487,2021-01-11,102.86929321289062,93.02560424804688,89.3930435180664,0.10581698495175784,0.15075277856604874
488,488,488,488,2021-01-12,104.2338638305664,92.07511901855467,91.11521911621094,0.13205244741048383,0.1439786332250772
489,489,489,489,2021-01-13,105.47607421875,94.23959350585938,91.5669403076172,0.11923311948700199,0.15190126332064113
490,490,490,490,2021-01-14,107.65939331054688,101.05300903320312,91.80220794677734,0.06537543355263264,0.17273206950493813
491,491,491,491,2021-01-15,105.89956665039062,104.20563507080078,90.512939453125,0.016255661974891478,0.16999367482959804
492,492,492,492,2021-01-19,106.21012878417967,104.0456314086914,92.11276245117188,0.02080334701402431,0.15304465915329257
493,493,493,493,2021-01-20,104.81732940673828,102.86929321289062,93.02560424804688,0.0189370037744514,0.12675784536964163
494,494,494,494,2021-01-21,102.14466857910156,104.2338638305664,92.07511901855467,-0.020043344597307278,0.10936233010481056
495,495,495,495,2021-01-22,99.13320922851562,105.47607421875,94.23959350585938,-0.060135580862440086,0.05192738572617017
496,496,496,496,2021-01-25,96.48878479003906,107.65939331054688,101.05300903320312,-0.10375879128619869,-0.045166633698798475
497,497,497,497,2021-01-26,94.04197692871094,105.89956665039062,104.20563507080078,-0.11197014394615512,-0.09753463078253222
498,498,498,498,2021-01-27,96.6393585205078,106.21012878417967,104.0456314086914,-0.09011165293961554,-0.0711829299117015
499,499,499,499,2021-01-28,100.5448226928711,104.81732940673828,102.86929321289062,-0.04076145364558892,-0.022596349672676208
500,500,500,500,2021-01-29,98.11685943603516,102.14466857910156,104.2338638305664,-0.039432397197972646,-0.058685384669943
501,501,501,501,2021-02-01,96.7993392944336,99.13320922851562,105.47607421875,-0.023542765862670123,-0.08226258882485016
502,502,502,502,2021-02-02,99.7919692993164,96.48878479003906,107.65939331054688,0.03423386994110378,-0.07307698631123283
503,503,503,503,2021-02-03,100.89302825927734,94.04197692871094,105.89956665039062,0.07285099223041525,-0.047276287802399786
504,504,504,504,2021-02-04,106.02190399169922,96.6393585205078,106.21012878417967,0.0970882424597257,-0.001772192488937896
505,505,505,505,2021-02-05,107.73467254638672,100.5448226928711,104.81732940673828,0.07150890181066871,0.02783264137867736
506,506,506,506,2021-02-08,109.16511535644533,98.11685943603516,102.14466857910156,0.112603032587002,0.06873042788236261
507,507,507,507,2021-02-09,109.09922790527344,96.7993392944336,99.13320922851562,0.12706583227213364,0.10053158527113526
508,508,508,508,2021-02-10,110.68966674804688,99.7919692993164,96.48878479003906,0.10920415265124062,0.14717650335123533
509,509,509,509,2021-02-11,110.25676727294922,100.89302825927734,94.04197692871094,0.09280858326116159,0.17242077286965163
510,510,510,510,2021-02-12,110.8119888305664,106.02190399169922,96.6393585205078,0.0451801435224386,0.14665484671083617
511,511,511,511,2021-02-16,113.1255111694336,107.73467254638672,100.5448226928711,0.05003810282827725,0.12512517442088544
512,512,512,512,2021-02-17,112.28507995605467,109.16511535644533,98.11685943603516,0.028580234532085136,0.14440148819944798
513,513,513,513,2021-02-18,110.50038146972656,109.09922790527344,96.7993392944336,0.012842928326401104,0.14154065797514015
514,514,514,514,2021-02-19,112.89887237548828,110.68966674804688,99.7919692993164,0.01995855342549757,0.13134226299171403
515,515,515,515,2021-02-22,115.7506103515625,110.25676727294922,100.89302825927734,0.04982771774010786,0.14726074089186603
516,516,516,516,2021-02-23,115.71285247802734,110.8119888305664,106.02190399169922,0.04422683591533083,0.0914051542319676
517,517,517,517,2021-02-24,117.54476165771484,113.1255111694336,107.73467254638672,0.039065021166289515,0.09105786354067447
518,518,518,518,2021-02-25,112.59669494628906,112.28507995605467,109.16511535644533,0.0027752127919074,0.0314347635564618
519,519,519,519,2021-02-26,113.49376678466795,110.50038146972656,109.09922790527344,0.0270893663454137,0.040280201462196574
520,520,520,520,2021-03-01,117.02539825439452,112.89887237548828,110.68966674804688,0.036550638567778515,0.05723868986586722
521,521,521,521,2021-03-02,116.58158111572266,115.7506103515625,110.25676727294922,0.007178975226448392,0.057364404917803036
522,522,522,522,2021-03-03,118.4229507446289,115.71285247802734,110.8119888305664,0.02342089239495837,0.06868356027523159
523,523,523,523,2021-03-04,118.92341613769533,117.54476165771484,113.1255111694336,0.011728761541880184,0.05125196702605761
524,524,524,524,2021-03-05,120.58535766601562,112.59669494628906,112.28507995605467,0.07094935356261844,0.07392146590811044
525,525,525,525,2021-03-08,121.52019500732422,113.49376678466795,110.50038146972656,0.07072131316149566,0.09972647506756993
526,526,526,526,2021-03-09,119.26336669921876,117.02539825439452,112.89887237548828,0.019123784052067494,0.05637340913878153
527,527,527,527,2021-03-10,122.31340026855467,116.58158111572266,115.7506103515625,0.04916573525574708,0.056697670077586526
528,528,528,528,2021-03-11,124.74021911621094,118.4229507446289,115.71285247802734,0.05334496676412659,0.07801524588548014
529,529,529,529,2021-03-12,125.16515350341795,118.92341613769533,117.54476165771484,0.052485352073099234,0.06482970179388636
530,530,530,530,2021-03-15,125.21237182617188,120.58535766601562,112.59669494628906,0.038371276991785885,0.11204304785234376
531,531,531,531,2021-03-16,121.33135223388672,121.52019500732422,113.49376678466795,-0.0015540032126027947,0.0690574088010405
532,532,532,532,2021-03-17,124.31529998779295,119.26336669921876,117.02539825439452,0.04235947238782156,0.06229332984239333
533,533,533,533,2021-03-18,121.16136169433594,122.31340026855467,116.58158111572266,-0.009418743749166403,0.039283912044967506
534,534,534,534,2021-03-19,119.3861312866211,124.74021911621094,118.4229507446289,-0.04292190495995396,0.008133394210630751
535,535,535,535,2021-03-22,118.24352264404295,125.16515350341795,118.92341613769533,-0.05529998298756522,-0.005717069991204693
536,536,536,536,2021-03-23,115.59008026123048,125.21237182617188,120.58535766601562,-0.0768477701093283,-0.04142524019060856
537,537,537,537,2021-03-24,117.00653076171876,121.33135223388672,121.52019500732422,-0.03564471501010824,-0.03714332622107308
538,538,538,538,2021-03-25,120.74590301513672,124.31529998779295,119.26336669921876,-0.028712451106233328,0.01243077700176709
539,539,539,539,2021-03-26,122.37005615234376,121.16136169433594,122.31340026855467,0.009975906849388982,0.0004632025899427017
540,540,540,540,2021-03-29,119.44277954101562,119.3861312866211,124.74021911621094,0.00047449610590466484,-0.04246777513081079
541,541,541,541,2021-03-30,121.39744567871094,118.24352264404295,125.16515350341795,0.026673114637851825,-0.03010189113541195
542,542,542,542,2021-03-31,120.14154815673828,115.59008026123048,125.21237182617188,0.03937593853401267,-0.04049778464761655
543,543,543,543,2021-04-01,122.54948425292967,117.00653076171876,121.33135223388672,0.04737302657489284,0.010039713533356087
544,544,544,544,2021-04-05,125.21237182617188,120.74590301513672,124.31529998779295,0.03699064481281189,0.007216101626002613
545,545,545,545,2021-04-06,124.67412567138672,122.37005615234376,121.16136169433594,0.018828703618265274,0.028992443861044714
546,546,546,546,2021-04-07,125.56175231933594,119.44277954101562,119.3861312866211,0.051229323378388925,0.0517281275987449
547,547,547,547,2021-04-08,125.33512115478516,121.39744567871094,118.24352264404295,0.03243623005458973,0.059974519975107166
548,548,548,548,2021-04-09,126.69487762451172,120.14154815673828,115.59008026123048,0.05454673731375492,0.09607050482346491
549,549,549,549,2021-04-12,126.76101684570312,122.54948425292967,117.00653076171876,0.03436597565830035,0.08336702251132588
550,550,550,550,2021-04-13,125.2784652709961,125.21237182617188,120.74590301513672,0.0005278507535659838,0.03753802110611715
551,551,551,551,2021-04-14,128.20578002929688,124.67412567138672,122.37005615234376,0.028327083417603482,0.04768914929390866
552,552,552,552,2021-04-15,127.35588836669922,125.56175231933594,119.44277954101562,0.014288873914409361,0.06625020663527259
553,553,553,553,2021-04-16,129.06503295898438,125.33512115478516,121.39744567871094,0.029759510102462805,0.06316102647304778
554,554,554,554,2021-04-19,127.86582946777344,126.69487762451172,120.14154815673828,0.009242298230336399,0.06429317275783686
555,555,555,555,2021-04-20,124.17364501953124,126.76101684570312,122.54948425292967,-0.020411415832371493,0.013253101606282236
556,556,556,556,2021-04-21,125.5050811767578,125.2784652709961,125.21237182617188,0.001808897524977704,0.0023377031064653053
557,557,557,557,2021-04-22,125.59007263183594,128.20578002929688,124.67412567138672,-0.02040241396966047,0.0073467285655040016
558,558,558,558,2021-04-23,128.1207275390625,127.35588836669922,125.56175231933594,0.006005526577311127,0.020380212703773326
559,559,559,559,2021-04-26,130.58534240722656,129.06503295898438,125.33512115478516,0.011779406190717268,0.04188946565071361
560,560,560,560,2021-04-27,131.2085723876953,127.86582946777344,126.69487762451172,0.026142581906641205,0.03562649767546966
561,561,561,561,2021-04-28,136.317138671875,124.17364501953124,126.76101684570312,0.09779445268304499,0.0753869136108607
562,562,562,562,2021-04-29,140.91586303710938,125.5050811767578,125.2784652709961,0.12279010312456973,0.12482111536318108
563,563,563,563,2021-04-30,140.77420043945312,125.59007263183594,128.20578002929688,0.12090229338531455,0.09803318077612566
564,564,564,564,2021-05-03,141.5673828125,128.1207275390625,127.35588836669922,0.10495300433989319,0.11158882897413624
565,565,565,565,2021-05-04,143.55043029785156,130.58534240722656,129.06503295898438,0.09928440398918403,0.112233321502893
566,566,566,566,2021-05-05,145.0423583984375,131.2085723876953,127.86582946777344,0.10543355330371318,0.13433244051330484
567,567,567,567,2021-05-06,147.72413635253906,136.317138671875,124.17364501953124,0.08367984973717446,0.18965772752586574
568,568,568,568,2021-05-07,148.9234161376953,140.91586303710938,125.5050811767578,0.05682506517010921,0.18659272390697712
569,569,569,569,2021-05-10,148.61178588867188,140.77420043945312,125.59007263183594,0.05567487099732937,0.1833083839701526
570,570,570,570,2021-05-11,146.13775634765625,141.5673828125,128.1207275390625,0.03228408581381714,0.14062540195223727
571,571,571,571,2021-05-12,144.44747924804688,143.55043029785156,130.58534240722656,0.00624901610071138,0.10615384992897314
572,572,572,572,2021-05-13,147.58250427246094,145.0423583984375,131.2085723876953,0.01751313135053656,0.12479315632201149
573,573,573,573,2021-05-14,149.68418884277344,147.72413635253906,136.317138671875,0.013268329324036543,0.09805847086530961
574,574,574,574,2021-05-17,151.37879943847656,148.9234161376953,140.91586303710938,0.016487556923291402,0.07424952859006262
575,575,575,575,2021-05-18,148.5481719970703,148.61178588867188,140.77420043945312,-0.00042805414941460285,0.05522298498836631
576,576,576,576,2021-05-19,148.77536010742188,146.13775634765625,141.5673828125,0.018048749520218843,0.05091552271237876
577,577,577,577,2021-05-20,149.40020751953125,144.44747924804688,143.55043029785156,0.034287398418213266,0.040750677023691395
578,578,578,578,2021-05-21,150.5740966796875,147.58250427246094,145.0423583984375,0.020270644016878947,0.038138777818643055
579,579,579,579,2021-05-24,152.174072265625,149.68418884277344,147.72413635253906,0.016634244686103195,0.030123282646691507
580,580,580,580,2021-05-25,149.788330078125,151.37879943847656,148.9234161376953,-0.010506552874320785,0.005807776660387454
581,581,581,581,2021-05-26,151.32200622558594,148.5481719970703,148.61178588867188,0.018672961041690472,0.01823691385382009
582,582,582,582,2021-05-27,153.1680908203125,148.77536010742188,146.13775634765625,0.029525928955701275,0.04810758457199338
583,583,583,583,2021-05-28,152.21192932128906,149.40020751953125,144.44747924804688,0.01882006623980237,0.0537527557674371
584,584,584,584,2021-06-01,157.39041137695312,150.5740966796875,147.58250427246094,0.045268840043356295,0.06645711260181097
585,585,585,585,2021-06-02,157.07801818847656,152.174072265625,149.68418884277344,0.032225896631665085,0.04939619476756829
586,586,586,586,2021-06-03,157.42828369140625,149.788330078125,151.37879943847656,0.05100499891611365,0.039962559323825975
587,587,587,587,2021-06-04,157.39990234375,151.32200622558594,148.5481719970703,0.04016531547370139,0.05958828188645948
588,588,588,588,2021-06-07,154.83432006835938,153.1680908203125,148.77536010742188,0.010878435835578903,0.040725560714910625
589,589,589,589,2021-06-08,154.05801391601562,152.21192932128906,149.40020751953125,0.0121283831231771,0.031176706336739635
590,590,590,590,2021-06-09,152.04150390625,157.39041137695312,150.5740966796875,-0.03398496403883455,0.009745416103568383
591,591,591,591,2021-06-10,150.28065490722656,157.07801818847656,152.174072265625,-0.04327380342355669,-0.012442443907878187
592,592,592,592,2021-06-11,152.08883666992188,157.42828369140625,149.788330078125,-0.033916694613471465,0.015358383330644099
593,593,593,593,2021-06-14,150.2522430419922,157.39990234375,151.32200622558594,-0.04541082424656051,-0.007069448854643001
594,594,594,594,2021-06-15,153.4710235595703,154.83432006835938,153.1680908203125,-0.008804872900188832,0.001977779690504722
595,595,595,595,2021-06-16,153.55625915527344,154.05801391601562,152.21192932128906,-0.0032569208701841434,0.008831961068877625
596,596,596,596,2021-06-17,145.36724853515625,152.04150390625,157.39041137695312,-0.043897588484846484,-0.07639069455763203
597,597,597,597,2021-06-18,142.0253448486328,150.28065490722656,157.07801818847656,-0.05493261966212515,-0.09582927970088195
598,598,598,598,2021-06-21,146.63580322265625,152.08883666992188,157.42828369140625,-0.03585426495897481,-0.06855490141724219
599,599,599,599,2021-06-22,146.63580322265625,150.2522430419922,157.39990234375,-0.02406912366909042,-0.06838694917094512
600,600,600,600,2021-06-23,148.0369110107422,153.4710235595703,154.83432006835938,-0.035408068720665375,-0.04390117807612759
601,601,601,601,2021-06-24,149.1729736328125,153.55625915527344,154.05801391601562,-0.028545143952931507,-0.03170909554803292
602,602,602,602,2021-06-25,151.4640350341797,145.36724853515625,152.04150390625,0.041940578503478765,-0.003798100237329849
603,603,603,603,2021-06-28,147.68666076660156,142.0253448486328,150.28065490722656,0.03986130731808779,-0.01726099837817685
604,604,604,604,2021-06-29,145.93524169921875,146.63580322265625,152.08883666992188,-0.0047775611961135,-0.040460530210105206
605,605,605,605,2021-06-30,146.44647216796875,146.63580322265625,150.2522430419922,-0.0012911652579146171,-0.0253292117107351
606,606,606,606,2021-07-01,148.77536010742188,148.0369110107422,153.4710235595703,0.004988276853642892,-0.03059641711665395
607,607,607,607,2021-07-02,149.0120391845703,149.1729736328125,153.55625915527344,-0.0010788445408236313,-0.029593192721034445
608,608,608,608,2021-07-06,147.21328735351562,151.4640350341797,145.36724853515625,-0.028064402745541783,0.012699138471434335
609,609,609,609,2021-07-07,146.77780151367188,147.68666076660156,142.0253448486328,-0.0061539698183440406,0.03346203221758848
610,610,610,610,2021-07-08,144.33531188964844,145.93524169921875,146.63580322265625,-0.010963286118838012,-0.01568846954460823
611,611,611,611,2021-07-09,151.9941864013672,146.44647216796875,146.63580322265625,0.03788219785202762,0.03654212041635296
612,612,612,612,2021-07-12,156.06503295898438,148.77536010742188,148.0369110107422,0.04899785049284411,0.05423054218997869
613,613,613,613,2021-07-13,154.162109375,149.0120391845703,149.1729736328125,0.034561436905448106,0.03344530594709605
614,614,614,614,2021-07-14,150.37530517578125,147.21328735351562,151.4640350341797,0.021479160469206837,-0.007188042086378799
615,615,615,615,2021-07-15,151.80484008789062,146.77780151367188,147.68666076660156,0.03424931101553863,0.02788457197090577
616,616,616,616,2021-07-16,149.12567138671875,144.33531188964844,145.93524169921875,0.03318910275215803,0.0218619550038206
617,617,617,617,2021-07-19,145.4240264892578,151.9941864013672,146.44647216796875,-0.0432263895591356,-0.006981702348816121
618,618,618,618,2021-07-20,149.5611114501953,156.06503295898438,148.77536010742188,-0.04167443139231808,0.005281461541790877
619,619,619,619,2021-07-21,154.5124053955078,154.162109375,149.0120391845703,0.0022722575730702577,0.03691222696526286
620,620,620,620,2021-07-22,152.8272705078125,150.37530517578125,147.21328735351562,0.016305638277275714,0.03813503016759312
621,621,621,621,2021-07-23,151.5492401123047,151.80484008789062,146.77780151367188,-0.001683740620114338,0.03250790343925658
622,622,622,622,2021-07-26,153.68878173828125,149.12567138671875,144.33531188964844,0.03059909342992495,0.0648037526380516
623,623,623,623,2021-07-27,153.87811279296875,145.4240264892578,151.9941864013672,0.05813404089959939,0.012394726641890896
624,624,624,624,2021-07-28,152.78941345214844,149.5611114501953,156.06503295898438,0.021585169905802504,-0.020988811168846544
625,625,625,625,2021-07-29,155.17510986328125,154.5124053955078,154.162109375,0.004289004925378759,0.006571008222371333
626,626,626,626,2021-07-30,153.0828857421875,152.8272705078125,150.37530517578125,0.0016725760626727926,0.01800548676021796
627,627,627,627,2021-08-02,151.56814575195312,151.5492401123047,151.80484008789062,0.0001247491550233626,-0.0015592015103106371
628,628,628,628,2021-08-03,152.8272705078125,153.68878173828125,149.12567138671875,-0.005605557027160479,0.02482201143956364
629,629,629,629,2021-08-04,152.60006713867188,153.87811279296875,145.4240264892578,-0.00830557141038235,0.04934563306115125
630,630,630,630,2021-08-05,154.4934844970703,152.78941345214844,149.5611114501953,0.011153070140265786,0.03297898096001717
631,631,631,631,2021-08-06,158.27020263671875,155.17510986328125,154.5124053955078,0.019945806876917827,0.024320359466232233
632,632,632,632,2021-08-09,158.51820373535156,153.0828857421875,152.8272705078125,0.0355057194461168,0.03723768152522333
633,633,633,633,2021-08-10,162.77178955078125,151.56814575195312,151.5492401123047,0.07391819529918453,0.07405216568661221
634,634,634,634,2021-08-11,166.4722137451172,152.8272705078125,153.68878173828125,0.08928343215164047,0.08317739175397354
635,635,635,635,2021-08-12,168.74209594726562,152.60006713867188,153.87811279296875,0.10577995875929092,0.09659582434764613
636,636,636,636,2021-08-13,169.50509643554688,154.4934844970703,152.78941345214844,0.09716663448523111,0.10940341091520422
637,637,637,637,2021-08-16,169.1140594482422,158.27020263671875,155.17510986328125,0.06851483495230992,0.08982722549539046
638,638,638,638,2021-08-17,165.26100158691406,158.51820373535156,153.0828857421875,0.04253642605501451,0.07955243191088113
639,639,639,639,2021-08-18,164.05929565429688,162.77178955078125,151.56814575195312,0.007909884796799771,0.0824127645051882
640,640,640,640,2021-08-19,160.3207244873047,166.4722137451172,152.8272705078125,-0.03695204814919406,0.049032178318653585
641,641,641,641,2021-08-20,160.43516540527344,168.74209594726562,152.60006713867188,-0.04922856087190142,0.05134400274858075
642,642,642,642,2021-08-23,161.51287841796875,169.50509643554688,154.4934844970703,-0.04715031102688472,0.045434886420932186
643,643,643,643,2021-08-24,162.1804962158203,169.1140594482422,158.27020263671875,-0.040999330599972406,0.024706441983125105
644,644,644,644,2021-08-25,165.8809356689453,165.26100158691406,158.51820373535156,0.0037512424351682228,0.04644723293664077
645,645,645,645,2021-08-26,163.68736267089844,164.05929565429688,162.77178955078125,-0.0022670643678865954,0.0056248882109362075
646,646,646,646,2021-08-27,167.66439819335938,160.3207244873047,166.4722137451172,0.04580614096860702,0.00716146209281221
647,647,647,647,2021-08-30,157.54539489746094,160.43516540527344,168.74209594726562,-0.018012076719668535,-0.0663539289763464
648,648,648,648,2021-08-31,158.28932189941406,161.51287841796875,169.50509643554688,-0.019958510740008317,-0.06616777177786826
649,649,649,649,2021-09-01,154.1978302001953,162.1804962158203,169.1140594482422,-0.049220875517621665,-0.08820218316982698
650,650,650,650,2021-09-02,152.6527862548828,165.8809356689453,165.26100158691406,-0.07974484446158658,-0.07629274427094845
651,651,651,651,2021-09-03,149.9823760986328,163.68736267089844,164.05929565429688,-0.08372660142261668,-0.08580385219577391
652,652,652,652,2021-09-07,149.6676483154297,167.66439819335938,160.3207244873047,-0.10733793263120117,-0.06644852813597768
653,653,653,653,2021-09-08,147.44546508789062,157.54539489746094,160.43516540527344,-0.06410806114735312,-0.08096541855128625
654,654,654,654,2021-09-09,148.57086181640625,158.28932189941406,161.51287841796875,-0.06139681417792331,-0.0801299359427593
655,655,655,655,2021-09-10,148.36105346679688,154.1978302001953,162.1804962158203,-0.0378525218274508,-0.08521026308017543
656,656,656,656,2021-09-13,151.5751190185547,152.6527862548828,165.8809356689453,-0.007059597553160657,-0.0862414755059091
657,657,657,657,2021-09-14,147.24517822265625,149.9823760986328,163.68736267089844,-0.018250130096462147,-0.10044871015058143
658,658,658,658,2021-09-15,151.55601501464844,149.6676483154297,167.66439819335938,0.012617066683903166,-0.09607515580101811
659,659,659,659,2021-09-16,152.75770568847656,147.44546508789062,157.54539489746094,0.036028511269704744,-0.030389267881174575
660,660,660,660,2021-09-17,152.18548583984375,148.57086181640625,158.28932189941406,0.02432929296663966,-0.03856126229063661
661,661,661,661,2021-09-20,149.133544921875,148.36105346679688,154.1978302001953,0.005206834523125092,-0.03284277912176414
662,662,662,662,2021-09-21,149.25753784179688,151.5751190185547,152.6527862548828,-0.015289984212211727,-0.022241640630239923
663,663,663,663,2021-09-22,152.233154296875,147.24517822265625,149.9823760986328,0.033875310108125944,0.015006951195132512
664,664,664,664,2021-09-23,158.33700561523438,151.55601501464844,149.6676483154297,0.044742470959866054,0.057924056383472644
665,665,665,665,2021-09-24,158.48004150390625,152.75770568847656,147.44546508789062,0.037460210531699234,0.07483835741871103
666,666,666,666,2021-09-27,161.90390014648438,152.18548583984375,148.57086181640625,0.06385900897847807,0.0897419464831144
667,667,667,667,2021-09-28,159.63406372070312,149.133544921875,148.36105346679688,0.07041017367574098,0.07598362232194011
668,668,668,668,2021-09-29,158.84243774414062,149.25753784179688,151.5751190185547,0.06421719157998651,0.047945327522364245
669,669,669,669,2021-09-30,154.4744110107422,152.233154296875,147.24517822265625,0.014722526930608382,0.04909656720408373
670,670,670,670,2021-10-01,158.83291625976562,158.33700561523438,151.55601501464844,0.003131994587142417,0.04801459872387026
671,671,671,671,2021-10-04,158.42282104492188,158.48004150390625,152.75770568847656,-0.00036105782432527267,0.03708562740526067
672,672,672,672,2021-10-05,160.9120330810547,161.90390014648438,152.18548583984375,-0.00612627036490343,0.05734152105933776
673,673,673,673,2021-10-06,160.10137939453125,159.63406372070312,149.133544921875,0.002927418264849546,0.07354371196903986
674,674,674,674,2021-10-07,160.11090087890625,158.84243774414062,149.25753784179688,0.007985669023846453,0.07271567784143151
675,675,675,675,2021-10-08,160.98834228515625,154.4744110107422,152.233154296875,0.04216835158517673,0.057511703207617115
676,676,676,676,2021-10-11,158.4895477294922,158.83291625976562,158.33700561523438,-0.002161822236594002,0.0009634015350050706
677,677,677,677,2021-10-12,159.8915557861328,158.42282104492188,158.48004150390625,0.009270979594502071,0.00890657441045506
678,678,678,678,2021-10-13,154.598388671875,160.9120330810547,161.90390014648438,-0.039236620706913694,-0.04512251692516134
679,679,679,679,2021-10-14,158.32742309570312,160.10137939453125,159.63406372070312,-0.011080206213943011,-0.008185224347142528
680,680,680,680,2021-10-15,160.58778381347656,160.11090087890625,158.84243774414062,0.0029784538838550922,0.010987907854620671
681,681,681,681,2021-10-18,161.33168029785156,160.98834228515625,154.4744110107422,0.002132688664419957,0.04439097221501953
682,682,682,682,2021-10-19,161.93252563476562,158.4895477294922,158.83291625976562,0.021723690644570803,0.01951490565048042
683,683,683,683,2021-10-20,165.23240661621094,159.8915557861328,158.42282104492188,0.03340295742210375,0.04298361515326232
684,684,684,684,2021-10-21,158.0222625732422,154.598388671875,160.9120330810547,0.02214689254384239,-0.017958697385650813
685,685,685,685,2021-10-22,160.07275390625,158.32742309570312,160.10137939453125,0.011023553446530165,-0.00017879601281078905
686,686,686,686,2021-10-25,160.87388610839844,160.58778381347656,160.11090087890625,0.0017815943911037024,0.00476535467169259
687,687,687,687,2021-10-26,157.2211151123047,161.33168029785156,160.98834228515625,-0.02547897088754003,-0.023400620935512984
688,688,688,688,2021-10-27,145.44265747070312,161.93252563476562,158.4895477294922,-0.10183172342568747,-0.08232019363861975
689,689,689,689,2021-10-28,145.44265747070312,165.23240661621094,159.8915557861328,-0.11976917573726265,-0.09036686299279117
690,690,690,690,2021-10-29,144.04067993164062,158.0222625732422,154.598388671875,-0.0884785625387512,-0.0682911952118882
691,691,691,691,2021-11-01,145.92904663085938,160.07275390625,158.32742309570312,-0.0883579930390539,-0.07830845865121794
692,692,692,692,2021-11-02,144.8799591064453,160.87388610839844,160.58778381347656,-0.09941903803564645,-0.09781456804507593
693,693,693,693,2021-11-03,146.7778778076172,157.2211151123047,161.33168029785156,-0.06642388522195497,-0.09021044387168753
694,694,694,694,2021-11-04,146.35824584960938,145.44265747070312,161.93252563476562,0.006295184609719229,-0.09617758831405876
695,695,695,695,2021-11-05,147.70298767089844,145.44265747070312,165.23240661621094,0.015541040293839625,-0.10608947302951577
696,696,696,696,2021-11-08,148.32290649414062,144.04067993164062,158.0222625732422,0.02972928595263702,-0.06137968107250702
697,697,697,697,2021-11-09,148.22752380371094,145.92904663085938,160.07275390625,0.015750648866128536,-0.07399903989579937
698,698,698,698,2021-11-10,149.04774475097656,144.8799591064453,160.87388610839844,0.02876716469438767,-0.07351187718218788
699,699,699,699,2021-11-11,149.87747192382812,146.7778778076172,157.2211151123047,0.021117583674793217,-0.04670901350134127
700,700,700,700,2021-11-12,150.11683654785156,146.35824584960938,145.44265747070312,0.02568075803603387,0.0321376077585076
701,701,701,701,2021-11-15,149.69558715820312,147.70298767089844,145.44265747070312,0.013490583492762331,0.029241281488250337
702,702,702,702,2021-11-16,147.2638397216797,148.32290649414062,144.04067993164062,-0.007140277907800918,0.022376732681133715
703,703,703,703,2021-11-17,145.47354125976562,148.22752380371094,145.92904663085938,-0.018579427580482588,-0.003121416754307993
704,704,704,704,2021-11-18,146.46922302246094,149.04774475097656,144.8799591064453,-0.017299971447563456,0.010969522118983832
705,705,705,705,2021-11-19,144.87037658691406,149.87747192382812,146.7778778076172,-0.033407924971264547,-0.012995835947453238
706,706,706,706,2021-11-22,146.67982482910156,150.11683654785156,146.35824584960938,-0.02289557785648122,0.0021972043845253086
707,707,707,707,2021-11-23,149.62855529785156,149.69558715820312,147.70298767089844,-0.00044778781809196033,0.013036754755723301
708,708,708,708,2021-11-24,149.21688842773438,147.2638397216797,148.32290649414062,0.013262242175308137,0.006027268172694944
709,709,709,709,2021-11-26,142.8024444580078,145.47354125976562,148.22752380371094,-0.018361392584704816,-0.03659967600138314
710,710,710,710,2021-11-29,140.753662109375,146.46922302246094,149.04774475097656,-0.03902226553225763,-0.05564715290029387
711,711,711,711,2021-11-30,134.54031372070312,144.87037658691406,149.87747192382812,-0.07130555679900152,-0.10233131107869076
712,712,712,712,2021-12-01,132.47235107421875,146.67982482910156,150.11683654785156,-0.09686044942742544,-0.1175383513228273
713,713,713,713,2021-12-02,137.24966430664062,149.62855529785156,149.69558715820312,-0.08273080607220618,-0.0831415480431581
714,714,714,714,2021-12-03,135.8518829345703,149.21688842773438,147.2638397216797,-0.08956764635684467,-0.07749327199859335
715,715,715,715,2021-12-06,139.71969604492188,142.8024444580078,145.47354125976562,-0.02158750450516589,-0.039552520444727235
716,716,716,716,2021-12-07,142.2471923828125,140.753662109375,146.46922302246094,0.010610951438527527,-0.02882537745831415
717,717,717,717,2021-12-08,142.46737670898438,134.54031372070312,144.87037658691406,0.05891961129760204,-0.016587241191355795
718,718,718,718,2021-12-09,142.81202697753906,132.47235107421875,146.67982482910156,0.07805157694776188,-0.026368983301343074
719,719,719,719,2021-12-10,143.99917602539062,137.24966430664062,149.62855529785156,0.049176890543574325,-0.03762235932342628
720,720,720,720,2021-12-13,139.81544494628906,135.8518829345703,149.21688842773438,0.029175613367300235,-0.06300522400987085
721,721,721,721,2021-12-14,141.6153106689453,139.71969604492188,142.8024444580078,0.013567268450211722,-0.008313119523745915
722,722,722,722,2021-12-15,141.10789489746094,142.2471923828125,140.753662109375,-0.00800927924317485,0.0025166861222458703
723,723,723,723,2021-12-16,141.71102905273438,142.46737670898438,134.54031372070312,-0.005308918250070516,0.053297893647826555
724,724,724,724,2021-12-17,137.93898010253906,142.81202697753906,132.47235107421875,-0.0341221042662353,0.04126618863477094
725,725,725,725,2021-12-20,132.4532012939453,143.99917602539062,137.24966430664062,-0.0801808388779216,-0.03494699267153867
