,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DGX,DGX_6m,DGX_12m,DGX_6m_ret,DGX_12m_ret
244,244,244,244,2020-01-24,99.42607879638672,98.44833374023438,95.88572692871094,0.009931555151885263,0.036922615920802926
245,245,245,245,2020-01-27,100.97573852539062,98.79886627197266,96.28038024902344,0.02203337280637907,0.048767550192707176
246,246,246,246,2020-01-28,102.2209701538086,98.75273895263672,97.46438598632812,0.03512035451325857,0.04880330511852504
247,247,247,247,2020-01-29,102.0826187133789,99.01100158691406,98.07015991210938,0.031022988124895567,0.040914165989588414
248,248,248,248,2020-01-30,103.30941772460938,100.1178970336914,98.29153442382812,0.03187762413591222,0.05105102214748625
249,249,249,249,2020-01-31,102.0826187133789,99.6105728149414,98.23619079589844,0.024817103532073004,0.03915489684928897
250,250,250,250,2020-02-03,103.15262603759766,99.42607879638672,98.44833374023438,0.037480581416093894,0.04778437702943772
251,251,251,251,2020-02-04,102.6268539428711,100.97573852539062,98.79886627197266,0.01635160526273638,0.03874525908385218
252,252,252,252,2020-02-05,103.2909698486328,102.2209701538086,98.75273895263672,0.010467516530259902,0.0459554939349347
253,253,253,253,2020-02-06,103.0234832763672,102.0826187133789,99.01100158691406,0.009216696973948002,0.04052561457961712
254,254,254,254,2020-02-07,102.8021011352539,103.30941772460938,100.1178970336914,-0.004910651908888064,0.026810432311210164
255,255,255,255,2020-02-10,102.95890808105467,102.0826187133789,99.6105728149414,0.008584119203839835,0.03361425571092602
256,256,256,256,2020-02-11,103.63225555419922,103.15262603759766,99.42607879638672,0.004649707283523208,0.04230456243201819
257,257,257,257,2020-02-12,102.52538299560548,102.6268539428711,100.97573852539062,-0.0009887368010140785,0.015346701027843412
258,258,258,258,2020-02-13,103.4570083618164,103.2909698486328,102.2209701538086,0.0016074833398014299,0.012091826228492808
259,259,259,259,2020-02-14,104.0934600830078,103.0234832763672,102.0826187133789,0.010385756456810169,0.019698175800865858
260,260,260,260,2020-02-18,103.85364532470705,102.8021011352539,103.30941772460938,0.010228820012828876,0.005267937929419153
261,261,261,261,2020-02-19,104.6745834350586,102.95890808105467,102.0826187133789,0.016663690262266995,0.025390852569693978
262,262,262,262,2020-02-20,104.08424377441406,103.63225555419922,103.15262603759766,0.004361462729897347,0.009031449538442704
263,263,263,263,2020-02-21,104.37018585205078,102.52538299560548,102.6268539428711,0.017993620726336257,0.016987092970326634
264,264,264,264,2020-02-24,103.62303924560548,103.4570083618164,103.2909698486328,0.0016048297395998556,0.0032148928164710266
265,265,265,265,2020-02-25,101.83357238769533,104.0934600830078,103.0234832763672,-0.021710179424436093,-0.011549899603761848
266,266,266,266,2020-02-26,101.4000244140625,103.85364532470705,102.8021011352539,-0.023625756255094332,-0.013638599850665845
267,267,267,267,2020-02-27,102.35935974121094,104.6745834350586,102.95890808105467,-0.022118298615289467,-0.005823180830275887
268,268,268,268,2020-02-28,97.83032989501952,104.08424377441406,103.63225555419922,-0.060085116177131526,-0.055985712442062185
269,269,269,269,2020-03-02,103.410888671875,104.37018585205078,102.52538299560548,-0.009191295122685905,0.00863694092522893
270,270,270,270,2020-03-03,100.21937561035156,103.62303924560548,103.4570083618164,-0.03284659145334101,-0.03129447490054993
271,271,271,271,2020-03-04,106.5194091796875,101.83357238769533,104.0934600830078,0.04601465589513554,0.023305490035062437
272,272,272,272,2020-03-05,106.70387268066406,101.4000244140625,103.85364532470705,0.05230618332934056,0.027444653936272934
273,273,273,273,2020-03-06,103.3278579711914,102.35935974121094,104.6745834350586,0.00946174568138236,-0.012865830650309773
274,274,274,274,2020-03-09,101.3170166015625,97.83032989501952,104.08424377441406,0.03564014054010145,-0.026586417621951353
275,275,275,275,2020-03-10,98.08859252929688,103.410888671875,104.37018585205078,-0.051467463542121616,-0.060185706018175855
276,276,276,276,2020-03-11,91.99151611328124,100.21937561035156,103.62303924560548,-0.08209849090519061,-0.11224842676883295
277,277,277,277,2020-03-12,83.39469146728516,106.5194091796875,101.83357238769533,-0.21709393518502607,-0.18106878201435028
278,278,278,278,2020-03-13,89.26118469238281,106.70387268066406,101.4000244140625,-0.16346818114542583,-0.11971239446759174
279,279,279,279,2020-03-16,79.68661499023438,103.3278579711914,102.35935974121094,-0.2287983458202375,-0.22150143189932714
280,280,280,280,2020-03-17,79.52059173583984,101.3170166015625,97.83032989501952,-0.21513093848231724,-0.1871580948242495
281,281,281,281,2020-03-18,71.44953155517578,98.08859252929688,103.410888671875,-0.27158164152640485,-0.30907148683455665
282,282,282,282,2020-03-19,73.1559829711914,91.99151611328124,100.21937561035156,-0.2047529374219158,-0.27004152115636215
283,283,283,283,2020-03-20,69.40180206298828,83.39469146728516,106.5194091796875,-0.16779112864499457,-0.34845862742334177
284,284,284,284,2020-03-23,69.30953979492188,89.26118469238281,106.70387268066406,-0.22351983077772808,-0.3504496317359853
285,285,285,285,2020-03-24,73.1283187866211,79.68661499023438,103.3278579711914,-0.08230110168962512,-0.2922690915840932
286,286,286,286,2020-03-25,72.88846588134766,79.52059173583984,101.3170166015625,-0.08340136447328639,-0.2805900891457598
287,287,287,287,2020-03-26,82.06643676757812,71.44953155517578,98.08859252929688,0.1485930695599258,-0.16334372171701095
288,288,288,288,2020-03-27,76.6334457397461,73.1559829711914,91.99151611328124,0.04753490592729914,-0.1669509431133055
289,289,289,289,2020-03-30,76.61500549316406,69.40180206298828,83.39469146728516,0.10393395006701933,-0.081296373364253
290,290,290,290,2020-03-31,74.06917572021484,69.30953979492188,89.26118469238281,0.06867216171649848,-0.17019725902724203
291,291,291,291,2020-04-01,72.65788269042969,73.1283187866211,79.68661499023438,-0.006433022172492087,-0.0882046790501273
292,292,292,292,2020-04-02,71.4403076171875,72.88846588134766,79.52059173583984,-0.019868140269512002,-0.10161247473477453
293,293,293,293,2020-04-03,67.64921569824219,82.06643676757812,71.44953155517578,-0.1756774344933144,-0.053188814177163035
294,294,294,294,2020-04-06,73.14259338378906,76.6334457397461,73.1559829711914,-0.04555259550526114,-0.00018302792004876167
295,295,295,295,2020-04-07,77.52983856201172,76.61500549316406,69.40180206298828,0.011940651350984766,0.11711564047928502
296,296,296,296,2020-04-08,81.64752197265625,74.06917572021484,69.30953979492188,0.1023144402344569,0.17801275573666908
297,297,297,297,2020-04-09,83.44148254394531,72.65788269042969,73.1283187866211,0.14841610372078762,0.1410283174623046
298,298,298,298,2020-04-13,80.3369369506836,71.4403076171875,72.88846588134766,0.12453234917700295,0.10218998272595026
299,299,299,299,2020-04-14,83.74821472167969,67.64921569824219,82.06643676757812,0.23797761522098204,0.020492883818808316
300,300,300,300,2020-04-15,82.7722396850586,73.14259338378906,76.6334457397461,0.1316557952866324,0.08010593659275589
301,301,301,301,2020-04-16,84.3523941040039,77.52983856201172,76.61500549316406,0.08799909387835503,0.1009905117285439
302,302,302,302,2020-04-17,88.67457580566406,81.64752197265625,74.06917572021484,0.08606573308325483,0.19718594062149308
303,303,303,303,2020-04-20,88.33065795898438,83.44148254394531,72.65788269042969,0.05859406216163676,0.21570646828962814
304,304,304,304,2020-04-21,87.80084228515625,80.3369369506836,71.4403076171875,0.09290751698754107,0.22900985751120473
305,305,305,305,2020-04-22,92.55989074707033,83.74821472167969,67.64921569824219,0.10521628496409696,0.36823302076324627
306,306,306,306,2020-04-23,93.5637664794922,82.7722396850586,73.14259338378906,0.1303761603587683,0.27919673272385204
307,307,307,307,2020-04-24,99.10359954833984,84.3523941040039,77.52983856201172,0.1748759546308567,0.27826397405783965
308,308,308,308,2020-04-27,107.8409194946289,88.67457580566406,81.64752197265625,0.21614249084167136,0.32081068584965533
309,309,309,309,2020-04-28,104.02066802978516,88.33065795898438,83.44148254394531,0.17762813538744737,0.24663015155563195
310,310,310,310,2020-04-29,105.54505157470705,87.80084228515625,80.3369369506836,0.2020961169361204,0.31377988234102006
311,311,311,311,2020-04-30,102.34756469726562,92.55989074707033,83.74821472167969,0.10574422540040751,0.22208652491754166
312,312,312,312,2020-05-01,101.13921356201172,93.5637664794922,82.7722396850586,0.08096560631919347,0.2218977515509779
313,313,313,313,2020-05-04,99.7170867919922,99.10359954833984,84.3523941040039,0.006190362877315225,0.18214886312585388
314,314,314,314,2020-05-05,100.67445373535156,107.8409194946289,88.67457580566406,-0.06645404910178154,0.13532489804051595
315,315,315,315,2020-05-06,99.83792114257812,104.02066802978516,88.33065795898438,-0.040210728948686936,0.13027484963303526
316,316,316,316,2020-05-07,99.79143524169922,105.54505157470705,87.80084228515625,-0.054513368908965854,0.13656580784954642
317,317,317,317,2020-05-08,104.30880737304688,102.34756469726562,92.55989074707033,0.019162572959917634,0.12693312979465055
318,318,318,318,2020-05-11,103.10977172851562,101.13921356201172,93.5637664794922,0.019483621605340007,0.10202673116110361
319,319,319,319,2020-05-12,100.21900177001952,99.7170867919922,99.10359954833984,0.005033389905125363,0.01125491129245626
320,320,320,320,2020-05-13,99.60554504394533,100.67445373535156,107.8409194946289,-0.010617476944212001,-0.07636595171180593
321,321,321,321,2020-05-14,102.68218994140624,99.83792114257812,104.02066802978516,0.028488862410969373,-0.012867424462181476
322,322,322,322,2020-05-15,103.24918365478516,99.79143524169922,105.54505157470705,0.03464975130091186,-0.02175249228332443
323,323,323,323,2020-05-18,101.35299682617188,104.30880737304688,102.34756469726562,-0.028337113819199677,-0.009717552870315838
324,324,324,324,2020-05-19,102.44981384277344,103.10977172851562,101.13921356201172,-0.00640053677434016,0.012958379194417446
325,325,325,325,2020-05-20,105.9261474609375,100.21900177001952,99.7170867919922,0.0569467425350596,0.06226676759919059
326,326,326,326,2020-05-21,105.0245361328125,99.60554504394533,100.67445373535156,0.054404512183296116,0.04320939658531686
327,327,327,327,2020-05-22,104.87581634521484,102.68218994140624,99.83792114257812,0.021363260805601803,0.05046073821431163
328,328,328,328,2020-05-26,104.80146026611328,103.24918365478516,99.79143524169922,0.015034274910280976,0.0502049600978236
329,329,329,329,2020-05-27,107.39476013183594,101.35299682617188,104.30880737304688,0.059611096808771746,0.029584776554414605
330,330,330,330,2020-05-28,109.74640655517578,102.44981384277344,103.10977172851562,0.07122114173482252,0.06436475142369802
331,331,331,331,2020-05-29,109.94158172607422,105.9261474609375,100.21900177001952,0.03790786657862255,0.0970133386317884
332,332,332,332,2020-06-01,110.09033203125,105.0245361328125,99.60554504394533,0.048234403930443204,0.10526308533002715
333,333,333,333,2020-06-02,113.96636962890624,104.87581634521484,102.68218994140624,0.08667921357358921,0.10989422502518797
334,334,334,334,2020-06-03,111.07559967041016,104.80146026611328,103.24918365478516,0.05986690823167451,0.07580123869833888
335,335,335,335,2020-06-04,111.10348510742188,107.39476013183594,101.35299682617188,0.03453357473896457,0.09620325581465372
336,336,336,336,2020-06-05,108.84479522705078,109.74640655517578,102.44981384277344,-0.008215406375713163,0.062420624737215435
337,337,337,337,2020-06-08,108.56595611572266,109.94158172607422,105.9261474609375,-0.012512332356460099,0.024921218396606326
338,338,338,338,2020-06-09,108.51016998291016,110.09033203125,105.0245361328125,-0.014353322577783656,0.03318875739369864
339,339,339,339,2020-06-10,106.25147247314452,113.96636962890624,104.87581634521484,-0.06769450655384324,0.013117000428406689
340,340,340,340,2020-06-11,103.10977172851562,111.07559967041016,104.80146026611328,-0.07171537192264721,-0.016141841280666314
341,341,341,341,2020-06-12,102.80303192138672,111.10348510742188,107.39476013183594,-0.07470920626846,-0.04275560748785601
342,342,342,342,2020-06-15,104.82933044433594,108.84479522705078,109.74640655517578,-0.03689165636573222,-0.04480398279252773
343,343,343,343,2020-06-16,105.84249877929688,108.56595611572266,109.94158172607422,-0.025085739893662362,-0.037284191135165234
344,344,344,344,2020-06-17,105.68447875976562,108.51016998291016,110.09033203125,-0.0260407962091439,-0.04002034683875544
345,345,345,345,2020-06-18,103.25846862792967,106.25147247314452,113.96636962890624,-0.02816905757208532,-0.09395667367349947
346,346,346,346,2020-06-19,100.63726806640624,103.10977172851562,111.07559967041016,-0.023979334069513802,-0.09397501913090844
347,347,347,347,2020-06-22,102.16167449951172,102.80303192138672,111.10348510742188,-0.006238701426291016,-0.08048181926304698
348,348,348,348,2020-06-23,99.41963958740234,104.82933044433594,108.84479522705078,-0.05160474491255218,-0.08659261676212915
349,349,349,349,2020-06-24,97.17952728271484,105.84249877929688,108.56595611572266,-0.08184776055453946,-0.10488028881605194
350,350,350,350,2020-06-25,100.66517639160156,105.68447875976562,108.51016998291016,-0.047493278360899005,-0.07229731178694254
351,351,351,351,2020-06-26,102.44981384277344,103.25846862792967,106.25147247314452,-0.007831365271066093,-0.03577982066396268
352,352,352,352,2020-06-29,102.63571166992188,100.63726806640624,103.10977172851562,0.019857888055913264,-0.004597624945208212
353,353,353,353,2020-06-30,105.9261474609375,102.16167449951172,102.80303192138672,0.03684819165178976,0.030379605359684536
354,354,354,354,2020-07-01,106.00980377197266,99.41963958740234,104.82933044433594,0.06628634153090784,0.011260906872466725
355,355,355,355,2020-07-02,107.85951232910156,97.17952728271484,105.84249877929688,0.10989953691909293,0.019056745381744733
356,356,356,356,2020-07-06,110.02527618408205,100.66517639160156,105.68447875976562,0.09298250028459099,0.04107317815498357
357,357,357,357,2020-07-07,109.55828857421876,102.44981384277344,103.25846862792967,0.06938494531922212,0.061010201197048364
358,358,358,358,2020-07-08,110.12798309326172,102.63571166992188,100.63726806640624,0.07299867951844208,0.09430616718046214
359,359,359,359,2020-07-09,108.19478607177734,105.9261474609375,102.16167449951172,0.021417172862597145,0.05905454860466741
360,360,360,360,2020-07-10,109.10066986083984,106.00980377197266,99.41963958740234,0.029156417415087788,0.09737543118858993
361,361,361,361,2020-07-13,111.26740264892578,107.85951232910156,97.17952728271484,0.03159563997866077,0.14496752310007088
362,362,362,362,2020-07-14,114.60148620605467,110.02527618408205,100.66517639160156,0.04159235205477896,0.13844221322614003
363,363,363,363,2020-07-15,114.16252899169922,109.55828857421876,102.44981384277344,0.042025486865481465,0.11432636829287879
364,364,364,364,2020-07-16,115.50737762451172,110.12798309326172,102.63571166992188,0.048846754295812866,0.12541118237661109
365,365,365,365,2020-07-17,116.8428955078125,108.19478607177734,105.9261474609375,0.07993092597177398,0.10305999329297588
366,366,366,366,2020-07-20,118.51461029052734,109.10066986083984,106.00980377197266,0.08628673354338856,0.11795896297905206
367,367,367,367,2020-07-21,120.11161041259766,111.26740264892578,107.85951232910156,0.07948606288202287,0.1135931158868253
368,368,368,368,2020-07-22,121.18562316894533,114.60148620605467,110.02527618408205,0.05745245703927693,0.10143439191364556
369,369,369,369,2020-07-23,119.1683578491211,114.16252899169922,109.55828857421876,0.04384826529014485,0.08771649685265137
370,370,370,370,2020-07-24,116.7308120727539,115.50737762451172,110.12798309326172,0.010591829486591653,0.05995596027487937
371,371,371,371,2020-07-27,115.84357452392578,116.8428955078125,108.19478607177734,-0.008552689314515471,0.07069461228080032
372,372,372,372,2020-07-28,115.30192565917967,118.51461029052734,109.10066986083984,-0.027107920478935732,0.05683975915317174
373,373,373,373,2020-07-29,117.86085510253906,120.11161041259766,111.26740264892578,-0.018738865479590028,0.059257718762584455
374,374,374,374,2020-07-30,118.38384246826172,121.18562316894533,114.60148620605467,-0.023119744961641486,0.03300442592346786
375,375,375,375,2020-07-31,118.67337036132812,119.1683578491211,114.16252899169922,-0.004153682208323017,0.03951245132242032
376,376,376,376,2020-08-03,121.41912078857422,116.7308120727539,115.50737762451172,0.04016342071618828,0.05118065430660401
377,377,377,377,2020-08-04,119.63531494140624,115.84357452392578,116.8428955078125,0.03273155574716258,0.023898923605560896
378,378,378,378,2020-08-05,118.66404724121094,115.30192565917967,118.51461029052734,0.02915928387847866,0.0012609158509424567
379,379,379,379,2020-08-06,116.28253936767578,117.86085510253906,120.11161041259766,-0.013391348073031883,-0.03187927488249109
380,380,380,380,2020-08-07,116.936279296875,118.38384246826172,121.18562316894533,-0.012227708960999562,-0.03506475240999751
381,381,381,381,2020-08-10,113.22859954833984,118.67337036132812,119.1683578491211,-0.04588030824784395,-0.04984341823608551
382,382,382,382,2020-08-11,112.20130157470705,121.41912078857422,116.7308120727539,-0.07591736090659118,-0.038803041096157065
383,383,383,383,2020-08-12,113.14456939697266,119.63531494140624,115.84357452392578,-0.05425442769647537,-0.023298703773990348
384,384,384,384,2020-08-13,113.70491790771484,118.66404724121094,115.30192565917967,-0.04179133822576919,-0.01385065984227718
385,385,385,385,2020-08-14,112.07990264892578,116.28253936767578,117.86085510253906,-0.03614159736795575,-0.04904896073071796
386,386,386,386,2020-08-17,112.070556640625,116.936279296875,118.38384246826172,-0.041610034845533495,-0.053328948410584776
387,387,387,387,2020-08-18,112.070556640625,113.22859954833984,118.67337036132812,-0.0102274770891293,-0.055638545535526274
388,388,388,388,2020-08-19,109.88517761230467,112.20130157470705,121.41912078857422,-0.020642576600238716,-0.09499280756902762
389,389,389,389,2020-08-20,110.11865997314452,113.14456939697266,119.63531494140624,-0.02674374421994219,-0.07954720537930371
390,390,390,390,2020-08-21,110.04393768310548,113.70491790771484,118.66404724121094,-0.03219720212612687,-0.0726429761879196
391,391,391,391,2020-08-24,109.82913970947266,112.07990264892578,116.28253936767578,-0.020081771006737248,-0.055497581092532
392,392,392,392,2020-08-25,110.51089477539062,112.070556640625,116.936279296875,-0.013916785210907112,-0.054947742138876876
393,393,393,393,2020-08-26,110.51089477539062,112.070556640625,113.22859954833984,-0.013916785210907112,-0.024001928698137553
394,394,394,394,2020-08-27,102.7406768798828,109.88517761230467,112.20130157470705,-0.06501787490965338,-0.08431831504668486
395,395,395,395,2020-08-28,103.43177795410156,110.11865997314452,113.14456939697266,-0.06072433155900858,-0.08584407978780972
396,396,396,396,2020-08-31,103.889404296875,110.04393768310548,113.70491790771484,-0.05592796400973721,-0.08632444217413981
397,397,397,397,2020-09-01,102.40447235107422,109.82913970947266,112.07990264892578,-0.06760198047657173,-0.0863261839917765
398,398,398,398,2020-09-02,103.375732421875,110.51089477539062,112.070556640625,-0.06456523918313739,-0.07758348382824187
399,399,399,399,2020-09-03,101.4798812866211,110.51089477539062,112.070556640625,-0.08172057159725965,-0.09450006916593512
400,400,400,400,2020-09-04,101.6946792602539,102.7406768798828,109.88517761230467,-0.010180949273400297,-0.07453688049673424
401,401,401,401,2020-09-08,100.30314636230467,103.43177795410156,110.11865997314452,-0.030248262706894957,-0.08913578873220607
402,402,402,402,2020-09-09,99.97625732421876,103.889404296875,110.04393768310548,-0.03766646848290711,-0.09148782359895835
403,403,403,403,2020-09-10,103.19831848144533,102.40447235107422,109.82913970947266,0.007752065043112211,-0.06037397038315717
404,404,404,404,2020-09-11,103.03955078125,103.375732421875,110.51089477539062,-0.0032520363604587876,-0.06760730703815099
405,405,405,405,2020-09-14,105.27159881591795,101.4798812866211,110.51089477539062,0.03736422905923087,-0.04740976869404012
406,406,406,406,2020-09-15,106.0841064453125,101.6946792602539,102.7406768798828,0.04316280081699553,0.032542413257979685
407,407,407,407,2020-09-16,106.98067474365234,100.30314636230467,103.43177795410156,0.06657346876465664,0.03431147428525905
408,408,408,408,2020-09-17,105.15019989013672,99.97625732421876,103.889404296875,0.05175171290058467,0.012135940154771374
409,409,409,409,2020-09-18,106.34561157226562,103.19831848144533,102.40447235107422,0.030497522993905957,0.03848600681892056
410,410,410,410,2020-09-21,110.34280395507812,103.03955078125,103.375732421875,0.07087815424712707,0.06739561955189433
411,411,411,411,2020-09-22,107.6157455444336,105.27159881591795,101.4798812866211,0.022267608309195497,0.06046384938589244
412,412,412,412,2020-09-23,103.96411895751952,106.0841064453125,101.6946792602539,-0.01998402549476963,0.02231620881027352
413,413,413,413,2020-09-24,101.97486114501952,106.98067474365234,100.30314636230467,-0.046791755713148975,0.016666623564094873
414,414,414,414,2020-09-25,104.31900787353516,105.15019989013672,99.97625732421876,-0.007904806814157395,0.04343781879364661
415,415,415,415,2020-09-28,106.35494995117188,106.34561157226562,103.19831848144533,8.781160565241031e-05,0.030588012636020734
416,416,416,416,2020-09-29,106.14015197753906,110.34280395507812,103.03955078125,-0.03808723203417974,0.03009136950598279
417,417,417,417,2020-09-30,106.92464447021484,107.6157455444336,105.27159881591795,-0.006421932689518961,0.015702674537958483
418,418,418,418,2020-10-01,105.2529296875,103.96411895751952,106.0841064453125,0.01239668784676673,-0.007835073373983481
419,419,419,419,2020-10-02,106.34561157226562,101.97486114501952,106.98067474365234,0.0428610578937727,-0.005936241969948908
420,420,420,420,2020-10-05,108.29776000976562,104.31900787353516,105.15019989013672,0.03814024133601679,0.02993394328225296
421,421,421,421,2020-10-06,109.0673599243164,106.35494995117188,106.34561157226562,0.025503373132983675,0.02559342423078048
422,422,422,422,2020-10-07,109.2926254272461,106.14015197753906,110.34280395507812,0.029701045183863517,-0.009517417449891652
423,423,423,423,2020-10-08,109.133056640625,106.92464447021484,107.6157455444336,0.020653911746466802,0.014099341025936685
424,424,424,424,2020-10-09,109.49909973144533,105.2529296875,103.96411895751952,0.040342535419701564,0.05323933708501327
425,425,425,425,2020-10-12,109.49909973144533,106.34561157226562,101.97486114501952,0.029653204420539758,0.07378523002571691
426,426,426,426,2020-10-13,109.940185546875,108.29776000976562,104.31900787353516,0.015165831102704974,0.05388450089704011
427,427,427,427,2020-10-14,110.39070129394533,109.0673599243164,106.35494995117188,0.01213324839390273,0.03794606028799108
428,428,428,428,2020-10-15,110.87873077392578,109.2926254272461,106.14015197753906,0.01451246450050303,0.04464454504822535
429,429,429,429,2020-10-16,112.81212615966795,109.133056640625,106.92464447021484,0.03371177929303415,0.05506197115383582
430,430,430,430,2020-10-19,113.40340423583984,109.49909973144533,105.2529296875,0.03565604204938766,0.07743703260839307
431,431,431,431,2020-10-20,115.7403564453125,109.49909973144533,106.34561157226562,0.05699824682736487,0.08834163191268884
432,432,432,432,2020-10-21,115.28048706054688,109.940185546875,108.29776000976562,0.048574608884891735,0.06447711430182479
433,433,433,433,2020-10-22,118.57473754882812,110.39070129394533,109.0673599243164,0.07413700754641073,0.08716977866805475
434,434,434,434,2020-10-23,119.31617736816406,110.87873077392578,109.2926254272461,0.07609616862806323,0.09171297607440532
435,435,435,435,2020-10-26,116.67889404296876,112.81212615966795,109.133056640625,0.03427617238441205,0.06914346243587954
436,436,436,436,2020-10-27,119.33496856689452,113.40340423583984,109.49909973144533,0.05230499358484053,0.08982602468488232
437,437,437,437,2020-10-28,117.28894805908205,115.7403564453125,109.49909973144533,0.01337987596833834,0.07114075226866623
438,438,438,438,2020-10-29,115.41188049316406,115.28048706054688,109.940185546875,0.0011397716644636624,0.04976974451217475
439,439,439,439,2020-10-30,114.63288879394533,118.57473754882812,110.39070129394533,-0.03324357984144455,0.038428848175391384
440,440,440,440,2020-11-02,117.16693878173828,119.31617736816406,110.87873077392578,-0.018012968851608857,0.056712481861230346
441,441,441,441,2020-11-03,118.72491455078124,116.67889404296876,112.81212615966795,0.01753548081334233,0.052412702360955965
442,442,442,442,2020-11-04,118.0303955078125,119.33496856689452,113.40340423583984,-0.01093202667037807,0.04080116732959893
443,443,443,443,2020-11-05,120.1796646118164,117.28894805908205,115.7403564453125,0.02464611202138345,0.03835574991166957
444,444,444,444,2020-11-06,119.10971069335938,115.41188049316406,115.28048706054688,0.03204029069099468,0.03321658097090907
445,445,445,445,2020-11-09,112.92475128173828,114.63288879394533,118.57473754882812,-0.014900937507362766,-0.04764915684306892
446,446,446,446,2020-11-10,113.290771484375,117.16693878173828,119.31617736816406,-0.03308243210641448,-0.050499488138955106
447,447,447,447,2020-11-11,115.68407440185548,118.72491455078124,116.67889404296876,-0.025612485470563273,-0.008526131904772138
448,448,448,448,2020-11-12,113.9008331298828,118.0303955078125,119.33496856689452,-0.034987278998454,-0.04553682380169699
449,449,449,449,2020-11-13,114.05101776123048,120.1796646118164,117.28894805908205,-0.05099570605710724,-0.027606439919816816
450,450,450,450,2020-11-16,115.34617614746094,119.10971069335938,115.41188049316406,-0.03159721003426352,-0.0005693031377910218
451,451,451,451,2020-11-17,116.322265625,112.92475128173828,114.63288879394533,0.03008653377314241,0.014737278706212775
452,452,452,452,2020-11-18,114.75489044189452,113.290771484375,117.16693878173828,0.012923550067989842,-0.020586424506122802
453,453,453,453,2020-11-19,115.2616958618164,115.68407440185548,118.72491455078124,-0.0036511381728469017,-0.029170108920007154
454,454,454,454,2020-11-20,117.13877868652344,113.9008331298828,118.0303955078125,0.028427760075717456,-0.007554128895806755
455,455,455,455,2020-11-23,117.8896255493164,114.05101776123048,120.1796646118164,0.0336569358470975,-0.019055129417251182
456,456,456,456,2020-11-24,118.2556381225586,115.34617614746094,119.10971069335938,0.025223740155704277,-0.0071704696941086166
457,457,457,457,2020-11-25,116.68829345703124,116.322265625,112.92475128173828,0.003146670416575681,0.0333278765954792
458,458,458,458,2020-11-27,117.12940216064452,114.75489044189452,113.290771484375,0.02069203072397441,0.03388299528703387
459,459,459,459,2020-11-30,116.35980224609376,115.2616958618164,115.68407440185548,0.009527071210142957,0.005841148383925132
460,460,460,460,2020-12-01,117.95530700683594,117.13877868652344,113.9008331298828,0.0069706063992489575,0.03559652520126666
461,461,461,461,2020-12-02,116.73519897460938,117.8896255493164,114.05101776123048,-0.009792435673010913,0.02353491679485331
462,462,462,462,2020-12-03,115.27111053466795,118.2556381225586,115.34617614746094,-0.02523793059911028,-0.0006507854469056662
463,463,463,463,2020-12-04,115.71221160888672,116.68829345703124,116.322265625,-0.008364865225353069,-0.005244516282720713
464,464,464,464,2020-12-07,115.34617614746094,117.12940216064452,114.75489044189452,-0.015224409757832347,0.0051525970116785835
465,465,465,465,2020-12-08,116.4630355834961,116.35980224609376,115.2616958618164,0.0008871907257457234,0.010422714265109656
466,466,466,466,2020-12-09,116.53811645507812,117.95530700683594,117.13877868652344,-0.012014640016796196,-0.005127782944132853
467,467,467,467,2020-12-10,117.75821685791016,116.73519897460938,117.8896255493164,0.0087635768156209,-0.0011146756196225294
468,468,468,468,2020-12-11,114.5578155517578,115.27111053466795,118.2556381225586,-0.006187977018713875,-0.03126973588327708
469,469,469,469,2020-12-14,115.59020233154295,115.71221160888672,116.68829345703124,-0.0010544200620429267,-0.009410465205686114
470,470,470,470,2020-12-15,116.84783935546876,115.34617614746094,117.12940216064452,0.0130187515370086,-0.002403861028758447
471,471,471,471,2020-12-16,113.544189453125,116.4630355834961,116.35980224609376,-0.02506242530728542,-0.024197469732837096
472,472,472,472,2020-12-17,113.30015563964844,116.53811645507812,117.95530700683594,-0.027784564517805865,-0.039465382993897125
473,473,473,473,2020-12-18,112.96228790283205,117.75821685791016,116.73519897460938,-0.04072691556517871,-0.032320252202576505
474,474,474,474,2020-12-21,113.41280364990234,114.5578155517578,115.27111053466795,-0.009995057049059453,-0.016121184884453132
475,475,475,475,2020-12-22,113.75067138671876,115.59020233154295,115.71221160888672,-0.015914246257203835,-0.016951886018720885
476,476,476,476,2020-12-23,113.40340423583984,116.84783935546876,115.34617614746094,-0.029477953025305204,-0.01684296763455262
477,477,477,477,2020-12-24,112.8402862548828,113.544189453125,116.4630355834961,-0.006199376662359257,-0.031106430555092546
478,478,478,478,2020-12-28,111.21660614013672,113.30015563964844,116.53811645507812,-0.018389643754228024,-0.04566326002868504
479,479,479,479,2020-12-29,111.12277221679688,112.96228790283205,117.75821685791016,-0.016284334534880207,-0.05634803938242172
480,480,480,480,2020-12-30,111.05705261230467,113.41280364990234,114.5578155517578,-0.020771473429664233,-0.03055891841680114
481,481,481,481,2020-12-31,111.84542846679688,113.75067138671876,115.59020233154295,-0.016749289447660742,-0.032396983387961265
482,482,482,482,2021-01-04,113.67559814453124,113.40340423583984,116.84783935546876,0.0024002269643097485,-0.02714847983869939
483,483,483,483,2021-01-05,114.25747680664062,112.8402862548828,113.544189453125,0.012559260515847104,0.006282024266949238
484,484,484,484,2021-01-06,117.98345947265624,111.21660614013672,113.30015563964844,0.060843911420863206,0.04133536981099173
